# 0.0301019, 0.0316257, 0.0776828, 0.0744386, 0.0832568, 0.0948613, 0.10837, 0.0777799, 0.0573547, 0.0587973, 0.0747982, 0.0794965, 0.000175879, 0.0356274, 0.0301954, 0.196496, 0.231472, 0.235808, 0.153511, 0.217508, 0.351174, 0.304684, 0.173625, 0.26542, 0.23635, 0.175565, 0.192654, 0.193413, 0.312156, 0.246799, 0.266869, 0.199075, 0.181716, 0.244672, 0.30859, 0.226493, 0.254571, 0.236101, 0.200692, 0.275225, 0.350383, 0.254279, 0.273149, 0.209044, 0.237381, 0.354328, 0.201735, 0.0117142, 1.37585, 0.683744, 0.680597, 0.930245, 0.801875, 0.836878, 0.638258, 0.845165, 0.671461, 0.688673, 0.761961, 0.897673, 0.819223, 0.817006, 0.890994, 0.723807, 0.77418, 0.698866, 0.780173, 0.643373, 0.876133, 0.695871, 0.959698, 0.771715, 0.745678, 0.637902, 0.778588, 0.854011, 0.796404, 0.710925, 0.716198, 0.880332, 0.698065
275.471,0.929369,0.088235,6,63,0,-243.041,0.219802,0.0489327,0.441816,-0.215654,0.567538,0.57325,0.11263,0.100524,0.378446,-0.212441,-0.042621,0.392359,0.0475992,-0.0282583,0.704345,-0.624306,0.676751,-0.127814,-0.526704,1.35719,-2.38996,-0.211684,-1.08774,-0.706848,-0.188659,-1.78983,-0.62564,0.778334,2.02046,1.85709,1.6149,0.39406,-0.289314,-0.378781,0.819105,0.454801,-1.09579,0.787423,-0.0906882,1.86637,-0.119156,0.485714,1.08399,-0.643274,0.732261,-0.310727,0.611506,1.57956,0.0746268,0.802411,1.1407,0.945236,1.10804,-0.462878,0.652814,0.402008,0.090181,0.194047,-0.11854,1.1774,1.74973,0.00282307,0.271152,-2.23586,1.12214,0.762984,-1.20133,0.350285,0.650021,-0.130989,0.344565,0.436877,0.778396,0.859568,-0.71517,2.09487,0.575159,0.0665871,0.369184,-0.0276964,-2.20603,-0.467986,0.448408,-0.118283,-0.39924,0.927675,-1.71161,-0.177357,-0.794402,-0.526124,-0.161139,-1.28892,-0.468925,0.519958,1.39484,1.27978,1.10919,0.249296,-0.232036,-0.295051,0.548675,0.292079,-0.800073,0.52636,-0.0921341,1.28631,-0.112186,0.313852,0.735245,-0.481346,0.487507,-0.247117,0.402453,5.15227,5.284,5.20748,5.27114,4.68804,5.09507,5.0006,4.88557,4.92359,4.81006,5.29849,5.5297,4.85383,4.952,4.10704,5.27669,5.13714,4.43668,4.98133,5.09401,4.8056,4.97921,5.01363,5.14305,5.1743,4.6006,5.67398,5.06563,4.87698,4.98836,4.84278,4.11619,0.707073,1.09988,2.06621,1.16646,2.58857,-0.94126,1.5016,1.05689,0.323066,1.49976,0.371984,1.19197,1.49872,1.74102,2.28928,2.57969,0.726472,1.61926,1.1656,2.92356,2.23857,1.62241,2.75845,1.56877,2.01328,1.50265,2.49834,1.88555,0.688657,0.949162,1.95406,1.87296,0.330246,0.249763,0.112425,0.237495,0.0698774,0.719354,0.182188,0.257903,0.419929,0.182461,0.408062,0.232906,0.182616,0.149183,0.0920143,0.0704569,0.325969,0.165307,0.237651,0.051001,0.0963397,0.164872,0.0596112,0.172392,0.117816,0.18203,0.0759745,0.131753,0.334332,0.279053,0.124112,0.1332
276.329,0.993304,0.088235,6,63,0,-231.278,0.134127,-0.201083,0.0431364,0.236611,-0.871095,-0.280557,-0.491698,0.0706878,0.277119,0.140984,-0.244571,-0.192756,0.0533016,0.273295,0.842935,-0.699359,1.09392,0.316431,-0.272899,0.575278,-2.71465,-0.656954,-1.15475,0.555499,0.894743,-0.917528,-0.876034,1.10901,1.39301,1.44986,1.11726,-0.569002,-0.211284,-0.243604,0.209684,0.824805,-0.333063,-0.537658,0.807553,1.83085,0.86986,0.0977333,-0.333298,-0.155559,0.873196,-0.0740301,-0.167357,1.89529,0.0178772,-1.24209,-1.34092,-0.70515,0.258837,1.03838,-1.40508,0.478612,-0.103178,0.156807,-0.127138,-0.507889,-1.01941,0.0283087,-0.85455,1.37914,-1.67521,-0.461389,1.47399,-0.672417,-0.265886,0.0503313,0.989871,-0.288585,-0.856369,-1.33554,0.97233,-1.28608,-0.201279,0.0856147,-0.14868,-0.0683635,2.46804,-0.31622,1.1954,0.540026,0.0432583,0.758217,-2.01498,-0.280475,-0.700081,0.741545,1.0275,-0.500122,-0.465145,1.20812,1.44751,1.49543,1.21508,-0.206337,0.0951961,0.0679523,0.450045,0.968552,-0.00745571,-0.179916,0.954009,1.81658,1.00653,0.355678,-0.00765358,0.142169,1.00934,0.210892,0.132224,6.50835,6.49686,6.57113,6.68535,6.77917,6.48942,6.71167,6.64222,6.67317,6.63938,6.59434,6.53431,6.65786,6.5536,6.82059,6.45815,6.59982,6.83217,6.57497,6.62293,6.66048,6.77329,6.62024,6.55339,6.49749,6.77117,6.50324,6.63059,6.66468,6.63682,6.64636,6.95467,0.462643,1.38794,2.67309,1.4834,2.30496,-1.14173,1.58819,1.05987,1.10532,2.57425,1.04662,1.0816,1.79802,1.82373,2.20789,2.54861,0.378267,1.85515,1.16662,2.79631,2.8351,2.39211,2.00645,2.50075,2.61921,1.80562,2.48874,1.29547,0.941809,0.974408,2.24896,1.46576,0.386359,0.199736,0.0645803,0.184915,0.090713,0.757997,0.169639,0.257335,0.248744,0.0708143,0.259875,0.253204,0.142092,0.138987,0.0990442,0.0725197,0.406545,0.13527,0.237466,0.0575238,0.0554564,0.0837761,0.118528,0.0758055,0.0679121,0.141168,0.0766515,0.214928,0.280535,0.274003,0.095439,0.187588
278.135,0.96908,0.088235,6,63,0,-235.321,0.176971,-0.104395,-0.00369146,0.420976,-0.931604,-0.402382,-0.499279,0.195924,0.117297,0.139604,-0.24137,-0.17963,0.0538487,0.330316,0.841102,-0.996357,1.22374,0.248833,-0.353951,0.961473,-2.7512,-1.03383,-0.977808,0.0693603,0.609496,-0.851669,-0.784825,0.842409,1.71213,1.34795,1.29746,-0.578378,-0.072807,-0.202735,0.235393,0.729765,-0.214953,-0.157758,0.432707,1.82792,0.988891,-0.713638,-0.512172,-0.324648,0.670783,-0.300261,-0.297257,1.84437,0.0159139,-1.07087,-1.51825,-0.171043,-0.260369,0.176581,-0.851368,0.905985,-0.697457,0.00288381,1.02089,-0.840181,-1.06596,-0.163829,-1.20471,2.19905,-1.72309,-0.164677,0.822,-1.62694,-0.805504,-0.0353883,1.16807,-0.838682,-0.728994,-0.58639,1.06942,-0.645573,-0.44895,0.408856,0.155686,-0.336967,2.008,-0.507722,1.3596,0.53961,0.0326066,1.13901,-1.98372,-0.539241,-0.49212,0.388655,0.842964,-0.386025,-0.329802,1.03887,1.77039,1.46408,1.42161,-0.156159,0.269078,0.159795,0.528305,0.944122,0.149518,0.197625,0.694266,1.86778,1.16207,-0.269927,-0.100473,0.0572537,0.894512,0.0777657,0.0802925,6.21723,6.17312,6.3069,6.29794,6.34188,6.23898,6.41593,6.25428,6.32438,6.42767,6.24009,6.21771,6.30762,6.204,6.54932,6.15303,6.30754,6.40736,6.16245,6.24354,6.32053,6.44274,6.24024,6.25115,6.26535,6.43264,6.25945,6.27907,6.36537,6.33978,6.29027,6.52944,0.265339,1.54033,2.59209,1.38505,2.59916,-0.96397,1.49465,1.18342,0.910747,2.30311,1.07412,1.13034,1.60912,2.29652,2.12413,2.66636,0.556681,1.94462,1.25595,2.79618,2.72736,2.47124,2.30395,2.15441,2.82469,2.12824,1.78255,1.35187,0.841102,1.0002,2.08044,1.32504,0.434052,0.176488,0.0696493,0.200199,0.0691928,0.723916,0.183225,0.234438,0.286847,0.0908659,0.254621,0.244098,0.166711,0.0914117,0.106773,0.0649876,0.364316,0.125142,0.221672,0.057531,0.0613782,0.077899,0.0907961,0.10392,0.0560043,0.106382,0.143988,0.205565,0.301303,0.268903,0.111012,0.209981
273.055,0.972282,0.088235,6,63,0,-235.122,0.303443,-0.000813697,-0.122726,-0.501338,-0.320921,-0.545513,-0.342019,0.18961,0.268299,-0.160054,-0.00869428,0.117856,0.0430246,0.23064,0.730969,-0.543361,0.556945,0.831491,0.122925,1.10546,-2.50715,-0.622779,-0.696226,-1.09741,0.647449,-0.51725,-0.379807,1.50052,2.08703,1.29551,2.36872,-0.152488,-0.276176,-0.925303,1.00186,0.998613,-0.315458,0.843564,0.423798,1.93851,0.445138,1.21317,0.679803,-0.347833,0.749707,0.144069,0.525817,1.86316,0.0245867,-0.208976,2.49126,1.74925,0.759396,0.402155,-0.856653,0.372636,0.702784,2.06302,-0.561733,0.892821,-1.11223,-0.330614,-0.762474,0.753497,0.569843,-0.533352,0.298722,-0.226495,0.266254,-1.47775,1.96385,1.08966,1.28611,-0.434226,-2.7098,-1.10015,0.375405,-0.82906,-1.15636,-0.127237,-0.421366,-0.16654,0.637749,0.838434,0.320494,1.03869,-1.60201,-0.224592,-0.27828,-0.571536,0.703905,-0.147454,-0.0469872,1.32748,1.75619,1.17762,1.9621,0.119176,0.028764,-0.445727,0.962971,0.960594,4.9667e-05,0.847259,0.540423,1.64763,0.556021,1.11743,0.727555,-0.0236153,0.778652,0.335949,0.614995,6.41107,6.85114,6.72729,6.56554,6.50813,6.30978,6.5034,6.55641,6.77939,6.3557,6.58711,6.27026,6.39192,6.32441,6.56459,6.53501,6.36014,6.4916,6.40831,6.48642,6.21416,6.76288,6.61907,6.65112,6.37566,6.02874,6.27212,6.50385,6.31407,6.26346,6.42396,6.37768,0.877587,1.20861,2.43976,1.3625,2.16675,-0.814066,1.38075,1.02187,0.281648,1.83196,0.980601,1.08107,2.1996,2.15684,2.09305,2.91805,0.649097,1.32892,0.856547,2.7364,2.3468,1.8165,2.49161,1.66848,2.39248,1.83697,2.71876,1.85971,1.0206,1.28775,2.32697,1.57095,0.293678,0.229948,0.0801907,0.203834,0.102777,0.692975,0.200889,0.264663,0.43005,0.138005,0.272772,0.253304,0.0997862,0.103694,0.109774,0.0512683,0.343193,0.209338,0.298061,0.0608596,0.0873207,0.139855,0.0764485,0.158627,0.0837481,0.13741,0.0618757,0.134737,0.264911,0.216234,0.088914,0.172081
274.372,0.999501,0.088235,6,63,0,-230.987,0.0700462,0.108169,0.724301,0.494901,0.313857,0.402168,-0.13959,-0.194631,0.148349,-0.0273226,0.087615,0.0592665,0.0376206,0.256455,0.889096,-0.101195,0.516674,0.274597,-0.193868,0.407915,-1.882,-0.462922,-0.537952,-1.25746,-0.237185,-1.41417,-0.321696,0.638369,1.94111,1.15912,1.40401,-0.398487,0.465734,-0.371512,0.448738,0.188907,-0.747199,0.40211,-0.337931,1.47805,0.688999,0.86403,0.0510978,-0.290472,0.965838,0.130369,-0.344643,1.6101,0.0982664,-0.0535284,-2.3926,-1.48227,-0.119819,-0.545255,-0.14308,0.183298,-0.342465,-1.95627,0.369647,0.0836067,1.54368,-0.132941,0.198646,-1.11533,-1.24519,0.599309,0.125152,-0.0986478,0.049736,1.13198,-0.587677,-0.815902,-0.389345,0.546236,2.95445,0.749723,-0.690477,0.948891,1.1235,0.783748,0.808039,0.166483,0.715828,0.500598,0.0840884,0.619131,-1.41682,-0.155127,-0.221836,-0.861547,0.0455749,-1.00088,-0.0295635,0.824027,1.98229,1.28702,1.50476,-0.0978376,0.670537,-0.073854,0.655426,0.424412,-0.407876,0.61397,-0.0439977,1.57058,0.869041,1.02466,0.301886,-0.00180189,1.11518,0.372366,-0.0499653,4.97705,3.95501,4.32512,4.94473,4.74227,4.93344,5.09423,4.83772,4.12828,5.18837,5.04457,5.82284,4.93836,5.10192,4.48392,4.42706,5.3068,5.06521,4.95503,5.02781,5.59197,4.72254,4.61781,4.81549,5.27919,6.6887,5.38582,4.67508,5.49226,5.58731,5.40386,5.41677,0.916352,1.05187,2.43054,1.52496,2.13524,-0.70146,1.28434,1.44476,-0.0971716,1.56169,0.515235,1.48655,1.41037,2.36838,1.87373,2.87039,0.375039,2.33713,0.901738,2.73585,2.16625,1.71017,2.58153,1.47211,2.25764,1.86282,2.9546,1.31635,0.73689,1.56369,1.90332,1.31566,0.285702,0.258866,0.0808736,0.178732,0.105718,0.668511,0.216812,0.19081,0.524274,0.173405,0.373967,0.18444,0.196175,0.0856155,0.13311,0.053637,0.407324,0.0880941,0.288693,0.060891,0.102823,0.153142,0.0703367,0.186621,0.0946924,0.134374,0.0495196,0.211426,0.323685,0.173118,0.129733,0.211541
288.267,0.958997,0.088235,6,63,0,-241.658,0.462499,0.0773592,0.0257698,-0.536395,-0.266448,-0.378179,0.168939,0.288,-0.00812821,-0.290134,0.0147797,0.43895,0.0503313,0.103857,0.671251,-0.75319,0.589688,0.228526,0.0674376,0.729455,-2.61296,-0.795117,-1.11381,-1.05702,0.858155,-0.772663,-0.634741,0.842803,1.35506,1.68425,1.75936,-0.172906,-0.235233,-0.972079,0.518061,1.34751,0.269399,0.139575,0.971968,2.31245,-0.512206,0.477716,-0.24654,0.0503052,-0.0751487,0.420936,0.481911,1.8897,0.374415,-0.797344,0.746944,0.80494,0.937332,-0.243524,-1.10755,0.114802,-0.742728,1.4551,-0.661982,0.996483,-1.58787,-0.19967,-1.34268,-0.0784335,-0.149452,-0.52812,0.0533099,-0.803391,0.40301,-0.206616,2.35176,0.940207,1.14852,-0.304155,-1.81312,0.325997,-0.244124,-1.10756,-1.13207,0.655908,-0.959628,-0.401723,0.499686,0.257255,0.149124,0.593504,-1.6501,-0.429867,-0.643789,-0.605669,0.679894,-0.414794,-0.322214,0.669589,1.01344,1.23441,1.28483,-0.0122067,-0.0540438,-0.548652,0.451605,1.00837,0.284691,0.197546,0.756291,1.65609,-0.239962,0.424524,-0.0616337,0.137624,0.0534129,0.386411,0.42734,4.90947,8.75277,8.94492,9.39948,6.04073,4.37113,6.90805,5.0109,11.4103,5.1647,9.60998,3.65166,6.14074,4.00276,6.4259,6.25729,5.43015,6.75082,4.89837,7.6952,6.12478,15.9624,9.40961,10.1729,5.90514,3.35632,7.47648,6.03937,4.37111,4.33117,8.45946,4.62005,0.690429,1.03819,2.33073,1.56829,2.11333,-0.645286,1.5379,1.07737,0.610053,2.19972,1.10504,1.19762,1.55109,1.57193,2.1396,2.60333,0.678626,1.66711,0.845488,2.72641,2.83019,2.60982,2.32135,2.27612,2.61723,1.74825,2.498,1.3445,1.22178,0.855827,2.55255,1.74584,0.333938,0.261499,0.0886097,0.17246,0.107808,0.655947,0.176841,0.254005,0.352047,0.0997752,0.248797,0.2319,0.174929,0.171941,0.105307,0.0689243,0.336568,0.15881,0.30038,0.0614331,0.0557144,0.0685089,0.0893699,0.09312,0.0680375,0.148268,0.0759986,0.206772,0.227623,0.298212,0.0722555,0.148572
293.382,0.898961,0.088235,6,63,0,-252.017,0.280787,0.151482,0.0452031,-0.019277,-0.224805,-0.150704,0.304441,0.16917,-0.12419,-0.150485,0.0821433,0.446348,0.04735,0.196427,0.764196,-0.826929,1.01994,0.780831,0.496539,0.493083,-2.09848,-0.476331,-1.22138,-0.581007,0.31121,-0.795966,-0.275075,0.419295,1.0282,2.02852,2.67891,-0.929119,0.744948,-0.220593,0.792258,1.27875,0.0904203,1.11695,0.645222,2.53428,-1.00498,0.254775,0.260287,0.161992,0.658194,1.23011,0.0491866,1.84676,0.545361,-0.272155,-0.437585,0.526287,0.318004,-0.725802,-1.63974,0.707393,-0.6561,0.0793384,-1.2428,1.01895,-0.223299,-0.252339,-1.77411,-0.695241,0.286557,-0.885489,-0.078928,-0.140988,-0.538763,-0.0505728,1.05235,0.684831,1.43366,-0.403543,0.328013,-0.0605744,-0.149531,-0.508476,-0.00381756,1.43468,-1.47898,-0.435508,0.975863,0.793135,0.57588,0.57324,-1.40722,-0.167582,-0.736949,-0.247576,0.434253,-0.411846,-0.0137835,0.516851,0.982172,1.74661,2.24364,-0.513601,0.765714,0.027851,0.801868,1.17364,0.265526,1.04999,0.689504,2.13312,-0.571574,0.391125,0.395337,0.320221,0.699417,1.13648,0.234016,5.46488,4.99343,8.44674,7.53977,4.26713,2.59222,9.32361,4.43246,6.61959,3.21874,11.0503,5.61244,5.52426,2.40905,4.33884,7.41157,3.91124,6.0722,5.87012,4.72536,6.16683,11.2535,9.20958,13.8548,5.087,7.58104,6.13328,5.84284,4.80406,6.32609,13.8624,2.82974,0.406692,1.29721,2.53339,1.70058,1.79264,-0.414961,1.73737,0.671854,0.895658,1.65366,0.807557,1.20562,1.15139,1.56133,2.37633,3.27364,0.171083,2.17452,1.15415,2.73152,2.67715,2.24253,2.8376,1.90891,3.09107,1.25949,2.13138,1.76379,1.14677,1.44298,2.95516,1.26402,0.399706,0.214634,0.0735504,0.154389,0.142749,0.602277,0.149647,0.338082,0.289944,0.160615,0.308411,0.230477,0.240235,0.173456,0.0849957,0.0364866,0.457333,0.102062,0.239732,0.0611388,0.0643355,0.0959958,0.055326,0.129104,0.043477,0.221062,0.106084,0.146316,0.24108,0.191084,0.0494932,0.220283
284.263,0.868433,0.088235,5,31,0,-256.496,0.141522,-0.100803,0.0426051,-0.0634405,0.164204,-0.457457,0.22737,0.287995,0.0229909,0.0113484,-0.248066,0.646036,0.0467293,0.326063,0.667952,0.433757,1.44842,1.45538,-0.150133,0.329243,-2.85056,-0.48793,-0.767639,-0.122082,0.659766,-1.11284,-0.125124,1.53355,1.62787,1.63317,2.13686,0.0425195,0.0304497,-0.185899,1.33888,0.817399,0.0626941,1.64636,1.29895,1.69513,0.4109,-0.29453,0.621951,-0.118699,0.583362,0.722073,0.00874709,1.96629,0.368116,-0.512217,-0.0643671,0.138131,1.54687,-2.22283,-1.45469,0.410897,-0.413882,1.43108,-0.488189,1.59409,0.473846,-0.772238,-0.557097,-0.154252,0.131108,-1.36394,1.5812,-0.831096,1.28039,0.348124,0.957581,1.60078,1.04042,-0.0808514,-0.288909,0.638534,-0.18693,-0.0999622,-0.526275,0.658503,0.185936,0.615792,1.29354,1.29819,0.225782,0.545982,-1.57797,0.000149209,-0.186683,0.244519,0.766756,-0.417259,0.242487,1.3504,1.4134,1.41694,1.75338,0.354464,0.346402,0.201892,1.22037,0.872047,0.36794,1.42575,1.1937,1.45833,0.600525,0.129332,0.741497,0.246778,0.715722,0.808374,0.331906,5.91642,6.97681,7.51676,12.6255,3.15197,4.18201,8.31071,6.13451,12.0986,5.96898,12.8468,8.50554,5.37637,5.81948,6.74974,7.49735,4.32408,12.786,5.26114,11.4458,8.12087,10.1633,12.8785,10.4781,6.93461,6.42332,9.03713,6.66903,6.88599,5.88588,9.10381,7.65021,1.18469,1.34842,3.12306,1.44317,1.85683,-0.825119,1.63218,1.31108,0.635822,2.07761,0.89359,1.55334,1.74454,1.73701,1.89253,2.87732,0.842567,1.84417,1.05117,3.23216,2.46327,2.42646,3.29735,2.50455,2.15578,2.21824,1.9542,1.86992,0.826095,0.747078,2.44872,1.45584,0.234209,0.206129,0.042166,0.191055,0.135073,0.695322,0.163532,0.212306,0.346192,0.111293,0.290369,0.174605,0.148738,0.149693,0.130957,0.0532864,0.300994,0.136559,0.259001,0.0379733,0.0784734,0.0811773,0.0356621,0.0755399,0.103792,0.0981242,0.124096,0.133551,0.304471,0.321458,0.0795324,0.189105
275.714,0.977947,0.088235,5,63,0,-238.861,0.234864,0.133486,0.454238,-0.122236,-0.259668,0.489378,-0.263812,-0.460631,0.150025,0.0789923,0.238425,-0.456213,0.0495351,-0.16329,0.678623,-1.0048,0.957404,-0.373351,0.436035,1.12844,-2.68926,-0.502409,-0.614798,-0.962211,0.0305241,-0.554665,-0.677639,1.10454,1.69519,1.79362,1.49024,-0.667996,-0.0223167,0.345923,0.56767,0.821794,-0.0215997,-0.0299394,-0.0152278,1.9818,1.31627,0.411885,-0.156799,0.493153,0.564983,0.409767,0.168525,1.57488,0.130769,0.00147625,-0.574085,1.07799,-0.386651,1.38637,-0.229181,0.944573,-0.274241,-2.15328,-0.489162,0.255247,-0.0700867,1.15866,-0.234102,-1.4942,-0.420779,2.2121,-1.95577,0.443837,-1.33728,-0.272257,0.616015,-0.0727539,1.40739,-0.224183,-0.250586,0.384854,-0.232551,-0.517916,0.0358201,1.56036,-1.15757,-0.845171,0.486427,-0.416654,0.132614,0.602495,-1.98828,-0.504236,-0.580506,-0.816268,-0.142575,-0.539698,-0.623151,0.586274,0.987108,1.0539,0.848019,-0.616607,-0.178434,0.0714614,0.221944,0.394398,-0.177948,-0.183607,-0.173623,1.1816,0.72996,0.116225,-0.269697,0.171375,0.220121,0.114787,-0.0489244,4.83107,4.4808,5.56136,4.59199,5.79021,4.68753,5.46517,4.65999,3.64477,4.53084,4.99408,4.78607,5.62034,4.68451,3.97283,4.57154,6.45045,3.74013,5.11878,4.0552,4.6612,5.23533,4.7844,5.80615,4.69059,4.67443,5.07945,4.68546,4.51384,4.85282,5.92347,4.15163,0.229786,1.0165,1.77644,1.68175,2.2507,-0.797714,1.639,1.26584,0.44616,1.50563,1.10851,1.02505,1.447,1.74336,1.91819,2.29808,0.256064,1.66791,1.44363,2.61318,2.33981,2.26282,2.05902,1.47458,2.33413,1.6376,2.30932,1.31486,1.23254,1.06788,2.22205,1.40114,0.442805,0.26571,0.144744,0.156864,0.0952892,0.689485,0.162602,0.21997,0.390274,0.181587,0.248149,0.264044,0.190464,0.148887,0.128064,0.0912818,0.436331,0.158703,0.190984,0.0682953,0.0878789,0.0942494,0.113144,0.186247,0.0883352,0.162792,0.0903543,0.211675,0.225737,0.255807,0.0977879,0.197635
277.467,0.939835,0.088235,6,63,0,-234.558,0.486481,-0.240694,0.123325,0.100127,0.576367,-0.0406135,0.0514194,0.311854,-0.174118,-0.206368,-0.136629,0.371024,0.0451358,0.316596,0.867524,0.315164,0.991736,0.595407,-0.679767,0.0750587,-2.28408,-0.21896,-1.32301,-0.0928988,-0.00179601,-1.86076,-0.866368,1.09409,1.64673,1.35285,0.943372,-0.0729943,-0.451178,-0.384947,0.117967,-0.0286622,-0.925939,0.453259,-0.144835,1.70157,-0.43529,-0.788856,0.541999,-0.151998,0.512225,0.859008,-0.682039,1.87806,0.0210071,1.15554,-0.343008,-1.7243,0.481231,-1.23796,0.196793,0.743082,-0.203859,-0.264092,-0.100099,0.623069,0.592239,-1.11814,2.26428,1.01038,-1.47022,-1.18277,1.64289,-1.14223,-0.676083,0.000392593,0.067924,0.290625,-0.88914,0.176438,-0.971167,-0.392259,0.049681,-0.599131,0.382521,-2.72873,1.11983,0.590008,1.17695,0.833126,-0.273118,0.381711,-1.6649,0.126643,-0.831145,0.236004,0.315038,-1.29766,-0.435,1.26575,1.74518,1.49022,1.13499,0.253272,-0.0748119,-0.0173545,0.418935,0.291731,-0.486679,0.709809,0.190948,1.79275,-0.0610283,-0.367755,0.786793,0.184734,0.760964,1.06181,-0.275089,6.70149,6.49382,6.30809,6.60723,6.37287,6.56787,6.64368,6.51283,6.50459,6.52704,6.62695,6.62266,6.38893,6.85941,6.68109,6.34185,6.38026,6.77046,6.3857,6.44854,6.54083,6.55012,6.58083,6.41974,6.56506,6.40869,6.4871,6.54761,6.45897,6.59355,6.17639,6.69647,1.13708,1.22753,3.16803,1.47502,2.22012,-0.948806,1.67959,1.18781,0.910839,2.15345,0.540751,1.40341,1.66129,2.03432,2.01381,2.79286,0.735854,1.94414,0.800536,2.93438,2.40096,2.07391,3.08985,2.02936,2.44298,1.44985,1.96715,1.86812,0.756679,1.10787,2.70549,1.38278,0.242856,0.226614,0.0403866,0.186181,0.097958,0.720875,0.15715,0.233651,0.286828,0.104009,0.368013,0.197275,0.159588,0.115646,0.117761,0.0577111,0.323911,0.125193,0.309911,0.0504798,0.0830997,0.111659,0.0435278,0.116155,0.0799531,0.190025,0.122695,0.13376,0.319368,0.248268,0.0626499,0.200563
289.925,0.980094,0.088235,6,63,0,-244.088,-0.101014,0.0323752,0.0565243,0.36856,-0.379731,-0.0985677,-0.213172,0.0170628,0.579976,0.00700111,0.111471,-0.218112,0.0686219,0.205046,0.822345,-0.39833,0.700231,0.991378,0.0775397,1.07063,-1.91582,-1.19983,-0.817389,-0.446981,0.720339,-1.0665,-0.463509,0.876737,1.69532,0.690811,2.06585,-0.19776,-0.196236,-0.883804,0.309818,0.450057,-0.476669,0.620503,0.651621,1.35456,1.11577,-0.193722,-0.157125,-0.42845,0.573196,-0.536523,0.0420184,1.82269,0.312396,-1.13513,0.984916,2.00599,0.353545,-0.749796,-0.914464,0.102151,0.721002,1.06842,-0.706663,2.50496,-0.939281,0.924701,0.070978,-1.013,0.422194,1.12369,-0.469384,-1.65352,0.433546,-0.0402591,1.97789,0.367165,1.65664,-0.602075,-0.594121,1.94457,0.767705,0.370637,0.312162,1.89654,-0.476198,-0.122519,0.780878,1.0203,0.268811,1.08547,-1.37042,-0.78163,-0.46713,-0.162527,0.797414,-0.671982,-0.176118,0.926027,1.59919,0.773131,1.90389,0.042419,0.0436721,-0.521746,0.459823,0.575148,-0.18694,0.715314,0.740903,1.31896,1.1226,0.0457401,0.0758352,-0.147288,0.676411,-0.236161,0.2396,4.34092,8.41805,11.5809,6.91118,4.89621,4.65071,6.38918,7.75186,8.64054,4.96263,13.5344,4.61479,8.26118,6.32726,4.50973,7.061,8.79103,5.34446,3.6919,7.08608,6.11117,11.4797,6.94065,10.3836,5.12745,5.14021,11.3608,7.86578,6.94818,6.82241,11.1916,5.3331,1.1465,1.29505,3.20864,1.56507,2.51897,-0.402675,1.49271,1.24086,0.775228,2.23091,0.761518,1.25738,1.91665,1.95212,1.82123,3.0629,0.59341,1.75166,1.159,2.92265,2.42038,2.34451,2.97228,2.1744,2.22087,2.20945,2.23408,1.59199,1.11838,1.06073,2.5286,1.39861,0.24113,0.214999,0.0388418,0.172921,0.0745388,0.59933,0.183515,0.224287,0.315349,0.0970086,0.318317,0.221425,0.128235,0.124323,0.139287,0.0446636,0.355853,0.147838,0.238849,0.0510451,0.0816318,0.0875031,0.0486942,0.102073,0.0978923,0.0989053,0.0967315,0.169104,0.246312,0.25717,0.0738776,0.198036
