# 0.0338698, 0.0587489, 0.0927948, 0.0672123, 0.000266985, 0.000387199, 0.0351109, 0.0305534, 0.189622, 0.296487, 0.274393, 0.168264, 0.238213, 0.327808, 0.412449, 0.206076, 0.185494, 0.211656, 0.163464, 0.187486, 0.22976, 0.256489, 0.220716, 0.271969, 0.177487, 0.19872, 0.18541, 0.314471, 0.233789, 0.288802, 0.310002, 0.195234, 0.260375, 0.183288, 0.240168, 0.221413, 0.158436, 0.189875, 0.433088, 0.201405, 0.00998247, 0.886147, 0.849504, 0.654832, 0.801093, 0.881074, 0.801668, 0.675603, 0.88743, 0.668479, 0.759067, 0.755896, 0.827875, 0.811901, 0.809991, 0.80027, 0.692815, 0.81385, 0.943296, 0.784155, 0.72772, 1.02459, 0.703025, 0.945938, 0.930004, 0.812754, 0.881274, 0.79188, 0.872339, 0.762132, 0.652978, 0.772347, 0.820218, 0.730573
269.555,0.997069,0.0914911,6,63,0,-231.79,0.594721,-0.0508859,0.0395922,-0.0701167,0.0219226,0.0267805,0.482159,0.618857,-0.343767,-0.0570734,0.44204,-0.585246,0.755504,-3.05279,-1.47116,-0.822609,-1.88648,0.111967,-1.47183,-0.757457,1.15054,0.750234,1.57851,1.85387,-0.446799,0.161455,-0.430546,1.13601,2.05805,-0.586632,0.276842,0.156229,1.02667,0.133793,0.15959,0.362894,-0.387772,0.151819,0.487588,0.161972,1.67224,0.0879992,2.37939,0.97157,1.08859,0.429492,-0.788778,0.968008,-0.0412516,0.662535,-0.635142,0.722514,2.01321,0.732813,1.10881,-0.981851,-0.0856489,1.58691,-0.885406,0.98138,-0.879214,-0.468747,1.17543,0.279123,0.541263,0.923713,0.232155,2.55752,0.464386,0.448098,0.329372,-0.441257,1.00964,-0.161265,0.269417,0.446839,0.755719,0.119976,0.949708,-1.40708,-0.42828,-0.0269176,-0.685299,0.551451,-0.428694,0.013402,1.19418,0.946447,1.45903,1.62944,0.205655,0.582077,0.215713,1.18519,1.7558,0.119119,0.653485,0.578843,1.11752,0.564958,0.580923,0.706739,0.242184,0.576114,0.783906,0.582397,6.56415,5.79929,5.85932,5.52915,4.96705,5.79747,5.30478,5.64371,5.03466,5.67357,6.356,5.67872,5.86975,4.88337,5.2841,6.12198,4.925,5.8043,4.92768,5.10893,5.90427,5.45646,5.5838,5.77492,5.43396,6.66785,5.54615,5.53821,5.48065,5.1213,5.81875,5.24905,1.03326,0.916099,2.16329,1.24255,2.11613,-0.531732,0.951518,1.2272,0.132108,1.71787,0.737729,1.17982,1.85704,1.57639,2.1662,2.70817,0.928208,1.83619,1.14024,2.68045,3.05375,1.6363,2.08298,1.74527,1.96171,1.57246,1.98849,1.79721,1.01129,1.18629,2.15883,1.66113,0.262452,0.285753,0.103096,0.223992,0.107539,0.629887,0.27858,0.226673,0.467021,0.152145,0.323501,0.235084,0.135049,0.171307,0.102827,0.062493,0.283288,0.137502,0.242276,0.0641369,0.0450557,0.162969,0.110762,0.148645,0.123282,0.171866,0.120416,0.142191,0.266728,0.233924,0.103509,0.15961
276.026,0.938824,0.0914911,6,63,0,-234.267,0.037687,0.0351876,0.310928,0.666686,0.045149,0.0141419,0.17977,0.60702,-0.975904,1.25168,0.185497,-0.0124368,0.804278,-3.25376,0.389123,-0.953266,0.149334,0.536441,-0.700011,-0.562597,0.285788,2.05263,1.02793,1.92113,-0.656429,-0.439254,-0.467298,0.260304,0.339755,0.468672,0.792628,0.335101,2.35223,0.524399,0.384381,-0.410328,-0.405392,0.325735,0.755983,-0.206077,1.68903,0.0975615,-2.30867,-2.13305,-1.0503,0.0183033,-0.459516,0.684336,-0.768184,-0.865185,0.661333,-0.605535,0.24785,-0.986757,-2.27005,0.795167,0.81753,-0.392712,0.451603,-1.58937,1.05098,0.559403,-1.35235,0.814666,0.0564906,-0.209072,-0.691826,-0.00387641,0.0351185,-1.32607,0.0935946,0.761582,0.38721,0.0372044,-0.412623,0.939564,0.29237,0.172221,0.667983,-1.79533,0.415975,-0.398882,0.270419,0.505401,-0.245151,-0.161738,0.353249,1.42576,0.803743,1.34594,-0.218696,-0.0868661,-0.10389,0.33778,0.386008,0.464263,0.660911,0.383183,1.60762,0.49809,0.413097,-0.0693073,-0.0663113,0.377498,0.638667,0.0546767,4.32234,4.39703,4.88693,5.42392,5.17688,5.78807,5.02331,4.97599,5.77509,5.10365,5.54676,4.91732,4.33865,5.85099,5.86377,5.21073,5.65812,4.63656,5.99885,5.71795,4.74502,5.86213,5.44417,5.30493,5.06087,5.4122,5.43283,4.7572,5.46391,5.83185,5.62269,5.43393,0.485581,1.68221,2.09646,1.38937,1.97543,-0.843589,1.63944,1.08916,1.19691,1.81285,1.0623,1.14571,1.19064,2.25325,1.64316,2.47279,0.642741,1.40118,0.879166,2.32246,1.96435,2.4941,2.51015,1.69063,2.54825,1.52175,2.21718,0.994963,0.828257,1.186,1.83284,1.18153,0.380935,0.156803,0.109442,0.199508,0.121807,0.699221,0.162541,0.251776,0.232026,0.140294,0.256871,0.241274,0.233144,0.0950692,0.162035,0.0777879,0.344627,0.197629,0.293351,0.0892796,0.122997,0.0762732,0.0751499,0.155693,0.0725439,0.179203,0.098218,0.269933,0.304014,0.233975,0.1379,0.234777
279.358,0.97451,0.0914911,6,63,0,-231.235,-0.200872,-0.106167,0.265208,0.544567,0.0630913,0.05588,0.0202725,0.642732,-0.443391,1.1115,-0.189732,0.700626,2.07274,-2.68792,-1.08246,-0.925029,-0.78853,0.206554,-1.93112,-0.446333,0.991016,1.54188,1.87069,1.73206,-0.409361,0.339525,-0.280755,0.790691,1.72283,-0.577771,0.17384,1.03854,1.78344,0.861539,-0.501521,0.541418,-0.480204,0.272301,0.705413,0.643747,1.70361,0.285907,1.24804,0.559918,-0.0668831,-0.00841376,0.856658,-1.51514,0.321754,-1.11469,0.462986,-0.309042,-0.812727,2.14235,0.987452,-1.76556,-1.11523,0.292732,0.0170719,0.51741,-1.65559,0.835831,0.289399,1.54127,1.56051,0.637655,-1.78076,0.269717,0.630637,-0.0560978,-0.390067,-0.135727,1.53227,1.64845,-0.264709,0.73467,-0.101674,0.470587,1.35249,-1.70734,-0.675457,-0.574273,-0.486541,0.153031,-1.22092,-0.2666,0.65723,1.01129,1.22262,1.13352,-0.242837,0.238496,-0.160178,0.528475,1.12759,-0.351079,0.132005,0.687776,1.16655,0.574011,-0.302071,0.368259,-0.28837,0.195289,0.473664,0.434029,7.84934,6.44749,5.38967,5.48052,7.01837,3.56234,6.02308,3.99446,6.27126,5.02914,4.35464,10.1362,7.28579,3.3162,3.99385,5.9733,5.5206,6.3696,3.42213,6.9767,5.96762,8.53578,8.58286,6.59239,3.30182,5.93413,6.57918,5.40631,4.91398,5.28462,8.51383,8.8014,0.578197,0.962896,2.1486,1.90068,2.90876,-0.631769,1.45269,1.23437,0.468125,1.70931,0.335354,1.28967,1.28941,1.57479,1.94726,2.43743,0.513906,2.04714,1.01801,3.03112,3.06241,2.21466,2.44537,2.24405,2.17709,1.92532,1.94821,1.8927,0.565507,0.717542,2.59164,1.73794,0.359348,0.276299,0.104462,0.130032,0.051722,0.65289,0.189588,0.225418,0.38506,0.153254,0.416938,0.215908,0.215952,0.171534,0.124853,0.0803628,0.374278,0.114342,0.265415,0.0460397,0.0446845,0.098442,0.0797774,0.0958639,0.101826,0.127269,0.124749,0.130937,0.362274,0.327935,0.0696785,0.149575
284.757,0.981162,0.0914911,6,63,0,-241.775,0.369737,0.132314,-0.256411,0.0608756,0.0572288,0.0153716,0.210947,0.691564,-0.677163,0.252473,0.820663,0.195749,0.35092,-2.84097,0.708017,-1.02465,-0.33511,0.475569,-0.482736,-0.346917,1.01047,1.96529,1.32335,1.97556,-0.592585,0.00965301,-0.0272151,0.601444,0.213823,-0.701219,0.681468,-0.0419281,1.87803,0.724592,-0.0314071,0.124355,0.512774,0.256644,1.65451,-0.216891,1.73505,0.233147,-1.96281,-0.990496,1.2384,1.6377,-0.924233,-0.634824,0.452214,0.401671,0.0568718,-0.653173,2.76552,-1.50439,-1.36827,1.2607,-0.0239691,-1.39494,-0.234855,-0.356271,0.594937,-0.362681,-0.806916,0.555243,0.266534,0.74133,-1.13003,0.156816,0.337497,-0.88675,0.308844,-0.391694,-0.740798,-2.8478,-0.257354,0.385548,0.778488,0.34632,0.453631,-1.75377,0.700586,-0.497665,-0.0208034,0.539833,-0.122896,-0.0289688,0.909755,1.57007,1.12613,1.57717,-0.198863,0.217623,0.192126,0.626884,0.358819,-0.273991,0.682226,0.181951,1.50972,0.712049,0.189227,0.296946,0.565563,0.388433,1.35515,0.0609528,3.58739,4.50018,7.56685,8.30513,4.57024,4.88926,6.29956,6.22577,5.74487,4.86839,10.803,3.99205,4.12077,7.6063,5.63761,4.09522,5.36712,5.21732,6.51271,5.20953,4.69697,6.45272,6.03267,6.73883,4.35613,5.88031,6.13331,4.61035,6.09247,5.17441,4.76994,2.91856,0.486252,0.960067,2.65084,1.4747,1.69647,-0.960067,1.79774,0.974086,0.753546,1.78267,1.11994,1.21387,1.57592,2.23682,1.7621,2.59109,0.4821,1.68937,1.02796,2.72815,1.94503,1.88451,2.61181,1.42479,2.29944,1.58716,2.06158,1.21134,1.2955,1.02158,2.37996,1.07487,0.380777,0.276865,0.0659372,0.18623,0.154927,0.723135,0.142127,0.274067,0.320049,0.143974,0.246022,0.229018,0.171373,0.0964924,0.146528,0.0697138,0.381756,0.155858,0.263479,0.0613325,0.125097,0.131872,0.0683824,0.193912,0.0911691,0.169783,0.112888,0.229464,0.214924,0.26472,0.0847135,0.254477
276.573,0.957074,0.0914911,6,63,0,-244.683,-0.249856,0.225368,0.14544,0.330633,0.0792875,0.0620159,-0.0767701,0.798317,-0.320016,1.16655,0.0458772,0.111382,0.965823,-2.91274,-1.42409,-0.0199841,-0.565114,0.728999,-0.817721,-0.594272,1.17628,1.40639,1.34277,2.09458,0.192274,0.446648,-0.424417,0.53278,1.67911,-0.801804,0.711051,0.566924,1.7822,0.356309,0.0171124,0.195167,-0.33719,1.08533,-0.221462,0.229597,1.7564,0.0424879,1.99895,0.854417,-1.32015,-1.43043,0.876353,0.0619527,-0.241456,-0.53676,0.0625955,0.501628,-2.50316,1.72889,1.36829,-1.55893,-0.0950419,1.22756,0.226243,0.264185,-0.322647,0.412666,0.165365,-0.0595319,-0.18691,-0.684551,1.0854,-0.191245,-0.00209657,0.520979,-0.525509,0.470586,1.04078,3.63132,-0.332244,0.854507,-0.0401456,0.0121477,0.694263,-2.40206,-1.21365,-0.0927238,-0.52791,0.505202,-0.729571,-0.551188,0.862276,1.04598,0.995186,1.59537,0.0767257,0.279797,-0.415589,0.348557,1.26369,-0.716863,0.490874,0.375815,1.34599,0.207677,-0.063109,0.0790346,-0.345955,0.789667,-0.253567,0.106521,6.30491,6.00564,5.47563,5.45003,6.01124,5.8068,5.73242,5.66095,5.80696,5.91629,5.2072,6.23298,6.13821,5.42035,5.76819,6.10161,5.84747,5.85691,5.71268,5.89397,5.83237,5.7769,5.74572,5.62551,6.06487,5.74466,5.79102,5.92116,5.66365,5.9085,6.05339,6.75771,0.675821,1.1804,2.25131,1.27287,2.11356,-1.16534,1.22078,1.64372,0.604187,1.9245,0.689723,0.868107,1.59511,1.74396,1.71241,2.69751,0.906424,2.01624,0.964572,2.95716,3.15871,1.97103,2.86162,1.79511,2.54011,1.76224,2.22835,1.808,0.638825,1.39459,2.02182,1.20867,0.337195,0.234981,0.0952364,0.218767,0.107786,0.762302,0.227798,0.161959,0.353386,0.127361,0.334095,0.295648,0.168666,0.14881,0.152851,0.0631205,0.287732,0.117508,0.275964,0.049399,0.0407493,0.122278,0.0540839,0.142447,0.073094,0.14651,0.0972336,0.140879,0.345512,0.198676,0.116931,0.229937
285.102,0.998468,0.0914911,5,31,0,-247.474,-0.102547,0.0521373,0.0160022,0.151578,0.0648278,0.0675083,0.0375979,0.794087,-0.784471,1.25047,0.479445,0.316263,1.16366,-2.31649,-1.40343,-0.336165,-0.886392,0.710355,-0.546037,-0.573622,1.05887,1.63598,1.44674,2.59184,-0.126405,-0.0640811,0.00331201,0.314249,1.67075,-0.27058,0.650465,0.289148,1.6324,0.124765,-0.0831772,0.637895,0.187721,0.54092,-0.437127,0.915383,1.74542,0.0505401,1.20214,0.292873,-0.994224,-0.579569,1.0962,0.700848,0.398106,-0.0455579,-0.77761,0.0351548,-1.558,0.728939,0.803049,-1.22316,-0.111543,0.133072,0.324364,-0.277026,-0.617366,0.171289,0.536423,0.0858651,0.349027,-0.76205,0.771572,-1.29285,-0.740588,0.0898521,-0.91959,-0.434248,1.3754,3.18228,-0.58534,1.03058,0.418319,0.288738,0.961644,-1.8019,-1.07685,-0.229347,-0.666274,0.601681,-0.396003,-0.417907,0.878436,1.33671,1.18644,2.09574,-0.0627785,-0.013288,0.0402279,0.287139,1.36432,-0.177266,0.554123,0.267206,1.33386,0.136672,-0.028452,0.544142,0.186665,0.467136,-0.309519,0.764492,6.08711,5.81371,5.44756,5.56293,6.0546,5.93483,5.84471,5.71511,5.50753,5.73848,5.29454,5.94326,5.96556,5.3849,5.69609,5.76694,5.82297,5.64865,5.55232,5.77809,5.88571,5.7532,5.83023,5.51186,5.95608,5.36596,5.51785,5.75436,5.46815,5.60394,6.14064,6.72781,0.262987,1.13632,2.42005,1.44771,2.25027,-0.688025,1.32417,1.31859,0.31707,1.89031,0.892626,0.870722,1.45045,1.84749,1.808,3.12506,0.637962,1.53465,1.2936,2.54818,3.04191,2.14861,2.62069,1.55584,2.38472,1.58988,1.97328,2.19718,1.0296,0.903231,2.00154,1.79381,0.43463,0.242998,0.0816563,0.190354,0.0953259,0.665527,0.210126,0.211052,0.42139,0.131209,0.290568,0.295104,0.189933,0.136167,0.14088,0.0420852,0.345707,0.177314,0.215243,0.0725485,0.0455679,0.104461,0.067819,0.174245,0.0843456,0.169401,0.122037,0.100004,0.263161,0.288387,0.119041,0.142606
278.828,0.94327,0.0914911,6,63,0,-248.578,0.150819,0.259807,0.0461358,0.111224,0.0699096,0.0451326,0.103662,0.600102,-0.536544,0.430852,-0.0434608,0.0354053,1.223,-3.13111,-0.590788,-0.994845,-0.601802,0.74146,-1.03656,0.639857,0.846827,1.63629,1.68037,1.42875,-0.740682,0.350669,-0.980491,0.47104,-0.0640642,-0.891862,0.030033,0.711987,1.64879,-0.0311836,-0.283175,-0.770722,-0.495902,0.716314,0.130636,0.0812747,1.79132,0.0468271,-1.84611,0.692778,0.791377,0.335065,-1.00098,-0.225426,-0.664505,-0.750909,2.26335,-0.526389,1.24244,-0.545717,-0.332373,0.805809,-0.713522,-1.50138,-0.393534,0.707756,2.01449,-0.545278,0.827481,0.532308,0.454041,0.0272526,-1.61696,0.872734,-1.2462,0.910446,0.401628,1.25188,0.0661896,-1.60432,-0.218319,0.362218,0.0775815,0.124909,0.837588,-1.77533,-0.250871,-0.493346,-0.25748,0.548614,-0.51838,0.487642,0.611845,1.0856,1.11205,0.961057,-0.340823,0.3141,-0.484732,0.386335,0.0652173,-0.431546,0.121685,0.530927,1.0931,0.084949,-0.0662714,-0.35885,-0.19393,0.533524,0.182057,0.152435,5.50069,6.19512,6.22379,6.09221,5.72274,5.9344,5.81363,5.79015,6.66792,5.85135,6.35665,5.84605,5.90475,6.228,5.8003,5.59021,5.88786,6.19947,6.59067,5.84618,6.23432,6.14874,6.12625,6.00503,5.56003,6.24755,5.6574,6.25859,6.11123,6.35946,6.01599,5.56332,0.822753,0.906831,2.32723,1.46573,2.31823,-0.576094,1.82825,1.26693,0.873857,2.02925,0.96226,1.96828,1.44107,1.90101,1.89693,2.16206,0.547346,2.07438,0.827135,2.91562,1.96531,2.16765,2.44124,2.01157,2.26957,1.51879,2.18337,1.19697,0.820297,1.26801,2.10419,1.35344,0.30518,0.287649,0.088893,0.187593,0.0896246,0.640168,0.138447,0.219783,0.294452,0.116166,0.276426,0.122574,0.19138,0.129994,0.130457,0.10321,0.36648,0.111612,0.304251,0.0513869,0.122893,0.102694,0.0800815,0.117994,0.0936745,0.17964,0.101253,0.232015,0.305701,0.219599,0.10869,0.205309
281.465,0.876394,0.0914911,5,63,0,-244.597,-0.083038,0.122799,-0.140669,0.409156,0.0627742,0.0523798,0.280453,0.814991,-0.786246,0.611125,0.158275,0.398465,1.86538,-3.26352,-1.28958,-0.927909,-0.955613,1.06618,-0.269671,-0.00865864,0.946786,1.58549,1.68167,2.18445,-0.622662,0.697033,-0.797641,0.941293,0.528707,-0.298335,0.988311,1.10148,1.64533,-0.367956,0.256815,-0.0455167,-0.206826,-0.0663166,-0.206535,0.108463,1.7237,0.0258316,-1.14419,2.52945,0.18406,0.67897,-0.563174,1.22751,0.790093,-0.132211,0.244523,-0.205523,-0.406801,-0.58386,0.377783,0.405839,0.613247,-0.0635699,-0.290337,-0.219113,1.58999,0.387596,0.00126147,0.623386,-2.51491,-0.287996,0.257494,0.409337,-1.0206,0.574421,0.909673,1.84686,-0.0241255,-0.620186,-0.360331,0.778514,0.409446,0.605199,1.80072,-2.37928,-0.770547,-0.475785,-0.498363,1.14938,0.0606732,0.273396,1.05208,1.57261,1.651,2.06076,-0.227011,0.848529,-0.369617,1.0476,0.711345,0.0373126,1.08592,1.17815,1.62139,-0.0194279,0.489755,0.243357,0.111891,0.226406,0.112129,0.368849,5.44198,5.9837,5.63194,5.70441,5.52428,5.78581,5.7208,5.58612,5.64075,5.57555,5.54664,5.52133,5.6602,5.6643,5.69473,5.59603,5.56335,5.57359,5.84024,5.66163,5.60541,5.69622,5.25267,5.56368,5.64264,5.66481,5.45939,5.68902,5.7385,5.87912,5.60174,5.51615,0.675523,1.23819,2.13708,1.51677,2.83784,-1.14449,1.47004,0.812428,0.64225,2.1865,1.09779,1.31051,1.86361,2.34657,2.47261,2.84678,0.674477,2.13674,0.980515,3.02633,2.12511,2.07882,2.87632,2.21527,2.81438,1.4815,2.21739,1.89508,1.13506,0.931063,2.24747,1.15487,0.337261,0.224751,0.105545,0.179938,0.0553134,0.758502,0.186936,0.307373,0.344738,0.100969,0.250154,0.212401,0.134283,0.0873391,0.0778004,0.0548478,0.337495,0.105577,0.27279,0.0462505,0.10668,0.111173,0.0533364,0.098388,0.0565521,0.185201,0.0981999,0.130666,0.243229,0.282709,0.0955679,0.239601
271.451,0.98313,0.0914911,6,95,0,-239.443,-0.0971201,0.0627606,0.493783,0.449007,0.0345436,0.0267817,0.267942,0.653304,0.0540463,0.637154,0.738166,0.377471,1.38159,-2.38768,0.370127,-0.082872,-0.325005,0.876935,-0.960954,-0.497907,0.459273,1.5901,2.34322,1.92028,-0.246906,-0.51638,0.504156,1.67015,0.912438,0.661032,0.433447,1.19952,1.44148,0.311657,0.732014,-0.172148,-0.696776,0.562455,1.38142,0.634238,1.57836,0.0637774,-0.136296,1.84275,0.792993,-0.385238,-1.56926,0.26608,-0.151068,-0.664132,0.168281,-0.747245,-2.23842,-0.422209,-0.200954,0.145209,-0.182141,-0.614015,-0.567512,-1.28036,0.648983,1.2016,-1.21883,-1.00277,-0.187381,1.17815,1.18304,0.298132,0.18236,0.509396,0.369143,0.524519,1.4934,-1.06184,0.303251,0.684198,0.750189,0.514546,1.17054,-1.29194,0.509747,0.213801,0.0556148,0.840847,-0.359853,-0.0573431,0.567987,1.30676,1.79878,1.52247,0.106637,-0.0694114,0.597309,1.35906,0.864042,0.699797,0.551115,1.05159,1.20967,0.471549,0.74617,0.155477,-0.187265,0.635396,1.17043,0.682293,4.80505,5.45147,5.09844,4.72936,4.38538,4.92995,4.80052,4.64598,4.8993,4.62142,4.20216,4.71822,4.78527,4.89209,4.79102,4.66086,4.6747,4.46693,5.05183,5.23305,4.48449,4.54672,4.78942,5.22523,5.22686,4.94004,4.9037,5.00705,4.96246,5.01188,5.33135,4.52962,1.018,1.10434,2.22536,1.54064,2.26573,-0.47547,1.84047,1.44716,0.823924,1.93603,0.735333,1.03784,1.16804,1.8876,2.404,2.47948,0.752688,1.16395,1.47275,2.9724,2.16649,2.34768,2.06082,2.14678,2.00476,1.42409,2.22134,1.18512,0.520996,1.18081,2.44735,1.6393,0.265418,0.248927,0.0974966,0.176442,0.0940014,0.616678,0.136995,0.190439,0.304931,0.126084,0.324026,0.261566,0.237209,0.131518,0.0828683,0.0773091,0.320236,0.23795,0.186526,0.0486884,0.1028,0.0872502,0.112963,0.104632,0.118704,0.194022,0.0978508,0.234133,0.372619,0.234907,0.0796323,0.16256
268.985,0.990418,0.0914911,6,63,0,-226.129,0.369146,-0.00510626,-0.0280448,0.0120084,0.0421534,0.0592781,0.273143,0.666272,-1.60611,0.969501,0.806803,-0.331165,0.823889,-3.53176,-1.75715,-0.82097,-1.30434,0.457483,-0.84895,-0.0386131,0.786969,1.1364,0.345216,1.56589,-0.982291,1.17689,-1.25437,0.655746,1.30944,-0.328401,1.06794,-0.383533,1.63454,-0.0653629,-0.13868,0.273125,0.0641544,0.0618994,-0.193234,-0.45022,1.74125,0.0849125,0.557674,-1.70097,-1.18577,1.09888,2.06688,-0.317057,-0.478121,0.972066,1.42206,0.530172,2.56965,0.508007,-1.70284,0.226622,1.07651,0.308752,0.571712,1.54418,-0.316284,-0.934798,1.86466,1.75262,1.14227,-0.0358676,-1.44203,-0.821776,0.165781,-0.97754,0.00380633,-0.0547768,-0.335762,0.162074,-0.796963,0.919095,0.810693,0.0524969,0.822077,-2.07997,-0.897595,-0.273847,-0.595905,0.577951,-0.292489,0.247416,0.797478,1.0303,0.503151,1.31645,-0.38133,1.05727,-0.562606,0.710048,1.14558,0.0543383,0.984682,0.017606,1.36219,0.229594,0.180744,0.455118,0.315887,0.314385,0.144397,-0.0268256,5.98111,4.9373,5.15809,6.26239,6.79887,5.55296,5.47753,6.19531,6.43662,5.96716,7.09541,5.95594,4.93652,5.81532,6.2505,5.85602,5.98824,6.50371,5.55332,5.26919,6.68312,6.61985,6.2855,5.68714,5.04706,5.32,5.78535,5.2501,5.70633,5.67801,5.54414,5.78353,0.230697,1.2947,2.54785,1.24166,2.09555,-0.814755,1.49346,1.16824,0.550311,1.85143,0.980985,1.52089,1.58864,1.76157,1.35535,2.42131,0.529005,2.49936,0.820722,2.61582,2.67198,2.00227,2.764,1.29108,2.56769,1.79102,1.91791,2.19464,1.34407,0.98708,2.47837,1.07803,0.44258,0.215059,0.0725708,0.224146,0.10953,0.693122,0.183403,0.237173,0.365792,0.135706,0.272696,0.17933,0.169575,0.146594,0.204997,0.081562,0.370749,0.075903,0.30561,0.068127,0.0646472,0.118965,0.059301,0.21567,0.0712472,0.142948,0.128095,0.100233,0.206841,0.271489,0.0773882,0.253878
284.062,0.97054,0.0914911,6,63,0,-227.792,0.558,-0.182812,0.348341,0.271391,0.0364217,0.0452818,0.0656602,0.798893,-0.794741,1.26643,0.536678,-0.554048,0.428244,-2.5675,-0.97551,-1.1143,-0.617383,0.556113,-1.35763,-0.392309,0.795518,1.5622,1.31091,1.66533,-0.63516,0.228446,-0.564631,-0.0351728,0.222446,-0.603027,0.704986,0.147642,1.3617,-0.016814,0.299529,-0.0533093,-0.631962,-0.467308,-0.120753,-0.837629,1.83989,0.219523,-1.88627,-2.00302,0.374718,0.394278,0.760568,-0.6837,-0.163867,1.18252,1.17729,-0.519139,1.92884,1.28189,-0.894117,-1.06309,0.596048,0.214545,0.0275824,0.18704,-2.1796,0.774743,1.59986,1.58201,0.333851,1.1321,-1.03753,-0.0569417,0.699792,-0.497917,-0.312766,-0.113084,-0.0726335,-0.403265,-0.569253,1.0774,0.494409,-0.376965,0.407781,-1.98549,-0.713668,-0.824545,-0.427563,0.509935,-1.01894,-0.247752,0.701194,1.31369,1.11294,1.39608,-0.441764,0.248164,-0.38542,0.037561,0.243371,-0.416094,0.628868,0.183611,1.15351,0.0522276,0.304952,0.0230718,-0.43921,-0.307669,-0.0308085,-0.603516,4.16124,4.05595,6.83566,6.86507,7.43988,5.41843,6.07341,8.16195,8.15259,5.61774,9.61494,8.34195,5.17383,4.98544,7.17598,6.59948,6.3341,6.55975,3.90173,7.46307,8.94503,8.91007,6.7746,8.07211,5.01349,6.21766,7.34128,5.64398,5.8781,6.1415,6.19628,5.76248,0.559408,1.70796,2.78162,1.43677,2.29436,-0.659965,1.45647,1.20772,0.791662,2.39651,0.867633,1.63882,1.67077,2.21594,2.19076,3.13697,0.640408,2.28043,1.01493,2.47046,2.34848,2.05323,2.9525,2.07019,2.41802,1.59787,2.59217,1.714,0.708341,0.574487,2.17276,1.13737,0.363684,0.153428,0.0583253,0.192046,0.0915914,0.659252,0.189007,0.230105,0.311812,0.0834392,0.295747,0.162625,0.158322,0.098328,0.100583,0.0416077,0.345154,0.0927571,0.266016,0.077955,0.0871869,0.113726,0.0496183,0.112029,0.0818091,0.16828,0.0696443,0.152645,0.329966,0.360202,0.102224,0.242803
291.801,0.926857,0.0914911,5,31,0,-250.676,0.478755,-0.250809,0.376839,0.23349,0.0329247,0.0424317,0.20562,0.795186,-0.75802,0.70077,0.311422,-0.62211,0.655206,-2.37716,-1.06412,-0.942838,-0.901842,0.0463411,-1.42223,-0.19245,1.13187,1.68161,0.822242,1.3083,-0.733724,0.253699,-0.851105,0.146649,0.391061,-1.17937,0.262361,-0.312908,1.14192,-0.189498,-0.304349,-0.243426,-0.54101,-0.0479851,0.726935,-0.779792,1.79248,0.291906,-0.898225,-1.49443,0.155254,0.177415,-0.519318,-1.25355,-0.926679,1.29105,1.00729,-0.751707,1.70532,1.43517,0.214123,-1.02715,-0.124607,-0.168706,0.237026,0.303392,-1.80045,0.924821,0.420686,1.17844,-0.113719,0.902151,-1.52132,-0.104277,0.294114,-0.151141,-0.436987,-0.0756962,0.223891,-0.239698,-0.397146,0.762863,0.453258,-0.289073,0.726631,-1.68466,-0.640551,-0.544111,-0.511512,0.24247,-0.925316,0.0525866,1.10567,1.54281,0.859455,1.24596,-0.377827,0.407358,-0.471167,0.322233,0.516586,-0.732195,0.414246,-0.0431998,1.11366,0.0549343,-0.0363943,0.0120514,-0.224583,0.167463,0.783668,-0.414459,4.6195,3.88161,6.28272,6.32349,5.15977,4.16437,4.58129,8.75257,8.0568,4.82136,9.87767,9.12865,6.39162,4.44888,5.78987,5.71582,6.43449,6.56036,3.5499,7.86517,6.78887,8.46956,5.8083,7.81329,3.85126,5.82433,6.54262,5.7452,5.28527,5.87313,6.40987,5.59859,0.509063,1.20232,2.64089,1.47053,2.55209,-0.587133,1.24159,1.41304,0.479561,2.06793,0.900141,1.87804,1.87239,2.23686,1.75499,2.93972,0.503988,2.36451,0.689633,2.64156,2.53959,1.62006,2.6348,1.78226,2.14716,1.35599,2.15123,1.45336,0.707541,0.853636,2.73135,1.2793,0.375413,0.231062,0.066553,0.186861,0.0722864,0.642707,0.22416,0.195754,0.382356,0.112254,0.289022,0.132614,0.133266,0.0964887,0.147419,0.0502247,0.376604,0.0859191,0.334115,0.0665111,0.0731289,0.165197,0.0669322,0.144025,0.104597,0.204893,0.104216,0.189486,0.330142,0.298671,0.0611484,0.21767
