# 0.03236, 0.0421531, 0.070251, 0.0651864, 0.000167519, 0.0315998, 0.0292822, 0.16062, 0.185341, 0.213592, 0.161485, 0.216981, 0.289881, 0.274519, 0.1878, 0.176927, 0.188754, 0.17412, 0.166444, 0.179052, 0.201401, 0.212971, 0.251945, 0.174102, 0.164626, 0.20299, 0.271153, 0.221341, 0.234096, 0.256397, 0.154992, 0.205524, 0.204345, 0.197474, 0.240963, 0.162521, 0.172062, 0.278357, 0.180548, 0.00972992, 1.05406, 0.653989, 0.869018, 0.756762, 0.725676, 0.751738, 0.765754, 0.661773, 0.784747, 0.796476, 0.905607, 1.12817, 0.774051, 0.758529, 0.787979, 0.750172, 0.873693, 0.805552, 0.728525, 0.774894, 0.789688, 0.753668, 1.06938, 1.0438, 1.01723, 0.745286, 0.879228, 0.945704, 0.709999, 0.966258, 0.839472, 0.774943, 0.767233
289.089,0.98786,0.0821033,6,63,0,-243.289,-0.0326584,0.00788151,0.612147,0.309481,0.0419865,0.15027,0.845305,-0.703443,1.18872,0.159767,-0.0391291,0.3364,-2.47205,-0.357521,-0.715081,-0.585091,0.656855,-0.615273,-0.350561,1.07545,1.20984,1.73678,1.18102,-0.626403,-0.362612,-0.367126,0.949059,0.510846,-0.952674,0.489197,0.032017,1.47382,0.500247,-0.102107,-0.0870705,-0.630242,0.910902,0.201598,0.0473603,1.66185,0.0484449,-0.75783,-0.903449,0.304135,-0.776664,1.43674,-0.818938,-1.28347,1.11976,-0.72999,0.840428,1.07854,1.07127,-0.737733,0.514474,-0.235333,-0.157993,-0.964082,0.694445,-0.394307,-1.67478,-1.02217,0.522935,0.121244,-0.756255,0.423648,-0.962464,0.183697,0.138047,-0.807946,1.5941,0.0503378,0.37043,-0.444354,1.15511,0.285322,0.117194,0.434631,-1.93937,-0.151944,-0.454191,-0.34431,0.705514,-0.369823,-0.146061,1.05935,1.17295,1.61838,1.1486,-0.379232,-0.156247,-0.160063,0.952515,0.582092,-0.65503,0.563791,0.177335,1.39609,0.573132,0.0639584,0.0766692,-0.382476,0.92026,0.320683,0.190304,5.0791,5.04339,5.34724,5.07447,5.64884,5.06409,4.9514,5.56276,5.08595,5.48799,5.55166,5.5497,5.08405,5.40201,5.2093,5.22886,5.0286,5.44931,5.16934,4.85842,5.01447,5.40422,5.30007,5.07949,5.37829,5.029,5.31613,5.30439,5.06678,5.69207,5.2819,5.36444,0.302892,1.4405,2.24265,1.5287,1.93011,-1.02486,1.56099,1.20923,0.486908,2.20099,1.12565,1.34942,1.6377,1.71027,2.236,2.47613,0.282141,1.50717,0.839101,3.07779,2.32949,1.51223,2.5631,1.67281,2.2693,1.69785,2.02129,1.32694,0.363955,1.4145,1.98824,1.51783,0.424851,0.191468,0.0959854,0.178184,0.126739,0.735917,0.173505,0.229837,0.380622,0.0996617,0.244964,0.205966,0.162778,0.153129,0.0965636,0.0775488,0.429929,0.181358,0.301724,0.0440329,0.0887102,0.180609,0.071551,0.15805,0.0936977,0.154747,0.116986,0.209666,0.410003,0.195525,0.120444,0.179781
273.637,0.961771,0.0821033,5,31,0,-247.018,-0.0639365,0.0208919,0.816688,0.519594,0.0474974,0.0828414,0.695423,-0.386549,0.67882,0.190576,-0.681386,2.03529,-3.09562,-1.16083,-1.32066,-0.755797,-0.495246,-1.57776,-1.08692,0.20718,1.81478,1.42704,1.45996,-0.297784,0.0509393,-0.166474,0.804557,0.909467,-0.0193239,-0.0500074,0.0507058,1.78225,0.118975,-0.298619,0.385279,0.138207,-0.278499,1.07895,-0.102214,1.84303,0.346449,0.483589,1.57235,0.697423,-0.89595,-0.130493,-0.550378,-0.936583,0.326964,-0.138125,-0.20766,1.02713,-1.81425,-0.882232,-0.261117,-1.11754,-1.1073,1.52239,0.164573,-0.697896,2.75953,1.15984,1.67648,0.361479,0.70754,-1.35776,0.968159,1.07881,-0.68864,-1.15956,-2.39817,-0.608335,-0.17008,-0.185974,0.554908,0.215373,-0.39101,1.49823,-2.06992,-0.724427,-0.835576,-0.442757,-0.261564,-1.01437,-0.673026,0.226919,1.34488,1.07524,1.09813,-0.124245,0.118266,-0.0329287,0.642349,0.715306,0.0694031,0.0480651,0.118103,1.32226,0.165579,-0.124825,0.350773,0.178954,-0.110833,0.833167,0.0117595,7.46756,10.8892,8.04178,4.63033,6.03647,5.21924,4.5656,7.07315,6.02053,5.87723,9.01489,3.36855,4.65239,5.76938,4.28816,4.30341,10.7023,6.6862,4.9592,16.4293,9.43906,11.2892,7.15823,8.07002,3.94573,8.83258,9.17774,4.97512,4.2262,2.7516,5.11548,5.95425,0.814878,1.03329,2.51509,1.29124,3.27547,-0.880881,1.36886,1.13166,0.653088,1.51568,0.762871,1.10422,1.03526,2.10825,1.92388,2.68539,0.776575,2.0855,1.25291,3.13205,2.77753,2.6066,2.39528,1.89535,2.4656,1.59283,2.17489,1.91943,1.17765,0.602155,2.86997,1.59901,0.306852,0.262447,0.0748073,0.215643,0.0364224,0.707005,0.202803,0.243856,0.342294,0.180099,0.318023,0.248951,0.262065,0.108298,0.127429,0.0638412,0.315059,0.110514,0.222197,0.0418043,0.0585504,0.0687146,0.0835336,0.130636,0.0783049,0.168986,0.102028,0.127925,0.235476,0.353851,0.0536584,0.16812
274.264,0.89643,0.0821033,6,63,0,-240.651,0.28969,-0.0974045,-0.650831,-0.251953,0.0777569,0.111736,0.865811,-0.549745,0.2642,-0.34109,0.435971,0.72803,-2.66926,-1.07524,-1.11444,-0.843635,0.189967,-0.645111,0.219217,0.940302,1.27278,1.42306,1.73875,-0.258118,-0.748901,-0.538317,-0.860461,0.345754,-0.585274,-0.129704,0.0340782,1.72067,0.334541,-0.610388,-0.313853,-0.100737,0.614841,-0.217321,0.367907,1.65103,0.0940684,-0.906133,-1.35068,0.0931554,1.70889,-1.98715,0.0971831,1.97953,-1.29487,0.815892,0.320355,-0.464767,1.27018,1.20838,-0.426394,-0.139492,-0.688444,-0.652583,1.06835,-0.580908,-1.43481,-1.56612,0.148592,1.09286,0.133484,0.137907,-1.5197,0.297401,-0.0461703,1.20363,2.99015,0.67296,-0.257098,-0.364239,0.340483,-0.183583,0.489204,0.742073,-2.19934,-0.81922,-0.853155,-0.618692,0.276211,-0.446808,0.301536,0.92586,1.21373,1.34384,1.61717,-0.111745,-0.536671,-0.354345,-0.63326,0.411094,-0.395,-0.000563465,0.141241,1.60151,0.401386,-0.416744,-0.160001,0.0245172,0.644072,-0.0764224,0.430274,4.78646,4.59042,5.25822,6.12134,4.32366,5.26021,6.27919,4.61459,5.62814,5.37181,4.98937,5.87386,5.83981,5.00741,5.14439,4.88548,4.90199,5.76339,4.93515,4.55424,4.49833,5.28571,5.7767,5.2782,5.2804,4.51802,5.36022,5.18975,5.83721,6.90542,5.55297,5.08779,0.422886,0.272282,2.1166,1.77855,2.18693,-1.0928,1.75631,0.902734,0.323946,1.72107,0.998054,1.7464,1.4137,1.61207,1.94298,2.751,0.543349,1.21922,0.899321,1.97795,2.3225,2.29397,2.37738,1.5861,2.62191,1.89335,1.88344,1.57027,0.821706,0.978074,2.46329,1.56411,0.395826,0.432347,0.107493,0.144482,0.10093,0.748909,0.147253,0.288489,0.419714,0.151733,0.269324,0.148502,0.195651,0.166302,0.125321,0.0600302,0.367409,0.228074,0.28919,0.121537,0.0892769,0.0916235,0.0849139,0.169933,0.0677417,0.130862,0.131994,0.172178,0.305402,0.273274,0.0784722,0.173058
290.311,0.99855,0.0821033,5,31,0,-245.062,0.0923907,-0.0438999,-0.107097,0.278658,0.0764315,-0.105917,0.789884,-0.327328,1.26053,-0.0156088,-0.0194165,0.580087,-2.58546,-1.74959,-0.85509,-1.02289,0.0900248,-1.06107,-0.507152,0.855477,1.50529,1.61911,1.77399,0.0545912,-0.269943,-0.847021,-0.203886,0.266111,-0.86348,-0.0876904,0.254915,1.50615,-0.354119,-0.289413,-0.16492,-0.767482,0.873742,-0.791534,-0.248809,1.75611,0.159343,-0.136173,-2.05582,0.685559,1.46087,-1.08216,0.714443,0.988248,-0.61627,0.319534,-0.471347,0.422867,2.11578,2.07175,-0.501952,-1.22355,-1.25156,-1.12145,0.832369,0.201584,-0.348156,-0.972834,-0.330225,1.20301,1.4329,-0.429719,-1.44646,1.11613,-0.240949,-0.710669,1.67147,1.13378,-0.249795,-0.364468,0.889752,-0.118246,-0.121254,0.352284,-2.14813,-1.48789,-0.781339,-0.91388,-0.0348083,-0.944038,-0.506509,0.56981,1.08308,1.17299,1.29533,-0.0627966,-0.319141,-0.774966,-0.266964,0.10428,-0.787966,-0.175183,0.0954361,1.08377,-0.385631,-0.33452,-0.236185,-0.712139,0.584238,-0.731137,-0.302448,5.66561,4.17257,6.45821,7.30744,4.87284,6.488,6.77733,5.24835,6.09231,5.37096,6.19346,8.11122,8.05451,5.34483,4.76429,4.74307,4.84243,6.61106,5.97888,5.47743,4.95847,5.4931,7.01327,7.27493,5.4067,4.59803,6.91685,5.5718,5.17,7.55681,6.93633,5.56395,0.799581,1.21305,2.43226,1.43564,2.06204,-0.674576,1.43408,1.23415,0.403031,1.67495,0.765722,1.20325,1.43343,1.86498,2.12816,2.69936,0.958973,1.69634,0.847672,2.58927,2.27263,2.1447,2.45175,1.8052,2.47711,1.46857,2.21599,1.84958,0.456446,1.29575,2.1333,1.10159,0.310115,0.229161,0.0807456,0.192221,0.112841,0.662527,0.192463,0.225457,0.400584,0.157765,0.317405,0.230897,0.192566,0.134124,0.10639,0.0630108,0.277084,0.154943,0.299922,0.0698323,0.0934154,0.104828,0.0793103,0.14122,0.0774786,0.18716,0.0983241,0.135923,0.387829,0.214882,0.105902,0.249443
296.021,0.947511,0.0821033,6,63,0,-258.386,0.0545989,0.0027701,0.300522,0.185501,0.0475873,0.255099,0.908477,-0.821954,1.13767,-0.338132,-0.125253,0.745476,-2.0149,-0.841125,-0.736045,-0.384621,-0.118443,-0.682227,-0.542566,0.488584,1.44041,1.41992,1.35983,-0.159088,0.0302789,-0.446052,0.704473,0.827812,-0.2295,0.0724409,0.175209,1.26116,0.552517,-0.306729,0.460394,0.199452,0.274053,0.157954,0.237347,1.72082,0.19004,-0.39643,0.686922,0.604638,0.134042,0.427469,-1.76007,0.223276,-0.305088,0.27852,0.654517,1.7229,-1.31812,-1.96904,-0.668662,-1.08798,-1.13329,1.29797,0.264303,-0.668262,1.59707,0.79754,2.45977,0.367942,0.167038,0.243911,0.950134,0.671373,-1.38068,-1.4831,-1.27766,0.687957,0.76126,-0.491627,1.28864,-0.052086,0.14131,0.932346,-1.57539,-0.509044,-0.413581,-0.09432,0.147496,-0.364688,-0.237809,0.698966,1.56368,1.54506,1.49047,0.110571,0.282606,-0.150129,0.895096,1.00715,0.0466037,0.32091,0.414272,1.40084,0.757048,-0.0235571,0.673356,0.436296,0.50407,0.398597,0.470723,5.18353,6.36852,6.26971,5.73334,6.06213,4.00019,5.83139,5.2743,5.89294,6.32943,7.75428,4.35067,3.84444,4.92218,4.54517,4.5062,7.1527,5.87704,4.92256,7.57105,6.50382,8.91985,5.99394,5.7694,5.85431,6.69518,6.34973,4.29925,4.21638,4.38425,6.36978,6.45913,0.274946,1.53176,1.8707,1.44546,2.33168,-0.618711,1.35204,1.1761,0.767428,1.54683,1.03464,1.16152,1.27486,2.09232,2.16759,2.69945,0.781302,1.87229,0.901968,3.00823,2.692,2.20733,2.29129,1.8136,2.31017,1.95176,1.89923,2.01069,1.20258,0.984738,2.2109,1.6797,0.431693,0.177737,0.13346,0.190701,0.0885334,0.649925,0.205538,0.235755,0.317036,0.175545,0.262185,0.238391,0.218427,0.109846,0.102699,0.0630059,0.314039,0.133278,0.288646,0.0470552,0.0634471,0.0990942,0.0918472,0.140203,0.0902841,0.124361,0.130195,0.118085,0.231016,0.271953,0.0987761,0.157135
300.706,0.974053,0.0821033,6,63,0,-271.773,0.314587,0.239385,0.509484,-0.0883762,0.050302,0.0332801,0.93354,0.0138379,0.680067,0.506968,-0.42215,0.695112,-2.15888,-0.364607,-0.988572,-0.318056,0.477614,-0.879961,-0.394883,1.16907,1.39524,1.20273,1.35423,-0.226138,-0.078492,-0.0738025,-0.246049,0.112765,-0.599001,0.367723,-0.0255462,1.50735,-0.0778408,-0.105696,-0.325578,-0.22583,0.831663,0.342693,0.0568041,1.89717,0.184542,0.0230475,-0.621648,-0.135781,-0.673853,-0.614655,-1.29354,0.762062,-1.25962,0.629256,-0.885984,0.258057,0.321016,1.15013,-0.0269296,0.0169136,0.636978,-1.28485,1.39609,-0.509399,-1.15673,-0.14293,0.07652,0.836037,0.201875,-1.00671,-0.674738,0.23781,-0.285009,0.261104,0.151174,0.451426,0.301493,0.0461984,0.66815,0.506555,-0.360813,0.682195,-1.98212,-0.307095,-0.889591,-0.263638,0.479152,-0.788199,-0.335359,1.12465,1.33579,1.15607,1.29751,-0.177829,-0.0399953,-0.0356174,-0.196416,0.138551,-0.525911,0.376564,0.00943167,1.44045,-0.0393874,-0.0653918,-0.27066,-0.177541,0.809671,0.353198,0.0863091,6.69543,5.94441,6.50203,5.88742,5.95209,5.25121,7.67374,5.28419,7.48795,5.6614,6.99219,7.0739,8.24345,6.63396,6.68785,7.49863,5.25964,8.62623,6.06883,5.38548,6.49346,6.76182,7.77921,6.92007,5.53666,5.88646,6.96611,6.32541,6.99612,6.85563,7.24621,7.04846,1.08609,1.15472,2.75626,1.23496,2.37857,-0.761632,1.88974,1.00799,0.876858,2.17553,0.908179,1.36102,1.93448,2.12418,1.93375,2.79268,0.703745,1.85759,1.30609,2.25449,2.13674,1.9753,2.67657,1.70581,2.63125,1.44086,2.18431,1.34812,0.837617,1.51477,2.39667,1.58148,0.252355,0.239628,0.0597343,0.225314,0.0848213,0.681708,0.131274,0.267372,0.293829,0.10197,0.287373,0.204075,0.126256,0.106769,0.126336,0.0577212,0.330983,0.134984,0.213142,0.0949627,0.105577,0.121821,0.0643703,0.153708,0.0671543,0.191413,0.101168,0.206178,0.302037,0.180233,0.0834268,0.170586
296.513,0.989758,0.0821033,5,31,0,-271.673,0.242107,-0.244161,-0.0834379,0.079805,0.0603226,0.0801223,0.850538,-0.70055,1.52608,-0.447615,-0.25627,0.259058,-2.16961,-0.977738,-0.839698,-0.588056,-0.0245329,-1.27199,-0.678171,0.945816,1.48007,1.71915,1.35828,-0.240379,0.370466,-0.337852,0.373386,0.407786,-0.32874,0.418423,-0.30122,1.26164,0.755472,-0.229328,0.333912,0.334616,0.34601,0.0978794,-0.295919,1.76358,0.156452,-0.561216,-0.192291,0.0881707,-0.185002,-0.616902,-0.917754,-0.411516,0.0344832,0.447049,-0.628907,0.57911,1.074,0.623044,-0.274982,0.738654,-0.138012,-0.298903,0.10476,-1.29512,-1.21423,-0.345369,-0.193165,0.825074,-0.668316,-0.15384,1.61332,2.35182,-0.74738,0.857146,0.907833,0.194007,-0.615044,-0.515721,1.37811,-0.300591,-0.137845,0.300461,-1.76521,-0.751481,-0.634072,-0.420042,0.0592562,-1.00175,-0.496688,0.884574,1.33898,1.54232,1.23539,-0.124329,0.395218,-0.207233,0.397702,0.42696,-0.199483,0.436007,-0.176076,1.15319,0.72268,-0.11493,0.364127,0.364726,0.374417,0.163372,-0.171568,5.34292,5.66038,5.91428,5.66684,5.29657,5.05304,5.46953,5.86481,6.25585,5.28663,6.38645,6.90057,6.43049,5.58762,6.54786,5.70865,5.56675,5.92965,4.76335,4.82402,5.52643,5.65961,6.637,5.25414,5.69453,7.50809,8.42767,5.18955,6.67038,6.72349,6.01302,5.29811,0.204185,1.43447,2.08774,1.46629,2.02524,-0.782989,1.35585,1.332,0.42051,1.78403,0.723026,1.22809,1.39262,1.75727,2.19479,2.71888,0.533798,2.36129,0.874609,3.02732,2.51367,2.49046,2.88466,1.5487,2.05407,1.9981,2.2734,1.83313,1.10986,0.766025,2.31549,1.31192,0.44913,0.192403,0.110295,0.187507,0.116578,0.686324,0.204916,0.208829,0.396395,0.143806,0.326727,0.226516,0.198989,0.147133,0.100219,0.0618683,0.369631,0.0861728,0.294296,0.0462068,0.0749051,0.0765299,0.0529173,0.175274,0.113642,0.119402,0.0933503,0.137865,0.247897,0.31734,0.0898478,0.212166
289.124,0.989664,0.0821033,5,63,0,-261.97,0.0756247,-0.144075,-0.0681811,0.221882,0.0649048,0.0238551,0.837776,-0.356281,0.628202,0.222612,-0.162303,0.66966,-2.2422,-0.610888,-0.839824,-0.269188,0.047246,-0.478503,-0.323532,1.33527,1.61604,1.02688,1.5996,0.0450367,-0.911652,-0.300915,-0.221836,0.353656,-1.31034,-0.509242,0.503111,2.16404,-0.130955,-0.167527,-0.140469,0.00791972,1.37696,0.07709,0.844663,1.74266,0.18302,-1.43237,-1.48539,0.222238,0.242527,-1.69273,0.297285,1.02827,-0.67019,-0.0869988,-0.524345,0.542394,-0.478264,-1.03413,-0.859368,-1.16663,0.878552,0.603317,0.0755597,-0.603716,-0.304216,1.03406,-0.231851,-1.08175,-0.58363,0.353273,-0.0284522,0.169023,-0.465284,1.24428,0.985696,0.909739,-0.0285972,-0.274628,0.550148,0.210354,-0.112118,0.58488,-1.8546,-0.487932,-0.679729,-0.201664,0.0634367,-0.377024,-0.247192,1.14251,1.37774,0.884148,1.36396,0.0615858,-0.739905,-0.228244,-0.161994,0.32014,-1.07392,-0.402776,0.445349,1.83684,-0.085856,-0.116495,-0.0938263,0.0304901,1.17744,0.0884393,0.731493,4.39518,4.35273,5.94967,5.9718,4.19066,6.03195,6.89541,5.05311,5.62229,5.1898,6.30871,5.23376,4.7275,4.88114,4.61423,6.70903,6.37944,5.79207,5.11496,5.40316,6.90272,5.4752,4.68646,5.1338,6.09408,5.68286,5.892,5.24621,7.17347,6.84189,6.74743,5.68271,0.580132,0.690955,2.50069,1.33446,2.16127,-0.72782,1.85964,1.15628,0.782906,1.63982,1.19936,1.32919,1.75502,1.90797,1.61118,2.68073,0.821272,1.0961,1.01594,2.38796,2.28595,1.54095,1.95247,2.02174,2.88631,1.36049,2.17384,1.55468,0.900137,1.66262,2.43313,2.04826,0.358902,0.333821,0.0758096,0.208423,0.103283,0.674327,0.134745,0.239345,0.313694,0.162489,0.231589,0.209293,0.147415,0.129209,0.166424,0.06412,0.305494,0.250471,0.265818,0.0840951,0.0922929,0.176398,0.124285,0.11694,0.0528344,0.20416,0.102124,0.174412,0.289022,0.159411,0.0806807,0.114228
287.661,0.99103,0.0821033,5,31,0,-256.084,-0.0508342,-0.347121,0.0307402,0.339057,0.0601678,0.0687138,1.1241,0.0733888,1.43908,0.334762,0.118429,0.508136,-1.73505,-0.462067,-0.638133,-0.183624,0.145142,-1.11534,-0.334288,0.91632,1.4878,1.23727,1.56366,-0.162583,0.659325,0.193832,0.794809,0.429846,-0.0118276,0.460006,-0.178769,1.36804,0.847998,-0.353641,0.218604,0.461559,0.519259,0.196511,-0.334518,1.87589,0.175797,0.0647526,-0.506852,1.90611,1.99517,0.543317,-2.61495,-0.440839,0.629179,-0.87124,-0.930614,0.581068,1.30197,0.627652,-0.395972,-1.6805,0.198632,-0.772221,0.277958,-1.42956,1.0687,-1.35219,-0.0112067,0.505998,0.656599,-0.245357,-0.543727,0.303526,-1.68758,-1.07098,0.749539,-0.592293,1.89926,0.15121,1.68638,0.445019,0.20184,0.639907,-1.88165,-0.450694,-0.648609,-0.137698,0.231867,-1.18503,-0.307058,1.09875,1.74114,1.45952,1.82642,-0.114045,0.809858,0.286599,0.962155,0.551902,0.0554184,0.585805,-0.13224,1.60652,1.02194,-0.328812,0.314445,0.58755,0.652411,0.289611,-0.307317,6.60132,5.97022,9.12461,9.2686,7.18072,4.12137,6.03991,7.28993,5.59977,5.54162,7.22854,8.2052,7.28798,6.08773,4.85719,6.75853,5.6981,6.85344,5.07626,7.87554,5.14577,6.51376,7.13377,7.32516,6.25108,5.93164,6.88432,4.85115,5.40655,7.44582,5.88121,9.11363,0.723743,1.59707,2.75026,1.7249,2.2833,-1.03856,1.5057,1.23546,0.555171,1.87526,0.458364,1.33634,1.47245,2.01283,2.01295,3.22915,0.421842,2.69393,1.22014,3.50807,2.55631,2.6615,2.95122,1.51116,2.35956,2.15392,1.97643,1.64486,1.19595,0.91176,2.33528,1.09541,0.326569,0.168392,0.0600719,0.151241,0.0925152,0.738571,0.181577,0.225227,0.364665,0.132934,0.387374,0.208113,0.18657,0.117862,0.117849,0.0380835,0.396076,0.0633327,0.227912,0.0290835,0.072004,0.0652838,0.0496791,0.180767,0.0863088,0.103965,0.1217,0.161805,0.232196,0.28664,0.0882429,0.250601
292.552,0.991804,0.0821033,5,31,0,-255.573,0.24403,-0.215345,-0.290717,0.027729,0.0617725,0.147199,0.666907,-0.607231,1.7583,0.357197,-0.0580093,1.68716,-2.68772,-1.00986,-0.86617,-0.385604,-0.204844,-0.381985,-0.426297,1.58628,1.52699,1.27687,0.922756,0.0477868,-0.534973,-0.68177,0.517559,-0.228364,-0.9061,0.771565,0.782267,2.08781,-0.138762,0.0089142,-0.215765,0.13706,1.21526,-0.38858,0.626997,1.69515,0.377944,-0.000876202,0.370793,0.697304,0.71966,0.903263,0.368722,0.35013,-0.279765,0.0967693,-0.260284,-0.105082,-0.505631,0.238792,-0.716416,-0.710687,-1.62714,-0.449346,0.499613,-0.85914,1.07094,-0.972706,0.824772,0.913533,0.06748,-0.642799,0.383082,0.425412,0.0917026,1.22988,-0.715462,0.0739686,-0.834493,-0.257768,1.31982,0.385416,0.108512,1.27238,-1.64526,-0.526283,-0.430456,-0.109964,0.0105864,-0.10755,-0.137102,1.2051,1.16556,0.998751,0.762591,0.179068,-0.209578,-0.307478,0.492363,-0.00509905,-0.457086,0.661761,0.668898,1.53957,0.0546573,0.153144,0.00330308,0.238605,0.957665,-0.111948,0.565348,5.44564,6.26692,7.09002,7.15018,7.66396,6.26202,6.21817,4.90086,5.65036,4.93708,5.23534,4.49986,5.96194,4.15529,4.16429,2.94521,4.59661,6.57959,3.93708,8.16536,3.77167,7.43995,7.69377,5.58816,4.27252,6.2961,6.39763,5.63955,8.67089,4.15678,5.60188,3.97393,0.459276,1.35736,2.58802,1.50808,2.79549,-0.662585,1.61153,1.33974,0.730625,1.5337,1.41556,1.38601,1.70101,1.57374,1.63061,2.03861,0.824485,1.56062,0.7802,2.94206,1.88865,2.05438,2.92614,2.19201,2.44193,1.33878,2.35575,1.48387,0.977899,1.33374,2.0568,1.84137,0.387158,0.204669,0.0699132,0.181224,0.0575685,0.659841,0.166377,0.207552,0.325058,0.177453,0.195358,0.200046,0.154333,0.171684,0.163747,0.115208,0.304812,0.173557,0.314277,0.0501131,0.131399,0.11361,0.0508763,0.10047,0.0800304,0.207711,0.0866097,0.184844,0.273309,0.208541,0.113367,0.13689
288.152,0.994872,0.0821033,6,63,0,-257.049,0.134864,-0.243277,-0.282424,0.195364,0.0736531,-0.0202851,0.772179,-0.793501,0.973582,0.394819,-0.49685,1.326,-3.07907,-1.57145,-0.759883,-0.202678,0.0204937,-0.866591,-1.01788,1.64433,1.11355,1.39052,1.17061,-0.13067,-0.301409,0.272288,0.0835881,-0.499104,-0.832773,0.250909,0.984586,1.82773,0.0155322,-0.362927,-0.00334724,0.257106,0.900931,0.090223,0.405808,1.7074,0.318921,-0.735053,-0.471171,0.173806,1.68453,-0.162867,0.600073,0.508811,0.816932,1.22495,-1.47845,-0.0474371,-0.237886,0.632878,-1.733,-0.630802,-0.649201,1.09527,0.24385,-0.0309249,0.521917,-0.596145,-0.6824,0.847925,-0.00311579,-0.793436,0.938936,1.16312,0.598417,-0.0442293,0.382258,0.587436,-1.24516,-0.63301,0.731495,0.284586,-0.403942,1.00363,-2.39788,-1.23373,-0.607051,-0.176789,-0.0044603,-0.689449,-0.806269,1.24944,0.839572,1.05345,0.883639,-0.121186,-0.253027,0.18997,0.0442599,-0.405682,-0.663335,0.173461,0.739992,1.39105,-0.00829141,-0.30053,-0.0228697,0.178247,0.675395,0.0493832,0.293071,4.36219,4.74519,5.8289,9.43695,5.23547,6.67771,6.48615,7.15589,8.15036,3.44144,5.4318,5.1117,6.74794,3.1731,4.50966,4.48328,7.82015,5.96058,5.46048,6.51332,4.55978,4.43606,7.22697,5.50912,4.28172,7.43981,7.99121,6.67418,5.43736,6.22958,6.65085,3.70725,0.242809,0.79713,2.80572,1.15971,2.71458,-1.2065,1.33611,1.39851,0.846337,1.70649,1.0215,0.904685,1.85997,1.34713,1.82142,2.29998,0.66598,1.75254,1.50771,2.86001,1.74719,2.22607,2.76825,2.45095,2.48783,1.54297,2.22061,1.76192,1.0792,1.14281,2.65031,1.70941,0.439594,0.31064,0.0570157,0.238721,0.0621184,0.769679,0.20815,0.198052,0.300202,0.153619,0.264734,0.288089,0.134707,0.206341,0.139263,0.0911246,0.339398,0.147727,0.181279,0.0541662,0.148402,0.0974339,0.0590641,0.0793695,0.0767157,0.176103,0.0979151,0.14655,0.253657,0.241804,0.0659701,0.15324
290.628,0.971546,0.0821033,6,63,0,-255.446,0.145385,0.0236108,-0.0856244,0.00516589,0.0525388,0.370069,0.492279,-1.04843,0.949751,0.241659,0.459899,0.647212,-2.80801,-0.853752,-1.32902,-1.36411,0.531692,-1.30105,-0.710436,1.17112,1.67608,1.50291,1.78586,-0.424857,-0.320686,-0.650339,0.738071,0.934918,-0.380079,0.0582907,0.906589,0.760375,1.16174,-0.176392,-0.565954,0.0148892,0.577772,-0.598881,1.15247,1.63208,0.353517,0.409387,-0.815809,0.793277,0.529275,-0.109548,-2.16387,1.01677,-0.402415,0.364257,0.584328,2.59785,0.50042,0.00611598,-0.305107,-0.477573,-0.901686,-0.129745,0.563267,-0.691128,-0.0101433,-0.618149,2.62538,0.00416391,1.67524,-1.15446,0.639502,0.218016,-0.766886,0.134256,0.0487666,0.298245,1.33993,-0.146054,0.837611,0.489032,0.596467,0.688678,-1.01226,-0.050216,-0.284183,-0.301456,0.63181,-0.270413,0.0203356,0.946587,1.19517,1.10992,1.24921,0.16092,0.212202,0.0499202,0.733406,0.83031,0.182964,0.398764,0.816364,0.744385,0.941968,0.283235,0.0914611,0.377398,0.654494,0.0752516,0.937405,5.91095,3.83312,6.77012,6.16686,4.92023,2.38004,7.32671,4.4363,5.8174,6.28805,12.8131,6.10427,5.12558,4.59157,4.31998,3.7185,4.88522,6.24141,4.00585,5.0962,4.11055,12.9384,5.12205,9.24707,3.40063,6.41191,5.52429,3.89999,5.36311,5.20345,5.68321,8.21343,0.608104,1.01384,2.25946,1.68389,1.88118,-0.0499796,1.91233,1.11847,0.557779,1.82431,0.922088,1.21284,1.48774,1.68663,1.69548,2.23156,0.804308,1.61486,1.11931,2.71399,2.33804,2.21609,2.22173,2.00886,1.65616,2.16775,2.05366,1.47364,1.12912,1.09017,1.9751,1.91975,0.352492,0.266229,0.0945365,0.156581,0.132253,0.512492,0.128719,0.246294,0.364061,0.138917,0.284533,0.229199,0.184261,0.15622,0.155056,0.0969522,0.309105,0.165915,0.246139,0.0621529,0.0880208,0.0983153,0.097816,0.118275,0.160278,0.102684,0.113683,0.186389,0.244324,0.251587,0.121842,0.127889
