# 0.0356732, 0.0527557, 0.075252, 0.0693559, 0.000331533, 0.000381231, 0.0350162, 0.0281588, 0.219833, 0.274845, 0.295596, 0.191099, 0.197131, 0.266209, 0.425489, 0.216787, 0.176415, 0.211297, 0.191404, 0.22589, 0.225417, 0.232824, 0.232701, 0.250709, 0.18282, 0.193098, 0.187118, 0.342546, 0.259259, 0.291656, 0.275623, 0.201845, 0.29974, 0.239835, 0.260992, 0.219298, 0.206103, 0.195208, 0.427751, 0.197679, 0.0100339, 0.708244, 0.630221, 0.79144, 0.752049, 0.897543, 0.683152, 0.784896, 0.952929, 0.601701, 0.79762, 0.663918, 0.912437, 0.754113, 0.590777, 0.822021, 0.721904, 0.907476, 0.659689, 0.809093, 0.711366, 1.04763, 0.91756, 1.01999, 0.892221, 0.977111, 0.77169, 0.822785, 1.02065, 0.8905, 0.710814, 0.757558, 0.921426, 0.810692
284.404,0.979855,0.0767418,6,63,0,-242.575,0.157136,0.300437,-0.21386,0.0527664,0.0634383,0.014773,0.398773,0.700435,-0.62365,0.0113867,0.14046,0.124741,1.14932,-2.74039,-0.480285,-0.561147,-0.326207,0.439378,-0.934022,-0.105496,1.03387,1.06835,1.77201,2.20576,-0.90975,0.502214,0.723298,0.623293,1.55068,-0.402745,0.38118,0.318447,2.06923,0.773423,-0.323165,0.63631,-0.0469214,0.493006,0.543681,-0.197753,1.62549,0.215634,-0.972198,-0.565173,-0.502923,-0.505432,-0.72412,-0.290377,0.392928,2.04122,0.870357,0.213554,-0.220019,0.893786,1.95376,-1.47076,-1.53851,-0.0318911,0.978887,-1.05884,-0.0359894,0.100251,0.535476,0.843858,-0.266273,0.367587,-0.389125,0.155262,0.935716,-0.740919,-0.942678,1.34354,0.956792,-0.85528,-0.0380525,0.406749,0.497156,0.486146,1.2038,-1.52069,0.0623652,0.00572616,0.170286,0.706529,-0.255448,0.324881,1.12293,1.14708,1.63995,1.94377,-0.238448,0.750542,0.905397,0.83535,1.48492,0.116677,0.665765,0.621825,1.84813,0.940506,0.172418,0.844467,0.365908,0.744092,0.779587,0.26026,4.12,4.49795,4.55873,4.55626,4.34639,4.77253,5.53018,7.89041,6.12985,5.32036,4.84549,6.1609,7.743,3.70005,3.64638,5.04609,6.275,4.04373,5.04164,5.19195,5.70281,6.09492,4.7974,5.50004,4.67198,5.2539,6.21685,4.33068,4.14631,6.78832,6.24517,4.22519,0.661113,0.943411,2.2398,1.40409,2.24862,-0.788306,1.10131,1.3043,0.898998,1.75135,0.789371,1.3697,1.72679,1.77238,2.15511,2.73483,0.358738,2.04911,1.6932,2.83174,2.91037,2.17651,2.47184,1.66664,2.59162,1.75711,1.91506,1.68987,1.03403,1.31323,1.67441,1.05133,0.34049,0.280212,0.0962332,0.197168,0.0954687,0.687467,0.249494,0.213443,0.289256,0.147877,0.312304,0.202668,0.150998,0.145246,0.103855,0.0609489,0.411265,0.114142,0.155355,0.0556327,0.0516433,0.10188,0.0778558,0.158872,0.0696799,0.147153,0.128414,0.155793,0.262303,0.211947,0.157837,0.258971
280.904,0.898809,0.0767418,6,63,0,-246.53,0.405562,0.315025,-0.0253847,0.056884,0.0563939,0.0104725,0.178019,0.68937,-0.706179,0.962324,1.29256,-0.0601828,2.04244,-2.69629,0.672684,-0.536366,-0.610348,0.621834,-1.19092,0.11182,1.41589,1.47876,1.4554,1.44153,0.264159,0.114043,-0.625757,0.446285,0.77046,0.291672,0.595658,0.893056,1.75821,0.645768,0.0790248,0.737078,-0.076265,0.816663,1.9004,0.9418,1.97321,0.229647,1.36239,-0.219343,1.72735,0.0070413,0.340195,-0.342813,0.0680029,0.244116,0.0398171,-1.14142,0.703259,-0.179085,0.958493,-0.82419,0.319473,-1.45419,0.200745,0.284876,-0.583072,-0.330749,0.0685341,2.31561,1.05231,1.02084,-0.805395,0.913422,-0.659396,-1.4337,0.791431,-0.323891,-1.62596,0.280137,-0.3088,0.841416,1.06907,0.136531,1.58602,-1.68072,0.641747,-0.191736,-0.242737,0.606692,-0.642963,0.255104,1.15409,1.19743,1.18133,1.17177,0.360122,0.256636,-0.253359,0.485674,0.709151,0.379089,0.588648,0.793665,1.39007,0.623192,0.232496,0.686138,0.125444,0.741002,1.4881,0.827268,9.8363,6.84035,10.6962,7.20538,7.77828,6.64912,7.30696,7.60854,7.25982,5.53498,8.45461,6.90389,8.96498,5.95326,7.74136,5.15136,7.53314,7.68009,6.2922,6.66757,7.30785,12.2433,9.16022,9.09425,5.97901,8.87266,6.18287,5.17566,8.62755,6.67808,4.95211,7.67174,0.61147,1.64649,3.00187,1.3362,2.89848,-0.745688,1.80289,1.3463,0.698478,1.91915,0.669499,1.56757,1.9945,2.06534,1.9237,2.25866,1.1835,1.79467,0.729746,2.64405,2.35998,2.59385,2.57784,2.10613,2.34176,1.62144,2.16529,1.69953,1.01316,1.55504,2.50314,1.91415,0.351724,0.161584,0.0473415,0.208135,0.0522287,0.678238,0.1415,0.206476,0.33215,0.127956,0.338609,0.172564,0.119782,0.112512,0.127449,0.0946055,0.234424,0.142501,0.32525,0.066357,0.0862761,0.069535,0.0705785,0.108503,0.0877229,0.165006,0.102911,0.154527,0.266361,0.17436,0.0756384,0.128515
290.555,0.96863,0.0767418,6,63,0,-247.761,0.206342,0.0287097,0.340018,0.255512,0.0500019,0.035853,0.0285893,0.739709,-0.213947,0.276056,-0.207252,-0.0346445,0.30291,-2.57791,-0.542887,-0.739116,-0.291587,0.065375,-0.790062,-0.675982,0.623204,1.44699,1.6228,1.87502,-0.702149,-0.138378,0.465128,0.602542,0.652278,-0.412764,0.968609,-0.0714297,2.01169,1.22047,-0.0724854,-0.0170841,0.13063,0.629605,0.318041,0.166851,1.70598,0.160229,1.82987,0.0127692,-0.128873,1.15703,-1.18075,-1.46795,-0.605237,-0.356327,1.4097,-1.03983,-1.40389,0.760274,-0.0804918,-0.555679,-0.653818,0.274263,-0.597617,0.0881408,-0.680616,-1.01078,-0.0136791,-0.350246,1.68482,-0.788181,0.166978,0.429276,1.63155,-0.169354,-1.39946,-0.72506,-0.647511,-1.18275,-0.129669,0.232791,-0.124717,0.00296247,0.252655,-1.87832,-0.372989,-0.518141,-0.1871,0.0769478,-0.555827,-0.471441,0.489579,1.09894,1.22899,1.41556,-0.490797,-0.0737702,0.372648,0.474296,0.511086,-0.276736,0.745079,-0.0242479,1.51666,0.931379,-0.0250288,0.015952,0.125218,0.494314,0.263847,0.152011,7.38303,5.51809,5.39426,6.62847,4.55759,4.35261,4.99785,5.20121,6.90234,4.66167,4.39752,6.22021,5.43624,5.0377,4.9591,5.7542,5.00396,5.58513,4.93785,4.68342,5.49475,5.20628,7.21342,4.85348,5.65613,5.89891,7.15211,5.35939,4.40064,4.90281,4.96411,4.55613,0.757793,0.72587,2.0436,1.52126,1.87095,-0.849913,1.33909,1.30016,0.772068,1.69525,1.06247,1.14686,1.23017,1.80714,1.99554,2.83385,0.318038,1.74454,1.47523,2.84262,2.42939,2.14159,2.9634,1.59405,2.51168,2.14004,2.14329,1.33068,1.00971,1.1627,1.92772,1.5703,0.319126,0.326102,0.1147,0.179277,0.133432,0.700549,0.207659,0.214137,0.316032,0.155087,0.256838,0.241064,0.226152,0.140984,0.119672,0.0555221,0.421154,0.148738,0.186149,0.055064,0.0809585,0.10512,0.049107,0.168815,0.0750436,0.105266,0.10496,0.209046,0.267036,0.238176,0.127004,0.172174
283.988,0.966924,0.0767418,6,63,0,-247.951,0.120261,0.272856,-0.344427,0.743609,0.0784736,-0.00278975,0.333529,0.730264,-0.848465,-1.15229,-0.26665,-0.710804,1.163,-3.19922,0.0627123,-0.828958,-0.878843,0.0615099,-0.857713,-0.550072,0.0578229,0.306171,1.03068,2.26323,-0.57077,-0.117033,-0.903473,0.92359,0.882322,-0.85708,-0.701027,0.742059,1.25236,-0.122255,-0.178481,0.36003,-1.0327,-0.511029,1.20101,0.545075,1.72545,0.366304,-2.10036,-0.366332,-0.110755,-0.186226,0.240632,-0.130582,0.947485,0.168277,-1.17037,0.418571,2.42402,-0.28379,-0.584688,-0.0459921,-0.546904,-1.26937,-0.108379,0.215434,-0.72402,1.11665,-0.193877,1.39354,-1.17977,1.34214,-0.818345,-0.488429,-0.953066,-0.365404,1.06541,0.634224,1.35315,0.941593,-0.286074,-0.507948,0.138804,-0.185546,1.18283,-2.00275,0.379325,-0.27183,-0.308258,0.378447,-0.292828,-0.0681687,0.375755,0.557114,1.08619,1.98628,-0.0832841,0.248064,-0.326245,1.00799,0.977856,-0.292366,-0.178406,0.875427,1.24808,0.24425,0.203191,0.596445,-0.420616,-0.0396573,1.21058,0.731577,2.60148,4.90994,5.39181,5.24479,6.13246,5.35279,7.94481,5.97206,3.65736,6.54548,13.6451,5.06066,4.53252,5.52125,4.59568,3.52709,5.3965,6.07611,4.30699,8.4527,5.23011,9.35501,3.64478,9.18052,4.16072,4.69518,3.96037,4.91161,8.2955,7.08351,9.21762,7.92768,0.843872,0.652686,2.23717,0.89266,2.41798,-0.907456,1.44511,1.27722,0.816108,1.6136,0.942325,1.16698,1.48397,1.70101,2.09764,2.90754,0.986457,1.79711,0.786963,3.42025,2.68385,2.19837,1.99843,2.11058,2.36966,1.33499,2.30155,1.66472,0.681137,1.06944,2.16168,1.65284,0.30072,0.342385,0.0964622,0.290561,0.0818119,0.712479,0.190756,0.218024,0.30659,0.166089,0.280431,0.237401,0.184829,0.154334,0.109326,0.0517821,0.271612,0.142203,0.312821,0.0316685,0.063933,0.0998974,0.119368,0.108073,0.0855157,0.208335,0.0909944,0.159129,0.336008,0.25551,0.103245,0.160726
282.865,0.954187,0.0767418,6,63,0,-247.975,-0.108747,-0.0815438,0.130892,0.141563,0.0617997,0.0587313,0.0881185,0.683245,0.280281,0.701029,0.430327,-0.562021,0.571748,-2.56443,-0.558106,-0.926713,0.301206,-0.230088,-1.06654,-0.419527,1.39122,2.27386,2.37874,2.42849,0.337816,-0.109226,0.261547,0.808389,1.01061,-0.896468,0.677844,0.525798,2.36604,0.46911,1.09548,0.114175,0.0696146,1.26734,0.501041,0.195815,1.73316,0.315881,0.774372,-0.858321,1.08039,1.81809,-0.381613,-1.23195,0.375534,-0.0792057,-1.24906,-1.09315,1.19328,1.43473,-0.43003,0.860786,-1.66852,-0.478075,-0.0504479,1.97326,-0.136551,-0.310051,-1.2682,-0.604624,2.03766,0.588637,0.477436,0.0972053,0.251984,-0.884091,-0.735074,0.499628,0.342993,-0.114281,0.279619,0.567093,0.382137,-0.29588,0.478762,-1.66402,-0.293205,-0.545054,0.293916,-0.0690882,-0.640592,-0.198521,1.03867,1.64172,1.71338,1.74737,0.31893,0.0134902,0.266819,0.640446,0.778614,-0.524389,0.551252,0.447367,1.7047,0.408636,0.836601,0.166128,0.135682,0.95402,0.430452,0.221908,7.2266,4.31472,7.96004,10.0489,5.01592,3.83439,6.37118,5.51869,3.81373,4.00625,8.24902,8.90279,4.93979,7.42658,3.34046,4.86538,5.56905,10.5537,5.41962,5.13059,3.79074,4.67473,10.7706,6.81482,6.57959,5.83495,6.12732,4.27974,4.48601,6.62588,6.30602,5.45788,0.869791,0.511221,2.52349,1.04208,1.94032,-0.831897,1.64779,1.16371,1.00155,1.39247,0.820969,1.26304,1.40374,1.93824,2.16527,2.96173,0.811299,1.72225,1.20938,3.029,2.61097,1.92597,2.75441,1.90893,2.47107,1.5316,2.97796,1.4695,0.73428,1.20304,2.34782,1.43627,0.295298,0.374907,0.0742274,0.260748,0.125612,0.696756,0.161408,0.237995,0.268637,0.199013,0.305558,0.220451,0.197223,0.125841,0.102913,0.049185,0.307614,0.151582,0.229811,0.0461327,0.0684355,0.127198,0.0598381,0.129101,0.0779116,0.177759,0.0484316,0.187018,0.324256,0.230935,0.0872393,0.192124
272.539,0.924355,0.0767418,5,31,0,-244.016,-0.197517,-0.204562,0.562735,-0.169942,0.0416296,0.0810001,0.394454,0.928382,-0.580398,1.96007,0.0191401,0.221389,1.17746,-2.1362,-0.539894,-0.986915,-0.756479,0.514023,-0.925753,-0.533244,1.33453,1.94217,0.913908,0.796165,-0.258189,0.0861735,-0.169304,0.169292,-0.192979,0.0392737,-0.0032781,-0.0737234,1.84731,0.103305,-0.96901,0.3899,0.383573,0.986931,0.0614814,-0.139631,1.76684,0.279049,-1.23065,-0.282315,0.108071,-1.07845,0.630153,-0.107264,1.69202,-1.2744,0.798307,0.563589,-0.36137,0.489159,1.78986,0.190467,-1.105,0.57974,0.931549,1.16381,-1.27116,1.33286,-0.26739,3.11958,-0.710912,0.822182,0.767243,-1.82585,1.27384,-0.7298,-0.332113,0.0213522,0.585827,1.22875,-0.144377,2.21415,0.412223,0.599987,1.48759,-1.58876,-0.106774,-0.521779,-0.307847,0.871664,-0.464998,-0.1006,1.63341,2.19753,1.24291,1.1336,0.154756,0.474456,0.237275,0.551621,0.215296,0.430915,0.391411,0.326011,2.10946,0.49036,-0.505157,0.756431,0.750556,1.3107,0.451532,0.264823,4.15133,5.40898,6.03151,4.33144,6.97745,5.67976,9.38392,4.10096,7.31266,6.84905,5.29097,6.70826,9.64366,6.1718,4.29947,6.87999,7.58967,8.09787,4.10467,8.48901,5.43156,13.9762,4.79926,7.36154,7.24955,3.51605,8.35036,4.77403,5.33434,5.88731,6.89168,8.24596,0.156681,1.62421,2.35147,1.99804,2.96891,-0.946087,2.05729,1.12606,0.155212,2.35298,1.01632,1.38072,1.63513,2.09359,1.39608,2.4484,0.343132,2.12229,1.02433,2.65738,1.94639,2.5783,2.37228,1.80733,2.65352,1.53099,1.43408,2.05063,1.07275,1.15394,2.62266,1.57962,0.46091,0.164625,0.0869494,0.119408,0.0488505,0.720327,0.113318,0.24489,0.461275,0.0868292,0.265745,0.200894,0.163129,0.109722,0.198439,0.0795558,0.415049,0.106949,0.264184,0.0655355,0.124948,0.0705478,0.0853109,0.140961,0.0657724,0.177849,0.192463,0.113989,0.25488,0.23977,0.0676941,0.170849
276.568,0.989909,0.0767418,6,63,0,-242.002,0.188363,-0.0512698,0.0341284,0.277921,0.0666118,0.0645351,-0.196459,0.50222,-0.208447,1.19163,0.604838,-0.503121,0.877724,-3.44869,-1.79539,-0.762591,-0.0474011,0.127473,-1.14509,-0.387494,1.23583,2.02556,2.60703,2.71608,-0.0158979,-0.758575,-0.746152,0.431071,1.54683,-1.18418,0.214688,0.520154,1.83463,0.831912,0.559434,-0.614935,-0.291139,0.878703,0.514953,0.301008,1.71175,0.279186,0.258187,-0.71655,0.670674,2.0416,-0.287328,-1.40359,-0.759349,1.59023,-0.881971,-1.07129,2.26,0.164003,-0.828718,-0.540967,-0.528358,-1.63165,-0.984995,-1.26086,-0.524611,0.176738,0.7505,0.0387495,1.16172,-0.123844,-1.61176,1.80707,-0.345712,-0.005561,0.212568,0.15453,0.215703,-1.0039,-0.301146,0.402002,0.107302,-0.449137,0.244351,-1.92846,-1.09814,-0.579448,-0.220265,-0.13244,-0.771546,-0.391067,0.424197,0.82082,1.11284,1.16761,-0.204444,-0.577431,-0.571192,0.0200331,0.580388,-0.791176,-0.088639,0.0647724,0.724927,0.221343,0.0844994,-0.505292,-0.342675,0.244843,0.0621601,-0.0452874,5.95261,4.53442,6.67915,9.79364,5.11169,3.743,4.48056,8.63409,4.32977,4.10686,10.4094,5.79813,4.39462,4.76224,4.77903,3.5121,4.20701,3.89516,4.78403,5.81878,6.82967,5.59888,7.66054,5.3504,3.53165,9.17292,5.02904,5.53004,5.87728,5.78281,5.88242,4.18486,0.819263,0.812525,2.57817,1.15578,1.98249,-0.545499,1.50658,1.42514,1.02921,1.6057,0.966594,1.34707,1.29265,1.61855,2.06349,2.6393,0.799256,1.42716,0.936427,2.75735,2.7182,2.01275,2.44884,1.80291,2.03894,1.92522,2.55537,1.39484,0.783031,0.985104,2.62441,1.42641,0.30592,0.307353,0.0705565,0.239435,0.121054,0.633091,0.181447,0.193857,0.263237,0.167186,0.27556,0.206349,0.215405,0.165405,0.112697,0.0666513,0.310185,0.193542,0.281623,0.0596729,0.061908,0.11787,0.0795232,0.141497,0.115175,0.127281,0.0720666,0.198637,0.313667,0.27188,0.0675836,0.193659
279.675,0.967943,0.0767418,6,63,0,-243.824,-0.0609213,0.190188,0.255899,0.0677351,0.070536,0.0625175,0.274207,0.831132,-1.19946,0.947567,0.259289,0.668886,1.32173,-2.6552,-0.737246,-1.14962,-1.41838,-0.0256258,-1.34393,-0.527834,0.944939,1.1427,1.00429,1.28306,-0.852703,0.674319,-0.488251,0.0260344,-0.519803,-0.487045,-0.256267,0.535288,1.63765,-0.57263,-0.925834,-0.379773,0.0886801,0.627927,0.142298,-0.0307749,1.80272,0.270645,-1.22133,-0.176738,0.21128,-0.257439,-0.0197019,-0.501194,1.59379,-1.86586,1.22032,-1.2324,-0.0670595,0.598872,-0.346314,-0.441107,-0.156224,-0.660193,0.700413,1.98542,-0.487501,0.77959,-0.127759,1.88181,0.013504,0.74284,0.615653,-1.66649,2.50367,-1.46221,-0.701583,0.394594,0.551486,1.21294,-0.722707,1.06176,0.48971,0.830139,1.37274,-1.93261,-0.338542,-0.681277,-0.904658,0.252908,-0.842778,-0.164493,1.05958,1.22394,1.10891,1.3406,-0.434502,0.834655,-0.131594,0.295845,-0.157818,-0.130592,0.0612151,0.719102,1.63531,-0.201725,-0.495284,-0.041435,0.347912,0.796097,0.392476,0.248629,4.35871,5.78281,6.42313,5.65788,6.03388,5.29667,9.33782,3.66101,8.44012,4.34567,5.95704,7.13352,5.52341,5.38351,5.81501,5.07357,7.33228,10.3819,5.31633,7.4911,5.85998,10.0948,6.08835,7.41696,7.16599,3.86397,11.9452,4.08362,5.01706,6.74983,7.04262,8.42328,0.178652,1.27543,2.8262,2.24966,2.93333,-0.797559,2.00072,1.16146,0.121735,1.8135,0.717816,1.3961,1.68794,1.81271,1.73428,2.61905,0.295968,2.67739,1.14487,2.91448,1.82599,2.55858,2.46824,2.2797,2.72422,1.25247,1.84121,1.59048,1.22962,1.29615,2.58734,1.52708,0.455455,0.21833,0.0559247,0.0953787,0.0505304,0.689452,0.119127,0.238402,0.469604,0.140215,0.327874,0.198436,0.156047,0.14031,0.150041,0.0679227,0.426543,0.0643206,0.241427,0.0514424,0.138716,0.0718523,0.0781148,0.0928186,0.0615593,0.222274,0.136909,0.169316,0.226248,0.214814,0.0699578,0.178422
282.785,0.896997,0.0767418,6,63,0,-236.148,0.0149777,0.351696,0.227079,0.0463224,0.0630701,0.0430939,0.240048,0.626427,-1.21845,0.847244,0.641106,0.56923,1.30674,-3.06555,-0.985906,-1.15528,-1.12267,-0.103676,-1.23077,-0.557023,0.71159,1.09161,0.900454,1.32722,-0.591583,0.196907,0.276615,-0.212015,0.213473,-0.53185,-0.0658165,1.03592,1.50009,-0.251182,0.0159265,-0.209655,0.890873,0.810484,0.41888,0.238811,1.82886,0.310401,-1.25709,-0.177148,0.656853,-1.44209,-0.305707,-0.264592,-0.130152,-0.728021,0.652485,-0.724052,0.257162,0.731736,-0.00961918,0.634116,-0.143103,-1.25832,1.4505,1.09213,-0.864059,-0.510662,-1.23937,2.12166,0.141519,-0.15122,-0.205385,-0.968745,1.3544,-0.0158165,-1.93604,0.462952,1.22685,0.310583,-0.523224,0.770785,0.641654,0.596629,1.05862,-1.6803,-0.377551,-0.483648,-0.463224,0.175102,-0.53094,-0.108887,0.685807,0.923863,0.804117,1.07145,-0.130536,0.363396,0.413327,0.107236,0.373773,-0.0931173,0.198819,0.888979,1.17975,0.0827006,0.250025,0.108714,0.798115,0.747757,0.502446,0.389646,4.21502,5.89361,7.635,3.97978,5.66305,5.73579,5.98021,4.9673,7.62466,4.97342,6.74417,7.81455,6.20819,7.58131,5.95622,4.2134,9.7678,8.7395,4.76192,5.314,4.23827,12.0302,6.50638,5.94123,5.84218,4.60967,9.48074,6.19626,3.41408,7.18903,9.11272,6.85693,0.39462,1.2146,2.62074,1.75581,2.34394,-0.620362,1.53145,1.05395,0.540808,1.46042,0.75438,1.17643,1.38888,1.62624,1.42915,2.10449,0.616328,1.901,1.58973,2.33861,2.03751,2.20132,2.24098,2.1743,2.22687,1.37022,2.22912,1.50735,1.67962,1.35858,2.21694,1.42269,0.402606,0.228889,0.0678152,0.147316,0.0875483,0.650301,0.177781,0.258467,0.368,0.188403,0.319868,0.235694,0.199587,0.164346,0.193231,0.108661,0.350617,0.129996,0.169421,0.0879757,0.11532,0.0996317,0.0961304,0.102082,0.0973633,0.202584,0.0971662,0.181332,0.157146,0.20447,0.0982394,0.194241
276.965,0.928829,0.0767418,6,63,0,-249.09,-0.0824773,0.0808293,0.12385,0.360746,0.0845243,0.0535877,0.0144832,0.771058,-0.585609,1.13436,-0.18963,0.0586691,1.33343,-3.12978,-1.23259,-0.859678,-1.11818,-0.690576,-1.12384,-0.699059,0.807466,1.32231,1.31471,1.19183,-0.64762,-0.284714,0.0857879,-0.351336,-0.51789,-0.0393077,-0.209414,0.872115,1.41896,-0.659087,-0.286414,-0.243775,0.521453,1.51313,0.262587,0.39254,1.74577,0.373191,-1.12038,-0.255344,1.00219,-1.20238,-0.661468,-1.38958,-0.546716,-0.291713,-0.627825,-0.45439,0.658793,0.605686,-0.987846,-0.167349,-0.472266,-0.57087,0.0402898,1.72327,-0.996481,-1.25111,-0.382249,2.22015,0.506584,-0.795296,-0.924208,-0.754629,2.54783,-0.0620071,-1.69199,0.824462,0.796063,0.780964,-0.437055,0.889138,-0.131733,0.0597205,1.04263,-2.39876,-0.935914,-0.648378,-0.847701,-0.517991,-0.852062,-0.524532,0.637086,1.03406,1.0282,0.933456,-0.484869,-0.205048,0.0806306,-0.256417,-0.38484,-0.0158253,-0.146987,0.686934,1.10858,-0.493711,-0.206358,-0.173482,0.416553,1.18119,0.216953,0.317154,3.77218,5.20946,8.32928,3.65849,4.47683,3.41163,4.67271,5.13923,4.53339,4.83652,7.32743,7.18363,3.96345,5.38338,4.80436,4.63078,5.81712,10.9012,3.95069,3.59256,4.9685,13.1222,6.92281,4.25873,4.0587,4.32386,14.8292,5.59923,3.04753,7.79475,7.71258,7.66924,0.51859,1.25532,2.61982,1.71246,2.86442,-1.23572,1.25225,1.5115,0.21512,1.30379,0.969722,1.29725,1.36864,1.72177,1.7855,2.41714,0.344113,1.95483,1.3578,2.83323,1.94409,3.15835,2.68909,2.50872,2.22499,0.940048,2.54519,1.41686,1.36385,1.80417,2.31673,1.80084,0.373182,0.221781,0.0678737,0.152845,0.0539408,0.774819,0.222311,0.180716,0.446426,0.213527,0.274936,0.214628,0.20284,0.151644,0.143625,0.0818748,0.414811,0.124027,0.204598,0.0555545,0.125199,0.0407636,0.0636202,0.0752492,0.0975285,0.280891,0.07275,0.195154,0.203616,0.141344,0.089747,0.141749
281.769,0.98968,0.0767418,6,63,0,-244.251,-0.193308,0.0818426,0.121047,0.467328,0.0855328,0.0623405,-0.0278763,0.686458,-0.991184,1.71769,-0.106512,-0.285321,0.88763,-3.34043,-1.58676,-1.29091,-0.888678,0.76336,-1.38127,-0.141039,1.11919,1.63953,2.22667,1.09826,0.128871,0.169602,-0.475658,0.073687,0.399032,-1.10343,-0.683687,-0.113219,2.3585,0.380427,-0.972688,-0.46799,-1.20889,0.608517,-0.279622,0.199358,1.77473,0.241313,0.182142,-0.218315,-0.356645,2.02188,-0.837302,-0.119936,1.41611,0.83915,1.3649,-1.27873,2.36071,-0.259562,-0.406035,-1.55669,-1.15611,-2.52718,-0.0335886,1.12576,-0.431854,1.85329,-0.925412,1.21983,-0.59104,0.681373,0.718193,0.560672,-0.481265,-0.283971,-1.28474,1.2629,1.42342,0.138182,-0.708283,1.15124,-0.100993,-0.223737,0.581445,-2.32094,-1.11712,-0.914031,-0.637917,0.496139,-0.976058,-0.124693,0.740404,1.0976,1.50064,0.726032,0.060588,0.0885484,-0.354395,0.0227068,0.246042,-0.785334,-0.497199,-0.105596,1.59114,0.233271,-0.695586,-0.349132,-0.857726,0.389845,-0.219825,0.108975,6.16374,5.59598,5.41227,9.6084,4.81954,5.73042,8.30168,7.2227,8.19972,4.33255,10.427,5.54056,5.34814,4.05147,4.46266,3.20556,5.85108,7.73992,5.31492,9.22535,4.71815,7.91764,5.11463,6.95288,7.01493,6.75328,5.25193,5.50802,4.32627,8.00036,8.31633,6.0987,0.340497,1.51428,2.56921,1.33454,2.31079,-1.02985,1.36549,1.15744,0.535544,2.22548,0.753287,1.60465,1.52996,1.83467,2.32434,2.11325,0.964954,2.16002,1.06843,3.03504,2.48858,2.31254,2.25854,1.62375,2.82694,1.83889,1.97462,1.43928,0.182596,1.05331,2.16521,1.49619,0.415689,0.180306,0.0711463,0.208409,0.0902334,0.736886,0.203349,0.239132,0.369225,0.0974853,0.320106,0.167333,0.178,0.137683,0.0891271,0.107816,0.275887,0.103398,0.255702,0.0458676,0.0766624,0.0900901,0.0946154,0.164689,0.0558857,0.137183,0.121894,0.191657,0.454477,0.258591,0.102918,0.182995
290.627,0.940765,0.0767418,6,63,0,-242.077,0.253533,0.153726,0.0502759,-0.0987926,0.0532488,0.0387388,0.11324,0.713229,-0.352166,0.635488,0.783372,0.651516,1.17211,-1.63044,-0.365413,-0.315608,-0.554588,0.597424,-0.922823,-0.0681416,0.882909,1.71577,1.03172,2.49809,-0.65034,0.0135682,-0.402651,0.296719,0.779901,-0.0922032,1.29927,0.879566,0.933572,0.239578,0.363011,0.149766,0.577171,0.572361,0.682115,0.163824,1.61613,0.297625,-0.973338,-0.882783,1.19105,-0.101154,1.63934,-1.22744,-0.040737,-1.39833,-0.221542,-0.93066,-0.166326,0.322081,-0.178374,-0.154083,-0.250654,0.838501,0.254444,-0.466525,-0.847731,0.000907601,-0.522225,1.12219,1.99892,1.09507,-1.50478,-0.542036,1.68793,-0.651198,0.807995,-0.243492,0.221458,-0.634993,-0.137935,0.566488,0.671964,0.57792,0.949224,-1.04964,-0.147383,-0.11186,-0.282308,0.539341,-0.544944,0.0646398,0.742956,1.33697,0.849096,1.89495,-0.350601,0.122918,-0.173942,0.324869,0.669488,0.0474783,1.03992,0.740572,0.779091,0.284114,0.37215,0.220058,0.524895,0.521465,0.599744,0.230084,3.7676,3.87052,7.17509,4.88428,8.19919,3.49318,4.9729,3.31995,4.71237,3.81576,4.79045,5.53996,4.77331,4.80794,4.67172,6.46037,5.42955,4.38101,3.91111,5.03492,4.30898,7.02953,9.12533,6.97302,3.21642,4.28365,8.31864,4.14671,6.40198,4.68169,5.37651,4.16676,0.610127,0.888423,2.5825,1.79622,2.27402,-0.159856,1.49167,1.42593,0.543231,1.86414,0.779854,1.38944,1.31753,1.89134,1.40946,3.00675,0.282921,1.66071,0.806553,2.4484,2.31378,2.22426,3.0037,2.06537,1.64337,1.37288,2.28268,1.4171,1.25707,1.01592,2.13388,1.34189,0.35203,0.291435,0.0702734,0.142312,0.0932974,0.539879,0.183671,0.193733,0.367436,0.134221,0.314351,0.199498,0.211229,0.131092,0.196319,0.0471218,0.429738,0.159667,0.308626,0.0795558,0.0899882,0.0975933,0.047259,0.112508,0.162007,0.202154,0.0925672,0.195116,0.221478,0.265824,0.105847,0.2072
