# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = E_NC6a_model
# start_datetime = 2022-04-23 08:32:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpasEk5l/standata-393421872adf.json
# init = 2 (Default)
# random
#   seed = 495963001
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6a-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/real_chain/E_NC6a-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=E_NC6a_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,s_M,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
281.046,0.990232,0.073503,6,63,0,-245.355,0.282618,0.14157,0.327346,-0.207988,0.0704863,0.064109,-0.282322,0.886121,-0.280749,1.44226,-0.281127,-0.428759,1.06847,-2.32858,-0.521551,-1.53596,-0.137302,0.611407,-1.44898,0.0283975,1.33789,1.67614,1.60023,1.46215,-0.0247375,-0.0609106,0.259118,0.323655,0.604781,-0.757342,0.0765087,-0.177835,1.38041,-0.0486339,-0.143412,-0.165986,0.416303,0.602484,0.154276,0.384261,1.8206,0.192049,0.346693,-0.272721,-1.65903,2.07485,1.53997,-0.752313,1.80837,-2.21884,0.0954045,-0.0640036,-0.361454,-1.05743,1.21393,0.179492,-0.173389,-0.0377044,-1.21536,1.73014,-0.491081,0.651752,0.798737,0.169329,0.203809,-0.677176,-0.770484,1.22678,2.52116,0.279196,-0.305282,-1.17072,1.38011,0.940936,-0.5311,0.995695,-0.531434,-0.662255,0.66447,-2.34573,-0.744479,-1.64337,-0.403988,0.259458,-1.5663,-0.257158,0.903212,1.20294,1.13567,1.01332,-0.304243,-0.336296,-0.0527119,0.00447522,0.253587,-0.953419,-0.214526,-0.439905,0.940889,-0.325418,-0.409403,-0.429405,0.0865724,0.251551,-0.145615,0.0581796,6.60074,5.86044,4.4906,9.1988,8.30077,5.34477,8.73987,4.03285,6.28976,6.10012,5.76141,5.04058,7.79696,6.39215,5.97331,6.13101,4.89,8.60953,5.61976,6.999,7.19939,6.37969,6.42207,5.42246,5.32615,7.81623,10.022,6.51573,5.8239,4.9321,8.0498,7.39871,0.402704,1.2243,2.26599,1.21885,2.68655,-1.16768,1.66383,0.660653,0.658033,2.28154,0.455783,1.76492,1.56351,1.8162,1.81133,2.75345,0.467211,1.96773,1.26575,3.08385,2.69858,2.19644,2.65339,1.58217,2.06702,1.17805,2.38803,1.25908,1.00575,0.781197,2.13764,1.79831,0.400663,0.227181,0.0939787,0.228139,0.0637718,0.762725,0.159248,0.340593,0.341182,0.0926636,0.387987,0.146175,0.173143,0.139891,0.140478,0.0598921,0.385277,0.122633,0.219986,0.0437784,0.063057,0.10007,0.0657805,0.170488,0.112344,0.235402,0.0840904,0.221133,0.267813,0.314062,0.105492,0.142056
279.684,0.999993,0.073503,6,63,0,-246.056,-0.000773626,-0.23822,-0.0674186,0.246933,0.0708369,0.0608693,0.0885675,0.708604,-0.423629,1.01811,0.0800386,0.131282,0.560537,-2.42726,-1.33878,-0.740246,-0.709231,-0.519377,-0.985206,-0.698025,1.25522,1.92135,1.56983,1.11681,-0.22039,-0.32836,-0.775314,-0.0289725,-0.0706905,-0.994127,-0.0371966,0.295775,1.80932,0.564235,-1.10365,-0.13387,-0.185604,0.992886,-0.39703,-0.495781,1.7268,0.200383,-1.71532,-0.200281,2.92965,-1.12906,-0.680575,-2.11197,-0.465451,1.13445,1.09813,-0.448134,2.86922,1.89855,-1.95092,-0.312788,-1.0214,-1.19159,1.31449,0.0374058,0.068464,-0.51985,-0.159961,0.746927,1.20765,1.60616,-0.265495,-1.20277,-0.783208,-1.96967,-0.00331561,0.034638,0.313892,-1.30513,-0.211618,0.810002,0.145283,0.181595,0.485767,-1.6314,-0.860097,-0.435974,-0.413996,-0.279465,-0.609553,-0.406056,0.978022,1.45004,1.20095,0.879945,-0.0676017,-0.144109,-0.460823,0.0680375,0.0384759,-0.615875,0.0622098,0.298154,1.37066,0.488387,-0.693483,-0.0062935,-0.0429525,0.792131,-0.192769,-0.262745,3.98715,5.40144,10.1133,4.48417,4.90582,3.68251,5.12192,7.05773,7.00654,5.13972,9.99156,8.22546,3.80329,5.28103,4.58196,4.42834,7.31699,5.66492,5.70029,5.06639,5.44525,6.5304,7.16201,7.75738,5.33131,4.41842,4.80596,3.78903,5.61889,5.66178,5.98763,4.32872,0.445011,0.797069,2.6479,1.76334,2.20918,-0.710782,1.19653,1.57079,0.364372,1.44395,1.11386,1.31736,1.41989,1.80233,1.78574,2.32001,0.524723,1.86265,0.561022,2.85401,2.18691,2.24093,2.63567,2.02157,2.20989,1.70515,1.80914,1.40538,0.638291,1.11636,1.90554,1.17732,0.390548,0.310653,0.0661184,0.146373,0.098929,0.670574,0.232094,0.172104,0.409902,0.190935,0.247152,0.211258,0.194679,0.141568,0.143596,0.0894791,0.371749,0.134394,0.363311,0.0544747,0.100932,0.0961347,0.0668779,0.116957,0.0988654,0.153794,0.140742,0.196964,0.345633,0.246686,0.129482,0.235534
287.664,0.996334,0.073503,6,63,0,-241.283,-0.034001,0.0581489,-0.269322,0.131733,0.091593,0.0672937,0.266625,0.885331,-1.14604,1.3701,0.0547522,0.067432,-0.220694,-2.92238,-1.26571,-1.85244,-0.179061,0.592535,-1.61629,-1.32864,0.319746,1.55171,0.381978,1.20966,-0.0310655,-0.468319,-0.615187,-0.512489,-0.123794,-1.29048,0.150134,-0.354871,1.39815,-0.739084,-1.15538,-0.701923,-0.00708058,0.345566,-0.0525409,-0.175404,1.63488,0.52187,-1.22745,0.796271,1.6735,2.0726,-0.385836,0.318356,0.964473,-0.477338,-0.463564,0.397641,0.201186,-1.68994,-0.219466,0.0493103,-0.432763,0.0913403,-0.0562407,0.432776,-0.655865,1.62972,-0.390754,1.6473,1.47273,-0.130789,0.0290127,0.0881812,-0.121718,-0.738913,0.0341621,0.264069,0.663276,-0.463798,-0.748,1.47962,0.315099,0.326325,0.0712383,-2.32065,-0.853942,-1.3734,0.108097,0.791215,-1.16433,-0.909663,0.549706,1.6404,0.604803,1.33758,0.239122,-0.147992,-0.278018,-0.187097,0.157027,-0.875876,0.399544,-0.0475529,1.50445,-0.387708,-0.756271,-0.354809,0.260357,0.572566,0.220109,0.111335,2.70284,7.77121,12.2831,15.1273,4.19343,6.0558,8.4842,3.99789,4.02673,6.31162,5.6966,2.12325,4.57379,5.26252,4.09198,5.37922,4.98048,6.42842,3.64224,12.0056,4.18269,12.1163,11.0613,4.79043,5.20707,5.37036,4.81317,3.48776,5.22108,5.88664,7.25013,4.02624,0.153206,1.64059,2.97742,1.79794,1.72604,-1.15528,1.59502,0.647778,1.14389,2.44602,0.490475,0.745138,1.17473,2.20514,1.27709,2.62601,0.991722,1.87318,1.02695,2.8416,2.36139,2.24441,3.15346,1.60725,2.60754,1.11614,1.90605,1.34791,1.15555,1.062,2.57674,1.39976,0.461773,0.162384,0.0484563,0.142102,0.151095,0.760473,0.168679,0.34349,0.241607,0.0797304,0.379782,0.321882,0.236001,0.09929,0.218046,0.0674834,0.270572,0.133174,0.263676,0.0551172,0.086165,0.0958324,0.0409551,0.166971,0.068655,0.246729,0.129425,0.206212,0.239476,0.256928,0.0706504,0.197854
287.658,0.637189,0.073503,6,63,0,-248.997,0.0203554,-0.0244122,-0.248634,0.129429,0.0737429,0.0819657,0.0808024,0.887811,-0.792186,0.734583,0.129924,-0.0308117,0.481165,-2.55481,-1.57475,-1.20895,-0.685657,-0.129142,-0.522247,-0.977366,0.824229,0.986867,1.23767,1.45569,-0.413569,-0.373918,-0.72202,0.930977,-0.350711,-0.679375,0.427941,-0.0828771,1.21464,-0.383041,-0.96025,-0.960798,-0.117475,0.735189,-0.986849,0.048764,1.65382,0.312418,-0.311467,0.224947,2.24646,2.40324,-0.267279,-0.915049,1.06392,-0.487353,0.125087,0.267937,0.794436,0.00406562,-0.933796,-1.03987,-1.86476,0.224047,0.235864,0.715713,1.18253,1.70752,-0.101452,-0.794002,0.799505,0.455696,-0.614269,-0.643141,-0.235284,-0.31055,1.14141,0.440818,0.717146,0.575843,-0.622509,0.732973,0.19615,0.0534474,0.507986,-2.18739,-1.31728,-0.992515,-0.527932,-0.0338513,-0.382855,-0.786915,0.812562,0.956954,1.17962,1.37318,-0.286368,-0.251166,-0.560215,0.907334,-0.230563,-0.522355,0.460733,0.00722311,1.15918,-0.259266,-0.771718,-0.772205,-0.0234934,0.733511,-0.795334,0.124096,4.74224,5.60744,10.545,11.0744,4.80816,3.92725,7.28783,4.48869,5.4352,5.68326,6.69937,5.23354,3.90432,3.77706,2.91898,5.60587,5.6266,6.53661,7.56294,8.91093,5.06382,4.07862,6.70999,6.02661,4.31419,4.27545,4.85647,4.7436,7.46642,5.99867,6.53954,6.25713,0.402346,0.856206,2.42529,1.32392,1.92595,-0.832571,1.59278,0.72042,0.660855,1.38411,1.03511,0.631048,1.5125,1.57198,1.96993,2.49617,0.580441,1.46177,0.956434,3.43144,1.62986,2.0755,2.76361,1.42519,2.42993,1.50454,1.45742,1.23876,1.00388,1.26994,2.04328,1.24709,0.400749,0.298133,0.0812648,0.210166,0.1272,0.696898,0.168993,0.327301,0.340548,0.200349,0.262095,0.347273,0.180569,0.171934,0.122396,0.076127,0.358831,0.188197,0.277593,0.0313272,0.16385,0.111501,0.0593225,0.19385,0.0809188,0.181749,0.188863,0.224652,0.268178,0.219268,0.114734,0.223205
288.908,0.982515,0.073503,6,63,0,-254.695,0.108673,0.321028,0.167904,0.054373,0.0633013,0.0170574,0.0266562,0.77187,-0.46141,0.531735,0.0559802,0.146952,1.63512,-2.12456,0.490127,-0.0309697,0.0594822,0.534445,-0.437947,-0.355899,1.18102,1.74922,2.26462,1.67155,-0.245605,0.403439,-0.146639,0.751101,1.23012,0.35814,0.624535,0.326488,2.07757,1.53666,0.0105098,0.535207,0.0911976,1.14007,1.47184,0.393701,1.78714,0.346795,-0.200728,-0.286522,-1.49537,-1.49906,-0.805215,-0.766031,-0.107478,-0.529122,0.328697,-0.92419,0.351295,0.686943,0.69872,0.438734,0.662158,-0.870368,-0.02973,-0.0482727,-1.80584,-2.03821,0.53014,1.48959,-0.263692,0.890425,0.198654,0.381418,2.03434,-0.199571,-1.25605,-0.116976,0.353321,-0.343277,-0.329493,0.437086,0.0698656,0.140084,1.28876,-1.61323,0.40497,0.00275156,0.0725687,0.439178,-0.311382,-0.248052,0.938253,1.37683,1.77465,1.31688,-0.162919,0.338058,-0.0865298,0.606409,0.976152,0.303094,0.508716,0.278663,1.63027,1.21276,0.0347684,0.439767,0.0970489,0.906643,1.16272,0.330543,5.57075,5.40745,3.55572,3.55117,4.51722,4.57903,5.75385,4.97112,6.69347,4.33464,6.74613,7.57892,7.60993,6.95383,7.51405,4.4163,5.9111,5.87321,3.19276,2.94557,7.17779,10.0114,5.45043,8.13305,6.39831,6.81697,12.0932,5.57299,3.86342,5.73493,6.75087,5.30206,0.37034,0.949288,2.12113,1.36843,2.64371,-0.872807,1.49712,1.61091,0.806516,1.79413,1.04357,1.1069,1.53116,1.99138,2.27404,2.41862,0.425401,1.94621,0.715647,2.91088,2.71091,2.67086,2.62328,1.63361,2.38127,2.04952,2.08603,1.31112,0.763711,1.4599,2.09961,1.43229,0.408459,0.279028,0.10706,0.202874,0.0663779,0.705329,0.182855,0.166463,0.308633,0.142567,0.260462,0.24845,0.177825,0.120111,0.0932957,0.0817636,0.395225,0.124967,0.328352,0.0516185,0.0623327,0.0647147,0.0676551,0.163336,0.0846119,0.114101,0.110462,0.2123,0.317841,0.188482,0.109135,0.192743
276.352,0.955407,0.073503,6,63,0,-247.231,0.600178,0.0665081,-0.0721553,0.110173,0.0504814,0.010509,-0.11437,0.587871,-0.0753555,1.02293,0.449605,0.480421,0.658492,-3.09642,0.275241,-1.07832,-0.630307,0.485551,-1.41883,0.177008,0.676258,1.35715,1.76428,2.17683,-0.273528,0.691091,-0.144648,0.0413294,0.437696,0.24033,0.717148,1.01859,2.13,0.696574,0.874814,1.44937,0.135443,0.627449,2.05818,0.522812,1.75502,0.153227,0.396813,-0.893223,1.19678,0.945249,0.370963,0.735749,-0.972121,-0.24149,0.574118,0.520406,1.98834,-0.505217,-0.258987,-3.04797,0.880658,-1.35062,0.426202,0.259416,-1.05258,0.0197366,-0.915865,0.904631,0.307935,0.764883,-0.645263,-0.226199,1.0256,-0.0380502,-0.692932,1.362,-0.40207,-1.14041,-0.158669,0.486983,0.14994,0.168055,0.272738,-1.93466,0.047436,-0.748284,-0.484909,0.171071,-0.94846,-0.0103124,0.283182,0.683457,0.922799,1.16533,-0.275169,0.291902,-0.199404,-0.0900736,0.142938,0.0269129,0.30722,0.484431,1.13779,0.295125,0.399907,0.73767,-0.0347471,0.254489,1.09557,0.192976,6.14614,5.04378,6.94763,6.68495,6.12184,6.47376,4.98317,5.57347,6.3154,6.26364,7.84352,5.35274,5.55855,3.62549,6.61912,4.70239,6.17388,6.0181,4.92211,5.80109,5.02631,6.64347,6.063,6.50273,5.2391,5.58655,6.76777,5.74995,5.20097,7.12576,5.43801,4.85631,0.739615,1.26967,2.27874,1.6406,1.84624,-1.00007,1.18743,1.02715,0.434394,1.74458,0.625047,1.56319,1.13141,1.5292,1.75863,2.53691,0.586063,2.06733,0.761934,2.24065,2.01933,2.40812,2.4865,2.05794,2.06761,1.28455,2.52871,1.75519,0.856665,1.08056,2.19642,1.56456,0.323088,0.219314,0.0928989,0.162383,0.136314,0.731072,0.233719,0.263637,0.393078,0.148732,0.348634,0.173189,0.2439,0.178111,0.146962,0.073311,0.357539,0.112313,0.318227,0.0961587,0.117188,0.0825555,0.0768098,0.113253,0.112286,0.216776,0.0738699,0.147394,0.298037,0.253401,0.100072,0.172994
281.63,0.995072,0.073503,6,63,0,-242.026,0.341899,0.0299633,-0.141479,0.14473,0.0566107,0.0156429,0.28681,0.572425,-0.638433,0.15065,0.568943,-0.0621594,2.08701,-3.40339,0.224046,-0.941423,-0.815405,0.347399,-0.677884,-1.1785,1.04246,1.80742,1.83619,1.40975,-1.01248,-0.179395,-0.288286,0.817496,1.82811,-1.00093,0.435825,0.350941,2.37159,0.556511,-0.605751,0.680545,-0.287357,0.481939,1.08179,-0.27078,1.76823,0.100111,-1.18579,1.08435,-0.378549,0.11376,-0.50858,-0.638968,1.83754,-0.300248,-0.783951,-1.70019,-0.225206,0.209433,-0.136238,2.05461,-1.76529,-0.889847,-0.506366,0.00776427,0.182996,-0.199391,1.91737,0.465543,0.628343,0.22411,-0.133361,-0.264551,0.546076,0.625407,0.27595,0.45147,1.09669,-0.189388,-0.0786445,0.373046,0.612487,0.251229,1.48147,-1.66138,0.41506,-0.252083,-0.179948,0.48567,-0.101227,-0.387792,0.88354,1.32142,1.33789,1.09379,-0.292759,0.18412,0.121788,0.754765,1.33327,-0.286145,0.536287,0.487698,1.64437,0.605371,-0.0599368,0.676371,0.12232,0.562684,0.906054,0.131809,5.20447,6.53245,5.64252,5.92758,5.56954,5.49731,7.04406,5.68692,5.4181,4.94323,5.72981,5.98463,5.78107,7.19881,4.91113,5.36097,5.57078,5.86501,5.96881,5.74463,7.10059,6.14005,6.24094,5.99343,5.78273,5.70728,6.18976,6.23911,6.02461,6.13141,6.54053,5.75039,0.612644,0.892264,2.65173,1.55453,2.89799,-0.910096,1.46613,1.39088,0.542627,1.90219,1.3153,1.02873,1.50865,1.9345,1.96832,2.28387,0.360021,1.82709,0.906934,3.02045,3.08945,2.03615,2.63214,1.90422,2.38258,1.4359,1.9793,1.55228,0.810513,1.15599,1.92859,1.32189,0.351456,0.290643,0.0658826,0.174433,0.0522531,0.71302,0.187531,0.199267,0.367577,0.129861,0.211602,0.26333,0.18114,0.126254,0.122569,0.0924679,0.410955,0.138586,0.287628,0.0465106,0.0435444,0.11546,0.0670985,0.129632,0.0845104,0.192181,0.121393,0.174757,0.307781,0.239397,0.126907,0.210504
278.266,0.996817,0.073503,6,63,0,-241.454,0.216849,0.377837,0.142882,0.335654,0.071529,0.00803653,0.166354,0.661089,-0.857061,-0.123119,-0.137354,-0.244716,1.26288,-3.00707,-0.172552,-0.820274,-0.573165,0.380293,-1.80942,-0.254378,0.247762,0.814004,0.689269,2.27238,-0.282945,0.26158,-0.874587,-0.921138,0.943472,-0.29853,0.275886,0.407252,1.60557,0.671213,0.472459,0.309884,-0.079628,0.858705,1.84299,0.5009,1.79551,0.19379,-0.964658,-2.69191,0.503822,0.299717,0.937773,-1.21462,-1.17862,0.677604,0.841889,0.953252,1.81692,1.14772,-0.354281,-2.95435,-0.463821,-0.226711,0.11697,-0.0362689,-1.54699,-0.985443,1.26378,1.3788,1.29625,1.11893,-0.461605,-1.05455,1.737,-0.231244,-0.113131,0.383383,0.809514,0.641019,-0.40024,0.0849614,0.0755512,0.00457539,1.00123,-1.82159,0.0522818,-0.37592,-0.212559,0.417762,-1.02984,-0.0018122,0.330147,0.704483,0.622022,1.6686,-0.0206978,0.339282,-0.411826,-0.4426,0.790073,-0.031001,0.348739,0.435584,1.22778,0.610086,0.478692,0.371216,0.113713,0.734035,1.38473,0.497494,4.99566,3.57458,6.64023,6.38272,7.2228,4.75944,4.79276,6.86766,7.08983,7.2445,8.56438,7.52273,5.62294,3.39732,5.50484,5.76368,6.16063,5.98037,4.46255,4.97558,7.69383,7.86725,7.74239,7.48087,5.5072,4.90939,8.43276,5.75862,5.89195,6.48704,7.04549,6.81915,0.651607,1.04841,2.42587,1.42502,2.56473,-0.770128,1.28897,1.4737,0.855361,1.98126,0.533665,1.56169,1.3043,1.71615,1.47408,2.94599,0.923981,2.1889,0.68824,2.19384,2.78275,2.67696,2.77059,1.99909,2.30373,1.71474,2.82901,1.48046,1.12652,1.68561,2.45071,1.77488,0.342628,0.259531,0.0812211,0.193876,0.0714431,0.683549,0.216027,0.186381,0.29831,0.121184,0.369662,0.173404,0.213442,0.152368,0.186324,0.0499266,0.284147,0.100752,0.334425,0.100305,0.0582636,0.0643464,0.0589344,0.119299,0.0908143,0.15255,0.0557764,0.185358,0.244804,0.156354,0.0793864,0.144937
280.77,0.983365,0.073503,6,63,0,-240.052,0.179109,0.551409,-0.240718,0.548706,0.093878,-0.0130167,0.0252688,0.72504,-0.578712,0.139679,0.225541,0.262088,0.766566,-2.14079,0.527477,-1.09623,-0.731364,0.619619,0.056337,-0.265197,1.33441,1.63399,2.20682,1.58936,-0.797051,-0.536411,0.478564,0.747514,0.655185,-1.25371,-0.00914325,0.599069,1.93084,0.870596,-0.916569,1.07022,-0.136189,-0.453509,2.06518,0.648769,1.73886,0.254168,0.426354,1.67773,0.665084,0.539731,-1.54847,-1.04768,1.81096,-1.10063,-0.369744,-1.02489,-0.114163,-0.917449,0.404243,1.55448,-1.36112,-0.643628,-0.245692,0.112274,0.0229677,0.588753,0.361194,0.802109,0.756587,0.47917,-0.203123,1.32052,0.139976,-1.00363,0.191959,-0.22527,-0.917807,0.373635,-0.39432,0.126541,0.188795,0.215293,0.581059,-1.52689,0.40771,-0.769544,-0.504999,0.474517,0.0661153,-0.16701,0.992766,1.20998,1.6253,1.17762,-0.552625,-0.363651,0.372246,0.567246,0.500304,-0.883718,0.0186396,0.459617,1.42521,0.656486,-0.63928,0.801221,-0.0734733,-0.303543,1.5226,0.495652,6.3422,8.7171,6.73895,6.52763,3.8393,4.36045,9.01734,4.30216,5.18041,4.38577,5.5281,4.5072,6.30666,8.44825,4.02654,4.83205,5.34635,5.85559,5.72418,6.60947,6.23803,6.97778,6.89752,6.42792,5.40451,7.96052,5.89697,4.40954,5.9754,5.37417,4.50678,6.25779,0.790034,1.45408,2.68538,1.49147,2.04499,-0.442081,1.29268,1.0699,0.653322,1.93845,1.53004,1.29692,2.16272,2.45942,2.59231,2.26603,0.524821,1.47579,1.4785,3.43934,2.5275,2.08226,2.6091,1.92355,2.57051,1.6952,1.85731,1.7724,1.05391,0.882945,2.18319,1.58407,0.312161,0.189375,0.0638415,0.183702,0.11456,0.608755,0.215399,0.255423,0.342241,0.125819,0.177987,0.214684,0.103149,0.0787526,0.0696347,0.0939756,0.371726,0.186064,0.185654,0.0310882,0.0739526,0.110833,0.0685548,0.127467,0.0710605,0.155093,0.135017,0.145244,0.258476,0.292568,0.10127,0.17022
283.556,0.958124,0.073503,6,63,0,-250.414,0.187702,0.316468,0.194718,0.00564793,0.0512675,0.00271404,0.434742,0.766865,-0.539373,0.263078,0.120559,0.028989,0.966483,-2.64731,-0.25392,-0.383354,-0.42148,0.481549,-1.73602,-0.558365,0.047769,0.73432,1.06886,1.8932,-0.120221,0.591081,-0.664645,0.554793,0.441405,-0.0171949,0.768055,0.255417,2.24675,0.432223,0.418157,0.338643,-0.000662494,0.903746,1.19281,-0.0231929,1.70974,0.147861,-0.586698,-1.45496,-0.363394,1.03504,0.314618,0.0678298,-1.7442,0.137908,0.267465,1.96539,0.845801,0.160744,-0.806788,-1.52591,0.722446,-0.138334,1.03824,-0.488018,-0.187555,-0.794223,0.0514074,0.254805,0.955844,0.0289646,-0.199415,-0.0510287,0.152267,-0.0483119,0.273818,-0.116062,0.865796,0.179824,0.0211156,0.636488,0.527194,0.456973,1.1759,-1.59539,0.240019,0.140761,0.111524,0.804025,-0.89655,0.0065512,0.471374,0.997866,1.25441,1.88657,0.342548,0.888022,-0.0749513,0.860193,0.77324,0.421556,1.02374,0.630612,2.1577,0.766199,0.755412,0.694436,0.434234,1.12779,1.34947,0.416956,5.06822,4.45759,5.23835,6.44162,5.79073,5.58324,4.27097,5.64139,5.7505,7.39159,6.26388,5.66047,4.90594,4.41107,6.15067,5.41561,6.44468,5.14271,5.37634,4.91506,5.56969,5.73974,6.36663,5.55124,5.36692,5.48597,5.65338,5.48817,5.7559,5.43347,6.28243,5.67646,0.588516,1.17403,2.29165,1.55495,2.37642,-1.04438,0.869842,1.54634,0.684352,2.00454,0.303961,1.20706,0.989769,1.5517,1.66652,2.88201,0.828222,2.2936,0.508733,2.82972,2.28136,2.44235,2.83946,1.83112,2.73324,1.34168,2.51987,1.2617,0.968935,1.63531,1.84033,1.4124,0.356975,0.236127,0.091817,0.174373,0.0849889,0.739695,0.295287,0.175615,0.335291,0.118727,0.424589,0.230221,0.270958,0.174841,0.158889,0.0530501,0.304021,0.0916542,0.375491,0.0557393,0.0926789,0.08,0.0552289,0.138104,0.0610403,0.207235,0.0744772,0.220681,0.275093,0.163104,0.137012,0.195856
282.404,0.998489,0.073503,6,63,0,-251.592,0.213961,-0.263207,-0.134354,0.882907,0.0493763,0.0165121,0.116761,0.672891,-0.901935,0.519291,0.915923,0.089005,0.803077,-2.69385,-0.212654,-1.37885,-0.823668,0.116488,-0.166079,-0.454284,1.48008,1.74648,1.71056,1.45219,-1.23124,-0.744533,0.317419,1.07019,1.06363,-0.39973,0.277519,0.0123366,1.76544,0.70348,-0.255122,0.383403,-0.205952,-0.155743,0.698629,0.214061,1.77174,0.339506,-0.968414,-0.322922,1.882,-0.413687,-1.45084,-0.850661,1.86815,-1.65675,0.601142,-2.50106,0.426037,-0.35354,0.639987,-0.582629,0.448838,-0.0615279,-1.14876,0.435502,-1.07335,1.6808,0.156602,1.60031,-0.160989,-1.02333,0.438074,0.929017,0.35713,-0.0778042,0.384948,0.0792242,0.439994,0.473004,-0.490144,0.466187,0.733077,0.176651,0.657144,-1.69591,-0.0263326,-0.811057,-0.437479,0.195145,0.00500771,-0.188923,1.11269,1.29195,1.26778,1.09393,-0.711729,-0.384229,0.330349,0.836882,0.832471,-0.152214,0.303501,0.125062,1.30471,0.590126,-0.0549085,0.374749,-0.0218226,0.0119622,0.586862,0.2608,4.2332,5.27041,11.1417,5.11047,3.59367,4.40587,11.0894,3.35102,7.21262,2.51587,6.79634,5.2159,7.30838,4.8256,6.84915,5.75951,3.98179,6.81821,4.08505,10.406,6.20223,10.1255,5.56827,4.15501,6.82417,8.06189,6.63918,5.72777,6.70218,6.04142,6.82862,6.90558,0.502089,1.27679,2.69976,1.50144,2.08069,-0.614963,1.34568,0.80999,0.587778,1.61869,1.42855,1.23462,2.0706,2.20163,2.33286,2.31997,0.310937,1.23682,1.42165,3.00107,2.55227,2.06135,2.31956,1.5486,2.34648,1.74457,1.91177,1.59232,0.997606,0.941384,2.05568,1.48684,0.37705,0.218098,0.0629876,0.182211,0.110988,0.649072,0.206578,0.307893,0.357145,0.165386,0.193325,0.225374,0.111987,0.0996045,0.0884378,0.0894828,0.422886,0.22499,0.194402,0.0473776,0.072274,0.112911,0.089516,0.175288,0.0873463,0.148734,0.128782,0.169057,0.269412,0.280621,0.11348,0.184397
