# 0.0351976, 0.0414578, 0.0798108, 0.0807241, 0.000198178, 0.031422, 0.0297048, 0.196327, 0.226165, 0.266716, 0.195394, 0.231662, 0.320052, 0.311056, 0.21551, 0.173326, 0.227575, 0.173629, 0.17755, 0.195412, 0.214856, 0.226642, 0.282717, 0.154354, 0.226863, 0.193564, 0.357158, 0.254821, 0.271242, 0.285269, 0.179154, 0.261995, 0.218222, 0.265976, 0.2394, 0.209346, 0.182289, 0.330906, 0.189493, 0.0108044, 1.2601, 0.78093, 0.790055, 0.869886, 0.912281, 0.842172, 0.704957, 0.805788, 0.755354, 0.908067, 0.835877, 0.780066, 0.780529, 0.748748, 0.689501, 0.839888, 0.834936, 0.644165, 0.772961, 0.753919, 0.993417, 0.83224, 1.07068, 1.02854, 0.795474, 0.879625, 0.748889, 1.10501, 0.854995, 0.754687, 0.784899, 0.85866, 0.849849
291.623,0.8128,0.0829075,5,63,0,-254.931,0.185253,-0.168391,0.303643,0.12686,0.0387651,0.336859,0.677896,-0.735131,0.348673,0.0105612,-0.33828,0.159898,-2.49031,-0.82564,-1.4822,-0.835213,0.269665,-0.942658,-0.826513,0.496222,1.31893,1.77895,1.28227,-0.826143,0.150543,0.543194,0.689796,0.289496,0.797563,1.44719,0.164917,1.86472,0.597789,0.478325,0.00109751,-0.0142205,0.503226,0.368994,0.499278,1.72741,0.442671,0.120426,-0.49137,0.476915,0.677079,-0.722721,-1.23262,-1.06334,-1.18265,0.465239,-0.703209,0.291406,-1.23452,-0.120901,-1.14358,0.273632,-0.302209,0.906536,1.49539,-1.61484,0.228126,0.365158,2.26576,1.04314,0.980127,-0.609368,-0.249579,1.74433,0.0600365,-0.0247376,-0.209085,0.0416181,0.766687,-0.161484,0.573223,0.344019,0.107541,0.445253,-1.35131,-0.222839,-0.66792,-0.229329,0.519664,-0.302165,-0.223431,0.673246,1.23096,1.54281,1.2061,-0.22318,0.438912,0.705088,0.804469,0.533107,0.877524,1.3179,0.448656,1.60094,0.742098,0.661114,0.337603,0.327219,0.677994,0.586999,0.675318,5.9341,4.52624,6.94848,7.59227,4.08564,3.26011,3.51379,3.33303,6.91266,4.12109,6.40068,3.25737,5.33286,3.39117,6.35051,4.92157,8.40397,10.9066,2.75265,6.22387,6.61309,15.3389,8.92785,8.68225,4.29588,5.03758,12.1772,5.77757,5.56477,5.12869,5.73066,7.89948,0.3939,0.70219,2.277,1.53658,1.95182,-0.62637,1.22414,0.993709,0.403585,2.02623,1.2044,1.28314,1.09387,1.59252,2.06019,2.55761,0.295272,2.10054,1.49306,2.89251,2.27227,3.00433,3.28965,1.95522,2.27262,1.65507,2.5941,1.37557,0.900002,1.02399,2.06771,2.02683,0.402779,0.331327,0.0930455,0.177033,0.124355,0.651666,0.227208,0.27018,0.400451,0.116476,0.230693,0.217017,0.250891,0.16903,0.113027,0.0719167,0.426714,0.109044,0.183462,0.0525248,0.0934461,0.0472304,0.0359279,0.123985,0.0934159,0.160425,0.0695192,0.201722,0.28905,0.264252,0.112275,0.116415
292.071,0.996314,0.0829075,5,63,0,-258.934,0.417153,-0.312102,0.258705,0.478161,0.0333812,0.121913,0.652633,-1.05271,0.280747,0.466221,-0.588905,0.543699,-2.45865,-1.22454,-1.5087,-0.346026,0.898928,-1.32759,-0.715798,0.418832,1.7783,1.14435,0.934438,-0.504816,0.749488,-0.164624,1.34633,0.646243,-0.0187689,1.211,0.338339,2.40014,0.441253,0.467826,-0.0799188,0.0360887,0.122461,1.20137,0.00580171,1.87172,0.578736,0.301041,-0.866045,-0.214695,1.52457,-0.893095,-1.59406,0.226822,0.632577,-0.461097,-0.405566,1.04038,0.903926,0.184146,0.541276,-0.449705,-1.05202,0.594842,1.03414,-0.205787,0.226258,-0.500438,2.75104,0.747679,0.200771,0.241096,-0.23613,1.70098,-0.282639,0.459226,0.674698,0.924656,0.159805,-0.565123,0.305138,0.426185,-0.262426,0.476749,-1.48268,-0.677265,-0.862715,-0.103915,0.708583,-0.744517,-0.34524,0.395257,1.28249,0.868754,0.731758,-0.207546,0.611053,0.0144743,1.00057,0.543673,0.109664,0.91225,0.342724,1.68833,0.40989,0.427232,0.0697554,0.145466,0.201835,0.905969,0.125699,7.73648,3.93737,5.74007,15.7061,3.87621,2.5836,7.41121,9.37286,4.97721,5.13977,11.8678,10.9666,7.23041,8.89047,5.01014,3.53559,9.17039,11.825,5.76974,7.40879,4.86517,31.9397,10.0185,7.30031,7.47269,5.66931,17.3943,5.51875,8.47816,9.60415,11.099,7.12927,0.357936,0.861004,2.50914,1.38658,2.19251,-0.399225,1.01356,0.986573,0.885906,2.42435,0.971246,1.37052,1.22241,2.03864,1.83679,2.314,0.723996,2.46034,1.13782,3.21705,2.45972,2.35953,3.02859,2.05849,2.71153,1.6495,2.51019,1.42564,1.10077,0.967605,2.69778,1.70794,0.411459,0.29713,0.0752199,0.199955,0.100425,0.598502,0.266284,0.27159,0.291955,0.0813349,0.274632,0.202535,0.227512,0.115205,0.137432,0.0899703,0.326514,0.0786856,0.242721,0.038529,0.0787304,0.0863116,0.046151,0.113198,0.0622965,0.161176,0.075147,0.193779,0.249595,0.275358,0.0631044,0.153431
273.481,0.95529,0.0829075,5,31,0,-241.229,0.673859,-0.138784,0.241828,0.31532,0.0206311,0.171469,0.573423,-1.28491,0.465657,0.217584,-0.648001,0.919723,-2.53737,-0.537768,-1.592,-0.165382,0.80369,-1.2975,-0.658294,0.459325,1.02909,1.14812,0.903537,-0.379239,0.337404,-0.326274,1.29586,1.05341,0.0602885,2.09755,0.406888,2.8065,0.406031,0.0516287,0.135065,-0.144271,0.0406091,0.767623,0.0721804,1.82345,0.237462,-1.12077,-0.324501,0.0865385,1.9842,-0.989191,-3.18325,-0.149165,0.374316,-0.825822,-0.677111,0.770643,0.916301,0.486938,0.471421,0.00691381,-1.29524,1.07806,0.72472,0.0164863,1.56058,-1.03889,2.54084,0.636401,0.0936071,0.0788552,-0.76471,2.19525,-1.45029,-0.0737415,-1.02367,1.1923,0.0267229,-0.56533,0.438487,0.296237,-0.20011,0.698859,-1.28352,-0.1369,-0.741423,0.0766348,0.632323,-0.57255,-0.206012,0.434856,0.761571,0.829825,0.689578,-0.0459958,0.364944,-0.0156244,0.914546,0.775518,0.20604,1.37425,0.404788,1.78078,0.404296,0.201074,0.248918,0.0887402,0.194755,0.611642,0.212859,4.74604,5.73389,6.32178,9.92068,4.89667,2.90825,5.97766,6.76888,5.09036,5.27333,7.43686,7.69859,6.95235,6.92678,6.20337,4.55343,8.00006,7.3562,6.21748,8.97128,4.83922,11.3226,7.20353,6.3324,6.31025,5.16477,10.4305,4.38883,6.08569,4.85674,8.22005,6.23262,0.499846,1.27672,2.02861,1.26406,2.20429,-0.123866,1.40279,0.846529,1.18307,2.13775,0.932877,1.29942,1.43424,1.72359,1.89764,2.11248,1.01138,1.9529,1.17334,2.72944,2.40473,2.04156,3.12725,1.91021,2.90785,1.66232,1.93344,1.57601,1.16826,1.15527,2.19045,1.63576,0.377577,0.218109,0.116232,0.220277,0.0993662,0.530927,0.197373,0.300162,0.2345,0.105481,0.282341,0.214263,0.192439,0.151409,0.130376,0.10789,0.26671,0.124238,0.236252,0.0612584,0.0828126,0.114908,0.0419969,0.128957,0.0517667,0.15945,0.12637,0.171362,0.23717,0.239529,0.100611,0.163043
273.804,0.992978,0.0829075,6,63,0,-219.277,-0.235814,0.0849554,0.0582083,0.372321,0.0683812,0.206475,0.717677,0.64534,0.966001,0.473556,0.273162,0.907151,-3.161,-1.51664,-0.02831,-1.31092,0.237417,-0.613062,-0.640573,0.968495,1.28086,1.68498,2.53464,-0.857142,-0.586657,-0.638271,-0.113627,0.112342,-1.13491,0.152932,0.510226,1.25016,-0.0981639,-0.0227566,-0.00913906,-0.0946952,0.290535,-0.788769,-0.123919,1.6214,0.0184838,0.200075,-0.320011,0.232093,-1.22833,0.704771,1.11495,0.620671,-0.603195,1.27584,0.0708476,0.173933,-0.0385884,-1.11533,-1.52991,-1.3816,0.112239,-1.23305,-0.0421772,-0.567944,-1.08831,1.84334,-1.02156,-0.709575,0.409824,-1.03122,1.09459,-1.56931,0.970432,-0.0977318,1.0879,-0.678851,0.407208,0.66962,0.899751,0.546334,0.402517,0.857515,-2.0621,-0.88198,0.186157,-0.734345,0.376863,-0.233506,-0.25325,0.90154,1.12572,1.41574,2.02553,-0.408676,-0.214555,-0.251598,0.124927,0.2871,-0.608025,0.31623,0.572652,1.10368,0.136025,0.190143,0.199916,0.138514,0.414984,-0.359607,0.117541,5.0789,5.03031,5.0819,4.94656,5.1265,5.16551,5.11854,5.00405,5.1809,5.06678,5.07644,5.05654,4.9569,4.91906,4.93256,5.07066,4.94613,5.05621,5.00731,4.95938,5.23553,4.9655,4.99422,5.09863,4.96461,5.16357,4.91548,5.15173,5.05102,5.16293,4.99705,5.09838,1.65072,1.12866,2.54214,1.50937,2.10113,-0.814789,1.67189,1.7033,0.383517,1.62048,1.01011,0.990366,1.59887,1.76491,2.1522,2.99562,0.415179,1.30259,1.13979,2.39426,1.941,1.72969,2.38042,1.81627,2.28993,1.72817,2.18595,1.99281,1.11084,0.974093,2.0893,1.08763,0.161012,0.244409,0.0729561,0.181032,0.108987,0.693129,0.158173,0.154035,0.405279,0.165139,0.266958,0.27084,0.168139,0.146176,0.104126,0.0476242,0.397671,0.21373,0.242359,0.0836114,0.125538,0.150627,0.084678,0.139882,0.0919608,0.150822,0.101019,0.11996,0.247715,0.274066,0.110141,0.252064
276.555,0.980399,0.0829075,6,63,0,-232.372,0.272315,-0.041673,0.189829,-0.0583931,0.0566787,-0.0546689,0.701,-1.42391,0.984874,-0.472056,-0.132399,0.747575,-2.41782,-0.949793,-1.4794,9.81815e-05,0.297426,-1.21007,-0.282455,1.11401,2.04299,1.83084,2.02886,0.255711,0.255281,-0.136683,0.441295,0.7918,-0.126103,0.171504,0.111979,2.50731,0.194264,-0.671911,-0.259103,0.0785809,1.19142,1.26894,0.502969,1.73267,0.0448784,-0.747175,1.43312,-0.653069,0.533423,-0.872841,-1.07775,-0.6799,0.496639,-1.62569,-0.298369,0.0558011,0.326436,1.30421,1.19998,1.38426,-0.681644,-0.264434,0.0157277,0.594632,1.50183,-0.602284,0.735459,1.22304,-0.161555,1.25684,-1.0364,1.65844,-0.897014,-0.411428,-1.68278,1.0933,-0.344829,-1.05283,0.635728,-0.38558,-0.147481,0.469381,-1.74956,-0.720474,-1.09173,-0.0546001,0.153827,-0.90293,-0.25267,0.726256,1.37747,1.22875,1.36756,0.124585,0.124283,-0.150484,0.254679,0.500383,-0.143067,0.0655553,0.0238282,1.70295,0.0815102,-0.525678,-0.2363,0.000416325,0.78052,0.834859,0.297913,5.46921,6.03141,5.49235,5.79274,5.43845,5.38867,5.48574,5.78318,5.25777,5.58048,5.66989,5.73918,5.99662,5.96864,6.0182,5.48531,5.58899,5.6597,5.80867,6.05004,5.50489,5.8455,5.97482,5.61485,5.98389,5.39868,6.09271,5.43255,5.55224,5.24432,5.94013,5.56886,-0.26077,0.804326,1.98776,1.48903,2.21925,-0.727194,1.3752,0.884853,0.850821,1.9037,0.846939,1.4972,1.29663,1.88614,1.87015,2.89072,0.813338,2.10087,0.981652,2.85473,2.59033,2.51366,2.49557,1.7737,2.66505,1.38583,1.84766,1.24021,0.796786,1.23825,2.89179,1.82107,0.564826,0.309101,0.120495,0.184067,0.098035,0.674189,0.201781,0.292173,0.299261,0.129691,0.300075,0.182844,0.214733,0.131685,0.133524,0.0526143,0.30718,0.109013,0.272564,0.0544374,0.0697637,0.074906,0.0761694,0.145083,0.0650672,0.200074,0.136148,0.224399,0.310714,0.22474,0.0525607,0.139306
280.652,0.994493,0.0829075,6,63,0,-252.163,-0.106266,-0.215457,0.189845,0.422495,0.0430537,0.16083,0.73679,0.888762,1.54489,1.16828,0.46081,1.16776,-2.6116,-0.0278136,-0.101293,-0.356462,0.358734,-1.05092,-0.681314,1.46623,2.08264,1.86594,1.68867,-0.31664,-0.137771,0.127965,0.766953,0.344921,-0.604483,1.23327,0.46182,1.88613,1.1073,0.522385,0.962303,0.384868,0.698002,0.0164447,-0.128809,1.7377,0.160438,-0.137584,-1.2615,0.95479,0.479755,0.230627,1.02422,-0.266485,-0.664085,0.959779,-0.129305,0.656283,0.362223,-1.05109,-0.550481,-1.08522,0.782196,-0.0636419,0.959609,-0.648585,-1.1948,-1.23467,-0.365082,0.253134,1.40109,-1.23699,1.36603,-1.25089,0.377169,1.0174,1.85464,-0.495359,0.0929032,0.815661,1.29909,1.0216,0.50035,1.02123,-1.76337,0.140337,0.0861983,-0.101808,0.425142,-0.613479,-0.341156,1.24113,1.6953,1.53563,1.40503,-0.0724675,0.0593216,0.255113,0.725914,0.414964,-0.284548,1.06949,0.501094,1.55052,0.976679,0.545718,0.869846,0.444397,0.675111,0.172946,0.0659246,5.56018,4.64278,6.62526,6.13908,5.89855,6.69947,5.44638,5.1098,6.63056,5.56758,6.31544,6.02441,4.80218,5.20379,4.77596,6.44432,5.62654,6.63038,5.12253,4.69273,4.6628,5.3609,5.91989,7.11704,4.66107,7.07712,4.65069,6.03887,6.69215,7.65423,5.25001,5.76964,1.37115,1.38099,2.73687,1.65592,2.2629,-1.01712,1.68606,1.50009,0.539784,1.66682,0.628194,0.900517,1.65037,2.03551,2.06214,2.47449,0.448856,1.47321,1.06892,2.61339,1.91496,1.64599,2.82781,1.74277,2.23516,1.93078,2.26098,1.96424,1.02214,1.00196,1.76837,1.13538,0.202435,0.200851,0.0608325,0.160311,0.0942424,0.734412,0.156295,0.182413,0.368238,0.158849,0.34792,0.288944,0.161058,0.115524,0.112832,0.0776663,0.389633,0.186455,0.255608,0.0682814,0.128425,0.161652,0.0558396,0.148962,0.0966371,0.126664,0.0944063,0.123009,0.26461,0.268557,0.145745,0.243169
277.514,0.934956,0.0829075,6,63,0,-233.079,0.403058,0.163498,0.453915,0.0972249,0.048173,0.0718392,0.675396,-0.044537,1.11193,-0.197653,-1.11335,0.4973,-2.94675,-1.01263,-0.505377,-0.869461,-0.305808,-1.83235,-0.814639,1.02876,1.14942,1.43525,0.661564,-0.512933,-0.573636,-0.792156,0.689438,0.490965,-0.640985,0.37626,-0.518873,1.8859,0.193571,0.675813,0.133854,-0.788263,-0.290559,-0.0605669,-0.0766212,1.7706,0.225623,-0.735628,0.105371,-1.82892,0.764623,0.347564,-1.72557,0.579085,-0.805022,-0.886204,-2.27665,-0.0286967,1.22981,-0.133231,0.152114,-0.461977,-1.17865,-0.0289677,0.494504,-0.719242,1.18752,-0.827574,2.57453,-0.421425,0.694149,1.67125,0.249001,1.05291,-0.745755,-0.807554,-0.236695,2.03931,1.92948,0.0417591,0.82283,-0.0616551,-0.680116,0.407713,-1.91838,-0.612086,-0.26949,-0.515391,-0.134702,-1.16572,-0.478364,0.76666,0.848156,1.0412,0.518657,-0.274593,-0.315592,-0.46318,0.537483,0.403435,-0.361079,0.325963,-0.278606,1.34557,0.202576,0.528281,0.162244,-0.46055,-0.124403,0.0309325,0.0200896,4.97601,6.01572,3.88824,6.98049,6.35359,3.97997,6.6943,4.89871,4.8098,3.51465,5.83648,7.75296,5.70044,6.0795,5.29292,4.50268,5.83612,6.56777,4.99444,7.67934,4.87384,10.501,5.34157,6.87037,8.56491,6.21386,7.44962,4.96465,4.89591,5.56891,9.30653,9.07876,1.24977,1.50094,2.22498,0.980267,2.16444,-0.53176,1.7039,1.67993,0.788964,1.62203,0.591009,1.27836,1.76227,1.8153,2.02867,2.08269,0.797651,1.63383,1.03387,3.01681,2.4492,2.16642,2.66077,1.47812,2.6981,1.8357,2.81491,1.93143,0.730565,0.772043,2.22836,1.58413,0.22274,0.182286,0.0975299,0.272839,0.102989,0.629894,0.153956,0.157105,0.312391,0.164925,0.356403,0.217829,0.146506,0.139999,0.116226,0.11079,0.310528,0.163306,0.262335,0.0466723,0.0794969,0.102807,0.0653284,0.185711,0.0630858,0.137561,0.0565236,0.126592,0.325071,0.316037,0.0972328,0.170212
273.02,0.944803,0.0829075,6,63,0,-238.619,0.132825,-0.343006,-0.0653516,0.349065,0.0390209,0.38208,0.694821,-1.26825,0.659097,0.20153,0.567251,1.3087,-2.76002,-0.592659,-1.13893,-0.560834,0.228788,-0.849035,-0.582607,0.430484,2.09708,0.963867,2.2827,-0.580731,-0.0660076,-0.101397,0.897624,0.491011,-0.508429,0.398857,0.615626,1.05208,0.449088,-1.07731,-0.0373046,0.303028,0.899352,0.752927,-0.290493,1.73838,0.14504,-0.0707561,-0.497536,2.15858,0.350665,-0.36766,-0.313847,-0.622541,0.498715,1.95966,0.375991,1.37889,-0.0134772,-1.3955,-0.25187,-1.137,1.57749,1.07503,-0.140406,-0.441612,0.449739,1.38286,-1.91984,1.38363,0.0685731,-3.15164,0.950754,0.100625,0.718074,-0.109453,-1.22741,-0.916444,-1.79158,-0.499127,0.840035,0.522108,0.776218,1.29139,-1.53564,-0.0297113,-0.409275,-0.00759913,0.541047,-0.207847,-0.0227274,0.681189,1.83917,1.05179,1.96815,-0.0214236,0.336217,0.311628,1.00577,0.723245,0.0288132,0.659214,0.80983,1.11309,0.694116,-0.36646,0.35616,0.592631,1.00697,0.905229,0.18024,5.63006,5.29212,7.77927,5.98492,5.39276,5.43501,5.19704,6.11482,7.55804,6.00694,6.94746,5.67703,4.64587,5.48409,4.82337,7.15049,6.64793,5.57347,5.33522,6.07154,6.95147,4.30565,6.95224,5.74499,3.6012,6.52917,5.77176,6.3125,5.59855,4.76053,4.98016,4.3865,0.0389333,0.948866,2.21304,1.95988,2.5531,-0.811962,1.40583,1.00851,0.608503,1.80275,1.05386,1.23898,1.10451,2.18213,1.63228,3.07377,0.521292,1.75401,1.08381,2.85279,2.21907,1.91485,2.38917,2.07154,1.76821,1.60109,1.32447,1.39791,1.16613,1.35816,2.44942,1.28586,0.490268,0.279113,0.0985854,0.12348,0.0722188,0.692527,0.196893,0.267271,0.352401,0.141516,0.258485,0.224614,0.248895,0.101367,0.163518,0.0442022,0.37255,0.147543,0.252785,0.0545375,0.0980506,0.128437,0.0840023,0.111894,0.145765,0.16783,0.210075,0.198147,0.237555,0.20454,0.0794808,0.216554
274.773,0.96305,0.0829075,5,63,0,-232.804,0.295131,-0.280796,0.0120761,0.449309,0.037675,0.32892,0.667908,-1.28977,0.320381,0.972852,-0.433519,1.35405,-3.54305,-0.504974,-0.706307,-1.02558,0.0109372,-0.997893,-0.334708,0.656656,1.38536,0.905509,1.70455,-1.16336,-0.339779,-0.481268,0.611214,0.770271,-0.595651,0.877206,0.542437,2.1572,0.723611,0.000375579,0.111085,-1.05729,0.75523,0.551042,-0.380338,1.91465,0.054522,0.299613,0.633767,2.26608,0.363605,-1.03168,-0.871574,0.215426,-0.160015,2.14947,-0.0680857,0.31098,0.678998,-0.398753,0.895805,-0.839505,1.17012,-0.284572,-1.19571,-1.22564,-0.495446,0.698287,-1.22046,-0.366023,0.496064,-2.94341,0.747638,1.62354,2.09738,0.650607,-2.10326,-0.743434,0.0744893,-0.532526,0.542905,0.978696,0.0393693,1.2333,-2.03751,-0.00835589,-0.142828,-0.356072,0.336225,-0.337581,0.105366,0.767506,1.25421,0.933717,1.4674,-0.448095,0.101979,0.0074775,0.737155,0.84339,-0.06892,0.914813,0.691219,1.76973,0.812225,0.329171,0.403115,-0.37725,0.833345,0.696966,0.0748896,6.89631,7.02311,7.6768,6.92042,6.41348,6.46971,6.86473,6.72564,7.62815,6.75944,6.90059,7.04045,6.63866,7.12417,6.48103,7.23152,6.68012,6.35638,6.34601,6.60376,7.04786,6.34781,6.65052,6.97058,5.77866,7.06685,7.41252,7.60652,7.02956,6.04951,6.51507,6.81218,0.320941,0.981947,2.80405,1.37495,2.64423,-1.00917,1.71164,1.4188,0.572745,1.74716,1.07335,1.5163,1.50412,1.9193,1.80472,2.72763,0.39772,1.66361,1.08699,2.71321,2.48037,1.94481,2.77784,2.10215,2.73622,2.01927,2.15453,1.7377,0.50523,1.49945,2.50017,1.33512,0.420446,0.272506,0.0571056,0.201821,0.0663455,0.732857,0.152952,0.194849,0.360604,0.148406,0.254766,0.180007,0.181811,0.127939,0.141277,0.0613623,0.40186,0.159278,0.252185,0.0621983,0.0772457,0.12512,0.0585332,0.108888,0.0608694,0.117194,0.103909,0.149606,0.376312,0.182508,0.0758461,0.208314
281.182,0.999506,0.0829075,6,63,0,-247.431,0.118347,0.168643,0.418997,0.0531764,0.0562892,0.105188,1.08985,-0.75154,0.581952,-0.165975,0.139111,0.505876,-1.95462,-0.84057,-0.452563,-0.712755,-0.0394408,-0.465281,-0.802866,0.667045,1.28479,0.786968,0.777674,-0.142125,-0.302065,-0.377534,-0.193836,-0.0385442,-0.674708,-0.0795879,0.416463,1.41713,-0.0943664,-0.749477,0.249984,-0.153414,0.870013,0.129364,0.150595,1.59036,0.0404716,-0.621929,-0.795106,-2.38606,0.731715,0.726759,0.214247,0.141907,0.0310088,-1.47173,-0.358131,0.299996,-0.396197,0.28374,-1.22549,0.666762,-1.18953,0.263954,1.64191,0.858337,1.52058,-0.494379,2.93616,-0.240572,-0.38157,2.42263,-0.665403,-0.792437,-2.04079,-0.665707,1.81759,1.22692,0.0886509,-0.713881,0.73943,-0.0757012,0.256799,0.656518,-2.02506,-0.810911,-0.38804,-0.671611,0.062203,-0.401901,-0.769819,0.83217,1.50542,0.962868,0.952739,-0.0497077,-0.224019,-0.30627,-0.106065,0.06318,-0.630146,0.0184485,0.559072,1.64965,0.00234208,-0.711633,0.377634,-0.0620111,1.05338,0.246176,0.269314,4.78358,4.75017,4.45396,5.05296,5.05194,4.94823,4.93377,4.91167,4.62186,4.83493,4.96544,4.82748,4.96217,4.66815,5.03969,4.67495,4.9582,5.24256,5.07892,5.21688,4.80834,5.52449,4.85798,4.83034,5.41086,4.77517,4.75069,4.51663,4.77511,5.27997,5.15525,4.92315,0.260243,1.09437,2.1541,1.75484,2.26714,-0.840299,1.45787,1.44774,0.415091,1.67282,1.20872,0.840803,1.56081,2.1981,1.68971,2.3382,0.771179,1.61176,1.00559,2.3489,2.01154,1.8811,2.30454,2.16969,2.79265,1.47436,1.51817,2.0098,0.894688,1.66653,2.38606,1.65478,0.435304,0.250796,0.103948,0.147438,0.0938812,0.698528,0.188794,0.19035,0.397692,0.158048,0.229927,0.301366,0.173531,0.0999213,0.155814,0.088008,0.316224,0.166344,0.267844,0.0871536,0.117997,0.132262,0.0907475,0.102505,0.0577229,0.186281,0.179731,0.118177,0.290143,0.158887,0.084242,0.160464
277.245,0.902881,0.0829075,6,63,0,-248.523,0.297487,-0.0853179,-0.029029,0.484472,0.0403861,0.208593,0.81479,-1.33554,0.259422,0.718698,-0.224267,1.14711,-3.27387,-1.0954,-0.226408,-1.16662,0.431515,-0.296394,-0.579025,0.579793,1.46508,0.691332,1.79409,-0.91006,0.12669,-0.908415,0.237426,0.842543,-0.293588,0.673509,1.27478,1.17552,-0.351655,-0.19052,0.178033,-0.859424,0.494691,0.0367305,0.0848552,1.82812,0.0334802,0.137997,0.640063,2.66354,-0.175908,-0.993009,-0.818435,0.389334,-0.0470111,1.74641,-0.0780853,0.0150302,0.744535,-0.519778,0.93304,-1.15819,0.809097,0.533364,-1.44586,-1.17048,-1.01128,0.57548,-2.01528,0.680783,0.21996,-2.55214,0.853249,1.56902,1.54596,0.441567,-1.7143,-0.785875,0.0388453,-0.87959,0.419967,0.794181,0.0258622,1.14324,-2.45892,-0.683926,0.0241176,-0.741957,0.560187,-0.0329067,-0.263191,0.681002,1.40232,0.771883,1.6704,-0.532916,0.311818,-0.531575,0.402045,0.895089,-0.0306204,0.757361,1.24727,1.16639,-0.0779327,0.053359,0.353652,-0.491658,0.611662,0.23852,0.277732,6.25097,6.35693,6.80251,6.18562,6.01869,6.05397,6.30379,6.21237,6.59681,6.20591,6.22529,6.37921,6.11481,6.41959,5.9855,6.39301,6.33426,5.92813,5.98304,6.01501,6.3432,5.81619,6.3656,6.26815,5.71258,6.40247,6.55775,6.55269,6.31483,5.87509,6.06058,6.23025,0.253823,1.10913,2.4789,1.18556,2.38371,-1.15662,1.37837,1.42613,0.472228,1.80066,1.20756,0.977279,1.66316,2.3338,1.82381,2.74932,0.540295,1.71383,0.844154,2.24831,2.37788,1.85603,2.48246,2.48774,2.42096,1.42336,1.73808,1.98051,0.65057,1.51451,2.29716,1.35666,0.436883,0.248032,0.0773508,0.234054,0.0844231,0.760718,0.201271,0.193702,0.384089,0.141771,0.230132,0.273432,0.159339,0.0883617,0.138978,0.0601249,0.368119,0.152667,0.300661,0.0954956,0.0848754,0.135167,0.0770967,0.0767218,0.081588,0.194135,0.149557,0.121264,0.342861,0.180271,0.0913585,0.204784
266.03,0.998539,0.0829075,6,63,0,-235.55,0.218193,-0.0279381,0.349004,0.308502,0.0127585,0.650746,0.598959,-0.812041,0.122937,0.857095,-0.234865,0.822616,-3.67628,-0.198478,-0.957343,-0.564912,0.540134,-1.38502,-0.306284,-0.028251,1.35838,1.16895,2.66759,-1.33414,0.13221,-0.662417,2.31927,2.0573,0.66251,1.3113,-0.655295,1.88539,0.518641,1.13035,-0.45985,-0.518537,-0.715104,0.80918,0.054758,1.60159,0.25973,-0.909449,0.346476,-2.10254,-0.811347,0.38036,-0.284602,-0.52805,-0.302438,-0.840676,1.16197,1.26927,-1.68073,0.0895944,1.04927,0.52499,1.53945,0.75357,1.1094,-1.21204,1.82872,0.275694,2.19595,-0.475125,0.904966,0.867951,0.233707,0.131028,0.246229,0.436239,0.910643,1.42547,-0.658017,0.164368,0.724381,1.16411,0.510072,1.14346,-1.55119,0.531866,0.0773373,0.312388,0.974264,-0.178821,0.467295,0.633825,1.46436,1.3509,2.24852,-0.148348,0.729935,0.253986,2.03989,1.88298,1.04756,1.43616,0.258252,1.78002,0.961391,1.32778,0.375315,0.340164,0.222429,1.13541,0.683544,3.91719,5.42803,2.87339,4.01829,5.47601,4.60742,4.32511,4.58612,3.98779,6.70856,6.89815,3.20609,5.07769,6.51504,5.68563,7.39961,6.0334,6.61759,3.62112,7.97697,5.32915,8.77529,4.38497,6.27537,6.21533,5.27135,5.13263,5.28853,5.55607,6.28463,7.18376,4.18154,0.801019,1.22069,2.17969,1.35979,2.01869,-0.861103,1.46196,1.0036,0.974556,1.8495,0.69641,1.34253,1.22281,2.03722,1.96227,3.07272,0.469523,1.6562,0.967188,3.1065,2.83477,2.12693,2.46449,1.13348,2.45494,1.71431,2.34335,1.16796,0.979703,0.786379,2.06478,1.50774,0.309808,0.227815,0.10159,0.204275,0.117254,0.702891,0.188167,0.268234,0.273973,0.135932,0.332609,0.207095,0.227442,0.11535,0.123222,0.0442466,0.384729,0.160273,0.275441,0.0428399,0.0554742,0.106507,0.0783853,0.243519,0.0790779,0.152605,0.0875957,0.237225,0.272951,0.312947,0.112568,0.181274
