# 0.03721, 0.0516898, 0.072294, 0.0849709, 0.0953764, 0.103801, 0.0902363, 0.0844641, 0.0512051, 0.0529818, 0.0652056, 0.0701546, 0.000307814, 0.000363253, 0.0380885, 0.0325859, 0.228775, 0.302662, 0.251992, 0.17742, 0.209456, 0.383669, 0.450018, 0.212515, 0.252724, 0.220138, 0.175522, 0.164667, 0.229223, 0.322357, 0.212846, 0.240801, 0.205023, 0.210128, 0.270159, 0.335469, 0.198358, 0.287263, 0.279946, 0.18618, 0.300557, 0.345277, 0.231556, 0.279405, 0.20983, 0.256765, 0.509271, 0.166452, 0.0123568, 0.963233, 0.849387, 0.724845, 0.897839, 0.889635, 0.669144, 0.88542, 0.784961, 0.694778, 0.592085, 0.828485, 0.905117, 0.694284, 0.682698, 0.727434, 0.810301, 0.865454, 0.739124, 0.877366, 0.712831, 0.90639, 0.871121, 1.09294, 0.833368, 0.752774, 0.898132, 0.892178, 0.840795, 0.684888, 0.696163, 0.641889, 0.751728, 0.723951
272.418,0.934774,0.0758643,6,63,0,-226.626,-0.197498,0.531691,-0.149528,0.691769,-0.214035,-0.147593,-0.814747,0.307705,0.226657,-0.0115509,0.651781,-0.160991,0.107598,0.0698429,-0.0476142,0.812017,-0.415136,0.427159,-0.630088,0.1182,0.292375,-2.69188,-1.28268,-0.352361,-1.40478,0.0462903,-0.663321,-0.0949833,0.0769648,1.6956,0.842565,2.05194,-0.120984,-0.290994,-1.14845,-0.0832024,0.668219,-0.933424,0.303585,-0.12498,1.31082,-0.365499,-0.889171,-0.293635,-0.267567,0.195782,0.13855,0.28061,1.72975,0.278016,-0.300182,-0.107878,-1.70905,2.53615,-2.09258,-1.18217,1.08338,-0.453039,-0.108964,-0.500917,0.599805,0.460198,-0.635377,-0.569581,-2.35346,-0.271167,0.0784563,0.351946,-1.18768,1.89824,-0.743224,1.44837,2.09261,-2.35221,-0.53163,1.85025,0.189623,-0.549265,1.05653,0.380805,0.199492,-1.24034,-0.384712,0.299246,-0.559256,0.0483659,0.1898,-2.23346,-1.08917,-0.333737,-1.18832,-0.0100257,-0.586242,-0.124742,0.0148825,1.32924,0.636563,1.6186,-0.145855,-0.283906,-0.980178,-0.115176,0.494991,-0.80557,0.198902,-0.1491,1.0168,-0.344405,-0.769636,-0.286051,-0.264883,0.111364,0.0648904,0.180246,5.18773,5.47263,3.50646,11.414,3.15182,4.05962,7.62132,4.97189,5.47098,4.90615,6.66258,6.40894,4.72613,4.81338,2.93132,5.22975,5.76361,6.21893,4.05341,9.5591,4.58653,8.43526,10.0899,2.93234,4.86443,9.43239,5.94452,4.84064,7.56463,6.26903,5.96085,3.9945,0.990996,0.906683,2.12397,1.33282,1.68945,-0.862374,1.65471,1.5963,0.752202,1.48962,0.913406,1.37491,1.04713,2.11753,1.55552,2.68786,0.723771,1.64613,0.814587,2.99844,2.64023,2.41564,2.98972,1.35055,2.36382,1.24477,1.91359,1.63463,1.05589,1.41989,2.74823,1.2495,0.270715,0.287679,0.106789,0.208694,0.155849,0.703156,0.160473,0.168499,0.320342,0.183978,0.286303,0.201828,0.259778,0.107405,0.17429,0.0636938,0.326563,0.161632,0.306914,0.0474965,0.066594,0.0819877,0.0478923,0.205781,0.0859732,0.223606,0.128578,0.163198,0.258096,0.194679,0.0601864,0.222786
280.208,0.921554,0.0758643,6,63,0,-241.123,0.371408,-0.00396258,-0.0163819,-0.69575,0.21694,0.0700738,0.7956,-0.313738,0.24527,0.00361908,-0.410601,0.0846426,0.0383319,0.028114,0.222981,0.705153,-0.455932,0.112532,1.25302,-0.330444,1.34484,-2.41243,-0.448723,-0.44801,0.0108997,0.625024,-0.598935,-0.535747,0.286366,1.9471,1.89599,1.32644,-0.274216,0.26141,-0.739939,0.244434,1.13524,-0.0690389,0.145858,0.845492,1.38619,-0.354164,0.52757,0.358847,-0.531288,1.02107,0.576114,0.179401,1.71909,0.292598,-0.200679,-0.588048,1.90253,-0.558625,1.32159,-1.37937,-0.0374239,-0.181304,0.614824,-0.403364,1.58836,0.291216,0.662493,-0.706668,-0.155535,-0.822627,0.301958,0.219723,-0.446572,-0.502275,-0.019968,-0.147983,-0.896798,3.647,-0.783517,-0.955148,1.2113,-0.954127,-1.75126,-0.346015,0.796407,1.00224,-0.0985204,0.302334,1.10655,-0.0100322,1.1713,-1.47815,-0.0934369,-0.0929344,0.230667,0.663718,-0.199359,-0.154802,0.424913,1.59599,1.55994,1.15832,0.0296168,0.407315,-0.298789,0.395344,1.0235,0.174298,0.325833,0.819182,1.20045,-0.0267585,0.594998,0.476023,-0.151658,0.942994,0.629229,0.349486,5.26127,4.6975,9.73539,4.73811,8.21356,3.72657,5.51869,5.29118,6.67913,4.95832,8.88037,6.07572,6.77294,4.53725,5.33123,4.38589,6.09485,5.94994,4.89603,4.81688,5.54695,5.34302,4.29173,16.2192,4.43637,4.21908,7.95273,4.22034,3.34236,5.04223,7.04359,7.48084,0.823102,0.914702,2.73041,1.11551,2.37351,-0.685381,1.23316,1.2626,0.552647,1.86593,1.00285,1.0474,1.23456,2.13539,2.39906,2.2072,0.654315,1.76285,0.791517,2.17253,2.4557,1.98982,1.98802,2.02139,1.96477,0.987467,2.21886,1.49377,0.770374,1.04061,2.17106,1.39837,0.305106,0.286039,0.0612027,0.246845,0.0852152,0.664939,0.22563,0.220527,0.365251,0.134014,0.268382,0.259724,0.225385,0.105705,0.0832441,0.0991057,0.342018,0.146434,0.311843,0.102245,0.0790229,0.120276,0.120466,0.116975,0.122952,0.271413,0.0980699,0.183356,0.316398,0.261033,0.102379,0.198076
290.489,0.976417,0.0758643,6,63,0,-249.298,0.338778,-0.00160715,-0.323288,-0.638999,-0.0595259,0.0552976,0.240532,-0.217174,0.259658,0.0141737,-0.340359,0.450604,0.0514904,0.0434463,0.289547,0.901891,-0.656802,0.174698,0.995017,-0.497699,1.33704,-2.15368,-0.771622,-0.580112,-0.288893,0.761414,-0.591338,-0.396786,0.764081,0.758194,0.350865,1.71254,-0.665703,0.493102,-0.79462,0.716301,0.712568,-0.239218,0.0519789,0.681352,1.54,0.139209,0.269543,-0.224506,-0.791204,0.932275,0.539866,0.616486,1.73388,0.171825,-0.0149308,0.299047,2.26229,-0.509256,0.607375,-1.01294,0.818706,-0.149225,0.95627,0.000385803,1.06488,-1.10101,0.442052,-0.710522,-0.565891,0.362399,0.575742,0.161256,-0.629576,-0.388095,-0.550187,0.95626,-0.605718,1.10917,-1.09798,0.347972,-0.0514711,-0.42527,-1.39417,0.428078,-0.337865,-0.0697402,-0.302817,0.447105,1.18694,-0.159324,1.49541,-1.65284,-0.406372,-0.23365,0.0289966,0.976259,-0.243775,-0.0683109,0.978664,0.973355,0.605989,1.83407,-0.310844,0.734271,-0.427114,0.935572,0.932205,0.0737981,0.336426,0.904051,1.67846,0.415098,0.532645,0.0870669,-0.424033,1.13036,0.776447,0.84555,5.64807,5.96115,8.3528,5.18815,6.28547,4.75802,6.5179,5.51923,6.6738,5.66295,6.79951,4.68656,6.10944,5.01179,5.1379,6.02639,6.2514,5.82167,5.08199,5.29729,5.15179,6.67379,5.10286,6.85146,4.689,6.01147,5.61272,5.26356,4.45634,6.09478,5.3432,5.59513,0.77178,1.04379,2.90319,0.887547,2.64526,-0.649803,1.422,1.12216,0.59047,2.12611,0.906076,1.08154,1.87967,1.58524,1.55099,2.77796,0.431763,2.09008,0.908161,2.85778,2.391,2.0475,2.10416,2.0539,2.63791,2.07174,2.24889,1.4377,0.650731,1.34448,2.80755,1.78944,0.316094,0.260419,0.0519962,0.291616,0.0662815,0.656966,0.194347,0.24561,0.356527,0.106585,0.287804,0.253215,0.132427,0.170055,0.174943,0.0585266,0.393705,0.110064,0.287376,0.0542806,0.0838617,0.114306,0.108693,0.113659,0.0667379,0.111874,0.0954452,0.191902,0.342825,0.206774,0.0569173,0.143141
291.09,0.937602,0.0758643,6,63,0,-247.494,0.121238,0.530103,0.505115,0.680025,0.0950223,-0.192797,-0.25189,0.210433,0.294365,0.188835,0.165024,-0.279362,0.066459,0.00161412,0.127769,0.893802,-0.523015,0.0192551,0.0759786,0.0565211,0.693336,-1.7722,-0.0565671,-1.09723,-0.546432,0.928851,-0.856826,-0.305389,0.712046,0.963692,1.06954,1.17178,-0.336311,0.248661,-0.465175,0.387051,0.596089,-1.02152,0.152602,-0.0250576,2.35109,1.44857,-0.0842465,0.64279,-0.268961,0.485024,1.32218,-0.20963,1.77136,0.304844,-0.386042,-0.764247,-2.13345,1.29952,-0.258498,0.0219937,-0.221052,-0.0523878,-0.0935482,-1.28894,0.336124,1.06882,-0.790414,0.903214,-0.136909,-0.603864,-0.457355,0.19504,-0.296368,0.876453,0.438648,0.202204,0.8482,-0.62919,0.692188,-0.0727557,0.959854,-0.143955,1.15186,-0.34809,0.496119,-0.325256,-0.339702,0.144979,0.195679,0.178288,0.747475,-1.45623,0.0772094,-0.852935,-0.360633,0.957978,-0.638064,-0.145188,0.764198,0.98912,1.08372,1.17511,-0.172827,0.350023,-0.288005,0.473717,0.660555,-0.785264,0.264165,0.105373,2.22918,1.4225,0.0524695,0.702296,-0.112629,0.561284,1.30954,-0.0595984,5.22618,4.65707,3.0679,8.73653,5.43338,5.91841,5.49576,5.78572,5.71357,3.96869,6.51318,8.14323,4.62007,7.74232,5.63855,4.89042,5.11379,6.23899,5.37101,7.67942,6.71996,6.25264,7.61356,4.85281,7.25994,5.7499,7.87717,5.62645,8.352,5.28699,6.83872,5.32392,0.670205,1.13713,2.49626,1.6149,2.317,-0.591041,1.01871,0.982429,0.523162,2.52751,0.931464,1.42434,1.70375,1.88543,1.84231,2.4788,0.600518,2.18539,0.731587,3.04013,2.62884,1.84761,2.6312,1.6749,3.1384,1.84583,2.35305,1.57127,0.842505,1.35913,2.12673,1.24409,0.338451,0.242847,0.076121,0.16591,0.0897245,0.643604,0.265278,0.27241,0.372113,0.0739522,0.282628,0.193982,0.153977,0.131767,0.136779,0.0773575,0.354225,0.10107,0.324847,0.0456455,0.0673054,0.136154,0.0671571,0.157772,0.0415508,0.136364,0.0868239,0.172035,0.301007,0.204381,0.106526,0.223724
289.718,0.955068,0.0758643,6,63,0,-251.082,0.292944,0.209294,0.271197,0.0229736,0.33631,0.147737,0.123899,0.082376,0.437494,0.132306,-0.033031,-0.249712,0.0730319,0.0305632,-0.00840123,0.925361,-0.507246,0.109318,-0.485368,-0.305216,0.676161,-2.65082,0.18675,-0.987022,-0.076931,-0.301144,-1.21894,-0.656763,0.352858,1.53316,0.867631,0.976973,-0.361194,-0.68733,-0.567113,0.0288531,0.144028,-0.276172,0.0406764,0.132963,1.20725,1.05432,-0.539346,0.382541,0.0695329,0.473226,0.448723,0.268234,1.88715,0.325782,-1.80051,-0.274336,-0.130576,0.891415,-0.104357,-2.01799,-0.210944,-1.54433,-0.627056,-0.531854,1.5621,-0.772621,-0.720292,-0.734828,-0.527981,-2.79867,-0.720613,1.34617,-1.22031,-1.2289,-0.454447,-0.0880862,0.63196,0.607891,-0.145303,-1.06083,1.80049,0.267259,-1.69834,-0.665619,0.800497,-0.569591,-0.477787,0.0927571,-0.457542,-0.290836,0.617292,-2.46136,0.16441,-0.921752,-0.0795902,-0.287068,-1.13636,-0.616144,0.31812,1.41033,0.794471,0.895651,-0.342636,-0.64443,-0.533185,0.0182983,0.124877,-0.26396,0.0292391,0.114638,1.10874,0.967225,-0.507491,0.345587,0.0559418,0.429504,0.406829,0.239812,3.67141,6.03622,6.32564,8.82473,6.37991,3.4203,6.16217,3.99098,5.38096,5.55047,10.9798,5.13174,5.21998,5.19532,5.55748,2.65221,5.21943,10.2339,4.4353,4.42291,5.69222,6.41381,8.10947,8.04613,6.29537,4.67184,11.8665,7.20099,3.79568,5.31378,8.56718,5.48265,0.816478,1.05083,2.31177,1.52906,2.58325,-1.36806,1.85644,1.33634,0.805276,1.67889,0.829599,1.34982,1.4649,2.24659,1.89973,2.56949,0.534855,1.61366,0.944458,3.07974,2.52903,2.87051,2.87158,2.0806,2.18951,1.83854,2.26182,1.6798,1.32858,1.04103,2.28338,1.91365,0.306512,0.259066,0.0901528,0.178131,0.070224,0.797066,0.135119,0.208113,0.308898,0.157242,0.30373,0.2059,0.187719,0.0956442,0.130139,0.0711283,0.369385,0.166081,0.280001,0.0439508,0.073848,0.0536307,0.0535763,0.110997,0.100697,0.137224,0.0943346,0.157123,0.209394,0.260951,0.0925091,0.128572
281.112,0.998253,0.0758643,6,63,0,-247.617,-0.0496945,-0.0524476,-0.128322,0.0695385,-0.27859,-0.188896,-0.0549172,-0.268863,0.156437,0.101248,0.21232,0.203629,0.0748931,0.0586162,0.24095,0.694053,-0.0610319,0.801997,-0.309935,-0.298467,0.415906,-2.80799,-0.522713,-1.04524,-0.928435,-0.0617316,-0.823682,0.376965,0.925822,2.12146,1.5222,2.02639,-0.188516,-0.297326,-0.239364,0.84356,0.388405,-1.46754,-0.890891,-0.22183,1.98375,0.476873,-0.0519408,-0.160573,0.0844398,1.07653,-0.559584,-0.331796,1.65588,0.0825305,1.0367,0.224243,0.16073,-0.685752,-0.807696,1.52491,0.846133,1.28611,0.423379,-0.542911,-0.207272,1.28538,0.447524,-0.611268,-0.357379,2.52661,0.352093,-0.394707,0.788571,0.631298,0.829795,1.41762,-0.416659,0.0165338,0.179291,0.933571,-0.662681,0.108087,0.591523,0.951574,-0.410947,-0.596199,0.198591,0.797578,0.0258387,0.0337984,0.52961,-1.70794,-0.121841,-0.4845,-0.403433,0.198105,-0.330729,0.502583,0.883519,1.71336,1.29743,1.64737,0.11011,0.0345898,0.0748188,0.826425,0.510524,-0.777601,-0.377375,0.0869885,1.61778,0.571925,0.2049,0.129504,0.299556,0.988116,-0.147431,0.010666,5.70556,5.33553,5.30764,4.9495,4.89994,5.94015,5.61653,5.82422,5.42395,5.00819,5.14886,5.82387,5.43477,4.98002,5.08547,6.45209,5.39213,5.06983,5.58991,5.51782,5.60896,5.88778,5.06065,5.24485,5.31578,5.65721,4.95893,5.28463,5.49974,5.66562,5.06304,4.98622,0.893068,0.847278,2.37063,1.40498,2.05058,-0.829672,1.86562,1.33605,0.46416,1.71908,1.19024,2.02356,1.34985,2.05956,1.84045,2.86877,0.644811,1.85513,1.12099,3.47079,2.48085,1.94166,2.04231,1.60796,2.43292,1.84385,2.5497,1.47761,0.999452,1.39401,1.85918,1.23207,0.290477,0.300004,0.0854395,0.197026,0.113994,0.696286,0.134049,0.208161,0.385999,0.15199,0.233215,0.116752,0.205894,0.11309,0.136998,0.0537192,0.34416,0.135271,0.245827,0.0301548,0.0772113,0.125466,0.114831,0.166872,0.0806969,0.136597,0.0724469,0.185789,0.269049,0.198769,0.134798,0.22582
272.068,0.875173,0.0758643,6,63,0,-235.031,-0.110365,-0.398344,-0.115133,0.420982,-0.00229925,0.533249,-0.288152,0.59362,0.297882,0.0320802,0.195381,-0.0702354,0.0700918,0.0917555,0.136491,0.65091,-0.508548,2.02589,0.218035,-0.118246,1.25248,-3.01382,-1.51846,-1.47166,-0.0911396,0.126267,-1.26237,-0.857141,1.20887,2.44706,1.98329,1.54162,-0.153992,-0.155864,-0.758392,-0.742752,0.357566,-0.237142,0.289721,0.329511,2.02683,0.555921,-1.17911,-0.26034,-0.0622372,1.21301,0.197719,-0.184956,1.76827,0.19817,-0.477291,-0.893968,-0.919913,1.01099,-0.687925,-1.08049,0.681166,1.0231,0.167933,-1.23107,1.69589,0.254763,-0.934593,-0.533148,0.149946,-1.70813,-1.27034,1.90984,-0.53255,0.0880425,-1.25258,-0.1096,-0.70893,0.718547,-1.46755,0.820364,-0.0674393,-1.11539,-1.48741,2.85729,1.35492,-0.148046,-0.194528,1.45516,0.278412,0.0595232,0.951741,-1.82523,-0.851888,-0.821424,0.077167,0.218679,-0.685201,-0.421431,0.923357,1.72931,1.42743,1.13995,0.036256,0.0350372,-0.357154,-0.346974,0.369234,-0.0178674,0.325073,0.350973,1.45577,0.498345,-0.631004,-0.0329671,0.0959799,0.92605,0.265188,0.0161011,5.33177,4.9092,4.88402,7.16077,5.1138,4.73106,6.7077,7.17797,6.05902,4.59196,8.20172,6.16418,4.86984,5.27308,6.03746,4.17773,4.55637,8.55694,5.27371,5.96385,4.57243,5.73478,5.09256,6.75757,4.38173,6.8953,5.78289,4.69844,4.36452,10.3243,7.66583,5.69125,0.569053,1.20944,2.75589,1.6258,2.65821,-0.926132,1.75627,1.16541,0.921759,1.92514,1.02126,1.28503,1.36794,1.76831,2.10096,2.56604,0.446563,2.02187,0.95696,2.41087,2.49625,2.81007,2.87264,2.05744,2.22882,1.74019,1.84647,1.60704,0.90072,1.09148,3.21889,1.4422,0.361455,0.229801,0.0597551,0.164406,0.0654851,0.71629,0.147258,0.237686,0.2846,0.127289,0.264781,0.216695,0.202954,0.145753,0.109003,0.0713559,0.390178,0.116926,0.277487,0.0823478,0.0761215,0.0567827,0.0535228,0.113303,0.0971924,0.149289,0.136288,0.167,0.288902,0.25134,0.0384611,0.191205
269.067,0.977493,0.0758643,6,63,0,-229.569,0.23442,-0.330932,-0.199373,0.341928,0.158655,0.667221,-0.226513,0.376781,0.198455,0.230734,-0.0617936,-0.136517,0.0705724,0.0844367,-0.0925154,0.673333,-1.04138,2.15646,-0.0302699,-0.198694,1.15992,-3.08434,-1.57128,-1.52286,-0.190634,-0.0529186,-0.832285,-1.14226,1.13999,2.18317,2.0121,2.2597,0.0698996,0.272269,-0.715947,-0.497134,0.459961,-0.216636,0.198081,-0.102994,2.02758,0.50094,-0.753116,-0.755004,-0.057414,1.48587,-0.0573258,-0.177634,1.76873,0.240809,0.322257,-0.129705,-0.177537,1.53017,-1.17671,-1.34541,1.22338,1.07582,0.475519,-1.53473,2.39232,-0.399893,-0.953223,0.845004,0.0945127,-1.45584,-1.07263,1.36157,-0.866629,-0.167408,-1.10211,-0.137822,-0.329837,0.482302,-1.51122,1.47597,-0.399197,-1.33059,-1.60491,2.51943,1.72701,0.103886,-0.793713,1.3595,-0.112897,-0.226303,0.688498,-2.16931,-1.15051,-1.1179,-0.220876,-0.128147,-0.65292,-0.86164,0.67508,1.37749,1.2623,1.42902,-0.0454498,0.0908124,-0.574586,-0.427252,0.217191,-0.238384,0.0408591,-0.161865,1.27272,0.244784,-0.599613,-0.600884,-0.131174,0.90797,-0.131115,-0.212123,6.33655,5.6831,5.61802,8.47576,4.4166,4.24077,7.87217,7.59734,6.57478,4.05177,10.4314,5.32511,4.6608,7.18659,5.99839,4.12949,4.52869,8.13853,4.75901,5.63174,4.49665,5.67201,5.41571,6.58553,4.07478,8.36586,5.326,4.25593,3.98388,10.7557,8.8872,6.01194,0.208038,1.43245,2.57499,1.54414,2.60009,-0.769036,1.82556,1.07598,0.689499,1.78344,1.25867,1.04995,1.37898,1.98933,2.16461,3.05832,0.899492,2.28469,0.933784,2.54293,2.55222,2.80237,2.79932,1.74973,2.56006,1.68859,2.08827,1.48058,0.90477,1.18844,2.87072,1.41718,0.448177,0.192718,0.0707654,0.175934,0.0691326,0.683312,0.138768,0.254268,0.334145,0.143878,0.221203,0.259234,0.201173,0.120328,0.102974,0.0448596,0.289155,0.0923986,0.282158,0.0729032,0.0722776,0.0571964,0.057361,0.148082,0.0717536,0.155961,0.110242,0.18534,0.288071,0.233537,0.0536202,0.195104
274.218,0.996355,0.0758643,6,63,0,-229.339,0.00948138,0.170356,0.148721,-0.436057,-0.102605,-0.63216,0.268864,-0.188856,0.324066,0.05013,-0.340975,0.0370777,0.0701668,0.0428098,0.401708,0.621712,-0.660036,0.289136,-0.295329,-0.931493,0.231906,-3.82805,-1.10836,-1.20278,-0.683926,-0.108062,-2.54642,-0.160214,0.591403,2.02237,0.934389,1.19855,-0.808379,-1.21028,-0.898169,0.5923,0.0209806,-1.72367,-0.39104,0.0243209,2.19126,0.085794,-0.546166,0.452097,-0.741723,1.17789,-0.121735,0.454298,1.66023,0.0805526,-0.718069,0.498644,1.148,-0.75679,0.451465,-0.580559,0.0326913,-0.67794,0.0896979,0.250493,-0.852109,1.10002,0.0386892,-1.1987,-1.01693,0.357226,1.25767,-1.05694,-0.361678,0.614725,1.11787,1.12785,0.922581,-0.217074,0.516516,-0.790861,1.5363,-0.323679,1.22274,-1.46971,-1.17549,0.473387,-0.00864366,0.581468,0.218099,-0.177412,0.545887,-1.97824,-0.287371,-0.346077,-0.0234964,0.334525,-1.18143,0.302102,0.769391,1.65904,0.98263,1.14686,-0.100871,-0.350735,-0.156694,0.769948,0.414752,-0.669915,0.158594,0.416829,1.76404,0.455048,0.0621502,0.682783,-0.0594298,1.13402,0.326024,0.684151,4.96487,5.47612,5.77018,4.94941,5.45534,5.02017,5.27439,4.98094,5.29866,5.36774,4.91155,5.74792,5.27694,4.77632,4.84677,5.41409,5.82138,4.83117,5.10947,5.52756,5.75619,5.76083,5.66635,5.16933,5.48401,4.93584,5.95351,5.12513,5.80502,4.67318,4.78526,5.46499,0.981095,1.1003,2.52504,1.21736,2.08099,-1.10586,1.41306,1.4697,0.386821,1.86963,0.353673,1.83721,1.56735,2.16079,1.76473,2.4013,0.48824,1.46504,1.0899,3.35756,2.37086,1.98786,2.5357,1.95194,2.60827,1.53429,2.36909,1.8947,0.912706,1.17839,2.18424,1.93859,0.272675,0.249684,0.0741213,0.228401,0.110958,0.751357,0.195752,0.186989,0.404483,0.133584,0.412492,0.137382,0.172594,0.103327,0.146199,0.0830736,0.380308,0.187698,0.251637,0.0336486,0.0854219,0.120483,0.0733929,0.124342,0.0686078,0.177368,0.0855602,0.130709,0.286446,0.235342,0.101175,0.125803
279.4,0.993387,0.0758643,6,63,0,-241.75,0.288314,0.199171,0.141712,0.171931,-0.262633,0.187423,0.0415997,0.145219,0.233517,0.0923844,0.302993,0.0981511,0.0611355,0.0156625,0.0145844,0.773534,-0.294166,-0.208614,-0.0617826,0.806972,0.804643,-2.71817,0.66725,-0.791704,-0.637899,0.0942114,-1.55288,-0.739751,0.478327,1.63003,1.20882,1.42314,-0.553797,0.619449,-0.0284386,0.726836,-0.351501,-0.00119576,0.149927,1.02687,1.08725,1.08243,-0.0653445,0.889174,-0.267739,0.887427,1.63981,0.713007,1.77374,0.410582,-1.28628,-1.07769,0.00520996,1.23122,-0.462359,-2.21322,0.237455,-1.06814,0.605421,-0.310188,0.141687,-0.562431,-0.250502,0.230237,-0.414995,0.379201,-0.16284,1.83634,-0.240485,0.722177,0.213789,3.59143,0.405096,1.17739,-0.790471,1.53526,0.180259,-0.0896624,-1.1789,1.67992,1.40984,-0.652629,-0.212963,-0.146786,-0.0332065,0.638804,0.637003,-2.08801,0.530725,-0.597826,-0.478852,0.0874601,-1.18662,-0.557638,0.384587,1.27547,0.949651,1.11543,-0.413796,0.493749,-0.00741385,0.576816,-0.257314,0.0136594,0.130558,0.808907,0.855609,0.851881,-0.0359618,0.702391,-0.192521,0.701039,1.28303,0.56612,3.47508,3.78581,5.90547,9.76942,4.87394,2.37508,6.49631,3.80068,7.55579,5.18817,6.24583,4.67774,5.31689,6.47708,4.96965,6.8856,5.51174,12.5247,5.3388,7.92682,6.43349,25.7469,6.9592,9.55585,4.25965,11.0684,6.34553,5.67985,3.63172,11.7457,10.5128,4.50768,0.697778,0.591667,2.21932,2.09657,2.21704,-1.2729,1.66057,1.22675,0.53269,1.6675,0.393418,1.0224,1.20867,1.96676,1.7208,2.45092,0.276468,2.31833,0.997302,3.07389,1.68954,2.57187,2.44422,2.38894,1.67221,1.75793,2.21657,1.63937,0.69764,1.55984,2.4526,1.90162,0.332305,0.356252,0.0980287,0.109431,0.0982306,0.781239,0.159685,0.22675,0.36989,0.158758,0.402895,0.26456,0.229937,0.122737,0.151769,0.0793711,0.43132,0.0896163,0.269472,0.0441973,0.155837,0.0709712,0.0798621,0.0840196,0.15813,0.14705,0.0982726,0.162551,0.332336,0.173669,0.0792485,0.129926
281.244,0.989149,0.0758643,6,63,0,-246.568,0.204546,-0.0934743,-0.261115,0.123344,0.36867,-0.167339,0.00276999,0.139937,0.316544,0.0238201,-0.235936,-0.158751,0.051023,0.0404626,0.321493,0.709137,-1.52019,0.594757,1.12337,-0.810898,0.527728,-2.94246,-0.236074,-0.974548,0.398608,0.37657,-0.37181,-0.218026,0.655583,0.80073,1.25384,2.25775,-0.467826,-0.661976,-0.914179,0.874894,1.34256,-0.551656,0.871749,-0.183211,1.78101,0.787696,0.233782,0.288556,-0.238603,0.476438,0.524562,-0.117302,1.70821,0.315598,0.184608,0.82939,1.49552,0.0418753,-1.15795,-0.411964,0.544003,0.765236,-0.345439,-0.167275,1.90257,1.1646,-0.00385632,-1.40597,-0.830201,-0.789915,0.46765,-0.551964,-0.55021,1.2678,-0.295698,-0.810954,1.08803,-0.327949,-0.014518,-1.13811,0.540697,-0.928392,0.808753,-2.18411,0.0608001,1.17298,-0.75653,0.743258,1.11812,-0.253545,0.695725,-1.76511,0.154084,-0.369595,0.604161,0.588533,0.057829,0.166883,0.786392,0.889321,1.21064,1.92255,-0.0102598,-0.147938,-0.326785,0.941913,1.27356,-0.0697067,0.939683,0.191572,1.58448,0.880078,0.487277,0.526119,0.152291,0.659353,0.69348,0.23831,5.85018,7.17043,8.84804,5.5925,3.82962,4.84621,6.55283,7.02671,4.94903,5.23528,10.0609,7.97057,5.51237,3.54128,4.24695,4.30129,6.39682,4.63674,4.63931,8.23444,5.02733,4.27283,7.78026,4.97642,5.49385,3.85366,6.546,4.11736,7.12388,2.77017,5.626,7.99169,0.107984,1.16268,2.83681,0.801848,1.85316,-1.02342,1.65651,0.991935,0.99712,1.74597,1.21527,1.32432,1.50032,1.2588,1.99723,2.87589,0.503141,1.21359,0.780505,2.8647,2.73713,1.9041,2.7094,1.34901,2.27766,1.63829,2.20597,1.59312,1.02646,0.741489,2.48841,1.19166,0.47303,0.23818,0.0553671,0.30963,0.135502,0.735639,0.16023,0.27053,0.269508,0.148556,0.22877,0.2101,0.182377,0.221181,0.119494,0.0533582,0.376803,0.229066,0.314211,0.0539266,0.0608175,0.129645,0.0624211,0.206032,0.0929905,0.162698,0.0992158,0.168945,0.26377,0.322679,0.0766744,0.232963
