# 0.0354515, 0.0598721, 0.0768071, 0.090315, 0.0855354, 0.091047, 0.0924016, 0.0804335, 0.0533738, 0.0533966, 0.0734518, 0.0788024, 0.000317323, 0.000402235, 0.0335209, 0.0281379, 0.222558, 0.271549, 0.288117, 0.189269, 0.227374, 0.281826, 0.469701, 0.206051, 0.291728, 0.239667, 0.169348, 0.174135, 0.224748, 0.270142, 0.24275, 0.2688, 0.2006, 0.215452, 0.246371, 0.302187, 0.273786, 0.294714, 0.268773, 0.201232, 0.27747, 0.298305, 0.244307, 0.27343, 0.202441, 0.297375, 0.517621, 0.184374, 0.0114282, 1.05707, 0.772085, 0.683855, 0.824332, 0.740902, 0.723644, 0.802065, 0.817635, 0.630926, 0.760345, 0.718754, 0.854771, 0.742346, 0.747046, 0.669245, 0.657497, 0.870633, 0.686948, 0.792246, 0.617762, 0.94871, 0.934502, 0.87949, 0.806616, 0.750941, 0.890743, 0.659253, 0.968657, 0.73117, 0.669616, 0.652482, 1.09064, 0.793984
289.676,0.964711,0.079808,6,63,0,-244.848,-0.0120375,0.710893,0.317807,0.265014,0.0387306,0.178753,-0.17348,-0.0423809,0.272676,0.148656,-0.252965,0.681546,0.0709895,0.00653392,0.188887,0.827772,-0.248435,0.35532,0.257687,0.156752,0.993448,-2.44392,0.290919,-0.399824,-0.28033,0.675907,-0.973259,-0.177194,0.471524,0.927834,0.523089,1.80806,-0.715531,-0.0513167,-0.894819,0.319469,0.266758,-0.517408,0.581181,0.649437,1.84324,0.153089,0.39834,0.673116,-0.448086,0.477104,1.09191,0.380258,1.66374,0.243797,-2.03315,0.397911,1.57699,1.21031,-0.467664,-0.104257,1.13673,0.518435,1.93443,-1.76528,1.5608,0.60305,0.723588,-0.719554,-1.51303,-0.547152,-0.772202,1.17343,-0.71339,1.42815,0.340964,-0.743827,1.66246,0.318182,-0.0978796,0.358099,2.04565,-0.859888,0.562836,0.226714,-0.302939,0.235302,-0.0167608,0.483011,0.402193,0.318642,1.01124,-1.83412,0.429702,-0.142076,-0.0431624,0.748385,-0.61675,0.0422109,0.579202,0.956922,0.621886,1.68555,-0.40341,0.146409,-0.551819,0.453335,0.409702,-0.239409,0.669972,0.726473,1.71467,0.31561,0.518622,0.746074,-0.182027,0.583821,1.09274,0.503654,3.21577,5.81681,7.75399,7.09089,4.71019,5.14654,6.96483,5.99026,8.46001,3.43279,7.72346,6.11512,6.29749,4.42964,3.65052,4.61979,4.37314,7.02744,4.4363,7.47767,5.73661,4.4035,7.91727,5.70484,5.15455,5.76063,8.69254,4.28065,6.05546,5.57903,4.9032,5.59072,1.08893,1.51683,2.35471,1.3483,2.18287,-0.887525,1.56165,1.31352,0.549956,1.92002,0.554888,1.21385,1.57306,1.90592,1.37743,2.57323,0.393801,1.602,0.593076,2.68981,2.00728,2.06806,2.69348,1.89811,2.71594,1.85225,2.47114,1.7327,0.850211,1.02673,2.03612,1.39133,0.25182,0.179929,0.0866917,0.206148,0.101299,0.708379,0.17341,0.211899,0.365875,0.127859,0.364731,0.229021,0.17178,0.129439,0.201422,0.0708812,0.402803,0.167702,0.355929,0.0635771,0.118441,0.11224,0.063359,0.130322,0.0620391,0.135609,0.077906,0.150243,0.299389,0.263719,0.115463,0.199195
283.474,0.915608,0.079808,6,63,0,-245.237,0.413999,0.10724,-0.306623,-0.231471,-0.0844141,-0.200092,0.195095,0.0360127,-0.0362492,1.28494e-05,0.121355,-0.251847,0.0618479,0.0391354,0.225146,0.603522,-1.07565,0.645748,-0.128462,0.16294,0.934022,-3.23474,-0.746941,-1.32389,-1.52045,1.23571,-1.50029,-0.258465,0.551503,1.27325,1.67893,1.95317,-0.72055,0.662679,0.0600116,0.0958122,0.996598,0.590298,0.00156658,0.638815,1.13945,1.0551,-0.583873,-0.457387,-0.131342,-0.0752918,0.652462,0.149256,1.73931,0.145042,1.26732,-1.11485,0.0776915,0.647283,-0.0716276,-1.20708,0.068646,-1.14658,-1.41941,-1.04802,-0.271568,-0.0360415,-0.89979,-0.45685,0.158276,-0.482701,0.962445,-0.951203,0.255028,1.10793,0.0893197,1.86173,-0.425005,0.655803,-1.10258,-0.475582,-0.64462,0.368766,-0.769781,0.596449,-0.00919188,-0.592025,-0.424032,0.614869,0.147616,0.323484,0.788849,-1.72709,-0.22565,-0.573851,-0.692481,0.970923,-0.680314,0.069156,0.55799,0.993582,1.23842,1.40392,-0.209722,0.625087,0.261364,0.282971,0.826615,0.581403,0.226091,0.610685,0.912829,0.861924,-0.127235,-0.0508973,0.145878,0.179705,0.618921,0.315225,6.84228,4.84335,5.75791,6.2538,5.63455,4.77899,5.75036,4.82111,4.63405,4.89053,5.47349,5.66371,4.9968,5.32836,5.8256,5.30842,6.5463,4.95968,5.90793,6.68591,5.76763,7.45835,5.35303,6.26153,4.85197,5.3139,5.1852,6.0062,5.09192,6.20786,5.6858,5.22491,0.500844,1.10926,2.19099,1.56284,2.1519,-0.618644,1.6356,1.03659,0.46827,2.33397,0.682737,1.43221,1.3134,1.75904,1.99603,2.51958,0.647289,2.23553,1.42105,2.57374,2.56075,2.93402,2.33132,1.97374,1.99137,1.91788,1.91614,1.36878,1.05967,1.0126,2.35861,1.43088,0.377342,0.24801,0.100562,0.17324,0.104154,0.64991,0.163064,0.261808,0.385026,0.088348,0.335651,0.192755,0.211919,0.14691,0.119621,0.0744966,0.343601,0.0966049,0.194497,0.0708477,0.0717074,0.0504972,0.0885623,0.121988,0.120112,0.128098,0.128292,0.202816,0.257372,0.266472,0.0863841,0.192961
271.319,0.962287,0.079808,6,63,0,-237.361,0.314986,0.170695,0.00140645,0.295018,-1.14523,-0.126865,0.46191,0.521416,-0.0205006,0.236619,0.193697,-0.16355,0.0563786,0.0219964,0.23948,0.649485,-0.599484,0.567786,0.399009,0.582473,0.747914,-3.05033,-0.505973,-0.628062,-1.18135,0.952911,-1.454,-0.118892,0.444443,1.42806,1.44977,2.14567,-0.887987,0.426577,0.563454,0.548046,-0.125802,-0.460155,0.141663,-0.493423,1.08248,0.333023,-0.665691,0.638318,0.0961396,0.743633,1.03341,0.192809,1.68793,0.193723,1.05551,0.577217,2.04574,0.451212,0.00815023,-1.02149,0.379932,0.0472787,-0.227838,-0.379463,1.45096,-1.22772,-1.25614,-0.524869,-0.766704,0.0354384,0.595275,0.106218,0.493335,-0.161416,0.186124,1.90086,0.436032,-0.774623,-1.34532,-0.216283,2.06522,0.0808015,-2.20325,2.31439,0.812328,0.148945,-0.149875,0.608249,0.49863,0.617788,0.725239,-1.74166,-0.089141,-0.168437,-0.52779,0.858382,-0.704872,0.162262,0.528139,1.16698,1.18108,1.63306,-0.337253,0.516536,0.605435,0.595428,0.157774,-0.0593832,0.331488,-0.0809905,0.942537,0.455774,-0.192876,0.654058,0.301922,0.722458,0.910666,0.364707,6.63532,6.04813,8.03845,5.90228,5.41681,4.43728,5.82134,5.45803,5.17475,5.02496,7.16361,4.2635,4.24009,4.88539,4.66179,5.44552,6.06933,5.52071,5.95064,5.24177,5.60683,7.81598,5.88495,4.65465,4.16747,5.18635,8.06885,5.49359,3.52933,8.46788,6.32997,5.56659,0.572223,1.08839,2.50842,1.89466,2.11487,-0.68916,1.39599,1.4467,0.452499,2.24801,0.684755,1.55189,1.14167,2.03622,1.75782,2.79717,0.556817,2.13168,1.45951,2.83073,1.88567,2.2323,2.39766,1.30864,1.98774,1.22397,1.81692,1.87959,1.00638,1.50326,2.0432,1.52882,0.360724,0.251922,0.0752699,0.130714,0.10766,0.66578,0.198453,0.190509,0.388767,0.0955214,0.335201,0.174814,0.242013,0.115452,0.147063,0.0574771,0.364284,0.106056,0.188542,0.0556858,0.131739,0.0968871,0.0833515,0.212715,0.120496,0.227238,0.139804,0.132435,0.267688,0.18194,0.114742,0.178167
278.965,0.981464,0.079808,6,63,0,-236.456,0.215519,0.201554,-0.187064,0.0669417,0.76899,0.104721,-0.338394,0.438042,0.462986,0.214055,0.171258,0.265601,0.0711441,0.0117898,0.275745,0.604012,-1.05205,0.399086,0.100445,-0.957246,0.695792,-3.00421,0.470297,-0.759432,-0.248296,-0.402432,-1.20609,-1.1822,0.943811,1.37949,1.42946,1.52086,-0.545714,-0.422281,-1.12024,-0.0580095,1.14313,-0.658104,0.122775,0.454954,2.26261,0.506503,0.395262,0.0361908,-0.843756,0.0777735,1.36623,0.151026,1.8142,0.268678,-0.788732,0.0117575,-0.969702,1.07165,-1.56425,0.0117398,0.111615,-1.22462,0.426345,-0.328262,0.0335652,0.347242,0.985093,-0.334418,0.592556,-0.567023,-1.06725,1.07103,-0.122061,0.0147901,-0.689769,0.881078,0.0310376,0.105766,-0.547577,0.214594,-0.449362,-1.56791,1.50824,-0.684713,-0.432939,0.907036,-0.359703,0.516798,0.336415,-0.302443,0.696012,-1.53884,0.55981,-0.182961,0.125771,0.0326715,-0.452745,-0.438318,0.845819,1.10897,1.13916,1.19436,-0.053873,0.0206825,-0.400896,0.240707,0.966212,-0.121758,0.349903,0.550543,1.64239,0.581679,0.514488,0.297605,-0.233894,0.322721,1.10097,0.366967,4.96436,6.15557,4.72875,8.18356,4.03062,6.15554,6.32296,4.41571,6.88089,5.61815,6.19174,6.73619,7.99544,5.60886,7.19514,5.26906,4.60642,8.18221,5.93819,6.16059,5.09813,7.77509,6.18754,6.31303,5.29666,6.50035,5.43829,4.02665,9.20208,5.10506,5.46234,7.82951,0.667703,1.41452,2.51532,0.951591,2.09233,-0.730558,1.60945,1.49794,0.885029,1.42899,0.943577,0.958004,1.80177,1.8285,2.03748,2.30611,0.652429,1.70158,0.697249,2.70419,2.7894,2.41287,2.59995,1.94686,2.45623,1.5074,2.6934,1.19673,0.772687,0.959892,2.30097,1.47871,0.339011,0.195523,0.0747909,0.278565,0.109844,0.674928,0.166665,0.182733,0.292137,0.193256,0.280178,0.277278,0.141636,0.138417,0.115324,0.0906182,0.342442,0.154259,0.332422,0.0627265,0.0578997,0.0821965,0.0691414,0.124896,0.078984,0.181325,0.0633642,0.232057,0.315898,0.2769,0.0910423,0.185622
273.607,0.983483,0.079808,6,63,0,-240.214,0.405709,0.239804,0.385556,0.356408,0.0150421,-0.188387,0.470863,0.0596729,-0.06026,-0.54728,-0.228398,0.0633411,0.0384007,0.0238384,0.428288,0.61036,-0.951655,0.0737558,0.166392,0.568067,0.429376,-2.44156,0.204741,-0.680763,-0.903537,0.264495,-1.64048,0.199962,0.104369,2.11527,0.889897,1.73383,-0.271926,-0.182644,-0.150888,0.631152,-0.0491094,-0.557777,0.274845,-0.334746,2.88414,0.280831,-0.467796,0.682147,-0.300582,1.07621,0.822802,-0.110269,1.67813,0.216777,1.95349,1.50765,1.25514,1.29153,0.270697,-2.49001,1.30469,-0.110114,0.870755,-2.71849,1.32916,0.732294,-0.129826,-0.0284148,-0.796892,-0.300756,0.673273,0.404777,-0.0363371,0.0369944,1.11586,0.985939,0.299755,0.125993,-0.355462,0.483798,0.552496,-1.05692,-0.0236688,1.92171,2.57717,0.0373952,-0.152563,0.473306,0.529847,0.775013,0.690362,-1.06194,0.553254,0.0127779,-0.123194,0.589726,-0.572992,0.550337,0.491991,1.71936,0.971445,1.48655,0.262315,0.31681,0.336192,0.813518,0.398314,0.0878439,0.596042,0.223973,2.18865,0.599696,0.142765,0.844643,0.244825,1.08516,0.930493,0.360985,8.17928,7.42576,7.03022,7.08589,5.67921,3.12163,7.10614,5.22921,6.46816,2.97078,7.14392,6.2769,5.20692,5.32265,4.50588,5.01751,6.1971,5.8467,5.31352,5.39866,6.82112,6.63169,5.7151,5.50383,4.95836,5.94772,6.03695,4.25892,5.32813,8.12313,9.36335,5.39913,0.715923,1.07957,2.35359,2.09955,2.0917,-0.605768,1.483,1.56771,0.624831,1.99106,0.828341,1.95167,1.23622,1.98164,1.65691,2.73428,0.538289,1.87175,1.34771,2.79086,2.03005,2.10359,2.45818,1.62531,2.64163,1.79394,1.96651,1.48739,1.08853,1.60944,2.22018,1.60872,0.328291,0.253588,0.086781,0.109141,0.109907,0.646975,0.184974,0.172543,0.348684,0.120145,0.303996,0.124371,0.225095,0.121144,0.160177,0.0609808,0.368586,0.13334,0.206245,0.05782,0.116084,0.108749,0.0788421,0.164474,0.0665067,0.14259,0.122765,0.184314,0.251895,0.166666,0.0979527,0.166767
276.273,0.984034,0.079808,6,63,0,-235.489,-0.132382,-0.210035,0.108637,-0.449454,-0.0278449,0.0595067,-0.518737,0.107357,0.784879,0.511145,0.539946,0.105899,0.0694167,0.0493593,0.155181,0.856908,-0.915814,0.581985,0.0947512,-0.6828,0.693407,-1.79581,0.0128587,-1.27892,-0.317762,-0.0855349,-0.973434,-1.25046,0.718144,1.70158,0.964145,1.19031,0.0120214,-0.402059,-0.914043,0.194896,0.452558,-0.833723,0.189648,0.263744,1.17242,1.01665,0.241152,0.393347,-0.613189,0.64717,0.239191,-0.231366,1.83965,0.152345,-2.86649,-0.983507,0.0634987,1.47804,-1.55809,0.572496,0.487011,0.176821,-0.722038,1.29069,-0.112362,-1.55121,0.0547304,0.270538,-0.187307,-1.00955,-0.505785,0.267255,-0.646485,0.42784,-1.24209,0.467368,1.13437,0.344188,-0.855649,-0.0456616,1.51006,-0.622318,-0.141287,-1.73462,-1.27775,-0.343229,-0.629588,0.653889,0.236374,-0.429916,0.749368,-1.38366,0.1662,-0.940735,-0.117112,0.0818856,-0.678962,-0.916345,0.770565,1.61328,0.981365,1.17517,0.165482,-0.189347,-0.62807,0.322189,0.542982,-0.559243,0.317692,0.381185,1.15984,1.02636,0.361827,0.492244,-0.370266,0.709746,0.360146,-0.043078,4.06722,5.41851,6.35555,7.88393,4.96437,6.86799,6.77913,6.46622,5.63871,7.66209,6.18754,4.96957,6.34707,6.55921,6.11729,5.39706,5.82757,6.55593,5.70399,6.71829,5.2092,6.75887,7.48178,6.63322,5.52509,6.25073,7.92249,5.72503,6.16033,4.83264,5.18098,5.97369,0.337425,1.07795,2.70899,1.14028,2.4584,-0.474863,1.99474,1.04596,0.703687,1.79091,1.03007,0.792684,1.56546,2.05976,1.89796,2.60653,0.810681,1.79735,0.635099,3.07247,2.66851,2.26045,2.85972,2.09021,2.00119,1.76948,2.83444,1.79954,0.618449,1.16461,2.50349,1.38828,0.416435,0.253894,0.0624451,0.242269,0.0788267,0.616534,0.119756,0.260001,0.330995,0.142961,0.263071,0.311593,0.172865,0.11307,0.13034,0.0687194,0.307745,0.142174,0.346355,0.0442573,0.0648572,0.0944516,0.0541809,0.110052,0.119078,0.145607,0.0554913,0.141907,0.350134,0.237831,0.0756139,0.199682
263.964,0.994436,0.079808,6,63,0,-226.561,0.555639,0.658018,-0.104004,0.28003,0.128571,-0.0393231,0.696368,-0.185482,-0.0401012,-0.247733,-0.620802,-0.22589,0.0653149,-0.0064773,0.204135,0.680988,-1.28108,-0.100527,0.456317,0.127826,1.11373,-3.39997,0.331446,-0.145227,-0.727052,-0.119365,-0.755791,0.269977,0.482848,1.627,1.78499,2.38572,-1.12211,-0.487129,-0.526073,1.47426,0.836344,-1.22546,-0.259667,0.129716,2.43801,0.476562,-0.305849,1.15076,-0.610081,0.873048,2.42063,0.834496,1.71679,0.0859804,2.71584,0.73472,0.224814,-0.749464,1.01522,-1.40563,-0.0914635,-0.0673653,1.26675,-1.35183,0.746134,2.13311,-0.209537,-0.713493,-0.502105,-0.244996,0.679479,0.471789,0.35418,0.390643,1.15736,0.431552,-0.654528,-0.00955079,0.478985,0.423644,-1.01459,0.268329,0.281815,2.07066,0.324855,0.71384,-0.668264,0.135677,0.514881,0.291182,0.96257,-2.11121,0.429846,0.105237,-0.290979,0.122849,-0.31055,0.387986,0.532948,1.3121,1.41969,1.82878,-0.560007,-0.127595,-0.154115,1.20809,0.773675,-0.630388,0.0273042,0.29247,1.86439,0.528668,-0.00414491,0.987788,-0.211323,0.79867,1.85256,0.772417,7.03079,5.92962,5.67527,5.21923,6.07437,4.93293,5.52302,5.53448,6.20717,4.9558,5.93545,6.6872,5.46724,5.2354,5.33142,5.45059,5.90153,5.79708,5.73875,5.75677,6.14906,5.77706,5.26201,5.56206,5.80067,5.77313,5.1016,5.69655,5.70316,6.65138,5.7243,5.91899,0.491696,1.36689,2.47777,1.40497,2.20699,-1.24145,1.2332,1.61092,0.275325,1.36727,0.933871,1.63241,1.63949,2.29682,2.29313,2.81194,0.24663,1.37809,0.966981,3.43224,2.40999,1.65907,2.0555,1.53689,2.79728,1.41055,1.95874,1.7944,0.880645,1.32614,2.58672,1.75558,0.379494,0.203123,0.0774316,0.197028,0.0991244,0.775816,0.225623,0.166461,0.4316,0.203061,0.28214,0.163501,0.162534,0.091387,0.0916939,0.0566823,0.438653,0.201317,0.275483,0.0313031,0.0824144,0.159887,0.113497,0.176988,0.0574711,0.196148,0.123603,0.142534,0.293044,0.209799,0.0699979,0.147345
275.827,0.934373,0.079808,6,63,0,-225.499,0.183196,0.0167872,-0.0641402,0.122754,-0.503627,0.158048,-0.303936,-0.245589,0.61268,0.339883,-0.0109077,0.0159889,0.0532113,0.00757994,0.39078,0.749162,-0.649559,-0.275988,-0.398345,0.312712,0.924925,-2.60883,0.54097,-1.60361,0.203195,1.11163,-1.31731,-0.937172,0.363392,0.88822,0.66454,1.76555,-0.188984,-0.203362,-0.695506,-0.568606,0.363758,-0.253181,0.708522,0.155893,1.6011,1.31746,0.641464,0.647706,-0.47461,0.638148,0.556612,-0.60897,1.64659,0.0617889,-1.99813,0.532299,-1.34398,-0.180826,0.383048,0.177836,0.0353756,0.724603,0.734392,-0.988241,0.0716344,0.9605,-0.967332,-0.674519,0.402778,1.0701,-0.101236,-0.673196,-0.237366,-0.540084,-0.465277,1.4371,0.922728,-0.252269,0.335997,-0.0136133,2.27295,0.0394103,1.14963,0.0518569,1.28389,1.27684,-0.0958443,0.18402,0.0923555,0.625052,1.0837,-1.56366,0.796055,-0.810584,0.543006,1.22357,-0.596095,-0.311313,0.66302,1.0562,0.888628,1.71346,0.249201,0.23843,-0.130266,-0.0351977,0.663294,0.201107,0.921578,0.50757,1.59027,1.37777,0.871341,0.876017,0.0352206,0.868856,0.807773,-0.0654365,4.58654,5.36276,4.77573,5.13159,5.31353,5.24658,5.2006,5.42686,5.43015,4.88186,5.21227,5.50654,4.88817,4.97742,5.32002,5.54396,5.15689,4.97782,5.1137,5.01894,5.04219,5.67111,5.49371,5.10899,5.29811,5.18489,5.9717,5.2019,5.57127,5.2059,5.61768,5.61524,0.801669,0.998155,1.95095,1.7919,2.35697,-0.910066,1.59511,0.675532,0.832091,2.49685,0.677176,0.961958,1.52819,1.64302,1.7556,2.77389,0.85471,1.72455,0.812727,2.03624,2.25583,2.32576,2.83338,1.78084,2.23772,1.74595,2.72994,1.58996,0.930999,1.09499,1.86482,0.994989,0.309669,0.269304,0.12445,0.14284,0.0865134,0.713014,0.168666,0.337259,0.303203,0.0760796,0.336892,0.276486,0.178259,0.162055,0.147343,0.0587517,0.298446,0.151287,0.30731,0.11545,0.0948475,0.089012,0.0555466,0.144199,0.0964138,0.148559,0.0612298,0.16939,0.282722,0.25068,0.134142,0.269928
278.652,0.94511,0.079808,6,63,0,-236.754,0.0314251,0.441049,0.335981,-0.0769777,-0.450485,0.00237792,-0.108634,-0.199541,-0.200603,-0.0672225,0.121378,0.0295078,0.0806943,0.0681197,-0.0538057,0.699026,-0.638634,1.38705,-0.684353,0.270319,1.08075,-3.11719,-1.36463,-1.52291,-0.9814,1.39343,-1.38609,-0.939692,1.15482,1.73903,1.80259,2.60633,0.100822,-0.191075,-1.02563,-0.347829,0.601618,-0.808074,0.45825,0.299453,1.84366,-0.415136,-0.4265,-0.0755228,-0.288755,-0.100333,0.19221,-0.225856,1.67187,0.252041,0.122097,0.24493,-0.513421,0.944923,-0.451784,-0.0459322,0.845215,-1.99321,-0.667253,0.0910574,1.88321,-1.073,-0.858528,-0.243095,-0.277614,0.309422,-2.11013,-0.140601,0.240045,1.12871,1.14117,0.671509,1.0307,0.783257,1.13172,0.349616,-0.841456,0.170488,-2.15008,0.433327,0.741004,-0.262176,-0.500228,0.91578,-0.532187,0.135154,0.701666,-2.2328,-1.00772,-1.11836,-0.73983,0.920242,-1.02272,-0.710675,0.753446,1.16182,1.20625,1.76808,0.0166716,-0.187372,-0.770746,-0.296947,0.366741,-0.618671,0.266523,0.15552,1.23496,-0.343997,-0.35194,-0.106598,-0.255653,-0.123941,0.0805544,-0.211685,5.48843,5.661,4.6761,6.75328,4.74931,5.26084,6.58568,3.22037,4.49827,5.44566,8.555,4.061,4.28655,5.0058,4.96244,5.75377,3.12685,5.1368,5.65403,7.07346,7.09571,6.30357,6.90087,6.48363,7.07883,5.81235,4.30504,5.55578,3.09553,5.93629,6.41495,4.98179,0.559604,1.22629,2.06638,1.6847,2.4126,-0.805089,1.75225,0.915349,0.778222,2.63118,0.688214,1.00026,1.48763,2.01443,1.85665,3.15624,0.96731,1.84634,0.697803,2.6244,2.56184,2.38337,2.94579,1.86645,2.63253,1.53624,2.24663,1.85848,0.758607,0.788391,2.44914,1.17647,0.363639,0.226831,0.112407,0.156474,0.0822169,0.691062,0.147764,0.285906,0.314703,0.0671588,0.33443,0.268891,0.184278,0.117696,0.135094,0.0408461,0.275417,0.136303,0.332299,0.0675844,0.071635,0.0844494,0.0499359,0.133953,0.0670739,0.177083,0.0956404,0.134881,0.318949,0.312514,0.0795018,0.235687
267.227,0.911257,0.079808,6,63,0,-232.003,-0.207161,0.311771,0.105497,-0.295271,-0.185582,0.12127,0.0383208,-0.201374,0.117047,-0.336519,0.292134,0.511064,0.0802993,0.0661248,0.262513,0.595774,-0.799544,1.19379,0.0393424,0.027543,-0.154804,-3.51066,-1.4625,-1.48659,-2.15248,-0.120212,-1.59421,0.165749,0.865716,2.31257,1.90396,2.89724,-0.511774,-0.174935,-0.62857,0.369996,0.478131,-1.03188,-0.524618,0.261101,2.84419,-1.16992,-0.392196,0.253071,-0.3953,0.66569,0.158163,0.0753545,1.83951,0.151258,1.48713,-0.700838,1.39896,0.734991,-1.47351,-0.690062,1.0705,-0.291521,0.155591,-0.392138,0.213657,1.40937,-0.472295,-0.513093,-0.567912,0.970114,0.896863,-1.84548,0.815188,-0.734603,-1.51487,1.4697,0.96906,1.78677,-0.454726,-0.730794,2.00361,1.81873,0.636388,1.45901,1.45543,-0.915262,-0.213834,0.973742,0.285952,0.278923,0.170285,-1.82905,-0.608807,-0.623158,-1.01988,0.190894,-0.687276,0.361262,0.778284,1.64028,1.39685,1.98861,-0.0423881,0.158292,-0.111972,0.482947,0.547371,-0.352254,-0.0500405,0.418071,1.95701,-0.434492,0.028853,0.413286,0.0270037,0.659114,0.356743,0.307408,7.88098,5.66046,7.77656,7.0335,5.0361,5.66969,7.39965,6.02199,6.44334,5.93103,6.50018,7.78882,5.85956,5.82351,5.77542,7.28815,7.20784,4.76058,7.11934,5.63162,5.00469,7.86023,7.28698,8.24638,5.87515,5.63487,8.52134,8.28635,6.92938,7.84752,7.84327,5.47982,0.762512,1.22271,2.52897,1.47805,1.53001,-1.06861,1.43484,1.05776,0.263803,1.55062,0.672448,1.72099,1.45255,1.83243,2.02985,3.02714,0.272975,1.83921,1.26112,3.04716,2.38889,2.29226,2.27327,1.77779,2.67816,1.51489,2.27187,1.69735,0.971135,1.37085,2.65361,1.34593,0.318101,0.227459,0.0738522,0.185722,0.177992,0.744333,0.192345,0.257737,0.434429,0.174997,0.337949,0.151744,0.18961,0.137948,0.116104,0.0462147,0.432177,0.137144,0.220781,0.0453402,0.0840238,0.0917662,0.0933606,0.144576,0.0642745,0.180216,0.0934797,0.154812,0.274654,0.202483,0.065767,0.206536
270.978,0.958544,0.079808,6,63,0,-231.062,-0.230334,0.308361,0.202451,-0.117905,-0.0308827,-0.0431947,0.165953,0.139142,0.216187,-0.0780993,0.413897,0.628951,0.0847019,0.0527165,0.210865,0.59708,-1.16802,1.47268,-0.0573117,-0.218594,0.553934,-2.75308,-0.89937,-1.41283,-1.16676,-0.111062,-1.8494,0.0906499,0.321669,2.98816,2.01311,2.50165,-0.0235241,-0.711358,-0.47635,-0.049066,1.28499,-1.45234,0.147236,0.723748,2.60432,-0.961001,0.30444,0.436569,-0.568117,0.284362,0.260021,-0.0448407,1.84818,0.220474,1.1443,-0.747453,0.3268,0.921605,-2.47947,-0.810582,0.0233178,0.458918,-0.877619,-0.209501,1.01522,-0.0578639,-0.381771,1.14488,-0.197319,1.40026,-0.147914,-0.68779,0.460979,-0.235283,-0.237095,1.45473,0.374099,1.75582,-0.657357,-1.51534,1.11193,1.50245,1.0387,1.75247,1.12683,-0.16551,-0.486537,1.09018,0.176646,0.0803475,0.541609,-1.43294,-0.326131,-0.632708,-0.485784,0.144552,-0.893373,0.264991,0.402928,1.99504,1.41285,1.70455,0.19682,-0.213872,-0.0735535,0.181569,0.978106,-0.656298,0.298777,0.643001,1.76586,-0.362929,0.39264,0.471532,-0.128346,0.380652,0.366119,0.184092,8.16998,5.38375,6.82252,7.77854,3.67488,5.30933,6.38097,7.02418,5.23144,6.06169,7.94075,6.26777,5.83578,8.17102,6.078,8.6443,6.14456,5.45504,7.02737,6.02733,6.02493,8.74873,6.89404,9.3492,5.49176,4.54526,8.11188,8.84126,7.98197,9.34231,8.13857,6.12077,0.414576,1.41141,2.64207,1.44464,2.07531,-0.641802,1.49317,1.2398,0.718472,1.67825,0.640328,1.79869,1.056,2.33828,2.01244,2.89945,0.623869,1.65864,1.14386,2.9858,3.02002,2.23263,2.8489,2.1767,2.53083,1.40947,2.85806,1.67909,0.740905,1.12069,2.29424,1.37899,0.397815,0.196012,0.0664796,0.190827,0.11152,0.655161,0.183446,0.224471,0.32773,0.157327,0.345172,0.14201,0.258074,0.0880017,0.117903,0.0521809,0.348902,0.159945,0.241613,0.0480716,0.0465296,0.096858,0.0547381,0.101862,0.0737248,0.196318,0.0542661,0.157215,0.322806,0.245883,0.0916014,0.201172
