lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aEHS.1.1,aEHS.2.1,aEHS.3.1,aEHS.4.1,aEHS.5.1,aEHS.1.2,aEHS.2.2,aEHS.3.2,aEHS.4.2,aEHS.5.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.073339
# Diagonal elements of inverse mass matrix:
# 0.0303891, 0.035336, 0.0774114, 0.0935835, 0.0847761, 0.0894626, 0.0889103, 0.093931, 0.0618025, 0.0565741, 0.0736927, 0.0758884, 0.000183069, 0.0338686, 0.0189738, 0.140618, 0.151511, 0.183583, 0.104535, 0.143632, 0.244239, 0.264054, 0.109611, 0.182702, 0.119997, 0.0971389, 0.0983369, 0.140548, 0.174297, 0.154704, 0.152009, 0.137369, 0.109877, 0.152221, 0.18229, 0.141376, 0.176464, 0.155207, 0.137329, 0.212931, 0.239933, 0.14104, 0.181091, 0.14492, 0.182588, 0.237387, 0.0960838
-3803.72,0.974068,0.073339,6,63,0,3823.35,0.231898,0.0672857,-0.0835751,-0.351853,-0.124889,-0.0587837,0.299097,0.0191737,0.633094,-0.101815,-0.501453,0.334232,0.0506814,0.170501,1.13557,-0.9567,0.112546,0.596553,0.0845173,0.713622,-1.9112,-0.450774,-0.31558,-0.249158,0.819662,-0.533353,0.0790653,0.198788,1.82454,0.560095,1.92301,-0.224567,0.50908,-0.757254,0.815855,0.832337,0.476146,0.557993,0.358654,1.81376,-0.473964,0.358916,-0.139352,-0.841715,1.16213,0.0844512,0.566016,-0.915897,0.298305,0.847927,0.266476,0.980867,-1.9998,-0.341384,-0.187862,-0.112435,1.10128,-0.435158,0.260285,0.396237,2.24239,0.806527,2.35421,-0.0845104,0.748596,-0.689413,1.09696,1.11568,0.711197,0.80414,0.577776,2.23015,-0.367717,0.578074,0.0122572,-0.785324,1.49017,0.266401,0.81325,0.579772,1.23648,2.60287,1.36256,2.17831,-1.04211,1.58505,1.21231,0.35005,2.29873,0.762289,1.45773,1.68107,2.74974,2.11887,3.34893,0.558664,2.14877,1.11034,3.05463,2.61721,2.71955,2.60976,1.77522,3.14296,1.28175,2.33302,1.37424,0.703393,1.53794,2.84809,1.80797,0.358985,0.22505,0.068954,0.203825,0.101715,0.739257,0.170082,0.229292,0.41337,0.0912282,0.318149,0.188814,0.156954,0.0601014,0.107277,0.0339303,0.363857,0.104446,0.247807,0.0450181,0.0680389,0.0618298,0.0685127,0.144894,0.0413698,0.217253,0.0884252,0.201935,0.33106,0.176835,0.05478,0.140884
-3806.34,0.937648,0.073339,5,31,0,3830.66,0.365266,0.0660349,-0.0686077,-0.258574,0.412151,-0.114125,0.149992,0.114651,0.493601,-0.0434368,-0.686759,0.52444,0.0434246,0.239988,1.08054,-0.83285,0.101248,0.349345,0.556393,0.77054,-2.1498,-0.497608,-0.483557,0.222726,0.949001,-0.555789,0.140106,0.485412,1.36967,0.783157,1.74987,-0.285012,-0.0197958,-0.789079,1.10499,0.796826,0.497617,0.940831,0.795065,1.26744,0.286794,0.463667,0.029768,-0.854218,0.809967,0.201378,0.137809,-0.659938,0.34939,0.617469,0.841193,1.07259,-2.08295,-0.297696,-0.282514,0.480653,1.26542,-0.360563,0.391378,0.764495,1.71997,1.08622,2.13079,-0.0679786,0.218598,-0.612642,1.43397,1.10099,0.777683,1.25659,1.09909,1.60951,0.549881,0.740998,0.272154,-0.683027,1.11519,0.457585,0.388896,0.748421,1.28008,2.2825,1.9417,2.25995,-1.04362,1.57239,1.07854,0.7955,2.45278,0.826795,1.57874,1.9912,2.37416,2.3336,3.14445,0.700572,1.57965,1.05626,3.2727,2.5489,2.65983,2.96505,2.28645,2.6111,2.37649,2.40603,1.65775,0.718509,1.07354,2.79286,1.40256,0.321165,0.217537,0.0925829,0.125461,0.0944951,0.739547,0.171876,0.253782,0.310989,0.0792356,0.304323,0.170975,0.12013,0.0851641,0.0883781,0.0413107,0.331685,0.170844,0.258024,0.0365198,0.0725007,0.0653854,0.0490302,0.0922518,0.0684273,0.0849832,0.0827142,0.160065,0.327721,0.25473,0.0577115,0.197411
-3806.02,0.962442,0.073339,6,63,0,3833.61,0.12315,0.312432,0.506401,0.489528,-0.484494,0.672855,-0.130088,-0.175467,0.346495,0.00737853,-0.381365,-0.094538,0.0389798,0.188473,0.930997,-0.927667,0.157366,1.11978,0.000841355,1.36094,-2.36792,-0.223271,-0.160291,-0.365633,0.606838,-0.397409,-0.110673,0.22006,0.974765,0.945304,2.16765,-0.409789,0.480791,-0.402418,1.01275,1.21663,-0.0284589,1.46898,0.50828,1.6726,0.398238,0.469145,0.323556,-0.0352919,1.14538,0.326697,0.497505,-0.675183,0.33498,1.23098,0.189256,1.45551,-2.01606,-0.0193922,0.039242,-0.151931,0.753437,-0.181515,0.0854367,0.393348,1.09598,1.06855,2.20655,-0.19304,0.636088,-0.186177,1.13134,1.32116,0.161977,1.55609,0.66168,1.74566,0.559231,0.625246,0.489702,0.155616,1.25482,0.492627,0.651648,0.563046,1.14443,2.84102,1.29256,2.63677,-0.987928,1.77625,1.37642,0.436398,1.9347,0.999748,1.2667,1.43799,1.80019,2.04457,3.23189,0.552787,1.97327,1.28593,2.8973,2.7363,1.96692,3.20511,1.84294,2.76171,1.6911,2.23529,1.82429,1.36156,1.48827,2.4539,1.67699,0.362843,0.241508,0.0551473,0.21542,0.0668091,0.728678,0.144766,0.201584,0.3926,0.126231,0.268991,0.219823,0.191856,0.141828,0.114602,0.037983,0.365218,0.122038,0.216542,0.052287,0.0608653,0.122721,0.0389739,0.136704,0.0594288,0.155631,0.0966263,0.13892,0.203986,0.184182,0.0791538,0.157494
-3807.71,0.999436,0.073339,5,31,0,3829.07,0.252171,0.425759,0.539155,0.337279,-0.1443,0.490207,0.173967,-0.638787,0.282638,-0.0414144,-0.599406,-0.453474,0.0356396,0.116139,1.12028,-1.05134,0.387678,1.11828,0.232777,1.24359,-2.31882,-0.137474,-0.160949,0.114694,0.283968,-0.324347,-0.186685,0.206525,1.04844,0.940656,2.19859,-0.437445,0.511125,-0.593369,1.27207,1.6279,0.416173,0.741711,0.494448,1.65838,0.429797,0.306283,0.0143369,-0.227122,0.854378,0.536289,0.495488,-1.06166,0.550446,1.36892,0.376914,1.5093,-2.48158,-0.0378701,-0.0641679,0.244629,0.434262,-0.24722,-0.0929997,0.347505,1.29069,1.16993,2.57917,-0.373921,0.68874,-0.548599,1.54121,1.93984,0.582368,0.947061,0.670058,1.97398,0.597631,0.459261,0.1322,-0.1383,1.07328,0.716931,0.671223,0.328252,1.54832,2.91958,1.46425,2.66792,-1.30983,1.8477,1.23701,0.823772,1.59288,0.911399,1.06562,1.54353,2.17834,2.25496,3.59523,0.518007,1.98992,1.05515,3.23442,3.3123,2.31122,2.53336,1.82868,3.14675,1.55019,2.00992,1.58174,1.20762,1.30865,2.70761,1.68728,0.418666,0.175329,0.0511942,0.187818,0.0648931,0.787484,0.136144,0.224957,0.304964,0.168979,0.286714,0.256237,0.176023,0.101712,0.0949226,0.0267208,0.373318,0.120266,0.258238,0.0378908,0.0351517,0.0901979,0.0735527,0.138396,0.0412193,0.175059,0.118166,0.170549,0.230123,0.212713,0.0625258,0.156133
-3819.06,0.981667,0.073339,5,31,0,3838.61,0.449429,0.460658,0.699237,-0.242134,0.0391525,0.564973,0.325887,-0.44973,0.242103,0.0748372,-0.675006,0.0971356,0.0265173,0.090418,1.11751,-0.50179,-0.111824,0.397172,0.271504,0.75709,-2.04704,-0.520629,0.152769,-0.0767604,0.859577,-0.653381,0.320648,0.407267,1.16041,0.632177,1.80291,-0.484851,0.48569,-0.482233,1.8914,1.8374,0.490756,0.726756,0.82652,1.16937,0.411439,0.411919,0.0298219,-0.648526,0.579687,0.260979,0.153866,-0.470337,-0.0345459,0.534262,0.393827,0.936474,-2.19717,-0.49139,0.261139,0.00463751,1.051,-0.639742,0.448746,0.545543,1.38719,0.796882,2.10519,-0.451407,0.633181,-0.448482,2.20407,2.14373,0.638842,0.902575,1.01406,1.3972,0.550205,0.550741,0.123744,-0.634316,0.738224,0.382064,0.262365,1.01391,1.15801,2.10706,1.6219,2.21758,-0.813793,1.43548,1.64831,0.624806,2.33211,0.641362,1.72985,1.86818,2.57158,1.98738,3.28022,0.701472,2.02035,1.19486,3.88294,3.58394,2.34422,2.50189,2.29517,2.79373,2.10434,2.12354,1.71133,0.802328,1.08279,2.25136,1.4374,0.266216,0.23903,0.108413,0.164944,0.0981831,0.692917,0.192246,0.161337,0.348689,0.0884985,0.344939,0.150607,0.133752,0.0709902,0.120534,0.036256,0.331486,0.117082,0.23239,0.0201749,0.027016,0.087526,0.075726,0.0915241,0.0576638,0.108676,0.10683,0.152991,0.309528,0.252978,0.0952321,0.191948
-3807.9,0.96149,0.073339,5,31,0,3841.24,0.377044,0.449161,0.594464,-0.301519,0.0893571,0.298513,0.31613,-0.417927,0.387389,0.173622,-0.402204,0.15217,0.0312144,0.0506502,1.1523,-0.756315,0.140871,0.727075,0.193765,0.999031,-2.26037,-0.676215,0.0275143,-0.30684,0.698572,-0.516699,0.127558,0.647995,0.803172,0.369683,1.36162,-0.552625,0.586875,-0.576421,1.02646,1.67146,0.362016,0.929471,0.490214,1.40348,0.526419,0.843159,-0.0144987,-0.58183,0.689117,0.946666,0.39836,-0.820852,0.212976,0.888459,0.273925,1.20183,-2.55397,-0.728552,0.0823548,-0.302922,0.855615,-0.544742,0.197635,0.797334,0.976146,0.476635,1.61964,-0.58614,0.726906,-0.61356,1.23344,1.97667,0.467801,1.12168,0.615524,1.66788,0.657243,1.02222,0.0339433,-0.619792,0.84472,1.14149,0.509681,0.775455,1.46592,2.45035,1.43003,2.42037,-1.08525,1.37192,1.42575,0.566221,2.07415,0.673795,1.41617,2.21464,2.20261,1.77045,2.71332,0.625681,2.0703,1.17003,2.92019,3.38249,2.18577,2.71479,1.83406,3.14407,2.27606,2.58412,1.74465,0.930105,1.40227,3.23114,1.60336,0.3153,0.187563,0.0794127,0.193094,0.0816325,0.747486,0.20231,0.193762,0.362109,0.111635,0.337648,0.195263,0.0984436,0.099516,0.145486,0.0621917,0.34849,0.112017,0.236849,0.0511645,0.0328471,0.101036,0.0621063,0.137755,0.0413257,0.0931256,0.0701676,0.148724,0.282904,0.197457,0.0380105,0.167513
-3811.56,0.855226,0.073339,6,127,0,3839.29,0.0867256,0.0138129,-0.301633,0.0172607,-0.0507446,-0.0969192,-0.432008,0.0600958,0.169245,-0.100354,0.411054,0.0500857,0.0681645,0.396566,0.66392,-1.04579,1.14775,0.150725,0.0657636,1.48498,-3.82407,-1.93614,-0.346955,-1.67384,0.458893,-1.39706,-0.35804,0.984654,1.99414,1.88889,2.56736,-0.656515,0.131692,-1.25952,1.02494,1.20444,-1.0903,0.268198,0.163689,2.83395,0.324247,-0.382619,-0.201282,-0.490117,0.170121,-0.0345394,0.121104,-0.297755,1.15858,0.496635,0.440227,1.38248,-2.14231,-0.888877,0.166215,-0.714728,0.701234,-0.530972,0.158855,1.0503,1.72052,1.65064,2.10109,-0.0393076,0.483998,-0.439655,1.07704,1.19621,-0.327308,0.574628,0.505242,2.27808,0.61184,0.142537,0.26293,0.0711668,0.509512,0.373634,0.476969,0.723049,1.42957,2.51763,1.57509,2.65367,-1.11964,1.43011,1.71006,0.684213,1.97242,0.740218,1.43005,1.79678,2.1309,2.46052,3.09962,0.572237,2.02785,0.990136,3.3707,2.87639,2.03451,2.66379,1.77643,3.23378,2.12625,2.16354,1.83068,1.09054,1.36123,2.88811,1.4755,0.326722,0.193165,0.0746312,0.171492,0.0657634,0.753921,0.193081,0.153155,0.335322,0.122129,0.322956,0.193092,0.142244,0.10613,0.0786723,0.043123,0.360721,0.11631,0.270885,0.0332238,0.053333,0.115627,0.065144,0.144744,0.0379141,0.106571,0.103073,0.138157,0.251516,0.20404,0.0527444,0.186108
-3811.32,0.995716,0.073339,6,63,0,3832.16,0.201806,0.176159,0.162634,0.0115556,-0.226455,0.0368003,-0.33391,0.728989,0.201675,-0.0421408,0.311942,0.156283,0.0652007,0.136105,0.717655,-1.24666,1.00502,-0.218094,0.317607,1.06354,-3.25093,-1.19727,-0.911781,-1.30604,0.454325,-1.33151,-0.725611,0.315248,1.7373,2.03597,1.58628,-0.221084,-0.138997,-1.22215,0.695895,1.80736,-0.18278,0.406958,0.286754,2.02501,-0.47827,-0.115316,-0.227737,-0.66067,-0.0928608,-0.750014,0.0289551,-0.758564,0.857364,-0.0204105,0.364038,0.899362,-2.19694,-0.72312,-0.518239,-0.801183,0.462154,-0.819461,-0.384633,0.362345,1.38289,1.59723,1.27451,-0.0225568,0.0363535,-0.740976,0.635518,1.43316,0.00493274,0.428161,0.341896,1.58936,-0.207127,0.0533486,-0.0273315,-0.338028,0.0694634,-0.402146,0.156885,0.553719,1.45244,2.32321,1.86005,2.52577,-0.882841,1.84496,1.36898,0.751769,2.08857,0.806951,1.24178,1.39259,2.12535,2.632,2.64012,0.873038,1.92357,0.962511,3.23994,3.45078,2.67456,2.83698,1.96831,2.85343,1.63747,2.39697,1.80534,0.956053,1.07654,2.26871,1.52249,0.365002,0.189627,0.0892189,0.134697,0.0740709,0.707411,0.136465,0.202785,0.320436,0.110213,0.308541,0.224126,0.198995,0.106657,0.0671069,0.0666007,0.294623,0.127464,0.276376,0.03769,0.0307456,0.0644915,0.0553582,0.122571,0.0545042,0.16281,0.0834041,0.141202,0.277669,0.254161,0.0937477,0.179094
-3812.16,0.998683,0.073339,6,63,0,3833.37,0.246263,0.208014,-0.0020714,-0.119698,0.176942,-0.0794829,0.425154,-0.775004,0.205605,0.130273,-0.266239,-0.15504,0.0608924,0.291098,0.918302,-1.39414,0.462724,0.894735,-0.542743,0.857189,-3.22144,-1.14561,-1.07688,-0.454257,0.220376,-0.557686,-0.0724539,0.0577793,1.31774,1.14979,2.08439,-0.858864,0.158521,-0.938709,0.649118,0.0804722,-0.336946,0.777949,0.539684,0.854053,-0.116512,0.138318,-0.160784,-0.928527,0.298501,-0.285794,0.125562,-0.989147,0.716018,1.11274,-0.207305,1.07826,-2.66716,-0.760915,-0.697803,-0.126048,0.493469,-0.221027,0.224563,0.344156,1.50118,1.34695,2.2052,-0.497599,0.436667,-0.570921,0.887184,0.364995,-0.0183205,1.00549,0.78669,1.07538,0.184104,0.418115,0.14345,-0.561571,0.565211,0.0286523,0.406402,0.358777,1.39413,3.16275,1.05111,2.45846,-1.1689,1.9122,0.925966,0.871818,1.87367,1.15917,1.60476,1.42344,2.46931,2.41548,3.34183,0.603058,2.06044,1.14236,3.18077,2.11055,2.33616,3.1164,2.16689,2.53065,1.70867,2.46813,2.12526,0.76486,1.04728,2.62666,1.54303,0.411256,0.19875,0.0405918,0.259012,0.0788224,0.762947,0.128734,0.283744,0.294876,0.133118,0.238818,0.167317,0.194124,0.0780378,0.0819999,0.0341637,0.353644,0.113002,0.241888,0.0398958,0.108076,0.0881723,0.0424359,0.102763,0.0737375,0.153336,0.0781227,0.106666,0.317592,0.259748,0.0674425,0.176095
-3807.88,0.971453,0.073339,5,63,0,3833.54,0.588078,0.286759,0.344076,-0.41485,-0.0605226,0.315807,0.277086,-0.362048,0.407936,0.0980676,0.265872,-0.00454941,0.0533288,-0.111294,0.816702,-1.38731,0.023765,0.210648,0.630737,0.95489,-3.32405,-1.55012,-0.874006,-1.48829,0.664166,-1.00579,-0.630301,0.397142,1.09097,1.01711,1.84482,-0.617859,0.335817,-1.47129,0.8516,1.23063,0.17636,0.314668,0.226575,1.73181,0.205215,-0.152201,-0.656776,-0.787924,0.0468716,-0.471341,0.04925,-1.24431,-0.0918849,0.0607429,0.40383,0.668567,-2.82605,-1.37728,-0.825096,-1.32678,0.431132,-0.932727,-0.626062,0.213053,0.779701,0.719378,1.39538,-0.6159,0.162968,-1.3129,0.584209,0.893764,0.0327401,0.145696,0.0737501,1.30308,0.056306,-0.235597,-0.647684,-0.754793,-0.0730137,-0.496239,-0.0710712,0.650202,1.21601,2.47203,2.12185,2.49324,-1.05278,1.43393,1.21289,0.532328,2.25581,0.891948,1.19861,1.85968,2.0977,2.32057,3.00674,0.792952,2.20096,0.901584,3.20882,3.03841,2.71068,2.61032,1.89843,3.04771,2.00348,2.17569,1.54728,1.11009,1.31996,2.44805,1.54029,0.342944,0.228639,0.0778421,0.106991,0.0763333,0.741309,0.192487,0.229189,0.369974,0.0948498,0.290708,0.231722,0.13474,0.10932,0.0894335,0.0471225,0.311535,0.0996645,0.288725,0.0388353,0.0457204,0.0623464,0.0684774,0.130287,0.0453165,0.118838,0.101954,0.17548,0.247854,0.210825,0.0795812,0.176493
-3816.37,0.992033,0.073339,5,31,0,3831.15,0.524318,0.45408,0.496797,-0.609202,-0.00870812,0.320535,0.205215,-0.18505,0.326365,0.13283,0.0976992,0.00451343,0.0559026,-0.159525,0.849471,-1.83721,0.144776,1.24403,0.264289,1.46427,-3.33937,-1.33716,-0.38595,-1.08813,0.898387,-1.43076,-0.174916,0.101542,0.874521,1.14149,1.98554,-0.799014,0.26945,-0.902306,0.18831,1.04255,-0.552303,0.428752,-0.0793818,0.792009,-0.272664,0.305299,-0.459619,-0.826558,-0.0897201,0.0373741,0.311415,-1.72018,-0.0365421,0.897239,0.0649809,1.08433,-2.99622,-1.2954,-0.487378,-1.08386,0.603629,-1.37491,-0.308111,-0.0732684,0.583355,0.810137,1.52713,-0.838264,0.0693653,-0.926007,0.000439274,0.726087,-0.62869,0.204687,-0.226958,0.513264,-0.391145,0.0998177,-0.549958,-0.861662,-0.23574,-0.127777,0.105013,0.239296,1.30801,3.31864,1.75964,2.8908,-1.04577,1.7563,1.5427,0.758758,2.4101,0.431555,1.49836,1.60786,2.06978,2.39077,3.10999,0.706397,2.09944,1.36888,2.64545,2.86797,2.07222,2.68199,1.57951,2.44691,1.72614,2.52121,1.8399,1.0509,1.0971,2.86606,1.68787,0.44046,0.212821,0.0349374,0.146835,0.0526104,0.739962,0.147254,0.176143,0.318916,0.082406,0.393755,0.182671,0.166886,0.112068,0.083879,0.042697,0.330396,0.109151,0.2028,0.0662702,0.0537598,0.111826,0.0640447,0.170865,0.0796645,0.151081,0.0743843,0.137063,0.259053,0.250284,0.0538569,0.156056
-3814.72,0.977225,0.073339,6,63,0,3840.99,-0.118891,-0.136165,-0.24634,0.66533,0.00157994,-0.335357,-0.223608,0.270581,0.0329237,0.365351,-0.0202351,-0.135291,0.0596763,0.570506,0.839377,-0.683549,1.66031,0.823241,-0.18666,1.57098,-3.22644,-1.26693,-1.28446,-0.392161,0.200838,-0.695024,-0.148837,0.62735,1.55885,1.7371,1.84607,-0.558459,0.522045,0.119885,0.851292,0.611065,-0.503728,0.877592,0.411698,1.60464,0.690283,-0.603509,-0.323562,0.0321301,0.758262,0.744575,0.20663,-0.00324887,1.96413,1.26151,0.413827,1.88915,-2.13769,-0.492922,-0.507638,0.241335,0.739085,-0.0128814,0.445575,1.09709,1.87897,2.02859,2.12005,0.101749,1.0087,0.671134,1.28506,1.08342,0.147688,1.30714,0.916076,1.91741,1.14991,0.0639344,0.298915,0.597475,1.20697,1.19548,0.743946,0.419128,1.73007,2.9989,1.37542,2.97009,-1.13246,1.63444,0.812008,0.729905,1.82003,1.06806,1.52652,1.29717,2.33539,2.33525,2.96229,0.770028,2.32834,1.45157,3.26115,2.52242,2.18345,3.10419,1.99702,2.85124,1.9482,1.80131,1.7839,1.03392,1.23689,2.98936,1.58618,0.396726,0.150579,0.0474758,0.201746,0.0487955,0.756292,0.163223,0.307463,0.325216,0.139431,0.255772,0.178504,0.214641,0.0882338,0.0882455,0.0491591,0.316473,0.0888025,0.18976,0.0369284,0.0743015,0.101247,0.0429346,0.119517,0.0546174,0.12475,0.141691,0.143822,0.262325,0.224977,0.0479087,0.169922
-3810.85,0.977388,0.073339,6,63,0,3842.55,0.202829,0.130851,0.524526,0.398922,-0.235935,0.309661,0.553859,0.328032,0.324328,-0.281392,0.260937,0.347442,0.0515487,-0.00680609,0.796183,-1.12927,0.930985,1.15731,-0.277647,0.684334,-2.13462,-0.352406,-1.0071,-0.517372,0.409665,-1.12255,-0.229421,0.354329,2.5871,1.48459,1.68592,0.504089,0.533534,-0.430209,0.707975,0.942423,-0.841471,0.670751,0.224712,2.78426,-0.101658,-0.295541,0.947408,-0.256191,0.517911,0.594612,0.179228,-0.905909,0.734428,0.914621,-0.227864,0.538049,-1.70635,-0.287386,-0.80864,-0.418729,0.319362,-0.900559,-0.189467,0.275304,2.053,1.1752,1.33549,0.394541,0.417984,-0.349331,0.556872,0.743535,-0.676771,0.527234,0.172106,2.20997,-0.0877442,-0.24211,0.747504,-0.210781,0.405546,0.466614,0.135892,0.3306,1.4039,3.21499,1.40237,2.27138,-0.880635,1.52902,1.13089,0.857487,2.0527,0.832776,1.54387,1.28984,2.42605,2.19622,2.86263,0.890685,2.35751,1.19647,3.06344,2.78616,1.88134,2.87915,1.90544,2.99541,1.62906,2.05826,1.98336,1.01221,1.25134,2.78086,1.66303,0.418095,0.197198,0.0386054,0.19744,0.0935208,0.706954,0.178137,0.243997,0.297865,0.11378,0.303058,0.175974,0.215879,0.0812081,0.100091,0.054032,0.290969,0.0864703,0.232104,0.0446408,0.0580765,0.132235,0.0531937,0.129494,0.0476337,0.16396,0.11322,0.120961,0.266548,0.222468,0.0583673,0.159355
-3811.38,0.973598,0.073339,6,63,0,3833.88,-0.340303,0.0337097,0.359856,-0.500691,0.269663,-0.485247,-0.54664,-0.190659,0.204458,-0.203385,0.270875,-0.40892,0.0656277,0.260127,0.837482,-0.152253,1.27561,0.617489,0.0854073,1.27618,-1.99991,0.0652296,-0.806858,-0.640085,0.54067,-0.989368,-0.519855,1.68076,2.93895,1.9403,2.20082,0.556469,-0.359549,-0.474029,0.529971,0.67065,-0.389142,0.299168,0.476016,2.80398,1.43198,0.27151,0.628298,0.0669916,1.14651,-0.140644,0.224347,0.132617,1.32843,0.777263,0.331654,1.3289,-1.41476,0.314755,-0.415602,-0.275933,0.712929,-0.568452,-0.175243,1.66773,2.72145,1.8851,2.10327,0.72616,-0.0409887,-0.136864,0.703968,0.821785,-0.0657727,0.510675,0.658782,2.60841,1.45939,0.487511,0.786315,0.316231,1.22031,0.14234,0.448013,0.75534,1.22925,2.92953,1.63076,2.75927,-0.940271,2.03907,1.27727,0.544462,2.14329,0.861912,1.25512,2.02388,2.60819,2.29526,3.27113,0.801657,1.65189,0.879625,3.11875,2.64591,2.41463,2.72857,2.08915,3.02017,2.05764,2.63978,1.78525,0.935471,1.51104,2.19436,1.61587,0.319659,0.226313,0.0507129,0.163726,0.0595654,0.719154,0.115161,0.218015,0.36715,0.10496,0.29694,0.221815,0.116718,0.0686134,0.0915161,0.0365751,0.309671,0.160854,0.293256,0.0423405,0.0662412,0.0820635,0.0613083,0.110156,0.0465228,0.113283,0.0666217,0.143657,0.281816,0.180785,0.100258,0.165776
-3807.5,0.910003,0.073339,6,63,0,3834.35,0.745402,-0.33138,0.0751536,0.472567,-0.238136,0.293195,0.242621,0.0142737,0.0588343,-0.0430054,-0.0230812,0.170934,0.0402983,0.063064,0.822388,-0.490427,1.20018,0.0760657,-0.440825,0.720804,-2.96008,-0.352194,-1.12851,-0.423681,0.415365,-1.4414,-0.691716,0.882472,1.89546,1.79888,1.56686,-0.0202391,0.119174,0.0796731,0.912815,0.786754,-0.321308,0.7003,-0.0521586,2.36957,0.250208,-0.460544,0.649612,0.261285,0.559802,1.21979,-0.177363,-0.340257,1.05008,0.125619,-0.299465,0.655845,-2.37127,-0.226576,-0.865013,-0.285366,0.404655,-1.12232,-0.505795,0.788798,1.62187,1.54244,1.35163,0.0464195,0.161071,0.128586,0.813752,0.710081,-0.201176,0.638982,0.0201693,2.01177,0.268832,-0.315682,0.597297,0.277942,0.523439,1.06621,-0.0827969,0.546846,1.4939,2.60041,1.65145,2.68735,-1.39628,1.48555,1.32769,0.600418,2.43616,0.909186,1.52571,1.55466,2.20564,2.46273,3.22195,0.83098,2.35377,1.25748,3.44973,2.98338,2.47511,3.15407,2.05168,2.91793,1.64784,2.15911,1.90038,1.19929,1.13249,2.98254,1.78752,0.366596,0.183337,0.0691121,0.160913,0.0637237,0.801592,0.184591,0.209542,0.354248,0.0804563,0.287167,0.178622,0.174415,0.0992454,0.0785126,0.0383482,0.303438,0.0867663,0.221408,0.0307768,0.0481824,0.0776219,0.0409312,0.113883,0.0512744,0.161401,0.103483,0.130065,0.231602,0.243702,0.0482209,0.143377
-3798.16,0.990452,0.073339,6,63,0,3833.32,-0.381952,0.107915,0.321655,0.250477,-0.395946,0.268246,-0.119528,-0.263604,0.35173,0.184463,-0.0169437,0.0941908,0.0652742,0.379494,1.17933,-0.315758,0.871184,0.0798205,0.0365284,0.73356,-1.7058,-0.638135,-0.719826,-0.382831,0.595101,-0.781253,-0.27133,0.572712,1.58834,1.1504,1.50979,-0.293211,0.215188,-0.366758,0.43146,0.600177,-0.305221,0.724279,0.102607,1.4041,0.577953,-0.427666,0.0171111,0.00974461,0.866481,-0.299688,0.293486,0.00711258,1.40691,0.473629,0.422573,1.2446,-1.6322,-0.373076,-0.469416,-0.0719889,1.08131,-0.541858,0.0595073,1.05491,2.25266,1.73619,2.16004,0.0337031,0.633271,-0.0530334,0.888327,1.0873,0.0195391,1.23366,0.500501,2.03539,1.06109,-0.124863,0.399674,0.390987,1.40136,0.0260641,0.72561,0.812278,1.49405,2.46174,1.56212,2.5147,-0.742498,1.76613,1.06178,0.495051,2.35141,0.728238,1.3296,1.58597,2.56419,2.29536,3.16904,0.515035,2.16446,1.14378,3.13754,2.74904,2.33402,3.28704,1.7706,2.86911,2.19061,1.86325,1.80971,1.185,1.43134,2.2208,1.73461,0.307405,0.183314,0.0785841,0.173342,0.0748342,0.677542,0.146024,0.25697,0.378704,0.0869538,0.325581,0.209225,0.169952,0.071479,0.0915083,0.0403478,0.374014,0.102987,0.241627,0.0415852,0.0601408,0.0883441,0.0360183,0.145468,0.0537016,0.100597,0.134325,0.140673,0.234154,0.19289,0.0978979,0.149999
