lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0838657
# Diagonal elements of inverse mass matrix:
# 0.0426858, 0.0351439, 0.0666364, 0.0707509, 0.000205008, 0.0377776, 0.0204891, 0.168002, 0.192923, 0.22654, 0.177915, 0.212736, 0.256884, 0.278564, 0.186932, 0.154253, 0.184917, 0.161042, 0.175352, 0.173145, 0.163312, 0.19362, 0.175035, 0.148585, 0.197143, 0.164473, 0.241042, 0.197605, 0.224927, 0.23655, 0.206346, 0.206215, 0.192092, 0.220878, 0.175516, 0.148535, 0.161166, 0.280226, 0.15731, 0.0074574
308.488,0.998895,0.0838657,5,63,0,-282.694,0.20782,-0.152039,0.0958105,0.153914,0.0527195,0.0187338,0.693506,-0.622141,1.4053,0.224455,-0.130924,1.08215,-2.27814,-1.08882,-0.819304,0.0699884,0.793879,-0.665342,-0.0525875,1.48093,2.46016,1.27455,1.6248,-0.20131,-0.334584,-0.0736666,0.484593,0.645465,-0.248073,0.0688362,-0.0335457,1.6085,0.599687,0.0848657,-0.130742,0.450498,0.795789,0.518405,-0.222705,5.41159,-0.412725,0.99332,0.174395,-0.0720629,0.769214,-1.56117,-0.736371,-0.549459,0.0672712,0.569294,-0.442685,-0.0177359,1.04577,1.72487,0.902645,1.14554,-0.120876,-0.213302,-0.0323544,0.354802,0.466368,-0.153307,0.0664722,-0.00453028,1.13424,0.43462,0.0775887,-0.0719363,0.331157,0.570618,0.378251,-0.135713,0.363564,1.18969,2.3666,1.43479,2.38151,-0.560913,1.25247,1.27371,0.948998,2.18159,1.16961,1.59456,1.62951,2.23756,1.59147,2.54696,0.58663,1.60987,1.06025,2.75789,2.39498,2.3025,2.3114,1.60776,2.06868,1.69324,2.2698,1.3527,1.12316,1.05154,2.37982,1.2657,0.410097,0.233314,0.0857552,0.192353,0.0845938,0.636664,0.222274,0.218623,0.279086,0.101416,0.236926,0.168744,0.163898,0.096428,0.169177,0.072631,0.357409,0.166607,0.257262,0.0596428,0.0835565,0.0909163,0.0901834,0.1669,0.112178,0.15535,0.0936556,0.20543,0.245426,0.25893,0.0847242,0.219994
295.099,0.914646,0.0838657,5,31,0,-281.8,0.0561838,-0.287037,-0.322635,0.316654,0.0658431,-0.0350185,0.808009,-0.442915,1.56378,-0.219761,-0.382908,1.56952,-2.34843,-0.872762,-0.530936,-0.31556,0.698361,-0.299157,-0.237304,1.31557,2.15533,1.28593,2.5414,-0.0558811,-0.524742,-0.508705,-0.256501,0.672372,-0.395848,0.643552,0.64521,1.64318,-0.00722926,-0.197863,0.363007,0.692724,0.486354,0.779418,-0.522708,4.82385,-0.392898,1.22853,-0.212588,-0.344412,1.23316,-1.93258,-0.740218,-0.46402,-0.289994,0.529264,-0.27674,-0.226762,1.02797,1.70651,1.00402,2.01846,-0.080171,-0.459015,-0.446057,-0.242274,0.508265,-0.354868,0.484978,0.486317,1.29269,-0.0408598,-0.194894,0.258294,0.524709,0.35796,0.594759,-0.457371,0.392028,1.28918,1.97477,0.986982,2.69625,-0.859561,1.5591,1.26243,0.626618,1.99234,1.18634,1.23632,1.58413,2.16222,1.72488,3.21816,0.642272,1.26744,0.733928,2.20845,2.3664,2.1617,2.73818,1.9494,2.27514,1.35148,1.99246,1.863,1.33929,0.787372,2.95181,0.742337,0.403229,0.215992,0.121878,0.271509,0.0631953,0.702569,0.173776,0.220555,0.348278,0.120009,0.233914,0.225077,0.170212,0.103195,0.151243,0.0384878,0.344733,0.219696,0.324333,0.0989939,0.0857707,0.103243,0.0607579,0.124619,0.0932026,0.205628,0.119997,0.134354,0.207626,0.312733,0.049651,0.322493
294.05,0.958038,0.0838657,6,63,0,-270.924,0.0250811,0.333858,0.316189,0.0837546,0.0713477,0.100048,0.655852,-0.926215,0.685156,0.35935,0.230274,0.380362,-4.33209,-1.86162,-1.40203,-1.15529,0.389409,-1.93723,-0.834536,0.653196,1.33004,1.77549,1.19784,-0.857979,0.368654,-0.640106,0.883111,0.382476,-1.08316,-0.457261,-0.230455,1.79314,0.0133972,-0.553599,-0.867382,-1.05884,0.864097,-1.16245,1.08461,6.60642,-0.507412,0.549409,0.335728,0.251074,0.349509,-2.74116,-1.1209,-0.819478,-0.657651,0.355442,-1.17049,-0.447284,0.528448,0.972359,1.26451,0.885653,-0.462659,0.34183,-0.319767,0.679238,0.350895,-0.610342,-0.199848,-0.0510967,1.27608,0.108834,-0.263031,-0.468826,-0.594397,0.666768,-0.66235,0.811394,0.749358,1.02135,2.70465,1.69248,1.93361,-1.22775,1.77687,1.05001,0.741814,1.93954,0.413614,1.13682,1.45958,1.87239,2.152,2.18436,0.570923,2.21132,1.36509,3.33355,2.36308,2.11532,2.24043,1.53301,2.74689,1.99048,2.1059,1.60962,0.627876,1.44946,2.02033,2.11011,0.320961,0.264764,0.0626993,0.15545,0.126351,0.773424,0.14469,0.259222,0.322608,0.125698,0.398046,0.242905,0.188531,0.133265,0.104144,0.101163,0.361024,0.0987383,0.203415,0.0344378,0.0860314,0.107616,0.0961785,0.177554,0.0602623,0.120206,0.108525,0.166642,0.347992,0.190085,0.117084,0.108118
295.214,0.921709,0.0838657,6,63,0,-272.12,0.364248,0.0325533,0.217326,0.421218,0.0454391,-0.0104477,0.710159,-0.5783,0.710716,-0.161387,-0.151597,1.31609,-2.83242,-1.35296,-0.709388,-1.15597,0.616066,-1.06037,-0.888954,0.873712,1.3248,0.848099,1.92807,-0.73444,-0.863733,-1.57578,-0.262637,0.687157,-0.283773,0.630327,0.527997,0.973529,0.389905,-0.331705,-0.263518,0.6936,-0.0905608,0.387659,0.238005,4.94108,-0.421133,0.494274,-0.125058,-0.118106,0.924186,-2.02192,-0.971267,-0.514226,-0.831369,0.427057,-0.763477,-0.641746,0.610027,0.930369,0.591838,1.35879,-0.532017,-0.623836,-1.1295,-0.196962,0.477543,-0.211972,0.437185,0.364515,0.680913,0.266447,-0.246011,-0.197588,0.482119,-0.0747602,0.264852,0.158574,0.89957,1.31515,1.92414,1.34038,2.47355,-0.522263,1.39454,1.2169,0.580212,1.97643,0.785892,0.907622,1.74505,2.02388,1.76109,2.7264,0.689959,1.10729,0.463834,2.03399,2.29955,2.06442,2.53182,1.91388,2.13793,1.99442,1.80319,1.66502,1.79946,0.968823,2.5712,1.52619,0.289139,0.211627,0.127401,0.207447,0.0777331,0.627677,0.198685,0.228483,0.358884,0.1217,0.313051,0.287487,0.148673,0.116719,0.146654,0.0614333,0.334042,0.248377,0.386077,0.11568,0.0911605,0.112603,0.0736571,0.128545,0.105464,0.11979,0.141463,0.159089,0.141917,0.275115,0.0710151,0.178552
298.015,0.948287,0.0838657,5,63,0,-277.381,0.110322,0.14711,0.511221,0.326324,0.0441887,0.234103,0.614429,-1.15159,0.146167,-0.00454757,-0.0235129,0.663777,-3.6732,-0.860405,-0.731289,-1.13179,0.975785,-0.352242,-1.25873,0.703727,1.82005,1.1091,1.41514,-1.25592,0.0919487,-0.694577,1.18303,0.994814,0.20315,-0.376301,-0.394302,1.40962,-0.557319,0.266835,-0.339964,-0.0684129,0.460906,0.24163,0.0860519,5.1414,-0.473469,0.323913,0.231309,0.219656,0.641947,-2.02281,-0.294554,-0.215222,-0.461302,0.833654,0.0176756,-0.539299,0.666493,1.35239,0.915564,1.10361,-0.537567,0.290599,-0.192665,0.960993,0.845346,0.358925,0.00289345,-0.00816734,1.10021,-0.108329,0.398055,0.0252198,0.192069,0.517297,0.382568,0.286976,0.609251,0.920557,2.16707,1.58097,2.09163,-0.776006,1.80451,1.41122,0.709796,2.28334,1.46736,0.910389,1.55473,2.21417,1.79732,2.37654,0.421309,1.91704,1.15519,3.07351,2.56017,2.51563,1.98285,1.44152,2.3155,1.36449,2.33382,1.623,1.25959,1.31462,2.37411,1.55991,0.35223,0.284844,0.102747,0.170659,0.109913,0.684819,0.141303,0.196042,0.329644,0.0925121,0.187344,0.28692,0.174405,0.0984852,0.142178,0.0849794,0.396204,0.128192,0.239543,0.0442132,0.0717465,0.0747696,0.121016,0.19131,0.0898474,0.203512,0.0883606,0.164791,0.221045,0.211715,0.0851687,0.17366
290.652,0.974516,0.0838657,5,31,0,-273.661,0.242686,0.0719578,0.58759,0.589118,0.0319344,0.150494,0.675844,-0.988001,0.462132,0.115493,-0.156881,1.18806,-3.36666,-1.16281,0.295949,-1.78776,0.576891,-0.427673,-0.685891,0.124741,1.52398,0.654953,0.925512,-0.815818,0.985803,-0.278878,0.392496,0.434024,0.181555,0.588656,-0.508948,0.553539,0.172179,0.0774976,-0.74689,0.031842,0.191323,0.332767,-0.688455,5.28391,-0.51724,0.462823,0.228549,0.0444668,0.953438,-2.12484,-0.635381,0.35051,-1.05775,0.540382,-0.138546,-0.313061,0.234799,1.18047,0.59314,0.775995,-0.400871,0.816743,-0.037984,0.41576,0.443827,0.273197,0.548333,-0.193476,0.5246,0.26686,0.20287,-0.354287,0.172014,0.279799,0.375392,-0.314794,0.744105,1.37289,2.04222,1.44299,2.41583,-0.741958,1.36046,1.94064,0.267462,2.00278,1.32385,1.14933,1.35973,2.28214,1.72522,2.11065,0.779257,2.40687,1.41497,2.35717,2.09783,2.24654,2.39394,1.26892,1.88175,1.8119,2.01654,1.28284,1.42592,1.33962,2.30831,1.01986,0.322107,0.202153,0.114841,0.191083,0.0819735,0.677424,0.204166,0.125578,0.43353,0.118912,0.210179,0.240611,0.204284,0.0926129,0.151199,0.108066,0.31448,0.08265,0.195452,0.0864976,0.109308,0.0956483,0.083636,0.219443,0.132188,0.140409,0.117477,0.217068,0.193734,0.207572,0.0904367,0.265054
294.64,0.952665,0.0838657,6,63,0,-269.182,0.486478,0.060014,0.450066,0.285619,0.0410362,-0.104841,0.63329,-0.663344,0.249661,0.322463,0.0584869,0.123115,-3.31739,-0.901341,-0.92025,-0.563311,0.0978061,-1.66031,-0.284154,0.253839,1.27677,1.20402,1.59047,-0.924838,0.353794,-0.798275,0.329677,1.10739,-1.02823,0.969042,-0.322569,2.09756,-0.155155,1.21267,-0.375611,-0.309502,0.729357,0.664278,-0.48642,4.64631,-0.52493,0.0532672,0.0993721,-0.0678015,-0.0268729,-2.20571,-0.675651,-0.687626,-0.46158,-0.042901,-1.1563,-0.284793,0.0559133,0.703724,0.657651,0.902386,-0.690531,0.119213,-0.61038,0.10394,0.596456,-0.756011,0.508844,-0.309121,1.22352,-0.203099,0.663132,-0.342711,-0.300845,0.357054,0.31584,-0.412886,0.763838,0.890637,2.33136,1.63072,1.75372,-0.757967,1.55695,1.25711,0.90926,1.73769,0.624296,1.4958,1.1733,1.78731,1.79541,2.51883,0.501695,2.06395,0.924605,2.50008,2.62327,1.68116,2.78187,1.47147,2.6354,1.45189,2.89512,1.43229,0.981722,1.39134,2.48157,1.20356,0.317814,0.290978,0.0885586,0.163732,0.147579,0.680912,0.174085,0.221472,0.287151,0.149606,0.348805,0.183053,0.236259,0.143403,0.142411,0.0745484,0.377142,0.11265,0.284021,0.0758529,0.067656,0.156942,0.0583118,0.186719,0.0668948,0.18971,0.0523952,0.192742,0.27255,0.199195,0.0771606,0.230842
303.405,0.972216,0.0838657,5,63,0,-272.749,0.0770209,-0.110694,0.42124,0.617901,0.0516093,0.193676,0.858087,-0.754988,1.046,-0.450018,-0.47074,1.03031,-2.59549,-0.659116,-0.588061,-1.06512,0.0346313,-1.16079,-0.979903,0.799564,1.33619,1.14313,1.04889,-0.491342,-0.898231,-0.697848,0.131527,0.269139,-0.136087,-0.673317,0.203616,0.923048,0.0695243,-0.854279,-0.20464,0.208901,-0.142833,-0.431229,0.218692,6.06132,-0.45417,1.09124,-0.192479,-0.21026,1.07777,-2.03348,-0.371903,-0.310932,-0.72029,0.223392,-0.802385,-0.647166,0.879772,1.34024,1.17458,1.09371,-0.227938,-0.577085,-0.405139,0.306538,0.424621,0.0769015,-0.384089,0.368396,0.985731,0.253334,-0.53937,0.0180765,0.372931,0.0711124,-0.176356,0.381332,0.688062,1.66577,2.11725,1.42855,2.8198,-0.675283,1.95734,1.63753,0.52516,1.96542,0.93964,1.09486,1.82891,2.22443,2.21345,2.6293,0.837763,1.37138,1.04675,2.8227,2.4763,2.64468,1.97725,2.11042,2.28279,1.86577,1.77036,1.79106,1.5266,0.918939,2.14894,1.91692,0.334464,0.158989,0.107432,0.193325,0.0562638,0.662685,0.123755,0.162801,0.371646,0.122882,0.280973,0.250704,0.138368,0.0975782,0.0985488,0.0672762,0.302006,0.202397,0.25985,0.0561097,0.0775363,0.066318,0.121613,0.108088,0.0925582,0.134032,0.145498,0.142943,0.178492,0.285174,0.104431,0.128205
294.838,0.919119,0.0838657,5,63,0,-273.019,0.0537468,0.230076,0.481694,0.0407979,0.0618414,0.0523523,0.660464,-0.624403,0.0991546,0.00372092,-0.330329,-0.0410038,-3.07808,-1.60346,-1.64399,-0.419519,0.135766,-1.17366,-0.44147,0.907556,1.67142,1.75525,1.68182,-1.19383,0.373804,-0.0735383,0.716321,0.556749,-0.515249,0.26744,-0.250798,2.20098,-0.0330729,-0.37959,-0.157491,-1.18634,1.39729,0.179095,-0.15568,5.8187,-0.360043,0.11784,0.0548099,-0.165818,0.0252708,-1.98061,-1.00667,-1.03344,-0.224725,0.142021,-0.722809,-0.239223,0.65176,1.15626,1.21163,1.16313,-0.736132,0.299236,0.00378296,0.525456,0.420065,-0.287951,0.228987,-0.113291,1.50602,0.0305089,-0.198353,-0.0516648,-0.731179,0.975209,0.170638,-0.0504687,0.664992,0.46262,2.40579,1.38123,1.696,-0.72802,1.44071,0.884651,0.923993,1.81275,0.947919,1.43151,1.40169,1.87209,1.94416,2.58649,0.10975,2.21733,1.39987,3.12381,2.46184,2.37224,2.64181,1.55744,2.71658,1.60023,2.15263,1.69169,0.270083,1.5975,2.45713,1.37289,0.339619,0.386365,0.082732,0.200812,0.154989,0.674371,0.191435,0.292215,0.284145,0.140306,0.279304,0.192864,0.197547,0.1333,0.125191,0.0700128,0.47259,0.098205,0.197837,0.0421359,0.0785769,0.0853142,0.0664955,0.174015,0.0620023,0.167949,0.104086,0.155553,0.432887,0.168332,0.0789187,0.202153
289.448,0.955873,0.0838657,6,63,0,-260.92,-0.0170617,0.528682,0.833641,-0.0568028,0.0530378,0.0975389,0.682171,-0.422286,0.251564,-0.438929,-0.189112,0.327071,-2.87098,-0.986532,-1.43985,-0.492752,0.223984,-0.891583,-0.562472,0.763502,1.43923,1.23996,1.4702,-1.20928,0.412386,-0.672986,0.543931,0.496139,-0.0290429,0.265693,-0.376602,1.98244,-0.524372,-0.429154,-0.0368295,-1.19172,1.77645,0.704529,0.0473459,5.27052,-0.190532,0.269148,-0.201885,-0.0314675,0.320657,-1.86096,-0.575444,-0.884686,-0.238602,0.250334,-0.510673,-0.286163,0.618377,1.07934,0.943404,1.10047,-0.727398,0.378857,-0.361552,0.468593,0.435991,0.0777267,0.278787,-0.159368,1.4499,-0.260172,-0.195217,0.0724149,-0.715419,1.30938,0.578148,0.129837,0.894022,0.770288,1.84741,1.32834,1.78654,-0.609778,1.72898,0.793344,0.952028,1.71621,0.955206,1.17972,1.42705,1.8987,1.62303,2.3542,0.123619,2.05689,1.04123,2.73004,2.2201,2.39221,2.38112,1.30651,2.69357,1.27441,1.85408,1.7388,0.314508,2.00288,2.60192,1.38356,0.29028,0.316417,0.136177,0.209435,0.143498,0.64789,0.150718,0.311451,0.278477,0.15236,0.277839,0.235103,0.193559,0.130255,0.164788,0.0867328,0.469135,0.113358,0.260913,0.061224,0.0979604,0.0837687,0.0846239,0.213071,0.0633539,0.218504,0.135395,0.149466,0.422015,0.118901,0.0690148,0.200437
292.274,0.999321,0.0838657,6,63,0,-265.916,0.0347392,0.413837,0.880564,-0.0375525,0.0538853,0.136805,0.76027,-0.751957,0.692715,-0.617606,-0.296704,0.673368,-2.68129,-1.66883,-1.2291,-0.832421,-0.40534,-0.769178,-0.107132,0.507637,1.36137,1.08888,1.8702,0.224504,0.475531,-0.49425,0.184911,-0.0469576,-0.843986,-0.462353,-0.081246,2.06164,0.269795,-0.273092,0.522885,-0.61803,1.48837,1.07655,-0.261202,5.86228,-0.434886,0.663455,-0.332743,-0.0887705,0.648746,-1.9017,-1.13196,-0.79764,-0.49606,-0.171363,-0.447978,0.0553554,0.522746,1.17181,0.964649,1.55866,0.307489,0.498337,-0.238959,0.277387,0.101104,-0.504853,-0.214709,0.0750359,1.70421,0.341922,-0.070819,0.534339,-0.333065,1.26837,0.95527,-0.0617796,0.605135,1.11074,1.95567,1.49913,2.34442,-0.681772,1.14742,1.11357,0.651731,1.52431,1.24769,1.75103,1.29734,1.94241,1.65059,3.03879,1.13997,2.40955,1.12437,2.78134,2.12009,2.05298,2.12758,1.77071,2.90588,1.84553,2.21759,2.17822,0.664196,1.92806,3.0026,1.41835,0.35317,0.247733,0.123937,0.182555,0.0875106,0.664134,0.24096,0.247206,0.342599,0.178828,0.2231,0.147918,0.214613,0.125384,0.161029,0.045704,0.242327,0.0824475,0.245201,0.0583411,0.10716,0.113751,0.106444,0.145455,0.0518635,0.136399,0.098182,0.101723,0.339798,0.126965,0.0473086,0.19492
297.042,0.996521,0.0838657,5,31,0,-270.554,0.161732,0.390251,0.937114,0.123418,0.0517401,-0.0749133,0.702886,-0.880873,0.949152,-0.0932919,-0.437461,0.840629,-3.52336,-0.377454,-0.916537,-0.714576,0.695718,-1.08886,-1.3127,1.29873,1.62662,2.37497,1.32768,-0.585368,-0.618143,-0.74822,0.822881,1.07556,-0.241991,0.293868,0.378055,1.37682,0.167858,-0.731056,0.718978,0.0494485,1.18466,-0.171817,-0.0641132,6.91019,-0.694066,0.592232,-0.140487,-0.382398,0.515953,-2.55143,-0.34022,-0.719135,-0.577178,0.414097,-0.840257,-0.997592,0.837944,1.06842,1.59442,0.858292,-0.486361,-0.509397,-0.600827,0.503478,0.681086,-0.245006,0.131642,0.190816,0.892835,0.0430718,-0.588762,0.430446,-0.0401567,0.757767,-0.195681,-0.119978,0.584669,1.30183,2.28376,1.36923,2.37106,-1.09934,2.12854,1.34293,0.805037,2.26921,1.01485,0.857516,1.86267,2.08845,2.53648,2.50644,0.594807,1.55267,0.988349,3.13469,2.84664,2.43795,2.60763,2.04592,2.32679,1.76731,1.83549,2.28974,1.19826,1.6723,2.05332,1.52817,0.357859,0.213858,0.0924767,0.202744,0.0854062,0.750136,0.106354,0.207028,0.308949,0.0937057,0.266031,0.297858,0.134392,0.110224,0.0733402,0.0754079,0.355533,0.174701,0.271238,0.0416988,0.0548555,0.0803246,0.0686488,0.114465,0.0889283,0.145878,0.137586,0.0919763,0.231786,0.158118,0.113717,0.178262
304.239,0.984656,0.0838657,5,31,0,-284.214,0.296921,-0.230108,0.240241,0.343734,0.0484452,0.0289602,0.698312,-0.750843,0.948438,0.434342,-0.390874,0.553701,-2.61963,-1.1435,-0.962053,-0.729868,0.880002,-1.7744,-0.348828,1.15184,1.60578,1.49196,1.63983,-0.399639,-0.0421588,-0.337745,0.169011,-0.360734,-0.45332,-0.190823,-0.0182839,2.22322,0.217746,-0.291924,-0.553851,-0.440494,0.0723556,0.660743,0.176522,5.25453,-0.495362,0.691265,0.332266,-0.243992,0.415616,-1.80036,-0.76956,-0.642852,-0.480715,0.643476,-1.21013,-0.21463,0.833302,1.1503,1.07081,1.17407,-0.250112,-0.000479782,-0.206891,0.146983,-0.222945,-0.287598,-0.104294,0.0161923,1.58146,0.181015,-0.174894,-0.3578,-0.278642,0.0794869,0.490365,0.152227,0.42792,1.08165,2.69337,1.48733,2.24383,-0.663479,1.26796,1.37914,0.539457,2.47169,0.618083,1.61358,1.59054,1.83136,1.95575,2.80851,0.631758,2.02151,1.00706,2.70187,1.89594,2.31574,2.30526,1.8444,2.65008,1.55219,2.18621,1.1706,0.668417,0.7438,2.57851,1.78666,0.394623,0.253194,0.0633655,0.184323,0.0958833,0.660041,0.219606,0.201147,0.368314,0.0778671,0.350217,0.166092,0.169308,0.138077,0.123928,0.0568663,0.347112,0.116963,0.267555,0.062863,0.130569,0.0898281,0.0906883,0.136531,0.065984,0.17477,0.100995,0.236746,0.338851,0.322174,0.0705345,0.143483
301.815,0.801965,0.0838657,6,63,0,-279.142,0.152693,-0.330411,0.147345,0.157411,0.049885,0.408243,0.770583,-0.394234,1.00695,-0.499005,-0.373301,0.800261,-2.83803,-0.348752,-1.47477,-0.286387,-0.72653,-0.931718,-1.27042,0.87055,2.38054,1.7868,1.21462,-0.413393,-0.574083,-0.243671,0.222545,1.10711,-0.945811,0.447424,-0.285314,1.63868,0.783476,-0.347612,0.762036,0.389124,1.18489,-0.0391854,-0.50539,6.32275,0.104453,1.18418,0.023718,0.120583,1.02491,-1.7787,0.139501,-0.728187,0.187558,-0.151609,-0.309723,-0.570724,1.07907,2.24265,1.78512,1.34421,0.0896891,-0.0341358,0.220474,0.579732,1.26136,-0.320583,0.75302,0.188385,1.67098,1.01198,0.140379,0.995455,0.708096,1.3213,0.378047,0.0187979,0.603931,1.13493,2.2934,1.74176,2.74586,-1.05123,1.78633,1.1923,0.786806,1.56934,1.41123,1.15023,1.41884,2.4927,2.28858,2.86562,0.569058,1.88636,1.01926,3.04896,3.28163,2.19853,3.07259,1.90934,2.32012,1.97749,2.41007,2.12769,1.24171,1.56699,2.11725,1.54021,0.353445,0.243253,0.0916706,0.149089,0.0603208,0.741011,0.143523,0.232847,0.312855,0.17231,0.19604,0.240447,0.194843,0.0763716,0.0920734,0.0538793,0.361454,0.131661,0.265171,0.0452624,0.0362069,0.0998826,0.0442521,0.129055,0.0894706,0.121587,0.0824083,0.106434,0.224138,0.172646,0.107432,0.176505
302.424,0.995075,0.0838657,6,63,0,-284.641,0.217696,-0.141691,0.216693,-0.0164191,0.047346,0.142416,0.780411,-0.0529707,1.60786,0.642647,-0.49162,0.512149,-2.46468,-0.770554,-0.735933,-0.35169,0.913708,-1.76916,-0.249235,1.66796,1.70316,1.75296,1.59113,0.37927,-0.149567,0.261711,0.441851,-0.28987,-0.477883,-0.24168,0.189942,2.77075,0.395299,-0.506069,0.0677476,0.192907,0.631112,1.10942,0.102869,5.42061,0.101077,1.39721,0.643945,-0.24125,0.542103,-1.78105,-0.458934,-0.431915,-0.132047,0.855484,-1.23826,-0.0520904,1.44411,1.47158,1.51044,1.38415,0.438402,0.0256918,0.346658,0.487241,-0.0838018,-0.23053,-0.0461938,0.290649,2.30474,0.450911,-0.252526,0.195287,0.292963,0.634942,1.00822,0.222696,0.669054,1.44438,2.77946,1.27876,2.15681,-1.01149,1.198,1.37217,0.530622,2.47019,0.376446,1.56261,1.83978,1.80283,2.00227,2.80947,0.945848,1.82978,1.19871,2.81214,1.81498,2.14171,2.13666,1.90535,3.01475,1.45232,1.88298,1.34606,0.875581,0.938364,2.67881,1.64802,0.338709,0.190868,0.0584445,0.217761,0.103697,0.733312,0.231831,0.202269,0.370372,0.0779747,0.406984,0.173272,0.137077,0.141507,0.118965,0.0568145,0.27972,0.138264,0.231704,0.0566718,0.140037,0.105108,0.105584,0.129504,0.0467638,0.189644,0.132046,0.206516,0.294094,0.281231,0.0642351,0.161377
305.855,0.997955,0.0838657,5,31,0,-284.429,0.181239,-0.0392978,0.270221,-0.299178,0.0522685,0.182938,0.741624,0.346093,1.76215,0.0437277,-0.0508937,0.535016,-1.9621,-0.399151,-0.761582,-0.304018,-0.171963,-1.85803,-0.484055,1.55484,1.83179,1.928,0.777633,-0.0342382,-0.551665,0.413853,-0.0152994,-0.279221,-0.544775,0.145275,-0.0517972,2.15348,0.236329,-0.873356,0.817674,0.616773,0.791548,0.332126,-0.150842,5.50136,0.439609,1.48979,0.215368,0.145194,0.579719,-1.2722,-0.113082,-0.381869,-0.0425282,0.0554067,-1.19502,-0.176048,1.33604,1.54144,1.61279,0.75965,0.157547,-0.226189,0.489861,0.171592,-0.0241381,-0.221079,0.290678,0.144524,1.78001,0.358206,-0.464763,0.789344,0.640352,0.769969,0.429251,0.0710703,0.853883,1.32911,2.43016,1.68049,2.21956,-0.645467,1.50337,1.46704,0.476283,1.69524,0.444818,1.46379,1.54598,1.69437,1.88853,2.19041,0.476758,1.62272,1.21775,2.59546,1.92931,2.25505,2.55774,1.78436,2.35109,1.24493,1.75003,1.8349,1.05869,0.876046,2.01035,1.50183,0.298619,0.209307,0.0809017,0.15703,0.0980081,0.655988,0.181924,0.187393,0.38313,0.155088,0.390593,0.187889,0.175667,0.155202,0.131412,0.100615,0.383018,0.16483,0.228333,0.0694314,0.126827,0.0949144,0.0719084,0.143765,0.086979,0.22358,0.148044,0.137655,0.257561,0.293998,0.11812,0.182152
294.789,0.9795,0.0838657,5,31,0,-282.259,0.116916,0.139081,0.574236,-0.206724,0.0409342,0.249131,0.678052,-0.395834,0.99847,0.930659,-0.956837,-0.015863,-2.80069,-0.686684,-1.61624,-0.724224,0.216565,-1.18243,-0.582562,1.80601,1.83632,1.53016,1.31136,-0.0657112,-0.573895,0.885276,0.310861,-0.0457756,-0.656157,-0.282292,0.0596724,2.33988,0.43979,-0.813015,0.753062,0.248197,1.11983,0.78405,0.398675,4.50333,-0.0192645,0.926145,0.880166,-0.399654,0.238375,-1.64988,-0.216476,-0.846765,-0.24193,0.395973,-0.552617,-0.145876,1.4737,1.49425,1.28666,1.1383,0.204576,-0.139999,0.849394,0.459911,0.218093,-0.195777,0.0577224,0.289592,1.83569,0.547332,-0.302135,0.759746,0.417422,1.00843,0.780758,0.519453,0.492471,0.987605,2.786,0.974033,1.69393,-0.986384,1.23674,0.772527,0.351674,1.85153,0.902938,1.30968,1.80493,1.80131,1.61092,2.43012,0.600911,1.47929,1.60673,2.52948,1.91925,1.91472,2.00449,1.74515,2.47023,1.42029,1.6037,1.74832,0.914787,1.2554,2.13317,1.81127,0.379312,0.271385,0.0580856,0.274077,0.15526,0.728373,0.225003,0.315933,0.412977,0.135694,0.288447,0.212541,0.141252,0.141691,0.166461,0.0809046,0.354135,0.185534,0.167042,0.0738173,0.127945,0.128451,0.118733,0.14866,0.0779716,0.194616,0.167466,0.148259,0.286021,0.221766,0.105915,0.140484
