lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bP,aHS.1,aHS.2,bAHS.1,bAHS.2,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0670812
# Diagonal elements of inverse mass matrix:
# 0.0360749, 0.0631587, 0.0856806, 0.0725453, 0.000396129, 0.000516929, 0.0363, 0.0245764, 0.118314, 0.176889, 0.211994, 0.121347, 0.147767, 0.266495, 0.368354, 0.158602, 0.10708, 0.133944, 0.139643, 0.122392, 0.116399, 0.160905, 0.126352, 0.20361, 0.09494, 0.142512, 0.120229, 0.258511, 0.186924, 0.250205, 0.244673, 0.130955, 0.184011, 0.158563, 0.189094, 0.193578, 0.106958, 0.115405, 0.421899, 0.143597
-3811.08,0.980754,0.0670812,6,63,0,3831.59,0.0647646,0.0691715,-0.258536,0.597163,0.0828784,0.040503,0.192071,0.792563,-1.59753,0.738541,-0.203808,-0.327268,1.28541,-2.95229,-0.857641,-1.15319,-0.835851,0.741015,-1.20871,-0.985751,0.273731,1.56837,1.59434,1.49876,-0.391051,-0.463739,-0.96685,0.229915,0.632549,-1.23645,-0.0451171,-0.124561,1.78311,0.753406,-0.862736,0.492199,-0.158355,0.0834141,0.141792,0.185732,-1.07407,0.777412,0.0305408,-0.0673092,1.21084,-2.1478,-0.487663,-0.721907,-0.470393,0.779372,-0.765906,-0.589198,0.40902,1.4351,1.45568,1.37994,-0.117861,-0.175471,-0.574218,0.374294,0.693407,-0.787895,0.156313,0.0933492,1.6053,0.789194,-0.491702,0.58217,0.0665652,0.258182,0.30445,0.339276,0.108624,1.51457,2.50404,1.32877,2.77268,-0.809053,1.6266,1.17145,0.793306,2.34121,0.795934,0.972642,1.42136,2.41528,2.48471,2.61026,0.967149,1.71788,0.851492,3.17931,2.75252,2.1,2.71269,1.65519,2.9095,2.33284,1.9818,2.24375,1.24211,1.18833,2.34843,1.5696,0.472871,0.180262,0.0755753,0.209362,0.0588184,0.691908,0.164297,0.236594,0.311459,0.0877668,0.310896,0.274354,0.194448,0.0820148,0.0769373,0.0684808,0.275449,0.152144,0.29912,0.0399518,0.0599447,0.109097,0.0622285,0.160409,0.0516861,0.0884395,0.121127,0.0958898,0.224069,0.233558,0.0871908,0.172273
-3805.09,0.999602,0.0670812,6,63,0,3827.67,0.185725,0.122512,-0.0808956,0.449535,0.0869427,0.0337912,0.0652761,0.795207,-1.16569,0.828507,-0.102859,0.164705,0.999497,-3.23502,-0.429096,-1.28163,-0.483751,0.808439,-1.34529,-0.845877,0.717166,1.41095,0.689508,1.4125,-0.521027,-0.2437,-0.376584,0.313413,-0.033669,-1.56427,-0.434185,0.413473,2.03213,0.429949,-0.832829,0.33057,-0.453166,0.13836,0.588095,0.181226,-0.861686,0.72411,-0.0165182,0.196251,0.860083,-2.50723,-0.275944,-0.953882,-0.319406,0.708153,-1.00451,-0.607371,0.635572,1.18727,0.613578,1.1885,-0.349048,-0.128516,-0.234186,0.314504,0.0385023,-1.17864,-0.279991,0.394073,1.68124,0.407175,-0.596995,0.328148,-0.295085,0.175301,0.532933,0.209388,0.278523,1.49262,2.83749,1.92001,2.75772,-1.24241,1.64146,1.29153,0.888386,2.60579,0.89313,1.29027,1.62585,2.15852,1.59545,2.73837,0.694042,2.1169,1.10877,3.51629,2.4578,2.11008,2.66096,2.29171,2.92283,1.84518,2.25702,1.86119,0.832466,1.09588,2.3638,1.75926,0.430816,0.183529,0.0553314,0.127861,0.0596519,0.775983,0.162266,0.215594,0.291443,0.0687665,0.290464,0.215807,0.1644,0.103537,0.168619,0.0607466,0.333135,0.107465,0.2481,0.0288524,0.07887,0.108121,0.0653165,0.0918115,0.0510367,0.13644,0.094746,0.134564,0.303124,0.250512,0.0859748,0.146883
-3804.87,0.955409,0.0670812,6,63,0,3821.47,0.102685,0.370551,0.197541,0.126855,0.0652205,0.0386378,0.227396,0.885098,-0.767287,0.844093,0.622509,-0.412479,0.981709,-2.56091,-0.192197,-0.628378,-0.313186,0.0463805,-0.401555,-0.194039,0.813691,1.13461,1.86592,1.95895,-0.191949,-0.0620543,-0.698888,0.867938,0.788787,-0.769197,0.55569,0.586589,1.52831,0.246859,-0.161473,0.489525,-0.463721,0.253339,0.308076,0.618553,-0.451728,0.974501,0.778377,-0.137688,1.0963,-2.03926,0.0572832,-0.32878,-0.0498039,0.268447,-0.12802,0.0556523,0.947592,1.23164,1.87892,1.96126,0.0575024,0.172472,-0.391188,0.995606,0.92555,-0.453419,0.719236,0.746585,1.5801,0.44589,0.0844766,0.660674,-0.183043,0.451626,0.500073,0.774876,0.605845,1.60706,2.86814,1.10421,2.46865,-0.859042,2.00353,1.30444,1.08504,1.64079,1.24432,1.42799,1.80594,2.09602,2.64829,3.07272,0.948462,1.80569,0.898212,3.34625,2.68921,1.96245,2.87422,2.11893,2.75359,1.83206,2.17424,2.14361,0.836243,1.22632,2.24815,1.88633,0.353008,0.166997,0.053751,0.248952,0.0780857,0.702461,0.118833,0.213418,0.252553,0.162358,0.223685,0.193412,0.141129,0.109484,0.0660948,0.0442468,0.279194,0.141159,0.289418,0.034018,0.0636128,0.123202,0.0534426,0.107271,0.0598844,0.137993,0.102087,0.10493,0.302327,0.226826,0.0955096,0.131663
-3816.05,0.973876,0.0670812,6,63,0,3829.1,0.168241,0.0592161,-0.113279,0.324424,0.0589,0.055934,0.0682132,0.693244,-0.829069,1.09872,0.41069,0.976273,1.62645,-3.69707,-0.724528,-0.4844,-0.989213,2.18364,-0.872668,-0.0126325,1.2361,1.85072,1.4703,2.83387,-0.740521,0.733136,-0.140627,1.38521,1.06433,-0.678644,1.33416,0.516288,2.13163,0.292704,0.398858,-0.509494,0.347848,0.999798,0.039946,0.384271,-0.506534,0.829892,0.352922,0.745009,1.19574,-2.49476,-0.434062,-0.267594,-0.617553,1.58201,-0.536759,0.0594558,0.925134,1.35121,1.08749,2.03278,-0.445149,0.576456,-0.0292759,1.0285,0.806056,-0.402253,0.993114,0.426127,1.54596,0.271129,0.344719,-0.284991,0.309357,0.761318,0.0959055,0.334607,0.665809,1.38696,2.29362,1.92,2.48853,-1.10378,2.02476,1.2608,0.666658,2.8748,0.756036,1.35225,1.8666,2.24389,2.0645,3.08997,0.601049,2.10485,1.47867,3.20479,2.45225,1.83294,2.99271,1.71892,2.8861,1.94382,2.28541,1.55244,1.47558,1.5899,2.4733,1.3918,0.339436,0.199893,0.0916531,0.127861,0.0766659,0.750968,0.116627,0.220836,0.339246,0.0534133,0.319508,0.205503,0.133935,0.095878,0.112596,0.0435229,0.354104,0.108626,0.185628,0.0389857,0.0792741,0.137888,0.0477564,0.15201,0.052845,0.125229,0.0923382,0.174734,0.186096,0.169398,0.0777512,0.19912
-3813.87,0.911305,0.0670812,6,63,0,3843.64,0.0988287,0.276494,-0.563571,0.194399,0.0951913,0.0552992,0.159902,0.834597,-0.852437,0.537906,0.582633,0.233443,1.50061,-3.05395,-1.57418,-1.14256,-0.923679,1.59486,-0.848239,0.362172,0.302206,1.83986,1.52027,2.11362,-0.617544,-0.449328,-1.21549,-0.162628,0.635319,-0.526502,0.453356,1.42452,1.54929,0.0847076,-0.551053,-0.0911396,-0.480904,0.215239,0.270442,0.455311,-0.551539,0.608837,0.646165,0.354733,1.4123,-2.38892,-1.1539,-0.793672,-0.610997,1.49096,-0.548035,0.46217,0.412123,1.69544,1.42871,1.92392,-0.355498,-0.215105,-0.854543,0.0241736,0.690138,-0.279515,0.538272,1.34881,1.45293,0.230599,-0.300005,0.0838373,-0.241459,0.33954,0.385613,0.539904,0.6507,1.20278,3.05207,1.52315,2.77111,-0.989288,1.32022,0.945895,0.70184,2.84977,0.810767,1.82097,1.35983,2.62118,2.33649,2.90196,0.669481,1.52446,0.679491,2.81084,2.62009,2.60235,3.03937,2.70761,2.82107,1.91625,2.1059,1.9211,0.932211,1.17189,2.6854,1.51794,0.342832,0.23098,0.0451281,0.178998,0.0589057,0.728947,0.210782,0.279711,0.331404,0.0546934,0.307727,0.139317,0.204267,0.0677875,0.0881454,0.0520567,0.338613,0.178805,0.336375,0.0567409,0.0678568,0.0689875,0.0456787,0.0625259,0.0561963,0.128281,0.108525,0.127739,0.282476,0.236513,0.0638407,0.179765
-3812.77,0.926861,0.0670812,6,127,0,3828.37,0.00553417,0.553395,-0.100732,0.0978146,0.0988858,0.0274474,0.0223011,0.764471,-0.644092,0.783774,-0.458783,0.360611,1.35628,-2.73746,-0.104421,-0.439812,-0.70011,-0.15767,-0.662381,-0.729092,1.27638,1.12444,1.70071,2.45395,-0.36643,0.549831,0.34426,0.330679,0.679468,-1.4193,-0.298136,-0.0841935,1.90049,0.404481,-0.231626,0.24292,0.0342624,0.607125,1.79303,0.776596,-0.470089,0.621474,-0.328425,0.297977,1.05914,-2.07041,-0.0575258,-0.313923,-0.512913,-0.0982328,-0.48407,-0.535069,0.998054,0.881904,1.32244,1.89827,-0.257824,0.442631,0.285478,0.275096,0.541735,-1.06272,-0.205615,-0.0420624,1.47517,0.331515,-0.15477,0.208006,0.0484937,0.486431,1.39302,0.615986,0.537064,1.32671,2.29788,1.63877,2.5977,-1.00111,1.58092,1.62019,0.549135,1.44033,1.0545,1.0035,1.82871,1.75182,1.98994,3.0413,0.561014,2.37674,1.45732,3.29695,2.67362,2.05802,2.51958,1.4965,2.56466,1.5571,2.47154,1.48735,0.998466,1.25266,2.76577,1.75901,0.368871,0.209705,0.0912983,0.162632,0.0692864,0.731277,0.170666,0.165179,0.366065,0.191494,0.258363,0.268254,0.138392,0.147818,0.120263,0.0455947,0.363313,0.0849637,0.188878,0.035676,0.0645483,0.113244,0.0744969,0.182948,0.0714476,0.174062,0.0778776,0.18432,0.269243,0.22224,0.0592024,0.146915
-3806.11,0.683363,0.0670812,6,127,0,3839.6,0.118741,0.417413,-0.135674,0.0536667,0.0954312,0.0389378,-0.0914945,0.890777,-0.675347,0.919294,-0.342133,-0.179156,1.46239,-2.57717,-0.40536,-0.363104,-0.431395,0.389197,-1.22005,-0.598024,1.42832,1.89123,2.10312,1.82667,0.115755,0.678743,-0.330805,0.543687,0.608194,-1.06379,0.30651,0.181773,1.93586,0.870768,-0.890045,0.251278,0.168515,0.850031,0.748899,0.35581,-0.693079,0.727392,-0.396259,-0.251082,1.21117,-2.38718,-0.45258,-0.414939,-0.475771,0.255193,-1.17829,-0.624201,1.18082,1.59317,1.78191,1.53567,0.0116172,0.513114,-0.386168,0.39281,0.450271,-1.0391,0.181538,0.0704245,1.63293,0.684165,-0.884326,0.132339,0.0586145,0.665693,0.575608,0.225453,0.361631,1.35378,2.32743,1.232,2.88511,-1.21266,1.4977,1.64073,0.656814,1.92914,0.495658,1.04974,2.02946,2.45319,2.52572,2.82788,0.887815,2.56878,0.902168,3.49822,2.6968,2.16175,3.00066,1.74437,2.80445,2.06775,1.83936,1.61117,1.07019,1.42927,2.30724,1.51767,0.410565,0.205252,0.0888768,0.225832,0.0528943,0.770769,0.182769,0.162366,0.341456,0.126846,0.378561,0.259274,0.116145,0.0792055,0.0740744,0.0558358,0.291561,0.0711748,0.288605,0.0293629,0.0631624,0.103239,0.0473963,0.148759,0.0570841,0.112271,0.137127,0.166426,0.255366,0.193213,0.0905249,0.179805
-3805.56,0.979351,0.0670812,6,63,0,3823.22,-0.0114376,0.0341699,0.116481,0.405407,0.0808589,0.0545862,0.156337,0.862592,-0.492161,1.29526,0.422431,-0.160381,0.226688,-2.73136,-0.651421,-1.2797,-0.557195,-0.115794,-1.22743,-0.403179,0.570172,1.58718,1.47826,1.44055,-0.578406,-1.00694,0.0334987,0.160946,-0.0965701,-0.857803,-0.188893,-0.114458,1.89986,-0.400691,-0.482705,-0.23707,0.170495,0.493156,0.214053,-0.339667,-0.268197,1.27362,0.520723,0.0179936,0.351876,-2.19971,-0.405574,-0.947526,-0.324296,0.0564538,-0.902434,-0.191442,0.648162,1.52543,1.43147,1.39894,-0.342592,-0.712244,0.185233,0.295168,0.0730362,-0.583597,-0.00660081,0.0576062,1.79514,-0.189296,-0.260041,-0.0481578,0.303405,0.581729,0.340977,-0.136657,0.763385,1.70475,3.26066,1.70677,2.20237,-0.952726,1.88149,1.2264,0.816459,1.90694,0.948056,1.65905,1.45728,2.28408,2.28341,2.926,0.57158,1.46168,1.54433,3.35854,2.40868,2.56064,2.8142,1.9081,2.99048,1.3318,2.4799,1.63493,1.33146,1.28109,2.55875,1.3904,0.317912,0.153846,0.0369457,0.153584,0.0995382,0.721663,0.132218,0.226812,0.306516,0.129325,0.279276,0.15989,0.188884,0.0924503,0.0925066,0.0508833,0.360872,0.18821,0.175906,0.0336165,0.0825131,0.0717152,0.0565618,0.129195,0.0478579,0.208862,0.0772795,0.163156,0.208919,0.217365,0.0718412,0.199344
-3800.16,0.994125,0.0670812,5,63,0,3823.04,0.159102,-0.101937,0.145458,0.14172,0.0636546,0.0655409,0.174222,0.847017,-0.430972,1.24587,0.122927,-0.0686267,0.302158,-3.02466,-1.05891,-1.39387,-0.493815,-0.0874076,-0.975973,-0.438676,0.964291,1.64669,1.64561,1.4017,-0.268928,-0.78981,0.0921502,0.295968,0.406329,-0.515562,0.00201342,-0.464086,1.83493,0.142341,-0.266475,-0.193807,0.305267,0.505907,-0.0499819,-0.313714,-0.190819,1.2295,0.278343,0.116094,0.430155,-2.38772,-0.722692,-1.00641,-0.244048,0.100186,-0.652444,-0.197344,0.990993,1.569,1.56808,1.36149,-0.0535654,-0.494761,0.252274,0.424911,0.51839,-0.262468,0.175927,-0.218868,1.72844,0.294787,-0.0514875,0.0100641,0.432788,0.602733,0.131886,-0.0914996,0.720085,1.41945,2.78329,1.79353,2.2349,-1.20588,1.69565,1.05296,0.797937,1.90493,1.1523,1.6074,1.65202,2.1522,2.32976,2.91161,0.750833,1.5646,1.55642,3.18448,2.70506,2.56075,2.74453,1.58588,2.83596,1.80083,2.45346,1.71799,1.35422,1.13444,2.52858,1.45863,0.327374,0.194748,0.0582338,0.14264,0.0966597,0.769568,0.155034,0.258657,0.310467,0.129551,0.240069,0.166949,0.160836,0.104126,0.0886881,0.0515824,0.32064,0.172987,0.17416,0.0397541,0.0626752,0.0717074,0.0603964,0.169964,0.0554114,0.141751,0.0791859,0.15213,0.205181,0.243344,0.0738789,0.188677
-3798.6,0.964872,0.0670812,6,95,0,3815.38,0.0833783,0.497086,0.187736,-0.0153903,0.079479,0.0375761,0.139386,0.878485,-0.357779,0.450317,-0.127403,-0.345195,1.36061,-2.74464,-0.0310597,-0.734915,-0.614725,0.531063,-1.13349,-0.45575,0.925802,1.57211,1.55763,1.66415,-0.283473,0.563053,-0.565683,0.0773054,0.472064,-0.842873,0.133701,0.760451,1.80351,0.541819,-0.472025,0.71786,-0.213584,0.62894,0.684386,0.273855,-0.174917,0.534983,0.0274653,-0.163862,1.33466,-2.27173,0.112101,-0.506226,-0.40064,0.605917,-0.856367,-0.260983,0.95269,1.52047,1.50774,1.60131,-0.10964,0.63402,-0.357557,0.207298,0.554087,-0.601065,0.256841,0.807431,1.72375,0.615366,-0.275281,0.770015,-0.0482435,0.6919,0.740609,0.379964,0.847047,1.14361,2.43478,1.21023,2.86771,-1.14227,1.99832,1.34474,0.696477,2.13897,0.676682,1.27207,1.76443,2.35455,2.18585,2.81645,0.717327,2.48499,0.889864,2.93253,2.56401,2.20365,2.74364,2.34048,2.85844,1.94983,2.13204,2.19153,0.922359,1.41993,2.37524,1.5951,0.300053,0.241658,0.0805584,0.22966,0.0537729,0.758096,0.11938,0.206732,0.332594,0.105367,0.337002,0.218904,0.146237,0.0867048,0.101028,0.0564418,0.327982,0.0769175,0.291138,0.0505686,0.0714908,0.0994233,0.0604469,0.0878254,0.0542467,0.124571,0.106022,0.100514,0.284477,0.194673,0.0850804,0.168668
-3805,0.967452,0.0670812,5,63,0,3818.61,0.0894377,0.243937,-0.0958178,0.419219,0.0849161,0.0348852,0.112347,0.836144,-0.405689,0.488267,0.11164,0.296556,0.958475,-2.83282,-0.606432,-1.30927,-0.682491,0.479372,-1.18548,-0.447703,1.37178,1.70149,2.04582,1.76865,-0.367647,-0.0600282,-0.319394,-0.139164,0.429847,-0.425191,0.169792,0.0496489,1.73542,0.515151,0.00391049,-0.292131,-0.755631,0.491332,1.12177,-0.11632,-0.226867,0.520608,0.205695,0.360311,0.913771,-2.2563,-0.394717,-0.982387,-0.458313,0.513171,-0.878881,-0.261997,1.25935,1.53503,1.82295,1.59119,-0.195058,0.0621553,-0.154712,-0.00401362,0.471762,-0.243173,0.254318,0.153861,1.56341,0.543088,0.115617,-0.131916,-0.519469,0.523171,1.05031,0.0150868,0.930836,1.29457,2.76275,1.81346,2.53675,-0.98006,1.56535,0.980258,0.769161,2.13615,0.7441,1.36098,2.24811,2.51831,2.76257,2.87451,0.834063,2.0248,1.2123,2.89271,2.60424,2.73847,2.89629,1.77684,2.82576,2.00216,2.67268,1.4192,0.61303,1.43796,2.87046,1.2984,0.282755,0.21508,0.0593704,0.14022,0.0733215,0.72712,0.172881,0.272841,0.316661,0.105632,0.322108,0.20408,0.095513,0.0745844,0.0593806,0.0534282,0.302787,0.116623,0.229294,0.0525152,0.0688661,0.0607414,0.0523372,0.144693,0.0559477,0.118977,0.0646051,0.194786,0.351368,0.191862,0.0536331,0.214434
-3804.36,0.999429,0.0670812,5,31,0,3815.92,0.00907208,0.152779,0.236662,0.245694,0.0683944,0.0459007,0.196042,0.901411,-0.75211,0.973777,0.204652,-0.452047,0.917161,-2.62961,-0.463364,-0.455837,-0.727272,0.453124,-1.01953,-0.456621,0.405992,1.43029,1.90739,1.68742,-0.506592,-0.289762,-0.216837,0.579624,0.507998,-0.986289,0.0877806,0.43199,2.0445,0.160936,-0.711398,0.727907,0.577483,0.497718,0.0757256,0.662643,-0.481919,1.07382,0.380517,-0.211439,1.02278,-2.17432,-0.221639,-0.214855,-0.45953,0.604493,-0.722975,-0.215561,0.562008,1.48532,1.91538,1.7171,-0.260606,-0.0651525,0.000582256,0.718522,0.653957,-0.693011,0.275168,0.585443,2.03898,0.341112,-0.445221,0.852185,0.716591,0.644691,0.264302,0.793356,0.44392,1.49475,2.73371,1.25263,2.62363,-1.07803,1.75992,1.65958,0.558111,2.20535,0.877878,1.38529,1.28583,2.18165,2.63248,3.04438,0.536598,1.80928,1.20183,3.34529,2.66518,2.00215,2.69675,2.1863,3.10252,1.67216,1.90797,2.31305,1.62664,1.27408,2.13418,2.12063,0.390807,0.18321,0.0610134,0.222246,0.0676327,0.746121,0.146801,0.159819,0.363985,0.0992715,0.293618,0.20016,0.21656,0.10141,0.0670771,0.0454609,0.368979,0.140725,0.231151,0.0340497,0.0650597,0.118977,0.0631652,0.100988,0.0430033,0.158136,0.129209,0.0900482,0.164291,0.21856,0.105819,0.107108
-3804.93,0.984665,0.0670812,6,63,0,3822.9,0.114933,-0.0496036,-0.42627,0.636655,0.0871198,0.0278171,0.169924,0.789988,-0.316505,0.455309,-0.306836,0.34206,0.841657,-2.96311,-0.224295,-1.5054,-0.700618,0.105657,-1.22779,-0.447992,1.38255,1.7194,1.17,2.06991,-0.521623,0.21281,-0.106336,0.0402196,0.646461,-0.806788,0.0253628,0.126482,1.85429,0.674449,-0.175629,-0.0287114,-0.641764,0.515447,1.30957,-0.237867,-0.0801113,0.529613,-0.0724722,0.440148,0.834823,-2.1709,-0.00726628,-1.01932,-0.383556,0.253392,-0.800013,-0.183984,1.26212,1.52823,1.09421,1.80513,-0.242151,0.338042,0.0859203,0.201697,0.68062,-0.467429,0.189961,0.269844,1.63479,0.702731,0.0311791,0.147243,-0.337062,0.577121,1.20447,-0.0179881,0.923515,1.22725,2.5397,1.91976,2.48868,-1.05173,1.63615,0.983015,0.675705,1.90725,0.853844,1.46987,2.16046,2.39277,2.03745,3.1105,0.7178,2.34038,1.25645,3.16235,2.8572,2.58034,2.88925,1.9237,2.72187,1.95927,2.64335,1.4898,0.67169,1.42068,2.84143,1.28739,0.284242,0.226663,0.0731214,0.127888,0.0766556,0.741107,0.162989,0.272294,0.337221,0.12929,0.298627,0.186962,0.103358,0.0837257,0.115327,0.0426761,0.327878,0.0878337,0.221586,0.0406074,0.0543106,0.0704142,0.0526873,0.12745,0.0616952,0.123546,0.0663999,0.183952,0.338118,0.194555,0.0551261,0.216295
-3804.9,0.967337,0.0670812,6,63,0,3816.9,0.0519858,0.531733,0.342815,0.143115,0.0769479,0.00724543,0.245586,0.761954,-0.884368,0.532343,0.176064,-0.534603,1.07371,-2.72488,0.269599,-0.608994,-0.572565,0.593709,-0.98976,-0.688152,0.343182,1.25943,2.15869,1.69405,-0.287845,-0.591219,-0.0713832,0.278328,0.37762,-0.806156,0.142974,0.301309,2.21404,0.603966,-0.75898,0.991929,0.502537,0.211489,1.87485,0.584794,-0.428261,0.651207,0.379739,-0.161756,1.0637,-1.83064,0.451009,-0.218439,-0.190682,0.697965,-0.508565,-0.278754,0.507075,1.20521,1.89041,1.53638,0.0262613,-0.204896,0.191196,0.45766,0.533315,-0.368668,0.354526,0.47517,1.93258,0.705781,-0.332722,1.00139,0.628496,0.406731,1.67413,0.691173,0.424862,1.42463,2.7933,1.25148,2.63084,-0.994325,1.47078,1.65649,0.676932,2.2651,1.05857,1.28838,1.26712,2.02211,2.47456,2.79572,0.736695,1.67003,1.08779,3.17901,2.56214,2.42963,2.84504,2.04231,2.80744,1.59664,2.08084,1.88652,1.42668,1.14313,2.45773,1.95052,0.395354,0.193937,0.0576872,0.222443,0.0671797,0.729941,0.186825,0.160234,0.336946,0.0940548,0.257583,0.216127,0.219751,0.116901,0.077661,0.0575558,0.323727,0.15842,0.252034,0.0399631,0.0716152,0.0809406,0.0549384,0.114832,0.0569235,0.168451,0.110973,0.131642,0.193617,0.241747,0.078875,0.124497
-3802.6,0.972884,0.0670812,6,63,0,3821.87,0.124008,0.0764397,-0.375027,0.500405,0.0875652,0.0226974,0.197156,0.720171,-0.393545,0.232188,-0.294104,-0.0297376,0.797852,-2.89391,-0.042768,-1.50242,-0.852377,-0.0244817,-1.50183,-0.664686,1.03844,1.56583,1.55128,2.73916,-0.905742,-0.0804264,-0.125887,-0.00754523,0.612458,-1.13246,-0.165538,-0.0286926,1.87031,0.741695,-0.198029,0.184656,-0.434324,0.420356,0.902615,0.554812,-0.0862641,0.364371,-0.0146494,0.17574,0.771746,-1.88696,0.166356,-0.884841,-0.416701,0.179525,-0.884421,-0.281532,0.94501,1.32482,1.31435,2.16982,-0.455133,0.139235,0.106496,0.191722,0.638231,-0.618406,0.0779403,0.176492,1.5441,0.731304,0.0545415,0.33014,-0.115632,0.499885,0.847193,0.596716,0.870956,1.07192,2.54916,1.6012,2.37233,-0.84553,1.64562,1.06601,0.585914,1.78011,0.716167,1.31906,1.80223,2.16856,2.16793,3.42015,0.438263,2.09008,1.1999,3.10579,2.76421,2.38322,2.72931,1.77708,2.56941,1.88885,2.61835,1.55183,0.83369,1.31039,2.27085,1.84704,0.295055,0.255038,0.0724832,0.167814,0.0853068,0.699629,0.161702,0.256163,0.357573,0.144289,0.328238,0.210975,0.14158,0.10261,0.102667,0.0316716,0.392155,0.110064,0.231493,0.0428691,0.0592891,0.0844609,0.0612658,0.144664,0.0711332,0.131376,0.0679669,0.174822,0.302865,0.212422,0.0935664,0.136221
-3803.75,0.998687,0.0670812,6,63,0,3814.75,0.347263,0.381312,0.166383,0.0260835,0.0751829,0.0402672,0.145596,0.698125,-1.37018,0.806681,-0.104411,-0.447628,1.22406,-3.62826,-0.787185,-1.01293,-1.09234,0.645471,-1.14672,-0.502432,0.436345,1.44592,1.86788,1.42169,-0.729468,-0.470254,-0.97557,0.110456,0.426695,-1.30865,-0.0705674,0.00905718,2.43215,0.107017,-1.06762,0.173851,-0.185803,0.295828,0.519874,-0.243734,-0.810963,0.70876,0.0727047,-0.166904,1.00015,-2.38738,-0.403957,-0.561556,-0.616993,0.596216,-0.654955,-0.205164,0.45022,1.15503,1.44961,1.13811,-0.363663,-0.182699,-0.535473,0.222709,0.443483,-0.768006,0.0963316,0.15192,1.84354,0.220308,-0.599734,0.266966,0.0158825,0.352122,0.508533,-0.0245601,0.420045,1.49683,2.69411,1.47713,2.79454,-1.02814,1.7532,1.53357,0.69455,2.39061,1.13944,1.58923,1.47419,2.1847,2.38252,2.63178,0.694878,1.91243,0.937139,3.14485,2.68898,2.22932,2.79292,1.94632,3.19535,1.79402,2.02168,1.94178,1.20749,1.28899,2.46126,1.46911,0.396506,0.182899,0.0633215,0.185861,0.0576197,0.736554,0.147644,0.177471,0.333022,0.0838912,0.242423,0.169492,0.186306,0.101133,0.0845154,0.067121,0.332949,0.128708,0.281479,0.0412947,0.0636268,0.0971484,0.0577077,0.124955,0.0393411,0.14258,0.116946,0.125452,0.230145,0.216023,0.0786193,0.187078
-3808.96,0.979415,0.0670812,6,63,0,3822.76,0.274672,0.173201,0.0447834,0.238749,0.0749694,0.0481548,0.122895,0.660195,-1.57613,0.615476,-0.0632546,-0.489956,1.333,-3.93833,-1.18965,-1.29688,-0.91234,0.536823,-1.62341,-0.480592,0.582853,1.73816,1.80747,1.88591,-0.646222,-0.417314,-0.849323,-0.208654,0.931578,-1.20627,-0.366012,-0.280384,2.97226,-0.00566868,-0.736936,-0.515936,0.096845,-0.0265627,-0.198541,-0.0220382,-0.917656,0.52923,0.0811347,-0.200572,1.00293,-2.47717,-0.662507,-0.7333,-0.479427,0.477303,-0.948873,-0.19439,0.507691,1.27042,1.31618,1.36796,-0.303737,-0.152614,-0.437824,-0.0148576,0.737918,-0.673481,-0.118745,-0.0622133,2.08517,0.119153,-0.363627,-0.217723,0.186832,0.105359,-0.00818078,0.108346,0.313844,1.23103,2.70503,1.44872,2.80217,-1.06797,1.67655,1.36581,0.848382,2.27654,0.85036,1.60484,1.52569,2.26115,2.32268,2.86732,0.789695,1.9465,1.0826,2.90892,2.98697,2.32526,2.58012,1.73702,3.46113,1.7751,2.26027,1.57374,1.40044,1.02407,2.20816,1.6077,0.422177,0.226002,0.0626772,0.190198,0.0572072,0.74421,0.157553,0.203298,0.299772,0.093085,0.299357,0.167306,0.178625,0.0943923,0.0892618,0.053793,0.312234,0.124936,0.253013,0.0517146,0.0480181,0.0890523,0.0704288,0.149692,0.0304387,0.14491,0.0944673,0.171684,0.197747,0.264236,0.0990205,0.166908
