# 0.268642, 0.0983762, 0.089303, 0.105079, 0.0242737, 0.00752973, 0.176189, 0.0151356, 0.229494, 0.198963, 0.212539, 0.243362, 0.218181, 0.219099, 0.243714, 0.236652, 0.201802, 0.200019, 0.210297, 0.229625, 0.204339, 0.207981, 0.283154, 0.242354, 0.210036, 0.207299, 0.212184, 0.215477, 0.206855, 0.224317, 0.250209, 0.285392, 0.230294, 0.256396, 0.252666, 0.264649, 0.253318, 0.222523, 0.23029, 0.220628, 0.206048, 0.00615591, 0.209675, 0.207899, 0.209739, 0.209486, 0.208825, 0.208959, 0.209483, 0.210019, 0.208996, 0.209138, 0.208607, 0.209207, 0.209892, 0.209176, 0.208935, 0.209491, 0.209779, 0.208352, 0.208867, 0.209112, 0.209284, 0.209499, 0.209714, 0.210106, 0.208906, 0.210505, 0.20867, 0.208504, 0.208803, 0.209339, 0.209336, 0.208715, 0.209606, 0.208963, 0.208122, 0.209038, 0.209729, 0.209643, 0.208596, 0.209231, 0.209197, 0.208383, 0.208525, 0.209125, 0.208388, 0.209144, 0.208679, 0.209299, 0.209401, 0.208784, 0.20784, 0.209067, 0.209669, 0.209095, 0.209357, 0.209917, 0.208942, 0.209575, 0.209093, 0.208988, 0.208435, 0.209343, 0.209275, 0.209615, 0.20919, 0.209403, 0.209589, 0.209234, 0.209772, 0.208211, 0.209092, 0.209165, 0.208367, 0.208455, 0.208961, 0.209539, 0.20821, 0.20992, 0.209186, 0.209145, 0.239242, 0.107863, 0.239141, 0.238909, 0.238973, 0.238984, 0.239049, 0.238768, 0.238676, 0.238732, 0.239259, 0.239165, 9.76296e-05
6998.89,0.788845,0.00358699,6,63,0,-6933.77,0.477599,0.0962906,0.365771,-0.177235,-0.455531,0.174951,-0.313152,0.608599,-1.42944,-1.20105,-0.402615,-0.0845756,-0.0535353,0.843033,0.560476,-0.583536,-0.126148,-0.0381995,-0.654533,-0.733654,0.982479,-0.790506,-0.254408,0.287693,-0.638543,0.32953,-0.729855,-1.27144,-0.294835,-1.44377,-0.847044,-0.188259,-0.604106,-0.106877,-0.109716,0.445323,-0.561567,1.06843,-0.591429,-0.336432,-0.523408,0.618566,-0.274985,-0.720248,-1.37474,0.0466481,-0.758836,-0.280331,-1.11107,-0.116077,-0.490078,-0.942977,-0.592926,-0.815388,0.0651126,0.291266,-0.0183554,-0.712746,-1.09327,-0.715701,-0.949441,-0.192281,-1.10973,-0.326841,-0.940696,-1.57349,-1.2016,-1.08012,0.546693,-0.710011,-0.920725,-1.83462,-1.05623,-1.23504,-0.882403,-1.37808,0.975967,-0.252589,-0.209526,-0.575175,-0.215937,-2.05079,-0.289183,-0.690228,-0.444769,-0.0455252,-0.252582,0.393431,-0.277146,-0.235356,-1.19061,-0.651655,-0.143554,-0.698779,-1.02872,-0.391198,0.231297,0.458344,-0.985931,0.210758,-0.955481,-0.178565,0.725528,0.502956,-0.788883,-0.636144,-1.19096,-0.560082,-0.615274,-0.765046,-1.15676,0.221982,-1.29191,-0.965968,-0.725793,-1.16441,0.123147,0.407546,0.251047,-0.565976,-0.739728,-1.0017,-0.0856784,0.0257577,-0.0952527,-0.0779908,-0.0825142,-0.0757715,-0.065718,-0.0988607,-0.0479903,-0.110106,-0.0725523,-0.0395338,0.198718,0.616978,0.317796,0.808643,1.14004,0.770702,2.63754,1.17264,1.34361,1.30782,1.45145,0.299618,0.310573,2.23259,0.255453,0.409728,0.768959,0.473734,1.70955,0.122594,0.246416,0.788243,-0.639082,-0.110741,-0.584064,-0.38746,0.0647326,0.483312,0.908436,-0.596829,1.70921,-0.403982,0.333553
7008.94,0.709398,0.00358699,6,63,0,-6932.57,0.528868,-0.0498809,0.3509,-0.184552,-0.497387,0.133908,-0.0469707,0.571931,-1.37257,-1.1891,-0.272723,-0.153764,-0.0222958,0.952915,0.557365,-0.566698,-0.00796303,0.091222,-0.62889,-0.57989,0.93386,-0.833353,-0.195738,0.23026,-0.724325,0.29099,-0.787043,-1.32778,-0.321368,-1.42161,-0.93365,-0.208044,-0.690714,-0.209664,-0.0375908,0.530597,-0.484933,1.06087,-0.612726,-0.370651,-0.535515,0.646,-0.310417,-0.648808,-1.45817,-0.023731,-0.783801,-0.316217,-1.1487,-0.116904,-0.494925,-0.958654,-0.628081,-0.78285,-0.00634878,0.263315,-0.095455,-0.72786,-1.14329,-0.756932,-1.01756,-0.155941,-1.14063,-0.380654,-0.933866,-1.53944,-1.14775,-1.04655,0.514093,-0.718826,-0.907968,-1.82203,-1.07383,-1.22817,-0.844172,-1.41065,1.00398,-0.295601,-0.263129,-0.540625,-0.247704,-2.00453,-0.307172,-0.682713,-0.471258,-0.0718539,-0.281807,0.381987,-0.364919,-0.252345,-1.25296,-0.631571,-0.148771,-0.693907,-1.08262,-0.455409,0.165247,0.47469,-0.987232,0.188065,-1.02853,-0.174681,0.676284,0.488917,-0.81237,-0.618642,-1.19577,-0.561155,-0.628033,-0.797553,-1.23753,0.169615,-1.31604,-1.00755,-0.726947,-1.21658,0.119691,0.433294,0.198755,-0.634605,-0.709581,-1.00722,0.0343622,0.0277971,0.0287305,0.0223009,0.0393273,0.00991331,0.0292307,0.029681,0.0704157,0.0130777,0.047041,0.0647423,0.200024,0.542891,0.207434,0.730841,1.03575,0.672924,2.53621,1.07815,1.27565,1.23877,1.39875,0.208181,0.241295,2.1435,0.153382,0.316972,0.657534,0.39194,1.64249,0.0455199,0.11709,0.705896,-0.698311,-0.170457,-0.680983,-0.494926,-0.0059331,0.397805,0.824142,-0.621319,1.60553,-0.505939,0.263012
7005.03,0.999722,0.00358699,6,63,0,-6943.74,0.792562,0.0127818,-0.309982,-0.698749,-0.0551898,0.0676692,-0.168392,0.73753,-0.969063,-1.19032,-0.669269,-0.204827,-0.567833,1.04699,-0.0702497,-0.181956,-0.178503,-0.0236423,-1.04423,-1.1608,1.14991,-0.826363,-0.656661,-0.184741,-0.541464,0.627516,-0.871795,-0.924248,-0.291008,-1.65602,-0.734787,-1.08162,-0.982782,-0.438977,-0.309863,0.165131,-1.13757,0.988018,-1.05058,-0.360054,-0.4585,0.630105,-0.141882,-0.504831,-1.22668,0.173272,-0.57797,-0.153236,-1.01598,0.0519744,-0.360193,-0.825299,-0.422724,-0.668191,0.139866,0.432858,0.0743047,-0.553021,-0.985936,-0.634192,-0.873492,0.00914589,-0.998141,-0.216497,-0.765007,-1.36718,-0.997576,-0.864477,0.708791,-0.565994,-0.78949,-1.68605,-0.891059,-1.04776,-0.685368,-1.26137,1.13404,-0.0942389,-0.0680498,-0.446871,-0.116978,-1.8698,-0.125069,-0.536765,-0.305157,0.131043,-0.0935189,0.55133,-0.174055,-0.0567758,-1.02499,-0.527811,0.0209607,-0.535895,-0.930356,-0.245375,0.38068,0.665038,-0.831225,0.359935,-0.808164,-0.0372708,0.88608,0.638702,-0.671993,-0.460909,-1.02703,-0.387468,-0.466618,-0.623659,-1.01928,0.345656,-1.13908,-0.815138,-0.569707,-1.01758,0.305655,0.593242,0.411991,-0.440811,-0.578218,-0.859461,0.22229,0.0154706,0.209953,0.213006,0.231565,0.207573,0.218127,0.220824,0.263946,0.192458,0.212983,0.24201,0.206147,0.154104,-0.17754,0.352714,0.679356,0.314315,2.18611,0.739731,0.880287,0.870462,1.03207,-0.146342,-0.159057,1.77471,-0.226293,-0.0563775,0.300441,0.020168,1.26806,-0.341643,-0.220532,0.31356,-1.08518,-0.541685,-1.02568,-0.852638,-0.360763,0.00529973,0.464554,-0.991477,1.26249,-0.877501,-0.128514
6997.43,0.955839,0.00358699,6,63,0,-6925.06,-0.328995,0.846967,0.458225,-0.342958,-0.189494,0.134742,-0.730715,0.667234,-1.61051,-1.58026,-1.05176,-0.525642,-0.838589,0.455618,-0.233691,-0.755447,-0.604281,-0.469815,-1.31419,-1.50564,0.927413,-0.998622,-0.709352,-0.143835,-0.719852,0.323804,-0.963022,-1.26561,-0.449774,-1.7561,-0.578499,-0.575029,-0.660342,-0.0896405,-0.115551,0.367917,-0.782574,1.17019,-0.678264,-0.165414,-0.0694052,0.647757,0.203992,-0.166513,-0.882303,0.489641,-0.240815,0.182437,-0.680214,0.382088,-0.00377837,-0.472683,-0.0748482,-0.297161,0.51458,0.765042,0.415636,-0.254881,-0.684536,-0.299958,-0.533605,0.321813,-0.68388,0.120139,-0.408607,-1.04711,-0.667211,-0.568275,1.00827,-0.188548,-0.484659,-1.36066,-0.563884,-0.697186,-0.378118,-0.921632,1.47593,0.214308,0.225814,-0.0418279,0.251391,-1.50282,0.1616,-0.199683,-0.0263757,0.441338,0.213283,0.913971,0.139814,0.249719,-0.736751,-0.204009,0.328952,-0.251368,-0.559094,0.0859568,0.738023,0.957356,-0.492835,0.713142,-0.494798,0.334192,1.20816,0.954351,-0.272044,-0.12776,-0.692127,-0.0321563,-0.0709852,-0.27463,-0.692539,0.664647,-0.829117,-0.497569,-0.227655,-0.736154,0.631396,0.878546,0.732813,-0.0923839,-0.182968,-0.489547,0.335668,0.0326368,0.322767,0.324537,0.333518,0.315035,0.344181,0.327432,0.363145,0.305999,0.340609,0.350775,0.201354,-0.294089,-0.545269,-0.0827524,0.263025,-0.154511,1.72921,0.300205,0.449392,0.457367,0.614994,-0.576065,-0.606122,1.34977,-0.661187,-0.468785,-0.10327,-0.416795,0.800205,-0.76805,-0.669906,-0.0968987,-1.51903,-1.00714,-1.47461,-1.30515,-0.815153,-0.417901,0.0115251,-1.47021,0.825739,-1.27326,-0.559679
7000.26,0.987806,0.00358699,6,63,0,-6930.52,-0.366426,0.855937,0.468397,-0.337666,-0.17585,0.138455,-0.751568,0.67702,-1.58606,-1.59746,-1.06575,-0.516853,-0.798102,0.463735,-0.216641,-0.737791,-0.616039,-0.490356,-1.33022,-1.49748,0.921196,-1.03309,-0.742118,-0.189092,-0.732822,0.330521,-0.968248,-1.27737,-0.474319,-1.77894,-0.552725,-0.59926,-0.625875,-0.0923154,-0.147431,0.342992,-0.775288,1.16221,-0.714432,-0.161706,-0.00716528,0.649153,0.211449,-0.12785,-0.896994,0.467576,-0.262164,0.216905,-0.678769,0.364659,0.00462864,-0.426701,-0.0991862,-0.31048,0.524076,0.785691,0.422452,-0.258474,-0.645092,-0.291977,-0.485766,0.313508,-0.689196,0.105984,-0.427292,-1.0411,-0.64634,-0.572558,1.0159,-0.201256,-0.472384,-1.36546,-0.532561,-0.688642,-0.358025,-0.899986,1.51661,0.19549,0.26293,-0.0366612,0.283397,-1.46894,0.198781,-0.210963,0.00153156,0.47723,0.194692,0.882643,0.186383,0.223339,-0.734516,-0.185074,0.364621,-0.207986,-0.549267,0.0576817,0.708598,1.00498,-0.471085,0.744079,-0.462522,0.291513,1.24212,0.991053,-0.282158,-0.129141,-0.651879,-0.019151,-0.0796846,-0.281884,-0.683927,0.662102,-0.808937,-0.469267,-0.204166,-0.749204,0.625447,0.888809,0.750063,-0.110917,-0.181969,-0.51108,0.350102,0.0325646,0.330908,0.343629,0.355558,0.350727,0.343043,0.326333,0.386694,0.308423,0.346329,0.403447,0.2017,-0.315344,-0.601331,-0.117441,0.223863,-0.141029,1.70812,0.287648,0.41596,0.418247,0.565424,-0.622998,-0.613647,1.32202,-0.711079,-0.496582,-0.155986,-0.456125,0.781496,-0.791854,-0.702264,-0.137975,-1.55006,-1.01761,-1.50118,-1.29137,-0.846111,-0.454871,-0.0146,-1.46711,0.802284,-1.32028,-0.581275
6999.22,0.887682,0.00358699,6,63,0,-6934.66,-0.408259,0.908658,0.4939,-0.321487,-0.129439,0.128794,-0.611751,0.708704,-1.52154,-1.54868,-1.0661,-0.486068,-0.816559,0.521152,-0.2888,-0.639967,-0.582375,-0.456571,-1.34469,-1.52001,0.917744,-1.01714,-0.823848,-0.257135,-0.705861,0.35911,-1.00354,-1.22931,-0.484195,-1.78627,-0.519863,-0.677679,-0.661466,-0.0867467,-0.116547,0.315796,-0.855421,1.15511,-0.718241,-0.154416,-0.117988,0.651876,0.187503,-0.148981,-0.894823,0.491237,-0.281551,0.186435,-0.671837,0.355547,-0.00681719,-0.444452,-0.116201,-0.293933,0.559743,0.807881,0.413071,-0.283002,-0.592508,-0.288149,-0.472022,0.328732,-0.665975,0.14027,-0.418609,-1.04501,-0.688331,-0.552517,1.04329,-0.19259,-0.412845,-1.34905,-0.551826,-0.664551,-0.388338,-0.932152,1.49032,0.202527,0.260166,-0.0709443,0.271505,-1.51225,0.239259,-0.209028,0.0338078,0.453948,0.217523,0.860687,0.226415,0.211635,-0.734178,-0.200626,0.359387,-0.203414,-0.51662,0.0647822,0.710933,0.974637,-0.472342,0.768556,-0.462827,0.317283,1.24021,0.9995,-0.291868,-0.134753,-0.682789,0.000671422,-0.0669914,-0.273255,-0.712429,0.649195,-0.801725,-0.460413,-0.225686,-0.729571,0.649024,0.922328,0.735207,-0.106494,-0.208742,-0.48586,0.353309,0.030331,0.358724,0.369297,0.370935,0.362246,0.382199,0.375598,0.406945,0.345671,0.385122,0.383018,0.201283,-0.365478,-0.621607,-0.147342,0.199237,-0.165941,1.68472,0.222477,0.403125,0.399662,0.541287,-0.657158,-0.648718,1.27712,-0.715771,-0.551891,-0.195304,-0.464727,0.755406,-0.836235,-0.714772,-0.172277,-1.55346,-1.04665,-1.52616,-1.33592,-0.853078,-0.446805,-0.0513771,-1.52237,0.759342,-1.32191,-0.620969
6992.93,0.913759,0.00358699,9,575,0,-6923.15,0.240281,-0.0846923,-0.450653,0.213938,-0.378838,0.269983,-0.641336,0.747474,-1.8767,-1.59179,-0.985387,-0.301497,-0.45286,0.226662,0.272011,-0.930181,-0.619362,-0.540187,-1.05276,-1.33484,1.13674,-0.702922,-0.325861,0.430299,-0.421061,0.477764,-0.542074,-1.21171,-0.172482,-1.36948,-1.7478,-1.30303,-1.61285,-1.02538,-1.44377,-0.925042,-1.69009,-0.127836,-1.7211,-1.35443,0.259987,0.541621,0.552534,0.197496,-0.530545,0.875737,0.113749,0.530984,-0.333152,0.712979,0.358125,-0.115108,0.246186,0.0357191,0.837828,1.15556,0.758482,0.144278,-0.189393,0.129811,-0.178102,0.711149,-0.289775,0.482239,-0.0788539,-0.669215,-0.313514,-0.203182,1.41721,0.199482,-0.0680401,-1.01628,-0.184295,-0.346939,0.0253704,-0.57051,1.85521,0.573473,0.608489,0.275415,0.636402,-1.15479,0.619216,0.16445,0.374581,0.775825,0.563049,1.21483,0.540295,0.557319,-0.406723,0.192914,0.717696,0.0975506,-0.196878,0.470139,1.02468,1.34869,-0.0997258,1.10761,-0.108344,0.685994,1.58736,1.34495,0.0666798,0.223379,-0.347163,0.336438,0.315772,0.0315638,-0.311294,1.06377,-0.46306,-0.136036,0.140902,-0.34423,0.940565,1.26016,1.05873,0.271356,0.148528,-0.147264,-0.199633,0.0176902,-0.209467,-0.206806,-0.185175,-0.198798,-0.199029,-0.214873,-0.168906,-0.221215,-0.19382,-0.14616,0.20382,-0.123041,-0.401364,0.0737228,0.395265,0.035414,1.89531,0.459433,0.599803,0.624962,0.75044,-0.456449,-0.41464,1.51361,-0.49584,-0.311832,0.0432728,-0.283313,0.962668,-0.62041,-0.487697,0.0654689,-1.36305,-0.806553,-1.30329,-1.10376,-0.678235,-0.248218,0.162472,-1.26602,0.982951,-1.11181,-0.343844
6997.35,0.98157,0.00358699,6,63,0,-6931.25,0.176341,-0.0679678,-0.40009,0.254581,-0.385409,0.270988,-0.73674,0.760302,-1.83916,-1.57081,-0.931627,-0.253481,-0.398541,0.252184,0.291745,-0.90247,-0.591701,-0.525527,-0.982624,-1.29323,1.1435,-0.670381,-0.336206,0.444,-0.390252,0.513039,-0.533546,-1.20595,-0.158081,-1.34671,-1.7424,-1.23779,-1.59947,-0.99028,-1.39873,-0.876655,-1.67533,-0.0892027,-1.71963,-1.35464,0.375546,0.537203,0.577918,0.215045,-0.536578,0.892757,0.106523,0.557059,-0.340505,0.72675,0.375592,-0.0837199,0.262876,0.0310482,0.829862,1.15346,0.776347,0.146399,-0.209065,0.152076,-0.159851,0.700557,-0.312158,0.504203,-0.0851246,-0.691023,-0.319938,-0.196693,1.42148,0.197621,-0.0517108,-1.00524,-0.178201,-0.3241,0.00798645,-0.527,1.85759,0.57347,0.617778,0.263848,0.642135,-1.13771,0.637171,0.171398,0.40243,0.783079,0.56355,1.21819,0.528495,0.592482,-0.412991,0.223349,0.744979,0.115819,-0.198148,0.468202,1.03585,1.3691,-0.0908109,1.10615,-0.068187,0.690646,1.59757,1.34803,0.071128,0.254233,-0.340401,0.314297,0.330357,0.0743335,-0.313779,1.06144,-0.447174,-0.111499,0.158342,-0.33893,0.992754,1.25923,1.08008,0.304006,0.145525,-0.135186,-0.207353,0.0172848,-0.218827,-0.230568,-0.188959,-0.211819,-0.205545,-0.223971,-0.172056,-0.238341,-0.202004,-0.174835,0.203913,-0.116031,-0.417009,0.0849045,0.405453,0.0446106,1.88515,0.432504,0.596782,0.613257,0.726538,-0.429557,-0.41802,1.50982,-0.476791,-0.342696,0.0368541,-0.263521,0.989269,-0.626646,-0.490137,0.0669134,-1.35725,-0.81968,-1.2729,-1.11641,-0.668293,-0.228328,0.183833,-1.28243,0.998641,-1.13831,-0.365058
7000.43,0.998725,0.00358699,6,63,0,-6943.74,0.218072,-0.115971,-0.413081,0.220539,-0.412023,0.259936,-0.715753,0.753235,-1.8542,-1.58491,-0.878705,-0.278384,-0.390026,0.255372,0.326875,-0.904714,-0.581612,-0.481224,-0.967537,-1.24908,1.16461,-0.674329,-0.268513,0.449357,-0.422274,0.497774,-0.521101,-1.22204,-0.151312,-1.32957,-1.74857,-1.21971,-1.57425,-0.95623,-1.34043,-0.81095,-1.6097,-0.0782392,-1.67532,-1.34387,0.24158,0.54923,0.627756,0.202087,-0.554897,0.825937,0.157805,0.565253,-0.268195,0.750353,0.378241,-0.109497,0.277615,0.00652449,0.876511,1.17228,0.798513,0.143946,-0.253046,0.100506,-0.144142,0.786001,-0.265459,0.523612,-0.0385217,-0.691956,-0.281982,-0.193195,1.37772,0.118759,-0.086403,-0.94739,-0.194505,-0.393733,0.00458275,-0.565222,1.87261,0.602372,0.657587,0.317478,0.646884,-1.17179,0.601907,0.166046,0.391587,0.788571,0.55361,1.20457,0.499097,0.610671,-0.340776,0.213279,0.737541,0.161872,-0.227502,0.442584,1.05857,1.33273,-0.138539,1.09259,-0.111754,0.654285,1.57252,1.30161,0.0409141,0.234768,-0.351631,0.304856,0.259855,0.0617792,-0.311861,1.01695,-0.474078,-0.137221,0.0981515,-0.337102,0.960505,1.23802,1.13801,0.279856,0.167825,-0.146189,-0.20103,0.0174759,-0.218011,-0.21233,-0.1982,-0.218797,-0.210673,-0.212995,-0.18054,-0.23649,-0.195559,-0.183627,0.204054,-0.11513,-0.424722,0.104972,0.412295,0.0402063,1.86829,0.463598,0.624781,0.603504,0.754252,-0.419799,-0.416486,1.54088,-0.482709,-0.320553,0.0285231,-0.272365,0.991552,-0.606204,-0.501895,0.0738813,-1.35618,-0.813967,-1.30908,-1.10966,-0.634076,-0.230335,0.181644,-1.27127,0.973363,-1.13545,-0.367554
7006.1,0.828888,0.00358699,6,63,0,-6930.87,0.186602,-0.113917,-0.35902,0.232369,-0.41204,0.266804,-0.718735,0.76653,-1.85248,-1.54542,-0.868328,-0.227974,-0.349285,0.285196,0.367071,-0.896946,-0.56064,-0.45859,-0.936342,-1.25087,1.14492,-0.715253,-0.291455,0.443518,-0.414158,0.456892,-0.533667,-1.28887,-0.191524,-1.36602,-1.72884,-1.22684,-1.5476,-0.932731,-1.35415,-0.782162,-1.61778,-0.0615439,-1.64016,-1.32606,0.208854,0.544893,0.604876,0.197582,-0.56401,0.843195,0.13408,0.533441,-0.295909,0.759536,0.371303,-0.101846,0.257348,0.0244905,0.865618,1.16597,0.756402,0.142466,-0.249714,0.0940998,-0.148124,0.739008,-0.271246,0.489805,-0.0930725,-0.717665,-0.281573,-0.192601,1.40393,0.090388,-0.0486599,-0.96647,-0.210374,-0.346318,0.0136261,-0.560232,1.90126,0.596572,0.6509,0.337395,0.628317,-1.15669,0.609031,0.169472,0.392542,0.781861,0.578176,1.20318,0.515159,0.585491,-0.353976,0.21396,0.735474,0.138164,-0.219931,0.438285,1.0607,1.32566,-0.110968,1.10263,-0.0864236,0.678976,1.55833,1.30628,0.0530161,0.236377,-0.356738,0.295515,0.255942,0.0684652,-0.310131,1.02312,-0.464445,-0.149303,0.077489,-0.354443,0.959706,1.28724,1.1364,0.2805,0.165877,-0.12236,-0.209727,0.0172304,-0.231733,-0.220526,-0.207819,-0.217495,-0.206944,-0.224244,-0.179037,-0.239055,-0.225945,-0.178079,0.203877,-0.122189,-0.400888,0.10654,0.433314,0.0584012,1.89619,0.474379,0.616907,0.615675,0.768087,-0.411145,-0.427085,1.55752,-0.487313,-0.30033,0.0521216,-0.234787,0.987003,-0.589318,-0.525533,0.06999,-1.35631,-0.806993,-1.32902,-1.0958,-0.630222,-0.236234,0.218242,-1.28529,0.991014,-1.10622,-0.355648
7008.55,0.723639,0.00358699,11,2303,0,-6930.42,-0.756987,0.139971,0.336825,-0.547034,-0.214429,0.0360221,0.101249,0.739826,-0.586258,-0.665063,0.00389952,0.202378,0.0318873,1.59465,0.525977,0.149495,0.409919,0.573269,-0.481995,-0.399922,1.28165,-0.619354,-0.212867,0.142666,-0.443212,0.711289,-0.683518,-0.795768,-0.08981,-1.3594,-0.230186,-0.194616,-0.269216,0.156493,0.57454,1.05182,-0.230691,1.75785,-0.209626,0.313177,0.587352,0.666706,1.01046,0.598269,-0.153605,1.2685,0.539869,0.976495,0.134561,1.17116,0.780376,0.311356,0.64096,0.438514,1.2561,1.56217,1.17429,0.55213,0.166793,0.502804,0.26686,1.1027,0.109853,0.860483,0.330369,-0.326297,0.103254,0.168108,1.80424,0.492151,0.332813,-0.57166,0.200943,0.049212,0.398425,-0.126427,2.3082,0.983185,1.03402,0.728602,1.01207,-0.723151,0.983758,0.57389,0.781006,1.17463,0.961153,1.63814,0.901652,0.998513,0.0345809,0.60843,1.11941,0.542606,0.184594,0.822641,1.46877,1.70015,0.309041,1.49037,0.262416,1.06505,1.95676,1.71217,0.435209,0.657678,0.0534924,0.690835,0.658546,0.466925,0.0809131,1.4246,-0.0670985,0.257725,0.475106,0.0414581,1.35048,1.66725,1.50632,0.690628,0.59022,0.28153,-0.0615083,0.0169094,-0.0804511,-0.0708176,-0.0628017,-0.0674609,-0.0570457,-0.0699178,-0.0344933,-0.0877145,-0.0760018,-0.025407,0.204323,-0.649115,-0.92993,-0.452087,-0.108325,-0.513616,1.36688,-0.0730214,0.0768248,0.0587672,0.248325,-0.966345,-0.934535,0.960284,-1.03682,-0.856393,-0.494279,-0.783125,0.451079,-1.14574,-1.03743,-0.4898,-1.89043,-1.37533,-1.87267,-1.65898,-1.20814,-0.777044,-0.360921,-1.78536,0.47508,-1.65946,-0.909519
7003.87,0.905396,0.00358699,6,63,0,-6943.17,-0.745086,0.15398,0.334147,-0.577535,-0.184865,0.023482,0.147135,0.741482,-0.552206,-0.697974,0.00125067,0.157041,0.034259,1.62216,0.450016,0.188271,0.47427,0.560531,-0.493485,-0.468241,1.31472,-0.630397,-0.230893,0.0999694,-0.489734,0.711295,-0.716277,-0.781946,-0.0900637,-1.37583,-0.173525,-0.213029,-0.288632,0.181537,0.595003,1.07218,-0.298452,1.7329,-0.220611,0.317744,0.680199,0.685932,0.992019,0.603286,-0.0940021,1.27626,0.501497,0.962606,0.115551,1.1749,0.779567,0.338505,0.685142,0.465482,1.30281,1.56127,1.17811,0.499544,0.180315,0.498859,0.266258,1.11852,0.0948498,0.916932,0.317958,-0.315539,0.0973614,0.207569,1.77065,0.578281,0.33609,-0.571385,0.262446,0.00501796,0.39611,-0.118597,2.26559,0.975611,1.04396,0.717319,1.02368,-0.684977,0.986344,0.573065,0.757346,1.23543,0.985105,1.62668,0.916384,1.01181,0.0211171,0.640387,1.08537,0.530765,0.205074,0.85484,1.45293,1.73751,0.267315,1.50485,0.292352,1.04298,1.9566,1.70408,0.469388,0.676494,0.0728299,0.724954,0.605865,0.499388,0.0863337,1.43707,-0.0360505,0.295455,0.50888,0.0383183,1.3847,1.68341,1.50721,0.656277,0.574621,0.262974,-0.0541594,0.0170515,-0.0611831,-0.0634503,-0.0512461,-0.0563919,-0.0434126,-0.0537801,-0.0118242,-0.0872991,-0.0479666,-0.0194651,0.203613,-0.688278,-1.00063,-0.473749,-0.169984,-0.502768,1.33634,-0.125556,0.0513125,0.089651,0.198507,-0.97779,-1.01103,0.973807,-1.05416,-0.857121,-0.505437,-0.839062,0.423108,-1.17105,-1.06172,-0.498758,-1.8975,-1.36675,-1.86569,-1.69274,-1.19334,-0.798917,-0.374464,-1.85231,0.405882,-1.68409,-0.94991
7009.89,0.993011,0.00358699,6,63,0,-6948.07,-0.758374,0.127731,0.309585,-0.617671,-0.173157,0.0188239,0.149496,0.768989,-0.512563,-0.641089,-0.00156712,0.214992,0.0388988,1.67326,0.472632,0.246705,0.473826,0.587436,-0.480151,-0.4351,1.32691,-0.624412,-0.244904,0.0790255,-0.482549,0.73809,-0.705161,-0.748412,-0.0909442,-1.39537,-0.138542,-0.217957,-0.290337,0.181951,0.612233,1.10151,-0.289911,1.75033,-0.206429,0.340035,0.678763,0.672019,0.995951,0.586232,-0.118452,1.26816,0.49173,0.975775,0.0991105,1.17185,0.776863,0.338254,0.679076,0.443085,1.29212,1.5605,1.16858,0.498676,0.170519,0.494107,0.263323,1.11342,0.0829562,0.915469,0.322959,-0.319212,0.0891366,0.197189,1.78526,0.571199,0.337864,-0.576524,0.253586,0.0086828,0.396946,-0.109245,2.24313,0.975454,1.04399,0.714924,1.00611,-0.694459,0.974329,0.573037,0.745486,1.22372,0.981433,1.60646,0.916596,1.00287,0.0103854,0.636945,1.08421,0.523156,0.187903,0.846494,1.44725,1.71572,0.253539,1.48242,0.289559,1.03449,1.95051,1.71199,0.458334,0.664769,0.0536452,0.729715,0.604448,0.5054,0.0792144,1.44586,-0.045878,0.293077,0.507253,0.0305868,1.37626,1.67665,1.49895,0.636569,0.571041,0.248721,-0.0173198,0.018065,-0.0148458,-0.0145773,0.00627617,-0.0125852,-0.0121536,-0.0247186,0.026114,-0.0319184,0.00565117,0.0215057,0.203872,-0.726503,-1.00789,-0.53297,-0.168295,-0.544261,1.31589,-0.143461,0.0351057,0.02708,0.161855,-1.01393,-1.03,0.937372,-1.09155,-0.904862,-0.555087,-0.876801,0.397936,-1.19818,-1.08385,-0.543974,-1.95422,-1.39656,-1.90631,-1.74588,-1.24304,-0.843281,-0.403389,-1.88889,0.360653,-1.72075,-0.990868
