# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim2_re_model
# start_datetime = 2022-03-11 09:25:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpIt8rtp/standata-3d7453fb7387.json
# init = 2 (Default)
# random
#   seed = 552130888
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2_re-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2_re-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim2_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
-3769.49,0.987079,0.0446895,6,63,0,3833.21,0.31658,-0.275555,-0.00146552,-0.0811181,-0.213361,0.212795,-0.394812,0.65465,-0.770578,-0.58919,-0.52827,0.190391,0.155096,0.479926,0.421344,-0.374489,-0.0562228,0.228982,-0.584648,-0.628901,0.309464,-0.598596,-0.564702,0.188766,-0.393896,0.139587,-0.47929,-1.16,-0.228022,-1.20807,-0.891422,-0.975701,-1.08002,-0.47589,-0.942257,-0.35638,-1.38193,0.268425,-1.58209,-0.551434,0.775485,0.562146,1.35001,1.1233,0.371326,1.20106,1.03154,0.901387,0.164982,1.27931,1.52997,0.660344,0.782399,0.654234,1.29858,0.952412,0.73795,0.483607,0.461619,0.916142,0.169377,0.981565,0.307269,1.06912,0.199612,0.0310451,0.100353,0.642721,1.37166,0.885954,0.195065,-0.291318,0.42644,0.510052,0.68618,-0.304694,1.70754,0.400894,0.833735,0.426415,1.11962,-0.816349,0.761388,0.464432,1.24306,0.97552,0.88724,0.912963,0.814483,1.1122,-0.245372,0.960949,1.04199,0.902566,0.505381,0.594735,1.34224,1.3426,0.884236,1.23024,0.289202,1.07769,1.71134,1.67436,0.161641,0.889809,0.100207,1.22456,0.417774,0.645109,0.560998,0.84065,0.715726,0.507425,0.762736,0.541487,0.994446,1.31979,1.48975,0.838132,0.289543,0.853044,-0.747734,0.0699522,-0.77645,-0.685289,-0.740113,-0.756573,-0.734072,-0.738266,-0.710318,-0.708596,-0.77411,-0.747011,0.352704,0.156135,0.203839,0.536204,0.44423,1.61607,0.480297,0.562076,0.780199,1.09148,-0.234666,0.0249743,1.07679,0.0731102,0.0590175,0.46513,0.17802,0.967762,-0.0290722,-0.136416,0.46107,-0.64937,-0.320924,-0.935459,-0.752919,-0.300734,-0.0463113,0.478717,-1.04197,1.05589,-1.13781,0.118854
-3760.36,0.994736,0.0446895,6,63,0,3838.09,-0.948198,0.617358,0.38063,-0.045631,-0.152792,0.189929,-0.111009,0.512178,-0.838912,-0.662956,-0.464668,0.207499,-0.0505243,0.524917,0.355344,0.0323473,-0.19613,0.237303,-0.362166,-0.830616,0.732447,0.0818715,-0.129036,0.283243,0.091552,0.683068,-0.222221,-0.623671,0.177568,-0.852069,-0.245852,-0.552679,-0.224016,0.371871,-0.0754603,0.416552,-0.724482,1.1948,-0.571318,-0.0126615,0.685473,0.532203,1.13109,1.03269,0.134639,1.02504,0.686675,0.625298,0.225197,0.953838,1.09406,0.157952,1.21924,0.761658,1.25143,1.19271,0.736478,0.62754,0.173585,0.707058,0.255336,1.217,0.0650323,1.21583,0.729318,0.0334354,0.360173,0.537755,1.11797,1.2411,0.308056,-0.332913,0.494891,0.564868,0.467031,-0.26368,1.59742,0.70577,0.595243,1.16736,1.11077,-0.711416,0.919414,0.135747,0.939534,0.972753,1.06912,0.928754,1.05775,0.994586,0.0313639,1.14408,0.999629,0.507709,0.313013,0.852761,1.32136,1.26227,0.569453,1.29772,0.217556,1.40002,1.76361,1.38345,0.286453,0.664104,0.135046,1.24915,0.621842,0.550254,0.303918,1.60654,0.505501,0.671016,0.576251,0.612546,0.799782,1.30115,1.36067,0.48889,0.32909,0.55521,-0.732742,0.0772499,-0.783872,-0.683693,-0.672144,-0.689489,-0.721018,-0.668183,-0.668017,-0.841909,-0.648649,-0.704635,-0.282101,-0.414349,-0.187983,0.0949241,-0.166147,1.12848,0.0373429,0.417905,0.155256,0.607364,-0.434214,-0.609956,0.5638,-0.155251,-0.36298,-0.274534,-0.254574,0.557996,-0.655497,-0.571264,-0.0471041,-1.17012,-0.962213,-1.64877,-1.11468,-0.665145,-0.446136,0.00230105,-1.56839,0.708899,-1.34053,-0.620019
-3765.19,0.992182,0.0446895,6,63,0,3841.65,-0.426487,-0.303229,-0.114463,-0.629019,-0.424363,0.238597,-0.0633875,0.572387,-0.975915,-0.799283,-0.386031,-0.0561548,0.175153,0.464851,0.596507,-0.337166,0.0381579,0.216448,-0.0720541,-0.50787,0.676829,-0.0988743,0.063996,0.546341,-0.215589,0.362999,-0.136858,-1.06614,0.0712189,-0.795169,-0.501891,-0.0411736,-0.117101,0.655417,-0.0611781,0.445434,-0.210419,0.83253,-0.582256,-0.0926318,0.724903,0.505793,1.12004,0.804303,-0.0716052,1.13987,0.374261,0.670938,0.186295,0.89207,1.05383,0.174568,1.20713,0.599728,1.23624,1.29332,0.858994,0.510115,0.0626285,0.941714,0.170029,1.3723,0.183422,1.12501,0.580493,-0.0450609,0.204194,0.241301,1.20975,1.27605,0.32819,-0.331322,0.664047,0.64548,0.37907,-0.402007,1.63572,0.468443,0.604658,1.29353,1.20603,-0.646176,0.826949,0.00574979,0.92522,1.14392,0.897854,1.18115,0.925652,0.913543,0.104976,1.11466,0.950717,0.512101,0.473706,0.61274,1.22173,1.2645,0.347423,1.17474,0.338662,1.39022,1.55717,1.30946,0.277289,0.799027,0.246278,1.37815,0.523276,0.537696,0.372531,1.48503,0.267362,0.455676,0.511858,0.468088,0.796193,1.2239,1.44188,0.246872,0.506325,0.540366,-0.711059,0.0481084,-0.680572,-0.708358,-0.693486,-0.739429,-0.667466,-0.701401,-0.627336,-0.70998,-0.6834,-0.72637,-0.107005,-0.497466,-0.29514,-0.179665,-0.245728,1.1747,-0.0975497,0.345015,0.336521,0.566679,-0.37191,-0.572582,0.666021,-0.299864,-0.417076,-0.256322,-0.430415,0.473216,-0.593734,-0.751899,-0.0951925,-1.22092,-1.07567,-1.6696,-1.17498,-0.520033,-0.541579,-0.155993,-1.42735,0.321003,-1.59172,-0.652573
-3773.36,0.970916,0.0446895,6,63,0,3831.99,0.667089,-0.260081,0.132196,-0.238279,-0.305758,0.274045,0.0320267,0.46504,-0.708831,-0.513416,-0.134941,1.02421,0.564652,0.346313,1.097,-0.0208607,0.163978,0.412,-0.23724,-0.436516,0.832338,-0.3215,-0.301848,0.550536,-0.0301619,0.343302,-0.28646,-0.832111,0.0712963,-0.768997,-0.380581,-0.165929,-0.289509,0.233688,-0.268553,0.221803,-0.629178,1.27407,-0.478703,0.0358305,0.606456,0.519154,0.918216,0.962823,0.0011909,0.820285,0.394794,0.765049,0.290953,1.10032,1.1908,0.325913,0.789569,0.314517,1.39787,0.928613,0.956647,0.432786,-0.164537,0.793461,-0.079302,0.894166,-0.00679015,0.922852,0.651689,-0.655351,0.049834,0.0712605,0.974535,0.717063,0.360462,-0.155746,0.171188,0.349136,0.280414,-0.379585,1.95666,0.687162,0.512228,0.633985,1.3426,-0.98811,0.644058,0.0740206,1.02923,1.36631,0.754966,1.17117,1.22523,1.02902,-0.0542942,0.494677,0.782812,0.696935,0.436805,0.825471,1.23441,1.06609,-0.0105484,0.712429,0.606911,1.44324,1.72649,1.23021,0.63111,0.628239,0.149772,1.20577,0.41024,0.497914,0.545691,1.29537,0.294562,0.392579,0.803482,0.423376,0.699567,1.58193,1.04578,0.0999873,0.38569,0.556505,-0.65582,0.0725595,-0.688781,-0.52011,-0.63346,-0.701457,-0.644592,-0.609973,-0.572654,-0.668064,-0.579548,-0.651225,1.1564,0.841089,1.16972,1.868,1.29631,2.19908,1.5297,1.6077,1.61813,1.90352,0.58162,0.756033,2.21786,0.926996,0.846979,1.26339,1.10623,1.81603,0.675534,0.889745,1.34471,0.317556,0.497453,-0.0477813,0.239725,0.576077,0.983159,1.38631,-0.112414,2.40123,0.187547,1.02597
-3760.65,0.992935,0.0446895,6,63,0,3833.36,0.0496205,0.198569,0.344869,0.157885,-0.241827,0.259171,-0.327351,0.436408,-0.919176,-0.6577,-0.491382,0.103943,-0.0806688,0.154555,0.34963,-0.313532,-0.0166821,-0.117636,-0.250005,-0.739895,0.692698,-0.416087,-0.210276,0.234636,-0.422709,0.173311,-0.546291,-1.21093,-0.231461,-1.06776,-0.810791,-0.824401,-0.705536,0.135477,-0.730166,-0.150038,-0.814832,0.479342,-1.16109,-0.571676,0.48026,0.490747,0.684118,0.824715,-0.00371995,0.752719,0.115943,0.64598,0.124873,0.865376,1.04209,0.245534,0.582799,0.0448117,1.24027,0.805612,0.866453,0.235652,-0.367989,0.322513,-0.0307336,0.656459,0.0191046,0.716538,0.469513,-0.623228,0.317997,-0.0279075,0.774814,0.643332,0.307324,-0.173001,0.311967,0.236225,0.469564,-0.67205,1.49195,0.367964,0.58235,0.287182,0.981673,-0.892274,0.481472,-0.186201,0.897585,1.19722,0.562088,0.898252,0.966487,0.76216,-0.148826,0.534663,0.640468,0.362499,0.196346,0.404261,0.936783,1.17697,0.0556781,0.398861,0.316868,1.16887,1.43671,1.03203,0.329081,0.718326,0.120279,1.16731,0.261829,0.277539,0.375771,1.1726,0.331191,0.18123,0.506054,0.345408,0.650155,1.48124,0.819865,0.0323745,0.0265806,0.242407,-0.429355,0.0764928,-0.51674,-0.433008,-0.513805,-0.422685,-0.517234,-0.433038,-0.444263,-0.499728,-0.375034,-0.44204,0.609618,0.424726,0.594051,0.697585,0.466717,1.71591,0.61814,0.985648,1.18698,1.11558,0.366348,0.256866,1.6357,0.41854,0.587949,0.60319,0.280829,1.18528,0.0193129,0.0405109,0.622871,-0.361218,-0.205564,-0.820174,-0.376178,0.274631,0.297885,0.809046,-0.45291,1.36645,-0.680939,0.164639
-3759.26,0.919687,0.0446895,6,63,0,3824.47,0.371734,-0.258917,-0.0688562,-0.450047,-0.271822,0.263541,-0.479884,0.564017,-1.17858,-0.979108,-0.747557,0.211492,-0.113515,-0.0299759,0.359365,-0.608374,-0.261574,-0.12836,-0.6824,-0.968395,0.357929,-0.606742,-0.654423,0.0800947,-0.494178,-0.167492,-0.556574,-1.26556,-0.282091,-1.2795,-0.898715,-0.644026,-0.8055,-0.201006,-0.753291,-0.235033,-0.976808,0.358066,-1.14787,-0.532284,0.415445,0.456796,0.507795,0.638267,0.0167588,0.650952,0.118916,0.582414,0.160131,0.717199,0.907581,0.314027,0.504075,0.531997,0.904792,1.01709,0.585748,0.626148,-0.120942,0.375049,0.10981,0.678577,0.253002,0.974172,0.297638,-0.320981,0.0298146,-0.2508,0.713109,0.748706,0.174129,-0.518401,0.346504,0.084727,0.539283,-0.469867,1.18039,0.17195,0.361057,-0.0351519,0.776435,-0.884399,0.555934,-0.39204,0.945871,0.964182,0.615371,0.618081,0.426758,0.652014,-0.382912,0.787197,0.560453,0.529606,0.279306,0.352442,1.11279,0.617804,0.275115,0.500714,0.546737,0.713456,1.35361,1.22145,-0.263129,0.723146,0.0170238,0.966265,0.214743,0.436264,0.291102,0.918601,0.0605218,0.137265,0.667456,0.201522,0.804223,0.992027,0.932634,0.0983601,0.078774,-0.137697,-0.513991,0.0300446,-0.502069,-0.491678,-0.522976,-0.535021,-0.52767,-0.558042,-0.526368,-0.537051,-0.600673,-0.536753,0.29035,0.0158677,0.223023,0.712609,0.307834,1.44778,0.495023,0.630241,0.8419,1.00834,-0.18353,-0.097486,1.2218,0.135314,0.0189393,0.326045,0.128306,0.773905,-0.089133,-0.0827717,0.482114,-0.681409,-0.557752,-0.978608,-0.774623,-0.356148,-0.0203867,0.42035,-0.937104,0.960323,-0.975267,-0.0717486
-3768.24,0.91754,0.0446895,6,63,0,3837.31,-0.616337,-0.166634,0.270628,-0.236927,-0.397067,0.199894,-0.251947,0.530591,-1.12073,-0.881922,-0.375804,0.287833,0.028869,0.262643,0.500785,-0.556567,0.105482,0.0828394,-0.358376,-0.599253,0.418107,-0.412023,-0.344068,0.191868,-0.495807,-0.0432813,-0.518003,-1.21237,-0.23007,-1.10473,-0.832512,-0.528169,-0.537339,-0.065701,-0.284651,0.241535,-0.33125,0.687034,-0.660015,-0.395494,0.311254,0.568281,0.840635,0.232568,-0.470334,0.570464,0.274435,0.493005,-0.294363,0.651663,0.852515,-0.119961,0.357846,0.0930235,0.652809,0.703912,1.06869,0.137966,-0.140273,0.0152083,-0.149489,0.769157,-0.417277,0.124103,0.493696,-0.850237,-0.761468,0.629237,1.06164,0.616622,-0.102452,-0.888789,-0.20623,-0.0541184,0.234905,-0.122853,1.73963,0.238274,0.24736,0.156628,0.964122,-1.40652,0.71466,0.403917,0.409095,0.4971,0.258284,0.876046,0.740151,0.526262,-0.254857,0.39166,0.485437,-0.125747,-0.228874,0.418349,0.659019,1.03627,0.554831,0.969374,0.0397002,1.11974,0.786844,1.02833,0.221281,0.290129,-0.452661,1.17062,-0.317474,0.568808,-0.148363,0.738756,-0.278499,-0.404205,0.245541,-0.0106872,0.846522,0.973868,0.707981,0.34741,0.392019,0.535981,-0.351412,0.132046,-0.432752,-0.295121,-0.339536,-0.474667,-0.387185,-0.205531,-0.145906,-0.33266,-0.0633307,-0.306984,-0.477967,-0.746424,-0.461021,0.0720758,-0.488489,0.733219,-0.248821,-0.0651695,0.214393,0.240281,-0.762494,-0.830065,0.521728,-0.486352,-0.703821,-0.422076,-0.559726,0.17358,-0.808402,-0.827965,-0.272044,-1.38937,-1.25839,-1.94086,-1.41618,-1.0312,-0.69323,-0.280284,-1.38227,0.272689,-1.51691,-0.831784
-3752.44,0.980485,0.0446895,6,63,0,3814.32,-0.249135,-0.244534,-0.00349709,-0.338314,-0.315958,0.155259,-0.124297,0.473461,-0.820351,-0.809025,-0.133376,-0.0198159,0.112888,0.480329,0.437119,-0.281194,-0.00665493,0.477855,-0.336455,-0.448031,0.698019,-0.246767,-0.193302,0.227704,-0.282485,0.23073,-0.476311,-0.880695,-0.299909,-0.875212,-0.556861,-0.294109,-0.589626,0.0642831,-0.296559,0.444145,-0.793435,1.07063,-0.688192,-0.0866357,0.138488,0.504574,0.323221,0.519245,-0.556401,0.824466,0.271381,0.315396,-0.301327,0.583973,0.50189,-0.133698,0.348491,0.149713,1.07903,0.579315,0.0521404,0.228855,-0.0470599,0.305886,0.104194,0.670134,-0.173578,0.768496,-0.0242785,-0.716638,-0.330166,0.127192,0.789402,0.525901,-0.0838984,-0.662869,-0.10116,-0.354237,0.386348,-0.860766,1.36817,0.169144,0.393119,0.208598,0.740931,-1.30602,0.433728,-0.321711,0.363365,0.939837,0.488908,0.570111,0.365048,0.393758,-0.417718,0.506252,0.406624,0.14617,-0.00898055,0.0218384,0.770061,0.302325,0.00631533,0.734571,0.0281746,0.847469,0.955235,1.09033,0.188406,0.452819,-0.106964,0.44942,-0.0953549,-0.135617,-0.0734447,1.02004,-0.404563,-0.374299,0.20972,-0.0948352,0.390934,1.16711,0.604463,-0.125867,0.216914,-0.137425,-0.254718,0.0602862,-0.271779,-0.274055,-0.346342,-0.304974,-0.154708,-0.316689,-0.291674,-0.30977,-0.333802,-0.251389,-0.19093,-0.579445,-0.0832267,-0.0621354,-0.173227,0.968937,-0.0300004,0.231586,0.197967,0.721095,-0.53246,-0.513736,0.795327,-0.291059,-0.468516,-0.242174,-0.31469,0.418147,-0.688735,-0.563764,-0.318455,-1.08685,-0.808029,-1.33051,-1.20123,-0.612471,-0.545367,0.105228,-1.54585,0.821036,-1.28614,-0.34989
-3776.13,0.91123,0.0446895,6,63,0,3833.91,-0.0839257,0.519581,0.287952,-0.0754404,-0.12558,0.0804454,-0.0244096,0.415741,-0.555625,-0.739214,-0.285546,0.114209,-0.040088,0.657143,0.221329,0.13329,0.201705,0.601717,-0.589949,-0.860178,1.00201,-0.131255,0.0999372,0.387128,-0.0587409,0.381607,-0.292678,-0.517329,0.202981,-0.714146,-0.293934,-0.56496,-0.282567,0.176424,0.0446251,0.753125,-0.684151,1.18384,-0.758756,0.0669085,0.257273,0.491819,0.246848,0.414938,-0.737582,0.604218,-0.0443241,0.377131,-0.202372,0.181931,0.684248,0.0462885,0.11974,-0.0276454,0.87105,0.125326,0.158349,0.220631,-0.381219,0.257979,-0.214077,0.610931,-0.296887,0.653473,0.232422,-0.58149,-0.0550422,-0.168478,0.890975,0.187549,-0.422721,-0.725331,-0.233428,-0.23255,0.755024,-0.941997,1.23977,0.301887,-0.197217,0.222891,0.332363,-1.13714,0.490083,-0.350548,0.239842,0.606969,0.402292,0.738466,-0.0849664,0.283178,-0.45613,-0.48152,0.195463,0.170585,-0.389519,0.494416,0.303706,0.710928,-0.143268,0.47747,-0.10429,1.21474,0.736087,0.600281,-0.287898,0.215803,0.0968003,0.55205,-0.14527,0.015368,0.442262,0.683532,-0.148714,-0.201286,-0.0169285,0.278863,0.749229,0.865365,0.527086,0.118024,0.0298614,0.0390595,-0.189519,0.14851,-0.279792,-0.0738709,-0.187773,-0.346449,-0.256974,-0.195885,-0.104762,-0.238617,-0.139196,-0.178505,0.38262,0.0213751,0.422463,0.729256,0.496798,1.55816,0.667536,1.00644,0.971111,1.38647,-0.0172484,-0.198215,1.3826,0.193051,0.351198,0.523545,0.251633,0.798008,-0.0539332,-0.0307159,0.53752,-0.456352,-0.300906,-0.88403,-0.432797,-0.0184366,0.0948005,0.767486,-0.871611,1.21496,-0.884821,0.0738693
-3758.56,0.912189,0.0446895,6,63,0,3835.55,-0.528419,-0.290054,-0.487299,-0.536688,-0.281188,0.12687,-0.237595,0.54014,-1.09293,-0.984795,-0.705282,-0.0279035,-0.24118,0.416462,0.232322,-0.363006,-0.1382,-0.0272277,-0.672572,-0.754242,0.781426,-0.279728,0.0815678,0.525682,-0.200468,0.436371,-0.563103,-0.618703,0.151776,-0.732357,-0.909332,-0.770313,-0.619964,-0.214787,-0.313119,0.135525,-0.723591,0.710837,-0.916548,-0.265482,0.151878,0.481859,-0.0231168,0.361857,-0.356462,0.620232,0.187661,0.343009,-0.218076,0.721966,0.567016,-0.644548,0.0530504,-0.053464,0.685651,0.263034,0.52635,-0.168199,-0.456954,-0.015576,-0.246712,0.432231,-0.0739108,0.40537,0.284909,-1.14614,-0.786631,-0.144246,0.496742,0.269726,-0.233594,-0.653192,0.501247,-0.359989,0.265443,-0.257767,1.60577,-0.0101482,0.166786,-0.107239,0.424047,-1.7036,0.40179,-0.0717552,0.0394616,0.511538,-0.17496,0.584997,0.345128,0.501108,-0.637219,0.00727247,0.739575,-0.227319,-0.269175,0.390657,0.465331,0.210504,-0.2718,0.227885,0.0333148,0.816017,0.832471,1.07644,-0.0398101,0.229509,-0.0380446,0.760038,-0.423561,0.315603,0.127431,0.417257,-0.359594,-0.658346,-0.097729,0.0413866,0.366159,1.00242,0.528216,0.0427477,0.192955,-0.204166,-0.187214,0.0353178,-0.17367,-0.14229,-0.193298,-0.176226,-0.236496,-0.222937,-0.152444,-0.178791,-0.160413,-0.168267,-0.945815,-1.18222,-1.07369,-0.444696,-0.886242,0.426955,-0.562523,-0.308393,-0.369138,-0.223797,-1.23744,-1.22576,0.0545321,-1.13264,-0.988157,-0.694677,-1.03132,-0.21033,-1.55434,-1.16145,-0.678223,-1.7342,-1.68647,-2.24627,-1.71787,-1.35937,-1.12207,-0.753614,-1.95812,-0.0875059,-2.0136,-1.06468
-3754.8,0.346665,0.0446895,2,7,1,3819.39,-0.713064,-0.322726,-0.399488,-0.688155,-0.252018,0.0877339,-0.390803,0.56902,-0.892554,-0.930281,-0.376145,-0.214982,-0.270219,0.385712,0.0406164,-0.394659,-0.0654432,0.135373,-0.677559,-0.805677,0.742517,-0.354013,-0.203493,0.048117,-0.381127,0.228284,-0.420081,-0.911365,-0.0932501,-1.21089,-0.927416,-0.645715,-0.888065,0.00614555,-0.302897,0.466746,-1.0012,0.952956,-0.992306,-0.419475,0.084404,0.490262,0.166663,0.226206,-0.230939,0.640095,0.401603,0.183652,-0.111805,0.317661,0.72215,0.00128005,0.566269,-0.154331,1.12495,0.42703,0.711895,-0.179989,-0.459193,0.0931704,-0.0705968,0.635877,-0.166245,0.1992,0.354888,-1.01507,-0.412225,-0.3284,0.691768,0.402477,-0.294454,-0.291307,-0.185445,-0.389416,-0.0911926,-0.528038,1.78311,0.0672061,0.0709118,0.18632,0.585668,-1.58105,0.36407,0.0170276,0.0278588,0.660593,-0.103383,0.51277,0.2144,0.73911,-0.748354,-0.0615523,0.168307,-0.0565502,-0.715535,0.40908,0.383565,0.544202,-0.249753,0.411004,0.300773,0.843258,1.13242,0.906285,0.190664,0.397832,-0.0532957,1.02333,-0.236662,0.000928883,0.00368724,0.380679,-0.400442,-0.406718,0.100429,0.054174,0.603797,0.802579,0.50847,-0.221111,0.614948,0.0750202,-0.11973,0.0222925,-0.117303,-0.110927,-0.124695,-0.111047,-0.123825,-0.11103,-0.102327,-0.10452,-0.119825,-0.103262,-1.14085,-1.4614,-1.08648,-0.890761,-1.17656,-0.0110048,-0.973996,-0.699884,-0.652571,-0.420951,-1.51203,-1.60843,-0.163122,-1.3726,-1.44237,-1.27382,-1.35396,-0.605482,-1.53667,-1.67793,-1.0913,-2.36296,-2.09651,-2.44114,-2.34466,-1.46631,-1.57843,-0.880659,-2.60622,-0.287096,-2.47411,-1.63432
-3753.4,0.893179,0.0446895,5,34,1,3811.3,-0.366656,-0.280122,-0.344333,-0.693601,-0.221891,0.117357,-0.303533,0.545959,-0.860772,-0.953743,-0.678617,0.0258774,-0.282266,0.414306,0.084091,-0.249986,-0.074191,0.0067784,-0.711129,-0.759744,0.535901,-0.512455,-0.400014,0.279144,-0.328594,0.230192,-0.692033,-0.857839,-0.244606,-0.948116,-0.69813,-0.734368,-0.595629,-0.279355,-0.261792,0.306536,-0.633089,0.85027,-0.837924,-0.17984,0.199001,0.527102,0.16011,0.210762,-0.231788,0.198483,0.0501359,0.0223215,-0.299419,0.265782,0.695409,-0.0960622,0.0116023,0.0075988,0.83351,0.165538,0.333119,0.0310411,-0.405866,-0.0231256,-0.213051,0.950211,-0.434214,0.327194,0.247363,-1.08584,-0.795192,0.0268575,0.705937,0.405594,-0.355217,-0.43463,-0.103258,-0.491577,0.36953,-0.571204,1.75568,0.205275,0.253445,-0.00186127,0.445467,-1.60916,0.470156,0.00593239,0.318786,0.917701,0.0966122,0.927128,0.154084,0.668598,-1.17287,0.0556063,0.189229,-0.442559,-0.595971,0.281873,0.15202,0.96476,-0.12956,0.226514,-0.090544,0.418772,0.845879,0.808537,-0.155113,0.26347,-0.0653909,0.556025,-0.667136,0.229362,-0.306715,0.738259,-0.51592,-0.245039,0.0548018,0.101776,0.482209,0.660376,0.405399,-0.0654456,0.234354,-0.342507,-0.148607,0.0308569,-0.136534,-0.114342,-0.16682,-0.17291,-0.160369,-0.159997,-0.0956874,-0.152523,-0.16609,-0.169894,-0.693864,-1.07596,-0.918518,-0.303928,-0.774961,0.490646,-0.544042,-0.173313,-0.20561,-0.0975195,-1.14054,-1.08101,0.0873114,-1.06049,-1.1019,-0.576089,-0.87646,-0.155116,-1.36646,-1.14387,-0.774557,-1.61367,-1.5139,-2.10159,-1.66453,-1.40233,-1.05094,-0.545895,-1.79255,0.0522465,-1.88891,-0.995778
