# 0.180321, 0.115298, 0.104022, 0.117738, 0.020868, 0.00855757, 0.178244, 0.017042, 0.225512, 0.21614, 0.202036, 0.207186, 0.231256, 0.219425, 0.213805, 0.213137, 0.200886, 0.21922, 0.19896, 0.250668, 0.209341, 0.220612, 0.21252, 0.223513, 0.242258, 0.24165, 0.220075, 0.218129, 0.221447, 0.235411, 0.203622, 0.232444, 0.229315, 0.274566, 0.207691, 0.225572, 0.21974, 0.204646, 0.225151, 0.295851, 0.200438, 0.00568649, 0.201798, 0.202394, 0.202282, 0.201895, 0.202575, 0.201955, 0.202639, 0.202032, 0.202325, 0.20185, 0.20199, 0.202274, 0.201917, 0.202428, 0.202475, 0.201933, 0.202685, 0.202046, 0.202506, 0.202503, 0.202463, 0.202366, 0.202445, 0.202476, 0.202726, 0.2025, 0.202614, 0.202339, 0.201357, 0.202501, 0.201931, 0.202296, 0.202271, 0.202694, 0.202127, 0.202541, 0.201926, 0.202337, 0.202711, 0.202274, 0.20267, 0.203298, 0.202314, 0.201903, 0.202465, 0.202095, 0.201435, 0.202423, 0.201838, 0.201904, 0.202156, 0.202324, 0.202925, 0.20176, 0.202223, 0.202117, 0.202069, 0.202262, 0.203002, 0.202535, 0.202143, 0.202143, 0.201787, 0.202177, 0.202705, 0.202511, 0.201875, 0.203097, 0.202206, 0.202637, 0.202049, 0.202352, 0.202198, 0.202717, 0.201983, 0.202618, 0.202153, 0.202808, 0.201515, 0.202694, 0.0301811, 0.00271025, 0.00646525, 0.00243404, 0.0030901, 0.00341492, 0.00285825, 0.00240503, 0.0050842, 0.0025542, 0.00323339, 0.00262911, 0.0026522, 0.002696, 0.00231097, 0.00215598, 0.00261341, 0.00257476, 0.00267177, 0.00297752, 0.00239326, 0.00261591, 0.00463604, 0.00276453, 0.00239724, 0.00282597, 0.00251251, 0.00301127, 0.00246344, 0.00251157, 0.00249143, 0.00254401, 0.00274371
6482.52,0.977184,0.00223363,11,2047,0,-6410.53,0.260158,0.124138,-0.276084,-0.258632,-0.226663,-0.0227772,-0.694463,0.706285,-0.15811,-0.576955,-0.455512,-1.66618,-1.24172,0.275755,-1.42528,-0.672322,-0.176205,0.0644498,-1.31729,0.115976,-0.95354,-0.602975,-0.611947,-0.861599,-1.01859,-0.886147,-1.00909,-0.174365,-0.4898,-0.616295,-1.62188,-2.17311,-1.70681,-1.47486,0.25209,0.183188,-1.00638,-0.699541,-0.928771,-0.678629,0.572168,0.588907,0.922925,0.591794,-0.167465,1.24111,0.463689,0.906936,0.085762,1.09437,0.753977,0.284548,0.640931,0.428686,1.22784,1.46595,1.13913,0.534858,0.134785,0.48374,0.244679,1.09323,0.104467,0.844586,0.318273,-0.315876,0.0424526,0.218763,1.71903,0.53847,0.293513,-0.645525,0.132334,0.0173022,0.387647,-0.155527,2.1301,0.933994,0.989369,0.684162,0.997814,-0.768203,0.910058,0.539727,0.819798,1.16295,0.96423,1.6035,0.916297,0.969075,-0.00174186,0.609184,1.04194,0.539867,0.180576,0.862942,1.41279,1.67673,0.326654,1.38774,0.299313,1.05695,1.90409,1.68873,0.441494,0.579189,0.0471048,0.717235,0.616497,0.500647,0.0305897,1.38044,-0.152282,0.24394,0.523368,0.0166915,1.29285,1.63274,1.45063,0.661895,0.569827,0.287602,2.69423,0.730443,0.0528522,0.521122,0.139687,0.0520365,0.113389,0.258739,0.0574066,0.174419,0.0831094,0.327881,0.897713,0.323762,0.227295,0.398439,0.195657,0.575442,0.313347,0.112736,0.189157,0.210817,0.0521934,0.235361,0.366964,0.33756,0.286197,0.24653,0.579145,0.174966,0.189035,0.356734,0.162973,0.519121,-0.152137,0.000496707,-1.28589,-0.522423,0.810972,-0.958396,0.0613404,0.456492,0.408615,-0.760321,0.59374,-0.95665,-0.746655,-0.760555,-1.07259,-1.3523,-0.678913,-1.13594,-0.0933379,-0.667136,-0.928251,-1.76145,-2.13846,-2.0087,-1.96041,-0.0532907,0.0822013,-1.27564,-0.836647,-1.055,-1.25674
6485.41,0.999974,0.00223363,11,2047,0,-6422.68,0.269688,0.10629,-0.0593615,-0.657719,-0.0804696,0.053125,-0.669431,0.619889,0.00806926,-0.574288,-0.329633,-1.63902,-1.04847,0.502141,-1.38563,-0.419151,0.00659267,0.135601,-1.16905,0.0791732,-1.20489,-0.960806,-0.82829,-1.24089,-1.35992,-0.929113,-1.3388,-0.315916,-0.896135,-1.06781,-1.23643,-1.59147,-1.34291,-1.51593,0.499554,0.449408,-0.842666,-0.386963,-0.666279,-0.764638,0.558193,0.603362,0.794443,0.42227,-0.338834,1.10897,0.3035,0.767796,-0.0608971,0.966692,0.597531,0.141177,0.489312,0.270001,1.07279,1.30443,1.01312,0.384266,-0.0240798,0.349165,0.0864763,0.963412,-0.0465828,0.742349,0.155197,-0.486459,-0.0924453,0.0442974,1.53439,0.398434,0.155714,-0.846443,-0.0077503,-0.152487,0.24219,-0.329562,1.98057,0.783323,0.889897,0.505876,0.858511,-0.958702,0.820502,0.415768,0.685303,1.01716,0.823961,1.45361,0.766629,0.817917,-0.151895,0.46142,0.913462,0.395742,0.0214088,0.735303,1.28469,1.49763,0.150306,1.24712,0.146123,0.910808,1.74645,1.55209,0.295422,0.458572,-0.102394,0.582611,0.468631,0.344092,-0.149437,1.23233,-0.302193,0.0908533,0.370431,-0.131358,1.19029,1.48083,1.28954,0.498726,0.399151,0.112028,3.44346,0.72906,0.0456193,0.489859,0.154298,0.0462527,0.121973,0.248939,0.0497818,0.176832,0.0684425,0.319255,0.885782,0.347487,0.223635,0.375647,0.187515,0.635,0.303691,0.115245,0.186129,0.225912,0.0585268,0.230177,0.385684,0.345839,0.310367,0.2546,0.568094,0.18807,0.21121,0.341515,0.164526,0.671679,-0.000289625,0.194227,-1.14204,-0.369928,0.931699,-0.796698,0.203282,0.593181,0.558543,-0.609347,0.73318,-0.867592,-0.6122,-0.603857,-0.916176,-1.2012,-0.517137,-0.984216,0.0512541,-0.559478,-0.778944,-1.61334,-1.96774,-1.83866,-1.83204,0.124989,0.208618,-1.1432,-0.701788,-0.916031,-1.1136
6477.79,0.954097,0.00223363,11,2047,0,-6409.38,-0.25531,0.536674,0.075286,-0.0969914,-0.271163,0.120303,-0.734141,0.53353,-0.594299,-0.944211,-0.641959,-1.9133,-1.67164,0.315041,-1.81334,-0.96317,-0.452114,0.00496979,-1.58109,-0.401747,-1.17877,-0.903172,-0.581734,-1.12564,-0.967676,-1.07305,-1.31257,-0.361443,-0.803208,-0.862962,-1.40676,-1.82441,-1.29794,-1.65025,0.325562,0.0400819,-1.09228,-0.642125,-0.999049,-0.856555,0.645765,0.606796,0.936533,0.606903,-0.137533,1.2641,0.48321,0.947148,0.0983022,1.13249,0.780855,0.274919,0.672897,0.473753,1.24673,1.48643,1.1868,0.577897,0.154017,0.498223,0.25075,1.13045,0.125292,0.879861,0.33804,-0.30545,0.0590642,0.233051,1.73447,0.598165,0.325641,-0.667674,0.182832,0.0354156,0.402363,-0.157066,2.15569,0.959301,1.02522,0.708099,1.01708,-0.775991,0.988296,0.596753,0.861915,1.17035,0.993584,1.62252,0.963417,0.990624,-0.0185295,0.590875,1.09978,0.562135,0.18322,0.89557,1.4582,1.68285,0.300059,1.4567,0.307826,1.09782,1.89333,1.72703,0.461826,0.622966,0.0902265,0.756145,0.662291,0.498186,0.0359489,1.39383,-0.123832,0.278711,0.538356,0.0153167,1.36456,1.6663,1.47442,0.686529,0.610144,0.286934,3.60156,0.776398,0.0417876,0.518928,0.170142,0.0464369,0.120081,0.269548,0.0524777,0.1927,0.0708262,0.295091,0.908922,0.345952,0.212206,0.381996,0.184959,0.615724,0.331719,0.118122,0.18288,0.230046,0.0532633,0.21432,0.426181,0.373723,0.313515,0.25531,0.529033,0.170965,0.187047,0.383047,0.158412,0.480167,-0.171714,0.0203011,-1.34163,-0.546848,0.776957,-0.990518,0.031255,0.421524,0.385876,-0.798045,0.581644,-1.04836,-0.793374,-0.772937,-1.09637,-1.38032,-0.690999,-1.18264,-0.130374,-0.733673,-0.954477,-1.78031,-2.13708,-2.01323,-1.99505,-0.0987955,0.00779887,-1.32587,-0.865171,-1.06153,-1.31208
6486.16,0.778841,0.00223363,11,2047,0,-6407.18,-0.246704,0.564322,0.18919,-0.124701,-0.0523546,0.217095,-0.844075,0.707869,-0.354582,-1.05242,-0.67998,-1.96855,-1.49883,0.527149,-1.86216,-0.698335,-0.291462,-0.0292585,-1.49149,-0.344914,-1.27969,-1.25364,-0.767284,-1.54311,-1.3223,-1.01574,-1.63876,-0.421503,-1.17416,-1.37646,-1.4855,-1.70331,-1.47501,-2.26072,0.0483036,-0.140006,-1.41568,-0.803976,-1.23151,-1.58405,0.550201,0.565346,0.828422,0.498557,-0.2547,1.15682,0.355456,0.825111,-0.0115885,1.03138,0.670026,0.22217,0.521184,0.352714,1.13861,1.34333,1.03747,0.436521,0.0667685,0.391035,0.149636,1.02985,0.0253877,0.792632,0.226019,-0.413592,-0.0436309,0.135241,1.59206,0.473276,0.214869,-0.772438,0.0527551,-0.0798798,0.275586,-0.27219,2.03448,0.85446,0.931907,0.557767,0.892199,-0.887884,0.866979,0.464078,0.724848,1.03614,0.892534,1.50627,0.840014,0.876174,-0.0874144,0.471935,0.952278,0.45176,0.119267,0.801822,1.34722,1.59401,0.195945,1.27786,0.192059,0.985186,1.80219,1.6101,0.380833,0.509045,-0.0616776,0.623104,0.534934,0.40701,-0.0840917,1.27899,-0.246256,0.169503,0.414393,-0.0993951,1.21502,1.56051,1.372,0.562229,0.457604,0.196627,3.27239,0.823548,0.0496767,0.531856,0.145962,0.0517588,0.107506,0.251724,0.0524742,0.174705,0.0778911,0.330433,0.975631,0.327561,0.224013,0.374856,0.178643,0.553476,0.319711,0.108569,0.189715,0.227994,0.0597593,0.254295,0.450239,0.354154,0.304493,0.227798,0.522449,0.202601,0.184514,0.371511,0.149059,0.697767,-0.0583744,0.0989146,-1.20714,-0.436762,0.879627,-0.858396,0.144692,0.528245,0.501446,-0.689278,0.883719,-0.889526,-0.67359,-0.633088,-0.978608,-1.23086,-0.576997,-1.05483,-0.0119088,-0.601889,-0.83528,-1.66714,-2.06706,-1.9165,-1.8552,0.0507221,0.13198,-1.18256,-0.762689,-0.965356,-1.19991
6465.32,0.990686,0.00223363,11,2047,0,-6388.33,0.43485,-0.0551761,-0.511702,-0.745692,-0.305183,0.251001,-0.947159,0.586689,-1.07644,-1.2578,-0.840587,-2.05592,-2.03438,0.390499,-2.08731,-1.19494,-0.654147,-0.0180497,-1.77879,-0.669476,-1.28672,-1.20469,-0.546129,-1.41276,-0.979152,-1.30683,-1.59807,-0.553293,-1.05242,-1.1317,-1.37067,-1.69845,-1.16021,-1.96441,0.280556,-0.150359,-1.30171,-0.758982,-1.26963,-1.13686,0.461553,0.582498,0.767552,0.417221,-0.323558,1.05677,0.308621,0.732136,-0.11804,0.954675,0.580541,0.131357,0.475536,0.251602,1.07438,1.2899,0.944172,0.377963,-0.0393901,0.339726,0.0550695,0.934397,-0.0601245,0.682503,0.122283,-0.489458,-0.121528,0.0599346,1.53591,0.412454,0.130177,-0.837737,-0.00695632,-0.186767,0.208153,-0.332239,1.97278,0.779416,0.843882,0.490714,0.838301,-0.968964,0.77466,0.36921,0.681292,0.980368,0.811321,1.40628,0.759077,0.784833,-0.197665,0.421389,0.875146,0.348428,-0.00334937,0.698423,1.27062,1.48671,0.151146,1.24316,0.107634,0.911267,1.71075,1.53378,0.315557,0.418195,-0.0930882,0.561824,0.45945,0.314826,-0.132322,1.19613,-0.316071,0.100682,0.354355,-0.15287,1.1359,1.47325,1.27434,0.499436,0.393341,0.109792,3.94217,0.763863,0.0471758,0.522441,0.151518,0.0467453,0.130726,0.279969,0.0573952,0.178953,0.07803,0.310651,1.03208,0.371362,0.230427,0.360133,0.188438,0.602072,0.335868,0.116777,0.180035,0.218667,0.0601911,0.240274,0.378522,0.349313,0.323485,0.235218,0.529335,0.187933,0.208415,0.365885,0.157839,0.542651,0.0214405,0.19898,-1.11831,-0.358649,0.973377,-0.751427,0.218468,0.623317,0.589261,-0.603277,0.962721,-0.782977,-0.608545,-0.519958,-0.907241,-1.20221,-0.519879,-0.979265,0.0637323,-0.50159,-0.762122,-1.58982,-1.96468,-1.87958,-1.80439,0.119827,0.245781,-1.13214,-0.693142,-0.907474,-1.10146
6462.45,0.993797,0.00223363,11,2047,0,-6399.08,0.60221,0.589135,-0.250723,-0.5099,-0.209595,0.0307001,-1.31016,0.624778,-1.01747,-1.49308,-1.28931,-2.53531,-2.13321,-0.492306,-2.3263,-1.51825,-1.04528,-0.734198,-2.1447,-0.627536,-1.3945,-1.15076,-0.924096,-1.36819,-1.41496,-1.29105,-1.50955,-0.630563,-0.987491,-1.11463,-1.69971,-2.18888,-1.7634,-1.78593,0.0962386,-0.109449,-1.2739,-0.877024,-1.11392,-0.990654,0.687772,0.570438,0.887951,0.517446,-0.210941,1.18552,0.42791,0.8758,0.0673307,1.06712,0.719242,0.22272,0.625547,0.398873,1.1583,1.39532,1.10653,0.514236,0.10344,0.412584,0.189166,1.07308,0.0660251,0.830382,0.259234,-0.378377,0.000837887,0.155048,1.64564,0.520148,0.270719,-0.711092,0.0977647,-0.0350508,0.311931,-0.198272,2.11242,0.89426,0.969231,0.60672,0.966626,-0.82324,0.903546,0.507307,0.801653,1.11144,0.903615,1.54215,0.877806,0.894679,-0.0595395,0.516086,1.00488,0.476323,0.158202,0.833652,1.38305,1.62358,0.274884,1.36593,0.235588,1.01412,1.8752,1.6551,0.41703,0.558186,0.014595,0.675479,0.580108,0.456821,-0.0223286,1.34626,-0.213333,0.191671,0.467024,-0.0282326,1.24124,1.58041,1.38768,0.597348,0.519381,0.231579,4.33524,0.750572,0.0548263,0.506387,0.141467,0.0472254,0.136677,0.27428,0.0546612,0.184353,0.0800476,0.313412,1.05474,0.3709,0.23595,0.348425,0.182701,0.607367,0.342039,0.117791,0.180146,0.220719,0.0564765,0.230444,0.373261,0.345798,0.324247,0.235308,0.523844,0.19015,0.204369,0.36784,0.151092,0.600039,-0.108974,0.0718717,-1.24415,-0.4768,0.838597,-0.903297,0.0996795,0.47929,0.471801,-0.690155,0.857289,-0.927642,-0.762122,-0.643538,-1.04179,-1.30557,-0.629686,-1.10535,-0.0858988,-0.629972,-0.881596,-1.68611,-2.06593,-1.95166,-1.93698,0.00827563,0.0433545,-1.2767,-0.809383,-0.98446,-1.22728
6473.55,0.974591,0.00223363,11,2047,0,-6391.3,-0.0612865,0.367242,0.472897,-0.0630413,-0.301962,0.0323721,-0.922079,0.676089,-0.319749,-0.671703,-0.494117,-1.68224,-1.44257,0.310733,-1.54876,-0.816672,-0.280803,0.117994,-1.36515,0.0585187,-1.49216,-1.16988,-1.01538,-1.40467,-1.45824,-1.46977,-1.57725,-0.73617,-1.03959,-1.11491,-1.46608,-2.04084,-1.47974,-1.41739,0.398318,0.145778,-0.976306,-0.623849,-0.958528,-0.601775,0.556112,0.558153,0.900179,0.553818,-0.187766,1.24296,0.454729,0.892644,0.053764,1.08237,0.728655,0.254912,0.620885,0.417007,1.21221,1.44672,1.13018,0.532657,0.121665,0.471603,0.198318,1.09129,0.0785865,0.850065,0.2697,-0.341736,0.050577,0.184856,1.69763,0.534677,0.296087,-0.708021,0.125951,-0.0276308,0.340026,-0.201223,2.10047,0.903769,0.985855,0.61967,0.956314,-0.807311,0.931438,0.536818,0.807599,1.11838,0.929734,1.58364,0.920468,0.933211,-0.0284312,0.567355,1.04547,0.522794,0.161714,0.856043,1.411,1.65403,0.24965,1.37894,0.234443,1.04088,1.87543,1.67495,0.430636,0.564863,0.0192496,0.688208,0.599327,0.474962,0.00996253,1.33993,-0.18484,0.241922,0.465207,-0.0308063,1.29634,1.60897,1.41867,0.601514,0.553417,0.248687,4.15628,0.779664,0.0461804,0.50736,0.160041,0.0472784,0.135724,0.263236,0.0558433,0.181753,0.0793767,0.338535,0.901222,0.329975,0.247842,0.345043,0.181293,0.631337,0.319117,0.113143,0.192918,0.22446,0.050891,0.254255,0.367876,0.344255,0.337204,0.223604,0.536799,0.183182,0.205628,0.366595,0.143449,0.564605,-0.123617,0.0328068,-1.2562,-0.502167,0.817748,-0.944633,0.080145,0.481508,0.433203,-0.70372,0.739858,-0.938041,-0.740321,-0.717817,-1.06478,-1.40727,-0.635431,-1.12527,-0.0699648,-0.654865,-0.909527,-1.71566,-2.12103,-2.00829,-1.93975,-0.00944213,0.0730304,-1.27323,-0.807431,-1.0649,-1.24743
6464.94,0.966783,0.00223363,11,2047,0,-6380.66,-0.168437,-0.12994,-1.07386,-1.11526,-0.0794826,0.203541,-0.270168,0.674435,-0.0244456,-0.562312,-0.145847,-1.48511,-1.04383,0.985675,-1.38253,-0.254215,0.177724,0.44869,-0.997105,0.0318416,-0.231621,-0.172213,0.232083,-0.445082,-0.321555,-0.011962,-0.564921,0.603332,-0.104617,-0.281262,-0.699779,-0.919348,-0.656155,-1.40808,0.880167,0.711832,-0.610135,-0.0103252,-0.420511,-0.702765,0.801624,0.544989,0.983116,0.631083,-0.0891372,1.32617,0.503981,0.946456,0.139168,1.19429,0.840528,0.340629,0.720553,0.44675,1.29277,1.49955,1.21325,0.570892,0.224202,0.551688,0.283417,1.16818,0.170147,0.916652,0.366709,-0.245455,0.0959294,0.272102,1.76663,0.60417,0.391763,-0.61229,0.233785,0.0821822,0.444605,-0.134456,2.20297,0.985761,1.07031,0.76038,1.05677,-0.667071,1.00784,0.646249,0.88234,1.14566,1.06321,1.63639,0.993538,1.02242,0.0701633,0.661701,1.10818,0.619131,0.268362,0.949544,1.50243,1.75323,0.375257,1.46608,0.333513,1.11858,1.9499,1.77177,0.548344,0.662737,0.130302,0.796497,0.70121,0.557048,0.0891585,1.43009,-0.0619707,0.336375,0.571846,0.07036,1.39633,1.69921,1.50044,0.697616,0.621736,0.313814,3.04815,0.821816,0.057559,0.527061,0.148204,0.0531867,0.128696,0.235632,0.0518007,0.178135,0.0803102,0.332182,0.951179,0.324721,0.235718,0.356379,0.185643,0.611104,0.329442,0.11374,0.198662,0.231011,0.0501108,0.231589,0.406624,0.341949,0.298301,0.224386,0.530905,0.17939,0.192034,0.359365,0.14177,0.414482,-0.211896,0.00397805,-1.36184,-0.590152,0.740221,-1.01736,-0.0070265,0.389507,0.347768,-0.811875,0.612351,-1.04637,-0.824723,-0.845211,-1.1212,-1.46376,-0.752947,-1.21153,-0.18191,-0.76893,-0.99278,-1.82142,-2.19142,-2.04625,-2.01647,-0.0880915,0.0267745,-1.3542,-0.919576,-1.11442,-1.3436
6459.51,0.994074,0.00223363,11,2047,0,-6373.17,-0.189534,-0.242303,-1.0099,-1.04504,-0.150633,0.115953,-0.0669119,0.598575,0.297785,-0.234808,0.104071,-1.2301,-0.809215,1.02538,-1.08918,-0.110906,0.366942,0.648475,-0.785938,0.270409,-0.169037,0.0430786,0.352854,-0.212943,-0.252693,-0.0284155,-0.363425,0.660892,0.119788,-0.0200238,-0.663113,-1.02608,-0.71122,-1.01363,1.06141,0.772598,-0.380493,0.0948277,-0.19987,-0.281411,0.763644,0.568464,1.0112,0.668474,-0.0644782,1.33831,0.556311,1.0306,0.198866,1.2124,0.806097,0.370738,0.712747,0.545762,1.30427,1.56365,1.23843,0.628776,0.255578,0.565743,0.348531,1.19374,0.196052,0.938084,0.428322,-0.210109,0.156486,0.321882,1.80639,0.629941,0.415132,-0.526747,0.243141,0.131338,0.464612,-0.0437345,2.25789,1.03786,1.09104,0.772651,1.12214,-0.613639,0.995619,0.625762,0.900334,1.20323,1.06189,1.67668,0.995819,1.06814,0.115513,0.693972,1.14511,0.640654,0.288077,0.982621,1.51941,1.76062,0.387087,1.47635,0.407425,1.16898,1.99199,1.78622,0.549227,0.71553,0.16013,0.82545,0.739197,0.616793,0.113615,1.4571,-0.0304661,0.382235,0.619847,0.0843615,1.3843,1.70938,1.53614,0.76745,0.652659,0.394258,2.29899,0.78932,0.0650005,0.549219,0.134214,0.0513324,0.123897,0.237856,0.0686165,0.185106,0.0795252,0.299994,0.949457,0.356715,0.233446,0.388476,0.190131,0.570775,0.341385,0.104205,0.199556,0.200119,0.0468351,0.218924,0.44884,0.341323,0.293417,0.238737,0.558732,0.182512,0.185922,0.336943,0.148958,0.453893,-0.246445,-0.0179272,-1.40242,-0.625149,0.693842,-1.07286,-0.0483845,0.362365,0.321059,-0.840839,0.425048,-1.09777,-0.847986,-0.803666,-1.14874,-1.53223,-0.817364,-1.24331,-0.21193,-0.793642,-1.02292,-1.86036,-2.23864,-2.14743,-2.04754,-0.114937,-0.136829,-1.40175,-0.969693,-1.12607,-1.37683
6472.91,0.997591,0.00223363,11,2047,0,-6396.5,-0.551663,0.495725,-0.203132,-0.397643,-0.154718,0.0981852,-0.5099,0.564177,-0.0377656,-0.546242,-0.257611,-1.55801,-1.12288,0.654751,-1.37401,-0.441179,0.0536329,0.307087,-1.12062,0.237525,-0.579049,-0.357905,-0.118142,-0.634385,-0.61143,-0.35756,-0.732507,0.276697,-0.250523,-0.392211,-0.914929,-1.28592,-0.92099,-1.20781,0.830766,0.702411,-0.584797,-0.109308,-0.462587,-0.46927,0.71249,0.540976,0.993486,0.648139,-0.0707324,1.35682,0.515673,0.982973,0.168722,1.1835,0.838913,0.398638,0.742709,0.499736,1.31426,1.53717,1.21221,0.620278,0.240184,0.57204,0.323228,1.16624,0.188491,0.934973,0.384035,-0.249158,0.150206,0.306311,1.76895,0.608707,0.396241,-0.577062,0.255576,0.0867468,0.46973,-0.0915277,2.23473,1.02611,1.10072,0.744167,1.07023,-0.665642,1.06063,0.656305,0.908295,1.23778,1.04765,1.65853,1.00583,1.00203,0.0809568,0.638935,1.18367,0.601502,0.286925,0.958588,1.50502,1.76251,0.362121,1.47192,0.390058,1.14801,1.99584,1.78158,0.527434,0.681472,0.130106,0.813631,0.713337,0.581176,0.0971187,1.46237,-0.0706697,0.326999,0.598857,0.0790749,1.41047,1.72667,1.53678,0.739013,0.646577,0.361415,2.87028,0.753032,0.0496119,0.537246,0.14411,0.0467665,0.124936,0.289792,0.0585114,0.181456,0.0846737,0.332663,0.960483,0.332601,0.251424,0.381549,0.174136,0.621864,0.331294,0.117588,0.176757,0.227154,0.0558965,0.222956,0.396448,0.345989,0.297789,0.237486,0.488756,0.18546,0.195971,0.361299,0.142618,0.44745,-0.233322,-0.0371331,-1.38922,-0.60895,0.701831,-1.03237,-0.0311762,0.394718,0.337489,-0.83122,0.700318,-1.09763,-0.858705,-0.849771,-1.18113,-1.46941,-0.732561,-1.22182,-0.184452,-0.774296,-1.00787,-1.84681,-2.21261,-2.07741,-2.03467,-0.100567,0.0243288,-1.37774,-0.925777,-1.1579,-1.3593
6476.53,0.984964,0.00223363,11,2047,0,-6397.11,0.0162256,-0.312259,-0.698916,-0.818378,-0.319917,0.038309,-0.647487,0.666504,-0.280699,-0.526394,-0.367137,-1.53276,-1.32332,0.47295,-1.38188,-0.689827,-0.14232,0.292981,-1.26062,0.122322,-0.86125,-0.517099,-0.37816,-0.725324,-0.681811,-0.835875,-0.917139,-0.138806,-0.407924,-0.444199,-1.21023,-1.74921,-1.1761,-1.1702,0.636161,0.320142,-0.738537,-0.406871,-0.737177,-0.335961,1.03802,0.650715,1.29699,0.987949,0.195396,1.6744,0.886541,1.31205,0.504456,1.50672,1.1699,0.690618,1.02304,0.847874,1.63416,1.85986,1.55741,0.945666,0.556743,0.903454,0.640025,1.50867,0.505816,1.26021,0.699038,0.0907234,0.456744,0.620526,2.09292,0.95433,0.709036,-0.269418,0.55826,0.420312,0.770785,0.237178,2.56267,1.33751,1.4271,1.09147,1.42375,-0.405637,1.35901,0.963236,1.23856,1.50495,1.38382,1.99005,1.33758,1.35801,0.407518,0.982948,1.45732,0.948924,0.613344,1.29178,1.82481,2.07559,0.686409,1.81135,0.71131,1.48235,2.28996,2.1012,0.865413,0.99838,0.470708,1.14566,1.03075,0.890491,0.414389,1.78392,0.244797,0.669069,0.927267,0.408549,1.69013,2.04622,1.86785,1.06296,0.963301,0.676548,2.9797,0.788335,0.0497717,0.549547,0.157189,0.0528914,0.115851,0.234278,0.0561468,0.177,0.0707289,0.317598,0.923928,0.360176,0.203224,0.373909,0.211733,0.560991,0.327862,0.108397,0.2045,0.20896,0.0555061,0.238956,0.431209,0.358221,0.314563,0.225701,0.58956,0.187435,0.188795,0.352767,0.158713,0.0480947,-0.553862,-0.421039,-1.69354,-0.935154,0.389932,-1.34997,-0.351842,0.0531615,0.0107638,-1.17202,0.240041,-1.38494,-1.16873,-1.17766,-1.47196,-1.74257,-1.06268,-1.54502,-0.54374,-1.10706,-1.33334,-2.14107,-2.5046,-2.40651,-2.378,-0.458252,-0.415327,-1.71151,-1.26378,-1.50827,-1.67439
6472.38,0.925106,0.00223363,11,2047,0,-6385.74,-0.177748,0.0502405,-0.161961,-0.438763,-0.278994,-0.00945777,-0.583376,0.690103,-0.17849,-0.437527,-0.318604,-1.5055,-1.17502,0.410168,-1.2926,-0.597058,-0.0871152,0.260116,-1.20063,0.318858,-1.0247,-0.67117,-0.521486,-0.824948,-0.991705,-0.963947,-1.02364,-0.238614,-0.522165,-0.598081,-1.30902,-1.84428,-1.34011,-1.11558,0.595298,0.340072,-0.702452,-0.389268,-0.647387,-0.338966,0.922412,0.65999,1.24579,0.90155,0.115721,1.5924,0.809453,1.24607,0.395044,1.43256,1.0812,0.596082,0.943663,0.77248,1.54367,1.77908,1.44766,0.832477,0.451123,0.809062,0.54521,1.40977,0.399848,1.16983,0.609255,-0.0383303,0.347545,0.538324,2.00474,0.882866,0.620811,-0.373803,0.48503,0.328068,0.686022,0.131666,2.44886,1.28901,1.32102,1.00829,1.33262,-0.498172,1.26577,0.85924,1.15157,1.45338,1.32357,1.90669,1.26942,1.28477,0.296389,0.89975,1.3729,0.857861,0.493689,1.19578,1.75122,1.99294,0.615067,1.70833,0.579086,1.38739,2.21737,2.0215,0.772595,0.918358,0.366316,1.01285,0.963232,0.817617,0.308612,1.692,0.155908,0.560451,0.82272,0.308674,1.6256,1.95104,1.77419,0.956482,0.868897,0.587928,2.89911,0.775324,0.040278,0.545488,0.170626,0.0538357,0.112245,0.230124,0.0476789,0.176295,0.0785558,0.305608,0.901162,0.342651,0.206018,0.371053,0.221632,0.570916,0.320165,0.107276,0.202119,0.213165,0.0600697,0.239463,0.440668,0.3274,0.316808,0.2241,0.605365,0.187859,0.191914,0.357607,0.155192,0.110304,-0.459423,-0.320686,-1.60079,-0.834448,0.468427,-1.26271,-0.257381,0.128285,0.101791,-1.07843,0.380711,-1.31148,-1.11239,-1.00593,-1.34902,-1.70399,-0.991818,-1.44415,-0.421829,-1.00481,-1.24643,-2.08062,-2.42001,-2.33009,-2.25731,-0.361821,-0.346885,-1.59653,-1.13926,-1.36541,-1.59462
