# 0.174961, 0.100882, 0.0827941, 0.0803742, 0.0149508, 0.00613101, 0.166794, 0.0244968, 0.233244, 0.210685, 0.21069, 0.214859, 0.204322, 0.239611, 0.21737, 0.224784, 0.21131, 0.212316, 0.198979, 0.220186, 0.200887, 0.199257, 0.235868, 0.209647, 0.192928, 0.200969, 0.194134, 0.216894, 0.202009, 0.206205, 0.237758, 0.229736, 0.214588, 0.222238, 0.241843, 0.248036, 0.234452, 0.226709, 0.210517, 0.223195, 0.165793, 1.28112, 0.166558, 0.166177, 0.166495, 0.165334, 0.16666, 0.166477, 0.166837, 0.166695, 0.167662, 0.166653, 0.165167, 0.166147, 0.165941, 0.165993, 0.165956, 0.167095, 0.165673, 0.16615, 0.165501, 0.16624, 0.166616, 0.166355, 0.166457, 0.168035, 0.166115, 0.166343, 0.166556, 0.166668, 0.167156, 0.165265, 0.165327, 0.166287
74.2298,0.993169,0.00793621,8,383,0,-40.2355,-0.330236,0.222051,0.194531,-0.0939307,-0.333565,0.187325,0.295336,0.396418,-0.397176,-0.467666,0.291839,0.703479,0.444841,1.06692,0.807476,-0.136398,0.435294,0.734004,0.106164,-0.172078,1.35444,0.19318,0.393207,0.658043,0.49665,0.637514,0.16874,-0.306284,0.308802,-0.490477,0.083614,0.192795,0.00637182,0.47547,0.419812,0.634618,-0.0558361,1.15502,-0.023876,0.223208,-1.15732,0.0230488,-1.19297,-1.17658,-1.2004,-1.13307,-1.18111,-1.16074,-1.16758,-1.16777,-1.18418,-1.14956,-1.13796,-1.20929,-1.17536,-1.11516,-1.15198,-1.15539,-1.19259,-1.1673,-1.17059,-1.15048,-1.16156,-1.15385,-1.17032,-1.1846,-1.15628,-1.1737,-1.14881,-1.16533,-1.1668,-1.15215,-1.16117,-1.13485,0.750555,0.23453,0.828018,1.07179,0.57919,2.08941,0.72732,0.864779,1.13455,1.47403,0.335644,0.24179,1.63501,0.324253,0.303903,0.3164,0.61707,1.01321,0.0988979,0.229555,0.467055,-0.536075,0.0378825,-0.681931,-0.419881,-0.0429773,0.446812,0.566488,-0.607336,1.15778,-0.412295,0.188131
82.8083,0.880104,0.00793621,7,127,0,-41.8001,-0.254551,0.311686,0.0870507,-0.462902,-0.154015,0.229207,0.163264,0.366389,-0.436254,-0.164629,0.0869651,0.671891,0.049684,0.870507,0.587981,-0.0503125,0.122551,0.463671,0.058737,-0.503994,1.38427,-0.0201638,0.0714707,0.596284,0.475956,0.894125,0.0394535,-0.346042,0.156562,-0.67884,0.230414,0.0729891,0.237609,0.72232,0.370911,0.53276,0.0662733,1.23769,0.257724,0.630085,-1.1969,0.013658,-1.20829,-1.20283,-1.20178,-1.16582,-1.20678,-1.20997,-1.18446,-1.21385,-1.211,-1.18497,-1.17587,-1.23726,-1.20729,-1.15835,-1.18773,-1.19699,-1.20446,-1.2013,-1.20116,-1.19032,-1.1878,-1.19184,-1.20605,-1.20827,-1.19108,-1.20043,-1.1937,-1.19953,-1.20136,-1.19706,-1.20245,-1.18839,0.62891,0.552107,0.869761,0.949038,0.361517,2.02056,0.658058,0.80447,0.980645,1.34059,0.414494,0.222329,1.6944,0.220943,0.353539,0.476412,0.569429,1.24818,0.0450787,0.224669,0.410218,-0.519306,-0.169592,-0.709783,-0.338093,-0.0386648,0.432631,0.550555,-0.424543,1.1455,-0.157794,0.377712
65.8529,0.841838,0.00793621,10,1151,0,-36.1483,-0.340537,-0.480355,-0.0278362,-0.125785,-0.34405,0.12775,0.234738,0.545641,-0.379156,-0.170322,0.482735,0.641981,0.753007,1.3123,0.961904,0.549867,0.797504,0.758533,0.514358,0.504385,1.09039,0.121054,0.366225,0.874007,0.245878,0.818398,-0.093226,-0.411417,0.562772,-0.32825,-0.341286,-0.330347,-0.257283,0.184382,0.186583,0.779965,-0.289412,1.03481,-0.4355,0.26245,-0.729578,0.0326402,-0.701461,-0.707189,-0.731584,-0.749028,-0.726636,-0.700263,-0.671929,-0.702851,-0.757251,-0.703505,-0.695772,-0.745326,-0.734835,-0.698495,-0.749615,-0.733531,-0.753088,-0.730252,-0.763594,-0.744545,-0.74842,-0.738783,-0.753257,-0.708731,-0.71006,-0.675763,-0.715698,-0.770995,-0.728068,-0.796635,-0.735333,-0.732471,-0.101044,-0.286287,0.130072,0.312568,0.11681,1.39577,0.169922,0.742281,0.613047,0.616128,-0.023719,0.0255662,1.02044,-0.103082,-0.150677,0.22776,0.076217,0.846573,-0.459129,-0.283527,0.366671,-0.734609,-0.482741,-1.32685,-0.791221,-0.379185,-0.0762422,0.419019,-1.018,0.812446,-0.995877,0.0665212
86.7857,0.884863,0.00793621,8,255,0,-52.7042,-0.150625,0.0225863,-0.282372,-0.103988,-0.136579,0.0765505,0.331926,0.513055,-0.0318463,-0.389713,0.189204,0.561948,0.303314,0.92377,0.773558,0.443026,0.628059,0.474908,-0.0879721,-0.148473,1.4638,0.201295,0.4842,0.742924,0.470473,1.29628,0.123858,0.00403137,0.663536,-0.417551,-0.343687,-0.59783,-0.36337,0.00268917,0.406993,0.729035,-0.0611288,0.93771,-0.430938,0.0445618,-0.840172,0.0167354,-0.831891,-0.840831,-0.834265,-0.82284,-0.855555,-0.833235,-0.833645,-0.837245,-0.853957,-0.870706,-0.843878,-0.84313,-0.818398,-0.842621,-0.849758,-0.853916,-0.827614,-0.856142,-0.818671,-0.836855,-0.851671,-0.863989,-0.831134,-0.812012,-0.868745,-0.828314,-0.820663,-0.859916,-0.855772,-0.834184,-0.837704,-0.856517,0.353903,-0.186239,0.324551,0.629014,0.274432,1.25809,0.656996,0.768919,0.830181,0.693723,-0.077903,-0.0632059,1.20094,-0.122769,0.069752,0.225456,0.142198,1.07238,-0.282321,-0.15445,0.350602,-0.813953,-0.443498,-1.03708,-0.618987,-0.290527,0.336512,0.619602,-0.368178,0.857452,-0.671214,-0.0510374
81.4877,0.927827,0.00793621,7,127,0,-40.1035,-0.579045,0.60388,0.455398,-0.195508,-0.0740221,0.0500687,0.210781,0.506604,-0.0783434,-0.444237,0.111858,0.29283,0.21439,0.98579,0.348611,0.433116,0.557462,0.454091,-0.105627,-0.277637,1.47459,-0.140451,0.286451,0.36187,0.325238,1.15465,-0.0634528,-0.234542,0.499588,-0.770888,0.043671,-0.272649,0.171361,0.420081,0.906507,1.1627,0.0531794,1.48408,-0.0556405,0.448378,-0.819979,0.0147003,-0.821354,-0.841452,-0.785004,-0.836531,-0.82071,-0.830639,-0.824818,-0.826351,-0.802333,-0.793559,-0.84216,-0.831628,-0.798728,-0.822888,-0.861599,-0.85468,-0.833098,-0.816847,-0.82692,-0.816452,-0.814394,-0.822683,-0.790118,-0.802365,-0.82513,-0.81014,-0.827931,-0.829057,-0.826249,-0.80303,-0.820404,-0.820668,0.250692,-0.22257,0.305183,0.423407,0.301545,1.29553,0.379666,0.72113,0.786976,0.692652,0.00263881,-0.111454,1.46032,-0.187898,0.1986,0.201023,0.266928,1.16149,-0.163984,-0.183667,0.458173,-0.857539,-0.638404,-1.13869,-0.595156,-0.375394,0.26607,0.501155,-0.732632,0.829765,-0.805262,-0.222834
65.549,0.930613,0.00793621,10,1279,0,-35.2703,-0.181122,0.580865,0.344948,-0.311659,-0.0517374,0.105902,-0.415798,0.646984,-0.961063,-1.13882,-0.722956,-0.331921,-0.552018,0.502714,-0.36133,-0.413695,-0.364161,-0.13623,-0.994304,-1.07083,0.367823,-0.91444,-0.923326,-0.440898,-0.436246,-0.0447684,-1.07109,-1.09845,-0.487036,-1.54346,-0.546657,-0.872176,-0.646033,-0.00664307,-0.422499,0.124128,-0.828672,0.775692,-1.11882,-0.00729669,-0.400657,0.0249609,-0.454426,-0.387976,-0.33534,-0.406877,-0.446328,-0.416731,-0.447997,-0.413973,-0.404482,-0.38264,-0.398939,-0.376816,-0.412506,-0.36618,-0.358355,-0.392268,-0.428452,-0.386264,-0.382924,-0.380823,-0.432305,-0.418922,-0.383754,-0.440787,-0.42024,-0.425497,-0.380349,-0.396508,-0.42163,-0.45995,-0.415174,-0.398717,-0.13598,-0.459692,0.00727283,0.141729,-0.0378096,1.38522,0.0427603,0.311809,0.391362,0.625617,-0.465341,-0.359574,0.749909,-0.555541,-0.521761,-0.232167,-0.155847,0.352072,-0.8202,-0.599918,-0.123921,-1.21196,-0.903894,-1.35799,-1.06229,-0.514048,-0.537913,-0.00604078,-1.18751,0.579671,-1.45236,-0.286034
66.1041,0.99756,0.00793621,8,511,0,-19.6759,0.341069,0.150844,-0.342858,-0.106754,-0.207977,0.146817,-0.75035,0.597689,-1.42312,-1.35097,-0.764749,-0.397721,-0.735877,-0.191154,-0.0938892,-0.51715,-0.641338,-0.449723,-0.962747,-1.51731,0.937389,-0.4921,-0.229229,0.26848,-0.469324,0.524545,-0.251684,-0.694516,-0.188692,-1.23381,-1.16577,-1.09935,-0.94195,-0.918322,-0.456755,-0.258362,-1.11669,0.147316,-1.35564,-1.0823,-0.661999,0.020635,-0.667375,-0.661357,-0.715338,-0.665333,-0.640978,-0.65307,-0.648975,-0.692836,-0.675169,-0.689771,-0.684588,-0.651552,-0.646589,-0.636244,-0.684522,-0.665217,-0.633227,-0.647896,-0.673165,-0.651965,-0.656665,-0.604804,-0.688246,-0.665872,-0.642388,-0.666634,-0.64821,-0.680452,-0.642721,-0.656457,-0.677681,-0.633303,-0.0580907,-0.293749,0.218983,0.391289,-0.0627246,1.12581,0.4155,0.726487,0.444075,0.661109,-0.230281,-0.609836,1.25518,-0.267513,-0.112027,0.16831,-0.2814,0.901652,-0.182388,-0.18754,0.0528414,-1.11938,-0.665481,-1.11594,-0.678916,-0.742792,0.178941,0.31802,-0.901727,0.737875,-1.039,-0.545349
64.5201,0.98849,0.00793621,7,127,0,-39.6804,0.293557,0.299435,-0.433793,-0.175415,-0.195889,0.158246,-0.517593,0.641439,-1.51776,-1.0742,-0.804779,-0.841373,-0.83958,0.174591,-0.172812,-0.729711,-0.669322,-0.665971,-0.951891,-1.06386,0.730987,-0.454371,-0.22482,0.335713,-0.0941822,0.426232,-0.36437,-0.94579,-0.117407,-1.29077,-0.934924,-1.35435,-1.12476,-0.271252,-0.9351,-0.394324,-0.921173,0.00065175,-1.17092,-0.632341,-0.628819,0.0187022,-0.642801,-0.605608,-0.646621,-0.562468,-0.647309,-0.638525,-0.630684,-0.651338,-0.648397,-0.650654,-0.6012,-0.61652,-0.631611,-0.606664,-0.620394,-0.678093,-0.642931,-0.659336,-0.617695,-0.63222,-0.621643,-0.603291,-0.613759,-0.623245,-0.60781,-0.620853,-0.61166,-0.637325,-0.609307,-0.648651,-0.629053,-0.632831,-0.0425065,0.0911695,0.311335,0.0314494,-0.0559198,1.62453,0.436641,0.611239,0.542562,0.569856,-0.112365,-0.0195792,0.931684,-0.341463,-0.193094,0.122777,-0.0357688,0.682795,-0.417689,-0.546942,0.0114625,-1.28161,-0.546305,-1.45256,-0.95961,-0.208477,-0.359056,0.125854,-0.781334,0.514221,-0.935312,-0.189228
79.6527,0.985077,0.00793621,9,511,0,-34.6214,-0.815773,0.180088,0.0719279,-0.306334,-0.135006,0.246532,-0.407268,0.600073,-0.874316,-0.700521,-0.704769,0.468059,-0.38129,0.11779,0.371899,-0.225221,-0.180244,-0.323913,-0.562912,-1.23645,0.744667,-0.520361,-0.587056,0.0487566,-0.353924,0.341284,-0.520758,-1.17123,-0.435825,-1.15753,-0.433054,-0.708727,-0.180203,0.0597841,-0.331343,-0.0612944,-0.815107,0.775837,-0.807911,-0.339335,-0.0312697,0.0179944,-0.0360033,-0.0701218,-0.00928092,-0.0482992,-0.0123213,-0.0228433,-0.0493383,-0.0442374,-0.025523,-0.0391982,-0.0506387,-0.0558234,-0.0269255,-0.0384994,-0.0211654,-0.00558664,-0.0424382,-0.0305445,0.00543683,-0.0174783,-0.00433932,-0.0361873,-0.0515237,-0.0281604,-0.0195339,-0.0330962,-0.0410758,-0.0234117,-0.048143,-0.0329189,-0.0308725,-0.0492944,-0.489544,-0.666787,-0.567514,0.0252312,-0.748099,0.622586,-0.252442,-0.0704784,0.0230161,-0.104152,-0.891218,-1.14869,0.51073,-0.814803,-0.799978,-0.607725,-0.823392,0.145849,-1.06723,-1.13113,-0.719266,-1.52348,-1.23128,-1.84248,-1.13244,-1.10048,-0.587989,-0.356443,-1.64732,0.338664,-1.57412,-0.962535
70.1157,0.650763,0.00793621,7,127,0,-46.9784,-0.693918,-0.565114,-0.341409,-0.540099,-0.358326,0.0860102,0.154327,0.421964,-0.690674,-0.702635,0.0679922,-0.000674338,0.368205,0.888178,0.555735,0.0282385,0.566763,0.535444,0.0405282,-0.162917,0.859455,-0.241884,0.157551,0.323628,0.116231,0.337022,-0.0470338,-0.449524,0.209855,-0.794238,-0.345877,-0.609616,-0.56099,0.0234664,0.128063,0.603389,-0.136164,0.952073,-0.532207,0.0722239,0.257995,0.0239831,0.265517,0.245272,0.288733,0.23326,0.274025,0.257986,0.217904,0.264157,0.267067,0.259699,0.259699,0.265369,0.215088,0.243555,0.263955,0.283497,0.235606,0.205273,0.228303,0.268831,0.26199,0.264823,0.258531,0.202112,0.245917,0.202214,0.244925,0.230479,0.24531,0.267362,0.259119,0.246306,-0.946222,-1.32157,-0.844504,-0.747834,-0.745508,0.382867,-0.673187,-0.269523,-0.170547,-0.158069,-0.970994,-1.2068,0.040857,-1.22107,-1.17359,-1.04814,-0.759179,-0.379384,-1.12683,-1.10912,-0.740132,-1.96321,-1.28859,-2.44286,-1.91247,-1.31183,-1.08218,-0.709041,-1.73741,-0.16899,-1.95826,-0.974261
62.5282,0.998181,0.00793621,10,1791,0,-20.9629,-0.39557,-0.0875002,-0.490481,-0.581364,0.0320532,0.231323,0.0153457,0.663737,-0.515909,-0.432743,-0.409536,0.442393,-0.0179702,0.650163,0.497374,0.277075,-0.154552,0.0932229,-0.357641,-0.762478,1.21862,-0.0203849,-0.350036,0.012098,0.16915,0.533533,0.081389,-0.664673,0.322726,-0.961984,0.00438515,-1.02816,-0.33754,0.152975,-0.269998,0.0700902,-0.698121,0.554532,-1.08545,0.0518883,-0.289991,0.0349494,-0.281458,-0.292253,-0.279004,-0.290529,-0.269009,-0.312983,-0.36457,-0.325227,-0.303973,-0.282634,-0.315366,-0.309874,-0.249035,-0.258295,-0.363127,-0.300288,-0.307129,-0.271472,-0.296404,-0.283565,-0.283059,-0.280273,-0.263891,-0.298219,-0.336668,-0.270672,-0.295362,-0.330898,-0.281627,-0.267921,-0.312892,-0.347101,-0.371694,-0.495038,-0.206556,-0.0864649,-0.275023,1.05574,0.0116107,0.18605,0.0327582,0.276615,-0.623835,-0.547744,0.791216,-0.433424,-0.492576,-0.60484,-0.492189,0.0969873,-0.561667,-0.867284,-0.0929249,-1.35805,-0.75959,-1.71248,-1.06495,-0.814899,-0.292993,0.0562362,-1.16417,0.284544,-1.56717,-0.463788
53.6546,0.995854,0.00793621,7,127,0,-20.8727,-0.18264,-0.31851,-0.270992,-0.735518,-0.190947,0.185529,-0.184719,0.733901,-0.990806,-0.621913,-0.495193,0.223576,-0.104553,0.526798,0.227132,-0.167675,-0.119936,0.209078,-0.507517,-0.777127,0.895154,-0.336664,-0.453208,0.0357795,-0.323646,0.257588,-0.431546,-1.19364,-0.269502,-1.28104,-0.376269,-0.777137,-0.368385,-0.0932545,-0.206894,0.284525,-0.74334,0.526344,-0.722248,-0.103801,-0.22011,0.0383438,-0.198069,-0.191064,-0.19023,-0.224579,-0.127184,-0.227526,-0.273217,-0.266049,-0.261518,-0.216364,-0.196813,-0.266428,-0.174399,-0.249617,-0.3136,-0.25482,-0.160558,-0.193522,-0.213275,-0.249258,-0.228711,-0.221188,-0.220589,-0.19084,-0.250737,-0.214392,-0.199503,-0.302596,-0.263551,-0.216763,-0.250375,-0.257085,-0.538126,-0.502573,-0.392592,-0.00480332,-0.388569,0.986078,-0.257972,0.122815,0.0760193,0.428372,-0.737076,-0.744541,0.836406,-0.480988,-0.645389,-0.457443,-0.552364,0.253297,-0.769178,-1.02796,-0.398267,-1.5265,-0.999498,-1.87492,-1.20944,-1.06538,-0.5536,-0.116637,-1.5778,0.0874639,-1.46335,-0.642635
53.0037,0.999813,0.00793621,9,639,0,-14.7247,-1.14196,0.129854,-0.0717579,-0.145987,-0.188985,0.0936727,0.504057,0.648182,-0.229079,0.121384,0.769078,0.710481,0.749126,1.3295,1.14985,0.88348,0.710345,1.05878,0.219927,0.162323,1.71776,0.260607,0.474529,1.09508,0.704152,1.15322,0.509787,0.395229,0.602674,-0.0941592,0.270681,0.0751569,0.300119,0.625116,0.837937,1.09343,0.199079,1.47646,-0.0431365,0.611195,-0.343146,0.0421339,-0.348592,-0.386518,-0.340181,-0.392133,-0.327687,-0.392783,-0.377432,-0.331716,-0.398887,-0.301871,-0.333454,-0.394913,-0.416506,-0.333755,-0.349422,-0.294891,-0.274666,-0.348912,-0.318042,-0.372686,-0.38984,-0.318666,-0.278555,-0.394877,-0.336382,-0.296292,-0.384357,-0.384532,-0.340163,-0.323706,-0.316317,-0.358177,-0.567008,-0.456511,0.084667,-0.0316595,-0.13803,0.908153,0.153623,0.474976,0.11833,0.489861,-0.613331,-0.591384,0.714965,-0.826883,-0.750276,-0.247777,-0.376915,0.204325,-0.679075,-0.475394,-0.469417,-1.28174,-0.815319,-1.48052,-1.00147,-0.716248,-0.244231,-0.0426387,-1.18593,0.39301,-1.33575,-0.481227
44.4924,0.984038,0.00793621,11,4095,0,-9.19886,-0.274918,0.397151,0.279041,-0.287109,-0.149898,0.169568,-1.22614,0.423212,-1.84362,-2.07784,-1.70717,-1.0413,-1.38215,-0.539501,-1.00036,-1.45558,-1.31678,-1.06443,-1.52022,-1.61544,-0.38361,-1.37035,-1.34311,-0.859434,-1.28622,-0.879404,-1.37236,-2.10505,-0.983231,-2.42877,-1.30811,-1.56436,-1.43664,-0.911149,-1.04652,-0.845544,-1.49446,-0.16495,-1.61602,-1.12182,0.377334,0.0487971,0.461642,0.355612,0.428906,0.284982,0.432076,0.383621,0.296394,0.434005,0.329226,0.361195,0.406565,0.319218,0.332828,0.436414,0.338121,0.411394,0.44706,0.447712,0.442295,0.398271,0.348825,0.430633,0.37624,0.410857,0.403372,0.461658,0.383188,0.341951,0.388687,0.401294,0.366476,0.32887,-0.900843,-1.42066,-1.03921,-0.704938,-1.06554,0.432383,-0.865532,-0.664045,-0.575529,-0.304859,-1.16086,-1.00244,-0.0216486,-1.07557,-1.06198,-0.862468,-1.08161,-0.474693,-1.25325,-1.54298,-0.676234,-2.21338,-1.61469,-2.24347,-1.91422,-1.51554,-1.06425,-0.906024,-1.94294,-0.278962,-1.99121,-1.33822
42.9907,0.896604,0.00793621,8,383,0,-13.6317,-0.210036,0.118136,0.0816686,-0.105357,-0.147939,0.205384,-1.2879,0.524553,-1.74531,-1.73779,-1.71333,-0.859806,-1.05305,-0.540697,-0.795314,-1.37998,-1.25236,-0.976389,-1.34054,-1.56713,-0.521415,-1.39075,-1.31012,-0.845942,-1.28752,-0.922254,-1.33333,-1.89678,-1.13395,-2.38049,-1.5197,-2.00088,-1.65675,-1.19352,-1.49473,-1.07005,-1.73272,-0.466224,-1.91807,-1.43737,0.406502,0.0636705,0.485652,0.338004,0.446616,0.303502,0.430783,0.363377,0.298697,0.463189,0.33349,0.376729,0.387657,0.417765,0.406789,0.345036,0.436197,0.353285,0.420646,0.442883,0.380488,0.359399,0.425821,0.340153,0.433739,0.353599,0.392717,0.297093,0.410998,0.345419,0.452097,0.41046,0.476833,0.359364,-0.913292,-1.22567,-1.15253,-0.740372,-0.915076,0.358081,-0.874781,-0.73526,-0.619238,-0.325185,-1.16038,-1.06058,-0.220555,-1.15619,-1.05099,-0.94334,-1.17999,-0.579203,-1.31018,-1.3604,-0.887332,-2.22428,-1.54495,-2.39379,-1.85076,-1.55073,-1.12081,-0.738319,-1.85998,-0.22536,-1.973,-1.33559
27.4572,0.979695,0.00793621,7,127,0,4.45204,0.055828,-0.116708,-0.208137,-0.127711,-0.182381,0.168289,-1.02699,0.455599,-1.50926,-1.35391,-0.991519,-0.795002,-0.81264,-0.432718,-0.4086,-0.968389,-0.990074,-0.738601,-1.32888,-1.46386,0.222042,-1.27376,-1.03054,-0.52281,-1.13314,-0.421076,-1.04859,-1.83977,-0.927546,-1.65694,-1.73902,-1.84882,-1.4522,-1.02822,-1.15753,-1.05993,-1.74465,-0.518747,-1.81017,-1.26745,0.185936,0.100552,-0.0157763,0.205509,0.151879,0.330448,0.124158,0.161664,0.0921183,0.141843,0.180596,0.182895,0.261654,0.0702428,0.330945,0.239046,0.227976,0.0505239,0.261461,0.406446,0.223727,0.267944,0.157966,0.1958,0.309279,0.114017,0.132858,0.270205,0.165286,0.0497091,0.350585,0.171831,0.32976,0.278517,-0.68585,-0.839973,-0.502485,-0.595349,-0.675045,0.388076,-0.454155,-0.290979,-0.411874,-0.138109,-1.13927,-1.0417,0.429066,-1.14847,-0.959882,-0.721851,-1.07954,-0.162038,-1.09902,-1.42731,-0.787397,-1.62825,-1.53812,-2.10118,-1.45936,-1.15165,-0.71927,-0.673679,-1.75442,-0.159604,-1.73078,-0.994863
26.7522,0.996767,0.00793621,7,127,0,23.617,-0.0669472,-0.0904858,-0.183217,-0.071372,-0.274802,0.176917,-1.11628,0.45887,-1.43272,-1.78245,-1.31749,-0.737553,-0.865476,-0.435633,-0.686144,-0.824997,-1.12123,-1.08668,-1.28798,-1.34437,0.0229475,-1.31161,-0.878465,-0.402306,-0.945399,-0.308967,-1.00148,-1.33828,-0.904767,-1.76279,-1.66549,-1.56331,-1.62437,-0.935492,-1.19351,-1.00462,-1.44403,-0.262516,-1.98744,-1.42058,0.218932,0.0758212,0.0448339,0.239293,0.15085,0.367836,0.179366,0.213999,0.204008,0.17194,0.235262,0.234733,0.206027,0.323323,0.245222,0.204154,0.142619,0.28701,0.223238,0.0297312,0.274818,0.213158,0.219302,0.298699,-0.0412659,0.303093,0.200556,0.208667,0.192124,0.278432,0.232008,0.138466,0.210346,0.178674,-0.487712,-1.22708,-0.876292,-0.502429,-0.800508,0.428788,-0.820485,-0.0233161,-0.545683,-0.47755,-1.14464,-1.00394,0.160905,-1.29681,-1.02262,-0.799535,-0.961967,-0.0926386,-1.17479,-0.967426,-0.867573,-1.89354,-1.46945,-2.05022,-1.74182,-1.15148,-0.869775,-0.759256,-1.64206,0.0186569,-2.05112,-1.19317
34.9484,0.999593,0.00793621,7,255,0,9.19432,-0.116773,0.212495,-0.0666203,-0.228828,-0.182688,0.186114,-1.1628,0.474117,-1.81721,-1.6813,-1.41944,-0.880609,-0.989327,-0.676381,-0.727505,-1.26112,-1.07324,-0.894051,-1.56754,-1.55189,0.322354,-1.34077,-1.16575,-0.868232,-0.991279,-0.19197,-1.05295,-1.61718,-0.77418,-1.6908,-1.29731,-1.91711,-1.17644,-0.717187,-1.32319,-0.622994,-1.28946,-0.287762,-1.86359,-1.15906,0.183826,0.0740111,0.224395,0.252424,0.222243,0.048412,0.168921,0.145859,0.182297,0.233151,0.206866,0.167336,0.173939,0.309004,0.252854,0.127506,0.220948,0.266402,0.239536,0.0856456,0.202199,0.206204,0.113042,0.23663,0.0356327,0.304641,0.200221,0.171831,0.159388,0.182923,0.114599,0.118765,0.138356,0.167259,-0.78308,-0.974705,-0.72025,-0.523915,-0.677253,0.372669,-0.616431,-0.390784,-0.284734,-0.0832169,-1.20336,-0.919687,0.533984,-1.21101,-1.07317,-1.08089,-0.950877,0.0717609,-1.11675,-1.18222,-0.629538,-1.65781,-1.35213,-2.42595,-1.43966,-1.11442,-1.08762,-0.439521,-1.53776,-0.148986,-2.02257,-1.12453
36.2643,0.999865,0.00793621,10,1791,0,-1.87328,-0.492113,0.514189,-0.118945,-0.260283,-0.0083948,0.0995738,-0.494008,0.551588,-0.842547,-1.14617,-0.840563,-0.43348,-0.703775,0.475707,-0.433499,-0.531103,-0.516185,-0.186606,-0.992403,-0.99261,1.23657,-0.446394,-0.561311,0.279925,-0.212935,0.415696,-0.637026,-0.525125,-0.240188,-1.45999,-0.609398,-1.13115,-0.747519,-0.320299,-0.40666,0.0321549,-0.996622,0.711371,-0.976582,-0.201193,-0.0598641,0.0749774,-0.0372361,-0.0208151,-0.0284284,-0.0440434,-0.0595632,-0.0412741,-0.1005,-0.0173629,-0.122663,0.000584435,-0.140886,-0.187751,-0.0956681,-0.0397127,-0.0318877,-0.055897,-0.0956143,0.0621068,-0.0691515,0.0267697,-0.126639,-0.177582,-0.0188285,-0.103564,-0.133408,-0.00977266,-0.132271,0.0785615,0.0931246,-0.0638757,-0.0321585,-0.160921,-0.504284,-0.913977,-0.517691,-0.399411,-0.580735,0.905677,-0.410717,-0.291388,-0.189209,0.141396,-0.866969,-0.672817,0.825711,-0.861019,-0.886622,-0.241456,-0.722687,0.0072271,-1.15157,-0.834703,-0.654129,-1.87906,-1.25741,-1.80003,-1.40511,-1.07507,-0.768264,-0.331843,-1.5625,0.254298,-1.53836,-0.754077
35.757,0.999501,0.00793621,10,1791,0,0.762968,-0.261219,0.577699,-0.0878349,-0.267844,0.0570033,0.0854277,-0.107844,0.654541,-0.67536,-0.756739,-0.480763,0.0775966,-0.362313,0.546134,0.099672,0.0989201,-0.431765,0.134684,-0.670668,-0.925524,0.693781,-0.485954,-0.0488645,0.207293,0.0355725,0.738012,-0.0755332,-0.226796,0.295803,-1.0938,-0.354815,-1.35668,-0.631209,-0.140487,-0.0302457,0.28614,-0.612832,0.83223,-0.884587,-0.0944001,-0.55294,0.0596646,-0.65652,-0.51933,-0.489353,-0.515543,-0.478153,-0.538003,-0.518639,-0.616026,-0.419964,-0.505137,-0.538154,-0.509916,-0.574711,-0.471842,-0.606835,-0.538809,-0.519831,-0.517445,-0.649602,-0.591471,-0.508428,-0.543222,-0.568941,-0.573839,-0.617739,-0.656783,-0.457003,-0.6027,-0.538305,-0.51068,-0.481538,-0.624736,-0.221185,-0.343867,0.0779198,0.312647,0.0301591,1.13915,0.411362,0.4607,0.0990495,0.658531,-0.294453,-0.345939,0.50847,-0.645718,-0.0535286,0.010872,-0.239811,0.536444,-0.318403,-0.338291,0.131394,-1.22338,-0.831109,-1.69131,-1.04248,-0.653439,-0.16665,0.165992,-0.885256,0.582529,-1.18488,-0.455075
51.4747,0.994662,0.00793621,9,1023,0,-10.5508,-0.121424,0.473211,-0.0942641,-0.335915,0.0437863,0.0708319,-0.234565,0.661064,-0.526158,-0.677214,-0.565271,0.0132353,-0.335741,0.562323,-0.181576,0.0435098,-0.386377,-0.0692364,-0.67265,-0.844704,0.988439,-0.387774,-0.32289,0.180526,-0.0781907,0.742209,-0.222476,-0.169488,0.367506,-0.984098,-0.598369,-1.17155,-0.643427,0.00951049,0.0629362,0.280476,-0.769297,0.784818,-1.02873,-0.16269,-0.567858,0.044277,-0.587639,-0.50823,-0.628305,-0.546289,-0.570038,-0.555003,-0.531797,-0.536209,-0.571513,-0.587872,-0.554513,-0.564002,-0.524144,-0.48708,-0.588495,-0.526671,-0.646957,-0.524367,-0.582308,-0.531898,-0.633115,-0.617432,-0.608039,-0.605081,-0.489714,-0.585701,-0.597042,-0.541416,-0.597564,-0.64518,-0.478549,-0.567058,-0.0529681,-0.240961,-0.0118033,0.302473,0.0796307,1.14738,0.166531,0.440516,0.145683,0.457472,-0.269766,-0.275181,0.908951,-0.447639,-0.258405,0.0872917,-0.232078,0.650234,-0.351389,-0.187064,0.304073,-1.02077,-1.00996,-1.47432,-1.00507,-0.435453,-0.0719412,0.158086,-1.01908,0.557702,-1.29992,-0.480262
