# 0.183882, 0.232221, 0.266214, 0.272499, 0.248088, 0.467115, 0.291803, 0.304908, 0.20736, 0.0079463, 0.0671801, 0.0809043, 0.0730247, 0.0742327, 0.0830603, 0.821943, 0.898482, 0.208329, 0.218888, 0.281124, 0.226731, 0.235197, 0.224013, 0.228116, 0.247752, 0.249786, 0.244008, 0.244277, 0.224712, 0.251067, 0.243308, 0.223852, 0.239739, 0.232478, 0.246998, 0.230029, 0.249527, 0.221532, 0.232431, 0.222318, 0.212944, 0.232951, 0.253482, 0.250841, 0.256826, 0.242979, 0.22629, 0.263214, 0.236099, 0.242899, 0.245313, 0.233114, 0.0304878, 0.0234209, 0.152139, 0.160663, 0.128852, 0.135762, 0.138068, 0.0874784, 0.231036, 0.136603, 0.253937, 0.0978344, 0.129676, 0.154337, 0.143168, 0.177139, 0.152048, 0.184558, 0.160499, 0.121494, 0.1456, 0.195451, 0.154104, 0.147396, 0.0970903, 0.187843, 0.119445, 0.159614, 0.336207, 0.0825061, 0.18558, 0.10654, 0.14652, 0.206609
105.468,0.925673,0.0340663,7,127,0,-59.2646,-0.318677,-0.472471,0.538774,-0.495295,0.201504,-1.23101,-0.979912,-0.699067,-0.651659,-0.124457,-0.164016,0.66539,0.658876,0.399625,0.555947,0.448449,0.270072,-0.0467806,0.220069,1,0.0204215,0.0204215,1,0.0658449,-0.261538,-0.148239,0.109419,0.0430928,0.151641,0.399975,-0.268154,0.0647431,-0.269071,-0.392456,-0.0556178,0.0822108,0.102899,-0.186307,-0.350847,-0.221536,0.262338,0.0139675,0.00334847,0.200708,0.0711938,-0.241722,0.153524,-0.264665,-0.144142,-0.194292,-0.0301643,0.0494689,0.250383,0.14417,0.185557,1.69376,1.1012,9.92373,16.3353,2.53254,8.18729,3.81485,1.05706,11.2619,3.70845,16.5856,1.4599,1.90716,2.99732,6.58833,10.5359,4.28752,4.77852,4.57543,1.76587,1.57505,8.04486,10.9064,1.51,1.85259,9.87079,4.51591,7.12378,47.7562,0.533046,16.5616,1.34707,8.33951,8.94451,0.616284,0.221286,0.344244,0.621221,0.617681,0.716569,1.00354,0.403028,0.566886,0.320006,0.143494,0.649371,0.309709,0.233803,-0.550263,-0.743782,0.0204509,-1.07685,0.159361,-0.254355,-0.0956321,-0.83592,-0.901293,-0.0638059,-0.85662,-0.592251,-1.15226,-0.526571,-1.04856,-0.177363,-0.289451,-0.338783,0.350627,0.444903,0.414779,0.349504,0.350309,0.328149,0.268246,0.400585,0.361956,0.420674,0.464188,0.343131,0.423186,0.441814,0.634197,0.677822,0.494887,0.745897,0.460244,0.563248,0.52389,0.697605,0.711215,0.515946,0.701954,0.643882,0.759923,0.628683,0.740498,0.544225,0.571862,0.583895
119.821,0.834849,0.0340663,7,127,0,-67.6922,0.0100268,-0.0016898,-0.84431,-0.00953431,0.0625636,0.169996,0.178092,-1.43281,-0.280943,0.0335225,-0.353914,0.452852,0.233686,0.608891,0.335455,1.05699,0.157461,0.036918,0.128721,1,-0.636305,-0.636305,1,0.132813,-0.00484,-0.0657878,0.0192379,0.1413,0.238505,-0.145068,-0.0859621,-0.0563262,-0.130709,-0.231427,0.132635,0.173597,-0.0191934,-0.0432506,-0.223219,-0.068349,0.0555991,0.0898575,-0.0186953,0.0730213,-0.00281065,-0.0402192,-0.0584055,-0.100853,0.0253866,0.0989583,-0.0388057,0.270771,0.272515,-0.0232597,0.109183,1.67616,0.881344,7.42121,4.37606,4.63788,8.49626,3.48007,0.90779,5.00903,5.13434,20.2645,2.29147,3.8756,8.49044,5.35202,8.36001,3.39244,17.5555,8.86331,2.54788,2.71418,8.86297,8.90847,5.2823,1.62904,5.40988,4.84404,4.46615,35.9264,0.593733,5.60299,1.54817,4.29098,7.52346,0.683101,0.56366,0.500111,0.579933,0.685084,0.78489,0.39091,0.431804,0.50697,0.409172,0.322764,0.641295,-0.010147,-0.17692,-0.0807497,-0.252913,-0.255996,0.254653,-0.0717721,-0.0848136,0.0173101,0.092927,-0.922594,-0.42302,-1.00144,-0.595506,-1.02148,-0.64669,-0.811945,-0.672301,-0.648055,-0.809616,0.33557,0.362701,0.377515,0.358948,0.335128,0.313267,0.403498,0.393696,0.375904,0.399111,0.420002,0.344954,0.502537,0.544115,0.520176,0.562893,0.563652,0.436678,0.517935,0.521191,0.495673,0.476785,0.71557,0.604206,0.731342,0.644628,0.735261,0.656264,0.692524,0.662018,0.656572,0.692028
121.621,0.929338,0.0340663,7,127,0,-76.2321,-0.217483,-0.698572,0.999076,0.426682,-0.359873,0.550637,0.435986,-0.01982,0.232352,-0.260239,-0.631882,0.726877,0.694947,0.77533,0.629821,0.280533,0.12515,-0.412363,0.122312,1,0.0954045,0.0954045,1,-0.289168,-0.413592,-0.501778,-0.368,-0.33541,-0.160357,-0.48162,-0.570902,-0.385683,-0.524216,-0.616287,-0.330944,-0.366605,-0.466057,-0.446033,-0.601452,-0.600956,-0.343842,-0.435437,-0.51455,-0.288684,-0.395411,-0.561489,-0.515837,-0.574354,-0.49894,-0.444899,-0.542568,-0.134474,-0.354632,-0.48984,-0.51052,1.14009,1.01682,5.5881,6.6217,3.84025,5.49935,3.20241,1.19958,9.99679,4.35931,14.8511,0.699652,4.65767,6.34639,3.78606,8.62179,3.45035,5.61941,4.27441,3.74365,2.65751,18.384,4.52593,1.71211,1.86165,8.49246,1.70696,5.68935,29.0729,0.524102,12.964,3.83441,6.78398,5.30461,0.62184,0.356033,0.288045,0.462218,0.626093,0.780948,0.540476,0.592578,0.424337,0.467584,0.264426,0.903227,0.127881,-0.173547,-0.216588,-0.432601,-0.076173,-0.210232,-0.112631,-0.0629314,0.0821445,-0.33002,-0.74827,-0.476313,-0.619751,-0.592765,-0.906413,-0.737381,-0.888854,-0.0566689,-0.553369,-0.414534,0.349363,0.41192,0.428483,0.38646,0.348397,0.314116,0.368077,0.356044,0.395479,0.385188,0.434276,0.288388,0.468073,0.543278,0.553936,0.606495,0.519034,0.552365,0.528128,0.515728,0.479475,0.581764,0.678802,0.616877,0.650162,0.643999,0.712266,0.676423,0.708654,0.514163,0.634917,0.602174
124.232,0.992636,0.0340663,7,127,0,-70.8675,-0.691967,0.730343,-1.07681,-0.3155,0.238229,0.966967,0.861431,0.624222,0.779554,-0.082141,0.153264,-0.00618945,-0.0653608,-0.145766,-0.0529549,0.107447,0.0964896,-0.412062,0.173908,1,-0.143549,-0.143549,1,-0.303636,-0.666922,-0.184675,-0.339429,-0.34109,-0.764326,-0.439305,-0.629382,-0.285112,-0.523725,-0.721879,-0.246734,-0.305553,-0.415158,-0.440044,-0.449369,-0.64516,-0.415202,-0.400593,-0.49626,-0.29562,-0.353644,-0.683144,-0.0619096,-0.496111,-0.364438,-0.443565,-0.683261,-0.377726,-0.280789,-0.358297,-0.363629,1.70391,0.855183,6.72212,13.1274,3.19275,6.91117,4.90492,0.801045,6.37017,4.3563,20.7677,2.25485,4.42493,6.7678,6.67284,8.48106,4.51365,14.2891,8.72922,1.49244,3.18452,8.75321,10.2023,5.5404,1.77733,5.73356,4.17902,7.41004,36.3226,0.705324,6.93113,1.57123,7.27592,9.44043,0.622119,0.214208,0.702829,0.560825,0.600603,0.170992,0.521514,0.376062,0.608767,0.427531,0.194314,0.781023,0.155015,-0.0183419,-0.131132,-0.159581,-0.175029,-0.272533,0.00578606,-0.117221,0.0579186,-0.16451,-0.810503,-0.193398,-0.578843,-0.500236,-0.61986,-0.850935,-0.646459,-0.255144,-0.484533,-0.401736,0.3493,0.446652,0.331185,0.363357,0.354206,0.457356,0.372498,0.407077,0.35234,0.394716,0.451574,0.3141,0.461324,0.504585,0.532736,0.539811,0.543646,0.567715,0.498553,0.529272,0.485524,0.541035,0.692217,0.548199,0.640801,0.622515,0.650187,0.700763,0.656212,0.563442,0.618818,0.599105
123.051,0.954563,0.0340663,7,127,0,-85.5086,0.485825,-0.138542,0.843291,0.0841583,0.114582,0.037987,-0.0566337,-0.327459,-0.280894,-0.278343,-0.253593,0.403301,0.376029,0.365845,0.388757,0.383994,0.0742052,-0.717953,0.196707,1,-0.40024,-0.40024,1,-0.892742,-0.649008,-0.858037,-0.784125,-0.580343,-1.17174,-0.330068,-0.755869,-0.577557,-1.04466,-0.983706,-0.430825,-0.70989,-0.718812,-1.01401,-0.728653,-1.00642,-0.759292,-0.471231,-0.649649,-0.779032,-0.398473,-0.711366,-0.64209,-0.754748,-0.785263,-0.667792,-0.816235,-0.485279,-0.627992,-0.605463,-0.599155,1.17344,0.781326,6.15534,3.10147,4.3648,6.00965,4.40089,0.904205,10.0245,3.24183,12.6392,0.975259,5.10822,4.63544,3.77159,6.65664,4.38134,4.39311,3.57871,4.71495,2.64951,14.1198,6.68544,1.83758,1.91176,8.39831,3.55005,6.25383,16.3453,0.585989,10.1034,3.25537,5.42822,7.47009,0.441542,0.534057,0.34663,0.463748,0.807948,0.194943,1.12303,0.848449,0.648713,0.376036,0.318174,1.2491,0.179434,-0.0455157,-0.463153,-0.242601,-0.0846901,-0.420899,0.234469,0.138841,-0.0769531,-0.0780627,-0.581314,-0.352342,-0.473477,-0.596966,-0.79041,-0.735952,-0.921137,0.0205252,-0.384762,-0.166666,0.391374,0.369571,0.4142,0.386097,0.308328,0.451418,0.24545,0.299758,0.34328,0.407083,0.421121,0.222855,0.455262,0.511377,0.613762,0.560355,0.52116,0.603698,0.44165,0.465345,0.519229,0.519506,0.64137,0.587185,0.616206,0.644962,0.687919,0.67611,0.715274,0.494869,0.595021,0.54157
115.366,0.995888,0.0340663,7,127,0,-76.4504,0.256222,0.984573,0.795456,-0.603664,0.480806,-0.341191,-0.0367443,-0.401882,-0.303548,-0.168407,-0.246504,0.545684,0.406076,0.446959,0.457317,0.136497,0.0588746,-0.713352,0.141362,1,-0.198397,-0.198397,1,-0.603577,-0.563644,-0.747566,-0.870467,-0.62541,-0.839895,-0.687596,-0.926021,-0.575341,-0.648511,-0.872777,-0.790604,-0.780613,-0.718312,-0.939704,-0.811565,-0.75215,-0.857129,-0.631197,-0.552533,-0.611467,-0.504791,-0.645416,-0.74535,-0.731084,-0.917398,-0.672453,-0.660171,-0.654855,-0.463668,-0.561363,-0.51866,1.55787,0.947794,8.96111,11.6348,7.81809,4.62134,3.57578,1.35305,3.16625,3.80469,23.1952,1.47989,6.55833,4.50259,1.45451,5.46593,6.91789,4.95583,3.50243,2.32443,1.68103,21.5626,8.94656,1.71971,3.29897,4.26696,3.81572,3.18876,49.032,0.457226,6.92658,1.87012,13.126,10.3342,0.636225,0.584665,0.413814,0.317053,0.647068,0.419512,0.624093,0.47716,0.599109,0.643573,0.34742,0.658324,-0.0262565,-0.0946589,-0.475624,-0.386696,0.0218129,-0.692588,0.0120614,0.0553218,-0.0558942,-0.265634,-0.54313,-0.281366,-0.537306,-0.647333,-0.85558,-0.455458,-1.0275,-0.0476938,-0.271692,-0.233389,0.3461,0.35786,0.397998,0.421394,0.343651,0.396633,0.348851,0.382923,0.354548,0.344439,0.414008,0.341116,0.506564,0.523647,0.616714,0.595487,0.494547,0.666542,0.496985,0.486173,0.51397,0.566021,0.63254,0.569881,0.631185,0.656409,0.701736,0.611936,0.736431,0.511921,0.567508,0.558084
122,0.91626,0.0340663,7,127,0,-72.5656,1.03454,-0.378507,0.728042,0.894604,-0.49121,-0.411189,-0.535253,-0.565675,-0.444286,-0.230903,0.037076,0.0814967,0.0807085,0.0267303,0.0746777,0.0801617,0.0253803,-0.763355,0.197146,1,0.261707,0.261707,1,-0.504121,-0.548143,-0.726768,-0.781686,-0.608942,-0.983159,-0.552736,-1.05095,-0.577597,-0.8384,-0.97057,-0.714522,-0.891762,-0.69726,-1.20087,-0.942532,-1.05284,-1.04202,-0.542907,-0.940963,-0.756882,-0.404926,-0.787459,-0.514088,-0.980375,-1.09305,-1.04776,-0.908627,-0.754556,-0.581343,-0.540427,-0.753639,1.43778,0.859245,3.91668,8.30455,3.02617,11.2482,2.59608,0.79522,6.35263,3.09121,11.7251,1.30645,3.83062,7.00407,3.43325,6.43786,3.76213,11.0381,8.67216,2.62702,3.17889,13.1793,5.35087,4.53643,1.75968,8.60605,2.76732,11.509,21.6299,1.02577,14.7546,2.17454,7.18441,7.79732,0.769089,0.59962,0.438917,0.41984,0.70907,0.316932,0.819038,0.446271,0.606009,0.506493,0.275758,0.84542,0.0378823,0.0531757,-0.568218,-0.363643,-0.0963127,-0.618061,0.23441,-0.111183,0.00121504,0.0203368,-0.400711,-0.0534904,-0.468182,-0.687296,-0.8413,-0.59248,-0.807953,0.235504,-0.107794,-0.116,0.316676,0.354431,0.391999,0.396555,0.329804,0.421424,0.305968,0.390248,0.35297,0.376016,0.431494,0.300394,0.490531,0.486709,0.638352,0.589922,0.52406,0.649777,0.441664,0.527767,0.499696,0.494916,0.598859,0.513369,0.614953,0.665365,0.698739,0.643934,0.691673,0.441395,0.526923,0.528968
119.019,0.56363,0.0340663,7,127,0,-72.6316,0.212643,0.367289,0.0791733,0.902597,0.593896,0.214005,-0.0154025,-0.377253,-0.233078,-0.108606,0.351973,-0.140395,-0.071395,-0.0979187,-0.0484752,0.865842,0.445735,-0.919451,0.125694,1,-0.3133,-0.3133,1,-0.748478,-0.710168,-0.970493,-1.08416,-0.78548,-1.03378,-0.88441,-1.06593,-0.900541,-0.897233,-1.02409,-0.948053,-0.953798,-0.85846,-1.09076,-1.07903,-0.923197,-1.00931,-0.852205,-0.922123,-0.821813,-0.706747,-0.824924,-0.875419,-0.942067,-1.16215,-0.959119,-0.895449,-1.03693,-0.683208,-0.818609,-0.860786,1.47196,0.682268,8.53265,6.81113,5.17785,5.63246,3.65712,0.862053,6.1432,6.44628,15.4179,1.81925,3.90244,2.93766,3.85357,4.1994,2.39017,11.8458,2.89767,3.8581,4.22616,9.28847,10.1253,1.94851,1.41726,4.4207,3.02772,3.19069,27.0123,0.695352,12.9218,2.65107,4.57781,8.80485,0.60706,0.586366,0.33447,0.237666,0.59113,0.334397,0.517488,0.394971,0.412851,0.492021,0.318805,0.542351,0.121395,0.132441,-0.380439,-0.393989,0.164639,-0.847503,0.151339,-0.119079,-0.0524855,-0.319147,-0.580072,-0.147747,-0.638212,-0.68432,-1.02311,-0.459762,-1.22315,-0.236057,-0.328133,-0.497927,0.35273,0.357469,0.417154,0.440862,0.356376,0.417171,0.37344,0.402521,0.398229,0.379417,0.420967,0.367641,0.469689,0.466938,0.593979,0.597243,0.458933,0.700043,0.462237,0.529735,0.513118,0.579116,0.641084,0.53687,0.654349,0.664702,0.735578,0.612958,0.772617,0.558742,0.581305,0.621972
139.221,0.91404,0.0340663,7,127,0,-78.107,-0.319825,0.208542,-0.0265368,-0.0472781,-0.183218,0.14039,0.164037,-0.106942,0.312089,-0.184475,0.201584,0.0540285,-0.0145644,0.00497619,0.0533128,0.29055,0.0329984,-0.395847,0.0865039,1,0.332707,0.332707,1,-0.417599,-0.298315,-0.309128,-0.363834,-0.325602,-0.525723,-0.380198,-0.487153,-0.446306,-0.372069,-0.374051,-0.366282,-0.364524,-0.401947,-0.180122,-0.421243,-0.294678,-0.401167,-0.375996,-0.513535,-0.400773,-0.362984,-0.358435,-0.277435,-0.374628,-0.527454,-0.395316,-0.409177,-0.412874,-0.490749,-0.399374,-0.318402,1.12491,0.788478,3.21579,11.4209,2.54564,4.97264,6.06836,1.57098,6.82629,2.69396,11.3188,0.877228,4.00148,6.62164,5.82548,8.8272,2.74397,6.17775,5.49424,2.57214,2.05005,7.14069,4.81349,3.80473,2.06585,8.55648,4.48726,7.1512,10.5098,0.792306,3.20853,2.05143,4.69677,7.26735,0.56568,0.584743,0.588246,0.562175,0.693471,0.479033,0.681828,0.675095,0.465387,0.66848,0.587752,0.846077,0.102265,-0.0783317,-0.0435262,-0.3276,0.193588,-0.617133,-0.0309049,-0.219447,-0.163955,-0.484995,-0.539641,-0.0884745,-0.455612,-0.537894,-0.876145,-0.491204,-1.10131,-0.328336,-0.388339,-0.299164,0.362234,0.357842,0.357037,0.363044,0.333261,0.382481,0.335854,0.337357,0.385709,0.338837,0.357151,0.300257,0.474456,0.519573,0.51088,0.581175,0.451754,0.649566,0.507726,0.554643,0.540897,0.618927,0.631729,0.522104,0.611973,0.631322,0.706023,0.62039,0.750505,0.581354,0.595883,0.574238
138.771,0.994677,0.0340663,7,127,0,-100.573,-0.0715891,0.161352,-0.207197,-0.0446326,-0.0653191,0.706045,0.388015,-0.0564393,0.360282,-0.270969,0.273319,-0.226028,-0.279334,-0.206733,-0.202083,0.766964,0.064706,-0.409329,0.0826654,1,-0.397749,-0.397749,1,-0.414091,-0.338839,-0.350065,-0.403074,-0.378539,-0.456692,-0.4106,-0.509444,-0.457793,-0.42367,-0.421345,-0.490161,-0.324252,-0.402999,-0.252705,-0.41397,-0.274941,-0.485721,-0.370081,-0.466019,-0.29473,-0.450143,-0.39835,-0.282215,-0.372748,-0.51318,-0.382588,-0.384918,-0.374674,-0.543772,-0.386183,-0.353609,1.30075,0.904657,2.93603,8.19306,3.5489,4.53963,3.71553,1.18679,10.1977,3.86752,9.39201,1.03212,3.10245,6.86215,10.36,7.23831,2.22244,4.87076,8.94341,3.0037,1.77661,10.636,5.21377,2.55769,2.27689,4.72114,2.10145,5.31957,11.6442,0.855123,3.67837,2.58173,7.53529,7.58099,0.61556,0.543599,0.553403,0.542456,0.703688,0.604504,0.734718,0.783087,0.466706,0.690102,0.576761,0.875976,0.0644941,-0.224556,-0.0682479,-0.292604,0.145351,-0.257689,-0.160093,-0.0502275,0.0369396,-0.364823,-0.639328,-0.453111,-0.466513,-0.740147,-0.826849,-0.717037,-1.12388,-0.280021,-0.581605,-0.300161,0.350792,0.367351,0.365075,0.367617,0.330995,0.353314,0.32416,0.313655,0.385396,0.33401,0.359678,0.294012,0.483882,0.555904,0.517055,0.572633,0.463726,0.564068,0.539938,0.512554,0.490766,0.590207,0.654602,0.611379,0.614558,0.677028,0.695688,0.671954,0.754707,0.569551,0.641437,0.574482
138.413,0.956823,0.0340663,7,127,0,-90.9372,-0.436953,-0.870966,0.0841394,0.0243312,0.5356,0.327096,0.406377,-0.173036,0.233578,-0.053175,0.463554,-0.225463,-0.262196,-0.212563,-0.260733,0.207372,0.0494374,-0.409304,0.0581922,1,-0.44148,-0.44148,1,-0.353645,-0.505545,-0.386976,-0.409405,-0.406623,-0.400474,-0.538703,-0.265607,-0.329139,-0.401623,-0.410039,-0.276289,-0.352161,-0.357041,-0.502498,-0.52832,-0.512602,-0.367224,-0.414496,-0.401656,-0.496285,-0.374983,-0.397822,-0.404055,-0.417128,-0.426024,-0.409858,-0.446962,-0.407132,-0.310408,-0.411989,-0.370808,1.41781,0.750181,2.96415,8.57081,3.84126,17.6493,7.21757,0.830575,4.92244,3.86916,7.43785,1.50535,4.73394,2.78049,3.81066,6.79228,3.60848,17.9689,4.98957,2.79114,2.29418,9.80482,4.10777,2.30337,1.89354,8.74835,3.44811,4.21791,59.4568,0.422879,8.22998,4.19208,9.72396,10.3365,0.529295,0.348505,0.471202,0.457027,0.486635,0.488656,0.366935,0.668921,0.533166,0.497825,0.466711,0.672683,0.239073,0.192922,-0.153893,-0.192096,0.0848223,-0.415145,0.141658,-0.00765387,-0.118791,-0.248371,-0.554126,-0.0707565,-0.544543,-0.341654,-0.843979,-0.383227,-0.901095,-0.367664,-0.321429,-0.469334,0.370681,0.413745,0.384332,0.387691,0.380687,0.38021,0.409282,0.338739,0.369779,0.378052,0.385395,0.337896,0.440515,0.451918,0.538398,0.547877,0.478807,0.602321,0.464645,0.501913,0.529663,0.561776,0.635092,0.517682,0.632869,0.584592,0.699303,0.594651,0.711174,0.590894,0.579672,0.615226
144.261,0.734348,0.0340663,7,127,0,-105.079,0.255537,0.947758,-0.128766,0.0860392,-0.206073,0.142635,-0.183845,-0.185607,-0.0697689,-0.288988,0.00868274,0.103954,0.0583773,0.0146637,0.0743989,0.196055,0.163287,-0.415345,0.0605039,1,0.372026,0.372026,1,-0.403864,-0.470425,-0.439846,-0.403366,-0.475896,-0.350892,-0.454055,-0.373709,-0.321306,-0.426339,-0.393897,-0.44222,-0.378652,-0.339401,-0.443813,-0.327175,-0.493416,-0.428377,-0.356834,-0.394243,-0.357726,-0.393259,-0.332712,-0.42562,-0.460365,-0.408649,-0.426588,-0.555885,-0.400069,-0.440046,-0.471084,-0.366366,1.22056,0.929816,7.08226,6.97583,3.9514,1.40473,2.50509,1.38552,8.13811,3.66537,27.0262,1.39428,2.95835,12.528,5.47847,8.47023,3.65814,3.98689,5.4553,2.79301,2.73489,11.823,13.1965,3.32176,1.91673,4.59173,2.88993,7.45438,9.64164,0.992045,10.7424,0.976426,5.47856,5.59376,0.664588,0.441025,0.494032,0.57537,0.648628,0.751203,0.737756,0.975104,0.635001,0.731828,0.640912,0.985094,-0.00940527,-0.194444,-0.365916,-0.316564,-0.0905264,-0.450956,-0.178234,-0.0696277,-0.122827,-0.494567,-0.478577,-0.592079,-0.449227,-0.58724,-0.741587,-0.84662,-1.04029,-0.0476169,-0.616031,-0.198226,0.33971,0.391497,0.378944,0.359999,0.343299,0.320559,0.323495,0.273864,0.346377,0.324794,0.345041,0.271882,0.502351,0.548458,0.590472,0.578487,0.522616,0.610867,0.544441,0.5174,0.530668,0.621182,0.617412,0.643842,0.610456,0.642732,0.677343,0.699858,0.738905,0.511902,0.649315,0.549395
152.521,0.35142,0.0340663,6,127,0,-107.696,0.239206,0.771334,-0.311528,0.0345123,0.493073,-0.124957,-0.195535,-0.386979,-0.0949126,-0.191235,-0.0272245,0.217309,0.24296,0.191704,0.203969,0.377607,0.028737,-0.56451,0.0468999,1,0.274914,0.274914,1,-0.529202,-0.518803,-0.547588,-0.609338,-0.495013,-0.629474,-0.474937,-0.618433,-0.581436,-0.570397,-0.598853,-0.527758,-0.584166,-0.599791,-0.573293,-0.632283,-0.517683,-0.541432,-0.578202,-0.585737,-0.60313,-0.51628,-0.652803,-0.507997,-0.537776,-0.565557,-0.557395,-0.436891,-0.546063,-0.539487,-0.48799,-0.579116,1.37392,0.864303,4.77593,3.70521,2.6615,1.38671,3.65851,1.16856,7.36146,3.04395,11.7897,1.38588,4.69731,10.6676,3.53497,12.5057,7.32916,12.107,5.92958,3.81515,3.06044,8.97423,8.7445,2.03318,2.40213,6.92285,3.89106,7.07023,23.2286,0.817818,13.9039,1.47816,4.40818,9.34321,0.490791,0.397295,0.383352,0.351286,0.562085,0.412781,0.626687,0.587086,0.364346,0.508964,0.398877,0.729707,0.170484,0.00643854,-0.182799,-0.286315,0.25923,-0.560144,0.0502899,-0.0319795,-0.108742,-0.415731,-0.645316,-0.216077,-0.426394,-0.430696,-0.810861,-0.37624,-1.01474,-0.175789,-0.330865,-0.36384,0.379707,0.401962,0.405319,0.413071,0.363065,0.398245,0.348262,0.357304,0.409908,0.375437,0.401582,0.325259,0.457482,0.49839,0.545573,0.571094,0.435553,0.636486,0.48743,0.507994,0.527159,0.602461,0.655954,0.55381,0.605012,0.60604,0.692293,0.592966,0.733946,0.543834,0.58197,0.58997
132.652,0.0545311,0.0340663,6,127,0,-102.243,0.0734899,-0.119799,0.658606,-0.528094,1.12624,0.00872315,0.158116,-0.195221,0.158752,-0.179221,-0.0139206,0.242937,0.0958259,0.1543,0.109552,0.193474,0.152596,-0.583053,0.156476,1,-0.259413,-0.259413,1,-0.582931,-0.677914,-0.642389,-0.407934,-0.447666,-0.485457,-0.458106,-0.635959,-0.246793,-0.810719,-0.570278,-0.458346,-0.560493,-0.531564,-0.668265,-0.482673,-0.657485,-0.563474,-0.337864,-0.528234,-0.467019,-0.417126,-0.469062,-0.632587,-0.566111,-0.689176,-0.71562,-0.79024,-0.57795,-0.370794,-0.558849,-0.582159,1.59593,0.709577,9.23997,13.4281,2.80963,9.15656,6.74177,1.2378,5.6116,3.99993,21.9903,1.98408,3.87648,5.8926,7.45035,9.70626,2.87487,6.16556,3.7021,2.43618,3.08271,15.6333,9.41445,3.01176,1.38528,6.2001,2.35553,7.24568,29.3595,0.824518,7.74019,3.60043,9.85299,6.33803,0.55162,0.35927,0.408705,0.670979,0.72166,0.669959,0.752949,0.672464,0.81821,0.379472,0.543409,0.89876,-0.0234035,-0.133571,-0.352177,-0.208314,-0.0995305,-0.390333,0.080994,-0.0591394,-0.0535632,-0.252492,-0.472822,-0.397318,-0.472503,-0.587331,-0.950171,-0.757943,-1.01419,-0.0407213,-0.436139,-0.391183,0.365489,0.411136,0.399223,0.338278,0.327028,0.338506,0.320179,0.337945,0.306144,0.406254,0.367395,0.289305,0.505851,0.533343,0.587145,0.551891,0.524862,0.596363,0.479763,0.514781,0.513388,0.56279,0.616051,0.598043,0.615976,0.642753,0.72115,0.680907,0.73384,0.510179,0.607339,0.596567
132.666,0.93084,0.0340663,6,114,1,-92.3615,-0.0436344,0.971858,-0.81603,-0.261603,0.121947,-0.395183,-0.276569,-0.364019,-0.284615,0.0346624,-0.186271,0.583996,0.523596,0.38347,0.476892,0.0702555,0.351581,-0.468488,0.0915539,1,0.0165353,0.0165353,1,-0.553678,-0.595589,-0.565439,-0.35943,-0.450751,-0.435126,-0.413814,-0.487657,-0.445967,-0.640805,-0.466173,-0.423378,-0.526637,-0.556135,-0.477721,-0.428793,-0.657076,-0.439821,-0.412607,-0.53798,-0.420372,-0.431106,-0.435974,-0.583496,-0.484568,-0.543402,-0.500567,-0.651417,-0.547426,-0.307286,-0.598909,-0.52623,1.68768,0.983857,9.61742,11.6461,5.17721,9.03514,5.72915,0.705386,9.27366,5.12003,35.8688,1.68826,2.44996,5.62461,4.33829,10.4195,4.9122,3.82264,4.45606,2.4591,1.99882,12.2252,9.85386,2.89823,2.18957,5.09039,2.06056,5.9604,23.9801,0.805624,5.96441,2.31307,5.72264,7.26926,0.572049,0.54897,0.576429,0.777058,0.668251,0.686566,0.697117,0.604442,0.693211,0.474162,0.663589,0.659306,0.153576,0.150981,-0.107931,-0.0509321,0.0191027,-0.748718,0.290473,-0.197782,-0.0694138,-0.385191,-0.417746,-0.162798,-0.485171,-0.321249,-0.662051,-0.415812,-0.669902,-0.353623,-0.38079,-0.545664,0.360764,0.366103,0.359755,0.314954,0.338889,0.334797,0.332452,0.353328,0.333319,0.383632,0.339934,0.340896,0.461681,0.462326,0.526957,0.51273,0.495224,0.678899,0.427888,0.549285,0.517346,0.595124,0.602944,0.54061,0.618968,0.579628,0.659721,0.602481,0.661481,0.587496,0.594064,0.633129
