# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_NC_sim3_model
# start_datetime = 2022-03-02 19:31:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmpao2L8x/standata-20b43490b27.json
# init = 2 (Default)
# random
#   seed = 1234822480
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_sim3-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_sim3-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_NC_sim3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,s_M,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
125.638,0.975921,0.0864543,5,63,0,-98.319,-0.238021,-0.0360837,-0.19024,-0.251923,-0.375802,0.0783092,-0.488764,0.524709,-0.168961,-1.65048,0.773507,0.18071,0.70914,1.36426,0.466718,-0.452574,0.918481,1.24992,-0.390856,-1.02507,2.01413,-0.543349,-0.819008,2.16312,0.291934,0.119614,-1.75423,-1.52325,1.50511,-2.15901,0.0981264,-1.44558,-0.197831,0.0571977,-0.126271,1.18234,0.644652,1.16828,-0.45462,0.0268044,1.28082,0.42559,0.400383,1.04237,-1.08138,0.772958,0.342577,-0.16209,0.880054,-0.719183,-1.48661,-0.901213,1.16354,0.551174,-0.404894,0.898138,0.216191,-0.865997,1.2844,0.0753612,-1.24076,-0.580618,-0.290194,0.0699482,0.651597,0.249424,0.725304,-0.476749,1.10644,1.33932,-2.36245,-0.387758,-1.44053,-1.04447,-0.577419,-1.35478,-0.0828971,-0.393943,-0.116671,0.227074,-0.243872,-0.726233,-0.00682823,0.167081,-0.693849,-1.02663,0.568072,-0.773864,-0.918505,0.646248,-0.335583,-0.426001,-1.40922,-1.28803,0.300983,-1.62161,-0.437276,-1.24727,-0.592567,-0.458751,-0.555019,0.131622,-0.150509,0.124243,-0.727307,-0.474699,4.2683,5.60937,2.27184,5.00171,4.16458,3.35964,5.23496,2.65048,1.91196,2.4529,5.90624,4.5512,3.02981,5.27541,3.94649,2.48994,6.21799,3.7169,2.12285,2.81148,3.18138,3.70835,4.74993,4.0027,4.9013,2.93856,5.76444,6.36503,1.31703,3.05198,1.94983,2.30782,0.165215,-0.981366,-0.0292517,-0.131211,-0.250266,0.695867,-0.486398,-0.0159758,0.230547,0.45039,-0.720268,-1.11078,0.343319,-1.16704,-1.69269,-0.146762,-0.608023,-0.543578,-1.89601,-1.35792,-0.0615669,-2.21383,-0.633601,-2.37756,-1.2176,-1.05491,-1.06761,-0.488142,-1.04938,-0.282925,-1.44245,-0.791757,0.45879,0.727379,0.507312,0.532756,0.562242,0.332729,0.619258,0.503994,0.442617,0.389268,0.672666,0.752274,0.415003,0.762609,0.844578,0.536625,0.64749,0.632644,0.86944,0.795421,0.515387,0.901484,0.653306,0.9151,0.77164,0.741717,0.744142,0.619669,0.740656,0.570263,0.808833,0.688208
123.39,0.865644,0.0864543,6,63,0,-85.5114,-0.636958,0.0349423,-0.139301,-0.336097,-0.313855,0.202657,-0.360285,0.617797,-0.0323615,-1.4045,0.127808,0.286571,0.430014,0.954125,1.3077,-0.67793,0.458638,1.87558,0.320643,-0.888307,1.66019,-0.205276,-0.145481,1.05841,0.377119,1.41498,-0.358751,-1.80589,0.612744,-1.61318,0.772385,-0.550922,1.32492,-0.406332,0.312931,0.669676,-1.14936,1.51412,-0.671066,-0.435376,1.07984,0.358128,-0.0169648,0.961625,0.840736,0.412344,0.554823,-0.875548,1.11092,-1.23746,-1.11544,-0.602728,0.222751,0.207991,0.189537,-0.82763,-1.08539,0.0417656,1.26106,-0.309397,-1.23175,-0.0069839,0.0225702,-0.39759,0.677356,-0.398855,-0.467577,0.281643,-0.138324,0.105488,0.796769,-1.21542,0.587144,-1.13185,-0.380278,-1.22798,-0.281326,-0.183242,-0.0946235,0.229171,0.447607,-0.779109,-0.0769396,0.798441,-0.162193,-0.909079,0.665373,-0.487104,-0.450163,0.293599,-0.127302,0.513887,-0.581921,-1.47596,0.0182664,-1.35691,0.116892,-0.700644,0.458246,-0.611316,-0.166957,0.0534389,-1.07036,0.575135,-0.774868,-0.629259,2.92639,4.15465,3.97862,3.41274,3.5914,2.15176,4.38283,1.89018,1.97462,2.37261,3.18871,3.1719,3.15101,2.189,1.99598,2.98859,4.62495,2.63541,1.89405,2.93686,2.96811,2.55348,3.75251,2.55232,2.49027,3.25668,2.80192,3.05757,3.91646,1.90517,3.63321,1.96304,0.278615,-1.0147,-0.197848,-0.336913,-0.442034,0.79662,-0.128035,-0.284512,0.159982,1.07372,-0.420094,-0.940684,0.333589,-0.959545,-1.10356,-0.650026,-0.636169,0.271613,-1.26981,-1.54115,-0.4286,-1.99558,-0.473688,-2.07123,-0.490371,-1.67308,-0.609898,-0.479011,-2.11042,0.082981,-1.66148,-1.18341,0.430793,0.733938,0.549301,0.583441,0.608744,0.310749,0.531965,0.570652,0.46009,0.254696,0.603506,0.719238,0.417368,0.723031,0.750926,0.657016,0.653887,0.432511,0.78071,0.823632,0.605539,0.880332,0.616256,0.888075,0.620194,0.841986,0.647917,0.617514,0.891911,0.479267,0.840437,0.765561
127.41,0.874087,0.0864543,5,63,0,-89.703,-0.0639418,0.115941,-0.0591177,-0.259494,-0.237062,0.170494,-0.893051,0.626264,-0.0576446,-2.2194,0.289902,0.277473,-0.889752,0.273447,1.21555,0.142272,-0.269416,1.77285,-0.259779,-1.2127,1.50985,-0.365195,0.213202,-0.00822417,-0.472006,0.288161,-0.937682,-1.10503,1.80964,-2.48475,-0.400168,-0.60964,0.310463,0.522537,-0.576776,1.10843,-0.829396,1.10998,-0.595864,0.222501,1.20151,0.543949,0.167809,2.585,-1.81022,0.71165,1.44374,0.0397328,0.0359591,-0.113604,-1.08925,-0.0753367,1.00203,-0.311555,0.0175172,0.434383,-1.10614,0.914122,1.8282,1.41008,0.82022,-0.851408,-0.34184,0.0216475,0.897979,-0.707544,0.845569,0.213198,0.0444691,0.96923,-0.854641,-0.069926,-1.5504,1.48137,-0.929151,-2.28298,-0.711495,-0.719279,-1.45027,-0.721801,-0.131793,-0.803951,-1.06178,0.217219,-1.05574,-1.65252,0.0525168,-1.12176,-0.75953,-0.898201,-1.18865,-0.712586,-1.48029,-1.58509,0.240264,-2.44916,-1.14366,-1.27485,-0.698619,-0.565805,-1.25426,-0.198878,-1.41247,-0.197909,-1.26622,-0.753707,3.64294,13.5667,1.24215,4.89695,7.2924,3.39779,3.39082,3.12588,1.83862,3.19163,5.73488,2.80679,3.35697,4.21139,1.82181,5.46709,8.98859,7.16008,5.19486,2.09256,2.76093,3.36452,5.4193,2.26289,5.26698,3.734,3.40655,5.63345,2.08889,3.20104,1.43071,7.44319,0.12751,-1.58032,-0.0894597,-0.328634,-1.18854,0.283212,-0.0598731,0.111191,-0.32384,0.984129,-0.726402,-1.11741,0.300024,-0.980493,-0.73752,-1.13025,-1.09232,-0.39747,-1.51917,-1.11879,0.400846,-2.43346,-1.16078,-1.88113,-0.986174,-0.956246,-1.1076,-0.119826,-1.75167,-0.105843,-1.48952,-0.725892,0.468166,0.82925,0.52235,0.581427,0.76648,0.429666,0.514964,0.472231,0.58026,0.272073,0.674015,0.753508,0.425552,0.727206,0.676453,0.755886,0.748819,0.59808,0.820417,0.753765,0.401109,0.919343,0.761475,0.86774,0.728332,0.72237,0.751682,0.529921,0.852164,0.526436,0.816006,0.673903
128.615,0.927941,0.0864543,5,31,0,-99.5916,-0.535902,0.153724,-0.0505189,-0.330412,-0.220594,0.162593,-0.46905,0.585647,0.171245,-1.52807,-0.122164,0.405002,-0.338449,1.32452,0.89947,0.623367,-0.0307058,2.29538,-0.313116,-0.794962,2.03166,0.00963044,-0.115942,0.828581,-0.211627,0.448863,-0.422466,-1.63004,1.13491,-2.5726,0.368998,-0.949263,0.442916,1.02144,-0.152613,1.27377,-0.293132,0.336578,-0.361921,0.327894,1.09228,0.435436,-0.638777,1.14988,-1.97926,0.460222,1.42525,-0.216702,1.03189,-1.40233,-0.121166,-0.186135,1.47324,-1.23957,0.117774,-0.73535,-0.770783,0.653371,1.56173,0.377062,1.57063,-0.546891,0.504778,0.645206,0.435526,-0.668551,0.886824,0.309108,0.869236,0.527381,0.195594,-0.257346,-0.144751,-0.344433,-0.368761,-1.36396,-0.540595,-0.231862,-0.667261,0.306654,0.0577223,-0.103977,-0.487033,0.875233,-0.652425,-0.934617,0.720788,-0.46341,-0.536951,0.0162065,-0.592989,-0.206175,-0.716466,-1.42368,0.195606,-1.97568,-0.252947,-1.02498,-0.209658,0.129155,-0.558427,0.276928,-0.640722,-0.271934,-0.681008,-0.277019,2.25722,4.91839,1.25915,3.64253,5.54493,2.71264,4.67206,1.61875,2.82786,2.74898,5.66202,1.73764,3.13793,2.16427,2.13113,3.96213,5.88444,3.51299,5.90729,2.34936,3.71389,3.94807,3.60357,2.22814,4.38608,3.41056,4.35261,3.75062,3.24608,2.66505,2.79897,2.56588,0.195758,-1.13279,-0.380509,-0.298919,-0.850336,0.827056,-0.305919,0.324912,-0.219098,1.17013,-0.772588,-0.855418,0.487076,-0.795983,-0.976553,-0.667695,-0.971318,-0.376975,-1.22062,-1.44986,-0.118993,-2.42509,-0.830283,-2.15055,-1.03864,-0.799509,-0.971531,-0.199087,-1.51382,-0.739782,-1.44626,-0.808599,0.451216,0.756354,0.593996,0.574178,0.700638,0.304268,0.575889,0.419479,0.554556,0.236831,0.68408,0.701702,0.380583,0.689115,0.726424,0.660987,0.725382,0.593143,0.772172,0.809977,0.529713,0.918721,0.696415,0.89572,0.738588,0.689869,0.725425,0.549608,0.819627,0.676948,0.809422,0.691811
131.602,0.996314,0.0864543,6,63,0,-98.7562,-0.689424,0.332997,0.235219,-0.1803,-0.190246,0.23612,-0.584167,0.723073,-0.529252,-2.18425,-0.168651,0.0793551,-0.122855,0.814801,1.47286,0.486929,0.554979,2.25722,-0.141079,-0.842588,1.28379,-0.120429,-0.944968,0.460974,-0.211485,0.537893,-0.940386,-1.62557,0.775922,-1.67936,0.275435,-0.386167,0.128861,0.874403,0.00488578,0.474441,-1.44751,0.793022,-0.537321,0.989774,1.14667,0.476444,0.379671,2.42227,-0.0273609,2.04751,0.912911,2.01723,0.186023,-0.630883,-1.23935,0.339278,1.01905,0.151296,0.538102,-0.262728,0.117874,-0.0787666,1.42368,0.582207,0.100584,-0.183905,0.382387,-0.524885,0.343071,-1.17527,0.134737,-0.344251,-0.796516,0.0485523,-0.309461,-0.612122,-0.71415,0.86641,-0.966854,-2.16354,-0.706113,-0.526787,-0.673,0.0049936,0.480817,-0.232082,-0.182876,1.04797,-0.686177,-1.19342,0.344106,-0.671246,-1.26745,-0.250849,-0.737086,-0.195231,-1.26413,-1.75957,-0.0231188,-1.79847,-0.385007,-0.863394,-0.490991,0.0480902,-0.580634,-0.241111,-1.63082,-0.0107541,-0.972689,0.131512,3.77184,9.98161,3.10693,8.34943,4.86284,8.22985,3.43941,2.33052,1.74402,3.69995,5.11507,3.38297,4.06757,2.77735,3.32953,3.03176,6.20263,4.15395,3.30222,2.88363,3.77672,2.45124,3.70664,1.79809,3.35639,2.67154,2.15368,3.22136,2.71619,2.35144,2.23987,4.75628,-0.219136,-1.79921,-0.307189,-0.611446,-0.761819,0.81056,0.140376,0.302769,0.30906,1.56316,-0.720739,-0.864253,0.385879,-0.714733,-1.30734,-0.693228,-0.915931,-0.0992013,-1.55149,-1.44292,-0.0511045,-1.94272,-0.909613,-1.86081,-1.23262,-0.875406,-0.675913,-0.390647,-2.31461,-0.249142,-1.56346,-0.257736,0.554566,0.858053,0.576199,0.648271,0.681748,0.307771,0.464963,0.424881,0.423344,0.173194,0.67277,0.703549,0.40471,0.671446,0.787068,0.666685,0.714212,0.52478,0.825129,0.808906,0.512773,0.874651,0.712921,0.865391,0.774277,0.705869,0.662826,0.596439,0.910079,0.561965,0.82685,0.56408
134.538,0.976207,0.0864543,5,31,0,-101.596,-0.576613,-0.0551186,0.149598,-0.21932,-0.275863,0.180963,-0.430017,0.684003,-0.645123,-1.00809,0.567152,0.876975,-0.369994,1.11127,0.649583,-0.763111,0.20025,1.38996,-0.0352881,-1.14453,1.69581,-0.87689,-0.65542,0.608948,-0.22002,0.447447,-0.921554,-0.929764,0.636225,-1.94813,0.546717,-0.0270432,0.235961,0.29152,-0.173312,0.89352,-0.301854,0.645989,-1.22083,-0.424542,0.792474,0.753946,0.843042,1.13206,0.619686,0.941339,1.14297,-0.423059,1.48762,-1.14558,-0.153711,-0.00045853,2.0036,0.848302,0.967247,0.271303,-0.972961,0.260648,2.18122,1.04623,1.29723,-0.820291,-0.0160102,-0.178325,0.754106,-0.407614,1.69232,0.490561,0.932073,0.278591,0.154081,-0.0308145,0.836497,0.447353,-0.871283,-1.11955,-0.0420831,0.169837,-0.683094,0.330098,0.0143004,-0.951987,-0.293045,0.52072,-0.454154,-1.21288,0.729921,-1.02981,-0.878326,-0.0134946,-0.580511,-0.123961,-1.06036,-1.06598,0.00516351,-1.76254,-0.0560603,-0.448514,-0.268618,-0.230616,-0.548562,0.181154,-0.636486,0.0118419,-1.26507,-0.720405,4.17069,5.18614,3.52431,4.49153,5.22897,1.60562,6.78054,0.931245,1.96715,2.20809,10.0049,4.18727,4.58013,2.7102,1.06068,2.68851,11.4386,4.86115,5.87387,1.19008,2.18235,1.93098,3.9002,1.62443,7.9121,3.19738,4.46026,2.72513,2.48095,2.15813,4.15016,3.09489,-0.386227,-1.02901,-0.0627893,-0.0678214,-1.0882,0.737616,-0.594251,-0.614176,-0.178881,0.668601,-0.78059,-1.33474,0.69925,-1.18411,-1.18884,-0.584781,-0.769665,-0.0759573,-1.40687,-0.85949,-0.126659,-2.06295,-0.51298,-1.59102,-1.04023,-1.10452,-0.867204,-0.216162,-1.48564,-0.352892,-1.97935,-1.14247,0.595374,0.736723,0.515692,0.516949,0.748043,0.323526,0.64434,0.648893,0.544602,0.33881,0.685807,0.791623,0.331978,0.765686,0.766533,0.642167,0.683449,0.51898,0.803271,0.702554,0.531622,0.88725,0.625505,0.83076,0.738895,0.751106,0.704163,0.553831,0.815423,0.587319,0.878612,0.758133
132.207,0.935229,0.0864543,5,31,0,-97.2548,-0.32636,-0.0405522,-0.586501,-0.271359,-0.13281,0.133774,-0.430231,0.682269,0.471025,-1.60041,0.0239355,0.204414,0.370377,0.850108,1.32634,1.28013,0.585125,1.11823,-0.575838,-0.274356,1.26909,-0.645501,0.154537,0.776934,0.446235,1.2297,-0.206717,-0.188545,1.12745,-1.24766,-0.486222,-1.77134,0.254236,0.700089,-0.595708,-0.216166,0.290263,1.23242,0.0711705,-0.211394,0.977023,0.744345,-0.159385,1.88564,-0.263395,0.489845,0.870343,1.01374,0.0961128,0.61973,-0.699537,-0.460385,1.81845,-0.359309,0.0054757,0.503543,0.245588,0.365231,0.99898,-0.0275924,0.229072,-0.892252,0.502771,-0.107174,1.36756,-0.306602,-0.238751,0.432113,0.903668,1.63039,-1.78192,-0.370373,-1.01762,1.15366,-0.108866,-1.52214,-0.413901,-0.290766,-0.177535,0.149771,0.474687,0.443161,-0.0310188,0.332704,-0.823108,-0.617416,0.43563,-0.870636,-0.324795,0.0998465,-0.125779,0.408755,-0.571267,-0.55887,0.33899,-1.28147,-0.761965,-1.63876,-0.256774,0.0474179,-0.836664,-0.577714,-0.232193,0.410611,-0.381674,-0.574458,2.35935,10.8112,2.18358,3.8253,5.0777,5.64966,2.85355,4.21359,1.57827,1.88577,10.2839,2.03312,2.66739,3.8645,3.18938,3.48644,5.58793,2.60253,3.15041,1.36736,3.86228,2.45284,7.35188,2.11447,2.22401,3.6644,5.20523,8.94056,0.705156,2.01645,1.24553,6.26979,0.201837,-1.44802,-0.346688,-0.467958,-0.388691,0.469797,0.118935,0.636323,0.101124,0.48108,-0.996388,-0.598901,-0.193113,-1.5589,-1.04161,-0.835819,-0.877474,-0.182112,-1.39872,-1.02678,-0.338451,-2.04007,-1.14982,-2.35668,-0.796134,-0.587839,-1.01799,-0.796916,-0.76223,0.160443,-0.84678,-0.898881,0.449711,0.809694,0.585814,0.6149,0.595968,0.384664,0.470301,0.346078,0.47474,0.381997,0.730348,0.645405,0.548129,0.826195,0.739161,0.697584,0.706299,0.545403,0.80198,0.736292,0.583814,0.884941,0.759478,0.913464,0.689147,0.642869,0.734581,0.689314,0.681838,0.459975,0.699891,0.710719
135.01,0.896931,0.0864543,6,95,0,-98.115,-0.747833,-0.116117,-0.333388,-0.551694,-0.109948,0.39717,-0.369595,1.02514,-0.71887,-1.24433,0.32756,0.869019,-0.00283845,0.768729,0.951106,-0.417628,-0.10479,1.35729,0.226415,-1.74524,1.37197,-0.225862,-0.851919,0.946742,0.100279,0.477717,-0.317596,-1.1611,0.663269,-1.17464,0.353234,-1.08337,0.392366,0.205475,-0.502757,0.472472,0.357656,-0.180747,-1.15222,0.0285088,1.1979,0.478319,0.184542,1.20854,-0.0308938,0.806499,1.16947,-0.140806,0.910595,-1.20323,-0.589581,-0.208453,1.99507,1.67574,-0.0745786,-0.199654,-0.986696,-0.320564,1.6964,0.568254,1.17104,-1.09701,-0.0428735,-1.81448,0.953913,1.1648,0.489349,0.276536,0.836083,0.0901543,-2.06346,-1.07767,-0.130693,0.590103,-1.10654,-1.64521,-0.0338009,0.521269,-0.372505,0.418458,0.60542,-0.797722,-0.47702,1.02182,-0.137489,-2.15871,1.03686,-0.601135,-1.24293,0.600946,-0.266796,0.120131,-0.695175,-1.55988,0.310347,-1.57376,-0.00748152,-1.4802,0.0326342,-0.158955,-0.88499,0.114753,-0.00294837,-0.554886,-1.55078,-0.34037,3.61889,5.90599,3.26455,4.87277,5.79665,3.09735,5.12153,1.86334,2.499,2.99874,8.60358,7.3849,3.19704,3.01138,2.06668,2.84216,7.45822,4.34795,5.80099,1.96045,3.24589,1.39096,5.22875,5.7837,4.18691,3.78169,4.94221,3.45914,1.2348,1.97867,3.11237,4.39363,-0.550244,-1.57119,0.320914,-0.185619,-0.821088,1.26889,-0.249292,-0.625161,-0.068551,1.44372,-0.554716,-1.84431,0.763695,-0.923573,-1.30258,-0.21273,-0.92817,-0.121676,-1.41926,-1.41348,-0.00313158,-1.95443,-0.846846,-2.59281,-0.932156,-1.48956,-0.694108,0.27428,-0.673597,-0.707419,-2.16768,-0.840798,0.634192,0.827954,0.420453,0.546272,0.694467,0.219447,0.562002,0.651391,0.517131,0.190969,0.635229,0.863458,0.317844,0.71577,0.786269,0.552983,0.716704,0.530382,0.805223,0.804314,0.500783,0.875929,0.699905,0.930398,0.717512,0.816012,0.66688,0.431857,0.662308,0.669831,0.897309,0.698633
142.655,0.82145,0.0864543,6,63,0,-95.1168,-0.837358,-0.0761207,-0.512185,-0.668155,-0.169954,0.437515,-0.386748,0.948836,-0.966371,-1.16732,0.219438,0.541233,-0.0798625,0.673517,1.21367,0.0191362,0.282997,0.754245,-0.0290928,-1.3729,1.02758,-0.392295,-0.221284,0.511941,0.386036,0.726612,-0.23819,-1.0139,0.820773,-1.2545,-0.218619,-0.847129,0.398931,0.839105,-0.976864,-0.281181,0.287044,0.295209,-0.440051,0.181768,1.24302,0.593423,0.130442,1.59925,-0.51078,1.18445,1.13198,-0.20258,0.78272,-0.646578,-1.70383,-1.22028,1.48568,1.07023,-0.204382,0.499825,-0.960041,0.802762,1.77789,-0.0525967,0.764591,-0.0589906,-0.0550481,-0.873058,1.12136,-0.043034,1.5536,-0.679406,0.726979,0.0670499,-1.67725,-0.228127,0.011017,0.560678,-1.30368,-1.49434,-0.178538,0.126794,-0.462525,0.252309,0.764825,-0.368591,-0.11823,0.328907,-0.414353,-1.68941,0.588255,-0.758972,-0.596711,0.0989999,-0.020463,0.302688,-0.612752,-1.34877,0.392031,-1.57706,-0.594182,-1.19053,-0.00822777,0.409426,-1.31363,-0.653543,-0.114391,-0.106643,-0.804284,-0.21428,3.74502,8.95354,2.55975,6.99994,6.78533,3.07346,5.51518,2.36157,1.26103,1.68014,8.37003,6.54118,3.07018,4.66285,1.96072,5.58116,9.95484,3.35955,5.45616,3.34683,3.35467,2.06458,6.7427,3.37867,8.71429,2.31601,5.33573,3.60676,1.28108,3.02722,3.4888,4.83431,-0.55104,-1.31078,0.262507,-0.543904,-0.910358,1.2832,-0.134372,-0.0326979,0.405906,0.873815,-0.813717,-1.31068,0.134948,-1.28845,-0.896396,-1.0134,-0.897437,-0.10215,-1.58666,-1.32994,-0.123594,-2.19655,-1.56481,-2.58354,-1.17273,-1.14412,-1.22099,-0.609366,-1.00064,-0.36842,-1.60744,-0.837406,0.634377,0.787644,0.434747,0.63272,0.713073,0.217006,0.533543,0.508174,0.399894,0.294461,0.692901,0.787627,0.466314,0.783884,0.710208,0.733685,0.710422,0.525515,0.830146,0.790831,0.530859,0.899939,0.827042,0.929795,0.763639,0.758436,0.772237,0.647796,0.731184,0.591077,0.833056,0.697919
133.248,0.902587,0.0864543,5,31,0,-107.526,-0.765264,-0.104765,-0.46452,-0.596036,-0.397352,0.415603,-0.351122,1.019,-0.80916,-1.80415,-0.0034484,0.678055,-0.023617,-0.0664842,0.941295,0.0227954,0.425781,-0.120513,-0.361142,-1.06869,0.925764,-0.750729,-0.531388,0.876237,0.100742,0.817285,0.22561,-1.28462,1.03609,-0.573472,0.276879,-0.806115,0.261962,0.976538,-0.652217,0.329239,-0.333252,0.652597,-1.04803,-0.291012,1.18859,0.376596,0.319355,1.86443,-0.0436983,1.0866,0.951763,-0.116693,1.11721,-0.333034,-2.33367,-1.30133,2.04034,0.775777,0.244128,0.699331,-0.837596,0.191242,0.994504,1.18603,0.440742,-0.513033,-1.22756,-1.82235,0.657249,0.587091,1.08969,-1.09033,0.865097,-0.196851,-1.11789,0.366535,-0.369965,0.352389,-1.17566,-2.18956,-0.354636,0.339819,-0.375188,-0.41887,0.608061,-0.327894,0.0827504,-0.473925,-0.719127,-1.44013,0.592235,-1.11612,-0.892609,0.541767,-0.248465,0.481695,-0.121224,-1.66015,0.704659,-0.935493,-0.0689818,-1.17256,-0.0841817,0.643974,-1.01573,-0.0156259,-0.690707,0.313877,-1.41907,-0.647664,3.70196,6.62421,3.22889,4.94216,4.69747,3.14133,4.99947,2.89555,1.36307,2.01077,7.07792,4.39623,3.59855,4.27147,2.39446,3.52759,4.77369,5.13073,3.87511,2.70577,2.06742,1.65252,4.20431,4.09468,4.94792,2.17707,4.54663,3.04792,2.15459,3.76832,2.85555,3.7483,0.0277619,-1.70933,0.120287,0.0374109,-0.763848,0.827811,-0.228579,0.508492,0.75194,0.243831,-0.994465,-1.1109,0.243234,-1.6432,-1.48975,-0.74088,-0.980691,0.246016,-1.08009,-1.51261,0.209958,-1.67303,-0.787024,-2.87812,-1.25551,-0.829636,-1.06977,-0.182981,-1.81878,0.0385081,-2.35287,-1.16056,0.49306,0.846749,0.469964,0.490648,0.682188,0.304108,0.556897,0.375547,0.320399,0.439342,0.729969,0.752297,0.43949,0.837969,0.816041,0.677188,0.727245,0.438804,0.746512,0.819447,0.447702,0.841979,0.687192,0.946754,0.778252,0.696278,0.744553,0.545618,0.860419,0.490374,0.913162,0.761434
