lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.111454
# Diagonal elements of inverse mass matrix:
# 0.108799, 0.114343, 0.0218714, 0.13827, 0.143204, 0.142744, 0.13461, 0.143299, 0.141525, 0.142202, 0.141883, 0.139286, 0.141502, 0.143826, 0.156667, 0.146659, 0.14523, 0.135437, 0.136377, 0.134232, 0.144644, 0.143508, 0.137566, 0.139155, 0.143936, 0.142535, 0.136513, 0.135121, 0.136385, 0.137563, 0.130321, 0.143801, 0.148608, 0.145632, 0.146608
-3922.91,0.821335,0.111454,4,15,0,3937.71,-0.387696,0.303339,0.528414,-0.178804,-0.837407,0.302487,0.638061,0.411962,0.892073,0.521965,0.0005576,-0.0421225,0.966112,-0.285937,-0.322514,1.45431,0.123095,0.480321,0.758718,0.396914,1.73292,0.478613,0.183913,0.374907,-0.525257,0.261935,-0.0675045,0.427403,0.213286,0.787723,1.00427,-0.0124257,1.30203,0.0414054,0.455001,-0.5665,-1.2251,-0.085209,0.250364,0.0242654,0.504376,0.134268,-0.387139,-0.429819,0.578415,-0.673634,-0.710211,1.06662,-0.264601,0.0926248,0.371022,0.00921771,1.34523,0.0909168,-0.203783,-0.0127895,-0.912954,-0.125762,-0.455201,0.0397069,-0.17441,0.400026,0.616575,-0.400122,0.914333,-0.346291,0.0673044,0.637955,0.77296,0.521289,0.437734,0.493934,0.376513,0.466483,0.595594,0.60583,0.359297,0.662316,0.670448,0.256047,0.565767,0.47686,0.408294,0.497696,0.206652,0.477286,0.55077,0.503197,0.713604,0.531399,0.611875,0.490075,0.543492,0.401306,0.350561,0.598717,0.286114,0.585718,0.48318
-3923.36,0.953697,0.111454,4,15,0,3943.75,-0.306383,0.302051,0.603084,0.0912435,-1.11792,-0.196998,0.517969,0.290212,0.798659,0.145994,0.284349,-0.279955,0.489893,0.0142261,-0.352099,1.19867,0.110527,0.176773,0.857154,0.370305,1.1413,0.322894,-0.350027,0.627086,-0.61164,-0.0416244,0.399901,0.356106,0.62291,0.567519,0.667551,-0.174364,0.853142,-0.0758059,0.322158,-0.21514,-1.4243,-0.503381,0.211586,-0.0161714,0.492276,-0.160389,-0.0220343,-0.586338,0.183509,-0.292157,-0.658482,0.892283,-0.195857,-0.12961,0.550771,0.063922,0.834917,0.0165105,-0.65641,0.320702,-0.918024,-0.348008,0.0935173,0.0497226,0.316527,0.261136,0.361168,-0.480747,0.546759,-0.382189,0.0157747,0.553578,0.806012,0.623254,0.4473,0.504043,0.379358,0.540012,0.505508,0.642524,0.454251,0.572524,0.658919,0.290639,0.548808,0.532357,0.365686,0.484025,0.302606,0.495872,0.658454,0.420505,0.714639,0.586134,0.476638,0.487572,0.421522,0.435085,0.410677,0.617924,0.366617,0.594401,0.496056
-3917.04,0.573868,0.111454,4,15,0,3939.84,-0.329943,0.259272,0.567444,-0.302289,-0.696264,-0.210865,0.682434,0.100465,0.820211,0.743948,-0.177266,-0.151925,0.662736,-0.213908,-0.449026,1.62347,0.502574,0.594115,0.494877,0.504407,1.20755,0.0467415,-0.0350174,0.199586,-0.385886,0.0323826,0.292229,0.372576,0.544299,0.663334,0.974192,-0.539448,1.18677,0.16165,0.368653,-0.632232,-1.02621,-0.540808,0.352491,-0.229478,0.490268,0.414004,-0.50721,-0.481868,0.332793,-0.543851,-0.778969,1.29353,0.172631,0.264172,0.164934,0.174464,0.877605,-0.283202,-0.364961,-0.130357,-0.715829,-0.297561,-0.0377143,0.0426328,0.214355,0.333391,0.644249,-0.869391,0.856832,-0.168294,0.0387102,0.652995,0.73618,0.632,0.412778,0.557119,0.379831,0.397952,0.624152,0.618189,0.417561,0.632708,0.685458,0.215256,0.456949,0.434338,0.45886,0.456494,0.293674,0.570331,0.590241,0.532543,0.671688,0.573846,0.509427,0.489343,0.446615,0.417416,0.344287,0.704619,0.298002,0.541974,0.490324
-3915.17,0.917428,0.111454,4,15,0,3932.35,-0.359145,0.276442,0.580372,0.0645615,-0.702904,-0.0565839,0.589087,0.0620631,0.886995,0.451087,-0.112645,-0.118536,0.885977,-0.268524,-0.478149,1.60531,0.315182,0.522062,0.425724,0.564492,1.03039,0.0319894,0.2064,0.41818,-0.431588,0.168912,0.418421,0.369065,0.60554,0.707524,1.14948,-0.105135,1.18966,0.30879,0.740697,-0.294583,-1.06205,-0.415728,0.229942,-0.297082,0.52785,0.091942,-0.47179,-0.477681,0.526833,-0.627668,-0.837293,1.24616,-0.0439622,0.162917,0.0665791,0.205348,0.671248,-0.327155,-0.152745,0.059035,-0.790733,-0.190233,0.0592763,0.00992064,0.246396,0.34838,0.790332,-0.464279,0.830518,-0.0503548,0.381553,0.573118,0.743082,0.602461,0.442766,0.573729,0.371018,0.477031,0.615807,0.6172,0.371256,0.651961,0.697895,0.223365,0.510989,0.459361,0.483361,0.448843,0.338217,0.581067,0.538112,0.485246,0.687989,0.547415,0.485185,0.49752,0.438711,0.413775,0.312097,0.614029,0.303536,0.512586,0.405752
-3920.41,0.824624,0.111454,4,15,0,3933.11,-0.223513,0.242444,0.498642,-0.0597016,-1.17782,0.0473641,0.471282,0.165892,0.538131,0.35793,0.0627437,-0.00127576,0.327849,-0.0500648,-0.559752,1.48612,0.248289,0.664899,0.95672,-0.0739161,0.927221,0.115803,-0.0768891,0.11791,-0.486483,0.05665,0.238315,0.115299,0.432261,0.470385,0.851748,-0.0112801,1.19966,-0.261148,0.0268152,-0.283214,-1.40133,-0.176148,0.247769,-0.057621,0.314618,0.134418,-0.160769,-0.224788,0.104336,-0.273577,-0.783265,1.26261,0.0247761,0.441387,0.733207,-0.297429,0.703708,-0.107709,-0.300402,-0.105603,-0.709995,-0.166863,0.014802,-0.108213,0.208749,0.246872,0.628235,-0.234793,0.976148,-0.484661,-0.196697,0.570334,0.802395,0.543924,0.438373,0.514401,0.421988,0.466446,0.540106,0.555962,0.47394,0.567971,0.686383,0.220525,0.493806,0.391411,0.324491,0.573814,0.330991,0.526901,0.574541,0.526376,0.6704,0.541619,0.4963,0.527027,0.448001,0.438594,0.347911,0.55843,0.273657,0.618848,0.549016
-3922.95,0.98716,0.111454,4,15,0,3938.79,-0.244794,0.167889,0.446052,-0.20795,-0.867093,-0.324484,0.0959878,0.0611153,0.708063,0.385129,-0.118486,-0.511615,0.697836,-0.599445,-0.493102,1.47372,0.230542,0.0562392,0.554363,0.253752,1.27206,0.0601854,-0.326075,0.383809,-0.106625,0.208919,0.274059,0.230616,0.424109,0.355119,1.0919,0.096557,1.06299,0.0990374,0.312311,-0.452745,-1.11189,-0.569278,-0.148807,-0.183679,0.463268,0.140335,-0.363281,-0.756409,0.453041,-0.844239,-0.737897,1.22893,-0.0142529,-0.188555,0.309568,0.00895786,1.02726,-0.184609,-0.570869,0.139014,-0.35142,-0.0358758,0.0292644,-0.0141785,0.179315,0.110324,0.847102,-0.148237,0.818194,-0.145757,0.0675165,0.611292,0.752481,0.638597,0.537133,0.545791,0.386211,0.464974,0.589834,0.680574,0.388638,0.699357,0.676536,0.226369,0.503563,0.547,0.42322,0.497761,0.263615,0.546022,0.638964,0.465302,0.586962,0.508968,0.492684,0.503545,0.455291,0.472447,0.300041,0.536992,0.306147,0.536375,0.483127
-3924.62,0.983235,0.111454,4,15,0,3936.77,-0.251507,0.256664,0.499709,-0.184217,-0.849708,0.117041,0.763775,-0.017998,0.505656,0.446451,0.0415188,0.117396,0.348682,0.0762711,-0.20154,1.28148,0.215859,0.357186,0.58873,0.238504,0.724758,0.18878,0.194796,0.230674,-0.721418,-0.203524,-0.152323,0.219238,0.443966,1.04186,0.575614,-0.372222,1.20452,-0.124989,0.400083,-0.435724,-1.10122,-0.134466,0.512268,-0.269505,0.254149,0.194944,-0.209989,-0.134112,0.0971747,-0.175236,-0.453047,1.02998,-0.035648,0.105679,0.337223,-0.0130029,0.473251,-0.0627273,-0.0567113,-0.020833,-0.972926,-0.455031,-0.40383,-0.0322698,0.192459,0.790352,0.324107,-0.62373,0.953017,-0.376496,0.148575,0.60724,0.750488,0.533566,0.374662,0.566971,0.436803,0.451418,0.552305,0.533478,0.475725,0.543697,0.611363,0.263089,0.508911,0.473605,0.416484,0.503251,0.383847,0.515677,0.514174,0.505208,0.725702,0.611835,0.599608,0.508067,0.452033,0.312093,0.419675,0.651066,0.278278,0.593028,0.462924
-3923.25,0.983064,0.111454,4,15,0,3942.01,-0.253834,0.0983723,0.469295,-0.173301,-1.48977,-0.180087,0.399701,0.0380059,0.774515,0.342478,-0.281794,-0.20304,0.779328,-0.252911,-0.611262,1.64092,-0.328755,0.531603,0.630177,0.0612885,1.00062,-0.177801,-0.152183,0.637412,-0.422929,0.120384,0.274286,0.221709,0.235051,0.56756,0.841934,0.0188752,1.033,0.139652,0.397098,-0.427135,-1.74361,-0.433921,0.145867,-0.215828,0.520681,0.0886438,-0.535628,-0.456874,0.525494,-0.506745,-0.865096,1.38709,-0.582589,0.277769,0.376343,-0.192545,0.746785,-0.431635,-0.406017,0.383578,-0.676763,-0.13345,0.020452,-0.0321251,-0.0187832,0.313726,0.5881,-0.234959,0.779164,-0.114182,0.143264,0.605189,0.851144,0.60681,0.463598,0.553749,0.372693,0.477854,0.630795,0.612272,0.371568,0.624043,0.703724,0.199873,0.641663,0.431001,0.407009,0.547988,0.321522,0.606264,0.600132,0.405264,0.663016,0.533313,0.494887,0.508031,0.504696,0.422206,0.357071,0.558471,0.3145,0.528515,0.464245
-3918.14,0.903144,0.111454,4,15,0,3938.62,-0.13857,0.166326,0.504184,-0.227984,-0.798302,-0.160089,-0.0301164,-0.117764,0.757747,0.320753,0.0264664,-0.0883611,0.313267,-0.534686,-0.786318,1.02134,0.187758,0.261831,0.597677,0.366119,0.729212,-0.267672,-0.143127,0.302206,-0.602799,-0.152524,0.256017,-0.0212503,0.532477,0.57635,0.791576,-0.375759,1.18997,0.049114,0.152398,-0.366554,-0.936872,-0.298659,-0.168686,-0.256334,0.619177,0.182183,-0.112104,-0.226931,0.174697,-0.673256,-0.924888,0.882774,0.0491882,0.123261,0.459107,0.227549,0.590642,-0.406242,-0.281697,0.163636,-0.741369,-0.291094,0.117447,-0.15982,0.393907,0.43778,0.653006,-0.514329,1.0514,-0.089456,0.0138285,0.590626,0.718467,0.574115,0.542072,0.563735,0.349969,0.45458,0.527997,0.556491,0.456436,0.662232,0.716037,0.292603,0.487705,0.469224,0.387198,0.443357,0.356488,0.600187,0.569962,0.459182,0.677295,0.572264,0.470672,0.53987,0.402777,0.39227,0.342313,0.625821,0.258956,0.522349,0.496543
-3932.6,0.848085,0.111454,4,15,0,3944.77,-0.11753,0.0738682,0.50548,-0.100387,-0.723849,-0.212898,0.0682161,-0.151754,1.1185,0.14042,-0.12535,-0.432143,0.641627,-0.825638,-0.335151,1.10447,0.0849927,0.188095,0.71349,0.207706,0.802231,-0.217585,-0.343691,0.158652,-0.132941,-0.338882,0.00955282,-0.0258771,0.583291,0.556034,0.629556,-0.685477,1.61212,-0.0268754,0.207599,-0.217917,-0.841379,-0.330428,-0.0493135,-0.269283,1.00097,0.0228904,-0.24288,-0.549673,0.524098,-0.943168,-0.45268,0.986938,-0.0325369,0.0705649,0.59596,0.0901763,0.684701,-0.335115,-0.461221,0.0411222,-0.25047,-0.456412,-0.107977,-0.143407,0.465761,0.438505,0.512027,-0.803006,1.49459,-0.144405,0.0900692,0.554265,0.698756,0.581863,0.512326,0.566917,0.26875,0.494278,0.560423,0.63406,0.371895,0.719739,0.611276,0.271517,0.508134,0.482366,0.355268,0.477471,0.335213,0.583003,0.613304,0.489721,0.562292,0.612163,0.526968,0.53579,0.38562,0.392097,0.374719,0.690617,0.183234,0.536039,0.477498
-3929.28,0.67701,0.111454,4,15,0,3950.72,-0.168195,0.1377,0.463721,-0.330245,-0.97937,-0.26601,0.822953,0.049182,0.198252,0.467548,-0.0647854,-0.340646,0.315326,0.0883843,-0.690642,1.37457,-0.179375,0.585624,0.42465,0.381783,1.03011,0.135235,-0.25593,0.480236,-0.603326,0.0972366,0.156342,0.152126,0.2502,0.501005,0.932877,0.37311,0.869771,-0.294658,0.357037,-0.49844,-1.14757,-0.434205,0.654758,-0.119013,0.0300564,0.299353,-0.232981,-0.508841,0.14713,-0.0798111,-0.858837,1.20638,-0.34757,0.417429,0.256455,0.213588,0.861913,-0.0329603,-0.424125,0.312041,-0.771521,-0.0709588,-0.0118537,-0.0160696,0.0820042,0.332809,0.764682,0.204914,0.701576,-0.462853,0.188841,0.622093,0.759066,0.606877,0.341918,0.529718,0.492486,0.425716,0.557983,0.624535,0.463284,0.519942,0.702418,0.230342,0.586028,0.397132,0.436235,0.446805,0.29694,0.508239,0.60447,0.422617,0.68385,0.517732,0.502963,0.504017,0.47951,0.417557,0.317631,0.44895,0.331463,0.613691,0.45293
-3928.11,0.994166,0.111454,4,15,0,3952.92,-0.210495,0.270585,0.399848,-0.407884,-1.01287,-0.316594,0.816324,0.100314,0.409753,0.548883,0.0190201,0.21854,0.478753,-0.460508,-0.296515,1.13544,0.200124,0.114844,0.946909,-0.0859899,1.073,-0.180301,-0.392995,0.293512,-0.490111,0.0539046,0.198285,0.231388,0.532392,0.450534,0.725847,-0.254889,1.23911,-0.306158,0.0649779,-0.618378,-1.22336,-0.527088,0.605829,-0.110181,0.199258,0.338389,-0.191475,0.00804527,0.268259,-0.671003,-0.507009,0.924945,-0.0103711,-0.0956503,0.736414,-0.296485,0.862509,-0.390795,-0.60349,0.0830169,-0.700606,-0.15659,-0.0122096,0.0208934,0.321898,0.240039,0.515352,-0.465384,1.02862,-0.516653,-0.145517,0.64985,0.772655,0.628804,0.353011,0.527517,0.45035,0.416201,0.547723,0.497989,0.433335,0.661728,0.624105,0.283951,0.502593,0.523894,0.323789,0.573583,0.296815,0.596474,0.646454,0.479258,0.668322,0.539068,0.503052,0.494777,0.420213,0.440277,0.37394,0.614291,0.263352,0.626365,0.536315
-3917.89,0.853863,0.111454,4,15,0,3940.42,-0.272708,0.103074,0.455812,-0.208666,-0.795806,-0.16359,0.312592,-0.147654,0.910411,0.176314,-0.132427,-0.112984,0.697698,-0.227514,-0.306763,1.479,0.244554,0.107024,0.351132,0.256059,1.0064,-0.022719,0.0302075,0.107569,-0.336838,-0.0852499,-0.0100332,0.0321594,0.274495,0.40709,0.918154,0.00501441,0.875117,-0.190558,0.328865,-0.481374,-1.06851,-0.436298,0.0398843,-0.420362,0.637703,-0.0963939,-0.405135,-0.385692,0.42499,-0.500221,-0.57947,1.2063,-0.0281532,-0.165683,0.0784244,-0.0166489,0.733691,-0.295427,-0.2425,-0.165139,-0.609546,-0.357958,-0.282741,-0.240548,0.00178696,0.134383,0.645446,-0.267693,0.602409,-0.463266,0.0561574,0.618072,0.744314,0.607377,0.49003,0.60357,0.345766,0.52408,0.599921,0.595245,0.395323,0.622511,0.640946,0.230357,0.507038,0.541326,0.480404,0.504162,0.324385,0.573324,0.56033,0.541191,0.647837,0.588546,0.570218,0.559849,0.499553,0.466455,0.344016,0.566527,0.353793,0.613789,0.485964
-3921.76,0.893924,0.111454,4,31,0,3935.67,-0.27136,0.215527,0.409869,-0.266717,-0.965372,-0.0941849,0.643225,0.0945759,0.711976,0.682992,-0.20492,-0.162933,0.531106,-0.262893,-0.475268,1.328,0.236944,0.537398,0.628875,-0.0773857,1.011,0.118191,-0.388372,0.554911,-0.3221,0.085737,0.469434,0.299861,0.556178,0.967469,1.1286,-0.0446109,1.4901,0.167696,0.255359,-0.538077,-1.23673,-0.365544,0.371865,-0.176784,0.440617,0.411633,-0.47628,-0.434292,0.259747,-0.534252,-0.746627,1.05664,-0.034415,0.266038,0.357516,-0.348745,0.73964,-0.153169,-0.659731,0.283551,-0.59346,-0.185622,0.198074,0.028501,0.284819,0.69611,0.857237,-0.31597,1.21874,-0.103664,-0.0160003,0.631365,0.774995,0.590382,0.40809,0.544081,0.391594,0.398521,0.616869,0.606898,0.435426,0.630474,0.678443,0.257953,0.508603,0.43388,0.411561,0.586313,0.323083,0.538218,0.6592,0.429583,0.644159,0.546273,0.450643,0.492875,0.429273,0.332675,0.297917,0.578342,0.228158,0.525893,0.504
-3922.47,0.989489,0.111454,4,15,0,3941.06,-0.22859,0.153082,0.608718,-0.00565515,-0.744862,-0.065356,0.32156,0.00785816,0.759277,0.25433,0.257276,-0.0667488,0.845676,-0.230852,-0.350772,1.47119,0.178062,0.227398,0.508562,0.450303,0.944364,0.167568,0.137407,0.278121,-0.512255,-0.0631305,-0.123743,0.0952329,0.364847,0.211879,0.621044,-0.135722,0.900398,-0.309177,0.613046,-0.234245,-0.973452,-0.293946,0.0929697,-0.220732,0.530687,0.0257398,0.0286862,-0.295339,0.617086,-0.459443,-0.579362,1.2426,-0.0505277,-0.0011917,0.279972,0.221713,0.715774,-0.0610226,-0.0911828,0.0495304,-0.740845,-0.291721,-0.352333,-0.133357,0.136257,-0.016711,0.392454,-0.364312,0.671808,-0.537767,0.384456,0.558295,0.725807,0.572962,0.476774,0.55496,0.370357,0.493565,0.492829,0.573303,0.350445,0.612882,0.640921,0.223984,0.512629,0.500298,0.430461,0.444798,0.328324,0.515251,0.52278,0.48762,0.677181,0.572417,0.587183,0.53329,0.465988,0.504178,0.403127,0.590084,0.338092,0.631293,0.405053
-3920.89,0.960043,0.111454,4,15,0,3945.99,-0.26901,0.321783,0.468709,-0.487024,-0.876655,-0.448773,0.79799,-0.00813869,0.696112,0.568345,0.115452,-0.0583964,0.544408,-0.317159,-0.301295,1.49576,-0.0629515,0.30699,0.589702,0.0914598,0.999233,0.052208,0.0392145,0.386962,-0.701478,-0.0505025,0.349928,0.242655,0.569904,0.974443,0.876785,0.0171635,1.45854,0.281336,0.290635,-0.756035,-1.14567,-0.717783,0.528979,-0.277149,0.427102,0.299335,-0.153559,-0.327407,0.275398,-0.58617,-0.570305,1.22675,-0.331962,0.0379795,0.320692,-0.177551,0.730222,-0.216802,-0.229796,0.117952,-0.970488,-0.319513,0.0809177,-0.0263554,0.300893,0.705433,0.607775,-0.251847,1.18953,0.0123253,0.021625,0.680492,0.758718,0.672119,0.370755,0.568847,0.394819,0.42572,0.538314,0.581128,0.431582,0.642486,0.638834,0.226751,0.582237,0.490506,0.420507,0.544271,0.325146,0.553989,0.557197,0.470546,0.725217,0.579206,0.479782,0.506588,0.425339,0.330609,0.352567,0.562631,0.233343,0.496919,0.494594
-3923.12,0.829221,0.111454,4,15,0,3939.45,-0.244741,0.369569,0.436731,0.00857868,-0.502356,0.072073,0.296559,0.142084,0.762492,0.513367,0.129676,-0.0795038,0.575877,-0.028985,-0.404963,0.939135,0.394031,0.34571,0.491535,0.230753,0.854865,0.300088,-0.192074,0.345959,-0.273393,0.0873888,0.148459,0.213864,0.0899652,0.669971,0.685072,-0.330119,1.08995,-0.321278,0.766348,-0.236162,-0.747097,-0.172668,0.0518184,-0.102657,0.517751,0.268626,-0.115065,-0.324245,0.331136,-0.273726,-0.649704,0.694394,0.14929,0.10097,0.246794,-0.0139876,0.610124,0.0553476,-0.436815,0.101218,-0.518134,-0.157352,-0.0962817,-0.0308767,-0.154776,0.42523,0.440332,-0.57486,0.84521,-0.566019,0.521607,0.558768,0.678546,0.54306,0.487048,0.525642,0.373378,0.433244,0.528735,0.580358,0.417964,0.568007,0.656944,0.333056,0.462747,0.474779,0.438613,0.503497,0.352031,0.486167,0.6075,0.474717,0.626711,0.539257,0.524052,0.507719,0.538617,0.395266,0.391662,0.639884,0.300439,0.637844,0.372477
-3919.09,0.999816,0.111454,4,15,0,3932.97,-0.229999,0.105678,0.41286,-0.166625,-0.640743,-0.18208,0.267734,0.164327,0.726609,0.484128,0.0975405,-0.0246773,0.495298,-0.0260036,-0.597225,1.27338,0.452103,0.480971,0.30526,0.0246521,1.09929,0.218462,-0.375662,0.473755,-0.357554,0.0307323,0.220875,0.126536,0.341995,0.610019,0.647892,-0.0634424,1.26433,-0.224047,0.491915,-0.396625,-0.870743,-0.41208,0.0377347,-0.0656721,0.49661,0.254128,-0.132459,-0.254677,0.265299,-0.256003,-0.827224,1.04338,0.222104,0.250971,0.0752601,-0.205347,0.869289,-0.0115371,-0.605661,0.243755,-0.587554,-0.199267,-0.00912454,-0.103464,0.111995,0.38002,0.417893,-0.293442,1.03433,-0.454046,0.261916,0.597876,0.7049,0.601586,0.490567,0.516412,0.378338,0.436808,0.533066,0.563327,0.434062,0.563654,0.695768,0.260499,0.444701,0.437584,0.481194,0.551157,0.295402,0.502884,0.64695,0.439361,0.642804,0.549653,0.502281,0.525843,0.47203,0.406122,0.397021,0.572839,0.262246,0.611601,0.434893
-3919.58,0.819035,0.111454,4,31,0,3933.22,-0.147782,0.337151,0.488277,-0.321475,-0.835571,-0.0859718,0.219168,-0.117245,0.861221,0.426541,-0.193118,-0.298417,0.467017,-0.214517,-0.6285,1.29199,0.376358,0.29266,0.433499,0.260621,0.931908,0.121586,-0.0488612,0.334256,-0.36921,0.146476,0.154944,0.379023,0.0341245,0.807192,0.653692,-0.114263,1.18946,-0.190756,0.185722,-0.469257,-0.983354,-0.233754,0.0713857,-0.265027,0.713438,0.278758,-0.3409,-0.4462,0.319234,-0.362299,-0.776283,1.14421,0.228576,0.144878,0.285717,0.112838,0.784126,-0.026196,-0.196643,0.186473,-0.516992,-0.00130602,0.00716195,0.231241,-0.113658,0.65941,0.50591,-0.262046,1.04168,-0.338539,0.0379395,0.615208,0.727773,0.558174,0.482161,0.565872,0.32884,0.430758,0.584409,0.609735,0.420862,0.589597,0.684878,0.241548,0.443104,0.463844,0.429053,0.47182,0.313431,0.506549,0.549003,0.453516,0.626444,0.500327,0.49821,0.442446,0.528384,0.340872,0.376153,0.565139,0.260826,0.583836,0.490516
-3917.89,0.993848,0.111454,4,15,0,3934.16,-0.309843,0.375897,0.471432,0.0572255,-0.852799,-0.108156,0.737409,0.100361,0.583126,0.392494,0.231262,-0.0918215,0.699711,-0.202608,-0.172664,1.50783,-0.110878,0.586209,0.835528,0.0905833,1.01417,0.107208,-0.2244,0.324588,-0.539336,-0.0778076,0.301748,0.0462357,0.877138,0.503908,1.06579,-0.15093,1.14277,0.195015,0.640727,-0.252618,-1.16264,-0.418,0.427565,-0.209482,0.273283,0.0826505,-0.0785811,-0.401665,0.389868,-0.512451,-0.482508,1.19799,-0.420721,0.276366,0.525685,-0.21926,0.704327,-0.202635,-0.534243,0.0147447,-0.849179,-0.387651,-0.00809567,-0.263608,0.567295,0.194065,0.755949,-0.460773,0.83293,-0.114828,0.330883,0.562821,0.761812,0.603004,0.394708,0.55218,0.432101,0.479349,0.519635,0.599088,0.403749,0.625381,0.61834,0.231834,0.603656,0.431345,0.371524,0.554596,0.330854,0.550486,0.630472,0.496314,0.700395,0.595717,0.502024,0.565523,0.361861,0.451636,0.319526,0.613197,0.303026,0.528676,0.418026
-3927.48,0.949081,0.111454,4,15,0,3941.18,-0.324848,0.217753,0.437299,-0.2015,-0.757438,-0.0377174,0.276962,0.371654,1.0086,0.29775,0.155446,-0.345458,0.791244,-0.577478,-0.231781,1.60661,0.173028,0.46395,0.906222,0.23582,0.530085,0.124759,-0.30155,0.816876,-0.401556,0.414566,0.139911,0.436786,0.46379,0.880047,0.884636,-0.119073,1.04802,0.0986595,0.492592,-0.526348,-1.08229,-0.362566,-0.0478862,0.0468055,0.68375,-0.0270979,-0.169402,-0.670306,0.466395,-0.902326,-0.55663,1.28176,-0.151821,0.139102,0.581373,-0.0890281,0.205237,-0.20009,-0.626398,0.492028,-0.726405,0.089718,-0.184937,0.111937,0.138942,0.555199,0.559788,-0.443921,0.723176,-0.226189,0.167744,0.628631,0.746927,0.589661,0.511969,0.488301,0.335425,0.506774,0.54225,0.661572,0.38547,0.711427,0.635672,0.217251,0.537882,0.465281,0.358617,0.522242,0.44887,0.549856,0.651672,0.379416,0.674016,0.477586,0.546103,0.472045,0.46532,0.364659,0.363597,0.609193,0.326694,0.556307,0.458162
-3927.89,0.978932,0.111454,4,15,0,3946.42,-0.427025,0.409964,0.616086,0.194957,-0.745791,0.121443,1.0061,-0.155092,0.664927,0.851052,0.061974,0.166216,0.585355,0.240649,-0.417124,1.40431,0.360279,0.528883,0.532392,0.387639,1.75062,0.299856,0.246265,0.140759,-0.362544,-0.195673,0.516538,0.207121,0.650098,0.560243,1.06344,0.0294196,1.50975,0.0332627,0.555285,-0.232068,-1.17282,-0.305582,0.579079,-0.582117,0.237902,0.424027,-0.365051,-0.260809,0.15833,-0.186376,-0.844149,0.977286,-0.0667464,0.101858,0.105366,-0.0393867,1.3236,-0.127169,-0.18076,-0.286266,-0.789569,-0.622699,0.089513,-0.219904,0.223073,0.133218,0.63642,-0.397606,1.08272,-0.393763,0.12826,0.557758,0.763654,0.575807,0.359145,0.641554,0.440803,0.395554,0.590263,0.564835,0.4605,0.54646,0.699338,0.273431,0.51668,0.474558,0.473683,0.509845,0.21022,0.531749,0.545067,0.571082,0.687739,0.650832,0.477637,0.554756,0.444462,0.466745,0.346056,0.598112,0.252991,0.597188,0.467979
-3930.39,0.76116,0.111454,4,15,0,3947.5,-0.529001,0.438955,0.615852,0.0361125,-0.723476,0.15294,0.573011,0.613424,1.26672,0.601321,0.44308,-0.202884,1.15253,-0.130198,-0.0374122,1.95283,0.355907,0.52852,1.05903,0.495317,0.730392,0.123491,-0.098921,0.864649,-0.32189,0.586474,0.193609,0.869763,0.622689,1.01377,1.20362,-0.143547,1.27358,0.38897,0.747914,-0.492888,-1.25248,-0.376061,0.0440104,0.0844228,0.737716,0.0723202,-0.0859204,-0.731885,0.623533,-0.659198,-0.566413,1.42383,-0.173093,-0.000480575,0.530028,-0.0336836,0.201391,-0.40551,-0.627922,0.335648,-0.85089,0.0574734,-0.335392,0.340762,0.0936879,0.484773,0.674624,-0.672548,0.74458,-0.140031,0.218913,0.620787,0.777728,0.592923,0.488999,0.478907,0.323504,0.481928,0.521467,0.675219,0.348978,0.65908,0.637935,0.194062,0.543166,0.50012,0.37051,0.50842,0.449822,0.600011,0.652018,0.416867,0.700754,0.485636,0.583071,0.415624,0.476595,0.381126,0.337462,0.662073,0.322004,0.534951,0.445489
