lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0635456
# Diagonal elements of inverse mass matrix:
# 0.145699, 0.108267, 0.0945206, 0.116033, 0.0227169, 0.0162077, 0.152104, 0.0222273, 0.249991, 0.216469, 0.2632, 0.244628, 0.253136, 0.242267, 0.175677, 0.245397, 0.207544, 0.396563, 0.247815, 0.308337, 0.212626, 0.25367, 0.32488, 0.221188, 0.290259, 0.298091, 0.303064, 0.271386, 0.318137, 0.228178, 0.235646, 0.341584, 0.316089, 0.286311, 0.300574, 0.281232, 0.334527, 0.26759, 0.289435, 0.329783, 0.00650655
226.075,0.922218,0.0635456,6,63,0,-206.482,-0.559348,0.775045,0.240931,-0.384022,-0.281332,0.210188,-0.748435,0.565639,-1.77966,-0.197742,-0.204657,-0.369954,0.119209,0.911042,-0.551035,0.750623,-1.10231,1.91461,-0.807679,0.722154,-0.754088,-0.203183,-0.293524,0.646015,0.0914261,-1.79371,-0.293452,-0.19953,0.198417,0.486754,0.650064,2.62393,0.0664125,0.496797,0.124682,-0.858051,-0.215447,-0.0564792,1.42331,-1.53789,10.2385,-1.75508,-0.860285,-0.864196,-0.957695,-0.681005,-0.233114,-1.06012,-0.323853,-1.37194,0.334545,-1.20529,-0.339957,-1.17498,-0.863363,-0.914463,-0.383024,-0.696721,-1.76302,-0.914422,-0.861297,-0.636203,-0.473108,-0.380733,0.73576,-0.710869,-0.467427,-0.67791,-1.23378,-0.8703,-0.780382,0.0566439,-1.61833,-1.07145,-0.327204,-0.584316,-0.106894,-0.0785295,0.467143,-0.505534,0.731259,-0.537774,1.10907,-0.19319,0.294779,-1.38032,-0.750986,-1.45903,-0.427069,-0.918695,-1.985,-1.38372,-0.738167,-0.728136,-0.71071,-1.30781,0.147912,-1.53529,-1.6477,-1.78779,-2.05332,-2.21187,-1.82574,-1.15001,-3.01367,0.744873,0.581079,0.64206,0.526698,0.519622,0.385293,0.623759,0.324919,0.631294,0.248044,0.548148,0.426834,0.799042,0.679393,0.811385,0.605174,0.714776,0.879213,0.799588,0.676595,0.674396,0.670558,0.787146,0.463089,0.822779,0.83858,0.856656,0.886283,0.901311,0.861254,0.759513,0.953188
216.915,0.824791,0.0635456,6,63,0,-196.474,-0.742783,0.0162263,-0.0951257,-0.569694,-0.514299,0.309846,-0.266341,0.424803,-1.63021,-0.388361,1.68068,-0.846574,0.347651,1.07245,-0.111766,0.614251,-0.399409,1.45013,-0.841254,0.30355,-0.900516,-0.403535,-0.246534,1.34411,-0.343885,-0.298694,-0.339984,-0.475905,0.109664,0.601566,0.514945,2.41022,0.232141,1.15413,1.64305,-0.108998,-1.10484,0.444301,0.606314,-1.30067,8.25079,-0.958859,-0.431318,0.447617,-0.625969,-0.118658,0.189237,-0.31382,-0.00540534,-0.436011,0.34968,-0.623709,-0.137392,-0.648883,-0.437764,-0.37107,0.304643,-0.412425,-0.393227,-0.410767,-0.468507,-0.219756,-0.0107943,-0.0475911,0.757527,-0.167727,0.223936,0.431634,-0.312644,-0.735683,-0.0776009,-0.00877729,-0.818869,-0.904397,-0.652066,-0.161607,-0.340292,-0.138148,0.199705,-0.495251,0.653769,-0.106341,0.644714,-0.0431656,-0.0979093,-1.35448,-0.636938,-1.62241,-0.106088,-1.07403,-1.05483,-1.5245,-0.648023,-0.792427,-0.775365,-1.40468,-0.0538198,-1.41155,-1.52163,-1.25963,-1.47315,-2.77611,-1.65092,-1.87697,-2.95759,0.711852,0.657476,0.540314,0.584262,0.534482,0.450239,0.621343,0.342141,0.52656,0.344182,0.51079,0.524458,0.794861,0.654061,0.835127,0.526497,0.745362,0.741701,0.8212,0.656565,0.688352,0.68468,0.802925,0.513452,0.80401,0.820778,0.778963,0.813536,0.941371,0.839016,0.867262,0.950621
221.086,0.885147,0.0635456,6,63,0,-199.554,-0.853248,0.223724,-0.147011,-0.404973,-0.460813,0.20911,-0.167475,0.659171,-2.03765,0.130605,0.487037,-0.104952,0.0973647,1.06879,0.416873,0.7214,-0.668108,1.8283,-0.710097,0.564875,-0.773183,-0.30588,0.953482,1.1196,0.218382,-1.15584,0.407604,-0.597098,0.478952,-0.168915,0.194461,1.74248,-0.555918,0.277989,0.186461,-1.13766,0.317623,0.180742,1.11717,-1.06894,9.92417,-1.51064,-0.0813839,0.153566,-0.236657,-0.103295,0.53704,0.107316,0.308051,-0.607873,1.03769,-0.63555,0.204874,-0.677135,-0.369102,0.461033,0.570533,-0.0235234,-0.929371,0.101206,-0.561065,0.148236,-0.278819,-0.0392915,0.98112,-0.53392,0.0157675,-0.0445649,-0.91739,0.041893,-0.0483346,0.568932,-0.87209,-1.50888,-0.326214,-0.370828,-0.0962427,-0.099287,0.430867,-0.102288,0.78312,-0.359528,1.32351,-0.230936,0.261722,-1.62735,-0.934077,-0.909657,-0.115485,-0.865812,-1.77166,-1.14619,-1.10843,-0.751393,-1.28188,-1.40599,0.0348889,-1.86765,-1.6305,-1.7107,-2.10796,-1.86857,-1.60878,-1.25572,-2.87062,0.818895,0.580838,0.591659,0.524042,0.524801,0.393919,0.52555,0.313648,0.588926,0.210234,0.557479,0.43494,0.835807,0.717902,0.71293,0.528839,0.703873,0.854664,0.758814,0.751836,0.679482,0.782769,0.803133,0.491279,0.866186,0.836238,0.846926,0.891674,0.866293,0.833243,0.778288,0.946375
218.256,0.851142,0.0635456,5,63,0,-199.359,-0.773795,-0.238287,-0.320126,-0.427291,-0.661883,0.183623,-0.0669921,0.410668,-1.87869,-0.310123,1.64389,-0.32375,0.577416,1.49675,0.345839,1.41588,-0.871362,1.58986,-0.399382,0.857037,-0.102132,-0.182864,-0.16226,1.57471,-0.305135,-0.880124,-0.124527,0.325438,0.914299,1.27661,0.540119,2.82558,-0.635096,0.841941,1.03975,-1.25192,-0.838232,1.15341,1.83049,-1.3428,10.7433,-0.838512,-0.19435,0.608101,-0.199946,0.170135,0.547677,0.0750331,0.514464,-0.424833,0.585912,-0.231006,0.284966,-0.108934,-0.142089,-0.133627,0.57969,-0.192302,-0.428431,-0.118132,0.066655,0.308482,0.457273,0.154818,1.09338,-0.327806,0.278766,0.359999,-0.581116,-0.411227,0.406677,0.684734,-0.618436,-1.06059,-0.770612,-0.252979,-0.339597,0.0680192,0.0538431,-0.450631,0.855491,-0.292728,0.888578,0.00882592,0.258747,-1.24771,-0.844256,-1.75961,-0.179606,-1.05932,-1.29545,-1.56703,-0.610214,-0.874363,-0.757402,-1.31881,0.106961,-1.8708,-1.47968,-1.54371,-1.80176,-2.54916,-1.34524,-1.44667,-2.88286,0.742803,0.683653,0.56291,0.584093,0.483002,0.486542,0.610789,0.298282,0.572664,0.291403,0.497794,0.435672,0.776904,0.699361,0.853161,0.544781,0.742561,0.785069,0.827359,0.64799,0.705653,0.680789,0.788984,0.473285,0.866551,0.814525,0.824004,0.858363,0.927517,0.793351,0.809485,0.946993
228.263,0.987323,0.0635456,7,127,0,-197.842,-0.0285515,0.128497,-0.0724777,0.1349,-0.509252,0.199161,-1.05758,0.779992,-1.42389,-0.272831,1.12892,-0.446124,0.638075,0.828327,0.010156,1.07889,-0.544583,0.924361,-0.556067,0.662337,-0.214002,-0.10241,0.022291,1.05734,-0.158966,-0.477065,-0.108622,0.026992,0.4007,0.732945,-0.326032,0.895614,-1.20644,0.00764067,-0.0241664,-1.67112,-1.29564,0.105013,0.325354,-1.56544,9.8772,-2.1682,-1.27039,-0.177032,-1.40556,-0.559889,-0.411494,-1.04966,-0.216056,-1.48235,-0.336588,-1.49131,-0.540965,-1.2245,-1.13746,-1.0402,-0.232863,-1.18157,-1.42969,-1.14231,-1.03653,-0.745039,-0.485892,-1.31188,-0.359011,-1.99859,-1.05162,-1.07643,-2.36105,-2.06817,-0.975673,-0.803809,-2.27861,-1.40255,-0.777241,0.039094,-0.518599,0.240184,0.202954,-0.517584,1.04073,-0.444189,0.774922,-0.31238,0.317502,-1.30216,-0.821312,-1.5506,-0.0185502,-1.10803,-1.35614,-1.51645,-0.700915,-0.798723,-0.621947,-1.35735,0.0282618,-2.03955,-1.37411,-1.4528,-2.21186,-2.68263,-1.23525,-1.35536,-2.9904,0.802588,0.685085,0.490228,0.62682,0.440241,0.449435,0.626583,0.261009,0.609257,0.315415,0.577466,0.421285,0.786199,0.694515,0.825,0.504637,0.751761,0.795132,0.820015,0.668391,0.689701,0.650661,0.795329,0.492935,0.884887,0.798043,0.810429,0.90131,0.935994,0.774737,0.795005,0.952138
228.437,0.993032,0.0635456,7,127,0,-210.451,-0.677234,0.727182,0.198853,-0.433777,-0.355279,0.177461,-0.561648,0.540735,-1.59406,-0.303332,0.0570648,-0.583271,0.0117442,0.613309,-0.0565383,0.0969576,-0.793394,1.70278,-1.05034,0.608014,-0.546408,-0.322351,-0.0768197,0.645119,0.0792557,-0.90604,-0.21727,-0.472241,0.068352,0.0483789,-0.168382,2.98024,0.656674,0.547463,0.298343,-0.550298,-0.212947,0.300834,0.920523,-1.9695,10.2509,-1.42361,-0.72567,-0.530791,-0.877043,-0.555298,-0.230011,-0.59222,-0.50922,-0.990664,0.359106,-1.1296,-0.232874,-0.85711,-0.735954,-0.603187,-0.21281,-0.518792,-1.05158,-0.679134,-0.817006,-0.524688,-0.535488,-0.652698,1.04987,-0.206562,-0.265616,-0.400324,-0.859214,-0.676796,-0.398977,-0.0638894,-1.62662,-0.870716,-0.362889,-0.39979,-0.201005,-0.0169066,0.255913,-0.20228,0.424832,-0.247653,1.11477,-0.249869,0.346256,-1.28067,-0.846258,-1.36717,-0.432677,-0.87538,-1.40816,-1.34805,-0.91373,-0.893005,-0.999788,-1.83111,0.211879,-1.34331,-1.6758,-1.80959,-1.90183,-2.29068,-1.72676,-1.59537,-3.3084,0.704895,0.58974,0.598637,0.550083,0.504227,0.436369,0.550398,0.395361,0.561599,0.246982,0.562144,0.414291,0.782564,0.699782,0.796922,0.606513,0.705864,0.803476,0.793811,0.713763,0.70951,0.731017,0.861894,0.447228,0.793033,0.842348,0.859312,0.870098,0.908102,0.848998,0.83137,0.964716
226.022,0.954779,0.0635456,5,63,0,-200.161,-0.494525,0.39758,-0.0960621,-0.706351,-0.457061,0.062551,-0.35218,0.660467,-1.64995,-0.895489,-0.417193,-0.363059,-0.354404,1.19906,0.0658054,0.438048,-0.797881,1.62612,-0.859995,-0.0411082,-0.524026,-0.0767788,-0.0912992,1.11211,0.0832088,-1.05926,-0.49849,-0.348187,-0.0915621,0.463857,-0.309672,2.30611,0.0303194,0.0650786,0.859768,-0.557647,-0.759557,0.869223,1.30392,-1.59071,9.48052,-1.44191,-0.943621,-0.627722,-0.591969,-0.586252,0.439757,-0.308718,-0.062864,-0.879154,0.721816,-0.920178,-0.379331,-0.698282,-0.40289,-0.41248,0.382334,-0.297223,-1.05179,-0.681416,-0.582146,-0.412654,-0.0458176,-0.556708,1.17093,-0.332155,-0.309198,0.215669,-0.720488,-0.853842,0.221913,0.509018,-1.40279,-1.05758,-0.803861,-0.620393,-0.214958,-0.0548234,0.572188,-0.134018,0.646077,-0.250234,1.53276,-0.281118,0.204508,-1.38409,-0.851451,-1.37048,-0.0414281,-0.731126,-1.48569,-1.51713,-1.01324,-1.19314,-0.78404,-2.01004,-0.0102116,-1.89764,-1.89496,-1.53465,-1.99912,-2.70165,-1.42359,-1.39853,-3.33795,0.742227,0.6908,0.650308,0.553534,0.513702,0.360732,0.533454,0.343874,0.562234,0.17759,0.56982,0.44905,0.799648,0.700871,0.797458,0.510356,0.675052,0.815431,0.820115,0.733653,0.767303,0.68655,0.881847,0.502553,0.869624,0.86932,0.822686,0.880705,0.937124,0.8059,0.801951,0.965708
217.469,0.927507,0.0635456,6,63,0,-202.775,-0.869759,0.196283,-0.262781,-0.808441,-0.383672,0.2833,0.064442,0.479489,-2.09589,-0.327041,1.30102,-1.18216,0.304531,0.285127,0.0623734,0.67508,-1.23396,1.5513,-1.4441,0.80516,-1.05041,-0.714765,-0.478506,0.618037,-0.778623,-1.00423,-0.729828,-0.629801,0.124504,0.16759,0.985799,2.30325,-0.0423258,0.902249,-0.163839,-1.29972,-0.694614,-1.15708,0.523201,-1.5816,10.386,-0.940515,-0.0923708,0.688267,-0.50239,0.210461,0.201158,0.0943494,0.388136,-0.52723,0.808275,-0.627989,0.450508,-0.439219,-0.27828,-0.164997,0.360784,-0.308899,-0.417074,-0.285503,-0.237541,0.12414,0.1448,0.537122,1.16883,0.0441472,0.497061,-0.014117,-0.558758,-0.268618,-0.490364,0.315312,-0.69392,-0.979192,-0.336357,0.102322,-0.316428,0.0644634,0.181812,-0.120307,0.852732,-0.360599,0.896915,-0.222053,0.348505,-1.4209,-0.830014,-1.60596,-0.400925,-1.30991,-1.41809,-1.62381,-0.77461,-0.706227,-0.880878,-1.12221,-0.0312236,-1.47853,-1.50423,-1.92275,-2.07144,-2.48988,-2.31101,-1.7253,-2.9885,0.726948,0.583305,0.474442,0.578453,0.48389,0.454672,0.53004,0.29886,0.589185,0.289685,0.555286,0.413745,0.80548,0.696358,0.832849,0.59891,0.787499,0.805038,0.83532,0.684517,0.669567,0.707004,0.754398,0.507805,0.81435,0.818204,0.872445,0.888096,0.923429,0.909784,0.848811,0.952052
220.597,0.989035,0.0635456,6,63,0,-196.204,-0.505123,-0.067259,-0.301194,-0.865467,-0.33753,0.379578,-0.261836,0.546533,-1.74277,-0.662876,0.269593,-0.608327,0.746579,0.737545,-0.0112939,0.352573,-0.734464,2.5309,-1.35474,0.702186,-0.919868,-1.10414,0.074855,0.435694,-0.0402839,-0.840717,-0.266699,-1.05043,-0.967716,0.117999,-0.721334,1.11129,-0.985398,0.0912736,0.0104663,-0.655821,-0.935717,0.932484,1.25589,-2.512,10.3507,-1.21432,-0.62412,-0.114494,-0.594307,0.146194,0.141257,-0.268008,-0.0691429,-0.663245,1.12139,-1.00225,0.121932,-0.764575,-0.865284,-0.220925,-0.0237146,-0.283852,-0.721315,-0.407596,-0.835932,-0.790725,-0.197346,-0.656069,0.345522,-0.800389,-0.211952,-0.256116,-0.620264,-0.773236,0.247798,0.424549,-1.63473,-1.0979,-0.688314,-0.609872,-0.149912,0.037854,0.405035,-0.306401,0.620376,-0.366205,1.21947,-0.364333,0.0522954,-1.30783,-0.899947,-1.29857,-0.37345,-0.974461,-1.41192,-1.39493,-0.857694,-1.07051,-0.779303,-1.87971,-0.343723,-1.77346,-1.86677,-1.69907,-1.71489,-2.62157,-1.11775,-1.13452,-3.54757,0.749866,0.665592,0.647912,0.537408,0.490538,0.400103,0.576006,0.349696,0.590542,0.22803,0.590089,0.486929,0.787149,0.710939,0.785594,0.592292,0.726008,0.804069,0.801379,0.702179,0.744694,0.68553,0.867577,0.585095,0.854888,0.866084,0.845414,0.847469,0.932237,0.753572,0.756672,0.972011
225.981,0.987686,0.0635456,6,127,0,-208.741,-0.611542,0.753906,0.336437,0.071184,-0.453229,0.110027,-0.744239,0.667476,-1.72311,-0.654382,-0.433571,-0.188269,-0.020014,0.592318,-0.335587,0.416683,-0.912092,1.55617,-0.655855,-0.0736179,-0.550769,-0.0361565,0.458319,0.806206,0.11902,-1.1519,-0.127073,0.105908,-0.170159,0.328482,0.626732,1.45213,-0.267966,-0.0752577,0.674129,-1.04973,-0.695039,0.0284245,0.962377,-1.83616,9.09064,-1.89437,-1.18102,-1.03364,-0.869904,-0.757598,-0.348881,-0.968236,-0.466114,-1.35304,0.294463,-1.18201,-0.793378,-1.11186,-0.768373,-0.438322,-0.206116,-0.664797,-1.51311,-0.829057,-0.673548,-0.857816,-0.524986,-0.325911,0.225022,-0.9231,-0.794472,-0.294274,-1.44491,-1.20816,-0.725267,-0.101876,-1.96983,-1.22676,-0.755938,-0.787874,-0.161557,0.00787082,0.116937,-0.508504,0.571381,-0.442895,1.33711,-0.213807,0.024062,-1.43339,-0.806641,-1.07776,-0.267794,-0.784531,-1.63284,-1.34723,-0.694493,-1.22523,-0.898487,-1.06861,-0.199764,-1.729,-1.71649,-1.33147,-2.01437,-2.39003,-1.65852,-1.29498,-3.23832,0.773251,0.680471,0.687375,0.540302,0.498032,0.470799,0.624456,0.360918,0.608949,0.207986,0.553249,0.493985,0.80743,0.691393,0.74607,0.566551,0.686656,0.836559,0.793677,0.666966,0.772983,0.710638,0.744332,0.549776,0.849285,0.847676,0.791084,0.882297,0.916064,0.840039,0.784989,0.962251
226.735,0.804642,0.0635456,6,63,0,-204.295,-0.487176,0.556494,0.342004,-0.399194,-0.346659,0.234242,-0.688496,0.611371,-1.73071,-0.497731,0.788917,-0.74481,-0.461932,0.735766,-0.156517,0.262799,-0.809355,1.14113,-1.35406,0.433631,-0.709403,-0.65263,-0.438284,0.547644,-0.859848,-0.519291,-0.528697,-0.997187,0.171427,0.146805,0.0903014,2.53883,0.251649,0.431764,0.588171,-0.638604,-0.340746,0.285315,0.816508,-1.33538,9.95702,-1.7466,-0.992794,-0.206175,-1.14385,-0.970908,-0.23867,-0.784186,-0.527829,-1.18331,0.00915905,-1.51633,-0.423387,-1.1222,-1.08749,-0.95645,-0.353683,-1.21418,-1.00598,-1.01173,-1.29815,-0.58369,-0.598744,-0.633288,0.863671,-0.534645,-0.424528,-0.328906,-1.07892,-0.896818,-0.514063,-0.189307,-1.50491,-1.12545,-0.557147,-0.0577704,-0.34146,-0.424998,0.378219,-0.322038,0.526316,-0.37666,0.767072,-0.515187,0.162274,-1.1528,-0.751347,-1.38029,-0.185526,-1.24052,-1.03231,-1.34282,-0.94875,-0.499296,-0.669091,-1.52433,0.36587,-1.32395,-1.60282,-1.4452,-1.83746,-2.27386,-1.55086,-1.42486,-2.9482,0.754999,0.635792,0.514439,0.584545,0.604679,0.406557,0.579821,0.371377,0.593067,0.317113,0.626022,0.45952,0.760022,0.679472,0.799038,0.546249,0.775654,0.737364,0.792953,0.720864,0.622294,0.6613,0.821176,0.409539,0.789838,0.832412,0.809259,0.862649,0.906689,0.825038,0.806099,0.950178
226.374,0.999034,0.0635456,5,63,0,-208.763,-0.174577,0.148806,-0.0285176,-0.588674,-0.393165,0.0998136,-0.586168,0.563181,-1.9629,-0.445538,-0.292512,-0.344432,0.132509,0.814907,-0.139342,0.889519,-1.04083,1.20446,-0.381068,-0.136058,-0.903905,-0.0438487,-0.459552,0.582776,-0.235981,-2.15911,-0.803292,-0.142169,-0.172193,0.207189,-0.148093,2.1079,0.344854,0.57758,0.754271,-0.396998,-0.486077,0.631205,0.606215,-1.64323,9.50522,-1.69163,-0.837087,-0.750905,-0.780146,-0.511542,-0.127228,-0.664643,-0.0852083,-1.17234,0.0921589,-0.800778,-0.662794,-1.09523,-0.610863,-0.844979,-0.25796,-0.719068,-1.80214,-1.03857,-0.666235,-0.683144,-0.469483,-0.669571,0.60096,-0.391953,-0.260887,-0.161378,-0.80975,-0.859917,-0.230686,-0.24476,-1.5116,-1.2574,-0.613237,-0.68698,-0.306205,0.00321523,0.136325,-0.410737,0.674259,-0.527716,0.84736,-0.101422,-0.102953,-1.33423,-0.599772,-1.36413,-0.271544,-0.787383,-1.87045,-1.45252,-0.640117,-0.95758,-0.753566,-1.60398,-0.053299,-1.37682,-1.35522,-1.35125,-1.59388,-2.17966,-1.3304,-1.56989,-2.90649,0.778577,0.648679,0.665295,0.575959,0.499196,0.465972,0.601265,0.337544,0.62895,0.299987,0.525334,0.525716,0.791539,0.645604,0.796429,0.567472,0.687269,0.866511,0.810386,0.65478,0.722637,0.679955,0.832573,0.513322,0.79848,0.794981,0.794335,0.831161,0.898408,0.790906,0.827767,0.948166
223.733,0.972352,0.0635456,6,63,0,-208.38,-0.537582,0.682302,0.308611,-0.0615131,-0.592766,0.149484,-0.773603,0.60614,-1.30553,-0.794738,0.113561,-0.252301,-0.811098,0.503025,-0.281137,0.271316,-1.09528,0.756733,-1.09632,-0.26665,-0.376917,0.111502,-0.588691,0.698018,-1.10435,-1.1938,-0.275553,-0.120815,0.4713,0.274567,0.682178,2.27105,-0.111078,-0.0448267,0.267672,-0.861039,-0.843969,0.0621232,1.17913,-1.58911,10.7944,-1.56494,-1.25533,-0.70477,-0.926533,-1.26524,-0.4687,-0.944012,-0.609147,-1.4375,-0.314917,-1.43812,-0.93523,-1.00207,-0.706018,-1.13043,-0.350507,-1.44299,-1.49722,-0.940627,-0.846834,-0.487929,-0.607177,-0.360108,0.602972,-0.840932,-0.800775,-0.611356,-1.29551,-1.28517,-0.735948,-0.0588821,-1.73682,-0.727676,-0.735261,-0.424816,-0.0304141,-0.30558,0.110222,-0.378632,0.717454,-0.283036,1.00726,-0.202151,0.0924033,-1.28618,-0.614072,-1.83591,-0.29476,-1.46876,-1.52298,-1.4875,-0.732232,-0.826466,-0.959256,-1.21825,0.166194,-1.77616,-1.89903,-1.85467,-1.92709,-2.72328,-1.84332,-1.50611,-3.28822,0.674295,0.675959,0.604635,0.507603,0.575806,0.472472,0.593543,0.327954,0.57029,0.267517,0.550366,0.476916,0.783499,0.648869,0.862464,0.573161,0.812869,0.820977,0.815703,0.675295,0.695607,0.722973,0.771756,0.458547,0.855222,0.869782,0.864674,0.872927,0.938386,0.863341,0.818484,0.964022
215.785,0.829336,0.0635456,5,63,0,-198.446,-0.479442,0.795427,0.322189,-0.348828,-0.464412,-0.0138736,-0.695424,0.606246,-2.08973,-0.096743,0.446264,-1.41457,-0.395374,1.42355,-0.0987833,0.160026,-0.846547,1.1408,-0.912311,-0.0169323,-0.626706,0.358104,-0.373513,0.462957,-0.0750503,-1.04973,-0.801037,-0.04112,0.956277,0.541515,0.285012,2.07673,0.177154,0.733043,0.94771,-1.29825,-0.245004,0.356993,1.55599,-1.98867,10.6989,-1.96232,-0.754074,-0.424878,-1.553,-0.935117,0.167594,-0.755311,-0.598408,-1.20864,-0.00381827,-1.24851,-0.705689,-1.07536,-0.478324,-0.921864,-0.414758,-0.740923,-1.33182,-1.18105,-0.720352,-0.115685,-0.367133,-0.522636,0.563587,-0.588025,-0.25102,-0.120879,-1.48248,-0.843956,-0.478998,0.247887,-1.90105,-1.23474,-0.275007,-0.00294147,-0.9103,0.0193479,0.561784,-0.240742,0.381563,-0.232546,1.23466,-0.339541,0.302029,-1.4068,-0.646128,-1.45244,-0.479934,-0.738972,-1.32987,-1.58737,-0.870405,-0.620757,-0.751825,-1.68485,-0.399491,-1.94162,-1.47037,-1.58486,-2.46719,-2.32957,-1.83647,-1.37585,-3.47541,0.774646,0.568322,0.500735,0.713062,0.495163,0.363135,0.559896,0.40575,0.557876,0.225366,0.584079,0.425061,0.803261,0.656137,0.810374,0.617732,0.676771,0.790819,0.830246,0.70483,0.650391,0.679576,0.843546,0.598565,0.87453,0.813113,0.829892,0.92181,0.911296,0.862531,0.798324,0.96998
214.833,0.983518,0.0635456,6,63,0,-189.677,-0.038672,-0.161471,-0.193912,-0.461621,-0.606312,0.108943,-0.5394,0.405796,-2.44251,-1.02791,0.076517,-0.0898656,-0.305429,1.0498,0.416688,0.777117,-1.58062,0.716882,-1.27339,-0.147504,-0.86116,-1.16159,-0.375621,0.525996,-1.30757,-2.25479,-0.660209,-1.08632,-0.551461,0.026002,0.0174984,2.39418,0.00201434,-0.0261853,0.37194,-0.331587,-1.37068,0.424102,0.60427,-1.46195,9.1729,-1.53056,-0.956521,-0.508349,-0.575867,-0.663342,-0.113394,-0.37031,-0.224049,-1.18081,-0.248492,-1.05614,-0.599256,-0.888855,-1.01077,-0.691825,-0.325953,-1.07001,-1.45439,-0.80731,-0.980225,-0.76318,-0.528848,-0.532299,0.432149,-0.538582,-0.550026,-0.388468,-0.673956,-1.09562,-0.367301,-0.294189,-1.13265,-1.06629,-0.816698,-0.570168,-0.095353,-0.0299183,0.0426732,-0.184137,0.696785,-0.392094,0.755728,-0.228003,0.103692,-1.22179,-1.00302,-1.4118,-0.311269,-1.09474,-1.47912,-1.36506,-0.949298,-1.19575,-0.93131,-1.34152,0.0099697,-1.47061,-1.56089,-1.59166,-1.25143,-2.4541,-1.43144,-1.70595,-2.60701,0.743891,0.693535,0.638802,0.52382,0.507479,0.489333,0.545905,0.332525,0.596787,0.319575,0.556755,0.4741,0.772379,0.731651,0.80405,0.577195,0.749274,0.81444,0.796582,0.720974,0.767767,0.717341,0.79274,0.497508,0.813149,0.826481,0.830849,0.777547,0.920861,0.807126,0.846311,0.931311
215.833,0.997735,0.0635456,6,63,0,-200.857,-0.223089,-0.130699,-0.0522072,-0.765961,-0.548325,0.0779885,-0.247388,0.475062,-2.53096,-1.30143,0.296844,-0.316796,-0.219914,0.677045,0.303412,0.833307,-1.39426,0.470769,-1.07159,0.178046,-1.09239,-0.784145,-0.180051,-0.082049,-1.3707,-2.61191,-0.707637,-1.09587,-0.598087,0.22987,0.214558,2.10288,-0.103765,-0.108766,0.37494,-0.479957,-1.7851,0.46383,0.53416,-1.67999,9.25374,-1.44975,-0.865648,-0.106369,-0.397885,-0.351861,0.0742502,-0.103248,0.148484,-0.909749,-0.0237434,-0.75646,-0.162805,-0.766339,-0.619905,-0.332923,-0.286366,-0.898555,-1.4882,-0.583559,-0.767993,-0.531516,-0.138186,-0.14546,0.751608,-0.296683,-0.299058,-0.0692682,-0.475397,-1.09542,-0.0270399,0.00637117,-1.04549,-1.2232,-0.932519,-0.335062,-0.177185,0.0481958,0.00153403,-0.128203,0.767393,-0.389788,0.711646,-0.221385,0.300126,-1.15293,-0.718921,-1.049,-0.358579,-0.985881,-1.57553,-1.15293,-0.846051,-1.02874,-0.587648,-1.43443,-0.20787,-1.71724,-1.74985,-1.71453,-1.55478,-2.86058,-1.54655,-1.82751,-2.91544,0.772627,0.717586,0.582991,0.544181,0.487953,0.499616,0.532007,0.317043,0.596232,0.329235,0.555121,0.425527,0.760045,0.672369,0.740583,0.588696,0.728274,0.828571,0.760045,0.699738,0.736672,0.642825,0.80759,0.551781,0.847773,0.851933,0.847422,0.825603,0.945863,0.824415,0.861465,0.948605
