# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim2_model
# start_datetime = 2022-03-10 16:16:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpmkgVm3/standata-1b387e3d68bb.json
# init = 2 (Default)
# random
#   seed = 1501842373
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,s_SI,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
-3761.69,0.994402,0.0109207,9,511,0,3849.11,0.189562,-0.0403581,0.0863819,-0.520384,-0.192908,0.103892,-0.700529,0.457909,-1.29244,-0.685276,-1.21011,-0.523031,-0.973819,-1.07796,-0.656551,-0.660089,-0.731549,-0.150259,-0.742849,-1.44845,-0.3912,-1.21625,-0.507573,-0.499008,-0.882015,-0.802878,-1.01506,-1.36012,-1.29938,-1.59574,-1.05379,-1.16967,-0.289173,0.144141,-1.14934,-0.177086,-0.86086,0.141535,-1.20028,-0.801834,-0.0919778,0.506002,0.726424,-0.199034,-0.557476,0.632667,-0.131814,0.037973,-0.369558,0.265189,0.618892,-0.569793,0.52398,-0.19035,0.348497,0.431857,0.198229,0.221464,-0.704829,-0.40003,-0.606187,0.541224,-0.570103,-0.133653,0.378908,-1.18048,-0.722858,-0.0193986,0.618062,-0.118439,-0.464774,-0.518668,-0.630511,-0.712224,-0.0196188,-1.13185,0.605244,-0.138724,0.00942707,-0.45181,0.307272,-1.75504,0.768026,-0.602938,0.246865,0.402106,0.21268,0.365897,0.176325,0.449222,-0.625611,-0.196069,0.162556,-0.0305473,-0.527073,0.282509,0.520873,0.394941,0.0906089,0.167637,0.0704311,0.339742,0.621824,0.6877,-0.510662,0.21661,-0.510959,0.543655,-0.547532,-0.310287,-0.156946,0.267368,-0.433755,-0.472909,-0.0119473,-0.561545,0.224381,0.346271,-0.115433,-0.318726,-0.0813214,-0.0550655,0.31966,-0.630869,-0.684033,-0.636773,-0.189858,-0.372701,0.746511,-0.186182,-0.0941723,-0.089364,0.422418,-0.775432,-0.88246,0.359333,-0.716128,-0.720727,-0.425477,-0.63322,0.0893925,-1.10976,-0.942248,-0.590873,-1.5397,-1.34953,-1.84053,-1.49644,-0.776344,-0.82253,-0.225851,-1.75907,0.350051,-1.7045,-0.726491
-3769.74,0.990176,0.0109207,9,511,0,3850.33,0.265499,0.126324,0.146071,-0.130707,-0.315146,0.0507905,-1.84095,0.324952,-2.02707,-2.18201,-1.60589,-1.50922,-1.19851,-1.05654,-1.57404,-2.17846,-1.89976,-1.76084,-2.33302,-2.26207,-1.39859,-2.19583,-2.10662,-1.48616,-1.97404,-1.28072,-2.2553,-2.54863,-1.73802,-2.36368,-2.11551,-2.15637,-1.91227,-1.89706,-1.62316,-1.73261,-2.30531,-1.53587,-2.28484,-1.84406,0.00527864,0.510064,0.773234,-0.0955138,-0.642793,0.598347,0.0324583,0.0196879,-0.652595,0.591569,0.639624,-0.678596,0.579045,-0.114216,0.403598,-0.0124238,0.374489,0.206209,-0.532867,-0.261397,-0.228287,0.541163,-0.884603,0.0534778,0.361871,-1.1537,-0.656223,-0.147014,0.501263,-0.136867,-0.581128,-0.661758,-0.757794,-0.693811,-0.225796,-0.806155,1.04199,-0.188203,0.0156405,-0.546576,0.261918,-1.82977,0.347645,-0.574913,0.155539,0.848958,0.143002,0.286447,0.176327,0.369363,-0.722031,-0.0595017,0.676828,0.106381,-0.28219,0.175425,0.558338,0.294764,0.0134389,0.00545955,0.0362166,0.389671,0.853866,0.551829,-0.57044,0.186801,-0.38099,0.320325,-0.501067,-0.151074,-0.358181,0.787172,-0.488914,-0.194768,0.072455,-0.529848,0.202304,0.533478,0.0963037,-0.08768,-0.343576,-0.705044,0.306955,-1.35092,-1.47725,-1.25833,-0.757233,-1.21166,-0.0938326,-1.07408,-0.835467,-0.817711,-0.618016,-1.74768,-1.61054,-0.458792,-1.80701,-1.69893,-1.29662,-1.7032,-0.595558,-1.78825,-1.78959,-1.26693,-2.24647,-2.08792,-2.53456,-2.31289,-1.84236,-1.5948,-1.24775,-2.38392,-0.405214,-2.49504,-1.74264
-3758.98,0.999222,0.0109207,9,511,0,3839.43,-0.325265,0.43092,-0.0345282,-0.517765,-0.183853,0.191354,-1.09216,0.40018,-1.51688,-1.5103,-1.693,-0.668198,-0.961815,-0.631547,-0.779817,-1.0264,-1.02333,-0.822691,-0.752771,-1.72997,-0.419343,-0.881522,-1.27215,-0.894332,-0.942428,-0.727352,-1.14522,-1.35973,-0.790754,-1.29971,-0.787453,-0.940356,-0.542252,-0.385771,-0.982642,-0.826877,-1.35536,-0.513159,-1.40794,-0.801157,0.0270246,0.503903,0.278931,-0.371012,-0.560924,0.423087,-0.227287,0.201041,-0.52115,0.146429,0.591633,-0.463182,-0.148187,-0.121619,0.325649,0.226748,-0.201815,-0.193536,-0.261694,0.060491,-0.433843,0.483807,-0.457281,0.266412,0.0641999,-1.04665,-1.10146,0.0447859,0.981575,0.141929,-0.204005,-0.862175,-0.194641,-0.293744,0.315923,-0.918058,0.579472,-0.11768,-0.00450692,-0.317177,0.670103,-1.55059,0.36608,-0.836636,0.133072,0.0227105,0.130391,0.427583,-0.00640136,0.0282158,-0.972207,0.090682,0.375223,-0.367457,-0.575784,-0.226166,0.14217,0.446909,-0.308583,0.560643,-0.255904,0.17046,1.04172,0.716604,-0.271997,-0.282955,-0.737392,0.507995,-0.530072,0.0842717,-0.0783833,0.530064,-0.58276,-0.659984,-0.0789132,-0.152421,0.566041,0.0293752,0.341452,0.0664812,0.392442,-0.265017,0.365731,-0.765531,-0.935097,-0.815097,-0.555865,-0.709086,0.533325,-0.486678,-0.408337,-0.231781,0.00442279,-1.00702,-1.11936,0.0268323,-1.04494,-0.811342,-0.597338,-0.831652,-0.194886,-1.25839,-1.1836,-0.62049,-1.59948,-1.49422,-2.04869,-1.55184,-1.01211,-1.07148,-0.415751,-1.8479,0.176228,-1.96256,-0.979256
-3754.33,0.999268,0.0109207,9,511,0,3836.39,-0.704236,-0.217561,-0.193507,-0.335946,-0.253811,0.203514,-0.877149,0.423645,-1.66731,-1.1708,-1.15451,-0.655707,-0.656639,-0.478372,-0.0461477,-1.15973,-0.792229,-0.633968,-0.891369,-1.35417,-0.269589,-0.934283,-0.896249,-0.584664,-0.679209,-0.573035,-1.09898,-1.56644,-0.663438,-1.64119,-1.33465,-1.35773,-1.26147,-0.600534,-1.31719,-0.815049,-1.33219,-0.436291,-1.54392,-1.1216,0.0918273,0.638075,0.180926,-0.252736,-0.377436,0.460395,-0.0837215,0.400751,-0.386886,0.265868,0.733617,-0.672283,0.170612,-0.0958066,0.147027,0.335979,0.00385293,-0.0379471,0.0390812,0.175276,-0.389438,0.311682,-0.149802,0.396861,0.0298652,-1.31375,-1.09096,-0.191701,0.723971,0.382663,-0.414554,-0.815329,-0.482157,-0.302269,0.408853,-0.783989,0.905161,-0.253825,0.00988895,-0.203413,0.79372,-1.53379,0.238153,-0.78726,0.360889,0.316557,0.0203083,0.448573,0.0141231,0.185235,-0.691477,0.25028,0.455432,-0.374741,-0.506166,-0.169318,0.498229,0.233548,-0.342665,0.9277,-0.536347,0.382102,1.12294,0.625864,-0.116784,-0.188951,-0.659316,0.457662,-0.258575,0.120408,-0.207453,0.586731,-0.577055,-0.496663,-0.238177,-0.0997587,0.553643,0.194213,0.597187,0.167457,0.624411,-0.349391,0.149137,-1.4066,-1.61343,-1.42237,-1.18357,-1.46186,-0.393716,-1.20356,-1.13055,-1.05362,-0.810473,-1.70037,-1.77954,-0.625849,-1.64985,-1.5859,-1.33126,-1.55651,-0.841387,-2.06204,-1.9198,-1.24147,-2.52671,-2.25603,-2.87495,-2.21004,-1.76518,-1.93484,-1.08941,-2.72001,-0.712379,-2.51806,-1.7429
-3760.7,0.977731,0.0109207,9,511,0,3835.45,-0.352142,0.263962,0.365448,-0.269404,-0.23004,0.0921056,-0.451131,0.291365,-0.667759,-0.589905,-0.81356,-0.251999,-0.283162,-0.501674,0.025444,-0.513529,-0.476402,-0.718877,-0.409989,-0.406966,-0.23602,-0.639088,-0.544298,-0.284537,-0.609313,-0.11146,-0.835525,-0.712514,-0.866586,-1.25929,-0.669224,-0.626395,-0.579929,-0.79342,-0.800688,-0.740599,-0.750675,-0.0500326,-0.240086,-0.736003,-0.0924846,0.45779,0.353578,0.123201,-0.942796,0.291925,0.14093,-0.0884341,-0.515878,0.735242,0.305978,-0.323242,-0.130554,-0.0582243,0.677168,0.158921,-0.0408809,-0.444008,-0.478926,0.102846,-0.578376,0.552283,-0.630981,0.102314,0.14248,-0.793307,-0.903633,-0.182539,0.291124,0.0225799,-0.260123,-1.38739,-0.46719,-0.375417,-0.280662,-1.00795,1.24646,-0.120436,-0.052424,-0.293791,0.350852,-1.95798,0.256079,-0.198396,0.0785393,0.437568,0.0161203,0.310205,0.2189,-0.0275205,-0.94483,0.0972939,-0.257746,-0.136173,-0.812316,0.0828448,0.471664,0.576432,0.0378567,0.165497,0.234086,0.58154,0.466141,0.726844,-0.380913,-0.184379,-0.591616,0.378954,-0.421256,-0.0785839,-0.702075,0.0950688,-0.446467,-0.406884,-0.152073,-0.308301,0.148368,0.775489,-0.580213,-0.252515,-0.0809485,-0.130948,0.447904,-0.446253,-0.723947,-0.524279,0.0779593,-0.200247,0.815562,-0.204538,0.180845,0.052429,0.34378,-0.734507,-0.811222,0.352016,-0.665264,-0.727852,-0.537436,-0.789329,0.137738,-0.796403,-0.808864,-0.321716,-1.54372,-1.12828,-1.77766,-1.45218,-1.06193,-0.63159,-0.323831,-1.68868,0.389108,-1.60692,-0.796224
-3770.03,0.99837,0.0109207,9,511,0,3840.33,-0.387157,0.226351,0.225802,0.320874,-0.552949,0.188917,-0.710802,0.519358,-1.6523,-1.28028,-0.717303,-0.629381,-0.445815,-0.450809,-0.404099,-0.398912,-0.695567,-0.563417,-1.20412,-1.16657,0.147495,-1.20975,-0.330445,-0.627588,-1.14986,-0.15202,-1.09733,-1.74276,-0.643392,-0.839123,-0.891027,-0.49419,-0.885559,-0.651994,-1.10443,-0.452596,-1.19288,0.482452,-0.925379,-1.36928,-0.058236,0.472483,0.3733,0.360036,-0.720061,0.434812,0.188085,0.0312694,-0.392276,0.198124,0.198059,-0.830769,0.0386972,-0.1282,0.309996,0.25913,0.241735,0.265252,-0.45965,-0.60376,-0.183422,0.405979,-0.72605,0.0895299,-0.457893,-1.16271,-0.966874,-0.163676,0.521622,0.00288095,-0.578894,-0.677438,-0.491045,-0.520672,0.480447,-0.752696,0.663335,-0.18523,0.277817,-0.620789,0.608032,-0.691493,0.136915,-0.628889,0.245649,0.319686,-0.228743,0.680328,0.038101,0.474308,-0.522543,-0.120392,0.149696,-0.0723041,-0.120605,-0.198121,0.401238,0.383703,-0.24911,0.445453,-0.220373,0.396632,0.713923,0.546198,0.151194,0.452015,-0.737576,0.377889,-0.367393,0.0551867,-0.120312,0.299737,-0.292401,-0.442641,-0.277815,-0.318697,0.506466,0.319192,0.7537,-0.104617,-0.247462,-0.345589,0.379281,-0.608289,-0.813277,-0.556543,-0.0168737,-0.311669,0.810811,-0.306832,0.10112,-0.0127539,0.375159,-0.893084,-0.975453,0.45652,-0.772682,-0.820027,-0.637734,-0.878638,0.164865,-0.959486,-0.951595,-0.361438,-1.55424,-1.13787,-1.8652,-1.57242,-1.07555,-0.673915,-0.401112,-1.87343,0.485713,-1.5803,-0.910142
-3765.71,0.996205,0.0109207,9,511,0,3854.53,-0.265021,0.191617,0.541857,-0.105047,-0.456279,0.0525332,-0.762555,0.539913,-1.77107,-1.178,-0.600892,-1.03784,-0.91258,-0.335532,-0.662783,-0.598663,-0.134543,-0.697002,-1.19314,-1.09291,-0.145938,-0.819571,-0.324947,-0.641492,-0.61956,-0.403151,-0.814412,-0.873572,-0.789208,-1.52635,-0.996879,-0.863646,-1.2711,-1.10321,-0.779942,-0.350155,-1.18593,0.227544,-0.678498,-1.1012,-0.0625355,0.434808,0.323154,0.329798,-0.414741,0.2806,0.131235,0.158917,-0.705749,0.0908036,0.123942,-0.682807,-0.0507431,-0.0953013,0.479924,0.419141,0.372941,0.235118,-0.161171,-0.0332212,-0.339059,0.024714,-0.682515,0.280207,-0.515864,-1.10547,-0.968967,-0.244502,0.625924,-0.229958,-0.372386,-0.648539,-0.44872,-0.254084,0.18234,-0.718217,0.814505,-0.351138,0.126046,-0.658567,0.672844,-0.83592,0.154628,-0.844803,0.139908,0.311882,-0.22925,0.862928,0.0177711,0.486396,-0.307083,0.114759,0.224156,-0.14598,-0.212422,-0.19411,0.257405,0.496691,-0.0985818,0.324514,-0.151424,0.561106,0.803345,0.70366,0.020558,0.15721,-0.419058,0.413434,-0.14162,-0.288514,-0.233515,0.31597,-0.157436,-0.60928,-0.176119,-0.0909098,0.606862,0.319726,0.754806,-0.0261606,-0.348965,-0.510882,0.331447,-0.643318,-0.89953,-0.515692,-0.175387,-0.663214,0.421483,-0.342305,0.00505149,-0.157929,0.18656,-0.970288,-0.974659,0.297685,-0.688321,-1.07987,-0.560736,-0.697561,-0.0397033,-0.936311,-1.01679,-0.644082,-1.56564,-1.447,-2.03409,-1.76826,-1.07178,-1.02337,-0.583381,-1.89493,0.223928,-1.78435,-1.08569
-3765.04,0.997719,0.0109207,9,511,0,3836.2,-0.149218,-0.00270678,0.0256594,-0.15966,-0.216897,0.253547,-0.364643,0.394651,-0.804813,-0.797908,-0.949092,-0.310644,-0.147457,-0.244058,0.446137,-0.681964,-0.168969,0.228409,-0.330188,-0.575258,0.444746,-0.830755,-0.237277,-0.32997,-0.26898,-0.0582066,-0.202837,-1.00545,0.109716,-0.576053,-0.332528,-0.586265,-0.568505,-0.0288494,-0.82844,-0.171516,-0.80863,0.118877,-1.20052,-0.4617,-0.0535108,0.395064,0.457445,0.316446,-0.1695,0.757585,-0.104184,-0.0720752,-0.136097,0.363525,0.272186,-0.022201,-0.0478205,-0.0711415,0.478452,0.326373,0.331688,-0.299963,-0.505571,-0.137926,-0.656067,0.155222,-0.210336,-0.448866,0.229885,-1.10268,-0.339581,-0.254956,0.208983,0.120688,-0.279186,-0.790688,-0.274864,-0.731968,0.108687,-0.651365,0.702632,-0.0567045,0.0770955,-0.348446,0.0101359,-0.99098,-0.367318,-0.321731,0.25619,0.246304,-0.0270152,0.700409,-0.240937,0.247906,-0.518522,-0.382713,0.355801,0.177224,-0.402292,0.0756384,0.373661,0.501863,-0.156847,0.699067,-0.135604,0.828457,0.408279,0.547895,-0.166929,-0.0415019,-0.43325,0.360935,-0.126358,-0.245619,0.317891,0.528211,-0.760868,-0.158639,0.0609027,-0.0215996,0.125216,0.537506,0.350355,-0.0585584,0.0859752,-0.13916,0.266328,0.0721562,-0.254999,-0.0364907,0.0590168,-0.0463393,1.19433,0.0691933,0.482106,0.564193,0.640296,-0.31763,-0.465715,0.752024,-0.376234,-0.168425,-0.183682,-0.235358,0.559337,-0.430919,-0.425485,0.116409,-1.01671,-0.689311,-1.30119,-1.1859,-0.591646,-0.580746,0.11143,-1.07852,0.686139,-1.11958,-0.134116
-3776.87,0.993153,0.0109207,9,511,0,3863.68,-0.616198,-0.673214,-0.25951,-0.769148,-0.296154,0.232898,0.212846,0.397937,0.1117,-0.267076,0.485495,0.659629,0.126751,0.403996,0.922069,0.63925,0.218724,1.08643,0.0264968,-0.0332976,1.00216,-0.223405,-0.372051,0.485604,-0.0608088,0.852548,0.0228856,-0.575234,-0.139093,-0.129597,0.135369,-0.0664316,-0.512142,0.201252,0.095842,0.445661,0.260247,0.809383,-0.13194,0.431739,-0.131253,0.445549,0.489809,0.0863435,-0.306934,0.717956,-0.0796801,0.0365409,-0.129363,0.428268,0.13506,-0.198205,0.132028,-0.258167,0.612461,0.487266,0.120572,-0.414316,-0.609371,-0.0832233,-0.622002,0.0550164,-0.448616,-0.530822,0.0232433,-1.19825,-0.502408,-0.443752,0.22608,0.232681,-0.368148,-0.948385,-0.324384,-0.781821,0.0321961,-0.90115,0.730196,-0.140108,0.0934767,-0.50405,0.0608422,-1.46466,-0.388151,-0.353809,0.219527,0.178881,0.0855233,0.654293,-0.34548,0.195425,-0.626711,-0.350229,0.431262,-0.130997,-0.575586,-0.164449,0.273081,0.449862,-0.538464,0.730849,-0.176911,0.799068,0.396143,0.521741,-0.249956,-0.0982824,-0.753054,0.335344,-0.119191,-0.358416,0.170428,0.309225,-1.05696,-0.362977,0.00111216,-0.217664,0.288784,0.69133,0.265916,-0.103794,-0.0474033,-0.231661,0.274206,-0.206132,-0.639641,-0.28322,0.12561,-0.286502,0.832497,0.00862875,0.37699,0.101942,0.643303,-0.712101,-0.492183,0.451628,-0.552732,-0.520175,-0.391545,-0.507357,0.438542,-0.669431,-0.826773,-0.261657,-1.46208,-1.09404,-1.6643,-1.32054,-0.781977,-0.825608,-0.20977,-1.62215,0.540611,-1.71555,-0.4151
-3783.84,0.997739,0.0109207,9,511,0,3853.83,-1.38586,0.621081,0.310827,0.243239,-0.150084,0.169977,0.297136,0.636692,-0.485449,-0.165291,-0.168297,0.0667853,0.649523,1.00223,0.702402,-0.165367,0.412206,0.965264,0.0454943,-0.211637,1.02817,0.515492,0.542092,0.617032,0.463308,1.13388,-0.189463,-0.0295649,0.0368041,-0.526477,-0.0611738,0.200778,0.352547,1.10971,0.379107,0.0332249,-0.215607,0.920093,-0.372773,0.209056,-0.0626116,0.457344,0.601257,0.069208,-0.611313,0.1851,-0.198001,0.300075,-0.681867,0.560283,0.502803,-0.401317,-0.43053,-0.0756385,0.253887,0.168184,0.0623969,-0.590677,-0.0428467,-0.646731,-0.567384,0.4977,-0.51311,0.0770495,0.518145,-1.29505,-0.747977,-0.037607,0.840973,0.378222,-0.355727,-0.803641,-0.151813,-0.765235,-0.509209,-0.800456,1.13799,-0.181456,0.00256711,-0.0522207,0.173674,-1.69408,0.244849,-0.516964,0.00263627,0.392225,-0.00101744,0.37158,-0.319931,0.018228,-0.430298,0.203065,0.104438,-0.282804,-0.280221,0.128452,0.735544,0.419458,-0.310995,0.280125,-0.182189,0.589838,0.723704,0.699865,-0.193169,0.359219,-0.5135,0.695233,-0.403684,-0.0560951,-0.0317934,0.446563,-0.877624,-0.878575,-0.125229,-0.0589917,0.268784,0.310523,0.792371,0.371786,-0.520836,-0.0210743,0.379792,-0.461765,-0.689095,-0.367437,-0.131694,-0.516458,0.770884,-0.237539,0.0904053,0.255753,0.337539,-0.8081,-0.746159,0.410263,-0.567981,-0.140365,-0.321985,-0.632593,0.387969,-0.952555,-0.713093,-0.425998,-1.28466,-1.04064,-1.70717,-1.36633,-0.757624,-0.562865,-0.18488,-1.45935,0.4665,-1.51042,-0.457123
-3764.65,0.999338,0.0109207,8,511,0,3859.19,0.334521,-0.410519,-0.565706,-0.667127,-0.261905,0.0908914,0.260809,0.315871,-0.0376957,0.344103,-0.051858,0.572372,0.635285,0.369542,0.125576,0.36928,0.633459,0.60638,-0.200149,-0.114021,1.01333,0.257695,0.0147376,0.822257,0.254234,0.709506,0.355209,-0.186653,0.699017,-0.0727041,-0.00466824,0.0853103,0.0407266,-0.550422,-0.0314216,1.29306,-0.552681,1.08134,-0.203951,0.287699,-0.0402105,0.556332,0.362701,0.0473187,-0.577206,0.249976,0.174799,0.190264,-0.788101,0.24121,0.542636,0.0690078,-0.190272,-0.302577,0.687446,0.509227,0.441838,0.0325462,-0.382376,0.123713,-0.640001,0.515797,-0.399972,0.114973,0.275064,-0.826409,-0.91458,-0.364724,0.654731,0.671436,-0.250418,-0.945064,-0.566388,-0.672546,-0.0372424,-1.04011,0.901006,-0.250446,0.260188,-0.136624,0.362259,-1.48878,0.520287,-0.460802,-0.0447304,0.495292,0.11751,0.64035,-0.170074,0.00349943,-0.797841,0.42909,0.136489,-0.0187152,-0.229821,0.0574007,0.369851,0.601899,0.054815,0.278226,-0.287587,0.954827,0.622072,0.721066,-0.272579,-0.183257,-0.359119,0.937173,-0.303486,-0.275838,0.00250676,0.488199,-0.500964,-0.42389,0.180944,-0.560538,0.343442,0.458586,0.342876,0.0184126,-0.260378,-0.0588104,0.435592,0.458331,0.12723,0.646004,0.892508,0.399678,1.75216,0.679171,1.13038,1.17065,1.19397,0.0649859,0.114852,1.52433,0.143779,0.181982,0.465343,0.320667,1.1093,-0.00421392,0.0953208,0.615881,-0.46933,-0.234681,-0.836879,-0.679844,-0.0532645,0.142098,0.762319,-0.824238,1.29802,-0.626529,0.440667
-3775.88,0.99223,0.0109207,8,511,0,3860.79,-0.19906,-0.446844,0.0184559,-0.462167,-0.272304,0.193417,0.17666,0.474761,0.216958,0.2541,0.12821,0.180569,0.668318,0.915613,1.13028,0.611673,0.506206,1.00377,0.0915021,0.205642,1.41312,-0.059033,-0.778886,0.183881,0.0926576,0.894441,0.195021,-0.225642,0.00787312,-0.260103,-0.456209,-0.538609,-0.351025,-0.606176,-0.415795,1.25089,0.180184,0.477496,-0.071568,0.0656013,-0.0662667,0.462782,0.154024,0.0463524,-0.727564,0.629531,0.171738,0.116141,-0.2813,-0.104488,0.402012,-0.408336,0.35666,-0.200253,0.319078,0.425616,0.666443,-0.224082,-0.215379,-0.310944,-0.571714,0.625367,-0.637971,-0.291693,0.209893,-1.03091,-0.779882,-0.0922515,0.567133,0.135607,-0.429101,-0.859546,-0.345401,-0.65604,-0.0741758,-0.660858,0.570707,-0.100254,-0.116265,-0.509027,0.398409,-1.27503,-0.0579462,-0.253344,0.0398999,0.0965967,-0.0988781,0.587639,0.122315,0.118911,-0.585415,0.0619114,0.302386,-0.366056,-0.287359,0.101411,0.356989,0.886315,-0.345576,0.469611,-0.361611,0.144924,0.332603,0.774981,-0.235402,0.290732,-0.866958,0.684002,-0.246577,0.212108,-0.268561,0.250929,-0.342851,-0.377372,0.0626369,-0.35244,0.457253,0.310421,0.644635,0.0249818,-0.472271,-0.232169,0.45053,0.241537,-0.0957588,0.0871626,0.671629,0.361629,1.47258,0.683953,0.936168,0.988009,0.89408,-0.0304775,0.00910914,1.39125,0.162787,-0.0192031,0.528868,0.00756436,1.1303,-0.181594,0.156071,0.297441,-0.454312,-0.372448,-1.08318,-0.604241,-0.174166,0.0228853,0.693431,-0.855865,1.21144,-0.848407,-0.0675304
-3763.5,0.995689,0.0109207,9,511,0,3854.7,0.333229,-0.235292,0.171673,-0.135534,-0.266117,0.207102,0.801283,0.390807,0.740133,0.661888,0.669295,0.951464,0.952702,1.1741,1.25686,0.733347,0.750562,1.21601,0.861638,0.897865,0.980061,0.705692,0.453204,0.746489,1.02008,0.33968,0.693709,0.463765,0.904125,0.681743,0.99372,0.69942,0.407716,0.862423,0.367438,1.21018,0.72867,1.11991,1.0448,0.697038,-0.037909,0.460316,0.286132,0.145946,-0.699085,0.424132,0.0739421,-0.0437058,-0.780343,0.266566,0.272816,-0.354736,-0.300769,-0.132707,0.387606,0.150233,0.277455,-0.342975,0.104417,-0.313395,-0.178669,0.450016,-1.04421,-0.29662,-0.300621,-1.05055,-1.01738,-0.0463195,0.553547,0.0496616,0.0750012,-0.363835,-0.14594,-0.542632,-0.174303,-0.965905,0.751189,0.133292,-0.0668324,-0.432242,0.321541,-1.19896,0.184448,-0.357196,-0.160129,-0.12866,0.413407,0.459688,0.0295472,0.196476,-1.21803,0.186247,0.141239,-0.155231,-0.424756,0.23457,0.353542,0.603772,-0.425605,0.683834,-0.291126,0.431445,0.724198,0.919924,-0.369994,-0.0507388,-0.521671,0.715805,-0.463913,-0.0785571,-0.277232,0.622303,-0.241301,-0.314241,0.221524,-0.233377,0.409802,0.497142,0.329835,0.210267,-0.163194,-0.220766,0.513962,1.59495,1.22586,1.5221,1.97401,1.60244,2.68824,1.7581,2.06721,2.14268,2.53322,1.45566,1.30123,2.59378,1.3314,1.50597,1.88678,1.51722,2.2686,1.19762,1.10065,1.73386,0.580786,0.788003,0.340847,0.564568,1.1715,1.13767,1.87361,0.231498,2.34632,0.35399,1.21745
