# 0.184031, 0.115568, 0.142099, 0.138446, 0.0149956, 0.0105055, 0.0244888, 0.0120068, 0.237183, 0.07693, 0.309271, 0.319402, 0.297014, 0.336751, 0.477778, 0.326236, 0.313573, 0.313095, 0.295966, 0.28866, 0.312394, 0.328246, 0.324766, 0.292452, 0.311293, 0.310205, 0.304456, 0.295783, 0.333907, 0.319894, 0.27455, 0.315041, 0.325564, 0.343635, 0.282447, 0.314582, 0.303964, 0.299913, 0.288641, 0.303231, 0.28048, 0.325851, 0.274941, 0.00631279, 0.280705, 0.280033, 0.283502, 0.276913, 0.281235, 0.278916, 0.280912, 0.279921, 0.282647, 0.279019, 0.281921, 0.281298, 0.278502, 0.27901, 0.280698, 0.28016, 0.280244, 0.280841, 0.284433, 0.279404, 0.280965, 0.280927, 0.278974, 0.282067, 0.281786, 0.282842, 0.283805, 0.278283, 0.281396, 0.282364, 0.28175, 0.278569, 0.279433, 0.283578, 0.281885, 0.281994, 0.279877, 0.282758, 0.282219, 0.277404, 0.282335, 0.282201, 0.280686, 0.281674, 0.278347, 0.282891, 0.283544, 0.280566, 0.280794, 0.279855, 0.278194, 0.281161, 0.278371, 0.283541, 0.280636, 0.281133, 0.281035, 0.280275, 0.280371, 0.281457, 0.278579, 0.281051, 0.279136, 0.280545, 0.281544, 0.280682, 0.278539, 0.282297, 0.281117, 0.280237, 0.28099, 0.280763, 0.280968, 0.280593, 0.28036, 0.2802, 0.281826, 0.280514, 0.282443, 0.282476, 0.166674, 1.59248, 1.53573, 1.45501, 1.34442, 0.741056, 1.37403, 1.26773, 1.6624, 1.55192, 1.8079, 1.65206, 1.4152, 1.48359, 1.33527, 1.49984, 1.32867, 1.70842, 1.64661, 1.75534, 1.59565, 1.42336, 1.47851, 1.65014, 1.5221, 1.39048, 1.7769, 1.64538, 1.67962, 1.49019, 1.49107, 1.44588, 1.53975, 0.28025, 0.279768, 0.279968, 0.280313, 0.28005, 0.280926, 0.279317, 0.281107, 0.279212, 0.28007, 0.27907, 0.279726, 0.279447, 0.280268, 0.280007, 0.279625, 0.279568, 0.280855, 0.279229, 0.281518, 0.278914, 0.280328, 0.27933, 0.279502, 0.278201, 0.281008, 0.280463, 0.278619, 0.281174, 0.27843, 0.2791, 0.279176, 7.52158e-05
1916.11,0.981636,0.00262642,10,2047,0,-1825.64,0.226719,0.65555,0.164255,-0.602702,-0.107053,-0.0734533,-0.167754,0.0851745,-0.358405,0.28784,-0.209157,-0.542091,-0.417402,-0.131982,-0.351673,-0.619781,-0.619038,-0.550509,-0.128004,-0.364598,-0.910396,-0.657171,-0.778485,-0.314559,-0.0881725,-0.239624,-0.0450805,-0.610458,0.113327,-0.166635,-0.488726,-0.198744,-0.581294,-0.301439,0.152391,-0.380257,-0.689295,-0.763482,-0.350798,-0.7634,-0.255974,-0.206113,0.160116,0.474935,0.365853,0.0406852,-0.559898,0.588112,-0.0139176,0.407707,-0.318787,0.491256,0.0382806,-0.221349,0.0749656,-0.111341,0.567333,0.94823,0.573435,0.0492938,-0.26303,-0.0156882,-0.396832,0.29883,-0.297557,0.146244,-0.254236,-0.787485,-0.428058,-0.265627,1.06526,-0.0244829,-0.241688,-1.01679,-0.429854,-0.458705,-0.148838,-0.619109,1.53862,0.280196,0.325937,0.113555,0.375891,-1.06617,0.448092,0.0229874,0.183696,0.463825,0.26026,0.810523,0.262756,0.428082,-0.435308,0.117764,0.54248,-0.0593219,-0.19627,0.168103,0.730697,1.02738,-0.147932,0.732996,-0.21111,0.410616,1.27095,0.990666,-0.138834,-0.0545018,-0.482743,0.162763,0.0709213,0.0527198,-0.495668,0.800951,-0.426555,-0.295203,-0.00591962,-0.385951,0.822164,0.932695,0.920072,0.112099,0.0184555,-0.275203,3.29669,0.11296,0.570757,0.353632,0.435997,0.71789,0.192611,0.451043,0.0580123,0.0846386,0.237388,0.0996133,0.0690293,0.284506,0.21208,0.0439344,0.181807,0.256152,0.128294,0.0616882,0.00527187,0.0792534,0.50145,0.534597,0.478585,0.0402344,0.24134,0.0284778,0.1319,0.259601,0.297382,0.0746675,0.479307,0.866999,1.02742,0.976198,-0.161281,1.82848,0.372541,0.633874,0.381564,0.58917,0.728166,-0.105324,-0.0435098,-0.844563,0.00929116,-0.388156,-0.0694796,0.156482,-0.714677,0.35262,-0.24161,-0.450509,-0.86855,-1.13305,-1.39327,-0.250706,-0.666157,-0.8158,-0.818273,-0.857681,-1.15026,-0.668418,-0.0933644,0.456818
1922.44,0.936987,0.00262642,11,2047,0,-1825.61,-0.113018,0.437829,0.572731,-0.517736,-0.0612846,0.0179756,-0.349024,-0.0628986,0.172517,0.363149,0.404239,0.212104,-0.0198676,-0.479691,0.0490752,-0.0113257,0.368917,-0.00517607,0.254103,0.431785,0.059906,0.407024,-0.544232,0.372684,0.0629969,0.0375143,0.212216,-0.36038,0.264109,0.454161,-0.0523803,-0.464763,-0.49266,-0.390753,0.47642,0.586943,0.266812,0.174037,0.208766,-0.214125,0.152892,0.682647,0.0561261,0.591489,0.227349,-0.253457,-0.707583,0.458672,-0.138243,0.201459,-0.454795,0.38407,0.0128771,-0.460831,-0.0446573,-0.17352,0.441654,0.642535,0.43466,-0.183888,-0.360733,-0.209675,-0.384001,0.294059,-0.3716,0.173052,-0.318786,-0.913262,-0.532535,-0.367109,0.885545,-0.100482,-0.335145,-1.11192,-0.451626,-0.648533,-0.221395,-0.771975,1.50173,0.375577,0.180608,0.0217334,0.347951,-1.3155,0.28219,-0.145693,0.0735405,0.390388,0.322765,0.810927,0.0966579,0.21719,-0.557403,-0.0379732,0.287537,-0.165937,-0.539202,0.0663008,0.741481,0.948651,-0.312453,0.763029,-0.373182,0.224318,1.09495,0.920289,-0.25192,-0.168075,-0.613706,0.0923109,-0.123493,-0.115569,-0.560637,0.687493,-0.547534,-0.319564,-0.085444,-0.615014,0.568369,0.73036,0.695304,-0.0201672,-0.165875,-0.397056,4.40034,0.156013,0.290006,0.378132,0.221119,1.55029,0.114358,0.596457,0.38283,0.0547145,0.214887,0.273516,0.439059,0.0189686,0.0760548,0.667381,0.00518852,0.325554,0.147409,0.182379,0.0295496,0.0337811,0.0495907,0.0805352,0.0442839,0.398141,0.351538,0.0335022,0.252846,0.193185,0.135118,0.262094,0.0675102,0.946603,1.09685,1.0779,-0.0452396,1.95453,0.551838,0.727606,0.531936,0.635356,0.794864,0.0418925,0.0712994,-0.752086,0.180132,-0.286925,0.0794931,0.392298,-0.609454,0.457083,-0.105697,-0.292194,-0.78296,-1.03163,-1.19939,-0.11809,-0.516886,-0.724866,-0.742837,-0.70962,-1.10966,-0.5249,-0.0627173,0.455493
1909.74,0.992879,0.00262642,11,2047,0,-1818.55,0.175557,0.477414,-0.0237567,-0.416639,-0.0559472,0.0678466,-0.131549,-0.0822203,0.0184948,0.355333,-0.130688,0.239979,0.234394,-0.847242,0.460475,-0.470739,0.302776,-0.1721,-0.431668,-0.0116567,-0.499119,0.211393,-0.370557,0.293295,0.0721173,-0.038922,-0.289656,-0.534277,0.696771,-0.129161,-0.118305,-0.129808,-0.302124,-0.91971,0.495036,-0.520297,0.190137,-0.0932418,-0.250524,-0.0990169,-0.047761,0.350274,-0.057737,0.491597,0.222867,0.0653354,-0.824235,0.404728,-0.197238,0.293703,-0.430844,0.359726,-0.0277833,-0.252367,-0.0508751,-0.304375,0.463703,0.711862,0.367019,-0.0750602,-0.561891,-0.181567,-0.475639,0.317937,-0.510139,0.153147,-0.336615,-0.853114,-0.399302,-0.468724,0.95984,-0.166098,-0.248172,-1.04975,-0.439142,-0.573596,-0.267523,-0.752414,1.25648,0.226909,0.175583,-0.0551479,0.232013,-1.14816,0.354291,-0.0221426,-0.0256316,0.44849,0.225938,0.819834,0.12714,0.341679,-0.651281,-0.0990565,0.321593,-0.17668,-0.428886,-0.0250992,0.652495,0.982374,-0.364515,0.619493,-0.424206,0.363261,1.06557,0.912444,-0.278774,-0.070662,-0.653584,-0.060702,-0.0254002,-0.203915,-0.525895,0.616637,-0.578979,-0.406613,-0.20305,-0.449148,0.555689,0.832775,0.728725,0.00595963,-0.172544,-0.437761,3.69878,0.253044,0.204681,0.0253134,0.0827166,0.567295,0.127064,0.395794,0.431763,0.308055,0.195976,0.443588,0.532853,0.500988,0.143626,0.425365,0.531883,0.376084,0.0236365,0.539946,0.737509,0.0213056,1.19576,0.380093,0.150246,0.549604,0.189275,0.430128,0.257441,0.0580512,1.22871,0.0485006,0.0496947,0.904108,1.15628,1.09029,-0.049572,2.02191,0.4985,0.751707,0.532739,0.717283,0.847047,0.103011,0.155311,-0.704828,0.206059,-0.25302,0.0470293,0.225167,-0.621088,0.570111,-0.0833491,-0.22983,-0.707917,-0.987616,-1.32992,-0.110144,-0.506628,-0.689299,-0.716241,-0.709653,-1.10253,-0.500784,-0.0537281,0.451337
1900.14,0.972952,0.00262642,11,3071,0,-1823.35,-0.581732,0.839936,0.116036,-0.27561,-0.193746,0.00687406,-0.0886596,0.0140585,0.45671,0.250597,0.341018,0.426129,0.678761,-0.357899,0.437736,0.212551,0.15322,0.231176,0.763593,1.0503,0.661008,0.0319855,0.0921848,1.03842,0.272407,0.550195,0.487309,0.190646,0.37096,0.650589,0.632981,0.23572,0.0933778,0.424891,0.751557,0.924684,0.254418,0.372298,0.684785,0.136205,0.697922,0.606502,-0.167633,0.53377,0.0989743,-0.0865197,-0.982323,0.33158,-0.353825,0.09736,-0.65193,0.23374,-0.193696,-0.435127,-0.229109,-0.367573,0.311123,0.545055,0.19697,-0.271631,-0.707147,-0.38581,-0.625404,0.161604,-0.631674,0.00510954,-0.474288,-1.05931,-0.542274,-0.628311,0.774889,-0.287684,-0.476838,-1.24275,-0.564685,-0.699788,-0.312973,-0.923876,1.10467,0.0401134,0.0325061,-0.231983,0.0808391,-1.34601,0.202157,-0.117426,-0.235084,0.225377,0.124017,0.666693,-0.0190022,0.183969,-0.758722,-0.318576,0.173925,-0.325881,-0.687728,-0.156287,0.492845,0.83836,-0.493459,0.538294,-0.532291,0.15244,1.02173,0.725954,-0.449055,-0.277742,-0.798597,-0.229187,-0.201169,-0.37683,-0.722233,0.556981,-0.75364,-0.477271,-0.338708,-0.549812,0.300846,0.674024,0.565048,-0.318118,-0.329502,-0.529705,2.39338,0.152634,0.514029,0.48087,0.0215908,1.32481,0.0185357,0.293417,0.126716,0.178391,0.747371,0.447837,0.251953,0.25806,0.0167405,0.515092,0.244912,0.33804,0.170499,0.939586,0.148227,0.0964049,0.112994,0.129789,0.454596,0.50144,0.120434,0.265662,0.283619,0.155946,0.0963168,0.341326,0.263511,1.01731,1.34952,1.30985,0.158602,2.11666,0.707008,0.896532,0.699427,0.896623,1.02048,0.233128,0.183648,-0.546664,0.350765,-0.114893,0.215562,0.426734,-0.443648,0.678395,0.0733954,-0.0902663,-0.582612,-0.812705,-1.13003,0.0809802,-0.352022,-0.634135,-0.550603,-0.520174,-0.927765,-0.321732,0.200954,0.444399
1923.43,0.999446,0.00262642,10,1023,0,-1807.04,0.147347,-0.0789412,-0.0575402,-0.290008,-0.146471,0.0492779,-0.109796,-0.187217,-0.0610751,0.31742,0.347112,0.386414,0.136805,-0.457601,0.396823,-0.219259,0.569622,-0.0123004,-0.104003,0.347244,-0.109576,-0.225862,-0.779522,0.0994111,-0.00611945,0.247831,0.368845,-0.555791,0.477543,0.0340609,-0.485129,-0.0953489,0.083659,-0.280921,0.199501,-0.853546,-0.216803,-0.0192121,-0.0385499,0.48848,0.266283,0.2873,0.0707048,0.531612,0.411468,-0.022289,-0.479751,0.595911,-0.0364612,0.427918,-0.305598,0.526016,0.143958,-0.120057,0.129456,-0.0580632,0.60598,0.817557,0.559229,0.0121289,-0.262225,0.0213651,-0.304865,0.474737,-0.246089,0.241032,-0.227119,-0.80118,-0.37699,-0.335773,1.03973,-0.00588988,-0.143827,-0.937403,-0.333627,-0.440684,-0.133567,-0.632424,1.57353,0.436122,0.419312,0.203642,0.364488,-1.07749,0.41669,0.0303893,0.103271,0.608197,0.353695,1.03162,0.238446,0.33873,-0.410431,0.0572929,0.449152,-0.024155,-0.370978,0.201803,0.799396,1.05805,-0.157593,0.870597,-0.232981,0.490791,1.20152,1.0484,-0.123668,0.015654,-0.368607,0.194582,0.0256268,0.0503257,-0.322412,0.648424,-0.434561,-0.280716,-0.0458778,-0.411071,0.714377,0.924051,0.870761,0.123608,0.0115821,-0.326658,2.68271,0.268974,0.225945,0.420459,0.0647675,1.18884,0.479444,0.083612,0.0436556,0.400495,0.061679,0.426141,0.230001,0.125141,0.112589,0.140785,0.125303,0.177797,0.270232,0.0677419,0.146215,0.372681,0.427155,1.36973,0.467023,0.105552,0.952307,0.894973,0.732334,0.111601,0.55358,0.268359,0.0662559,0.775455,1.00592,0.921799,-0.189779,1.80345,0.337327,0.629023,0.472509,0.532377,0.613124,-0.0944015,-0.0497708,-0.826696,-0.0138481,-0.398605,-0.106589,0.163063,-0.727958,0.44174,-0.209704,-0.388148,-0.869291,-1.1461,-1.40088,-0.292915,-0.676273,-0.939295,-0.873634,-0.855712,-1.21734,-0.685153,-0.14307,0.452353
1921.01,0.991003,0.00262642,10,2047,0,-1824.87,-0.028337,0.245124,-0.174086,-0.786639,0.0205461,-0.0619997,-0.013148,-0.0663773,-0.173992,0.315544,0.110686,-0.104631,-0.123438,-0.0934985,0.0208406,0.277566,0.257203,0.0438439,0.0527468,0.0681222,-0.442195,-0.0468424,-0.33598,-0.109879,-0.192292,-0.202282,0.501337,-0.733386,0.314314,-0.198001,-0.301506,-0.530313,-0.666322,-0.729573,0.0989761,-0.299791,0.0725201,-0.208204,-0.330604,-0.484777,0.142597,-0.145609,0.348533,0.500062,0.561672,0.342778,-0.518924,0.830351,0.227646,0.548802,-0.137162,0.72189,0.303229,-0.102897,0.331854,0.0658902,0.806488,1.05701,0.719209,0.239808,-0.173284,0.115984,-0.0699223,0.699799,-0.094195,0.478465,0.0187435,-0.453133,-0.0962258,-0.0402739,1.29614,0.22967,0.0696007,-0.771967,-0.115527,-0.252188,0.169944,-0.447726,1.63464,0.571128,0.505037,0.274796,0.730711,-0.863408,0.713155,0.274108,0.420336,0.714377,0.678392,1.09916,0.510265,0.744058,-0.256576,0.355192,0.723599,0.2159,-0.120487,0.329289,1.05206,1.3278,0.0153501,1.0684,-0.0395046,0.637694,1.53546,1.24697,0.137504,0.203628,-0.328364,0.342225,0.318086,0.138039,-0.244354,1.16047,-0.246883,0.00520934,0.269263,-0.108308,0.888524,1.15129,1.0789,0.267077,0.133432,0.0295348,3.13238,0.717575,0.493324,0.813849,0.319012,1.06,0.0999632,0.1521,0.0714807,0.186519,0.232039,0.0771596,0.580168,0.487488,0.272727,0.3723,0.166166,0.189779,0.0112019,0.107622,0.0161789,0.0993854,0.221697,0.266781,0.216472,0.260555,0.214081,0.0869153,0.209431,0.425534,0.0679187,0.211305,0.434073,0.562021,0.826729,0.777806,-0.344494,1.60071,0.134926,0.347475,0.276858,0.338785,0.416441,-0.306151,-0.303242,-1.07446,-0.148713,-0.570563,-0.315178,-0.0359918,-0.950058,0.20685,-0.468559,-0.596841,-1.13657,-1.33727,-1.62169,-0.504964,-0.894974,-1.03527,-1.05336,-1.08352,-1.40427,-0.895429,-0.41084,0.453173
1904.68,0.995946,0.00262642,10,1023,0,-1801.74,-0.105349,0.605351,0.638956,-0.606895,-0.265818,-0.00124112,-0.193575,-0.00740259,-0.132304,0.27085,-0.230266,-0.0768218,0.223006,-0.627521,0.592569,-0.568599,-0.105851,-0.480942,0.0341278,-0.188457,-0.535149,0.066519,-0.151915,-0.278937,0.140491,-0.314523,0.139858,-0.770376,-0.0228119,-0.383495,-0.826436,-0.0236732,-0.263676,-0.215028,0.356674,-0.251711,-0.220029,-0.0281083,-0.472537,-0.534473,0.203217,0.211123,0.241144,0.540395,0.575667,0.264946,-0.443543,0.765175,0.154038,0.481888,-0.246229,0.626614,0.366311,-0.0584754,0.330877,0.179535,0.655523,0.859056,0.737646,0.191928,-0.175977,0.142359,-0.158064,0.610974,-0.176396,0.455724,-0.0251147,-0.523671,-0.211023,-0.206605,1.34798,0.281523,-0.0145414,-0.826144,-0.0204885,-0.328921,0.106078,-0.40761,1.65937,0.546001,0.526609,0.28972,0.610366,-0.930796,0.695679,0.138723,0.231098,0.654464,0.666154,1.0657,0.443927,0.607778,-0.302278,0.263591,0.604666,0.188505,-0.199049,0.35186,0.929031,1.28056,0.0262063,1.00845,-0.156238,0.610641,1.44815,1.19328,0.0746416,0.203555,-0.348458,0.363432,0.232317,0.125741,-0.2826,0.949181,-0.292892,-0.0849092,0.202961,-0.0941774,0.783078,1.09031,0.991538,0.312925,0.214862,-0.0563974,3.00468,0.0919645,0.280032,0.0949307,0.685799,0.569813,0.28438,0.177012,0.209926,0.253308,0.167775,0.234718,0.806884,0.634533,0.132904,0.0999309,0.0294817,0.17695,0.151154,0.0745457,0.0215014,0.0974839,1.01126,0.661108,0.190943,0.180937,0.55627,0.194757,0.0674659,0.541617,0.0488127,0.0115917,0.103844,0.587069,0.824762,0.826111,-0.348936,1.6497,0.195047,0.410209,0.256039,0.415865,0.490167,-0.215186,-0.215164,-1.04497,-0.192117,-0.589154,-0.267493,0.107418,-0.882023,0.217859,-0.319689,-0.632662,-1.02489,-1.33656,-1.58873,-0.407279,-0.860508,-1.07101,-1.04638,-1.01337,-1.29057,-0.796351,-0.312248,0.449449
1916.52,0.998871,0.00262642,11,3071,0,-1822.58,0.323577,0.192247,0.158703,-0.553126,-0.0174607,0.211415,-0.291393,-0.0846786,-0.761381,0.20347,-0.706119,-0.635999,-0.889701,-0.734464,-0.778627,-0.963398,-0.896961,-0.639306,-0.880023,-0.69214,-0.830853,-0.508655,-0.779475,-0.539185,-0.663211,-0.655541,-0.874464,-0.876379,-1.02588,-0.637244,-0.453351,-0.609302,-1.13392,-0.642517,-0.304617,-0.608814,-0.505436,-0.536163,-0.623983,-0.810831,-0.648538,-0.256131,0.374968,0.468979,0.65,0.33514,-0.361768,0.794701,0.225917,0.558407,-0.135253,0.771994,0.419972,0.0663065,0.400595,0.235387,0.799431,0.983032,0.842591,0.248718,-0.0541178,0.29038,-0.0530063,0.704303,-0.0714339,0.462965,0.107991,-0.480047,-0.145459,-0.0602549,1.39934,0.328455,0.032086,-0.718273,0.0599645,-0.223259,0.238056,-0.311331,1.69642,0.660477,0.592318,0.470961,0.692402,-0.82262,0.748696,0.236171,0.368895,0.747616,0.725051,1.07523,0.519873,0.686133,-0.229616,0.332026,0.728225,0.267751,-0.150829,0.482111,0.94399,1.41175,0.145051,1.02306,-0.0664625,0.653172,1.49209,1.26693,0.19302,0.260015,-0.271953,0.41924,0.356371,0.255924,-0.156497,1.03118,-0.184116,0.0274079,0.26358,-0.0504489,0.906599,1.20999,0.974073,0.450273,0.244483,-0.0219005,2.33513,0.0525915,0.56168,0.511621,0.196592,2.53895,0.309014,0.753975,0.371834,0.0352452,0.0494989,0.233107,0.955155,0.186168,0.185036,0.156729,0.697391,1.02107,0.160894,1.14915,0.755169,0.0709823,1.30752,0.0312274,0.593539,0.091376,1.00446,0.0488794,0.506725,0.0534343,0.187896,0.482506,0.529676,0.533413,0.730654,0.694697,-0.372498,1.53727,0.0980184,0.345069,0.15294,0.288967,0.454785,-0.382327,-0.296337,-1.15182,-0.255095,-0.754999,-0.336036,-0.111055,-0.984831,0.0969244,-0.453992,-0.672008,-1.18917,-1.37496,-1.63092,-0.563665,-0.886805,-1.14209,-1.1361,-1.08649,-1.40594,-0.8905,-0.347337,0.449371
1923.56,0.996926,0.00262642,10,1023,0,-1824.6,-0.0334239,0.208474,0.584693,-0.369362,-0.287235,0.196479,-0.248662,-0.00344457,-0.58046,0.199447,-0.749936,-0.308212,-0.751877,-1.06509,-0.566333,-0.59732,-0.625046,-0.515711,-0.595212,-0.673348,-0.698907,-0.887601,-0.664018,-0.297046,-0.622865,-0.621073,-0.36709,-0.859247,-0.807742,-0.189931,-0.687418,-0.431628,-0.711349,-0.553475,-0.81038,-0.321537,-0.411427,-0.280567,-0.235609,-0.5619,-0.496462,-0.159444,0.341159,0.450996,0.578967,0.326581,-0.414475,0.858462,0.215739,0.621668,-0.070025,0.69919,0.277033,-0.0642611,0.40043,0.149822,0.822785,1.15175,0.740591,0.25654,-0.14196,0.137758,-0.117804,0.693158,-0.106693,0.482175,-0.0494767,-0.416372,-0.0676626,0.00435877,1.18568,0.156992,0.121717,-0.741324,-0.163683,-0.18642,0.045268,-0.464395,1.74592,0.584394,0.599325,0.283788,0.589362,-0.891632,0.657527,0.319021,0.426172,0.794113,0.579924,1.21689,0.489172,0.620151,-0.17295,0.348232,0.755712,0.0796019,-0.0679161,0.318484,1.09857,1.35703,0.0661536,1.08469,0.00848758,0.740125,1.45168,1.27805,0.0619611,0.257025,-0.254948,0.358547,0.175616,0.191818,-0.186536,1.00994,-0.254139,-0.0561668,0.223814,-0.18061,1.011,1.14989,1.15854,0.196543,0.166687,-0.0522863,2.66096,0.0157061,0.215091,0.687406,0.386051,1.37901,0.324323,0.857123,0.259186,0.030125,0.278964,0.157483,0.096857,0.310804,0.319109,0.217465,0.526597,0.319688,0.228942,0.887968,0.36984,0.662179,1.02498,0.411095,0.164206,0.490602,0.209683,0.0426214,0.104286,0.031388,0.124391,0.235012,0.367114,0.613328,0.760214,0.71155,-0.329702,1.60985,0.148275,0.393427,0.171578,0.382816,0.476676,-0.322766,-0.248403,-1.12724,-0.220016,-0.710536,-0.347149,-0.0735806,-0.951796,0.118316,-0.410597,-0.65545,-1.11882,-1.36082,-1.59867,-0.519675,-0.875245,-1.01292,-1.0896,-1.07387,-1.36452,-0.867333,-0.367812,0.450804
1924.31,0.983897,0.00262642,11,2047,0,-1825.33,0.200878,0.460489,0.528893,-0.191917,-0.155531,0.0582287,-0.277607,-0.211399,-0.506907,0.32331,-0.575819,-0.208666,-0.292662,-0.982511,-0.708766,-0.916761,-0.504667,-1.21612,-1.12517,-0.498507,-1.1015,-0.485602,-0.877039,-0.343319,-0.308766,-0.652068,-0.149076,-0.655702,-0.571526,-0.365819,-0.521141,-1.16832,-0.339519,-0.750083,-0.811331,-0.830634,-0.807735,-0.0758372,-0.608637,-0.222207,-0.174168,-0.0499595,0.315517,0.507052,0.601948,0.218581,-0.408726,0.732178,0.184406,0.534464,-0.149832,0.772416,0.371031,0.0611449,0.34385,0.103526,0.844574,1.0132,0.799532,0.222715,-0.0976555,0.202817,-0.0844887,0.64899,-0.046972,0.446611,0.0235697,-0.631524,-0.165319,-0.105568,1.30557,0.248445,-0.0313251,-0.806933,-0.116015,-0.264962,0.17423,-0.429129,1.65973,0.621939,0.525586,0.45086,0.742697,-0.749462,0.689753,0.259352,0.40588,0.667595,0.669195,1.19495,0.464342,0.665913,-0.268606,0.351693,0.664366,0.270503,-0.190303,0.382608,0.963521,1.29208,0.0422381,1.06541,0.00829611,0.685735,1.51942,1.19074,0.136178,0.201029,-0.325432,0.325097,0.311902,0.138162,-0.206499,1.01493,-0.28228,-0.035697,0.210501,-0.173262,0.801871,1.13275,1.00741,0.332596,0.162978,-0.019565,2.7751,0.0658021,0.130314,0.147767,0.641554,0.79206,0.155508,0.165349,0.26411,0.217442,0.506296,0.00350504,0.436473,0.259745,0.163035,0.0237793,0.496932,0.730197,0.796061,0.262704,0.0516747,0.654763,0.126282,1.73211,0.411015,0.306729,0.00422983,0.646265,0.0358964,0.259927,1.17578,0.250609,0.18557,0.537713,0.764971,0.757885,-0.406244,1.63682,0.137942,0.359519,0.271487,0.333753,0.450873,-0.307138,-0.241615,-1.09063,-0.166737,-0.647754,-0.316128,-0.00345212,-0.920961,0.151798,-0.40366,-0.64215,-1.05575,-1.36511,-1.61303,-0.473217,-0.869144,-1.10504,-1.05923,-1.11131,-1.36131,-0.920415,-0.327075,0.450863
1926.09,0.914306,0.00262642,11,2047,0,-1829.02,0.0239472,0.73489,0.337483,0.142348,-0.23405,-0.00488073,-0.0735668,-0.03035,-0.686629,0.255567,-0.609276,-0.625822,-0.285547,-0.978654,-0.253796,-0.757934,-0.366697,-0.705232,-0.336785,-0.159203,-1.12689,-0.660888,-1.40906,-0.865739,-0.385695,-0.263298,-0.278291,-1.1758,-0.00489478,-0.552376,-0.615644,-1.14744,-0.753954,-0.620006,-0.451569,-0.915842,-0.820073,-0.61027,-0.714213,-0.996706,-0.674479,-0.701868,0.189769,0.588203,0.509349,0.131426,-0.482347,0.687868,0.126515,0.48903,-0.212103,0.691647,0.294195,-0.0769035,0.302699,0.0882364,0.819194,1.02954,0.724123,0.122893,-0.104525,0.103427,-0.0638268,0.572214,-0.0526304,0.415935,-0.0346057,-0.592812,-0.207792,-0.126052,1.2595,0.235829,-0.0825178,-0.819482,-0.162177,-0.290108,0.0386435,-0.517746,1.60406,0.527695,0.471999,0.3865,0.643661,-0.839808,0.624519,0.274382,0.355693,0.623114,0.638711,1.12614,0.391851,0.595901,-0.271744,0.300682,0.56228,0.193672,-0.162034,0.307904,0.952171,1.193,0.00405222,1.0253,-0.0209019,0.61496,1.4626,1.20897,0.0635004,0.170639,-0.396728,0.320646,0.230624,0.0336944,-0.298276,0.948025,-0.26351,-0.088396,0.0960054,-0.190765,0.804515,1.05191,1.00723,0.298202,0.127613,-0.0974335,4.01967,0.160982,0.371606,0.166862,0.307301,0.360136,0.3494,0.0784359,0.870332,0.873064,0.360053,0.00927648,0.513808,0.131212,0.296472,0.198027,0.122458,0.0548186,0.0784809,0.0862974,0.0962035,0.263737,0.145022,0.964794,0.541274,0.40872,0.00574582,0.337939,0.33698,0.0413278,0.226612,0.164186,0.417797,0.609976,0.831676,0.797281,-0.245318,1.6299,0.265216,0.460236,0.256665,0.381291,0.515848,-0.267978,-0.220747,-1.03523,-0.179448,-0.636643,-0.265779,0.0681712,-0.924317,0.227753,-0.355625,-0.565416,-1.07344,-1.24653,-1.56745,-0.439953,-0.809204,-1.01069,-1.04773,-1.0451,-1.3298,-0.779959,-0.341511,0.439798
