# 0.130066, 0.131341, 0.094251, 0.529852, 0.480477, 0.495818, 0.771704, 0.558194, 0.351792, 0.842022, 0.402135, 0.486908, 0.755476, 0.875297, 0.595565, 0.529111, 0.571494, 0.296302, 0.447181, 0.490333, 0.440551, 0.408081, 0.823598, 0.486613, 0.811825, 0.321517, 0.65217, 0.506174, 0.43265, 0.343679, 0.549169, 0.552173, 0.541518, 0.436087, 0.430073, 0.0328971, 0.0260006, 0.156354, 0.168918, 0.16793, 0.143459, 0.135119, 0.234644, 0.141231, 0.308421, 0.193274, 0.164795, 0.155794, 0.156328, 0.152348, 0.154367, 0.288619, 0.213765, 0.187055, 0.204581, 0.206654, 0.150938, 0.186227, 0.128295, 0.214876, 0.171514, 0.206782, 0.197023, 0.221549, 0.18954, 0.197748, 0.167224, 0.164557, 0.168848
89.7611,0.839171,0.0707006,6,63,0,-62.4911,-0.426928,-0.0236562,0.138363,0.536423,1.58486,-0.645832,1.15323,-0.338115,-0.477984,0.153037,-2.32453,-0.792876,0.691707,-1.49219,0.209484,1.16409,1.42392,-1.99998,-0.693706,-0.0788771,-1.14974,0.659357,0.936432,0.102249,2.22913,-0.892852,0.0843717,-0.782806,0.250722,0.312682,-1.24581,-0.232114,-0.805333,1.49241,0.801463,1.81078,1.13726,-0.208658,-0.589086,0.33359,-1.45056,-0.725519,1.12784,-1.50463,1.20741,0.638032,-1.59491,-1.39841,0.327176,-0.581552,0.506872,1.73718,0.762215,0.774759,0.63706,0.0838433,-0.936468,0.341314,-1.33765,1.21034,-1.23259,-0.147254,0.528516,0.703736,-0.45544,0.361975,0.168501,0.593242,0.443981,0.0505651,0.19563,-0.113016,0.135908,-0.0704389,-0.0897916,-0.00248149,-0.345286,-0.133361,0.0720506,-0.23012,0.00532874,0.137412,0.173362,-0.30038,-0.11964,-0.0345698,-0.182737,0.0675747,0.105912,-0.00950862,0.284774,-0.147194,-0.0119822,-0.131968,0.0110346,0.0196076,-0.19603,-0.0557722,-0.135085,0.182839,0.0872369,4.8234,3.12938,8.93661,1.17483,2.67962,22.0526,1.10476,24.1412,12.6339,0.99696,1.24661,8.87166,3.15631,10.8832,44.0973,14.5503,14.7594,12.62,6.727,2.10807,9.01546,1.3358,24.2217,1.50532,5.17227,11.1544,13.6141,3.64306,9.2298,7.40687,12.0065,10.132,-0.376363,-0.231298,-0.539944,-0.29102,-0.497367,-0.51672,-0.42941,-0.772214,-0.560289,-0.354878,-0.657048,-0.421599,-0.289517,-0.253566,-0.727309,-0.546568,-0.461498,-0.609666,-0.359354,-0.321017,-0.436437,-0.142154,-0.574122,-0.43891,-0.558896,-0.415894,-0.407321,-0.622958,-0.4827,-0.562013,-0.244089,-0.339691,0.592996,0.557568,0.631799,0.572246,0.62184,0.62638,0.605733,0.684,0.636519,0.5878,0.658597,0.603866,0.571878,0.563054,0.674214,0.633339,0.613369,0.647864,0.588884,0.579572,0.60741,0.535479,0.639714,0.607999,0.636197,0.6025,0.600445,0.650891,0.618385,0.636918,0.560721,0.584116
88.4291,0.799449,0.0707006,6,63,0,-52.7496,-0.238319,-0.237301,0.22966,-0.514412,-0.456716,-0.854111,0.396273,1.39767,-0.469584,0.561889,-0.838421,0.0674973,-0.289784,1.22418,0.889265,-0.3234,0.351492,-1.34745,-0.62646,0.797416,0.824444,-0.529043,-0.934165,0.54862,0.114006,-0.909684,0.722818,-0.800633,-1.35052,-1.53348,1.28438,0.9829,1.45743,-1.06562,0.703554,1.66742,0.903754,0.0815582,0.842065,0.294179,-1.16245,-0.0505834,0.113122,-1.38776,1.77778,1.00218,-2.05003,-1.48099,-0.573192,0.23855,0.0198235,2.01143,0.747671,-0.407141,0.848634,1.20674,-1.85138,0.00128855,-1.16158,1.79782,-1.51833,0.631535,1.08053,1.83904,0.191551,-0.302992,0.0929115,0.078235,0.00628679,-0.355441,-0.342191,-0.433456,-0.146293,0.0836875,-0.345146,-0.108258,-0.429853,-0.2218,-0.303853,0.0438445,-0.0330731,-0.311573,-0.156578,-0.546756,-0.381174,-0.0541671,-0.0479598,-0.358801,-0.451842,-0.111305,-0.211119,-0.446219,-0.0712993,-0.421175,-0.547461,-0.58948,0.0576678,-0.0115688,0.0974122,-0.482031,-0.0757235,5.70378,11.3412,6.91219,1.85309,5.06172,5.86883,1.51168,26.4193,13.107,0.830852,1.38953,3.15629,6.57327,5.39426,32.6308,10.4138,3.66734,11.4087,15.7685,0.994241,5.30466,1.85455,26.9023,1.34342,9.37619,14.0687,27.9232,6.29991,4.02929,5.76261,5.68668,5.32867,-0.59376,-0.58051,-0.671775,-0.384612,-0.154631,-0.583465,-0.346577,-0.668172,-0.460119,-0.542172,-0.194474,-0.271392,-0.549892,-0.394897,-0.785075,-0.619493,-0.292486,-0.286278,-0.59712,-0.69016,-0.349624,-0.449438,-0.684538,-0.309618,-0.659493,-0.78578,-0.827798,-0.180651,-0.249888,-0.140907,-0.72035,-0.314042,0.644227,0.641185,0.661901,0.594985,0.538581,0.641864,0.585787,0.661094,0.613042,0.632318,0.548466,0.567435,0.634111,0.597461,0.686773,0.650103,0.572605,0.571085,0.644997,0.666003,0.586526,0.610506,0.664751,0.576792,0.659147,0.686924,0.695889,0.54504,0.562149,0.535168,0.672684,0.577872
88.2178,0.774749,0.0707006,6,63,0,-57.7218,-0.417252,-0.0366117,0.206347,0.313464,0.407769,0.472724,0.523287,-1.21513,-0.422179,1.57743,-1.82372,-1.29301,2.16308,1.30627,-0.132211,0.542043,0.0980204,-1.73257,-0.797112,-1.57937,-0.971373,-0.11979,1.91038,-1.50031,1.5986,-0.874846,0.953488,0.615647,0.504415,-0.57096,1.044,-2.05733,-0.858899,0.167382,0.295667,1.81632,1.20657,-0.0934455,-0.991433,0.523805,-0.922827,-0.409166,1.32954,-1.18509,1.2694,0.475455,-1.6191,-1.05216,0.0264004,-0.316685,-0.0137753,1.51371,0.562389,1.12528,0.706946,-0.0216339,-0.462159,0.477746,-1.14519,0.732623,-1.09151,-0.451042,0.0592401,-0.0328414,-0.243841,0.113954,-0.0491601,-0.431548,-0.418901,0.0280708,0.0475304,0.0609337,0.0713671,-0.287351,-0.123727,0.288886,-0.412931,-0.303422,0.409734,0.232934,-0.063893,0.0752373,-0.0163855,-0.394123,-0.201094,-0.36251,-0.237052,-0.0613301,0.35759,-0.346197,0.293255,-0.217134,0.160138,0.0904253,0.067473,-0.154428,0.178814,-0.461136,-0.213843,-0.00207286,0.0243984,5.49351,1.85908,11.569,2.01952,3.75327,30.5848,1.4717,28.444,10.9134,0.871759,1.72774,6.3482,4.19634,6.04781,38.1954,12.1203,23.9039,14.4298,5.99073,3.5208,10.9436,1.54428,14.8839,1.64762,3.56834,6.60478,5.91027,4.58186,7.05552,5.79503,3.65327,3.70944,-0.389181,-0.369721,-0.356318,-0.345884,-0.704603,-0.540979,-0.128365,-0.830183,-0.720673,-0.00751745,-0.184318,-0.481145,-0.342014,-0.433637,-0.811375,-0.618345,-0.779762,-0.654304,-0.478582,-0.0596612,-0.763448,-0.123996,-0.634385,-0.257113,-0.326826,-0.349778,-0.571679,-0.238437,-0.878387,-0.631095,-0.419324,-0.392853,0.596085,0.591392,0.588149,0.585619,0.669207,0.63204,0.532047,0.696394,0.672755,0.501879,0.545949,0.618018,0.58468,0.606742,0.692402,0.649842,0.685629,0.65798,0.617413,0.514911,0.682102,0.530959,0.653483,0.563927,0.580987,0.586564,0.639151,0.559328,0.706488,0.652738,0.603322,0.596969
95.1478,0.944557,0.0707006,6,63,0,-48.945,0.222682,-0.595111,0.311625,0.0656248,-0.242602,-0.729347,0.562305,0.322775,-0.306877,1.40365,-0.863529,-0.0537976,0.689314,0.865025,0.854912,-0.180707,0.307992,-1.42092,-1.05121,0.0583606,0.179877,0.210375,0.392618,0.166432,-0.453366,-1.01027,0.46867,-0.487565,-1.18314,-0.816544,1.10276,0.28949,0.735589,0.43173,-1.25871,1.69564,1.12395,0.225572,0.799974,-0.0572842,-1.26928,-0.34901,-0.473415,-0.823654,1.29637,0.738178,-1.68097,-0.851775,-0.358339,0.0498905,0.10586,0.519917,0.487278,-0.384487,0.659796,0.725257,-1.70772,0.225454,-1.24135,1.26807,-1.46403,1.21154,0.964251,1.88836,0.501798,-0.287637,-0.110099,0.488572,0.234257,-0.57466,-0.670712,-0.822393,-0.419883,-0.494526,-0.690741,-0.157699,-0.864208,-0.611875,-0.380304,-0.325548,-0.328699,-0.651424,-0.499133,-1.03791,-0.922694,-0.576924,-0.539057,-0.529553,-0.472761,-0.543247,-0.736391,-0.909937,-0.449062,-0.747048,-0.963806,-0.849566,-0.251464,-0.504899,-0.365883,-0.460573,-0.987355,7.02289,13.3935,5.1103,1.3087,3.6817,3.20128,2.15955,23.3991,12.4948,0.823921,2.09236,3.6433,5.76449,6.13877,9.7767,9.42455,3.53778,11.4412,12.3147,0.799522,7.02195,1.35044,22.6665,1.05143,21.271,16.1095,45.5158,9.57962,3.94463,4.81578,9.43826,7.09177,-0.351979,-0.44803,-0.599712,-0.197201,-0.271845,-0.46806,0.064982,-0.641526,-0.389194,-0.157622,-0.102866,-0.106018,-0.428742,-0.276451,-0.815224,-0.700012,-0.354243,-0.316375,-0.306871,-0.25008,-0.320565,-0.513709,-0.687255,-0.22638,-0.524366,-0.741125,-0.626884,-0.0287821,-0.282217,-0.143201,-0.237892,-0.764674,0.587097,0.610171,0.64559,0.549141,0.567546,0.614924,0.48376,0.655098,0.596089,0.539324,0.525694,0.52648,0.605573,0.568676,0.693222,0.668191,0.587646,0.578441,0.576121,0.562196,0.579462,0.625676,0.665356,0.556355,0.628168,0.677242,0.651783,0.507195,0.57009,0.535739,0.559194,0.682368
95.0759,0.969579,0.0707006,6,63,0,-64.9472,-0.136824,-0.205983,0.27074,0.133418,0.264987,0.0502647,0.651725,-0.417221,-0.575203,0.345227,-1.82765,-1.07626,1.0171,0.759753,0.132671,0.351554,0.809254,-2.20345,-0.546725,-1.31262,-1.15319,-0.743456,1.34571,-1.24267,2.10701,-0.492255,1.35747,0.870597,-0.0352338,-0.402072,0.575748,-0.80247,-0.180199,-0.774576,2.29938,1.47232,0.892499,0.223867,-0.605082,1.27947,-0.985745,-0.0387613,1.88038,-1.28014,2.15289,1.11398,-1.70637,-0.965754,0.48751,-0.0407458,0.106862,2.70073,0.8317,1.57242,1.275,0.691927,-0.521676,1.19235,-0.77923,0.835047,-0.984384,0.329405,1.12455,0.778338,0.219845,1.02221,0.32303,0.0927116,0.265227,-0.169862,-0.13424,-0.192374,-0.029535,-0.318942,-0.361714,-0.112516,-0.700801,-0.49737,0.0693876,-0.000287517,-0.170064,-0.110803,0.0131143,-0.802547,-0.354004,-0.561361,-0.518198,-0.407267,0.158355,-0.542423,0.364468,-0.339256,0.161538,0.0297223,-0.215522,-0.31484,-0.050105,-0.423244,-0.25477,-0.415692,0.41655,5.32345,2.54031,13.6569,1.80858,4.21111,23.3492,1.39068,29.778,11.7817,0.950644,1.84114,6.7357,4.20366,4.79558,48.5561,9.15785,17.7379,13.6025,8.08382,2.73662,12.6353,2.17463,9.18525,1.81078,5.84925,11.8933,8.73193,5.30438,10.8551,5.81607,4.7354,5.52363,-0.306686,-0.271065,-0.329199,-0.166359,-0.455766,-0.498538,-0.249341,-0.837625,-0.634194,-0.0674368,-0.137112,-0.306888,-0.247628,-0.12371,-0.939371,-0.490828,-0.698185,-0.655023,-0.544091,0.0215303,-0.679247,0.227644,-0.476081,0.0247133,-0.107102,-0.352347,-0.451665,-0.186929,-0.560068,-0.391595,-0.552516,0.279726,0.576076,0.567354,0.581564,0.541494,0.612009,0.622116,0.562014,0.697965,0.65344,0.516853,0.534224,0.576126,0.561593,0.530888,0.718973,0.620301,0.667785,0.658141,0.632764,0.494618,0.663571,0.443334,0.616822,0.493822,0.52675,0.587187,0.611035,0.546597,0.636468,0.596667,0.634719,0.430521
76.0831,0.941752,0.0707006,6,63,0,-54.7891,-0.146554,-0.29005,0.187075,-1.73393,0.969778,0.0688138,2.5137,-0.0974749,-1.10708,1.40467,-2.49208,-1.0614,0.688607,0.13432,-0.202642,1.71249,-0.20543,-0.895554,-0.188566,-1.03523,-1.32856,0.273015,2.08866,-1.29716,2.53679,-0.789142,1.88061,1.90215,0.31107,-0.807097,1.79777,-0.79445,-0.587536,-0.811426,1.94921,1.36675,0.993958,0.541085,0.00854218,1.35831,-0.762365,0.0526027,1.62087,-1.49637,1.96159,0.774246,-1.76491,-1.08664,0.185675,0.354496,-0.11036,2.60571,0.189125,1.65246,1.84578,0.384433,-1.07873,1.7816,-1.06109,1.12628,-0.648887,0.461003,0.931322,1.58719,0.773422,0.914602,0.457483,0.159343,0.393962,-0.614425,-0.108628,-0.277176,0.180203,-0.308285,-0.497157,-0.0272694,-0.756257,-0.488611,-0.161228,-0.264922,-0.327959,0.0303152,-0.32848,-0.457586,-0.325326,-0.483717,-0.538591,-0.238975,0.100688,-0.532716,0.184522,-0.437679,0.0617665,0.065796,-0.231856,-0.441038,0.0462697,-0.438672,-0.399963,-0.441847,0.0746003,6.71647,3.95602,15.1326,1.83857,4.13312,19.6449,0.8864,27.5632,8.46817,0.67875,1.33198,4.7176,5.57951,3.51505,52.2853,4.7338,20.2717,24.5662,5.74803,1.3425,23.048,1.36624,12.0158,2.05809,6.20257,9.89908,18.9982,8.46124,9.73592,6.18091,4.59573,5.80273,-0.760979,-0.255181,-0.42373,0.0336491,-0.454838,-0.643711,-0.173823,-0.90281,-0.635165,-0.307782,-0.411475,-0.474513,-0.116238,-0.475034,-0.604139,-0.471879,-0.63027,-0.685145,-0.385529,-0.0458656,-0.67927,0.0379679,-0.584232,-0.0847872,-0.0807577,-0.37841,-0.587591,-0.100284,-0.585225,-0.546517,-0.588401,-0.0719534,0.681566,0.563451,0.604375,0.491589,0.611789,0.655592,0.543347,0.711527,0.65366,0.576344,0.601442,0.616451,0.529027,0.616575,0.646603,0.615828,0.652551,0.664886,0.595206,0.511464,0.663576,0.490509,0.642041,0.521184,0.520178,0.593489,0.642812,0.52505,0.642269,0.633327,0.642998,0.517981
76.7237,0.984891,0.0707006,6,63,0,-33.4199,0.162637,-0.604437,0.14961,0.699071,-0.227131,-0.146013,-0.864588,0.286698,0.522338,0.201862,-0.431396,0.0468752,-0.29114,1.11082,0.85974,0.574859,2.02195,-2.08257,-1.97304,-1.12148,2.02717,-1.6979,-0.743385,-0.695409,-0.538462,-1.08716,-0.0136795,-0.358547,-1.65448,-2.59523,1.24034,-1.89755,0.418498,-0.485219,0.623293,1.48754,0.923156,0.429631,0.600518,0.712559,-1.45477,-0.431045,0.420623,-0.897727,1.32222,1.61371,-2.09347,-1.45125,0.11056,-0.0482555,0.540574,0.93923,0.661528,0.760796,0.279177,0.619193,-1.30785,0.280977,-1.41206,2.64384,-1.72233,1.3009,1.81273,1.49193,0.709842,0.369594,0.415314,0.702091,0.448632,-0.499849,-0.638418,-0.626282,-0.733788,-0.561544,-0.52629,-0.574236,-0.668978,-0.597424,-0.647994,-0.438246,-0.475811,-0.518432,-0.301933,-0.916011,-0.899625,-0.772221,-0.301152,-0.858461,-0.715655,-0.708477,-0.684997,-0.767087,-0.606484,-0.658079,-0.851964,-0.99271,-0.41887,-0.88833,-0.541825,-0.677031,-0.511186,6.5808,7.70532,8.54497,1.15553,2.97314,6.52631,1.93247,15.0016,19.6336,0.640786,1.15929,4.90181,4.23335,7.29051,10.5339,8.15176,8.93409,5.72741,7.83932,1.32338,5.73694,1.202,50.8165,0.90263,14.7092,23.5936,17.546,8.52357,6.22599,6.4944,8.46279,6.69725,-0.337212,-0.475781,-0.463645,-0.571151,-0.398907,-0.363653,-0.411599,-0.506341,-0.434787,-0.485357,-0.275609,-0.313174,-0.355795,-0.139295,-0.753374,-0.736987,-0.609584,-0.138514,-0.695824,-0.553018,-0.54584,-0.522359,-0.60445,-0.443846,-0.495442,-0.689327,-0.830072,-0.256233,-0.725693,-0.379188,-0.514394,-0.348549,0.583513,0.616751,0.613878,0.639029,0.598425,0.589924,0.601471,0.623948,0.607016,0.619012,0.568469,0.57766,0.588022,0.534768,0.679913,0.676337,0.647846,0.534573,0.667261,0.634835,0.63317,0.627699,0.646674,0.609175,0.621388,0.665817,0.69637,0.56371,0.673859,0.593677,0.625836,0.586266
90.3856,0.87144,0.0707006,6,63,0,-42.9748,-0.334447,-0.094463,0.218769,-0.222921,0.692161,-0.470087,1.73334,-0.0921841,-0.97625,1.01521,-1.4497,-0.857368,1.47013,0.174626,0.0998324,-0.341767,-1.11712,-1.82507,0.0699658,-0.213536,-1.98244,0.693188,1.91795,0.63837,1.97048,-0.766741,1.30693,0.607209,0.267815,0.543085,0.283835,1.30155,0.201583,0.465441,0.604268,1.61412,1.03872,0.258735,-0.684608,0.72235,-0.841183,0.266094,1.34594,-1.55808,1.85293,0.22276,-1.70444,-0.687186,-0.144361,-0.186669,-0.0120923,2.23263,0.809569,0.795439,1.10042,1.05193,-1.02412,0.501335,-1.26134,0.255998,-1.28328,0.515276,0.423695,0.451164,0.182954,0.207685,-0.240376,0.176335,0.333117,-0.143231,0.0569605,-0.197303,0.284739,-0.11463,-0.308036,0.127634,-0.411612,-0.282029,0.227156,-0.0562603,-0.0726227,-0.169231,-0.338854,-0.493732,-0.0791566,-0.141178,-0.528161,0.0571851,0.325124,0.0451927,0.336618,-0.262202,0.191452,0.0383757,-0.0358733,0.0243473,-0.0323686,0.190275,-0.0503629,0.00736111,0.0377322,6.57236,2.46701,10.6381,2.09671,6.62279,20.3316,0.995722,34.4254,6.3313,0.855288,2.46041,4.32395,4.13805,4.96076,51.0699,11.6468,11.4771,15.7548,14.981,1.73386,8.45592,1.35519,6.5537,1.32466,8.57925,7.80075,8.02653,6.07485,6.23293,3.91352,6.03323,7.10028,-0.477678,-0.277487,-0.531751,-0.049708,-0.449077,-0.642484,-0.206813,-0.746059,-0.616476,-0.107291,-0.390707,-0.40707,-0.503678,-0.673302,-0.828179,-0.413604,-0.475625,-0.862608,-0.277262,-0.00932282,-0.289255,0.00217108,-0.596649,-0.142995,-0.296072,-0.37032,-0.3101,-0.366816,-0.144172,-0.38481,-0.327086,-0.296715,0.6172,0.56893,0.629891,0.512424,0.61042,0.655315,0.55152,0.678319,0.649417,0.526797,0.596453,0.600385,0.623323,0.662242,0.69597,0.601952,0.616714,0.703205,0.568875,0.502331,0.571814,0.499457,0.644889,0.535688,0.573482,0.591536,0.57691,0.590689,0.535981,0.595033,0.58105,0.573639
89.9248,0.986349,0.0707006,6,63,0,-61.0398,0.095614,-0.494102,0.211382,0.445063,-0.387702,-0.482638,-0.628285,0.253092,-0.0395586,0.425424,-1.50132,-0.36431,0.0820008,1.76695,1.02964,0.233699,1.7925,-1.32575,-1.57127,-1.74158,1.05858,-1.35581,0.210084,-1.41919,0.0269933,-0.712799,-0.340632,-0.2586,-1.67239,-1.05853,1.59343,-1.80474,0.229494,-0.357286,0.120304,1.7725,0.950946,0.157084,0.791945,0.527183,-2.05907,-0.832835,0.585332,-1.29073,1.28646,1.45815,-1.9037,-2.11828,0.101358,0.240399,0.282498,1.85884,0.797703,0.630052,0.710365,0.235102,-2.15326,0.289431,-1.37704,1.79177,-1.57673,0.754612,1.48043,1.39498,0.146091,0.0691756,0.370525,0.388,0.0717642,-0.400023,-0.576055,-0.596123,-0.62691,-0.440603,-0.502464,-0.404175,-0.811454,-0.571111,-0.476768,-0.120601,-0.276454,-0.444702,-0.115199,-0.774342,-0.82624,-0.862241,-0.270337,-0.780697,-0.449694,-0.794093,-0.488396,-0.644775,-0.566106,-0.548765,-0.847615,-0.717857,-0.15728,-0.875591,-0.445591,-0.569626,-0.468672,6.83378,12.4983,9.71647,0.830636,2.66584,10.2689,1.72476,20.0023,23.5498,0.962886,0.785161,6.48107,7.39723,7.69938,34.4723,12.567,10.715,11.5654,7.36007,0.759471,7.75031,1.58885,32.3423,1.31405,12.0624,24.0543,22.1769,6.76271,6.28573,8.37163,8.51191,6.30122,-0.304409,-0.480441,-0.500509,-0.531296,-0.344989,-0.40685,-0.308561,-0.71584,-0.475497,-0.381154,-0.0249867,-0.18084,-0.349088,-0.0195848,-0.678728,-0.730626,-0.766627,-0.174723,-0.685083,-0.35408,-0.698479,-0.392782,-0.549161,-0.470492,-0.453151,-0.752001,-0.622243,-0.0616658,-0.779977,-0.349977,-0.474012,-0.373058,0.57552,0.617852,0.622579,0.629785,0.585402,0.600332,0.576534,0.67169,0.616684,0.594151,0.506246,0.545087,0.586396,0.504896,0.663455,0.674943,0.682791,0.54357,0.664872,0.587607,0.66785,0.596952,0.633941,0.6155,0.611388,0.679614,0.650728,0.515412,0.685675,0.586612,0.616333,0.592198
101.882,0.98676,0.0707006,6,63,0,-54.769,-0.411289,-0.0152398,0.30067,-0.353032,0.677905,-0.536118,1.37622,-0.411366,-0.94391,0.760029,-1.38435,-0.349171,0.754375,0.734162,-0.407694,0.79425,1.35836,-0.997922,-1.34602,-0.939357,-0.957855,-0.352876,0.944378,-1.23265,0.435176,-0.750598,2.49216,-0.233196,0.603917,-0.331237,-0.093263,-0.291447,0.505688,0.874176,0.299002,1.68857,1.19353,0.39144,-0.0650493,0.271556,-0.837646,0.0412067,1.01723,-1.10497,1.5548,0.6065,-1.53226,-1.79568,-0.2689,-0.244826,-0.482126,2.15087,0.468807,0.521013,1.4207,0.161776,-0.7602,0.411106,-0.845621,1.01247,-0.74914,0.963553,0.582343,0.791987,0.254637,-0.354702,-0.00845699,0.224794,0.300114,-0.121386,0.188586,-0.176434,0.398548,-0.138925,-0.299045,0.213278,-0.431472,-0.120225,0.211578,0.205501,-0.137821,0.223567,0.393177,-0.315285,-0.419947,-0.297676,-0.303238,-0.121339,0.268706,-0.385861,0.115605,-0.240922,0.734078,-0.0853548,0.16634,-0.114833,-0.0432812,-0.102869,0.136805,0.247599,0.0746612,8.63449,5.00747,7.48334,1.99134,5.68454,18.2227,1.44737,34.6144,11.1612,0.869158,0.634677,3.92602,4.04047,3.04389,70.5065,9.46978,10.0786,29.4951,6.56435,2.18419,8.83956,1.97248,18.1194,2.21321,17.0918,10.844,13.927,7.33374,3.54387,5.35738,7.07712,7.74281,-0.532675,-0.222703,-0.587723,-0.0127413,-0.550214,-0.710334,-0.198011,-0.842761,-0.531514,-0.199711,-0.205788,-0.54911,-0.187722,-0.0181117,-0.726574,-0.831236,-0.708966,-0.714527,-0.532628,-0.142583,-0.79715,-0.295684,-0.652211,0.322789,-0.496644,-0.244949,-0.526122,-0.45457,-0.514158,-0.274484,-0.16369,-0.336628,0.630107,0.555447,0.642843,0.503185,0.634185,0.670475,0.549342,0.699046,0.629836,0.549762,0.551266,0.633929,0.546793,0.504528,0.674053,0.696616,0.670173,0.671401,0.630096,0.535585,0.689365,0.573387,0.657509,0.419996,0.62167,0.560933,0.628578,0.611725,0.625781,0.568193,0.540831,0.583371
91.7737,0.774325,0.0707006,6,63,0,-63.9856,-0.105785,-0.332641,0.281848,0.550172,-0.690236,-0.49605,0.455186,0.540924,0.0274579,1.75767,-1.83452,-1.23172,1.02222,-0.217295,-0.478311,0.445833,0.0239649,-1.95465,-0.772315,-0.472003,-0.542749,-0.93895,1.04386,-0.598444,1.20035,-1.09145,-0.671192,-0.852536,-1.54354,-0.264018,1.5388,-0.641227,0.563432,0.294055,2.12348,1.8646,1.24975,-0.391677,0.125623,0.949886,-1.08138,-0.620931,1.00335,-0.626463,1.16375,0.77055,-1.19668,-1.0058,-0.415534,0.18665,-1.10205,1.09492,0.941379,0.353788,0.41875,0.937283,-1.43006,0.681788,-1.08971,1.48631,-1.33673,0.0138592,0.993472,0.957917,0.0605291,0.661114,0.0536528,0.241908,-0.613517,-0.177576,-0.527182,-0.472451,-0.204348,-0.180183,-0.324902,0.162755,-0.849695,-0.679799,-0.0445314,-0.393885,-0.467452,-0.206984,-0.325886,-0.883555,-0.550316,-0.465674,-0.485613,-0.597282,-0.0384323,-0.501311,0.00567434,-0.640264,-0.521815,-0.572926,-0.767685,-0.407054,0.101065,-0.513369,-0.173839,-0.249762,0.265856,3.95548,7.55039,21.1518,1.67054,2.97008,22.6133,2.94962,27.6327,16.9048,1.44635,1.83601,3.83929,8.14877,1.62793,25.3551,20.9281,10.0417,10.891,20.8213,1.08044,15.1298,1.65324,41.3521,1.21411,6.56611,22.336,21.3652,6.96048,14.7439,6.90092,8.73141,2.99773,-0.283361,-0.632967,-0.578236,-0.310133,-0.285967,-0.430687,0.0569702,-0.95548,-0.785584,-0.150316,-0.49967,-0.573237,-0.312769,-0.431671,-0.98934,-0.656101,-0.571459,-0.591398,-0.703067,-0.144217,-0.607096,-0.10011,-0.746048,-0.627599,-0.678711,-0.87347,-0.512839,-0.00471939,-0.619154,-0.279624,-0.355547,0.160072,0.57037,0.653162,0.640661,0.576918,0.571009,0.606038,0.485761,0.722216,0.686882,0.537508,0.622382,0.63951,0.577561,0.606273,0.728958,0.658384,0.6391,0.643686,0.668867,0.535992,0.647278,0.525007,0.678317,0.651945,0.663451,0.705467,0.625472,0.50118,0.650026,0.569454,0.587962,0.460067
87.6379,0.972615,0.0707006,6,63,0,-52.6866,-0.478636,0.0865953,0.318012,-0.314046,0.539811,-0.0813753,0.940119,-0.74842,-1.09009,0.0793546,-1.60921,0.308466,0.611561,1.36643,1.01322,-1.08243,0.586952,-0.432066,-1.10799,-1.17522,-0.351288,0.277501,0.939122,-0.892514,0.707471,-0.878444,2.11462,0.607275,-0.175802,-1.41433,0.608714,-0.23421,0.0208922,-0.0226934,-0.875426,1.13359,0.81193,1.06742,0.528744,0.263097,-0.777808,0.730118,1.44437,-1.45493,1.91596,0.982498,-1.83173,-0.601039,0.875488,0.209399,1.85798,1.69226,1.17401,1.32809,1.88703,0.870744,-0.652881,0.938431,-0.830807,1.71636,-0.66851,1.66844,0.699614,1.97313,0.209271,0.252468,0.498776,0.660459,1.05517,-0.0132752,0.258262,0.060717,0.385565,-0.151412,-0.260067,0.111831,-0.425154,0.184691,0.281079,0.521138,0.408813,-0.257632,0.273253,-0.0508068,-0.265759,-0.287138,-0.0251185,0.174844,0.385248,-0.197235,0.31158,-0.192761,0.759069,0.279716,0.0306882,-0.363178,0.280174,0.0121138,0.0932393,0.0793785,-0.191801,7.39096,4.7726,3.84666,1.65213,5.62035,10.0373,0.953411,14.7201,6.89852,0.702121,1.90711,6.32445,3.68255,14.0432,12.2752,8.0591,9.13306,14.3784,6.30014,1.8285,6.65607,1.58254,12.5178,1.80544,12.0401,5.48285,15.4195,3.68217,3.8136,4.65788,5.31129,7.31782,-0.491911,-0.220374,-0.417919,-0.093071,-0.630047,-0.738703,-0.366805,-0.903789,-0.293944,-0.197556,0.0425023,-0.0698226,-0.736268,-0.205382,-0.529442,-0.744395,-0.765773,-0.503754,-0.303792,-0.0933881,-0.675871,-0.167056,-0.671396,0.280434,-0.198919,-0.447947,-0.841813,-0.198462,-0.466522,-0.385396,-0.399257,-0.670436,0.620556,0.554872,0.602985,0.523251,0.6525,0.676712,0.590687,0.711728,0.572961,0.549229,0.489376,0.517449,0.676179,0.551166,0.629353,0.677956,0.682606,0.623341,0.575369,0.52333,0.662816,0.541667,0.661816,0.430347,0.549567,0.610151,0.698847,0.549453,0.61456,0.595174,0.598509,0.661601
