# 0.174131, 0.132317, 0.0936473, 0.0939228, 0.0303716, 0.00926545, 0.210269, 0.0194666, 0.322383, 0.267631, 0.294636, 0.290286, 0.283243, 0.31745, 0.308837, 0.312716, 0.281676, 0.280738, 0.272511, 0.312666, 0.276341, 0.275543, 0.358982, 0.301824, 0.271129, 0.284102, 0.270291, 0.307404, 0.274869, 0.290156, 0.241241, 0.309651, 0.225593, 0.232922, 0.313571, 0.327209, 0.279314, 0.257407, 0.250002, 0.233051, 0.16714, 0.00570606, 0.175933, 0.176364, 0.175711, 0.175057, 0.17607, 0.176154, 0.176231, 0.175483, 0.175105, 0.175421, 0.174649, 0.176243, 0.175837, 0.175418, 0.17615, 0.175962, 0.175354, 0.175368, 0.176673, 0.175834, 0.176051, 0.175771, 0.176311, 0.175632, 0.176052, 0.176117, 0.175219, 0.175924, 0.175326, 0.175624, 0.175226, 0.176434, 0.175728, 0.17602, 0.176169, 0.176487, 0.176006, 0.174378, 0.175346, 0.175559, 0.176239, 0.175059, 0.176277, 0.176108, 0.175694, 0.175508, 0.175087, 0.175181, 0.176196, 0.176439, 0.176361, 0.175161, 0.176528, 0.175493, 0.175011, 0.175725, 0.176197, 0.175596, 0.175528, 0.176012, 0.175613, 0.175446, 0.175796, 0.175898, 0.175299, 0.175689, 0.174725, 0.176258, 0.176142, 0.176214, 0.176459, 0.175512, 0.175793, 0.175236, 0.175772, 0.176356, 0.175979, 0.175068, 0.175703, 0.175261, 0.169239, 0.0871576, 0.169586, 0.169018, 0.169219, 0.169029, 0.169062, 0.169343, 0.169133, 0.169103, 0.169044, 0.168936, 7.88746e-05
7011.15,0.799286,0.00448148,6,127,0,-6931.77,-0.0116177,-0.361816,-0.00471353,-0.685578,-0.154793,0.209496,-0.450797,0.62851,-1.01286,-0.962948,-0.533433,0.241595,-0.140989,0.962935,0.487195,-0.0790263,-0.0754546,0.0598448,-0.658434,-0.996447,0.789788,-1.14406,-1.00898,-0.292605,-0.767426,0.20517,-1.0405,-1.48933,-0.620706,-1.90037,-0.72465,-0.840907,-0.870479,-0.201171,-0.584084,-0.081841,-1.08106,0.789255,-1.01096,-0.409412,-0.254743,0.543138,0.0826085,-0.29106,-1.02159,0.3671,-0.421148,0.0327812,-0.792483,0.240341,-0.0912818,-0.592702,-0.232788,-0.505738,0.373716,0.646644,0.256564,-0.39321,-0.735376,-0.398146,-0.660655,0.228792,-0.802055,-0.0111257,-0.563126,-1.19514,-0.777997,-0.671521,0.919646,-0.340177,-0.556816,-1.5022,-0.690737,-0.884161,-0.526816,-1.01253,1.34531,0.0534581,0.113355,-0.185133,0.123298,-1.63102,0.114369,-0.350022,-0.135342,0.341725,0.10239,0.72444,0.0280863,0.0715742,-0.865244,-0.273169,0.221096,-0.356417,-0.683889,-0.0476114,0.577355,0.837109,-0.613748,0.583797,-0.635804,0.203308,1.07852,0.856386,-0.437645,-0.284064,-0.843502,-0.16846,-0.215272,-0.426506,-0.828504,0.522717,-0.997129,-0.587598,-0.379525,-0.818659,0.491191,0.825878,0.605357,-0.19467,-0.410018,-0.644814,0.606894,0.0209397,0.599048,0.602055,0.610305,0.613611,0.61539,0.596612,0.646898,0.581475,0.614821,0.638819,0.204172,-0.435778,-0.715187,-0.240146,0.0892847,-0.279306,1.60446,0.126768,0.307479,0.293511,0.44773,-0.752606,-0.759919,1.21176,-0.79146,-0.636082,-0.281936,-0.542335,0.67129,-0.903697,-0.826327,-0.25549,-1.62975,-1.12366,-1.62462,-1.44608,-0.942119,-0.581646,-0.123549,-1.59221,0.657875,-1.44644,-0.680915
7016.2,0.893692,0.00448148,6,63,0,-6939.09,0.00412865,-0.371337,-0.0235903,-0.698822,-0.175635,0.207276,-0.319395,0.683612,-1.07731,-1.03993,-0.543311,0.183387,-0.186275,0.876362,0.467693,-0.159768,-0.111398,0.0266128,-0.692088,-0.988552,0.76123,-1.15345,-0.985004,-0.269028,-0.828111,0.194108,-1.06114,-1.47209,-0.626057,-1.94644,-0.791011,-0.843073,-0.889691,-0.237855,-0.538676,-0.0956105,-1.07953,0.788779,-1.00355,-0.452069,-0.184536,0.54804,0.066916,-0.304744,-1.04948,0.373433,-0.411324,0.0847843,-0.833813,0.240186,-0.125464,-0.622687,-0.22012,-0.464513,0.385335,0.641024,0.253786,-0.3725,-0.757627,-0.409231,-0.660875,0.198046,-0.797752,-0.0281202,-0.58288,-1.184,-0.835644,-0.728121,0.924036,-0.326635,-0.558137,-1.49944,-0.737097,-0.852097,-0.494295,-1.01271,1.3446,0.0588395,0.111813,-0.215875,0.110721,-1.63474,0.0689174,-0.356704,-0.139398,0.324376,0.0792354,0.730734,-0.0165607,0.0775767,-0.888373,-0.275829,0.211527,-0.361676,-0.660708,-0.0575713,0.5914,0.810539,-0.596491,0.544412,-0.574987,0.155199,1.05907,0.837819,-0.442563,-0.30952,-0.883194,-0.198071,-0.226736,-0.456289,-0.846458,0.536268,-0.969543,-0.594438,-0.332709,-0.846098,0.448081,0.775702,0.61636,-0.211835,-0.342128,-0.673961,0.639624,0.021448,0.627729,0.641666,0.645709,0.620817,0.650149,0.630612,0.68202,0.618608,0.638089,0.669952,0.204031,-0.457304,-0.763162,-0.24531,0.0670737,-0.317138,1.53906,0.115243,0.274429,0.272471,0.431948,-0.772861,-0.754952,1.17823,-0.815161,-0.654106,-0.288281,-0.604071,0.661203,-0.937283,-0.81203,-0.273454,-1.70117,-1.1778,-1.66636,-1.47684,-0.982191,-0.561243,-0.168267,-1.62398,0.644804,-1.46213,-0.724608
7012.06,0.924045,0.00448148,8,447,0,-6945.06,0.213401,-0.428986,-0.118366,-0.880769,-0.174609,0.181531,-0.412628,0.70666,-1.10968,-1.09244,-0.583655,0.0905736,-0.267574,0.84689,0.328191,-0.208306,-0.15099,-0.0290474,-0.766611,-1.03266,0.721907,-1.21706,-1.0289,-0.347217,-0.863582,0.130319,-1.1175,-1.51585,-0.683313,-1.95039,-0.761389,-0.816583,-0.856148,-0.29743,-0.46929,-0.0159148,-1.024,0.845488,-0.980911,-0.415776,-0.201275,0.540513,0.0572082,-0.302668,-1.06207,0.366929,-0.380248,0.00687449,-0.799086,0.276342,-0.134567,-0.579878,-0.222618,-0.442149,0.38507,0.641727,0.297765,-0.406296,-0.762432,-0.387572,-0.635399,0.215742,-0.777267,-0.0243606,-0.557044,-1.16946,-0.799591,-0.70086,0.921362,-0.341151,-0.56965,-1.42645,-0.690169,-0.847871,-0.488028,-1.01639,1.34834,0.0859821,0.123719,-0.179051,0.154119,-1.62358,0.0781042,-0.326075,-0.106564,0.264219,0.128836,0.721638,0.0568814,0.094736,-0.859488,-0.315366,0.227606,-0.302193,-0.694219,-0.0233543,0.566351,0.840126,-0.628482,0.622848,-0.635738,0.179164,1.07457,0.852081,-0.470349,-0.249202,-0.800119,-0.175462,-0.268129,-0.402824,-0.814247,0.536592,-0.946281,-0.654139,-0.375924,-0.84175,0.490053,0.74894,0.633164,-0.249664,-0.337055,-0.612516,0.620229,0.0228555,0.593098,0.603791,0.605724,0.6088,0.605638,0.597756,0.636848,0.581374,0.610849,0.63533,0.203762,-0.417424,-0.716874,-0.21152,0.124419,-0.272728,1.55706,0.127279,0.323764,0.306511,0.449796,-0.721968,-0.72455,1.20179,-0.81543,-0.659159,-0.276509,-0.551003,0.659999,-0.904513,-0.818867,-0.267455,-1.64124,-1.14719,-1.63633,-1.44114,-1.01415,-0.566596,-0.163018,-1.59108,0.652018,-1.46262,-0.712524
7003.09,0.830315,0.00448148,6,63,0,-6940.01,0.221064,-0.43024,-0.118923,-0.876371,-0.170042,0.179423,-0.413088,0.709044,-1.08026,-1.09513,-0.602508,0.0966794,-0.263147,0.863384,0.343237,-0.186125,-0.149007,-0.0304838,-0.757119,-1.00522,0.708851,-1.22343,-0.996407,-0.357676,-0.858937,0.146773,-1.14562,-1.52142,-0.652804,-1.9613,-0.766025,-0.841215,-0.851635,-0.274103,-0.45977,-0.000469875,-1.0322,0.848084,-0.997351,-0.419833,-0.153223,0.539219,0.0887768,-0.302562,-1.06921,0.388569,-0.388203,0.0217787,-0.781189,0.212852,-0.121266,-0.590151,-0.246454,-0.461296,0.35857,0.656067,0.326175,-0.375245,-0.744278,-0.381324,-0.631977,0.179738,-0.769489,0.00836515,-0.587168,-1.20276,-0.831515,-0.697418,0.877353,-0.336862,-0.53494,-1.46292,-0.73905,-0.87086,-0.491765,-1.04075,1.34222,0.101068,0.13776,-0.204799,0.164584,-1.6519,0.0831664,-0.337246,-0.095594,0.257866,0.0918495,0.730317,0.0614095,0.0874903,-0.867038,-0.324914,0.181579,-0.34372,-0.684168,-0.0194837,0.509189,0.881926,-0.586527,0.614337,-0.622413,0.16296,1.04783,0.828235,-0.415961,-0.270353,-0.838928,-0.181801,-0.260605,-0.401977,-0.840759,0.520223,-0.955706,-0.653304,-0.390397,-0.858895,0.455734,0.749866,0.630318,-0.238828,-0.358004,-0.647689,0.617249,0.0234077,0.589437,0.600315,0.600013,0.606378,0.60453,0.594372,0.632291,0.579477,0.613303,0.629186,0.203731,-0.397418,-0.72334,-0.231415,0.13041,-0.264756,1.56631,0.148349,0.33808,0.30522,0.444527,-0.710234,-0.696474,1.19105,-0.817435,-0.618821,-0.276586,-0.542301,0.677472,-0.925974,-0.825155,-0.232951,-1.64537,-1.14449,-1.64227,-1.42408,-0.977472,-0.549363,-0.138558,-1.58456,0.662201,-1.46657,-0.708933
7013.01,0.839299,0.00448148,6,63,0,-6935.61,0.242866,-0.374469,-0.136919,-0.873599,-0.16264,0.181018,-0.366355,0.684235,-1.09157,-1.13717,-0.635542,0.0331609,-0.305258,0.848387,0.307421,-0.209535,-0.181099,-0.0728856,-0.786461,-1.08045,0.747713,-1.20461,-1.00971,-0.344987,-0.817704,0.168626,-1.11168,-1.46475,-0.633895,-1.92177,-0.741881,-0.841176,-0.836368,-0.237229,-0.454841,0.0223737,-1.02956,0.85963,-0.927008,-0.369315,-0.243799,0.525374,0.0727668,-0.333719,-1.0464,0.390981,-0.418743,0.0426263,-0.7875,0.25897,-0.119152,-0.608553,-0.26289,-0.470908,0.33879,0.629735,0.274021,-0.375352,-0.798263,-0.424367,-0.672793,0.196819,-0.776015,0.0043123,-0.558693,-1.21553,-0.839261,-0.699929,0.868137,-0.375241,-0.572325,-1.48928,-0.6955,-0.841761,-0.467097,-1.05204,1.35129,0.081343,0.119453,-0.231085,0.119694,-1.67171,0.0625616,-0.340564,-0.114614,0.292299,0.0695207,0.748359,-0.0105793,0.117902,-0.904324,-0.310095,0.215897,-0.36437,-0.7107,-0.0781321,0.556227,0.859703,-0.616485,0.558565,-0.63475,0.180563,1.07802,0.801071,-0.466365,-0.251769,-0.847275,-0.172991,-0.217106,-0.429378,-0.846855,0.485234,-0.971364,-0.591692,-0.389461,-0.816409,0.517218,0.783402,0.587714,-0.239508,-0.337204,-0.624118,0.559673,0.0238604,0.554573,0.559657,0.573314,0.547654,0.571636,0.560601,0.602263,0.535134,0.564155,0.605135,0.203416,-0.341772,-0.694289,-0.183922,0.13389,-0.228925,1.6268,0.189484,0.379127,0.350036,0.478129,-0.663744,-0.688469,1.23599,-0.789228,-0.612097,-0.24977,-0.497195,0.703284,-0.883941,-0.762329,-0.205257,-1.59252,-1.09842,-1.60191,-1.37844,-0.913933,-0.506868,-0.0760366,-1.54301,0.7061,-1.36095,-0.630974
7011.24,0.947697,0.00448148,6,63,0,-6947.66,-0.041843,-0.292004,0.0517667,-0.789562,-0.385529,0.243094,-0.613816,0.697652,-1.68818,-1.42493,-0.767324,-0.157009,-0.301129,0.480461,0.408033,-0.759226,-0.385206,-0.323949,-0.834876,-1.14143,0.606019,-1.22251,-0.813947,-0.125025,-0.940233,-0.00570911,-1.09087,-1.72226,-0.698834,-1.8741,-0.797378,-0.338157,-0.684392,-0.0519272,-0.39342,0.137662,-0.714081,0.893095,-0.729211,-0.407815,-0.233389,0.543513,0.104158,-0.266676,-1.02975,0.422563,-0.387968,0.0797127,-0.730715,0.281182,-0.0820307,-0.576521,-0.227241,-0.441169,0.37272,0.635685,0.292403,-0.348759,-0.752317,-0.411756,-0.635404,0.242566,-0.764568,0.0150964,-0.561844,-1.18694,-0.797874,-0.674203,0.875442,-0.325446,-0.536176,-1.47135,-0.665303,-0.813508,-0.448338,-1.03956,1.36179,0.107171,0.135323,-0.180326,0.133746,-1.63351,0.0566388,-0.328505,-0.0996017,0.311582,0.110845,0.764878,0.0441676,0.135677,-0.918094,-0.317286,0.226964,-0.322183,-0.653303,-0.0414175,0.571881,0.891657,-0.601847,0.572681,-0.604071,0.206905,1.10185,0.816077,-0.419606,-0.264734,-0.798392,-0.145474,-0.214618,-0.408602,-0.807509,0.530847,-0.949356,-0.573041,-0.340061,-0.799503,0.558242,0.783454,0.642029,-0.174388,-0.288492,-0.596949,0.630586,0.0197164,0.627044,0.620933,0.635511,0.605813,0.636146,0.631567,0.659778,0.603453,0.632172,0.662976,0.201248,-0.490698,-0.768982,-0.276666,0.0598757,-0.328072,1.55977,0.106582,0.242283,0.293939,0.402317,-0.751869,-0.792135,1.15023,-0.851075,-0.670632,-0.326534,-0.607698,0.648455,-0.978234,-0.856411,-0.295984,-1.70685,-1.16481,-1.66372,-1.49162,-0.9923,-0.597025,-0.175893,-1.63948,0.634882,-1.46613,-0.736343
6995.89,0.977009,0.00448148,6,63,0,-6941.65,-0.0181444,-0.333794,0.0412338,-0.796977,-0.428672,0.259767,-0.60491,0.73102,-1.78657,-1.46315,-0.807696,-0.13472,-0.269134,0.408818,0.436488,-0.825265,-0.437589,-0.374881,-0.849774,-1.13144,0.599597,-1.23231,-0.794455,-0.0712988,-0.94571,-0.0687304,-1.04506,-1.76391,-0.707881,-1.8361,-0.819963,-0.274473,-0.641193,-0.0316635,-0.401163,0.124,-0.656099,0.882271,-0.710406,-0.417783,-0.24389,0.554961,0.097242,-0.277969,-1.04181,0.416628,-0.387604,0.0867597,-0.740892,0.291161,-0.0786734,-0.572756,-0.236861,-0.423959,0.390412,0.632119,0.29363,-0.349709,-0.736245,-0.39683,-0.629171,0.241539,-0.746402,0.0126904,-0.567945,-1.2068,-0.802758,-0.683977,0.880762,-0.337076,-0.511262,-1.45668,-0.679259,-0.808641,-0.446738,-1.02954,1.37606,0.125784,0.121654,-0.172438,0.121447,-1.63078,0.0648272,-0.321782,-0.0835905,0.290775,0.129799,0.756731,0.0479574,0.137252,-0.93073,-0.294892,0.221684,-0.330044,-0.64865,-0.0510297,0.58159,0.877804,-0.584339,0.558216,-0.613473,0.1906,1.12173,0.814218,-0.405608,-0.253214,-0.820445,-0.181113,-0.219351,-0.399673,-0.802721,0.511958,-0.97758,-0.597533,-0.338216,-0.805389,0.569568,0.797295,0.613261,-0.144745,-0.279911,-0.587672,0.603508,0.019203,0.582292,0.59036,0.591877,0.615081,0.606166,0.594279,0.631076,0.562169,0.614309,0.630814,0.201746,-0.46741,-0.735592,-0.274454,0.125704,-0.290355,1.58605,0.12057,0.286524,0.305231,0.420334,-0.748741,-0.755387,1.19571,-0.828318,-0.654639,-0.293833,-0.574439,0.649632,-0.918293,-0.820712,-0.268956,-1.65914,-1.12972,-1.64959,-1.43997,-0.967948,-0.560354,-0.157446,-1.5968,0.672892,-1.44152,-0.694815
7005.33,0.75762,0.00448148,8,511,0,-6948.74,0.0800285,-0.0271943,0.0850112,-0.698979,-0.255993,0.253191,-0.697654,0.7718,-1.64247,-1.51584,-0.970792,-0.225896,-0.511533,0.344366,0.190214,-0.696469,-0.60565,-0.436597,-1.06021,-1.40283,0.617631,-1.28186,-1.04731,-0.278436,-0.958023,0.0203319,-1.12302,-1.69129,-0.732829,-1.98681,-0.783154,-0.640265,-0.819406,-0.148175,-0.598702,-0.0829535,-0.962368,0.739825,-0.954485,-0.459778,-0.17795,0.662332,0.0281761,-0.344634,-1.09463,0.353678,-0.462739,0.0145807,-0.828392,0.227195,-0.152492,-0.610987,-0.294348,-0.472897,0.329916,0.601094,0.212937,-0.419917,-0.794095,-0.454052,-0.70695,0.15372,-0.847033,-0.0346382,-0.603882,-1.2626,-0.872688,-0.748443,0.877875,-0.41564,-0.56827,-1.52829,-0.736433,-0.870372,-0.502769,-1.05936,1.30845,0.0628349,0.0718463,-0.256711,0.0507559,-1.68443,0.0358064,-0.362687,-0.119729,0.220261,0.0773053,0.686673,-0.0148959,0.0731256,-0.935564,-0.331654,0.149635,-0.397974,-0.747328,-0.0924649,0.500253,0.814185,-0.632621,0.530664,-0.688034,0.133155,1.08059,0.775776,-0.471524,-0.309006,-0.861077,-0.222378,-0.281752,-0.437373,-0.87002,0.458332,-1.04804,-0.669625,-0.410289,-0.872421,0.472866,0.743039,0.572402,-0.18122,-0.394524,-0.643873,0.530388,0.0204475,0.517007,0.528719,0.553497,0.510051,0.528687,0.529133,0.573461,0.511189,0.529405,0.557262,0.203096,-0.297497,-0.622223,-0.095155,0.192627,-0.163137,1.70265,0.26456,0.426599,0.395143,0.595484,-0.638806,-0.621061,1.32099,-0.69322,-0.518368,-0.162013,-0.486993,0.796702,-0.798007,-0.682587,-0.123334,-1.53376,-1.00225,-1.49557,-1.33053,-0.839481,-0.433688,0.00905304,-1.46018,0.776803,-1.32714,-0.561264
7004.68,0.956539,0.00448148,6,127,0,-6937.15,0.059219,-0.0307051,0.137715,-0.643236,-0.229918,0.250706,-0.725629,0.779289,-1.61822,-1.4727,-0.974839,-0.1465,-0.508048,0.378885,0.192189,-0.662752,-0.530156,-0.459435,-1.02291,-1.39086,0.564443,-1.36599,-1.14252,-0.365572,-0.957313,-0.0675212,-1.20758,-1.78003,-0.832037,-2.09047,-0.836246,-0.771446,-0.869295,-0.236221,-0.679157,-0.202931,-1.09057,0.663232,-1.03247,-0.566626,-0.1787,0.668699,0.0458402,-0.314576,-1.1167,0.324872,-0.405156,0.0222024,-0.820254,0.207526,-0.122403,-0.623651,-0.298262,-0.469383,0.310813,0.603325,0.253388,-0.422464,-0.760392,-0.456057,-0.673375,0.213553,-0.864117,-0.0242432,-0.59517,-1.20596,-0.824515,-0.710482,0.861963,-0.3746,-0.56516,-1.50206,-0.704903,-0.885255,-0.496012,-1.05509,1.31796,0.0400784,0.0902533,-0.184572,0.10016,-1.6553,0.0418345,-0.350787,-0.151102,0.229832,0.0656634,0.678291,0.0506881,0.0643219,-0.917025,-0.316215,0.186665,-0.409708,-0.728624,-0.112264,0.541379,0.780877,-0.648536,0.584268,-0.660201,0.156415,1.06926,0.767032,-0.463287,-0.277711,-0.829929,-0.20214,-0.257288,-0.449953,-0.873637,0.486348,-0.972725,-0.624414,-0.408741,-0.869703,0.456954,0.706786,0.567713,-0.254603,-0.370407,-0.657239,0.555229,0.0217121,0.539232,0.54579,0.572567,0.548263,0.546752,0.547081,0.581365,0.51921,0.56771,0.588291,0.203539,-0.359271,-0.642437,-0.137418,0.210454,-0.190774,1.67309,0.240023,0.373593,0.419673,0.518495,-0.640069,-0.637743,1.29148,-0.742001,-0.548842,-0.188998,-0.462251,0.725083,-0.843659,-0.755452,-0.189309,-1.58825,-1.03783,-1.54443,-1.33316,-0.885224,-0.465846,-0.0551905,-1.51918,0.738245,-1.34867,-0.639279
6998.68,0.999559,0.00448148,6,127,0,-6933.14,0.0182608,0.0283113,0.126403,-0.652318,-0.213321,0.262214,-0.725931,0.775771,-1.66702,-1.50021,-1.04409,-0.145833,-0.526321,0.31402,0.159373,-0.663679,-0.613932,-0.491906,-1.04658,-1.4434,0.596737,-1.34832,-1.13745,-0.355162,-0.915897,-0.0123614,-1.18174,-1.7686,-0.808442,-2.06108,-0.806768,-0.772293,-0.848588,-0.19952,-0.678147,-0.254452,-1.08526,0.66942,-1.03604,-0.546067,-0.255547,0.669176,0.0493634,-0.310008,-1.05323,0.347754,-0.417455,0.0333508,-0.804866,0.219286,-0.188895,-0.621049,-0.256413,-0.486407,0.317674,0.601718,0.273974,-0.381772,-0.745467,-0.399225,-0.669038,0.171181,-0.857268,-0.0264425,-0.596725,-1.17979,-0.804127,-0.735342,0.871787,-0.37157,-0.604956,-1.51904,-0.733248,-0.867546,-0.462541,-1.04168,1.37657,0.0286484,0.0758523,-0.237065,0.139892,-1.61024,0.0636088,-0.329281,-0.0936129,0.297362,0.0762096,0.688127,-0.0208474,0.0707694,-0.880068,-0.342884,0.176158,-0.358751,-0.735937,-0.0855653,0.553404,0.792654,-0.642237,0.563479,-0.673479,0.179669,1.06966,0.806374,-0.459595,-0.255553,-0.838743,-0.204186,-0.216628,-0.458688,-0.861508,0.527282,-0.95356,-0.623305,-0.410283,-0.856655,0.467387,0.752998,0.581481,-0.265044,-0.310594,-0.691039,0.552318,0.0223455,0.542461,0.545547,0.565304,0.541863,0.544972,0.543321,0.577987,0.529348,0.558243,0.583173,0.203268,-0.390017,-0.650551,-0.158182,0.20547,-0.182227,1.65334,0.22387,0.377182,0.376265,0.524364,-0.641647,-0.63572,1.29245,-0.748211,-0.535862,-0.199782,-0.465021,0.744185,-0.852539,-0.767227,-0.190954,-1.57396,-1.05639,-1.55207,-1.34156,-0.893872,-0.454009,-0.0911521,-1.51592,0.735637,-1.3624,-0.646462
6992.6,0.964809,0.00448148,6,63,0,-6922.52,-0.045065,0.0466751,0.145635,-0.606846,-0.214155,0.271879,-0.699988,0.764823,-1.59444,-1.51424,-1.08697,-0.151778,-0.545378,0.294052,0.174781,-0.643982,-0.647539,-0.478961,-1.0824,-1.47716,0.592325,-1.34281,-1.17051,-0.363239,-0.949951,-0.00490584,-1.18373,-1.76795,-0.796161,-2.04871,-0.847752,-0.822733,-0.88265,-0.220773,-0.751745,-0.259518,-1.14507,0.662805,-1.04624,-0.527375,-0.225659,0.674864,0.0348309,-0.31079,-1.01155,0.368732,-0.378727,0.0378847,-0.823098,0.290343,-0.0717993,-0.607228,-0.28826,-0.449333,0.367302,0.649467,0.283491,-0.359525,-0.745346,-0.439638,-0.703114,0.189486,-0.77471,-0.00568131,-0.54725,-1.22614,-0.868722,-0.719503,0.882703,-0.32318,-0.57719,-1.51151,-0.700403,-0.852332,-0.509748,-1.02617,1.32236,0.0883362,0.121585,-0.21172,0.102643,-1.71101,0.0409861,-0.330871,-0.0958314,0.300997,0.0904128,0.679677,0.0079043,0.115848,-0.916603,-0.299703,0.190293,-0.370638,-0.673365,-0.0983533,0.531091,0.81813,-0.661853,0.549243,-0.618192,0.145336,1.053,0.817324,-0.437544,-0.290644,-0.843448,-0.179876,-0.290945,-0.429688,-0.862281,0.523146,-1.00392,-0.656836,-0.405698,-0.878717,0.456523,0.741978,0.541178,-0.223556,-0.369034,-0.681304,0.578336,0.02214,0.565605,0.578397,0.576366,0.574401,0.585999,0.572111,0.617794,0.542884,0.579672,0.610678,0.203522,-0.33167,-0.689126,-0.216823,0.155754,-0.236443,1.62803,0.194387,0.373085,0.327304,0.522058,-0.712392,-0.685543,1.26337,-0.767738,-0.58531,-0.243271,-0.533331,0.727218,-0.889257,-0.781396,-0.203638,-1.58706,-1.10509,-1.6123,-1.38429,-0.933214,-0.507544,-0.0763932,-1.57551,0.739827,-1.37198,-0.626257
6996.61,0.936597,0.00448148,6,63,0,-6932.62,-0.080709,0.0594718,0.167499,-0.618776,-0.214907,0.271125,-0.669169,0.747144,-1.61088,-1.52518,-1.08425,-0.163009,-0.548057,0.280911,0.17406,-0.666588,-0.657045,-0.483227,-1.08702,-1.4825,0.579822,-1.3425,-1.16604,-0.361587,-0.960819,-0.0113271,-1.18935,-1.78045,-0.806661,-2.05139,-0.836363,-0.778929,-0.847949,-0.181846,-0.72494,-0.232295,-1.11533,0.683678,-1.01924,-0.516485,-0.22137,0.666712,0.0251595,-0.338583,-1.05778,0.370373,-0.396062,0.0505347,-0.801635,0.217941,-0.101333,-0.600984,-0.267722,-0.472583,0.3508,0.645734,0.2697,-0.352008,-0.778598,-0.444471,-0.613012,0.189293,-0.758906,-0.0889836,-0.574988,-1.21033,-0.820222,-0.736268,0.869341,-0.345347,-0.583712,-1.49429,-0.696416,-0.827032,-0.50475,-0.992431,1.34451,0.0553395,0.121576,-0.242655,0.0847486,-1.65439,0.0693727,-0.297803,-0.0990901,0.313996,0.0830064,0.686622,-0.00471716,0.0904366,-0.921358,-0.303092,0.216322,-0.33753,-0.723341,-0.0623229,0.566368,0.79434,-0.614088,0.577259,-0.619117,0.200572,1.04432,0.798361,-0.478254,-0.22663,-0.824718,-0.184281,-0.263255,-0.390403,-0.85241,0.549379,-0.998674,-0.616612,-0.406501,-0.845246,0.465446,0.782573,0.626309,-0.239829,-0.334789,-0.62509,0.593997,0.0229473,0.580135,0.591754,0.598617,0.597588,0.606004,0.581993,0.628451,0.570332,0.595976,0.624781,0.203576,-0.371653,-0.723434,-0.239028,0.122751,-0.262599,1.58988,0.170881,0.327782,0.293244,0.493329,-0.740268,-0.716079,1.23568,-0.782957,-0.598041,-0.25704,-0.558577,0.705818,-0.909688,-0.809692,-0.229607,-1.60568,-1.1416,-1.61826,-1.39834,-0.942075,-0.532003,-0.100648,-1.59598,0.710558,-1.39482,-0.664417
7005.79,0.992101,0.00448148,6,63,0,-6936.08,0.060172,-0.221424,0.107019,-0.628439,-0.320616,0.234057,-0.83006,0.652817,-1.65163,-1.48129,-0.847397,-0.222927,-0.436555,0.390175,0.265097,-0.710375,-0.508706,-0.36968,-0.975756,-1.26207,0.47238,-1.34275,-1.04203,-0.315336,-1.05852,-0.117966,-1.24447,-1.79001,-0.857832,-2.0586,-1.0333,-0.721731,-0.954755,-0.354562,-0.691509,-0.154392,-1.02111,0.634739,-1.04009,-0.627168,-0.29591,0.694014,0.0529882,-0.320275,-1.04508,0.392593,-0.383763,0.054733,-0.81268,0.231873,-0.115538,-0.625872,-0.252061,-0.455912,0.353459,0.64383,0.263255,-0.342526,-0.777356,-0.413099,-0.62323,0.189188,-0.759885,-0.0579104,-0.580447,-1.20803,-0.80681,-0.736377,0.868892,-0.346796,-0.578004,-1.496,-0.693987,-0.813421,-0.478012,-0.99376,1.36718,0.0745572,0.11752,-0.234604,0.0988785,-1.64398,0.0620629,-0.308969,-0.120256,0.310195,0.0747874,0.710562,0.0148928,0.0991224,-0.924256,-0.305975,0.205158,-0.357622,-0.720814,-0.0640624,0.553341,0.772258,-0.61672,0.574999,-0.621407,0.204567,1.03899,0.789335,-0.470159,-0.245308,-0.81127,-0.21705,-0.244858,-0.415739,-0.813102,0.553232,-0.996515,-0.642589,-0.395729,-0.83326,0.476893,0.792738,0.621979,-0.235362,-0.335806,-0.632331,0.66123,0.0273983,0.626019,0.64028,0.644769,0.636559,0.648168,0.640114,0.69819,0.619372,0.649576,0.668096,0.203313,-0.443709,-0.755616,-0.227287,0.0738233,-0.310685,1.53172,0.130786,0.302675,0.268153,0.446367,-0.758448,-0.759527,1.14769,-0.811127,-0.668223,-0.292084,-0.591146,0.64878,-0.959965,-0.815335,-0.300086,-1.69679,-1.18382,-1.66906,-1.47102,-1.01345,-0.610106,-0.164427,-1.60376,0.638834,-1.46599,-0.713443
