# 0.2075, 0.122333, 0.0947689, 0.104768, 0.0133583, 0.00625327, 0.157972, 0.0695554, 0.23595, 0.245028, 0.252214, 0.254642, 0.421824, 0.243, 0.213839, 0.229013, 0.215783, 0.228094, 0.236257, 0.239864, 0.254098, 0.210167, 0.219407, 0.228064, 0.224721, 0.229859, 0.248767, 0.22184, 0.199101, 0.233164, 0.251104, 0.257517, 0.228076, 0.212547, 0.234031, 0.240243, 0.197811, 0.229605, 0.212061, 0.269002, 0.182651, 0.00743222, 0.184077, 0.183644, 0.185514, 0.187399, 0.185261, 0.183832, 0.188205, 0.184136, 0.184575, 0.183832, 0.183697, 0.186652, 0.184528, 0.183327, 0.185746, 0.186396, 0.186033, 0.185425, 0.184689, 0.184467, 0.184676, 0.185142, 0.186136, 0.186191, 0.185768, 0.18508, 0.183748, 0.186741, 0.186321, 0.18582, 0.183337, 0.184072, 0.187057, 0.184211, 0.185748, 0.184439, 0.184771, 0.18586, 0.184255, 0.184345, 0.184564, 0.186537, 0.184085, 0.185046, 0.184756, 0.18443, 0.184328, 0.187044, 0.184641, 0.18378, 0.185714, 0.185508, 0.18474, 0.186592, 0.184436, 0.18526, 0.186512, 0.18437, 0.186203, 0.185119, 0.185395, 0.186087, 0.186471, 0.185785, 0.18825, 0.186166, 0.185726, 0.182265, 0.183619, 0.184972, 0.186259, 0.18259, 0.183095, 0.186669, 0.184697, 0.185237, 0.186054, 0.183985, 0.186487, 0.181864, 0.210501, 1.4904, 1.68221, 1.67887, 1.65426, 1.12637, 1.57273, 1.48953, 1.51925, 2.09351, 1.70099, 1.63744, 1.44364, 1.54309, 1.39665, 1.50539, 1.41852, 1.4324, 1.53583, 1.50203, 1.43844, 1.62414, 1.76303, 1.76001, 1.61333, 1.45603, 1.66526, 1.6999, 1.52536, 1.38478, 1.71002, 1.52068, 1.58097, 0.182975, 0.183602, 0.18335, 0.183486, 0.183484, 0.184013, 0.18277, 0.182746, 0.183125, 0.184296, 0.182931, 0.183553, 0.183834, 0.183647, 0.182896, 0.184343, 0.183559, 0.183402, 0.183376, 0.182416, 0.18288, 0.183563, 0.18266, 0.182766, 0.181793, 0.184092, 0.185292, 0.185033, 0.183872, 0.18383, 0.182672, 0.181737, 8.08459e-05
1718.11,0.9834,0.00176814,12,6143,0,-1612.03,0.0286945,0.363725,-0.882252,-1.1134,0.0799121,0.0785,-0.149216,0.451773,0.019263,0.139166,0.302512,-0.913488,0.945181,-0.431623,-0.884902,-0.13229,-0.358144,-0.498431,-0.565818,-0.722087,-0.440309,0.466374,-0.307751,-0.13313,-0.0817809,-0.301918,0.298097,0.248246,-0.0162986,-0.126274,-0.101753,-0.942736,0.210899,-0.493541,0.0706848,-0.165526,-0.0245541,-0.140511,0.0205619,0.653237,0.48234,0.574777,0.651303,0.357971,-0.448769,0.877045,0.218359,0.63654,-0.0753636,0.866051,0.368729,-0.0818287,0.40568,0.169189,0.915813,1.1669,0.906669,0.310203,-0.140051,0.280357,-0.0710724,0.75709,-0.0319945,0.53149,0.0562655,-0.559558,-0.161921,0.06512,1.27566,0.295777,0.0277515,-0.840744,0.00184169,-0.248833,0.156106,-0.453755,1.84001,0.730158,0.754792,0.378218,0.698251,-0.837381,0.695443,0.349665,0.422308,0.923062,0.770233,1.2541,0.588253,0.708616,-0.184649,0.330426,0.790917,0.175064,-0.0506858,0.356253,1.0406,1.3453,-0.0152198,1.19472,-0.0279844,0.754134,1.51129,1.39618,0.167928,0.208381,-0.266825,0.459398,0.379964,0.21961,-0.187345,1.09862,-0.303907,0.0646519,0.261338,-0.185932,0.945469,1.24897,1.09466,0.354771,0.227817,0.0457651,3.15623,0.0612647,0.316299,0.191008,0.363169,0.293809,0.388204,0.327377,0.146934,0.268255,0.715049,0.308702,0.218356,0.0357471,0.0246621,0.23703,0.63657,0.796537,0.0839191,1.02236,0.118512,0.0338544,0.682651,0.449447,0.177866,0.586936,0.624407,0.226168,0.0296549,0.27115,0.219351,0.00771424,0.0242409,0.438151,0.660174,0.669655,-0.589322,1.40473,0.182218,0.131334,0.0941535,0.253452,0.499978,-0.417156,-0.344735,-1.16453,-0.198485,-0.5457,-0.349913,-0.218093,-1.02772,-0.00251461,-0.300714,-0.69847,-1.15072,-1.45892,-1.73671,-0.494878,-1.13725,-0.703199,-0.822762,-1.04298,-1.30507,-0.821074,-0.258991,0.466662
1729.46,0.99993,0.00176814,11,2047,0,-1636.75,-0.42056,0.759138,-0.0970558,-0.466789,-0.114018,0.0857463,-0.288056,0.301165,-0.37671,0.0881371,0.154285,-1.09072,0.0415997,-0.138176,0.0864269,-0.55413,-0.456742,-0.520689,-0.961176,-0.624578,-0.658575,0.181361,-0.0859485,-0.352356,0.258351,-0.493981,-0.261487,-0.163997,-0.317857,-0.535244,-0.334304,-0.630718,0.0993797,0.138874,-0.445819,-0.182726,-0.354885,-0.628709,-0.420591,0.269067,0.428198,0.505285,0.636747,0.283152,-0.458142,0.926067,0.226624,0.675786,-0.0573469,0.858299,0.424357,0.0410083,0.444867,0.140194,0.877368,1.12736,0.80509,0.371445,-0.10662,0.0980432,-0.0207826,0.6905,-0.129271,0.51539,0.0668031,-0.451812,-0.0674118,-0.111352,1.43736,0.272624,0.098834,-0.752159,-0.182834,-0.169588,0.0805903,-0.435903,1.74282,0.605098,0.669063,0.368337,0.730686,-0.860826,0.748793,0.330401,0.453313,0.846195,0.724774,1.31923,0.52748,0.681022,-0.160023,0.309597,0.819516,0.252933,-0.111381,0.465419,1.15786,1.41142,-0.0889572,1.14009,-0.0461319,0.641885,1.71016,1.38194,0.193465,0.217535,-0.244238,0.379061,0.304218,0.232011,-0.212089,1.08671,-0.241392,0.00645592,0.200623,-0.21758,0.979949,1.34016,1.17738,0.286398,0.330909,0.0398999,3.82439,0.032475,0.156414,0.132538,0.462709,0.328358,0.421474,0.701915,0.281355,0.293885,0.340128,0.0782769,0.246592,0.129327,0.022597,0.1996,0.308449,0.41932,0.296733,0.722242,0.0337519,0.0204403,0.121763,0.666594,0.0727025,0.393275,0.290981,0.334313,0.0386457,0.459026,0.0169408,0.544824,0.226667,0.493322,0.6923,0.663009,-0.593046,1.46376,0.193727,0.156726,0.125055,0.301417,0.444902,-0.465707,-0.346038,-1.19688,-0.206746,-0.622934,-0.43459,-0.131884,-1.01393,0.0616355,-0.341265,-0.684526,-1.19917,-1.47367,-1.76522,-0.604168,-1.134,-0.816575,-0.810942,-1.07743,-1.31757,-0.825227,-0.255675,0.461668
1725.11,0.985857,0.00176814,11,2047,0,-1622.53,-0.433986,0.48328,-0.111934,-0.3976,-0.00912486,0.108409,-0.0923832,0.35711,-0.0517938,-0.0970391,0.216299,-0.013222,0.274235,0.328856,-0.243237,-0.139881,-0.183687,-0.0252044,-0.626115,-0.789672,-0.758969,0.22931,-0.3645,-0.0239232,-0.397169,-0.422919,-0.12573,-0.0689584,-0.296044,-0.831107,-0.403472,-0.582029,-0.480455,-0.255065,-0.635938,-0.17891,-0.271825,-0.537458,-0.183547,0.240817,0.300041,0.533835,0.599423,0.226067,-0.494934,0.764462,0.178496,0.632392,-0.170636,0.786294,0.410946,-0.0158995,0.222239,0.123177,0.880091,0.944908,0.749968,0.254298,-0.14717,0.102915,-0.125656,0.63924,-0.160863,0.5112,-0.0219191,-0.539331,-0.174146,-0.0550758,1.34047,0.154598,0.0501908,-0.915619,-0.188749,-0.3191,0.0722481,-0.55252,1.86615,0.649204,0.52022,0.312166,0.646031,-1.01415,0.615761,0.351374,0.394097,0.792439,0.72836,1.19352,0.456388,0.707572,-0.308423,0.249374,0.733168,0.198084,-0.200704,0.349698,1.07259,1.33484,-0.0550121,1.08791,-0.0938007,0.711329,1.4473,1.24171,-0.00219409,0.185185,-0.331059,0.323473,0.3051,0.152612,-0.26733,0.890832,-0.32875,-0.00446646,0.277203,-0.258686,0.895674,1.14284,1.04036,0.301642,0.237502,-0.0361235,3.1822,0.394545,0.273998,0.223421,0.217793,0.736312,0.466924,0.443748,0.0114267,0.410734,0.122415,0.0415714,0.192333,0.113858,0.0099019,0.0841176,0.025616,0.406855,0.24029,0.457803,0.0216347,0.0267039,0.343631,0.250985,0.361061,0.479123,0.0476616,0.323431,0.507643,0.0542246,0.566356,0.026038,0.347605,0.554044,0.699425,0.754237,-0.536771,1.43999,0.237486,0.210224,0.166097,0.34157,0.501072,-0.486353,-0.307741,-1.02839,-0.123196,-0.510494,-0.469943,-0.104985,-0.90276,0.138244,-0.288138,-0.629483,-1.10081,-1.40409,-1.73284,-0.46229,-1.03123,-0.661624,-0.67461,-1.00678,-1.21494,-0.826653,-0.139129,0.455295
1707.33,0.996401,0.00176814,11,2047,0,-1611.5,-0.169572,0.38301,-0.115534,-0.589207,0.087008,0.031217,-0.182704,0.412508,-0.587566,0.60043,0.237078,-0.327349,-0.60629,-0.0120881,-0.0176478,0.102394,0.0835419,0.16975,-0.654272,-0.339758,-0.893894,0.149076,-0.513956,-0.117552,0.152945,-0.434949,-0.171043,0.161011,-0.326101,-0.649974,-0.055735,-0.0936305,-0.128137,0.0203383,-0.102324,-0.0581357,-0.407972,-0.46506,-0.168652,-0.381068,0.331054,0.624423,0.546836,0.244531,-0.45293,0.680909,0.195604,0.55445,-0.0512906,0.759454,0.227962,-0.11911,0.139885,0.00325146,0.83609,1.09756,0.797381,0.144741,-0.0804601,0.156058,-0.109013,0.734464,-0.0719895,0.435602,-0.157502,-0.707424,-0.202622,-0.163046,1.33994,0.257905,0.0407246,-0.889211,-0.180979,-0.306899,0.112539,-0.50037,1.68125,0.61294,0.456268,0.328209,0.609861,-1.03223,0.722838,0.309299,0.442299,0.755608,0.498968,1.24846,0.430497,0.708732,-0.329886,0.302491,0.698478,0.119271,-0.215526,0.377802,1.06623,1.37095,-0.0114735,1.19057,-0.0815623,0.558697,1.52428,1.29903,-0.00569831,0.221486,-0.243781,0.341142,0.314122,0.166671,-0.245326,1.06583,-0.334488,-0.00314646,0.17235,-0.179489,0.901577,1.2128,1.1195,0.203503,0.151534,-0.123667,3.03025,0.698316,0.0798467,0.237453,0.249814,1.90483,0.0916488,0.551121,0.0599533,0.229022,0.0713016,0.010764,0.318865,0.0812344,0.162258,0.0408858,0.140466,0.114646,0.221414,0.39996,0.158363,0.106469,0.566222,0.463601,1.09549,0.257784,0.306104,0.22654,0.606214,0.144363,0.274631,0.00718726,0.471966,0.57705,0.695394,0.798644,-0.608288,1.41181,0.291934,0.255553,0.164589,0.383435,0.421846,-0.428698,-0.262589,-1.14576,-0.110034,-0.571366,-0.393117,-0.0644923,-0.844838,0.0474701,-0.241933,-0.586468,-1.1454,-1.32835,-1.72592,-0.466423,-1.04598,-0.6924,-0.719326,-0.967254,-1.24521,-0.788339,-0.139791,0.461094
1705.57,0.999304,0.00176814,11,2047,0,-1610.44,-0.821391,0.914487,0.23237,-0.208533,-0.123313,0.117279,0.0427021,0.341026,-0.0916692,0.265424,0.375635,0.274929,0.288234,-0.661083,0.540999,-0.692132,-0.239607,0.489828,-0.589999,-0.600284,-0.616528,0.247964,0.024408,0.152665,0.296319,0.174078,0.642614,-0.0614966,-0.182034,0.4538,-0.377987,-0.349756,0.36453,-0.219449,-0.0137657,-0.0769318,-0.010327,-0.339175,0.300672,0.563527,0.245175,0.592919,0.643016,0.193759,-0.481425,0.929146,0.219824,0.637424,-0.22746,0.742439,0.364945,-0.0322027,0.461746,0.14612,0.84135,1.03349,0.762733,0.19448,-0.151715,0.146547,-0.139603,0.637114,-0.220833,0.521818,-0.0354693,-0.659635,-0.169898,-0.125909,1.2253,0.167113,-0.0446031,-0.834981,-0.196384,-0.302675,0.0475891,-0.566775,1.76412,0.65659,0.577029,0.332064,0.561726,-1.01565,0.559706,0.256502,0.242993,0.804339,0.744405,1.18745,0.480295,0.549065,-0.240833,0.229325,0.662937,0.198704,-0.170563,0.317916,0.952625,1.26989,-0.0411359,0.948426,-0.0666514,0.707019,1.48508,1.36591,0.122841,0.110084,-0.415843,0.347267,0.251813,0.153996,-0.239995,0.87583,-0.350702,-0.154107,0.168826,-0.250852,0.976673,1.10076,1.11439,0.411725,0.134616,-0.0896644,2.49197,0.0520231,0.0792387,0.307757,0.483686,0.593847,0.26207,0.163285,0.403089,0.54828,0.229279,0.0345715,0.484712,0.139936,0.0652168,0.263258,0.338771,0.0284255,0.328096,0.426891,0.0743935,0.0800438,1.06995,0.195139,0.177314,0.657807,0.441442,0.0240536,0.428652,0.0186845,0.721624,0.258399,0.091071,0.563985,0.809674,0.784073,-0.44461,1.46291,0.230964,0.197275,0.180821,0.356579,0.506282,-0.338587,-0.260599,-1.09473,-0.151705,-0.523519,-0.419476,-0.136337,-0.873388,0.145769,-0.26971,-0.515325,-1.08582,-1.41474,-1.67138,-0.498753,-1.03038,-0.714551,-0.690676,-0.990104,-1.22781,-0.769281,-0.160365,0.46894
1717.6,0.999826,0.00176814,11,2047,0,-1623.35,-0.405502,0.879801,-0.0681711,-0.120802,-0.113319,-0.0037639,0.0909165,0.442629,0.117964,0.482268,0.490501,-0.621893,0.497021,-0.0888392,0.408952,-0.17576,0.0310144,0.143856,-0.785991,-0.499195,-0.642906,0.154127,-0.112534,0.288971,0.455282,-0.510125,1.03481,0.446632,0.184519,0.351661,-0.869152,0.0300203,0.163823,-0.0668386,-0.128223,-0.0834142,0.190256,-0.425261,0.0822991,0.484943,0.115332,0.460397,0.422691,0.0308963,-0.64627,0.458888,-0.0298493,0.416915,-0.367232,0.423176,0.0546143,-0.282075,0.0922376,-0.122233,0.528654,0.782161,0.524249,-0.0473639,-0.470841,-0.0887215,-0.361117,0.463419,-0.359929,0.104445,-0.259666,-0.825714,-0.479652,-0.427613,1.06009,-0.0364833,-0.120009,-1.05956,-0.335151,-0.501505,-0.203018,-0.74982,1.53882,0.384894,0.365903,0.123726,0.45931,-1.12282,0.464645,0.035097,0.128863,0.543089,0.335086,1.02775,0.241872,0.427557,-0.598502,0.116539,0.475297,0.00781507,-0.338456,0.121647,0.834841,1.11217,-0.173745,0.849764,-0.427765,0.377755,1.2852,1.04902,-0.143911,0.048027,-0.517591,0.168905,0.0526343,-0.00906688,-0.47251,0.870358,-0.591759,-0.255357,-0.035549,-0.410672,0.66913,1.02693,0.911547,-0.0465395,-0.106346,-0.346943,1.97712,0.0589683,0.539995,0.35845,0.927234,0.676482,0.0248209,0.680304,0.343979,0.0383932,0.0597057,0.0958858,0.225743,0.141535,0.811301,0.412585,1.19569,0.114268,0.286871,1.07435,0.273609,0.0429567,1.16866,0.402854,0.506636,0.334356,0.327387,0.319299,0.349607,1.1308,0.0234964,0.0549996,0.129205,0.740962,0.959904,0.99847,-0.289716,1.69301,0.485985,0.483255,0.38438,0.6094,0.727592,-0.171415,0.00624683,-0.922947,0.0970056,-0.274028,-0.122436,0.112831,-0.685337,0.264296,-0.0277498,-0.402922,-0.866336,-1.20365,-1.45833,-0.237078,-0.817537,-0.462939,-0.529426,-0.76938,-1.02475,-0.568839,0.0765751,0.468917
1712.45,0.989378,0.00176814,11,2047,0,-1607.85,0.140843,0.641424,-0.649413,-1.02401,-0.0430058,0.0902514,-0.0868638,0.42386,-0.309416,-0.100702,0.195952,-0.775983,0.105484,-0.744357,-0.564213,-0.54344,-0.519225,-0.48224,-0.489709,-1.02411,-1.0709,-0.140836,-0.198639,-0.618248,0.546066,-0.551846,0.471927,0.0692552,0.112813,-0.748584,-0.430637,-0.880258,-0.222029,-0.225408,0.0548282,0.0418503,-0.429592,-0.409517,0.159382,0.430789,0.0950991,0.484434,0.450492,-0.0170056,-0.650398,0.540117,-0.094606,0.376127,-0.360402,0.541341,0.0804934,-0.33911,0.178383,-0.140185,0.570008,0.790333,0.568332,-0.000298629,-0.372248,-0.0914687,-0.296169,0.45845,-0.358497,0.146235,-0.198604,-0.742456,-0.442617,-0.312828,1.0436,0.043157,-0.0753511,-1.02787,-0.332577,-0.498095,-0.149759,-0.711603,1.50685,0.388499,0.347947,0.0761148,0.494713,-1.05912,0.444803,-0.00240819,0.182919,0.548612,0.461143,0.91598,0.236865,0.453592,-0.468848,0.0832265,0.453346,0.108814,-0.305166,0.0977688,0.820072,1.09263,-0.193098,0.878661,-0.35799,0.469049,1.34585,1.10185,-0.101065,-0.00648323,-0.472765,0.204027,0.0928564,0.0229473,-0.461126,0.811364,-0.606485,-0.241689,-0.124175,-0.465355,0.692325,0.995019,0.900998,0.0156091,-0.123332,-0.247453,2.64128,0.159379,0.0104907,0.135193,0.811064,0.34186,0.00553855,0.33286,0.196336,0.0636076,0.175007,0.57629,0.151924,1.63777,0.788597,0.413197,1.04674,0.013183,0.140966,0.182321,0.917706,0.111525,0.5442,0.111374,0.553617,1.14477,0.235919,0.054107,0.10813,0.553938,0.472884,0.129615,0.322604,0.727487,0.911252,1.0173,-0.39113,1.68726,0.449336,0.456292,0.340502,0.542761,0.657145,-0.223261,-0.0874526,-0.846937,0.06969,-0.2836,-0.161721,0.150608,-0.731951,0.249651,-0.0685793,-0.35993,-0.889163,-1.24869,-1.53168,-0.2401,-0.845936,-0.49229,-0.430082,-0.769723,-1.07662,-0.546841,0.0479247,0.466204
1730.72,0.997975,0.00176814,11,2047,0,-1628.75,0.12501,0.732778,0.0273866,-0.328215,-0.240609,0.0157205,-0.350094,0.374927,-0.349755,-0.210147,0.0517856,-0.436574,0.525586,-0.589903,-0.345878,-0.572858,-0.327812,-0.183241,-0.948393,-0.895724,-0.697333,0.143563,0.0686682,0.158421,0.0362841,-1.00738,0.378422,-0.223466,-0.534754,-0.565393,-1.09134,-0.941664,-0.699607,-0.247794,-0.0218733,0.102237,-0.269125,-0.552712,0.318367,0.320952,-0.0228126,0.500884,0.284768,-0.0422365,-0.826099,0.600526,-0.112354,0.280586,-0.50543,0.348612,-0.00688469,-0.332508,-0.0594755,-0.241006,0.530889,0.767858,0.383922,-0.180675,-0.471066,-0.189785,-0.470214,0.38034,-0.405047,0.139805,-0.327808,-0.85473,-0.587525,-0.467962,0.957065,-0.096297,-0.311657,-1.17796,-0.475644,-0.587996,-0.197514,-0.731025,1.40749,0.315139,0.290487,0.0443903,0.311814,-1.45047,0.36715,-0.0448874,0.0535374,0.503462,0.319614,0.910925,0.047871,0.408564,-0.720025,-0.0774319,0.432903,-0.213007,-0.46804,0.0569109,0.610799,1.03332,-0.380738,0.746599,-0.464256,0.328771,1.19782,0.936686,-0.303457,-0.218837,-0.590861,0.0955801,-0.15819,-0.184031,-0.597709,0.707004,-0.622561,-0.393038,-0.0991773,-0.493906,0.649648,0.882338,0.787098,-0.073265,-0.111886,-0.409429,4.74247,0.366552,0.193572,0.0134003,0.735354,0.386747,0.0449173,0.0364642,0.305502,0.225259,0.127744,0.164356,0.0911503,0.144249,0.175724,0.0464042,0.0684311,0.093494,0.126974,0.0176122,0.00317632,0.766123,0.0666245,0.126625,0.129877,0.435547,0.174185,0.15936,0.135158,0.21974,0.211558,0.316528,0.0821589,0.899866,1.06514,1.04551,-0.200345,1.85906,0.573282,0.529902,0.532323,0.64796,0.849341,-0.0622226,0.0371327,-0.731678,0.227471,-0.179628,-0.0474881,0.260638,-0.633476,0.434452,0.0508839,-0.298835,-0.747651,-1.14839,-1.37048,-0.169089,-0.669772,-0.442655,-0.343047,-0.700549,-0.932633,-0.431797,0.189235,0.459861
1723.22,0.982243,0.00176814,11,2047,0,-1626.36,-0.495863,0.629185,-0.236849,-0.282722,-0.0863208,0.152969,0.0460722,0.318439,0.682593,0.364909,0.466243,-0.222402,0.436969,-0.251284,0.315705,-0.300952,0.115387,0.133962,-0.406726,-0.505235,-0.491192,0.25266,0.169716,0.507712,0.258314,-0.219924,0.519773,0.294194,-0.0535245,0.168215,-0.391012,-0.650003,0.723002,-0.0640035,-0.123482,-0.0880697,-0.141116,-0.625586,0.0705756,-0.0216138,0.0125149,0.509158,0.26284,-0.121892,-0.809808,0.365512,-0.144397,0.240963,-0.463785,0.459581,-0.03949,-0.334718,0.0460746,-0.173079,0.536673,0.776931,0.523555,-0.0785395,-0.574322,-0.125944,-0.458805,0.400076,-0.491086,0.199347,-0.420624,-0.946582,-0.439062,-0.446193,0.933545,-0.141826,-0.349643,-1.15938,-0.49092,-0.59677,-0.262017,-0.935486,1.37476,0.352021,0.172492,-0.007506,0.428908,-1.24434,0.379625,0.011221,0.0807351,0.411437,0.316313,0.859875,0.1399,0.369496,-0.564542,-0.0532898,0.309397,-0.101576,-0.507797,0.133395,0.817918,1.04563,-0.325466,0.789694,-0.364016,0.418775,1.21053,0.901434,-0.217482,-0.0221411,-0.674452,0.0598085,-0.144048,-0.143019,-0.570624,0.727606,-0.569629,-0.33358,-0.0498932,-0.543466,0.550699,0.833704,0.774332,0.00523323,-0.178816,-0.415888,2.83354,0.298743,0.455882,0.0594992,0.109927,0.523075,0.39485,0.0791736,0.161289,0.276822,0.132785,0.0576414,0.410292,0.0819439,0.420039,0.0768673,0.0871273,0.235469,0.176115,0.359949,0.0208303,0.365845,0.34037,0.405506,0.0594969,0.886973,0.131398,0.111948,0.320896,0.150623,0.119804,0.132506,0.397061,0.902627,1.01681,1.10069,-0.186367,1.78121,0.565493,0.572998,0.522701,0.706309,0.810558,-0.0627444,0.0974014,-0.827868,0.229273,-0.157244,-0.110027,0.253493,-0.613127,0.390859,0.046877,-0.29663,-0.841001,-1.03957,-1.4664,-0.222999,-0.6832,-0.326124,-0.390378,-0.664369,-0.935554,-0.45427,0.0922697,0.463555
1731.44,0.999441,0.00176814,11,2047,0,-1632.15,-0.329912,0.857029,-0.160092,-0.383305,-0.0825265,0.0754869,0.0415988,0.370934,-0.355855,0.21024,0.500252,-0.841245,0.729881,-0.240621,-0.0695442,0.174448,-0.0107135,-0.366392,-0.480164,0.256714,-0.587875,-0.172391,0.215957,0.463846,0.413508,-0.432228,0.700681,0.362153,0.080403,-0.292259,-0.290074,-0.443767,0.397894,0.0145129,0.184042,0.185212,0.102795,-0.166277,0.207808,0.131681,-0.000346827,0.571614,0.287184,-0.161977,-0.886459,0.41845,-0.179681,0.262405,-0.511591,0.429257,-0.00521405,-0.344645,-0.00202039,-0.144774,0.508731,0.721884,0.418181,-0.0964388,-0.512785,-0.197691,-0.487678,0.35493,-0.454628,0.139467,-0.36802,-0.942959,-0.447795,-0.428624,0.962651,-0.12279,-0.407098,-1.18708,-0.456277,-0.620291,-0.283524,-0.893156,1.3663,0.261602,0.110528,0.0226018,0.316269,-1.3258,0.272918,-0.0540267,0.0431045,0.456951,0.23256,0.915628,0.1199,0.353881,-0.630369,-0.0571468,0.354705,-0.123328,-0.515674,0.183223,0.671663,1.01825,-0.410365,0.790762,-0.438685,0.386457,1.15485,0.90519,-0.263495,-0.084277,-0.675037,0.0271144,-0.0816257,-0.0667995,-0.604495,0.667774,-0.659445,-0.41591,-0.121789,-0.533738,0.546214,0.804473,0.719689,-0.0740731,-0.202273,-0.434697,3.13645,0.508946,0.13188,0.372487,0.447984,0.929692,0.437668,0.13312,0.227228,0.151484,0.281907,0.378448,0.887992,0.353986,1.07693,0.0204911,0.11314,0.302776,0.0546987,0.286128,0.015019,0.0443022,0.0930635,0.214994,0.596522,0.365653,0.0807863,0.159357,0.163866,0.0602657,0.382329,0.0608047,0.351521,0.86353,1.03593,1.04809,-0.209235,1.86798,0.594771,0.561575,0.487874,0.771321,0.8688,-0.000925085,0.00833183,-0.772692,0.20437,-0.162111,9.74287e-06,0.227963,-0.621107,0.41456,0.0979513,-0.232026,-0.68751,-1.12011,-1.32715,-0.149375,-0.699563,-0.338346,-0.369473,-0.570911,-0.915191,-0.486027,0.215933,0.468364
1727.98,0.999655,0.00176814,11,2047,0,-1624.4,-0.304756,0.63898,-0.12072,0.0110567,-0.294624,0.0624015,0.0417353,0.543285,-0.163472,0.0424823,0.522984,-0.0431375,0.918924,-0.176085,0.0478175,-0.671222,0.162393,0.503837,-0.443303,-0.356681,-0.617823,0.786479,0.332469,0.825337,0.422469,-0.325653,0.894793,0.365258,0.0200559,-0.102762,-0.881499,-0.349806,0.348426,-0.0686795,-0.0515842,0.239921,0.456609,-0.370669,-0.00214852,0.393099,-0.0723355,0.580471,0.186498,-0.193364,-0.870725,0.387177,-0.284241,0.250001,-0.5871,0.352515,-0.0572777,-0.472978,-0.0692012,-0.335603,0.271194,0.635215,0.389066,-0.178911,-0.558486,-0.22029,-0.545134,0.269179,-0.463262,0.020526,-0.514299,-1.01621,-0.578932,-0.512125,0.863721,-0.227396,-0.365714,-1.22719,-0.690408,-0.641121,-0.395949,-0.866384,1.35221,0.208923,0.123643,-0.119834,0.283187,-1.24393,0.279383,-0.145782,-0.0773236,0.329336,0.229181,0.826334,0.0960885,0.195816,-0.737039,-0.0880325,0.264729,-0.184799,-0.563903,-0.135356,0.698866,0.916624,-0.413926,0.742622,-0.557728,0.236612,1.06383,0.838339,-0.346325,-0.224664,-0.685541,-0.0484987,-0.195795,-0.23851,-0.632635,0.579028,-0.67445,-0.416886,-0.223805,-0.629368,0.579802,0.825911,0.790497,-0.0563485,-0.225013,-0.50621,4.52756,0.077894,0.228081,0.150798,0.455839,0.213808,0.244901,0.562801,0.500445,0.151605,0.323361,0.123077,0.161781,0.198394,0.233697,0.202908,0.221924,0.135202,0.0207483,0.233949,0.0584114,0.105344,0.0963867,0.42898,0.399276,0.158424,0.444968,0.0496586,0.158872,0.195103,0.174095,0.132246,0.0647273,0.962772,1.14849,1.17572,-0.155549,1.90935,0.640692,0.606453,0.530916,0.76044,0.936181,-0.0389371,0.0344529,-0.724227,0.251478,-0.128078,0.0347422,0.272299,-0.506223,0.486474,0.172998,-0.270211,-0.626519,-1.0614,-1.33502,-0.0518179,-0.674779,-0.347003,-0.309347,-0.488521,-0.768724,-0.36682,0.262323,0.470607
