# 0.153226, 0.272283, 0.249859, 0.215082, 0.267348, 0.211468, 0.120543, 0.13822, 0.00801799, 0.024477, 0.0333651, 0.0261146, 0.0268907, 0.151195, 0.458432, 0.685338, 0.6557, 0.649179, 0.810087, 0.596644, 0.824484, 0.753089, 0.792619, 0.58454, 0.78871, 0.616747, 0.682988, 0.642935, 0.652798, 0.807948, 0.646085, 0.66591, 1.03863, 0.877385, 0.645593, 0.547445, 0.792169, 0.892661, 0.802256, 0.904491, 0.609901, 0.702963, 0.942564, 0.839549, 0.816476, 0.649616, 0.664853, 0.0265074, 0.0284309, 0.219577, 0.255489, 0.188407, 0.211637, 0.178423, 0.186414, 0.256963, 0.199369, 0.309084, 0.162646, 0.22504, 0.298707, 0.185374, 0.273588, 0.188911, 0.24898, 0.23299, 0.166831, 0.212173, 0.255206, 0.274882, 0.184975, 0.194404, 0.228008, 0.186163, 0.212538, 0.327202, 0.234438, 0.216767, 0.201432, 0.250281, 0.228898
78.2378,0.996143,0.0403903,7,127,0,-32.6251,-0.204293,-0.359055,0.431389,0.179,-0.31647,1.20842,0.0866104,-0.513363,0.031386,0.217686,-0.291164,-0.207466,-0.167735,0.00631944,0.181379,0.307571,-1.37953,-0.983137,0.454561,0.411336,-0.0706728,2.1597,-0.471573,-0.524706,-1.10859,-0.512766,0.143671,0.686026,1.23599,0.211411,-0.325911,-0.156625,0.326961,0.559151,0.763054,0.623767,0.636094,-0.959324,1.97335,1.07719,-0.406075,-0.0365127,0.419965,-0.691036,-0.689955,0.907623,0.310223,1.27489,0.951173,0.154212,1.22755,0.217157,0.622573,-0.22487,-1.45145,2.45391,0.0939911,0.808804,-0.859518,-0.241729,1.17861,-0.284235,0.932633,-0.603703,0.609806,0.776014,-0.078396,-0.395562,1.28931,0.572279,-0.506592,-0.824128,1.30231,-0.0371854,1.05313,2.10982,-2.24501,1.1253,-0.430394,-0.822629,0.816033,0.0621066,-0.243899,-0.172001,0.0887675,0.0809274,-0.00649915,0.398045,-0.0792142,-0.0888515,-0.194757,-0.0866859,0.0323785,0.130751,0.230503,0.044665,-0.0527942,-0.0220891,0.0656235,0.107738,0.144722,0.119458,0.121694,-0.167682,0.364245,0.2017,-0.0673342,-0.000303218,0.0824924,-0.11902,-0.118824,0.170944,0.0625876,4.14364,11.5018,4.3993,6.4693,2.88926,0.899704,36.9286,3.91296,7.72302,1.57987,2.8433,10.9786,2.73064,8.6884,2.01509,6.39121,7.48587,3.32119,2.45627,12.1977,6.1671,2.2101,1.63396,12.3495,3.45396,9.74354,26.6209,0.422949,10.4359,2.37622,1.63629,7.77631,0.748452,0.459498,0.52896,0.784857,0.761183,0.676193,1.07099,0.576683,0.609674,0.481845,0.603314,0.67975,0.0332587,0.15737,-0.0386869,-0.128838,-0.123235,-0.0418207,0.0309515,0.0345748,0.0190546,0.0403023,-0.756929,-0.117792,-0.404598,-0.60054,-0.623667,-0.438534,-0.707063,-0.766533,-0.365916,-0.560762,0.321159,0.387105,0.37076,0.313274,0.318389,0.337112,0.255214,0.359696,0.352134,0.381816,0.353586,0.336317,0.491686,0.460738,0.509671,0.532165,0.53077,0.510454,0.492263,0.491357,0.495236,0.489926,0.680687,0.529414,0.599792,0.64578,0.651052,0.60791,0.669752,0.68277,0.590472,0.636629
83.9395,0.725609,0.0403903,7,127,0,-40.7253,-0.750779,0.464677,-0.457282,-0.260744,0.446101,-0.985603,0.534698,-0.393076,-0.130357,0.0926724,0.433054,-0.0504008,0.202567,-0.0344758,0.216878,1.254,-0.208642,0.428836,0.777529,0.269884,-0.83745,-1.48381,-0.452687,1.23312,-0.211028,-1.53008,0.813974,-0.517046,-0.772167,-1.86161,-0.0909714,-0.85111,-0.668895,0.756052,-0.626164,0.369296,1.48858,-0.0684763,-1.18228,-1.93547,0.341334,0.343997,-1.4515,0.412831,1.12655,-0.0815423,1.04883,1.66197,0.791383,-0.0862429,0.234254,-0.520703,-0.392683,-0.0964262,-1.61242,-1.54219,-0.102692,1.92988,-1.74513,-0.117888,0.0156422,0.0670888,0.473945,0.260457,0.67125,-0.105496,-1.1189,-0.362029,0.75583,0.239763,-0.340087,-0.865912,-0.333265,-0.254223,-0.356526,2.23089,-2.14984,0.412472,-0.982097,0.898003,0.590559,0.237489,-0.0797257,0.0585294,0.134153,0.0240561,-0.2161,-0.356281,-0.132654,0.232962,-0.0802431,-0.366316,0.142057,-0.146612,-0.201942,-0.438217,-0.0542055,-0.219063,-0.179544,0.129495,-0.170277,0.0456163,0.288364,-0.0493268,-0.290887,-0.454237,0.0395521,0.0401296,-0.349274,0.0550582,0.209849,-0.0521605,0.192992,4.92203,6.34304,3.48998,3.8621,4.88252,1.47098,1.55505,4.85837,24.2702,1.32433,4.8003,5.33533,5.55704,7.66791,6.47594,8.96375,4.84761,2.17384,3.95693,9.58428,6.37075,4.02624,2.65569,4.04804,4.30934,3.9742,30.7985,0.961393,7.30381,2.4224,10.7256,8.40924,0.703131,0.315095,0.463468,0.559326,0.514991,0.264718,0.165006,0.459454,0.648018,0.425868,0.0841501,0.769576,-0.192406,-0.348909,-0.627456,-0.273796,-0.249681,-0.43815,-0.00229558,-0.248225,-0.0728011,0.00626746,-0.721107,-0.402541,-1.0552,-0.362282,-0.992652,-0.801695,-1.12442,-0.219117,-0.438819,-0.337146,0.331118,0.421871,0.386163,0.363703,0.374024,0.434204,0.458842,0.387115,0.343436,0.395113,0.478975,0.316571,0.547954,0.586353,0.651912,0.568025,0.562098,0.607818,0.500574,0.56174,0.518192,0.498433,0.672851,0.599298,0.741771,0.589593,0.729612,0.690337,0.754808,0.554561,0.607978,0.583497
88.1315,0.995297,0.0403903,7,127,0,-46.8371,0.359591,0.20345,-0.360353,-0.667126,-0.484403,0.839057,-0.10446,-0.653537,-0.204146,0.0668216,-0.219728,-0.0895319,0.0251221,-0.293538,0.111994,-0.419718,-0.695204,0.963102,0.109485,0.906046,-0.513331,0.116161,-1.39503,0.0100861,-0.642422,-0.716921,-0.354432,0.357052,0.945059,-0.0938008,0.571591,0.421087,-0.600752,0.779526,-0.407626,0.210296,1.44021,0.0105862,0.27923,-0.665304,-0.921371,-0.89939,1.10647,-0.33459,1.91482,0.625396,0.89593,1.48003,0.835884,-0.102259,0.972179,-0.323478,-0.052138,0.481508,-1.37149,0.583251,0.492241,1.43938,-1.48266,0.117959,0.329352,-0.355284,1.29022,0.0274483,0.998968,-0.256522,-0.154948,-0.0670854,0.887627,1.11621,-0.254403,-0.543432,0.231137,-0.526083,0.820593,2.23695,-2.62151,0.679671,-0.615493,0.900625,1.01594,-0.340544,-0.371397,-0.185677,-0.281277,-0.192067,-0.351028,-0.280529,-0.449772,-0.292409,-0.365485,-0.373829,-0.333233,-0.253551,-0.187698,-0.304043,-0.229524,-0.246379,-0.360819,-0.206237,-0.33919,-0.269987,-0.132245,-0.292353,-0.262266,-0.368048,-0.396726,-0.394264,-0.16962,-0.33101,-0.079091,-0.223498,-0.1932,4.03319,9.90126,3.35229,4.20575,6.57003,1.39602,7.15323,6.62924,14.6317,1.27214,4.84833,5.78538,3.26434,12.9166,4.49505,10.1255,3.54526,3.85941,4.15353,9.22564,11.168,3.55154,2.78929,5.32939,2.83003,8.72292,28.4989,0.491031,7.75362,2.62624,9.32642,10.2701,0.401702,0.25994,0.461504,0.397592,0.589789,0.414984,0.548859,0.490525,0.370616,0.440137,0.344651,0.662519,0.0015299,-0.0910582,-0.184694,-0.157706,0.0324676,-0.172282,-0.0858307,-0.0455546,-0.0397279,-0.0694049,-0.587837,-0.421396,-0.552624,-0.639877,-0.884679,-0.491992,-1.05116,0.00568326,-0.442883,-0.266867,0.400904,0.435378,0.386629,0.401891,0.356683,0.397718,0.366129,0.37977,0.408392,0.391708,0.41468,0.340174,0.499618,0.522749,0.546043,0.539345,0.491884,0.542964,0.521445,0.511387,0.509931,0.517344,0.642869,0.603817,0.634744,0.654726,0.707791,0.620576,0.740999,0.498579,0.608946,0.566324
65.9705,0.98876,0.0403903,7,127,0,-28.1677,-0.0906659,1.22026,-1.008,0.365036,-0.67502,-0.832453,0.113405,-0.345991,-0.147454,0.023346,0.3309,0.0602818,0.101753,-0.18967,0.126463,0.421489,-0.154547,0.616303,-0.413162,1.75839,-1.66683,2.75256,0.28091,0.612116,0.157618,-0.685326,0.195404,-1.19945,0.557883,-1.25198,-1.07829,0.172282,-0.850825,0.950062,-0.177494,-0.716333,1.27909,-0.195475,0.786364,0.634267,0.639589,-1.13264,-0.455806,1.42824,-1.15837,-0.765049,1.23661,1.37258,0.708288,0.231292,1.20256,0.293708,0.188295,0.780043,-1.36246,2.07137,-0.74987,0.284878,-1.32032,0.893906,1.149,1.1564,0.923651,-0.256415,1.92275,-0.39014,-0.732072,-0.735963,1.83007,0.239153,-0.355627,-0.606676,1.10436,-0.93552,-0.0844321,1.1156,-2.84861,1.49495,-0.524985,-0.0566701,0.323929,-0.136367,-0.209214,-0.111731,-0.241919,0.0327013,-0.400462,0.158425,-0.154145,-0.11226,-0.169737,-0.276338,-0.164958,-0.341355,-0.119118,-0.347999,-0.326033,-0.167883,-0.297267,-0.0695225,-0.212116,-0.280259,-0.0279131,-0.21439,-0.0902241,-0.109459,-0.108786,-0.332906,-0.247312,-0.0090505,-0.33616,-0.28642,-0.0332855,4.64785,9.24739,4.85793,4.50843,6.85568,1.50315,17.1108,2.31975,4.82764,1.54869,7.43148,8.90318,8.94992,7.58971,3.29026,15.4012,2.99292,2.34918,2.34271,14.4226,4.6738,3.06699,2.56737,8.62608,2.03392,3.71649,8.69499,0.524633,11.3752,2.7203,3.79029,4.96303,0.469616,0.31666,0.425588,0.318288,0.667295,0.222688,0.827352,0.594891,0.436503,0.482023,0.31248,0.624132,-0.0185589,0.0892362,-0.223272,-0.235639,0.17208,-0.32263,0.155999,0.0384967,-0.0754229,-0.0440347,-0.534782,-0.194752,-0.349742,-0.33269,-0.852784,-0.528437,-0.694869,-0.381893,-0.493158,-0.193459,0.384707,0.42149,0.39518,0.421093,0.339103,0.444557,0.304205,0.355514,0.392575,0.381774,0.42251,0.348842,0.50464,0.477706,0.555587,0.558639,0.457086,0.579965,0.461079,0.490377,0.518847,0.511007,0.630598,0.548535,0.586555,0.582414,0.701151,0.629118,0.667049,0.59433,0.62085,0.548215
64.4036,0.990344,0.0403903,7,127,0,-21.3348,-0.24311,-1.15305,0.936793,0.0555793,0.597321,0.874333,-0.0180389,-0.717403,-0.251486,0.0093869,-0.0745126,0.0598462,0.239489,0.0867611,0.220954,-0.0393322,-0.336268,-1.43072,0.855835,-0.964525,0.991556,-0.315586,-0.996232,1.16219,-1.38101,-1.29885,0.672269,1.32456,0.055193,-0.322578,0.193447,-1.44714,0.058705,0.560627,0.00219682,0.140122,0.0370683,-0.728585,0.144682,-1.83779,-1.85888,0.129686,-0.904899,-1.27458,0.5569,0.513806,-1.14992,1.16947,0.784666,0.693488,0.482155,-0.246071,0.879513,-0.669924,-1.8294,0.540186,0.96539,3.32574,-1.06421,-0.307257,-0.307862,-0.370992,0.294783,0.250213,0.432638,1.66076,-0.00827728,-0.207779,1.25591,1.57476,0.259823,-0.874747,0.947635,0.550508,1.69944,2.74701,-1.42051,1.30949,-0.304773,1.54489,1.16727,0.0780704,0.0124615,-0.229363,0.275861,-0.126354,0.305849,0.017031,-0.13336,0.343552,-0.218377,-0.200225,0.235302,0.379427,0.0989562,0.0154862,0.129504,-0.232989,0.0997321,0.210634,0.0872464,0.117722,0.0949514,-0.0742225,0.118729,-0.319306,-0.323965,0.115416,-0.11318,-0.194862,0.20981,0.200288,-0.167318,5.54907,4.70114,2.65486,6.42116,1.90372,0.766444,4.92015,6.86875,43.7754,1.39714,2.53041,2.52921,2.40697,4.05837,3.91889,4.52198,11.8535,3.19945,2.73584,8.62742,11.0799,3.94855,1.62108,6.77372,4.96016,12.2187,27.7979,1.05638,8.99787,2.53534,10.8233,8.04774,0.640009,0.437772,0.215466,0.759727,0.48438,0.897065,0.686321,0.672557,0.807899,0.421635,0.332436,1.10953,0.409845,-0.0658087,-0.218512,-0.163049,-0.173294,-0.243454,0.0751463,0.0679497,0.0203517,-0.305871,-0.765409,-0.133261,-0.873864,-0.815071,-0.951515,-0.701878,-1.54481,-0.012937,-0.26154,-0.585249,0.345244,0.392272,0.446341,0.318706,0.381218,0.289654,0.334852,0.337924,0.308338,0.396126,0.417648,0.247958,0.398949,0.516446,0.554412,0.540672,0.543215,0.560565,0.481222,0.483019,0.494912,0.575877,0.682527,0.533266,0.705549,0.693189,0.72142,0.668604,0.824163,0.503234,0.565015,0.642274
69.7914,0.991636,0.0403903,7,127,0,-21.8394,-0.207546,1.04706,-0.956013,0.0425739,-0.636605,-0.807964,-0.045129,-0.444738,-0.0792264,0.102254,0.289604,-0.00331144,0.0435459,-0.103805,0.160017,1.05189,-0.807497,1.60437,-0.78662,-0.191869,-1.75927,1.93201,0.447818,0.102179,0.338307,0.350672,-0.355121,-0.653003,0.167301,-0.922704,-0.645084,1.03453,-0.63879,0.914288,0.491109,0.114603,1.75801,-0.0681105,0.418977,0.583448,1.39735,-1.15318,0.442484,1.85924,-0.666036,-0.813069,2.89999,1.37109,0.918918,0.593466,1.44142,0.209032,0.0820171,0.447087,-1.54326,1.19317,-0.545459,0.130774,-1.33166,0.599343,0.889745,0.786217,1.17941,-0.589396,1.61718,-0.601801,-0.641379,-0.651745,1.50049,0.257981,-0.533308,-0.61396,0.884492,-0.683196,-0.574994,2.37612,-2.14031,0.664036,-0.713902,-0.113754,0.500758,0.0645151,-0.233019,0.152922,-0.229678,-0.134508,-0.385319,0.20535,-0.032147,-0.0874551,-0.0496706,-0.047692,-0.160631,-0.208297,-0.0770344,-0.251454,-0.20703,0.0617363,-0.206023,0.0424963,-0.0252197,-0.085467,0.177506,-0.114704,-0.0367619,-0.0104439,0.119795,-0.288334,-0.0330005,0.193704,-0.210383,-0.23391,0.360242,6.7967,14.8149,4.77394,4.24804,5.94129,0.954047,11.7931,2.38657,4.44269,1.15882,6.8335,8.92354,8.11374,11.6449,2.29213,17.4117,2.26615,2.18522,2.1645,15.6413,4.99358,2.41337,2.24097,8.88057,2.10284,2.32267,34.9721,0.551186,7.25206,2.04434,3.54862,6.24166,0.676679,0.336102,0.728192,0.35789,0.493028,0.236068,0.851332,0.656878,0.493964,0.587089,0.555248,0.549915,-0.137724,-0.0679501,-0.341312,-0.315335,0.141533,-0.484542,0.0608039,-0.0474399,-0.132283,-0.0420393,-0.54735,-0.196255,-0.400047,-0.182423,-0.906748,-0.365963,-0.513868,-0.495454,-0.526905,0.0136811,0.337003,0.416757,0.325592,0.41147,0.379181,0.441256,0.299153,0.341441,0.37896,0.357303,0.364648,0.365884,0.534377,0.516981,0.584509,0.578187,0.464676,0.61882,0.484804,0.511858,0.533023,0.510508,0.633521,0.548907,0.598699,0.54548,0.712334,0.590483,0.625713,0.621391,0.628761,0.49658
71.3581,0.972779,0.0403903,7,127,0,-30.5199,-0.0548316,-1.13684,0.741913,-0.00983401,0.665308,1.0531,0.238245,-0.0642289,-0.221306,0.0915223,-0.153091,-0.0333191,-0.0195199,-0.38309,0.156303,0.285523,-0.669912,-1.64411,0.575796,0.576825,0.920499,-0.325277,-1.40135,1.26559,-1.65129,-1.79796,0.6001,0.419299,0.536127,-0.826142,0.764315,-2.14138,0.267337,1.29276,-1.40594,0.069025,0.701535,-0.879,0.00769577,-1.76522,-1.69375,0.215506,-1.24968,-0.878741,0.265124,0.900825,-1.306,1.19256,0.698614,0.401377,0.262772,-0.203918,1.061,-0.0883181,-1.35524,0.48282,0.907168,3.06176,-0.64517,-0.216134,0.484967,-0.279582,0.439066,0.410631,0.530024,1.42594,0.0616131,-0.73391,0.709373,1.223,-0.177719,-0.680063,0.766915,0.349256,1.42074,2.35434,-2.35226,1.29715,-0.0418638,1.20566,1.26627,-0.338462,-0.4878,-0.640069,-0.293092,-0.292931,-0.239214,-0.433932,-0.602125,-0.185274,-0.641192,-0.664117,-0.289293,-0.317553,-0.299292,-0.512219,-0.263626,-0.717794,-0.341305,-0.181027,-0.602842,-0.372301,-0.273438,-0.520481,-0.381887,-0.658999,-0.647828,-0.349406,-0.57842,-0.52044,-0.341651,-0.242289,-0.587222,4.36216,3.95958,2.85794,6.91568,3.09832,1.27861,4.61755,6.21099,27.9817,2.09979,2.83365,4.62449,2.71079,4.47855,4.39045,4.77237,8.924,3.44046,1.97356,5.4094,7.74435,2.91073,2.04922,5.63129,4.20618,8.8916,17.0702,0.637144,8.15609,3.20052,7.65113,7.98203,0.581797,0.312228,0.177134,0.558464,0.670269,0.70681,0.580795,0.532834,0.649105,0.347771,0.230379,0.905782,0.114273,-0.0392259,-0.310356,-0.11329,-0.260204,-0.230084,0.104803,-0.212044,-0.0502066,-0.215658,-0.696549,-0.465479,-0.714835,-0.794834,-0.709121,-0.811305,-1.12921,-0.105496,-0.363531,-0.522827,0.358519,0.422571,0.455832,0.363903,0.338437,0.330304,0.35875,0.369856,0.343191,0.413923,0.442659,0.287864,0.471463,0.509805,0.576972,0.528292,0.564686,0.557269,0.473823,0.552813,0.512549,0.553707,0.667422,0.614313,0.671469,0.688868,0.670207,0.692388,0.755692,0.526349,0.589895,0.627808
74.6252,0.757462,0.0403903,7,127,0,-28.0824,-0.304916,0.662448,-0.659866,0.0446188,-0.624881,-0.713316,-0.0262618,-0.460103,-0.0976639,-0.0275406,0.431627,0.124772,0.166487,-0.0325855,0.114824,1.16841,-0.449668,1.42869,0.176429,0.597622,-1.37516,1.79783,0.77092,-0.2325,0.392483,0.4164,0.371447,-0.202133,-0.097447,-0.996154,-1.17483,0.864515,-0.688764,0.0169958,1.0686,0.221924,0.818548,0.553522,0.578787,0.747204,1.10518,-0.91794,0.914225,0.986999,-0.0412701,-0.516075,2.39835,1.39858,1.04285,0.462598,1.33488,-0.00781999,-0.10128,0.118562,-1.72233,0.804812,-0.791372,0.490105,-1.73771,0.288397,0.412811,0.594127,1.13345,-0.279228,1.28052,-0.354151,-1.21597,-0.302875,1.55204,0.505195,-0.472131,-0.335332,0.784298,-0.514536,-0.234014,2.1464,-1.24883,0.535659,-0.75924,-0.265743,0.525665,0.101576,-0.0842182,0.131462,-0.0123272,0.0360358,-0.190487,0.173849,0.0559346,-0.0592821,0.012481,0.0152272,0.0100656,-0.0557953,-0.0437748,-0.146968,-0.167484,0.0666815,-0.111672,-0.030634,0.0901157,-0.00710335,0.0614034,0.0309721,0.0338732,0.0532114,0.0943155,-0.137987,0.0723895,0.0807457,-0.0373243,-0.0918433,0.242802,6.56009,16.2919,4.01657,3.64356,4.58241,0.671963,9.37347,1.77411,6.751,0.661272,5.47033,6.22818,7.52454,13.2051,3.02645,15.3939,2.79898,1.1394,2.95273,20.4327,6.85807,2.47495,2.85445,9.17507,2.36788,3.17257,37.9763,1.10102,7.07945,1.83456,3.06931,7.00605,0.773947,0.535094,0.758355,0.629725,0.727357,0.493254,0.88791,0.823055,0.57519,0.715172,0.676229,0.803715,-0.0627102,-0.126488,-0.326913,-0.370168,0.0711364,-0.47471,-0.101978,-0.00645057,-0.133989,-0.253672,-0.544864,-0.28681,-0.469565,-0.361524,-0.902038,-0.421349,-0.793213,-0.431243,-0.536313,-0.226915,0.315626,0.36933,0.319004,0.347573,0.325775,0.379127,0.291541,0.305116,0.36004,0.328457,0.337103,0.309231,0.515672,0.53158,0.581008,0.5915,0.482223,0.616498,0.525472,0.501613,0.533447,0.56308,0.632943,0.571215,0.615281,0.589409,0.711368,0.603806,0.688521,0.60617,0.630954,0.556487
72.4955,0.998385,0.0403903,7,127,0,-34.8145,-0.173299,-0.616111,0.593494,-0.0160646,0.721198,0.9081,0.384536,-0.185178,-0.163595,-0.17153,0.213285,0.249305,0.408288,-0.461127,0.0808961,-0.602331,-0.881102,-1.74633,0.301966,0.324624,0.775123,-1.04383,-1.2705,1.49641,-1.56477,-2.13583,0.412383,0.232062,0.362376,-0.59566,0.6475,-1.83434,0.550523,0.735315,-0.600762,0.111253,0.659359,-1.1135,-0.221475,-1.56029,-1.19617,-0.130417,-1.26096,-0.152383,0.339963,1.02017,-0.620252,1.18431,0.796946,0.0612717,0.476203,-0.0785258,0.83385,-0.0618696,-1.63182,0.368142,0.951585,2.84494,-0.815737,-0.723005,0.843644,-0.104851,0.264545,-0.155798,0.695668,1.22636,0.290939,-0.409603,0.933674,1.20924,0.121955,-1.08363,0.616192,0.432336,1.18267,2.64524,-2.82466,1.66113,-0.305,1.5784,0.979647,-0.509853,-0.532405,-0.602398,-0.436699,-0.434866,-0.398423,-0.545569,-0.563906,-0.340073,-0.587711,-0.633907,-0.427767,-0.442354,-0.431812,-0.509314,-0.408747,-0.609518,-0.416592,-0.401643,-0.509726,-0.452127,-0.407787,-0.551205,-0.479043,-0.587349,-0.557892,-0.471677,-0.563134,-0.473454,-0.433625,-0.3786,-0.511303,3.432,4.77704,3.07017,6.35249,3.11119,0.89033,4.38286,6.97739,31.5501,1.70611,1.83697,6.40227,3.00643,4.03554,2.8868,5.69007,8.68551,4.12133,2.35816,6.8785,8.56779,3.60205,1.37812,5.34085,4.61292,8.3883,26.908,0.344111,12.2821,2.56317,11.4984,7.13519,0.516356,0.404926,0.347629,0.538722,0.623085,0.646832,0.550473,0.621014,0.622651,0.489286,0.373257,0.801593,0.0567632,-0.059664,-0.21494,-0.152464,-0.0913557,-0.258721,-0.0104494,-0.0756865,-0.0688749,-0.254673,-0.584761,-0.0771757,-0.532027,-0.386433,-0.824521,-0.45516,-1.0104,-0.162456,-0.188095,-0.367102,0.373705,0.400129,0.413957,0.368485,0.34908,0.343704,0.365755,0.349551,0.349179,0.380062,0.407754,0.309685,0.485813,0.514912,0.553529,0.538042,0.522823,0.564322,0.502612,0.518913,0.517212,0.563326,0.642162,0.519284,0.629956,0.595424,0.695195,0.611865,0.733099,0.540525,0.546886,0.590759
76.1198,0.998922,0.0403903,7,127,0,-34.001,-0.252592,0.400655,-0.527558,0.104923,-1.08742,-0.62703,-0.0864742,-0.668654,-0.102012,0.353814,-0.0246049,-0.265781,-0.191512,0.0482393,0.103734,1.99947,-0.695908,0.15321,1.31558,0.530279,-0.425807,2.16275,0.319218,-0.889412,-0.0815466,0.142554,0.906607,-1.09598,0.905688,-1.07798,0.078693,0.170144,0.16668,1.15826,-0.940672,0.200598,0.665564,-1.37026,1.58621,0.991702,1.40308,-0.092277,-0.778799,-0.45627,-0.364025,-0.785995,1.46714,1.37026,0.740028,1.30805,0.717973,-0.854662,0.497338,0.870699,-1.41338,1.77123,0.00244652,0.766021,-0.345861,-0.0884189,0.594208,-0.256919,0.244936,-0.144916,1.15066,0.927207,-0.20149,-0.402522,1.60444,0.886391,-0.00977742,-0.915393,0.761884,-0.606831,0.971258,1.85161,-2.14191,0.805454,0.0957997,0.845327,1.22221,0.255652,-0.0239499,0.0641324,0.18471,0.103247,0.00406873,0.272589,0.081353,-0.0440229,0.0397802,0.063027,0.142285,-0.0654505,0.14219,-0.0635837,0.0564024,0.065889,0.0655296,0.16839,-0.0493402,0.0690481,0.117281,-0.0939033,0.212783,0.151112,0.193786,0.0386671,-0.0325485,0.000908647,0.0104776,-0.033295,0.200431,10.3631,6.69648,2.09131,5.6877,7.49776,1.38309,14.6,3.94352,6.93887,3.04748,3.68706,6.1104,3.25482,4.71865,3.53609,9.22374,7.81794,3.3911,2.92234,12.9047,7.58533,3.90801,1.9994,6.91766,2.51228,8.077,15.4948,0.806696,7.14434,4.22558,7.35829,9.72528,0.770434,0.43541,0.531409,0.667821,0.637822,0.530726,0.830916,0.695101,0.431171,0.586231,0.565932,0.783744,-0.106396,0.0220704,-0.271736,-0.175503,0.0368194,-0.306814,0.060147,-0.170402,-0.0836831,-0.218492,-0.783203,-0.175665,-0.482766,-0.353006,-0.864398,-0.618927,-1.01696,-0.488805,-0.568211,-0.378025,0.316385,0.392835,0.370188,0.338985,0.345739,0.370348,0.303451,0.332899,0.393847,0.3575,0.362176,0.313513,0.526574,0.494483,0.567519,0.543763,0.490796,0.576107,0.484968,0.542498,0.520909,0.554407,0.68637,0.543804,0.618401,0.587346,0.703579,0.649974,0.73438,0.619825,0.63835,0.593397
66.8318,0.723495,0.0403903,7,127,0,-33.3912,-0.25636,-0.241512,0.5331,-0.327709,0.869113,0.646897,0.356216,0.112698,-0.143963,-0.136494,0.249095,0.259525,0.239948,-0.565626,0.11544,-0.763995,-1.54276,0.331761,0.227127,0.409873,-0.917877,-2.00848,-1.27366,1.9386,-1.3223,-0.366553,-0.212747,0.542109,-0.333469,-1.46366,-0.0866643,-0.364028,0.655116,0.269142,0.328128,0.00868864,1.44418,-0.35519,0.169664,-2.15963,-2.08654,-0.917325,-1.56315,1.25481,0.860364,1.15674,0.0305975,1.24659,0.911125,-0.329725,0.981761,0.213141,0.775448,-0.641452,-1.11571,0.646408,-0.418258,1.98316,-1.6755,0.369945,-0.313647,1.06148,0.42015,0.100165,1.03741,0.741322,-0.912115,0.0108632,1.02842,0.759544,-0.205812,-0.717748,0.66989,0.745468,0.329977,2.58544,-2.30395,1.761,-1.57838,0.443389,0.5507,-0.653822,-0.743721,-0.527328,-0.539407,-0.518311,-0.671586,-0.797484,-0.712657,-0.341836,-0.718271,-0.607941,-0.590186,-0.503046,-0.604122,-0.734591,-0.575631,-0.607649,-0.49,-0.534557,-0.527747,-0.564623,-0.398911,-0.606629,-0.54604,-0.814933,-0.806496,-0.671522,-0.746075,-0.420771,-0.466306,-0.432093,-0.562094,2.57582,8.50876,4.22402,7.05065,1.93895,1.25865,6.26857,2.37621,21.1893,0.755785,4.87274,2.61383,9.14978,5.10081,3.81085,8.95133,6.8348,1.51519,3.51306,8.87832,6.94921,2.88369,1.80874,6.40413,6.86066,4.69848,36.6806,0.426308,17.3064,0.825708,5.20996,5.74509,0.296582,0.128469,0.356036,0.366303,0.460026,0.295577,0.214372,0.377412,0.552701,0.276825,0.325702,0.538989,0.0139139,-0.198895,-0.452395,-0.326955,-0.0739302,-0.437107,-0.11257,-0.122646,-0.204215,-0.295612,-0.674145,-0.440167,-0.804236,-0.79849,-0.915118,-0.793936,-0.826379,-0.265664,-0.407327,-0.473184,0.426393,0.467927,0.41192,0.409435,0.38698,0.426639,0.446611,0.406751,0.365238,0.431232,0.419287,0.368423,0.496522,0.54956,0.611209,0.581018,0.518474,0.607569,0.528113,0.530623,0.550877,0.57337,0.662431,0.608299,0.69088,0.689651,0.714046,0.688676,0.695589,0.566028,0.600447,0.616137
