# 0.225798, 0.105533, 0.0943859, 0.0932778, 0.0130868, 0.00624371, 0.192711, 0.0944275, 0.26689, 0.268298, 0.261111, 0.258889, 0.267459, 0.270003, 0.286714, 0.246042, 0.243003, 0.251998, 0.252129, 0.271181, 0.270436, 0.252554, 0.252134, 0.260465, 0.238447, 0.254844, 0.229867, 0.320367, 0.22852, 0.287692, 0.269135, 0.294602, 0.251439, 0.25291, 0.253905, 0.282084, 0.274006, 0.313848, 0.295985, 0.23609, 0.00288464, 0.0118897, 0.0438876, 0.0461585, 0.049696, 0.045423, 0.042157, 0.0441598, 0.0487706, 0.0445339, 0.0461385, 0.0457043, 0.0474315, 0.0439416, 0.043987, 0.0497184, 0.0435419, 0.0433265, 0.0475883, 0.0474344, 0.0435848, 0.0398073, 0.0510899, 0.0467307, 0.0394991, 0.044521, 0.0426301, 0.0482827, 0.0493892, 0.0366194, 0.045158, 0.0467302, 0.0461711, 0.0462661, 0.0468827, 0.0489, 0.0499996, 0.0450144, 0.0433465, 0.0417699, 0.0481526, 0.0508576, 0.0462285, 0.0502581, 0.0415657, 0.0440458, 0.0371359, 0.0468529, 0.0440303, 0.05062, 0.0409835, 0.0486937, 0.0432642, 0.0442323, 0.0474212, 0.0387572, 0.0428723, 0.0506676, 0.0485599, 0.047083, 0.0448671, 0.0455849, 0.0494705, 0.0433043, 0.0433129, 0.0463729, 0.0408001, 0.0509392, 0.0438244, 0.0459327, 0.0422139, 0.0460184, 0.0480904, 0.053454, 0.0448001, 0.039244, 0.0461143, 0.047021, 0.0478792, 0.0437497, 0.0405909, 0.0385442, 0.180416, 1.27911, 1.86515, 1.57173, 1.49165, 1.50064, 1.49669, 1.79168, 1.67207, 1.41754, 1.45253, 1.6607, 1.49944, 1.36005, 1.42595, 1.58003, 1.53602, 1.5944, 1.52504, 1.70312, 1.60858, 1.63989, 1.58961, 1.64171, 1.87273, 1.53769, 1.55793, 1.64099, 1.5348, 1.73094, 1.52605, 1.73914, 1.63113, 0.509519, 0.499333, 0.500167, 0.500445, 0.502906, 0.504284, 0.502354, 0.497629, 0.499996, 0.498924, 0.492965, 0.503841, 0.496414, 0.495718, 0.496846, 0.496628, 0.496318, 0.498907, 0.494324, 0.502892, 0.495343, 0.501214, 0.500571, 0.504314, 0.49056, 0.494399, 0.505344, 0.49952, 0.499969, 0.502558, 0.503901, 0.508313
-3843,0.90411,0.00462451,9,554,1,3926.04,-0.729923,0.0430155,0.118676,-0.637611,-0.244725,0.107452,-0.401944,0.411707,-0.808881,-0.661091,-0.596384,-0.700158,-0.690064,-0.17358,-0.0227219,-0.751531,-0.293917,-0.203734,-0.915527,-0.735744,-0.208021,-0.690209,-0.582216,-0.485191,-0.626793,-0.26944,-0.303802,-1.21581,-0.717663,-1.00209,-0.622075,-0.653651,-0.610207,-0.060701,-0.263956,0.506604,-0.630269,0.586884,-0.7166,-0.0976875,-0.0987957,0.430491,-0.174405,0.374141,-0.717949,0.428578,-0.185462,0.0747441,-0.848071,0.0957535,0.270826,-0.395889,0.139375,-0.0494205,0.613332,-0.059143,0.0911137,-0.367116,-0.226046,-0.174985,-0.283981,-0.0698835,-0.72734,-0.220389,-0.221579,-1.03646,-0.677186,-0.458792,0.554062,0.113698,-0.403228,-1.16832,-0.242749,-0.450021,0.2792,-0.831255,0.765374,-0.349035,0.694837,-0.348994,0.81919,-1.34904,-0.111144,-0.641186,-0.0947032,0.277384,-0.108411,0.988002,0.00967159,0.29379,-0.518963,0.509303,-0.0952033,-0.286332,-0.522089,-0.00780632,0.381142,0.604336,0.0790846,0.586427,-0.238502,0.462799,0.596923,0.210016,0.205793,-0.319249,-0.529498,-0.0845902,-0.322058,0.0429873,-0.245521,0.292355,0.0904921,-0.493271,-0.339682,-0.327995,0.651802,0.785332,0.189984,-0.180081,-0.132577,0.305191,5.84453,0.0176265,1.31009,0.362793,0.0272091,0.00640414,0.466149,0.121865,0.258494,0.0286401,0.0164727,0.0919961,0.186123,0.168641,0.171482,0.291808,0.135619,0.00414449,0.0215145,0.0438374,0.142895,0.298198,0.182006,0.0782855,0.0227823,0.0287278,0.0409626,0.287483,0.149646,0.22545,0.159234,0.37812,0.122484,-0.671636,-1.37412,-1.15077,-1.03512,-1.23522,0.133272,-0.60541,-0.540255,-0.461673,-0.354748,-1.45973,-1.30972,-0.353515,-1.27055,-1.22744,-1.24681,-1.07508,-0.593138,-0.860768,-1.3571,-1.07138,-1.57034,-1.70457,-2.36097,-2.00705,-1.49259,-1.412,-0.625757,-2.14283,-0.333489,-2.17725,-1.27769
-3869.05,0.961178,0.00462451,10,1023,0,3946.07,-1.503,0.124411,0.198188,0.0216698,-0.225556,0.0984561,-0.330688,0.283517,-0.631876,-0.392498,-0.290819,-0.189739,-0.288711,0.35271,-0.0663356,-0.304911,-0.156568,0.320203,-0.404009,-0.306455,0.0876276,-0.602254,-0.30244,0.0257026,-0.10457,0.243979,0.0888392,-0.32184,-0.256698,-0.490792,-0.544419,-0.844215,-0.423165,-0.16635,-0.145318,-0.379227,-0.787549,-0.797493,-0.77523,-0.848373,-0.0462388,0.474994,-0.0450436,-0.206492,-0.6349,0.382897,0.305242,-0.0596155,-0.390262,0.411096,0.265811,-0.216779,-0.28087,-0.443673,0.0789018,0.0266005,0.172904,0.0277846,-0.45615,-0.0714433,0.0964416,0.300404,-0.394315,-0.237338,-0.0595836,-0.814841,-0.341353,-0.141968,0.101443,-0.321074,-0.576013,-0.669223,-0.404486,-0.481706,-0.111877,-0.63282,0.456523,0.360173,-0.412155,-0.577537,0.26241,-1.45788,-0.00869035,-0.344389,0.0278162,0.379399,-0.202333,0.5649,0.298108,0.303206,-0.319023,0.452451,0.249531,-0.411598,-0.231024,-0.118111,0.591106,0.179256,-0.437746,0.308846,-0.499533,0.496389,0.314406,0.444784,0.0698458,0.279021,0.159208,0.109331,-0.128789,-0.259793,-0.422008,0.29805,-0.504378,-0.427701,-0.0444851,-0.188069,0.260729,1.07305,0.551195,-0.347031,-0.0926026,0.0500889,2.74322,0.485078,0.00622999,0.0299081,0.213695,0.00726486,0.260043,0.702836,0.0644017,0.131972,0.305404,0.217944,0.133075,0.359191,0.688073,0.0281491,0.66881,0.87581,0.544113,0.0472819,0.230471,0.587758,0.260519,0.0616071,0.00490055,0.406232,0.092515,0.167559,0.412124,0.246547,0.920358,0.164314,0.738095,-1.10751,-1.28122,-1.34737,-1.20837,-1.54321,-0.187783,-0.927838,-0.898619,-0.807702,-0.563475,-1.57581,-1.45201,-0.527851,-1.35977,-1.66255,-1.24764,-1.36913,-0.607554,-1.1666,-1.75581,-1.24789,-1.76126,-1.85273,-2.66097,-2.21465,-1.63913,-1.55013,-0.932671,-2.47874,-0.509641,-2.41056,-1.22824
-3881.68,0.78616,0.00462451,10,1023,0,3968.52,-1.7708,-0.542914,-0.208694,0.0839305,-0.320957,0.262563,-0.490096,0.398766,-0.577029,-0.839331,-0.934044,-0.659767,-0.146966,-0.402014,-0.577025,-0.211964,-0.0539979,-0.359043,-0.431921,-0.324205,0.236722,-1.15991,-0.427407,0.0447612,-0.112144,0.0328968,-0.0425944,-0.505526,-0.125526,-0.645572,-0.852917,-0.733927,-0.355633,-0.653609,-1.35084,-0.68774,-1.19871,-0.40593,-0.392215,-0.7393,-0.00885585,0.405682,-0.0149716,-0.162592,-0.583171,0.390434,0.38527,-0.0166544,-0.420622,0.425723,0.285594,-0.199592,-0.296365,-0.402578,0.0781402,0.0591329,0.164457,0.0258254,-0.420214,-0.0428666,0.164728,0.363566,-0.346231,-0.208785,0.0156833,-0.804776,-0.320124,-0.0965435,0.163946,-0.198396,-0.519128,-0.586584,-0.439123,-0.424484,-0.0643955,-0.604656,0.491986,0.428565,-0.367827,-0.530322,0.246455,-1.37066,-0.0146116,-0.365142,0.0732806,0.416641,-0.142374,0.598852,0.292027,0.415541,-0.299582,0.487142,0.239275,-0.397921,-0.204082,-0.0154373,0.551479,0.248321,-0.442242,0.326657,-0.44346,0.472657,0.312703,0.443331,0.108858,0.259284,0.0656644,0.137751,-0.0680975,-0.222389,-0.468345,0.365617,-0.490917,-0.469843,-0.0311707,-0.17453,0.264817,1.05597,0.543895,-0.324197,-0.222315,0.202235,2.17228,0.988558,0.184749,0.24124,0.933938,0.0683694,0.186951,0.823209,0.527451,0.60373,0.349536,0.487491,1.04378,0.170393,0.494695,0.126775,0.993235,0.155517,0.138115,0.0845836,0.416645,0.10421,0.129962,1.03355,0.427205,0.462584,0.0319752,0.0350206,0.135712,0.0235711,0.34338,0.3775,0.0090022,-1.78359,-2.23094,-2.06147,-1.74198,-2.10732,-0.960504,-1.67941,-1.69554,-1.35698,-1.04917,-2.13894,-2.08517,-1.03746,-2.14208,-2.18195,-1.93213,-1.69992,-1.36951,-1.74459,-2.26026,-1.5489,-2.50251,-2.63465,-3.02796,-2.78738,-2.44827,-2.29979,-1.51571,-2.86442,-1.19947,-3.08349,-1.89467
-3871.56,0.959294,0.00462451,10,1023,0,3960.87,-1.41787,-0.0746837,-0.0609635,-0.734047,-0.106877,0.0665335,-0.384097,0.383303,-0.640701,-0.83567,-0.594313,-0.539058,-0.614453,0.412916,-0.185285,-0.619739,0.182287,0.0795097,-0.679517,-0.41145,-0.117416,-0.735107,-0.466928,0.0496334,-0.450382,-0.15591,-0.11842,-0.625802,-0.328395,-1.10227,-0.260439,-0.850127,-0.176421,-0.263786,-0.245918,0.476597,-0.686585,0.395815,-0.689072,-0.085379,-0.166816,0.391048,0.0531188,0.383912,-0.550142,-0.0421994,0.0443223,-0.0284577,-0.754123,-0.0637321,0.645524,-0.189726,-0.122744,-0.282153,0.0236378,-0.017178,-0.292894,-0.48401,-0.296683,-0.296822,-0.328491,0.193692,-0.914455,-0.336648,-0.429518,-1.06616,-0.410172,-0.230691,0.561373,-0.141131,-0.722297,-0.828171,-0.301846,-0.773622,0.00448988,-0.755967,0.613151,-0.407317,0.225255,-0.268952,0.535652,-1.2335,-0.192908,-0.303533,-0.146945,0.424513,-0.191009,0.707678,0.117929,0.293006,-0.912332,-0.0722658,-0.225234,-0.171075,-0.445169,-0.432736,-0.0428194,0.542265,-0.230791,0.0428929,-0.0744981,0.580264,0.516294,0.13995,-0.326743,0.0171262,-0.280675,-0.0605215,0.0327082,0.158179,-0.121473,0.100375,-0.472648,-0.0268825,0.0441834,-0.379667,0.615867,1.1025,0.319566,0.080745,0.0403093,0.265271,5.07778,0.037278,0.0147862,0.0413731,0.26053,0.0501875,0.294526,0.120714,0.191553,0.292938,0.137914,0.0279209,0.552069,0.546119,0.0467845,0.0472194,0.188005,0.0947421,0.180399,0.159939,0.0934295,0.0954834,0.34947,0.341893,0.0440943,0.222374,0.0243084,0.0601869,0.11983,0.207253,0.627294,0.232177,0.0042643,-1.71098,-2.06193,-1.82013,-1.66064,-2.03449,-0.692378,-1.67209,-1.5475,-1.21573,-0.826132,-2.07106,-2.20615,-0.849594,-2.00451,-2.02208,-1.77618,-1.91396,-1.42537,-1.74893,-2.11768,-1.60779,-2.44703,-2.67056,-3.19774,-2.73733,-2.4408,-2.21383,-1.53835,-2.88516,-1.18217,-2.84403,-2.10503
-3880.4,0.523306,0.00462451,10,1023,0,3960.46,-0.844989,-0.469588,-0.415465,-0.686483,-0.307618,0.0438671,-0.468896,0.445261,-0.761814,-0.799326,-0.6364,-0.86938,-0.568191,0.278727,-0.150913,-1.02321,-0.334756,-0.15432,-0.672039,-0.771354,0.552637,-0.463429,-0.212795,-0.300043,0.124091,-1.03803,-0.30739,-0.930179,-0.361429,-1.23113,-1.01758,-0.988838,-0.507462,-0.73808,-0.389045,0.118886,-0.62684,0.545788,-1.04169,-0.444919,-0.144074,0.487095,-0.130725,0.171424,-0.524418,0.297381,0.0734869,0.185517,-0.808575,-0.139265,0.731573,-0.0492642,-0.280629,-0.339606,0.139465,0.165494,0.353937,-0.0808115,-0.435715,0.320269,-0.281586,0.283375,-0.48844,-0.322163,0.149592,-1.28534,-0.423295,-0.611354,0.445783,0.0794083,-0.812172,-0.874373,-0.626979,-1.00332,-0.144417,-0.761036,1.33184,0.0681847,0.0614957,-0.566422,0.410638,-1.0954,-0.0967403,-0.455879,0.029629,0.413969,-0.168677,0.642747,-0.239458,0.309483,-0.488538,0.197349,0.0410791,-0.651552,-0.147544,0.0445937,0.431175,0.976851,-0.0716574,0.467173,-0.492019,0.752927,0.429324,0.440775,-0.491424,-0.0670944,-0.322504,-0.17969,-0.189975,0.0132365,-0.24838,0.15049,0.188163,-0.626039,-0.299461,-0.130626,0.309137,0.760046,0.151623,-0.207893,0.169093,-0.036581,4.35413,0.0431747,0.194408,0.137704,0.430372,0.0687676,0.297598,0.222177,0.229858,0.291412,0.203905,1.4016,0.282903,0.108741,0.0320629,0.00429652,0.322471,0.450988,0.793716,0.133363,0.097198,0.0128972,0.139871,0.538529,0.311145,0.335529,0.0753445,0.178558,0.21418,0.169646,0.0344641,0.27187,0.0453695,-1.32067,-1.91927,-1.75108,-1.80638,-1.83575,-0.373441,-1.26029,-1.42389,-1.06667,-0.867761,-1.86445,-1.9938,-0.722335,-1.69164,-1.81024,-1.52145,-1.72712,-0.934901,-1.52421,-2.03902,-1.63801,-2.56604,-2.49475,-3.04228,-2.43554,-2.25308,-1.9693,-1.30467,-2.68503,-0.952094,-2.89065,-1.82887
-3886.29,0.979138,0.00462451,10,1023,0,3970.84,-0.341551,0.577638,0.244096,-0.463275,-0.0504559,-0.105318,-0.924464,0.374625,-0.7766,-1.19308,-1.12087,-1.04495,-1.28675,-0.272463,-0.526532,-1.04,-0.499919,-0.0678976,-1.29856,-1.17138,-1.44193,-0.534968,-0.708227,-0.670843,-0.467855,-1.00468,-0.460961,-0.954233,-0.489846,-0.767647,-0.811442,-0.806155,-0.955269,-0.454015,-0.79545,0.0113861,-1.08641,-0.762528,-0.712976,-0.68316,-0.116216,0.447159,0.0524891,-0.0917691,-0.555927,0.47215,-0.0898869,0.240001,-0.858277,0.0125065,0.00185147,-0.115051,-0.286743,-0.0728099,0.453965,-0.0167266,0.36478,0.199278,-0.627367,-0.274066,0.0245198,0.270851,-0.650144,-0.311613,0.323019,-0.965845,-0.299626,-0.204712,0.895402,-0.27321,-0.632292,-0.980389,-0.157872,-0.520287,-0.128216,-0.365327,0.683968,0.0633751,0.116155,-0.321064,0.261264,-0.870546,0.118638,-0.392306,-0.151269,0.213648,-0.210154,0.935674,0.283582,-0.105735,-0.715804,0.481461,0.15991,-0.377583,-0.507593,0.385155,0.384606,0.654632,-0.368398,0.470995,-0.415769,0.531622,0.692716,0.542541,0.0143774,-0.418407,-0.337978,-0.218013,-0.224595,-0.502239,-0.373347,0.00315128,0.0202915,-0.50866,-0.386772,-0.39121,0.735772,0.621596,0.175411,-0.00446948,-0.162585,0.293419,1.66251,0.00411683,0.0886652,0.0390443,0.111853,0.00810515,0.456008,1.11724,1.84785,0.0708406,0.850119,0.313091,0.138275,1.80046,0.0346049,0.284966,0.251632,0.149368,0.552237,0.317995,0.10998,0.00768854,1.00918,0.0452004,0.331791,0.133498,0.0962114,0.781864,0.662255,0.242517,2.02868,0.646954,0.712382,-0.758077,-1.23083,-1.15714,-0.803669,-1.13689,0.221061,-0.600069,-0.509849,-0.53999,-0.300479,-1.03453,-1.29464,-0.122545,-0.897613,-1.15112,-0.919826,-0.885218,-0.655853,-0.869104,-1.40091,-0.815017,-1.64936,-1.72912,-2.2031,-1.90151,-1.29661,-1.30366,-0.46726,-2.07431,-0.0932348,-2.39304,-1.13734
-3869.96,0.973036,0.00462451,10,1023,0,3971.23,-1.07646,0.323416,0.233201,-0.0563818,-0.249279,0.245151,-0.610578,0.387032,-1.07846,-1.07107,-0.481792,-0.325815,-0.543104,-0.34914,-0.28298,-1.11164,-0.943273,-0.557565,-0.699138,-1.07592,-0.154787,-0.736726,-0.502333,-0.181436,-0.180679,-0.817998,0.0302157,-0.89803,-0.309156,-0.721256,-0.873767,-0.8346,-0.468698,-0.108146,-0.655305,-0.120089,-0.631152,-0.659691,-1.23213,-0.310696,-0.0863692,0.458009,0.0164183,-0.0746411,-0.235765,0.127426,0.0424508,0.566869,-0.665099,0.433633,0.277371,-0.277411,-0.0637009,-0.187608,0.370579,0.0700772,0.342838,0.0145126,-0.568632,-0.354824,0.095982,0.321421,-0.702878,-0.370837,0.210578,-0.839699,-0.151591,-0.167008,0.792557,0.247002,-0.598029,-0.877136,-0.218319,-0.371365,0.0220393,-0.605283,0.834625,-0.287409,-0.0661608,-0.334738,0.273935,-0.628452,0.103818,-0.44364,-0.380303,0.0776688,0.364667,0.762583,0.47743,0.0234263,-0.80811,0.400572,0.08928,-0.258797,-0.529,0.236652,0.615064,0.438757,-0.201252,0.4939,-0.311532,0.377169,0.655385,0.346034,-0.145752,-0.303223,-0.0265741,-0.0799546,-0.236155,-0.238057,-0.493608,0.204079,-0.218849,-0.413353,-0.368207,-0.449502,0.731764,0.516603,0.308575,-0.279954,-0.461252,0.139181,4.14748,0.0080379,0.0657567,0.367471,0.00709841,0.0282328,0.0823331,0.914691,0.192527,0.144665,0.51882,0.0564126,0.402408,0.655296,0.113949,0.0975083,0.218409,0.281426,0.800433,0.042025,0.298611,0.244832,0.0132044,0.208076,0.196404,0.347056,0.413274,0.228215,0.0428104,0.104717,0.664805,0.0313606,0.0435722,-0.575291,-1.03492,-1.04201,-0.709837,-0.999737,0.312447,-0.76196,-0.556927,-0.600326,-0.214835,-1.0952,-1.05296,0.0925765,-1.08304,-0.993319,-0.789879,-0.81487,-0.174818,-0.650695,-1.13774,-0.51514,-1.27453,-1.67313,-2.2058,-1.55443,-1.15985,-1.1551,-0.512992,-1.79624,-0.00831649,-2.13125,-0.963189
-3879.06,0.0926292,0.00462451,10,1023,0,3969.41,-0.386171,0.311052,0.268402,-0.17695,-0.0906038,0.148943,-0.875161,0.364136,-1.02822,-1.2502,-0.845415,-0.60532,-0.883679,-0.421557,-0.340877,-0.398797,-0.80631,-0.49968,-0.952186,-1.10796,-1.15169,-1.03099,-1.09887,-0.873851,-0.960234,-0.176785,-0.863774,-1.23827,-0.621393,-1.4014,-1.29058,-1.23149,-1.39686,-0.790336,-0.703919,-0.386028,-1.45103,-0.179674,-0.987513,-0.464752,0.0256007,0.473324,-0.16882,0.348435,-1.11482,0.540782,-0.00157284,0.100831,-0.775565,-0.043752,0.470718,-0.482954,-0.0585981,-0.105338,0.441534,0.19898,0.276305,0.100827,-0.592222,-0.292266,0.357208,-0.0112718,-0.821299,-0.57627,-0.301628,-0.884102,-0.377461,-0.203511,0.157978,0.461161,-0.450922,-0.870439,-0.0475196,-0.415074,-0.100985,-0.662405,0.545031,0.0217522,0.105085,-0.0185121,0.88199,-0.799887,-0.206078,0.00559037,-0.33928,0.265137,0.0685377,0.753491,-0.0601269,0.412143,-0.56814,0.444045,-0.395101,-0.0586737,-0.471557,0.148518,0.798181,0.607143,-0.347016,0.78688,-0.102976,0.504634,0.587674,0.397006,-0.0122528,0.274384,-0.22025,0.150989,-0.0442488,-0.345722,-0.351846,0.324506,0.0278704,-0.50514,-0.164101,-0.571136,0.531506,0.150171,0.520497,-0.113499,-0.219396,0.0565017,4.44257,0.021927,0.194621,0.183084,0.0177841,0.976637,0.545647,0.08817,0.267595,0.0236969,0.0602899,0.00407139,0.0644779,0.613884,0.246347,0.206853,0.305061,0.166818,0.115895,0.247206,0.245457,0.192328,0.121723,0.00383016,0.1091,0.167718,0.0996417,0.579402,0.00939735,0.517897,0.123469,0.734962,0.409263,-0.498153,-0.943313,-0.757946,-0.529031,-0.770378,0.556952,-0.329624,-0.27207,-0.367584,0.00582416,-0.832165,-0.832413,0.0853411,-0.976193,-0.778813,-0.702095,-0.892663,0.0306722,-0.656312,-1.22187,-0.608139,-1.15243,-1.65984,-1.90991,-1.66687,-1.21753,-0.991555,-0.442186,-1.51974,-0.0535787,-1.9211,-0.889805
-3876.18,0.977994,0.00462451,10,1023,0,3972.77,-0.848643,0.235968,0.247455,-0.290428,-0.238254,0.147974,-0.816445,0.410396,-1.39313,-1.21904,-1.37662,-0.769937,-0.755399,-1.09117,-0.725716,-0.960227,-0.904473,-0.743891,-1.0246,-1.164,-0.0583322,-0.532329,-0.663846,-0.733037,-0.711739,-0.957184,-0.742541,-1.3911,-0.786562,-1.10004,-0.846673,-0.735885,-1.32199,-1.4605,-0.999988,-0.152205,-1.01281,0.227747,-1.3794,-0.664922,-0.0287435,0.393263,-0.0163495,-0.137987,-0.373118,0.311529,0.158748,-0.293653,-0.540849,-0.00509504,0.279529,-0.0341613,-0.0990183,-0.190546,0.128091,0.00408606,0.239418,-0.320383,-0.514576,0.162079,-0.415653,0.537093,-0.290506,-0.0277572,-0.187192,-1.08732,-0.707742,-0.478865,0.691518,-0.344558,-0.503418,-0.711508,-0.356879,-0.988746,0.175476,-0.569051,0.763754,0.0517645,0.0804342,-0.462114,-0.0428074,-1.38907,0.0400837,-0.541738,0.0670646,0.323688,-0.357565,0.630145,0.28668,-0.0514018,-0.117151,0.339734,0.316046,-0.499587,-0.381376,-0.2294,0.00919733,0.223464,0.0417689,0.24449,-0.358885,0.334412,0.50804,0.271304,0.0775314,-0.336253,-0.396304,-0.0137816,-0.389474,0.382411,-0.284021,0.0696722,-0.433756,-0.370585,-0.0565044,0.0486997,0.449786,1.54304,0.204212,-0.110552,-0.000560256,0.221185,3.16953,0.0255089,0.726496,0.0971258,0.518172,0.50492,0.650077,0.157305,0.445461,0.223321,0.479719,0.453718,0.598751,0.134649,0.8249,0.314344,0.385866,0.151979,0.381022,0.0582291,0.192789,0.200495,0.606926,0.260027,0.249019,0.164186,0.467168,0.567652,0.016787,0.0324501,0.0300262,0.306278,0.151446,-1.06245,-1.61802,-1.49228,-1.37573,-1.7586,-0.141234,-1.04699,-1.08268,-0.83779,-0.674158,-1.62255,-1.72737,-0.17592,-1.50547,-1.51008,-1.52186,-1.1758,-0.828028,-1.14772,-1.52963,-1.1452,-1.83059,-1.93439,-2.58653,-2.34966,-1.81873,-1.79774,-0.985977,-2.19135,-0.576863,-2.66323,-1.50985
-3855.65,0.973991,0.00462451,8,422,1,3961.27,-0.199467,-0.609923,-0.379505,-0.678105,-0.218487,0.148371,-0.564483,0.366095,-0.775876,-0.932286,-0.659531,-0.671857,-0.401113,0.0231714,0.0226513,-0.626244,-0.313105,-0.0435864,-0.470583,-0.888408,-0.305623,-0.725478,-0.600168,-0.0363399,-0.386811,-0.466253,-0.219419,-0.862463,-0.531562,-1.09137,-0.440295,-0.871238,-1.14009,-0.21516,-0.845439,-0.254154,-0.816935,-0.0192934,-1.17932,-0.626324,-0.112889,0.344363,-0.192298,-0.227606,-0.708955,0.687853,0.283017,-0.0610438,-0.458014,0.0216319,0.251373,-0.499973,0.0322291,-0.120723,0.381993,-0.189683,0.0225219,-0.10555,-0.389696,-0.25232,0.205783,0.0901143,-0.568458,-0.511762,-0.416195,-0.878624,-0.331991,-0.0708601,0.358176,0.402669,-0.356327,-0.690987,-0.205269,-0.0723837,-0.339619,-0.718012,0.210836,-0.0543443,-0.143957,0.133125,0.562118,-0.845156,-0.0597851,-0.119579,-0.41858,0.238595,-0.0641635,0.228966,-0.119955,0.36177,-0.653377,0.432876,-0.402977,-0.092523,-0.511247,0.233442,0.449044,0.289537,-0.247211,0.40731,0.0818706,0.347423,0.429008,0.258831,0.0602867,0.306337,0.00215693,-0.0407284,0.118584,-0.398827,-0.240333,0.166421,-0.0811149,-0.172205,-0.163999,-0.446904,0.706237,0.11795,0.170687,-0.167825,0.0194348,-0.257507,8.04402,0.0648776,0.013444,0.0481585,0.182793,0.325981,0.0578845,0.0618996,0.0719127,0.127536,0.0259616,0.0178974,0.105818,0.283936,0.0204866,0.0254934,0.118657,0.101223,0.0495465,0.08763,0.253022,0.0941809,0.462355,0.4051,0.0730686,0.103745,0.438541,0.0771657,0.250117,0.472302,0.0284,0.124603,0.013471,-0.607624,-1.15936,-0.946285,-1.03425,-1.14032,0.121453,-0.672599,-0.667733,-0.465928,-0.204516,-1.01773,-1.1083,-0.0915702,-1.05839,-1.08407,-0.906614,-0.836234,-0.627597,-0.748384,-1.34366,-1.00755,-1.56439,-1.52311,-2.10949,-1.87664,-1.5001,-1.27489,-0.508986,-1.99193,-0.517771,-2.01448,-1.2187
-3866.49,0.942094,0.00462451,10,1023,0,3942.89,-0.929583,-0.0088179,0.00289673,-0.418549,-0.16489,0.169926,-0.499855,0.340567,-0.716071,-0.585922,-0.691298,-0.327966,-0.519718,0.111871,-0.0061287,-0.605021,-0.349346,-0.253242,-0.29264,-0.740349,0.0481529,-0.714616,-0.481796,-0.173792,-0.677174,-0.143576,-0.228546,-0.870537,-0.452444,-1.01114,-0.894457,-0.864368,-0.153791,-0.341797,-0.666792,0.226104,-0.234088,-0.52078,-0.837824,-0.245758,-0.0202435,0.524465,0.0631474,0.239208,-0.487375,0.145781,-0.064369,0.104864,-0.710404,0.136581,0.265382,-0.100783,-0.11814,-0.153425,0.224507,0.338008,0.294189,-0.350095,-0.552076,0.438655,-0.0823211,0.387977,-0.667727,-0.114346,0.223318,-1.12669,-0.721019,-0.392747,0.596262,-0.302399,-0.586703,-0.878272,-0.352773,-0.819926,0.320803,-0.414258,0.984275,0.16027,0.474078,-0.831597,0.196693,-1.20293,0.0372959,-0.480609,0.325303,0.266376,-0.466594,0.998301,0.166857,-0.0953616,0.0241327,0.479566,0.050841,-0.411822,-0.304215,-0.442497,0.22151,0.361913,-0.056572,0.795515,-0.542444,0.508866,0.567221,0.550307,-0.0529737,-0.160919,-0.4093,0.309743,-0.593979,0.407975,-0.322143,0.34567,-0.48192,-0.453605,-0.0685134,0.0809516,0.363905,1.52084,0.284209,-0.149247,-0.231112,0.493301,6.29359,0.199228,0.244261,0.0959523,0.0735722,0.0638724,0.118796,0.0817806,0.128347,0.0904298,0.107258,0.439933,0.0953454,0.107035,0.031369,0.0751033,0.0638339,0.191035,0.26388,0.154374,0.0720324,0.0876207,0.212276,0.0159852,0.156029,0.301341,0.31418,0.05308,0.0504711,0.588703,0.285188,0.93164,0.0558448,-0.837032,-1.2605,-1.16319,-1.0074,-1.20712,0.0518979,-0.930185,-0.735754,-0.52457,-0.487969,-1.37472,-1.28253,-0.41731,-1.33197,-1.32969,-1.11159,-1.22466,-0.548261,-0.991476,-1.37247,-0.925175,-1.63202,-1.96369,-2.47236,-1.92372,-1.67139,-1.40015,-0.657169,-1.89797,-0.517368,-2.37562,-1.30793
