# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = HJ_C_sim2_re_model
# start_datetime = 2022-03-09 15:54:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmp8W8kz6/standata-4bcc150d3088.json
# init = 2 (Default)
# random
#   seed = 1750050239
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim2_re-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim2_re-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=HJ_C_sim2_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,s_HJ,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
7011.37,0.999126,0.00325103,10,1343,0,-6936.27,-0.663286,-0.129117,0.0447319,-0.36967,-0.0699935,0.0780522,0.203792,0.702675,-0.133556,-0.3079,0.186954,0.655796,0.313457,1.83833,0.796957,0.65623,0.684014,0.81708,-0.196995,-0.32293,1.51226,-0.440536,-0.288688,0.190901,-0.161805,0.961949,-0.495713,-0.572103,0.066601,-1.26846,-0.343314,-0.685021,-0.589658,-0.0526202,0.0549559,0.552621,-0.746114,1.36428,-0.627111,0.0600606,0.623038,0.621556,0.927587,0.542021,-0.171356,1.24368,0.47487,0.958152,0.0756751,1.15145,0.739601,0.289436,0.669792,0.430449,1.27026,1.51116,1.14291,0.482858,0.121884,0.476147,0.241373,1.09706,0.114518,0.887006,0.363635,-0.289795,0.0532988,0.148812,1.78722,0.537151,0.325827,-0.588532,0.213298,0.0438113,0.367492,-0.164211,2.25425,0.947816,0.993469,0.679068,0.998921,-0.793117,0.968553,0.535331,0.760151,1.16181,0.9636,1.63797,0.944735,0.985638,0.0157802,0.612999,1.08581,0.528899,0.206133,0.82451,1.43248,1.69643,0.30546,1.4295,0.288645,1.07977,1.9733,1.72237,0.495186,0.654021,0.0335923,0.650721,0.654119,0.424479,0.0583103,1.41405,-0.0901459,0.245006,0.518272,0.0657411,1.36992,1.68838,1.49693,0.629641,0.517404,0.248681,-0.144944,0.0196243,-0.15368,-0.135696,-0.149083,-0.135333,-0.141745,-0.16025,-0.114732,-0.177058,-0.139911,-0.0902656,0.201714,-0.54619,-0.852767,-0.354004,-0.03662,-0.389309,1.43816,0.0104356,0.174099,0.177276,0.318897,-0.879799,-0.889553,1.05854,-0.925621,-0.781271,-0.432121,-0.687871,0.528194,-1.0617,-0.933509,-0.412781,-1.79062,-1.25812,-1.77378,-1.58431,-1.10536,-0.72835,-0.250646,-1.7283,0.537144,-1.57508,-0.813761
7014.21,0.915063,0.00325103,6,63,0,-6951.19,-0.21295,-0.0747857,0.259115,-0.140504,-0.0378167,0.193896,0.560539,0.874529,0.315742,0.243973,0.574415,1.45685,0.931203,2.16336,1.5441,1.24071,1.08618,1.24801,0.432298,0.0821334,1.89411,-0.0948597,-0.0898303,0.642406,0.293057,1.34531,-0.0663775,-0.333812,0.440965,-0.97451,0.133169,-0.275562,-0.147009,0.521791,0.163389,0.579916,-0.469569,1.56778,-0.326505,0.384329,-0.430943,0.582857,-0.119218,-0.557599,-1.22784,0.177737,-0.606871,-0.139189,-1.03368,0.0509466,-0.368583,-0.821632,-0.419637,-0.646097,0.176476,0.430997,0.0250067,-0.60973,-0.963239,-0.614658,-0.861127,-0.0452693,-0.996083,-0.227231,-0.760222,-1.39203,-1.05728,-0.920023,0.653589,-0.580073,-0.771004,-1.70126,-0.881522,-1.06508,-0.708888,-1.25393,1.13415,-0.128515,-0.0631115,-0.386206,-0.0655819,-1.84844,-0.156194,-0.565363,-0.302507,0.0811764,-0.151582,0.498029,-0.205588,-0.107376,-1.07139,-0.504561,-0.024933,-0.580346,-0.924248,-0.256844,0.342174,0.613943,-0.844825,0.397181,-0.832183,-0.0370324,0.832984,0.600955,-0.65774,-0.480499,-1.05035,-0.436778,-0.478013,-0.651399,-1.05201,0.320604,-1.15751,-0.874129,-0.600369,-1.03558,0.320249,0.544777,0.414402,-0.452606,-0.53911,-0.881259,-0.281679,0.0428027,-0.312704,-0.298977,-0.283218,-0.307073,-0.280812,-0.294884,-0.251504,-0.315535,-0.281576,-0.256188,0.203358,0.688367,0.393428,0.877708,1.22314,0.843622,2.69444,1.25954,1.42406,1.40796,1.57441,0.355502,0.371559,2.33278,0.326868,0.479571,0.837883,0.540918,1.79478,0.159913,0.306463,0.865774,-0.572812,-0.00472287,-0.507438,-0.328041,0.157648,0.551718,0.957461,-0.492141,1.7807,-0.330589,0.420304
7003.59,0.945899,0.00325103,6,63,0,-6950.06,-0.574533,0.596481,0.596651,0.44149,-0.0411782,0.0829519,0.692502,0.691153,0.340092,0.144044,0.575972,1.14683,0.733773,2.289,1.26056,1.15303,1.11555,1.25227,0.267057,0.118083,2.10477,0.14446,0.297594,0.78196,0.446566,1.57666,0.106386,0.0355794,0.671222,-0.676952,0.02071,-0.373839,-0.266903,0.299795,0.409941,0.811976,-0.451071,1.6877,-0.328316,0.380311,-0.660312,0.623323,-0.324018,-0.652816,-1.43467,-0.0164245,-0.769693,-0.317413,-1.10971,-0.12424,-0.481433,-0.934788,-0.612633,-0.837463,0.0157984,0.269437,-0.058173,-0.717555,-1.10836,-0.740856,-1.00122,-0.14022,-1.16343,-0.384597,-0.928301,-1.54943,-1.15601,-1.03083,0.569155,-0.725755,-0.973257,-1.8552,-1.07397,-1.19285,-0.845152,-1.4171,0.988027,-0.29081,-0.280945,-0.602244,-0.262186,-2.02568,-0.276489,-0.703209,-0.494394,-0.0849595,-0.230773,0.402537,-0.317419,-0.260532,-1.23942,-0.623639,-0.141639,-0.718867,-1.07013,-0.422672,0.177683,0.4509,-0.974849,0.131448,-0.944887,-0.220371,0.726121,0.462472,-0.827164,-0.620483,-1.1845,-0.530299,-0.581709,-0.74439,-1.18436,0.193552,-1.32023,-0.978899,-0.717261,-1.22337,0.0581865,0.409507,0.202714,-0.567114,-0.723452,-0.99955,-0.137598,0.0150523,-0.14682,-0.149491,-0.133519,-0.157011,-0.134814,-0.147407,-0.109999,-0.170413,-0.140783,-0.117643,0.203124,0.696562,0.385686,0.856947,1.2276,0.845489,2.68983,1.28597,1.43158,1.41666,1.55841,0.390517,0.383959,2.29793,0.319165,0.504921,0.838481,0.560128,1.78156,0.196461,0.320079,0.849282,-0.524057,-0.00578927,-0.502676,-0.340377,0.155113,0.571901,0.962192,-0.48018,1.78684,-0.337293,0.414954
6997,0.885953,0.00325103,6,63,0,-6938.89,-0.774067,0.606429,0.406793,0.305703,-0.0971274,0.0964353,0.348899,0.75385,0.209602,0.0689594,0.593935,1.06408,0.732935,2.21283,1.25685,1.02744,1.07031,1.18976,0.233501,0.0928934,2.31772,0.328243,0.55293,1.072,0.624759,1.76439,0.347177,0.216358,0.90349,-0.446695,0.131189,-0.13034,-0.0493728,0.467181,0.588491,1.00726,-0.2188,1.85075,-0.118683,0.517384,-0.545043,0.542351,-0.237301,-0.661432,-1.41785,0.084368,-0.730799,-0.258941,-1.17783,-0.0878589,-0.476365,-0.919695,-0.552772,-0.772285,0.0395576,0.295509,-0.0914421,-0.686393,-1.1078,-0.80355,-0.999309,-0.151345,-1.11252,-0.3635,-0.935724,-1.51228,-1.13563,-1.09941,0.586554,-0.684302,-0.881306,-1.83819,-1.0093,-1.23422,-0.849075,-1.3415,1.0569,-0.285693,-0.203988,-0.528134,-0.189339,-1.97708,-0.269677,-0.680709,-0.414292,-0.0384941,-0.250219,0.394818,-0.303626,-0.197741,-1.19127,-0.623416,-0.0872609,-0.675343,-1.01776,-0.387082,0.245852,0.46557,-0.970123,0.261149,-0.970518,-0.155759,0.709717,0.512741,-0.767319,-0.57288,-1.15801,-0.498403,-0.61996,-0.759464,-1.18523,0.174065,-1.28087,-0.981788,-0.693121,-1.13865,0.184615,0.445071,0.315224,-0.60321,-0.659622,-0.993529,-0.0123572,0.0194231,-0.0241232,-0.010651,0.000937894,-0.0283795,-0.0076664,-0.0278601,0.0185654,-0.041548,-0.0013443,0.0129075,0.203632,0.533331,0.221068,0.739593,1.03519,0.677808,2.54198,1.09738,1.2666,1.26345,1.39478,0.206075,0.202937,2.15543,0.122429,0.324838,0.686647,0.373954,1.62981,0.0409708,0.170294,0.705591,-0.703951,-0.185092,-0.688007,-0.476454,-0.0286355,0.419058,0.81013,-0.640461,1.63237,-0.492858,0.246094
6987.99,0.969506,0.00325103,6,63,0,-6917.08,-0.742996,0.585733,0.380991,0.265839,-0.090221,0.0885101,0.473698,0.758077,0.222559,0.0720499,0.575562,1.06562,0.717202,2.19931,1.23476,1.03488,1.09219,1.2032,0.18903,0.0869044,2.33176,0.314378,0.528586,1.04613,0.598215,1.76691,0.326413,0.190803,0.900345,-0.457777,0.129749,-0.127177,-0.0513462,0.470984,0.568737,1.04222,-0.218279,1.83627,-0.166163,0.556645,-0.545708,0.539241,-0.25415,-0.656237,-1.41507,0.0752162,-0.753698,-0.270929,-1.16606,-0.0971121,-0.495208,-0.924345,-0.581769,-0.789217,0.0316253,0.307678,-0.108995,-0.691259,-1.11769,-0.820575,-0.994945,-0.155839,-1.13208,-0.360854,-0.947606,-1.50787,-1.1278,-1.08835,0.562125,-0.686461,-0.871939,-1.83412,-1.04259,-1.22494,-0.866815,-1.34183,1.03284,-0.290875,-0.21638,-0.538756,-0.208527,-1.99478,-0.285666,-0.68218,-0.41326,-0.0587316,-0.264338,0.386529,-0.313585,-0.209378,-1.21179,-0.633955,-0.104992,-0.682413,-1.00945,-0.399658,0.219279,0.463978,-0.993999,0.25296,-0.971949,-0.17301,0.716049,0.506168,-0.768958,-0.577514,-1.16719,-0.497428,-0.627761,-0.772695,-1.19275,0.165747,-1.28549,-1.00793,-0.685037,-1.1553,0.193382,0.442069,0.316069,-0.595708,-0.659476,-1.00475,0.0355457,0.0205894,0.00554981,0.00218273,0.0288437,0.0206291,0.0349909,0.00747305,0.0427187,-0.0120413,0.0285542,0.0598019,0.203095,0.518519,0.209661,0.706113,1.03724,0.663381,2.49924,1.08508,1.25336,1.26685,1.38889,0.16094,0.184373,2.15803,0.100217,0.292661,0.666267,0.343328,1.61891,0.0200656,0.123963,0.693535,-0.719724,-0.207208,-0.688356,-0.491224,-0.0316732,0.364983,0.812737,-0.654189,1.58811,-0.557964,0.260413
7013.99,0.974005,0.00325103,10,1151,0,-6956.69,0.0859399,0.24192,-0.137213,0.153104,-0.24163,0.0875597,0.414302,0.602369,-0.276085,-0.32416,0.374245,0.705429,0.540179,1.89099,1.0654,0.531799,0.771666,0.921006,-0.000439891,-0.0421141,2.28687,0.408991,0.785266,1.22833,0.611861,1.67504,0.40529,0.159905,0.925843,-0.312199,-0.333981,-0.246277,-0.356212,0.133872,0.340674,0.80409,-0.411414,1.5614,-0.365104,0.13455,-0.609754,0.668334,-0.343868,-0.784344,-1.47144,-0.0462868,-0.834395,-0.386539,-1.23014,-0.197486,-0.592643,-1.01377,-0.680993,-0.87032,-0.0759133,0.217496,-0.160051,-0.816676,-1.19864,-0.844464,-1.12294,-0.246748,-1.22542,-0.483741,-0.96251,-1.64287,-1.22794,-1.11016,0.452542,-0.78175,-0.989325,-1.89992,-1.12579,-1.27241,-0.907353,-1.44156,0.948781,-0.347164,-0.302637,-0.649035,-0.342617,-2.0689,-0.362405,-0.742296,-0.577263,-0.108033,-0.30381,0.303511,-0.407358,-0.325253,-1.31043,-0.721017,-0.170007,-0.799495,-1.11269,-0.483688,0.137905,0.413043,-1.05974,0.125936,-1.04058,-0.26347,0.673098,0.4069,-0.860212,-0.722429,-1.28451,-0.612681,-0.668638,-0.856924,-1.29377,0.104573,-1.40053,-1.06448,-0.793557,-1.29192,0.0704223,0.337224,0.180542,-0.637868,-0.777889,-1.08266,-0.206755,0.0183205,-0.217634,-0.218958,-0.214726,-0.231683,-0.204794,-0.232816,-0.187759,-0.247332,-0.205985,-0.188144,0.202359,0.817135,0.494456,1.02447,1.37846,0.995592,2.84535,1.41357,1.56699,1.54002,1.71889,0.523883,0.519507,2.44087,0.454697,0.623199,0.979747,0.697986,1.89794,0.353592,0.450682,0.991238,-0.394471,0.13106,-0.381747,-0.166815,0.30462,0.713994,1.1085,-0.360879,1.9653,-0.196437,0.559173
7013.77,0.949555,0.00325103,7,255,0,-6951.67,-0.184938,-0.0920589,-0.0294322,0.0941458,-0.558887,0.18781,0.654555,0.670214,-0.715249,-0.402608,0.493613,0.720368,0.900477,1.61123,1.56626,0.144762,0.756174,0.849026,0.267886,0.192298,2.12781,0.368985,1.02795,1.5904,0.515186,1.42911,0.479877,-0.199042,0.885259,-0.178969,-0.392018,0.485185,-0.0781016,0.419315,0.4284,1.02035,0.0943158,1.57838,0.00522481,0.159678,-0.678579,0.5782,-0.45496,-0.864578,-1.61004,-0.182411,-0.960829,-0.508705,-1.34358,-0.313316,-0.713378,-1.13757,-0.808866,-0.987536,-0.193072,0.0988838,-0.304125,-0.924058,-1.3225,-0.966118,-1.23681,-0.374762,-1.33684,-0.58804,-1.09932,-1.71094,-1.3394,-1.23731,0.330959,-0.8778,-1.0819,-2.01891,-1.24419,-1.38158,-1.02399,-1.54528,0.847276,-0.461067,-0.462853,-0.807623,-0.449008,-2.20743,-0.517711,-0.875164,-0.710661,-0.277719,-0.460196,0.191509,-0.532504,-0.445942,-1.41965,-0.832116,-0.335077,-0.911297,-1.20095,-0.622217,0.0180962,0.308147,-1.1648,0.015951,-1.15546,-0.361112,0.549454,0.291441,-1.00315,-0.83801,-1.41055,-0.742652,-0.791775,-0.972187,-1.40817,-0.0186999,-1.52065,-1.19637,-0.935168,-1.43473,-0.0693215,0.196351,0.0344397,-0.765936,-0.887244,-1.20258,-0.000502923,0.0267569,-0.00939002,0.00490545,0.0257317,0.00315485,0.00684185,0.0101586,0.0473158,-0.0144052,0.012284,0.0389345,0.202522,0.733882,0.426081,0.91809,1.24175,0.903793,2.72446,1.33622,1.47439,1.45389,1.61506,0.430593,0.411845,2.35879,0.349497,0.513175,0.904935,0.603899,1.81948,0.249809,0.333602,0.911312,-0.494468,0.0252037,-0.486568,-0.298442,0.170555,0.58933,1.02189,-0.461926,1.82474,-0.277776,0.468699
7014.22,0.981013,0.00325103,6,63,0,-6959.26,-0.242695,-0.0551433,-0.0330338,0.0586107,-0.539084,0.216487,0.694848,0.65272,-0.757709,-0.416422,0.455253,0.819362,0.863575,1.56006,1.54869,0.113853,0.717951,0.781672,0.256656,0.124239,2.14283,0.3708,0.984196,1.56388,0.531558,1.45158,0.494734,-0.204608,0.854837,-0.20789,-0.291168,0.531952,-0.00490866,0.53212,0.413249,0.967711,0.137538,1.57371,-0.0100699,0.172355,-0.786418,0.572059,-0.462635,-0.870663,-1.60623,-0.169655,-1.03035,-0.509581,-1.37647,-0.326809,-0.740438,-1.16063,-0.807988,-1.02886,-0.185986,0.103454,-0.264402,-0.974893,-1.33914,-1.00829,-1.19498,-0.408064,-1.32746,-0.609988,-1.16381,-1.76914,-1.37907,-1.2889,0.300443,-0.914742,-1.11516,-2.04623,-1.29214,-1.41114,-1.08018,-1.6135,0.819598,-0.485173,-0.431806,-0.812731,-0.474006,-2.19048,-0.484451,-0.92248,-0.673438,-0.260099,-0.475942,0.16656,-0.519255,-0.481824,-1.43583,-0.820228,-0.367884,-0.874079,-1.26765,-0.655822,-0.027231,0.274596,-1.201,0.00124831,-1.19842,-0.373727,0.516119,0.276636,-0.992471,-0.845384,-1.43118,-0.731338,-0.827588,-0.984652,-1.41789,-0.00153428,-1.53835,-1.16197,-0.937089,-1.41724,-0.0801394,0.181979,0.0198093,-0.823358,-0.871756,-1.20618,0.0258179,0.0264358,0.00467268,0.0135754,0.0308269,0.0134471,0.0182201,0.00982548,0.0603888,-0.00656946,0.0317239,0.0737162,0.203142,0.715414,0.422911,0.940028,1.29161,0.871449,2.74451,1.29616,1.43638,1.46629,1.5959,0.418274,0.411346,2.36734,0.353712,0.524697,0.869074,0.583506,1.82983,0.239196,0.346204,0.881675,-0.5105,0.0500935,-0.466545,-0.278618,0.195666,0.613295,1.01401,-0.424839,1.82083,-0.308888,0.444581
7021.22,0.997929,0.00325103,6,63,0,-6968.75,-0.127132,-0.102905,0.0939272,-0.0348942,-0.54573,0.266526,0.445553,0.535849,-0.759506,-0.357514,0.447667,0.897768,0.993408,1.49408,1.71265,0.191383,0.721336,0.796713,0.369157,0.146924,2.02738,0.257461,0.847259,1.50792,0.466474,1.32814,0.44565,-0.382752,0.751103,-0.310272,-0.180739,0.696615,0.166767,0.742794,0.408481,0.977308,0.260867,1.64965,0.12435,0.300371,-0.788317,0.564034,-0.505703,-0.922245,-1.63099,-0.219722,-1.01226,-0.518859,-1.39234,-0.349953,-0.728826,-1.19426,-0.835731,-1.03525,-0.213806,0.0624444,-0.335455,-0.969746,-1.32135,-0.979717,-1.22277,-0.350585,-1.3666,-0.610389,-1.18315,-1.79521,-1.41078,-1.28258,0.324257,-0.90956,-1.1322,-2.0718,-1.31972,-1.4688,-1.08279,-1.64574,0.773725,-0.491262,-0.466679,-0.781416,-0.472453,-2.2102,-0.493079,-0.938343,-0.697455,-0.317178,-0.503243,0.100365,-0.580282,-0.492455,-1.48622,-0.878359,-0.381341,-0.952299,-1.31434,-0.65491,-0.0655166,0.20394,-1.21622,-0.00785231,-1.17828,-0.423509,0.472136,0.216053,-1.02913,-0.871815,-1.39538,-0.794757,-0.855258,-0.981769,-1.40385,-0.0660222,-1.56546,-1.16922,-0.966659,-1.44567,-0.0924848,0.179239,0.0438352,-0.801629,-0.973852,-1.20122,-0.175322,0.0185036,-0.184233,-0.179157,-0.175066,-0.195814,-0.175568,-0.18037,-0.150499,-0.211969,-0.182089,-0.147489,0.202257,0.94536,0.65838,1.152,1.44731,1.12022,2.95409,1.52847,1.69643,1.69248,1.83456,0.65161,0.651152,2.59532,0.580826,0.770128,1.09784,0.812355,2.05172,0.480255,0.562883,1.11894,-0.27595,0.236427,-0.242495,-0.0386202,0.42652,0.824798,1.23799,-0.189377,2.06625,-0.0590862,0.69502
7014.03,0.724488,0.00325103,6,63,0,-6958.17,-0.121871,-0.147221,-0.0186811,-0.0660763,-0.482686,0.290026,0.349533,0.538724,-0.697838,-0.332624,0.386009,1.02705,0.952952,1.49356,1.72191,0.261605,0.710178,0.774449,0.34348,0.0668558,2.04611,0.263421,0.702543,1.46633,0.530362,1.36249,0.432642,-0.3447,0.754634,-0.3454,-0.147611,0.528244,0.0860411,0.684422,0.245624,0.807661,0.101034,1.50646,-0.00575437,0.223905,-0.824338,0.57068,-0.527514,-0.877127,-1.58819,-0.205101,-0.977299,-0.536972,-1.38858,-0.344354,-0.690372,-1.17133,-0.837587,-1.0547,-0.21393,0.102395,-0.297941,-0.950997,-1.34904,-1.00611,-1.23182,-0.390811,-1.35016,-0.605291,-1.13751,-1.77065,-1.37644,-1.3179,0.29249,-0.956916,-1.16971,-2.05463,-1.26277,-1.40532,-1.10909,-1.58322,0.769751,-0.518754,-0.452396,-0.839736,-0.475251,-2.25982,-0.486741,-0.913079,-0.668495,-0.254942,-0.534149,0.149147,-0.532892,-0.499312,-1.45465,-0.868025,-0.372593,-0.886728,-1.23972,-0.640141,-0.0238177,0.283024,-1.1899,-0.00750923,-1.21229,-0.400409,0.487377,0.227692,-1.04851,-0.860428,-1.42834,-0.751781,-0.825687,-0.980107,-1.42158,0.0114818,-1.5681,-1.23091,-0.977873,-1.4232,-0.111879,0.196958,0.0187548,-0.826514,-0.88787,-1.23683,-0.137148,0.0162914,-0.152806,-0.150007,-0.141849,-0.144855,-0.155683,-0.153565,-0.0916464,-0.169213,-0.139463,-0.11276,0.202345,0.907318,0.608861,1.10622,1.44748,1.05378,2.93644,1.49337,1.63573,1.66637,1.78964,0.581964,0.610075,2.54584,0.546826,0.686011,1.04673,0.779393,1.99988,0.406356,0.543379,1.07737,-0.317646,0.231014,-0.292725,-0.0859675,0.360045,0.78637,1.21075,-0.233254,1.99317,-0.104057,0.636905
7009.58,0.989301,0.00325103,7,255,0,-6939.61,-0.295617,-0.0535371,0.0830419,0.0545343,-0.431988,0.313356,0.587217,0.553206,-0.585665,-0.254168,0.382788,1.12694,1.0032,1.4908,1.75535,0.391809,0.70927,0.787273,0.449503,0.0196308,2.04123,0.202493,0.617374,1.43576,0.534037,1.40029,0.466158,-0.379755,0.746786,-0.385162,-0.149286,0.433228,0.0503623,0.72866,0.123038,0.673664,-0.000738221,1.45041,-0.0767612,0.20751,-0.800863,0.553206,-0.506617,-0.908839,-1.58883,-0.188479,-0.994593,-0.49851,-1.36734,-0.321725,-0.745673,-1.14477,-0.834106,-1.03159,-0.188441,0.0614666,-0.317887,-0.919015,-1.338,-0.989947,-1.24913,-0.366699,-1.37028,-0.60586,-1.1347,-1.77993,-1.4061,-1.26352,0.309288,-0.929254,-1.13801,-2.0543,-1.2311,-1.42979,-1.08609,-1.59263,0.791622,-0.521206,-0.417393,-0.789704,-0.465616,-2.2347,-0.514579,-0.886074,-0.698254,-0.249317,-0.456105,0.143243,-0.487748,-0.492594,-1.46169,-0.843581,-0.329187,-0.94531,-1.2435,-0.609912,-0.060634,0.268335,-1.21066,-0.0212684,-1.20391,-0.387096,0.510162,0.273579,-1.02269,-0.847726,-1.38553,-0.750316,-0.817156,-0.978478,-1.41936,-0.0988062,-1.55152,-1.21935,-0.963761,-1.4138,-0.107488,0.209506,0.0454353,-0.799411,-0.937241,-1.20409,-0.13539,0.0147947,-0.145406,-0.130984,-0.141648,-0.141081,-0.132412,-0.123433,-0.0945185,-0.141554,-0.128519,-0.103934,0.202167,0.903946,0.587688,1.0804,1.39488,1.0389,2.88897,1.4425,1.62086,1.61808,1.74888,0.608404,0.558843,2.50927,0.476929,0.677167,1.02724,0.723918,1.99152,0.409639,0.489636,1.05642,-0.339526,0.170487,-0.320598,-0.122665,0.365477,0.749278,1.1767,-0.265209,1.97449,-0.130032,0.611838
7003.76,0.85761,0.00325103,9,895,0,-6942.26,-0.10216,0.130553,0.174616,-0.0797211,-0.32912,0.257373,0.585154,0.485376,-0.408219,-0.184468,0.364332,1.10268,0.858384,1.65674,1.57716,0.527582,0.774976,0.862644,0.320907,-0.0188627,2.0569,0.227818,0.515962,1.24985,0.53965,1.44235,0.356552,-0.258712,0.739682,-0.441595,0.1238,0.431746,0.167807,0.794193,0.391013,0.919612,0.0633534,1.72085,0.046163,0.461835,-0.701091,0.550983,-0.436025,-0.852074,-1.52252,-0.134356,-0.937863,-0.435918,-1.31452,-0.254266,-0.685596,-1.08706,-0.77838,-0.988943,-0.125604,0.127725,-0.26145,-0.863406,-1.27505,-0.932799,-1.19256,-0.308862,-1.32297,-0.554911,-1.0796,-1.72383,-1.35076,-1.20415,0.368611,-0.876614,-1.07755,-1.99948,-1.16679,-1.37881,-1.02709,-1.53408,0.848089,-0.457184,-0.357661,-0.729635,-0.413374,-2.17484,-0.457682,-0.824318,-0.6467,-0.19451,-0.398262,0.195456,-0.42933,-0.439014,-1.40609,-0.79075,-0.276344,-0.890073,-1.18803,-0.556443,-0.00351311,0.327661,-1.15189,0.0335495,-1.15008,-0.327182,0.563238,0.33665,-0.96494,-0.787114,-1.33148,-0.690453,-0.760934,-0.922853,-1.36265,-0.0325597,-1.49983,-1.16485,-0.909278,-1.35929,-0.0504741,0.26287,0.0978754,-0.731722,-0.884695,-1.15002,-0.368292,0.0112563,-0.388611,-0.377881,-0.383584,-0.384676,-0.378439,-0.371971,-0.345567,-0.384823,-0.375162,-0.353383,0.201725,1.07699,0.788596,1.24614,1.60122,1.19862,3.09091,1.63321,1.79564,1.81769,1.94558,0.75501,0.742262,2.68517,0.708587,0.851837,1.19166,0.937363,2.16448,0.566539,0.693974,1.24727,-0.135142,0.387856,-0.122144,0.0564121,0.519287,0.944467,1.3792,-0.0990735,2.17784,0.0446433,0.808947
