# 0.186017, 0.107232, 0.10035, 0.100853, 0.0188737, 0.0095576, 0.22525, 0.120409, 0.407737, 0.394815, 0.319467, 0.307088, 0.288724, 0.497523, 0.356162, 0.318375, 0.324096, 0.315433, 0.303536, 0.340423, 0.517436, 0.306794, 0.327542, 0.305802, 0.273682, 0.383667, 0.274267, 0.353886, 0.294982, 0.418538, 0.31892, 0.317879, 0.282772, 0.282416, 0.349131, 0.405314, 0.323434, 0.529832, 0.308044, 0.29478, 0.214331, 0.00641071, 0.220167, 0.222329, 0.219752, 0.221361, 0.221736, 0.221108, 0.220459, 0.221168, 0.217192, 0.221515, 0.220167, 0.220902, 0.222205, 0.219486, 0.224419, 0.220265, 0.22117, 0.224389, 0.221899, 0.219109, 0.222347, 0.220178, 0.222298, 0.222842, 0.220412, 0.221714, 0.223223, 0.218229, 0.2222, 0.220255, 0.2205, 0.221068, 0.220868, 0.223245, 0.222119, 0.219396, 0.221704, 0.221286, 0.2231, 0.219589, 0.221333, 0.223985, 0.224179, 0.223225, 0.221516, 0.221621, 0.22066, 0.220452, 0.220303, 0.222473, 0.218883, 0.222308, 0.223411, 0.218211, 0.218977, 0.218031, 0.221427, 0.219546, 0.218491, 0.219956, 0.221817, 0.220255, 0.21962, 0.222332, 0.220926, 0.221579, 0.219628, 0.219762, 0.219991, 0.219166, 0.222993, 0.221127, 0.222632, 0.221083, 0.222804, 0.223807, 0.219754, 0.221001, 0.221248, 0.219172, 0.234313, 1.71159, 1.82399, 1.68373, 1.56937, 1.40247, 1.70473, 1.77782, 1.41223, 1.51247, 1.43982, 1.48991, 1.72642, 1.56187, 1.4174, 1.5938, 1.81475, 1.64875, 1.53643, 1.7618, 1.54558, 1.70393, 1.74107, 1.75865, 1.54352, 1.71187, 1.57215, 1.56755, 1.55842, 1.87474, 1.82448, 1.58149, 1.55562, 0.218831, 0.219815, 0.219091, 0.219262, 0.220184, 0.21884, 0.221232, 0.219524, 0.220329, 0.219584, 0.220571, 0.219184, 0.219945, 0.219482, 0.219237, 0.219882, 0.219517, 0.218586, 0.218607, 0.219227, 0.220988, 0.219266, 0.220448, 0.220798, 0.220418, 0.220911, 0.220806, 0.219944, 0.218841, 0.219147, 0.219699, 0.220459, 7.96919e-05
1776.62,0.830762,0.00492524,9,1023,0,-1687.44,-0.570945,-0.355385,-0.144638,-0.0430275,-0.582144,0.0609559,0.260915,0.679826,0.22314,0.00407436,0.168297,0.303068,-0.262879,1.33173,0.406772,-0.334343,0.235076,0.122068,0.492027,-0.0224666,1.24728,-0.32564,0.672668,1.19634,0.418413,0.877763,0.325909,-0.503625,0.296897,-0.597631,-0.871325,-0.357735,-0.332224,0.150955,-0.391698,1.24724,0.0445989,0.738828,-0.260707,-0.466241,0.451545,0.512258,0.869763,0.466956,-0.0483189,0.956441,0.33334,0.793267,-0.0417666,0.83214,0.574733,0.241512,0.491416,0.279959,1.10858,1.23893,1.14057,0.261057,-0.0193335,0.317153,0.208888,0.86809,-0.0080054,0.67542,0.162472,-0.414076,0.0173054,0.14262,1.48892,0.428164,0.148653,-0.556585,0.0647469,-0.16451,0.209482,-0.244967,1.86062,0.886565,0.837469,0.478492,0.815376,-0.824058,0.834574,0.479434,0.519578,1.03771,0.689106,1.46596,0.689002,0.801772,-0.114301,0.474071,0.95105,0.499737,0.0727859,0.675174,1.14099,1.52202,0.199119,1.16466,0.157681,0.849664,1.73785,1.37564,0.345032,0.563799,0.0171341,0.537324,0.534927,0.399297,-0.0537869,1.18073,-0.148529,0.143022,0.476109,0.00411336,1.14056,1.46952,1.27704,0.619976,0.409147,0.195248,3.07323,1.0447,0.696568,0.0286439,0.216596,1.23399,0.0113033,0.378325,0.243069,0.659068,0.245995,0.699046,0.852246,0.12582,0.197579,0.173109,0.223366,0.444307,0.195717,0.157087,0.0310981,0.0285156,0.092652,0.112452,0.919427,0.428031,0.2061,0.482607,0.636826,0.207181,0.255448,0.250224,0.246762,-0.56216,-1.09425,-0.468882,-0.0269969,-0.514549,1.32008,-0.079246,0.0713435,0.158393,0.105999,-0.93124,-0.811623,0.965577,-0.892831,-0.702226,-0.406655,-0.638328,0.436276,-0.872362,-0.823068,-0.414258,-1.72973,-1.1312,-1.6535,-1.46868,-1.05728,-0.726435,-0.0368491,-1.64262,0.550314,-1.44754,-0.545753,0.459545
1781.41,0.97915,0.00492524,9,511,0,-1685.4,-0.52165,-0.622168,-0.354736,-0.885248,-0.221672,0.139907,0.339964,0.615675,-0.311554,-0.656628,0.242507,0.964961,-0.158994,1.0571,0.93797,0.327963,0.834015,0.31615,-0.259288,0.400992,1.34009,0.459171,-0.526294,0.479739,0.662225,0.708452,-0.2253,-0.584436,0.0109211,-0.664653,0.165333,-0.436313,-0.181983,0.800257,0.258693,0.896953,-0.571449,1.29325,-0.229291,0.426346,0.748898,0.529462,0.895321,0.549827,-0.143574,1.10553,0.41763,0.840452,0.149641,0.935727,0.72788,0.458996,0.585164,0.335585,1.15663,1.39622,1.02094,0.552629,0.129975,0.427483,0.260891,0.962525,0.101107,0.82129,0.301621,-0.191916,0.141708,0.193335,1.60291,0.417719,0.452791,-0.398868,0.265751,-0.0220321,0.348385,-0.158295,2.00552,0.998306,0.954506,0.561613,0.942937,-0.636068,0.930548,0.556241,0.76039,0.950127,0.922718,1.44708,0.931279,1.11513,0.0625335,0.48135,0.985772,0.452906,0.284462,0.659889,1.31767,1.57512,0.195339,1.15964,0.331441,0.969928,1.76938,1.46137,0.474135,0.648606,0.105308,0.6326,0.621506,0.435331,0.0278906,1.32126,0.00432877,0.354571,0.490533,0.0977277,1.42435,1.34756,1.45832,0.700102,0.630836,0.156745,2.73473,0.0930258,0.310893,0.425979,0.300543,0.293313,0.556052,0.0296344,0.0705135,0.17014,0.32276,0.123667,0.606698,0.126982,1.14781,0.274229,0.116422,0.48683,0.145554,0.482618,0.0291606,0.589754,0.590395,0.666419,0.558463,0.0285137,0.437037,0.0527012,0.224459,0.298826,1.1464,0.063363,0.0213163,-0.614841,-1.11418,-0.612615,-0.15659,-0.660568,1.17285,-0.194458,-0.0422985,0.0483738,0.0561569,-1.05218,-0.946827,0.856996,-0.979002,-0.876302,-0.528642,-0.755483,0.305692,-1.01012,-0.965567,-0.501582,-1.7914,-1.32458,-1.78746,-1.5598,-1.198,-0.812106,-0.20996,-1.69032,0.437397,-1.59969,-0.657572,0.454471
1798.71,0.994408,0.00492524,9,1023,0,-1715.74,-0.11544,-0.479747,-0.455624,-0.850147,-0.372087,0.104897,-0.335767,0.444844,-0.349777,-1.1469,-0.375528,0.118203,-0.374964,-0.0984165,0.12639,-0.325115,-0.0213291,-0.323824,-0.781461,-0.660989,1.01318,-0.623383,-0.497919,0.293035,-0.473047,0.561408,-0.383709,-0.813097,-0.0924905,-1.31147,-0.697318,-0.310091,0.00933532,-0.363385,0.020117,0.674069,-0.268023,-0.110968,-0.612616,-0.188515,0.679365,0.565674,0.963313,0.682914,0.10896,1.16786,0.511633,0.990312,0.111373,1.01192,0.687412,0.398921,0.671987,0.460203,1.20158,1.4317,1.27964,0.446959,0.156461,0.536968,0.304492,1.02269,0.14537,0.939927,0.328746,-0.193498,0.245735,0.279791,1.64635,0.611087,0.317167,-0.542328,0.292839,0.0556374,0.406369,0.0106579,2.01478,0.987663,0.925991,0.693763,1.04552,-0.620429,0.922202,0.644943,0.643323,1.13304,0.890312,1.58765,0.876655,0.872665,0.0877223,0.646934,1.14913,0.757362,0.232507,0.822937,1.36742,1.60215,0.303731,1.28901,0.399378,1.04912,1.77439,1.63523,0.517005,0.701348,0.200117,0.73789,0.659363,0.532512,0.167205,1.27604,0.00951294,0.245823,0.581244,0.0430531,1.28088,1.61929,1.54901,0.764515,0.661294,0.269877,2.90049,0.585124,0.333179,0.033388,0.183887,0.344652,0.607187,0.151212,0.43212,0.123752,0.316296,0.268756,0.58426,0.0634569,0.0476066,0.230417,0.0406663,0.126071,0.103841,0.063679,0.0594962,0.0326354,0.0800547,0.180773,0.0566857,0.583586,0.264499,0.195776,0.0772992,0.0867525,0.570091,0.133968,0.531625,-0.691302,-1.20108,-0.571067,-0.192215,-0.672157,1.0379,-0.209843,-0.101441,-0.0399073,0.00608358,-1.15528,-0.981364,0.676128,-1.0967,-0.883948,-0.601131,-0.852642,0.290978,-1.02276,-0.978364,-0.551769,-1.91799,-1.28718,-1.83745,-1.64008,-1.25953,-0.812758,-0.319836,-1.70934,0.393651,-1.66627,-0.753267,0.457243
1796.13,0.93239,0.00492524,10,1023,0,-1708.39,-0.309935,-0.114672,-0.290628,-0.631045,-0.211008,0.0549107,-0.0814191,0.592388,-0.800955,-0.555503,-0.380662,-0.119576,-0.519236,1.21368,0.0414423,-0.266186,0.206812,0.0650806,-0.971908,-0.283819,1.33392,-0.564815,0.0447867,0.185752,-0.273564,0.87046,-0.693278,-0.667494,-0.0535456,-0.989652,-0.510512,-0.394513,-0.218059,-0.247023,-0.152713,0.583545,-0.460209,0.324474,-0.334355,0.116049,0.755457,0.556442,0.999243,0.643775,0.112811,1.17191,0.554468,1.03394,0.203544,0.92335,0.832494,0.382621,0.619683,0.396939,1.21256,1.37336,1.18185,0.551967,0.120176,0.48251,0.313152,0.939188,0.217361,0.810218,0.495938,-0.268016,0.186747,0.201634,1.61677,0.586776,0.512535,-0.433762,0.201009,0.0394279,0.37932,-0.0693899,2.05109,0.994915,1.00296,0.554864,0.979965,-0.643337,1.03451,0.581367,0.766733,1.11655,1.00767,1.58172,0.894013,1.0081,0.0544508,0.631066,1.16476,0.570431,0.313485,0.84042,1.41216,1.65512,0.279088,1.27383,0.239494,0.996573,1.7908,1.57093,0.574157,0.803893,0.14468,0.671917,0.715161,0.571178,0.184936,1.35112,-0.00886696,0.364744,0.566111,0.136201,1.4122,1.57791,1.48922,0.77747,0.755189,0.306262,3.91748,0.112277,0.749523,0.00728785,0.277536,0.312122,0.536625,0.160188,0.087444,0.1793,0.520495,0.0371501,0.552136,0.148654,0.222978,0.438713,0.168671,0.2385,0.251538,0.191846,0.00420105,0.0142569,0.345181,0.0186232,0.128115,0.404924,0.0768106,0.577381,0.27761,0.241058,0.615834,0.111342,0.189555,-0.791769,-1.22936,-0.592088,-0.265284,-0.755821,1.17175,-0.217928,-0.0944561,-0.026661,0.0111663,-1.19591,-1.01906,0.836451,-1.07152,-0.946701,-0.604667,-0.851968,0.329976,-1.06163,-1.0366,-0.609062,-1.89762,-1.27217,-1.83073,-1.57796,-1.29159,-0.862641,-0.248531,-1.78999,0.353049,-1.64964,-0.768124,0.45537
1796.89,0.891235,0.00492524,9,511,0,-1703.39,-0.351941,0.0030326,0.109322,-0.716239,-0.197781,0.0126818,-0.092143,0.543081,-0.910547,-1.06954,-0.327859,0.804385,-0.350443,1.29824,0.0419897,-0.292318,-0.0213764,-0.169564,-0.889757,-0.222723,0.98003,-0.504175,0.29445,-0.051983,-0.606859,0.416396,-0.703515,-0.808378,-0.233528,-1.29657,-0.348982,-0.140791,-0.57636,-0.118639,-0.724926,0.0107457,-0.705422,-0.0919048,-0.432102,0.446023,0.621206,0.49996,0.962863,0.646825,-0.109724,1.17285,0.404529,0.875458,0.172511,1.10589,0.626409,0.364969,0.637758,0.455358,1.16242,1.4617,1.12909,0.428747,0.146463,0.532163,0.279863,1.01449,0.10052,0.944085,0.289345,-0.146128,0.143441,0.303383,1.70625,0.516226,0.351752,-0.453946,0.304341,0.0182826,0.355975,-0.0812773,2.0041,1.01902,0.942832,0.701486,0.99795,-0.599121,0.868778,0.546971,0.709782,1.07365,0.828403,1.49189,0.875256,1.03184,0.0509196,0.513023,1.04229,0.644662,0.222004,0.719518,1.22973,1.63837,0.276285,1.29352,0.441091,1.03202,1.8629,1.63189,0.471336,0.543658,0.153572,0.676336,0.635933,0.514953,0.00733264,1.33362,-0.00125813,0.305621,0.511417,-0.0190161,1.33411,1.42908,1.52915,0.72297,0.54611,0.16836,2.93263,0.0861996,0.502026,0.00526927,0.593859,0.0599803,0.0721665,0.19324,0.102549,0.21259,0.146172,0.223434,0.544643,0.0256728,0.376569,0.533172,0.0823136,0.0386883,0.0639925,0.0874868,0.0427723,0.0569883,0.380504,0.0249688,0.284779,0.0897252,0.101621,0.972732,0.477689,0.481294,0.483495,0.0846889,0.171841,-0.674828,-1.21001,-0.590977,-0.158042,-0.678172,1.13879,-0.210854,-0.0910929,0.0198505,-0.00176392,-1.07031,-0.976278,0.80218,-1.01202,-0.896518,-0.538177,-0.824486,0.309105,-1.01947,-0.96701,-0.506314,-1.81447,-1.31062,-1.86151,-1.62351,-1.19377,-0.77422,-0.216164,-1.68446,0.402558,-1.62985,-0.706451,0.452987
1788.35,0.722777,0.00492524,10,1535,0,-1696.05,-0.386785,-0.481356,0.101353,-0.225685,-0.328475,0.0384423,-0.0895791,0.799773,-0.630716,-0.681521,-0.0930087,0.227256,0.219641,1.66027,0.746179,0.190525,1.07375,0.775081,0.109228,-0.129946,0.929085,-0.378044,-0.0477268,0.158736,0.692201,0.719576,-1.18191,-0.713271,-0.091584,-0.920672,-0.36206,-0.510448,-0.831889,-0.606975,-0.10059,0.917305,-0.676618,1.29863,-0.595291,-0.0535978,0.607962,0.554547,0.82673,0.443871,-0.0897042,1.04472,0.392878,0.779866,-0.0457794,0.806103,0.705833,0.252751,0.529007,0.263428,1.0655,1.26781,1.04624,0.354111,-0.0880829,0.227063,0.136495,0.940648,0.0185089,0.711095,0.210708,-0.416554,0.0311141,0.0456516,1.38742,0.365569,0.25661,-0.62383,0.0588469,-0.100663,0.235775,-0.216858,1.87096,0.876131,0.812881,0.453866,0.829375,-0.773934,0.850033,0.444083,0.524884,0.895832,0.773011,1.43258,0.691975,0.855941,-0.110359,0.471059,1.00487,0.402707,0.233336,0.713557,1.18877,1.5203,0.128192,1.08673,0.0185353,0.848176,1.70371,1.43174,0.282141,0.51922,-0.0277125,0.451206,0.503735,0.447728,-0.0152462,1.20034,-0.0925562,0.140044,0.492361,-0.108285,1.27917,1.38973,1.42504,0.636103,0.483801,0.148591,3.05747,0.345311,0.0371353,0.421741,0.0287503,0.0736639,0.012154,0.0624954,0.225249,0.202131,0.1003,0.236895,0.0189277,0.789227,0.0885336,0.0355564,0.153539,0.652033,0.26587,0.480468,0.340738,0.112927,0.107096,0.404148,0.0973994,0.0998765,0.305331,0.989291,0.132344,0.253242,0.268509,0.114522,0.143476,-0.549918,-1.04607,-0.455276,-0.0972787,-0.534773,1.3361,-0.0943671,0.132167,0.139103,0.174289,-0.911655,-0.919253,0.945138,-0.89823,-0.753521,-0.426175,-0.628472,0.430497,-0.943593,-0.822326,-0.377411,-1.63773,-1.0843,-1.6502,-1.50905,-1.07628,-0.639086,-0.0914203,-1.58335,0.548972,-1.48338,-0.624707,0.461993
1803.36,0.982174,0.00492524,9,511,0,-1698.75,-1.10692,-0.0207972,0.502719,0.397124,-0.456603,0.166068,0.0231909,0.626647,-0.956582,-0.979798,0.441493,0.470138,0.24711,1.17841,0.93173,0.0906989,0.816548,0.37651,-0.427399,0.00275507,0.90784,-0.471234,0.0253862,0.29707,0.498933,0.160634,-0.135274,-0.530762,-0.0375225,-0.386767,-0.7287,-0.331843,-0.66655,-0.2749,0.0305169,0.274319,-0.375479,1.02402,-0.621239,-0.304062,0.548694,0.523225,0.803246,0.45655,-0.0355352,1.05908,0.314697,0.85256,0.0137822,0.875888,0.600342,0.270681,0.490611,0.299697,1.03054,1.25768,1.09608,0.310318,0.157392,0.396672,0.134992,0.778481,-0.0118555,0.68249,0.290099,-0.273933,0.0920523,0.0370633,1.56648,0.386386,0.250818,-0.610969,0.180768,-0.162576,0.260966,-0.175423,1.90313,0.942147,0.860957,0.512868,0.856522,-0.820426,0.746894,0.482033,0.707924,0.98224,0.830034,1.29208,0.787929,0.89124,-0.0185336,0.503073,0.968221,0.552598,0.0697047,0.708989,1.23569,1.53032,0.08614,1.19242,0.19892,0.807482,1.69005,1.53757,0.413243,0.576869,0.0426741,0.593627,0.591627,0.395814,-0.0492792,1.23934,-0.130966,0.242788,0.370631,-0.0803539,1.19871,1.45423,1.41599,0.604059,0.491364,0.152849,5.64934,0.0926043,0.0475613,0.166044,0.122425,0.151321,0.0488614,0.0275655,0.130257,0.222657,0.112142,0.280098,0.163337,0.0853519,0.0124464,0.019573,0.318799,0.465895,0.235379,0.15368,0.261166,0.0456657,0.373517,0.382794,0.438024,0.198277,0.146855,0.115251,0.407492,0.128312,0.50058,0.0996758,0.210385,-0.58788,-1.10356,-0.462186,-0.0591945,-0.557067,1.29369,-0.16317,0.0459357,0.169097,0.184765,-0.987849,-0.828053,0.883561,-0.895363,-0.762755,-0.427751,-0.706294,0.437875,-0.898072,-0.878895,-0.470491,-1.68706,-1.20572,-1.73989,-1.53178,-1.12246,-0.646214,-0.0658924,-1.60304,0.493882,-1.48229,-0.603474,0.456441
1770.83,0.575479,0.00492524,9,511,0,-1680.85,-0.841237,0.121714,0.424885,0.13198,-0.41645,0.222863,-0.151715,0.602765,-0.553257,-1.23794,-0.209907,0.25065,0.0374431,0.782198,-0.20885,-0.125357,0.306299,0.0511515,-0.869272,-0.615566,0.938866,-0.70798,-0.318457,0.202988,-0.147661,0.375043,-0.446273,-0.970172,-0.16297,-1.05608,-0.544804,-0.551688,-0.156203,-0.611545,-0.377229,0.800071,-0.681844,0.724657,-0.645504,-0.182217,0.406028,0.467533,0.72752,0.416109,-0.341502,0.809513,0.337303,0.696328,-0.0324527,0.786896,0.519216,0.202446,0.479339,0.15467,1.07148,1.11683,0.855066,0.196403,-0.147179,0.187619,0.0885783,0.753981,-0.0893384,0.634813,0.0697682,-0.531595,-0.044343,0.0036191,1.386,0.203698,0.120138,-0.603926,0.0631979,-0.0938134,0.0589496,-0.275335,1.78884,0.799613,0.670515,0.381701,0.738462,-0.8435,0.72001,0.364485,0.441158,0.737764,0.618444,1.33322,0.588508,0.631724,-0.207672,0.255705,0.812902,0.372628,-0.0148217,0.478745,1.09046,1.44011,0.0747952,0.988518,0.120395,0.930552,1.65251,1.31465,0.19935,0.48435,-0.187503,0.413934,0.405948,0.27554,-0.105719,1.05691,-0.196186,-0.0437118,0.351536,-0.150415,1.02976,1.2297,1.32408,0.429126,0.436095,-0.0763203,3.52286,0.541456,0.00624309,0.394153,0.105641,0.21228,0.174051,0.46696,0.418116,0.851794,0.0178595,0.514396,0.0364327,0.372653,0.0709795,0.0370072,0.122262,0.113353,0.0469006,0.0995424,0.383973,0.00685744,0.171735,0.209383,0.257791,0.731207,0.337185,0.0145811,0.400155,0.116432,0.0267405,0.0371439,0.0233414,-0.422687,-0.975663,-0.387149,0.107435,-0.409612,1.39415,0.0261962,0.2012,0.218425,0.339402,-0.856358,-0.754733,1.01045,-0.782575,-0.652812,-0.309679,-0.543296,0.611486,-0.779386,-0.708979,-0.229251,-1.5314,-1.05799,-1.57768,-1.36899,-0.984335,-0.595456,0.0145044,-1.54221,0.565022,-1.35304,-0.450223,0.457238
1800.15,0.851747,0.00492524,9,1023,0,-1700.77,-0.605055,0.0687873,0.379474,-0.324323,-0.382707,0.0779223,-0.0379548,0.507072,-0.838425,-1.22582,-0.0897587,0.00878773,-0.253737,1.21339,0.646364,-0.436691,0.307743,0.0522641,-0.928419,-0.429024,0.739158,-0.818621,-0.226227,-0.0429582,-0.304028,0.293266,-0.619309,-0.967408,-0.416607,-0.591564,-0.110014,-0.221267,-0.331278,-0.0761644,0.279652,0.686656,-0.0730266,0.389573,-0.165187,0.219683,0.437367,0.552886,0.724394,0.47165,-0.256426,0.888909,0.38722,0.797525,-0.0291303,0.781125,0.484086,0.188162,0.477137,0.226656,1.05953,1.19933,0.920655,0.283301,-0.0706358,0.32394,0.127263,0.762603,-0.0869335,0.668132,0.203562,-0.400816,0.0290119,0.03099,1.40636,0.259136,0.22608,-0.616486,0.0635539,-0.0842437,0.198048,-0.244949,1.8007,0.87809,0.755494,0.360873,0.800891,-0.80863,0.766348,0.370555,0.512313,0.844411,0.659115,1.39272,0.608959,0.743682,-0.0944619,0.362238,0.88684,0.409288,0.0190102,0.52785,1.13312,1.47917,0.102542,1.0145,0.143317,0.892155,1.60321,1.38088,0.268076,0.532912,-0.141059,0.422955,0.40959,0.344853,-0.0630393,1.1262,-0.17059,0.0224857,0.422126,-0.166598,1.17679,1.2888,1.36536,0.523142,0.429764,-0.0773441,3.46435,0.965232,0.0571125,0.070018,0.0966402,0.708651,0.575022,0.236296,0.505366,0.168839,0.370292,0.360123,0.00805364,0.112207,0.319244,0.0568217,0.534435,0.428183,0.1176,0.152721,0.21601,0.198374,0.622061,0.273557,0.211875,0.0453239,0.520697,0.278222,1.64491,0.340608,0.291102,0.0530927,0.00825792,-0.515478,-1.02629,-0.356881,0.0106719,-0.489931,1.32388,0.00815712,0.144815,0.188836,0.230755,-0.865431,-0.783521,0.927857,-0.845474,-0.68604,-0.365828,-0.59126,0.501458,-0.839999,-0.773573,-0.321578,-1.59761,-1.06063,-1.58913,-1.41524,-1.0477,-0.536309,-0.0190001,-1.59074,0.557261,-1.40144,-0.541146,0.459201
1798.49,0.986137,0.00492524,9,511,0,-1710.2,-0.425295,-0.251502,0.00420912,-0.423465,-0.509196,0.0408849,-0.0751983,0.754124,-0.658858,-0.994642,-0.0552345,-0.215571,0.579458,0.765957,0.534707,-0.376815,0.351134,-0.652726,-0.950423,-0.223079,1.3537,-0.607857,0.263809,0.443595,-0.142047,0.518913,-0.228482,-0.472834,-0.470379,0.424949,-0.581957,0.302728,-0.392851,-0.025563,0.692399,0.537002,0.136925,0.766272,-0.156866,0.128347,0.490264,0.510628,0.795228,0.496825,-0.175964,0.937938,0.409575,0.816148,-0.00127378,0.883966,0.55443,0.279339,0.548719,0.274242,1.08016,1.29115,1.03005,0.341812,0.0101437,0.319152,0.185245,0.793976,-0.0490291,0.719271,0.282274,-0.358212,0.071925,0.148391,1.49592,0.328835,0.285235,-0.591646,0.131667,-0.057669,0.266262,-0.189733,1.86402,0.890057,0.79443,0.466591,0.866178,-0.763467,0.774778,0.418256,0.535149,0.922688,0.722044,1.48183,0.686081,0.850203,-0.0828989,0.397342,0.973222,0.464456,0.0540184,0.630445,1.16245,1.51199,0.17165,1.05929,0.210111,0.946139,1.58286,1.41364,0.305564,0.584732,-0.0602079,0.508256,0.4921,0.43098,-0.0464628,1.08799,-0.103616,0.115901,0.501244,-0.148717,1.20929,1.28454,1.4086,0.59246,0.498604,0.00495386,2.53031,0.404879,0.157918,0.710243,0.0620179,0.300488,0.370541,0.0785512,0.136856,0.0615205,0.646041,0.44787,0.00551285,0.260693,0.319723,0.429393,0.248313,0.288047,0.165806,0.191766,0.128196,1.08084,0.916288,0.164053,0.301178,0.0826729,0.319534,0.162509,0.412852,0.270637,0.946653,0.0658415,0.0451748,-0.52702,-1.02307,-0.522593,-0.104199,-0.492616,1.29261,-0.156823,0.118809,0.150212,0.187314,-0.937938,-0.838815,0.946359,-0.91039,-0.768521,-0.414282,-0.645722,0.474456,-0.921065,-0.817947,-0.391756,-1.67859,-1.1102,-1.63739,-1.52938,-1.07178,-0.609244,-0.114716,-1.59259,0.507446,-1.49391,-0.60292,0.463101
1801.73,0.985527,0.00492524,9,511,0,-1719.78,-0.760799,-0.0939055,-0.341154,-0.413664,-0.268004,0.144691,0.167234,0.516855,-0.680581,-0.880453,-0.266391,-0.00172666,-0.25103,1.14897,0.556455,-0.0300709,0.272188,0.493003,0.118567,-0.363016,0.295646,-0.0445952,0.313514,0.712412,-0.056625,0.345158,-0.021572,-0.0515054,0.476265,-0.121805,-0.173088,-0.248491,0.224376,0.0046086,0.342479,0.899629,-0.326464,1.0446,-0.031531,0.31145,0.523687,0.535174,0.87049,0.601587,-0.0382372,1.11396,0.361761,0.917093,-0.0147899,0.902205,0.658479,0.312721,0.582219,0.247708,1.10737,1.32969,1.08143,0.487262,-0.0346343,0.352159,0.119194,0.924724,0.114032,0.762928,0.263902,-0.342009,-0.0398109,0.186795,1.47082,0.445052,0.306303,-0.58787,0.128709,-0.0724511,0.279716,-0.14871,1.94788,0.893491,0.940834,0.65471,0.896947,-0.724937,0.907562,0.600722,0.623094,0.99877,0.833783,1.44702,0.808475,0.883114,-0.0286058,0.484157,1.09487,0.488804,0.15656,0.713529,1.25304,1.49783,0.15958,1.20179,0.318931,0.899683,1.82102,1.42893,0.396041,0.585064,0.0754464,0.586224,0.655587,0.416279,0.0321772,1.2734,-0.0716944,0.30113,0.435261,-0.01979,1.32416,1.38409,1.47936,0.553376,0.601029,0.154411,3.73929,0.325471,0.0329592,0.122764,0.243508,0.571042,0.106749,0.478315,0.0626706,0.0153746,0.54068,0.189736,0.103091,0.630541,0.233419,0.210297,0.282139,0.157206,0.325822,0.449204,0.253027,0.0729736,0.514213,0.127205,0.19731,0.40571,0.205954,0.226826,0.279592,0.11056,0.453303,0.596832,0.209278,-0.597421,-1.12906,-0.459548,-0.128822,-0.594243,1.22094,-0.0866419,0.00802949,0.0238936,0.0609388,-1.01737,-0.85153,0.876225,-0.987003,-0.773506,-0.464079,-0.740186,0.319827,-0.964848,-0.865655,-0.466281,-1.71344,-1.20171,-1.75344,-1.48761,-1.1605,-0.720359,-0.088872,-1.66642,0.4853,-1.57681,-0.649776,0.460629
1797.8,0.999052,0.00492524,9,511,0,-1700.12,-0.820753,-0.25084,-0.166465,-0.116187,-0.283133,0.157536,0.162601,0.442329,-0.504261,-0.618684,0.236493,-0.0984729,0.384922,1.39339,0.437171,0.187806,0.265405,0.657821,-0.0445637,-0.287992,0.562622,-0.246139,0.26834,0.846254,0.0612199,0.868945,0.0515934,-0.164305,0.448792,-0.41456,-0.273731,-0.151198,0.00970651,0.256987,0.338969,0.660286,0.0574459,0.290623,0.0576054,-0.00025702,0.43516,0.593764,0.663873,0.513024,-0.186958,0.940098,0.285406,0.751383,-0.0547495,0.778629,0.515432,0.270665,0.522455,0.224004,1.01851,1.23892,0.996968,0.322469,-0.0164977,0.261014,0.0771077,0.779025,-0.0475868,0.652839,0.205865,-0.439275,-0.0100299,0.0317804,1.47075,0.358643,0.25863,-0.630585,0.10645,-0.130537,0.144391,-0.173548,1.85639,0.814517,0.87323,0.503861,0.856908,-0.813191,0.694711,0.555344,0.534284,0.925093,0.768048,1.37552,0.620427,0.728766,-0.124756,0.393131,0.978194,0.399322,0.0981717,0.60205,1.19331,1.487,0.114637,1.11746,0.168644,0.810147,1.70596,1.40755,0.437488,0.526197,-0.060762,0.430649,0.53396,0.344144,-0.0608926,1.12788,-0.199113,0.179462,0.302311,-0.18237,1.19739,1.29177,1.4348,0.507023,0.578367,0.175587,2.72768,0.19848,0.157705,0.21667,0.623504,0.259193,0.0920738,0.565655,0.0161985,0.37536,0.525815,0.0720836,0.292514,0.387299,0.311871,0.0602688,0.183296,0.0674181,0.221667,0.0394518,0.140658,0.101915,0.259895,0.366711,0.513492,0.422166,0.36723,0.795359,0.33491,0.723133,0.616545,0.664621,0.161282,-0.516847,-1.0523,-0.360929,-0.00774938,-0.505096,1.35941,0.0125651,0.0742761,0.188154,0.171589,-0.906615,-0.766089,0.968659,-0.897844,-0.709756,-0.36782,-0.608606,0.435078,-0.911196,-0.755087,-0.44721,-1.619,-1.12601,-1.66521,-1.40467,-1.02465,-0.645985,-0.00723996,-1.58732,0.566885,-1.50189,-0.631385,0.458993
