# 0.14781, 0.208815, 0.138414, 0.116682, 0.00859169, 0.0201362, 0.0131357, 0.0082044, 0.148035, 0.581715, 0.654809, 0.755719, 0.760408, 0.673002, 0.686443, 0.771653, 0.76967, 0.871237, 0.59797, 0.82654, 0.706981, 0.631304, 0.765392, 0.774074, 0.755419, 0.741119, 0.688975, 1.01461, 0.932365, 0.552249, 0.616307, 0.999688, 0.712139, 0.694708, 0.955588, 0.721579, 0.6567, 0.901315, 0.811819, 0.911471, 0.588717, 0.700373, 0.026364, 0.0249034, 0.263345, 0.292448, 0.190674, 0.263424, 0.211701, 0.202023, 0.290692, 0.207357, 0.301709, 0.208656, 0.211224, 0.235407, 0.209642, 0.239808, 0.21481, 0.239748, 0.253388, 0.199646, 0.203422, 0.269214, 0.244112, 0.217243, 0.209296, 0.225958, 0.232675, 0.263777, 0.469792, 0.250063, 0.254981, 0.198778, 0.279516, 0.288172
87.4803,0.961534,0.0689462,6,63,0,-48.2014,-0.241249,-0.36535,0.402758,-0.574201,-0.258342,0.222206,-0.12907,0.219114,-0.0195452,0.193958,1.12348,-0.354979,0.247881,1.14724,1.2292,-0.0166344,1.83532,0.362484,1.77114,-0.80303,-1.87781,0.252193,0.47197,0.286332,-1.24111,0.769114,-0.255503,-1.53606,2.71576,1.00373,1.42514,-0.0454636,-1.91049,0.454977,-1.29612,0.791104,1.18273,0.150853,-0.19521,-0.89184,0.517894,0.441524,1.47779,0.841516,0.696073,1.19801,-0.8343,0.304342,0.248828,-1.97325,0.84065,0.503228,0.815697,-1.39752,0.364662,1.4704,0.374367,-0.032879,-0.253975,0.716224,0.721376,-0.151428,0.236495,1.17712,0.208389,-0.236109,-0.632825,0.769955,-0.505154,0.511645,1.52309,-2.3783,0.976427,-0.605545,1.15605,0.793146,0.198363,-0.0883964,0.0285333,0.202972,0.218869,-0.0227716,0.336431,0.0507616,0.323982,-0.175299,-0.383761,0.0293697,0.0719973,0.0359912,-0.26027,0.129631,-0.0691021,-0.317476,0.507199,0.175137,0.256873,-0.0283633,-0.390102,0.0687013,-0.270938,0.133896,0.209854,0.00971392,-0.0574078,-0.192525,0.0809046,0.066092,7.87383,12.0123,2.17214,5.66268,5.40423,0.832988,8.89251,6.69434,8.70773,1.35223,5.95754,15.107,6.00639,4.26363,3.53978,8.00849,8.04329,3.85881,5.34843,11.803,5.22341,3.5934,2.57347,8.37891,2.86536,6.74193,15.7919,0.592393,9.96887,2.63323,11.5955,8.54404,0.677019,0.249907,0.386887,0.601426,0.747651,0.48596,0.925364,0.780047,0.702386,0.383558,0.0648196,0.828832,-0.0675502,-0.30406,-0.47125,-0.141501,-0.178574,-0.24024,0.197223,0.18471,0.186245,-0.210525,-1.00197,-0.165094,-0.742458,-0.308989,-0.75146,-0.533422,-1.30945,-0.323189,-0.331904,-0.265076,0.336927,0.437846,0.404467,0.354017,0.321333,0.380846,0.283866,0.31431,0.331283,0.405269,0.483801,0.303892,0.516881,0.575435,0.61568,0.535316,0.544525,0.559773,0.450853,0.453953,0.453573,0.552438,0.731447,0.54118,0.677533,0.576638,0.679497,0.630281,0.787421,0.580101,0.582223,0.565884
82.8312,0.947065,0.0689462,6,63,0,-47.8562,-0.52513,0.709901,0.265984,-0.167287,-0.0293502,0.110441,0.0309383,0.0846985,-0.0701671,0.205093,0.506071,-0.364813,0.123161,0.590991,-0.0254803,-1.48022,1.72144,-1.19843,0.581559,-1.12054,-0.600033,1.26872,1.58887,0.455927,0.93168,-0.143569,0.240707,0.493261,1.36144,0.518593,-0.269989,2.20867,-1.39881,0.738992,0.510229,-0.778554,-0.924671,0.2097,0.673361,-0.215517,-0.486417,1.19393,1.07084,0.767314,1.62776,0.97261,0.0889469,1.50007,0.128725,-1.46186,1.40522,0.872601,1.67193,-1.0587,0.740072,0.489013,0.893859,1.10071,0.782745,1.19293,1.94784,-0.262182,-0.0768518,1.92429,0.933013,0.0835639,0.186363,1.24251,-0.413696,0.315982,1.23215,-1.97731,0.941864,-0.185407,0.364382,2.05037,0.0336246,-0.144988,-0.0449077,0.051041,-0.0753929,-0.37375,0.282889,-0.315957,0.0491067,-0.299983,-0.19323,0.190039,0.2557,0.0233404,0.120914,-0.0996121,-0.0207998,0.0309973,0.209055,0.0361927,-0.12554,0.382816,-0.357053,0.0813951,0.0344774,-0.229843,-0.259811,-0.027159,0.0679345,-0.114368,-0.169928,0.1747,10.1741,6.1542,3.12392,9.22449,3.22074,0.950407,8.57697,5.6996,10.5248,1.29496,5.1485,4.24637,5.79333,6.78984,5.31987,7.28772,13.0064,2.3861,2.75073,12.7735,5.97003,3.11104,3.36637,7.5703,2.12422,3.7184,7.51035,0.639938,6.01071,2.53089,3.8591,14.071,0.682475,0.487917,0.590275,0.69078,0.579152,0.278517,0.944268,0.361367,0.686568,0.357979,0.452204,0.875336,0.0991565,-0.155982,-0.0893469,-0.316707,-0.173926,-0.237723,0.0331491,-0.149011,-0.319855,0.130227,-0.906731,-0.30572,-0.499256,-0.700518,-0.908994,-0.509223,-0.614279,-0.609376,-0.637185,-0.343087,0.335709,0.380384,0.356572,0.33386,0.359128,0.430817,0.280039,0.410629,0.334797,0.411449,0.388837,0.294145,0.475231,0.538917,0.522322,0.578521,0.543372,0.559153,0.491713,0.537184,0.579289,0.467489,0.712331,0.57584,0.622284,0.668303,0.712794,0.624624,0.648916,0.647799,0.654117,0.58494
85.9525,0.70161,0.0689462,6,63,0,-47.7113,0.0121062,-0.765054,0.280083,-0.325235,-0.145254,0.383109,0.0721638,0.1601,-0.415042,0.210635,-1.28718,-0.469276,0.536378,-0.909886,1.517,0.753704,1.1157,-0.376749,1.01556,-0.115568,-1.89491,0.653404,-1.53156,-0.9238,-0.0832702,-1.26756,-0.987745,-1.17274,0.162004,-0.396218,-0.295188,1.12319,0.593092,1.46758,-0.815392,-0.56669,-0.469471,-1.39431,1.96528,0.55896,0.391799,-0.603405,1.38642,1.04952,-0.663177,0.43707,0.18982,0.434881,-0.128452,-1.08933,0.258536,-0.10351,1.27865,-1.24217,-0.21555,0.578546,-0.281449,0.755441,0.485205,0.442487,0.0510113,-0.93509,-0.590589,1.10215,0.433977,-0.436575,-0.922916,0.721288,-0.221458,0.0694297,2.65827,-1.94198,1.29223,-0.13662,1.23449,0.696406,-0.686168,-0.513888,-0.302062,-0.606696,-0.0955079,-0.256285,-0.180036,-0.494398,-0.201129,-0.439385,-0.814176,-0.277412,-0.737643,-0.609627,-0.432582,-0.682035,-0.623096,-0.662063,-0.380918,-0.498499,-0.477219,-0.178459,-0.290116,-0.105919,-0.586792,-0.534407,-0.513929,-0.708733,-0.00108617,-0.297305,-0.332515,-0.54214,1.99453,6.32896,4.88243,6.31444,3.49598,1.27526,5.24755,3.5887,15.3081,1.08626,3.19058,7.34204,2.97737,8.83987,6.65691,6.36504,4.22053,1.49935,2.15242,12.7196,6.30845,2.53003,1.51863,8.52862,3.17085,4.30291,65.1257,0.521154,15.528,3.46613,14.615,8.30879,0.203764,0.29713,0.520229,0.238142,0.822608,0.650557,0.771899,0.536451,0.632436,0.495641,0.0588457,0.792895,-0.180521,-0.16524,-0.0603585,-0.343632,-0.0490643,-0.417257,0.0803788,-0.00226852,-0.0260819,0.0652334,-0.414979,0.0555988,-0.632741,-0.527352,-0.872169,-0.758046,-0.522791,-0.151606,-0.308551,-0.509175,0.449234,0.426259,0.372799,0.440744,0.30521,0.342864,0.316068,0.369013,0.346958,0.378566,0.485293,0.311547,0.545008,0.541216,0.515085,0.585072,0.512264,0.602827,0.479916,0.500567,0.50652,0.483697,0.602281,0.486104,0.653111,0.628865,0.705197,0.680929,0.6278,0.537829,0.576532,0.624613
86.2326,0.726262,0.0689462,6,63,0,-49.207,-0.335235,0.986882,-0.151851,-0.545441,-0.0390618,-0.0616445,0.0634954,0.175481,0.0787171,0.251397,1.20081,-1.47088,-1.21905,-0.579075,0.8878,-1.07485,1.76303,0.240004,0.842608,-1.03492,0.578479,-0.230878,0.901759,1.8806,0.150264,-0.168852,-0.6313,0.217001,1.16964,0.24845,0.64952,1.26041,-1.29729,0.136183,-1.62541,0.174704,-0.611033,-1.03387,0.585063,-0.0848306,-0.176437,1.45446,1.53258,0.796857,0.161384,1.72459,0.0251271,0.380062,-1.28126,-1.68706,0.416591,0.344305,1.64131,-1.66913,0.463035,0.379447,-0.225844,-0.0720209,0.0605264,0.482177,-0.132008,-0.783093,-0.590421,0.587286,0.392512,-0.757053,-0.818497,0.677132,-0.678514,-0.403456,2.53231,-2.89055,1.44607,-0.666589,0.877794,1.12036,0.380596,-0.291057,-0.227749,-0.0668608,0.301907,-0.191496,0.521937,0.139053,0.290546,-0.18146,0.224145,0.0206749,0.305417,0.551494,0.116493,0.036268,-0.0799899,0.133271,0.37276,0.141177,0.242004,0.39558,-0.247418,0.112953,-0.329906,0.122637,-0.0748949,-0.181195,0.2258,0.0573909,0.0343614,0.444365,5.26553,18.2988,4.72376,6.26788,1.66796,1.20711,6.453,6.0918,17.1239,1.22449,6.6963,6.2648,3.86753,4.37187,4.8589,6.79922,4.16781,2.48077,2.89244,7.39324,6.33036,2.53278,2.41176,7.94195,2.69636,3.35713,34.8297,0.462655,14.6567,2.72211,9.31903,11.3061,0.815366,0.12249,0.18883,0.355782,0.744256,0.247821,0.973381,0.611719,0.710158,0.265436,0.654367,0.503951,0.0218436,0.237605,-0.260892,-0.350212,-0.359015,-0.366558,0.0634179,-0.20286,-0.114159,-0.0604586,-0.812611,-0.110373,-0.873878,-0.274655,-0.835275,-0.593645,-0.578539,-0.435043,-0.358383,-0.0783856,0.306748,0.469416,0.452932,0.411981,0.322074,0.43836,0.274207,0.351667,0.329564,0.434028,0.342006,0.376613,0.494539,0.440877,0.564856,0.586669,0.588802,0.590627,0.484151,0.550542,0.528509,0.51511,0.692666,0.527565,0.705552,0.568235,0.697469,0.644201,0.640731,0.607077,0.588649,0.519586
89.2964,0.979008,0.0689462,6,63,0,-53.3007,-0.251868,0.463658,0.465638,-0.00618754,-0.273159,0.0812879,-0.0635005,-0.0999217,-0.0755556,0.287887,-0.288874,0.255786,0.85849,0.774347,-0.582142,-0.202316,1.34491,-1.60577,0.494517,-0.80029,-2.28939,0.754006,-0.65591,-0.752869,-1.92875,-0.403217,-1.53494,-0.343241,1.17919,0.114617,-0.350787,0.940623,-0.432055,2.09214,-0.159683,0.141954,0.42053,0.263498,0.510702,0.0826966,1.32032,0.470256,1.25543,0.847122,0.854292,0.135654,-0.0818978,0.272962,0.539997,-1.73064,1.70692,0.043273,1.97745,-0.733741,-0.108862,1.00493,-0.00613734,0.927848,-0.0329072,1.29247,1.09749,-0.680595,-0.195196,1.74699,1.14169,-0.171358,-0.316217,-0.594908,0.101884,1.28414,2.34055,-1.39033,0.132408,-0.504356,0.214918,0.725937,-0.158719,-0.00191804,0.171593,0.147369,-0.243147,-0.1338,0.311628,-0.537836,0.0668098,-0.305949,-0.734643,0.141513,-0.264384,-0.292297,-0.630818,-0.191637,-0.517444,-0.17437,0.26392,-0.0425586,-0.176543,0.195238,-0.199939,0.526746,-0.121526,-0.0346888,0.0455098,0.000302338,0.0714692,-0.0517483,0.304549,0.0598252,7.23635,3.9367,3.27412,4.4223,5.54486,0.810071,14.9005,3.64037,18.7383,1.88487,3.20018,8.22131,3.49114,7.7016,3.41286,10.4888,8.89185,1.97167,2.97449,15.415,9.23114,3.03516,2.68466,2.12011,3.82568,10.415,25.4867,1.08074,3.92589,2.28914,4.21011,6.49079,0.585921,0.594319,0.78903,0.807207,0.554494,0.64264,1.17287,0.471808,0.705448,0.523492,-0.021804,1.22536,-0.15002,-0.389937,-0.664957,-0.289377,-0.37128,-0.0497078,0.198081,0.156506,-0.0622791,0.118598,-0.905948,-0.442707,-0.679133,-0.89362,-0.69838,-0.964631,-0.979825,-0.248948,-0.522582,-0.349379,0.357571,0.355644,0.312377,0.308486,0.364822,0.34465,0.236337,0.384188,0.330606,0.372036,0.505451,0.226995,0.537435,0.596267,0.660373,0.571844,0.591768,0.512424,0.450641,0.460953,0.515565,0.470385,0.71217,0.608904,0.663545,0.709637,0.667828,0.724048,0.727074,0.561918,0.627751,0.586467
85.072,0.862375,0.0689462,6,63,0,-52.4083,-0.098304,-0.0611929,-0.275484,-0.445342,-0.149774,0.211027,0.206551,0.272311,-0.217344,0.195381,1.33578,-1.41231,-1.28353,-0.662789,1.04135,-0.4429,0.174779,-0.11891,0.830538,-1.10286,-0.168708,-1.00454,0.283387,0.661238,0.22138,-0.623891,-0.835507,0.390884,0.434237,0.346077,-0.107436,1.6833,-0.717415,-0.701563,-1.59799,0.13012,-0.406217,-1.07972,0.575587,-0.76549,-0.753956,0.0332814,1.33642,0.721146,0.447498,1.71135,0.0263656,0.656275,-0.309691,-1.27247,-0.0532105,0.357461,1.09335,-1.47726,0.589464,0.148834,0.662302,0.663524,0.23879,0.936576,-0.161346,-0.359724,-0.484754,0.762043,0.600706,0.150686,-1.03805,1.92092,0.0670899,-0.618896,2.39744,-2.99979,2.03528,-0.3856,1.23059,1.03522,0.0436422,-0.493283,-0.468122,-0.34684,-0.0138846,-0.303878,-0.183196,-0.240577,-0.0550726,-0.432823,-0.250306,-0.413613,-0.161976,-0.0881506,-0.174091,-0.33924,-0.380586,-0.140973,-0.132502,-0.149727,-0.238335,0.111541,-0.357513,-0.354416,-0.52956,-0.191921,-0.296711,-0.428301,-0.104885,-0.366906,-0.364653,-0.210841,5.25472,13.073,3.87843,6.10853,3.04373,1.52011,3.66212,4.92438,8.3719,1.3114,5.82119,4.23654,6.13514,6.14054,4.52048,7.47694,3.3874,2.93587,2.68274,6.59268,5.86858,4.2422,1.80008,15.2058,3.99402,2.43538,21.4413,0.437417,16.513,2.88159,9.24287,8.0282,0.842134,0.22384,0.260624,0.405155,0.813668,0.51205,0.679229,0.703218,0.685298,0.412166,0.530749,0.570867,0.133838,0.0914204,-0.201071,-0.401093,-0.0673368,-0.563619,0.0645051,-0.0488409,-0.183946,-0.180112,-0.492578,0.020268,-0.583256,-0.0837355,-0.779644,-0.378236,-0.756369,-0.22299,-0.239031,-0.183167,0.301086,0.444273,0.43521,0.400075,0.307109,0.374713,0.336433,0.331099,0.33508,0.398393,0.370342,0.361037,0.46659,0.477161,0.550099,0.59895,0.516828,0.637289,0.483879,0.512208,0.545857,0.544907,0.620714,0.494933,0.641816,0.520922,0.685603,0.593448,0.680565,0.555518,0.559475,0.545664
84.2276,0.996856,0.0689462,6,63,0,-38.3554,-0.107451,-0.0368527,-0.294007,-0.464793,-0.15372,0.192608,0.210711,0.282992,-0.228774,0.188291,1.37685,-1.40714,-1.29602,-0.53759,1.03694,-0.368342,0.241202,-0.133632,0.745763,-1.08198,-0.206071,-1.02305,0.260697,0.608253,0.148064,-0.567539,-0.824735,0.35585,0.317775,0.37382,-0.0552861,1.63538,-0.813417,-0.666241,-1.72033,0.144796,-0.285803,-1.04721,0.645184,-0.781323,-0.767264,0.0473291,1.33352,0.706717,0.459089,1.71215,0.00648343,0.73226,-0.28233,-1.19253,-0.0278337,0.388139,1.09096,-1.39047,0.595189,0.161917,0.712736,0.650011,0.243004,0.945836,-0.137091,-0.363752,-0.469606,0.690841,0.615514,0.222852,-1.00886,1.96132,0.0542624,-0.627521,2.40951,-3.08956,1.99542,-0.37683,1.2715,1.06542,0.0304748,-0.493725,-0.472803,-0.329997,-0.0335278,-0.298129,-0.183358,-0.253935,-0.0883537,-0.432501,-0.267575,-0.421405,-0.179687,-0.114246,-0.200895,-0.335636,-0.384064,-0.161771,-0.16894,-0.158387,-0.239184,0.079153,-0.381933,-0.354221,-0.552696,-0.20151,-0.282588,-0.425954,-0.107292,-0.375889,-0.373242,-0.219862,5.24863,12.7244,3.81181,6.36632,3.10804,1.63352,3.72047,4.99194,8.20318,1.42028,5.77854,4.25439,6.27908,6.00682,4.5053,7.40354,3.44401,2.93425,2.72275,6.18267,5.86214,4.4416,1.85994,15.1745,3.94271,2.43523,20.8293,0.427447,15.5447,2.90725,9.31955,8.05643,0.773484,0.165771,0.198623,0.36529,0.739307,0.462776,0.625269,0.638204,0.595003,0.35823,0.457538,0.512492,0.102254,0.0483906,-0.24897,-0.419503,-0.084227,-0.613373,0.0115921,-0.0752272,-0.203746,-0.239286,-0.527817,0.0300865,-0.615067,-0.0942292,-0.789012,-0.378325,-0.786708,-0.235443,-0.248066,-0.19872,0.315726,0.458652,0.450507,0.40968,0.323156,0.386328,0.348584,0.345653,0.355488,0.411388,0.38757,0.37461,0.474459,0.487905,0.561923,0.603364,0.521044,0.64871,0.497102,0.518798,0.550761,0.559538,0.628974,0.492479,0.649096,0.52354,0.687619,0.593469,0.687124,0.55859,0.5617,0.549517
68.1336,0.848125,0.0689462,6,63,0,-32.425,0.521217,-0.303065,0.0121949,-0.982029,-0.113063,0.249942,-0.00506982,0.225824,-0.760407,0.20994,0.553882,-0.281885,0.313474,0.233071,0.0220285,-1.33779,1.42503,-2.2215,-0.165848,0.699145,-1.25347,-0.860652,1.30007,0.129036,-1.89821,1.41993,0.57943,0.296307,1.15636,0.758158,1.49372,1.03964,-1.14718,-0.0931803,-1.52334,0.657992,0.943205,0.54061,-0.270407,0.467162,1.60168,1.49407,1.37101,0.694571,1.80624,1.17011,0.112551,-0.451388,0.633013,-2.2789,1.30205,-0.619143,0.226943,-1.0482,0.102053,-0.828279,-1.17948,1.12604,0.602753,0.931353,0.916774,-0.328034,-0.69303,1.53866,0.452927,-0.057118,-0.215757,-0.23717,0.226436,0.0297432,1.5719,-2.4209,1.16799,-0.165094,-0.16746,1.2893,-0.644125,-0.819586,-0.694596,-0.711476,-0.755782,-1.04126,-0.461237,-1.22679,-0.795225,-0.613629,-1.02356,-0.941092,-0.48747,-0.733317,-1.15892,-0.462307,-0.638761,-0.6982,-0.517641,-0.601239,-0.446815,-0.542146,-1.00125,-0.779969,-1.08022,-0.622268,-0.562391,-0.646911,-0.817176,-0.662331,-0.424151,-0.446742,13.8124,8.87937,4.25962,2.87912,6.11459,0.809082,9.73157,2.56246,4.61187,1.90209,4.22868,2.21601,1.73634,8.61167,5.98742,7.52249,7.44669,3.13667,2.43427,11.4697,5.39567,3.78609,3.39108,3.34101,4.61025,4.02154,11.7376,0.733097,8.86631,3.51253,3.50676,9.64577,0.659761,0.422875,0.55664,0.55731,0.570041,0.275785,0.890912,0.186784,0.464786,0.725358,0.267163,0.503194,0.0684373,-0.26516,-0.685691,-0.0154055,-0.0696915,-0.201671,-0.0363211,-0.0314871,0.0878376,-0.107724,-1.1131,-0.466505,-1.13065,-0.53024,-0.957111,-0.598759,-1.33913,-0.563589,-0.318961,-0.43575,0.340793,0.395829,0.364325,0.36417,0.361227,0.431487,0.290922,0.453439,0.385851,0.326214,0.433604,0.37679,0.482897,0.565904,0.665008,0.503851,0.517416,0.550248,0.509079,0.507871,0.478055,0.526905,0.752707,0.614556,0.755959,0.629539,0.722543,0.645372,0.792348,0.637283,0.579071,0.607246
72.9663,0.916395,0.0689462,6,63,0,-23.0641,-0.323897,0.220294,0.483963,0.609812,0.0226163,0.217269,0.00951335,-0.151149,-0.328538,0.343327,1.03644,-1.03152,-0.435105,0.210228,0.394737,-0.363325,2.04917,1.81467,1.07002,-1.96198,-0.33607,1.45729,0.174983,0.948389,0.200784,-1.30185,-0.922003,-0.604189,1.96371,0.618568,0.305643,-0.0465353,-1.87374,0.626145,-0.391564,-0.68799,-2.13378,-2.61807,-1.28293,0.444773,-0.316021,0.326529,1.52517,0.791739,0.125251,0.857358,0.445645,0.485315,-1.07088,-1.42822,1.19813,0.544777,2.83926,-1.94861,-0.635363,0.951409,0.307132,0.67974,-0.29997,0.996911,0.57508,-1.70072,-0.0345559,1.15143,0.764927,-0.756586,-1.34686,0.262021,-0.296454,1.05563,3.36327,-2.0884,1.11917,-0.639365,1.64884,0.18308,0.0273006,-0.682688,-0.477921,-0.256361,-0.193013,-0.453277,0.374999,0.294488,0.0388285,-1.00214,-0.443919,0.17179,-0.268461,-0.00292954,-0.259603,-0.775498,-0.645086,-0.535972,0.345659,-0.116166,-0.223602,-0.344514,-0.971842,-0.113565,-0.462972,-0.564743,-1.06112,-1.22739,-0.769003,-0.175835,-0.437036,-0.216431,5.07504,9.06092,6.54042,6.74911,1.96858,1.48348,11.8672,7.07444,43.5156,0.982527,2.7791,9.7614,5.86109,7.87225,3.62433,10.1195,7.24622,1.19559,4.47188,11.4364,8.42152,2.52477,1.58219,5.65545,3.63443,10.601,65.8912,0.879586,11.1479,2.7703,16.9559,5.3128,0.775576,0.0778749,0.280887,0.498936,0.550874,0.292366,1.11362,1.02082,0.795881,-0.260885,0.306989,0.891981,-0.087398,0.195686,-0.0705001,-0.58113,-0.466656,-0.368529,0.541642,0.0536283,-0.0467862,-0.156149,-0.967683,-0.406436,-0.471099,-0.707344,-0.894406,-1.36122,-0.576833,-0.213802,-0.58227,-0.236845,0.315274,0.480541,0.430236,0.377791,0.365662,0.427425,0.247196,0.264867,0.310907,0.564854,0.42385,0.290701,0.521836,0.451234,0.517618,0.641327,0.614592,0.591104,0.367806,0.486596,0.511694,0.538958,0.724657,0.600233,0.615644,0.669814,0.709799,0.795957,0.640338,0.553248,0.641589,0.558936
87.2494,0.998704,0.0689462,6,63,0,-42.7092,-0.16048,0.238239,0.144259,-0.402543,-0.101613,0.223711,0.0572274,0.0691213,-0.345336,0.308009,0.111623,-0.651704,-0.366701,0.242718,-0.054201,-0.1339,0.391175,-1.89746,0.0427386,-1.05559,-1.79072,0.496289,0.747662,-0.16352,-1.74144,0.884746,0.28576,-0.189754,0.409834,0.154311,1.33231,1.70864,0.835826,2.45751,-0.449196,0.800116,0.407953,0.312294,0.584394,0.602511,1.8773,0.860486,1.5725,0.699413,-0.71338,0.777254,-1.56099,0.958253,-0.0495297,-2.43027,1.13476,-0.402688,1.56598,-1.097,0.264239,0.99807,0.64108,1.2389,0.401615,1.07186,0.981206,-0.313203,-0.511627,1.16813,0.522114,-0.298412,-1.53809,0.680198,-0.787301,0.512692,2.35855,-2.30855,-0.181057,-0.783652,0.419298,0.863874,-0.310955,-0.546067,-0.458283,-0.270576,-0.36203,-0.386578,-0.22485,-0.92977,-0.332172,-0.670469,-0.896894,-0.192474,-0.115049,-0.395701,-0.881717,-0.0728255,-0.257319,-0.403782,-0.219103,-0.297807,0.0650285,0.180942,-0.0878935,0.4116,-0.483692,-0.0988925,-0.219682,-0.249146,-0.165337,-0.159757,0.232889,-0.0802981,2.92576,8.29892,1.61725,9.4189,4.65462,0.880505,10.6565,3.6359,14.4078,2.23725,5.79685,9.68488,7.54498,11.4616,6.38147,10.1978,9.57132,3.87073,3.36916,10.9082,6.9426,3.91098,1.64336,7.75426,2.77834,6.897,25.0809,0.958747,4.24554,2.78544,6.46088,8.81723,0.738911,0.448594,0.544264,0.747744,0.707552,0.675117,0.868391,0.218676,0.678262,0.410943,0.141143,0.983574,0.0742986,-0.285218,-0.828461,-0.0432286,-0.0561421,-0.453151,-0.0967898,-0.1578,0.173489,0.137539,-0.60497,0.00910678,-0.945564,-0.566564,-0.857142,-0.756249,-0.917149,-0.48756,-0.222952,-0.486965,0.323242,0.389695,0.367196,0.321313,0.33014,0.337352,0.295589,0.445548,0.336649,0.398686,0.464773,0.272183,0.481434,0.570825,0.696029,0.510805,0.514032,0.611388,0.524179,0.539368,0.456736,0.465669,0.646793,0.497723,0.720222,0.63797,0.702063,0.680539,0.714461,0.619532,0.555508,0.619391
87.9799,0.850202,0.0689462,6,63,0,-49.402,-0.379639,0.279055,0.271008,-0.107237,-0.122582,0.165989,0.0569852,0.00837434,-0.117324,0.151544,-1.23119,0.500176,-0.638682,0.860654,-0.763462,-0.327087,0.479667,-1.45835,0.688293,-1.14052,-1.86553,0.326926,-0.476159,-0.47342,-1.06171,-0.118765,-0.207669,-1.23712,-1.06884,-0.294656,0.548935,1.64686,0.203602,1.44794,0.324662,1.03237,-0.872849,0.311897,-0.186226,0.478868,1.7104,1.69876,1.44578,0.804362,-0.524145,0.836014,-0.781199,0.107667,-0.62817,-2.16909,0.625497,0.130409,1.07154,-1.3243,0.285747,0.77087,0.69348,0.668399,0.549785,1.11083,0.579846,-0.809642,-0.393397,1.00069,0.630666,-0.0920891,-1.80327,0.293059,-0.634059,0.764436,2.91693,-2.0297,0.807786,-0.679048,-0.0473679,1.08157,-0.303903,-0.0415255,-0.214113,0.0131027,-0.233022,-0.166892,-0.0446336,-0.338328,-0.0130176,-0.290163,-0.400034,-0.0677805,-0.189483,-0.189068,-0.27822,-0.135322,-0.148795,-0.304801,-0.279301,-0.161977,-0.0341364,0.132247,-0.0864695,0.102102,-0.0681235,0.0391247,-0.249599,-0.0700581,-0.145546,-0.0447546,0.141876,0.140113,2.78481,8.31649,2.26464,4.62921,2.56128,0.741599,7.02103,4.71467,10.0512,1.46312,5.34215,7.89194,7.41564,7.26754,6.60621,10.3739,6.76789,2.21342,3.09364,9.49438,7.05028,3.94209,0.99531,5.37365,2.54918,7.8512,44.3473,0.829588,8.12979,2.45858,4.08647,10.1326,0.352676,0.548457,0.385383,0.631626,0.447341,0.503957,0.664271,0.437174,0.595992,0.404471,0.242274,0.741019,-0.0862792,-0.181002,-0.327139,-0.212783,-0.0313204,-0.45342,-0.256964,-0.106245,-0.016459,-0.0212264,-0.667939,-0.49116,-0.582996,-0.557755,-0.901282,-0.714507,-0.935179,-0.397892,-0.440733,-0.308163,0.412734,0.366223,0.404829,0.347142,0.389993,0.376611,0.339781,0.392415,0.355261,0.400239,0.439726,0.322781,0.521556,0.545127,0.581063,0.552996,0.507829,0.611452,0.56389,0.526536,0.504115,0.505306,0.661041,0.62038,0.641757,0.635933,0.711213,0.671396,0.718125,0.598181,0.608434,0.576437
