# 0.186237, 0.111966, 0.0972846, 0.111541, 0.0184528, 0.00974201, 0.160857, 0.0700129, 0.350733, 0.350843, 0.256151, 0.233427, 0.23969, 0.361533, 0.271677, 0.257883, 0.252038, 0.253069, 0.252548, 0.28936, 0.470146, 0.264301, 0.295165, 0.270786, 0.230819, 0.277853, 0.237963, 0.325182, 0.229392, 0.397936, 0.278441, 0.259026, 0.273545, 0.227406, 0.318665, 0.318631, 0.278464, 0.385385, 0.28289, 0.238032, 0.153539, 0.00631955, 0.156545, 0.159224, 0.157372, 0.159792, 0.161744, 0.15969, 0.158305, 0.160025, 0.159254, 0.158699, 0.158817, 0.158514, 0.157584, 0.161518, 0.160765, 0.160824, 0.158403, 0.159946, 0.158734, 0.158739, 0.159493, 0.160789, 0.160298, 0.159129, 0.160276, 0.1593, 0.159472, 0.157935, 0.159023, 0.159073, 0.160034, 0.157754, 0.159908, 0.161052, 0.158152, 0.158241, 0.159882, 0.161343, 0.15649, 0.158663, 0.15918, 0.159191, 0.16074, 0.158377, 0.157625, 0.158357, 0.157561, 0.160297, 0.160264, 0.158146, 0.159558, 0.159206, 0.159237, 0.158659, 0.160081, 0.158409, 0.160933, 0.156613, 0.161899, 0.161031, 0.15907, 0.159585, 0.158894, 0.158481, 0.159587, 0.157777, 0.158548, 0.157847, 0.159669, 0.15797, 0.159152, 0.160124, 0.157553, 0.159927, 0.157434, 0.157298, 0.158771, 0.159746, 0.158646, 0.158099, 0.209677, 1.4595, 1.43595, 1.36188, 1.59347, 1.43288, 1.48444, 1.53813, 1.53363, 1.45841, 1.56391, 1.39541, 1.51315, 1.49692, 1.44415, 1.36832, 1.77856, 1.42038, 1.47319, 1.62369, 1.84178, 1.47335, 1.61657, 1.67271, 1.55067, 1.42225, 1.40597, 1.43487, 1.57179, 1.32106, 1.3062, 1.42403, 1.39097, 0.158596, 0.156906, 0.156256, 0.156972, 0.158204, 0.15752, 0.158151, 0.15798, 0.156886, 0.158222, 0.158825, 0.15645, 0.157637, 0.157734, 0.157565, 0.157408, 0.158213, 0.158356, 0.15619, 0.158183, 0.157667, 0.156988, 0.157825, 0.157502, 0.158379, 0.15809, 0.157409, 0.157841, 0.158353, 0.156161, 0.157334, 0.158534, 8.40269e-05
1807.28,0.99851,0.00213458,11,3071,0,-1708.05,-0.0836803,0.000237063,0.107439,-0.162947,-0.328464,0.188764,0.406426,0.312558,0.258621,-0.367058,0.240556,0.591277,0.415509,0.364675,0.639211,0.27293,0.729326,0.803628,-0.0283208,0.0761784,0.32331,0.593326,0.334383,0.88233,-0.0297402,1.09323,0.147088,-0.101642,0.193985,0.255758,0.387944,0.131666,0.0400311,0.457069,0.114564,0.888756,0.308566,0.506314,0.235053,0.124805,-0.673345,0.519643,-0.446695,-0.793812,-1.29871,-0.2314,-0.926644,-0.52638,-1.11206,-0.445614,-0.582651,-0.938708,-0.72918,-1.02065,-0.143823,0.0752456,-0.223749,-0.861527,-1.21165,-0.858217,-1.0812,-0.369995,-1.15009,-0.450571,-0.998399,-1.52551,-1.14973,-1.19418,0.314953,-0.863862,-1.06663,-1.80202,-1.08993,-1.33745,-0.923571,-1.39205,0.623967,-0.31091,-0.395878,-0.751508,-0.382992,-1.94769,-0.341811,-0.845632,-0.520572,-0.293646,-0.504524,0.264103,-0.434196,-0.334529,-1.3608,-0.755424,-0.135281,-0.843747,-1.19159,-0.555096,-0.0384339,0.284622,-1.13267,-0.0257431,-1.06787,-0.350309,0.443993,0.226685,-0.856679,-0.667385,-1.29329,-0.668456,-0.710694,-0.802733,-1.29889,-0.0214209,-1.28491,-1.01976,-0.806216,-1.41171,0.0323767,0.198017,0.10996,-0.647589,-0.775728,-1.12319,2.41678,0.56612,0.145091,0.194048,0.0964147,0.130801,0.914768,0.880096,0.0469999,0.0715593,0.204971,0.464161,0.383851,0.800143,0.789494,0.496043,0.142284,0.369457,0.0526942,0.081242,0.117198,0.352538,0.47482,0.639672,0.412012,0.0872184,0.0630518,0.59117,0.141873,0.250367,0.575639,0.525103,0.466701,0.658531,0.170632,0.739824,1.20093,0.674417,2.43371,1.14543,1.29553,1.37301,1.3484,0.254641,0.362504,2.11981,0.273305,0.469872,0.832248,0.600135,1.61644,0.322524,0.415258,0.810534,-0.45217,0.07512,-0.521557,-0.240394,0.15961,0.524269,1.08463,-0.325296,1.76393,-0.26038,0.587672,0.460649
1786.77,0.999132,0.00213458,10,1023,0,-1708.74,0.0955276,-0.116616,0.097149,-0.457465,-0.187163,0.0659536,0.400301,0.363143,-0.0266929,-0.18244,0.430817,0.420177,0.42625,0.744783,0.650148,0.701526,0.834089,0.832993,0.335552,0.219946,1.3095,-0.0519231,0.598264,0.4236,0.697222,1.23482,0.225183,0.308193,0.263194,0.347467,-0.141128,0.472974,0.654964,0.486714,0.263062,0.715847,0.204651,0.20953,0.475721,0.269937,-0.516964,0.595454,-0.450588,-0.64106,-1.28033,-0.0891143,-0.778007,-0.332312,-1.09606,-0.338184,-0.611037,-0.878191,-0.72167,-0.900419,-0.0987209,-0.0252063,-0.157022,-0.847597,-1.14511,-0.73649,-1.05521,-0.271654,-1.18244,-0.490586,-0.968722,-1.5096,-1.09868,-1.12764,0.333179,-0.837684,-0.864391,-1.82244,-1.12576,-1.30677,-0.884322,-1.33259,0.723326,-0.2952,-0.343365,-0.668232,-0.32004,-1.95663,-0.384866,-0.78522,-0.609961,-0.268098,-0.326871,0.269238,-0.472601,-0.291192,-1.19574,-0.719589,-0.332018,-0.695907,-1.03485,-0.512459,-0.00431413,0.267853,-1.03787,0.0207706,-0.997104,-0.336843,0.573832,0.263703,-0.770139,-0.597778,-1.2368,-0.679219,-0.627182,-0.759035,-1.1991,0.0606716,-1.44176,-0.979517,-0.816874,-1.23694,0.181139,0.259386,0.1702,-0.56731,-0.647541,-1.07956,2.18315,0.223498,0.0418585,0.138685,0.681464,0.20412,0.958606,0.209035,0.0115047,0.145069,1.27756,0.162528,0.402684,0.21864,0.595773,0.163325,0.746364,0.382136,0.00668199,0.0836588,2.84466,0.225473,0.463166,0.261944,0.184906,0.563726,0.0127452,0.337314,0.943301,0.0850131,0.995874,0.231436,0.393693,0.6156,0.157733,0.704838,1.07877,0.660483,2.46562,1.11047,1.22647,1.27784,1.36422,0.254235,0.327778,2.13755,0.291033,0.47187,0.747257,0.573463,1.62636,0.261701,0.346112,0.780489,-0.517728,0.0644107,-0.483423,-0.390695,0.0733942,0.475863,1.07188,-0.41016,1.6734,-0.372349,0.525864,0.460659
1771.94,0.956872,0.00213458,11,2047,0,-1688.1,0.153629,0.299329,0.401349,0.00541279,-0.220314,-0.00689899,0.362024,0.448994,-0.251928,0.204227,0.745045,0.39028,0.541744,0.349037,0.0694839,0.355453,0.548787,0.522725,0.263594,0.165222,0.824189,-0.464954,-0.0227851,0.460238,0.690889,1.10776,0.411619,0.362441,-0.20262,0.0501795,0.400114,-0.0235087,-0.307093,0.515321,0.563504,0.895202,-0.425327,0.773044,-0.535117,0.460742,-0.595584,0.590888,-0.448975,-0.701415,-1.27338,-0.225689,-0.836309,-0.40492,-1.23983,-0.326732,-0.538848,-0.907337,-0.652355,-0.966296,-0.183666,0.0625647,-0.149045,-0.87718,-1.10742,-0.813965,-1.10235,-0.258175,-1.23033,-0.436407,-0.951488,-1.62927,-1.05684,-1.16894,0.201038,-0.730012,-1.01784,-1.79556,-1.05772,-1.33776,-0.951924,-1.38811,0.75862,-0.271858,-0.377437,-0.745458,-0.34993,-1.83104,-0.372381,-0.772078,-0.563494,-0.203907,-0.321008,0.212639,-0.521709,-0.318597,-1.22794,-0.715158,-0.312717,-0.781722,-1.13327,-0.456339,0.0437673,0.260929,-1.01787,-0.117353,-1.08123,-0.268749,0.461223,0.180178,-0.905883,-0.653129,-1.15542,-0.651721,-0.55542,-0.789067,-1.15351,0.0214325,-1.37396,-1.02541,-0.822347,-1.26004,0.111427,0.18497,0.286361,-0.650428,-0.672643,-1.04221,1.52721,0.0028107,0.796654,1.11671,0.147964,0.437155,0.919886,1.02297,0.130468,1.00133,0.203841,0.42258,0.648768,0.726198,0.544583,0.160731,0.0196021,0.821153,0.0926391,0.462224,0.281629,1.39164,0.688042,0.940942,1.43881,0.244968,2.07984,0.425855,0.407963,0.462211,0.742018,0.819738,0.0542471,0.637693,0.140036,0.729813,1.16956,0.656692,2.43563,1.15905,1.3094,1.38412,1.29402,0.222483,0.296739,2.06754,0.263871,0.434602,0.760467,0.513117,1.65938,0.299867,0.383408,0.751596,-0.568547,-0.0600692,-0.475428,-0.250794,0.0897082,0.561734,1.08773,-0.406773,1.73966,-0.306003,0.620794,0.450342
1778.47,0.0039451,0.00213458,10,2047,0,-1683.59,-0.651523,0.397753,0.516345,-0.0900645,-0.368207,0.244844,0.192855,0.407793,-0.436658,-0.214199,0.0698373,0.655367,0.637552,0.849449,1.09499,0.245996,0.770714,0.462721,-0.207337,-0.263887,0.0871264,0.131713,0.215267,1.01531,-0.125898,0.933934,0.803391,-0.349891,-0.329134,-0.523941,0.258611,0.638599,0.584106,-0.252471,0.107035,0.743666,0.324458,0.660463,0.253639,0.40412,-0.513014,0.485246,-0.338994,-0.638926,-1.20852,-0.152926,-0.73545,-0.308923,-1.07937,-0.324954,-0.604767,-0.852538,-0.683131,-0.790392,-0.105281,0.159134,-0.0285066,-0.730888,-1.00592,-0.685533,-1.00103,-0.181752,-1.11964,-0.366691,-0.896935,-1.46386,-1.10893,-1.05304,0.429544,-0.870858,-0.832965,-1.75994,-0.953995,-1.2648,-0.942846,-1.35839,0.800379,-0.316778,-0.242903,-0.57914,-0.275988,-1.92014,-0.32838,-0.688548,-0.576615,-0.215515,-0.386318,0.263051,-0.400792,-0.247766,-1.23218,-0.641505,-0.123001,-0.649744,-0.963825,-0.457779,-0.000459862,0.345656,-0.875718,-0.0229571,-0.909932,-0.171831,0.655183,0.30321,-0.661009,-0.564454,-1.04937,-0.556802,-0.71432,-0.77519,-1.24199,0.15257,-1.28288,-0.902727,-0.646828,-1.23943,0.147309,0.361026,0.258284,-0.595924,-0.566932,-1.09831,3.71522,0.158352,0.302161,0.0359172,0.188142,0.283045,0.470932,0.236774,0.150666,0.363343,0.1013,0.120144,0.388568,1.12944,0.72249,0.194202,0.0315379,0.203807,0.17672,0.287278,0.309258,0.616,0.344762,0.0875773,0.00114175,0.212246,0.658382,0.376768,0.855472,0.00253411,0.488839,0.0298289,1.08131,0.562511,0.0569901,0.6553,1.05435,0.606107,2.35955,1.08099,1.24565,1.28595,1.1954,0.169416,0.272623,2.0311,0.222186,0.40661,0.721821,0.432091,1.58702,0.238125,0.298931,0.712695,-0.651758,-0.0570871,-0.563023,-0.31798,0.00658259,0.526095,1.03118,-0.477285,1.61314,-0.390937,0.52385,0.467491
1775.17,0.4432,0.00213458,10,1023,0,-1659.27,-0.46944,0.525682,-0.0675901,0.00918794,-0.266384,0.246291,0.128472,0.545508,-0.370592,-0.633741,-0.124526,0.275843,0.616993,-0.0420947,0.191402,-0.0392389,0.968321,0.345283,-0.387823,-0.106059,0.865256,0.407232,0.393557,1.23537,0.426496,1.10214,-0.215841,-0.0798223,-0.0700376,0.181536,-0.0299644,0.131985,-0.0787152,0.584984,0.0294872,0.0889615,-0.12752,0.971335,-0.217619,0.548779,-0.530501,0.518679,-0.234522,-0.685552,-1.16588,-0.0677829,-0.870331,-0.293476,-1.06266,-0.185121,-0.353447,-0.855982,-0.610226,-0.85471,-0.0466012,0.149597,-0.0808113,-0.822917,-1.14914,-0.760762,-0.93128,-0.340653,-0.996359,-0.435869,-0.780224,-1.48411,-0.99062,-0.931343,0.406723,-0.596095,-0.930367,-1.63329,-0.974617,-1.14512,-0.786568,-1.32979,0.742003,-0.163777,-0.23361,-0.582765,-0.245489,-1.77662,-0.256274,-0.669304,-0.470924,-0.171801,-0.21158,0.267318,-0.298941,-0.211144,-1.14591,-0.687622,-0.140029,-0.621708,-0.950653,-0.368326,0.117117,0.441103,-1.0723,-0.0397509,-0.90356,-0.296822,0.504415,0.428256,-0.739528,-0.518536,-1.1262,-0.5115,-0.506633,-0.686152,-1.13128,0.0992108,-1.17495,-0.951244,-0.682917,-1.1255,0.147339,0.290718,0.336928,-0.497078,-0.647938,-0.986595,2.58505,0.167295,0.491207,0.162706,0.390903,0.797353,1.58513,0.61579,0.723724,0.724822,0.110238,0.0919891,0.223019,0.659319,0.204708,0.139947,0.11341,0.1627,0.305255,0.320584,0.0677618,0.645149,0.50639,0.0542693,0.00329054,0.158995,0.449443,0.0446678,0.355752,0.0221118,0.997869,0.0374006,0.0255759,0.505372,-0.00973817,0.566142,1.03544,0.481075,2.35865,1.01911,1.14414,1.29663,1.26717,0.0981422,0.183691,2.01623,0.23976,0.401505,0.683897,0.376264,1.49627,0.13133,0.273548,0.62475,-0.660262,-0.0666717,-0.59203,-0.418618,0.0110999,0.424113,1.02391,-0.508658,1.57595,-0.460155,0.530653,0.460284
1785.07,0.999508,0.00213458,10,1023,0,-1695.07,-0.23181,0.0646191,0.49732,-0.0448837,-0.256143,0.0982214,0.253983,0.362947,0.107909,-0.286428,0.192358,0.988364,0.512637,0.349515,0.599582,-0.312469,0.663697,0.668707,0.00946009,-0.0180638,0.574658,-0.173342,0.247273,0.680508,-0.325935,0.732664,0.460501,-0.237237,0.422492,-0.201994,0.00543446,0.0109175,-0.0742206,0.358452,0.671949,0.270471,-0.0384992,0.473259,-0.0779628,0.790551,-0.596712,0.524006,-0.291068,-0.608922,-1.19336,-0.100838,-0.642376,-0.269757,-1.01027,-0.307264,-0.602929,-0.857059,-0.45596,-0.743088,-0.0065223,0.265086,-0.015324,-0.675027,-0.99783,-0.738994,-1.00909,-0.162403,-1.11407,-0.298555,-0.975114,-1.38722,-1.0534,-1.0095,0.37764,-0.724356,-0.763909,-1.68676,-1.01616,-1.32748,-0.880869,-1.29187,0.843242,-0.204707,-0.316211,-0.642307,-0.275358,-1.9478,-0.324761,-0.595934,-0.517537,-0.154601,-0.370182,0.390451,-0.355438,-0.168226,-1.18207,-0.615833,-0.187973,-0.616558,-1.02616,-0.508693,0.0535765,0.447649,-0.890148,0.159695,-0.883336,-0.16771,0.614843,0.342325,-0.724033,-0.554509,-1.07815,-0.606833,-0.569872,-0.683989,-1.09879,0.134236,-1.26217,-0.94698,-0.669717,-1.1918,0.108704,0.245204,0.314543,-0.619277,-0.558648,-0.939793,2.08387,0.194395,0.243229,0.182842,0.750204,0.295346,0.973046,0.477155,0.407536,1.48089,0.109968,0.169776,0.131105,0.525815,0.415844,0.0546268,0.187269,1.01003,0.590355,0.642039,0.295229,0.304457,0.720179,0.0325256,0.0371119,0.058149,0.166326,0.65144,0.572694,0.00842636,1.18529,0.00674671,0.43665,0.505604,0.00299816,0.626933,1.06002,0.569641,2.30659,1.01537,1.18249,1.18587,1.1721,0.138287,0.200579,2.03239,0.110556,0.37141,0.655555,0.387921,1.53783,0.187988,0.144115,0.635214,-0.588039,-0.0169675,-0.646942,-0.352007,-0.0234173,0.419567,1.06451,-0.511623,1.60909,-0.423348,0.514502,0.458572
1805.8,0.926397,0.00213458,10,2047,0,-1694.69,0.00480298,0.325908,-0.235796,-0.374311,-0.0687544,0.184029,0.158175,0.353475,0.184314,0.409908,0.161829,0.506963,-0.0386993,0.562311,0.549021,0.439852,0.0376243,0.321265,-0.0917688,-0.395561,0.557193,-0.135921,0.0404031,0.0881569,0.163589,1.02027,0.124012,-0.0520266,0.287395,-0.620277,0.0976086,-0.119893,-0.330861,0.478043,0.265308,0.756244,-0.274897,0.699914,-0.344213,0.70814,-0.542954,0.51381,-0.276975,-0.710672,-1.22553,-0.10032,-0.768741,-0.287744,-1.03321,-0.303672,-0.587923,-0.854177,-0.554718,-0.860329,-0.0901473,0.182892,-0.0818751,-0.828512,-0.965634,-0.739256,-1.02103,-0.23291,-1.08986,-0.33389,-0.912303,-1.49444,-1.08587,-1.04974,0.362835,-0.669419,-0.832823,-1.72508,-0.994714,-1.27221,-0.868931,-1.34459,0.770698,-0.184621,-0.378402,-0.708209,-0.258868,-1.95837,-0.379248,-0.690494,-0.536073,-0.147814,-0.346265,0.330608,-0.384923,-0.244475,-1.1831,-0.65289,-0.17522,-0.670035,-1.09499,-0.432471,0.0310933,0.468482,-0.842852,0.0843841,-0.909235,-0.18869,0.562166,0.260293,-0.714639,-0.570154,-1.10634,-0.6712,-0.622331,-0.722243,-1.22029,0.0697101,-1.27861,-1.0196,-0.746815,-1.13128,0.173709,0.292959,0.314912,-0.539972,-0.585281,-0.918807,3.88321,0.555722,0.536179,0.486561,0.77304,0.063735,0.388215,0.528096,0.114436,0.821748,0.104477,0.343857,0.193894,0.706833,0.350894,0.169353,1.07019,0.597071,0.408785,0.138878,0.107537,0.322636,0.10544,0.0370012,0.104288,0.307969,0.0975162,0.13789,0.371562,0.192661,0.385434,0.0303689,0.246356,0.553313,0.111556,0.715478,1.08365,0.517783,2.37747,1.03903,1.20392,1.25481,1.22748,0.15557,0.28818,2.05174,0.220937,0.324807,0.715565,0.479225,1.54507,0.14712,0.283689,0.727947,-0.579304,-0.0378116,-0.562203,-0.336542,0.0286811,0.43555,1.03993,-0.471612,1.6675,-0.411891,0.467171,0.449381
1808.13,0.995951,0.00213458,11,3071,0,-1705.46,0.409352,-0.354335,0.0669192,-0.307531,-0.370838,0.161422,-0.00970127,0.455796,-0.980739,-0.56337,-0.041304,0.547475,-0.182045,0.950662,0.892404,-0.102396,0.448915,0.325342,-0.31073,-0.264595,1.18152,-0.295235,-0.00801716,0.360229,0.362896,0.468259,-0.334464,-0.267925,-0.0066233,-0.995321,-0.434687,-0.452819,-0.60596,0.0323513,-0.0709965,0.689301,-0.352092,0.42961,-0.913041,-0.11304,-0.515154,0.541485,-0.263887,-0.621794,-1.07116,-0.0811703,-0.705487,-0.31407,-0.996302,-0.151202,-0.430173,-0.862073,-0.566207,-0.76321,-0.0940964,0.0975112,-0.0492472,-0.6779,-1.10512,-0.664548,-0.964892,-0.326075,-0.982364,-0.26318,-0.847794,-1.40808,-1.09354,-1.03904,0.391171,-0.662484,-0.867695,-1.59623,-0.885891,-1.23511,-0.887839,-1.26073,0.793565,-0.158092,-0.162876,-0.679454,-0.215197,-1.86829,-0.307127,-0.607807,-0.55783,-0.156854,-0.31096,0.329652,-0.256108,-0.160106,-1.08675,-0.595309,-0.167407,-0.588614,-0.951427,-0.409754,0.149798,0.395982,-0.930536,0.0615353,-0.861869,-0.206685,0.57303,0.3389,-0.694449,-0.613795,-1.10974,-0.607054,-0.503592,-0.60922,-1.08102,0.140579,-1.31963,-0.909285,-0.647888,-1.0607,0.135768,0.348348,0.354882,-0.571793,-0.554824,-0.980904,3.44696,0.151396,0.363868,0.176784,0.0553166,0.273132,0.468168,0.0287285,0.446055,0.0523428,0.03612,0.118288,0.0740182,0.212994,0.180034,0.0641806,0.220323,0.268576,0.186232,0.0188891,0.667252,0.174049,0.09836,0.135889,0.39087,0.0955204,0.00400773,0.376867,0.023002,0.0786976,0.529147,0.26092,0.134479,0.525573,-0.0180894,0.576214,1.03688,0.595524,2.33703,1.0183,1.15548,1.24032,1.20614,0.14493,0.221951,1.98882,0.161475,0.348991,0.647967,0.451399,1.49394,0.161556,0.25689,0.61448,-0.593635,-0.053211,-0.598706,-0.442625,0.0192393,0.448376,1.00972,-0.496774,1.5971,-0.433425,0.49063,0.464823
1799.89,0.999693,0.00213458,12,5119,0,-1727.37,0.372898,-0.572579,0.125432,-0.181867,-0.591509,0.22379,-0.0363308,0.617925,-1.35401,0.124195,0.0608811,0.296057,0.398321,0.931258,1.08101,-0.446041,0.32781,0.297756,-0.315351,-0.396886,0.932364,-0.518011,0.076148,0.796259,-0.736951,0.636492,-0.407012,-0.940896,0.819105,-1.20631,-0.728156,0.110612,-0.656063,-0.0224268,-0.25058,0.453446,-0.186846,0.413788,-0.284284,0.0316379,-0.577567,0.571148,-0.288501,-0.61669,-1.17036,-0.0738001,-0.712883,-0.294698,-1.02778,-0.132441,-0.523454,-0.865817,-0.625478,-0.816338,-0.0406483,0.0947398,-0.00632404,-0.777669,-1.15554,-0.689483,-0.92567,-0.313698,-1.09231,-0.295406,-0.92038,-1.41054,-1.0741,-1.0233,0.394399,-0.680956,-0.91037,-1.64936,-0.890199,-1.29504,-0.918831,-1.30752,0.776087,-0.213495,-0.200746,-0.641742,-0.296249,-1.93445,-0.25682,-0.611125,-0.567448,-0.146614,-0.351812,0.292864,-0.39805,-0.244624,-1.09505,-0.64912,-0.149317,-0.620525,-0.884812,-0.414488,0.135363,0.413341,-0.947054,-0.00787514,-0.909603,-0.244944,0.566968,0.358369,-0.694875,-0.640441,-1.15265,-0.637144,-0.5343,-0.659003,-1.03688,0.15007,-1.29207,-0.925278,-0.638426,-1.10062,0.0688776,0.291654,0.333607,-0.530565,-0.60765,-1.05512,4.47905,0.0879651,0.648395,0.214822,0.20257,0.211392,0.0890395,0.0762302,0.36116,0.0632916,0.364224,0.0891232,0.185396,0.211764,0.332016,0.0238388,0.0739817,0.240137,0.173597,0.187528,0.272197,0.742169,0.156174,0.0549415,0.0239647,0.0717149,0.00389073,0.314757,0.403481,0.0648071,0.795509,0.119594,0.384011,0.50372,0.0546597,0.642077,1.03024,0.556088,2.30809,0.981836,1.14198,1.22135,1.26065,0.161807,0.197506,1.99887,0.24279,0.312598,0.736539,0.394717,1.53096,0.206841,0.230992,0.670545,-0.592694,-0.0244332,-0.618987,-0.409073,0.00718288,0.416176,1.07566,-0.521617,1.59784,-0.358211,0.439689,0.463226
1797.74,0.999729,0.00213458,11,2047,0,-1706.38,0.347504,-0.388514,0.0585796,-0.0290156,-0.495193,0.137012,0.0988924,0.408625,-0.799934,0.139376,0.175145,0.368482,0.360084,1.09082,1.1076,-0.211988,0.313608,0.540174,-0.0281272,-0.116126,0.252518,-0.169839,0.217592,0.394713,-0.189726,0.168734,-0.0823335,-0.531089,0.444454,-0.3729,-0.545192,0.0364101,0.0307253,-0.20096,0.0687187,0.533993,-0.362078,0.324919,-0.495724,-0.389596,-0.670042,0.488244,-0.276453,-0.568707,-1.24074,-0.120934,-0.816386,-0.343269,-1.04323,-0.380605,-0.532211,-0.846702,-0.66379,-0.811073,-0.0555568,0.124072,-0.0894019,-0.74655,-1.04629,-0.675937,-0.991278,-0.2232,-1.03078,-0.388946,-0.917137,-1.48858,-1.02958,-0.985996,0.477143,-0.729315,-0.814669,-1.72616,-0.960447,-1.17835,-0.867465,-1.36889,0.78538,-0.250864,-0.26986,-0.633219,-0.271443,-1.99903,-0.306526,-0.689385,-0.55811,-0.120918,-0.356503,0.363725,-0.399812,-0.136578,-1.18131,-0.748962,-0.144615,-0.603441,-0.932605,-0.432115,0.0759325,0.406251,-0.891044,-0.0277889,-0.811386,-0.262129,0.595864,0.337278,-0.740157,-0.575811,-1.08901,-0.669615,-0.608612,-0.71322,-1.16377,0.0513217,-1.24184,-0.914065,-0.647659,-1.14095,0.0996088,0.317716,0.328231,-0.509199,-0.699148,-1.05506,3.15707,0.0980254,0.640357,0.024694,0.0696985,0.0327606,0.0915076,0.0810234,0.137621,0.310173,0.324174,0.182424,0.166077,0.55299,0.886377,0.0601002,0.22946,0.0461438,0.850489,0.0962419,0.232684,0.519143,0.591536,0.396911,0.147292,1.01524,0.0123512,0.137012,0.110283,0.0494996,0.474518,0.260031,0.518972,0.570006,0.0806173,0.689637,0.970488,0.527204,2.38074,1.06584,1.12572,1.24913,1.34021,0.21767,0.256389,2.02203,0.245492,0.30864,0.717814,0.444375,1.55109,0.238852,0.258034,0.675414,-0.541918,-0.0325585,-0.607322,-0.339926,-0.0260162,0.470574,1.06884,-0.541169,1.61937,-0.345318,0.497635,0.4523
1804.64,0.998347,0.00213458,11,2047,0,-1713.58,-0.203119,-0.00771933,0.417578,0.355823,-0.420749,0.101143,-0.0518547,0.416458,-0.399339,-0.646865,0.0901815,0.267045,0.210234,0.938496,0.844669,-0.190136,0.609828,0.438222,-0.194123,0.251978,0.748854,-0.371637,-0.318326,0.479839,-0.387286,0.338511,-0.369487,-0.530191,-0.0887766,-0.413803,-1.14576,-0.105326,-0.707376,-0.576261,0.185683,0.0835436,0.0443342,0.890378,-0.772754,-0.0973199,-0.0676749,0.504944,0.0295805,-0.288127,-0.852902,0.31146,-0.317745,0.121665,-0.727087,0.238276,-0.116909,-0.513753,-0.15987,-0.445755,0.316577,0.542723,0.285364,-0.426046,-0.740602,-0.45787,-0.616135,0.0595672,-0.756743,-0.0165501,-0.439972,-1.08898,-0.688962,-0.624518,0.752251,-0.308366,-0.500404,-1.3046,-0.592901,-0.920838,-0.472831,-0.865133,1.1363,0.149333,0.122551,-0.170142,0.103936,-1.39462,0.0749578,-0.280854,-0.111995,0.215312,0.0349165,0.650912,0.0470982,0.0823853,-0.793403,-0.218415,0.214248,-0.269825,-0.589155,-0.0820285,0.502659,0.762802,-0.617203,0.442835,-0.642482,0.177357,0.888043,0.750785,-0.356113,-0.136524,-0.825933,-0.0960479,-0.169409,-0.33362,-0.722201,0.460166,-0.899091,-0.538162,-0.345993,-0.79443,0.536121,0.580996,0.611482,-0.192829,-0.186511,-0.576789,3.20969,0.171413,0.385724,0.0454528,0.284969,0.0200588,0.309164,0.0518181,0.618454,0.307517,0.0311857,0.0829481,0.349912,0.417756,0.506009,0.443993,0.0753788,0.073639,0.20513,0.0589934,0.0997544,0.213279,0.505416,0.298241,0.315174,0.204187,0.144574,0.369695,0.229814,0.447992,0.299309,0.171887,0.38798,0.146778,-0.324774,0.262017,0.673796,0.179348,1.97471,0.672052,0.808352,0.821255,0.926,-0.247647,-0.13597,1.61111,-0.20879,-0.029249,0.298878,0.0151263,1.23113,-0.256215,-0.100603,0.31157,-0.920262,-0.435768,-0.970459,-0.735057,-0.347162,0.0991727,0.650161,-0.811048,1.18161,-0.75466,0.182219,0.459109
