# 0.128755, 0.11741, 0.0944486, 0.0988741, 0.0239634, 0.0121832, 0.0982075, 0.0303707, 0.240016, 0.176803, 0.209936, 0.188816, 0.181795, 0.258753, 0.177726, 0.214232, 0.205853, 0.247395, 0.166698, 0.210554, 0.209222, 0.22573, 0.258546, 0.204691, 0.198404, 0.193333, 0.198409, 0.261499, 0.19062, 0.30715, 0.221605, 0.265331, 0.192165, 0.180409, 0.271194, 0.253366, 0.252931, 0.200653, 0.204852, 0.207926, 0.0103504, 0.393378, 0.0704818, 0.138885, 0.0681962, 0.083771, 0.0815761, 0.0710484, 0.0805021, 0.0638588, 0.0711555, 0.0759465, 0.18533, 0.0852851, 0.0695451, 0.066144, 0.0753298, 0.0662798, 0.142377, 0.0694125, 0.0729782, 0.0985506, 0.0608787, 0.112403, 0.0946791, 0.0782068, 0.0669526, 0.0695762, 0.0737076, 0.0757301, 0.0760827, 0.0605775, 0.074721, 0.0794645
143.481,0.870257,0.0991739,6,63,0,-103.676,-0.107589,-0.341626,-0.395324,-0.666719,-0.291339,0.204676,-0.384405,0.518933,-1.27926,-1.72549,-0.385534,-0.687293,-0.484149,-0.145351,0.245693,-0.566416,-0.358115,0.117963,-0.779824,-1.14874,0.124375,-0.859799,-0.924027,-0.209889,-0.584403,-0.34297,-1.13358,-1.36876,-0.00932114,-1.70079,-0.23651,-0.229482,-0.193828,-0.616274,-0.483105,0.175485,-0.980142,0.0958119,-1.06745,-0.875716,1.20097,0.535599,7.50983,9.94339,2.62134,6.52078,4.61673,4.01057,5.50789,2.11969,2.18163,2.55255,6.11842,3.10313,2.73978,2.68752,3.42439,4.71255,4.88885,4.82262,4.06128,1.82669,5.20024,2.83153,4.6039,1.34388,4.57984,3.93437,4.49774,3.03116,3.12293,2.00801,3.47673,3.57775,-0.508351,-1.38478,-0.14876,-0.720329,-0.680468,0.557231,-0.179041,0.035425,0.0210943,0.532781,-0.893055,-1.0188,0.0671646,-1.04757,-1.26322,-0.851604,-0.822549,-0.317092,-1.5379,-1.16194,-0.173358,-2.04287,-0.639225,-1.35625,-0.928894,-1.47293,-0.699099,-0.123596,-1.78353,-0.182422,-1.72841,-1.22806,0.62442,0.799758,0.537122,0.672679,0.663843,0.364188,0.544641,0.491145,0.494727,0.369868,0.70952,0.734738,0.483215,0.740309,0.779579,0.700904,0.694777,0.578615,0.823159,0.761686,0.543231,0.885225,0.654578,0.795149,0.716851,0.813502,0.667988,0.53086,0.856133,0.545479,0.849208,0.773479
142.095,0.574045,0.0991739,5,63,0,-103.647,-0.479124,0.17327,0.22694,-0.303437,-0.321296,0.193809,-0.725735,0.570292,-0.62149,-1.94852,-0.280159,-0.242386,-0.778644,0.211474,0.142718,-0.557487,-1.0617,0.194998,-0.927134,-0.752193,0.18246,-1.17595,-1.14306,0.0493837,-0.693307,-0.303128,-0.688773,-1.42974,-0.156142,-1.90701,-0.711372,-0.988329,-0.273461,-0.496932,-0.760603,-0.344948,-0.459698,0.15553,-0.888071,-0.389471,1.29203,0.46442,5.30629,7.2533,2.65581,4.96784,4.22795,4.20463,5.65321,1.59179,2.50423,2.68014,6.39811,2.54443,3.83911,2.38199,2.97407,3.75568,3.53623,3.74249,3.52615,1.83511,4.66302,2.93402,5.14044,2.39919,3.44139,4.26543,2.77311,3.74689,2.07518,1.97001,5.39246,5.37534,0.322502,-1.44705,0.0747741,-0.0892656,-0.83751,1.0482,-0.136138,0.231965,-0.549688,0.746284,-0.894369,-0.515071,0.357983,-1.14441,-1.31043,-0.387788,-0.685413,-0.0359734,-0.864141,-0.994959,-0.0984304,-2.04565,-1.11604,-2.1915,-1.04466,-1.37031,-1.05509,-0.731069,-1.33816,-0.175687,-1.60945,-0.770505,0.420066,0.809544,0.481315,0.522302,0.697941,0.259571,0.533982,0.442267,0.634063,0.321631,0.709791,0.625994,0.411448,0.758489,0.787585,0.59575,0.664946,0.508992,0.703525,0.730066,0.524588,0.885508,0.753254,0.899484,0.739748,0.79743,0.741752,0.67504,0.792187,0.543809,0.833335,0.68363
137.025,0.953346,0.0991739,5,63,0,-102.947,-0.590009,0.131162,0.00619532,-0.171262,-0.338915,0.23923,-0.656707,0.664531,-0.677365,-1.79393,0.0391378,-0.545917,-1.05195,0.100345,-0.0444281,-0.705479,-0.681617,0.204883,-0.904755,-0.764384,0.265137,-1.41104,-1.00677,0.136806,-0.450433,-0.262761,-0.798852,-1.21772,0.00544441,-1.40845,-0.47291,-0.77309,-0.574121,-0.140876,-0.91159,-0.111755,-0.92892,0.11528,-0.774451,-0.627929,1.21945,0.345551,4.80292,7.1101,2.59666,4.31722,2.71552,4.38708,6.01953,1.65643,2.5626,2.61567,8.6744,1.80155,4.34535,2.53771,3.53185,3.45707,2.4569,4.67421,3.34608,1.88744,4.51276,2.1173,4.26123,2.66186,3.32218,5.95698,3.27085,4.77673,2.00967,2.18212,4.68421,4.2148,0.286549,-1.3316,0.38169,-0.520621,-1.21547,0.985903,-0.474797,0.0606287,-0.173368,0.754556,-0.971621,-0.546104,0.20207,-1.62599,-1.39673,-0.607348,-0.725114,-0.229172,-1.26685,-0.972523,-0.181896,-1.80291,-0.800776,-1.94325,-1.28861,-0.99794,-1.01886,-0.315677,-1.72177,-0.0655192,-1.4016,-0.89607,0.428849,0.791105,0.405719,0.627293,0.771266,0.271722,0.616518,0.484847,0.543234,0.319829,0.725443,0.633231,0.449654,0.83562,0.801665,0.647336,0.673732,0.557044,0.780202,0.725622,0.545349,0.858503,0.690141,0.874708,0.783912,0.730653,0.73475,0.57827,0.848356,0.516374,0.802438,0.710141
137.991,0.98534,0.0991739,5,63,0,-104.145,-0.529722,0.011574,0.0408899,-0.0793921,-0.547135,0.132604,-0.520988,0.531273,-1.53944,-1.237,-0.62363,-0.467531,0.109158,-0.300394,0.209723,-0.392878,0.123297,0.423801,-0.601771,-1.3383,0.605018,-0.544048,-0.46575,0.00270027,-0.605625,0.0665235,-0.978642,-1.30685,0.0334924,-1.6177,-0.653292,-1.03694,0.286008,-0.437792,-0.310431,0.263382,-0.591811,0.116723,-1.35118,-0.238458,1.18906,0.481025,4.03326,2.77513,3.73797,3.23608,3.77249,1.97017,3.94701,2.27335,1.26731,2.99923,3.43222,4.66658,3.95996,4.24227,2.52412,2.54601,7.39168,3.28769,5.22843,2.23707,2.06952,2.88775,6.14194,3.03033,3.58091,4.54667,7.40441,3.51459,3.17538,3.40371,2.56625,4.57164,-0.521527,-0.77523,-0.608825,-0.204092,-0.185828,0.337423,-0.26245,0.559304,0.405597,0.772975,-0.740718,-1.52412,0.449661,-0.944609,-1.40245,-0.998582,-0.849004,0.0672054,-1.5341,-1.21814,-0.322486,-2.30805,-0.816331,-2.55975,-0.501186,-1.20155,-0.878144,-0.460369,-1.7591,-0.316098,-2.25098,-0.55868,0.627505,0.684651,0.647673,0.550847,0.546324,0.416436,0.565238,0.363709,0.399968,0.315836,0.677153,0.821144,0.389441,0.72003,0.802572,0.73078,0.700358,0.483205,0.822605,0.771737,0.57993,0.909541,0.693457,0.928226,0.622738,0.768801,0.706437,0.613102,0.853097,0.578373,0.904735,0.636147
129.168,0.928873,0.0991739,6,63,0,-94.4006,-0.729977,0.244777,-0.0124421,-0.309294,-0.174928,0.0382152,-0.251881,0.525369,-0.218174,-0.465829,0.866868,-0.381531,-0.349436,0.988511,0.320722,-0.0163056,-0.127298,1.16712,0.0942037,-0.500019,0.820762,0.286609,-0.408463,0.430021,-0.0293581,0.355544,-0.227046,-0.981989,0.333542,-1.07407,-0.340664,-1.37357,-0.551564,-0.185807,-0.315487,0.451089,-0.54625,0.526273,0.0184781,-0.43978,1.27233,0.425105,5.49512,2.86517,3.6393,3.54007,4.42366,3.83036,4.37836,2.45961,1.42059,2.75558,5.02622,3.18872,2.73193,1.75126,3.46247,3.79319,7.66978,4.10783,4.07593,1.91117,3.19722,3.33797,7.46139,3.21203,6.03605,4.21823,6.03479,2.5896,2.19796,4.59826,2.49753,3.95948,-0.224812,-0.646092,0.539521,-0.616844,-0.767467,0.85617,-0.149779,-0.0397778,-0.369123,0.946672,-0.27394,-0.891508,0.1766,-0.43595,-1.30661,-0.480417,-0.697482,-0.23873,-0.994946,-1.5523,-0.374762,-1.88928,-1.2415,-2.70914,-1.65195,-1.27452,-1.35824,-0.641556,-1.77234,-0.469176,-1.12209,-1.39505,0.555967,0.656129,0.368299,0.6495,0.682973,0.29814,0.537375,0.509943,0.591247,0.279555,0.56806,0.709201,0.455965,0.607294,0.786946,0.617846,0.667629,0.559401,0.730064,0.825246,0.592609,0.868674,0.775825,0.937564,0.839155,0.781516,0.795474,0.655105,0.854748,0.615189,0.754376,0.801397
145.842,1,0.0991739,5,31,0,-105.526,-0.744244,-0.216458,0.0469158,0.0589603,-0.410616,0.0641033,-0.171168,0.728324,-0.11508,-0.58953,0.185128,0.334194,0.0087924,0.794922,0.776599,0.58624,1.19678,0.954993,-0.502397,-0.498016,1.07554,-0.465629,-0.0294739,0.217708,-0.115327,0.681895,-0.500561,-0.598064,0.678479,-1.32701,-0.536424,-0.833407,-0.00735495,-0.559431,-0.0128131,0.167818,-0.571711,0.375731,-1.30399,-0.180266,1.14946,0.313463,4.42584,3.25721,2.67465,3.41226,4.60701,3.98739,3.86164,2.69172,2.28851,2.28686,5.34359,4.04822,2.94914,2.15842,2.6199,3.82264,3.27236,3.4552,3.57354,2.95625,3.43501,2.33447,3.3529,2.6711,4.56284,5.39679,2.97554,5.60116,1.84056,2.41664,2.26501,5.98164,-0.0292344,-0.885644,-0.481842,-0.0399389,-0.819844,0.560098,-0.149598,0.658169,0.730565,0.53896,-1.21393,-1.31555,0.557649,-1.16754,-1.16916,-0.899619,-0.66386,0.281112,-1.2833,-0.968202,0.0100277,-2.2464,-0.922349,-2.23982,-0.861699,-1.36077,-0.808681,-0.745155,-1.74672,-0.28349,-2.27825,-0.719568,0.507308,0.70799,0.618183,0.509983,0.694203,0.363525,0.53733,0.341151,0.325071,0.368429,0.770993,0.78844,0.364092,0.7627,0.762993,0.710871,0.660127,0.430181,0.783012,0.724761,0.497493,0.90434,0.71552,0.903768,0.703015,0.795885,0.691828,0.678122,0.851539,0.570402,0.907059,0.672512
150.842,0.945309,0.0991739,5,31,0,-101.426,-0.454418,-0.444352,0.133684,-0.0400595,-0.516949,0.0342322,-0.0139275,0.83425,-0.889864,-1.22376,0.797194,-0.41136,0.198124,1.10397,0.53152,-0.524396,0.0782755,1.43507,0.239888,-0.663319,0.633709,-0.793826,-0.415467,0.604756,-0.315965,0.107823,-0.829496,-1.45386,0.3564,-1.80476,-0.566461,-1.10922,-0.59924,-0.218274,-0.202079,0.67061,-0.299573,0.441436,-0.786969,-0.637108,1.21995,0.250222,3.70697,4.93682,3.85398,3.46202,3.6102,3.62618,4.32607,2.78115,2.76957,3.30644,3.74058,5.64499,2.86142,4.73754,3.16619,2.45003,5.65058,3.23332,4.05444,2.3188,3.39415,3.64288,3.02572,2.6743,3.81816,3.00867,4.66943,2.87292,1.84003,2.69451,4.34971,4.60007,-0.610487,-1.37879,0.128806,-0.571663,-0.580851,0.933163,-0.32381,-0.216068,-0.337375,1.08261,-0.391657,-1.52126,0.445941,-1.21327,-1.43252,-0.291211,-0.495843,0.0674844,-1.30423,-1.50209,-0.0209215,-2.498,-0.73053,-2.55804,-1.35303,-0.858865,-1.02166,-0.296404,-1.50354,-0.159643,-1.7382,-1.04074,0.648052,0.798796,0.467843,0.639147,0.641263,0.282284,0.580253,0.553808,0.583553,0.253013,0.596681,0.820724,0.390326,0.770877,0.807294,0.572292,0.621482,0.483135,0.786547,0.817886,0.50523,0.924002,0.674922,0.928112,0.794624,0.702424,0.735296,0.573563,0.818102,0.539826,0.850458,0.738993
144.995,0.91312,0.0991739,5,31,0,-113.401,-0.667467,0.0916278,0.136656,0.184018,-0.67064,0.0581978,-0.208657,0.454461,-0.783826,-1.13646,-0.158458,-0.645063,-0.243489,-0.388326,0.306576,-0.686838,0.234709,0.396476,-0.813127,-0.346748,0.377988,-0.4733,0.129686,0.384492,-0.626442,0.178771,-0.333294,-0.930894,0.28504,-1.42747,-0.837907,-0.0801927,0.319889,-0.696348,0.0668119,0.106627,-0.571146,0.166961,-0.723345,-0.60451,1.11823,0.283913,2.98824,3.27423,2.02822,4.25053,4.36626,2.91454,3.1041,2.76829,2.16577,1.96606,4.66089,1.95103,2.70115,2.77651,3.40444,3.43604,3.16078,4.0854,2.90684,2.80446,3.6232,1.9746,4.86982,3.01852,3.05103,5.63519,2.79112,4.28544,2.79277,2.58246,1.73573,2.74101,0.210113,-0.719854,-0.394058,-0.262887,-0.65013,0.0353792,-0.21291,0.330873,0.326986,0.570722,-1.02851,-0.828255,0.0472491,-1.10459,-1.2631,-0.878783,-0.960733,0.0392938,-1.05011,-1.06682,-0.291606,-2.41396,-0.878928,-1.78792,-0.486178,-1.36935,-0.783246,-0.934693,-1.94745,-0.413418,-1.77177,-0.942533,0.447664,0.672575,0.597259,0.565346,0.65704,0.491156,0.553027,0.418028,0.418974,0.36107,0.736626,0.695986,0.48819,0.75112,0.77956,0.70657,0.723268,0.490178,0.740796,0.743992,0.572389,0.917886,0.7066,0.856672,0.619206,0.797275,0.686379,0.718026,0.875168,0.601907,0.854677,0.719611
140.842,0.948841,0.0991739,6,63,0,-102.132,-0.638284,0.517661,0.236372,-0.0973072,-0.109586,0.193883,-0.751539,0.609348,-0.547748,-0.93156,-0.490159,-0.101166,-0.722889,-0.656492,0.137065,-0.620197,-0.0796993,0.455909,-1.11083,-1.87726,0.177438,-1.02195,-1.10728,-0.317877,-0.619485,0.32317,-1.0561,-1.18677,-0.284731,-2.39258,-0.770911,-1.0588,-0.432476,-0.0390931,-0.893046,-0.626454,-0.85377,0.0204026,-1.78053,-0.746271,1.10801,0.233765,3.85054,4.94409,4.38583,3.35802,3.20293,3.12412,3.83561,2.37623,2.43418,2.86229,3.09378,4.7717,2.83881,3.773,2.4761,2.66767,4.52562,2.45538,3.5463,1.88556,2.89861,2.34227,2.61664,3.18264,4.17041,2.03366,5.2539,2.88675,1.93021,2.39314,2.62451,3.68867,0.14126,-0.521266,-0.00206423,-0.0652445,-0.631491,0.123711,0.0256501,-0.111679,0.461972,1.01097,-0.988183,-1.42935,0.176966,-1.07153,-1.09692,-0.655104,-0.804911,0.353951,-1.30403,-0.971033,-0.325385,-2.5002,-1.24983,-1.81007,-1.03641,-0.805658,-0.951049,-0.715709,-1.36651,-0.177907,-2.23969,-1.08935,0.464744,0.627444,0.500516,0.516305,0.652828,0.469112,0.493588,0.527891,0.386518,0.266789,0.728729,0.8068,0.455873,0.744888,0.749683,0.65816,0.691024,0.412425,0.786512,0.725325,0.580636,0.924156,0.777271,0.85937,0.738157,0.691184,0.721326,0.671662,0.796816,0.54436,0.903758,0.74826
143.157,0.740313,0.0991739,5,31,0,-102.674,-0.290937,0.107025,-0.0684237,-0.164674,-0.0938209,0.183237,-0.541861,0.842882,-1.26274,-1.94599,-0.41999,-0.552299,-0.579076,0.623544,-0.379317,-0.0443746,-0.836032,0.117173,-0.855677,-1.43999,0.772175,-1.70627,-0.958117,-0.431106,-0.674151,-0.502899,-0.627552,-1.95073,0.0265375,-1.94487,-0.394754,-2.46541,-0.40071,-0.647831,-0.999952,-0.34743,-1.65524,-0.174849,-1.34736,-0.6416,1.17559,0.280138,4.13363,2.70745,2.1483,4.40271,4.03263,3.52523,3.22416,2.38264,2.87479,2.10644,5.25678,3.06176,3.31363,4.55555,1.97417,3.9978,3.79343,4.04392,2.54836,3.30476,3.51905,3.66737,4.11281,2.99488,2.67596,4.05404,3.55066,4.34073,2.47062,3.40884,3.62013,3.34286,-0.701754,-1.64087,-0.031018,-0.602187,-0.564223,1.27985,-0.555346,0.344838,-0.40119,0.563482,-0.814066,-1.08542,0.790995,-1.7295,-0.91278,-0.717842,-0.830924,-0.457323,-0.837839,-1.72956,0.010955,-2.01778,-0.613376,-2.9172,-0.726359,-1.12996,-0.80647,-0.180705,-1.88557,-0.118734,-1.53182,-0.726676,0.668577,0.837654,0.507754,0.646156,0.637429,0.217576,0.635375,0.414635,0.598974,0.362742,0.692975,0.747519,0.311955,0.849348,0.713569,0.672132,0.69655,0.612379,0.69801,0.849357,0.497261,0.882652,0.64871,0.94869,0.674006,0.755832,0.691357,0.545054,0.86825,0.529649,0.822273,0.674075
133.058,0.583665,0.0991739,5,31,0,-97.4519,-0.572496,0.135031,0.0666779,-0.058453,-0.181068,0.204625,-0.771176,0.940538,-0.948314,-1.82243,-0.367934,-0.104962,-0.167499,-0.0264698,-0.0830175,-0.327996,-0.546122,0.34681,-0.877643,-1.48693,0.0839804,-1.5959,-0.766224,-0.217914,-0.550752,0.148306,-0.651751,-2.07881,-0.0088679,-2.13377,-0.790253,-2.07473,-0.41053,-1.00565,-1.07032,-0.788887,-1.99961,0.434621,-1.7076,-0.596596,1.19389,0.374113,3.34944,4.60025,2.17235,4.65545,4.1231,3.94169,2.53268,2.20215,3.19519,3.50025,4.11617,2.5053,3.362,4.66443,1.65574,2.63514,7.40739,3.45776,2.63121,2.75164,2.90058,2.1674,5.70716,3.58909,3.2775,3.3816,3.49173,4.15674,2.22653,2.94523,4.02205,2.26026,-0.395214,-1.61412,-0.1468,-0.28377,-0.37037,0.561584,-0.505268,0.0426098,-0.236464,0.6786,-1.02887,-1.33219,0.0100049,-1.75103,-0.938033,-0.73258,-0.814599,0.125969,-1.01888,-1.91128,-0.149237,-2.38479,-1.11284,-2.84731,-0.939671,-1.68778,-1.0446,-0.814808,-2.4938,0.344239,-2.11327,-0.810457,0.597537,0.833982,0.536634,0.57047,0.591548,0.363181,0.623697,0.489349,0.558842,0.336574,0.736698,0.791203,0.497499,0.852082,0.718702,0.675371,0.693089,0.468549,0.734754,0.871162,0.53724,0.91566,0.752658,0.945179,0.719033,0.843932,0.739737,0.693133,0.923706,0.41478,0.892186,0.692207
135.385,0.991441,0.0991739,6,63,0,-96.9562,0.168464,-0.0911228,-0.428753,-0.583497,-0.385995,0.226441,-0.771396,0.559677,-1.47257,-1.83882,-0.541073,-0.872243,-0.420142,-0.326337,-0.565382,-1.11714,-0.877421,-0.286778,-1.44944,-1.57429,-0.015842,-0.885659,-0.8118,-0.0901878,-0.575706,-0.0628706,-0.86763,-1.64453,-0.00694704,-1.56303,-0.768705,-1.07442,-0.596832,-1.11539,-0.613828,-0.517755,-1.42777,0.291256,-0.784448,-0.82139,1.29237,0.494557,4.41522,3.2842,3.70723,4.49879,3.66852,3.42518,6.50943,3.1778,2.66824,2.72832,5.93751,4.8337,3.72332,2.36829,4.06562,3.08952,7.96703,3.38418,5.62266,1.81549,3.23241,2.56202,2.39642,3.50416,4.95806,3.37339,3.6119,6.38201,1.99304,1.06842,2.07047,4.93072,0.0871079,-0.804381,0.31093,-0.243505,-0.0524724,1.09808,-0.455606,0.263277,0.163295,0.801117,-0.971689,-0.863817,0.224911,-0.817893,-0.989376,-0.579111,-0.529942,0.287966,-1.04203,-1.0987,0.0922714,-1.6997,-0.736149,-2.00116,-1.00461,-1.63952,-0.46809,-0.4821,-1.9708,0.399266,-1.13877,-0.766833,0.478237,0.690911,0.422888,0.560577,0.513115,0.2501,0.611971,0.434558,0.459267,0.309787,0.725456,0.703458,0.444008,0.693789,0.728965,0.640863,0.629469,0.428502,0.739242,0.750017,0.476949,0.845495,0.676153,0.880919,0.731963,0.83747,0.614932,0.618244,0.877697,0.401489,0.757454,0.682835
143.815,1,0.0991739,5,63,0,-109.222,-0.217921,0.345871,0.236934,-0.108411,-0.28447,0.111633,-0.755841,0.531432,-1.32103,-1.72587,-0.522627,-0.774514,-1.24237,-0.0805656,-0.389554,-0.362277,-0.364025,0.183614,-0.935238,-1.55206,0.308283,-1.19176,-0.983802,-0.65808,-0.986602,-0.4611,-1.48293,-2.23003,-0.48923,-1.56766,-0.96975,-1.61889,-0.811857,-0.204618,-0.503422,-0.023491,-0.743949,-0.657455,-1.46849,-0.561293,1.22545,0.378607,4.17913,6.74368,3.03016,4.11331,5.6854,4.55477,2.5857,2.46245,1.81717,2.56883,5.29346,4.71693,3.39576,2.68577,3.09305,4.50774,3.9317,5.00984,4.76688,3.85793,2.65303,1.83317,6.65309,2.58608,3.64274,3.07108,6.65641,3.13865,2.47658,4.23033,2.17087,3.63329,-0.266374,-1.00306,0.0104848,-0.240195,-0.955704,0.819155,-0.2377,0.615514,0.308165,0.890574,-0.567442,-1.12325,0.586055,-1.04147,-1.06958,-0.862816,-0.797284,-0.102199,-1.45587,-1.78268,-0.315766,-1.56804,-1.02147,-2.37759,-1.18809,-0.611354,-0.637475,-0.238673,-1.27512,-0.764063,-1.86057,-0.652045,0.566203,0.731659,0.497379,0.559762,0.722261,0.305943,0.559147,0.350802,0.423563,0.290991,0.638173,0.754592,0.357541,0.739134,0.744517,0.703249,0.689393,0.525528,0.8109,0.856027,0.578292,0.827504,0.735258,0.915102,0.766399,0.64825,0.654183,0.559387,0.781617,0.682235,0.865364,0.657471
140.801,0.974956,0.0991739,5,31,0,-112.931,-0.201794,0.198126,0.278671,-0.018235,-0.316354,0.0978536,-0.748864,0.508057,-1.40539,-1.70438,-0.906045,-0.679867,-1.26168,-0.0883326,-0.51554,-0.0641109,-0.528281,0.562705,-0.842438,-1.42649,-0.194616,-1.16265,-0.692735,-0.223747,-0.651671,-0.342406,-1.54779,-2.11145,-0.334405,-1.47462,-1.02604,-1.39341,-0.621302,-0.984186,-0.732785,-0.0420232,-1.27574,-0.67848,-1.01214,-0.445539,1.28099,0.366591,3.52883,6.36853,3.13516,6.41822,7.24752,3.94954,3.08715,2.56847,2.02799,2.76062,4.45747,5.36265,3.19381,2.31287,2.82712,4.08661,4.42124,5.71247,4.45133,2.72131,3.1434,1.69703,7.01253,3.49883,3.6443,2.50894,7.17948,2.9481,2.83488,3.28916,2.16773,3.02969,-0.457359,-1.09909,-0.538014,-0.23162,-1.11514,0.661106,-0.492625,0.82473,-0.00558424,1.12407,-0.60567,-1.17446,0.117441,-0.992369,-0.811267,-0.421986,-0.41169,0.059872,-1.48826,-1.6371,-0.138348,-1.4719,-0.966969,-2.12056,-0.923115,-1.29363,-0.844149,-0.243608,-1.77615,-0.733031,-1.35787,-0.456167,0.612388,0.75009,0.63135,0.557648,0.753086,0.340491,0.620725,0.30476,0.501396,0.245257,0.646952,0.76395,0.470673,0.729556,0.69238,0.603958,0.601493,0.485036,0.815816,0.837139,0.534532,0.813346,0.724515,0.892885,0.715676,0.784761,0.699338,0.560603,0.85522,0.67547,0.795414,0.612104
146.982,0.982175,0.0991739,5,31,0,-111.124,-0.282693,0.22218,0.238752,0.0224867,-0.383461,0.150864,-0.865668,0.55375,-1.24308,-1.74683,-0.532791,-0.845915,-0.894947,-0.444339,-0.53786,-0.0731884,-0.826096,0.413154,-1.00044,-1.51705,-0.0929414,-1.27582,-0.945755,-0.350708,-0.836975,-0.613216,-1.35356,-2.01839,-0.499493,-1.26254,-1.19306,-1.40549,-0.405117,-0.362248,-0.751798,-0.457991,-1.17403,-0.592694,-1.35123,-0.343932,1.32073,0.363844,4.42951,7.528,3.07694,5.47047,5.98247,4.09695,3.52685,3.02605,1.99921,2.61432,4.17945,4.69829,3.99534,2.42711,2.77528,4.73492,4.89111,5.23826,3.98871,2.63684,3.69587,1.98996,6.66926,3.40284,3.24435,2.75127,6.91686,3.5075,2.70969,2.68887,1.91395,2.96855,-0.0532556,-1.0047,-0.0459968,-0.358651,-0.741127,0.537023,-0.566151,1.01264,-0.151828,1.13429,-0.737258,-1.17086,0.212691,-1.14204,-1.1298,-0.695872,-0.650961,-0.198223,-1.38626,-1.48378,-0.334466,-1.33185,-1.08271,-2.24813,-0.732203,-0.730838,-0.751274,-0.566827,-1.70957,-0.55556,-1.6993,-0.285811,0.513311,0.731982,0.511497,0.588714,0.677242,0.36888,0.637874,0.266464,0.537884,0.24337,0.676396,0.7633,0.447027,0.758054,0.755801,0.667272,0.657227,0.549394,0.799995,0.815143,0.582846,0.791147,0.747006,0.904489,0.675289,0.674989,0.679456,0.638031,0.846781,0.635425,0.845444,0.57097
141.897,0.894651,0.0991739,5,31,0,-112.357,-0.374254,0.289903,0.117099,0.231716,-0.443661,0.0866388,-0.745175,0.499921,-1.32514,-1.4944,-0.615977,-0.603826,-0.377787,-0.13404,0.0783948,-1.5898,-0.3889,0.354844,-1.07864,-1.03619,0.489971,-0.849952,-1.02644,0.210495,-0.920311,0.245903,-0.541803,-1.35827,0.181882,-1.75361,-0.644677,-1.61185,-0.58346,-0.929586,-0.548395,0.175383,-0.996958,0.0754554,-1.05688,-1.16901,1.06964,0.322286,2.71693,2.6932,3.1949,3.28481,2.88814,2.51629,3.31564,2.5453,3.17328,2.34766,3.93175,2.16252,3.20212,3.31967,3.42647,2.55001,3.69767,2.41688,3.49273,2.07064,3.39445,4.26375,2.83647,2.36066,5.31004,5.35035,2.25748,4.2991,2.58698,2.21375,3.51735,3.73949,-0.226593,-0.825929,-0.330829,-0.0544023,-0.302067,0.63541,0.0313246,-0.523662,0.113155,0.911126,-0.876392,-0.913717,0.46145,-1.0773,-1.70942,-0.483083,-0.99932,0.343911,-0.873869,-1.20977,-0.00931893,-2.21595,-0.446388,-2.51617,-0.891287,-1.19752,-0.74091,-0.143661,-1.63388,0.0132084,-1.4769,-1.11906,0.556407,0.695493,0.581961,0.513597,0.574948,0.346285,0.492169,0.628004,0.471741,0.286769,0.706074,0.71376,0.386642,0.745983,0.846761,0.618476,0.730925,0.41486,0.70555,0.770258,0.50233,0.901672,0.60978,0.925268,0.709156,0.768084,0.677195,0.535854,0.836701,0.496698,0.814104,0.753815
134.568,0.982517,0.0991739,5,31,0,-98.1584,-0.0306868,0.363346,0.12603,-0.317318,-0.237288,-0.00838665,-0.767584,0.749836,-1.16645,-2.1768,-0.365205,-1.04226,-1.16705,0.112476,-0.548523,0.24249,-0.377716,0.200415,-0.901709,-1.69117,0.238873,-1.04172,-1.46998,-0.217265,-0.704783,-0.601427,-1.37878,-2.07057,-0.0289002,-1.31797,-1.09249,-1.97561,-0.38545,-0.382005,0.0934904,0.266379,-0.79408,0.327414,-0.97323,-0.224433,1.08601,0.366255,4.27005,4.42255,2.65097,3.62482,4.25507,4.4876,3.20459,2.53439,1.78124,2.90207,4.09982,4.38613,2.87391,2.3544,1.96185,3.94188,3.87781,3.92436,2.65616,2.61306,3.15221,2.62146,4.62798,4.62891,2.11754,1.87814,5.40476,2.61141,2.34572,3.26872,1.86814,2.88324,-0.365298,-1.55095,0.00090318,-0.370631,-0.803506,0.682884,-0.195925,1.08103,0.104403,0.711537,-0.470489,-1.41207,0.347049,-1.03989,-1.76656,-0.410064,-0.568885,-0.425578,-1.37823,-1.92244,-0.00773171,-1.44182,-1.31293,-2.78577,-0.876582,-0.797079,-0.500143,-0.394927,-1.51595,-0.141822,-1.57909,-0.578939,0.590322,0.825051,0.499774,0.591611,0.690724,0.335618,0.548825,0.253312,0.473923,0.329259,0.6155,0.804093,0.414098,0.738828,0.85403,0.601103,0.638506,0.604817,0.798707,0.87241,0.501933,0.808736,0.788004,0.941902,0.706114,0.689349,0.622493,0.597468,0.819942,0.535396,0.829076,0.640823
