# 0.18785, 0.0981655, 0.0872169, 0.0934277, 0.0145608, 0.00698448, 0.183476, 0.0225353, 0.258956, 0.193301, 0.192757, 0.249309, 0.186448, 0.266252, 0.291272, 0.247749, 0.195809, 0.182695, 0.181703, 0.224791, 0.211314, 0.159837, 0.261476, 0.230703, 0.171658, 0.207893, 0.173941, 0.229319, 0.142782, 0.209673, 0.26239, 0.275103, 0.18536, 0.25586, 0.233366, 0.263691, 0.198275, 0.208762, 0.179472, 0.194528, 0.164952, 1.30386, 0.966963, 0.869605, 0.885337, 0.946839, 0.907727, 0.839872, 0.966122, 0.872162, 0.951156, 0.937014, 1.03069, 1.11182, 1.05177, 0.876183, 0.960753, 1.01274, 1.06183, 1.05665, 1.01326, 0.971755, 1.05896, 1.22316, 1.03846, 1.07877, 0.850587, 0.926085, 1.01809, 1.00962, 1.03288, 0.851261, 1.0213, 1.00731
-66.4588,0.998532,0.0272912,7,127,0,93.1103,-0.424713,0.0931733,0.126538,-0.112298,-0.271635,0.298066,-0.683288,0.511978,-1.61379,-1.41838,-0.128434,0.524097,0.377366,0.734742,1.42581,-0.279454,-0.0181021,-0.216202,-0.151463,-0.709621,2.18759,-0.61478,0.388861,0.847825,0.318386,1.4019,-0.619839,-1.43656,0.335729,-1.415,-0.779468,-0.381333,-0.514339,0.821479,-0.704695,-0.243978,-0.569847,1.30813,-1.35246,-0.167586,-0.189932,0.0207019,-1.22146,0.337832,2.06049,0.0170043,-0.303311,0.0686278,1.05303,1.85456,-0.149113,-0.410333,-1.02527,0.520752,0.7069,-1.10981,0.157598,2.04247,0.624421,-1.38926,0.561269,1.38841,-0.827525,0.627124,0.902132,-0.341116,-0.15307,0.691676,-0.858893,-1.51064,-0.764091,-0.63301,0.45667,-0.55314,-1.50951,-1.40947,-0.749043,-0.414962,-0.490085,-0.307116,0.0466966,-0.826362,-0.692556,-0.793978,-0.760833,-1.0466,0.436708,-0.998041,-0.4842,-0.249221,-0.520281,0.0344547,-1.00063,-1.41878,-0.511402,-1.40774,-1.08236,-0.878521,-0.946618,-0.262709,-1.04408,-0.808199,-0.975037,-0.0135555,-1.37572,-0.769088,-0.215218,-0.182938,-0.147276,-0.18958,-0.196211,-0.188511,-0.168132,-0.151539,-0.193019,-0.198427,-0.211157,-0.179151,-0.175298,-0.212907,-0.186669,-0.147649,-0.177005,-0.218692,-0.178313,-0.161189,-0.207063,-0.176949,-0.171256,-0.196994,-0.193101,-0.175613,-0.207713,-0.221205,-0.20575,-0.203036,-0.180478,-0.201383,-0.38175,-0.790042,-0.11929,-0.358468,-0.478599,0.864175,-0.262017,0.0365365,0.0700002,0.00177819,-0.671879,-0.516447,0.768559,-0.787927,-0.308026,-0.569577,-0.464363,0.443774,-1.09965,-0.733524,-0.279153,-1.34149,-1.16567,-1.63692,-1.33981,-0.876497,-0.631602,-0.473193,-1.3247,0.233655,-1.59258,-0.698208
-72.4146,0.993281,0.0272912,7,127,0,102.185,-0.332007,-0.434683,-0.693235,-0.594005,-0.138628,0.236685,-0.584536,0.449221,-1.77281,-1.29686,0.0537429,0.683672,0.743756,1.50105,1.51266,0.233975,0.605556,0.60153,-0.400514,-1.12121,2.92722,-0.419586,0.366596,1.45356,0.741686,2.50371,-0.274824,-1.01315,0.831801,-1.13206,-0.977781,-0.87006,-0.627135,1.23016,-1.1983,0.33595,-1.08891,1.51268,-1.54762,0.137749,0.222565,0.0302804,1.07646,1.31482,-0.0842436,0.0628566,-0.60493,-0.665267,0.0739329,0.410304,-1.71885,0.123791,0.646182,0.350574,-0.0849194,-0.161364,-0.973691,-0.58984,-0.00699967,-0.756315,-0.390607,0.109824,0.053091,-0.257396,0.0492132,-0.317925,-0.319784,-0.789771,0.0479844,-0.442759,0.873994,1.22817,-2.1878,-0.0546328,-1.38092,-1.16711,-0.560394,-0.277417,-0.250426,0.089767,0.0949799,-0.47943,-0.312508,-0.314317,-0.764456,-1.08821,0.730433,-0.773023,-0.419854,0.0684332,-0.251356,0.540181,-0.707993,-1.03967,-0.210874,-1.09308,-1.02378,-0.975385,-0.866258,-0.0319222,-1.12284,-0.433621,-1.0737,0.0949918,-1.27976,-0.522657,0.25516,0.262378,0.220014,0.224468,0.204247,0.20242,0.224804,0.234989,0.170517,0.226313,0.242132,0.23318,0.219994,0.217679,0.193081,0.204704,0.222353,0.199663,0.210737,0.22589,0.224173,0.214771,0.224055,0.212938,0.212882,0.19865,0.224018,0.209158,0.24903,0.259754,0.156317,0.220911,-1.14915,-1.27934,-0.582787,-0.846075,-0.757486,0.428314,-0.660062,-0.467406,-0.267126,-0.251991,-1.23198,-1.16143,0.195858,-1.36973,-0.94931,-0.883562,-1.01132,0.0451419,-1.54703,-1.30932,-0.79628,-1.76321,-1.63368,-1.92981,-1.6343,-0.997117,-1.22601,-0.576329,-1.73496,-0.17709,-1.87324,-0.969296
-72.8951,0.993569,0.0272912,7,127,0,111.181,-0.606685,0.0934704,-0.147808,-0.176325,-0.332377,0.156183,-0.532931,0.441412,-1.79949,-1.30431,-0.447109,0.390483,-0.373316,1.18569,0.957382,-0.595199,0.554989,0.102221,-0.633875,-1.03929,2.33221,-0.645918,0.366271,1.11857,-0.150338,1.50177,-0.0933055,-0.746514,0.190956,-1.84687,-0.620853,-1.18797,-0.845568,-0.101855,-0.0310796,0.607456,-1.07312,2.15406,-1.80121,-0.249815,0.226332,0.0291174,0.851318,0.91114,-0.721,-1.66299,-0.103664,-0.304609,0.585375,-0.189106,0.646194,0.780327,0.215627,-0.0929468,-0.562655,-0.395274,1.72048,-0.0295079,0.242943,-0.532112,2.00448,-1.19715,1.03805,-2.09401,-1.42091,-0.0400954,-1.11406,0.174644,-0.547829,1.16638,1.01198,0.523633,-0.0894959,1.45694,-1.32725,-1.10867,-0.73029,-0.360567,-0.697717,-0.00955392,-0.110332,-0.795659,-0.287952,-0.48781,-0.812731,-0.991684,0.496535,-0.818047,-0.371255,-0.0391828,-0.599292,0.129969,-0.574117,-0.862451,-0.448641,-1.34816,-0.806983,-1.05731,-0.906175,-0.577891,-0.54665,-0.264793,-1.00662,0.417898,-1.328,-0.643202,0.251121,0.252862,0.205339,0.177911,0.223314,0.217463,0.243377,0.220826,0.245148,0.249054,0.232611,0.223626,0.209949,0.214823,0.276428,0.225473,0.233406,0.210839,0.284698,0.191475,0.256558,0.16536,0.184959,0.225165,0.193894,0.231418,0.210381,0.260294,0.255799,0.241579,0.223727,0.268755,-0.680441,-0.87534,-0.69286,-0.398978,-0.999736,0.481975,-0.595617,-0.264413,-0.0880225,-0.247255,-1.01996,-1.07613,0.095878,-1.36766,-1.17094,-1.02936,-1.12905,-0.175896,-1.29346,-1.03922,-0.971172,-2.07382,-1.24338,-2.31975,-1.72174,-1.45485,-1.002,-0.814933,-1.97746,-0.0311336,-2.13634,-1.09946
-76.8008,0.999895,0.0272912,7,255,0,112.011,-0.141506,0.452341,0.0572151,-0.0556434,0.014135,0.106201,-0.444999,0.509574,-0.910607,-1.30329,-0.270948,0.416049,-0.0833988,1.01058,0.306074,0.788283,0.235146,0.350092,-1.11763,-1.10603,2.35471,-0.392001,0.428488,0.836999,0.595628,1.97764,-0.71267,-0.609576,0.475871,-1.72378,-0.742605,-1.39368,-0.760536,-0.165548,-0.406141,1.10639,-1.02263,1.58791,-1.047,0.053919,-0.475008,0.0179351,-0.0127712,0.188465,0.0143752,0.854989,0.248323,0.723696,0.188096,0.94945,0.0461811,-1.00877,0.859483,-0.402841,2.43727,0.124459,-2.13533,-0.0900007,1.0537,-0.66793,0.333962,-0.763467,-0.497345,0.616553,-0.428682,0.95768,1.79855,0.191753,0.461813,-2.92944,-0.283344,1.26821,-0.13936,-2.25203,-0.909021,-1.10912,-0.583068,-0.232992,-0.487497,0.0699649,-0.289032,-0.0433113,-0.325175,-0.266602,-1.01451,-1.00861,0.7549,-0.644753,-0.226653,-0.018487,-0.141483,0.562756,-0.808157,-0.755623,-0.202508,-1.32339,-0.823412,-1.15518,-0.832549,-0.529359,-0.651958,0.11879,-0.966107,0.364158,-0.978523,-0.417524,-0.475237,-0.471628,-0.47475,-0.459674,-0.470554,-0.462029,-0.471635,-0.45798,-0.47418,-0.4931,-0.459593,-0.482233,-0.431295,-0.472776,-0.513305,-0.476622,-0.45611,-0.486987,-0.469018,-0.488701,-0.483928,-0.46395,-0.482697,-0.457832,-0.442751,-0.471569,-0.466725,-0.527548,-0.48009,-0.452263,-0.477508,-0.515398,-0.308988,-0.604351,0.0428798,0.0576506,-0.0728012,0.789444,0.0206142,0.448792,0.293862,0.350707,-0.603849,-0.377475,0.881248,-0.51207,0.0295074,0.0200879,-0.122488,0.685073,-0.7811,-0.525953,-0.070977,-1.18322,-0.922458,-1.2191,-0.915471,-0.722513,-0.411669,0.363111,-0.929582,0.491335,-0.948909,-0.402883
-74.6581,0.997569,0.0272912,7,127,0,98.8032,-0.343413,0.214713,0.0903541,-0.175675,-0.13821,0.122419,-0.394156,0.413855,-1.20831,-1.38491,0.273338,0.821727,0.279015,0.951848,1.2865,0.910964,0.159398,0.806535,-0.691686,-1.28032,2.59453,-0.461686,0.5532,1.05432,0.353761,1.60074,-0.260824,-1.26102,0.79267,-1.92079,-1.04394,-1.40115,-0.488006,-0.124523,0.845865,1.08092,-0.97415,2.08587,-1.12715,-0.161246,-0.288091,0.01905,-0.756458,-0.916113,-0.713758,0.877366,-0.6833,-0.546228,-0.00646865,0.736421,-0.306069,0.620452,-0.564136,0.0174555,0.197174,1.11451,1.27475,-0.116212,0.107266,1.32579,-1.0996,0.498831,0.548812,2.23753,0.791229,0.839374,0.212778,-0.640205,-1.65269,0.672183,2.71443,0.466319,0.889827,1.79112,-0.894221,-0.967309,-0.281034,-0.0540806,-0.278685,-0.000229507,0.138267,-0.0171494,-0.328188,-0.0603679,-0.680414,-0.924024,0.679603,-0.585227,-0.165212,0.0421779,-0.247751,0.268319,-0.5021,-0.916035,-0.066106,-1.18908,-0.826195,-0.974029,-0.59612,-0.445691,-0.0440909,0.0531882,-0.797313,0.469091,-0.860634,-0.460889,-0.302502,-0.305543,-0.301689,-0.271378,-0.301108,-0.298497,-0.288215,-0.274063,-0.293922,-0.276272,-0.298838,-0.287759,-0.284335,-0.26686,-0.263808,-0.290305,-0.286048,-0.262835,-0.309039,-0.278589,-0.277637,-0.245467,-0.273019,-0.272101,-0.284038,-0.300287,-0.319575,-0.275286,-0.236382,-0.279208,-0.27114,-0.253971,-0.368135,-0.670629,-0.00833942,0.0146534,-0.26209,0.518764,0.0211808,0.40341,0.0120772,0.296791,-0.624403,-0.702007,0.688627,-0.638143,-0.264636,-0.251406,-0.349884,0.316759,-0.683066,-0.756437,-0.10776,-1.3152,-1.14368,-1.635,-1.07127,-1.00384,-0.197031,-0.139168,-1.27955,0.261303,-1.2753,-0.729156
-75.1361,0.994269,0.0272912,7,127,0,118.216,-0.0075128,0.0690869,0.113586,-0.373469,-0.172864,0.109142,-0.46941,0.516322,-0.510535,-0.881188,0.360596,0.895421,0.192711,0.790649,0.745465,0.644859,0.392793,0.544867,-0.360926,-0.857189,1.92099,-0.673182,0.0130908,0.403184,0.161129,1.00759,-0.86912,-0.70479,0.600294,-1.51839,-0.437761,-0.697118,-0.416829,0.0727446,1.10088,1.16093,0.0920095,2.13209,-0.853965,0.466418,-0.483132,0.000680775,-0.14626,1.99458,-0.582871,1.15631,-0.675261,-0.738922,1.15001,0.0488895,0.44963,0.299779,-1.31022,0.985229,0.336257,0.335339,-1.31361,-0.269861,1.48643,0.650445,1.12465,-0.52761,-1.64266,0.823254,-1.62281,0.27324,1.47403,-0.585991,1.07419,0.518585,0.8386,0.503945,0.249612,0.157436,-0.73301,-0.924386,-0.283226,-0.00708445,-0.369909,-0.0611805,-0.0845097,-0.136455,-0.266602,-0.188083,-0.655763,-0.911995,0.522439,-0.816988,-0.462651,-0.261237,-0.386215,0.0508283,-0.918155,-0.833308,-0.159465,-1.25339,-0.695435,-0.829347,-0.684628,-0.43185,0.0989973,0.130002,-0.421903,0.631435,-0.91033,-0.228588,-0.483232,-0.481774,-0.483529,-0.482345,-0.483592,-0.483635,-0.482349,-0.483099,-0.482826,-0.482928,-0.484024,-0.482461,-0.482903,-0.482904,-0.484026,-0.483316,-0.48212,-0.482689,-0.482366,-0.483491,-0.48425,-0.482572,-0.484237,-0.482946,-0.482129,-0.483531,-0.482401,-0.482779,-0.482561,-0.482789,-0.482962,-0.483025,0.0156147,-0.418717,0.148472,0.301428,-0.170581,0.634602,-0.0084098,0.524156,0.24961,0.349257,-0.407136,-0.543682,0.868365,-0.548533,-0.296337,-0.249823,-0.135346,0.446054,-0.765885,-0.343025,0.123076,-1.07649,-0.868236,-1.43176,-1.05463,-0.861692,8.25761e-05,-0.0182127,-0.844745,0.507892,-1.24866,-0.383802
-68.562,0.927233,0.0272912,7,255,0,111.825,-0.369257,0.099782,0.316642,-0.230096,-0.127222,0.117654,-0.454025,0.555766,-0.462666,-0.551252,-0.0908556,0.821295,0.637811,1.97358,0.969633,0.632692,0.58707,0.15161,-0.126567,-0.2475,2.25511,-0.783959,-0.566662,0.274784,-0.0542555,0.801858,-0.386311,-1.15814,0.188326,-1.69192,-0.157806,-1.07826,-0.773821,0.508992,0.555192,1.14092,-0.60168,1.94646,-0.230816,0.329105,-0.288013,0.000295905,0.992191,1.43498,0.834509,0.745304,-0.208523,-0.0964483,-0.683798,0.257802,-0.219226,0.441307,-0.756855,-0.277549,-1.13348,0.899294,-1.47779,1.44148,0.337059,0.281393,1.1524,-1.25372,-0.0952646,0.460755,-1.54253,1.46407,-0.639515,-1.44914,1.7683,-0.522307,-1.01388,0.409425,1.01228,0.279727,-0.711159,-0.760392,-0.504519,0.00242364,-0.0995509,0.642826,0.0848646,-0.102396,-0.127751,-0.369765,-0.524366,-0.591577,0.799287,-0.889722,-0.768956,-0.301309,-0.484178,-0.00837926,-0.668723,-1.09768,-0.349359,-1.39434,-0.541728,-1.05328,-0.884088,-0.171144,-0.145468,0.18006,-0.788418,0.627754,-0.582304,-0.271119,-0.287719,-0.287588,-0.287766,-0.287792,-0.288074,-0.288041,-0.288215,-0.287936,-0.288077,-0.287882,-0.288237,-0.288095,-0.288348,-0.287746,-0.28845,-0.287586,-0.287913,-0.287929,-0.287672,-0.288384,-0.288041,-0.287876,-0.288469,-0.287579,-0.288202,-0.288441,-0.287489,-0.288167,-0.288313,-0.287891,-0.287713,-0.28793,-0.363002,-0.628371,-0.389609,-0.0853132,-0.230315,0.989421,-0.17392,0.143657,0.0493581,-0.177106,-0.618848,-0.523316,0.997853,-0.748172,-0.66525,-0.386261,-0.392899,0.22647,-0.650009,-0.755542,-0.197442,-1.32017,-0.950538,-1.77827,-1.43803,-0.806456,-0.387914,-0.0986687,-1.34392,0.329854,-1.07561,-0.629658
-71.2397,0.994118,0.0272912,7,255,0,98.0354,-0.736078,0.230042,0.331762,-0.678746,0.00887938,0.0982785,0.0500458,0.629644,-0.275243,-0.190712,-0.037153,0.342461,0.0726817,1.589,0.330082,0.734462,0.229356,0.0773841,-0.366707,-0.459892,1.40305,-0.890632,-1.1041,-0.444892,-0.394474,0.553812,-0.546962,-1.05647,-0.368168,-1.92152,0.188512,-1.45138,-0.0595508,0.549321,0.703434,0.945837,-0.872253,2.06925,-0.478308,0.298744,-0.209507,0.00563971,-1.13189,-1.33934,1.16815,1.65489,-0.343661,-0.937749,1.77117,-1.4904,-1.22093,-0.670068,-0.61669,-0.128192,0.968476,-0.291876,0.578117,-0.455071,-0.791148,0.584045,-0.890151,-2.01079,0.992973,0.166843,1.35274,1.27279,0.361412,0.582888,0.152847,0.539454,0.92877,0.626179,-0.536714,-0.162297,-0.12326,-0.0700351,0.0266526,0.265674,0.0958094,1.05055,0.25788,0.512495,0.194458,0.0987702,-0.180849,-0.239522,0.933469,-0.510735,-0.645146,-0.230078,-0.198332,0.39875,-0.294346,-0.615155,-0.181769,-1.15983,0.168741,-0.86381,0.0125499,0.395923,0.492959,0.645586,-0.499163,1.35294,-0.251118,0.238148,-0.215891,-0.217061,-0.202919,-0.200174,-0.211446,-0.214796,-0.199519,-0.217913,-0.216393,-0.213286,-0.212985,-0.21023,-0.204046,-0.211154,-0.206247,-0.212074,-0.213969,-0.206214,-0.214528,-0.220848,-0.203907,-0.208567,-0.201878,-0.202329,-0.207469,-0.20622,-0.208645,-0.206465,-0.204269,-0.205976,-0.212534,-0.210423,-0.352933,-0.391113,-0.186741,-0.253046,-0.313418,0.927477,-0.248903,0.183458,-0.0232765,-0.12005,-0.592609,-0.44966,0.724602,-0.715623,-0.740902,-0.525646,-0.506201,0.187351,-0.59715,-0.727552,-0.38738,-1.36001,-1.15289,-2.16338,-1.29895,-1.01639,-0.520815,-0.365656,-1.70407,0.236542,-1.46036,-0.980504
-73.3476,0.983097,0.0272912,7,255,0,114.365,-0.358978,0.277694,0.377295,-0.119769,0.023475,0.28193,-0.598318,0.513938,-0.0990503,-0.671188,-0.262741,1.48124,0.482139,1.05541,1.38116,0.436157,-0.403545,0.805768,-0.433679,-1.64412,1.44735,-1.26628,-1.37345,0.0145831,-0.178568,1.31754,-0.343626,-1.82569,-0.563926,-2.9092,-0.169879,-1.40251,-0.791316,0.62107,-0.930044,-0.148644,-0.934341,1.1424,-1.41414,-0.204338,-0.35696,0.00683118,-0.436944,1.32835,-0.466157,-2.31989,-0.884011,-1.0413,-0.389619,-0.266399,0.242357,-0.980657,0.846931,1.08459,0.767308,0.457435,0.322966,0.677844,0.601716,0.581851,1.90215,0.312404,0.568636,0.945331,-1.18932,0.11959,-0.0493597,0.498255,0.175011,-0.0289223,-2.37649,-2.17857,1.76495,0.376932,-0.649223,-0.943267,-0.73335,0.162947,-0.350528,-0.0559018,0.111515,-0.37416,-0.805715,-0.184203,-0.821202,-1.44329,0.145532,-1.24911,-1.30419,-0.590823,-0.69009,0.0788138,-0.77492,-1.53661,-0.88814,-2.09346,-0.685625,-1.31912,-1.005,-0.279126,-1.0763,-0.674711,-1.07851,-0.0111957,-1.3251,-0.703334,-0.359944,-0.347885,-0.360144,-0.372807,-0.362998,-0.364073,-0.359621,-0.358779,-0.355304,-0.363659,-0.351174,-0.349551,-0.351718,-0.353835,-0.354753,-0.352329,-0.352849,-0.352985,-0.343966,-0.354825,-0.353075,-0.350502,-0.365084,-0.356143,-0.357297,-0.353556,-0.355764,-0.357157,-0.373194,-0.371842,-0.344903,-0.354385,0.0664472,-0.491355,0.0253591,0.0481291,-0.153767,0.963697,0.0282589,0.0567109,-0.0584825,0.56016,-0.631135,-0.675976,0.724782,-0.659336,-0.403794,-0.262899,-0.394684,0.651368,-0.466124,-0.680214,-0.300283,-1.49126,-0.895891,-1.47105,-1.18849,-0.751238,-0.406347,0.00193902,-0.95807,0.365353,-1.21614,-0.619237
-85.3835,0.998785,0.0272912,7,127,0,117.494,-1.17872,1.02388,0.943704,0.519774,-0.0337275,0.294244,-0.122459,0.563115,-0.550997,-0.868926,-0.397749,1.28397,0.527374,0.800528,1.20719,0.0229294,-0.582516,0.388777,-0.525655,-1.55656,1.62438,-0.810755,-0.821649,0.366701,-0.0842566,1.32013,-0.161656,-1.61167,-0.349582,-2.57163,-0.322206,-0.750352,-0.586301,0.690253,-0.791634,-0.0145152,-0.632482,1.27411,-1.44039,0.186912,-0.729531,0.00416539,-1.72056,-1.18431,0.89626,-0.0688832,-4.26645,-1.95042,-0.154861,0.153086,-0.7262,2.28672,0.921098,0.582135,-0.0521332,0.489344,-0.451048,-0.311934,-0.541957,-0.432338,0.962579,2.58646,-0.44457,1.64625,-1.0159,0.587737,-0.634561,0.664833,0.614238,1.67637,0.0910493,-1.22312,-1.00094,-0.14497,-0.432734,-0.611765,-0.346438,0.600564,0.174513,0.32833,0.557326,-0.109547,-0.450483,0.096467,-0.418464,-0.998982,0.792252,-0.579008,-0.585142,0.084036,-0.169905,0.620929,-0.21349,-1.03002,-0.319314,-1.57058,-0.303898,-0.544994,-0.452614,0.266233,-0.568241,-0.130633,-0.478619,0.595012,-0.933565,-0.0172063,-0.736697,-0.734464,-0.725797,-0.729818,-0.747302,-0.737655,-0.730176,-0.728893,-0.732556,-0.720006,-0.725694,-0.727106,-0.729748,-0.727492,-0.731409,-0.73083,-0.731788,-0.731332,-0.725521,-0.718757,-0.731382,-0.722673,-0.733762,-0.727082,-0.732174,-0.726761,-0.726972,-0.722548,-0.729151,-0.734625,-0.7337,-0.730135,0.365329,-0.134054,0.38979,0.493909,0.319505,1.38903,0.405325,0.398394,0.302234,0.853307,-0.263854,-0.275121,1.14994,-0.236439,0.0104476,0.103505,-0.103717,0.988233,-0.166539,-0.371216,0.0260033,-1.24588,-0.649272,-0.974189,-0.836463,-0.402242,-0.0803504,0.347638,-0.599829,0.805148,-1.03829,-0.0861996
-77.27,0.996565,0.0272912,7,127,0,126.106,-0.259667,0.445457,0.649788,0.0679805,-0.167121,0.236918,-0.472806,0.503624,-1.00893,-1.38268,-0.693588,1.12426,0.205213,1.28955,1.53157,-0.163014,0.164646,0.831224,0.207171,-1.41567,2.03504,-1.09331,-1.02815,0.469928,-0.531174,0.805207,-0.763377,-1.42888,-0.0731689,-2.00562,0.173948,-0.922252,-0.484839,0.540929,0.459036,0.667314,-0.784573,1.80296,-1.47655,0.298648,-0.787659,0.0461887,0.241217,0.0387968,0.967638,-2.26307,0.17895,-1.54673,-2.03876,-1.21401,0.0200385,-0.448905,1.70716,-1.05277,1.04649,0.329402,-0.159875,0.447269,-0.439963,0.477276,0.495267,3.26179,-0.251696,0.296384,-0.382157,0.230997,-0.489839,0.530039,-2.01603,0.917165,1.00345,0.228854,-0.483404,0.294026,-0.980927,-1.16916,-0.822114,0.0934003,-0.369456,0.176644,0.298529,-0.554904,-0.389887,-0.0541814,-0.36847,-1.18577,0.552091,-1.02342,-0.990606,-0.236139,-0.740318,-0.0672845,-0.857261,-1.19242,-0.509656,-1.48288,-0.385202,-0.937275,-0.716983,-0.200381,-0.241624,-0.136731,-0.867936,0.43521,-1.21643,-0.3224,-0.776518,-0.785867,-0.742965,-0.892187,-0.779394,-0.859101,-0.881827,-0.843733,-0.786734,-0.808394,-0.708808,-0.836285,-0.739323,-0.772445,-0.795044,-0.767,-0.807981,-0.765614,-0.764784,-0.637001,-0.799285,-0.77397,-0.805311,-0.77699,-0.810284,-0.763177,-0.880777,-0.745297,-0.741311,-0.777089,-0.809987,-0.774079,0.26329,-0.291227,0.115708,0.517923,0.0809123,1.50118,0.498362,0.472822,0.629641,0.985772,0.12956,-0.30923,1.4369,-0.213513,-0.14804,0.19387,-0.0788096,0.865186,-0.291076,-0.036654,0.313874,-0.761486,-0.244222,-1.21163,-0.766649,-0.439304,0.364993,0.422225,-0.837287,0.886614,-1.10408,-0.0330163
-71.1812,0.988742,0.0272912,7,255,0,116.653,-0.248075,-0.295446,-0.185712,-0.725817,-0.11734,0.181403,0.0115066,0.514371,-1.0862,-0.892809,-0.309316,0.76442,0.222456,1.81407,1.19745,0.07795,-0.188786,0.284055,-0.953581,-0.901149,1.67988,-0.689885,-0.989546,0.288831,-0.295217,0.879945,-0.923187,-1.92833,-0.347982,-2.00198,-0.30652,-1.62305,-0.484165,0.352191,-0.0837545,0.687886,-0.831901,1.4407,-0.82092,-0.406917,-0.319602,0.000899902,-1.24171,-0.183259,-0.57562,2.41976,-0.503176,1.04593,0.660048,-1.07144,0.55414,-1.00233,-1.36279,0.367284,-0.578706,-0.32413,0.850989,-0.925152,-0.0631643,-0.465763,-1.50865,-2.77539,-0.635474,-0.13782,0.307902,-2.00543,1.30636,-0.067077,1.84375,-1.43133,0.107286,-0.329944,-0.661424,0.123942,-0.547201,-0.447728,-0.147596,0.404702,0.125932,0.944611,0.62744,0.0516018,-0.0855994,0.157616,-0.478988,-0.452018,0.875591,-0.34335,-0.497487,0.160073,-0.140344,0.464125,-0.463354,-0.980372,-0.167485,-1.01825,-0.146159,-0.823341,-0.237534,0.192664,-0.0315743,0.365335,-0.416399,0.752559,-0.410751,-0.1978,-0.320719,-0.319766,-0.32012,-0.317424,-0.320054,-0.31866,-0.319008,-0.320566,-0.319103,-0.320503,-0.320828,-0.319271,-0.320122,-0.319893,-0.318836,-0.320434,-0.319658,-0.320021,-0.320959,-0.322099,-0.320173,-0.319726,-0.319324,-0.321406,-0.318426,-0.319662,-0.317942,-0.32089,-0.319505,-0.319898,-0.320197,-0.31949,-0.302402,-0.475164,-0.117927,0.0288029,-0.216765,1.26086,0.0937796,0.12934,0.00143805,0.258996,-0.78822,-0.465374,0.81925,-0.452278,-0.568432,-0.230651,-0.368527,0.441248,-0.758465,-0.831407,-0.266852,-1.18933,-0.87142,-1.84022,-1.09665,-0.814394,-0.384731,-0.021286,-1.20407,0.275367,-1.14105,-0.803807
-67.0816,0.968343,0.0272912,7,127,0,103.795,0.0446364,-0.0668563,0.210376,-0.324201,-0.209705,0.210602,-0.68264,0.679284,-1.02818,-1.14862,-0.221522,0.542487,0.375004,0.817735,1.0724,-0.441977,0.245955,-0.197466,-0.55264,-1.01652,1.06668,-0.71846,-0.593138,0.327977,-0.234896,0.0603632,-0.926731,-1.20242,-0.215462,-1.71575,-0.926301,-1.00289,-0.0975251,0.251767,-0.258157,0.202235,-0.452655,1.28713,-1.08866,0.0305379,-0.319432,0.0334111,1.4739,-0.294458,0.755183,-0.427756,1.61839,-0.49354,0.415269,1.25037,-0.908842,0.913443,1.71962,1.27976,-0.807408,0.219652,-0.247529,0.770023,0.564636,0.558849,2.44309,2.77033,0.868488,0.806267,-0.228183,0.758665,-0.241989,-0.221359,-1.86232,-0.781931,-0.491412,-1.30536,-0.515102,-0.0715631,-1.38106,-1.46288,-0.833116,-0.314137,-0.427906,-0.127166,0.0458265,-0.982868,-0.515567,-0.816775,-1.05804,-1.37314,0.0419367,-1.17068,-1.08555,-0.45985,-0.842201,-0.641636,-1.31215,-1.49942,-0.829,-1.84812,-1.31186,-1.36388,-0.748887,-0.511619,-0.858002,-0.545265,-0.990121,0.191686,-1.42215,-0.661896,-0.270187,-0.32927,-0.2942,-0.333724,-0.26536,-0.335922,-0.305557,-0.277656,-0.349797,-0.288913,-0.261978,-0.276674,-0.346408,-0.312093,-0.327702,-0.293705,-0.300567,-0.30076,-0.237805,-0.226872,-0.290415,-0.292494,-0.327056,-0.294084,-0.327517,-0.326828,-0.381654,-0.345557,-0.335851,-0.363045,-0.336642,-0.321823,-0.335212,-0.789958,-0.171733,-0.0367909,-0.204815,0.932782,0.0412281,-0.121986,0.248341,-0.0272357,-0.775142,-0.788655,0.744319,-0.562278,-0.522859,-0.241471,-0.333333,0.120552,-0.922899,-0.543718,-0.203511,-1.35079,-1.26068,-1.83387,-0.936929,-0.850456,-0.482588,-0.229657,-1.16407,0.459023,-1.49357,-0.511179
