# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = HJ_C_sim5_model
# start_datetime = 2022-03-05 10:41:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpMthmVV/standata-4a0c377b793a.json
# init = 2 (Default)
# random
#   seed = 1750050239
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim5-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim5-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=HJ_C_sim5_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,s_SI,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
39.6293,0.989919,0.0201714,8,255,0,10.1553,-1.15367,0.109253,-0.0612971,-0.636142,-0.0689995,0.195037,0.157805,0.0656542,0.246019,0.168691,0.0822756,0.158039,0.144336,0.126421,0.0903192,0.123658,0.185224,0.0588229,0.119637,-0.0182408,0.216229,0.165589,0.245233,0.0269064,0.0835837,0.14118,0.15904,0.173642,0.131599,0.0824206,0.0884967,0.142137,0.152711,0.243131,0.139792,0.169386,0.146252,0.164944,0.154201,0.090691,0.58565,-0.483327,-0.747932,-0.603807,-0.261474,-0.126399,0.656806,-0.421634,-0.137493,-0.266127,0.00809458,-1.12418,-0.856249,0.262712,-1.0426,-0.796407,-0.666106,-0.877679,-0.00250265,-0.91697,-0.918551,-0.532405,-1.67022,-1.31002,-1.71159,-1.39931,-1.18934,-0.542753,-0.476009,-1.67333,0.0861789,-1.65867,-1.06509
40.1907,0.949528,0.0201714,8,255,0,-11.6256,-0.379804,-0.0812115,-0.0793211,-0.458659,-0.221459,-0.0198529,-0.062958,0.0697209,-0.156732,-0.0322777,-0.154637,-0.0468568,-0.0762761,-0.0494408,-0.0289496,-0.110397,-0.036245,0.00939452,0.0466413,-0.0685516,-0.00657923,-0.108896,-0.0477697,-0.123152,-0.126089,-0.132453,-0.112213,-0.0882983,-0.182922,-0.0526146,-0.123012,0.0232296,-0.0765808,-0.0386224,-0.0636659,-0.0348916,0.0694019,-0.0372017,-0.00901095,-0.0575361,0.502642,-0.76149,-0.961564,-0.244514,-0.401957,-0.923252,0.722697,-0.336427,-0.0760373,-0.113157,0.0971952,-0.970128,-0.921697,0.361847,-0.823703,-0.975769,-0.758315,-0.696269,-0.0433189,-0.944356,-0.71286,-0.64659,-1.58873,-1.14824,-2.14046,-1.6986,-0.900769,-0.912841,-0.500183,-1.31573,0.0413495,-1.50025,-0.806722
44.9143,0.961265,0.0201714,8,255,0,-11.3557,-0.118747,-0.412577,-0.0649269,-0.753071,-0.186812,0.184076,-0.447186,0.0443002,-0.415922,-0.378497,-0.522472,-0.383677,-0.503155,-0.477914,-0.483987,-0.454261,-0.497165,-0.413993,-0.425619,-0.377073,-0.49191,-0.436934,-0.521467,-0.460817,-0.41903,-0.395875,-0.488493,-0.501822,-0.510899,-0.46493,-0.417559,-0.416689,-0.431343,-0.474933,-0.467312,-0.372814,-0.474773,-0.471475,-0.46052,-0.546043,0.505084,-0.387146,-0.797399,-0.521927,-0.108603,-0.134977,0.800193,-0.575357,-0.123409,-0.337695,-0.128395,-0.968007,-0.87842,0.251272,-0.990953,-0.68215,-0.665934,-0.635199,0.209388,-1.20032,-1.03973,-0.521175,-1.70414,-1.37449,-2.09492,-1.23639,-1.1619,-0.691667,-0.335638,-1.73772,0.138835,-1.83655,-0.841877
49.1512,0.964474,0.0201714,7,255,0,-15.2134,-0.0885089,0.115024,-0.303156,-0.382822,-0.0872183,0.0317488,-0.495863,0.0429618,-0.512761,-0.500855,-0.552458,-0.415175,-0.565461,-0.473703,-0.551002,-0.509095,-0.513016,-0.458224,-0.564486,-0.459411,-0.446294,-0.49554,-0.506672,-0.464204,-0.503848,-0.4667,-0.503256,-0.431266,-0.517263,-0.501103,-0.433137,-0.470472,-0.522938,-0.502685,-0.496829,-0.471095,-0.494662,-0.443569,-0.511432,-0.498767,0.478489,-0.682828,-1.1363,-0.530211,-0.446081,-0.986467,0.546258,-0.580517,-0.255043,-0.113508,-0.146443,-0.879733,-0.948652,0.458062,-1.09465,-1.14484,-0.791525,-0.850075,-0.365883,-1.04756,-0.903308,-0.544447,-1.45739,-1.11757,-1.85278,-1.635,-1.22831,-0.783039,-0.589416,-1.54565,-0.0188971,-1.47317,-1.04908
55.2894,0.931485,0.0201714,8,255,0,-11.2249,-0.653169,-0.155795,-0.113195,-0.444005,-0.208515,0.154048,-0.0504297,0.0337397,-0.143819,0.0172499,-0.0767845,-0.0748913,0.00191953,-0.099102,-0.0217807,-0.0830777,-0.0366342,-0.0597653,-0.0243597,-0.0952485,-0.0293277,-0.0784355,-0.0851535,-0.0280972,-0.0263298,-0.068976,-0.0137889,-0.0679583,0.0321494,-0.060965,-0.083757,-0.0797634,-0.0531282,-0.0146248,-0.0926035,-0.0449481,-0.0331663,-0.0528717,-0.0207884,-0.0467132,0.525587,-0.575269,-0.594653,-0.465452,-0.104961,-0.238796,0.673373,-0.15707,0.0380194,-0.244573,0.00193374,-0.811493,-0.873016,0.495668,-0.971302,-0.64464,-0.379818,-0.57577,0.33946,-0.928266,-1.03598,-0.640031,-1.56785,-1.23917,-2.18642,-1.34315,-1.03592,-0.898859,-0.276907,-1.62663,0.00427346,-1.99294,-0.833922
57.5604,0.916374,0.0201714,8,255,0,-17.2166,-0.316278,-0.219436,-0.417707,-0.78362,-0.212704,0.121744,-0.287428,0.0321037,-0.253085,-0.341209,-0.327333,-0.267296,-0.275449,-0.263264,-0.332201,-0.267164,-0.327796,-0.277424,-0.282973,-0.297696,-0.261019,-0.290114,-0.241329,-0.302954,-0.23477,-0.331785,-0.301125,-0.267676,-0.354805,-0.294761,-0.297923,-0.247682,-0.33755,-0.304263,-0.271256,-0.295343,-0.282581,-0.225347,-0.301641,-0.321557,0.503164,-0.423762,-0.988783,-0.51519,-0.344233,-0.599347,0.59052,-0.7132,-0.313373,0.00135684,-0.0528536,-0.897714,-0.828222,0.472681,-1.30311,-0.905214,-0.901804,-0.679355,-0.173766,-1.04328,-0.939738,-0.526834,-1.84175,-1.05457,-1.89508,-1.60076,-1.10102,-0.779411,-0.464824,-1.8405,0.190979,-1.94512,-0.888127
62.2007,0.74119,0.0201714,8,255,0,-11.6079,-0.970457,0.0281503,0.211111,0.0194056,-0.201521,0.101734,-0.133038,0.0399107,-0.109616,-0.126669,-0.148093,-0.142038,-0.123271,-0.143504,-0.167756,-0.160242,-0.120497,-0.113242,-0.158188,-0.144023,-0.106073,-0.127693,-0.0829958,-0.128973,-0.187909,-0.0964921,-0.11242,-0.10002,-0.0713187,-0.154041,-0.13902,-0.118756,-0.162977,-0.114605,-0.0681477,-0.0902469,-0.174815,-0.0985487,-0.0875282,-0.157012,0.554876,-0.739861,-0.979109,-0.612433,-0.363415,-0.392965,0.709068,-0.0647072,0.0416934,-0.210824,-0.156063,-0.967322,-0.964215,0.281824,-0.868406,-0.632507,-0.749959,-0.89179,0.0521732,-0.793577,-0.928494,-0.708756,-1.91808,-1.39456,-2.04064,-1.47706,-1.16744,-0.762536,-0.473985,-1.53572,0.0300842,-1.79814,-1.05624
65.8066,0.772043,0.0201714,8,255,0,-34.0392,-0.517006,0.103442,-0.00101678,-0.512115,-0.173245,0.10109,-0.171174,0.0388507,-0.179245,-0.181012,-0.206224,-0.17482,-0.187955,-0.115983,-0.235642,-0.215041,-0.214949,-0.147549,-0.191587,-0.174618,-0.200708,-0.187587,-0.129045,-0.203462,-0.192039,-0.21526,-0.160713,-0.128203,-0.205496,-0.173195,-0.155065,-0.175054,-0.193016,-0.199206,-0.1532,-0.195115,-0.216013,-0.142232,-0.172019,-0.152994,0.45552,-0.437642,-0.663385,-0.459595,-0.379759,-0.586917,0.752404,-0.207041,-0.394893,-0.13154,0.0312229,-0.62107,-0.915212,0.318005,-0.827114,-0.709375,-0.330729,-0.911961,-0.0454209,-1.09515,-0.864522,-0.647037,-1.69719,-1.19834,-2.04809,-1.41985,-1.11488,-0.651019,-0.356529,-1.51842,0.239757,-1.82167,-0.937755
45.345,0.915408,0.0201714,8,255,0,-7.7022,-0.360107,0.353748,0.315904,-0.0648017,-0.151589,0.16124,-0.837179,0.0432062,-0.891849,-0.85042,-0.902803,-0.802412,-0.864223,-0.859527,-0.911379,-0.838004,-0.785531,-0.835204,-0.840029,-0.838939,-0.792242,-0.821538,-0.793576,-0.852016,-0.871808,-0.761511,-0.731608,-0.899233,-0.902463,-0.813736,-0.777762,-0.812245,-0.821133,-0.864374,-0.783037,-0.783568,-0.883756,-0.820411,-0.808502,-0.770847,0.598308,-0.367158,-0.596511,-0.574422,-0.291809,-0.638706,0.752144,-0.463619,-0.244199,-0.016659,0.210689,-0.645471,-0.796843,0.347867,-1.00317,-0.496943,-0.283613,-0.68609,-0.108144,-1.09049,-0.849451,-0.78059,-1.5733,-1.47939,-2.09266,-1.44544,-1.30852,-0.801826,-0.270139,-1.44332,0.0757148,-1.67111,-0.95816
52.8168,0.546923,0.0201714,8,255,0,-18.213,-0.0786299,-0.394987,-0.279836,-0.53592,-0.381352,0.137423,-0.356592,0.0411947,-0.344668,-0.412321,-0.409591,-0.339806,-0.377907,-0.331128,-0.32146,-0.30949,-0.395681,-0.349672,-0.334563,-0.344699,-0.354496,-0.28281,-0.406413,-0.355233,-0.384822,-0.321885,-0.385873,-0.243418,-0.32713,-0.330163,-0.380478,-0.355293,-0.403982,-0.310454,-0.360752,-0.336317,-0.344035,-0.408263,-0.354456,-0.387088,0.555887,-0.86518,-0.996461,-0.50495,-0.202442,-0.52285,0.664489,-0.218386,-0.147387,-0.113472,-0.200665,-1.14328,-1.01744,0.312505,-0.713749,-0.844168,-0.821158,-0.866843,0.319874,-1.03257,-1.15044,-0.498245,-1.72644,-1.45863,-1.77903,-1.29516,-1.29343,-0.556581,-0.57365,-1.59845,0.0218773,-1.62777,-0.957955
72.5435,0.35921,0.0201714,8,255,0,-28.6838,-0.627168,0.0276047,-0.0955842,-0.424643,-0.19576,0.0708834,0.0994022,0.0305932,0.0962051,0.0752772,0.0906843,0.0549371,0.0908989,0.103471,0.155335,0.0688016,0.0598794,0.049432,0.0667597,0.0686058,0.06617,0.0281882,0.0914794,0.0715898,0.10029,0.0882453,0.0755275,0.0902376,0.120374,0.0925936,0.118191,0.0887141,0.0741413,0.109453,0.109042,0.0997237,0.046954,0.0726064,0.0934543,0.116373,0.497888,-0.63612,-0.742442,-0.454624,-0.345816,-0.501341,0.845253,-0.386476,-0.12701,-0.180206,-0.101782,-0.835276,-1.04979,0.660022,-0.974223,-0.784023,-0.615809,-0.731957,0.0580852,-1.08859,-0.956504,-0.777686,-1.64421,-1.31639,-2.13716,-1.3861,-1.13309,-0.841853,-0.621296,-1.60137,0.165736,-1.74381,-0.853545
53.0673,0.725312,0.0201714,8,255,0,-13.8982,-1.11676,0.0806887,-0.0386242,-0.510719,-0.158311,0.220131,0.144495,0.0308156,0.173118,0.108219,0.15014,0.174516,0.156436,0.160265,0.103042,0.1221,0.0943026,0.122509,0.136389,0.127855,0.0666591,0.169277,0.189576,0.0987613,0.108233,0.201085,0.139455,0.182875,0.11798,0.159255,0.176002,0.158574,0.16837,0.211603,0.180339,0.208095,0.158012,0.187262,0.142681,0.172422,0.407779,-0.60204,-0.886247,-0.576838,-0.231138,-0.527148,0.691153,-0.468898,0.0806796,-0.246478,0.058872,-0.68913,-0.809563,0.421996,-1.04196,-0.764395,-0.295072,-0.830324,0.211034,-1.00709,-1.11078,-0.578821,-1.61814,-1.1013,-1.66777,-1.37215,-0.924086,-0.856777,-0.398328,-1.77476,-0.379189,-1.65315,-1.10145
51.9048,0.9844,0.0201714,8,255,0,-5.02559,-1.29628,0.484666,0.37434,0.0528875,-0.044925,0.145584,-0.0527801,0.0340811,-0.0129367,-0.0871079,-0.0297392,-0.0756958,-0.0250283,-0.0964186,-0.134762,-0.0926139,-0.115494,0.00409775,-0.0282947,-0.0379513,-0.04991,-0.036784,-0.0558638,-0.082654,-0.075124,-0.0706949,-0.069471,-0.0467833,-0.0197496,0.00633991,-0.0426771,-0.0286986,-0.0338988,-0.0538965,-0.059693,-0.0493139,0.0331629,-0.10978,-0.0259356,-0.0245937,0.541323,-0.588468,-1.12504,-0.612019,-0.485482,-0.414101,0.610429,-0.0322889,-0.249407,-0.0111625,-0.0699744,-0.913748,-1.08284,0.102855,-0.977546,-0.837761,-0.692291,-0.66971,-0.0943416,-0.865529,-0.846118,-0.441268,-1.87332,-1.31737,-1.71511,-1.33617,-1.17486,-0.669834,-0.215204,-1.5974,0.127872,-1.47445,-0.892048
61.4079,0.621465,0.0201714,8,255,0,-27.7046,0.051045,-0.355017,-0.394605,-0.744849,-0.203822,0.119462,-0.407941,0.0272709,-0.387965,-0.424771,-0.362754,-0.453297,-0.431461,-0.418942,-0.471489,-0.410957,-0.452718,-0.352125,-0.382597,-0.457592,-0.364307,-0.415398,-0.397166,-0.431534,-0.389748,-0.384268,-0.437947,-0.380536,-0.439103,-0.42683,-0.415069,-0.368394,-0.430427,-0.371607,-0.410493,-0.398666,-0.420919,-0.463478,-0.420185,-0.438961,0.4975,-0.748227,-0.75916,-0.298468,-0.138926,-0.810224,0.574912,-0.257899,0.053339,-0.315469,0.0060826,-0.925073,-1.04934,0.525451,-0.859316,-0.786967,-0.383264,-0.757491,0.174432,-1.20531,-1.06393,-0.656067,-1.59787,-1.08137,-2.24754,-1.5725,-1.13306,-0.844986,-0.539875,-1.3934,-0.0554273,-1.84708,-0.95347
53.6251,0.296053,0.0201714,8,255,0,-17.7228,0.0598443,-0.266407,-0.329078,-0.834217,-0.114737,0.120549,-0.521337,0.0434765,-0.447399,-0.604537,-0.510273,-0.471775,-0.514472,-0.582036,-0.474741,-0.458053,-0.549641,-0.473623,-0.500073,-0.494236,-0.462216,-0.522635,-0.523393,-0.5026,-0.584256,-0.520285,-0.491037,-0.507158,-0.531867,-0.481429,-0.537979,-0.513766,-0.50716,-0.503761,-0.59865,-0.560546,-0.557967,-0.510497,-0.545695,-0.481373,0.490361,-0.767749,-0.850932,-0.324803,-0.182477,-0.736388,0.603405,-0.396457,0.0932532,-0.29378,0.0370472,-0.974741,-0.952768,0.36671,-0.704052,-0.769605,-0.444713,-0.788594,0.135025,-1.17739,-1.0211,-0.650676,-1.51302,-1.0733,-2.14671,-1.72428,-1.09142,-0.540153,-0.555215,-1.34927,0.0664119,-1.87912,-0.94064
42.4848,0.628512,0.0201714,8,255,0,-15.7116,-0.110677,0.245373,-0.0287914,0.0675271,-0.283266,0.0473642,-0.678348,0.0613973,-0.557619,-0.652931,-0.653381,-0.680961,-0.751331,-0.735814,-0.669411,-0.726775,-0.690421,-0.56623,-0.624098,-0.667039,-0.529197,-0.775996,-0.657711,-0.679717,-0.667427,-0.682312,-0.635511,-0.624392,-0.557279,-0.727363,-0.619351,-0.658177,-0.662742,-0.724177,-0.579296,-0.669861,-0.64751,-0.637276,-0.774953,-0.739669,0.55174,-0.656854,-0.797109,-0.592325,-0.527149,-0.535679,0.63751,-0.569108,-0.377318,-0.07402,0.073642,-0.798104,-0.759192,0.485828,-1.14557,-0.693058,-0.749871,-0.690085,-0.00241213,-0.984154,-0.926391,-0.557552,-1.85044,-1.3391,-1.91863,-1.57021,-1.0502,-0.945255,-0.360871,-1.72841,0.0913962,-1.4918,-0.970736
27.5306,0.969837,0.0201714,8,255,0,5.23154,-0.575698,0.47993,-0.0619577,-0.0767851,-0.0813694,0.19472,-0.639361,0.0898753,-0.835536,-0.567781,-0.62576,-0.630156,-0.670188,-0.673719,-0.648644,-0.619091,-0.711773,-0.700749,-0.623816,-0.703032,-0.694879,-0.856034,-0.619083,-0.616213,-0.604005,-0.594243,-0.718017,-0.780582,-0.534612,-0.664227,-0.528122,-0.581599,-0.623836,-0.628282,-0.726603,-0.640372,-0.665891,-0.646563,-0.599862,-0.751858,0.51187,-0.934535,-0.890395,-0.636256,-0.362948,-0.663876,0.404624,-0.436438,-0.135172,-0.245381,-0.119025,-0.982715,-0.886989,0.047749,-0.866958,-0.758421,-0.623913,-0.82419,0.0949966,-1.47628,-1.29502,-0.546877,-1.50421,-0.979649,-1.97088,-1.38819,-1.25547,-0.80997,-0.327936,-1.52268,0.0824304,-1.64752,-0.866457
29.2882,0.994792,0.0201714,8,255,0,13.248,0.128786,-0.416479,-0.197291,-0.866893,-0.142159,0.278829,-0.945145,0.0817289,-0.959977,-0.970335,-1.04655,-0.962869,-0.978628,-0.883687,-0.74373,-0.826631,-1.05742,-0.915745,-0.889981,-0.979351,-0.982385,-1.18939,-0.835965,-0.859691,-0.975972,-0.937411,-1.0011,-0.91893,-0.803988,-1.09785,-0.877133,-0.936699,-1.03971,-0.945976,-0.942709,-0.882962,-1.02555,-0.978658,-1.02331,-0.994242,0.575294,-0.590416,-0.678842,-0.527339,-0.533728,-0.761898,0.620546,-0.299524,-0.0107775,-0.15838,0.267363,-0.854282,-0.836936,0.431186,-1.10106,-1.01697,-0.449427,-0.845702,0.259586,-1.06934,-0.95508,-0.630459,-1.44361,-1.24883,-1.91246,-1.47473,-1.38568,-0.753854,-0.314192,-1.46785,0.102894,-1.80735,-0.954488
