# 0.227583, 0.106181, 0.0952155, 0.0965843, 0.0160012, 0.00705748, 0.233813, 0.287034, 0.370385, 0.326932, 0.301135, 0.287398, 0.275255, 0.308817, 0.283571, 0.300871, 0.276814, 0.274538, 0.293001, 0.327801, 0.331483, 0.286293, 0.295174, 0.293086, 0.291064, 0.299657, 0.306042, 0.359846, 0.282971, 0.367493, 0.33969, 0.319592, 0.310338, 0.282386, 0.30126, 0.295443, 0.321413, 0.355989, 0.340192, 0.291703, 0.00406956, 0.00983228, 0.0462352, 0.049358, 0.0444889, 0.0556622, 0.0473636, 0.0445482, 0.0464734, 0.0511943, 0.0491971, 0.0504085, 0.0478464, 0.0486017, 0.0443299, 0.0497598, 0.0455567, 0.0475426, 0.0484642, 0.0454827, 0.0483106, 0.0494785, 0.0478843, 0.0535118, 0.0482738, 0.0577076, 0.0497343, 0.0468866, 0.0484957, 0.0444459, 0.0529709, 0.0589649, 0.0536793, 0.049011, 0.0492961, 0.0587373, 0.0621962, 0.0464496, 0.0532875, 0.049641, 0.0494963, 0.0673806, 0.0495177, 0.0486909, 0.0464001, 0.0530542, 0.0455527, 0.0503424, 0.0493509, 0.0502608, 0.0493139, 0.0454803, 0.0481151, 0.0486051, 0.0469065, 0.0468056, 0.0446749, 0.0441067, 0.0466924, 0.0499402, 0.0501284, 0.0532129, 0.0583961, 0.0478919, 0.0521424, 0.0489627, 0.0493384, 0.0519266, 0.0452932, 0.0513855, 0.049073, 0.0568118, 0.0504907, 0.0530762, 0.0500997, 0.0508749, 0.052909, 0.0466003, 0.0480747, 0.0408866, 0.048556, 0.0505582, 1.07688, 0.479428, 0.469628, 0.485125, 0.474965, 0.484765, 0.478352, 0.477837, 0.481299, 0.475633, 0.478967, 0.479574, 0.480597, 0.477236, 0.472657, 0.480159, 0.482058, 0.478815, 0.490219, 0.488482, 0.486835, 0.479351, 0.481095, 0.481349, 0.48274, 0.484772, 0.473463, 0.481336, 0.479313, 0.478549, 0.48335, 0.477772, 0.478227
-3747.22,0.998305,0.00857136,9,511,0,3832.21,0.134178,0.475018,0.812806,0.153905,-0.284582,0.210784,-0.715868,0.45618,-1.2315,-0.84835,-0.90601,-0.454429,-0.315356,-0.17875,0.199527,-0.796807,-0.651299,-0.298576,-0.765656,-1.43448,-0.204191,-1.04505,-0.949863,-0.332003,-0.273698,-0.559431,-0.958561,-1.24672,-0.784757,-1.45207,-0.770036,-0.930862,-0.665312,0.0645614,-0.702651,0.147482,-0.947372,0.514672,-1.30508,-0.406297,-0.00755569,0.454062,0.475308,-0.205079,-0.778043,0.262701,0.516213,0.312056,-0.337345,-0.0186981,0.205555,-0.41861,-0.248206,-0.0264598,0.683275,0.152856,0.0770167,-0.190721,-0.570846,-0.0071062,-0.290744,0.381597,-0.243646,0.237253,-0.0206815,-1.25571,-0.595167,-0.388355,0.325804,0.359623,-0.64751,-1.03942,-0.487888,-0.149607,-0.201258,-0.957389,0.830794,0.0872486,0.135582,-0.319057,0.401871,-1.53776,0.0866011,-0.422406,0.182051,0.174722,-0.171618,0.564813,-0.0583234,0.0166198,-0.60168,0.276773,-0.438396,-0.415726,-0.549097,0.183459,0.646516,0.56199,0.0163746,0.631243,-0.0714806,-0.0276543,1.26151,0.689487,-0.23299,0.114367,-0.560532,0.491539,-0.15009,0.247416,-0.0789772,0.197418,-0.627529,-0.514944,-0.0569551,-0.330089,0.350953,0.50935,0.383482,-0.0465891,-0.0646886,-0.26904,0.179648,0.516495,0.114871,0.190935,0.770111,0.394987,1.71166,0.695409,0.960499,0.8648,1.18223,0.0274035,-0.103216,1.4045,0.242936,0.0529996,0.519062,0.283887,1.08596,-0.0611295,0.202839,0.495565,-0.513311,-0.50998,-0.943434,-0.52273,0.0919071,0.272453,0.670429,-0.703483,1.49329,-0.881424,0.146371
-3769.22,0.999331,0.00857136,9,511,0,3858.47,0.645413,-0.0102704,0.530997,0.268969,-0.505646,0.26083,-0.759453,0.580869,-1.94507,-1.29192,-0.810512,-0.397553,-0.28907,-0.237846,0.162492,-0.910282,-0.443293,-0.649823,-0.759373,-1.29435,0.380647,-0.905437,-1.0015,-0.113024,-0.788705,-0.569175,-0.998442,-1.97158,-0.708339,-1.456,-1.06399,-0.0936166,-0.709357,-0.336843,-1.42093,-0.558317,-0.518394,-0.0433799,-1.29979,-1.07441,0.0628677,0.429035,0.311482,0.0501084,-0.740137,0.279654,0.286538,0.119338,-0.00581199,0.317065,0.393188,-0.332613,-0.143076,0.0835161,0.542792,0.229308,0.538426,-0.243835,-0.232058,0.303843,-0.110187,0.632681,-0.038415,0.390376,0.294915,-0.881547,-0.789484,-0.247889,0.62175,-0.0157421,-0.545592,-0.998382,-0.223537,-0.743443,0.254962,-0.774566,0.786869,0.0245599,0.429649,-0.0876083,0.316308,-1.49696,0.418682,-0.352214,-0.0941007,0.33971,-0.260345,0.385118,0.0383231,0.468882,-0.950728,0.377237,0.0969279,-0.14636,-0.557825,-0.0587534,0.210629,0.459824,-0.100917,0.327341,-0.190684,-0.0316482,0.839051,0.859175,-0.33661,-0.258949,-0.072454,0.223478,-0.407266,0.203984,-0.129451,0.55927,-0.879571,-0.457179,0.397989,-0.197222,0.778563,0.860725,0.184633,0.162513,0.0177882,-0.438651,0.257751,0.822109,0.530516,0.682894,1.16912,0.730034,2.18572,0.90648,1.24746,1.42858,1.52263,0.3552,0.275555,2.12259,0.707836,0.426249,0.776968,0.54791,1.30727,0.148908,0.359248,0.959085,-0.147569,0.140034,-0.42173,-0.321255,0.518786,0.469212,1.06805,-0.317902,1.79011,-0.392365,0.479552
-3766.35,0.998849,0.00857136,9,511,0,3845.25,0.961764,0.335435,0.239317,-0.0931669,-0.145828,0.198549,-0.713154,0.343887,-0.868889,-0.835006,-0.768899,-0.25356,-0.738348,-0.394645,-0.665756,-0.418027,-0.586116,-0.218982,-0.855474,-0.769836,0.208441,-0.83814,-0.664757,-0.309046,-0.834187,-0.622744,-0.753113,-1.0516,-0.0983893,-0.608735,-0.781131,-1.22301,-1.24502,-0.810299,-0.55235,-0.510185,-0.758119,-0.303639,-1.57693,-1.03291,0.0287461,0.429304,0.218066,0.0811603,-0.887511,0.372229,-0.0431826,-0.125111,-0.612781,0.228336,0.209926,-0.426752,-0.224871,0.278597,0.497943,0.525215,0.212489,0.120287,-0.783262,-0.265886,-0.357843,0.0156025,-0.390985,0.309442,-0.0780609,-0.529107,-0.765409,-0.00585432,0.602082,0.170677,-0.58414,-0.693525,-0.172601,-0.462545,0.0256012,-0.527121,0.691302,-0.291818,0.243863,-0.125294,0.457445,-1.50385,0.0602796,-0.621797,0.127474,0.019914,0.248666,0.721496,0.228668,0.253784,-0.427293,-0.0490724,-0.0398018,0.0375689,-0.377005,0.291845,0.459609,0.475923,-0.107848,0.51113,-0.579584,0.758807,0.733488,0.615685,-0.0361409,0.0538802,-0.620079,0.833528,-0.634687,-0.0262149,-0.335695,0.778006,-0.100374,-0.442946,-0.580578,-0.200637,0.149206,0.20921,0.554324,-0.185091,0.0531544,-0.281122,0.328046,0.975801,0.635468,0.585616,1.3632,0.90267,2.09916,1.07468,1.28228,1.38194,1.74309,0.502348,0.549708,2.20968,0.858873,0.824737,0.975172,0.743224,1.44569,0.364845,0.556402,0.989821,0.0328367,0.0160249,-0.703272,-0.429838,0.560336,0.715155,1.27123,-0.375358,1.87011,-0.26436,0.584387
-3767.21,0.999965,0.00857136,9,511,0,3842.41,0.938277,-0.302703,-0.101424,-0.663045,-0.283643,0.338682,-0.459309,0.48188,-1.48659,-1.0142,-1.03808,-0.0890062,-0.576645,-0.287709,0.00564074,-0.989988,-0.621098,0.105603,-0.463061,-1.75688,-0.0977869,-0.955123,-1.08546,-0.189468,-0.614812,-0.416986,-0.6423,-1.15988,-0.446978,-1.40509,-0.858721,-0.9077,-0.601935,-0.0565603,-1.20814,-0.807738,-1.28947,-0.259672,-0.745378,-0.125436,-0.0360307,0.502398,0.604157,0.024559,-0.221851,0.308197,0.1588,0.178071,-0.250366,-0.0384235,0.54786,-0.267083,0.426194,-0.469995,0.810284,0.289081,0.449872,-0.704076,-0.0607208,0.115563,-0.366967,0.792513,-0.67656,0.0452768,0.307077,-1.21227,-0.770459,-0.0855758,0.62045,0.122961,-0.202704,-1.22049,-0.0823382,-0.277847,-0.0656032,-1.15102,1.48023,-0.245,0.143122,-0.180246,0.3179,-1.82484,0.39217,-0.168073,0.302688,0.650939,-0.133792,0.531957,0.086527,-0.0516029,-0.997563,0.190074,0.244701,-0.258659,0.032414,-0.00558847,0.694664,0.432656,-0.415835,0.504466,0.0988645,0.649674,0.907811,0.821395,-0.367276,0.0839179,-0.451821,0.258213,-0.177285,0.136181,-0.13208,0.512644,-0.42009,-0.512231,0.378743,-0.226757,0.552321,0.747313,0.223234,0.0210509,-0.183874,-0.147683,0.265854,0.401528,0.28201,0.735749,0.920586,0.559056,1.92802,0.839618,1.09505,1.07561,1.67266,0.303479,0.0739049,1.44122,0.31651,0.386875,0.836708,0.377521,1.12219,0.313268,0.143726,0.819727,-0.201106,-0.0753312,-0.771317,-0.147695,0.113043,0.309653,0.914406,-0.737761,1.48168,-0.494054,0.407303
-3739.87,0.999503,0.00857136,9,511,0,3839.67,-0.233605,0.684338,0.844189,0.267099,-0.288954,0.0536259,-0.801576,0.463098,-1.02109,-1.10348,-0.98673,-0.241333,-0.383931,-0.154852,-0.355387,-0.132188,-0.468063,-0.338232,-1.13281,-1.05913,-0.0605055,-0.971601,-0.87441,-0.408663,-0.945584,-0.258814,-0.969757,-1.22507,-0.792196,-1.23228,-0.929075,-0.684371,-1.18403,-0.579546,-0.366003,0.414677,-0.680709,0.625106,-1.01468,-0.445457,-0.0468914,0.441468,0.0595205,0.155183,-0.580262,0.251316,-0.26648,0.426339,-0.502524,0.29325,0.121424,0.0245213,-0.219793,0.300979,0.486983,0.34566,0.371824,0.127788,-0.71527,-0.102751,-0.433334,0.236268,-0.899219,0.225617,0.24117,-1.07121,-0.624459,-0.20254,0.62432,0.229115,-0.478783,-0.630076,-0.294296,-0.315313,0.247742,-0.463789,1.03036,-0.128515,-0.0256408,-0.245044,0.709025,-1.35308,-0.0745459,-0.454348,0.0116561,0.295283,0.217285,0.568872,0.242109,0.147706,-0.550914,0.225878,0.202886,-0.378541,-0.649111,-0.0197923,0.376022,0.585581,-0.231025,-0.164822,-0.10469,0.277799,0.489073,0.608769,-0.0871396,0.051953,-0.404482,0.481369,-0.0322262,-0.150226,-0.0401753,0.887652,0.0313892,-0.372746,-0.307621,-0.162732,0.245485,0.68345,0.182342,-0.140494,-0.0646905,-0.0610177,0.189727,-0.00391182,-0.329757,-0.164683,0.393103,-0.00826387,0.874341,0.226757,0.44214,0.432059,0.611906,-0.525997,-0.343997,0.751873,-0.293798,-0.421971,-0.0482585,-0.328034,0.591888,-0.653502,-0.485594,-0.0797002,-1.00086,-0.953797,-1.40611,-1.05658,-0.532954,-0.527627,0.160017,-1.30666,0.747239,-1.38698,-0.361296
-3749.36,0.983249,0.00857136,9,511,0,3823.79,-0.474487,0.0746785,-0.136263,-0.665738,-0.0993394,0.129177,-0.623353,0.326144,-0.852542,-0.953871,-0.558159,-0.662204,-0.881948,-0.0854101,-0.601059,-1.21273,-0.503517,-0.333867,-0.94071,-0.947397,-0.281679,-0.533315,-0.754659,-0.667764,-0.778739,-0.448659,-1.1515,-1.14578,-0.732872,-1.45729,-0.492202,-0.934021,-0.276815,-0.35548,-0.463086,-0.382597,-1.2463,0.239212,-0.721648,-0.38018,-0.0727513,0.492604,0.122921,0.117872,-0.625218,0.410068,-0.157336,0.451992,-0.502806,0.484524,0.232923,-0.0951562,-0.101194,0.35269,0.5774,0.153759,0.405189,0.03845,-0.745163,-0.149592,-0.613488,0.257349,-0.897269,0.113404,0.164628,-1.09882,-0.673802,-0.0742369,0.783459,0.354292,-0.835136,-0.593183,-0.645146,-0.637487,0.0063851,-0.686284,1.06236,-0.000646944,0.246912,-0.442198,0.787002,-1.50251,-0.187669,-0.462515,0.351813,0.363085,0.122875,0.480856,0.31211,0.0193825,-0.882336,0.0758997,0.297068,-0.059295,-0.483983,-0.120781,0.316083,0.659112,-0.0369545,-0.189291,-0.0673665,0.380973,0.638052,0.932282,-0.0143736,0.201278,-0.558869,0.718951,-0.184626,-0.147011,-0.324699,0.673729,-0.289652,-0.463824,-0.288324,-0.381413,0.307347,0.715864,0.290056,-0.335781,-0.244661,-0.233732,0.321673,-1.08605,-1.28469,-1.14019,-0.702843,-1.00958,0.281719,-1.10556,-0.581741,-0.483505,-0.18378,-1.50823,-1.4545,-0.234125,-1.22273,-1.32071,-1.0425,-1.34406,-0.606487,-1.74012,-1.60045,-0.897426,-2.14456,-1.91233,-2.38114,-2.02365,-1.60982,-1.4013,-0.847402,-2.48807,-0.289411,-2.12976,-1.31936
-3764,0.999857,0.00857136,9,511,0,3831.78,-0.387461,-0.345463,-0.170194,-0.314977,-0.461777,0.200377,-0.947539,0.436891,-1.73331,-1.5483,-1.48193,-0.706983,-0.756823,-0.993862,-0.245473,-0.59979,-1.14866,-0.94187,-1.04074,-1.42689,-0.206368,-1.34212,-0.891801,-0.33942,-1.01365,-0.465202,-0.630278,-1.404,-0.95822,-1.08821,-1.51493,-0.814167,-1.67052,-0.62799,-1.15173,-0.332322,-0.572037,-0.105971,-1.47588,-1.09914,-0.0419762,0.4857,0.266043,0.274559,-0.28097,-0.0186811,0.178612,0.145873,-0.685011,0.296722,0.381887,-0.424864,-0.112679,-0.497172,0.527174,-0.38721,0.366614,-0.284329,-0.253144,-0.324505,-0.349785,0.38887,-0.532183,0.516945,0.105136,-1.01813,-1.16045,-0.163803,0.0829465,-0.104563,-0.0985994,-0.91013,-0.209749,-0.678516,0.214102,-1.07206,0.911178,-0.281544,0.0316216,-0.100566,0.670276,-2.03966,0.294144,-0.558085,0.330719,0.460089,0.0378748,0.224997,0.0572456,0.18115,-0.3401,0.246594,0.0152687,-0.107357,-0.519258,-0.182066,0.386016,0.546805,-0.46401,0.876054,-0.0389099,0.856885,1.15696,0.68981,0.0791774,-0.184332,-0.533192,0.41177,-0.6352,-0.142107,-0.643988,0.369732,-0.264272,-0.44398,-0.302267,0.069894,0.578056,0.575487,0.382668,0.0969391,-0.346042,0.00374216,0.314262,-1.10493,-1.56372,-1.16966,-0.623479,-1.06037,-0.0237726,-0.783582,-0.702331,-0.607438,-0.38103,-1.43779,-1.544,-0.111729,-1.51331,-1.44742,-1.05823,-1.24494,-0.264882,-1.52642,-1.62028,-1.13644,-2.1175,-1.7604,-2.5334,-2.09167,-1.61652,-1.35173,-0.793173,-2.49968,-0.284749,-2.39695,-1.48178
-3761.24,0.999999,0.00857136,9,511,0,3842.87,-0.0745243,-0.147443,0.167879,-0.255239,-0.254683,0.132245,-0.847018,0.386252,-1.21199,-0.642422,-0.731518,-0.730343,-0.798377,-0.133061,-0.764789,-1.12851,-0.381778,-0.0268198,-0.43622,-1.04075,-0.30485,-0.587448,-0.271146,-0.637557,-0.964184,-0.505074,-0.771687,-0.847588,-0.631741,-1.29663,-0.884692,-0.925985,-1.0234,-0.287289,-1.03851,-0.217891,-1.05028,-0.382124,-1.07781,-0.448769,-0.052137,0.585511,0.322979,0.460974,-0.679427,0.418372,-0.0658758,-0.137711,-0.663711,0.0339816,0.598894,-0.710747,0.157564,-0.174583,0.629964,0.0610558,0.756765,-0.100897,-0.437743,-0.361688,-0.299888,0.708115,-0.568387,0.0920094,0.103819,-0.724974,-0.558941,-0.124603,0.206052,0.0685571,-0.595334,-1.20454,-0.420824,-0.970936,-0.238562,-0.968625,0.943972,-0.148909,0.0457492,-0.0858453,0.315722,-1.51069,0.502228,-0.285123,0.430315,0.306824,-0.0867526,0.46328,0.119265,0.292339,-0.703734,0.1396,0.321602,-0.218235,-0.40271,-0.478429,0.099692,0.799008,-0.184332,0.419984,0.185764,0.785429,0.803405,0.495037,-0.0886917,0.243452,-0.872142,0.606392,-0.879764,0.0650472,0.0225224,-0.00892798,-0.518445,-0.210031,-0.039002,0.0261332,0.82313,0.713063,0.328718,0.216008,0.144798,-0.173152,0.376851,-0.482741,-0.635818,-0.314006,0.0260779,-0.503343,0.877542,-0.235746,0.0210621,0.0726496,0.364587,-0.801991,-0.810462,0.521622,-0.737933,-0.608596,-0.441228,-0.669504,0.332303,-1.00306,-0.648319,-0.463238,-1.46791,-1.13112,-1.81318,-1.48801,-0.914924,-0.768106,-0.140911,-1.58791,0.197436,-1.86879,-0.683462
-3768.06,0.999636,0.00857136,9,511,0,3841,-0.131807,0.600143,0.289609,-0.0523439,-0.066363,0.269345,-0.867549,0.304967,-1.35381,-1.01831,-0.747974,-0.662221,-0.627356,-0.494936,-0.166469,-0.856244,-0.863577,-0.802676,-1.11284,-0.651514,-0.211428,-1.15853,-0.98329,-1.19427,-0.467498,-0.650278,-0.867467,-0.799813,-1.29588,-1.03381,-1.21725,-0.827481,-0.570193,-0.575685,-0.514809,-0.954859,-1.08407,-0.250373,-1.0767,-0.972632,0.0287272,0.546473,0.682335,0.118612,-0.44856,0.29197,-0.164601,0.242322,-0.271678,0.571996,0.811784,-0.349902,0.13508,-0.181631,0.605076,0.624454,0.318206,-0.348982,-0.57906,-0.180186,-0.314588,0.337913,-0.642198,0.643146,-0.143106,-1.67587,-0.586621,-0.172153,0.707064,0.465396,-0.326542,-0.843332,-0.0111145,-0.142188,0.411302,-0.685158,0.882105,-0.459623,0.572182,-0.231153,0.845525,-1.36168,0.368328,-0.428869,0.00843928,0.404446,0.111533,0.456061,-0.0816893,-0.247128,-0.69032,0.118856,-0.296078,0.0415394,-0.596603,-0.00127612,0.554986,0.692333,-0.378603,0.148511,-0.433915,0.380026,0.543265,0.945601,-0.00565752,-0.0729671,-0.536084,0.615879,-0.161278,-0.13912,0.143066,0.82184,-0.681847,-0.694588,-0.122982,-0.265874,0.0964998,0.725274,-0.137511,-0.0580374,-0.0419436,-0.591508,0.447092,-0.103915,-0.242782,-0.18707,0.315093,0.169965,1.13155,0.274686,0.427303,0.360753,0.766099,-0.345953,-0.314799,0.977396,-0.19458,-0.262667,-0.0642788,-0.231877,0.420552,-0.700154,-0.614906,0.104946,-1.04826,-0.833789,-1.34914,-0.989377,-0.313783,-0.444838,0.212277,-1.26115,0.997865,-0.917445,-0.332816
-3777.62,0.993597,0.00857136,9,511,0,3850.19,-0.145793,-0.281312,-0.191093,-0.635386,-0.252151,0.184912,-0.24205,0.476905,-0.821059,-0.833795,-0.787631,0.234963,0.113142,-0.183901,0.337602,-0.18574,0.395204,-0.35823,0.20869,-0.490935,0.0218239,-0.382894,-0.153748,-0.0857758,-0.84553,-0.354667,-0.352471,-0.238301,0.283993,-0.842523,-0.73866,-0.967156,-1.00938,-0.152381,-0.247906,0.0893914,-0.928616,0.478455,-1.01179,0.759562,-0.0948734,0.534815,0.772469,0.129023,-0.582503,0.127204,0.0224947,-0.0869575,-0.714438,0.419422,0.594766,-0.271662,0.0489087,-0.300229,0.540636,0.111345,0.373674,-0.22019,-0.486629,-0.328788,-0.22094,0.989814,-1.06364,0.291599,-0.1207,-1.12988,-0.834352,-0.164805,0.607573,0.46215,-0.515477,-0.752332,-0.142307,-0.198694,-0.0302402,-1.05815,0.756606,-0.101127,0.463121,-0.340465,0.633961,-1.80625,0.218338,-0.437906,0.418743,0.54351,0.1919,0.539908,-0.350398,-0.0906441,-1.01639,0.129353,-0.200642,-0.23544,-0.397227,0.246393,0.421312,0.550671,-0.32692,0.614001,-0.654479,0.0952844,0.809028,1.02596,-0.472278,0.0459654,-0.52794,0.627511,-0.223202,0.132571,-0.0594739,0.342911,-0.241403,-0.871344,-0.109268,-0.0360536,0.0768764,0.951119,-0.00118247,-0.3355,-0.379942,-0.760268,0.431234,-0.165369,-0.660719,-0.312023,0.0640653,-0.227733,0.909665,0.0137994,0.228641,0.36531,0.344915,-0.776306,-0.581876,0.59374,-0.500903,-0.449584,-0.165589,-0.521581,0.522586,-0.691994,-0.77252,-0.346351,-1.14245,-1.03834,-1.68839,-1.46447,-1.02574,-0.675525,-0.116895,-1.60544,0.462829,-1.73999,-0.450145
-3763.81,0.999941,0.00857136,9,511,0,3852.1,-0.792969,0.214507,0.352069,0.370665,-0.320728,0.0799571,-0.252989,0.340064,-0.677959,-0.114382,0.125388,-0.259095,-0.220725,0.37831,0.251403,-0.30978,-0.232096,0.192092,-0.538636,-0.632833,0.327639,-0.400755,-0.203871,0.141381,-0.350744,0.329406,-0.164378,-0.66481,-0.187029,-0.651519,-0.835316,0.101578,-0.395448,-0.191823,-0.187146,0.136459,-0.595583,0.377469,-0.773094,-1.02784,-0.144045,0.501347,0.677926,0.254889,-0.499027,0.0252636,-0.424876,0.279946,-0.634407,0.332274,0.215117,-0.0861679,-0.0266343,-0.383963,0.47148,0.129433,0.376226,-0.397384,-0.539538,-0.0318422,-0.00551187,0.713441,-0.866288,0.153856,-0.174585,-1.08275,-0.81496,-0.257242,0.383104,0.0664646,-0.456336,-0.868301,-0.101432,-0.317787,0.31087,-1.09541,0.421468,0.0990861,0.526399,-0.119287,0.324298,-1.4825,-0.0368502,-0.349236,-0.112299,0.512975,-0.0231215,0.544333,-0.168048,0.395424,-1.28743,-0.1725,0.101135,-0.329771,-0.093893,0.484093,0.433033,0.386011,-0.614053,0.747444,-0.248239,0.174867,0.686625,0.521022,-0.447428,-0.019436,-0.520987,0.875421,-0.498392,0.163665,-0.317754,0.676678,-0.172961,-0.654469,0.0857431,0.214517,0.400661,0.620117,-0.0607366,0.0475913,-0.185686,-0.0941826,0.311288,-0.215205,-0.749375,-0.51024,-0.151185,-0.346168,0.741553,-0.181809,-0.0257956,0.117224,0.364468,-1.03212,-0.813445,0.557342,-0.627094,-0.758863,-0.305933,-0.65995,0.29249,-0.948229,-0.998541,-0.484794,-1.35947,-1.16669,-1.73567,-1.45405,-1.08922,-0.605114,-0.281929,-1.72909,0.331879,-1.60288,-0.751278
-3752.46,0.994921,0.00857136,9,511,0,3827.85,-0.218192,-0.0637435,-0.165288,-0.656726,-0.16504,0.216892,-0.089607,0.599326,-0.442329,-1.03998,-0.312521,0.231504,-0.00926147,0.400266,0.250342,-0.263961,-0.177742,0.494983,-0.54316,-0.873526,0.762687,-0.481361,-0.407552,0.0260395,-0.0546372,0.370032,-0.14937,-0.823202,-0.181709,-0.624543,-0.151974,-0.385724,-0.375218,0.426737,-0.335789,0.652267,-0.620619,1.40128,-0.615439,0.00900312,-0.0571025,0.518329,-0.0977853,-0.0421646,-0.647598,0.601654,0.400171,-0.0202229,-0.239848,0.258746,0.566733,-0.658497,0.23178,0.041746,0.5984,0.502362,0.0485637,0.185391,-0.299411,-0.278785,-0.788164,0.0737043,-0.210764,0.217502,0.353722,-0.798917,-0.378769,0.00577249,0.649494,0.275396,-0.295223,-0.831298,-0.665816,-0.464308,-0.193185,-0.52362,1.5137,-0.500113,-0.297789,-0.329307,0.520629,-1.39859,0.514875,-0.303117,0.338252,0.269339,-0.0904317,0.42461,0.236327,-0.106417,-0.0601916,0.233057,0.061341,-0.0115653,-0.758488,-0.339561,0.345841,0.59268,0.211066,0.0793152,-0.145458,0.709698,0.719062,0.838061,-0.0260717,0.276716,-0.587291,0.280668,-0.178776,-0.238406,-0.0809996,0.184947,-0.51149,-0.259728,-0.198349,-0.446762,0.327454,0.511764,0.782118,-0.254053,-0.127083,-0.256145,0.161069,-0.0316454,-0.531462,-0.0314015,0.348082,-0.112801,1.30743,0.223046,0.227969,0.29099,0.71701,-0.335622,-0.602343,0.870533,-0.392217,-0.254304,-0.203303,-0.123754,0.513255,-0.388484,-0.531865,-0.213446,-1.09288,-0.930534,-1.54136,-1.06826,-0.417346,-0.381628,0.193498,-1.14428,0.92538,-1.35167,-0.360366
-3750.5,0.995262,0.00857136,9,511,0,3828.59,-0.0662774,0.507979,0.126524,-0.146779,-0.135923,0.192853,-0.198676,0.521416,-0.884943,-1.20201,-0.466564,0.0868979,-0.230795,0.0790973,0.0838223,-0.486753,-0.500559,0.0928425,-0.691172,-1.11729,0.668141,-0.506802,-0.424243,-0.0238593,-0.0210602,0.314895,-0.0555034,-0.99284,-0.192852,-0.683656,-0.270179,-0.581444,-0.515226,0.24557,-0.501964,0.340801,-0.81476,1.08264,-0.815952,-0.208849,0.033496,0.448395,0.0164927,0.0110096,-0.122918,0.490391,0.351184,0.0530679,-0.00507581,0.358573,0.692237,-0.470396,0.0566849,0.254026,0.271545,0.390462,0.412395,-0.0106163,-0.722906,0.0760119,-0.851003,0.191291,-0.185208,0.434897,0.518112,-0.585474,-0.255698,-0.0416609,0.635009,0.63517,-0.278054,-0.88528,-0.462106,0.0491946,-0.192377,-0.458413,1.3336,-0.0763525,0.329506,-0.209614,0.490832,-1.20487,0.240161,-0.267775,0.287051,0.213343,-0.0300799,0.467284,0.13575,-0.216537,-0.380716,0.116224,-0.223218,-0.361107,-0.687034,0.0384863,0.240356,0.567198,0.0347574,0.823484,-0.102182,0.633594,1.1454,0.848284,-0.278821,0.21334,-0.581181,0.21752,-0.437424,-0.15567,-0.102538,0.29429,-0.257859,-0.350601,0.305651,-0.0743963,0.0281595,0.65042,0.450853,0.0915091,-0.0481456,-0.140319,0.11425,0.216033,-0.105145,0.390603,0.820095,0.282113,1.58596,0.715448,0.725294,0.758483,1.17392,0.125103,-0.235257,1.15541,-0.0596383,0.110944,0.261894,0.247266,0.863347,-0.0158136,-0.190923,0.253074,-0.601043,-0.417592,-1.12088,-0.678671,-0.133076,0.0268995,0.500799,-0.906713,1.24402,-0.885425,0.106473
-3743,0.99805,0.00857136,9,511,0,3826.64,-0.447619,0.476435,0.0298542,0.0379872,-0.190011,0.16667,-0.121863,0.564767,-0.880691,-1.02709,-0.14477,0.0344208,0.0166995,0.0978549,0.168075,-0.566482,-0.0562933,0.0196252,-0.71028,-0.863043,0.807759,-0.360842,-0.23905,0.370785,0.0453464,0.373658,-0.0906323,-0.618976,0.0191262,-0.366942,-0.488848,-0.502188,-0.906997,0.102715,-0.621715,0.0931821,-0.843028,0.824577,-0.897308,-0.331107,-0.0100191,0.519751,0.100126,-0.0665117,-0.289724,0.43036,0.257181,0.0886598,-0.185561,0.3724,0.748853,-0.588805,-0.211525,0.183516,0.260132,0.614682,0.478692,-0.0815599,-0.785148,0.186389,-0.837085,0.374513,-0.244467,0.476461,0.434889,-0.811027,-0.43777,-0.0494706,0.755681,0.510662,-0.236943,-0.905567,-0.499838,-0.288836,-0.10125,-0.685052,1.31409,-0.246003,0.287306,-0.118016,0.509221,-1.60384,0.280211,-0.219755,0.294411,0.339239,-0.0626884,0.469369,0.300224,-0.227038,-0.677763,0.129643,-0.185235,-0.445314,-0.983258,-0.188737,0.433718,0.7145,0.0602172,0.876781,-0.0411774,0.681397,1.03324,0.970883,-0.330722,0.330124,-0.775405,0.169219,-0.453253,-0.250438,0.0112663,0.133057,-0.463995,-0.512433,0.191577,-0.192373,0.0461869,0.752173,0.547186,-0.0155969,0.0155406,-0.19276,0.158936,0.0684383,-0.299615,0.135061,0.271718,0.103017,1.18637,0.24667,0.360118,0.448806,0.685494,-0.481027,-0.383111,0.909976,-0.31145,-0.340024,-0.00685782,-0.243147,0.659535,-0.468175,-0.331856,-0.0442463,-0.980714,-0.72827,-1.40969,-1.29119,-0.496339,-0.513938,0.193392,-1.32904,0.820883,-1.1006,-0.26701
