# 0.136509, 0.10392, 0.0896567, 0.0883772, 0.0226797, 0.012018, 0.15079, 0.0313661, 0.29706, 0.297942, 0.225108, 0.312595, 0.291918, 0.310803, 0.31617, 0.335426, 0.248603, 0.287159, 0.234646, 0.283501, 0.256414, 0.272523, 0.353856, 0.288635, 0.218969, 0.238594, 0.251851, 0.326517, 0.29201, 0.307512, 0.287929, 0.389213, 0.215417, 0.336852, 0.330482, 0.342465, 0.321152, 0.294517, 0.314396, 0.264844, 0.0111846, 0.369782, 0.646006, 0.959352, 0.523505, 0.666655, 0.695653, 0.533573, 0.609121, 0.550786, 0.63552, 0.572792, 0.983758, 0.632928, 0.686221, 0.59513, 0.498544, 0.593392, 0.8487, 0.725239, 0.597178, 0.553705, 0.601258, 0.822852, 0.64789, 0.687723, 0.695929, 0.78027, 0.796827, 0.674477, 0.647072, 0.509128, 0.664815, 0.690975
104.181,0.991104,0.0823482,6,63,0,-64.5747,-0.463061,0.023711,0.196292,-0.268555,-0.450093,0.271588,-0.542466,0.599787,-1.66553,-1.80985,-0.268447,-0.219453,-0.470996,-0.753808,1.35755,-0.269528,0.12192,0.759204,-0.810807,-1.10178,1.20497,-1.15207,-0.754597,0.997075,-1.21991,-0.147265,-0.51921,-2.53903,0.594108,-2.99242,-0.85136,-1.14849,-0.219791,0.419898,-0.144022,1.27891,0.341634,1.15439,-0.347154,-0.830353,1.29059,0.347487,-0.864664,0.928621,-0.449295,2.00394,0.661782,-1.04518,1.28085,-1.25964,-1.37907,-1.16088,1.32,1.57904,-0.83768,-0.0522157,0.189268,-1.30963,2.63643,-1.16673,0.572946,-2.04864,1.0718,0.591267,0.231958,-0.223732,2.02123,0.630233,0.0252181,-0.743068,-3.35879,2.02283,-1.16035,-0.241522,-1.54143,-1.62799,-0.703477,-0.674091,-0.824963,-0.99459,0.271777,-0.704126,-0.46934,-0.087106,-1.02878,-1.2033,0.180259,-1.23346,-0.995064,0.0555659,-1.27415,-0.630794,-0.853882,-2.06534,-0.186128,-2.33728,-1.0531,-1.23132,-0.674294,-0.290617,-0.628849,0.224605,-0.337559,0.149924,-0.750684,-1.0405,2.6916,5.01923,3.10952,7.29316,4.57476,2.52795,5.67274,2.34641,2.25102,2.42833,5.75044,6.29207,2.71695,3.56959,3.88204,2.306,9.08583,2.4234,4.4357,1.78375,5.27528,4.46403,3.94006,3.36306,7.3371,4.52488,3.66694,2.80776,1.1314,7.34119,2.42877,3.34233,-0.229652,-0.936217,-0.216892,-0.470478,-0.918228,0.16701,-0.129751,0.391077,0.237296,0.674543,-0.99368,-0.881753,0.512824,-1.10261,-1.14275,-0.47026,-1.1765,-0.169865,-1.01296,-1.3695,-0.0186015,-2.44482,-1.25526,-2.55207,-1.3899,-1.14945,-0.676395,0.0486959,-1.20334,0.0508416,-1.39642,-1.20946,0.557162,0.718335,0.554011,0.615497,0.714681,0.458344,0.532392,0.403458,0.440953,0.33748,0.729814,0.707185,0.374532,0.750749,0.758185,0.615445,0.764318,0.542364,0.733598,0.797299,0.50465,0.920182,0.778208,0.927712,0.800577,0.75941,0.662934,0.487828,0.769119,0.487292,0.801615,0.770203
127.217,0.964549,0.0823482,6,63,0,-70.3408,-0.676227,0.507392,0.281328,0.0753912,-0.319808,-0.00466939,-0.549557,0.816971,-0.391551,-1.07135,1.22906,0.321016,0.12077,1.95765,0.200707,-0.52888,0.59323,2.06784,0.0337779,-0.204319,1.31673,-0.50806,0.404927,0.849187,0.451992,1.01284,-0.521568,-0.23274,1.21773,-2.1527,-0.0152438,-0.332236,0.968658,-0.0220983,0.269179,1.62453,-0.304856,0.776393,-0.610088,0.307836,1.14763,0.276393,1.00733,1.20022,-0.827284,-0.0948011,0.464654,0.543073,-0.0744685,-0.369121,-0.652506,-0.728102,1.30436,-0.602486,0.541807,-0.488423,-0.357495,0.278188,-0.182391,1.03109,-0.0242802,-0.584419,-0.890241,0.615048,0.819645,-0.0690618,-0.609273,-0.202553,0.27406,1.11595,0.785482,-2.50288,-0.139412,0.643636,-0.869443,-1.42482,0.454547,-0.287296,-0.450892,1.04978,-0.385586,-0.981637,-0.0649057,1.13981,-0.521962,-0.71648,0.526174,-0.964628,-0.218744,0.144204,-0.180293,0.277904,-0.975664,-0.7397,0.445291,-2.30825,-0.562011,-0.820985,0.241808,-0.567611,-0.329646,0.777637,-0.798616,0.0847333,-1.04798,-0.298064,4.16224,4.39017,2.50673,3.06925,3.5825,3.661,3.08654,2.84514,2.6308,2.5764,4.51836,2.66742,3.65972,2.75285,2.8543,3.40255,2.99584,4.18966,3.12966,2.68077,2.46349,3.73456,3.95183,3.09116,2.66242,2.97919,3.39867,4.2891,3.91469,1.57752,3.03164,3.76418,-0.386964,-1.18523,0.350696,0.000717946,-0.571463,1.22791,-0.527547,-0.4554,-0.012402,1.2314,-0.551326,-0.937597,0.16184,-1.47229,-1.12196,-0.632407,-0.513899,0.00477675,-1.49168,-1.04356,-0.0363092,-2.9853,-0.984288,-2.03806,-0.545296,-1.25884,-1.23499,-0.218918,-1.89007,-0.659591,-1.98308,-0.894394,0.595552,0.765888,0.413214,0.499821,0.639101,0.226547,0.628911,0.611922,0.5031,0.225936,0.634443,0.718614,0.459628,0.813405,0.754352,0.653035,0.62572,0.498806,0.816331,0.739535,0.509076,0.951905,0.727958,0.884736,0.633043,0.778826,0.774692,0.554512,0.868763,0.659169,0.879009,0.709796
114.638,0.898884,0.0823482,6,63,0,-87.0179,-0.318345,0.00783885,-0.0184725,-0.97623,-0.121943,0.20696,-0.589059,0.718474,-0.223989,-0.968355,0.125853,-0.0674307,0.346499,0.408626,1.67165,1.17257,0.888309,1.50466,-0.307893,-0.957533,1.52279,-0.800923,-1.0888,0.203159,-0.391614,0.375947,-0.165689,-2.18283,0.369624,-1.89443,0.529471,-0.80402,0.551717,1.60264,1.36401,1.45187,-0.059175,2.22577,-0.297375,1.18072,1.20057,0.137649,-0.0869976,0.37854,-0.366387,0.793941,0.302936,-0.748022,0.377334,-0.948656,-0.728315,-0.114567,1.57269,2.0103,0.257351,0.803458,0.0665985,2.23537,0.720122,-0.80641,-0.376969,-0.764726,0.695264,0.252951,0.216319,0.895971,2.04345,-0.0526209,1.25077,-1.07592,-1.26041,0.161832,0.518852,-0.283632,-0.749989,-1.2848,-0.498637,-0.637506,-0.340109,-0.295472,0.611976,0.253402,0.0491675,0.491996,-0.810272,-1.27702,0.505023,-1.1645,-1.37133,-0.443095,-0.870423,-0.318951,-0.708102,-2.15736,-0.323494,-1.95015,-0.208648,-1.16673,-0.192665,0.562397,0.390944,0.454068,-0.631575,1.0101,-0.802715,0.25926,3.28247,3.4997,3.15863,3.70564,3.46347,2.99699,3.49912,2.91535,3.00513,3.27004,4.12493,4.38104,3.4418,3.7105,3.35261,4.51889,3.66818,2.973,3.15403,2.9901,3.65565,3.43972,3.42242,3.75805,4.40108,3.29804,3.94614,2.86472,2.79289,3.39685,3.56795,3.19482,-0.185929,-1.02209,-0.158144,-0.773816,-0.423472,0.361281,0.311716,0.625407,0.449279,0.907011,-0.858858,-0.981242,0.59734,-1.12683,-1.27575,-0.716719,-0.97513,-0.191857,-0.882363,-1.83324,-0.275891,-1.97707,-1.2264,-2.48753,-1.34952,-0.766645,-0.18478,-0.156434,-1.69574,0.287035,-1.80726,-0.616117,0.546349,0.73538,0.539454,0.684346,0.604314,0.41065,0.422696,0.348553,0.389532,0.287612,0.702422,0.727355,0.354953,0.755254,0.781725,0.671884,0.726141,0.547818,0.707312,0.862148,0.568538,0.878369,0.773188,0.923263,0.794052,0.682795,0.546064,0.539029,0.844978,0.42873,0.859031,0.649335
123,0.997961,0.0823482,6,127,0,-79.9283,-0.204984,-0.100121,0.000563868,0.340636,-0.601082,0.119035,-0.596383,0.517983,-0.948679,-2.98918,0.301555,-0.980385,-0.476929,0.425572,0.502314,0.450007,0.695583,1.52703,-1.01481,-0.814761,2.30706,-0.553671,-0.257194,1.1545,-0.565385,0.382228,0.125267,-2.66819,1.04979,-1.84417,-2.19397,-1.34021,-0.826617,-0.54704,-0.873738,0.635177,-1.86645,0.314029,-1.9493,-1.37584,1.27165,0.498878,0.108502,1.35815,-0.139029,1.25806,1.26638,-0.205623,1.0943,-0.882568,-0.85441,-1.32079,1.17834,0.705356,0.167252,-0.575938,-0.0670345,1.52933,1.43582,-0.908672,-1.23238,-0.702417,-0.0929998,-1.10678,1.40757,-0.784,0.580537,-0.383677,0.794208,-0.267608,-0.846533,-0.0895455,-0.781897,0.716052,-1.08778,-2.14473,-0.440183,-1.10421,-0.843425,-0.375944,-0.336193,-0.363288,-0.236083,0.194593,-1.12204,-1.01842,0.598634,-0.883176,-0.729605,0.0016294,-0.889243,-0.398396,-0.531497,-1.97846,-0.0526108,-1.55163,-1.73283,-1.29059,-1.02456,-0.879741,-1.04896,-0.267373,-1.56318,-0.433722,-1.60609,-1.30904,3.76511,7.02306,3.32772,6.68097,6.70876,3.21898,6.15688,2.29642,2.32891,1.84547,6.42048,5.07097,3.87709,2.676,3.44942,7.64917,7.30052,2.26671,1.92869,2.51237,3.40502,2.0534,7.19835,2.41217,4.76484,2.94538,5.30081,3.12097,2.33808,3.41089,2.4147,5.09811,0.214693,-1.42658,-0.239719,-0.550661,-0.930008,0.482316,-0.590789,0.893622,0.258251,0.762394,-1.0372,-1.03835,0.707281,-1.04391,-1.50598,-0.792412,-0.850653,-0.118325,-0.835755,-1.62833,-0.164367,-2.03072,-1.13376,-2.18537,-1.11119,-0.913983,-0.974406,-0.364238,-2.09402,-0.184328,-1.84306,-0.909304,0.446532,0.806368,0.559644,0.634289,0.717077,0.381705,0.643546,0.290363,0.435794,0.318127,0.738309,0.738532,0.3302,0.739604,0.818465,0.688349,0.700704,0.529547,0.69757,0.835941,0.540999,0.883985,0.756532,0.898928,0.752351,0.713815,0.725997,0.590066,0.890321,0.545952,0.863311,0.712858
123.961,0.980274,0.0823482,6,63,0,-89.126,-0.677839,-0.234741,-0.438355,-0.661292,0.0364317,0.186367,-0.321309,1.1383,0.688038,-0.381491,0.656667,0.614249,-0.133628,1.19533,0.762895,1.47423,0.668129,0.965124,0.567585,-0.215683,1.75942,-0.260406,-0.279777,0.708668,0.0307919,0.537191,0.142734,-0.689494,0.757802,-1.35088,0.165481,-0.999842,1.08843,0.745892,0.316943,0.959714,-0.420169,1.00947,-0.708575,0.683614,1.19313,0.263511,-0.781893,0.867772,0.634163,0.122226,1.6668,0.206662,0.931612,-1.71267,-0.840655,-1.92703,1.00383,1.19205,0.310063,0.497436,0.249509,0.711515,1.48293,-0.945299,0.0251707,-2.23798,1.71288,1.17843,1.09319,1.25217,-0.338756,0.87875,1.08515,0.291691,-1.34316,-0.890699,0.392132,0.199283,0.461886,-0.755562,0.426176,0.377892,-0.473418,1.03934,0.547096,1.35681,0.439223,0.777293,0.324774,-0.566821,1.68144,-0.61773,-0.63978,0.485369,-0.286259,0.290176,-0.158835,-1.10616,0.541299,-1.85902,-0.132942,-1.45943,0.917654,0.527741,0.0394677,0.771135,-0.799589,0.827778,-1.12788,0.45685,2.68342,4.14457,3.89713,3.40532,5.1159,3.48194,4.21488,2.09976,2.64219,1.98444,4.29586,4.5143,3.57812,3.75922,3.52147,3.97738,4.87393,2.57033,3.31933,1.82832,5.1784,4.49812,4.39822,4.58639,3.0158,4.15658,4.38891,3.56084,2.3145,2.60758,3.65634,3.47517,0.0326139,-1.343,0.0636975,-0.586732,-1.20566,0.830575,-0.368546,0.736714,0.0589331,0.39255,-0.417859,-0.915941,0.933435,-1.34941,-1.14056,-0.401507,-1.2236,-0.46822,-1.0754,-1.67522,-0.193349,-2.5714,-1.30658,-2.54253,-0.214423,-0.801093,-0.521634,0.220423,-1.71116,0.0624971,-2.05726,-0.511124,0.491847,0.792983,0.484081,0.642615,0.76953,0.303524,0.591107,0.323723,0.485271,0.403104,0.602971,0.714214,0.282228,0.794033,0.757783,0.59905,0.772697,0.614962,0.745622,0.842271,0.548187,0.928998,0.78694,0.92707,0.553401,0.690208,0.62753,0.445116,0.846987,0.484381,0.88668,0.62507
117.119,0.893598,0.0823482,6,63,0,-85.8393,-0.359798,0.238996,-0.0763056,0.0520563,-0.375697,0.161039,-0.551292,0.597064,-1.5813,-2.2635,-0.615723,-0.440461,-0.309375,-0.0512824,0.492634,-0.368619,-0.364994,1.77935,-1.52883,-1.34217,1.85561,-0.553657,-0.676034,0.753298,-0.25136,0.401646,-0.154858,-2.08308,0.984721,-1.99402,-0.758993,-0.874511,-0.248564,-0.734311,-0.702865,-0.10645,-1.86017,0.905799,-1.15385,-0.43302,1.28395,0.405453,1.06967,0.873901,0.843126,1.01232,1.04836,-1.88715,0.48323,-2.03518,-0.890706,-0.632456,0.943658,-2.52432,-0.451868,-0.541044,-0.0460948,-1.08387,2.34467,-0.308145,-0.0826837,-0.427073,1.05398,-1.23221,1.63542,-1.7192,0.0995729,0.864703,1.24566,1.48908,-0.863084,-0.921267,0.0768306,-0.86968,-1.49543,-1.90275,-0.918918,-0.814275,-0.736009,-0.581911,-0.257158,-0.771382,-0.769217,0.511091,-1.4641,-1.35265,0.556625,-0.881861,-0.954928,-0.101525,-0.701371,-0.311484,-0.643753,-1.79502,0.0366488,-1.74185,-1.00446,-1.07343,-0.699701,-0.989723,-0.970948,-0.61485,-1.66193,-0.0104727,-1.24021,-0.809833,5.57144,5.14631,5.08249,5.4434,5.52352,1.68001,4.39242,1.58215,2.51636,2.79414,5.29394,1.29753,3.0064,2.89964,3.54403,2.3268,9.34283,3.1868,3.49184,3.03678,5.53611,2.19099,7.0079,1.7984,3.75965,5.12715,5.98353,6.6042,2.5447,2.48538,3.72514,2.53791,-0.351521,-1.2107,-0.463807,-0.398392,-0.633589,0.370984,-0.346391,0.257406,-0.130427,1.1958,-1.25454,-1.0353,0.489476,-1.11738,-1.48861,-0.819524,-0.898946,-0.271487,-1.05562,-1.6246,-0.168259,-2.17636,-0.935914,-1.93859,-1.05974,-1.40365,-0.97032,-0.721368,-2.21298,0.0127945,-1.60758,-0.779233,0.586986,0.770424,0.613917,0.598301,0.653303,0.408303,0.585742,0.436002,0.532561,0.232223,0.778084,0.737942,0.380017,0.753503,0.815869,0.694135,0.710733,0.567458,0.741853,0.835428,0.541966,0.898106,0.718274,0.874197,0.742641,0.802763,0.725183,0.672908,0.901409,0.496801,0.833076,0.685515
131.764,0.997582,0.0823482,6,63,0,-85.7851,-0.570721,-0.213884,-0.248415,-0.157521,-0.738115,0.165472,-0.3803,0.824688,-1.13405,-1.55082,0.532975,-0.156858,-0.186284,0.572937,0.769247,-0.624202,0.273168,0.804089,0.121383,-1.1864,1.49845,-0.605385,0.0593896,1.2568,0.131609,1.14804,-0.0338264,-1.13138,1.00979,-1.60547,-0.235836,-0.963726,0.479106,0.784262,0.557183,1.4167,0.0686355,0.499345,-0.758345,-0.21738,1.19444,0.264788,0.440997,0.82582,-1.56887,0.177668,0.184883,1.14716,0.107314,0.653314,-0.784499,-0.303849,1.59801,1.65273,0.815319,0.390258,-0.655282,0.841843,0.587258,0.339026,-0.29648,-0.354824,-0.462114,1.13922,0.475106,1.52707,0.78727,-0.365553,-0.346575,-0.551439,-1.27663,-0.630553,-0.872329,1.58117,-1.31554,-1.65925,0.0592381,-0.509659,-0.533926,0.0921942,0.254089,-0.895072,-0.155022,0.282823,-0.280197,-1.35871,0.855454,-0.879554,-0.331322,0.656166,-0.271764,0.566477,-0.408196,-1.31333,0.452458,-1.70431,-0.574791,-1.17507,0.0148131,0.266471,0.0792016,0.788034,-0.323697,0.0315039,-1.0057,-0.559571,3.71066,4.1087,2.17934,3.46075,3.46736,4.4736,3.39687,3.92525,2.68241,3.04647,5.04084,5.11441,4.09729,3.66114,2.77577,4.12617,3.85719,3.61181,3.05242,3.00563,2.92144,4.46421,3.74433,4.94704,4.06697,2.9971,3.0122,2.85316,2.35468,2.79401,2.62074,5.01842,-0.0681699,-1.14872,-0.0466385,-0.239859,-1.03089,0.813377,-0.468492,0.277043,0.0999672,0.628028,-0.566656,-1.73524,0.459358,-1.60644,-1.7949,-0.86771,-0.773187,0.380886,-1.33063,-1.3936,-0.214287,-2.82214,-0.714672,-3.14936,-0.967088,-0.670397,-0.646861,-0.148533,-1.83179,-0.499165,-2.15292,-0.924917,0.517036,0.759277,0.511658,0.559679,0.737089,0.307171,0.615027,0.431179,0.475029,0.347958,0.637991,0.850081,0.387138,0.832917,0.857528,0.704269,0.68421,0.405913,0.790945,0.801166,0.553368,0.943861,0.671433,0.958883,0.724539,0.661592,0.656303,0.537065,0.861974,0.622263,0.895941,0.716043
131.866,0.997755,0.0823482,6,63,0,-96.7044,-0.556922,-0.215461,-0.211086,-0.170019,-0.726592,0.156928,-0.287137,0.80761,-1.2729,-1.41648,0.587468,0.00852154,-0.158965,0.478523,0.718731,-0.661029,0.326259,0.736304,0.0164443,-1.28191,1.74299,-0.621026,0.160606,1.18705,0.142635,1.21726,-0.18203,-1.24149,1.19938,-1.63908,-0.268043,-0.830757,0.490101,0.791082,0.538204,1.47451,0.0757972,0.487329,-0.670755,-0.0847374,1.19252,0.265079,0.445554,0.957549,-1.632,0.379716,0.307489,0.875396,0.159646,0.422669,-0.799026,-0.142818,1.79202,1.55424,0.856073,0.320603,-0.74101,0.844555,0.659624,0.23602,-0.437685,-0.547564,-0.655195,1.0591,0.413443,1.64683,0.779274,-0.312448,-0.322597,-0.695052,-1.23445,-0.573047,-0.874849,1.51718,-1.31514,-1.4311,0.187308,-0.280255,-0.415519,0.0993228,0.293317,-0.82099,-0.0236464,0.30751,-0.273856,-1.32242,1.12052,-0.788684,-0.15743,0.671534,-0.171944,0.695939,-0.434146,-1.28978,0.681495,-1.61087,-0.503611,-0.958065,0.108674,0.351749,0.147522,0.903689,-0.225922,0.106435,-0.828845,-0.355572,3.70852,4.24759,2.1381,3.64436,3.57525,4.15609,3.43784,3.68609,2.66638,3.17297,5.29917,4.97547,4.13485,3.58769,2.7077,4.12225,3.92504,3.50815,2.9344,2.85017,2.77,4.36348,3.67708,5.0991,4.05153,3.03345,3.0253,2.74089,2.37572,2.83098,2.61332,4.92683,-0.105152,-0.940489,0.0651764,-0.0146948,-0.910713,0.785378,-0.41801,0.320877,0.209454,0.629418,-0.561832,-1.71098,0.757023,-1.47781,-1.5777,-0.796173,-0.63316,0.539664,-1.3098,-1.34833,0.0515778,-2.68483,-0.657336,-2.91755,-0.873925,-0.58056,-0.601113,-0.0521652,-1.73245,-0.443897,-1.98015,-0.737203,0.526264,0.719198,0.483712,0.503674,0.713146,0.313162,0.603007,0.420462,0.447827,0.347643,0.636876,0.846963,0.319293,0.814241,0.828879,0.689155,0.653206,0.368266,0.78748,0.793856,0.487108,0.936125,0.658662,0.948707,0.705562,0.641196,0.645911,0.513038,0.849726,0.609187,0.878697,0.676384
125.152,0.997284,0.0823482,6,63,0,-96.7907,-0.375798,0.246033,-0.421832,-0.300901,-0.183105,0.0609967,-0.319359,0.652355,-0.351802,-1.49528,0.801494,-0.244266,-0.358652,0.97608,0.402877,0.931726,-0.235551,1.42062,-1.12992,-1.39978,2.3555,-0.134789,-0.842004,1.2683,0.630328,0.552808,-0.353368,-0.261351,1.04549,-1.22888,-0.896157,-1.29114,0.431404,-0.535135,0.251544,1.09555,-1.08757,0.572875,-1.20841,-0.019292,1.33164,0.298507,-0.405351,1.73161,0.112368,1.17019,0.628615,-1.10754,0.764617,-2.70378,-1.14149,-1.25721,0.751026,-1.59221,-1.69905,-0.809786,-0.585104,-0.806666,1.57684,-0.421175,0.132998,-1.23715,0.487871,-0.985094,0.713922,-1.60985,-0.0404255,1.06107,1.06584,1.08364,-0.997765,-0.974444,-1.12167,-0.30849,-0.548859,-1.29481,0.2035,-0.478707,-0.553327,0.317391,-0.0565405,0.288457,-0.473022,0.607387,-1.05647,-1.23251,1.21726,-0.407289,-0.868644,0.508022,0.0918388,0.0412681,-0.54988,-0.489853,0.362675,-1.12103,-0.903972,-1.16164,-0.0379304,-0.668457,-0.155263,0.395326,-1.02884,0.0543591,-1.10767,-0.331944,3.35563,6.35052,3.91643,5.37065,4.56895,2.72108,4.75826,1.68968,2.69364,2.60219,4.73899,2.35456,2.28065,2.97401,3.18032,2.97678,6.06381,3.33981,3.94062,2.61781,4.38097,2.82238,4.6868,2.34219,3.74182,5.19853,5.20594,5.23367,2.81172,2.83137,2.70963,3.45406,-0.114707,-1.0634,0.301951,-0.346905,-0.591789,0.64096,-0.170919,0.683993,-0.28505,0.817739,-1.04271,-1.2012,0.56447,-1.14214,-1.7663,-0.444486,-0.607029,-0.559303,-1.35319,-1.04435,-0.357256,-1.95286,-1.41477,-2.12749,-0.757606,-1.39691,-0.751629,-0.25326,-1.8591,-0.513484,-1.84841,-0.878723,0.528645,0.743339,0.425081,0.585867,0.643776,0.34503,0.542626,0.335371,0.570784,0.306244,0.739372,0.768739,0.362514,0.758072,0.853997,0.609328,0.647263,0.636291,0.79465,0.739688,0.588376,0.875758,0.804517,0.893547,0.680834,0.801693,0.679534,0.562979,0.865192,0.625623,0.86394,0.706558
109.554,0.933308,0.0823482,6,63,0,-65.6926,-0.10773,0.591565,0.170155,0.293098,-0.190533,0.266472,-1.58762,0.656805,-0.0501519,-0.703456,-0.272238,0.9349,-0.076064,0.431244,0.922797,-0.320818,1.03243,1.61761,-0.0624996,-0.610661,1.71242,-0.192548,-0.619656,0.817283,0.564873,2.11156,0.537801,-1.23145,1.53465,-1.92179,0.572982,-1.66127,-0.0842054,0.601619,-0.181693,0.238412,-1.03435,0.626557,-1.53963,-0.106819,1.15739,0.30901,-0.167229,0.679462,-2.22025,-0.2598,0.3044,0.102588,-0.701531,0.659439,-1.69501,0.110542,1.76335,1.90743,0.627296,0.794965,0.463561,-0.868774,0.494247,0.01617,-0.080174,-1.64754,-2.03587,0.490748,0.911809,0.504258,-0.714959,-1.14461,-0.56858,-0.658897,-1.70984,-0.332022,-0.0462577,0.177189,-1.62056,-2.04965,-1.76642,-0.973568,-1.63758,-1.30437,-0.981518,-1.79833,-0.90951,-0.525161,-1.62867,-1.9887,-0.462888,-1.71408,-1.99461,-1.05082,-1.2166,-0.200731,-1.23439,-2.39644,-0.579649,-2.84986,-1.21128,-2.67875,-1.64292,-1.19247,-1.70695,-1.43103,-2.26698,-1.17609,-2.59885,-1.65778,3.02137,3.92492,1.60209,2.93617,3.4954,3.28408,2.56153,3.90071,1.88441,3.29216,5.48643,5.73622,3.86216,4.06754,3.67161,2.43252,3.70659,3.19754,3.10375,1.91225,1.69602,3.70259,4.21708,3.71808,2.55093,2.23377,2.66896,2.5955,1.87579,2.87137,3.13645,3.36067,0.0590755,-0.783981,-0.436111,-0.217556,-0.855732,0.46319,-0.481673,-0.361884,0.513954,0.921591,-0.792485,-0.728253,0.156253,-1.18033,-1.42726,-0.946555,-0.84841,0.472749,-0.974867,-1.47201,-0.0303707,-2.41702,-0.650276,-2.59127,-1.29927,-1.06095,-0.625989,-0.4044,-1.8354,-0.268447,-2.07412,-0.931215,0.485235,0.686537,0.607332,0.554176,0.701768,0.386229,0.618143,0.589496,0.374267,0.284634,0.688365,0.674422,0.461016,0.765007,0.806475,0.720422,0.700233,0.383966,0.726089,0.813362,0.507592,0.918116,0.657073,0.930297,0.785713,0.742873,0.651579,0.599744,0.862404,0.566712,0.888362,0.717322
116.01,0.997942,0.0823482,6,63,0,-82.8397,0.000482589,0.465373,-0.147598,0.149442,-0.139512,0.23996,-1.43593,0.670261,0.145045,-1.29506,-0.268738,0.932919,-0.0284366,1.03671,0.730743,0.27484,0.147472,2.08947,0.0740006,-1.3564,2.39297,-0.168212,-0.786664,1.41563,0.977175,1.81025,1.01722,-1.04806,1.90634,-1.98827,0.404307,-1.40403,0.351348,0.826608,-0.213104,0.672033,-0.687368,0.80444,-1.59858,-0.014376,1.1432,0.128241,-0.28011,1.51095,-1.40444,-0.36263,0.89145,0.848419,-0.703865,1.67253,-1.1831,0.206073,1.78482,1.38457,0.792342,0.975394,1.01086,-0.484265,-0.196552,0.018606,-0.403193,-2.18704,-1.34152,-0.412817,1.21728,0.330523,0.15963,-0.400869,1.33693,-0.0506586,-1.24637,0.542062,0.161068,0.68133,-1.33871,-2.30396,-1.61606,-0.810632,-1.45499,-0.741064,-0.946142,-1.25172,-1.33709,-0.0354373,-1.38633,-2.34507,0.167983,-1.54868,-1.9632,-0.487092,-0.780968,-0.222593,-0.754131,-2.13841,-0.158183,-2.76859,-1.16494,-2.377,-1.20044,-0.881887,-1.57877,-0.985493,-1.89665,-0.896746,-2.5074,-1.44557,3.02611,3.80747,2.61978,2.99425,3.51669,3.49734,2.86605,3.88719,2.69521,3.22079,3.94357,3.74626,3.47227,3.55475,3.57095,2.94791,3.05871,3.14428,2.97872,2.36962,2.64101,2.97504,3.66674,3.2726,3.20166,2.97961,3.72344,3.11647,2.67343,3.3626,3.20225,3.42319,0.13726,-1.17594,-0.395861,-0.145482,-0.726084,0.844137,-0.468563,0.00134829,-0.0486842,1.27002,-0.617637,-1.17604,0.518194,-1.26099,-1.60607,-0.558728,-0.659349,0.167406,-0.712087,-1.51982,0.140872,-2.5548,-0.695125,-2.25391,-0.889772,-0.771396,-0.593695,-0.0402096,-1.47675,-0.0834265,-2.0193,-0.809683,0.465739,0.764217,0.597693,0.536306,0.673945,0.300664,0.615044,0.499663,0.512169,0.219254,0.649681,0.764234,0.373275,0.779196,0.832865,0.636158,0.659114,0.458246,0.670862,0.820511,0.46484,0.927895,0.667106,0.904987,0.708843,0.683823,0.644212,0.510051,0.814082,0.520845,0.882809,0.692042
