# 0.146918, 0.150179, 0.105788, 0.259879, 0.259492, 0.220466, 0.198452, 0.189252, 0.263098, 0.197485, 0.190712, 0.194407, 0.184251, 0.22446, 0.255463, 0.4114, 0.186757, 0.186938, 0.225991, 0.185554, 0.296948, 0.184503, 0.190456, 0.216332, 0.301833, 0.191971, 0.192915, 0.178368, 0.225588, 0.219868, 0.274188, 0.201704, 0.404558, 0.193171, 0.205393, 0.00932528, 0.00549933, 0.005058, 0.00508117, 0.00502891, 0.00504521, 0.00505952, 0.00510562, 0.00512255, 0.00511095, 0.00502367, 0.0049454, 0.00511417, 0.00513851, 0.00496546, 0.00497163, 0.00495868, 0.00512012, 0.0050953, 0.00496825, 0.00505417, 0.00492513, 0.00505573, 0.00514271, 0.00499736, 0.00512063, 0.0050118, 0.00518236, 0.00500306, 0.00500246, 0.00505608, 0.00503528, 0.00501933, 0.00503503, 0.00520828, 0.00507139, 0.00509051, 0.00506676, 0.00501115, 0.00500751, 0.00507378, 0.00507097, 0.00497018, 0.00516034, 0.00503465, 0.00515386, 0.00523672, 0.00492778, 0.00510157, 0.00493488, 0.00506281, 0.00487607, 0.00506043, 0.00508464, 0.00514002, 0.00494704, 0.00517604, 0.00502204, 0.00515474, 0.00497129, 0.00505126, 0.00502014, 0.00505424, 0.00506438, 0.00491729, 0.00514449, 0.00484235, 0.00512224, 0.00500188, 0.0050416, 0.00503706, 0.00503388, 0.00502228, 0.0049923, 0.00504607, 0.00496226, 0.00504016, 0.00504246, 0.00503709, 0.0049744, 0.00493685, 0.00522236, 1.60456, 0.00479531, 0.00484473, 0.00479263, 0.00476409, 0.0046981, 0.0047407, 0.00470805, 0.00477743, 0.00472727, 0.00473045, 0.00478368, 0.0046642, 0.00476704, 0.0047937, 0.00475478, 0.00463031, 0.00476014, 0.00479425, 0.00475471, 0.00473725, 0.00474659, 0.00476263, 0.00472969, 0.00473245, 0.00470395, 0.00477089, 0.0047773, 0.00469527, 0.00474276, 0.00474848, 0.00472933, 0.00475174, 8.05587e-05
7148.1,0.914589,0.0554108,5,31,0,-7065.51,-0.208385,-0.451493,0.568532,-1.03992,-1.38751,-0.891818,-0.210372,-0.713913,0.4782,0.0304231,-0.485484,-0.482042,-0.261582,-0.879804,-1.21689,1.50865,-0.48214,-0.379637,0.254285,-0.164514,0.747852,-0.570349,-1.1068,0.169776,-1.59825,0.0224453,-0.791095,-0.592283,0.187016,0.229537,0.528144,-0.879156,1.3248,-0.575548,0.103458,0.511893,0.648367,0.791586,0.386156,-0.469907,1.05858,0.244507,0.792782,-0.218982,1.04425,0.562533,0.0128073,0.451748,0.214518,1.10682,1.33062,0.985761,0.323889,-0.117492,0.272646,0.00929412,0.929237,-0.188713,0.715182,0.0836259,-0.647777,-0.210544,-0.0509983,1.6235,0.325719,0.118114,-1.06591,-0.10809,-0.234132,0.15318,-0.543822,1.98367,0.805089,0.877241,0.530088,0.824243,-1.38562,0.785373,0.368724,0.622052,1.02054,0.822571,1.44808,0.800661,0.872771,-0.313882,0.413877,0.959407,0.32537,-0.079484,0.652183,1.28889,1.5726,-0.031169,1.27855,0.0134524,0.903123,1.77774,1.47744,0.207747,0.432843,-0.193429,0.497726,0.438307,0.271562,-0.227468,1.26582,-0.497052,0.0229125,0.297765,-0.276402,1.24241,1.52922,1.36302,0.440237,0.305734,0.0124747,0.133929,-1.55394,-1.58382,-1.11915,-0.321851,-0.744093,0.378896,-0.0663495,-0.665186,-0.6324,-0.537751,-1.25821,-1.59894,1.09725,-0.641906,-0.458093,0.135577,-0.34574,0.61051,-0.674162,-1.09875,-0.012515,-1.81863,-0.286043,-0.928805,-0.674162,0.127907,0.0116646,0.486601,-0.94547,1.09133,-0.932755,0.0146964,0.199525
7169.86,0.994457,0.0554108,5,31,0,-7072.58,-0.265051,-0.108141,0.737341,-1.12186,-1.26197,-0.907751,0.00906514,-0.323947,0.716358,0.147331,-0.298334,-0.515156,-0.379,-0.835309,-1.44393,1.25998,-0.454298,-0.109719,0.403311,-0.0806458,0.893978,-0.458831,-0.84359,0.207432,-1.49516,0.123045,-0.786414,-0.343819,0.457158,0.187469,0.834029,-0.666779,1.40993,-0.561014,0.299278,0.373196,0.639622,0.850062,0.412403,-0.492373,1.07911,0.271995,0.828541,-0.157116,0.997582,0.551166,0.0321411,0.460212,0.211794,1.07412,1.39368,1.03689,0.323343,-0.0763111,0.278979,-0.0470692,0.938364,-0.207058,0.731329,0.0722052,-0.707985,-0.226402,-0.0293121,1.6149,0.342176,0.0991733,-1.07796,-0.0761969,-0.278061,0.222485,-0.575492,1.99588,0.797605,0.819394,0.504135,0.86486,-1.42389,0.818189,0.344696,0.594895,1.00346,0.855695,1.46914,0.740052,0.782957,-0.255291,0.384107,0.965915,0.349607,-0.0445432,0.665501,1.27532,1.58551,-0.00762325,1.35842,0.0606099,0.889119,1.8124,1.57448,0.264172,0.434044,-0.224452,0.532914,0.463657,0.269688,-0.2675,1.24521,-0.430144,0.021528,0.296271,-0.269488,1.17696,1.51978,1.33895,0.452497,0.342749,0.012511,0.0834785,-1.5541,-1.55385,-1.14666,-0.302278,-0.756752,0.37007,-0.091635,-0.648589,-0.635674,-0.539556,-1.29663,-1.57661,1.08592,-0.668373,-0.498056,0.141896,-0.374385,0.620702,-0.724329,-1.0877,-0.0540782,-1.80811,-0.275434,-0.906933,-0.674737,0.126476,0.00651871,0.460675,-0.979934,1.11871,-0.916768,-0.0125857,0.197705
7170.65,0.928732,0.0554108,5,31,0,-7100.73,-0.286298,-0.221524,1.02054,-1.36776,-1.25463,-0.79763,-0.10796,-0.492459,0.620954,0.239036,-0.437407,-0.238338,-0.162225,-1.10276,-1.20675,1.28654,-0.27949,-0.22232,0.372283,-0.11685,0.781259,-0.38941,-0.786155,0.244988,-1.63204,-0.0865233,-0.522794,-0.520163,0.381051,0.322912,0.612992,-0.640905,1.48134,-0.704344,0.284106,0.412697,0.622806,0.835386,0.381138,-0.46542,1.08176,0.22862,0.766831,-0.196284,1.03447,0.569622,0.0317548,0.497693,0.215229,1.12936,1.3549,1.03424,0.298668,-0.0876266,0.294498,0.0104727,0.942241,-0.170472,0.679923,0.0856501,-0.668287,-0.180701,-0.0816249,1.6404,0.368065,0.128865,-1.04771,-0.103817,-0.232621,0.163803,-0.562051,1.97323,0.808937,0.873983,0.506493,0.818339,-1.39849,0.763655,0.354767,0.643905,1.01976,0.831181,1.48379,0.756108,0.844432,-0.299585,0.410083,0.938808,0.359648,-0.102658,0.669473,1.29104,1.60909,-0.0204996,1.31617,-0.023744,0.870504,1.78535,1.5332,0.196631,0.413669,-0.218265,0.537249,0.467025,0.260591,-0.220873,1.32324,-0.484082,-0.000233246,0.368427,-0.271786,1.1979,1.50837,1.32555,0.479143,0.33517,-0.0203024,0.0822867,-1.53299,-1.56394,-1.11066,-0.336489,-0.739671,0.369458,-0.08173,-0.655972,-0.659552,-0.528172,-1.25153,-1.57112,1.08053,-0.628277,-0.479317,0.109097,-0.343826,0.609595,-0.672033,-1.07986,-0.0161648,-1.85534,-0.28383,-0.934942,-0.680592,0.115204,0.00331288,0.471319,-0.968368,1.07721,-0.941304,-0.0109682,0.198393
7152.97,0.857425,0.0554108,5,31,0,-7082.27,-0.384908,-0.0531259,0.562948,-0.913409,-1.14223,-0.698723,-0.130043,-0.563215,0.611365,0.212546,-0.417985,-0.272774,-0.17346,-0.833266,-1.22311,1.43199,-0.114891,-0.311049,0.312857,-0.0821905,1.04116,-0.289444,-0.715087,0.29477,-1.5454,0.183092,-0.476703,-0.333047,0.447405,0.49508,0.865532,-0.448913,1.21812,-0.550215,0.377058,0.540138,0.584433,0.856677,0.408702,-0.442274,1.08409,0.273936,0.792788,-0.188986,1.01174,0.55784,0.0635035,0.444862,0.229356,1.08204,1.36803,1.02704,0.342292,-0.117484,0.329222,-0.0453736,0.968237,-0.19218,0.72668,0.0853609,-0.662026,-0.247902,-0.0449438,1.59016,0.344047,0.12986,-1.04758,-0.0382635,-0.269701,0.205882,-0.548777,2.00306,0.828512,0.854181,0.517391,0.892634,-1.39317,0.805353,0.371025,0.626819,1.01105,0.811045,1.46702,0.786032,0.799793,-0.312289,0.412151,0.968641,0.331272,-0.0798584,0.714384,1.33899,1.59456,-0.00422064,1.32672,0.0467708,0.893435,1.83034,1.54893,0.245039,0.483327,-0.199635,0.540597,0.455866,0.296737,-0.256952,1.28027,-0.376235,0.0257143,0.349471,-0.275381,1.20698,1.52033,1.36431,0.436605,0.319566,-0.0286194,0.148458,-1.54641,-1.56221,-1.12223,-0.329012,-0.772846,0.383565,-0.0788228,-0.652003,-0.666863,-0.536077,-1.28612,-1.57859,1.05763,-0.638023,-0.489184,0.120202,-0.369737,0.624484,-0.711405,-1.09643,-0.0510095,-1.86557,-0.309377,-0.930147,-0.658646,0.125339,0.00780327,0.457291,-0.981386,1.07861,-0.937934,-0.0160471,0.198243
7138.48,1,0.0554108,5,31,0,-7066.57,-0.537591,-0.0568993,0.85775,-0.953472,-1.07286,-0.78466,0.163927,-0.35424,0.773761,0.397262,-0.0124553,-0.352284,0.243446,-0.815732,-1.17965,1.55082,0.325392,-0.207793,0.830534,-0.0596673,1.36703,-0.332853,-0.527607,0.528828,-1.62198,0.271826,-0.329853,-0.272396,0.663031,0.948576,1.03338,-0.410134,1.48821,-0.326077,0.323613,0.629179,0.687838,0.852576,0.406993,-0.471028,1.07813,0.282242,0.774941,-0.204953,0.989819,0.543442,0.0529234,0.450155,0.253555,1.07084,1.36087,1.02963,0.332818,-0.105124,0.317915,-0.0486675,0.956307,-0.20177,0.710227,0.0534309,-0.665603,-0.218192,-0.0519775,1.58245,0.329336,0.12111,-1.05193,-0.0447784,-0.271422,0.200561,-0.560567,2.02953,0.846362,0.853959,0.495005,0.867266,-1.41003,0.798239,0.367816,0.619811,0.994129,0.795838,1.47023,0.784977,0.80861,-0.300544,0.407365,0.9549,0.340197,-0.0926102,0.692155,1.33076,1.59623,-0.0143782,1.32778,0.065274,0.897304,1.82592,1.56723,0.23945,0.485124,-0.214531,0.534892,0.472431,0.293482,-0.267293,1.25806,-0.388555,0.0203702,0.348091,-0.272314,1.19391,1.51343,1.3372,0.419844,0.324244,-0.0282081,0.194443,-1.54404,-1.55695,-1.13101,-0.331763,-0.733444,0.386943,-0.0844649,-0.651267,-0.682118,-0.530331,-1.29963,-1.58053,1.07947,-0.667717,-0.471627,0.132354,-0.357808,0.623638,-0.693224,-1.07996,-0.0361471,-1.81698,-0.29941,-0.923054,-0.682757,0.101067,-0.00215393,0.471967,-0.959481,1.08554,-0.928774,-0.0086924,0.199912
7142.25,0.902287,0.0554108,5,31,0,-7065.49,-0.51856,-0.0623047,0.632633,-0.766169,-0.664891,-0.396384,0.535415,-0.404215,0.724852,0.301859,-0.0240596,-0.374595,0.134936,-0.55087,-1.00375,1.43266,-0.232499,-0.0797098,0.306764,-0.147248,0.920292,-0.231218,-0.649742,0.225988,-0.931043,0.225602,-0.198845,-0.289119,0.907573,0.381516,0.920876,-0.211071,1.48636,-0.305064,0.556566,0.488887,0.671999,0.840594,0.378091,-0.508767,1.07887,0.289203,0.77584,-0.154411,0.995534,0.546952,0.0285875,0.450485,0.1942,1.11451,1.33515,0.99557,0.3094,-0.10807,0.27698,-0.00500082,0.913937,-0.146929,0.741309,0.0574369,-0.698964,-0.193543,-0.0432012,1.59068,0.389375,0.101221,-1.06104,-0.0677894,-0.270171,0.174575,-0.562866,1.98345,0.747595,0.821344,0.483942,0.852853,-1.41344,0.802004,0.375079,0.615345,1.01183,0.846768,1.46163,0.752841,0.815935,-0.302671,0.376875,0.954499,0.347351,-0.0729273,0.654293,1.28582,1.56019,-0.0323628,1.32015,0.0188552,0.877021,1.79347,1.56084,0.260096,0.437948,-0.240642,0.507427,0.414601,0.31235,-0.206511,1.29494,-0.429829,0.0174781,0.325164,-0.296651,1.20175,1.50372,1.34057,0.433723,0.362362,-0.0304381,0.202164,-1.51271,-1.54438,-1.14474,-0.315772,-0.73907,0.397119,-0.0931692,-0.654502,-0.657572,-0.511901,-1.2477,-1.60444,1.09758,-0.635521,-0.47522,0.145204,-0.350134,0.644022,-0.681308,-1.07678,-0.023861,-1.81641,-0.270544,-0.901102,-0.690551,0.131607,-0.00136726,0.481164,-0.985033,1.10899,-0.930182,-0.0222383,0.198157
7130.98,0.789496,0.0554108,5,31,0,-7060.69,-0.238715,0.0982498,0.810193,-1.58994,-0.521219,-0.87844,0.855737,0.166353,0.819906,0.416442,-0.00221227,-0.0529124,-0.465795,-0.964547,-0.725781,1.10935,-0.15834,-0.0856865,0.132632,0.0968084,0.915401,-0.282998,-0.279733,0.148533,-1.10756,0.209534,-0.31188,-0.48201,0.847454,0.237424,0.232807,-0.558912,0.981688,-0.148125,-0.238068,0.473994,0.675689,0.819037,0.410877,-0.493722,1.07163,0.266214,0.777701,-0.17957,1.01432,0.571393,0.0476608,0.492677,0.245166,1.08164,1.369,0.995255,0.296602,-0.0932719,0.293427,-0.00395456,0.972963,-0.147399,0.738621,0.0567222,-0.699929,-0.178626,-0.0602423,1.58686,0.340013,0.112726,-1.05916,-0.0404353,-0.269063,0.181516,-0.590004,1.9774,0.740577,0.860966,0.506183,0.845765,-1.40966,0.827479,0.387008,0.624548,1.01577,0.828183,1.44477,0.761477,0.818544,-0.286847,0.405353,0.956866,0.306431,-0.0811206,0.645811,1.27789,1.58619,-0.0311609,1.30851,0.00942221,0.900549,1.77613,1.50929,0.23114,0.419877,-0.221181,0.51317,0.435408,0.276312,-0.233201,1.26458,-0.432273,0.0294666,0.303114,-0.295616,1.19864,1.48774,1.33958,0.485851,0.360223,-0.0126683,0.460318,-1.5554,-1.56011,-1.10607,-0.314676,-0.735906,0.372515,-0.0683046,-0.650338,-0.631276,-0.543546,-1.28433,-1.55306,1.08269,-0.638688,-0.484,0.11579,-0.364983,0.608699,-0.687357,-1.0647,-0.0471503,-1.8343,-0.278941,-0.920707,-0.662031,0.138401,0.0263655,0.443128,-0.964667,1.1084,-0.907327,0.00634652,0.200923
7115.5,0.901583,0.0554108,6,63,0,-7047.24,-0.191721,-0.434673,0.813637,-0.742659,-0.443471,-0.528353,-0.608655,-0.966769,0.128008,-0.0171607,-1.03163,-0.157313,0.266541,-0.846999,-1.30196,1.74414,-0.952131,-0.31275,0.134884,-0.309534,0.585317,-0.809823,-0.677246,0.308137,-2.03675,-0.371102,-0.671712,-0.524702,-0.277069,0.482372,0.305458,-0.550174,0.92648,-0.77686,0.422336,0.393,0.693322,0.845861,0.405235,-0.468781,1.09692,0.236931,0.780784,-0.145406,1.04308,0.603839,0.0546223,0.453035,0.217016,1.11418,1.3162,1.06126,0.348581,-0.0663276,0.301297,-0.0194909,0.905013,-0.234176,0.693116,0.0947624,-0.648034,-0.226698,-0.0404394,1.64096,0.36645,0.122622,-1.06435,-0.103762,-0.216691,0.227488,-0.511533,2.01303,0.835962,0.824951,0.493877,0.867479,-1.35591,0.804731,0.335649,0.628639,1.06202,0.864261,1.50291,0.779589,0.852012,-0.274593,0.421151,0.951494,0.379354,-0.0428526,0.680181,1.29501,1.58232,0.0250814,1.30781,0.0559958,0.886118,1.83085,1.56458,0.23162,0.435555,-0.226273,0.542794,0.505902,0.285127,-0.230036,1.29628,-0.446905,0.0287734,0.324001,-0.244095,1.18503,1.54493,1.35873,0.470945,0.304474,0.0454793,0.336451,-1.56728,-1.56621,-1.14153,-0.337165,-0.751017,0.365501,-0.0834135,-0.679513,-0.672643,-0.558785,-1.28528,-1.61491,1.0625,-0.652989,-0.492886,0.111721,-0.383081,0.578596,-0.714311,-1.07738,-0.0466515,-1.83831,-0.312304,-0.96331,-0.690233,0.127216,-0.0195346,0.444567,-0.998097,1.12242,-0.943393,-0.00698309,0.198291
7106.23,0.940781,0.0554108,6,63,0,-7037.4,-0.576089,-0.105708,0.801861,-1.05477,-1.14283,-0.118124,-0.61764,-0.436686,0.806329,0.29848,-0.489703,0.176365,0.421088,-0.726511,-1.3639,0.588317,-0.674203,-0.207992,0.826042,0.105001,0.761983,-0.54495,-0.444815,1.12476,-1.37674,0.105648,-0.41363,-0.280542,-0.00963999,1.02108,0.729122,-0.583712,1.02839,-0.362674,0.359491,0.333034,0.699645,0.85466,0.437061,-0.457325,1.12479,0.312997,0.82289,-0.159123,1.0816,0.633461,0.114135,0.546416,0.268227,1.08475,1.39288,1.02293,0.326039,-0.0774297,0.32422,0.0137096,1.00996,-0.143856,0.785593,0.0964957,-0.625921,-0.156575,-0.040107,1.6231,0.34537,0.128924,-1.02971,-0.0363386,-0.237698,0.20797,-0.566928,2.03283,0.820509,0.883036,0.544461,0.870205,-1.38396,0.831857,0.363918,0.645384,1.04039,0.861958,1.4831,0.765079,0.845292,-0.266598,0.392516,0.958274,0.364586,-0.0559961,0.671682,1.33113,1.64018,0.0463617,1.39429,0.0374374,0.948632,1.85713,1.59636,0.284464,0.456351,-0.213021,0.567877,0.434531,0.289239,-0.19589,1.35749,-0.427497,0.0866224,0.401196,-0.244662,1.28403,1.57366,1.33612,0.490784,0.398527,0.0457679,0.389615,-1.57183,-1.60309,-1.15042,-0.330097,-0.787565,0.342916,-0.124115,-0.705076,-0.706873,-0.570563,-1.32345,-1.59864,1.05408,-0.683336,-0.527233,0.0750763,-0.392024,0.579736,-0.744285,-1.13351,-0.0771668,-1.87991,-0.289,-0.980243,-0.738592,0.11419,-0.0336985,0.439839,-0.994073,1.0598,-0.954648,-0.0537739,0.197317
7126.6,0.954724,0.0554108,5,63,0,-7045.19,-0.472378,0.0189712,0.691758,-0.772262,-1.02777,-0.508635,-0.392178,-0.278836,0.247239,0.229671,-0.0188063,-0.904463,0.349047,-0.859403,-0.935226,0.817509,-0.904786,-0.454606,0.608316,-0.26287,0.802422,-0.462305,-0.588938,0.644362,-1.31254,-0.176497,-0.793085,-0.51132,0.938742,0.624927,0.531954,-0.774736,1.42218,-0.23818,0.25112,0.431232,0.652329,0.899791,0.474576,-0.450241,1.11119,0.30741,0.827171,-0.158179,1.05355,0.638647,0.123039,0.506143,0.290034,1.17263,1.40451,1.04797,0.34919,-0.0376581,0.318788,0.00623143,0.968991,-0.140161,0.714671,0.0983133,-0.653342,-0.160926,-0.0182016,1.68134,0.404621,0.10733,-1.0156,-0.0521519,-0.203954,0.267424,-0.484926,2.02724,0.855434,0.891802,0.51312,0.866614,-1.34466,0.833321,0.405814,0.662282,1.02807,0.86439,1.47967,0.772916,0.870595,-0.232882,0.459702,1.00822,0.381146,0.00234208,0.710703,1.30795,1.65754,0.0129853,1.33618,0.071888,0.945016,1.81072,1.61678,0.295402,0.494164,-0.192534,0.588285,0.538758,0.305846,-0.213993,1.33338,-0.421583,0.0204044,0.38701,-0.205382,1.23432,1.5841,1.34542,0.534033,0.396215,0.036725,0.397517,-1.58585,-1.57655,-1.17424,-0.343604,-0.791809,0.321185,-0.138594,-0.706891,-0.712606,-0.588154,-1.32935,-1.61926,1.03595,-0.663617,-0.528112,0.103027,-0.394769,0.559572,-0.737302,-1.11762,-0.0870073,-1.86303,-0.323829,-0.956552,-0.717538,0.0766218,-0.0266527,0.421527,-1.01668,1.05663,-0.98752,-0.0646532,0.198376
7121.45,0.738317,0.0554108,5,31,0,-7042.84,-0.448048,0.145766,0.638777,-0.770051,-0.848341,-0.785767,0.264846,-0.17423,0.80276,0.618055,-0.0639842,0.170238,0.127642,-0.804876,-0.356121,1.32369,0.0126182,-0.00775879,0.333482,0.121167,0.74552,0.244935,-0.894232,0.496646,-1.76459,-0.0906239,-0.175866,-0.65667,0.302782,0.204057,0.746961,-0.160337,1.23181,-0.557926,0.474666,0.577975,0.646943,0.851821,0.441078,-0.463657,1.06575,0.287237,0.808503,-0.192437,1.0465,0.60606,0.107381,0.481603,0.266993,1.14018,1.38794,1.03496,0.336556,-0.0527399,0.282502,0.00576953,0.942077,-0.179912,0.718458,0.0688021,-0.679407,-0.155984,-0.0568419,1.63086,0.382873,0.0957894,-1.04301,-0.0540895,-0.214333,0.235468,-0.516315,1.98072,0.831969,0.883267,0.487358,0.850397,-1.36239,0.805582,0.38621,0.627843,0.993046,0.83435,1.45348,0.753663,0.836927,-0.253042,0.422212,0.974071,0.338244,-0.0200053,0.711161,1.30055,1.62231,-0.00927322,1.33095,0.0391377,0.93164,1.79013,1.57832,0.266607,0.451281,-0.239191,0.56824,0.505108,0.279274,-0.219056,1.30312,-0.418052,0.0410245,0.319471,-0.27211,1.20806,1.55764,1.32689,0.512428,0.365505,0.0338893,0.400521,-1.55993,-1.56176,-1.12376,-0.332105,-0.779292,0.355894,-0.131173,-0.679981,-0.639875,-0.5298,-1.30896,-1.61855,1.06151,-0.671815,-0.489863,0.12934,-0.389031,0.586918,-0.727654,-1.12418,-0.0776966,-1.83026,-0.317588,-0.94631,-0.730146,0.113344,-0.0187236,0.432926,-0.998362,1.05783,-0.919983,-0.0388141,0.19992
7138.91,0.983657,0.0554108,5,31,0,-7052.59,-0.55026,0.11316,0.841263,-0.813503,-1.29189,-0.553307,0.162913,-0.412214,1.10713,0.379004,-0.507485,-0.3128,0.0487208,-1.18465,-0.926518,1.57949,-0.254402,0.248233,0.405926,0.652,1.17756,-0.588014,-0.802953,0.144988,-1.16055,0.032973,-0.319583,-0.165635,0.366675,0.687868,1.08041,-0.553521,1.33841,-0.265026,0.601181,0.474924,0.664676,0.862958,0.438066,-0.482639,1.05924,0.270564,0.808205,-0.185357,1.04895,0.591174,0.10197,0.512376,0.244305,1.15469,1.38014,1.05045,0.352006,-0.0511713,0.274026,0.0108949,0.925324,-0.199561,0.717079,0.105334,-0.673034,-0.172932,-0.021551,1.62968,0.397959,0.108871,-1.02193,-0.0736182,-0.219267,0.237151,-0.54532,1.99448,0.81444,0.857514,0.487616,0.863279,-1.37172,0.823075,0.395601,0.654285,1.02635,0.86576,1.45429,0.74221,0.864219,-0.230591,0.431053,0.964219,0.355418,-0.0325487,0.700233,1.33488,1.61739,0.00943318,1.36052,0.0459631,0.934984,1.80276,1.56985,0.270277,0.464025,-0.245369,0.548912,0.510412,0.31743,-0.215342,1.28512,-0.421681,0.0363517,0.337814,-0.221225,1.22298,1.55938,1.34844,0.5204,0.357059,0.0143671,0.256141,-1.56218,-1.57672,-1.13723,-0.337373,-0.767716,0.363062,-0.0880091,-0.695699,-0.67993,-0.535417,-1.30534,-1.59167,1.07799,-0.660298,-0.531978,0.125713,-0.366513,0.585677,-0.731709,-1.1107,-0.0793512,-1.86033,-0.308913,-0.964019,-0.723246,0.108246,-0.0139804,0.458811,-0.989191,1.06415,-0.958703,-0.0435475,0.197971
7139.52,0.984862,0.0554108,5,31,0,-7084.27,-0.324046,-0.101216,0.714152,-1.1038,-1.19515,-0.638596,0.279372,-0.282644,0.418389,0.0795045,-0.287301,-0.217053,-0.235168,-0.916311,-1.19109,1.35535,-0.202845,-0.146841,0.329292,0.285509,0.788667,-0.157218,-1.18942,0.118395,-1.06497,-0.461162,-1.14177,-0.538055,0.108167,0.488965,0.729492,-0.770082,0.980654,-0.664965,0.508236,0.675478,0.642905,0.865369,0.438539,-0.486245,1.05355,0.28111,0.812808,-0.182286,1.04681,0.591457,0.105822,0.505345,0.234321,1.16502,1.3994,1.03857,0.351474,-0.0694232,0.259267,0.00163703,0.921124,-0.200121,0.718593,0.093528,-0.679342,-0.166218,-0.0143333,1.63388,0.387711,0.135007,-1.01753,-0.0640243,-0.223053,0.237343,-0.554134,2.00306,0.820293,0.854434,0.4965,0.869446,-1.38237,0.814126,0.377959,0.622278,1.03222,0.864614,1.45086,0.741878,0.848905,-0.243541,0.423219,0.970102,0.352486,-0.0296171,0.706777,1.33892,1.61828,-0.0199276,1.35532,0.0613453,0.946231,1.81615,1.56685,0.268945,0.473971,-0.252386,0.548118,0.50492,0.31022,-0.218377,1.2777,-0.420728,0.039524,0.332008,-0.220731,1.23059,1.54168,1.3337,0.51019,0.346236,-0.000657556,0.235857,-1.57086,-1.59311,-1.13972,-0.339949,-0.776863,0.337196,-0.115937,-0.691719,-0.696683,-0.539752,-1.28914,-1.60372,1.07836,-0.661265,-0.501387,0.0955869,-0.38731,0.596038,-0.698602,-1.11952,-0.0532975,-1.83693,-0.311485,-0.956971,-0.698159,0.0868165,-0.0128366,0.453765,-0.997558,1.08101,-0.960378,-0.0338728,0.200692
7138.43,0.986595,0.0554108,5,31,0,-7057.06,-0.328886,-0.26595,0.716924,-1.33598,-1.37811,-0.578221,0.112107,-0.668347,0.595432,0.467078,-0.64124,-0.370452,-0.182489,-0.928012,-1.11763,0.862269,-0.348787,-0.371999,0.318892,-0.103059,1.21877,-0.249809,-0.233217,0.437325,-1.57079,-0.29085,-0.514566,-0.128116,0.422131,0.342964,0.459925,-0.387169,1.38284,-0.528655,0.242145,0.548388,0.643488,0.884421,0.373864,-0.430543,1.14903,0.289967,0.845028,-0.148528,1.05383,0.619899,0.0651666,0.501487,0.243891,1.1151,1.38001,1.07793,0.317002,-0.0692791,0.350103,0.0231746,1.03113,-0.123984,0.766079,0.0951437,-0.651209,-0.167123,0.00490546,1.6439,0.39466,0.153225,-1.02814,-0.0691661,-0.234305,0.197342,-0.506475,2.02792,0.847566,0.850067,0.590175,0.892802,-1.36969,0.84135,0.406175,0.694248,1.09443,0.886153,1.50191,0.823385,0.861565,-0.249161,0.412335,0.969114,0.349938,-0.0542712,0.696066,1.32361,1.61234,0.0710074,1.31477,0.0823823,0.911976,1.84763,1.5631,0.278505,0.451861,-0.155261,0.58133,0.458487,0.309886,-0.190452,1.30302,-0.413272,0.0769133,0.340555,-0.253552,1.24386,1.56937,1.37299,0.502623,0.39097,0.0701844,0.233195,-1.55842,-1.58065,-1.15954,-0.345526,-0.764886,0.356317,-0.120421,-0.68518,-0.696625,-0.583097,-1.31054,-1.60214,1.05139,-0.693185,-0.511758,0.104995,-0.415149,0.604116,-0.737654,-1.13071,-0.0544828,-1.8729,-0.307689,-0.946142,-0.698493,0.0941025,-0.024509,0.415307,-0.998323,1.07141,-0.950508,-0.0591569,0.201802
7118.68,0.997421,0.0554108,5,31,0,-7035.2,-0.13812,-0.214117,0.56744,-1.29425,-1.51916,-0.975158,-0.28499,-0.152732,0.626699,-0.327443,-0.643296,-0.6961,-0.597752,-1.13555,-1.52028,0.43897,-0.900047,0.0324372,0.254342,0.201395,0.662602,-0.340922,-0.882853,-0.218756,-1.44973,-0.241093,-1.18052,-0.505929,0.015942,0.223908,0.0846477,-0.500863,1.15704,-0.424586,-0.194783,0.524657,0.784474,0.881303,0.479024,-0.448659,1.09969,0.327397,0.904514,-0.171926,1.07834,0.675377,0.112061,0.521971,0.244259,1.14727,1.39078,1.04846,0.379976,-0.0553142,0.319416,0.0282245,0.973032,-0.146777,0.774838,0.112409,-0.622321,-0.149576,0.00695149,1.65172,0.375814,0.169128,-0.986383,-0.00647941,-0.194112,0.242209,-0.510842,2.02466,0.860691,0.877631,0.598554,0.898632,-1.36275,0.855232,0.445435,0.70836,1.08297,0.88407,1.51588,0.810524,0.874403,-0.254274,0.442426,0.990531,0.389569,-0.0193681,0.680356,1.32827,1.60563,0.0576145,1.35063,0.0505382,0.955608,1.85149,1.60602,0.262018,0.456784,-0.151087,0.569024,0.503501,0.288274,-0.270274,1.31221,-0.401681,0.0274321,0.386846,-0.230387,1.24064,1.56496,1.34875,0.539774,0.394651,0.0648146,0.316667,-1.58976,-1.6058,-1.18401,-0.347223,-0.772471,0.312934,-0.131991,-0.693287,-0.692254,-0.567403,-1.35166,-1.62985,1.04279,-0.668868,-0.544802,0.0615057,-0.447908,0.534398,-0.765685,-1.11015,-0.117718,-1.86719,-0.336115,-0.97293,-0.745502,0.086153,-0.0393765,0.423985,-0.999212,1.0574,-0.984131,-0.044134,0.201064
