# 0.16036, 0.102654, 0.0992445, 0.104635, 0.0183688, 0.00789997, 0.156389, 0.0156231, 0.210642, 0.184879, 0.172205, 0.171316, 0.213809, 0.186068, 0.185457, 0.19597, 0.179777, 0.176487, 0.17431, 0.222817, 0.185933, 0.192339, 0.175351, 0.191421, 0.189397, 0.22548, 0.192756, 0.197988, 0.191323, 0.196174, 0.178543, 0.208831, 0.189482, 0.247462, 0.18094, 0.20938, 0.199051, 0.18441, 0.209197, 0.261373, 0.106408, 0.00693703, 0.106857, 0.107433, 0.107143, 0.107345, 0.107056, 0.106835, 0.107096, 0.106984, 0.106848, 0.107357, 0.107254, 0.107519, 0.10722, 0.106983, 0.107477, 0.106775, 0.107198, 0.107827, 0.107329, 0.107093, 0.106869, 0.107104, 0.107262, 0.107149, 0.106852, 0.10746, 0.106893, 0.107638, 0.106901, 0.106631, 0.107517, 0.106928, 0.107573, 0.107632, 0.107466, 0.10714, 0.107136, 0.107112, 0.107677, 0.107465, 0.107321, 0.106956, 0.106829, 0.107411, 0.107238, 0.106773, 0.107161, 0.107323, 0.10717, 0.107447, 0.107133, 0.107193, 0.107178, 0.107195, 0.107643, 0.107505, 0.107442, 0.107472, 0.107266, 0.107083, 0.107227, 0.107066, 0.106977, 0.107024, 0.107271, 0.107409, 0.107185, 0.107298, 0.107421, 0.106876, 0.107457, 0.107317, 0.106781, 0.107101, 0.107403, 0.10659, 0.107027, 0.107054, 0.106663, 0.107144, 0.0290056, 0.00240341, 0.0062021, 0.0024097, 0.00252023, 0.00373153, 0.00273151, 0.00281672, 0.005374, 0.00223387, 0.00339507, 0.00259378, 0.0025413, 0.00269438, 0.00233087, 0.00270878, 0.00232006, 0.00253332, 0.00250721, 0.00313515, 0.00262626, 0.00277052, 0.00524837, 0.0028277, 0.00251006, 0.00246923, 0.0023665, 0.00229627, 0.00235661, 0.00290835, 0.00271955, 0.00248406, 0.00302847
6471.17,0.940832,0.00237082,11,2047,0,-6392.67,0.379379,0.162856,-0.65232,-0.865786,-0.0611397,0.0722376,0.20151,0.627512,0.561866,-0.0250493,0.163247,-1.07474,-0.479036,1.12694,-0.822068,0.171648,0.615963,0.70633,-0.57188,0.658422,0.03131,0.215694,0.365557,-0.0651897,-0.228799,0.251095,-0.174202,0.885846,0.330979,0.104755,-0.41667,-0.757731,-0.557857,-0.745736,1.2612,1.21694,-0.031158,0.433555,0.0873556,-0.0308682,-0.297555,0.570702,0.00559234,-0.337192,-1.07246,0.351631,-0.454239,-0.00523784,-0.812519,0.192881,-0.160675,-0.624408,-0.264955,-0.475259,0.293016,0.529255,0.233712,-0.39126,-0.758258,-0.397751,-0.683947,0.200842,-0.805419,-0.0981436,-0.612706,-1.23749,-0.837543,-0.696898,0.792027,-0.327832,-0.604464,-1.57679,-0.735515,-0.87195,-0.531972,-1.03894,1.22571,0.00655197,0.0826871,-0.23737,0.0698797,-1.69952,0.0144769,-0.347015,-0.113882,0.270532,0.0627596,0.672482,0.0110691,0.054002,-0.897027,-0.336636,0.156617,-0.372455,-0.706345,-0.0345057,0.485583,0.778498,-0.618034,0.504007,-0.605629,0.149271,0.968737,0.779043,-0.458516,-0.323737,-0.863139,-0.177901,-0.272448,-0.412883,-0.900414,0.450831,-1.04229,-0.660437,-0.406297,-0.900361,0.381834,0.733538,0.553371,-0.255216,-0.349435,-0.630176,3.66108,0.843487,0.0591365,0.520438,0.145604,0.0555334,0.11487,0.259856,0.0603522,0.190933,0.0880148,0.316434,0.999749,0.339617,0.231368,0.372604,0.195528,0.574366,0.316145,0.120202,0.184944,0.230011,0.0463777,0.217636,0.390827,0.372059,0.297316,0.226493,0.561538,0.191621,0.186254,0.349037,0.146707,1.41826,0.763261,0.881589,-0.376822,0.388707,1.70988,-0.0224097,0.964884,1.38196,1.31612,0.173696,1.5394,-0.0814103,0.143438,0.135209,-0.155602,-0.509077,0.195113,-0.241919,0.795821,0.249645,-0.0128914,-0.862754,-1.2352,-1.12611,-1.05,0.848776,0.938026,-0.355462,0.0665178,-0.198366,-0.360098
6484.64,0.998347,0.00237082,11,2047,0,-6413.44,-0.110868,0.393554,0.0447575,-0.100072,-0.390718,0.127927,-0.144307,0.670704,0.241198,0.0101188,0.358272,-0.909282,-0.872651,1.25962,-0.860912,-0.154003,0.419903,1.04676,-0.635872,0.535199,-0.286647,0.0238663,0.388428,-0.152281,0.0307942,-0.347077,-0.371572,0.475028,0.18114,0.159995,-0.44467,-0.930865,-0.243652,-0.554712,1.36773,0.939906,-0.0960508,0.288933,-0.131479,0.277651,-0.372012,0.553425,-0.0908244,-0.445533,-1.16573,0.220464,-0.556202,-0.0813245,-0.968683,0.0853453,-0.251608,-0.739808,-0.374691,-0.56538,0.233757,0.436841,0.138741,-0.468175,-0.873352,-0.547046,-0.764432,0.0724945,-0.904424,-0.141152,-0.720203,-1.34264,-0.976858,-0.799529,0.681307,-0.442381,-0.703487,-1.68045,-0.855355,-1.00456,-0.630083,-1.192,1.1466,-0.071208,0.0145064,-0.330616,-0.027551,-1.80832,-0.0753937,-0.451217,-0.194239,0.115648,-0.0291668,0.57672,-0.0898226,-0.0417931,-1.02206,-0.418913,0.0350236,-0.480293,-0.83796,-0.12626,0.393401,0.677821,-0.720634,0.415258,-0.742075,0.0644291,0.866513,0.69262,-0.545956,-0.408352,-0.945542,-0.275436,-0.398,-0.556341,-1.00524,0.364656,-1.14756,-0.758642,-0.505219,-0.994612,0.289452,0.634782,0.435989,-0.353211,-0.464418,-0.748947,3.8093,0.801831,0.048348,0.566654,0.147279,0.0496615,0.106531,0.259674,0.0592683,0.172723,0.0800454,0.30199,1.00277,0.345219,0.237214,0.348953,0.198526,0.532375,0.349221,0.113505,0.192711,0.223134,0.0566937,0.232775,0.385826,0.362527,0.331498,0.237565,0.559905,0.203686,0.182151,0.408121,0.148917,1.53041,0.864224,1.09895,-0.299131,0.489078,1.80246,0.065711,1.06529,1.46516,1.42746,0.278852,1.64776,0.00371433,0.239105,0.260792,-0.0530697,-0.415919,0.305871,-0.127326,0.910425,0.338365,0.0851638,-0.731639,-1.0847,-0.977625,-0.936515,0.962124,1.05383,-0.272201,0.173401,-0.0610698,-0.263691
6480.14,0.998438,0.00237082,11,2047,0,-6394.51,0.631044,0.0638358,-0.566702,-0.186738,-0.370428,0.00558936,0.0474464,0.782421,0.129716,-0.0753977,0.0862335,-1.1071,-0.941057,0.802949,-0.947599,-0.335096,0.234366,0.705424,-0.842783,0.707168,-0.21793,0.199669,0.335956,0.0187688,0.0829396,-0.237024,-0.190545,0.537662,0.356994,0.321177,-1.04922,-1.65391,-0.999033,-0.826994,0.876311,0.600562,-0.491105,-0.197,-0.440899,0.0246877,-0.450769,0.659263,-0.0387598,-0.386753,-1.09823,0.276372,-0.475224,-0.0172713,-0.869467,0.143763,-0.214133,-0.676683,-0.311364,-0.523185,0.255668,0.486513,0.170443,-0.408323,-0.806718,-0.485134,-0.721534,0.13341,-0.871285,-0.0915387,-0.644136,-1.28867,-0.917754,-0.771618,0.740577,-0.406846,-0.640736,-1.61993,-0.811543,-0.929725,-0.578478,-1.1263,1.17644,-0.00772857,0.0777259,-0.297159,0.0454899,-1.72943,-0.0371806,-0.402114,-0.139334,0.171574,0.00473189,0.63168,-0.0354436,0.0194397,-0.963007,-0.374196,0.101247,-0.42117,-0.773718,-0.0826524,0.460856,0.708114,-0.682137,0.409593,-0.694447,0.0991585,0.956298,0.735549,-0.511188,-0.356959,-0.891636,-0.237438,-0.310123,-0.486259,-0.934076,0.403375,-1.08692,-0.683994,-0.449716,-0.971457,0.354017,0.649981,0.4832,-0.300268,-0.395943,-0.667704,4.04599,0.78883,0.052283,0.533522,0.152357,0.0486346,0.110493,0.256766,0.0625218,0.183897,0.0886211,0.322089,0.976825,0.358803,0.263361,0.348531,0.189321,0.592682,0.338406,0.110623,0.200559,0.221005,0.0528261,0.230608,0.395624,0.352792,0.308598,0.223664,0.525287,0.209516,0.186636,0.393278,0.1535,1.43177,0.814145,0.983938,-0.333152,0.429748,1.74448,0.0106962,1.01637,1.42083,1.37753,0.219926,1.72605,-0.0470158,0.183668,0.226274,-0.107235,-0.32925,0.277649,-0.179046,0.84608,0.285991,0.0301694,-0.792688,-1.15546,-1.0506,-1.00746,0.904677,1.00578,-0.360898,0.106372,-0.0769364,-0.307028
6479.45,0.987444,0.00237082,11,2047,0,-6401.71,0.263194,0.58129,0.36907,0.030268,-0.220672,-0.0108652,-0.178438,0.496853,0.361214,-0.0328161,0.121114,-1.12899,-0.703824,0.839474,-0.867866,-0.120088,0.36391,0.629942,-0.774751,0.736831,-0.642515,-0.272462,-0.192927,-0.484234,-0.608263,-0.524339,-0.666868,0.177944,-0.17575,-0.272543,-0.880527,-1.41743,-0.974145,-0.785786,0.94736,0.85985,-0.341559,-0.00276281,-0.237958,-0.0305684,-0.401693,0.579907,-0.0777416,-0.463187,-1.17091,0.215693,-0.55967,-0.122336,-0.95772,0.0692456,-0.288644,-0.776053,-0.387379,-0.59873,0.192655,0.434145,0.087738,-0.482606,-0.8774,-0.535774,-0.798801,0.0477256,-0.90464,-0.135597,-0.708875,-1.35064,-0.980165,-0.805203,0.658864,-0.467009,-0.710753,-1.69713,-0.875969,-1.02442,-0.629694,-1.21546,1.08901,-0.104899,-0.0151287,-0.372972,-0.0293547,-1.82271,-0.0871941,-0.46913,-0.206121,0.121591,-0.0618086,0.540703,-0.111469,-0.0646803,-1.01566,-0.455117,0.0298967,-0.492987,-0.837678,-0.165538,0.391993,0.640744,-0.709625,0.377009,-0.738819,0.0294669,0.855368,0.664666,-0.578987,-0.404764,-0.980613,-0.331901,-0.389829,-0.54008,-0.989719,0.367697,-1.18416,-0.782747,-0.544563,-1.02009,0.267497,0.598881,0.419434,-0.391692,-0.474456,-0.733537,1.82998,0.819818,0.0568998,0.557537,0.141014,0.0468834,0.120121,0.276466,0.0607104,0.180446,0.0681887,0.29507,0.975914,0.341616,0.209576,0.379731,0.191504,0.621475,0.317812,0.10325,0.184139,0.211122,0.0534805,0.222427,0.420187,0.347428,0.27444,0.23109,0.529677,0.184958,0.210359,0.354051,0.157461,1.52482,0.885048,1.05803,-0.265792,0.500738,1.83089,0.0909547,1.08715,1.47285,1.44667,0.260466,1.71755,0.0248467,0.269355,0.321472,-0.00794762,-0.274074,0.347807,-0.108668,0.927219,0.333302,0.105447,-0.713122,-1.09171,-0.976085,-0.921291,0.964647,1.08744,-0.277797,0.178352,-0.0349436,-0.256179
6488.11,0.972735,0.00237082,11,2047,0,-6425.54,0.0669257,0.759287,0.355111,0.272205,-0.216252,0.0970921,-0.312501,0.709319,0.138473,-0.248,0.0882071,-1.25476,-0.906414,0.95365,-1.08849,-0.224996,0.271911,0.64472,-0.866192,0.357362,-0.534416,-0.289734,-0.0506856,-0.554777,-0.497007,-0.394629,-0.694963,0.259338,-0.210134,-0.297829,-0.952882,-1.35824,-0.927702,-1.20702,0.810029,0.600305,-0.602449,-0.176574,-0.490279,-0.410354,-0.440979,0.612741,-0.174654,-0.533726,-1.30972,0.136677,-0.671768,-0.212595,-1.03728,-0.0103115,-0.383053,-0.815767,-0.484148,-0.691658,0.0972359,0.343705,-0.00735522,-0.574636,-0.973754,-0.652021,-0.898921,-0.044677,-1.00316,-0.249549,-0.796298,-1.42755,-1.08409,-0.901789,0.574479,-0.562786,-0.815619,-1.78952,-0.953235,-1.11851,-0.721149,-1.31152,1.02075,-0.197475,-0.119688,-0.453426,-0.122086,-1.88488,-0.204315,-0.554222,-0.310958,0.019718,-0.139388,0.464949,-0.201808,-0.196069,-1.1396,-0.526697,-0.0798795,-0.584024,-0.935025,-0.265358,0.300345,0.547462,-0.797345,0.257162,-0.845655,-0.0587344,0.797786,0.570591,-0.676422,-0.501449,-1.07645,-0.401851,-0.496977,-0.633162,-1.12268,0.280011,-1.26839,-0.84721,-0.618097,-1.10633,0.180812,0.515164,0.321738,-0.480025,-0.566979,-0.838816,2.47136,0.787322,0.0542125,0.542849,0.148665,0.0478319,0.123102,0.249838,0.0550601,0.192499,0.0857484,0.320811,0.862512,0.369949,0.222628,0.397029,0.175885,0.600758,0.34753,0.112627,0.179919,0.208456,0.0511484,0.232162,0.40694,0.333296,0.306009,0.23594,0.533677,0.174268,0.186808,0.362357,0.149563,1.60063,0.973342,1.22048,-0.194731,0.595884,1.92385,0.172989,1.17218,1.57276,1.55147,0.362413,1.74804,0.137494,0.366886,0.363586,0.0376245,-0.259336,0.477964,-0.0222889,1.01152,0.414377,0.198244,-0.629543,-0.987503,-0.878056,-0.857308,1.094,1.1981,-0.165199,0.26794,0.0834355,-0.148941
6480.27,0.972371,0.00237082,11,2047,0,-6419.26,0.16082,0.4029,-0.335801,-0.169466,-0.0639194,0.0572452,-0.406734,0.826825,0.456767,-0.145826,0.0508499,-1.23228,-0.605541,0.954822,-0.979215,0.0339039,0.464972,0.559541,-0.714274,0.527331,-0.15254,0.0254355,0.165816,-0.259707,-0.442275,0.101301,-0.363893,0.665799,0.133054,-0.0947635,-0.989403,-1.31724,-1.12743,-1.28125,0.6772,0.622725,-0.613594,-0.175678,-0.469328,-0.578638,-0.18806,0.574114,0.154608,-0.184186,-0.957402,0.495555,-0.287803,0.159072,-0.698917,0.377048,-0.0219672,-0.509119,-0.13429,-0.327562,0.482799,0.70581,0.377831,-0.244176,-0.64587,-0.277865,-0.548367,0.332515,-0.652671,0.104601,-0.472312,-1.0859,-0.717098,-0.566319,0.942503,-0.190445,-0.450741,-1.44994,-0.615409,-0.737221,-0.378934,-0.940495,1.36405,0.193883,0.259375,-0.096512,0.245742,-1.55189,0.177596,-0.193988,0.049747,0.372983,0.206257,0.820246,0.171541,0.178457,-0.781434,-0.203297,0.311007,-0.236217,-0.58166,0.149107,0.673889,0.933125,-0.447065,0.653745,-0.484697,0.310801,1.14273,0.949723,-0.325304,-0.189083,-0.736263,-0.0447485,-0.127417,-0.279243,-0.76521,0.595062,-0.91725,-0.511295,-0.265632,-0.780926,0.53718,0.877827,0.687461,-0.117531,-0.185951,-0.499193,3.15203,0.745098,0.0454126,0.510587,0.152013,0.0470022,0.1147,0.250948,0.0512669,0.176363,0.0660488,0.315517,1.01941,0.334804,0.223865,0.370186,0.207793,0.573296,0.311557,0.123827,0.203468,0.227138,0.0624295,0.239587,0.424783,0.346935,0.281627,0.227819,0.514452,0.206643,0.204229,0.346345,0.167566,1.2941,0.620326,0.76213,-0.54235,0.243657,1.5611,-0.201199,0.823483,1.22608,1.17561,0.0254784,1.37208,-0.19657,0.00543315,0.0170869,-0.298691,-0.643204,0.116589,-0.37915,0.645496,0.103561,-0.16222,-0.97417,-1.31654,-1.22164,-1.17258,0.709343,0.776176,-0.507597,-0.0960811,-0.322995,-0.496068
6458.14,0.957441,0.00237082,11,2047,0,-6385.93,-0.27994,0.280959,0.00276569,-0.518214,-0.269788,0.0970183,0.229011,0.495535,0.579827,0.239071,0.469236,-0.720987,-0.483478,1.42523,-0.624914,0.208274,0.710427,1.15261,-0.398724,0.871248,-0.139159,0.102084,0.333362,-0.118221,-0.0402351,-0.0957172,-0.293518,0.609256,0.23608,0.139799,-0.115777,-0.492087,-0.0134444,-0.253288,1.71654,1.42744,0.288757,0.670313,0.315926,0.527784,-0.0524482,0.609751,0.140654,-0.234439,-0.978553,0.428487,-0.37343,0.0940318,-0.726746,0.274835,-0.0493208,-0.513569,-0.145459,-0.360608,0.422806,0.603248,0.299114,-0.29166,-0.672889,-0.34006,-0.597903,0.2895,-0.70523,0.0689411,-0.499894,-1.10712,-0.744134,-0.613113,0.884041,-0.254461,-0.509982,-1.43915,-0.637174,-0.8017,-0.428408,-0.968895,1.32918,0.123629,0.18061,-0.140058,0.180809,-1.57868,0.117496,-0.245033,0.000600124,0.331156,0.158714,0.774532,0.0983684,0.136754,-0.826415,-0.216256,0.255676,-0.295011,-0.637802,0.0819161,0.60289,0.864847,-0.47656,0.577202,-0.529445,0.262594,1.04765,0.864236,-0.356691,-0.186593,-0.747121,-0.108874,-0.189658,-0.306267,-0.776792,0.556167,-0.931578,-0.547474,-0.313303,-0.785301,0.476433,0.794869,0.65588,-0.173854,-0.252265,-0.526915,2.93436,0.823477,0.0615498,0.548697,0.157319,0.0421746,0.116408,0.239843,0.0689233,0.186904,0.0865569,0.344457,0.914189,0.330292,0.224863,0.34919,0.190672,0.557005,0.357412,0.107244,0.182895,0.237153,0.0562388,0.239224,0.418503,0.346379,0.301469,0.256138,0.537363,0.191806,0.174964,0.355614,0.135337,1.3019,0.660709,0.803869,-0.476485,0.288669,1.60589,-0.153204,0.873388,1.25537,1.22999,0.0560844,1.48003,-0.15282,0.0452368,0.0223911,-0.255185,-0.571527,0.140986,-0.330336,0.69574,0.139175,-0.11734,-0.957742,-1.25081,-1.17275,-1.13468,0.801345,0.879659,-0.459317,-0.04459,-0.2619,-0.463768
6468.77,0.935218,0.00237082,11,2047,0,-6380.77,0.211734,0.12554,-0.185912,-0.292891,-0.144275,-0.0398343,0.172413,0.66413,0.67336,0.302077,0.487809,-0.861458,-0.260371,1.10559,-0.499804,0.264119,0.735691,0.861741,-0.417751,1.08989,-0.274693,0.109963,0.0884461,-0.176,-0.509548,-0.082727,-0.299666,0.585026,0.18188,0.0441291,-0.79475,-1.35187,-1.01862,-0.723449,0.991715,0.977259,-0.219227,0.0849174,-0.0915515,0.0134396,0.00847992,0.567367,0.206421,-0.145146,-0.899137,0.522867,-0.271516,0.158051,-0.65529,0.373119,0.035083,-0.456121,-0.112004,-0.279953,0.497261,0.744531,0.392648,-0.206459,-0.567856,-0.255707,-0.511722,0.348161,-0.651834,0.120154,-0.440856,-1.03872,-0.675832,-0.497865,0.977139,-0.17973,-0.401128,-1.41935,-0.559793,-0.70447,-0.340584,-0.902368,1.39504,0.212583,0.279378,-0.0690488,0.2848,-1.48939,0.204391,-0.185142,0.109013,0.411007,0.236752,0.840244,0.17962,0.202632,-0.743564,-0.177222,0.309133,-0.183591,-0.530255,0.163505,0.699425,0.953257,-0.447658,0.653389,-0.446723,0.340731,1.16929,0.968952,-0.266363,-0.116881,-0.669283,-0.0126684,-0.111728,-0.212367,-0.694936,0.634662,-0.87132,-0.48263,-0.238499,-0.748499,0.569992,0.905568,0.684029,-0.0897864,-0.165386,-0.449291,3.18466,0.785317,0.0565784,0.561225,0.149225,0.0528711,0.116977,0.24907,0.0561753,0.179068,0.0811906,0.302254,0.93176,0.359909,0.233104,0.36534,0.192852,0.576374,0.329871,0.108374,0.195484,0.204211,0.0463568,0.21015,0.413185,0.33156,0.268041,0.220839,0.519316,0.198414,0.198168,0.342861,0.143322,1.12108,0.589135,0.820056,-0.57741,0.21413,1.53893,-0.185969,0.773099,1.1804,1.14813,-0.0212376,1.38531,-0.291386,-0.0215407,0.0044776,-0.350349,-0.711338,0.0344684,-0.42046,0.621889,0.0289534,-0.194485,-0.991054,-1.41194,-1.29291,-1.21599,0.664533,0.754842,-0.548755,-0.135154,-0.330035,-0.53801
6471.22,0.974473,0.00237082,11,2047,0,-6388.63,0.126867,0.96654,-0.123115,0.335218,-0.262237,-0.0291445,0.0473723,0.795874,0.0514154,-0.341471,-0.21219,-1.44588,-1.05459,0.474712,-1.14861,-0.498321,0.0139712,0.309931,-1.07966,0.44727,-0.0834451,0.336091,0.302084,0.102941,-0.10866,0.0151632,-0.0878616,0.715904,0.43331,0.358425,-1.09337,-1.70193,-1.17131,-0.924323,0.781258,0.631396,-0.512679,-0.216128,-0.40302,-0.124895,-0.314864,0.634452,-0.0179268,-0.368465,-1.10749,0.2984,-0.476998,-0.0347429,-0.858357,0.189178,-0.180605,-0.657123,-0.318435,-0.496182,0.291494,0.481357,0.194407,-0.3918,-0.828717,-0.467022,-0.701851,0.172133,-0.867115,-0.0545182,-0.642267,-1.25085,-0.910144,-0.733627,0.774624,-0.366648,-0.647851,-1.64525,-0.782197,-0.920538,-0.560308,-1.09424,1.19246,-0.0016556,0.0723858,-0.266855,0.102479,-1.73927,0.0175139,-0.360529,-0.12156,0.202399,0.0469986,0.659053,0.00463061,0.000619894,-0.951677,-0.347941,0.114222,-0.393669,-0.735121,-0.0721843,0.48694,0.764354,-0.659611,0.488669,-0.646284,0.123817,0.973612,0.758292,-0.465578,-0.335278,-0.893153,-0.210225,-0.308287,-0.414895,-0.923845,0.453627,-1.07583,-0.675892,-0.421662,-0.932578,0.376858,0.689354,0.537982,-0.285575,-0.361445,-0.663571,2.59735,0.785954,0.0493841,0.500294,0.156628,0.0470722,0.119331,0.269204,0.058082,0.185658,0.0807461,0.299423,0.906167,0.357444,0.223126,0.319434,0.18507,0.57853,0.340648,0.123576,0.183232,0.221392,0.0546681,0.242878,0.421939,0.347961,0.305538,0.249221,0.550508,0.199964,0.181036,0.370949,0.150626,1.47535,0.79044,0.958599,-0.362701,0.418022,1.74273,0.0319698,0.9937,1.38918,1.35412,0.207946,1.63764,-0.0704513,0.18366,0.149537,-0.127364,-0.475362,0.271514,-0.220824,0.826241,0.241942,0.0113087,-0.797321,-1.20152,-1.06027,-1.03694,0.882682,0.966502,-0.372259,0.0799819,-0.0971177,-0.344586
6477.04,0.996109,0.00237082,11,2047,0,-6399.61,0.106881,0.185911,0.282528,-0.29282,-0.68472,0.13761,0.0164009,0.763873,-0.240541,-0.148175,0.143907,-0.959784,-1.41491,1.07844,-1.06424,-0.671848,0.0127133,1.07041,-0.935528,0.315202,-0.763958,-0.360124,0.133683,-0.451067,0.0309781,-1.11643,-0.798149,-0.172591,-0.219392,-0.0103247,-0.308132,-0.956574,0.10709,-0.118839,1.68423,0.966493,0.135613,0.380767,-0.0576434,0.86536,-0.395906,0.57717,-0.103844,-0.453163,-1.20418,0.237028,-0.571814,-0.132998,-0.940569,0.0914551,-0.272711,-0.771672,-0.404599,-0.593941,0.202855,0.388482,0.0995429,-0.515742,-0.912676,-0.564867,-0.791761,0.0514615,-0.935686,-0.163492,-0.737865,-1.37574,-0.999003,-0.813904,0.667882,-0.500559,-0.735688,-1.73632,-0.875736,-1.02946,-0.637426,-1.18703,1.08895,-0.086395,-0.0206877,-0.35359,-0.0170822,-1.85716,-0.0769784,-0.460738,-0.201531,0.117625,-0.0565423,0.554868,-0.117773,-0.0676465,-1.04309,-0.454833,0.000770849,-0.518301,-0.831797,-0.147941,0.392355,0.645359,-0.757361,0.364211,-0.729246,0.0289028,0.864492,0.676153,-0.587862,-0.417784,-0.993658,-0.320903,-0.397031,-0.512113,-1.02209,0.344104,-1.17491,-0.791291,-0.522028,-1.00362,0.281428,0.624069,0.426717,-0.365182,-0.470988,-0.790024,3.10946,0.723182,0.0419462,0.522263,0.145741,0.05329,0.116022,0.244998,0.0566475,0.180996,0.0748399,0.334809,0.950221,0.363808,0.231077,0.352064,0.205009,0.597505,0.339071,0.120965,0.198429,0.205196,0.0628553,0.245276,0.445371,0.379034,0.325802,0.229654,0.566691,0.194231,0.199633,0.347108,0.160051,1.55642,0.88628,1.06617,-0.266275,0.509136,1.82715,0.0973001,1.08917,1.46873,1.44839,0.291737,1.71602,0.0770018,0.262609,0.328693,-0.0316696,-0.333184,0.35995,-0.124582,0.922538,0.301673,0.104069,-0.713886,-1.04243,-0.995448,-0.950522,0.983996,1.09013,-0.24909,0.188874,-0.0102583,-0.245909
6462.53,0.955235,0.00237082,11,2047,0,-6378.73,0.0724776,0.0050689,0.0286207,-0.542249,-0.518937,0.191921,-0.0507143,0.924679,-0.160067,-0.122095,0.271957,-0.909285,-1.16452,1.31314,-1.01681,-0.371219,0.250025,1.11867,-0.791601,0.375304,-0.698538,-0.365273,0.117167,-0.522811,-0.126334,-0.796025,-0.792235,0.00562332,-0.230912,-0.144851,-0.292734,-0.793463,0.0637094,-0.413123,1.60607,0.971736,-0.00857048,0.369874,-0.0721332,0.479098,-0.268583,0.576811,0.00448457,-0.359057,-1.0556,0.312805,-0.494831,0.00938543,-0.849756,0.156725,-0.184291,-0.678622,-0.261151,-0.505565,0.287629,0.502594,0.197464,-0.430233,-0.786993,-0.47075,-0.713096,0.171078,-0.838279,-0.0641116,-0.635501,-1.25417,-0.890557,-0.714516,0.76401,-0.386183,-0.638229,-1.61295,-0.767128,-0.912953,-0.543992,-1.11353,1.18796,0.00829856,0.0358799,-0.282539,0.0880299,-1.74331,0.0272695,-0.374143,-0.101028,0.235231,0.0461788,0.655283,-0.00259092,0.0275627,-0.955308,-0.339731,0.157496,-0.38951,-0.731587,-0.0614611,0.487822,0.751434,-0.630815,0.467082,-0.64631,0.118847,0.969494,0.768766,-0.47842,-0.318401,-0.882092,-0.227142,-0.309073,-0.422463,-0.908203,0.450092,-1.08102,-0.690416,-0.425501,-0.95439,0.390025,0.709237,0.518047,-0.244748,-0.384686,-0.636367,2.89,0.867943,0.0456487,0.535288,0.142676,0.0498471,0.106925,0.253557,0.0524075,0.171032,0.0809943,0.334488,0.931563,0.357216,0.235215,0.411397,0.178916,0.606739,0.321483,0.110274,0.210332,0.228094,0.0582824,0.225971,0.419019,0.337278,0.304137,0.225798,0.492337,0.188751,0.192497,0.367164,0.142215,1.32035,0.780431,1.00182,-0.352785,0.412207,1.73622,-0.0179706,0.994328,1.38442,1.34841,0.169423,1.64312,-0.0799599,0.175544,0.158563,-0.136098,-0.508724,0.304129,-0.212892,0.816832,0.232853,0.0107053,-0.841471,-1.18739,-1.10074,-1.02178,0.92178,0.999472,-0.366095,0.0708479,-0.102186,-0.341448
6473.62,0.993923,0.00237082,11,2047,0,-6393.2,0.0333324,0.745358,-0.281513,0.0834896,-0.087861,0.00557872,0.108387,0.614931,0.621055,0.0702738,0.232622,-1.04701,-0.414587,1.02587,-0.726377,0.164211,0.613584,0.702883,-0.609879,0.982334,0.28747,0.521728,0.638986,0.306482,0.0418448,0.547751,0.158352,1.11787,0.625274,0.450253,-0.776175,-1.18832,-0.938117,-0.899327,1.00624,0.979011,-0.283958,0.117992,-0.129196,-0.180363,-0.360571,0.565588,-0.125351,-0.498385,-1.23604,0.211185,-0.606142,-0.116675,-0.993121,0.0803793,-0.322783,-0.804705,-0.407855,-0.605372,0.169263,0.389789,0.0719042,-0.523409,-0.912709,-0.585168,-0.830714,0.0397383,-0.939671,-0.212298,-0.756859,-1.3768,-1.02611,-0.867634,0.638761,-0.491839,-0.748892,-1.73231,-0.91982,-1.03891,-0.686694,-1.2275,1.07582,-0.109923,-0.065122,-0.388011,-0.0265097,-1.88174,-0.114997,-0.470771,-0.244696,0.103508,-0.077678,0.536273,-0.133614,-0.0939724,-1.05953,-0.492161,0.0147447,-0.52992,-0.878285,-0.162923,0.398382,0.622949,-0.774777,0.3584,-0.774937,0.0177232,0.844122,0.638146,-0.624254,-0.451808,-0.996132,-0.338334,-0.436385,-0.568421,-1.03394,0.308819,-1.18118,-0.793198,-0.566714,-1.06215,0.248276,0.576506,0.393281,-0.382626,-0.516324,-0.754148,3.04972,0.679668,0.0439078,0.547114,0.154063,0.0473645,0.113616,0.252708,0.0615924,0.177732,0.0827544,0.364926,0.920808,0.339512,0.209524,0.39049,0.183136,0.530779,0.303036,0.11666,0.186832,0.210016,0.0568615,0.241127,0.437654,0.334337,0.31545,0.229361,0.543382,0.178926,0.175716,0.365206,0.145428,1.55652,0.907895,1.06793,-0.241056,0.537184,1.86306,0.127552,1.10714,1.51738,1.48043,0.264562,1.85489,0.0730734,0.26725,0.353782,0.0259128,-0.31511,0.41489,-0.0896032,0.936091,0.35775,0.130547,-0.699638,-1.05865,-0.93891,-0.913681,1.03292,1.09932,-0.228878,0.209892,-0.0186715,-0.230592
