# 0.249084, 0.126821, 0.0959554, 0.103318, 0.0154405, 0.006053, 0.279689, 0.022559, 0.322828, 0.300729, 0.313996, 0.340694, 0.332954, 0.32064, 0.352851, 0.322823, 0.304539, 0.305129, 0.314818, 0.328719, 0.314794, 0.30957, 0.334486, 0.329437, 0.331888, 0.314729, 0.324219, 0.312811, 0.310422, 0.316001, 0.343814, 0.366474, 0.334804, 0.34884, 0.338705, 0.343694, 0.337057, 0.319764, 0.326901, 0.324275, 0.158956, 0.0104006, 0.209622, 0.215192, 0.21092, 0.202762, 0.209484, 0.208492, 0.214386, 0.214338, 0.21158, 0.200187, 0.2069, 0.203392, 0.205139, 0.203817, 0.211375, 0.203136, 0.208772, 0.212914, 0.216057, 0.203733, 0.208745, 0.212176, 0.196957, 0.221406, 0.218989, 0.203535, 0.210852, 0.210191, 0.205681, 0.214082, 0.206286, 0.213899, 0.202783, 0.220995, 0.21979, 0.206283, 0.200608, 0.212468, 0.206142, 0.237189, 0.208179, 0.207204, 0.209652, 0.204902, 0.206289, 0.203833, 0.209282, 0.214683, 0.213445, 0.215612, 0.205526, 0.21223, 0.210342, 0.203672, 0.203619, 0.218991, 0.207824, 0.210239, 0.217176, 0.201028, 0.209851, 0.202213, 0.201331, 0.215511, 0.223228, 0.211651, 0.205146, 0.210429, 0.203259, 0.214074, 0.208047, 0.217895, 0.204177, 0.205862, 0.198681, 0.206993, 0.216143, 0.204628, 0.206812, 0.201558, 0.161844, 0.740766, 0.164123, 0.162127, 0.16157, 0.163562, 0.163919, 0.165703, 0.164029, 0.16331, 0.163754, 0.164854
-3764.93,0.998641,0.0200603,7,127,0,3827.01,-0.258345,0.242792,0.140181,0.113935,-0.315411,0.10625,0.498164,0.52183,0.0245388,0.154163,0.503692,0.807677,0.733606,1.35165,1.01105,0.501814,0.8575,1.17922,0.27758,0.192753,1.68312,0.502648,0.807547,1.21368,0.515651,1.13501,0.368854,0.105116,0.754122,0.0568607,-0.122599,0.250843,-0.0830368,0.389214,0.620723,1.29794,0.0704781,1.61271,-0.194368,0.309909,-0.103733,0.492307,0.521742,-0.0752896,-0.832884,0.17245,0.13328,0.161805,-0.665247,0.148124,0.703439,-0.536085,-0.34706,-0.262475,0.478427,0.428275,0.310393,-0.467905,-0.782885,-0.298364,-0.258442,0.611212,-0.55744,0.320669,0.10069,-1.37159,-0.650871,-0.0142707,0.211168,-0.135407,-0.311436,-1.12897,-0.650039,-0.310994,-0.0470587,-0.74458,0.812779,-0.191006,-0.224762,-0.344226,0.124246,-1.71178,0.209927,-0.879109,0.113023,0.439854,0.261092,0.297427,0.167522,0.312716,-1.18917,0.0561719,-0.402174,-0.407515,-0.782654,-0.0187328,0.615301,0.660476,-0.280273,0.300335,-0.494451,0.161142,0.54233,0.85422,-0.179499,0.496625,-0.325228,0.599793,-0.43865,-0.30799,-0.318739,0.15531,-0.89109,-0.425363,-0.208243,-0.132992,0.371177,0.479432,0.300408,-0.41317,0.0241186,-0.515977,0.143089,0.0597239,0.115308,0.152851,0.131156,0.117421,0.124438,-0.0303787,0.198509,0.155227,0.211434,0.150269,0.98391,0.763126,0.884794,1.24269,0.876508,2.12171,1.022,1.39349,1.39281,1.75308,0.510434,0.458201,1.81681,0.494983,0.52062,0.829906,0.568792,1.35865,0.242089,0.409308,0.772158,-0.117859,0.0199499,-0.390483,-0.3003,0.155654,0.619406,1.20667,-0.336094,1.65935,-0.446735,0.391652
-3770.64,0.998025,0.0200603,7,127,0,3846.99,0.391775,0.36239,0.699029,0.186705,-0.387029,0.0802756,0.703926,0.443695,-0.182391,-0.0875636,0.431189,0.727856,0.959872,1.16113,0.843676,0.140184,0.919564,1.17765,0.245638,0.234971,1.03485,0.362079,0.790441,0.978184,0.247699,0.820216,0.196834,-0.132639,0.548785,-0.221236,-0.077602,0.498213,0.236718,1.00705,0.763625,1.57137,0.433799,1.91778,0.208054,0.529047,-0.166658,0.49478,0.349095,0.0541092,-0.488184,0.273942,-0.302513,0.221214,-0.369054,-0.00446581,0.123173,-0.542845,0.158599,-0.191274,0.555258,0.0172955,-0.299946,-0.262501,-0.247721,-0.34216,-0.543034,0.454458,-0.775751,0.207646,-0.0208591,-0.723164,-1.05702,-0.276883,0.254316,-0.012201,-0.731607,-0.679001,-0.500251,-1.12844,-0.00527575,-1.09858,0.896439,-0.0732839,0.162423,-0.326137,0.388995,-1.59062,-0.206482,-0.19788,-0.0679108,0.27807,-0.494975,0.731169,-0.0243012,0.00370495,-1.1141,0.251966,0.450686,-0.0169292,-0.389373,-0.0634736,0.177289,0.0923901,-0.115179,0.202225,-0.208845,0.574513,0.659467,0.648229,-0.880811,0.103326,-0.685132,0.480985,-0.402613,-0.0672351,-0.274122,0.63189,-0.625208,-0.50715,-0.326813,-0.658559,0.143676,0.675961,0.212943,0.0418505,-0.591462,-0.493305,0.117284,0.0957314,0.0490354,0.076731,0.0613757,0.0146402,0.129416,0.166216,0.288999,0.00715448,0.0445672,0.194078,1.61777,1.33272,1.52178,2.0349,1.85837,2.6789,1.63036,1.90737,2.19937,2.50476,1.25452,1.18364,2.33449,1.48827,1.52386,1.69297,1.49861,2.23024,1.22699,1.32612,1.70652,0.699972,0.802895,0.416846,0.675703,1.47614,1.31729,2.01466,0.59039,2.58039,0.553864,1.28483
-3765.6,0.544759,0.0200603,7,191,0,3833.33,0.425085,0.234019,0.219492,-0.177904,-0.404993,0.0921652,0.575922,0.467145,-0.360265,-0.339743,0.325802,0.45924,0.274481,1.04389,1.09731,0.195792,0.54424,0.873902,0.165177,0.0516802,1.3176,0.224287,0.811182,0.961798,0.0753266,0.735144,0.179891,-0.3018,0.642857,-0.122365,-0.0541974,0.409385,0.25448,0.505549,0.645947,1.23738,0.398481,1.73238,0.110085,0.640374,-0.167038,0.587439,0.0378483,0.163963,-0.663507,0.302075,-0.160029,-0.072636,-0.674415,0.421829,0.338644,-0.26645,0.0939991,-0.0558297,0.491166,0.050003,0.431205,-0.568827,-0.974937,-0.0951209,-0.475133,0.0615084,-0.596781,0.241576,0.0838649,-1.41459,-0.380789,-0.200205,0.260657,0.347491,-0.318667,-0.976906,-0.442051,-0.203358,0.0557418,-1.20759,1.15517,-0.275673,0.177657,-0.444472,0.528649,-1.82555,0.263399,-0.542289,0.0378261,0.144226,-0.207509,0.373725,0.269117,0.067871,-0.637376,-0.380091,0.266366,-0.565467,-0.971788,0.136471,0.587719,0.422191,-0.655852,0.332711,-0.202394,0.615415,0.640729,0.582698,-0.0777416,0.0517531,-0.538865,0.791279,-0.772892,-0.144886,-0.271679,0.160878,-0.324612,-0.715969,0.0945674,-0.105702,0.427733,0.185319,-0.0520749,-0.416911,0.0467034,-0.40329,0.130776,0.0663993,0.0357435,0.15958,0.0777239,0.0397766,0.115417,0.106325,0.201405,0.069143,0.151479,0.117992,1.41787,1.03273,1.36143,1.69688,1.09278,2.53469,1.79045,1.93127,1.77787,2.15704,1.09898,0.93881,2.19704,0.922224,1.10628,1.22107,0.895601,1.73008,0.769163,0.752305,1.37379,0.361071,0.517183,-0.025744,0.363856,0.63826,0.899817,1.37575,0.220519,2.09208,0.130124,1.08942
-3775.72,0.992885,0.0200603,7,127,0,3843.79,-0.492602,0.624457,0.45456,-0.267467,-0.0173253,0.0944029,0.13334,0.490878,-0.169404,-0.684588,-0.27198,0.373061,-0.195653,1.12695,0.425557,0.39537,0.19549,0.425771,-0.372931,-0.697419,0.934375,-0.284965,-0.215245,0.157636,-0.151432,0.562632,-0.403313,-0.566766,0.220663,-0.929617,0.221909,-0.433149,-0.0858319,0.462512,0.252882,0.877844,-0.440038,1.56604,-0.431947,0.600384,-0.137751,0.628515,0.395858,0.0378913,-0.884166,0.678417,-0.165904,0.56491,-0.666725,0.163419,0.314025,-0.571794,0.566751,-0.416804,0.791146,0.153756,0.119049,-0.328461,-0.747937,-0.244117,-0.238442,0.257976,-0.836791,0.155952,0.0615109,-1.29471,-1.39537,-0.598644,0.572696,-0.134728,-0.392048,-1.17085,-0.664913,-0.470559,0.106948,-0.583579,0.792857,-0.0706246,0.00294666,-0.511322,0.267004,-1.78776,0.131369,-0.570856,-0.266219,0.153139,-0.39629,0.697327,-0.105619,0.330071,-0.907513,0.080731,-0.0895323,-0.174172,-0.354856,-0.133545,0.253281,0.229585,-0.0817459,0.538997,-0.0731723,-0.114956,1.08243,0.743341,-0.336486,0.0939642,-0.806535,0.69612,-0.475706,-0.333768,-0.238105,0.765717,-0.824171,-0.76192,-0.162116,-0.235384,0.185061,0.648641,0.680782,0.147985,-0.541791,-0.172467,0.0608299,0.143011,0.122993,0.105888,0.0500616,-0.0191592,-0.0326497,0.0344997,0.313403,-0.0377481,0.142915,0.122956,0.281703,-0.341296,0.147363,0.529665,0.0334716,1.65623,0.558867,0.754191,0.623303,0.855701,-0.138865,-0.28443,1.0873,-0.139804,0.00314285,0.19357,-0.0914984,0.720498,-0.353261,-0.315909,0.367235,-0.793632,-0.433831,-1.13195,-0.761336,-0.302454,-0.145061,0.47496,-1.03737,1.08216,-1.02081,0.02987
-3780.42,0.997086,0.0200603,7,127,0,3848.99,-1.12191,0.271872,0.224292,0.516897,-0.330979,0.088052,-0.205294,0.592171,-0.954107,-0.588177,-0.182381,-0.192444,0.0384024,0.35869,0.088923,-0.459354,0.0882955,0.391698,-0.584676,-0.457177,0.847354,0.0628696,0.0407098,0.482704,-0.142066,0.51886,-0.334166,-0.582251,-0.0780617,-0.695458,-1.20059,-0.867549,-0.955987,-0.461183,-0.45285,0.0235932,-0.914103,0.475133,-1.04147,-0.713279,0.0202201,0.501111,0.362545,0.255,-0.687862,0.321008,-0.171484,0.446598,-0.5325,0.628486,0.361631,0.0132078,0.346468,-0.236839,0.741647,0.217678,0.217238,-0.403946,-0.394115,-0.0370878,-0.103592,0.386529,-0.682397,0.164816,0.375166,-1.34905,-0.804479,-0.549947,0.501103,-0.0476932,-0.313083,-1.0143,-0.615504,-0.474649,-0.179173,-0.919412,0.819724,0.0687589,-0.0269219,-0.188814,-0.00705398,-1.29568,0.305768,-0.437126,-0.209835,0.275449,-0.359392,0.551969,-0.089755,-0.2092,-0.914444,-0.150438,0.0223054,0.233937,-0.066697,0.0766901,0.372972,0.332303,-0.309095,0.527085,0.0830626,-0.0166976,0.763954,0.797697,0.059795,0.567057,-0.320325,0.558568,-0.330925,-0.312018,-0.207546,0.838999,-0.304037,-0.453749,0.0375997,-0.054478,0.394325,0.547228,0.439498,0.479969,-0.655748,-0.344992,0.0368204,0.12022,-0.164248,0.227549,-0.0607515,-0.0253694,-0.0529701,0.0320219,0.0645277,-0.172914,0.0330248,0.0390858,-0.851425,-0.829757,-0.686511,-0.569674,-0.668801,0.239276,-0.733302,-0.40427,-0.254018,0.0898385,-1.19749,-1.08267,0.167138,-0.765678,-1.10433,-0.717074,-0.883365,-0.0669631,-1.26425,-1.10699,-0.87964,-1.69931,-1.52792,-2.01745,-1.66089,-1.15974,-1.00147,-0.619424,-1.8411,0.000272744,-1.80665,-1.12786
-3768.34,0.970325,0.0200603,7,127,0,3834.91,0.263553,0.510193,0.0501761,-0.343738,-0.034059,0.101802,-0.408506,0.482447,-1.03623,-0.953839,-0.841902,-0.365931,-0.40643,0.29734,-0.477762,-0.524048,-0.377269,-0.213596,-1.14113,-1.31055,0.678695,-0.368209,-0.635106,0.0660651,-0.426768,0.453036,-0.687749,-0.737917,-0.369327,-1.25135,-0.565223,-0.996646,-0.742853,-0.132232,-0.359158,0.22393,-0.917933,0.896753,-0.893489,-0.383803,0.0465483,0.446393,0.672443,0.290995,-0.613761,0.441053,-0.103891,0.520244,-0.265434,0.325679,0.412376,0.27768,0.325788,-0.0501483,0.722577,0.503586,0.389825,0.0738782,-0.273277,-0.00244422,-0.242908,0.832748,-0.801522,0.195333,0.473749,-1.21178,-0.584675,-0.394774,0.329132,0.0217689,-0.20302,-1.01374,-0.730766,-0.691064,0.0202309,-0.939073,0.923308,-0.232251,-0.00561119,-0.0417275,0.108678,-1.25577,0.582924,-0.118448,-0.0945153,0.51495,-0.425666,0.643467,0.278723,0.0782904,-0.64002,-0.0991559,0.0737747,0.37961,0.157019,0.0768549,0.482092,0.442172,-0.227147,0.624324,-0.0459389,0.071393,0.898597,0.746525,0.124393,0.550235,-0.134547,0.479541,-0.315299,-0.26406,0.108464,0.515712,-0.560513,-0.249633,0.248387,-0.0865083,0.266822,0.698135,0.499128,0.384727,-0.414154,-0.108263,-0.0753382,0.0318511,-0.0147929,-0.043084,-0.0974512,-0.0790543,-0.0551176,-0.0529367,-0.0724995,-0.0447372,-0.0404368,-0.0240427,0.113775,0.0680014,0.245661,0.456469,0.474755,1.51723,0.298845,0.52832,0.726946,0.894782,-0.250233,-0.235476,1.20028,0.13811,-0.0686144,0.441442,-0.00421164,0.984332,-0.284619,-0.107594,0.139767,-0.763067,-0.524093,-1.04016,-0.740576,-0.222043,-0.0625769,0.510798,-0.845769,1.10818,-0.804674,-0.25891
-3773.19,0.968603,0.0200603,7,127,0,3861.94,-0.347241,0.56701,0.650602,0.212558,-0.24342,0.238737,-0.578135,0.428742,-1.18264,-1.03156,-0.826697,-0.0160555,-0.443595,0.0454255,0.266969,-0.551321,-0.617626,-0.31757,-0.74552,-0.9011,0.312582,-0.702505,-0.658181,-0.108187,-0.479324,-0.36569,-0.756905,-1.16406,-0.35005,-1.25692,-0.874088,-0.692814,-0.935466,-0.0917291,-0.810759,-0.262836,-0.811625,0.711813,-0.985896,-0.247374,0.00191216,0.470047,0.652161,0.0729327,-0.677375,0.391652,0.0370971,0.765472,-0.369144,0.116262,0.232438,0.179573,0.0716722,-0.136394,0.598842,0.32616,0.0714018,0.0477075,-0.175083,-0.0417045,-0.153587,0.824527,-0.815199,0.306587,0.164456,-0.985806,-0.563969,-0.255415,0.162875,0.514552,-0.223018,-0.693257,-0.713783,-0.671762,0.0360635,-0.636972,1.35904,-0.308564,-0.105735,-0.15153,0.171226,-1.3382,0.695835,-0.329828,0.00279002,0.560758,-0.131327,0.644613,0.313041,-0.117446,-0.576826,-0.0140001,0.159536,0.431536,-0.139729,0.00341146,0.630442,0.399471,-0.176305,0.751725,0.146286,0.232101,1.27085,0.927583,-0.0740325,0.636267,-0.503312,0.445556,-0.313606,-0.234799,-0.117171,0.156969,-0.65545,-0.302088,0.184322,0.0532516,0.25935,0.910051,0.390648,0.451021,-0.320218,-0.0154556,-0.0480614,0.031024,-0.0952138,-0.00324151,-0.0503856,-0.0898612,-0.0640476,-0.0874204,-0.0508841,-0.0983792,-0.0545544,-0.0656389,0.259742,-0.0163427,0.169407,0.551442,0.0552009,1.49845,0.507193,0.682081,0.497487,0.827295,-0.177303,0.00574719,1.12379,-0.000389729,-0.0148505,0.146926,0.112981,0.514938,-0.303444,-0.0645298,0.3719,-0.683733,-0.630571,-1.05426,-0.969636,-0.295214,-0.208057,0.270444,-0.835158,1.19479,-0.890421,0.105953
-3772.06,0.987453,0.0200603,7,127,0,3835.95,-0.258627,0.372732,0.448291,0.345552,-0.189094,0.287023,-0.551473,0.453084,-1.02495,-0.988602,-0.851459,0.340635,-0.316183,0.0367993,0.332409,-0.45375,-0.310442,-0.149038,-0.5731,-1.37307,0.291893,-0.609643,-0.562591,-0.0886602,-0.407689,-0.152703,-0.485685,-1.27908,-0.324581,-1.38432,-1.05803,-1.23805,-1.06696,-0.161789,-1.28042,-0.616915,-1.46293,0.238185,-1.44266,-0.721028,0.04912,0.511781,0.227892,0.302675,-0.603145,0.333044,-0.167419,0.567344,-0.458348,0.828457,0.961968,-0.508668,0.396604,-0.0977833,0.686279,0.0879906,0.0614825,-0.268308,-0.18327,0.0303575,-0.428926,0.837012,-0.776407,0.449734,0.0751951,-0.842541,-0.379964,0.0903343,0.54567,0.558553,-0.239014,-0.865041,-0.117703,-0.0107328,0.32384,-0.647578,0.939644,-0.267327,0.896408,-0.113186,0.742303,-1.25259,0.197562,0.0824971,0.242468,0.283084,0.423319,0.699438,0.391524,0.0117869,-0.45152,0.456418,0.0188459,-0.436648,-0.493077,0.316076,0.721707,0.522429,-0.65208,0.172465,-0.0905339,0.941923,0.403587,1.02451,-0.47562,0.325936,-0.0917567,0.727382,-0.0122504,-0.0365061,-0.311076,0.497915,-0.267645,-0.341063,0.224127,-0.173617,0.185203,0.827682,0.482628,0.247632,-0.252935,-0.764945,-0.11656,0.031862,-0.128955,-0.13147,-0.106958,-0.13858,-0.14149,-0.0869735,-0.0792296,-0.0938355,-0.113018,-0.0962454,0.343613,-0.0534404,0.170421,0.724862,0.116242,1.51519,0.462403,0.650901,0.803886,0.988402,-0.0867459,-0.420531,1.0792,0.0929168,0.19587,0.165091,0.108,0.688529,-0.0778525,-0.166235,0.393387,-0.781911,-0.575741,-1.22571,-0.800385,-0.128311,-0.214414,0.395167,-1.08652,1.10962,-0.97381,-0.0518711
-3764.6,0.918292,0.0200603,7,127,0,3831.32,0.0813554,0.126303,0.657476,0.0927874,-0.462236,0.0492099,-0.72335,0.408903,-1.30866,-1.20331,-0.545905,-0.513209,-0.482211,0.201467,-0.0194376,-0.83873,-0.230686,0.0362871,-1.02628,-0.684991,-0.0206193,-1.16311,-0.526816,-0.311279,-1.05743,-0.259915,-1.18078,-1.37404,-0.773688,-1.31651,-1.16509,-0.636246,-0.859649,-0.674512,-0.284011,0.284316,-0.7101,0.516527,-0.960874,-0.614714,0.0838223,0.516984,0.691768,0.663945,-0.43957,0.369695,0.0727538,0.890102,0.170235,0.792505,1.0815,-0.136023,0.64359,-0.16074,0.779543,0.144171,0.285953,-0.160843,-0.16153,0.214383,-0.50426,1.02953,-0.802397,0.430035,0.120801,-0.956348,-0.0796985,0.472438,0.766389,0.778474,-0.189962,-0.644582,0.0311372,-0.378054,0.377991,-0.750914,0.976558,-0.280705,0.72255,-0.090618,0.689649,-1.29505,0.478118,-0.111673,0.227412,0.444045,0.106149,0.605679,0.409952,0.414143,-0.515432,0.301482,-0.0246808,-0.117445,-0.473166,0.307384,0.749198,0.771874,-0.228805,0.327693,-0.157724,0.629043,0.689374,0.845026,-0.288025,0.410994,-0.181004,1.01165,0.0225301,-0.120823,0.120717,0.435617,-0.505747,-0.674131,0.0582214,0.177534,0.452395,0.801835,0.757553,0.0158955,-0.18536,-0.543353,-0.160592,0.0175933,-0.141034,-0.160293,-0.188709,-0.156904,-0.145682,-0.179902,-0.174279,-0.182333,-0.173411,-0.189575,0.00825668,-0.293418,-0.0764454,0.354759,-0.148836,1.13445,0.227063,0.485472,0.464762,0.788232,-0.561078,-0.385023,0.874306,-0.475338,-0.354807,-0.0681989,-0.174045,0.766837,-0.561057,-0.335744,-0.0482534,-0.873561,-0.676907,-1.29684,-0.898772,-0.631019,-0.326163,0.110338,-1.13316,0.651153,-1.15794,-0.322142
-3757.84,0.81009,0.0200603,7,127,0,3810.66,-0.515306,0.100858,0.737017,0.315726,-0.568894,0.0917174,-0.578108,0.56955,-1.54783,-1.28297,-0.581891,-0.586826,-0.193822,-0.199181,-0.0581209,-1.07216,-0.316922,-0.260905,-0.665608,-0.621259,-0.0561054,-0.901332,-0.352028,-0.10116,-1.13675,-0.481953,-1.0776,-1.66825,-0.753193,-1.46981,-1.58824,-0.707862,-1.09683,-0.569975,-0.443775,0.24496,-0.963194,0.652071,-1.17638,-0.836994,0.258357,0.525183,0.595706,0.100273,-0.103642,0.303385,0.339597,0.32871,-0.361142,0.48182,0.863689,-0.291757,0.186059,0.082992,0.933384,0.784122,0.297469,-0.233903,-0.00375361,0.16993,-0.188492,0.547526,-0.330413,0.203474,0.125086,-0.822979,-0.616333,-0.140385,0.645021,-0.0851083,-0.259856,-0.723961,0.0318019,-0.0254219,0.594524,-0.828351,0.843066,-0.0616928,0.693302,-0.212069,0.248713,-1.81762,0.786101,-0.210748,0.528753,0.520826,0.285294,0.653368,0.164237,0.400649,-0.490368,0.636567,0.133684,0.0480488,0.266644,0.41442,0.987073,0.701802,0.0238302,0.665445,-0.0281443,0.529052,0.662451,0.976898,0.014174,0.24197,-0.450091,0.701296,-0.0559441,0.518621,-0.0238092,0.568415,-0.170486,-0.37712,0.120595,0.186305,0.67881,0.928728,0.567665,-0.200238,0.163428,-0.255888,-0.123749,0.0839385,-0.164902,-0.0798346,-0.25447,-0.167239,-0.126865,-0.146991,-0.0626603,-0.232422,-0.111167,-0.195383,-0.503606,-0.770847,-0.580671,-0.188604,-0.422392,0.403667,-0.424765,-0.0501199,-0.037569,0.0879814,-0.731934,-0.828639,0.420023,-0.68016,-0.734471,-0.458438,-0.70598,0.156419,-0.971323,-0.984514,-0.485665,-1.54995,-1.37017,-1.90363,-1.52774,-0.930351,-0.784947,-0.258457,-1.83547,0.497314,-1.77052,-0.828513
-3773.44,0.970654,0.0200603,7,127,0,3830.11,-0.112087,-0.69753,-0.845247,-0.890578,-0.140395,0.0818419,-1.0178,0.717691,-1.47245,-1.67739,-1.28012,-0.785876,-0.954358,-0.0214311,-0.876473,-1.04394,-0.773516,-0.447349,-1.52814,-1.45243,-0.198612,-1.13358,-1.04372,-0.636364,-0.896468,-0.52737,-1.23296,-1.62594,-0.850978,-1.89301,-1.92304,-1.86794,-1.63659,-1.26296,-1.20344,-0.669791,-1.70749,-0.149249,-1.86222,-1.09274,0.174877,0.451571,0.661833,0.277316,-0.847491,1.09303,0.209235,0.378369,-0.149546,0.655948,0.707399,-0.0696247,0.314103,0.179904,0.505485,0.520213,0.5087,0.17903,0.0802147,-0.375987,-0.267658,0.817839,-0.565838,0.68099,0.282724,-0.68281,-0.214308,0.590498,-0.00182303,0.687068,-0.377143,-0.802822,-0.480793,0.00737871,0.116024,-0.665979,1.49749,-0.258675,0.281725,0.0607326,0.32921,-0.951844,0.36017,0.0291855,0.319949,0.64095,0.0827343,0.512964,0.393484,0.396304,-0.312542,0.0740419,0.145943,-0.187541,-0.295977,0.220707,0.480086,0.988689,-0.0638447,0.571297,0.195273,0.578027,1.04811,0.79886,0.199294,0.537601,-0.400669,0.965848,-0.170974,0.146223,-0.070549,0.690284,-0.491202,-0.241517,0.0303129,-0.489063,0.63018,0.831289,0.508078,-0.0284547,0.167395,-0.199769,-0.271365,0.0947747,-0.252441,-0.197208,-0.349235,-0.292005,-0.180464,-0.199863,-0.150224,-0.349645,-0.18906,-0.201988,-1.74447,-2.13992,-1.80954,-1.39494,-1.6589,-0.343164,-1.67429,-1.38064,-1.23429,-0.890964,-2.19264,-2.03333,-0.974745,-1.97264,-1.97252,-1.67738,-1.743,-1.26346,-2.15957,-2.29164,-1.67859,-2.80642,-2.76343,-3.05724,-2.63714,-2.30531,-2.00422,-1.51061,-2.75775,-0.96323,-2.84384,-1.92564
-3764.67,0.955134,0.0200603,8,255,0,3835.02,-1.04312,0.404925,0.906043,0.323075,-0.313553,0.238789,-0.528605,0.483514,-1.22831,-1.07276,-0.637271,0.0988992,-0.0614483,0.233121,0.297538,-0.755373,-0.206114,-0.00284041,-0.529451,-0.879033,0.0977139,-1.0346,-0.893404,-0.291335,-0.803761,-0.355816,-1.02,-1.5386,-0.811673,-1.53584,-0.934753,-0.796887,-1.00854,-0.0734784,-0.647556,-0.239086,-0.933081,0.591446,-1.1523,-0.709322,0.51126,0.515379,0.845695,0.47592,-0.0364506,0.870063,0.439834,0.360343,0.0876919,0.810433,0.86106,-0.0814194,0.57809,0.516468,1.25974,0.935361,1.03696,0.472723,0.0146147,0.623134,0.225286,1.2424,-0.030189,1.12122,0.250398,-0.522432,-0.142735,0.566935,0.897499,0.646432,-0.206262,-0.312654,-0.0804365,0.223129,0.188087,-0.288272,1.91227,0.389716,0.731485,0.273674,0.971256,-0.929651,0.519955,0.0983032,0.760493,0.904016,0.492352,0.791658,0.700516,0.297798,-0.0306394,0.358548,0.647524,0.376073,0.105699,0.803179,0.915825,1.15899,0.625431,1.19628,0.25313,0.865062,0.944148,1.1162,0.232389,0.912356,-0.103542,1.2643,-0.190928,0.567889,0.518769,0.764735,0.0886636,0.105203,0.930196,0.610142,0.777219,1.03107,1.25496,0.368107,0.730833,0.335223,-0.516764,0.15173,-0.690986,-0.646169,-0.501092,-0.7056,-0.600651,-0.475605,-0.50832,-0.566362,-0.493611,-0.452056,-0.497831,-0.823792,-0.481651,-0.0913823,-0.408956,0.908574,-0.314309,-0.225356,0.102802,0.3444,-0.787536,-0.838386,0.477338,-0.795493,-0.798753,-0.559291,-0.637377,0.113231,-1.03246,-0.856314,-0.547021,-1.46281,-1.23636,-1.87775,-1.66785,-0.882147,-0.692689,-0.373641,-1.64741,0.460821,-1.71333,-0.938215
-3778.62,0.989917,0.0200603,7,127,0,3863.42,0.0228719,1.13301,0.657955,0.321132,0.0434898,0.0789524,-0.627764,0.605573,-1.10416,-1.348,-1.11758,-0.4503,-0.990808,0.0783483,-0.513765,-0.6429,-0.617588,-0.359092,-1.12709,-1.43597,0.203366,-0.630193,-0.770016,-0.553783,-0.599201,0.113394,-0.733743,-0.991988,-0.396512,-1.59956,-0.781421,-1.78161,-1.13906,-0.35693,-0.739582,-0.178756,-1.46919,0.503811,-1.27783,-0.312003,0.546342,0.402014,1.05514,0.546037,-0.47711,0.52342,0.829882,0.919541,-0.0392266,0.777358,1.11069,0.578736,0.780946,0.218179,1.18613,0.436508,0.624045,0.263875,0.129645,0.608845,0.501677,0.676332,-0.235947,0.480952,0.569438,-0.246345,-0.134856,0.709378,1.34498,0.911111,0.393538,-0.364626,0.148461,0.314376,0.746825,-0.201493,0.967711,0.274698,0.784296,0.541918,0.788903,-0.894808,0.618969,0.554397,0.470581,0.973254,0.439954,0.92297,0.590061,0.549855,0.0751211,0.895974,0.915908,0.118519,0.378554,0.415809,1.03043,1.25164,0.922569,0.666322,0.22125,1.18183,1.33071,0.941438,0.19286,0.784789,0.099642,1.08373,0.135665,0.644373,0.338016,0.634905,0.287248,-0.0204375,0.570755,0.719568,1.21851,1.07944,0.813587,0.750258,0.445678,0.472045,-0.511587,0.124021,-0.52058,-0.394139,-0.718719,-0.645939,-0.544671,-0.507995,-0.382806,-0.66685,-0.477211,-0.447379,0.198104,-0.0910241,0.264422,0.643457,0.23683,1.50032,0.638464,0.575098,0.743148,0.996329,0.0881455,-0.0380261,1.03667,0.222603,0.214888,0.257269,0.151608,0.934297,0.0418729,-0.088589,0.45274,-0.723734,-0.383381,-1.27549,-0.69141,-0.000633269,-0.0408978,0.532331,-0.901832,1.10228,-0.731738,0.188023
