# 0.257561, 0.115979, 0.106491, 0.10985, 0.0144261, 0.00719153, 0.266585, 0.0195712, 0.334475, 0.308929, 0.321269, 0.338591, 0.312925, 0.342699, 0.347572, 0.32751, 0.315096, 0.312518, 0.319317, 0.328938, 0.312811, 0.314014, 0.346932, 0.319506, 0.31823, 0.320132, 0.320123, 0.324563, 0.314473, 0.319035, 0.323964, 0.337111, 0.31265, 0.3246, 0.334151, 0.339788, 0.320891, 0.31487, 0.311012, 0.308245, 0.129444, 0.0109691, 0.179592, 0.170836, 0.172376, 0.18562, 0.181738, 0.175891, 0.173813, 0.178551, 0.178968, 0.177463, 0.172602, 0.18058, 0.180105, 0.183172, 0.171337, 0.172177, 0.168644, 0.178379, 0.175562, 0.175139, 0.180304, 0.181714, 0.179476, 0.178946, 0.174678, 0.178637, 0.183212, 0.174539, 0.168712, 0.185357, 0.181624, 0.170603, 0.170045, 0.195367, 0.186096, 0.176493, 0.173443, 0.16827, 0.177623, 0.198011, 0.181881, 0.176757, 0.183461, 0.170456, 0.17363, 0.175487, 0.167398, 0.17643, 0.170623, 0.169689, 0.185803, 0.164826, 0.180486, 0.174962, 0.180241, 0.170551, 0.178399, 0.182471, 0.177559, 0.173831, 0.178085, 0.181019, 0.165662, 0.176457, 0.182556, 0.175899, 0.183198, 0.185611, 0.16777, 0.172345, 0.181117, 0.174777, 0.17757, 0.172094, 0.176944, 0.173632, 0.178741, 0.167783, 0.174089, 0.175043, 0.127123, 0.672116, 0.128433, 0.12971, 0.128483, 0.128191, 0.12915, 0.129292, 0.131663, 0.128172, 0.130358, 0.12796
-3782.8,0.990532,0.0152689,7,127,0,3834.91,-0.108047,0.125382,-0.308678,-0.292066,-0.0645052,0.212763,-1.03819,0.571784,-1.42326,-1.41738,-1.29451,-0.520108,-0.769345,-0.381082,-0.554393,-0.823311,-0.836442,-0.376414,-1.18409,-1.44488,0.0682944,-0.829282,-0.874713,-0.42146,-0.665797,-0.0393259,-0.957062,-1.38083,-0.707547,-1.66167,-1.10978,-1.69019,-1.36076,-0.808005,-1.31447,-0.715385,-1.6452,-0.279484,-1.83145,-1.03034,0.439116,0.556595,0.873641,0.495707,-0.17835,0.751795,0.730721,0.496738,-0.263463,1.23248,1.02926,0.0244794,0.235861,0.529165,0.924896,0.460698,0.259818,-0.187643,-0.36567,0.12107,0.296584,0.762025,0.240143,0.764851,0.678359,-0.552763,-0.61269,-0.0196689,1.25622,0.9341,-0.022087,-0.482956,-0.0888793,-0.197824,-0.121345,-0.219429,0.961549,0.528481,0.60229,0.104432,0.719599,-1.06823,0.929954,0.109189,0.192558,1.0342,0.0172698,1.00023,0.188868,0.760281,-0.118505,0.289131,0.599325,0.21527,-0.226168,0.527088,0.835502,0.875705,0.123378,0.784928,-0.23946,0.786525,1.04882,1.17965,0.153324,0.774544,-0.120514,0.920097,0.271028,0.554846,0.110959,0.980257,-0.156358,-0.260743,0.449812,0.413826,0.564561,0.848837,0.589817,0.187809,0.52201,0.00375197,-0.406198,0.184448,-0.546107,-0.303657,-0.549053,-0.489253,-0.289548,-0.13556,-0.338889,-0.430363,-0.361113,-0.335219,-0.633443,-0.890258,-0.622952,-0.410627,-0.52857,0.561053,-0.531638,-0.238372,-0.13335,0.334562,-0.924915,-0.796979,0.0851426,-0.841342,-0.752853,-0.701473,-0.856455,-0.00408129,-1.18451,-1.13808,-0.714351,-1.70789,-1.26017,-2.00089,-1.58474,-1.22635,-0.921182,-0.340497,-1.71686,-0.0674259,-1.87158,-1.00213
-3769.37,0.998792,0.0152689,7,127,0,3838.75,0.331042,0.209051,0.136375,-0.232993,-0.259016,0.292925,-1.29524,0.57721,-2.00722,-1.57869,-1.54123,-0.330013,-0.933979,-0.775958,-0.332497,-1.10698,-1.14799,-0.786198,-1.22066,-1.66349,-0.157976,-1.09889,-1.1019,-0.385613,-0.76103,-0.482182,-1.33567,-1.71317,-0.878209,-1.91119,-1.23715,-1.20514,-1.11086,-0.34833,-1.24686,-0.847483,-1.57858,-0.0281508,-1.62954,-0.930602,0.358777,0.539103,1.00155,0.470752,-0.287806,1.13479,0.380666,0.637212,0.567719,0.647343,0.828325,-0.0673661,0.686222,0.294943,1.21211,0.688836,0.210761,0.221885,0.146917,0.124704,0.258398,1.03563,-0.236892,0.731332,0.44036,-0.356693,-0.296347,0.297177,0.650039,1.02415,0.0211697,-0.373056,0.165494,0.000397709,0.141132,-0.24011,1.28217,0.414994,0.577322,-0.111713,0.533612,-1.57116,0.428677,0.0173717,0.761489,0.773265,0.487782,0.559487,0.570214,0.534762,-0.295698,0.140169,0.747023,0.101731,0.0276556,0.19758,0.936641,0.925057,0.305224,0.960611,0.29442,1.0116,1.41009,0.758212,-0.0388135,0.688465,-0.410738,0.849767,-0.372628,0.395409,0.0761192,1.04066,0.0897337,0.444751,0.12967,-0.127494,1.15188,1.03015,0.719682,0.411882,0.680285,0.466635,-0.408603,0.0868331,-0.478398,-0.432069,-0.473272,-0.51766,-0.400351,-0.41782,-0.385105,-0.4946,-0.372201,-0.398556,-0.049503,-0.1144,-0.0583908,0.580087,-0.0580903,1.23197,0.229361,0.589474,0.461491,0.854937,-0.2709,-0.275622,0.927609,-0.12939,-0.156055,0.0693572,0.0527353,0.677273,-0.66964,-0.281898,0.1124,-1.07887,-0.697775,-1.30949,-0.866966,-0.32349,-0.208615,0.116895,-1.28447,0.843805,-1.2088,-0.235491
-3764.75,1,0.0152689,7,127,0,3824.15,-0.467782,0.438437,0.166523,0.149179,-0.158961,0.261507,-0.723754,0.479741,-1.56985,-1.6545,-1.2644,-0.65523,-0.700606,-0.480929,-0.450924,-0.866983,-0.810402,-0.759766,-1.10136,-1.66382,0.155841,-0.803546,-0.96718,-0.187397,-0.695068,-0.114139,-0.745188,-1.44781,-0.722295,-1.54126,-1.47909,-1.44569,-1.34199,-0.681316,-1.44789,-0.855993,-1.8042,-0.0169925,-1.74596,-0.946963,0.33568,0.618865,0.864479,0.344353,-0.396379,1.01536,0.280696,0.365537,0.0737608,0.526778,0.766639,-0.376868,0.840925,0.238019,0.636437,0.778428,0.435183,0.156222,0.0887004,0.22951,0.0121069,1.04592,-0.355908,0.828829,0.224609,-0.381958,-0.580995,0.734913,0.628045,0.541478,0.20103,-0.633671,0.147182,-0.00349088,0.191338,-0.475489,1.28653,0.234016,0.426841,-0.0374684,0.603027,-1.49323,0.350299,-0.122784,0.563022,0.700978,0.12922,0.827527,0.64113,0.488764,-0.157962,0.257992,0.673664,0.123951,-0.192153,0.213864,0.862912,0.71449,0.614514,0.911816,0.00205887,0.87475,1.36676,0.900164,-0.04562,0.725235,-0.56679,0.733587,-0.317312,0.327105,0.0369894,1.18643,-0.0431324,-0.0219204,0.0554132,-0.181663,0.544021,0.647952,0.743311,0.240464,0.415802,0.328821,-0.333666,0.0665015,-0.404099,-0.306826,-0.387236,-0.385656,-0.338604,-0.407633,-0.159118,-0.401882,-0.382562,-0.332374,-0.483969,-0.953177,-0.46996,-0.457497,-0.442133,0.717499,-0.466911,-0.0231835,0.0617548,0.131821,-0.797554,-0.927666,0.397431,-0.633196,-0.729613,-0.414559,-0.702033,0.172786,-0.842822,-0.912333,-0.538992,-1.45511,-1.44511,-1.80677,-1.48935,-1.04485,-0.862536,-0.315976,-1.83901,0.384568,-1.70305,-0.73567
-3767.47,0.98964,0.0152689,7,127,0,3837.79,-0.728358,0.239345,0.248811,-0.122799,-0.207457,0.204913,-0.92625,0.506777,-1.48686,-1.32124,-1.1831,-0.346341,-0.719547,-0.25981,-0.250313,-0.736028,-0.70105,-0.588803,-1.20016,-1.37204,-0.0725608,-1.04428,-0.920937,-0.591237,-0.969486,-0.268134,-1.15532,-1.27344,-0.709268,-1.59732,-1.16805,-1.11238,-1.25024,-0.546868,-1.22904,-0.537184,-1.49492,0.281549,-1.4227,-0.860127,0.289067,0.599267,0.575989,0.428863,0.107369,0.345018,0.128879,0.350992,0.115217,0.462389,0.727068,0.0609609,0.474366,0.194655,0.937272,0.697241,0.466494,0.230158,0.21801,0.104598,-0.086516,1.06399,-0.341175,0.452209,0.967704,-1.30403,-0.537914,0.0655434,0.932072,0.242515,0.295894,-1.12509,-0.147913,-0.0266598,0.362981,-0.32989,1.36326,-0.201073,0.461206,-0.00134781,0.826193,-1.54658,1.00679,-0.0561652,0.266886,1.12934,0.231899,1.066,0.624725,0.453737,-0.446705,0.270718,0.661482,0.0447384,-0.0788556,0.467155,0.792528,1.12743,0.168268,0.478347,-0.181244,0.792077,1.09624,1.70682,0.0844223,0.350013,-0.380387,0.665341,0.39636,0.471866,0.0777463,0.895714,-0.155959,0.343276,-0.192198,0.190162,0.600395,1.13585,0.767549,-0.0478216,0.120211,0.112674,-0.327648,0.0371278,-0.298631,-0.264003,-0.266928,-0.35801,-0.338348,-0.261441,-0.295159,-0.367018,-0.302613,-0.263739,-0.929542,-1.12943,-1.00613,-0.539,-0.96931,0.308017,-0.721893,-0.35827,-0.422658,-0.285054,-1.39076,-1.27114,-0.116398,-1.18109,-1.1064,-1.11046,-1.20133,-0.252806,-1.50549,-1.0701,-0.829175,-1.84401,-1.69543,-2.15535,-2.01429,-1.45666,-1.44597,-0.813275,-2.24845,-0.0388635,-2.07481,-1.29248
-3773.71,1,0.0152689,7,127,0,3837.21,-0.261312,0.320463,0.29383,0.0232865,-0.253115,0.265698,-0.491106,0.591528,-1.33238,-1.1766,-1.01472,-0.291691,-0.295869,-0.201312,0.318565,-0.707274,-0.435376,-0.512606,-0.793163,-1.1759,0.2444,-0.752922,-0.884504,0.0611302,-0.406716,-0.172102,-0.676615,-1.26985,-0.530645,-1.50121,-1.20347,-0.970007,-0.687957,-0.250995,-0.77424,-0.11793,-1.24248,0.388136,-1.14337,-0.839872,0.288603,0.53228,0.759881,0.413153,-0.370345,0.997918,0.617882,0.570437,-0.4504,0.788636,0.518495,-0.505566,0.398734,-0.163268,0.705396,0.690885,0.50592,0.329961,-0.611416,0.333347,-0.325196,0.748779,-0.35092,0.91519,0.0767117,-0.648696,-0.396698,0.333927,0.292736,0.62415,-0.17216,-0.272977,-0.345328,-0.190987,0.136387,-1.1685,1.47305,0.222578,0.729162,-0.00548335,0.835714,-1.14449,0.518671,0.089076,0.706778,0.515843,0.796531,0.802952,0.827611,0.469969,-0.341749,0.393196,0.245053,0.221333,-0.00486535,0.415187,0.921005,0.619007,-0.267493,0.906853,0.0234198,0.750088,1.14616,1.09159,-0.298685,0.473318,-0.311576,1.19332,-0.446823,0.254562,-0.0569943,0.844538,-0.0928165,0.045893,0.545592,-0.0638629,0.589354,0.929964,0.738379,0.459416,0.133073,0.395592,-0.308093,0.0800994,-0.370345,-0.380372,-0.395384,-0.333917,-0.291483,-0.307814,-0.21445,-0.318666,-0.333804,-0.275911,0.0504429,-0.255414,-0.0959542,0.129037,0.0708741,1.21002,0.398985,0.440784,0.607135,0.560842,-0.354234,-0.349944,0.839895,-0.270863,-0.446118,0.0609322,-0.0562935,0.495579,-0.470565,-0.357099,-0.0279615,-1.15321,-1.03078,-1.42637,-0.804013,-0.560563,-0.175702,0.408421,-1.33003,0.844725,-1.10716,-0.535546
-3772.96,0.99258,0.0152689,7,127,0,3851.93,0.0027951,0.396442,0.280694,-0.22176,-0.215121,0.27706,-0.60286,0.556368,-1.33819,-1.17305,-0.858413,0.106704,-0.54128,-0.207495,0.0155226,-0.507617,-0.534171,-0.00961023,-0.769435,-1.12858,0.365915,-0.602218,-0.398627,-0.0762926,-0.517097,0.147601,-0.638843,-1.30601,-0.412433,-1.03915,-0.516345,-0.724406,-0.709064,0.243298,-0.646079,-0.131961,-0.704161,0.590262,-1.02003,-0.130499,0.292945,0.607417,0.232846,0.551974,-0.186922,0.41876,-0.00337303,0.461578,0.0451731,0.495676,0.73802,0.371363,0.453416,0.047874,0.818279,0.444572,0.586437,0.312345,-0.108983,0.0374543,0.256637,0.797268,-0.260918,0.408895,0.673519,-0.569811,-0.816768,0.182131,1.25475,0.079071,-0.15641,-1.00078,-0.0646635,-0.394697,0.423207,-0.409246,1.18499,-0.15469,0.282096,-0.17093,0.826063,-1.20309,0.242092,-0.262887,0.450945,0.647501,0.0252342,0.402656,0.394332,0.0601816,-0.57053,0.133912,0.177003,-0.298655,-0.294407,0.39343,0.798051,0.954379,0.533433,0.607532,0.328781,1.09658,1.2698,1.04123,0.174558,0.47833,-0.668118,0.742601,-0.188221,0.311256,0.0537837,0.69268,-0.39131,-0.307367,0.138109,0.136983,0.926486,1.17314,0.0972756,0.0353206,-0.204523,-0.201353,-0.266412,0.0513942,-0.338806,-0.136344,-0.316761,-0.394665,-0.275847,-0.223101,-0.191156,-0.323069,-0.232763,-0.228344,0.33976,0.0613199,0.425139,0.813245,0.170623,1.54593,0.432837,0.919568,0.854554,1.40541,0.00381868,0.0760933,1.23037,0.165823,0.383541,0.230635,0.0878212,1.0734,-0.156626,-0.120678,0.373137,-0.385046,-0.335,-1.07769,-0.773123,-0.0364702,0.0509267,0.503693,-0.692742,1.11538,-0.903438,0.213968
-3767.05,0.996019,0.0152689,7,127,0,3845.49,-0.228413,0.0916156,-0.00522231,-0.311376,-0.239744,0.260665,-0.872978,0.481532,-1.47932,-1.31379,-1.12846,-0.143862,-0.302284,-0.304542,-0.0291848,-0.646505,-0.62082,-0.154506,-0.803882,-1.25469,0.352841,-0.753822,-0.716778,-0.0200924,-0.437099,0.0451492,-0.774851,-1.42088,-0.406986,-1.1701,-0.881536,-1.05614,-1.03562,-0.111518,-0.887324,-0.13666,-0.948584,0.292825,-1.28358,-0.546475,0.162851,0.519397,0.580754,0.355241,-0.181784,0.357037,0.116269,0.777122,-0.237686,0.472652,0.724817,-0.382201,0.338482,0.00834821,1.21953,0.615652,0.778165,0.11303,-0.289952,0.149357,-0.191268,0.738915,-0.0125854,0.29166,0.110686,-0.920292,-0.450641,0.0231199,0.927244,0.758337,-0.543182,-0.855242,-0.241269,-0.575115,0.393748,-0.777924,1.52083,0.175453,0.225941,0.181568,0.82913,-1.14294,0.720512,-0.0920512,0.162348,0.462116,-0.218768,1.38662,0.383677,0.490993,-0.699321,-0.0347778,0.396553,0.0548577,-0.0891478,0.0450523,0.949595,0.355016,-0.0784001,0.666014,0.178197,1.06906,0.941135,0.970053,-0.0193802,0.429838,-0.688376,1.12651,-0.0930312,0.286619,-0.282712,0.867282,-0.163561,0.0802017,-0.0224379,0.262096,0.517189,0.842829,0.693758,0.33902,-0.121339,-0.507946,-0.21993,0.0741615,-0.244576,-0.298114,-0.230902,-0.21591,-0.236027,-0.185426,-0.217855,-0.354276,-0.265696,-0.275382,-0.335364,-0.616081,-0.424045,0.0618185,-0.138736,0.875425,-0.145836,0.26609,0.200806,0.696422,-0.57196,-0.638189,0.670449,-0.543658,-0.538977,-0.275713,-0.360621,0.431131,-0.835119,-0.793765,-0.177287,-1.08692,-1.0233,-1.79373,-1.45088,-0.71907,-0.59873,0.0835607,-1.32783,0.437966,-1.54562,-0.554555
-3777.52,0.992489,0.0152689,7,127,0,3843.65,0.224015,0.495411,0.371421,-0.0806152,-0.0940438,0.157065,-0.304528,0.484362,-1.00244,-1.00262,-0.706212,-0.038589,-0.368499,0.0855811,-0.235524,-0.232444,-0.534324,-0.0703455,-0.757953,-1.23786,0.581376,-0.676137,-0.909528,-0.0138315,-0.345689,0.241217,-0.749554,-1.09055,-0.39364,-1.36947,-0.624191,-0.977445,-0.714247,-0.237802,-0.175986,-0.157403,-1.21439,0.667338,-1.21948,-0.476306,0.185433,0.540914,0.191521,0.122589,-0.149903,0.777058,-0.143331,-0.0902529,-0.225205,0.381376,0.686285,0.0128537,0.388136,0.112506,1.12136,0.227506,0.117,0.0126567,-0.40889,-0.335713,-0.371774,0.571985,-0.385049,0.444749,0.475351,-0.663692,-0.71759,0.391791,0.650554,-0.132763,-0.108054,-0.604774,-0.461083,-0.469563,0.127023,-0.55095,0.770984,0.0911174,0.222704,0.269211,0.398818,-1.70204,0.282453,0.0932125,0.525036,0.716978,0.024653,0.227638,0.466606,0.55154,-0.659877,0.249196,0.445115,-0.367359,0.0678821,-0.0295801,0.401111,1.11991,0.322786,0.648564,0.168526,0.453661,1.07808,0.858327,-0.154059,0.259692,-0.347787,0.669305,-0.370347,0.0743745,-0.0165942,0.415087,-0.298584,-0.295323,-0.10088,-0.0692528,0.791205,0.566029,1.11995,0.416224,0.0121019,-0.365362,-0.15881,0.0648767,-0.146869,-0.0840969,-0.179654,-0.24701,-0.112064,-0.263487,-0.0977897,-0.216131,-0.102177,-0.112425,0.383833,0.153783,0.507638,0.81518,0.523558,1.54079,0.491805,1.00825,0.725504,1.20098,0.160924,-0.0584897,1.50268,0.203017,0.011746,0.627796,0.426209,1.18934,-0.0312965,0.00696886,0.493177,-0.54013,-0.269846,-0.856822,-0.467184,-0.120983,0.511621,0.503383,-0.898386,1.24386,-0.857494,-0.0147045
-3752.68,0.99521,0.0152689,7,127,0,3806.5,-0.137367,-0.0198231,0.0289923,-0.563773,-0.0866064,0.236888,-0.586407,0.517506,-0.955766,-1.09261,-0.746614,0.0266566,-0.379128,0.0487447,0.02353,-0.365414,-0.364662,-0.221279,-0.626717,-1.05162,0.159682,-0.717411,-0.792836,-0.185085,-0.439078,-0.061595,-0.845262,-1.34634,-0.639731,-1.48643,-0.771105,-0.968699,-0.718976,-0.134755,-0.881342,-0.122395,-1.18626,0.396643,-1.31461,-0.441741,0.044252,0.549128,0.582859,0.345977,-0.125975,0.433729,0.148994,0.491109,-0.322705,0.469786,0.874459,-0.276327,0.243374,0.147573,0.843875,0.152771,0.35229,0.105429,-0.336527,-0.310137,-0.550464,0.347686,-0.624535,0.309434,0.106555,-0.718221,-0.318452,0.138894,0.724469,0.114534,0.111139,-0.77489,-0.547549,-0.678391,0.260957,-0.456737,1.40173,0.0981846,0.249601,-0.314605,0.826361,-1.39278,0.110245,-0.607559,0.370489,0.423584,0.219995,0.771481,-0.125894,-0.0897446,-0.71542,-0.133037,0.404508,0.0385155,-0.148142,0.440952,0.533984,0.817851,-0.00872362,0.703829,0.331486,0.579816,0.841095,1.01373,0.258577,0.411143,-0.364878,0.800152,-0.429124,0.0960806,-0.340064,0.65018,-0.543165,-0.486072,-0.172701,-0.142172,0.656825,0.792843,0.604021,-0.137995,0.0555258,0.105366,-0.119658,0.0657645,-0.159688,-0.112352,-0.126257,-0.151239,-0.147421,-0.00661808,-0.0408879,-0.190041,-0.145721,-0.174033,-0.222117,-0.662892,-0.171748,-0.00681538,-0.285095,0.938126,-0.126383,0.141932,0.252546,0.406514,-0.507985,-0.508511,0.535889,-0.380016,-0.324408,-0.158678,-0.292701,0.339312,-0.748285,-0.715603,-0.29528,-1.1949,-1.18574,-1.59857,-1.23241,-0.860374,-0.712336,0.0219113,-1.54396,0.371103,-1.62997,-0.665355
-3783.38,0.956782,0.0152689,7,127,0,3870.07,0.792197,0.0375757,0.0246008,-0.166574,-0.205541,0.0590839,-0.573183,0.536188,-0.8172,-0.941948,-0.734298,-0.16696,-0.377997,0.605126,-0.188615,-0.385214,-0.140588,0.190853,-0.74247,-0.862972,0.54917,-0.580563,-0.396178,-0.0395436,-0.576264,0.144661,-0.700553,-1.05834,-0.520946,-1.47872,-0.964857,-1.32568,-1.1799,-0.271948,-0.399161,0.13171,-1.13831,0.886586,-1.15818,-0.477348,0.157534,0.526879,0.487494,-0.295157,-0.431105,0.429572,0.355734,0.154369,0.0956874,0.54325,0.436661,-0.0324365,0.330375,-0.14839,0.838087,0.858313,0.448273,0.478932,-0.207485,-0.223583,-0.328581,0.4908,-0.21453,0.0723032,0.438333,-0.774588,-0.778815,0.388991,0.896664,-0.0592569,-0.278711,-0.599151,-0.0208615,-0.588639,0.226943,-0.642686,1.13455,-0.0271651,0.273931,-0.100093,0.259151,-1.09131,0.520033,-0.202976,0.762624,0.428993,0.460538,0.804519,0.0743196,0.294746,-0.814431,0.409559,0.81915,-0.136053,-0.110404,0.0274966,0.502148,0.843779,0.258238,0.468852,-0.16552,0.714812,1.12497,0.954382,-0.615889,-0.383933,-0.464009,0.850632,-0.263152,0.00275819,-0.108588,0.843984,-0.242095,-0.0649429,-0.461013,-0.0493874,0.185232,0.628018,0.530022,-0.0656343,-0.143299,-0.00321957,-0.224543,0.100327,-0.192785,-0.218185,-0.313336,-0.271037,-0.195556,-0.355685,-0.091062,-0.314178,-0.208767,-0.0956098,0.617429,0.274488,0.323495,0.956431,0.54488,1.90623,0.65843,1.01545,1.01769,1.37426,0.239025,0.119453,1.50978,0.287933,0.280178,0.594012,0.342012,1.16389,0.100485,0.00322324,0.364298,-0.719085,-0.162389,-1.03404,-0.611909,0.295579,0.27909,0.751343,-0.703843,1.60624,-0.623223,0.27534
-3775.41,0.999593,0.0152689,7,127,0,3858.63,-0.237853,1.06612,0.532676,0.219312,-0.0226987,0.135334,-0.642064,0.516965,-1.05723,-1.28803,-1.09194,-0.402765,-0.909716,-0.157094,-0.459988,-0.496522,-0.542384,-0.390152,-1.3409,-1.51294,0.609335,-0.731854,-0.817736,-0.4893,-0.568686,0.223144,-1.06454,-1.06723,-0.419656,-1.22302,-0.771986,-1.04563,-1.12984,-0.556448,-0.666961,-0.187236,-1.31258,0.577492,-1.26141,-0.471447,0.109414,0.438999,0.306617,-0.136189,-0.336969,0.481971,0.230594,0.231877,-0.0909954,0.595338,0.405152,-0.348936,0.437178,-0.262699,0.720969,0.774531,0.191889,0.177196,-0.054351,-0.108617,-0.15371,0.200704,-0.462479,-0.127849,0.377438,-0.522551,-0.75822,0.342612,0.844323,-0.114476,-0.221709,-0.623634,0.0178598,-0.375167,0.0729796,-0.567446,0.722133,0.0123633,0.17611,-0.180324,0.224137,-0.781858,0.363612,-0.265706,0.520207,0.410614,0.386861,0.795888,0.207003,0.328997,-0.766985,0.493283,0.533212,-0.161227,-0.0417643,-0.0886516,0.370601,0.899312,0.295091,0.500052,-0.210596,0.480248,1.05919,0.672376,-0.649447,-0.373749,-0.656738,1.04443,-0.346897,-0.0196158,-0.209931,0.651689,-0.207069,-0.24818,-0.3908,-0.24587,0.24033,0.682718,0.800376,-0.0810358,-0.21895,0.0903458,-0.141155,0.0672965,-0.161721,-0.170057,-0.147371,-0.191761,-0.087997,-0.176384,-0.0561972,-0.174555,-0.173014,-0.138926,0.224259,-0.159445,0.147932,0.457926,0.0576416,1.23846,0.370186,0.652409,0.708589,0.863596,-0.367073,-0.281385,1.17766,-0.173702,-0.151994,-0.0859036,-0.133846,0.797942,-0.642647,-0.358943,0.140345,-0.676889,-0.642188,-0.972243,-1.02594,-0.581404,-0.164452,0.308799,-1.09461,0.955763,-1.03234,-0.218337
-3766.34,0.998005,0.0152689,7,127,0,3825.18,0.503709,0.717173,0.615459,0.364327,-0.128434,0.17203,-0.38106,0.444649,-0.715746,-0.994347,-0.675386,-0.0521885,-0.211564,0.354981,0.263669,-0.220926,-0.235302,-0.202887,-0.76125,-1.11219,0.60145,-0.393725,-0.459356,-0.0718801,-0.415534,0.24731,-1.00142,-0.903689,-0.144786,-0.952537,-0.735277,-0.956863,-0.925088,-0.255234,-0.642984,-0.133052,-1.15402,0.882674,-1.22924,-0.388502,0.155434,0.464049,0.492713,-0.00598587,-0.695314,0.13066,0.806416,0.474107,-0.164581,0.725126,0.525221,0.0693401,0.300827,0.0708907,0.639811,0.544507,0.44495,0.133085,0.0335623,0.559461,-0.351757,0.370469,-0.338681,0.257611,0.176873,-0.788515,-0.598656,0.130987,0.709999,0.544899,-0.3396,-0.694204,-0.298309,-0.0658284,0.097175,-0.764993,1.17551,0.301717,0.0843385,-0.197359,0.812515,-1.07316,0.696099,-0.130253,0.260118,0.889907,0.340664,0.694212,0.32106,0.328975,-0.507205,0.354904,0.616925,-0.0919962,-0.284349,0.0174341,0.635834,0.904161,0.362856,0.513788,-0.123214,0.511999,0.954818,0.978805,-0.24855,0.426437,-0.418888,0.57741,-0.51252,0.456307,0.161533,0.452303,-0.345932,-0.107949,0.00326701,-0.134713,0.573822,0.542148,0.465789,0.124204,0.22779,0.400378,-0.201129,0.0456818,-0.187195,-0.149439,-0.187824,-0.307091,-0.204977,-0.240311,-0.223496,-0.246279,-0.140495,-0.195201,1.28842,0.738366,1.09331,1.35216,1.20261,2.41082,1.49534,1.62691,1.59618,1.6443,0.689548,0.609415,2.0807,1.02797,0.97739,1.0679,0.902154,1.76319,0.243009,0.773758,1.28737,0.401133,0.378373,-0.162404,0.0420482,0.5765,0.798382,1.27169,-0.135208,2.2148,-0.147635,0.829154
-3786.72,0.996744,0.0152689,7,127,0,3841.43,-0.85955,0.417269,0.394781,0.386251,-0.332996,0.287196,-0.435233,0.490131,-1.28238,-1.11688,-0.867511,-0.132057,-0.217952,-0.120522,0.298202,-0.671695,-0.397739,-0.0584385,-0.684099,-1.34997,0.437005,-0.577756,-0.714945,0.296536,-0.487079,-0.0311595,-0.613756,-1.3148,-0.211023,-1.09118,-1.12535,-0.900067,-0.811989,0.00704395,-0.980447,-0.276996,-1.05449,0.145681,-1.18392,-0.900788,0.156299,0.587505,0.0800199,0.308501,0.084395,1.2051,0.0922134,0.143659,-0.326952,0.0960399,0.688477,-0.403598,0.418056,0.415033,1.11117,0.322665,0.241429,0.119949,-0.32365,-0.218791,-0.379246,0.508849,-0.459509,0.724734,-0.0977621,-1.01609,-0.68864,-0.0457285,-0.0336174,0.215435,0.126273,-1.08217,-0.322199,-0.596041,0.415017,-0.687795,1.18784,0.0431723,0.627724,-0.052323,0.65087,-1.26552,0.127316,-0.522281,0.221492,0.0953513,0.261529,0.542327,0.571447,0.0754541,-0.110844,0.421927,0.00864069,-0.225443,-0.206887,0.237506,0.43642,0.493281,-0.115667,0.782441,0.0782501,0.803825,0.658455,0.968234,-0.100496,0.388615,-0.4976,0.674817,-0.109182,-0.25276,-0.250193,0.594919,-0.390251,-0.389131,-0.0878344,0.00735485,-0.0596947,0.722481,0.591907,0.0285023,-0.0552803,-0.148617,-0.136347,0.0421136,-0.152849,-0.120385,-0.244822,-0.171338,-0.143574,-0.108157,-0.171981,-0.0912702,-0.0766039,-0.00476928,-0.170314,-0.549785,-0.365956,-0.0986503,-0.317922,0.9667,-0.116098,0.193875,0.266618,0.64662,-0.689101,-0.970518,0.588177,-0.57582,-0.832819,-0.273629,-0.595969,0.21498,-0.912583,-0.808597,-0.181953,-1.26561,-1.12067,-1.72297,-1.18718,-0.560376,-0.602587,0.00589604,-1.45452,0.399148,-1.42115,-0.785281
