# 0.170677, 0.107608, 0.0973268, 0.10273, 0.0204775, 0.00968949, 0.178736, 0.0192429, 0.228799, 0.215904, 0.203435, 0.209509, 0.232776, 0.233225, 0.213561, 0.215528, 0.204144, 0.226594, 0.20014, 0.247255, 0.212986, 0.224779, 0.220938, 0.228171, 0.252041, 0.241365, 0.224253, 0.220115, 0.226412, 0.240623, 0.212375, 0.242161, 0.251563, 0.280652, 0.214966, 0.227759, 0.224244, 0.20796, 0.226333, 0.300383, 0.181793, 0.00638597, 0.186111, 0.185115, 0.184906, 0.186459, 0.186002, 0.186331, 0.186351, 0.186542, 0.186364, 0.185647, 0.18565, 0.185792, 0.185906, 0.185282, 0.186355, 0.186179, 0.185449, 0.186037, 0.186486, 0.185686, 0.18575, 0.18671, 0.185998, 0.185732, 0.185816, 0.185432, 0.186133, 0.18586, 0.18592, 0.184945, 0.18588, 0.18614, 0.185953, 0.185892, 0.185338, 0.18584, 0.186327, 0.185588, 0.186978, 0.186041, 0.186369, 0.186284, 0.185873, 0.186951, 0.185861, 0.185986, 0.186052, 0.18569, 0.185104, 0.186333, 0.186437, 0.185865, 0.185569, 0.186249, 0.185894, 0.186534, 0.186074, 0.186712, 0.185915, 0.186082, 0.186072, 0.18578, 0.185481, 0.186073, 0.185518, 0.186155, 0.186338, 0.185996, 0.18609, 0.186147, 0.185558, 0.185845, 0.185993, 0.186437, 0.186232, 0.186215, 0.186142, 0.186232, 0.185936, 0.184952, 0.0304164, 0.00249784, 0.00650102, 0.00263921, 0.00293504, 0.00330623, 0.00275887, 0.00276488, 0.00557419, 0.00231213, 0.00343343, 0.00253715, 0.00274059, 0.00268179, 0.00256925, 0.0022458, 0.0028335, 0.002522, 0.00252443, 0.00290934, 0.00288353, 0.00250633, 0.00464582, 0.00262551, 0.00290572, 0.00269848, 0.00266778, 0.0026957, 0.0022286, 0.00236922, 0.0025938, 0.00230428, 0.00251023
6459.67,0.996847,0.00205555,11,2047,0,-6379.91,0.155637,0.453601,-0.32566,-0.302864,-0.122955,0.121338,0.0609437,0.943019,0.541816,-0.0329462,0.302541,-1.03747,-0.572487,1.25087,-0.867473,0.131761,0.589035,0.829382,-0.561854,0.552585,0.0372478,0.206922,0.542246,-0.054533,-0.0475883,0.224291,-0.1762,0.869436,0.290634,0.144856,-0.515414,-0.875544,-0.57404,-0.942454,1.14991,1.04319,-0.242637,0.258878,-0.143847,-0.205055,-0.326413,0.59161,-0.228876,-0.537822,-1.31578,0.106792,-0.66839,-0.247369,-1.06871,-0.02159,-0.384597,-0.863759,-0.496175,-0.711595,0.110462,0.330628,-0.0112175,-0.596371,-1.01713,-0.647608,-0.891417,-0.050911,-1.03317,-0.274589,-0.869148,-1.47804,-1.11777,-0.926253,0.588228,-0.572725,-0.826872,-1.82327,-1.017,-1.1235,-0.757118,-1.31468,1.02728,-0.194508,-0.119256,-0.491138,-0.163855,-1.93258,-0.197141,-0.571432,-0.330923,-0.0221943,-0.184886,0.446287,-0.226493,-0.21641,-1.15258,-0.57445,-0.100507,-0.616239,-0.969283,-0.253765,0.292103,0.556194,-0.847205,0.250831,-0.854557,-0.0618354,0.721468,0.538341,-0.675897,-0.529859,-1.07408,-0.434929,-0.507106,-0.642857,-1.13268,0.221881,-1.30046,-0.893835,-0.645819,-1.17219,0.180258,0.484182,0.276522,-0.470733,-0.588538,-0.881341,3.53091,0.770351,0.0446944,0.537523,0.147951,0.0423936,0.121553,0.245203,0.0559578,0.178989,0.0695197,0.325089,0.931036,0.336111,0.240641,0.406407,0.183031,0.545468,0.329895,0.110535,0.18593,0.208998,0.0578644,0.226149,0.400332,0.328667,0.306811,0.246644,0.547056,0.200755,0.21152,0.332605,0.164321,1.71104,0.999353,1.21807,-0.163021,0.619555,1.94197,0.187646,1.1979,1.60041,1.55054,0.408441,1.7473,0.141563,0.368678,0.433941,0.0707094,-0.256303,0.442709,-0.00531641,1.01939,0.434133,0.215329,-0.605486,-1.0048,-0.88586,-0.81913,1.10359,1.24144,-0.135676,0.303836,0.0407047,-0.131936
6465.09,0.994664,0.00205555,11,2047,0,-6394.21,0.109458,0.933341,0.323174,0.317507,-0.192776,-0.0060577,-0.424216,0.86563,0.15069,-0.28876,-0.166746,-1.39052,-0.907539,0.596632,-1.16031,-0.325459,0.12481,0.370604,-1.01016,0.569246,-0.4763,-0.145838,-0.0264827,-0.407663,-0.577078,-0.327713,-0.535209,0.310036,-0.0584357,-0.170035,-1.10157,-1.64001,-1.22358,-1.05533,0.731879,0.656613,-0.553653,-0.197663,-0.475045,-0.291941,-0.304641,0.558432,-0.056277,-0.396526,-1.13485,0.29346,-0.517531,-0.0499544,-0.901328,0.119931,-0.201722,-0.699476,-0.333767,-0.547568,0.23992,0.457915,0.175611,-0.425036,-0.826349,-0.501119,-0.76392,0.138789,-0.898438,-0.110366,-0.682868,-1.29118,-0.914311,-0.773495,0.72469,-0.437069,-0.691109,-1.66513,-0.850415,-0.970473,-0.605425,-1.13916,1.13517,-0.0198248,0.043005,-0.284537,0.0142825,-1.79935,-0.02935,-0.430041,-0.145384,0.183573,0.00642124,0.605455,-0.0562381,-0.0118838,-0.981845,-0.39389,0.0564198,-0.443356,-0.777169,-0.105815,0.428297,0.694339,-0.679015,0.419842,-0.675488,0.0807888,0.95504,0.740087,-0.541367,-0.367711,-0.940807,-0.27898,-0.355337,-0.485295,-0.947089,0.391635,-1.11075,-0.718575,-0.467045,-0.960558,0.333032,0.670739,0.500164,-0.334779,-0.396226,-0.710865,3.70269,0.753912,0.0494101,0.531529,0.141652,0.0456905,0.120106,0.246186,0.0578642,0.190941,0.0725119,0.31611,0.929488,0.344431,0.228466,0.414927,0.183888,0.562512,0.34457,0.108297,0.192328,0.222711,0.0540267,0.230223,0.403389,0.319398,0.297214,0.234457,0.583598,0.199885,0.207145,0.334544,0.160424,1.48257,0.828445,0.963672,-0.324507,0.460121,1.76779,-0.00732851,1.0411,1.4055,1.39259,0.206124,1.7448,-0.00613965,0.218082,0.306618,-0.100989,-0.401407,0.321344,-0.156976,0.851755,0.276861,0.0507678,-0.781292,-1.18487,-1.05468,-0.989365,0.924449,1.03633,-0.317049,0.138025,-0.116791,-0.304694
6467.28,0.97113,0.00205555,12,6143,0,-6401.01,0.143716,-0.150823,-0.532111,-0.927378,-0.327752,0.0894295,-0.00277538,0.63424,0.296836,-0.0319861,0.208563,-1.02217,-0.828524,1.1355,-0.881086,-0.139435,0.406481,0.897466,-0.692138,0.503552,-0.312289,-0.0127644,0.217742,-0.230953,-0.166508,-0.306945,-0.408944,0.438921,0.115562,0.0610125,-0.368689,-0.867472,-0.215474,-0.418282,1.48374,1.16144,0.0497738,0.421898,0.0931947,0.395439,0.120816,0.593354,0.372394,0.0535579,-0.694085,0.70759,-0.0733774,0.364667,-0.44,0.568809,0.247676,-0.277158,0.088755,-0.12356,0.697337,0.903769,0.591444,0.00251889,-0.384408,-0.048826,-0.305316,0.548945,-0.446601,0.329518,-0.237976,-0.838976,-0.503635,-0.355872,1.14902,0.0147059,-0.24324,-1.19236,-0.366547,-0.533451,-0.178967,-0.707952,1.62834,0.425709,0.452533,0.150088,0.441118,-1.33586,0.417805,0.014416,0.283032,0.593169,0.440499,1.04631,0.410936,0.440636,-0.545712,0.0415534,0.501904,0.018852,-0.344153,0.319738,0.928606,1.13398,-0.220627,0.842149,-0.242398,0.508374,1.35538,1.15166,-0.0698241,0.0616573,-0.49994,0.174531,0.104239,-0.059107,-0.532141,0.818982,-0.669907,-0.283544,-0.0415503,-0.540341,0.766213,1.08891,0.911966,0.0983195,0.0358715,-0.263253,2.37599,0.791829,0.0548202,0.519564,0.150061,0.0533039,0.121332,0.253931,0.0602123,0.183739,0.07692,0.306402,0.910504,0.32652,0.238322,0.361879,0.190366,0.588046,0.332681,0.107577,0.180358,0.222608,0.0512049,0.21332,0.471144,0.356927,0.313967,0.236758,0.509678,0.172069,0.184148,0.336276,0.138818,1.0804,0.386595,0.549881,-0.790345,0.0158751,1.34663,-0.401673,0.603368,1.00329,0.954696,-0.204825,1.12106,-0.437423,-0.218795,-0.240144,-0.534314,-0.892051,-0.127923,-0.590642,0.435449,-0.139133,-0.388342,-1.23401,-1.60323,-1.43788,-1.4168,0.501024,0.596636,-0.75835,-0.317494,-0.508103,-0.736907
6471.74,0.993106,0.00205555,11,2047,0,-6384.73,0.11814,0.309066,-0.338596,-0.547945,-0.143257,-0.0874813,0.0464755,0.806628,0.599816,0.0859701,0.161997,-1.11086,-0.468297,0.745732,-0.721259,0.016724,0.467877,0.559986,-0.63251,1.01897,-0.121063,0.245053,0.0932896,-0.0262566,-0.376395,0.0830844,-0.172856,0.682715,0.325797,0.172606,-0.724124,-1.23836,-0.927668,-0.453306,1.21511,1.22427,-0.0121493,0.303533,0.134966,0.309844,0.185253,0.649678,0.468985,0.106772,-0.643439,0.79664,-0.0180539,0.464645,-0.387157,0.647053,0.285342,-0.179574,0.177567,-0.0327189,0.764717,0.984442,0.678453,0.0572411,-0.34069,0.0310873,-0.246438,0.628121,-0.36943,0.412827,-0.163793,-0.796208,-0.434118,-0.237198,1.23494,0.101875,-0.172237,-1.15964,-0.336872,-0.482815,-0.105544,-0.646897,1.67249,0.480614,0.551481,0.185091,0.528883,-1.29179,0.452338,0.0786567,0.36033,0.685762,0.515647,1.10785,0.471145,0.497004,-0.455277,0.0888158,0.566722,0.0745566,-0.277622,0.406641,0.933076,1.22055,-0.129211,0.955069,-0.194496,0.59833,1.41936,1.22747,-0.0278967,0.142025,-0.431097,0.246925,0.145211,0.0137855,-0.461445,0.880138,-0.593227,-0.210445,0.0311778,-0.48745,0.827362,1.17029,0.991282,0.172465,0.0856652,-0.186468,2.75309,0.879008,0.0435592,0.519665,0.146673,0.0493779,0.115024,0.272645,0.0556677,0.192552,0.0740127,0.352706,0.917146,0.380352,0.21899,0.387322,0.196352,0.560577,0.336697,0.11535,0.221041,0.205343,0.0537094,0.242932,0.388588,0.368947,0.29523,0.221389,0.569476,0.18833,0.194996,0.341893,0.161641,0.992909,0.319531,0.488357,-0.832359,-0.048615,1.26833,-0.461109,0.518569,0.905909,0.888743,-0.242338,1.21291,-0.479589,-0.275403,-0.284111,-0.589255,-0.870786,-0.142499,-0.682677,0.377366,-0.215931,-0.454205,-1.31619,-1.64723,-1.54924,-1.4833,0.445164,0.51042,-0.832356,-0.360062,-0.594839,-0.778648
6489.63,0.977057,0.00205555,11,2047,0,-6402.26,0.00662393,0.332562,-0.345201,-0.636576,-0.287672,-0.0323649,-0.0518338,0.767292,0.221107,-0.0975826,0.0412087,-1.19648,-0.845685,0.681763,-0.946938,-0.282611,0.239881,0.561233,-0.83756,0.647613,-0.244666,0.186182,0.222758,-0.0595772,-0.127996,-0.173171,-0.233263,0.529718,0.303744,0.226455,-0.48378,-1.0861,-0.543058,-0.266754,1.40764,1.26164,0.108664,0.407796,0.17011,0.542308,0.214986,0.576644,0.49378,0.151053,-0.588421,0.832999,0.0368041,0.469859,-0.35217,0.696998,0.323296,-0.160428,0.228441,-0.00321348,0.822686,1.0206,0.693678,0.109656,-0.269895,0.0642667,-0.185099,0.664978,-0.323288,0.419905,-0.12419,-0.740024,-0.409419,-0.233913,1.27867,0.121709,-0.132176,-1.12014,-0.295225,-0.419288,-0.0707781,-0.606494,1.70849,0.518048,0.587119,0.237793,0.580317,-1.19305,0.519097,0.116307,0.385307,0.701326,0.530306,1.1469,0.512472,0.5201,-0.438258,0.145031,0.645613,0.112425,-0.222177,0.428917,0.970604,1.26263,-0.155895,0.963362,-0.13343,0.641675,1.46766,1.27789,0.0356468,0.178856,-0.398068,0.280336,0.199345,0.0763138,-0.417617,0.932942,-0.588656,-0.188439,0.0697079,-0.443122,0.895031,1.20629,1.03146,0.231327,0.141609,-0.151742,3.22556,0.844715,0.0443378,0.568724,0.145353,0.0491866,0.134486,0.266277,0.0529885,0.196185,0.0752212,0.322363,0.910733,0.379244,0.230362,0.354581,0.193351,0.573831,0.340317,0.111995,0.197697,0.21137,0.0561729,0.2283,0.377215,0.35292,0.301542,0.230652,0.560598,0.191939,0.198216,0.364211,0.156145,0.921705,0.282661,0.464496,-0.869303,-0.091695,1.21249,-0.513302,0.493065,0.887415,0.846029,-0.286131,1.0916,-0.573892,-0.324906,-0.287672,-0.656093,-0.873352,-0.235435,-0.722994,0.307277,-0.250058,-0.498203,-1.29626,-1.674,-1.5581,-1.52872,0.381258,0.491211,-0.875333,-0.405016,-0.632354,-0.837121
6473.14,0.887671,0.00205555,11,2047,0,-6395.12,0.235468,0.101328,-0.530434,-0.726392,-0.229135,-0.0123043,-0.212054,0.600412,0.187432,-0.189716,-0.0533173,-1.27738,-0.857552,0.677305,-1.0008,-0.28047,0.197189,0.469568,-0.959273,0.563684,-0.392299,-0.0185585,0.0669543,-0.262633,-0.39883,-0.270547,-0.405072,0.40824,0.107984,0.000283117,-0.767685,-1.24844,-0.839067,-0.657358,1.11693,0.926274,-0.192803,0.166794,-0.156567,0.126232,0.394922,0.544972,0.542551,0.204082,-0.523826,0.88871,0.10132,0.574375,-0.288091,0.768272,0.377171,-0.108979,0.299505,0.0798371,0.85184,1.09392,0.753234,0.150937,-0.209799,0.108576,-0.138504,0.726888,-0.258486,0.490344,-0.0416878,-0.699883,-0.313587,-0.145814,1.33632,0.18508,-0.0645061,-1.03331,-0.201402,-0.348204,0.0418808,-0.542673,1.78304,0.564195,0.638891,0.289683,0.62457,-1.13041,0.558491,0.181476,0.451184,0.793894,0.597346,1.24498,0.552445,0.590172,-0.353782,0.217891,0.680904,0.176781,-0.178511,0.505062,1.02786,1.31878,-0.0971539,1.05844,-0.080023,0.699528,1.52593,1.32044,0.0897644,0.253232,-0.327362,0.366961,0.273255,0.125769,-0.335092,1.00112,-0.499739,-0.105599,0.150072,-0.371371,0.925192,1.28131,1.09707,0.289077,0.201197,-0.0961626,3.43087,0.720972,0.0553179,0.525149,0.151983,0.0462585,0.111741,0.262526,0.0587526,0.180242,0.083996,0.274859,1.01526,0.341701,0.23321,0.378446,0.192894,0.622017,0.30861,0.113671,0.178798,0.212355,0.0512384,0.23731,0.417569,0.355941,0.320853,0.224746,0.538231,0.198709,0.192965,0.368665,0.153114,0.852522,0.220207,0.377416,-0.9232,-0.149934,1.16667,-0.548353,0.430947,0.806538,0.776516,-0.426474,1.03785,-0.652868,-0.410509,-0.351421,-0.722628,-1.00433,-0.318477,-0.780011,0.232727,-0.317989,-0.561778,-1.39052,-1.70587,-1.63672,-1.59779,0.337194,0.363883,-0.925305,-0.442831,-0.744475,-0.907763
6461.33,0.999239,0.00205555,11,2047,0,-6376.64,-0.22832,0.233123,0.00411002,-0.35901,-0.20658,0.0277633,0.0776848,0.523525,0.648416,0.209749,0.391367,-0.874357,-0.439421,1.18668,-0.625919,0.172984,0.6485,0.947021,-0.415035,0.954363,-0.333729,-0.0349089,0.0458878,-0.263764,-0.373,-0.205709,-0.453665,0.465229,0.0437618,-0.0429275,-0.552402,-0.986907,-0.588396,-0.578557,1.24639,1.13283,-0.0578063,0.29509,0.0463909,0.177555,0.169566,0.55321,0.42525,0.0318222,-0.679515,0.706907,-0.0717301,0.371917,-0.453985,0.566003,0.196789,-0.286447,0.123612,-0.108477,0.674369,0.922935,0.615686,0.00452455,-0.400552,-0.0305939,-0.299819,0.560453,-0.436766,0.35821,-0.254438,-0.846012,-0.508984,-0.337555,1.20581,0.0243185,-0.239615,-1.21108,-0.372728,-0.521307,-0.171488,-0.689871,1.59671,0.407509,0.475115,0.121438,0.459302,-1.31409,0.424129,0.0112482,0.279072,0.620312,0.440011,1.0746,0.385174,0.414531,-0.539914,0.0561595,0.519111,-0.00558686,-0.35222,0.354171,0.885082,1.15761,-0.210941,0.867424,-0.271509,0.524425,1.38173,1.15428,-0.072334,0.0639364,-0.497175,0.186109,0.111025,-0.0269985,-0.520914,0.838207,-0.682491,-0.303287,-0.0377752,-0.517446,0.785975,1.12117,0.922378,0.121242,-0.00824733,-0.24899,3.32615,0.772895,0.0476015,0.500389,0.159243,0.0431769,0.113381,0.268708,0.0530358,0.191389,0.0825305,0.297954,0.946221,0.368808,0.21262,0.379892,0.228855,0.618938,0.292174,0.122374,0.193545,0.211058,0.0574951,0.234975,0.433495,0.35876,0.294674,0.234191,0.560837,0.185024,0.180046,0.371934,0.148515,1.06577,0.39705,0.558573,-0.776165,0.01627,1.32904,-0.400277,0.593244,0.97674,0.963771,-0.155809,1.23844,-0.449214,-0.229987,-0.250726,-0.520188,-0.838316,-0.129487,-0.633407,0.426427,-0.181989,-0.391371,-1.2198,-1.54404,-1.45226,-1.41572,0.476388,0.597632,-0.746365,-0.321544,-0.511807,-0.743962
6479.64,0.92944,0.00205555,11,2047,0,-6398.64,-0.200993,-0.0874401,-0.262159,-0.395511,-0.230103,0.0863156,-0.0846555,0.695676,0.440726,0.201328,0.426883,-0.786748,-0.466754,1.36558,-0.650789,0.199995,0.703188,1.06944,-0.44099,0.919989,-0.319937,-0.0619236,0.195316,-0.29536,-0.278482,-0.250259,-0.466393,0.463592,0.0349379,-0.0648113,-0.663949,-1.11133,-0.683619,-0.925074,1.07019,0.862967,-0.32305,0.107536,-0.194494,-0.0809525,0.275337,0.581387,0.512202,0.157886,-0.613505,0.829096,0.0356899,0.487716,-0.349812,0.67481,0.314958,-0.172797,0.18126,0.0169023,0.828053,1.00008,0.702825,0.1182,-0.263348,0.0636688,-0.192027,0.655449,-0.327973,0.4259,-0.121763,-0.770406,-0.37582,-0.218682,1.29869,0.127046,-0.129091,-1.10643,-0.259371,-0.422219,-0.052649,-0.583363,1.70853,0.509656,0.597277,0.250327,0.584457,-1.2106,0.52424,0.0980594,0.395604,0.715274,0.540434,1.15507,0.494443,0.507083,-0.444506,0.13764,0.616519,0.108189,-0.210466,0.436924,1.01859,1.26452,-0.150226,0.957454,-0.131663,0.641208,1.44604,1.27985,0.013818,0.197707,-0.381721,0.281182,0.212123,0.0234609,-0.403528,0.933504,-0.57652,-0.191038,0.064,-0.442114,0.875996,1.20173,1.02946,0.216294,0.118318,-0.166334,3.52863,0.835303,0.0523054,0.534418,0.145136,0.0516274,0.118082,0.248186,0.0614997,0.16547,0.0744807,0.32991,0.93091,0.337849,0.237131,0.356073,0.179867,0.583526,0.34392,0.103626,0.185747,0.200504,0.0551903,0.211129,0.395197,0.351148,0.319932,0.244553,0.530571,0.18148,0.191119,0.363778,0.161048,0.77799,0.282347,0.430128,-0.860376,-0.0867826,1.23036,-0.527063,0.485109,0.885805,0.849706,-0.335247,1.1642,-0.551201,-0.326453,-0.293094,-0.628222,-0.954804,-0.267986,-0.71384,0.317743,-0.263757,-0.50017,-1.29425,-1.67421,-1.58815,-1.5783,0.380998,0.49071,-0.866136,-0.410827,-0.592375,-0.828133
6473.04,0.946397,0.00205555,11,2047,0,-6407.54,-0.445614,0.491825,-0.248552,-0.755764,0.0453466,0.0702101,0.0606311,0.651229,0.756155,-0.0111822,0.244176,-1.09862,-0.331886,1.15109,-0.831452,0.31031,0.709611,0.672044,-0.529689,0.680728,-0.0902832,0.0621411,0.256221,-0.224474,-0.308418,0.318709,-0.298263,0.835805,0.136177,-0.106777,-0.257641,-0.489579,-0.510152,-0.744628,1.31692,1.45986,0.0347286,0.580757,0.346291,-0.0619785,0.260473,0.662691,0.555475,0.199418,-0.546933,0.870482,0.0901586,0.543401,-0.297381,0.735445,0.381188,-0.0927617,0.257429,0.0612573,0.827472,1.05955,0.761929,0.168287,-0.229927,0.0946102,-0.146341,0.722215,-0.27696,0.498707,-0.0538458,-0.702959,-0.341751,-0.157335,1.34359,0.190865,-0.0721316,-1.04922,-0.186556,-0.353286,0.020064,-0.537016,1.7615,0.581201,0.663408,0.297041,0.639544,-1.14165,0.552494,0.155741,0.452749,0.769256,0.585627,1.21049,0.559929,0.577286,-0.384853,0.228417,0.678636,0.149346,-0.175485,0.512622,1.06507,1.31102,-0.0876397,1.00866,-0.0711102,0.689523,1.51708,1.33602,0.0984731,0.224207,-0.33426,0.337937,0.25968,0.0870686,-0.350751,1.00974,-0.522297,-0.131045,0.15448,-0.373307,0.932655,1.25193,1.08376,0.306769,0.217316,-0.110834,3.16934,0.773654,0.0538224,0.570438,0.146697,0.0530918,0.119021,0.238634,0.0596072,0.173122,0.0735615,0.340457,0.929436,0.340398,0.238303,0.352868,0.177208,0.587201,0.347777,0.103851,0.186585,0.197252,0.0557881,0.22059,0.415516,0.356649,0.294919,0.243859,0.508008,0.180242,0.182996,0.386073,0.153941,0.940721,0.223882,0.407347,-0.920305,-0.155737,1.16711,-0.604804,0.417932,0.837433,0.791937,-0.386718,0.970853,-0.655707,-0.409507,-0.345747,-0.682656,-0.873355,-0.288797,-0.773278,0.253548,-0.328738,-0.544759,-1.36514,-1.69758,-1.65083,-1.58595,0.308252,0.475946,-0.915515,-0.461579,-0.632568,-0.884781
6470.01,0.985508,0.00205555,11,2047,0,-6371.96,-0.416211,0.43932,-0.119388,-0.207278,-0.20556,-0.0376404,0.0336135,0.648987,0.464438,0.110727,0.20237,-1.0085,-0.524742,0.910775,-0.71625,0.0205449,0.521125,0.7098,-0.625889,1.02618,-0.193322,0.229613,0.219104,-0.0187927,-0.351966,-0.00875475,-0.18733,0.644955,0.329935,0.206081,-0.725129,-1.22157,-0.86087,-0.532174,1.16585,1.03532,-0.117815,0.214289,0.0151239,0.209292,0.428913,0.53894,0.642377,0.316367,-0.424632,0.975322,0.222326,0.643495,-0.185386,0.860889,0.497038,0.00629111,0.374631,0.162285,0.949054,1.17856,0.871973,0.297884,-0.126994,0.195838,-0.0442473,0.828206,-0.174998,0.59429,0.0210598,-0.603351,-0.225813,-0.0543911,1.44556,0.301225,0.0602874,-0.935543,-0.140783,-0.264738,0.11812,-0.434011,1.87882,0.677798,0.723075,0.384798,0.739873,-1.0646,0.700387,0.275985,0.540151,0.892857,0.706629,1.31977,0.637608,0.679379,-0.278002,0.320915,0.756109,0.261461,-0.077503,0.602847,1.1635,1.42917,-0.0119731,1.09732,0.0414133,0.802583,1.63094,1.43309,0.171983,0.321969,-0.225192,0.454717,0.347289,0.20373,-0.251058,1.09336,-0.431732,-0.0181449,0.208557,-0.272914,1.03549,1.35356,1.16815,0.382709,0.293644,0.024127,2.92278,0.767512,0.0506721,0.479336,0.133728,0.0419492,0.119262,0.287867,0.0636763,0.18446,0.0765438,0.333551,0.95363,0.311842,0.213239,0.414606,0.183506,0.617402,0.332689,0.112312,0.212498,0.231419,0.0550187,0.227196,0.389597,0.352363,0.312798,0.225816,0.566607,0.195111,0.193263,0.336084,0.143837,0.702258,0.119634,0.256548,-1.023,-0.24877,1.07076,-0.669191,0.326527,0.735542,0.679531,-0.480146,1.06612,-0.751266,-0.472798,-0.453808,-0.782247,-1.19275,-0.375938,-0.87448,0.163316,-0.402997,-0.648939,-1.49356,-1.81501,-1.75953,-1.66533,0.230057,0.267911,-1.03783,-0.568892,-0.775176,-1.0078
6458.86,0.997943,0.00205555,11,2047,0,-6374.97,0.033459,-0.239686,-0.951121,-0.869779,-0.144578,0.0194865,-0.0676432,0.574726,0.586658,0.107139,0.340619,-0.99755,-0.460681,1.07762,-0.705306,0.144473,0.630473,0.787996,-0.58176,0.846071,0.0213799,0.283722,0.384033,0.0483249,-0.153226,0.181107,-0.0649928,0.8494,0.397362,0.254164,-0.638898,-1.13971,-0.808834,-0.815166,1.08781,1.04284,-0.219031,0.155515,-0.0773364,-0.0213236,0.61846,0.555493,0.771675,0.382993,-0.362121,1.08423,0.310537,0.770287,-0.108934,0.954245,0.570551,0.0946459,0.480803,0.259184,1.04525,1.287,0.944269,0.364435,-0.0608381,0.308383,0.0520763,0.929957,-0.0812884,0.688859,0.121448,-0.508869,-0.114996,0.0389752,1.55227,0.407677,0.0881375,-0.852952,-0.0453101,-0.144537,0.20328,-0.338382,1.95162,0.79441,0.814327,0.482609,0.819309,-0.938609,0.751016,0.387638,0.645562,0.944515,0.82401,1.43432,0.76978,0.768,-0.170302,0.394472,0.903079,0.360545,0.00300159,0.702997,1.26144,1.52694,0.173839,1.22569,0.0754473,0.886282,1.7232,1.5148,0.272565,0.414511,-0.131585,0.555317,0.449833,0.306699,-0.175425,1.20449,-0.321911,0.061351,0.35109,-0.172324,1.11949,1.48092,1.26785,0.482851,0.389781,0.100924,2.84014,0.740299,0.0442643,0.54248,0.147757,0.0458573,0.12063,0.249755,0.0520995,0.18758,0.0718077,0.349911,0.88042,0.329948,0.23262,0.407603,0.195889,0.620434,0.328588,0.114644,0.187873,0.234698,0.0561971,0.255121,0.418802,0.356441,0.297978,0.216371,0.528692,0.185821,0.188039,0.346438,0.149266,0.669327,0.0288033,0.248164,-1.13831,-0.351179,0.967657,-0.756807,0.229122,0.650721,0.590186,-0.609814,0.835523,-0.820077,-0.613383,-0.584246,-0.891715,-1.23957,-0.526181,-0.951365,0.0616104,-0.52121,-0.750277,-1.5312,-1.9549,-1.83869,-1.82611,0.123756,0.243178,-1.12603,-0.701203,-0.8931,-1.09131
6467.01,0.993347,0.00205555,11,2047,0,-6385.03,-0.901621,0.683402,0.209521,-0.215176,-0.117534,0.0752422,-0.0337254,0.496293,0.587733,0.135228,0.32524,-0.894861,-0.396644,1.2715,-0.685586,0.258568,0.722535,0.920642,-0.438109,0.820684,-0.122736,0.066714,0.329937,-0.188126,-0.208852,0.0970519,-0.317521,0.710624,0.191413,0.00746786,-0.290041,-0.64731,-0.369816,-0.610609,1.40471,1.30382,0.0564337,0.523649,0.197529,0.13685,0.195713,0.578843,0.594602,0.241275,-0.532527,0.920524,0.153745,0.591261,-0.275755,0.800518,0.39909,-0.0553436,0.276069,0.0831656,0.887616,1.10852,0.779874,0.199898,-0.195427,0.135209,-0.122488,0.750008,-0.262383,0.544578,-0.0438768,-0.684227,-0.319553,-0.124318,1.34978,0.227326,-0.0684596,-1.02386,-0.204036,-0.327484,0.0455816,-0.530358,1.82564,0.607538,0.670403,0.31796,0.657259,-1.16086,0.608213,0.173313,0.48117,0.767091,0.60291,1.23671,0.579552,0.58599,-0.351489,0.237751,0.678577,0.193047,-0.154928,0.555602,1.08537,1.34603,-0.042082,1.05694,-0.0597192,0.741479,1.56566,1.35609,0.106853,0.270925,-0.311015,0.391814,0.270181,0.144043,-0.340524,1.02876,-0.474403,-0.129301,0.146332,-0.369468,0.98188,1.28463,1.10317,0.323307,0.205718,-0.0767325,2.83599,0.786225,0.0508863,0.561353,0.14718,0.0478691,0.120879,0.264015,0.0570878,0.166096,0.0761549,0.3197,1.03891,0.349322,0.23043,0.336226,0.207761,0.62323,0.346716,0.111785,0.184,0.224139,0.0581659,0.237723,0.452703,0.365644,0.308436,0.253147,0.525515,0.178508,0.184733,0.360362,0.155802,0.782572,0.199181,0.318313,-0.941054,-0.17999,1.13154,-0.599819,0.395617,0.807229,0.768667,-0.392681,0.999144,-0.634085,-0.430473,-0.343912,-0.720216,-0.978684,-0.305224,-0.805982,0.242904,-0.323225,-0.576977,-1.39295,-1.74693,-1.64395,-1.63177,0.302873,0.395021,-0.939619,-0.490928,-0.724355,-0.932298
