# 0.182295, 0.140086, 0.0996825, 0.143469, 0.0192703, 0.00804376, 0.153865, 0.130968, 0.278387, 0.244614, 0.243545, 0.302351, 0.262071, 0.442774, 0.361767, 0.271284, 0.266067, 0.267067, 0.231905, 0.252383, 0.443252, 0.20428, 0.241805, 0.268413, 0.207308, 0.313961, 0.208114, 0.24032, 0.221024, 0.274459, 0.248356, 0.257945, 0.22775, 0.262515, 0.248454, 0.293522, 0.234237, 0.410648, 0.229567, 0.243327, 0.15858, 0.00628092, 0.1622, 0.163286, 0.161553, 0.162512, 0.161141, 0.160835, 0.161415, 0.162029, 0.162409, 0.162952, 0.16254, 0.161907, 0.161366, 0.162495, 0.162019, 0.162975, 0.161479, 0.161809, 0.161726, 0.162012, 0.161318, 0.161518, 0.161611, 0.162602, 0.16255, 0.161393, 0.162932, 0.162246, 0.162637, 0.161942, 0.161367, 0.162131, 0.162632, 0.162309, 0.163399, 0.162466, 0.163245, 0.162293, 0.161355, 0.162416, 0.162739, 0.161985, 0.162473, 0.162421, 0.162155, 0.161777, 0.161292, 0.162302, 0.161686, 0.162272, 0.161466, 0.162217, 0.161538, 0.162417, 0.161843, 0.161888, 0.161633, 0.162279, 0.16206, 0.162193, 0.162114, 0.162127, 0.161841, 0.162621, 0.161961, 0.161971, 0.163108, 0.162707, 0.162502, 0.162311, 0.162215, 0.162981, 0.162202, 0.161169, 0.161276, 0.163319, 0.162533, 0.162836, 0.161467, 0.162012, 1.72048, 0.162493, 0.162363, 0.162112, 0.161619, 0.161847, 0.161406, 0.161815, 0.161828, 0.161799, 0.161458, 0.161865, 0.162049, 0.161578, 0.161509, 0.161968, 0.162205, 0.161701, 0.161478, 0.161412, 0.162245, 0.161913, 0.161636, 0.160873, 0.161438, 0.161631, 0.162152, 0.161751, 0.162267, 0.161737, 0.16211, 0.161421, 0.161677, 7.00762e-05
7040.45,0.851219,0.0108502,5,31,0,-6969.42,0.00423913,0.198465,0.352307,-0.0172878,-0.336302,0.199469,-0.415666,0.568661,-1.28617,-1.10972,-0.515306,0.142126,-0.0360106,0.914933,0.517907,-0.361253,-0.0880827,0.0422633,-0.624888,-0.809728,1.08597,-0.831701,-0.432373,0.217894,-0.539419,0.491387,-0.716638,-1.22673,-0.281562,-1.47513,-0.802583,-0.479584,-0.779808,-0.215052,-0.34152,0.114945,-0.861053,0.877448,-0.806526,-0.452028,-0.368845,0.63218,0.027626,-0.350489,-1.04878,0.298164,-0.403241,-0.0409935,-0.822785,0.207183,-0.164071,-0.643442,-0.280365,-0.521725,0.322675,0.578807,0.236719,-0.395566,-0.774883,-0.459494,-0.67887,0.137268,-0.81208,-0.0394644,-0.585963,-1.21513,-0.91303,-0.762623,0.868346,-0.392384,-0.592996,-1.52579,-0.763081,-0.857459,-0.51871,-1.10082,1.31973,0.0390088,0.0655568,-0.248069,0.109298,-1.68402,0.0916473,-0.388758,-0.158503,0.25745,-0.000786666,0.686271,-0.0174571,0.0820743,-0.97628,-0.334934,0.138374,-0.413975,-0.727454,-0.078038,0.504902,0.769036,-0.661344,0.531787,-0.614645,0.118533,0.995583,0.795807,-0.445687,-0.345565,-0.893699,-0.203829,-0.327917,-0.485812,-0.879099,0.511601,-0.990779,-0.650152,-0.431178,-0.8832,0.402598,0.7468,0.557173,-0.295275,-0.420646,-0.732315,0.0324391,0.234578,-0.0806965,0.429953,0.769503,0.391744,2.2751,0.782558,0.972566,0.958719,1.09761,-0.0655595,-0.0898886,1.86819,-0.142555,0.0233084,0.370568,0.0843975,1.33304,-0.26211,-0.170562,0.395593,-0.989784,-0.477404,-0.96112,-0.806498,-0.30691,0.105331,0.522102,-0.957997,1.34289,-0.768128,-0.0363964,0.205826
7051.33,0.819224,0.0108502,5,63,0,-6964.74,0.0446859,0.21459,0.548483,0.0451712,-0.347724,0.17378,-0.465218,0.649696,-1.29245,-1.16126,-0.496627,-0.0289372,-0.111055,0.86543,0.519237,-0.471083,-0.0824391,0.022669,-0.673627,-0.830345,0.891017,-0.990315,-0.545016,-0.00685952,-0.744949,0.24207,-0.900671,-1.36721,-0.452386,-1.58269,-0.899959,-0.575972,-0.835318,-0.348846,-0.354964,0.121991,-0.855789,0.868872,-0.815927,-0.483781,-0.243774,0.627121,0.0271177,-0.381267,-1.07345,0.261478,-0.399277,-0.011949,-0.848097,0.218182,-0.15335,-0.634033,-0.247988,-0.506774,0.313262,0.571238,0.264305,-0.450968,-0.820685,-0.483746,-0.666194,0.174914,-0.824317,-0.0301748,-0.608475,-1.21192,-0.886297,-0.750746,0.865223,-0.419898,-0.629006,-1.5432,-0.753689,-0.843271,-0.538277,-1.08323,1.33466,0.0672949,0.0649862,-0.237122,0.115285,-1.70227,0.0780062,-0.375179,-0.103046,0.283298,0.0709334,0.694125,0.0116252,0.0829905,-0.887341,-0.290127,0.173016,-0.378545,-0.683792,-0.0787781,0.508984,0.764432,-0.683545,0.537673,-0.654837,0.144118,1.04055,0.813839,-0.473004,-0.313131,-0.864834,-0.207815,-0.27988,-0.473185,-0.855526,0.521626,-0.982466,-0.655635,-0.399448,-0.885642,0.427799,0.708833,0.551624,-0.272167,-0.351096,-0.676371,0.0227243,0.205622,-0.096484,0.391923,0.741913,0.385016,2.20914,0.811124,0.937309,0.92987,1.11887,-0.103984,-0.0778665,1.85448,-0.158183,-0.00320066,0.381905,0.0812272,1.32418,-0.277323,-0.148818,0.393911,-1.00714,-0.46292,-0.977535,-0.77318,-0.333987,0.102186,0.498302,-0.943966,1.32367,-0.775683,-0.0331248,0.205015
7049.85,0.461259,0.0108502,7,191,0,-6979.49,0.193074,0.185211,0.346277,-0.179719,-0.307303,0.16745,-0.552376,0.5658,-1.35948,-1.19144,-0.560148,-0.0600604,-0.223168,0.793674,0.381103,-0.387896,-0.167459,-0.0610901,-0.745531,-0.935938,0.90753,-0.963884,-0.554205,0.0132591,-0.693162,0.286949,-0.858918,-1.36688,-0.40966,-1.64489,-0.864511,-0.666797,-0.840855,-0.299666,-0.325241,0.176685,-0.901476,0.868979,-0.881505,-0.477731,-0.252375,0.616768,0.0486648,-0.335804,-1.10363,0.369155,-0.407761,0.0270204,-0.78055,0.26576,-0.186254,-0.580596,-0.244533,-0.444886,0.393524,0.673357,0.274422,-0.403864,-0.759957,-0.426974,-0.649186,0.177033,-0.805222,0.00164569,-0.61461,-1.2273,-0.83167,-0.780748,0.850276,-0.376635,-0.606564,-1.49019,-0.713983,-0.86809,-0.554536,-1.05715,1.3015,0.0908907,0.113953,-0.269047,0.131314,-1.65554,0.063944,-0.387979,-0.153164,0.306551,0.0555303,0.699554,0.0399647,0.0998305,-0.899521,-0.338231,0.195461,-0.399246,-0.689835,-0.0765287,0.542934,0.817854,-0.663243,0.554259,-0.629665,0.168243,1.05817,0.826859,-0.434593,-0.260139,-0.844154,-0.185892,-0.265105,-0.403299,-0.837648,0.507324,-0.989667,-0.644907,-0.413401,-0.855063,0.454064,0.726892,0.587033,-0.220198,-0.367191,-0.667354,0.0175274,0.178226,-0.0951639,0.409537,0.74244,0.382192,2.22971,0.759466,0.964413,0.929072,1.07647,-0.0804883,-0.102389,1.83214,-0.187714,-0.0198754,0.347031,0.0524559,1.28697,-0.281849,-0.195806,0.390697,-1.03666,-0.493043,-1.01174,-0.805821,-0.360875,0.0720627,0.487223,-0.971092,1.28738,-0.81698,-0.0879501,0.202803
7033.25,0.975247,0.0108502,5,63,0,-6969.81,0.278149,0.165572,0.295354,-0.119997,-0.218674,0.134349,-0.299368,0.604979,-1.1148,-1.04209,-0.51903,-0.112563,-0.310405,0.948676,0.290204,-0.330681,-0.110018,0.115242,-0.801967,-0.960405,0.937394,-0.94691,-0.660211,-0.105312,-0.72517,0.315294,-0.861549,-1.32745,-0.465383,-1.69412,-0.781776,-0.848909,-0.97765,-0.470148,-0.459433,0.037929,-1.05258,0.801337,-0.992207,-0.495739,-0.232132,0.610167,0.0632961,-0.293718,-1.04184,0.379181,-0.426324,0.0680753,-0.807141,0.220279,-0.0888142,-0.604395,-0.187512,-0.46382,0.390986,0.643801,0.252786,-0.415435,-0.749695,-0.41163,-0.639465,0.150853,-0.756281,-0.00907921,-0.548719,-1.19617,-0.83204,-0.67228,0.876628,-0.303147,-0.524464,-1.46407,-0.702341,-0.858685,-0.541575,-1.02877,1.35923,0.0726361,0.114598,-0.192308,0.110995,-1.66702,0.0439739,-0.343002,-0.0814005,0.299396,0.0819843,0.746415,0.00403317,0.104353,-0.882582,-0.278946,0.203534,-0.351253,-0.730747,-0.0902237,0.546419,0.79701,-0.585166,0.532965,-0.625654,0.173428,1.06347,0.820999,-0.458469,-0.260456,-0.867149,-0.158712,-0.275522,-0.412086,-0.826101,0.532641,-0.983862,-0.641737,-0.399665,-0.847327,0.444683,0.767756,0.564273,-0.201248,-0.342248,-0.656778,0.0561899,0.198818,-0.107884,0.416772,0.73637,0.348568,2.19396,0.771325,0.920532,0.939975,1.07336,-0.116904,-0.127079,1.83225,-0.187624,-0.015986,0.362999,0.0387255,1.28598,-0.297902,-0.192962,0.375437,-1.06418,-0.513173,-1.0005,-0.828584,-0.348521,0.0611782,0.478031,-0.968351,1.29276,-0.848975,-0.0650685,0.201464
7035.07,0.842451,0.0108502,5,31,0,-6932.58,0.348492,0.0581278,0.459073,0.00603005,-0.269485,0.131235,-0.528637,0.607627,-1.16726,-1.12212,-0.417825,-0.0309496,-0.195969,0.987175,0.386762,-0.214613,0.005937,0.04257,-0.721287,-0.880834,0.737262,-1.10449,-0.79703,-0.279568,-0.885124,0.142181,-1.03705,-1.35309,-0.664293,-1.92895,-1.16206,-0.873803,-1.07938,-0.599733,-0.542565,-0.0600823,-1.15552,0.70288,-1.11654,-0.670114,-0.136826,0.61108,0.0134813,-0.346999,-1.08145,0.33459,-0.471731,0.0163924,-0.847287,0.166656,-0.142448,-0.648794,-0.233949,-0.520438,0.340419,0.60062,0.208648,-0.45647,-0.796157,-0.455641,-0.676295,0.109566,-0.816003,-0.0476088,-0.598802,-1.24569,-0.865137,-0.730866,0.832947,-0.347642,-0.57688,-1.51877,-0.746059,-0.894412,-0.58957,-1.07389,1.30816,0.0249483,0.0736329,-0.234893,0.0662182,-1.72329,0.00181665,-0.388846,-0.130651,0.254274,0.0352254,0.696992,-0.0461339,0.067866,-0.926737,-0.324911,0.163858,-0.398002,-0.778637,-0.137378,0.498618,0.751905,-0.645332,0.490722,-0.671324,0.128908,1.0195,0.777597,-0.506024,-0.309675,-0.912345,-0.205811,-0.314827,-0.461497,-0.871424,0.477671,-1.02785,-0.682553,-0.444153,-0.90007,0.398832,0.724316,0.525483,-0.241492,-0.389832,-0.711343,0.0315212,0.219569,-0.0756157,0.404915,0.748665,0.376392,2.26467,0.802494,1.00819,0.965063,1.11449,-0.0643105,-0.0782401,1.85968,-0.149943,0.0208647,0.344153,0.116098,1.32006,-0.240469,-0.146142,0.384352,-0.988706,-0.479718,-0.963987,-0.760895,-0.315368,0.0896886,0.520688,-0.948093,1.32382,-0.760318,-0.032496,0.200442
7023.41,0.920921,0.0108502,8,255,0,-6932.86,0.312967,0.255199,0.59169,0.192849,-0.291661,0.0734359,-0.591104,0.676796,-1.23229,-1.20063,-0.440466,-0.300348,-0.290614,0.98604,0.167574,-0.292322,-0.0594752,-0.0078527,-0.869222,-0.877646,0.736627,-1.09493,-0.662891,-0.363516,-0.924685,0.17987,-1.10466,-1.27497,-0.615725,-1.93538,-1.2164,-0.868451,-1.17673,-0.728887,-0.450158,0.0480023,-1.16249,0.701189,-1.15711,-0.698989,-0.318071,0.539207,0.0376488,-0.343156,-1.11331,0.342273,-0.436455,0.00631964,-0.83505,0.213445,-0.21389,-0.602213,-0.336563,-0.501892,0.306313,0.602399,0.271237,-0.389901,-0.785243,-0.438128,-0.714496,0.226761,-0.850768,-0.0762608,-0.616312,-1.22773,-0.827003,-0.789633,0.870394,-0.407038,-0.60191,-1.50512,-0.748477,-0.876076,-0.499445,-1.08918,1.29923,0.0407846,0.0621562,-0.258796,0.0936744,-1.66797,0.0635749,-0.383387,-0.151992,0.254505,0.0511357,0.677623,0.00512361,0.0480226,-0.9135,-0.349603,0.150519,-0.372137,-0.698085,-0.0672607,0.524273,0.787309,-0.693382,0.561276,-0.626449,0.155784,1.05605,0.773674,-0.471108,-0.304986,-0.841944,-0.232653,-0.259035,-0.460692,-0.884524,0.523578,-0.977415,-0.664011,-0.384866,-0.862721,0.503671,0.714495,0.601194,-0.295814,-0.390219,-0.669939,0.0496068,0.20344,-0.0854185,0.414889,0.741275,0.365112,2.2342,0.814747,0.985077,0.939681,1.0856,-0.078924,-0.100312,1.8209,-0.166755,0.000792597,0.330891,0.0948549,1.32123,-0.24923,-0.157799,0.37249,-1.0078,-0.473174,-0.949168,-0.771158,-0.318711,0.092392,0.517549,-0.941019,1.31228,-0.795003,-0.0602477,0.200122
7019.36,0.996541,0.0108502,8,479,0,-6950.48,-0.0337753,0.565194,0.543019,0.507552,-0.426406,0.105546,-0.422261,0.590245,-1.62059,-1.41272,-0.50869,-0.485669,-0.297556,0.791392,0.216847,-0.691471,-0.192153,-0.198539,-0.937355,-0.880491,1.09935,-0.752259,-0.179829,0.137095,-0.648144,0.397458,-0.630636,-1.09608,-0.214219,-1.45927,-1.40544,-0.66512,-1.09255,-0.752363,-0.426462,0.102099,-1.03735,0.638405,-1.08113,-0.790939,-0.257223,0.625159,0.0404447,-0.313148,-1.01747,0.386908,-0.40851,0.0519669,-0.812074,0.223993,-0.103739,-0.610505,-0.209059,-0.457687,0.372305,0.620419,0.233206,-0.387738,-0.771896,-0.416659,-0.63881,0.153635,-0.771476,0.0149535,-0.576527,-1.22303,-0.825681,-0.713327,0.868555,-0.329622,-0.579905,-1.50415,-0.688196,-0.857818,-0.533572,-1.04463,1.35077,0.0796579,0.125493,-0.216718,0.0822035,-1.74428,0.0345395,-0.360674,-0.110033,0.31116,0.0499714,0.720322,-0.000486363,0.0951892,-0.890355,-0.275552,0.219887,-0.385458,-0.744774,-0.0894315,0.517963,0.816939,-0.592314,0.546373,-0.652218,0.164991,1.03869,0.824516,-0.488419,-0.291801,-0.896419,-0.201786,-0.292898,-0.416822,-0.840972,0.494706,-0.979528,-0.622186,-0.422383,-0.875479,0.40674,0.778437,0.557288,-0.223197,-0.374181,-0.678001,0.0587067,0.206284,-0.1106,0.416427,0.716688,0.361309,2.21476,0.76161,0.934235,0.921968,1.08307,-0.0814172,-0.109076,1.83792,-0.193871,0.00893817,0.353993,0.0717172,1.30908,-0.25852,-0.173857,0.379276,-1.0595,-0.503698,-0.993746,-0.780105,-0.336703,0.0515736,0.493919,-0.953918,1.31211,-0.808835,-0.0642387,0.201768
7036.73,0.786401,0.0108502,6,95,0,-6953.46,-0.0481451,0.598847,0.589907,0.544339,-0.430682,0.1126,-0.515713,0.759158,-1.59988,-1.37583,-0.43229,-0.457688,-0.39412,0.758776,0.209596,-0.733124,-0.178912,-0.131863,-0.922019,-0.910371,1.02764,-0.781542,-0.217455,0.224842,-0.565667,0.352463,-0.71626,-1.1542,-0.275031,-1.39708,-1.32309,-0.680165,-1.13431,-0.662097,-0.453666,0.102841,-1.0023,0.620756,-1.0115,-0.81596,-0.226879,0.634318,0.0339914,-0.32515,-1.03874,0.354634,-0.409252,0.0448509,-0.796517,0.250704,-0.156813,-0.609231,-0.277967,-0.52063,0.355498,0.642166,0.2414,-0.385425,-0.752644,-0.414859,-0.670737,0.15839,-0.775557,0.0156058,-0.572645,-1.23007,-0.839841,-0.74398,0.863743,-0.387255,-0.591534,-1.51937,-0.715967,-0.887556,-0.552303,-1.02089,1.30676,0.0862037,0.102082,-0.223601,0.0796011,-1.64622,0.0481436,-0.371171,-0.0961378,0.300494,0.0524367,0.695913,-0.00752516,0.092387,-0.890906,-0.326265,0.21965,-0.379595,-0.725837,-0.0879489,0.539786,0.783036,-0.605418,0.541577,-0.636341,0.164309,1.05644,0.782304,-0.499258,-0.274836,-0.868062,-0.196151,-0.282095,-0.451707,-0.864205,0.51836,-0.985955,-0.605912,-0.410117,-0.858206,0.442783,0.773103,0.556479,-0.259074,-0.362722,-0.653322,0.0515491,0.20966,-0.0931595,0.428396,0.737952,0.364565,2.23382,0.762097,0.957616,0.941784,1.08285,-0.0805832,-0.113759,1.83012,-0.178827,0.0158309,0.36411,0.058912,1.30172,-0.267412,-0.1753,0.373168,-1.03375,-0.488853,-0.990729,-0.76631,-0.328905,0.0685532,0.500164,-0.941994,1.3165,-0.800479,-0.0729577,0.200835
7035.75,0.97134,0.0108502,5,63,0,-6956.6,0.322415,-0.317887,-0.178518,-0.691585,-0.284908,0.101863,-0.0040961,0.688074,-0.650764,-0.708491,-0.0458748,0.284948,0.0493072,1.37069,0.678438,0.0392124,0.317446,0.396895,-0.448153,-0.497017,1.28993,-0.511688,-0.066832,0.257531,-0.304731,0.711799,-0.437154,-0.808702,0.0207855,-1.23405,-0.439238,-0.225188,-0.484852,0.046129,0.19682,0.650519,-0.419309,1.44212,-0.451279,0.00542739,-0.138495,0.603479,0.111892,-0.269118,-0.993987,0.459045,-0.337849,0.115524,-0.720492,0.311006,-0.0783436,-0.54361,-0.204809,-0.423913,0.450897,0.700791,0.314904,-0.325908,-0.689927,-0.33708,-0.577591,0.235137,-0.725983,0.0868147,-0.490963,-1.15978,-0.751905,-0.642371,0.967242,-0.307103,-0.508708,-1.42968,-0.650525,-0.825581,-0.443195,-0.963176,1.38488,0.162511,0.174687,-0.138261,0.183442,-1.55733,0.10657,-0.301695,-0.0233671,0.357611,0.123304,0.779046,0.0543211,0.155301,-0.819368,-0.263606,0.281159,-0.316838,-0.649326,-0.0303189,0.607713,0.847874,-0.550683,0.595529,-0.527233,0.242425,1.13058,0.852364,-0.423938,-0.182418,-0.798391,-0.128487,-0.218026,-0.379431,-0.790131,0.595575,-0.894031,-0.55208,-0.349484,-0.801723,0.516597,0.850812,0.641557,-0.161553,-0.26941,-0.582999,0.0460523,0.169292,-0.180441,0.337276,0.654776,0.275243,2.15764,0.675241,0.837147,0.883742,1.00656,-0.18245,-0.163623,1.73432,-0.237725,-0.0685431,0.283446,-0.0143697,1.23113,-0.370674,-0.263896,0.303846,-1.09513,-0.565083,-1.07654,-0.885267,-0.378726,0.00441999,0.399321,-1.03286,1.23381,-0.886295,-0.141617,0.208301
7013.18,0.965971,0.0108502,5,63,0,-6933.96,0.319398,-0.382952,-0.212355,-0.6689,-0.289516,0.109663,0.0345226,0.748554,-0.711917,-0.707378,-0.00310257,0.400419,0.140543,1.49104,0.5811,0.0856906,0.382021,0.481694,-0.302514,-0.510304,1.41779,-0.538035,-0.106942,0.374675,-0.291028,0.724733,-0.521768,-0.868658,-0.0379005,-1.16538,-0.547069,-0.261054,-0.446795,0.0562424,0.218753,0.654223,-0.389029,1.33862,-0.453885,0.0185043,-0.183713,0.622997,0.144336,-0.246721,-0.979493,0.413771,-0.366052,0.116747,-0.738082,0.311211,-0.0923304,-0.519079,-0.198993,-0.408192,0.423926,0.749611,0.358013,-0.302677,-0.707304,-0.359589,-0.572788,0.310929,-0.729157,0.0560458,-0.469728,-1.15785,-0.722522,-0.617643,1.01566,-0.300543,-0.508936,-1.43819,-0.658802,-0.753899,-0.470387,-0.990948,1.45447,0.0992415,0.120426,-0.130267,0.198045,-1.59777,0.207522,-0.265301,-0.030869,0.340932,0.142129,0.829145,0.142603,0.143566,-0.788383,-0.212411,0.246476,-0.261489,-0.613368,-0.00308164,0.608213,0.909338,-0.556753,0.647997,-0.527736,0.235857,1.14504,0.879015,-0.365456,-0.226763,-0.786252,-0.129436,-0.168235,-0.343177,-0.828562,0.603217,-0.934486,-0.588243,-0.322573,-0.777181,0.577057,0.809142,0.632892,-0.16369,-0.267426,-0.580752,0.0625458,0.110401,-0.175447,0.317191,0.663741,0.283704,2.1416,0.686477,0.861895,0.861521,0.975399,-0.173496,-0.179641,1.73982,-0.24933,-0.091269,0.278477,0.00180232,1.1824,-0.346169,-0.257953,0.275473,-1.13174,-0.606532,-1.07827,-0.883279,-0.433478,-0.0164662,0.432041,-1.00778,1.19114,-0.886051,-0.131852,0.20829
7018.94,0.996095,0.0108502,9,767,0,-6962.57,0.148751,0.117439,0.0476788,-0.352402,-0.193167,0.055224,-0.182675,0.545094,-0.6938,-0.928134,-0.175436,-0.0190794,-0.0641447,1.3222,0.391378,0.0365286,0.180389,0.375523,-0.600201,-0.811069,1.39128,-0.619797,-0.251624,0.25068,-0.29501,0.706711,-0.62269,-0.843944,-0.074152,-1.30697,-0.651621,-0.643115,-0.647813,-0.0920705,0.121466,0.529138,-0.636674,1.29903,-0.66807,-0.150831,-0.0733493,0.670723,0.188085,-0.194005,-0.921177,0.473679,-0.288809,0.178395,-0.627432,0.367015,-0.0197589,-0.465476,-0.109777,-0.331662,0.506348,0.805954,0.415059,-0.223139,-0.647154,-0.338794,-0.501462,0.347337,-0.678821,0.134726,-0.427417,-1.06266,-0.673547,-0.556754,1.04953,-0.205697,-0.417384,-1.37236,-0.608824,-0.694884,-0.411009,-0.928704,1.48308,0.174261,0.182163,-0.0811598,0.250092,-1.54763,0.18782,-0.227102,0.0302722,0.404197,0.196126,0.825616,0.202575,0.256081,-0.737486,-0.167711,0.303928,-0.233575,-0.579731,0.0588638,0.673149,0.967263,-0.487976,0.695747,-0.480849,0.310014,1.21674,0.988866,-0.314844,-0.184333,-0.725187,-0.0643194,-0.0992704,-0.280261,-0.730563,0.678171,-0.866945,-0.50759,-0.269242,-0.719993,0.610612,0.904844,0.73574,-0.122049,-0.242159,-0.498609,0.0750708,0.0659322,-0.238408,0.255433,0.578995,0.194434,2.0367,0.615047,0.782168,0.77394,0.943356,-0.251874,-0.258833,1.6749,-0.31207,-0.133979,0.224914,-0.069567,1.14786,-0.446091,-0.324688,0.233453,-1.16209,-0.643709,-1.16034,-0.935747,-0.464258,-0.063651,0.349906,-1.10786,1.13434,-0.922269,-0.193611,0.208876
7012.34,0.851495,0.0108502,7,191,0,-6938.84,-0.109508,0.0913353,0.403149,-0.557185,-0.220852,0.199923,-0.32494,0.581621,-0.881358,-0.941923,-0.357749,0.182339,0.145756,0.993248,0.658369,-0.0668985,0.00190858,0.211291,-0.556485,-0.834656,0.887072,-0.993288,-0.603988,-0.030128,-0.579244,0.377845,-0.710533,-1.2451,-0.478489,-1.5888,-0.275142,-0.216886,-0.201038,0.264347,0.0428756,0.486315,-0.534692,1.30727,-0.395344,0.0489503,-0.163212,0.613703,0.165073,-0.209389,-0.916014,0.50553,-0.320166,0.155708,-0.704008,0.394663,-0.0347325,-0.471718,-0.135062,-0.357601,0.476913,0.720509,0.386139,-0.295041,-0.634142,-0.255051,-0.601598,0.31637,-0.656965,0.0498897,-0.464298,-1.0407,-0.72872,-0.587786,1.01399,-0.268984,-0.405943,-1.35195,-0.611855,-0.74847,-0.395702,-0.912762,1.47019,0.173624,0.207119,-0.118335,0.249942,-1.54606,0.175901,-0.219788,-0.0181173,0.435162,0.209919,0.844823,0.146815,0.157033,-0.757403,-0.182626,0.277297,-0.227753,-0.574157,0.0195747,0.656339,0.981759,-0.440123,0.686665,-0.501554,0.264744,1.19509,0.890709,-0.337649,-0.168837,-0.748118,-0.0777559,-0.1546,-0.313797,-0.730969,0.632455,-0.850179,-0.517924,-0.261086,-0.746918,0.584816,0.900945,0.692431,-0.0779513,-0.252518,-0.553112,0.0671233,0.0971145,-0.206187,0.289302,0.618414,0.23313,2.09981,0.64443,0.802656,0.814272,0.946822,-0.239101,-0.232011,1.69128,-0.309559,-0.109078,0.202643,-0.0543383,1.18013,-0.425962,-0.311264,0.241807,-1.16321,-0.624585,-1.10045,-0.938465,-0.456669,-0.0597554,0.383237,-1.12801,1.15044,-0.899918,-0.196337,0.203864
7024.13,0.964217,0.0108502,8,479,0,-6957.46,-0.0141249,0.00305132,0.770241,-0.209821,-0.0411111,0.242125,-0.425367,0.733682,-0.704241,-0.766261,-0.35055,0.575731,-0.0632601,1.12146,0.708492,0.230907,0.0526048,0.147415,-0.380215,-0.890922,0.470528,-1.51089,-1.56143,-0.725494,-1.15389,-0.197362,-1.4017,-1.75283,-1.00411,-2.33518,-0.660896,-1.05846,-0.916455,-0.195347,-0.758974,-0.37408,-1.23835,0.740336,-1.15391,-0.443365,-0.179292,0.605127,0.162882,-0.192309,-0.914385,0.49732,-0.321775,0.179002,-0.711405,0.372023,-0.0641462,-0.484112,-0.123496,-0.373857,0.478245,0.714062,0.371154,-0.297022,-0.655329,-0.261721,-0.622142,0.305771,-0.653524,0.0516256,-0.462016,-1.05387,-0.729887,-0.600611,1.00586,-0.268172,-0.452889,-1.36214,-0.628307,-0.747828,-0.383166,-0.93492,1.47075,0.164642,0.201555,-0.101499,0.26135,-1.56122,0.148342,-0.241886,-0.026847,0.405199,0.189616,0.8498,0.13218,0.186332,-0.779625,-0.201877,0.262178,-0.241079,-0.579363,0.058458,0.645508,0.949614,-0.458964,0.706138,-0.52048,0.287809,1.17286,0.90549,-0.340551,-0.160177,-0.737264,-0.0767465,-0.15688,-0.335866,-0.701653,0.598828,-0.891995,-0.531742,-0.270219,-0.736943,0.575025,0.901627,0.697265,-0.0872495,-0.23789,-0.539628,0.0461242,0.0848153,-0.241769,0.279725,0.600012,0.250041,2.09444,0.669549,0.835102,0.828115,0.976631,-0.221333,-0.226701,1.71954,-0.294708,-0.141037,0.25943,-0.0727373,1.16934,-0.411274,-0.283378,0.258529,-1.15678,-0.62487,-1.13223,-0.937534,-0.429832,-0.0390448,0.368599,-1.0573,1.20553,-0.950454,-0.160695,0.202517
7014.21,0.994643,0.0108502,8,255,0,-6937.4,-0.0606559,0.0149901,0.717205,0.0118943,-0.184532,0.285471,-0.579459,0.645238,-1.26164,-0.967019,-0.54632,0.332709,-0.0523266,0.763566,0.678447,-0.0878571,-0.122088,-0.130656,-0.430341,-1.06241,0.416463,-1.46227,-1.42281,-0.528529,-1.15667,-0.175036,-1.31009,-1.84379,-0.993818,-2.13847,-1.02516,-0.98481,-1.10655,-0.39393,-1.02474,-0.512996,-1.31423,0.445667,-1.31337,-0.771292,-0.0641922,0.600676,0.223591,-0.173975,-0.936192,0.479674,-0.24161,0.167274,-0.661147,0.36624,0.0376091,-0.462269,-0.106983,-0.272146,0.513536,0.832442,0.436862,-0.217033,-0.647908,-0.281766,-0.43807,0.338806,-0.689124,0.134561,-0.463076,-1.09219,-0.662412,-0.592351,1.03536,-0.188579,-0.421086,-1.37156,-0.530889,-0.699674,-0.381379,-0.884658,1.47949,0.235669,0.263653,-0.0995053,0.223303,-1.50812,0.254282,-0.201985,0.0808897,0.439764,0.215495,0.869053,0.166347,0.244862,-0.729534,-0.149314,0.384498,-0.212426,-0.549008,0.0457638,0.694491,0.95313,-0.519786,0.674797,-0.470091,0.305498,1.21156,0.967194,-0.312828,-0.129689,-0.718078,-0.0539194,-0.0982851,-0.279224,-0.716226,0.721323,-0.793518,-0.503356,-0.245925,-0.696294,0.620867,0.873554,0.707157,-0.120538,-0.2015,-0.522329,0.056474,0.0440115,-0.251614,0.248964,0.581172,0.170268,2.07205,0.606277,0.782015,0.769492,0.912291,-0.245186,-0.247946,1.67959,-0.335193,-0.154736,0.192191,-0.0777072,1.16023,-0.440836,-0.321184,0.210932,-1.18102,-0.653931,-1.10179,-0.938982,-0.504086,-0.0774689,0.357806,-1.10524,1.14824,-0.967004,-0.25928,0.202637
