# 0.15675, 0.127847, 0.119998, 0.129083, 0.0244671, 0.0117217, 0.139174, 0.030068, 0.267408, 0.253526, 0.293617, 0.249278, 0.236781, 0.302222, 0.264305, 0.274873, 0.29165, 0.294455, 0.243546, 0.296708, 0.246061, 0.232721, 0.332195, 0.265908, 0.233537, 0.221831, 0.244986, 0.252582, 0.234431, 0.299036, 0.243083, 0.331953, 0.235122, 0.261672, 0.293031, 0.288965, 0.28082, 0.26591, 0.239915, 0.243381, 0.00960098, 0.401885, 0.0620886, 0.155515, 0.0536288, 0.0918991, 0.0940606, 0.0777014, 0.0789674, 0.0693324, 0.0733081, 0.0757673, 0.146071, 0.0862349, 0.0785618, 0.0833808, 0.0674681, 0.0540888, 0.115025, 0.0628099, 0.0792843, 0.0801294, 0.0648622, 0.112316, 0.0954925, 0.0964706, 0.0676233, 0.0694063, 0.0720756, 0.0679442, 0.0968098, 0.0694513, 0.0700189, 0.0680665
135.122,0.734441,0.104621,6,63,0,-85.7115,-0.193949,-0.400169,0.0797174,0.104133,-0.510962,0.0395282,-0.563963,0.682171,-0.66004,-1.5722,0.0523699,-0.555443,-0.273161,0.428597,0.531856,-0.368782,-0.32944,0.18275,-0.213534,-0.830839,0.530596,-0.828118,-0.198904,0.262004,-1.14102,-0.513428,-0.743649,-1.55317,-0.0783069,-2.11957,-0.961041,-1.20754,-0.474425,-0.811899,-0.562304,-0.248551,-1.48284,0.0723734,-1.24767,-0.777583,1.27096,0.29924,6.10605,4.24006,2.31345,3.68162,5.52417,1.89407,3.68595,2.86814,1.61775,1.34746,7.0064,4.24491,2.64931,3.37212,3.96334,2.74542,6.5343,5.13514,3.23749,2.09002,3.19669,3.57134,3.44251,3.51189,3.22401,2.22628,2.52615,2.86559,2.26368,2.47745,2.44015,2.65057,-0.0725784,-1.4198,-0.296957,-0.419646,-0.74318,0.576784,-0.0193263,0.241603,-0.428957,0.145685,-0.53783,-1.36752,0.559174,-1.02853,-0.984316,-0.415106,-1.11033,-0.339127,-1.00441,-1.38097,-0.237086,-2.59062,-0.718583,-2.23495,-0.814857,-1.04614,-0.950692,-0.782661,-2.26255,-0.105732,-1.77757,-0.766224,0.518137,0.805306,0.573699,0.603399,0.677691,0.359673,0.504831,0.439891,0.605625,0.463643,0.631307,0.79698,0.363739,0.736631,0.727964,0.602312,0.752191,0.583978,0.731924,0.799147,0.558995,0.930255,0.672295,0.903345,0.693144,0.740032,0.721254,0.686253,0.905728,0.526408,0.855396,0.682703
132.324,0.995421,0.104621,6,63,0,-93.1919,-0.122318,-0.104318,-0.544899,-0.468705,-0.123108,0.169639,-0.512749,0.641821,-0.746548,-1.85244,-0.0835133,-0.285862,-0.534343,0.630459,-0.454052,-0.182439,0.13233,0.27631,-0.822931,-0.856834,0.317935,-1.12553,-1.34613,-0.369947,-0.179415,0.291753,-1.02538,-0.527606,0.161167,-1.86498,-0.299771,-1.3201,-0.515771,-0.414228,-0.944241,-0.26166,-0.337141,-0.115929,-0.885299,-0.244311,1.44387,0.562869,2.34729,7.43574,4.38546,6.90005,5.00898,3.19859,5.94647,3.36901,1.62617,1.76257,5.11939,1.92737,1.99131,3.13416,3.00792,3.86198,4.54066,3.2116,3.94509,1.16728,3.19902,4.2393,3.54529,3.49052,3.843,4.59973,4.58831,5.82437,1.71986,1.80116,2.13064,3.50744,-0.208155,-1.57898,0.229176,-0.336637,-0.570964,1.22313,-0.670342,0.201361,0.505207,0.664234,-0.824442,-0.589286,0.00535741,-1.49328,-1.69471,-1.01266,-0.651601,0.014285,-1.56779,-0.645466,-0.196552,-2.29794,-0.650622,-1.9769,-1.00706,-1.04005,-0.966738,-0.319267,-0.77415,-0.247877,-1.26212,-0.490726,0.551852,0.82906,0.442956,0.583373,0.638986,0.227386,0.66158,0.449829,0.376318,0.339789,0.695178,0.643201,0.498661,0.81657,0.844843,0.733541,0.657371,0.496429,0.827468,0.655988,0.54898,0.908706,0.657151,0.878351,0.732444,0.738859,0.724469,0.579146,0.684418,0.561654,0.779391,0.620278
129.337,0.836887,0.104621,6,63,0,-89.691,-0.506298,0.297883,0.174671,-0.0405445,-0.438704,0.241746,-0.751055,0.672054,-1.24862,-2.55456,-0.251761,-0.598616,-0.715841,-0.0781786,0.030986,-1.34123,-0.482459,0.341383,-0.851061,-1.52675,-0.0147838,-1.27921,-1.02228,0.0368356,-0.883,-0.500365,-0.901598,-2.15422,-0.206693,-1.32171,-1.30606,-0.494905,-0.560627,-0.40235,-1.08765,-0.213061,-0.413742,-0.375058,-0.708463,-0.824704,1.12592,0.584962,5.77447,4.27914,2.61274,4.66252,4.03144,3.37286,3.02721,1.81546,2.83772,2.8021,12.0297,5.84065,4.44939,3.03273,2.64257,3.58014,7.11181,5.31557,3.60753,4.06351,5.01076,1.99122,7.57307,2.84691,4.25924,3.32784,4.0311,6.00412,2.75989,3.78243,2.68714,6.90721,0.180873,-1.70641,0.373421,-0.180338,-0.609898,1.18197,-0.140564,-0.099859,0.357206,1.23467,-0.620002,-1.06243,0.19182,-1.26921,-1.30675,-0.570262,-0.882395,-0.168646,-1.15122,-1.6165,-0.160952,-1.54407,-1.35981,-1.63894,-1.11484,-1.07319,-1.05961,-0.310137,-1.1373,-0.374281,-1.21754,-0.869063,0.454905,0.84637,0.407715,0.544963,0.647918,0.234698,0.535083,0.524944,0.411636,0.225365,0.650219,0.743154,0.452192,0.780608,0.786968,0.638824,0.707318,0.542062,0.759734,0.834312,0.540151,0.824056,0.795729,0.837391,0.75303,0.745203,0.742616,0.576919,0.757183,0.592493,0.77163,0.704551
119.054,0.990179,0.104621,6,63,0,-85.9479,0.271083,-0.151248,-0.354452,-0.516518,-0.0458342,0.223547,-0.948258,0.717272,-1.50869,-2.3184,-0.283067,0.0924169,-0.918966,-0.169969,-0.318013,-0.100942,-0.55783,-0.331445,-1.02003,-2.21013,0.138463,-1.85204,-1.82405,-0.66093,-0.568425,-0.159619,-1.66523,-2.00537,-0.521388,-2.92009,-1.06461,-1.68195,-0.62077,-0.994423,-1.83846,-1.17183,-1.80058,-0.260916,-1.80278,-0.938865,0.856324,0.487401,2.25017,8.433,2.60735,3.14553,4.71055,2.04319,4.87765,1.81824,2.9032,1.47178,3.32415,4.73701,2.54868,4.31781,2.72608,3.58124,5.65493,4.54396,4.37054,2.25658,3.51606,8.67007,5.87201,3.57807,5.32966,4.69975,5.46948,2.46348,1.47112,2.30108,1.95593,3.20354,-0.622862,-1.69159,0.518731,0.277727,-0.567997,0.896458,-0.194326,0.566943,0.266377,0.498363,-0.655993,-1.42513,0.507908,-1.50313,-1.30763,-0.574789,-0.418793,0.222897,-1.54174,-1.40305,-0.168749,-2.59546,-1.06024,-1.79149,-0.668684,-1.25281,-1.23067,-0.577117,-1.6679,0.145734,-1.64768,-0.735221,0.650869,0.844434,0.373149,0.431011,0.638301,0.289779,0.548429,0.361943,0.433797,0.377925,0.65836,0.806142,0.375684,0.818041,0.787115,0.639867,0.603194,0.444505,0.823718,0.802667,0.542088,0.930569,0.742736,0.85711,0.661208,0.777786,0.773936,0.640404,0.841295,0.463631,0.838578,0.67595
122.05,0.999228,0.104621,5,63,0,-83.3619,0.0496259,-0.307608,-0.252862,9.90336e-05,-0.152041,0.23287,-0.820182,1.20745,-0.300384,-1.36779,-0.973076,-0.455608,-0.641821,-0.308246,0.552024,-0.459204,-0.318332,0.463182,-0.598162,-2.20068,0.231196,-1.32279,-1.50809,-0.494517,-1.01214,-0.424501,-0.927377,-1.79148,-0.0172951,-3.75491,-0.578648,-2.66388,-1.19122,-0.775715,-1.52276,-1.04392,-1.19653,-0.938371,-1.34835,-1.15178,1.17169,0.553064,3.57892,4.72634,2.66608,3.14748,4.54565,3.44233,3.85372,2.25159,2.03367,1.65852,6.71955,6.64804,3.43996,3.06655,2.09581,3.86535,5.23814,5.52097,3.25186,2.20484,5.75977,7.57284,2.14016,2.58404,3.74336,5.03127,3.90961,4.12657,1.40757,2.61915,1.39892,6.12649,0.456546,-0.961426,-0.494895,-0.496397,-0.641769,0.539082,0.306818,0.0834408,0.234182,1.03428,-0.554749,-1.77825,0.512669,-1.10945,-1.24772,-0.644135,-0.951148,-0.0996665,-0.953107,-1.24617,0.208428,-3.6221,-0.208944,-2.67204,-0.994956,-0.768964,-0.677445,-0.241965,-0.909871,-0.251595,-0.987358,-0.629734,0.387805,0.723407,0.621259,0.621612,0.655153,0.368401,0.423892,0.479152,0.441721,0.262255,0.635237,0.855481,0.374568,0.752027,0.776904,0.655688,0.721346,0.524896,0.72174,0.776636,0.448081,0.973969,0.552047,0.935356,0.730066,0.683297,0.663168,0.560198,0.712974,0.562569,0.728566,0.652429
123.153,0.959391,0.104621,5,63,0,-89.9043,-0.466181,-0.137615,-0.0853691,-0.0359761,0.12157,0.321978,-0.842382,0.848352,-0.93928,-1.35943,0.0700793,0.431495,-0.675962,0.275667,0.288322,-0.269004,-0.123429,0.284715,-0.893261,-1.70175,-0.305262,-1.6289,-1.52021,-0.921166,-0.281721,0.123242,-0.863804,-1.85506,-0.27878,-2.91515,-0.500926,-1.84406,-0.668295,-1.3524,-1.22513,-1.16165,-2.03271,-1.22116,-2.09294,-1.20033,1.21549,0.460476,3.66411,5.52846,2.26465,5.13693,3.84887,3.48593,3.876,3.0293,2.03888,1.68679,6.51187,6.45602,3.29053,3.27245,2.43686,3.91551,4.39485,8.13856,2.9978,3.07547,4.13371,6.25597,2.51794,2.32746,3.63243,4.87525,4.10921,4.30673,1.40451,1.75719,1.71201,4.15731,-0.830054,-1.47808,0.40219,-0.345966,-0.977902,0.820789,-0.32569,-0.496616,0.149245,0.54253,-1.22987,-1.32506,-0.228025,-1.49718,-0.917919,-1.00741,-0.536368,0.165808,-1.04911,-1.48061,-0.156966,-2.71904,-0.750757,-1.79175,-0.779442,-1.82019,-0.330719,-0.232563,-1.70796,-0.708158,-1.82762,-1.0638,0.696366,0.814282,0.400786,0.585639,0.726692,0.305596,0.58071,0.621664,0.462758,0.367599,0.773796,0.790022,0.55676,0.817154,0.714618,0.732513,0.630967,0.458643,0.740604,0.814665,0.539161,0.938141,0.679344,0.857142,0.68556,0.860589,0.581934,0.55788,0.846571,0.669994,0.861478,0.743415
137.677,0.999329,0.104621,5,31,0,-90.3997,0.137745,0.108771,0.083643,0.189534,-0.315951,0.0367608,-0.92818,0.799762,-0.562749,-1.92746,-0.770513,-1.25818,-0.742784,0.0787764,-0.606768,-0.129599,-0.416036,0.39602,-0.84923,-1.51581,0.590381,-0.973646,-1.37361,-0.285736,-1.44116,-0.657406,-1.53785,-1.97835,-0.340036,-2.74157,-1.76056,-2.0253,-1.50146,-0.959279,-1.60212,-0.539446,-1.56493,-0.492299,-1.55245,-1.10964,1.17801,0.344098,2.86122,7.92901,3.18624,4.2686,5.16239,4.6355,5.38537,1.94145,2.67331,2.44565,4.76918,4.49549,2.56644,2.29758,3.43427,3.07313,4.6062,2.25677,3.39429,2.94924,4.38285,3.31669,5.36733,2.08022,4.53919,3.7337,4.80021,2.40842,3.10839,1.982,3.23211,3.91962,0.451347,-1.1947,-0.335675,-0.560328,-0.407212,0.833567,-0.333702,0.886353,0.173271,1.02394,-0.423553,-1.19683,0.924712,-0.780911,-1.53029,-0.400082,-1.11784,-0.232967,-1.39475,-1.54289,-0.121556,-2.71617,-1.2155,-2.26546,-1.31683,-0.721303,-1.41019,-0.437619,-1.6396,-0.182657,-1.47266,-0.695163,0.389041,0.767581,0.58314,0.636529,0.600419,0.302891,0.58266,0.291863,0.45679,0.26426,0.604333,0.76796,0.283999,0.685876,0.822049,0.598707,0.753589,0.55798,0.801349,0.823885,0.530352,0.937974,0.771271,0.905975,0.788653,0.672894,0.803795,0.607691,0.837481,0.545538,0.813461,0.667115
118.961,0.909504,0.104621,5,31,0,-83.8882,0.390011,0.363156,-0.00724099,-0.680816,-0.272099,0.0604652,-1.03932,0.745936,-1.44451,-2.47083,-1.00002,-0.987575,-1.85548,-1.16901,-1.30117,-1.51589,-1.30605,-0.199574,-1.87702,-2.0931,-0.422931,-2.29028,-1.22453,-0.570287,-1.41469,-0.248412,-1.0326,-1.55004,-0.0852058,-3.0353,-0.161149,-1.68996,-0.378906,-1.48048,-0.210108,-0.00657078,-1.08964,-0.0965996,-2.16087,-1.14931,1.24191,0.407633,7.25042,6.26228,2.2708,3.46436,3.66445,2.02467,4.5315,1.79064,1.92857,3.34468,6.46146,2.98565,3.16388,4.1067,1.53621,3.79152,10.6403,2.07597,4.35294,1.56946,3.55385,3.89315,3.64689,5.37286,3.3479,2.97354,2.33599,5.32821,2.28403,2.73071,3.54482,5.21176,0.0561233,-1.2413,0.00175409,0.15429,-0.99681,0.137118,-0.525143,-0.0424648,-0.171252,0.968484,-0.940752,-1.1911,0.11472,-1.87457,-1.08093,-0.447848,-0.91533,0.36684,-0.688445,-0.8965,0.352673,-2.76371,-0.235594,-2.44064,-0.763754,-1.8482,-0.502247,-0.376311,-1.66899,-0.316174,-2.6072,-1.30741,0.485973,0.77579,0.499561,0.461504,0.730431,0.465774,0.62835,0.510615,0.542709,0.275183,0.719252,0.766938,0.471351,0.866986,0.74667,0.610127,0.71409,0.409305,0.665621,0.71023,0.412734,0.940683,0.558628,0.919874,0.682168,0.863915,0.622987,0.592983,0.841442,0.578392,0.931323,0.787079
117.209,0.972518,0.104621,6,63,0,-76.8139,-0.349604,0.652877,-0.019507,0.318286,-0.174782,0.29323,-1.33334,0.689347,-1.44506,-2.35706,-1.38236,-0.652652,-1.42738,-0.874597,-0.606115,-1.33446,-1.27853,-0.421783,-1.24284,-2.59848,-0.100953,-1.78714,-1.73257,0.120376,-0.3881,-0.157214,-0.552122,-2.12717,-0.000981013,-2.97852,-1.20247,-1.75447,-1.22294,-1.93851,-1.96232,-1.11188,-1.33753,-1.2349,-2.43589,-2.04743,1.34168,0.415383,2.13226,6.38469,4.03906,6.57699,6.09449,6.28242,3.78193,3.07417,2.87626,1.75002,6.95485,5.70182,4.20817,2.38,5.06188,2.0349,3.14323,5.69525,3.36161,3.18302,3.01322,3.45161,7.40635,2.76256,6.02373,3.8256,7.5027,3.61993,1.45435,2.33971,1.63573,3.11729,0.101519,-1.23901,-0.156224,-0.0997004,-0.801946,0.801427,-0.288155,-0.0597483,0.0330582,0.911165,-0.56756,-1.43644,0.138204,-1.62632,-1.49214,-0.161567,-0.427931,0.13179,-0.691646,-1.55918,0.174088,-2.91027,-0.840419,-1.8268,-1.06028,-2.01923,-0.976935,-0.176345,-1.04542,-0.457293,-2.05832,-1.48473,0.474642,0.775392,0.538977,0.524904,0.690391,0.30972,0.571544,0.514933,0.491736,0.286762,0.6382,0.807902,0.465504,0.835664,0.816399,0.540304,0.605379,0.4671,0.666333,0.826235,0.456588,0.948352,0.698553,0.86138,0.742743,0.882801,0.7265,0.543972,0.739894,0.612372,0.886786,0.815285
130.59,0.989967,0.104621,6,63,0,-87.8598,0.474758,-0.0518031,0.178551,-0.454378,-0.439189,0.0655069,-1.16044,0.713383,-1.88569,-2.49417,-0.479486,-1.4917,-1.27925,-0.250795,-0.917044,-1.16414,-0.673853,-0.411819,-1.4909,-1.69299,-0.348135,-1.4359,-1.09518,-1.23619,-1.46266,-1.23659,-2.18942,-2.3147,-1.17923,-2.57409,-2.19226,-1.71841,-0.843943,-0.616539,-1.01802,-0.0326443,-0.93468,-0.198219,-1.37444,-0.86996,1.17041,0.428866,2.983,3.43605,2.73646,3.89458,4.86856,3.5389,5.15386,2.36152,2.91155,2.09227,7.42346,4.64244,2.55975,3.07907,2.59249,4.83672,3.61189,2.83419,2.2761,2.53027,2.87986,2.83598,6.16113,3.62022,2.48991,4.92065,3.68474,3.82385,0.903895,1.87022,4.76225,6.1683,-0.352529,-1.3665,0.248469,-0.441357,-0.718093,0.936321,-0.457184,0.357188,0.268822,0.584537,-0.804496,-1.12608,0.490987,-0.793602,-0.924179,-1.03517,-0.653254,-0.272219,-1.63053,-1.32061,-0.501151,-2.16441,-1.85475,-2.47239,-1.00744,-0.720294,-1.12815,-0.268026,-1.44422,-0.159133,-1.66926,-0.699554,0.587231,0.796814,0.4382,0.608582,0.672187,0.281644,0.612346,0.41164,0.433196,0.357889,0.690935,0.755115,0.379661,0.688604,0.715893,0.737916,0.657743,0.567638,0.836242,0.789283,0.62273,0.897008,0.864684,0.922183,0.73252,0.672672,0.755497,0.566608,0.809108,0.5397,0.841477,0.668089
132.189,0.78255,0.104621,6,63,0,-91.358,0.594409,-0.23868,0.0386033,-0.865151,-0.209433,0.154963,-1.30934,0.651657,-1.36999,-1.30235,-1.14797,-1.28258,-1.32395,-0.979951,-0.723412,-1.19144,-1.07555,-0.214258,-1.21172,-1.66143,-0.945936,-2.67102,-1.8614,-0.856702,-1.93202,-0.970584,-1.38842,-2.23316,-0.809003,-2.70573,-0.968074,-1.84294,-0.81649,-1.57237,-0.795367,-0.614365,-1.35838,-0.556798,-1.40762,-0.914189,1.18508,0.368643,4.22526,3.12513,2.07975,3.52433,3.32071,3.60189,2.92933,2.3292,1.86104,2.83604,6.8702,4.85608,3.66992,4.21247,2.76937,3.59116,6.45388,3.34655,3.34529,1.75597,3.01672,2.7359,4.80665,2.84656,3.64813,3.78103,4.42199,5.16979,4.3117,3.78949,1.38717,3.42369,-0.113668,-0.363113,-0.275626,-0.627678,-0.778595,0.235079,-0.350085,-0.0644823,-0.10081,0.78608,-0.606636,-0.865872,0.0231342,-1.79581,-1.08721,-0.315641,-1.10085,0.0582149,-0.676707,-1.06646,0.0832726,-1.94145,-0.963861,-2.35922,-1.05119,-1.90231,-0.633442,-0.512169,-1.63438,-0.447444,-1.58122,-0.865938,0.528387,0.589794,0.568474,0.651963,0.685377,0.441499,0.586638,0.516115,0.525181,0.313011,0.647173,0.703886,0.494217,0.857638,0.747856,0.578261,0.750418,0.48545,0.663003,0.743923,0.479194,0.874511,0.723894,0.913664,0.741004,0.870153,0.65327,0.625315,0.836768,0.610031,0.829377,0.7039
138.077,0.915093,0.104621,5,31,0,-99.0363,-0.0304775,0.654484,-0.340741,-0.071573,-0.11371,0.111831,-0.816216,0.877154,-1.44071,-2.03319,-1.08691,-1.26279,-1.80414,-0.85397,-1.03954,-0.652848,-0.538027,0.0466131,-1.30193,-1.62132,0.0839872,-0.786326,-1.29954,-0.275221,-1.02376,-0.143982,-1.45796,-2.07079,0.25074,-2.46137,-0.997813,-2.07927,-0.717218,-1.01688,-0.57429,-0.70463,-0.818414,-0.269672,-1.59712,-1.26207,1.17539,0.235448,3.45323,7.57966,3.70891,4.43526,4.32532,3.35507,4.58221,2.95007,3.07365,2.4703,3.09435,2.98301,3.15873,2.30353,3.42347,2.43402,3.07945,3.68011,3.38863,3.22303,3.42454,3.78353,3.59611,3.6668,4.23468,3.08744,3.39446,2.80717,1.82746,1.92573,4.09884,4.36023,-0.244654,-1.03698,-0.0993238,-0.476345,-1.04948,0.347368,-0.405979,0.445278,0.505152,1.10369,-0.514841,-0.675427,-0.0493808,-0.970654,-1.51102,-0.668668,-1.2597,-0.244921,-1.75876,-2.06916,0.0756778,-2.70593,-0.922884,-2.28694,-0.772006,-1.15107,-0.330645,-0.493414,-0.867923,-0.0822656,-1.59104,-1.13553,0.56086,0.738268,0.524811,0.616885,0.740675,0.414021,0.600123,0.390484,0.376331,0.249049,0.625941,0.662717,0.512343,0.72525,0.819212,0.661205,0.778974,0.560926,0.853054,0.887869,0.48109,0.937376,0.715629,0.90779,0.683955,0.759707,0.581916,0.62091,0.704313,0.520555,0.830762,0.756858
142.086,0.821123,0.104621,5,31,0,-110.168,-0.550501,0.538558,0.233098,0.0446604,-0.350771,0.254559,-0.811695,0.555147,-1.77258,-1.82601,-0.937067,-1.15511,-0.631855,-0.37482,-0.108278,-1.20001,-0.807812,-0.489156,-1.06771,-1.93416,0.41904,-1.60654,-0.991775,-0.345437,-0.375087,-0.240961,-0.688604,-1.66161,-0.359383,-1.62902,-1.22669,-1.71622,-1.04027,-0.965699,-1.00286,-0.176081,-1.96818,-0.498892,-1.60311,-0.938995,1.26051,0.243401,4.9659,2.80304,2.86474,3.52,3.62611,3.51631,3.35143,2.51882,1.94578,2.46412,7.44501,4.26777,3.92624,3.86611,2.99501,3.86971,6.24974,3.27274,3.40118,1.96235,3.78751,3.08093,5.09751,3.74207,4.84332,3.28367,3.96403,3.93862,3.64447,3.90658,1.71511,3.04788,-0.291106,-0.870629,-0.0986947,-0.665968,-0.331182,1.03251,-0.0907451,0.0697732,0.202053,0.563582,-0.667004,-1.2244,0.654521,-1.52826,-1.08767,-0.821829,-0.365583,0.0945573,-0.879175,-1.10011,-0.252522,-1.73653,-1.277,-2.63829,-1.49073,-1.57068,-0.803974,-0.0772343,-2.49278,-0.383074,-1.95622,-0.920534,0.572267,0.704877,0.524654,0.6606,0.582047,0.262597,0.522671,0.482564,0.449658,0.362719,0.660832,0.772837,0.341972,0.821752,0.747943,0.694625,0.590391,0.476378,0.706651,0.750281,0.562797,0.850245,0.781939,0.933285,0.816188,0.827881,0.690824,0.519299,0.923634,0.594614,0.876123,0.715151
129.728,0.969745,0.104621,5,63,0,-95.128,-0.329557,0.298031,-0.0691501,-0.0293345,-0.145866,0.200519,-1.00652,0.573068,-0.9017,-1.55454,-0.334804,-0.319917,-0.965594,-0.354109,-0.443326,-0.195066,-1.032,0.199328,-1.00574,-1.68895,0.0690871,-1.37329,-1.26582,-0.139568,-0.500956,-0.0966224,-0.641591,-0.910251,0.277853,-1.66133,-0.799401,-1.85479,-0.689029,-0.530556,-1.21429,-1.47683,-1.57709,-0.392055,-0.483118,-0.816495,1.10312,0.305482,4.77232,6.21357,4.26221,2.38557,2.73662,3.98259,1.94511,2.59238,1.55541,2.34348,4.5899,4.42882,4.35083,6.4522,3.80003,2.96089,4.38835,4.28535,2.70098,2.26944,4.04753,1.92037,3.85517,3.0602,4.01245,3.11463,3.71718,3.49688,1.95108,3.77031,1.3535,3.92582,-0.0282123,-0.994486,0.271255,-0.143072,-0.772458,0.583212,-0.462594,0.495732,-0.354622,0.89453,-0.771003,-1.13637,0.0896178,-1.41813,-1.28843,-0.509727,-0.669059,-0.0344918,-0.892894,-0.659487,0.244898,-1.78343,-0.874203,-2.2921,-0.93023,-0.930676,-0.901477,-1.20561,-1.75446,-0.208447,-0.589172,-0.768034,0.507053,0.729973,0.432599,0.535707,0.684052,0.358194,0.613629,0.378544,0.587738,0.290176,0.683738,0.757013,0.477611,0.805045,0.783882,0.624743,0.661292,0.508622,0.709487,0.659145,0.43908,0.856119,0.705619,0.908221,0.717122,0.717212,0.711253,0.769522,0.852515,0.551924,0.643175,0.683096
125.704,0.971715,0.104621,6,63,0,-82.9053,-0.122984,0.538612,0.0551453,-0.00516246,-0.277895,0.0264264,-0.924388,0.804056,-1.53212,-1.7925,-0.710228,-1.09865,-1.41638,-0.0843777,-0.514883,-1.32562,-0.295324,-0.134641,-1.08055,-1.04424,0.303739,-1.59192,-0.342011,-0.477171,-0.650701,-0.0317669,-1.1797,-1.46122,-0.455027,-2.17909,-0.806271,-1.66165,-0.728139,-0.758456,-0.885989,0.52396,-0.849788,-0.481538,-1.98854,-0.940602,1.12295,0.584544,3.64422,2.84972,3.58528,7.68362,5.57665,4.24205,3.30105,1.68231,2.26138,2.01303,3.74993,2.5874,4.56029,2.79111,2.06152,3.13666,10.3707,2.73988,4.23154,1.75429,2.61713,3.38667,5.14872,3.67377,3.40588,2.57202,3.8795,1.21009,2.8755,1.24241,2.08912,5.47568,-0.459086,-0.961014,-0.146682,-0.286047,-0.928326,0.754678,-0.0759034,-0.245044,0.404086,0.598734,-0.513247,-0.58259,0.323426,-1.69677,-0.760098,-0.846213,-0.634797,0.0671741,-1.3223,-1.3585,-0.537237,-2.43113,-0.748776,-2.29479,-0.987659,-0.965149,-1.15681,0.17389,-1.34329,-0.642918,-2.34618,-1.00387,0.612797,0.723325,0.536605,0.571028,0.716735,0.319803,0.518967,0.560956,0.400331,0.354633,0.625567,0.641663,0.419841,0.845113,0.681375,0.699772,0.653576,0.483213,0.789565,0.795515,0.631169,0.91917,0.678912,0.908445,0.728625,0.724152,0.760752,0.456637,0.79303,0.655413,0.91263,0.731818
127.451,0.982507,0.104621,6,63,0,-88.2336,-0.119483,0.502303,0.0112025,-0.160457,-0.336932,0.0802162,-0.915823,0.651203,-1.60333,-1.94039,-0.780997,-1.06886,-1.4896,-0.545934,-0.74565,-1.32123,-0.200006,-0.281213,-1.33098,-1.3359,0.79048,-1.17523,-0.933164,-0.0611095,-1.03564,-0.101939,-1.07948,-1.27655,-0.197607,-1.92104,-0.975015,-1.76141,-0.877912,-0.560959,-0.461152,0.364322,-0.710967,-0.34787,-2.07271,-1.15892,1.0262,0.384157,2.91393,2.61133,3.21765,5.85811,4.92432,3.58732,2.37448,1.67921,2.71651,1.92705,2.94345,2.70286,5.72418,2.90334,1.86091,3.61439,9.79336,2.93175,4.81427,2.12295,2.19025,2.60932,5.01718,4.91527,3.5685,1.92103,3.17236,1.68056,2.19345,1.0417,2.85886,4.2172,-0.278912,-0.957005,-0.0743067,-0.204731,-0.970797,0.542971,-0.334518,-0.0358437,0.671411,0.631386,-0.716083,-0.752755,0.884672,-1.23204,-1.32157,-0.486406,-0.994214,0.0883431,-1.23023,-1.03351,-0.226961,-2.1563,-0.9817,-2.60546,-1.26896,-0.936132,-0.721369,0.0080149,-1.33753,-0.523577,-2.53454,-1.26384,0.569279,0.722522,0.518568,0.551005,0.725278,0.367497,0.582858,0.50896,0.338181,0.347196,0.671744,0.679779,0.292211,0.774175,0.789443,0.619259,0.729919,0.477929,0.773859,0.737595,0.556498,0.896256,0.727445,0.931212,0.780565,0.718318,0.672908,0.497996,0.792083,0.627984,0.926528,0.779687
128.401,0.88206,0.104621,5,31,0,-94.2753,-0.144763,0.27219,0.0967925,-0.145311,-0.414205,0.0133434,-0.794177,0.6145,-0.87228,-1.68592,-0.439587,-1.23046,-0.464309,0.22903,-0.401964,-0.559809,-1.10924,-0.0230636,-1.39926,-1.15602,-0.0797859,-1.1258,-0.533376,-0.306018,-0.638756,-0.506709,-1.17518,-1.40907,0.171623,-1.92381,-1.0242,-1.88501,-0.540308,-0.739916,-0.562748,-0.785626,-1.16279,0.305242,-0.779842,-0.500348,0.971985,0.388787,2.44879,4.55378,2.53214,5.06014,3.42042,4.66288,5.1191,2.68913,2.8238,1.17231,5.29383,2.03007,2.67773,2.38119,2.8084,2.97186,8.57499,2.6547,3.06787,1.9143,3.29356,3.08148,5.65882,4.52196,4.05766,2.79387,3.39297,1.30655,1.73951,2.42067,4.24533,4.09499,0.15688,-0.990741,-0.169822,-0.511334,-0.254982,0.883398,-0.239731,0.506634,-0.636974,0.499833,-1.0718,-1.03814,-0.0493882,-1.28103,-1.18153,-0.828978,-0.587951,-0.358184,-1.36063,-1.28095,0.0501413,-2.29842,-1.06362,-2.95383,-1.05224,-1.14706,-1.16965,-1.51066,-2.04951,-0.112501,-1.46406,-0.745804,0.46086,0.729234,0.542354,0.625119,0.563402,0.292474,0.559647,0.375983,0.654069,0.37758,0.74494,0.73849,0.512345,0.782626,0.765223,0.696139,0.642895,0.588601,0.795863,0.782612,0.487467,0.908746,0.743382,0.950444,0.741205,0.758974,0.763082,0.819159,0.885898,0.528096,0.812153,0.678264
