# 0.164402, 0.127428, 0.129171, 0.135142, 0.0206677, 0.0176396, 0.0254269, 0.0137792, 0.17126, 0.019602, 0.220811, 0.218051, 0.196057, 0.198383, 0.224913, 0.25163, 0.214281, 0.2118, 0.197913, 0.21069, 0.193342, 0.270064, 0.193373, 0.219175, 0.211319, 0.221263, 0.237116, 0.229274, 0.218315, 0.204237, 0.218848, 0.231029, 0.196567, 0.233759, 0.24878, 0.260354, 0.193182, 0.227871, 0.209983, 0.194282, 0.221567, 0.271993, 0.176104, 0.00582134, 0.17859, 0.179206, 0.178367, 0.17919, 0.178354, 0.17894, 0.17944, 0.179263, 0.179048, 0.179633, 0.179119, 0.178427, 0.179043, 0.179553, 0.179611, 0.178874, 0.179064, 0.179086, 0.178881, 0.178582, 0.179175, 0.178671, 0.179471, 0.179003, 0.178571, 0.177943, 0.178768, 0.178465, 0.179914, 0.178467, 0.178606, 0.178886, 0.179768, 0.178786, 0.179006, 0.179021, 0.179558, 0.179219, 0.179708, 0.1788, 0.179401, 0.179927, 0.179228, 0.179631, 0.179462, 0.179301, 0.179159, 0.179463, 0.178843, 0.179743, 0.178625, 0.179082, 0.180369, 0.17934, 0.179322, 0.179472, 0.179192, 0.178402, 0.17866, 0.179036, 0.179131, 0.180032, 0.178789, 0.178813, 0.179138, 0.178937, 0.17892, 0.17947, 0.178106, 0.179132, 0.179248, 0.178778, 0.179787, 0.179064, 0.179853, 0.178875, 0.178951, 0.179646, 0.179691, 0.179499, 0.0316774, 0.00227745, 0.00345964, 0.00260501, 0.00301689, 0.00328701, 0.00264293, 0.00245653, 0.00342209, 0.00260755, 0.00305793, 0.00247727, 0.00235374, 0.00252593, 0.00256202, 0.00271353, 0.00256277, 0.00259383, 0.00284267, 0.00284984, 0.00270217, 0.00267647, 0.00489097, 0.00295887, 0.00224568, 0.00267321, 0.0025617, 0.00259388, 0.00237666, 0.00252705, 0.00260333, 0.00243457, 0.00279085
6197.56,0.994728,0.00212247,11,2047,0,-6109.9,-0.156001,1.19198,0.90257,-0.144021,-0.396151,-0.259313,-0.241606,0.113395,-0.40875,0.630655,0.0205486,-0.154887,-0.168969,-1.38215,-1.0426,0.113671,-1.05519,-0.645027,-0.10466,0.233739,-1.15353,0.789607,-0.925121,-0.374521,-0.517452,-0.556552,-0.807179,-1.00711,-0.760348,-0.270072,-0.283659,-0.248851,-0.843792,-1.30438,-0.571492,-1.092,0.74207,0.142356,-0.757486,-0.321926,-0.818528,-0.452931,0.267007,0.599165,0.451042,0.153693,-0.432632,0.761909,0.0615907,0.445252,-0.230874,0.622147,0.316421,-0.0462773,0.21275,0.059625,0.727939,0.951488,0.686574,0.112932,-0.179344,0.0888072,-0.100016,0.657668,-0.209023,0.383911,-0.030567,-0.547505,-0.273108,-0.114323,1.24405,0.179411,-0.0757272,-0.802672,-0.195474,-0.268764,0.0026917,-0.400361,1.68031,0.474724,0.546625,0.261225,0.553785,-0.850729,0.467172,0.149367,0.364009,0.656427,0.533696,1.09139,0.443996,0.513806,-0.278908,0.168985,0.615468,0.101696,-0.179037,0.414656,0.928354,1.17415,-0.0479154,0.931482,-0.0695458,0.576674,1.44551,1.2315,0.05806,0.16919,-0.231625,0.255367,0.212747,0.0930921,-0.290491,0.89135,-0.368261,-0.0875925,0.137518,-0.302541,0.818812,1.1152,0.950297,0.198814,0.155577,-0.0948738,3.10361,0.792812,0.126774,0.573801,0.0953891,0.0874277,0.175047,0.265691,0.124473,0.241977,0.143807,0.311834,0.957907,0.355733,0.205643,0.373963,0.156946,0.5873,0.33203,0.0855513,0.228943,0.196776,0.0346524,0.172141,0.332627,0.307167,0.317256,0.239237,0.552041,0.176129,0.172036,0.339434,0.181384,0.909995,0.293402,0.553339,-0.792193,-0.0796299,1.41343,-0.533375,0.562553,0.926457,0.980077,-0.254757,1.11093,-0.559747,-0.456626,-0.204576,-0.756299,-0.817818,-0.274103,-0.813042,0.242355,-0.424585,-0.625061,-1.23721,-1.5465,-1.40182,-1.6305,0.212056,0.122778,-1.07117,-0.557836,-0.882221,-1.1532
6198.44,0.996099,0.00212247,11,2047,0,-6136.02,0.308343,0.601747,-0.202775,-0.527487,-0.121958,-0.0387267,-0.22456,-0.00702219,-0.432883,0.80219,-0.136643,-0.677953,-0.365028,-1.75485,-1.20981,0.305445,-1.48468,-0.597236,-0.164429,0.00941805,-1.28896,0.130404,-0.350566,0.00390539,-0.126526,-0.227385,-0.697035,-0.139851,-0.341467,0.391076,0.0934587,-0.0449161,-1.07003,-1.43714,-1.11941,-1.25965,0.480344,0.259943,-0.851275,-0.385762,-0.715838,-0.774338,0.337256,0.528472,0.570186,0.283713,-0.344386,0.886929,0.165263,0.556928,-0.135566,0.76607,0.440922,0.0563096,0.324954,0.16577,0.858033,1.10185,0.774911,0.25982,-0.0635558,0.187206,-0.0196158,0.729633,-0.0964188,0.53764,0.047955,-0.418138,-0.158424,0.000676504,1.36,0.273413,0.0416694,-0.714808,-0.0537795,-0.175587,0.130491,-0.31086,1.77774,0.591339,0.636941,0.365543,0.599064,-0.756447,0.601515,0.252908,0.44824,0.763499,0.63156,1.22561,0.576276,0.632291,-0.133753,0.266836,0.713451,0.264564,-0.0217787,0.52795,1.04883,1.30899,0.0286298,1.04123,0.0495711,0.691952,1.56007,1.3261,0.156893,0.29053,-0.141532,0.400493,0.314745,0.182399,-0.194781,1.0147,-0.27173,0.0320869,0.245357,-0.197543,0.940459,1.24225,1.06961,0.322333,0.261073,0.0321474,3.04254,0.851879,0.128156,0.600556,0.0942395,0.0851581,0.168788,0.233685,0.130515,0.239991,0.145502,0.321723,0.984357,0.343691,0.220922,0.352423,0.162068,0.594188,0.343298,0.0813479,0.218672,0.195333,0.0348308,0.169843,0.360699,0.3066,0.326115,0.232783,0.543787,0.167737,0.177202,0.320562,0.178044,0.851648,0.174526,0.530704,-0.899861,-0.198887,1.29674,-0.609564,0.44789,0.826372,0.871444,-0.338899,0.9849,-0.662711,-0.596178,-0.304653,-0.863685,-0.974758,-0.338819,-0.932496,0.124202,-0.524733,-0.735541,-1.35986,-1.63845,-1.50181,-1.71993,0.106533,0.00134168,-1.20042,-0.669031,-0.98802,-1.28442
6191.53,0.856948,0.00212247,11,2047,0,-6123.99,0.41135,0.191641,-0.0191949,-0.911889,-0.270131,-0.0747827,-0.11771,0.0865901,-0.485783,0.424986,0.0213488,-0.32923,-0.267212,-1.39689,-1.06411,0.523461,-1.16604,-0.482636,0.0494378,0.368751,-1.09865,0.429912,-0.898334,-0.555679,-0.49051,-0.749549,-0.881108,-0.905575,-0.914594,-0.196003,-0.43484,-0.505734,-0.809686,-1.17511,-0.643987,-1.12365,0.711602,0.297554,-0.707787,-0.225076,-0.697945,-0.541043,0.343914,0.454354,0.570042,0.29918,-0.290017,0.891638,0.164089,0.578878,-0.144793,0.752331,0.450892,0.0323138,0.362135,0.188101,0.846659,1.05617,0.755081,0.21369,-0.0685789,0.193339,0.0100444,0.746351,-0.0895617,0.509342,0.0356911,-0.424732,-0.143046,0.0150077,1.35091,0.286563,0.0465974,-0.699038,-0.0668327,-0.160069,0.102397,-0.330957,1.80699,0.570971,0.641042,0.37428,0.658166,-0.755489,0.564184,0.259793,0.464896,0.756336,0.635543,1.24977,0.562095,0.629353,-0.166816,0.28465,0.679417,0.2675,-0.0377523,0.536619,1.04241,1.28049,0.0383291,1.02384,0.0308304,0.713398,1.55528,1.32465,0.15672,0.29492,-0.131103,0.362805,0.331083,0.222274,-0.201299,0.975656,-0.272357,0.0389854,0.249568,-0.185318,0.934305,1.2374,1.04531,0.326973,0.244834,0.0313981,2.72168,0.824632,0.117424,0.494003,0.101477,0.0926834,0.175459,0.226725,0.132473,0.228847,0.153193,0.315714,0.890705,0.331928,0.211781,0.367982,0.159847,0.624653,0.313037,0.0865381,0.207885,0.214182,0.0364826,0.186462,0.367204,0.297735,0.305105,0.258508,0.555701,0.171101,0.177114,0.325636,0.172142,0.830539,0.179141,0.325969,-0.893956,-0.204786,1.30632,-0.607529,0.441446,0.853192,0.876278,-0.385145,0.953746,-0.672033,-0.58747,-0.347046,-0.861559,-0.958245,-0.428592,-0.926331,0.13057,-0.506741,-0.738071,-1.36464,-1.63617,-1.50614,-1.74974,0.0727698,0.0160496,-1.18984,-0.663362,-1.00953,-1.27743
6186.37,0.990567,0.00212247,11,2047,0,-6104.26,0.0565139,0.720585,0.0491878,-0.404333,-0.205022,-0.266621,-0.324521,-0.202973,-0.0657639,0.590742,0.604166,0.0909924,0.133295,-1.18377,-0.53011,0.384676,-0.726996,-0.17315,0.323261,0.357002,-0.815991,1.14258,-0.203816,0.342887,-0.0216444,0.142579,-0.483247,-0.110409,-0.0353234,0.503509,0.448466,0.330919,-0.714379,-1.27771,-0.886756,-0.219761,1.06111,0.951942,-0.041182,0.16446,-0.00763719,0.32388,0.413722,0.472315,0.569464,0.310028,-0.341757,0.882561,0.161316,0.592686,-0.121131,0.75608,0.469487,0.0409735,0.332803,0.184969,0.871516,1.09177,0.774573,0.244184,-0.0926584,0.20889,-0.0201361,0.746837,-0.081627,0.513407,0.0629625,-0.443699,-0.154411,-0.0170793,1.35906,0.268473,0.042782,-0.695241,-0.0909828,-0.167715,0.130477,-0.303989,1.80807,0.587975,0.662695,0.367702,0.631655,-0.754017,0.564458,0.232196,0.486694,0.783246,0.643929,1.20798,0.56498,0.654278,-0.174651,0.278962,0.71031,0.230069,-0.0274594,0.560268,1.05001,1.30839,0.0390435,1.0447,0.0491654,0.707521,1.57107,1.35486,0.167305,0.286386,-0.14244,0.395398,0.329002,0.204291,-0.166179,1.00245,-0.275446,0.0259574,0.218147,-0.149898,0.949828,1.24859,1.07795,0.318753,0.299795,0.0468997,1.85956,0.913522,0.116824,0.526908,0.106335,0.0978054,0.163723,0.223393,0.124352,0.228597,0.140512,0.337695,0.948609,0.334279,0.218513,0.369462,0.176198,0.622917,0.31173,0.0854164,0.197183,0.208854,0.0370817,0.186373,0.34075,0.314055,0.309911,0.246692,0.504689,0.188058,0.169793,0.3008,0.172088,0.908178,0.16669,0.483224,-0.902334,-0.188046,1.29829,-0.613246,0.427924,0.83301,0.851784,-0.374736,1.02015,-0.694358,-0.578724,-0.339875,-0.839915,-0.968909,-0.41069,-0.941713,0.0890709,-0.503587,-0.742901,-1.37219,-1.59556,-1.50903,-1.73764,0.0709416,-0.035713,-1.18105,-0.673495,-1.01812,-1.27771
6189.17,0.976966,0.00212247,11,2047,0,-6113.16,-0.251317,0.556781,-0.416299,-0.68783,-0.216434,-0.143913,0.195955,0.0621062,-0.0927212,0.560054,0.67546,0.110635,0.174206,-1.03183,-0.547025,0.785641,-0.736217,-0.0335113,0.434728,0.659482,-0.696942,0.92191,-0.561958,-0.508103,0.144185,-0.746598,-0.27443,-0.474096,-0.899095,0.212984,-0.430111,-0.530477,-0.445462,-0.825017,-0.355395,-0.752979,1.08463,0.730651,-0.341444,0.158336,-0.268328,-0.216206,0.541146,0.471083,0.659512,0.390591,-0.210918,0.966338,0.2735,0.679553,-0.0229151,0.813416,0.523095,0.13348,0.41665,0.231745,0.943526,1.16513,0.846404,0.330302,0.0286006,0.295174,0.0500272,0.828714,0.0233242,0.586223,0.115812,-0.347994,-0.0866346,0.0707319,1.44818,0.341405,0.149984,-0.614609,0.0150423,-0.105476,0.223342,-0.204977,1.88067,0.667542,0.741413,0.442452,0.717336,-0.656345,0.698498,0.347351,0.537151,0.86515,0.721763,1.2953,0.66585,0.731966,-0.0604021,0.400868,0.783113,0.35519,0.0546279,0.620131,1.14084,1.38648,0.134183,1.11002,0.132639,0.788217,1.62691,1.42559,0.263747,0.401746,-0.0203483,0.476977,0.413719,0.297053,-0.0916745,1.07568,-0.221063,0.11924,0.33097,-0.114117,1.02464,1.35401,1.15368,0.423968,0.353951,0.0961423,2.78626,0.74174,0.125249,0.589823,0.0975153,0.0957979,0.173514,0.234471,0.139629,0.241847,0.155886,0.286035,1.00215,0.327693,0.206377,0.369041,0.153162,0.514625,0.313175,0.0916886,0.249057,0.210634,0.0349866,0.189738,0.320268,0.297885,0.323802,0.246644,0.56054,0.18325,0.187422,0.314601,0.176852,0.894147,0.0883,0.303818,-0.974522,-0.288168,1.23522,-0.718382,0.361224,0.733055,0.804462,-0.470922,0.827968,-0.781928,-0.644596,-0.432421,-0.947364,-1.02778,-0.493215,-1.01952,0.073354,-0.59874,-0.827651,-1.43548,-1.73253,-1.58427,-1.8218,0.0201411,-0.0548154,-1.28759,-0.745475,-1.0779,-1.37341
6188.48,0.9526,0.00212247,11,2047,0,-6110.67,-0.0652202,0.858519,0.473582,-0.346233,-0.15371,0.0315198,0.0575616,0.160265,-0.332715,0.541529,0.130519,-0.371258,-0.0485755,-1.35474,-0.923404,0.823706,-1.16793,-0.246887,0.228253,0.484575,-0.942208,0.493281,-0.831039,-0.691092,-0.303601,-0.916598,-0.830401,-0.665828,-1.05153,-0.0369881,-0.640562,-0.73698,-0.583092,-0.8346,-0.454226,-1.31077,0.82551,0.371974,-0.690559,-0.0808726,-0.586667,-0.737541,0.0431665,0.547342,0.146229,-0.148208,-0.755637,0.440732,-0.255736,0.141218,-0.572664,0.333501,0.0176768,-0.371983,-0.0941088,-0.295782,0.438426,0.657501,0.326642,-0.184254,-0.478159,-0.239447,-0.45384,0.314588,-0.497774,0.0657944,-0.373701,-0.88926,-0.564906,-0.427349,0.921587,-0.177106,-0.408848,-1.17875,-0.495014,-0.617418,-0.311526,-0.753913,1.35334,0.179615,0.234929,-0.0629776,0.196852,-1.20793,0.141013,-0.194423,0.0121586,0.359541,0.231756,0.787128,0.140924,0.180669,-0.593971,-0.120262,0.30171,-0.169922,-0.453321,0.11907,0.631942,0.87786,-0.347676,0.617522,-0.372626,0.269482,1.11683,0.907085,-0.26925,-0.141727,-0.587946,-0.0297535,-0.12238,-0.244654,-0.603827,0.609825,-0.73628,-0.402007,-0.17921,-0.621228,0.535547,0.8103,0.651469,-0.0771888,-0.156879,-0.439906,2.98837,0.703472,0.115837,0.589083,0.103566,0.0876489,0.16092,0.229288,0.126884,0.225897,0.146905,0.285235,0.984027,0.325832,0.209654,0.366955,0.168483,0.526993,0.310013,0.0986228,0.246014,0.21034,0.0396272,0.199597,0.335609,0.296748,0.321139,0.238621,0.543061,0.186924,0.180689,0.313127,0.18557,1.26337,0.590418,0.887287,-0.470225,0.237974,1.71935,-0.177725,0.877265,1.28394,1.29763,0.0621238,1.53783,-0.267971,-0.150342,0.0877912,-0.421494,-0.564536,0.0398841,-0.499367,0.583138,-0.122636,-0.310346,-0.914518,-1.22359,-1.07144,-1.34969,0.557351,0.418135,-0.758513,-0.234917,-0.557624,-0.839226
6186.07,0.986242,0.00212247,11,2047,0,-6108.76,0.233628,0.88687,-0.513917,-0.173242,-0.357556,-0.167672,0.161296,0.0356643,-0.36986,0.458695,-0.119554,-0.377942,-0.322249,-1.5117,-1.22217,0.186917,-1.22435,-0.72299,-0.202015,0.175509,-1.30117,0.330585,-0.602645,-0.486277,0.157809,-0.618729,-0.192129,-0.606797,-0.831303,0.112439,-0.349698,-0.344639,-1.02923,-1.50777,-0.874028,-1.04614,0.596004,0.187958,-0.785679,-0.428571,-0.822004,-0.472931,0.152567,0.51586,0.350953,0.0596538,-0.555321,0.645251,-0.0623418,0.326489,-0.328585,0.497961,0.232372,-0.184169,0.103427,-0.0423336,0.619976,0.866899,0.537716,0.00441972,-0.303489,-0.0336152,-0.251557,0.506787,-0.309367,0.265122,-0.187797,-0.701598,-0.389312,-0.233676,1.13559,0.0433955,-0.197848,-0.974333,-0.294609,-0.410545,-0.14006,-0.54147,1.54292,0.374864,0.410763,0.133935,0.385429,-0.980894,0.372588,0.00839111,0.2435,0.552785,0.425629,0.989281,0.337127,0.409237,-0.435676,0.0344952,0.463489,0.00543493,-0.233072,0.301183,0.802875,1.0748,-0.190088,0.799657,-0.169318,0.479302,1.31838,1.12489,-0.0807201,0.0503656,-0.384284,0.124465,0.108302,-0.0392152,-0.419518,0.793511,-0.548042,-0.194313,-0.0137035,-0.430583,0.714901,1.02722,0.843052,0.11556,0.0149877,-0.214428,2.69483,0.864482,0.118658,0.511235,0.0990668,0.0886821,0.145456,0.265745,0.122645,0.236988,0.136543,0.326583,0.986656,0.336381,0.18937,0.358039,0.162311,0.587312,0.355107,0.0925232,0.205511,0.202847,0.0393591,0.193238,0.328862,0.272792,0.338591,0.240196,0.516907,0.171269,0.203442,0.3198,0.184801,1.06782,0.411255,0.647892,-0.661011,0.031567,1.54549,-0.368791,0.685145,1.04685,1.10096,-0.171757,1.07156,-0.468263,-0.376415,-0.134557,-0.615047,-0.776491,-0.140601,-0.694896,0.379546,-0.292926,-0.500228,-1.11982,-1.39513,-1.29228,-1.46773,0.31544,0.301417,-0.937671,-0.443685,-0.748363,-1.04053
6174.07,0.988836,0.00212247,11,2047,0,-6107.92,0.489121,0.861406,0.13785,-0.509986,-0.202954,-0.236101,-0.189399,0.0414002,-0.432861,0.560612,-0.0994812,-0.47391,-0.459953,-1.70508,-1.09526,-0.0664251,-1.31352,-0.682938,-0.193735,-0.146546,-1.33962,0.501173,-0.923468,-0.47981,-0.554139,-0.702374,-1.03036,-0.769846,-0.841124,-0.143469,-0.405122,-0.485712,-1.16108,-1.52128,-1.07114,-1.43193,0.352167,0.0535933,-1.00691,-0.535119,-0.915867,-0.868577,0.282086,0.525122,0.474081,0.190083,-0.42387,0.783446,0.0909022,0.513444,-0.239693,0.633194,0.354798,-0.062582,0.224527,0.0295419,0.753204,1.00443,0.685385,0.124171,-0.188654,0.10127,-0.133715,0.650779,-0.219931,0.413538,-0.0338779,-0.571418,-0.271372,-0.115446,1.24599,0.168539,-0.0564726,-0.86124,-0.161284,-0.285207,0.0464771,-0.437346,1.68735,0.487357,0.532325,0.263946,0.548913,-0.897763,0.504191,0.140758,0.357704,0.715525,0.530092,1.15149,0.460731,0.527567,-0.291253,0.191454,0.588969,0.160301,-0.149786,0.422925,0.963793,1.19358,-0.0179594,0.952304,-0.0698966,0.631655,1.42836,1.21152,0.079467,0.172629,-0.268078,0.266133,0.206018,0.0732465,-0.261179,0.912481,-0.403844,-0.0800813,0.0931784,-0.30326,0.854416,1.11241,0.958311,0.25291,0.142582,-0.0793708,2.6468,0.834059,0.114869,0.48525,0.0919819,0.0888935,0.142532,0.265116,0.115958,0.252115,0.1407,0.306786,0.997191,0.31861,0.19278,0.340599,0.178722,0.525769,0.346436,0.0924823,0.197801,0.204938,0.0389098,0.188429,0.316601,0.281995,0.329322,0.257015,0.514885,0.170295,0.194194,0.314581,0.178038,0.866223,0.265783,0.523375,-0.789555,-0.091887,1.41924,-0.536157,0.549001,0.9478,0.952342,-0.265891,1.07257,-0.623029,-0.474243,-0.214976,-0.757076,-0.856936,-0.281065,-0.820488,0.232307,-0.429689,-0.630818,-1.24649,-1.51249,-1.36369,-1.64175,0.180087,0.126323,-1.08486,-0.556525,-0.865738,-1.16127
6179.26,0.999454,0.00212247,11,2047,0,-6106.89,0.492546,0.326105,0.388386,-0.708835,-0.212021,-0.179379,-0.227318,-0.0851924,-0.471901,0.568128,0.301846,-0.153571,-0.0963839,-1.33275,-0.785455,0.42983,-0.975834,-0.326415,0.136274,0.308547,-0.984787,0.738728,-1.14554,-0.660901,-0.832208,-0.882982,-1.23155,-1.02858,-1.01973,-0.356167,-0.545731,-0.651409,-0.882304,-1.38522,-0.921883,-0.70968,0.803725,0.637558,-0.46572,-0.139449,-0.365003,-0.195369,0.300063,0.472846,0.493558,0.208292,-0.369325,0.810367,0.0849406,0.488643,-0.208437,0.655577,0.40198,-0.0215119,0.274415,0.122493,0.736531,1.02228,0.695263,0.174152,-0.132373,0.108989,-0.07323,0.673743,-0.178328,0.459043,-0.0250531,-0.444203,-0.241272,-0.0667257,1.29152,0.193007,-0.032204,-0.800869,-0.138208,-0.223451,0.0658068,-0.37161,1.73245,0.523283,0.585133,0.291337,0.570225,-0.797506,0.516172,0.147814,0.404809,0.730571,0.556285,1.1533,0.511359,0.599135,-0.21048,0.202381,0.64748,0.179909,-0.0955613,0.458889,0.982918,1.22031,0.0145382,0.957243,-0.0192931,0.634895,1.49242,1.24877,0.108382,0.20265,-0.173564,0.319311,0.261678,0.148155,-0.24018,0.911356,-0.356609,-0.0520534,0.182017,-0.26081,0.836681,1.18898,0.99027,0.259616,0.204083,-0.0380454,2.6901,0.863191,0.127679,0.479808,0.0831024,0.10089,0.15932,0.251511,0.130617,0.254246,0.147859,0.324362,0.984075,0.31715,0.196369,0.336127,0.173039,0.515481,0.328868,0.0841049,0.210673,0.202776,0.0317921,0.173623,0.310224,0.276166,0.306374,0.252083,0.493799,0.163735,0.188754,0.304998,0.167208,0.920288,0.228763,0.4732,-0.834004,-0.127662,1.38965,-0.554149,0.502887,0.871133,0.931586,-0.32076,1.01251,-0.66464,-0.517506,-0.281399,-0.80255,-0.853884,-0.350924,-0.860596,0.203431,-0.433817,-0.665419,-1.29446,-1.57052,-1.42199,-1.63713,0.172581,0.133719,-1.12696,-0.613188,-0.892453,-1.20939
6163.4,0.996482,0.00212247,11,2047,0,-6087.03,0.24295,0.0674045,-0.392516,-0.828773,-0.419484,-0.0157087,0.0873235,0.183561,-0.429402,0.559084,-0.109238,-0.302504,-0.0596767,-1.26869,-1.22581,0.716603,-1.15347,-0.579786,-0.0291325,0.575488,-1.06836,0.347327,-0.847297,-0.621856,-0.0774659,-0.768536,-0.339273,-0.946546,-0.974874,-0.159316,-0.482272,-0.443511,-0.768324,-1.11098,-0.33659,-1.19025,0.791649,0.106158,-0.813775,-0.301279,-0.897207,-0.505439,0.354116,0.494056,0.578595,0.318529,-0.275095,0.8927,0.162373,0.605615,-0.124904,0.746546,0.493201,0.0675473,0.351335,0.170666,0.858817,1.09362,0.776483,0.280685,-0.0690042,0.18091,-0.00394326,0.759136,-0.0411772,0.508294,0.0988665,-0.456128,-0.116554,-0.0262162,1.36962,0.293496,0.0589363,-0.661269,-0.0552523,-0.168043,0.125309,-0.289849,1.8011,0.601506,0.666434,0.388141,0.652488,-0.699777,0.618648,0.246382,0.481753,0.779322,0.664574,1.24964,0.607737,0.612717,-0.178114,0.287796,0.705013,0.239826,-0.0274196,0.561543,1.06922,1.32588,0.0410718,1.06442,0.0909574,0.725084,1.54222,1.35676,0.216753,0.307458,-0.1333,0.40077,0.357543,0.231981,-0.160515,1.01538,-0.272134,0.0481797,0.230647,-0.153434,1.02069,1.24805,1.07522,0.382,0.281536,0.007507,2.34422,0.789584,0.109625,0.494501,0.0821605,0.0967467,0.188207,0.252831,0.129376,0.227042,0.16264,0.331264,0.971265,0.298151,0.20983,0.36294,0.181673,0.538467,0.331956,0.0920714,0.209631,0.195217,0.0367462,0.175267,0.347762,0.316364,0.316014,0.230027,0.517349,0.174362,0.17008,0.307059,0.164155,0.822584,0.162178,0.436286,-0.912871,-0.216131,1.30627,-0.610927,0.430031,0.793828,0.838018,-0.385541,0.936443,-0.71419,-0.619424,-0.343109,-0.890675,-0.947486,-0.424156,-0.9413,0.129504,-0.542126,-0.752506,-1.38956,-1.63549,-1.48395,-1.77465,0.0892629,0.00775928,-1.2236,-0.692239,-1.04232,-1.26113
6174.19,0.963688,0.00212247,11,2047,0,-6081.05,0.14834,0.846525,0.162502,0.0461924,-0.244637,0.00333847,-0.119943,-0.0330536,-0.505558,0.629253,-0.223461,-0.671226,-0.390876,-1.63148,-1.31802,0.455247,-1.47663,-0.669661,-0.179751,0.179674,-1.29337,0.0680577,-0.551353,-0.159386,-0.128639,-0.358629,-0.422354,-0.454523,-0.526476,0.188675,-0.0572749,-0.135723,-1.06603,-1.57982,-1.07294,-1.1014,0.530193,0.232369,-0.773335,-0.40788,-0.711361,-0.525075,0.129399,0.499273,0.258928,-0.00460098,-0.599153,0.592148,-0.151991,0.269567,-0.434767,0.430203,0.178749,-0.239955,0.0609265,-0.139847,0.55497,0.75766,0.476178,-0.0810869,-0.387748,-0.118953,-0.307897,0.423508,-0.41972,0.200959,-0.241199,-0.743172,-0.453692,-0.308535,1.05099,-0.0211624,-0.269244,-1.01809,-0.376231,-0.475612,-0.197356,-0.599922,1.49903,0.289601,0.362744,0.028674,0.334347,-1.06015,0.272678,-0.0474836,0.168331,0.502401,0.359838,0.894014,0.265335,0.349958,-0.492073,-0.0249145,0.408621,-0.0417865,-0.314567,0.225705,0.764919,1.00625,-0.235094,0.739299,-0.251437,0.428206,1.25132,1.01379,-0.10609,-0.00111504,-0.442346,0.0773555,0.00231475,-0.0767836,-0.470075,0.688056,-0.602927,-0.289179,-0.0872508,-0.520539,0.611903,0.977364,0.774431,0.0411764,-0.05527,-0.310287,2.38331,0.782425,0.117186,0.541589,0.0934121,0.0974602,0.180327,0.268093,0.13264,0.234101,0.145532,0.328439,0.909465,0.302446,0.203678,0.368321,0.167534,0.593282,0.358593,0.088038,0.211709,0.232597,0.0368311,0.198536,0.340032,0.306884,0.358227,0.236978,0.490856,0.165927,0.184997,0.289406,0.15981,1.17133,0.45114,0.737232,-0.5851,0.12218,1.613,-0.308863,0.758119,1.13906,1.15915,-0.0562946,1.27549,-0.417397,-0.272507,-0.0563606,-0.544398,-0.549857,-0.0935428,-0.621435,0.413441,-0.20672,-0.430464,-1.03225,-1.34953,-1.20589,-1.46646,0.37654,0.29085,-0.896474,-0.379913,-0.680123,-0.990021
6172.97,0.996029,0.00212247,11,2047,0,-6090.08,0.622536,1.04572,0.431132,-0.0856009,-0.0152698,-0.121478,-0.340247,-0.118609,-0.809154,0.704948,-0.108393,-0.790919,-0.656676,-1.95597,-1.15361,-0.0185822,-1.54035,-0.654465,-0.261869,-0.326071,-1.43243,0.18046,-0.727652,-0.241865,-0.6163,-0.512839,-1.21136,-0.393311,-0.590998,0.0960789,-0.182575,-0.383475,-1.40306,-1.818,-1.64922,-1.41156,0.154917,0.159949,-1.01773,-0.592115,-0.771982,-0.941947,0.0144863,0.573856,0.207278,-0.0956889,-0.688393,0.5146,-0.201567,0.19737,-0.492819,0.344715,0.109257,-0.315343,-0.0226738,-0.208514,0.474152,0.671467,0.403602,-0.123903,-0.466188,-0.1649,-0.395487,0.344661,-0.448263,0.147586,-0.341447,-0.824845,-0.501403,-0.366735,0.992024,-0.0878909,-0.311882,-1.07921,-0.441423,-0.563822,-0.241426,-0.627356,1.44815,0.228339,0.295663,-0.00695353,0.2871,-1.10247,0.215378,-0.112346,0.0913173,0.421487,0.292122,0.856058,0.201904,0.295537,-0.515655,-0.0898802,0.340923,-0.108904,-0.367993,0.147437,0.679397,0.932724,-0.320235,0.672808,-0.309036,0.32325,1.18017,0.944838,-0.199825,-0.0957359,-0.486938,0.0279249,-0.0602434,-0.159357,-0.546193,0.636574,-0.649971,-0.338646,-0.119098,-0.563545,0.608279,0.909006,0.696067,-0.0403322,-0.0885296,-0.353515,3.25027,0.844301,0.130695,0.581905,0.0921737,0.0906798,0.15635,0.234534,0.140402,0.236052,0.168735,0.31041,0.95721,0.330296,0.214329,0.361656,0.16101,0.519317,0.296706,0.0909436,0.252882,0.201501,0.0333206,0.175656,0.339209,0.278284,0.336214,0.248319,0.5623,0.180652,0.176733,0.32253,0.166196,1.21976,0.520233,0.776521,-0.527872,0.177378,1.65984,-0.226364,0.797437,1.18323,1.21953,0.00756385,1.37523,-0.350548,-0.212944,0.0897156,-0.488452,-0.517814,-0.0020356,-0.560942,0.478852,-0.155921,-0.36589,-0.992702,-1.27883,-1.13273,-1.37574,0.437027,0.338754,-0.850266,-0.298669,-0.594877,-0.912359
