lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.07159
# Diagonal elements of inverse mass matrix:
# 0.183252, 0.185076, 0.0179851, 0.217925, 0.22078, 0.222225, 0.217179, 0.212096, 0.220001, 0.223766, 0.209584, 0.207558, 0.217327, 0.21503, 0.219819, 0.228196, 0.21366, 0.223054, 0.215171, 0.215992, 0.217554, 0.216138, 0.214943, 0.216575, 0.219917, 0.216276, 0.218579, 0.222172, 0.209199, 0.220532, 0.215474, 0.211278, 0.222952, 0.217431, 0.224503
-3923.78,0.965525,0.07159,5,31,0,3943.61,0.369133,-0.470775,0.450663,-0.735398,-1.65265,-0.480076,-0.394567,-0.586608,-0.160021,-0.340863,-0.941529,-1.03108,0.016968,-0.427304,-0.780064,0.670456,-0.323805,-0.347667,0.0403674,-0.318551,0.211519,-0.725771,-0.730073,-0.560589,-0.859844,-0.644975,-0.556618,-0.671968,-0.00465267,-0.151052,-0.00058221,-0.676701,0.659535,-0.838302,-0.283147,-0.366265,-1.28352,-0.110943,-0.0254332,-0.217475,0.209112,0.0282701,-0.572396,-0.661951,0.386101,-0.0581704,-0.410931,1.03959,0.0453285,0.0214667,0.409501,0.0505828,0.580653,-0.356638,-0.360939,-0.191456,-0.49071,-0.275842,-0.187485,-0.302834,0.364481,0.218082,0.368551,-0.307568,1.02867,-0.469169,0.0859863,0.590556,0.783048,0.527707,0.506358,0.554155,0.447912,0.492933,0.639316,0.659698,0.404656,0.514538,0.601311,0.261229,0.48867,0.494634,0.399032,0.487357,0.358782,0.588226,0.589268,0.547718,0.620274,0.568527,0.546734,0.575135,0.409875,0.445695,0.408891,0.576291,0.263342,0.615187,0.478517
-3924.11,0.984563,0.07159,6,127,0,3939.47,-0.138388,0.180454,0.638614,-0.3425,-0.69194,-0.43415,0.569253,-0.348747,0.832596,0.445707,0.169207,-0.0794571,0.369816,-0.903364,-0.831609,1.3031,-0.130298,0.320098,0.368164,-0.0375264,0.925909,0.144936,-0.285589,0.557463,-0.835487,-0.133282,0.227485,0.267774,0.127529,0.570625,0.97868,-0.497272,0.919542,-0.112581,0.324741,-0.480888,-0.830328,-0.572538,0.430865,-0.487135,0.694208,0.307319,0.0308188,-0.217845,0.231428,-1.04175,-0.969997,1.16472,-0.268686,0.18171,0.229776,-0.175914,0.787521,0.00654823,-0.423977,0.419075,-0.973875,-0.271671,0.0890964,0.129386,-0.0108587,0.432237,0.840292,-0.63566,0.781154,-0.250969,0.186353,0.617958,0.696424,0.639349,0.39392,0.619431,0.333098,0.423769,0.492296,0.554247,0.4424,0.739188,0.725119,0.237811,0.56677,0.454697,0.442807,0.543866,0.312701,0.498363,0.604435,0.396738,0.725891,0.567503,0.477741,0.467699,0.502715,0.393592,0.301473,0.653772,0.314071,0.562415,0.453546
-3920.44,0.999985,0.07159,5,31,0,3938.53,-0.130481,0.0351248,0.687457,-0.152921,-1.31807,-0.373974,0.477207,0.152446,0.32347,0.329846,-0.278697,-0.300479,0.354579,-0.171389,-0.373477,1.29294,-0.0730079,0.366467,0.653087,-0.0235857,0.824941,-0.402777,-0.431254,0.115551,-0.41575,-0.0927079,0.0981755,0.0200063,0.542775,0.259464,0.856763,-0.319689,1.16198,-0.0739546,0.105731,-0.283402,-1.44855,-0.504455,0.346727,0.0219654,0.192989,0.199365,-0.409178,-0.43096,0.224098,-0.30187,-0.503958,1.16246,-0.203489,0.235986,0.522606,-0.154067,0.69446,-0.533257,-0.561735,-0.0149298,-0.546231,-0.223189,-0.0323053,-0.110475,0.412294,0.128983,0.726282,-0.450169,1.03149,-0.204435,-0.0247494,0.57038,0.809776,0.623506,0.414176,0.494509,0.451902,0.450323,0.600891,0.606103,0.444209,0.5749,0.623389,0.238221,0.550697,0.441276,0.372243,0.538441,0.333042,0.630243,0.636854,0.503732,0.633261,0.555567,0.508076,0.527591,0.398362,0.467799,0.326011,0.610679,0.262794,0.550932,0.506187
-3919.7,0.930789,0.07159,4,15,0,3938.08,-0.133629,0.196177,0.61709,-0.414664,-0.895974,-0.209537,0.283703,-0.00375663,0.367513,0.465976,-0.157598,-0.253632,0.524917,-0.713074,-0.924313,1.52083,0.182002,0.417865,0.46464,-0.199106,1.17976,-0.301739,-0.4624,0.10252,-0.612684,-0.198285,-0.0876763,-0.0448068,0.247719,0.798237,0.736055,-0.158655,1.05068,-0.0222437,0.32863,-0.548293,-1.0296,-0.343166,0.150074,-0.137386,0.233884,0.332347,-0.291227,-0.387261,0.391288,-0.846703,-1.05794,1.3872,0.0483733,0.284236,0.331011,-0.332735,1.04613,-0.435368,-0.596029,-0.0311093,-0.746313,-0.331914,-0.221305,-0.178436,0.11409,0.664608,0.602426,-0.292284,0.917053,-0.155873,0.195001,0.63374,0.736839,0.584959,0.462552,0.534292,0.441794,0.41767,0.572297,0.595623,0.403407,0.699875,0.742297,0.199855,0.487909,0.429416,0.417995,0.582425,0.259969,0.607155,0.644747,0.507777,0.678375,0.582225,0.555102,0.544491,0.471508,0.339705,0.353789,0.572555,0.285559,0.538889,0.451404
-3919.33,0.971569,0.07159,5,63,0,3936.06,0.0635607,0.0370569,0.641684,-0.499902,-1.43827,-0.495439,0.260941,-0.377477,0.487016,0.0566731,-0.509848,-0.640341,0.326253,-0.555578,-0.498176,1.10953,-0.240732,0.00907775,0.322864,0.178694,0.42662,0.100667,-0.30442,-0.0302754,-0.922829,-0.301175,-0.225369,-0.082806,0.100235,-0.165277,0.767777,-0.405687,0.852095,-0.514929,0.0880025,-0.436342,-1.37471,-0.431878,0.324501,-0.313916,0.550577,0.120234,-0.446287,-0.57678,0.389814,-0.492017,-0.434615,1.17309,-0.177171,0.0726384,0.386425,0.242255,0.490181,0.164228,-0.24086,0.0332853,-0.859269,-0.237614,-0.161808,-0.0192453,0.163796,-0.101716,0.831337,-0.342127,0.915656,-0.451368,0.151563,0.607387,0.79814,0.606322,0.419579,0.577841,0.365731,0.469978,0.609756,0.640326,0.403762,0.620582,0.606975,0.236296,0.544177,0.481848,0.404578,0.439731,0.379851,0.459035,0.559926,0.491679,0.702508,0.559126,0.540364,0.504811,0.459142,0.525407,0.303362,0.584707,0.285844,0.610964,0.462182
-3921.04,0.975916,0.07159,5,31,0,3936.57,-0.0852261,-0.0797131,0.706323,-0.409553,-1.24645,-0.352689,0.252621,0.0250889,0.441799,0.211678,-0.245842,-0.456018,0.561075,-0.506476,-0.811351,1.44809,0.0288652,0.310997,0.518426,-0.306434,1.00631,-0.419636,-0.505682,0.398086,-0.524354,-0.20995,0.052632,-0.0103272,0.215294,0.88135,0.340218,-0.405024,0.904599,-0.108003,0.231623,-0.494779,-1.33168,-0.437915,0.167395,-0.0601372,0.356573,0.126451,-0.331068,-0.541244,0.475849,-0.591702,-0.896577,1.36287,-0.0563609,0.22577,0.4332,-0.39166,0.921087,-0.504862,-0.590909,0.31286,-0.60958,-0.295177,-0.0325941,-0.0955533,0.130068,0.796124,0.254992,-0.49025,0.819373,-0.193229,0.146396,0.621232,0.791118,0.607762,0.458249,0.51503,0.411789,0.468429,0.582019,0.632102,0.383233,0.643756,0.710246,0.203775,0.514086,0.443796,0.393363,0.596682,0.284737,0.623601,0.643574,0.422417,0.647845,0.573263,0.508148,0.52387,0.467529,0.310855,0.436595,0.620165,0.305897,0.548158,0.463466
-3930.87,0.958594,0.07159,4,15,0,3942.02,-0.0898905,0.091395,0.746558,-0.235031,-1.19854,-0.209426,0.494672,0.354818,0.707371,0.436548,-0.135426,-0.655997,0.516884,-0.340227,-0.813028,1.18639,-0.0573524,-0.000911197,0.326639,-0.104066,1.03728,-0.0655008,-0.721346,0.409846,-0.743647,-0.259051,0.0178392,-0.0991291,0.550422,0.855184,0.406186,-0.799259,0.835963,-0.0892567,-0.103139,-0.324921,-1.28843,-0.299317,0.404782,0.264928,0.61748,0.346658,-0.225317,-0.745887,0.426994,-0.430118,-0.902918,1.0965,-0.147243,-0.0908017,0.236749,-0.193956,0.947391,-0.155391,-0.811236,0.319955,-0.833537,-0.348942,-0.0720513,-0.18902,0.460531,0.765294,0.316295,-0.889149,0.746072,-0.179147,-0.19303,0.580523,0.783881,0.574275,0.400164,0.434153,0.350355,0.414193,0.556092,0.678282,0.394844,0.605902,0.711549,0.250396,0.536744,0.522685,0.441088,0.548338,0.27941,0.53877,0.692373,0.420687,0.697102,0.586361,0.518005,0.547115,0.38686,0.317498,0.421579,0.708715,0.321678,0.544667,0.548108
-3921.47,0.994571,0.07159,5,31,0,3949.13,0.0642083,-0.101821,0.529093,-0.592214,-0.979388,-0.645285,0.393047,-0.669496,0.34367,0.0991863,-0.338115,-0.470413,0.0396718,-0.941257,-0.519146,1.22666,-0.248018,0.250634,0.14153,-0.237662,0.530743,0.0600254,-0.420046,-0.180048,-0.666423,-0.273002,-0.247334,-0.171507,0.0976964,-0.0122524,0.856645,-0.516425,1.00372,-0.310308,0.331903,-0.528005,-0.91518,-0.581077,0.457256,-0.605288,0.407878,0.163395,-0.273907,-0.406204,0.10388,-0.877049,-0.454938,1.29086,-0.18381,0.314843,0.205738,-0.173454,0.594952,0.124234,-0.355838,-0.115839,-0.602215,-0.208794,-0.183126,-0.107299,0.161905,0.0519559,0.920854,-0.452217,1.06793,-0.246099,0.396111,0.629018,0.714059,0.641315,0.387637,0.646865,0.399421,0.459242,0.568052,0.600177,0.474053,0.70621,0.611813,0.215707,0.545823,0.421933,0.448746,0.543255,0.3555,0.468981,0.588033,0.528928,0.646163,0.55201,0.545654,0.526799,0.459612,0.487014,0.284784,0.611166,0.255797,0.561216,0.402247
-3922.73,0.979598,0.07159,5,31,0,3937.55,0.0697419,-0.279966,0.529573,-0.333856,-1.40092,-0.243993,-0.114237,-0.0674143,0.498446,0.104747,-0.292496,-0.510433,0.281202,-0.249906,-1.02135,0.882755,0.137537,-0.0910687,0.401211,-0.0678135,0.832782,-0.324705,-0.70633,0.30265,-0.994823,-0.403422,-0.0622099,-0.171117,0.0537104,0.430157,0.313305,-0.534576,0.622668,-0.614865,-0.174592,-0.264114,-1.33118,-0.174251,-0.0444955,0.00232762,0.568188,0.174488,-0.222754,-0.440691,0.350944,-0.180164,-0.951608,0.952497,0.207279,-0.0213267,0.470953,0.00192848,0.902524,-0.254963,-0.636588,0.372392,-0.925081,-0.33368,0.00753205,-0.101376,0.123452,0.499899,0.383047,-0.464834,0.69241,-0.545123,-0.10485,0.565647,0.791036,0.543453,0.511122,0.499418,0.361655,0.456488,0.555459,0.608424,0.413153,0.54492,0.721438,0.278383,0.448365,0.505331,0.384391,0.499518,0.288532,0.563398,0.653982,0.407963,0.716076,0.582655,0.498117,0.525322,0.469176,0.377564,0.405392,0.61416,0.333497,0.633003,0.526188
-3920.64,0.99584,0.07159,5,31,0,3939.51,0.0816493,-0.159942,0.417322,-0.547856,-0.969557,-0.696681,0.304639,-0.6475,0.241957,0.0204968,-0.42228,-0.484823,0.089219,-0.910605,-0.596813,1.0488,-0.492326,0.00449948,0.243719,-0.127267,0.445686,-0.070288,-0.379837,-0.263439,-0.668218,-0.418027,-0.140522,-0.121918,0.100943,0.0371721,0.857829,-0.516739,0.844694,-0.20039,0.321354,-0.466207,-0.887908,-0.615031,0.386288,-0.565851,0.323606,0.102146,-0.340631,-0.403174,0.170868,-0.828956,-0.515164,1.13045,-0.410676,0.0861488,0.325368,-0.0456178,0.527336,0.0113613,-0.298187,-0.18179,-0.586569,-0.336377,-0.0588729,-0.0402689,0.182593,0.118821,0.939478,-0.43509,0.926343,-0.11874,0.403003,0.614486,0.708458,0.649088,0.404611,0.637805,0.419797,0.474486,0.584344,0.59945,0.457387,0.696134,0.626016,0.244078,0.60125,0.478476,0.419368,0.511402,0.371138,0.49716,0.573999,0.545323,0.642577,0.58331,0.514714,0.510066,0.454478,0.47033,0.281006,0.607088,0.283667,0.52965,0.400591
-3919.8,0.989261,0.07159,5,31,0,3938.01,0.106261,-0.0788229,0.483106,-0.45607,-1.26027,-0.276717,0.225852,-0.0977132,0.166279,0.00700875,-0.217754,-0.468675,0.0846236,-0.544044,-0.62999,1.21526,-0.181466,0.186091,-0.0496745,-0.270453,0.579224,-0.150841,-0.340665,0.149579,-1.19297,-0.367913,-0.55636,-0.310865,-0.0707658,0.403599,0.651942,-0.78834,0.96126,-0.478848,-0.0463895,-0.349809,-1.15401,-0.170456,0.332112,0.00854755,0.27254,0.11327,-0.111493,-0.362414,0.190884,-0.437784,-0.523729,1.32152,-0.075205,0.292352,0.0565863,-0.164192,0.685485,-0.0445806,-0.234404,0.25584,-1.08671,-0.261652,-0.450099,-0.204605,0.035495,0.50986,0.758203,-0.682079,1.06752,-0.372587,0.0598712,0.586571,0.760243,0.542511,0.417727,0.497863,0.432284,0.471713,0.527844,0.589625,0.452423,0.607731,0.628019,0.210565,0.518792,0.427428,0.485857,0.540956,0.335038,0.511143,0.558334,0.436387,0.747761,0.565042,0.610663,0.550973,0.491127,0.375226,0.319037,0.664203,0.255875,0.592084,0.485037
-3927.19,0.935572,0.07159,4,31,0,3945.5,0.170414,-0.0933608,0.547375,-0.424585,-1.42346,-0.438419,0.257432,-0.622937,0.445321,-0.283069,-0.725535,-0.990941,0.0961932,-1.02302,-0.979806,0.717311,-0.286595,0.115438,0.509853,-0.124673,0.553418,-0.597413,-0.570101,-0.269143,-0.675725,-0.269071,0.246773,-0.340802,0.119596,0.193454,0.753743,-0.275051,0.798137,-0.363912,-0.0184198,-0.254171,-1.25305,-0.268005,0.427846,-0.452523,0.615735,-0.112655,-0.555122,-0.820527,0.266607,-0.852606,-0.809392,0.887725,-0.116181,0.285852,0.680267,0.0457408,0.723832,-0.426999,-0.399687,-0.0987293,-0.505311,-0.0986575,0.417187,-0.170388,0.29001,0.363868,0.924157,-0.104637,0.96855,-0.193498,0.151994,0.563203,0.777827,0.566603,0.394641,0.611239,0.350752,0.528134,0.635323,0.694348,0.43374,0.701114,0.69198,0.29158,0.529013,0.42902,0.336202,0.488567,0.32655,0.605157,0.598612,0.524662,0.623707,0.524644,0.39719,0.542494,0.428001,0.410024,0.284112,0.526135,0.27517,0.548224,0.462074
-3923.86,0.998703,0.07159,5,31,0,3946.47,0.104587,-0.231257,0.527125,-0.670468,-1.17944,-0.559644,-0.0745478,-0.539203,0.776643,0.382162,-0.339273,-0.792061,0.416536,-0.803503,-0.913,1.41791,-0.407224,0.041752,0.0399865,-0.232043,0.948052,0.0443689,-0.583674,-0.0232963,-0.769031,-0.815116,-0.316784,-0.290326,-0.123526,0.256989,0.436392,-0.617842,0.720528,-0.359328,-0.100767,-0.56588,-1.07486,-0.455057,0.0300395,-0.434616,0.88123,0.48675,-0.234686,-0.687474,0.521123,-0.698916,-0.808412,1.5225,-0.302637,0.146339,0.144574,-0.127456,1.05264,0.148956,-0.479086,0.0812911,-0.664444,-0.710529,-0.212196,-0.185738,-0.0189385,0.361576,0.540979,-0.513254,0.825115,-0.25474,0.00382014,0.637812,0.745519,0.611841,0.492491,0.606975,0.292923,0.38066,0.558404,0.665405,0.37259,0.667947,0.691771,0.179094,0.575087,0.46348,0.463919,0.531821,0.258719,0.46283,0.617532,0.479688,0.660258,0.670518,0.552851,0.546302,0.504734,0.410578,0.36796,0.625569,0.304679,0.563343,0.499045
-3923.5,0.998,0.07159,5,31,0,3942.18,0.0349293,-0.0388077,0.477352,-0.545936,-0.911016,-0.26248,0.277579,-0.401643,0.00717631,-0.181417,-0.215063,-0.184374,0.184808,-0.563678,-0.54861,0.798309,0.020498,0.171857,0.602074,-0.0554886,0.373393,-0.29651,-0.278158,-0.0140211,-1.01058,0.101746,-0.135217,-0.12553,0.0298661,0.363693,0.861126,-0.349734,0.96381,-0.42024,0.123695,-0.511007,-0.876086,-0.227551,0.312508,-0.366714,0.0421056,-0.146487,-0.180133,-0.149444,0.219737,-0.528748,-0.51368,0.833238,0.0554273,0.206786,0.637003,-0.0205593,0.408322,-0.261581,-0.243228,0.0209082,-0.975653,0.136675,-0.100287,-0.0906004,0.0647954,0.398622,0.896055,-0.314805,0.99874,-0.385311,0.158624,0.625042,0.706011,0.556643,0.422503,0.590665,0.489475,0.536556,0.544912,0.537292,0.445286,0.629191,0.625669,0.302961,0.486147,0.448487,0.345924,0.50514,0.399314,0.565025,0.560509,0.494773,0.726245,0.465884,0.525051,0.522635,0.483807,0.401643,0.289862,0.578058,0.269189,0.595153,0.460427
-3920.67,0.902615,0.07159,5,31,0,3936.18,0.065103,-0.125802,0.529964,-0.366935,-1.31343,-0.403438,0.291747,-0.195586,0.664155,0.149018,-0.547084,-0.690406,0.520889,-0.623147,-0.925011,1.33271,-0.205302,0.0166152,0.218217,-0.106034,1.04264,0.0307921,-0.670057,0.0385607,-0.61795,-0.579802,0.0102875,0.230614,0.396948,0.216561,0.427864,-0.567947,0.883424,-0.378648,0.323046,-0.301832,-1.24833,-0.338335,0.35685,-0.130483,0.729258,0.214121,-0.481981,-0.625303,0.585992,-0.558044,-0.859908,1.39781,-0.140199,0.0817183,0.28332,-0.0409314,1.10774,0.0958951,-0.604954,0.103664,-0.552847,-0.514699,0.0753905,0.295717,0.462052,0.281664,0.492967,-0.502843,0.948527,-0.313545,0.388149,0.57489,0.77701,0.583786,0.411722,0.532575,0.325358,0.446673,0.618215,0.651424,0.357555,0.636,0.702641,0.198163,0.534992,0.479582,0.42964,0.510231,0.248293,0.476045,0.646789,0.474107,0.634796,0.625907,0.481161,0.426605,0.386499,0.430046,0.379195,0.623127,0.279181,0.57775,0.404163
-3923.32,0.994788,0.07159,5,31,0,3942.91,0.00966316,0.0695304,0.711726,-0.477673,-1.11705,-0.349052,0.0918752,-0.310608,0.237124,0.0913581,-0.124724,-0.119621,0.261495,-0.511485,-0.596824,0.990437,-0.324451,0.134508,0.452444,0.0513633,0.559471,-0.270407,-0.102099,0.0931232,-0.908159,-0.138277,-0.0875147,-0.38565,-0.175452,0.520427,0.957637,-0.313266,1.05335,-0.14886,-0.0453195,-0.46801,-1.10739,-0.339389,0.101538,-0.300944,0.246788,0.101021,-0.115061,-0.109958,0.271158,-0.501822,-0.587161,1.0001,-0.314788,0.144171,0.462107,0.0610265,0.569134,-0.260744,-0.0924359,0.102786,-0.898496,-0.128614,-0.0778516,-0.375987,-0.165789,0.53009,0.9673,-0.303603,1.06301,-0.139197,-0.0356563,0.614913,0.751642,0.584042,0.474637,0.574673,0.438614,0.474766,0.528734,0.527462,0.432623,0.622887,0.642714,0.268922,0.578053,0.46402,0.386486,0.484748,0.361437,0.564819,0.523093,0.474326,0.71064,0.532109,0.519453,0.592905,0.541353,0.370496,0.275419,0.575323,0.256734,0.534743,0.508913
-3921.31,0.993066,0.07159,5,31,0,3934.2,-0.14436,-0.038816,0.654705,-0.345923,-1.30234,-0.209012,0.576669,-0.188736,0.815532,0.442637,-0.225745,-0.707961,0.506228,-0.452073,-0.707152,1.38628,0.0836555,0.185038,0.388569,-0.10287,1.23554,0.0867248,-0.619484,0.311033,-0.541217,-0.326014,0.0954692,0.347265,0.591299,0.456327,0.457249,-0.429762,0.96567,-0.343498,0.397284,-0.490283,-1.4467,-0.353372,0.432309,-0.333096,0.671172,0.298277,-0.370105,-0.852321,0.361869,-0.596433,-0.851512,1.24192,-0.0607044,0.040678,0.244209,-0.24723,1.09118,-0.0576351,-0.763844,0.166673,-0.685577,-0.470374,-0.0488907,0.202905,0.446939,0.311967,0.312889,-0.574122,0.82131,-0.487858,0.252925,0.620173,0.809491,0.587435,0.393575,0.582513,0.338234,0.425979,0.591484,0.701054,0.410507,0.64484,0.700884,0.224102,0.515171,0.489832,0.439249,0.561494,0.251396,0.514405,0.682188,0.458428,0.664982,0.615472,0.51222,0.449447,0.390089,0.422635,0.42241,0.639714,0.305486,0.619602,0.437104
-3919,0.989755,0.07159,4,15,0,3929.94,-0.093265,-0.0421992,0.647945,-0.36103,-1.29351,-0.196605,0.593226,-0.180561,0.727453,0.379662,-0.191075,-0.688542,0.585492,-0.469695,-0.733162,1.27182,0.0636588,0.256324,0.44469,-0.105967,1.12805,0.0975894,-0.628683,0.231064,-0.588589,-0.28956,0.141823,0.323586,0.62685,0.459422,0.546862,-0.433315,0.958671,-0.259633,0.391721,-0.454295,-1.38678,-0.28987,0.499961,-0.273826,0.634188,0.286397,-0.284341,-0.781807,0.492227,-0.56296,-0.826427,1.17856,-0.0296063,0.163059,0.351425,-0.199232,1.03478,0.00432436,-0.721948,0.137798,-0.681854,-0.382825,0.0485579,0.230321,0.533585,0.366157,0.453597,-0.52658,0.865406,-0.352898,0.298456,0.61166,0.800077,0.571964,0.37755,0.568032,0.346562,0.428886,0.57061,0.686069,0.379369,0.637137,0.695599,0.235312,0.507401,0.459325,0.413037,0.549644,0.262158,0.498919,0.673036,0.465605,0.664152,0.594554,0.487863,0.442673,0.369681,0.40947,0.388506,0.628685,0.296211,0.58732,0.425935
-3922.18,0.884072,0.07159,5,31,0,3936.29,-0.000464866,0.0519118,0.671832,-0.441676,-1.26863,-0.733052,0.135092,-0.088372,0.505204,0.523727,-0.160339,-0.518063,0.415586,-0.399173,-0.551293,1.47704,0.14765,0.193983,0.653456,0.109049,0.646505,0.131535,-0.474194,0.219415,-0.863346,-0.447625,0.0362125,-0.135057,0.260172,0.329726,0.618936,-0.558703,0.688045,-0.694046,0.201034,-0.44214,-1.26909,-0.733517,0.134627,-0.0888369,0.504739,0.523262,-0.160804,-0.518528,0.415121,-0.399637,-0.551758,1.47657,0.147186,0.193518,0.652992,0.108584,0.64604,0.13107,-0.474659,0.21895,-0.863811,-0.44809,0.0357476,-0.135521,0.259708,0.329261,0.618472,-0.559168,0.68758,-0.694511,0.200569,0.608769,0.780588,0.675576,0.466394,0.522195,0.376428,0.37209,0.540115,0.626803,0.397685,0.598601,0.634543,0.185946,0.46327,0.451771,0.342316,0.472881,0.343882,0.467279,0.616486,0.44548,0.703456,0.610185,0.491064,0.533829,0.435436,0.41842,0.350129,0.63626,0.334572,0.66697,0.450025
-3923.04,0.994924,0.07159,5,31,0,3937.79,-0.105273,0.036398,0.615968,-0.298734,-1.00518,0.159841,0.493364,-0.320574,0.612973,-0.0457652,-0.316949,-0.205264,0.494824,-0.858953,-0.752834,1.05401,-0.0392448,0.135529,0.114185,-0.167283,1.00152,-0.36912,-0.335251,0.0955579,-0.574588,-0.0208839,-0.0345447,0.194492,0.184916,0.539379,0.786224,-0.335671,1.21167,0.125299,0.334715,-0.404007,-1.11045,0.0545682,0.388091,-0.425847,0.5077,-0.151038,-0.422222,-0.310537,0.389551,-0.964226,-0.858107,0.948741,-0.144518,0.0302559,0.00891152,-0.272556,0.896243,-0.474393,-0.440524,-0.00971511,-0.679861,-0.126157,-0.139818,0.0892189,0.0796429,0.434106,0.680951,-0.440944,1.10639,0.0200259,0.229442,0.59965,0.752214,0.486361,0.404177,0.604881,0.375733,0.537688,0.604015,0.577016,0.403825,0.723967,0.702265,0.279138,0.536067,0.492437,0.497772,0.56772,0.289823,0.616423,0.608384,0.502429,0.663708,0.531497,0.534898,0.47771,0.4801,0.393146,0.336049,0.608484,0.248544,0.494994,0.44289
-3921.36,0.907698,0.07159,5,31,0,3939.7,0.0792879,-0.088115,0.61432,-0.516729,-1.34804,-0.892638,-0.0059389,-0.0565781,0.339385,0.325744,-0.336913,-0.524736,0.0368647,-0.357905,-0.9404,1.30107,-0.0676833,0.236662,0.654645,0.113715,0.623342,0.0123549,-0.55034,0.23128,-0.92032,-0.513056,-0.243732,-0.0434566,0.134735,0.254169,0.678356,-0.557189,0.73748,-0.577979,0.0538875,-0.437441,-1.26875,-0.81335,0.073349,0.0227098,0.418673,0.405032,-0.257625,-0.445448,0.116153,-0.278617,-0.861112,1.38036,0.0116046,0.31595,0.733933,0.193003,0.70263,0.0916428,-0.471052,0.310568,-0.841032,-0.433768,-0.164444,0.0358312,0.214023,0.333457,0.757644,-0.477901,0.816768,-0.498691,0.133175,0.607649,0.780529,0.692823,0.481671,0.494323,0.396834,0.400104,0.564052,0.609556,0.470994,0.569207,0.702893,0.200951,0.497099,0.421663,0.324332,0.451898,0.331229,0.477105,0.615633,0.422976,0.698683,0.606773,0.541019,0.491043,0.446698,0.4174,0.319158,0.617252,0.30645,0.622152,0.466755
-3915.15,0.883135,0.07159,5,31,0,3932.99,0.0255236,-0.0356945,0.511428,-0.514347,-1.20263,-0.453416,0.138487,-0.252219,0.246643,0.202393,-0.346521,-0.329082,0.201894,-0.471335,-0.644085,1.06919,-0.0793571,-0.0847111,0.156515,-0.00199048,0.604081,0.213716,-0.452344,0.0519985,-0.945459,-0.310661,-0.271615,-0.193415,0.0754994,0.348066,0.708969,-0.400829,1.05425,-0.193916,0.538505,-0.488823,-1.17711,-0.427893,0.164011,-0.226696,0.272167,0.227916,-0.320997,-0.303559,0.227418,-0.445811,-0.618561,1.09471,-0.0538336,-0.0591876,0.182038,0.0235331,0.629604,0.23924,-0.426821,0.0775221,-0.919935,-0.285138,-0.246091,-0.167891,0.101023,0.37359,0.734493,-0.375305,1.07977,-0.168393,0.564029,0.619829,0.764428,0.60537,0.459089,0.556432,0.432375,0.443266,0.579567,0.575312,0.443389,0.609643,0.649891,0.250733,0.513455,0.514793,0.454616,0.494117,0.3476,0.440474,0.605114,0.480629,0.715029,0.570805,0.561214,0.541874,0.474766,0.407674,0.32421,0.59274,0.253549,0.541999,0.362616
-3916.09,0.976291,0.07159,5,63,0,3931.53,-0.0120234,0.00997739,0.518176,-0.548238,-1.1869,-0.386071,0.139731,-0.214841,0.358889,0.270799,-0.282447,-0.344788,0.211485,-0.407096,-0.560973,0.975303,-0.213317,-0.129263,0.137437,-0.0530953,0.532934,0.171005,-0.500082,0.0827047,-0.836498,-0.257845,-0.215096,-0.140425,0.103129,0.476339,0.741392,-0.372044,0.949409,-0.156749,0.604755,-0.560262,-1.19892,-0.398094,0.127708,-0.226864,0.346865,0.258776,-0.29447,-0.356812,0.199462,-0.41912,-0.572996,0.96328,-0.225341,-0.141286,0.125413,-0.0651188,0.520911,0.158981,-0.512105,0.0706813,-0.848521,-0.269868,-0.22712,-0.152448,0.091106,0.464316,0.729368,-0.384068,0.937385,-0.168772,0.592731,0.636513,0.768333,0.59823,0.468116,0.556474,0.414143,0.435665,0.57309,0.588268,0.450299,0.603273,0.639454,0.276222,0.556098,0.535263,0.468688,0.516274,0.372639,0.460338,0.6253,0.482337,0.700257,0.567061,0.556537,0.538038,0.477239,0.385963,0.325333,0.594854,0.281429,0.542093,0.356008
