lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0808963
# Diagonal elements of inverse mass matrix:
# 0.130263, 0.0970053, 0.0899698, 0.0835423, 0.0133632, 0.00963175, 0.135765, 0.0186369, 0.238477, 0.190887, 0.203822, 0.184192, 0.170305, 0.259675, 0.184543, 0.198014, 0.206525, 0.2029, 0.179358, 0.207609, 0.180256, 0.170923, 0.215936, 0.16746, 0.179874, 0.191579, 0.167237, 0.219405, 0.175099, 0.190584, 0.168512, 0.190873, 0.176762, 0.175209, 0.240099, 0.224323, 0.187784, 0.211164, 0.194267, 0.192533
-3910.04,0.995375,0.0808963,5,63,0,3926.99,-0.554526,-0.51579,0.00135862,-0.205054,-0.269235,0.234729,-0.268805,0.485496,-0.852801,-0.70608,0.0344203,-0.137593,-0.267903,0.313134,0.576309,-0.498281,-0.294708,-0.325308,-0.0478951,-0.227708,0.411471,-0.821673,-0.122999,-0.0104312,-0.163408,0.0679564,-0.388038,-1.28254,-0.224521,-1.29068,-0.621492,-0.311101,-0.452315,-0.149824,-0.439342,-0.501796,-0.681647,0.386488,-0.778032,-0.853383,-0.658818,-0.95524,-0.265207,-0.823304,-1.05893,0.489556,-0.471383,-0.506121,-0.462706,-0.460399,-0.762136,-0.626057,0.361355,-0.99245,-0.38812,-0.646288,-0.426315,0.094624,-0.804513,-1.04308,-0.37336,-1.60406,-0.992091,-1.35081,-1.13005,-0.985502,-0.50064,-0.639878,-1.37694,0.22209,-1.3417,-1.13185,0.658995,0.722168,0.565916,0.694937,0.742486,0.379998,0.615711,0.623897,0.613656,0.613109,0.681817,0.651595,0.410632,0.729572,0.59583,0.656174,0.604993,0.476362,0.690939,0.739444,0.592271,0.832584,0.729501,0.794263,0.755848,0.728199,0.62261,0.654726,0.798499,0.444705,0.792769,0.75618
-3901.17,0.8936,0.0808963,6,127,0,3921.61,-0.00767867,0.414999,0.0100327,-0.228707,-0.098781,0.016713,-0.673818,0.4754,-1.03401,-1.86755,-0.679482,-0.75942,-0.871937,0.122295,-0.769822,-0.778553,-0.816949,-1.02585,-1.17808,-0.982512,0.326937,-0.99962,-0.396402,-0.566405,-1.22164,-0.017249,-1.15641,-0.993921,-0.215665,-1.41707,-0.591376,-1.13669,-1.24972,-0.508953,-0.463618,-0.645546,-1.29112,0.195317,-1.33377,-0.849213,-0.371048,-1.29777,-0.197624,-0.21099,-0.431555,0.709405,-0.354202,-0.120232,-0.286797,-0.483622,-0.709524,-0.536875,0.375042,-0.995785,-0.496589,-0.663797,-1.1822,0.0590277,-1.17331,-0.908981,-0.20378,-1.46555,-0.754454,-1.54526,-1.52549,-0.773258,-0.72144,-0.931538,-1.64273,-0.0309234,-1.63709,-1.0479,0.591712,0.785459,0.549246,0.552553,0.606245,0.32973,0.587636,0.530022,0.571212,0.618603,0.670296,0.631085,0.407323,0.730229,0.621657,0.660113,0.765342,0.485247,0.763744,0.712792,0.550769,0.812381,0.680148,0.824228,0.821345,0.684225,0.672924,0.717387,0.837907,0.50773,0.837138,0.740371
-3899.26,0.889607,0.0808963,6,127,0,3924.58,-0.833602,0.0505091,0.42921,-0.0729728,-0.288422,0.211558,-0.267897,0.484021,-0.519052,-1.3402,-0.345192,0.169573,0.0259284,0.177171,0.253665,-0.206154,-0.536902,-0.4306,-0.333434,-0.477484,0.333445,-0.802336,-0.253768,-0.054045,-0.907627,0.0717015,-0.675254,-1.05715,0.0365572,-1.1211,-0.159927,-0.507455,-0.682653,0.214446,-0.414688,-0.395375,-0.683266,0.321882,-0.857308,-0.578793,-0.0674433,-1.32342,-0.422371,-0.201507,-0.497868,0.570069,-0.505192,0.069149,-0.473071,-0.331516,-0.774975,-0.66042,0.388156,-0.876885,-0.469283,-0.586919,-1.04097,0.208668,-0.973112,-0.732122,-0.0144891,-1.34841,-0.689698,-1.75403,-1.54145,-0.77365,-0.732813,-0.795756,-1.60077,-0.0667919,-1.6338,-1.04977,0.516854,0.78975,0.60405,0.550207,0.621958,0.361221,0.623679,0.48272,0.61611,0.582128,0.684596,0.659355,0.404161,0.706176,0.615214,0.642658,0.739038,0.448021,0.725739,0.675271,0.503622,0.793869,0.6659,0.85246,0.823675,0.68431,0.675422,0.689066,0.832126,0.516692,0.83669,0.74073
-3905.06,0.887087,0.0808963,7,191,0,3919.08,-0.467637,-0.477211,-0.255976,-0.830632,-0.1332,-0.013522,0.0607502,0.651414,0.243131,-0.745366,0.551792,0.514269,0.429698,1.69405,0.471423,0.609854,0.379418,0.298901,0.0628492,0.0556229,1.27672,-0.212901,0.644847,0.439755,-0.194122,0.837866,-0.0225628,-0.16406,0.860663,-0.623897,0.678614,0.257522,-0.111255,0.704776,0.696716,1.0467,-0.154417,1.27068,0.0607852,0.331882,-0.465176,-1.54326,-0.400722,-0.240301,-0.506625,0.8474,-0.462233,-0.0686508,-0.507974,-0.572211,-0.835487,-0.945733,0.542685,-1.00663,-0.325213,-0.454419,-0.903784,0.141816,-0.808201,-0.884486,0.077784,-1.48818,-0.556862,-1.30899,-1.49868,-0.631142,-0.774693,-0.462701,-1.68018,-0.122088,-1.39986,-0.987666,0.614241,0.823938,0.598861,0.559788,0.624015,0.299979,0.613544,0.517156,0.624331,0.639273,0.697514,0.720256,0.367563,0.732361,0.580594,0.611689,0.711727,0.464605,0.691726,0.707751,0.480564,0.815805,0.635726,0.787344,0.817378,0.652748,0.684535,0.613655,0.842929,0.530484,0.802162,0.728627
-3906.19,0.936207,0.0808963,4,31,0,3934.09,-0.478381,-0.46187,-0.33077,-0.785927,-0.132777,-0.017337,0.0950738,0.657029,0.215364,-0.713091,0.510879,0.534912,0.481437,1.61038,0.415253,0.677055,0.393616,0.301328,0.0438979,0.046007,1.25879,-0.210134,0.642603,0.514253,-0.189488,0.815656,-0.0369566,-0.142961,0.842417,-0.582924,0.690491,0.295927,-0.144997,0.704338,0.758893,0.991458,-0.0994843,1.27504,-0.0398841,0.292084,-0.500671,-1.51457,-0.448587,-0.215665,-0.454174,0.752584,-0.513841,-0.00541424,-0.500935,-0.576994,-0.853846,-0.962145,0.431533,-1.0969,-0.423785,-0.468774,-0.988589,0.0262655,-0.911792,-0.960508,-0.033527,-1.54001,-0.515081,-1.23963,-1.50204,-0.597499,-0.693436,-0.498738,-1.59828,-0.0950351,-1.47377,-1.00115,0.622617,0.819738,0.610303,0.553708,0.611631,0.320258,0.625706,0.501354,0.622679,0.640376,0.701373,0.723551,0.39376,0.749678,0.604389,0.615094,0.728809,0.493434,0.713367,0.723223,0.508381,0.823466,0.625997,0.7755,0.817878,0.645084,0.666731,0.622163,0.831778,0.523741,0.813629,0.731285
-3913.09,0.966605,0.0808963,5,31,0,3928.68,-0.672456,-0.549895,-0.22399,-0.682163,-0.116735,0.080738,0.629406,0.569785,0.49262,-0.149735,0.522966,0.347564,0.0285601,1.42099,1.11642,0.105066,0.410637,0.739446,0.00127053,0.305451,1.3247,-0.290023,0.320237,0.323714,0.169832,0.773136,-0.452774,-0.155961,0.337812,-0.784633,0.0502367,0.0470192,0.1645,0.450551,-0.182093,0.883138,-0.106101,1.36499,-0.0298189,0.453197,-0.244663,-1.05812,-0.428337,-0.708029,-1.09373,0.655053,-0.0961241,-0.698687,-0.483594,-0.140517,-1.08773,-0.688656,0.604293,-1.06274,-0.514425,-0.62962,-0.621799,0.0860241,-1.31099,-0.771847,-0.425396,-1.61918,-1.15676,-1.4501,-1.17567,-0.937063,-1.31809,-0.286155,-1.47492,0.205322,-1.34156,-0.734892,0.560862,0.742331,0.605477,0.669965,0.749084,0.341852,0.524013,0.667897,0.618596,0.535072,0.747954,0.665668,0.353362,0.743215,0.625843,0.652403,0.650627,0.478507,0.787678,0.68392,0.604774,0.834682,0.760744,0.810013,0.764168,0.718506,0.788864,0.571055,0.813804,0.448849,0.792747,0.675878
-3898.45,0.871713,0.0808963,4,15,0,3927.9,-0.602399,-0.438652,-0.161064,-0.766821,-0.0837855,0.0410564,0.259064,0.624032,0.225469,-0.163945,0.540537,0.653636,0.128568,1.55438,0.941402,0.306555,0.338358,0.798528,0.0311997,0.0033383,1.28034,-0.311071,0.142438,0.412336,-0.108536,0.722603,-0.0843104,-0.178226,0.717239,-0.721646,0.309178,-0.116304,0.0654871,0.449533,0.0197277,0.706045,-0.015478,1.28367,-0.282752,0.286134,-0.518106,-1.01343,-0.356649,-0.267726,-0.857559,0.773353,-0.0926079,-0.467836,-0.517865,-0.0474543,-0.931032,-0.92457,0.60944,-1.01952,-0.627358,-0.408851,-0.813661,0.0756021,-0.837225,-0.790998,0.0156206,-1.47447,-0.970982,-1.60469,-1.31025,-0.943369,-1.26015,-0.59773,-1.42867,0.00370097,-1.65499,-0.997346,0.626705,0.733692,0.588229,0.566535,0.70215,0.315754,0.523135,0.614871,0.626648,0.511861,0.717285,0.715972,0.352187,0.734878,0.65189,0.600812,0.692889,0.481108,0.697881,0.688045,0.496095,0.813736,0.725315,0.832673,0.787555,0.71978,0.779052,0.645137,0.806695,0.499075,0.839564,0.730536
-3898.79,0.968464,0.0808963,6,79,0,3914.58,-0.34922,-0.358791,-0.190205,-0.574892,-0.180408,-0.00531172,0.0961271,0.474578,-0.220306,-0.453674,0.33309,0.134223,-0.259481,1.41285,0.432869,-0.208416,0.0595095,0.502402,-0.340854,-0.151204,1.07569,-0.243624,0.22483,0.337458,-0.338185,0.514997,-0.235952,-0.191705,0.640018,-0.724452,-0.00374385,-0.359136,-0.391645,-0.0237746,-0.0114491,0.583766,-0.504419,1.01199,-0.281851,-0.233785,-0.568935,-0.936645,-0.346296,-0.316074,-0.942944,0.889853,-0.259982,-0.529683,-0.531675,-0.0667319,-0.972865,-0.896741,0.548154,-0.852014,-0.609376,-0.419973,-0.845712,0.0389097,-0.84638,-0.687805,0.0463285,-1.42839,-0.829806,-1.63356,-1.42351,-0.998878,-1.11805,-0.574287,-1.71065,-0.00109399,-1.39988,-1.16071,0.638517,0.718421,0.585719,0.578367,0.719694,0.29114,0.564632,0.629409,0.629874,0.516677,0.72569,0.710279,0.366293,0.700989,0.647798,0.603477,0.699667,0.490274,0.699807,0.665478,0.48842,0.806651,0.696314,0.836656,0.805888,0.730838,0.753627,0.639752,0.84692,0.500273,0.802165,0.761462
-3902.21,0.809489,0.0808963,5,31,0,3920.73,-0.235827,-0.434345,-0.240955,-0.440097,-0.344127,-0.0534148,0.152252,0.479383,0.148156,-1.07244,0.25332,-0.162498,0.268278,1.2012,0.386263,0.180967,0.227559,-0.020806,-0.0742444,0.122246,1.19741,-0.302915,0.823923,0.329332,-0.0764649,0.708402,-0.249265,-0.218573,0.375702,-0.724502,-0.468159,-0.093106,-0.498227,0.0764439,0.331079,0.607319,-0.219191,0.771637,-0.762447,0.102141,0.033654,-1.39992,-0.492098,-0.341082,-0.398352,0.710813,-0.254993,0.161941,-0.349615,-0.555919,-0.642731,-0.749356,0.656739,-0.997814,-0.345002,-0.60658,-0.535684,0.26587,-0.904769,-0.742561,-0.291156,-1.60167,-1.00034,-1.48053,-1.42297,-0.696747,-0.866076,-0.687979,-1.51982,-0.203859,-1.89483,-0.665716,0.491587,0.802171,0.620601,0.584453,0.598292,0.329419,0.563405,0.459603,0.586524,0.635508,0.655371,0.679038,0.341472,0.730629,0.585405,0.64716,0.630808,0.433921,0.711929,0.677556,0.572279,0.832251,0.731125,0.814652,0.805804,0.667466,0.703928,0.665517,0.820512,0.550789,0.869306,0.660543
-3904.19,0.989753,0.0808963,6,63,0,3917.98,-0.216775,-0.724308,-0.141425,-0.77977,-0.309547,-0.000834637,0.0395188,0.561632,-0.046616,-0.367155,0.598846,0.199634,0.057486,1.53463,0.685374,-0.247822,0.262896,0.713751,-0.120013,0.177791,0.900505,-0.46111,0.261469,0.26238,-0.629407,0.259827,-0.498818,-0.465718,0.463168,-0.724422,-0.0763876,-0.169278,-0.179719,-0.0584562,0.14901,0.875379,-0.349488,1.09306,-0.13348,-0.346983,-0.346229,-0.905552,-0.268284,-0.299259,-0.833198,0.94412,-0.229698,-0.508766,-0.452896,0.0357932,-0.922417,-0.802843,0.579258,-0.921084,-0.577684,-0.4616,-0.924597,0.0268599,-0.970568,-0.724743,0.0284176,-1.34835,-0.896419,-1.75861,-1.35287,-1.14249,-1.12754,-0.48945,-1.81354,-0.0313203,-1.44619,-1.3318,0.585703,0.712089,0.566672,0.574261,0.697031,0.280069,0.557173,0.624517,0.611328,0.491053,0.715534,0.690582,0.359103,0.715263,0.640534,0.613394,0.715978,0.493285,0.725233,0.673651,0.492896,0.793859,0.710213,0.853035,0.794599,0.758137,0.755384,0.619977,0.859789,0.507829,0.809412,0.791138
-3900.36,0.976907,0.0808963,5,31,0,3923.69,-0.437793,-0.333088,-0.0590136,-0.549852,-0.289609,0.0298668,0.00640065,0.506453,-0.207228,-1.30171,0.297376,-0.158002,0.203958,1.20094,0.389141,-0.0486441,-0.0448678,-0.0756013,-0.138807,-0.0603177,1.00894,-0.493159,0.717185,0.318198,-0.146217,0.61596,-0.313403,-0.549386,0.27967,-0.879703,-0.400922,0.0927249,-0.470288,0.245177,0.42918,0.662704,-0.135713,0.822114,-0.654095,0.253051,-0.286012,-1.63455,-0.312371,-0.515173,-0.489121,0.880637,-0.357403,-0.121897,-0.513025,-0.508361,-0.749292,-0.776258,0.608,-1.02389,-0.137653,-0.490181,-0.553423,0.297617,-0.885798,-0.861461,-0.227461,-1.56382,-1.19277,-1.41888,-1.59252,-0.824325,-0.697843,-0.546913,-1.49946,-0.193186,-1.87625,-0.662323,0.571019,0.836792,0.577464,0.626018,0.619899,0.293046,0.588412,0.530436,0.625515,0.624422,0.679024,0.684873,0.352515,0.735729,0.534359,0.620149,0.634929,0.42614,0.708022,0.702966,0.556621,0.826901,0.767237,0.805162,0.83097,0.695154,0.667709,0.633419,0.817493,0.548147,0.86718,0.659782
-3898.29,0.865833,0.0808963,6,127,0,3917.22,-0.6503,-0.0655129,-0.0993551,-0.127292,-0.228577,0.204694,-0.270725,0.397817,-0.652792,-1.30266,-0.226978,0.0574877,-0.000376882,0.480665,0.416701,-0.306724,-0.306873,-0.38077,-0.530983,-0.580156,0.953419,-0.418494,0.218152,0.0450042,-0.203841,0.471526,-0.532134,-0.790233,0.155242,-0.929034,-0.498558,-0.593339,-0.56786,0.0589944,-0.568218,-0.345706,-0.794249,-0.03246,-0.639279,-0.77543,-0.278997,-1.3105,-0.272252,-0.331801,-0.473664,0.844963,-0.279905,-0.109685,-0.240395,-0.286354,-0.939081,-0.709243,0.641672,-0.83268,-0.27072,-0.769442,-0.701657,0.224967,-1.16033,-0.850724,-0.240319,-1.46428,-0.940498,-1.60335,-1.27055,-0.783204,-0.73133,-0.574006,-1.50644,-0.288515,-1.23972,-1.13374,0.5693,0.787597,0.567646,0.582198,0.616251,0.300491,0.569523,0.527394,0.559811,0.571103,0.718914,0.670234,0.344869,0.696921,0.56727,0.6834,0.668555,0.443994,0.761392,0.700719,0.559792,0.812187,0.7192,0.832486,0.780837,0.68637,0.675097,0.639687,0.818533,0.571632,0.775515,0.756528
-3898.12,0.975965,0.0808963,5,31,0,3913.8,-0.553972,0.0176388,0.242341,-0.182648,-0.218268,0.073994,-0.199382,0.510516,-0.761998,-0.933499,-0.279297,-0.253086,-0.339068,0.710742,0.0459854,-0.443697,-0.595688,-0.182455,-0.328043,-0.438884,0.351583,-1.00548,-0.0614949,0.132188,-0.657486,-0.0509916,-0.502292,-0.568659,-0.0198759,-1.17605,-0.315997,-0.2451,-0.616299,-0.0627828,-0.473971,0.276205,-0.623371,0.569201,-1.04699,-0.123846,-0.62227,-1.03673,-0.539737,-0.477622,-0.765281,0.719934,-0.472007,-0.351285,-0.749416,-0.309506,-0.692008,-0.779358,0.215173,-1.2397,-0.488508,-0.36278,-0.850105,-0.125153,-0.819407,-0.586612,-0.236319,-1.52588,-0.853571,-1.32512,-1.40287,-0.861096,-1.1097,-0.42177,-1.54047,-0.0338078,-1.85738,-0.70303,0.650735,0.738218,0.631751,0.617186,0.682499,0.327408,0.615859,0.586929,0.679051,0.576765,0.666413,0.685542,0.446413,0.775513,0.619755,0.589713,0.700589,0.531248,0.69411,0.642587,0.558806,0.821403,0.701316,0.790033,0.802638,0.70289,0.752073,0.603907,0.823534,0.508451,0.864992,0.668859
-3909.89,0.983705,0.0808963,5,63,0,3925.14,-0.611595,0.209392,0.117827,-0.0451638,-0.307526,0.0424248,-0.130108,0.717651,-0.900738,-1.88868,-0.294762,-0.364636,-0.0938286,0.534519,0.573993,-0.912571,-0.424896,-0.0994193,-0.657936,-0.613312,1.30506,-0.33383,0.554412,0.284114,-0.600154,0.60305,-0.54098,-0.85229,0.229837,-1.0253,-0.741253,-0.500293,-0.870911,0.0553566,-0.0723991,0.533194,-0.579572,0.475493,-0.747045,-0.501726,-0.535896,-1.80432,-0.493733,-0.327536,-0.402708,0.653614,0.197631,-0.552567,-0.473517,-0.110453,-0.879111,-0.925046,0.934514,-0.842199,-0.287407,-0.529792,-0.988069,0.320206,-1.1043,-1.11777,-0.253474,-1.69655,-1.1794,-1.70271,-1.65987,-0.688324,-0.834317,-0.316429,-1.61428,-0.178501,-1.6314,-1.06032,0.630857,0.858674,0.620985,0.58116,0.599338,0.342175,0.450752,0.634731,0.616216,0.527585,0.706638,0.716069,0.28201,0.698928,0.571361,0.629435,0.728706,0.420626,0.751065,0.753574,0.563031,0.845084,0.764839,0.845889,0.840221,0.665594,0.697267,0.578454,0.834004,0.544507,0.836361,0.742752
-3904.36,0.849503,0.0808963,5,31,0,3925.66,-0.434898,-0.207781,-0.100772,-0.165564,-0.307647,0.12721,-0.133466,0.572029,-0.846292,-1.02767,-0.0138902,-0.322408,-0.274465,0.305779,0.238783,-0.549209,-0.183029,-0.454905,-0.434423,-0.386233,0.636305,-0.923426,0.1651,0.549777,-0.350603,-0.0131496,-0.381031,-0.710088,0.223746,-0.772851,-0.479613,-0.0321475,-0.480918,-0.328714,-0.724217,0.309116,-0.622892,0.414097,-0.761851,-0.493138,-0.467318,-1.01406,-0.198951,-0.52561,-0.739014,0.523678,-0.378044,-0.259843,-0.21768,-0.451954,-0.811233,-0.6841,0.393441,-1.30417,-0.464451,-0.221389,-0.695609,-0.168275,-0.901515,-0.763072,-0.131925,-1.31653,-0.776605,-1.09372,-1.12886,-1.01613,-1.09081,-0.145211,-1.43191,0.0707074,-1.42046,-0.825862,0.614749,0.733813,0.549574,0.628459,0.67678,0.371992,0.593401,0.564598,0.554206,0.611104,0.692372,0.664653,0.402889,0.786535,0.61407,0.555122,0.667213,0.54197,0.711261,0.68202,0.532934,0.788604,0.684948,0.749081,0.755629,0.734218,0.748533,0.536239,0.807199,0.48233,0.805411,0.695479
-3905.62,0.958468,0.0808963,4,15,0,3929.39,-0.408448,-0.161897,0.050646,-0.242032,-0.397117,0.0959458,-0.333156,0.50561,-0.725457,-0.999842,-0.412622,-0.14023,-0.576081,0.741761,0.445431,-0.904494,-0.59966,-0.102984,-0.672948,-0.473254,0.768885,-0.437646,-0.0843233,-6.38865e-05,-0.771029,0.185174,-0.254862,-0.701504,0.290909,-0.809168,-0.317396,-0.583154,-0.596965,-0.0937124,-0.198927,0.0791006,-0.835649,0.549793,-0.972947,-0.337359,-0.181811,-0.859548,-0.597043,-0.14329,-0.984752,1.00923,-0.0915445,-0.408256,-0.58993,-0.0447161,-0.968364,-0.803288,0.652524,-0.731979,-0.768089,-0.730107,-0.950977,0.182067,-0.661321,-0.641023,0.0289342,-1.31383,-0.644409,-1.8971,-1.377,-0.856436,-0.820556,-0.655783,-1.89186,0.0263694,-1.83501,-0.778756,0.545328,0.702566,0.644979,0.535761,0.72805,0.267131,0.52287,0.60067,0.643349,0.511177,0.724793,0.690677,0.342421,0.675239,0.683107,0.674829,0.721312,0.454608,0.659557,0.654985,0.492767,0.788154,0.655749,0.869563,0.798508,0.701915,0.694354,0.658313,0.868967,0.493408,0.862357,0.685412
-3904,0.942398,0.0808963,5,31,0,3925.81,-0.314147,-0.185326,-0.227253,-0.386816,-0.290324,0.0874241,-0.308494,0.45351,-0.817815,-1.42064,-0.202548,-0.603174,-0.65459,-0.0408427,0.297092,-0.673014,-0.466192,-0.348562,-0.580721,-0.522595,0.739676,-0.832568,0.19022,0.299681,-0.434439,0.600029,-0.58504,-0.797248,0.423493,-1.14106,-0.520888,-0.113682,-0.565045,-0.0860605,-0.262622,0.204275,-1.00478,0.338301,-0.515153,-0.341249,-0.451032,-1.36602,-0.36804,-0.687916,-1.01859,0.141313,-0.177986,-0.35817,-0.489744,-0.336629,-0.86192,-0.794542,0.409348,-1.29301,-0.537645,-0.496578,-0.828534,0.352499,-1.14473,-0.98101,-0.0132903,-1.75527,-0.968091,-1.28241,-1.34344,-0.869082,-0.873372,-0.489273,-1.9678,-0.217934,-1.33624,-0.854796,0.610885,0.796736,0.590985,0.665503,0.734697,0.46473,0.544379,0.588597,0.620046,0.583371,0.703062,0.688806,0.399069,0.784656,0.631264,0.621655,0.696045,0.412777,0.758547,0.727309,0.503323,0.852616,0.724739,0.78286,0.793055,0.704555,0.705447,0.619935,0.877375,0.554269,0.79187,0.701572
-3904.64,1,0.0808963,4,15,0,3916.59,-0.252172,-0.145604,-0.215618,-0.477858,-0.304927,0.0867178,-0.34617,0.45791,-0.738755,-1.38977,-0.0871696,-0.745479,-0.570122,0.168385,0.482183,-0.537444,-0.573768,-0.216743,-0.486791,-0.493688,0.616851,-0.946009,-0.00520819,0.212484,-0.34436,0.361599,-0.587377,-0.632635,0.52062,-1.15274,-0.588444,-0.200225,-0.542087,-0.0885795,-0.114269,0.00883532,-1.03151,0.404277,-0.529575,-0.347027,-0.242013,-1.21578,-0.149476,-0.707663,-0.83071,0.466109,0.110031,-0.0901498,-0.486994,-0.0926992,-0.660416,-0.667804,0.360543,-1.33897,-0.684154,-0.528088,-0.66254,0.192253,-1.07948,-0.740109,0.152502,-1.70721,-1.05705,-1.42666,-1.35855,-0.904796,-0.769964,-0.733823,-2.04699,-0.189057,-1.39598,-0.890422,0.56021,0.771321,0.537299,0.669885,0.696505,0.385538,0.47252,0.522522,0.619398,0.523158,0.659354,0.661011,0.410828,0.792321,0.664665,0.629037,0.659831,0.452084,0.746396,0.67702,0.461948,0.846474,0.742127,0.80638,0.795524,0.711934,0.683513,0.675644,0.885643,0.547124,0.801544,0.708977
-3907.31,0.869484,0.0808963,6,95,0,3926.68,-1.05455,-0.0623557,0.243254,-0.0565185,-0.265051,0.178975,-0.0246675,0.619535,-0.53471,-1.1492,0.313075,-0.110943,-0.156539,0.615414,1.2005,-0.185202,-0.212201,0.140866,0.0606888,-0.0904121,0.940151,-0.688684,0.172715,0.559852,-0.0175718,0.497754,-0.416747,-0.655921,0.640237,-1.10713,-0.306047,0.0866051,-0.110927,0.310926,0.00415336,0.122202,-0.502461,0.609201,-0.3301,-0.157222,-0.563289,-1.56193,-0.201443,-0.849224,-1.0506,0.517441,0.105861,-0.36036,-0.597135,-0.211672,-0.757786,-0.702118,0.519872,-1.22775,-0.511333,-0.384959,-0.595228,0.153065,-1.14558,-0.843231,0.12277,-1.78657,-1.08629,-1.35235,-1.19353,-0.875062,-0.627915,-0.585456,-1.65446,-0.0722583,-1.35251,-0.898871,0.637213,0.82663,0.550191,0.700404,0.740891,0.373451,0.473559,0.589128,0.645001,0.552721,0.680873,0.668657,0.372882,0.773424,0.625119,0.595069,0.644564,0.461808,0.758703,0.699145,0.469346,0.856507,0.747682,0.794514,0.767372,0.705798,0.652016,0.642322,0.839493,0.518057,0.79454,0.710717
-3908.15,0.970789,0.0808963,5,31,0,3923.88,-0.876446,0.0122262,0.258466,-0.0221937,-0.294441,0.131671,-0.174589,0.559757,-0.429722,-0.96064,-0.389097,0.17928,0.146537,0.906772,0.0754029,-0.440084,-0.42671,-0.487709,-0.351979,-0.417288,1.10029,-0.55902,0.164418,0.320938,-0.405424,0.495612,-0.139762,-0.921077,-0.0603255,-0.814977,-0.327831,-0.16951,-0.558285,0.40368,-0.600778,0.525841,-0.352428,0.932056,-0.784943,-0.0414315,-0.28638,-1.17689,-0.785577,-0.264328,-0.537277,0.905876,-0.764075,-0.392425,-0.679238,-0.704249,-0.951821,-0.921733,0.782387,-1.00888,-0.51365,-0.512507,-0.831003,0.261684,-0.733286,-1.04733,-0.48619,-1.42078,-0.926105,-1.49954,-1.49245,-0.578182,-1.2359,-0.193251,-1.43083,0.309219,-1.71939,-0.663983,0.57111,0.764389,0.686881,0.5657,0.631179,0.287844,0.682238,0.596866,0.663569,0.669129,0.721481,0.715395,0.313806,0.7328,0.625662,0.625394,0.696567,0.43495,0.675526,0.740261,0.619209,0.805461,0.716284,0.817506,0.816445,0.640649,0.774849,0.548163,0.807031,0.423305,0.848051,0.660155
-3901.18,0.820853,0.0808963,5,31,0,3923.99,-0.722116,-0.270732,-0.0104051,-0.308331,-0.298838,0.137088,-0.0927871,0.552902,-0.274336,-1.09032,0.0140857,0.187258,0.188779,1.13971,0.638843,-0.446868,-0.276139,0.0773868,0.0445987,-0.399081,1.23938,-0.518972,0.220448,0.258936,0.00907736,0.526226,-0.669587,-0.475165,0.601118,-0.866523,0.0756696,-0.0882232,-0.165991,0.27358,-0.300316,-0.000134204,-0.634574,0.536733,-0.442773,-0.352202,-0.234225,-1.41862,-0.493687,-0.378698,-0.61752,1.03688,-0.328894,-0.50732,-0.637809,-0.247758,-0.676474,-1.01643,0.818323,-1.07396,-0.562706,-0.688817,-0.524719,0.190394,-1.37384,-0.698261,0.0704824,-1.57979,-0.646476,-1.55306,-1.22904,-0.841333,-1.0495,-0.834549,-1.84057,-0.203441,-1.50266,-1.09554,0.55829,0.805123,0.620975,0.593559,0.649654,0.261753,0.58149,0.624178,0.654258,0.561625,0.662951,0.734277,0.30612,0.745349,0.637078,0.665704,0.628251,0.452545,0.797999,0.667802,0.482387,0.829174,0.656216,0.825355,0.773651,0.698746,0.74068,0.697316,0.863016,0.550686,0.817971,0.749423
