# 0.167588, 0.0995757, 0.0870805, 0.0870888, 0.0133486, 0.00626059, 0.148095, 0.0199517, 0.213539, 0.198494, 0.193312, 0.21947, 0.194355, 0.208643, 0.207297, 0.21752, 0.197412, 0.193322, 0.186417, 0.194589, 0.186859, 0.181208, 0.199885, 0.199166, 0.190209, 0.189518, 0.190132, 0.191845, 0.181763, 0.189714, 0.210391, 0.20443, 0.188611, 0.205077, 0.196623, 0.196618, 0.179759, 0.186031, 0.180885, 0.19002, 0.218338, 0.642953, 0.218325, 0.219887, 0.219608, 0.220039, 0.218811, 0.21884, 0.219511, 0.220592, 0.220287, 0.218714, 0.219589, 0.22048, 0.220089, 0.219855, 0.220802, 0.218896, 0.220372, 0.220336, 0.220746, 0.220484, 0.219258, 0.218537, 0.220858, 0.220348, 0.220711, 0.219548, 0.219288, 0.219482, 0.221283, 0.219387, 0.219508, 0.219699
35.2707,0.997989,0.00313476,12,5119,0,3.50591,0.246943,0.0222866,-0.203338,-0.461489,-0.200756,0.247862,-0.525529,0.481313,-1.24413,-1.04909,-0.948709,-0.223537,-0.283238,-0.31142,0.14061,-0.343444,-0.550337,-0.66574,-0.971757,-1.21492,0.571108,-0.732797,-0.474802,0.0821187,-0.569977,0.221132,-0.341748,-1.15322,-0.451398,-1.73983,-1.06562,-0.921378,-0.65266,0.0317807,-0.655343,-0.19823,-0.960735,0.377583,-0.968038,-0.323525,-0.712179,0.0796921,-0.712403,-0.663314,-0.71948,-0.766087,-0.785498,-0.658861,-0.790245,-0.643825,-0.74878,-0.661091,-0.71023,-0.613449,-0.625155,-0.674558,-0.710453,-0.712802,-0.601917,-0.727043,-0.790719,-0.682473,-0.823957,-0.737661,-0.616088,-0.76932,-0.832854,-0.819814,-0.800999,-0.831728,-0.751496,-0.751163,-0.723342,-0.611609,0.186334,-0.0218874,0.113692,0.332474,0.267082,1.17879,0.426709,0.863696,0.610215,0.51935,-0.364183,-0.22613,1.13549,-0.25839,0.00209245,0.136901,-0.237103,0.842764,-0.123382,-0.300082,0.0393676,-1.37175,-0.917287,-1.27197,-0.733341,-0.239508,-0.0578708,0.341988,-0.981675,0.825343,-0.890828,-0.0336564
37.7169,0.998763,0.00313476,9,511,0,10.8781,0.395227,0.377221,-0.156732,-0.519958,-0.0653349,0.192649,-0.479609,0.548888,-1.37072,-1.22618,-0.821559,-0.343699,-0.521078,-0.144305,-0.282825,-0.613754,-0.811231,-0.416043,-0.923342,-1.34764,0.335556,-0.915976,-0.554118,-0.214534,-0.335131,0.199699,-0.544953,-1.10667,-0.126518,-1.25016,-0.556195,-0.989446,-0.594588,-0.351672,-0.627693,-0.114718,-0.666262,0.458695,-0.988948,-0.350746,-0.799334,0.0772123,-0.790541,-0.834391,-0.849394,-0.867051,-0.869182,-0.839291,-0.90567,-0.78902,-0.873987,-0.75353,-0.722723,-0.825984,-0.885206,-0.740717,-0.78753,-0.860554,-0.840545,-0.671464,-0.728446,-0.860975,-0.666978,-0.74954,-0.937503,-0.780769,-0.717856,-0.730521,-0.694889,-0.721165,-0.908938,-0.78741,-0.857816,-0.819423,0.115595,0.0169094,0.544973,0.522081,0.454833,1.47344,0.495113,0.687899,0.587244,0.990418,0.0712016,-0.00506297,0.9675,-0.313312,0.161339,0.139582,0.109488,0.850277,-0.137599,-0.268772,0.48147,-0.682105,-0.450844,-1.04647,-0.563769,-0.494869,-0.0402225,0.454119,-0.504017,0.885459,-0.794761,-0.0873502
32.9154,0.999264,0.00313476,8,511,0,7.7249,0.380701,0.260405,-0.0656339,-0.368787,-0.0860616,0.177001,-0.333885,0.568632,-1.19461,-1.08068,-1.05276,-0.303938,-0.501073,0.0374571,-0.331007,-0.597853,-0.643402,-0.556041,-0.778476,-1.04421,0.485033,-1.00736,-0.579911,-0.368477,-0.503681,0.142713,-0.536133,-0.95988,-0.469819,-1.39019,-0.879058,-1.24959,-0.953766,-0.350333,-0.609475,-0.1348,-0.925024,0.346506,-1.21892,-0.579792,-0.806687,0.0885005,-0.891276,-0.65903,-0.828827,-0.795294,-0.924999,-0.865395,-0.744939,-0.777048,-0.8008,-0.820588,-0.724013,-0.80908,-0.847423,-0.747874,-0.939982,-0.816458,-0.864342,-0.581754,-0.836726,-0.842985,-0.735495,-0.802107,-0.946909,-0.841809,-0.841027,-0.741851,-0.764876,-0.873263,-0.911958,-0.810653,-0.930716,-0.695573,0.15654,0.0268505,0.140606,0.460108,0.331279,1.48496,0.317331,0.586815,0.59204,0.68992,0.0784202,0.117604,1.16484,-0.366118,0.133139,0.0221277,0.0061381,0.847064,-0.0754024,-0.0855404,0.178432,-0.794532,-0.640836,-1.22525,-0.813721,-0.362744,0.0335232,0.483654,-0.688622,0.854579,-0.940447,-0.210151
31.4253,0.999153,0.00313476,8,511,0,8.44684,0.504705,-0.0658579,-0.184323,-0.684962,-0.0193896,0.202647,-0.326126,0.456919,-0.776071,-1.00427,-0.646424,-0.126908,-0.388227,0.186249,0.0510388,-0.208917,-0.27429,-0.249225,-0.815086,-1.23939,0.475142,-0.810093,-0.864781,-0.18212,-0.299766,0.281712,-0.709805,-1.23332,-0.47524,-1.61225,-0.535727,-1.08575,-0.692752,-0.200387,-0.65342,-0.339431,-1.07198,0.178803,-0.943018,-0.366472,-0.703123,0.0907811,-0.819133,-0.649647,-0.736162,-0.858409,-0.784712,-0.861438,-0.747106,-0.607523,-0.695605,-0.754088,-0.783381,-0.590193,-0.763752,-0.743583,-0.828335,-0.636537,-0.607228,-0.550355,-0.758358,-0.651584,-0.671561,-0.819624,-0.80163,-0.747778,-0.667659,-0.659288,-0.633826,-0.572512,-0.802602,-0.633558,-0.726675,-0.7233,0.311055,-0.134798,0.405153,0.339637,0.256477,1.45785,0.491515,0.677932,0.786767,0.814202,-0.164852,-0.194925,1.20324,-0.0906884,0.0335721,0.318049,0.227261,1.01534,-0.193837,-0.298627,0.245745,-0.903112,-0.502229,-1.10044,-0.681372,-0.386124,-0.0404201,0.268039,-0.876123,0.598636,-0.737682,-0.140596
30.4268,0.999879,0.00313476,9,511,0,19.8292,0.603648,-0.109723,-0.191678,-0.758363,-0.0322869,0.150377,-0.648657,0.516795,-0.975568,-1.08154,-0.851859,-0.0403084,-0.535835,0.120482,-0.0822621,-0.213029,-0.391048,-0.149161,-1.02391,-1.30394,0.37859,-0.804964,-0.75505,-0.453328,-0.588016,-0.17319,-0.645092,-0.9488,-0.570546,-1.68222,-0.808386,-1.34745,-0.705466,-0.452538,-0.42499,0.234815,-0.816888,0.424166,-1.17505,-0.564136,-0.736929,0.0878667,-0.684645,-0.630393,-0.59129,-0.771078,-0.748639,-0.7176,-0.706926,-0.722392,-0.756119,-0.644665,-0.802161,-0.625708,-0.742156,-0.732846,-0.783919,-0.834811,-0.734088,-0.681371,-0.742067,-0.778216,-0.644154,-0.677539,-0.650271,-0.648134,-0.966436,-0.781856,-0.666872,-0.585675,-0.79148,-0.762602,-0.687122,-0.631476,0.0366567,-0.244682,0.101171,0.499739,0.113811,1.25283,0.414376,0.652766,0.577768,0.823601,-0.365053,-0.362748,1.09534,-0.102681,0.0581464,0.0709541,-0.0190094,0.55277,-0.0945014,-0.0750938,0.134368,-0.997035,-0.794226,-1.41353,-0.728137,-0.616378,-0.00705363,0.643542,-0.719438,0.707511,-1.06182,-0.416699
37.7913,0.997772,0.00313476,10,1535,0,1.68387,0.618958,-0.330212,-0.44003,-0.814232,-0.119309,0.189405,-0.610369,0.467768,-0.917254,-1.01423,-0.838055,-0.0532492,-0.453732,-0.0406523,-0.228405,-0.426724,-0.154822,-0.402046,-0.731578,-1.07521,0.522864,-0.943567,-0.639601,-0.313875,-0.406972,0.20989,-0.702038,-1.11264,-0.339012,-1.57324,-0.567939,-1.09897,-0.590521,-0.29873,-0.675567,-0.27343,-0.769301,0.419053,-1.52932,-0.515474,-0.617146,0.0760198,-0.636205,-0.585066,-0.591947,-0.592153,-0.651845,-0.59758,-0.657366,-0.657083,-0.688383,-0.653463,-0.601671,-0.630448,-0.581333,-0.691527,-0.783073,-0.665998,-0.714537,-0.611427,-0.713511,-0.698666,-0.575143,-0.650447,-0.608322,-0.505587,-0.765634,-0.71251,-0.658695,-0.549772,-0.75727,-0.581343,-0.588883,-0.567335,0.187914,-0.19082,0.0483739,0.405931,0.0441667,1.14212,0.0703669,0.503621,0.789937,0.557296,-0.199653,-0.232532,1.09549,-0.424412,-0.0768677,-0.086203,-0.0140316,0.81654,-0.377149,-0.326306,0.189864,-1.11728,-0.505452,-1.33299,-0.664138,-0.527726,-0.219858,0.148254,-0.765313,0.743689,-1.467,-0.326774
44.0406,0.994791,0.00313476,9,511,0,-6.61442,-0.660246,0.642475,0.759442,0.48926,-0.266909,0.0591937,-1.23504,0.445083,-1.5285,-1.70596,-1.04674,-1.12027,-0.694276,-0.3513,-0.807349,-1.04537,-0.799515,-0.597769,-1.4618,-1.21103,-0.231827,-1.68219,-0.927624,-0.547723,-1.29766,-0.698632,-1.32783,-1.67684,-1.12385,-1.99745,-1.57991,-1.52255,-1.37588,-1.28576,-0.947628,-0.703686,-1.42792,-0.104696,-1.74973,-1.39788,0.318268,0.0547609,0.387003,0.305464,0.329427,0.355089,0.247301,0.321736,0.431156,0.326694,0.341265,0.359284,0.251976,0.338198,0.324033,0.345309,0.342456,0.314605,0.344318,0.415592,0.421216,0.33703,0.383712,0.224203,0.306888,0.295036,0.328767,0.375363,0.336176,0.347688,0.378187,0.403777,0.394045,0.297674,-0.813418,-1.25669,-0.821005,-0.756756,-0.608677,0.172865,-0.802691,-0.356855,-0.443287,-0.208918,-1.30008,-1.08316,0.019059,-1.55092,-1.06339,-0.70401,-1.08422,-0.371625,-1.26663,-1.31239,-0.970832,-2.00755,-1.53878,-2.14475,-1.63924,-1.53219,-1.1204,-0.952573,-1.88219,-0.206164,-2.0735,-1.43892
50.6314,0.996981,0.00313476,9,767,0,-7.64525,-0.617407,0.378789,0.50496,0.248312,-0.246849,0.178774,-1.14888,0.428057,-1.59904,-1.66775,-0.995383,-0.682844,-0.778474,-0.440618,-0.469924,-1.19233,-0.873476,-0.773236,-1.24895,-1.46147,0.0246015,-1.27913,-1.01695,-0.514536,-1.20063,-0.472171,-1.4187,-1.60589,-1.03034,-1.77828,-1.40822,-1.45443,-1.37445,-0.998208,-0.970793,-0.525149,-1.45691,-0.309403,-1.50305,-1.05542,0.225501,0.049978,0.207663,0.247613,0.280966,0.324175,0.195549,0.233443,0.295395,0.291578,0.286661,0.286954,0.239111,0.182741,0.235464,0.206583,0.272757,0.274092,0.239608,0.341067,0.182218,0.329436,0.170192,0.151638,0.195079,0.193822,0.275154,0.271309,0.308351,0.189375,0.244187,0.29552,0.305833,0.236,-0.787792,-1.22637,-0.636708,-0.568836,-0.797461,0.318088,-0.687799,-0.529691,-0.394115,-0.263704,-1.19753,-1.19331,0.300503,-1.11386,-0.974619,-0.739236,-1.08339,-0.125871,-1.44226,-1.10093,-0.844949,-1.74375,-1.45711,-2.11681,-1.70494,-1.43707,-0.845418,-0.470174,-1.83994,-0.242117,-1.7654,-1.05628
43.5431,0.99985,0.00313476,10,1023,0,-10.6187,0.0872846,-0.631903,-0.690667,-1.08265,-0.13982,0.166502,-0.510193,0.499105,-1.14831,-0.934732,-0.66845,-0.168416,-0.468649,0.359158,0.0728086,-0.409978,-0.391397,-0.418656,-0.824596,-0.905121,0.483611,-1.02372,-0.703343,-0.320067,-0.619646,0.0123231,-0.607684,-1.08361,-0.466737,-1.71614,-0.881082,-0.959949,-0.771554,-0.187493,-0.606467,-0.343684,-0.690203,0.491586,-1.12722,-0.439621,0.271089,0.0610932,0.248793,0.323968,0.268132,0.140899,0.252996,0.210191,0.335333,0.28443,0.273821,0.283921,0.299108,0.364826,0.322542,0.344026,0.269637,0.314619,0.304048,0.199254,0.368971,0.243013,0.356986,0.418795,0.34943,0.355925,0.266427,0.310291,0.236271,0.373962,0.291178,0.251927,0.265096,0.326816,-0.902542,-0.963702,-0.679027,-0.5133,-0.823623,0.640406,-0.46006,-0.313625,-0.333615,-0.343785,-1.13969,-0.966966,0.230678,-1.33931,-1.02333,-0.92179,-1.02769,-0.200734,-1.09548,-1.14155,-0.770939,-2.10579,-1.62984,-2.05619,-1.67981,-1.22238,-1.06079,-0.837881,-1.56298,-0.0608798,-1.93163,-1.09593
33.5463,0.998244,0.00313476,10,2047,0,5.74607,0.424666,-0.320542,-0.313665,-1.0005,-0.122197,-0.0239247,-0.675693,0.495654,-1.04819,-1.44765,-0.692232,-0.831965,-1.3059,0.548905,-0.521702,-0.645698,-0.335667,-0.335357,-0.990044,-1.10755,0.143753,-1.14052,-0.749572,-0.710986,-1.16499,-0.195775,-1.26466,-1.21479,-1.03746,-1.7321,-0.669441,-1.18849,-0.981752,-0.703508,-0.0237047,0.330837,-0.937074,0.467297,-0.851028,-0.38166,0.105489,0.0645094,0.113614,0.0582852,0.129608,0.154059,0.14936,0.108186,0.0704422,0.0735993,0.258677,0.188582,0.0498115,0.0471992,0.201535,0.158601,0.0819006,0.0657334,0.0842522,0.162458,0.0960172,0.151117,0.0705132,0.178735,0.212162,0.132373,0.182637,0.127378,0.0671781,0.230292,0.0966656,0.0589286,0.130848,0.200885,-0.761624,-1.23175,-0.6297,-0.553282,-1.20548,0.69704,-0.40731,-0.320272,-0.213393,-0.198147,-0.85477,-1.08982,0.222152,-1.11689,-0.899217,-0.767976,-1.05271,-0.082527,-1.22208,-1.13543,-1.00387,-1.77319,-1.19919,-2.02193,-1.6509,-1.31388,-0.804458,-0.484766,-1.74466,-0.229789,-1.59887,-1.00006
36.6118,0.992466,0.00313476,9,1023,0,-2.60118,0.299138,0.129555,-0.546801,-1.2534,-0.0416395,-0.00849653,-0.440733,0.658442,-1.00632,-1.66965,-0.884925,-0.799172,-1.38962,0.326626,-0.61546,-0.622723,-0.490791,-0.4768,-1.21889,-1.35862,0.782845,-0.644254,-0.572581,-0.465785,-0.582156,0.324163,-0.805033,-0.746093,-0.599334,-1.35495,-0.0788801,-0.963803,-0.631548,0.0119689,0.31341,0.453335,-0.668953,0.955495,-0.556468,-0.04606,-0.0114956,0.0570058,0.0342329,0.0577876,-0.00806852,0.0852551,0.0550547,0.0284959,-0.0299131,0.00699802,-0.0150128,0.109976,0.00530111,0.0029767,-0.113276,0.0382305,0.0433225,0.00350113,0.00608263,0.0692621,0.0335853,-0.0382628,-0.0525099,0.0235376,-0.0112927,0.0239203,0.0423285,0.0457125,0.0571989,-0.00157823,-0.0395578,-0.0503028,0.0165322,0.0187312,-0.516495,-1.20356,-0.471437,-0.310997,-0.962535,0.76894,-0.183269,-0.119308,-0.0569456,-0.037865,-0.779924,-0.9604,0.523385,-0.922375,-0.910094,-0.771036,-0.829727,0.0765781,-1.07635,-1.00557,-0.874063,-1.65512,-1.01778,-2.00619,-1.61795,-0.954061,-0.712052,-0.584003,-1.70287,-0.0411134,-1.57003,-1.01551
37.557,0.999975,0.00313476,9,511,0,-2.689,-0.544013,0.637478,0.348215,-0.216942,-0.03842,0.0457711,-0.486622,0.566235,-0.986069,-0.934622,-0.679007,-0.309804,-0.27642,0.276266,-0.525396,-0.302656,-0.487656,-0.320785,-1.13441,-1.00199,0.498006,-0.562742,-0.493657,-0.221152,-0.473244,0.176341,-0.812579,-1.04321,-0.0683573,-1.63342,-0.637584,-0.897809,-0.509151,-0.483149,-0.166923,0.354839,-0.758192,0.85973,-1.06559,-0.0339791,-0.0858023,0.0530758,-0.167536,-0.0394801,0.0143115,-0.0735307,-0.159638,-0.120231,-0.0643728,-0.110477,-0.135387,-0.140479,-0.0656863,-0.0885694,-0.151308,-0.0831063,-0.11828,-0.184128,-0.147718,-0.0953253,-0.16433,-0.0287265,-0.0415492,-0.102356,-0.0367257,-0.104925,-0.180058,-0.11157,-0.191552,-0.0687839,-0.0479266,-0.123847,-0.242896,-0.134472,-0.675363,-0.699427,-0.438739,-0.161455,-0.130824,0.596742,-0.428703,-0.033024,-0.228604,-0.0570375,-0.977853,-0.775809,0.398545,-0.679422,-0.611525,-0.416474,-0.615346,0.0878372,-0.976595,-1.08907,-0.181906,-1.77045,-1.33076,-1.68646,-1.24615,-1.25496,-0.779132,-0.268327,-1.48542,0.220534,-1.77404,-0.701728
47.022,0.999925,0.00313476,9,1023,0,-8.94812,-0.589331,0.597696,0.307492,-0.167959,-0.0798792,0.063533,-0.265565,0.579067,-0.896862,-1.16707,-0.885934,-0.322921,-0.38409,0.45161,-0.453969,-0.297405,-0.666495,-0.154957,-0.985819,-1.05923,0.699352,-0.812983,-0.479681,-0.308675,-0.207815,0.263776,-0.623186,-0.948435,-0.246223,-1.435,-0.572316,-1.01543,-0.679177,-0.172373,-0.313828,0.250099,-0.857436,0.801362,-0.773484,-0.268653,-0.0920482,0.0484038,-0.0990048,-0.035868,0.0189432,-0.0790788,-0.200422,-0.0569855,-0.118931,-0.0567008,-0.146201,-0.0730422,-0.0663363,-0.0420261,-0.149457,-0.0527849,-0.0842005,-0.155231,-0.148378,-0.0871708,-0.149343,-0.0626062,-0.0315184,-0.0630782,-0.00825253,-0.127518,-0.140095,-0.0959906,-0.158135,-0.0642991,-0.0410682,-0.133059,-0.182946,-0.126912,-0.531719,-0.927295,-0.66724,-0.200447,-0.29897,0.805434,-0.438891,0.0139687,-0.408747,0.112554,-0.877918,-0.869823,0.554546,-0.993587,-0.694385,-0.621155,-0.409645,0.141752,-0.870578,-1.01344,-0.420318,-1.65791,-1.22031,-1.86195,-1.41829,-0.95224,-0.88838,-0.347234,-1.60787,0.20233,-1.48487,-0.895419
31.3585,0.998009,0.00313476,9,1023,0,3.15531,0.0903679,-0.189137,-0.159025,-0.439177,-0.207141,0.0647706,-0.270499,0.521787,-0.767975,-0.997107,-0.230652,-0.25861,0.15844,0.297323,0.225213,-0.354947,-0.294917,-0.0870662,-0.917244,-0.643971,0.96006,-0.544025,-0.160656,-0.0935015,-0.518214,0.339046,-0.706243,-1.03511,-0.529134,-1.26552,-0.9476,-1.02818,-1.05197,-0.336618,-0.294578,0.00434785,-0.673454,0.417357,-0.937234,-0.241132,-0.23959,0.0596631,-0.2861,-0.291283,-0.35056,-0.273756,-0.170689,-0.269707,-0.193126,-0.309123,-0.1943,-0.215103,-0.198428,-0.236363,-0.131179,-0.25755,-0.161889,-0.181268,-0.178788,-0.284351,-0.199305,-0.260214,-0.312883,-0.270312,-0.38859,-0.315624,-0.282686,-0.288625,-0.274509,-0.138492,-0.249243,-0.273407,-0.226248,-0.14434,-0.2415,-0.695749,-0.0839461,-0.0614759,0.158727,0.694464,0.14385,0.132076,-0.0469393,0.18623,-0.857883,-0.573218,1.04679,-0.550127,-0.355168,-0.3416,-0.479377,0.484851,-0.785556,-0.841413,-0.518358,-1.38133,-1.11296,-1.70834,-1.45364,-0.743974,-0.569442,-0.329591,-1.20445,0.178994,-1.36696,-0.451433
47.4204,0.999739,0.00313476,9,511,0,-5.15153,-0.264426,0.0298068,0.341227,-0.230594,-0.172313,0.331036,-0.863156,0.612449,-1.42368,-1.71095,-1.14908,-0.302019,-0.424223,-0.460739,-0.164775,-0.83704,-1.04702,-0.818512,-1.2571,-1.59579,0.0897854,-1.49239,-1.32422,-0.539399,-0.995771,-0.432362,-1.07596,-1.96678,-1.33107,-2.04674,-1.12958,-1.31205,-0.824541,-0.383238,-1.40353,-0.946195,-1.38019,-0.0348458,-1.32149,-0.975519,-0.134355,0.0382349,-0.121956,-0.182783,-0.232269,-0.12248,-0.0841187,-0.139398,-0.107812,-0.13376,-0.141796,-0.130672,-0.0612411,-0.174895,-0.208151,-0.180251,-0.134753,-0.111387,-0.158307,-0.148256,-0.0892974,-0.166986,-0.119509,-0.130834,-0.144012,-0.144525,-0.154734,-0.249428,-0.155601,-0.124384,-0.119279,-0.194019,-0.0929576,-0.0872343,-0.306717,-1.0584,-0.348035,-0.290487,-0.299286,0.825792,-0.384915,-0.0300511,-0.161728,0.0878416,-1.08302,-0.857927,0.850157,-0.809246,-0.520644,-0.334713,-0.552394,0.377152,-0.730869,-0.840267,-0.633877,-1.45486,-1.19484,-1.80556,-1.08637,-0.926962,-0.728419,-0.320225,-1.47245,0.393476,-1.32951,-0.801009
47.54,0.999967,0.00313476,9,511,0,-0.930094,-0.0408255,-0.156403,0.0474019,-0.22699,-0.408197,0.197073,-0.871586,0.434313,-1.50594,-1.43032,-0.907114,-0.835601,-0.505611,-0.092237,-0.312089,-1.50012,-0.813135,-0.687475,-0.958003,-1.29079,0.0949651,-1.48162,-0.853952,-0.258399,-1.07589,-0.295004,-0.818212,-1.8158,-1.21173,-1.95791,-1.43803,-1.31392,-1.24034,-0.912954,-0.949696,-0.683771,-1.09619,-0.102757,-1.176,-0.977138,0.052808,0.0388551,0.0126226,0.116427,0.0821548,0.0415912,-0.0181651,0.0828407,-0.0144352,0.0522505,0.0672579,0.0697918,0.0285964,0.052835,0.042746,0.0987979,0.0496937,0.0173408,0.0232973,0.0310105,0.0437507,0.0640522,0.107693,0.110537,0.0621095,0.068739,0.0523063,0.104815,0.0514397,0.0378387,0.01232,0.105867,0.121766,0.00693215,-0.262742,-0.700184,-0.4123,-0.449716,-0.438204,0.965524,-0.475017,-0.404107,-0.118754,0.0567983,-0.774181,-0.94565,0.546618,-1.2129,-0.887084,-0.536,-0.788052,0.273065,-0.7632,-1.08392,-0.909748,-1.90539,-1.2749,-2.16527,-1.54287,-1.29615,-0.794056,-0.644546,-1.58416,0.0553778,-1.4644,-0.833138
66.8336,0.999967,0.00313476,8,511,0,-31.969,-0.141847,-0.0242622,0.0575662,-0.161194,-0.381753,0.109522,-0.828061,0.472355,-1.45425,-1.42192,-0.784845,-0.918738,-0.571442,0.0762687,-0.308319,-1.4041,-0.681703,-0.558279,-1.01798,-1.14388,0.227456,-1.19264,-0.567969,-0.132634,-0.827292,0.0412882,-0.716692,-1.40544,-0.815791,-1.7208,-1.46006,-1.30601,-1.15099,-0.870105,-1.01749,-0.236545,-1.1463,-0.0190515,-1.0652,-0.908854,0.0667753,0.0209557,0.0693699,0.0976641,0.0962555,0.0435028,0.0526555,0.0685321,0.0786232,0.0905705,0.108252,0.0788283,0.0374506,0.0569819,0.0478802,0.0907679,0.0551464,0.0309337,0.0343522,0.0413399,0.050533,0.0609194,0.0987478,0.10226,0.0621512,0.0676326,0.057889,0.0906426,0.0507542,0.0455645,0.0275914,0.0905294,0.10776,0.0235026,-0.497598,-0.870304,-0.528096,-0.539509,-0.564844,0.784713,-0.44235,-0.510308,-0.238313,-0.06823,-0.902507,-1.02711,0.409852,-1.18133,-0.913738,-0.557467,-0.723312,0.332557,-0.830458,-1.03576,-0.773376,-1.91168,-1.43486,-2.22956,-1.56129,-1.28105,-1.22364,-0.551572,-1.8048,-0.148087,-1.53706,-0.976325
60.4317,0.98642,0.00313476,11,4095,0,-25.753,-0.0586863,-0.0296363,-0.122716,-0.626185,-0.0286476,0.113091,-1.09251,0.629704,-1.40714,-1.56672,-1.19996,-0.993559,-0.919798,-0.0643795,-0.636125,-1.19544,-0.890421,-0.765003,-1.31987,-1.60419,-0.0754093,-1.68448,-1.34127,-1.0104,-1.15367,-0.224693,-1.249,-1.7242,-1.32331,-2.40328,-1.20739,-1.65096,-1.1179,-0.794054,-1.04933,-0.587754,-1.39075,0.0887073,-1.25957,-0.698749,0.445762,0.0270521,0.414615,0.433731,0.422695,0.394278,0.42808,0.448398,0.422303,0.419736,0.458003,0.429777,0.420757,0.475928,0.441932,0.465082,0.441531,0.436995,0.420375,0.410034,0.457388,0.457828,0.454145,0.512295,0.446646,0.493987,0.461895,0.465668,0.484632,0.425804,0.430768,0.442453,0.449915,0.390909,-1.09659,-1.39144,-0.941937,-1.04096,-0.890287,0.332417,-0.72204,-0.994483,-0.618387,-0.489468,-1.28219,-1.35667,-0.0270543,-1.64896,-1.22768,-1.11249,-1.21607,-0.168168,-1.32774,-1.55692,-1.28546,-2.38294,-1.76275,-2.27753,-1.70595,-1.48702,-1.30744,-0.854034,-1.89255,-0.268488,-1.74736,-1.1562
57.256,0.999942,0.00313476,10,2047,0,-19.268,-0.60897,0.170396,0.0186951,0.0675056,-0.0396232,0.263267,-1.17277,0.616106,-1.77709,-1.53864,-1.31783,-0.273884,-1.03717,-0.558404,-0.352614,-0.550969,-0.905526,-1.01947,-1.16959,-1.70549,-0.103767,-1.51375,-1.39447,-0.705302,-1.00121,-0.409252,-1.48022,-1.78755,-0.924567,-2.17729,-1.44132,-1.88473,-1.71479,-0.838648,-1.68479,-1.26979,-1.84328,-0.595911,-1.94227,-1.39997,0.439022,0.0335956,0.457376,0.449732,0.479275,0.436227,0.436033,0.443663,0.46853,0.495139,0.419669,0.419828,0.395471,0.454033,0.443305,0.463189,0.438927,0.412635,0.401573,0.371167,0.48505,0.448158,0.431113,0.514278,0.414667,0.450574,0.450935,0.428705,0.462535,0.406444,0.376003,0.402996,0.428506,0.36219,-1.34344,-1.39892,-0.956818,-0.655855,-1.20592,0.10139,-0.787858,-0.375736,-0.525141,-0.634239,-1.32704,-1.35901,-0.162565,-1.59031,-1.25618,-1.07902,-1.32005,-0.456749,-1.82166,-1.57501,-0.997894,-2.27483,-1.69681,-2.2387,-2.01549,-1.39131,-1.20861,-0.804899,-1.91784,-0.363617,-1.99746,-1.41318
59.6342,0.998481,0.00313476,9,1023,0,-30.1959,-0.466338,0.697704,0.610091,0.150349,-0.152788,0.134397,-1.13035,0.466207,-1.89498,-1.77672,-1.25405,-1.02702,-1.02354,-0.596426,-0.656776,-1.12186,-0.98673,-1.24667,-1.57471,-1.62378,-0.541456,-1.5341,-1.23558,-0.932955,-1.14807,-0.528251,-1.52399,-1.5293,-0.930125,-1.90225,-1.65134,-1.79576,-1.56876,-1.05708,-1.07509,-0.761217,-1.50443,-0.185395,-1.67384,-1.12553,0.218075,0.0280229,0.207099,0.248044,0.239373,0.276316,0.21096,0.241114,0.193822,0.188794,0.181362,0.242507,0.179793,0.150857,0.20665,0.280699,0.212547,0.221282,0.19343,0.186616,0.257223,0.203419,0.250966,0.222214,0.248253,0.221452,0.218779,0.241183,0.206854,0.227245,0.23524,0.238987,0.142074,0.187646,-0.942571,-1.07697,-0.581754,-0.577396,-0.632491,0.347212,-0.41257,-0.285167,-0.239738,-0.481006,-1.14008,-1.00751,-0.109846,-1.17097,-0.924797,-0.834938,-0.838404,-0.0530674,-1.30148,-0.932174,-0.554539,-1.62003,-1.74539,-2.26953,-1.83712,-1.41626,-0.990051,-0.719752,-1.78155,-0.160054,-1.87627,-1.16611
60.8273,0.996909,0.00313476,10,1279,0,-19.5734,0.373459,-0.7491,-0.39564,-0.780432,-0.334198,0.228784,-1.33338,0.449658,-2.05889,-1.84615,-1.49297,-0.861101,-0.84622,-0.603137,-0.292305,-1.19953,-1.06687,-1.01739,-1.26765,-1.7062,-0.555523,-1.56678,-1.03257,-0.971868,-1.35352,-0.537546,-1.65054,-2.13181,-1.06587,-2.18555,-1.62083,-1.52927,-1.53609,-1.09803,-1.54738,-1.00831,-1.57062,-0.548498,-1.6081,-1.1051,0.36092,0.0302708,0.329493,0.354533,0.37343,0.328536,0.378334,0.349926,0.382756,0.383912,0.356717,0.370813,0.322113,0.313991,0.372631,0.390937,0.36622,0.35742,0.36254,0.329461,0.41148,0.324839,0.381834,0.358651,0.418048,0.419397,0.412602,0.34366,0.387086,0.33013,0.363183,0.382688,0.319397,0.351359,-1.05292,-1.32766,-1.09971,-0.759337,-0.937763,0.318453,-0.639864,-0.381496,-0.510227,-0.419895,-1.26388,-1.43548,-0.0784374,-1.23947,-0.884946,-1.15927,-1.07799,0.0348508,-1.56562,-1.35786,-0.711325,-2.03525,-1.60755,-2.34655,-1.90405,-1.59946,-1.33792,-0.894152,-2.02296,-0.404425,-1.89705,-1.04003
