# 0.114382, 0.117188, 0.0946308, 0.530786, 0.550697, 0.460534, 0.731938, 0.616636, 0.392616, 0.76784, 0.373287, 0.402857, 0.686118, 0.63766, 0.54585, 0.569356, 0.51357, 0.296675, 0.361884, 0.447025, 0.375761, 0.478052, 0.745754, 0.487768, 0.905387, 0.283375, 0.667292, 0.453385, 0.443663, 0.332255, 0.509828, 0.464567, 0.578162, 0.458139, 0.465312, 0.0491366, 0.0302828, 0.173675, 0.187373, 0.199988, 0.18085, 0.164712, 0.186757, 0.172729, 0.297205, 0.245926, 0.171635, 0.185122, 0.15218, 0.167968, 0.184495, 0.340028, 0.24612, 0.202718, 0.213609, 0.188357, 0.169317, 0.187826, 0.161045, 0.208797, 0.176514, 0.242045, 0.216533, 0.234628, 0.146354, 0.184582, 0.148512, 0.186381, 0.169594
93.4012,0.942176,0.0666419,6,63,0,-65.8526,-0.255666,-0.216812,0.280748,-0.0364814,0.241209,-0.592387,0.7089,0.142238,0.665894,1.41515,-1.49364,-0.0101046,0.609042,1.1704,1.04446,0.124012,-1.27222,-1.18487,-0.157593,-1.31813,-1.18273,-0.498415,0.305971,-1.56225,1.68835,-0.661526,1.5646,-0.584161,-1.43594,-0.806173,1.11479,0.0880725,0.126297,0.639139,0.578209,1.92401,1.00266,0.16972,0.199563,0.483373,-1.4781,-0.599539,0.659649,-1.36631,1.38861,1.3259,-2.62304,-1.64831,0.157561,-0.230225,-0.755697,1.77701,0.629916,0.0518563,0.99225,0.0147641,-1.93273,1.06394,-1.60548,1.16783,-1.28563,1.22352,1.43499,1.04936,-0.333116,0.557198,0.153369,-0.0658231,0.488064,-0.227054,-0.149093,-0.383124,-0.0177899,-0.176879,-0.0298639,0.180488,-0.63615,-0.219649,-0.045825,0.111774,0.0764187,-0.181996,-0.573986,-0.549462,-0.261056,-0.586875,-0.548862,-0.356741,-0.130912,-0.655412,0.257189,-0.402535,0.222447,-0.380814,-0.619951,-0.443144,0.0961637,-0.192086,-0.181355,-0.0373755,-0.0544813,8.11876,8.36536,11.1191,1.55577,3.75418,13.2687,1.74029,27.5585,25.8791,0.493602,1.31167,8.02038,5.43667,3.21008,40.6807,12.879,7.21383,18.5209,6.95047,0.986224,19.9011,1.36923,22.0861,1.88692,23.3543,28.8703,19.6124,4.90376,11.9734,7.98674,6.41095,11.1715,-0.48272,-0.404759,-0.638789,-0.273455,-0.432545,-0.285529,-0.0751778,-0.891816,-0.475315,-0.301491,-0.143892,-0.179247,-0.437662,-0.829652,-0.805127,-0.516722,-0.84254,-0.804528,-0.612407,-0.386577,-0.911077,0.00152327,-0.6582,-0.033219,-0.63648,-0.875616,-0.698809,-0.159502,-0.447752,-0.43702,-0.293041,-0.310147,0.61839,0.599831,0.65448,0.567941,0.606481,0.570901,0.518786,0.709265,0.616641,0.574807,0.535911,0.544692,0.607702,0.696281,0.69107,0.626381,0.699,0.690942,0.64849,0.595458,0.713221,0.499619,0.658856,0.508304,0.653957,0.705913,0.667924,0.539791,0.610105,0.607549,0.57274,0.576921
95.2295,0.891283,0.0666419,6,63,0,-62.2018,-0.19295,-0.201862,0.21515,0.0387945,0.137875,-0.251655,0.808364,0.0330761,-0.190552,0.513643,-0.834563,-0.546485,2.26484,1.03304,-0.2303,-0.394034,1.05696,-2.21479,-1.65392,-0.335929,0.15184,0.0742208,0.20856,0.381946,0.982052,-1.56399,0.996317,1.27855,0.530562,-1.08375,0.109818,-0.208444,0.350626,-0.425642,-0.423616,1.84347,1.42743,-0.197374,-0.0896663,0.110303,-1.32036,-0.0182319,0.123513,-1.30628,0.832175,-0.663838,-1.19017,-0.958495,-0.155837,-0.0327208,0.393931,2.0664,0.928777,0.848082,0.929739,0.694644,-1.02292,-0.209909,-0.995149,0.877247,-1.46642,-0.0779574,-0.0662572,1.24558,0.185545,-0.483488,-0.121896,0.277473,-0.211197,-0.193515,-0.172198,-0.256005,-0.0279423,-0.194746,-0.242859,-0.0913516,-0.381418,-0.319438,0.285419,0.0203969,-0.251411,-0.286638,0.0255436,-0.678374,-0.557704,-0.274137,-0.169194,-0.185893,-0.15699,-0.119686,0.00942673,-0.538355,0.0124959,0.0732186,-0.0877115,-0.435032,-0.178234,-0.246709,-0.126425,-0.293439,-0.293003,4.76709,5.55935,7.3959,0.959585,6.15614,7.53668,0.979074,20.7252,2.44951,1.15556,1.60847,5.05828,6.03012,11.0871,120.678,23.7895,21.2012,23.8221,17.031,1.46715,4.68255,1.52648,22.1024,0.779001,5.65305,5.74826,37.392,8.23446,3.16872,5.30939,9.38909,4.67395,-0.386465,-0.365148,-0.448955,-0.220892,-0.387695,-0.435809,-0.284301,-0.574368,-0.512388,0.0924687,-0.172553,-0.444361,-0.479588,-0.167406,-0.871323,-0.750653,-0.467087,-0.362143,-0.378843,-0.34994,-0.312636,-0.183523,-0.731305,-0.180454,-0.119731,-0.280661,-0.627981,-0.371184,-0.439658,-0.319375,-0.486389,-0.485953,0.595431,0.590286,0.610391,0.555,0.595728,0.60726,0.5706,0.63977,0.625366,0.476899,0.543032,0.609298,0.617651,0.541754,0.705021,0.679321,0.614694,0.589559,0.593594,0.586603,0.577529,0.545752,0.675092,0.544991,0.529897,0.569708,0.652032,0.591745,0.608178,0.579172,0.619255,0.619153
83.5159,0.998494,0.0666419,6,63,0,-46.5411,-0.193476,-0.135678,0.239174,-0.883265,0.0376391,-0.882696,-0.329777,-0.249093,-0.956782,2.99236,-1.45792,-0.964085,-0.577059,0.599362,0.561446,0.0265948,-0.40391,-1.22522,-0.139393,-0.679781,-1.33185,0.0406918,1.5081,-1.66434,-0.240618,-0.89182,0.387752,-0.963809,-2.39371,-0.294033,0.947473,-0.045332,0.00437273,-0.64674,0.83985,1.66971,0.679351,0.0998864,0.635623,0.912638,-1.92857,-0.569546,1.64574,-1.66459,2.04728,2.22854,-2.13508,-1.56434,-0.340352,-0.014447,0.064184,1.26638,0.832556,0.911395,1.01616,0.280853,-1.859,0.9679,-1.63504,1.38879,-2.11056,0.54098,1.21663,1.40782,0.00937591,-0.893555,0.451276,-0.122097,0.681605,-0.346932,-0.126676,-0.346796,-0.214552,-0.195254,-0.364515,0.580017,-0.484375,-0.366262,-0.273695,0.00767387,-0.00139463,-0.129317,-0.232282,-0.428718,-0.169017,-0.298264,-0.454221,-0.125945,0.225021,-0.533745,-0.193227,-0.348978,-0.0429377,-0.366196,-0.70819,-0.206003,0.090933,-0.14652,-0.134632,-0.290361,0.0651924,5.68353,8.17864,9.87214,1.43267,3.6067,16.2445,1.71408,21.339,24.1352,1.24514,1.83488,4.21435,5.25879,5.54734,12.5539,9.3494,9.8638,10.5914,6.42703,1.50201,10.2498,1.74883,13.6425,1.26606,7.66934,12.1367,13.8201,5.34459,2.89411,7.21592,4.88793,8.43816,-0.540407,-0.320151,-0.540271,-0.408027,-0.38873,-0.557991,0.386542,-0.677851,-0.559737,-0.467171,-0.185802,-0.19487,-0.322793,-0.425758,-0.622194,-0.362493,-0.491739,-0.647697,-0.319421,0.0315453,-0.72722,-0.386703,-0.542453,-0.236413,-0.559671,-0.901666,-0.399478,-0.102543,-0.339996,-0.328108,-0.483837,-0.128283,0.631907,0.579361,0.631876,0.600615,0.595977,0.635988,0.40455,0.663259,0.636392,0.614714,0.546317,0.548564,0.580005,0.60486,0.650717,0.589644,0.620516,0.656491,0.579183,0.492114,0.674195,0.595489,0.632383,0.55883,0.636376,0.711292,0.598562,0.525613,0.584189,0.581299,0.618653,0.532027
78.8249,0.867559,0.0666419,6,63,0,-39.2569,-0.597086,0.228005,0.287906,0.205277,-0.335458,-0.564773,-0.192823,-0.270693,-0.695467,0.530224,-0.883938,-0.986563,-0.000255519,0.967957,-0.111411,-0.750721,0.198862,-1.56204,-1.46964,-1.92185,-0.312186,-0.29268,0.201617,-0.723892,-0.374335,-0.821383,-1.05033,0.349864,-0.632219,-1.75705,2.04679,-0.519126,-0.56378,0.942937,-0.100039,1.45396,0.850635,1.13931,0.441638,0.564896,-2.31064,-0.420002,2.14135,-1.78374,1.20336,1.64431,-2.1849,-1.26909,-0.256409,-0.490891,0.0784098,0.890313,1.67341,1.57098,0.942036,-0.00248419,-1.36602,0.52465,-1.43675,1.55938,-0.717356,0.772261,0.562132,1.80607,-0.272854,0.0626002,0.910261,0.508497,0.916479,0.287105,0.131424,0.0654032,0.17249,0.150071,0.0277759,0.38066,-0.0264861,-0.0560324,0.227931,0.506686,0.195929,0.0118678,0.285258,-0.221716,-0.195113,-0.325308,0.138125,0.143741,0.286052,0.0195922,0.120232,-0.00847608,-0.0743928,0.328733,0.0459851,-0.277859,0.817288,0.0785453,0.0656893,0.499482,0.199203,11.2807,6.23157,6.92042,0.599563,2.99423,26.4554,0.938607,11.9124,17.3338,0.667245,1.45416,3.44129,2.81901,4.57522,9.12746,17.7683,16.2857,9.538,4.27098,1.33906,6.68751,1.26087,16.1258,2.32506,8.2554,6.90417,19.8908,3.39348,4.5141,9.28366,6.59625,9.33289,-0.309981,-0.465662,-0.531683,-0.424596,-0.447015,-0.56931,-0.216427,-0.623572,-0.653119,-0.369155,-0.0904007,-0.401157,-0.585218,-0.311828,-0.818802,-0.7922,-0.922395,-0.458961,-0.453346,-0.311035,-0.577494,-0.476855,-0.605562,-0.671479,-0.268353,-0.551101,-0.874945,0.220202,-0.518541,-0.531397,-0.0976041,-0.397883,0.576881,0.614356,0.629876,0.604583,0.609929,0.638604,0.553896,0.651031,0.657713,0.591255,0.522585,0.598966,0.642267,0.577331,0.693982,0.688303,0.71553,0.612768,0.611434,0.577138,0.640491,0.617005,0.646928,0.661834,0.566689,0.634391,0.705774,0.445171,0.626807,0.629809,0.524382,0.598179
81.9749,0.997744,0.0666419,6,63,0,-46.8428,-0.00791649,-0.393656,0.217046,-0.123991,0.58134,-0.011221,1.18109,0.918281,-0.700709,0.762612,-1.68198,-1.09548,1.39292,1.80014,-0.548899,1.27593,-0.799272,-0.775162,-0.375896,-0.264806,-0.673712,-0.506078,2.4763,-1.19525,1.75844,-0.485431,3.67912,-0.528837,-0.566152,0.211163,0.166354,-0.503531,1.21825,-1.18606,0.547671,1.59106,0.931271,0.0380141,0.150401,0.98046,-1.1239,-0.085113,1.34163,-1.04087,1.24641,0.439298,-2.31014,-1.25685,0.173372,0.113752,0.442499,2.28851,0.915298,0.499643,1.65869,0.180537,-1.06924,1.71874,-1.39944,0.983581,-2.01409,0.236297,0.493584,0.744276,1.10918,0.273976,0.268359,0.195846,0.211402,-0.420568,-0.267479,-0.396092,-0.137306,-0.194347,-0.545742,-0.228134,-0.758722,-0.631426,-0.0913291,-0.0029435,-0.512792,-0.11672,-0.567135,-0.561902,-0.475243,-0.451131,-0.539882,-0.503498,0.143815,-0.65308,-0.0119948,-0.499017,0.404881,-0.508438,-0.516537,-0.347824,-0.35755,-0.502945,-0.12924,-0.651085,-0.274787,5.08585,5.647,12.233,1.72358,4.53487,17.1239,1.86214,15.6708,7.39028,0.571032,1.52286,5.7691,5.45752,7.41235,41.3586,11.5127,7.81749,23.0059,5.80773,1.81359,24.329,1.3335,12.2686,0.75231,6.11728,7.7735,9.81766,13.7909,6.33574,6.30268,5.89112,5.97708,-0.428484,-0.275395,-0.404008,-0.145222,-0.202264,-0.553658,-0.236051,-0.766638,-0.639342,-0.0992456,-0.01086,-0.520709,-0.124637,-0.575051,-0.569818,-0.483159,-0.459048,-0.547799,-0.511415,0.135899,-0.660996,-0.0199113,-0.506933,0.396965,-0.516354,-0.524453,-0.355741,-0.365466,-0.510862,-0.137157,-0.659001,-0.282703,0.605512,0.568417,0.59965,0.536242,0.550394,0.634984,0.55874,0.682793,0.654605,0.524791,0.502715,0.627313,0.531119,0.639928,0.638721,0.618494,0.612788,0.633625,0.625138,0.466078,0.659484,0.504978,0.624087,0.402042,0.626295,0.628189,0.588009,0.590363,0.625009,0.534235,0.659036,0.570209
97.2079,0.99997,0.0666419,6,63,0,-54.9392,-0.488121,0.0523349,0.288172,0.47972,-0.108499,-0.816249,0.238214,-0.588556,0.308647,1.34266,-1.52913,-1.06983,0.488892,0.540925,1.38531,-1.16498,1.58336,-0.87657,-0.573491,-0.896501,-0.0975141,0.000878743,-0.253915,0.484329,0.656559,-1.29013,-1.20969,0.539158,-0.544061,-1.0386,1.88197,-0.098642,-0.691971,1.07636,0.291603,1.67216,1.08133,0.0411405,0.0824117,0.380289,-1.28875,-0.514307,0.475403,-1.30383,1.81918,0.796032,-1.0313,-1.20423,0.00628,-0.10552,-0.0801871,1.86288,0.859745,1.03214,0.580702,1.04133,-1.44619,-0.343395,-1.1524,1.81882,-1.20929,1.07714,1.29258,1.13936,-0.623799,0.33842,0.00509436,0.311628,0.378612,0.190576,0.0210687,-0.182885,0.120981,-0.11727,0.141278,0.439252,-0.388316,-0.25596,0.19322,0.208214,0.451541,-0.28338,0.508614,-0.200268,-0.112929,-0.206011,0.0242341,0.0525881,-0.0208363,0.191905,0.241537,-0.319444,-0.296263,0.207705,-0.104448,-0.246961,0.594664,0.0239091,-0.147072,0.362511,0.136367,5.56584,5.81985,8.03155,1.32128,3.0527,8.90156,1.29991,38.0647,12.5904,1.74542,1.44773,5.35993,4.74959,4.8815,39.9068,13.4883,16.2524,9.97508,16.4148,1.11445,3.67238,1.53119,38.0499,1.43984,17.0627,21.5389,18.2503,2.71185,7.67604,5.35307,7.45685,8.017,-0.297545,-0.467052,-0.671006,-0.36714,-0.605391,-0.346843,-0.0488695,-0.876437,-0.744081,-0.294901,-0.279907,-0.03658,-0.771501,0.0204928,-0.688389,-0.60105,-0.694132,-0.463887,-0.435533,-0.508957,-0.296216,-0.246584,-0.807565,-0.784384,-0.280416,-0.592569,-0.735082,0.106543,-0.464212,-0.635193,-0.12561,-0.351755,0.573842,0.614686,0.661728,0.590768,0.646889,0.585852,0.512215,0.706083,0.677888,0.573196,0.569523,0.509144,0.683846,0.494877,0.665608,0.645897,0.666886,0.613936,0.607194,0.624562,0.573517,0.561336,0.69159,0.686624,0.569648,0.643954,0.67592,0.473389,0.614013,0.653666,0.531361,0.587043
87.8732,0.838729,0.0666419,6,63,0,-54.0849,-0.0194513,-0.445499,0.172828,-0.477149,-1.02145,-0.280596,1.82111,0.138102,0.711817,0.312037,-0.536852,-0.993759,-0.93027,0.485153,0.845026,0.593901,0.821296,-0.907636,-0.717598,-0.65961,0.571411,0.312687,-0.477203,-0.177984,0.645655,0.25514,1.06574,0.421982,-0.187276,-0.463248,1.14893,-1.20662,-1.08008,-0.961592,-0.437577,1.45291,1.11746,0.379333,-0.0253813,0.859641,-0.980539,-0.0301868,1.21442,-1.09445,1.34486,1.57364,-1.95888,-1.02059,0.580311,-0.0179653,-0.440035,0.385744,1.14357,0.838221,1.29777,1.44474,-1.49734,1.09436,-0.783951,0.575724,-1.00018,0.98191,1.23533,1.71451,-0.650522,-0.0220125,0.0374803,0.180977,0.21801,-0.527963,-0.622035,-0.493994,-0.130759,-0.421631,-0.322477,-0.39157,-0.538282,-0.617248,-0.606275,-0.361651,-0.299454,-0.342856,-0.303556,-0.602364,-0.56952,-0.559498,-0.346743,-0.391458,-0.527973,-0.476259,-0.333911,-0.401403,-0.261309,-0.372568,-0.477865,-0.525561,-0.246932,-0.654037,-0.632167,-0.611689,-0.521124,6.53257,4.15599,11.1733,1.42933,4.13373,16.6095,1.25849,19.2157,24.8134,0.479002,1.36677,8.17747,4.19057,2.61481,6.57953,15.3452,10.909,18.2308,21.4849,0.802276,14.5241,1.78048,8.13567,1.39829,12.8091,17.0021,29.0438,2.06676,4.17166,4.45842,5.23384,5.45498,-0.547415,-0.641486,-0.513445,-0.15021,-0.441082,-0.341928,-0.411021,-0.557733,-0.636699,-0.625727,-0.381102,-0.318906,-0.362307,-0.323007,-0.621815,-0.588971,-0.578949,-0.366194,-0.410909,-0.547424,-0.495711,-0.353363,-0.420855,-0.28076,-0.39202,-0.497317,-0.545012,-0.266383,-0.673488,-0.651619,-0.63114,-0.540576,0.633536,0.655089,0.625614,0.537482,0.608517,0.584659,0.601333,0.635928,0.654007,0.65152,0.594139,0.579058,0.589599,0.580057,0.650631,0.643129,0.640826,0.590539,0.601306,0.633538,0.621451,0.587433,0.603688,0.569733,0.596769,0.621829,0.632978,0.566205,0.662284,0.657375,0.652748,0.631946
81.0155,0.979647,0.0666419,6,63,0,-58.7372,0.153808,-0.597201,0.151415,-1.06145,-0.690138,-0.355864,1.85035,0.445887,0.82375,0.261259,-0.664979,-1.54241,-1.27113,0.439687,1.3416,0.500768,1.20101,-0.983195,-1.01808,-0.620063,0.142469,0.143001,-0.0444773,-0.550946,0.290487,0.802524,1.11617,0.769512,-0.378072,-0.32186,1.447,-1.46723,-0.810356,-0.962767,-0.391734,1.51352,1.09802,0.300522,-0.0168685,0.757148,-1.16218,-0.114591,1.28376,-1.24841,1.0383,1.59923,-2.13406,-0.868608,0.331405,0.0654655,-0.408838,0.441994,1.09339,0.492668,1.34727,1.65488,-1.71022,0.876425,-1.09668,0.201081,-0.958219,1.24379,0.92833,1.8457,-0.729461,0.17808,0.0353802,0.394074,0.28785,-0.75792,-0.701698,-0.651084,-0.317031,-0.529687,-0.472473,-0.557643,-0.697889,-0.830744,-0.789669,-0.530626,-0.394063,-0.521378,-0.41535,-0.746071,-0.751353,-0.691088,-0.575629,-0.575549,-0.603936,-0.680622,-0.553217,-0.475687,-0.428197,-0.480686,-0.654447,-0.645935,-0.378104,-0.819362,-0.719901,-0.742978,-0.656515,6.31861,4.45933,10.4321,1.26798,4.00562,18.5992,1.15343,14.2051,26.2985,0.43617,1.75027,6.53655,4.88126,2.8997,7.38049,15.0908,7.80278,19.9425,27.9556,0.694656,11.8918,1.36253,5.66503,1.58626,17.8004,12.5893,34.4717,2.0392,5.52375,4.72265,7.00218,6.23131,-0.604112,-0.54789,-0.497276,-0.163223,-0.375879,-0.318665,-0.403835,-0.544081,-0.676936,-0.635861,-0.376818,-0.240255,-0.36757,-0.261542,-0.592263,-0.597545,-0.53728,-0.421821,-0.421741,-0.450128,-0.526814,-0.399409,-0.321879,-0.274389,-0.326878,-0.500639,-0.492127,-0.224296,-0.665554,-0.566093,-0.58917,-0.502707,0.646596,0.633646,0.621819,0.540715,0.592879,0.578999,0.599609,0.632761,0.663055,0.653817,0.593105,0.559777,0.590872,0.565015,0.643884,0.645094,0.631179,0.603919,0.6039,0.61067,0.62874,0.598546,0.579782,0.56817,0.581,0.622609,0.620607,0.55584,0.660507,0.637861,0.643175,0.623095
90.9369,0.97253,0.0666419,6,63,0,-58.5009,-0.0581507,-0.461721,0.161879,1.33826,1.43962,0.6014,-1.29931,0.842199,-1.41477,0.601566,-1.55292,-0.0406685,1.76934,0.837278,-0.105639,-0.426534,0.082094,-1.60566,0.117461,-0.197033,0.478236,-0.246845,0.844417,0.040438,0.671269,-0.547695,-0.531183,-0.186009,-0.646426,-1.5776,1.3044,0.357922,0.833053,0.974717,0.30496,1.63095,0.849026,0.395859,0.480624,0.880347,-1.57129,0.0623233,1.02973,-1.47977,1.72039,0.515456,-1.63866,-1.7364,-0.154597,0.301424,0.481138,2.47002,0.980541,1.23177,1.14603,-0.0780994,-1.04171,0.586359,-1.75121,2.33675,-1.82016,0.57865,1.44834,1.31687,0.724541,0.737806,0.0896328,0.56966,0.425877,-0.245085,-0.228676,-0.364367,-0.672053,-0.325387,-0.690743,-0.36434,-0.713107,-0.468305,-0.175302,-0.326183,-0.478822,-0.530768,-0.448432,-0.721645,-0.442707,-0.493617,-0.384305,-0.50168,-0.325028,-0.455175,-0.353057,-0.550382,-0.547709,-0.491832,-0.566364,-0.717103,-0.250566,-0.403781,-0.326867,-0.303935,-0.412355,7.14952,7.68303,10.7875,1.34566,5.38634,12.2462,1.45439,22.0125,7.91363,1.27085,1.16964,4.48032,6.59867,7.68638,41.5983,11.7453,14.5379,13.5172,4.78097,2.10963,8.40465,1.15503,37.1481,1.08936,8.34982,17.4726,15.6271,9.45086,9.5579,5.51269,8.28633,7.33408,-0.303235,-0.286827,-0.422518,-0.730204,-0.383537,-0.748894,-0.422491,-0.771258,-0.526455,-0.233453,-0.384334,-0.536973,-0.588919,-0.506583,-0.779795,-0.500857,-0.551767,-0.442456,-0.559831,-0.383178,-0.513326,-0.411207,-0.608532,-0.605859,-0.549983,-0.624515,-0.775253,-0.308717,-0.461932,-0.385018,-0.362085,-0.470505,0.575233,0.571219,0.604086,0.67485,0.594726,0.678938,0.604079,0.683793,0.628656,0.5581,0.594918,0.631108,0.643117,0.624005,0.685636,0.622661,0.634546,0.608844,0.636413,0.594639,0.625586,0.601377,0.647606,0.646996,0.634132,0.651245,0.684656,0.576572,0.613472,0.595083,0.589545,0.615503
90.4413,0.892426,0.0666419,6,63,0,-61.8315,-0.425569,-0.0453372,0.167032,0.228433,1.39644,0.439534,0.920162,0.905848,-0.346355,0.380855,-0.892059,1.33736,0.997753,1.5824,0.37631,0.0634389,0.72613,-1.56606,0.44427,0.0546592,-0.58929,0.736496,1.14754,-0.479218,1.64227,-0.546516,-0.281009,0.0792024,-0.36441,-0.807029,0.203379,-0.0231045,1.03005,0.608943,0.754732,1.586,0.915583,0.83063,0.0849421,0.35626,-1.17643,0.178898,1.48486,-1.58136,1.60264,0.549347,-1.4837,-1.49496,0.0325222,0.150726,0.152015,1.93813,0.155018,1.39569,1.4218,0.301954,-0.908358,1.26151,-0.823706,1.12811,-1.54584,1.54815,2.07153,2.12784,-0.118422,0.302092,0.33754,0.0346688,-0.339002,-0.00718171,0.187913,0.0280789,0.108359,0.105968,-0.103189,0.0182775,-0.194339,0.178044,0.121319,0.218974,0.0175184,-0.034741,0.0759493,-0.306919,0.0288698,-0.0362074,-0.143767,0.0776808,0.146337,-0.125382,0.228974,-0.136623,-0.0922746,-0.0321079,-0.106205,-0.180137,-0.0113666,-0.0491964,0.126714,0.0563755,0.0807268,10.449,5.27918,6.76785,1.66342,5.75342,19.0203,1.14813,21.1862,8.0766,1.25552,1.24264,5.03179,5.60691,5.61354,28.8041,5.62899,17.5292,17.9533,6.43957,2.12617,15.5027,2.29751,13.7202,1.18609,20.1551,32.546,34.2681,4.3823,6.44039,6.65284,5.04169,3.5809,-0.432751,-0.237656,-0.39749,-0.31721,-0.319601,-0.528759,-0.407292,-0.619908,-0.247525,-0.30425,-0.206595,-0.408051,-0.46031,-0.34962,-0.732488,-0.396699,-0.461777,-0.569337,-0.347888,-0.279232,-0.550951,-0.196595,-0.562192,-0.517844,-0.457677,-0.531774,-0.605706,-0.436936,-0.474766,-0.298856,-0.369194,-0.344842,0.60653,0.559136,0.598085,0.578644,0.579227,0.629194,0.600438,0.650198,0.561567,0.575481,0.551466,0.60062,0.613088,0.586525,0.675351,0.597894,0.613436,0.63861,0.586105,0.569358,0.634356,0.548991,0.63696,0.626643,0.612463,0.629897,0.646961,0.607529,0.616511,0.574163,0.591264,0.585366
90.5559,0.984516,0.0666419,6,63,0,-63.5149,-0.493867,0.0585021,0.236475,0.158622,-1.30532,-0.53008,1.57717,-0.689416,-0.539153,1.35003,-1.48079,-1.40391,0.993768,0.668035,0.541177,0.380838,1.50672,-1.52469,0.413485,-1.46069,-1.84073,-1.04784,0.797476,-0.246061,-0.0196525,-0.746186,0.721315,0.264376,0.811548,-0.388784,-0.379448,-0.711799,0.566407,-0.134597,1.22669,1.6953,1.029,-0.0480806,0.463874,1.04733,-1.20241,-0.0566126,1.58281,-0.91764,1.19624,1.13252,-1.79605,-0.673436,0.189228,0.0133178,0.880473,1.44805,0.672668,0.472354,0.54764,1.28766,-1.56317,-0.0247504,-1.50253,1.77125,-0.977256,0.48375,-0.425554,1.05514,0.295592,0.241886,0.303273,0.260353,0.579962,0.0960122,-0.250173,-0.0668486,0.431464,-0.104528,-0.068994,0.37775,-0.291668,-0.273487,0.293503,0.216475,0.186477,0.148561,0.414802,-0.302049,0.156281,-0.286914,-0.376785,-0.189287,0.247085,0.000314767,0.0538547,-0.117952,0.229075,0.12102,0.250413,-0.0334356,-0.0312279,-0.109821,0.192443,0.0266734,0.348583,5.18528,8.78133,16.0067,1.58093,5.13996,27.7717,2.11921,18.6571,17.4732,0.858263,2.72463,6.61947,5.52346,13.4814,24.1756,10.886,8.85829,9.57181,20.4976,1.09067,5.31127,1.1609,33.7141,1.99312,8.96277,3.51628,16.1358,7.3851,6.98805,7.44371,7.12211,9.89552,-0.397855,-0.74404,-0.560716,-0.0624036,-0.598395,-0.562861,-0.116117,-0.785535,-0.767354,-0.200364,-0.277392,-0.30739,-0.345306,-0.0790646,-0.795916,-0.337586,-0.780781,-0.870652,-0.683154,-0.246782,-0.493552,-0.440012,-0.611819,-0.264792,-0.372847,-0.243454,-0.527303,-0.525095,-0.603688,-0.301424,-0.467194,-0.145284,0.598172,0.677879,0.636618,0.515596,0.645289,0.637114,0.528997,0.686872,0.682948,0.549924,0.568907,0.576248,0.585479,0.519756,0.6891,0.583604,0.685848,0.704881,0.664442,0.561384,0.620943,0.608262,0.648356,0.565814,0.592147,0.560565,0.628854,0.628338,0.6465,0.574791,0.614719,0.536257
95.0169,0.998987,0.0666419,6,63,0,-59.4808,-0.538246,0.16617,0.250243,0.16302,0.28346,-1.02038,1.44059,0.924589,-0.616535,-0.262563,-2.06187,1.2239,1.1781,1.37857,-0.595406,0.387759,0.932484,-1.96965,0.0842707,-0.985806,-0.789829,-0.247351,1.14994,0.264168,1.28778,-0.726862,0.855745,-0.222006,-0.733,-0.61591,-0.0878343,0.869363,-0.51471,-0.0765956,0.615997,1.53444,1.01214,0.447524,0.0971405,0.4493,-1.0213,-0.179615,1.67189,-1.53615,1.4834,0.704178,-1.69466,-0.758363,-0.419318,-0.190516,0.191932,2.91984,0.276102,1.19043,0.578422,0.571113,-1.31953,0.0628968,-1.36406,1.68972,-1.64256,0.621312,-0.0465257,1.04014,0.343137,-0.012309,0.444915,0.664909,0.871563,0.206965,0.237104,-0.089173,0.526667,0.397542,0.0118868,0.100466,-0.349797,0.472443,0.46098,0.511148,0.0171741,0.263204,0.399517,-0.326719,0.187258,-0.0805205,-0.0314787,0.104272,0.453934,0.232276,0.488428,-0.0157217,0.380314,0.110615,-0.0172578,0.0120431,0.14419,0.383722,0.0373677,0.147003,0.320319,7.29651,5.11798,7.30964,1.64994,3.86764,25.1945,0.97985,20.8186,9.46087,0.834609,2.15302,3.03445,3.8252,5.63333,89.0972,6.13428,15.4764,8.33016,8.26877,1.22005,4.94363,1.16628,25.6532,0.879798,8.69974,4.42535,13.2926,6.56493,4.58129,7.27726,9.09222,11.2075,-0.331282,-0.301143,-0.627419,-0.0115795,-0.140705,-0.52636,-0.437781,-0.888043,-0.0658034,-0.0772667,-0.0270986,-0.521072,-0.275043,-0.138729,-0.864966,-0.350988,-0.618767,-0.569725,-0.433974,-0.0843125,-0.30597,-0.0498181,-0.553968,-0.157933,-0.427632,-0.555504,-0.526203,-0.394056,-0.154525,-0.500879,-0.391244,-0.217928,0.582071,0.574722,0.651904,0.502895,0.535118,0.628634,0.60773,0.708486,0.516445,0.519307,0.506774,0.627398,0.56833,0.534627,0.703697,0.586857,0.649938,0.6387,0.606822,0.521066,0.575901,0.512452,0.635056,0.539401,0.605308,0.635412,0.628597,0.597259,0.538555,0.622666,0.596582,0.554267
