# 0.137813, 0.235873, 0.174741, 0.385632, 0.412727, 0.317131, 0.285878, 0.290372, 0.353433, 0.309253, 0.294849, 0.289038, 0.276936, 0.343669, 0.404547, 0.509977, 0.298998, 0.288813, 0.314827, 0.294422, 0.388569, 0.29631, 0.315045, 0.295277, 0.451416, 0.284385, 0.299335, 0.29167, 0.326445, 0.312028, 0.376735, 0.297007, 0.51653, 0.305681, 0.302109, 0.256362, 0.00662475, 0.265478, 0.2671, 0.266844, 0.265326, 0.265187, 0.266235, 0.267365, 0.264946, 0.266111, 0.264704, 0.265066, 0.265694, 0.266034, 0.26538, 0.266498, 0.266627, 0.266646, 0.266293, 0.264449, 0.266202, 0.26574, 0.265539, 0.265145, 0.266971, 0.265673, 0.26415, 0.264898, 0.265509, 0.266147, 0.265667, 0.265049, 0.265968, 0.26651, 0.265256, 0.267002, 0.266088, 0.266308, 0.265268, 0.266651, 0.26639, 0.264894, 0.266181, 0.26586, 0.266412, 0.266066, 0.266912, 0.264542, 0.266231, 0.265537, 0.265038, 0.265344, 0.264795, 0.266309, 0.266328, 0.266453, 0.266391, 0.26622, 0.266074, 0.266869, 0.265525, 0.266696, 0.266818, 0.266196, 0.265446, 0.266711, 0.265462, 0.265662, 0.265667, 0.265862, 0.265581, 0.265965, 0.266429, 0.264762, 0.265278, 0.266472, 0.266767, 0.265443, 0.265903, 0.266791, 0.266008, 1.31962, 0.265607, 0.265952, 0.265355, 0.265482, 0.26489, 0.265407, 0.265663, 0.265116, 0.265486, 0.264462, 0.265098, 0.265181, 0.265619, 0.265238, 0.26558, 0.265567, 0.265473, 0.265211, 0.26655, 0.265172, 0.265181, 0.26558, 0.26592, 0.265775, 0.265932, 0.265022, 0.265656, 0.265212, 0.265074, 0.265267, 0.265771, 0.265206, 8.39392e-05
7097.42,0.98235,0.00933968,8,255,0,-7009.63,0.0597311,0.28761,0.707465,-0.594846,-0.147896,0.415974,0.651528,0.08736,1.05574,0.715296,-0.000565173,0.68951,-0.308186,-0.163002,-0.222955,0.738305,-0.39014,0.754217,0.348716,-0.232029,0.0873943,0.37066,-0.321059,-0.337755,-0.178075,0.0012158,-0.326772,-0.478298,0.48288,1.04062,1.2778,0.874332,0.31569,-0.349247,0.254929,-0.220069,0.716818,0.16523,-0.272299,-1.11259,0.412728,-0.419855,0.142944,-0.883838,0.336402,-0.0884982,-0.616153,-0.20969,-0.45473,0.43354,0.708986,0.403735,-0.337996,-0.751411,-0.397252,-0.669042,0.268968,-0.847961,0.0540843,-0.595126,-1.34217,-0.884577,-0.705605,0.970235,-0.326136,-0.553877,-1.72345,-0.730304,-0.951571,-0.485545,-1.21747,1.30313,0.134468,0.200538,-0.204126,0.194086,-2.09777,0.12661,-0.274844,-0.0518322,0.389749,0.151252,0.829271,0.133276,0.159869,-0.980967,-0.239507,0.259504,-0.343049,-0.692919,0.011732,0.612039,0.949186,-0.691762,0.667874,-0.606538,0.196565,1.17937,0.871093,-0.402204,-0.255603,-0.838654,-0.104121,-0.200085,-0.430468,-0.888295,0.602156,-1.06078,-0.645371,-0.336302,-0.92889,0.544923,0.89608,0.6834,-0.224388,-0.322026,-0.646131,0.65733,-0.888063,-0.891501,-0.469857,0.321493,-0.0422624,1.05612,0.570822,-0.00565121,0.000831846,0.128028,-0.641888,-0.904617,1.76293,0.0390008,0.180768,0.754905,0.293929,1.2906,-0.0768507,-0.415426,0.610019,-1.18041,0.384588,-0.257077,-0.0264781,0.792003,0.625223,1.09933,-0.295647,1.75663,-0.271737,0.64815,0.198858
7104.03,0.95634,0.00933968,8,255,0,-7036.46,-0.396731,0.421702,0.590851,-0.402868,-0.0488872,0.972763,1.05561,0.515996,1.04079,1.96519,0.690542,1.18209,-0.0141412,0.452388,-0.56142,1.44256,0.065072,0.748051,1.39699,0.802587,1.05274,0.426077,-0.389324,0.955663,0.641686,0.674448,0.120657,0.378816,1.05665,1.47661,2.13438,0.235424,1.99016,0.0401957,1.03756,-0.242229,0.733896,0.0142219,-0.416212,-1.2969,0.27531,-0.575027,-0.0333725,-1.01852,0.219896,-0.292245,-0.763397,-0.326489,-0.583736,0.302959,0.532002,0.224145,-0.474814,-0.906693,-0.534563,-0.843957,0.130641,-0.99488,-0.0784879,-0.705863,-1.47266,-1.02405,-0.858174,0.809347,-0.440294,-0.661885,-1.8833,-0.859987,-1.01165,-0.596048,-1.36407,1.17941,0.00713386,0.0468704,-0.296221,0.0261595,-2.19647,-0.000704124,-0.440809,-0.149364,0.195697,0.039859,0.64064,-0.00972387,-0.00913796,-1.0821,-0.422401,0.137143,-0.479255,-0.877236,-0.147252,0.456638,0.802969,-0.832721,0.495479,-0.784577,0.073116,0.999841,0.728603,-0.556728,-0.407467,-1.05055,-0.25487,-0.326725,-0.563787,-1.09754,0.431828,-1.25082,-0.803322,-0.443992,-1.08357,0.371282,0.749573,0.52403,-0.343674,-0.461598,-0.812601,0.488739,-0.741309,-0.766696,-0.329287,0.482267,0.0303786,1.15852,0.720501,0.146046,0.158786,0.282443,-0.443064,-0.780395,1.85634,0.138799,0.305975,0.956352,0.441706,1.39406,0.140422,-0.256684,0.771358,-1.02024,0.513162,-0.11965,0.128381,0.938487,0.840421,1.28332,-0.175595,1.88685,-0.102212,0.791732,0.197805
7106.21,0.984655,0.00933968,8,255,0,-7028.45,-0.0346267,0.927388,0.441448,0.276218,0.479075,1.15307,0.870611,0.587267,0.578898,1.74373,0.720069,1.27686,0.0132574,0.688507,0.103623,0.78304,0.117241,0.760106,1.08617,0.706136,0.918548,0.444277,-0.171955,0.703771,1.14721,0.51891,0.279207,0.399313,0.769705,1.25831,1.73325,0.412616,0.898297,0.187368,0.795038,-0.463668,0.661816,-0.135229,-0.564541,-1.4504,0.124983,-0.652375,-0.158059,-1.16269,0.0781622,-0.406393,-0.896253,-0.502543,-0.716459,0.145632,0.368201,0.0956103,-0.64939,-1.06204,-0.656006,-0.987183,-0.0208137,-1.10736,-0.246576,-0.869157,-1.62354,-1.14304,-0.985724,0.665685,-0.604337,-0.81262,-2.01189,-1.02231,-1.22677,-0.768202,-1.50431,1.0735,-0.1861,-0.0901338,-0.415207,-0.117158,-2.36919,-0.173096,-0.608834,-0.343322,0.043207,-0.126504,0.497302,-0.206087,-0.141289,-1.27423,-0.579045,-0.0215254,-0.604522,-1.03844,-0.285955,0.359398,0.624563,-0.967691,0.346044,-0.932458,-0.0235898,0.83536,0.590347,-0.697538,-0.556886,-1.16804,-0.468631,-0.504939,-0.714103,-1.21055,0.293658,-1.39378,-0.944871,-0.626484,-1.24701,0.245629,0.614406,0.371239,-0.508786,-0.605546,-0.914551,0.715947,-0.601794,-0.611556,-0.18137,0.643477,0.184511,1.31574,0.869551,0.293163,0.305016,0.43358,-0.297988,-0.629914,2.00732,0.292156,0.455747,1.09978,0.586586,1.5509,0.297186,-0.104967,0.923644,-0.860969,0.653654,0.0418949,0.278878,1.0834,0.97104,1.43482,-0.0256103,2.03048,0.0502928,0.946438,0.196313
7112.14,0.97702,0.00933968,8,255,0,-7044.49,-0.286559,0.71438,0.419467,0.0733694,0.255203,0.81431,1.17005,0.225438,0.588428,1.93174,0.784916,0.843697,0.447793,0.565556,-0.109931,1.10142,0.183121,0.835693,1.29958,0.171385,1.09635,0.538092,-0.0252915,0.35433,0.772457,0.816453,0.494654,0.386542,0.781001,1.50784,1.12808,-0.0101969,0.743825,-0.281569,0.587398,-0.585568,0.632938,-0.155749,-0.526692,-1.45076,0.109515,-0.704107,-0.217774,-1.14354,-0.00900231,-0.407189,-0.945056,-0.458393,-0.707411,0.14733,0.396753,0.035866,-0.662577,-1.03458,-0.684966,-0.956006,-0.00909288,-1.17682,-0.262928,-0.90278,-1.67699,-1.18153,-1.04008,0.621398,-0.664549,-0.866822,-2.02656,-1.09716,-1.24927,-0.776488,-1.51377,0.987482,-0.166075,-0.133074,-0.503597,-0.0951081,-2.39112,-0.155427,-0.640131,-0.341179,0.048462,-0.142383,0.454226,-0.204502,-0.118884,-1.24939,-0.57032,-0.0470663,-0.637711,-1.06447,-0.313467,0.307841,0.588393,-0.990259,0.339634,-0.939492,-0.0966086,0.853534,0.602816,-0.740299,-0.542345,-1.21035,-0.465625,-0.518563,-0.6934,-1.23043,0.324959,-1.43554,-0.98664,-0.642914,-1.25876,0.242363,0.508696,0.390087,-0.527395,-0.640125,-0.942313,0.636144,-0.590447,-0.586339,-0.166733,0.653748,0.248971,1.33611,0.904457,0.324619,0.303934,0.449077,-0.277036,-0.581242,2.04246,0.304892,0.496034,1.11091,0.607721,1.57855,0.298592,-0.11305,0.936099,-0.850516,0.693275,0.0504861,0.305849,1.09338,0.980459,1.45387,-0.00381846,2.05766,0.0400598,0.955794,0.196864
7120.54,0.978306,0.00933968,8,255,0,-7044.53,-0.461325,0.70469,0.495142,0.148932,0.10596,0.254142,0.515421,0.605804,1.50915,0.911858,0.0492257,0.572098,0.617736,0.129221,0.240442,1.90058,0.482069,0.656018,0.269452,1.37621,1.6039,1.05031,0.710588,0.933756,-0.352984,0.572858,0.0302256,0.524586,1.26421,0.743685,1.51484,0.275548,2.08714,0.898838,0.957124,-0.274278,0.62434,-0.0461026,-0.51602,-1.3418,0.231245,-0.615834,-0.0511602,-1.08036,0.177794,-0.29423,-0.800005,-0.463102,-0.688331,0.212402,0.424249,0.161982,-0.523227,-0.98487,-0.60114,-0.913853,0.0596404,-1.07319,-0.18773,-0.790937,-1.54256,-1.06543,-0.901802,0.740539,-0.493219,-0.760752,-1.93254,-0.934243,-1.10617,-0.714293,-1.44237,1.14302,-0.0732138,-0.0395949,-0.340313,-0.058781,-2.25818,-0.08482,-0.496197,-0.247081,0.158764,-0.0646119,0.616154,-0.127305,-0.095211,-1.16952,-0.481575,0.103781,-0.536816,-0.932932,-0.21096,0.401736,0.710665,-0.884512,0.463703,-0.845878,0.0409597,0.905119,0.657104,-0.63949,-0.464229,-1.08811,-0.346479,-0.404037,-0.615379,-1.11872,0.375099,-1.31863,-0.840312,-0.587567,-1.12675,0.311754,0.692553,0.432054,-0.384106,-0.535511,-0.894084,0.431493,-0.679161,-0.690926,-0.244829,0.54882,0.145205,1.24377,0.796391,0.236501,0.23342,0.350067,-0.398975,-0.724831,1.97211,0.248222,0.374959,1.01289,0.502976,1.48743,0.183879,-0.203639,0.857428,-0.94736,0.612905,-0.0510941,0.194975,1.00478,0.862872,1.34884,-0.129187,1.95823,-0.0432555,0.870264,0.197429
7100.34,0.985835,0.00933968,8,255,0,-7029.46,-0.360889,0.60905,0.418478,0.927544,-0.247576,0.610698,0.305519,0.37176,1.38126,0.686849,0.984902,0.489471,0.941451,-0.220275,0.0696656,0.982266,0.896649,0.526615,1.05266,1.24362,1.11523,0.290389,0.919085,1.37514,-0.10346,0.706785,0.31299,0.932339,0.651198,0.545257,1.06217,0.218153,1.27341,-0.0335813,1.05788,-0.306148,0.712111,-0.0620567,-0.496365,-1.35368,0.163285,-0.587987,-0.0847202,-1.09217,0.153038,-0.343953,-0.824844,-0.44493,-0.698865,0.15793,0.473668,0.150737,-0.598814,-0.994517,-0.576148,-0.89455,0.06215,-1.12071,-0.186277,-0.805902,-1.5551,-1.08323,-0.91083,0.738924,-0.511963,-0.79289,-1.95271,-1.00274,-1.09026,-0.685271,-1.45886,1.13223,-0.0814918,-0.0939296,-0.413892,-0.0672514,-2.25472,-0.114376,-0.578271,-0.246881,0.17703,-0.0590514,0.600098,-0.1466,-0.0905375,-1.20313,-0.523507,0.0952374,-0.556093,-0.969222,-0.270795,0.403176,0.687423,-0.901916,0.472838,-0.829932,0.00443732,0.900861,0.619085,-0.660497,-0.500949,-1.10203,-0.338387,-0.434718,-0.665519,-1.15743,0.359765,-1.30217,-0.903113,-0.55994,-1.14566,0.288856,0.613469,0.444469,-0.423044,-0.49697,-0.90331,0.465211,-0.660073,-0.69734,-0.263864,0.581276,0.164021,1.23269,0.816593,0.242828,0.223561,0.342287,-0.373708,-0.661837,1.9895,0.252891,0.416992,1.03627,0.507863,1.50195,0.19283,-0.206584,0.855001,-0.934626,0.609985,-0.0246538,0.209761,1.02811,0.897573,1.36167,-0.107001,1.98728,-0.0250697,0.880573,0.196784
7131.08,0.896277,0.00933968,8,255,0,-7039.14,0.345408,0.0428862,0.257283,-0.0318385,0.256303,-0.354131,0.31192,-0.54663,0.2286,-0.177694,0.411171,0.556952,0.342887,-0.0290513,-0.188432,0.284811,-0.0432944,-0.0615254,-0.353609,0.300429,0.0150602,0.0434822,0.223388,0.227923,-0.123895,0.0727779,0.303466,0.0671099,0.19493,0.149029,0.330805,0.183276,0.353922,0.0989695,-0.0803314,-0.471298,0.722442,-0.121556,-0.534704,-1.42851,0.115793,-0.646927,-0.146004,-1.12945,0.0766176,-0.351784,-0.904077,-0.453141,-0.772101,0.138538,0.421609,0.0987684,-0.641215,-1.00324,-0.658616,-0.976172,0.0593312,-1.15716,-0.254087,-0.872915,-1.61365,-1.13637,-0.940949,0.673908,-0.581951,-0.819253,-2.01005,-1.05445,-1.18366,-0.733886,-1.50052,1.04095,-0.105317,-0.125037,-0.452966,-0.093958,-2.30116,-0.163439,-0.625626,-0.306372,0.0772904,-0.123085,0.541483,-0.127307,-0.126628,-1.23541,-0.53264,0.0341348,-0.601711,-1.01319,-0.267418,0.4006,0.626728,-0.935217,0.339605,-0.915984,-0.0225693,0.8712,0.568693,-0.701115,-0.529612,-1.18821,-0.433723,-0.496741,-0.696522,-1.17116,0.349887,-1.36586,-0.922773,-0.596454,-1.16633,0.260643,0.602098,0.372433,-0.4816,-0.574846,-0.929156,0.619243,-0.598617,-0.626697,-0.184807,0.624264,0.173999,1.32857,0.850601,0.304743,0.294501,0.417109,-0.338966,-0.625869,2.01017,0.299808,0.471745,1.04049,0.578604,1.55701,0.245834,-0.149681,0.900292,-0.889908,0.667968,0.0107371,0.253625,1.05889,0.934338,1.3965,-0.0263761,2.05037,0.00263992,0.920951,0.203273
7128.26,0.954191,0.00933968,8,255,0,-7051.83,0.658461,-0.0393281,0.217885,-0.299841,0.0349136,-0.437593,0.00246423,-0.32688,0.0620928,-0.281359,0.313364,0.39433,0.0294077,-0.285448,-0.194357,-0.136689,-0.404251,-0.369772,-0.357368,-0.0282387,-0.216708,0.0157044,-0.115815,0.0157911,-0.409312,-0.186699,0.175921,-0.296335,-0.0289494,-0.036045,0.058644,0.0988817,-0.00428893,-0.214157,-0.305036,-0.52772,0.689974,-0.217826,-0.661694,-1.53886,-0.000853022,-0.806818,-0.275983,-1.27625,-0.0708933,-0.497508,-1.00559,-0.611719,-0.859395,0.0563104,0.288523,-0.0259155,-0.693368,-1.16724,-0.789555,-1.09043,-0.104687,-1.25258,-0.331435,-1.0056,-1.74731,-1.21843,-1.09952,0.611267,-0.73488,-0.958508,-2.12724,-1.17488,-1.28267,-0.871617,-1.60855,0.967998,-0.201601,-0.218708,-0.57929,-0.200373,-2.49128,-0.266731,-0.707476,-0.429826,-0.0284173,-0.181308,0.397778,-0.31385,-0.265285,-1.35125,-0.654638,-0.107858,-0.760664,-1.1406,-0.381935,0.225246,0.532311,-1.03568,0.247777,-1.01332,-0.12261,0.758856,0.515939,-0.795132,-0.626625,-1.32269,-0.513559,-0.555437,-0.789964,-1.32243,0.267999,-1.52703,-1.06787,-0.756767,-1.31495,0.162615,0.461402,0.276882,-0.581585,-0.713909,-1.03877,0.805598,-0.486168,-0.516732,-0.0850617,0.733,0.305703,1.47094,1.00167,0.41623,0.410206,0.506699,-0.197466,-0.529408,2.14627,0.398534,0.596473,1.17488,0.677491,1.67463,0.355348,-0.0159951,0.99957,-0.77802,0.782425,0.138415,0.403691,1.18817,1.0761,1.51189,0.0801297,2.15575,0.129113,1.04605,0.197936
7123.3,0.970748,0.00933968,8,255,0,-7054.25,0.543157,0.164608,0.333735,-0.0506778,-0.177971,0.207973,0.155424,0.00093019,0.321044,0.439385,-0.193623,0.249731,0.10001,-0.0352431,-0.605821,0.154671,-0.179064,-0.0122374,0.436773,0.187224,0.374725,0.0595127,-0.322068,0.534532,-0.261875,-0.242041,-0.0507141,0.0906804,-0.0344466,0.114074,-0.0535768,0.485297,0.457942,-0.127229,-0.124518,-0.576281,0.648837,-0.16495,-0.60628,-1.5,0.093428,-0.692454,-0.200785,-1.1852,0.0434466,-0.402741,-0.959171,-0.509744,-0.769906,0.130294,0.389222,-0.000900443,-0.707846,-1.0889,-0.68948,-0.961324,-0.0453512,-1.2009,-0.272,-0.903634,-1.68343,-1.24438,-1.03321,0.566325,-0.607016,-0.872547,-2.04254,-1.01786,-1.27905,-0.818511,-1.52843,0.99327,-0.224646,-0.178059,-0.482139,-0.137214,-2.37431,-0.156155,-0.611463,-0.401111,0.0338449,-0.197767,0.491693,-0.208692,-0.172465,-1.29438,-0.599856,-0.0804786,-0.628351,-1.06162,-0.33617,0.259931,0.6007,-1.02946,0.322411,-0.985713,-0.128557,0.767695,0.565855,-0.779071,-0.571082,-1.19082,-0.47229,-0.561637,-0.792522,-1.23502,0.256919,-1.42551,-0.940915,-0.659333,-1.26645,0.219681,0.547589,0.32805,-0.477286,-0.667311,-0.993591,0.56633,-0.547672,-0.547682,-0.111393,0.679739,0.260833,1.33943,0.898046,0.322725,0.345345,0.474833,-0.287862,-0.573129,2.0833,0.359028,0.494134,1.13907,0.646346,1.6174,0.311503,-0.0951499,0.975737,-0.83666,0.708886,0.080521,0.305822,1.11816,0.985433,1.46178,0.0297019,2.09543,0.0887575,0.976626,0.200084
7118.53,0.845388,0.00933968,8,255,0,-7035.73,0.347437,0.118072,0.42478,-0.0153838,-0.0763605,0.612633,0.452241,0.291178,0.505345,0.637165,0.0556922,-0.0821356,0.174148,-0.171615,-0.52223,0.406396,0.0507823,0.0755148,0.463747,0.223421,0.66375,0.337264,-0.16284,0.958313,-0.12631,-0.423546,0.142247,0.171207,-0.0565723,-0.00255201,0.0536268,0.452089,0.947992,0.0825703,0.45558,-0.473392,0.750486,-0.141564,-0.574437,-1.46377,0.136383,-0.667658,-0.165895,-1.10888,0.0936941,-0.360794,-0.918174,-0.461049,-0.737295,0.126939,0.411274,0.0694308,-0.646272,-1.04335,-0.651362,-0.925841,-0.0109188,-1.13732,-0.223053,-0.841262,-1.63431,-1.19368,-0.961459,0.626355,-0.566332,-0.808753,-2.0079,-1.02892,-1.21425,-0.790754,-1.47519,1.03192,-0.195411,-0.143914,-0.430094,-0.0746418,-2.35625,-0.120135,-0.583797,-0.336586,0.0852094,-0.132228,0.553024,-0.181296,-0.147575,-1.22562,-0.593844,-0.000502493,-0.597614,-1.02549,-0.27473,0.316188,0.649305,-0.948175,0.364807,-0.933497,-0.0764881,0.828335,0.599031,-0.724428,-0.510627,-1.15201,-0.46898,-0.563285,-0.723122,-1.17412,0.292268,-1.38241,-0.907515,-0.602427,-1.24107,0.225343,0.589396,0.378717,-0.448206,-0.615294,-0.944077,0.636754,-0.593615,-0.601702,-0.216221,0.650906,0.184698,1.3333,0.867919,0.310724,0.283608,0.424093,-0.313043,-0.604321,2.05547,0.305872,0.477137,1.08912,0.575729,1.57201,0.248725,-0.122059,0.912814,-0.891141,0.655007,0.0305091,0.255963,1.07817,0.956831,1.41671,-0.0270843,2.04823,0.0206815,0.942855,0.198853
7113.34,0.91939,0.00933968,8,255,0,-7048.15,0.548146,0.0380556,0.206879,-0.0793953,-0.103219,0.126935,-0.314203,-0.0778395,-0.111399,0.110459,0.196783,0.647471,0.191571,0.200551,-0.223505,0.13795,0.256742,-0.00544928,-0.0924327,-0.401066,0.147223,-0.301038,0.285519,0.261319,0.0439078,0.00344972,0.152185,-0.419242,-0.056381,0.581603,0.341766,0.192691,0.0741896,0.334217,0.288639,-0.469129,0.632476,-0.232856,-0.622615,-1.53415,0.0755704,-0.757852,-0.244255,-1.21946,0.00308145,-0.448036,-0.961962,-0.554805,-0.784865,0.0555284,0.360642,-0.0206984,-0.695539,-1.11285,-0.767034,-1.02257,-0.0992223,-1.20866,-0.304927,-0.926777,-1.77079,-1.17181,-1.03756,0.57128,-0.629888,-0.926403,-2.08109,-1.12891,-1.29772,-0.826837,-1.54223,0.979292,-0.247583,-0.208375,-0.491841,-0.198903,-2.4093,-0.235179,-0.688494,-0.381274,-0.0223162,-0.191402,0.445048,-0.27113,-0.21723,-1.29477,-0.652919,-0.0712462,-0.721424,-1.0874,-0.35236,0.215524,0.57465,-1.00669,0.280473,-0.964711,-0.194425,0.7197,0.486976,-0.82184,-0.566272,-1.21286,-0.545276,-0.595986,-0.751702,-1.27275,0.230426,-1.44453,-1.01258,-0.700944,-1.29347,0.197477,0.500102,0.293831,-0.545566,-0.684062,-0.986976,0.584518,-0.523901,-0.523319,-0.103501,0.709155,0.301003,1.42107,0.982152,0.379493,0.373609,0.486349,-0.2715,-0.548857,2.11631,0.369641,0.573941,1.13956,0.67298,1.64089,0.320226,-0.0595938,0.982961,-0.792442,0.745819,0.102818,0.336384,1.15414,1.03757,1.4847,0.0445458,2.1253,0.104093,1.00689,0.19889
7099.89,0.973898,0.00933968,8,255,0,-7020.05,0.507937,0.0753069,0.258521,0.204483,-0.0318247,0.0351551,0.728489,-0.153533,0.349961,0.101358,0.22643,0.339456,-0.253478,0.0515573,-0.30433,0.413624,0.152374,0.364344,-0.0413725,0.0877317,0.575124,-0.230285,-0.276004,-0.0661306,-0.180123,0.125589,-0.338345,-0.392152,0.525953,-0.200866,0.324921,0.22363,-0.19949,-0.880967,0.433512,-0.518867,0.701844,-0.156734,-0.602911,-1.50314,0.0679804,-0.712487,-0.257571,-1.21582,-0.0221904,-0.461584,-1.01074,-0.529588,-0.784253,0.0567415,0.316263,0.0321896,-0.667052,-1.13971,-0.699505,-1.02999,-0.0793454,-1.24143,-0.307648,-0.943517,-1.69585,-1.18831,-1.09994,0.625413,-0.675561,-0.882103,-2.09738,-1.05609,-1.25156,-0.789849,-1.58512,0.98546,-0.195803,-0.143825,-0.537783,-0.132928,-2.42411,-0.229116,-0.654175,-0.404211,0.0235237,-0.217729,0.456074,-0.270296,-0.133853,-1.29508,-0.578459,-0.0705887,-0.664094,-1.08933,-0.384269,0.32922,0.55796,-1.07291,0.292048,-0.992182,-0.0667391,0.834052,0.557171,-0.744844,-0.60747,-1.24213,-0.471158,-0.532901,-0.74109,-1.24744,0.277981,-1.49413,-0.986839,-0.709025,-1.32151,0.167305,0.536142,0.318868,-0.57636,-0.676794,-1.06681,0.555018,-0.567496,-0.55713,-0.138997,0.703544,0.288869,1.39349,0.914551,0.349592,0.378131,0.472839,-0.266095,-0.58102,2.10987,0.376243,0.534355,1.15325,0.687214,1.62921,0.301949,-0.0733288,0.96813,-0.822963,0.732054,0.0804022,0.338139,1.1445,1.03102,1.47161,0.0453879,2.13388,0.0968831,1.00378,0.199559
7139.42,0.998309,0.00933968,8,255,0,-7044.45,0.655212,-0.114412,0.288611,-0.134326,-0.17621,-0.226875,-0.286596,0.338593,0.105829,-0.123661,-0.668231,-0.212824,-0.16899,-0.357864,-0.988589,0.011418,-0.0965982,-0.115408,0.193958,-0.142686,0.0305229,-0.208482,-0.460482,-0.0447435,-0.118214,0.277041,-0.251931,-0.373769,0.258382,0.115214,0.116756,-0.171315,0.0601763,-0.228614,-0.0438928,-0.437614,0.697167,-0.110134,-0.530082,-1.42418,0.123396,-0.684301,-0.190898,-1.09128,0.0391616,-0.383335,-0.882874,-0.482034,-0.728451,0.125155,0.41647,0.0762874,-0.637589,-1.04425,-0.697107,-0.96928,-0.00575627,-1.15842,-0.254023,-0.889053,-1.65357,-1.18547,-0.974446,0.636783,-0.624846,-0.83956,-2.02587,-1.04422,-1.21836,-0.78892,-1.54618,1.01344,-0.152636,-0.132232,-0.452766,-0.130566,-2.3599,-0.153197,-0.64677,-0.340069,0.0641717,-0.138678,0.51052,-0.176617,-0.178542,-1.25814,-0.56077,-0.0214972,-0.633907,-1.04896,-0.315844,0.328233,0.614223,-0.917337,0.345031,-0.909298,-0.0535047,0.806368,0.585594,-0.727065,-0.538127,-1.21096,-0.414559,-0.492119,-0.694162,-1.18881,0.287054,-1.39996,-0.902824,-0.629154,-1.23854,0.289479,0.523256,0.377921,-0.4428,-0.598511,-0.935174,0.553176,-0.547049,-0.610763,-0.15375,0.628678,0.203516,1.32669,0.882405,0.31442,0.300434,0.425807,-0.312577,-0.629036,2.04685,0.331406,0.467121,1.07866,0.574923,1.5714,0.275024,-0.139517,0.930658,-0.873925,0.667716,0.0440494,0.270674,1.09135,0.94515,1.42328,-0.0322427,2.04694,0.0352244,0.929974,0.199813
7118.77,0.891514,0.00933968,8,255,0,-7060.3,0.561714,-0.118141,0.33805,-0.721347,-0.65424,-0.419541,0.0548795,-0.740305,-0.0559074,-0.177157,0.226909,-0.10311,0.126698,-0.656951,-0.425783,0.544106,-0.473201,-0.337615,0.160926,-0.0329081,0.33791,-0.199582,-0.252567,-0.0477655,-0.199714,-0.654311,-0.360766,-0.0566238,0.218446,-0.455015,0.411956,-0.14274,0.798471,-0.176986,0.43239,-0.619827,0.701713,-0.140023,-0.628327,-1.47168,0.129595,-0.726277,-0.177709,-1.14641,0.0510778,-0.381398,-0.904803,-0.457327,-0.740986,0.0977328,0.374641,0.0680538,-0.661941,-1.09434,-0.688646,-0.967693,0.00358566,-1.12274,-0.207593,-0.905512,-1.66882,-1.1635,-0.986113,0.628087,-0.635318,-0.865447,-2.0306,-1.04509,-1.21796,-0.785241,-1.49967,0.990686,-0.179355,-0.144051,-0.476948,-0.126276,-2.37463,-0.183639,-0.586801,-0.364418,0.0687917,-0.115291,0.467745,-0.211108,-0.137099,-1.24694,-0.603183,-0.0230227,-0.629702,-1.03761,-0.274845,0.284687,0.597785,-0.969028,0.371856,-0.971894,-0.0690608,0.759702,0.559638,-0.744105,-0.534386,-1.19145,-0.446085,-0.5434,-0.692088,-1.23289,0.289004,-1.45222,-0.977941,-0.61305,-1.24094,0.222052,0.584073,0.337225,-0.543196,-0.611813,-0.915047,0.541425,-0.568303,-0.608864,-0.157682,0.646178,0.21045,1.34693,0.896333,0.311019,0.305453,0.447393,-0.318008,-0.590319,2.05456,0.328615,0.484212,1.07781,0.611094,1.60404,0.287128,-0.138594,0.92397,-0.872318,0.656761,0.0413679,0.298216,1.10328,0.97697,1.43696,-0.00442277,2.0339,0.0569753,0.979821,0.20076
