# 0.126264, 0.124647, 0.14659, 0.146182, 0.131208, 0.142329, 0.144394, 0.143406, 0.138543, 0.146386, 0.139085, 0.135355, 0.151314, 0.144084, 0.141617, 0.142643, 0.13615, 0.135175, 0.137327, 0.134355, 0.136582, 0.138649, 0.141077, 0.147969, 0.144209, 0.136634, 0.156147, 0.132832, 0.12741, 0.139853, 0.138031, 0.134502, 0.153902, 0.143808, 0.144914, 0.0357685, 0.0249124, 0.165516, 0.133852, 0.240968, 0.148384, 0.190878, 0.195628, 0.175671, 0.180665, 0.221758, 0.100403, 0.155846, 0.197915, 0.128502, 0.258902, 0.163807, 0.220352, 0.167784, 0.175694, 0.252694, 0.16269, 0.174763, 0.151531, 0.188689, 0.126377, 0.384591, 0.202814, 0.155141, 0.359732, 0.156384, 0.137115, 0.0930407, 0.155898
174.329,0.938206,0.0534299,6,63,0,-134.975,-0.293522,-0.381737,0.152476,-0.392761,-0.358619,-0.334147,-0.25882,-0.617839,-0.410617,-0.260986,-0.257006,-0.571172,-0.348041,-0.349424,-0.454973,-0.247254,-0.342829,-0.365876,-0.467504,-0.376787,-0.186821,-0.522163,-0.359663,-0.423076,-0.403169,-0.303483,-0.287369,-0.594201,-0.367104,-0.246176,-0.57834,-0.0406181,-0.156346,-0.184867,-0.286445,1.95448,0.993588,18.0685,12.7219,15.3306,5.20383,25.1281,25.8289,12.1024,6.17965,24.2488,1.4846,7.52009,14.3201,4.13687,14.9945,4.70093,16.377,4.44083,9.92034,58.9629,6.99375,9.3655,3.42123,8.33893,1.19659,152.391,18.2057,7.88246,54.1133,5.01675,4.23698,1.86533,10.3869,-0.686282,-0.65214,-0.627669,-0.552342,-0.911361,-0.704138,-0.554507,-0.550528,-0.864693,-0.641562,-0.642945,-0.748495,-0.540776,-0.636351,-0.659397,-0.761026,-0.670309,-0.480342,-0.815685,-0.653184,-0.716598,-0.696691,-0.597005,-0.580891,-0.887723,-0.660626,-0.539697,-0.871862,-0.33414,-0.449868,-0.478388,-0.579966,0.665139,0.657493,0.651961,0.634679,0.713279,0.669105,0.635181,0.634258,0.70364,0.655107,0.655419,0.678851,0.631993,0.653928,0.659125,0.681576,0.661572,0.617829,0.69332,0.657728,0.671857,0.667454,0.644971,0.641272,0.70842,0.659401,0.631742,0.705133,0.582766,0.610608,0.617367,0.64106
179.711,0.997977,0.0534299,6,63,0,-149.829,-0.205832,-0.454618,0.14898,-0.314205,-0.290872,-0.437946,-0.400704,-0.515714,-0.41585,-0.520922,-0.59981,-0.419129,-0.270709,-0.294592,-0.445237,-0.20048,-0.618294,-0.351084,-0.455613,-0.242534,-0.460006,-0.494728,-0.59905,-0.451567,-0.211917,-0.457942,-0.402852,-0.707678,-0.386457,-0.659139,-0.606464,-0.624836,-0.512221,-0.405816,-0.268147,1.90407,1.03127,16.8206,14.7408,12.4295,5.78488,15.7609,17.2125,10.3892,8.89792,17.4851,1.03637,7.05686,17.4117,6.32177,12.6726,5.37239,15.1796,6.18361,14.1356,24.2489,5.61112,18.1944,7.36725,11.1457,1.09074,77.7355,9.66613,8.99482,39.848,10.6458,3.05088,0.807093,4.31299,-0.520037,-0.496704,-0.643778,-0.606536,-0.721546,-0.621682,-0.726754,-0.805642,-0.624961,-0.476541,-0.500424,-0.651069,-0.406312,-0.824126,-0.556916,-0.661445,-0.448366,-0.665838,-0.70056,-0.804882,-0.657399,-0.417749,-0.663774,-0.608684,-0.91351,-0.592289,-0.864971,-0.812296,-0.830669,-0.718053,-0.611648,-0.47398,0.627156,0.621685,0.655607,0.64715,0.672947,0.650601,0.674093,0.69118,0.651346,0.616931,0.622559,0.657251,0.600203,0.695112,0.635739,0.659585,0.610251,0.660571,0.668312,0.691018,0.658676,0.602945,0.660108,0.64764,0.713718,0.64389,0.703698,0.692599,0.696496,0.672178,0.648317,0.616325
181.122,0.988978,0.0534299,6,63,0,-148.009,-0.0658344,-0.565873,0.122591,-0.431713,-0.690298,-0.674819,-0.395133,-0.637839,-0.508475,-0.519018,-0.490232,-0.697536,-0.539191,-0.511297,-0.518732,-0.4622,-0.634068,-0.642076,-0.592903,-0.634203,-0.555582,-0.756085,-0.379011,-0.5171,-0.574317,-0.66297,-0.363566,-0.789245,-0.565093,-0.383326,-0.750097,-0.506277,-0.371164,-0.391432,-0.552222,2.00009,0.976566,15.4982,14.2836,5.54935,8.58284,28.3232,12.4574,14.8944,9.68718,20.255,1.31969,10.4413,8.90155,5.16013,31.4398,8.83282,7.39419,6.64604,8.79765,22.9803,5.98942,11.2947,5.56661,10.8232,1.09528,60.6532,14.5949,14.4316,57.9151,14.2955,3.26692,0.611789,4.59631,-0.497548,-0.756132,-0.740653,-0.460967,-0.703674,-0.574309,-0.584853,-0.556067,-0.763371,-0.605025,-0.577131,-0.584566,-0.528035,-0.699903,-0.707911,-0.658737,-0.700037,-0.621416,-0.82192,-0.444845,-0.582934,-0.640151,-0.728804,-0.4294,-0.855079,-0.630928,-0.449161,-0.815931,-0.572111,-0.436998,-0.457267,-0.618056,0.621883,0.680513,0.677139,0.613244,0.669002,0.639757,0.642183,0.635542,0.682085,0.646805,0.640407,0.642117,0.629025,0.668166,0.669939,0.658977,0.668196,0.650541,0.694644,0.609413,0.641742,0.654788,0.674543,0.60573,0.701632,0.6527,0.61044,0.693372,0.63925,0.607543,0.612366,0.649776
184.101,0.971107,0.0534299,6,63,0,-154.218,-0.0447307,-0.620333,0.0811806,-0.563751,-0.696118,-0.607388,-0.598853,-0.605428,-0.533982,-0.532502,-0.538983,-0.577207,-0.655708,-0.70104,-0.663459,-0.429243,-0.632392,-0.586201,-0.684645,-0.580093,-0.60628,-0.618013,-0.466871,-0.728176,-0.514232,-0.583364,-0.583431,-0.77277,-0.664356,-0.778963,-0.761973,-0.552306,-0.651738,-0.409138,-0.736413,1.79085,1.14156,12.0911,3.74239,73.3418,1.45845,14.6425,8.82836,6.27916,14.3541,12.0002,1.56498,5.04716,13.8457,6.80859,34.9189,12.2088,33.2554,16.7289,14.0827,20.5582,6.39041,16.4378,9.69462,17.8744,1.57865,75.4441,12.6546,10.892,53.07,4.47453,4.32317,1.31155,5.139,-0.608482,-0.740849,-0.652118,-0.643584,-0.650159,-0.578713,-0.577232,-0.583714,-0.621937,-0.700439,-0.74577,-0.70819,-0.473973,-0.677123,-0.630932,-0.729375,-0.624824,-0.651011,-0.662744,-0.511602,-0.772907,-0.558963,-0.628095,-0.628161,-0.817501,-0.709087,-0.823693,-0.806704,-0.597036,-0.696469,-0.453869,-0.781143,0.647594,0.677182,0.657488,0.655563,0.657046,0.640771,0.64043,0.641921,0.650659,0.668285,0.678256,0.670001,0.616324,0.663096,0.652701,0.674668,0.651315,0.657238,0.659876,0.625182,0.684149,0.636212,0.652057,0.652072,0.693706,0.670199,0.69502,0.691407,0.644978,0.667404,0.611559,0.685926
182.242,0.761447,0.0534299,6,63,0,-152.822,0.0231962,-0.684338,0.125706,-0.637778,-0.512204,-0.807491,-0.739657,-0.668534,-0.629536,-0.618065,-0.773013,-0.821263,-0.664983,-0.444175,-0.628414,-0.589164,-0.779506,-0.797732,-0.806982,-0.614297,-0.583599,-0.84982,-0.628156,-0.547673,-0.634163,-0.645514,-0.597324,-0.768667,-0.714516,-0.604155,-0.732662,-0.611264,-0.460412,-0.663045,-0.54207,1.88258,1.14858,15.4086,3.84744,14.5733,3.02398,14.1145,27.1173,6.11646,11.7318,45.0502,1.17122,4.56894,6.902,6.62384,37.52,9.34164,35.4715,8.33664,9.21378,23.9738,9.40437,14.2832,4.89753,13.3694,0.864117,37.4519,16.2403,12.167,18.8161,9.75758,2.51115,1.67422,7.00493,-0.614582,-0.489008,-0.784295,-0.716461,-0.645338,-0.60634,-0.594868,-0.749817,-0.798067,-0.641787,-0.420979,-0.605218,-0.565968,-0.75631,-0.774536,-0.783786,-0.591101,-0.560403,-0.826624,-0.60496,-0.524477,-0.610967,-0.622318,-0.574128,-0.745471,-0.69132,-0.580959,-0.709465,-0.588068,-0.437216,-0.639849,-0.518874,0.648985,0.619873,0.686605,0.671827,0.655959,0.647105,0.644481,0.679139,0.689561,0.655157,0.603717,0.646849,0.637832,0.680552,0.684501,0.686496,0.643618,0.636546,0.695641,0.64679,0.628194,0.648161,0.650746,0.639715,0.678191,0.66626,0.641288,0.670283,0.642922,0.607596,0.654719,0.626884
199.925,0.495293,0.0534299,6,63,0,-157.917,-0.0415808,-0.620886,0.0572353,-0.650184,-0.613121,-0.753994,-0.738349,-0.626664,-0.630816,-0.617599,-0.704313,-0.659425,-0.649038,-0.513873,-0.618602,-0.623388,-0.708262,-0.731645,-0.685623,-0.658971,-0.57654,-0.735981,-0.631653,-0.549597,-0.65212,-0.621425,-0.622417,-0.675323,-0.690179,-0.600153,-0.68192,-0.630124,-0.539452,-0.646448,-0.599964,2.0999,1.0811,9.77875,3.77189,27.7622,3.11541,16.3124,13.0138,16.2577,9.04271,16.4573,1.54681,7.32837,10.2583,6.11035,29.5984,11.5076,11.8453,8.32064,6.96864,24.9674,8.27173,12.6652,5.76712,16.4453,1.26124,37.7424,22.9459,15.3262,34.3474,6.9995,3.53965,1.85108,9.84052,-0.691765,-0.654702,-0.795575,-0.779929,-0.668245,-0.672396,-0.65918,-0.745894,-0.701006,-0.690619,-0.555453,-0.660183,-0.664969,-0.749843,-0.773226,-0.727204,-0.700552,-0.61812,-0.777562,-0.673234,-0.591178,-0.693701,-0.663006,-0.663998,-0.716904,-0.73176,-0.641733,-0.723501,-0.671705,-0.581032,-0.688029,-0.641545,0.666359,0.658069,0.689027,0.685665,0.66111,0.66204,0.659076,0.678283,0.668411,0.666105,0.6354,0.659301,0.660376,0.679144,0.684218,0.674191,0.66831,0.649791,0.685154,0.662227,0.643635,0.66679,0.659935,0.660158,0.671925,0.675191,0.655145,0.673378,0.661885,0.641305,0.665528,0.655103
204.463,0.2274,0.0534299,3,9,1,-165.728,-0.0235756,-0.642031,0.0550442,-0.62953,-0.589574,-0.753892,-0.715349,-0.645949,-0.647824,-0.617705,-0.689407,-0.65881,-0.66159,-0.522773,-0.620152,-0.61573,-0.693242,-0.755399,-0.665477,-0.650195,-0.610145,-0.729753,-0.638983,-0.549413,-0.653809,-0.660868,-0.620359,-0.687857,-0.668954,-0.577302,-0.684244,-0.607237,-0.599683,-0.669435,-0.63346,2.11124,1.09239,9.838,3.78762,27.2069,3.17292,15.9049,12.9648,16.327,9.18927,16.2433,1.53905,7.2573,10.5969,6.06283,29.8355,11.4096,11.2462,8.05186,6.59666,25.0532,8.59881,13.0868,5.8826,16.6186,1.24627,39.7995,23.0843,15.4509,34.4305,6.75676,3.53123,1.8924,9.9768,-0.653105,-0.61315,-0.777468,-0.738925,-0.669525,-0.671399,-0.64128,-0.712982,-0.682386,-0.685166,-0.546349,-0.643727,-0.639306,-0.716817,-0.778975,-0.689052,-0.673771,-0.633721,-0.753329,-0.662559,-0.572988,-0.677384,-0.684443,-0.643935,-0.711432,-0.69253,-0.600878,-0.70782,-0.630812,-0.623259,-0.69301,-0.657036,0.65771,0.648659,0.685134,0.676761,0.661397,0.661816,0.655043,0.67106,0.664271,0.664891,0.633288,0.655596,0.654597,0.671906,0.685459,0.665756,0.662347,0.653333,0.679904,0.659835,0.639452,0.663155,0.66473,0.655642,0.670718,0.666529,0.645857,0.669919,0.652674,0.650959,0.666636,0.658594
205.743,0.0957873,0.0534299,6,63,0,-173.034,-0.0229701,-0.63505,0.0578187,-0.655315,-0.691028,-0.577028,-0.591999,-0.644836,-0.610682,-0.686389,-0.603896,-0.662529,-0.593036,-0.71021,-0.682265,-0.607583,-0.643517,-0.515083,-0.635789,-0.642519,-0.61321,-0.639436,-0.661575,-0.721206,-0.624667,-0.648018,-0.647971,-0.732164,-0.569277,-0.693244,-0.730958,-0.63643,-0.612698,-0.592501,-0.593514,2.16323,1.02764,9.46362,3.51248,18.5106,3.94995,18.9709,14.374,15.1465,7.27212,10.9024,1.55488,7.85666,13.0821,6.71347,24.8739,12.5805,11.1433,7.07339,9.02867,18.4869,9.86075,26.1782,7.598,18.3704,1.40422,50.6933,13.5113,14.7587,34.3455,8.15388,4.86088,2.364,6.12035,-0.678285,-0.713998,-0.599998,-0.614969,-0.667806,-0.633652,-0.709359,-0.626866,-0.685499,-0.616006,-0.73318,-0.705235,-0.630553,-0.666487,-0.538053,-0.658759,-0.665489,-0.636181,-0.662406,-0.684546,-0.744176,-0.647637,-0.670988,-0.670941,-0.755134,-0.592247,-0.716214,-0.753928,-0.6594,-0.635669,-0.615472,-0.616484,0.663356,0.671284,0.645656,0.649073,0.661012,0.653317,0.670259,0.651779,0.664965,0.64931,0.675503,0.669347,0.652615,0.660716,0.631359,0.658982,0.660492,0.65389,0.659801,0.664752,0.677908,0.656478,0.661724,0.661714,0.680296,0.643881,0.671773,0.680034,0.659126,0.653774,0.649188,0.649419
195.405,0.756735,0.0534299,5,34,1,-164.201,0.119538,-0.80323,0.057471,-0.781295,-0.823494,-0.830106,-0.807722,-0.858369,-0.882848,-0.755946,-0.786013,-0.812794,-0.819066,-0.849211,-0.710478,-0.771617,-0.886884,-0.847945,-0.853935,-0.716445,-0.81457,-0.831629,-0.837645,-0.735981,-0.723608,-0.881066,-0.79857,-0.805641,-0.813978,-0.793711,-0.867924,-0.805912,-0.903294,-0.712436,-0.785827,2.046,0.937447,15.417,6.16376,17.9442,3.81879,31.3982,9.28024,6.61506,5.67309,18.3633,2.00369,6.90489,7.89988,7.78361,45.4858,21.2012,46.268,14.364,10.3864,34.4745,11.046,32.854,4.59346,19.3531,1.16326,26.6377,10.8654,10.7263,39.598,2.67395,2.11898,1.30179,4.27738,-0.661757,-0.703956,-0.710568,-0.688184,-0.738831,-0.763311,-0.636408,-0.666475,-0.693256,-0.699528,-0.729673,-0.59094,-0.652079,-0.767346,-0.728407,-0.734397,-0.596907,-0.695032,-0.712091,-0.718107,-0.616443,-0.60407,-0.761528,-0.679032,-0.686103,-0.69444,-0.674173,-0.748386,-0.686374,-0.783757,-0.592898,-0.666289,0.659655,0.669064,0.670527,0.665563,0.67674,0.682072,0.653941,0.660713,0.666691,0.668083,0.674734,0.643581,0.657479,0.682947,0.674456,0.675769,0.644948,0.667085,0.670863,0.67219,0.649409,0.646587,0.681685,0.663523,0.665099,0.666954,0.662437,0.678827,0.66516,0.686489,0.64403,0.660672
193.36,0.200294,0.0534299,6,63,0,-162.261,-0.197164,-0.47353,0.0622622,-0.503852,-0.502402,-0.542153,-0.468882,-0.487297,-0.365065,-0.451929,-0.492419,-0.590625,-0.485001,-0.542682,-0.377151,-0.452885,-0.559092,-0.512641,-0.562875,-0.374064,-0.466473,-0.512757,-0.506914,-0.468345,-0.433402,-0.537013,-0.421561,-0.635554,-0.501559,-0.462219,-0.562881,-0.458474,-0.580813,-0.377257,-0.454386,2.06484,1.05117,10.5338,12.8455,37.433,9.83624,7.49719,16.1388,24.1512,28.5418,13.4553,1.06825,8.98331,14.4534,4.06533,32.4857,4.64429,12.445,10.4033,7.06629,13.6813,3.01637,6.49103,11.5036,8.35722,1.7793,74.1367,16.8708,10.3534,42.9667,9.00044,7.12168,1.4631,5.21401,-0.701016,-0.699565,-0.739316,-0.666045,-0.684461,-0.562229,-0.649093,-0.689582,-0.787789,-0.682164,-0.739846,-0.574314,-0.650049,-0.756255,-0.709805,-0.760039,-0.571228,-0.663637,-0.709921,-0.704078,-0.665509,-0.630566,-0.734176,-0.618724,-0.832718,-0.698723,-0.659383,-0.760045,-0.655638,-0.777977,-0.574421,-0.65155,0.668413,0.668091,0.676846,0.660617,0.664734,0.636968,0.656806,0.665874,0.687356,0.664222,0.676962,0.639758,0.657021,0.68054,0.670358,0.681362,0.639047,0.660077,0.670384,0.669091,0.660497,0.652618,0.675721,0.649928,0.696929,0.667904,0.659122,0.681363,0.65828,0.685244,0.639783,0.65736
177.306,0.984703,0.0534299,6,63,0,-144.348,-0.418974,-0.302121,0.0859891,-0.240062,-0.205386,-0.254059,-0.284439,-0.280444,-0.279512,-0.248154,-0.377515,-0.348959,-0.225347,-0.222798,-0.440087,-0.214436,-0.292406,-0.271616,-0.476513,-0.358763,-0.270748,-0.320286,-0.233271,-0.356544,-0.264195,-0.176759,-0.279385,-0.413519,-0.24161,-0.328389,-0.3985,-0.270282,-0.0718058,-0.355742,-0.207544,1.82931,1.11082,15.0994,9.71185,16.1914,4.9303,8.75214,13.1671,11.625,5.73239,25.9914,1.82703,10.2191,3.15949,6.73434,21.4653,4.83036,103.921,9.28772,15.5396,14.7549,11.6079,16.3019,3.84731,24.2566,0.511776,54.0971,15.3386,13.9273,22.2518,4.18702,4.36756,0.854522,7.71671,-0.659037,-0.624361,-0.673033,-0.703413,-0.699419,-0.698486,-0.667128,-0.796489,-0.767934,-0.644321,-0.641773,-0.859061,-0.63341,-0.71138,-0.69059,-0.895488,-0.777737,-0.689723,-0.739261,-0.652245,-0.775518,-0.68317,-0.595733,-0.698359,-0.832493,-0.660585,-0.747364,-0.817475,-0.689256,-0.49078,-0.774716,-0.626518,0.659044,0.65121,0.662182,0.668944,0.668059,0.667852,0.66086,0.689223,0.683074,0.65573,0.655154,0.702464,0.653262,0.670706,0.666098,0.710021,0.685192,0.665905,0.676834,0.657516,0.684713,0.664446,0.644679,0.667824,0.696882,0.659392,0.678604,0.6937,0.665801,0.62029,0.68454,0.6517
186.084,0.599075,0.0534299,6,63,0,-143.93,-0.208933,-0.349769,0.111894,-0.326029,-0.332461,-0.340396,-0.328667,-0.362437,-0.285405,-0.239113,-0.500971,-0.425592,-0.285219,-0.42959,-0.522587,-0.46955,-0.404425,-0.533682,-0.474162,-0.449875,-0.301396,-0.531071,-0.261766,-0.437384,-0.364889,-0.28016,-0.243642,-0.554116,-0.180958,-0.398322,-0.585247,-0.45887,-0.203983,-0.416146,-0.213462,1.94386,1.02252,14.5397,10.0535,11.4288,6.59212,13.4058,20.0055,10.9425,12.9524,20.258,1.64787,3.38827,8.11994,6.06585,30.2344,6.9226,23.3036,14.3178,14.2773,9.36896,4.99997,12.156,4.21076,15.2791,1.3559,48.8954,14.2691,12.9828,64.718,13.2681,2.95957,0.897477,5.29575,-0.534962,-0.541393,-0.549329,-0.5376,-0.57137,-0.494338,-0.448046,-0.709904,-0.634525,-0.494152,-0.638523,-0.73152,-0.678482,-0.613357,-0.742615,-0.683095,-0.658808,-0.510329,-0.740004,-0.470699,-0.646317,-0.573822,-0.489093,-0.452575,-0.763049,-0.389891,-0.607255,-0.79418,-0.667803,-0.412916,-0.625079,-0.422394,0.63064,0.632137,0.63398,0.631254,0.639079,0.621128,0.610175,0.67038,0.653515,0.621084,0.65442,0.675139,0.6634,0.648706,0.677567,0.664429,0.658993,0.624884,0.676997,0.615549,0.65618,0.639645,0.619893,0.611251,0.682015,0.596256,0.647314,0.688728,0.661011,0.601787,0.651373,0.604056
182.557,0.925476,0.0534299,6,127,0,-152.406,-0.447358,-0.180459,0.125281,-0.196873,-0.121845,-0.297928,-0.200931,-0.307289,-0.139952,-0.282499,-0.162287,-0.19626,-0.138547,-0.118334,-0.0792562,0.0566691,-0.369731,-0.0612918,-0.244933,0.00698852,-0.230449,-0.224375,-0.247568,-0.211712,-0.102432,-0.316142,-0.214666,-0.450758,-0.312382,-0.109945,-0.248396,0.0356111,-0.0601714,-0.0650907,-0.210349,1.9004,1.02879,10.059,7.46708,26.3452,7.49104,17.6804,7.10887,10.6906,20.0023,11.1963,1.05916,9.7366,10.2312,4.52254,52.8162,20.7739,22.9793,11.1507,6.00669,35.0806,8.32209,12.4624,15.2734,13.9148,1.32424,66.9268,15.095,12.3292,18.9755,2.69035,8.56861,1.30239,4.13524,-0.644231,-0.569202,-0.745285,-0.648288,-0.754647,-0.587309,-0.729857,-0.609645,-0.643617,-0.585904,-0.565692,-0.526614,-0.390688,-0.817089,-0.508649,-0.692291,-0.440369,-0.677806,-0.671732,-0.694926,-0.65907,-0.54979,-0.763499,-0.662024,-0.898115,-0.75974,-0.557303,-0.695753,-0.411746,-0.507529,-0.512448,-0.657706,0.655709,0.638579,0.678151,0.656625,0.68019,0.642747,0.674774,0.64786,0.655571,0.642425,0.637769,0.628693,0.596448,0.693618,0.62449,0.666476,0.608347,0.663249,0.661891,0.667062,0.659051,0.634087,0.682113,0.659715,0.710562,0.681297,0.635828,0.667246,0.601507,0.624227,0.62538,0.658745
170.109,0.880175,0.0534299,6,63,0,-141.415,-0.333536,-0.229289,0.164749,-0.377502,-0.159982,-0.349161,-0.304974,-0.0800041,-0.15058,-0.0702063,-0.334374,-0.393219,-0.0588803,-0.375419,-0.360135,-0.0512557,-0.385405,-0.266927,-0.573031,-0.319489,-0.124441,-0.387398,-0.21912,-0.110729,-0.195123,-0.0781849,-0.0510009,-0.582917,-0.202517,-0.258706,-0.353749,-0.448144,0.0679685,-0.162543,0.111749,2.03824,1.32191,14.8538,8.54095,30.688,8.05949,16.2763,17.6738,13.1366,17.7005,10.1241,1.04823,16.3395,17.2043,4.50518,120.612,17.365,29.9152,14.2597,4.73307,41.0323,6.53895,10.4237,6.0581,6.39322,1.65085,34.9952,17.8895,6.55245,24.3468,3.41178,6.02551,1.23788,9.08841,-0.711037,-0.493518,-0.682696,-0.638509,-0.41354,-0.484116,-0.403742,-0.667909,-0.726755,-0.392416,-0.708954,-0.69367,-0.384791,-0.71894,-0.600462,-0.906566,-0.653025,-0.457977,-0.720934,-0.552656,-0.444265,-0.528659,-0.411721,-0.384537,-0.916453,-0.536053,-0.592242,-0.687285,-0.78168,-0.265567,-0.496079,-0.221787,0.67063,0.620935,0.66434,0.654416,0.601936,0.618719,0.599586,0.661035,0.674093,0.596864,0.67017,0.666783,0.595028,0.672374,0.645762,0.712297,0.657692,0.612534,0.672813,0.634751,0.609275,0.62917,0.6015,0.594967,0.714319,0.630894,0.643879,0.665363,0.686042,0.566004,0.621537,0.555221
176.848,0.954916,0.0534299,6,63,0,-140.618,-0.437007,-0.258398,0.140451,-0.0623452,-0.24648,-0.312581,-0.0866842,-0.40573,-0.0414242,-0.540468,-0.273113,-0.18158,-0.259403,-0.0794129,-0.315176,-0.213308,-0.364747,-0.21495,-0.451821,-0.0203232,-0.248854,-0.372548,-0.121174,-0.444323,-0.192375,-0.364828,-0.264709,-0.391023,-0.223736,-0.176176,-0.475351,0.02139,-0.223894,-0.176643,-0.35746,2.00475,1.01272,19.1809,12.4147,46.5857,7.40002,19.1086,15.1307,14.0769,14.7839,10.1884,1.67162,7.40182,7.64944,6.39143,54.524,20.7349,24.8165,13.7279,6.77659,42.0431,4.47461,22.2468,5.747,9.45205,1.01307,20.9372,21.5282,11.3877,29.5591,4.37105,3.56243,1.55306,10.5452,-0.499352,-0.683487,-0.749588,-0.523691,-0.842738,-0.478431,-0.977475,-0.710121,-0.618587,-0.696411,-0.51642,-0.752184,-0.650315,-0.801754,-0.651957,-0.888828,-0.45733,-0.685861,-0.809555,-0.558181,-0.88133,-0.629383,-0.801836,-0.701716,-0.82803,-0.660743,-0.613183,-0.912358,-0.415617,-0.660901,-0.61365,-0.794467,0.622307,0.664516,0.679089,0.628011,0.699041,0.617377,0.726607,0.670428,0.649897,0.667391,0.62631,0.679654,0.657081,0.69035,0.657451,0.708648,0.612381,0.665046,0.692015,0.636032,0.707098,0.652349,0.690367,0.668568,0.695938,0.659427,0.648667,0.713482,0.602434,0.659463,0.648773,0.68879
173.573,0.903841,0.0534299,6,63,0,-139.474,-0.40531,-0.222924,0.215965,-0.158937,-0.148992,-0.338354,-0.362902,-0.339899,-0.365529,-0.117909,-0.405681,-0.427313,0.0781083,-0.368811,-0.36338,0.114932,-0.365406,-0.279147,-0.368234,-0.331153,-0.187316,-0.483978,-0.278615,-0.41445,-0.0957545,-0.141806,0.0915136,-0.550656,-0.169283,-0.327019,-0.56335,-0.396343,0.154924,-0.010109,0.270002,1.69002,1.29332,8.22706,13.9704,32.1055,3.98245,24.5309,12.2238,14.002,11.7117,20.7493,1.46064,2.67423,14.5298,3.93941,89.4085,14.4479,30.414,11.9671,6.65592,28.3911,7.48083,29.7746,6.11171,4.79665,1.196,211.825,21.6612,6.77104,56.3211,4.78514,4.87173,1.25359,4.70735,-0.564246,-0.554302,-0.743664,-0.768211,-0.745209,-0.770838,-0.523218,-0.81099,-0.832623,-0.327201,-0.774121,-0.76869,-0.290378,-0.770716,-0.684456,-0.773543,-0.736463,-0.592625,-0.889288,-0.683925,-0.819759,-0.501064,-0.547115,-0.313796,-0.955965,-0.574592,-0.732328,-0.968659,-0.801653,-0.250386,-0.415419,-0.135308,0.637434,0.635133,0.677797,0.683134,0.678134,0.683702,0.6279,0.692321,0.696909,0.581078,0.684412,0.683237,0.572089,0.683676,0.664733,0.684287,0.676222,0.643967,0.708743,0.664614,0.694185,0.622709,0.633466,0.577812,0.722313,0.639822,0.675316,0.724852,0.690328,0.562271,0.602386,0.533775
169.707,0.986742,0.0534299,6,127,0,-133.452,-0.525947,-0.118936,0.208802,-0.18623,-0.0920762,-0.227779,0.130813,-0.107877,0.281449,-0.373724,0.0755489,-0.326556,-0.0241336,0.0397894,-0.236666,0.040684,-0.278929,-0.377116,-0.292054,0.17201,-0.0843732,-0.383997,0.0395656,-0.36383,0.0492176,-0.180155,0.152327,-0.282763,-0.079059,-0.0696326,-0.451035,0.251502,0.0982336,0.0723684,-0.247667,1.96419,1.28796,7.54083,13.3313,42.8154,6.71406,25.5919,8.46993,9.32376,12.8266,22.3622,1.10308,9.59475,6.02007,7.37767,49.3387,7.84315,56.588,17.3526,7.63703,47.2067,9.62263,21.1322,6.53602,5.94398,2.33689,42.6859,11.4784,13.2906,103.699,4.96569,3.96562,2.33634,5.09066,-0.712177,-0.618023,-0.753726,-0.395134,-0.633823,-0.244498,-0.899671,-0.450398,-0.852503,-0.55008,-0.486157,-0.762613,-0.485263,-0.804876,-0.903063,-0.818001,-0.353937,-0.61032,-0.909943,-0.486381,-0.889776,-0.476729,-0.706102,-0.37362,-0.808709,-0.605006,-0.595579,-0.976981,-0.274445,-0.427713,-0.453578,-0.773614,0.670882,0.649769,0.67999,0.597518,0.653356,0.560822,0.710882,0.610734,0.701092,0.634154,0.619201,0.681921,0.61899,0.691016,0.711579,0.693812,0.587572,0.648014,0.712989,0.619254,0.708844,0.616975,0.669539,0.592333,0.691834,0.646801,0.644644,0.726509,0.568184,0.605327,0.61149,0.684302
