# 0.178382, 0.135079, 0.138632, 0.132034, 0.0187136, 0.0193579, 0.0282696, 0.0164765, 0.170792, 0.0709891, 0.289411, 0.303318, 0.250875, 0.303348, 0.246442, 0.496046, 0.321123, 0.260725, 0.272208, 0.266343, 0.236052, 0.263623, 0.525631, 0.256723, 0.295089, 0.286194, 0.242328, 0.315852, 0.24382, 0.293796, 0.240981, 0.340906, 0.265914, 0.253256, 0.245976, 0.276877, 0.288547, 0.300412, 0.258825, 0.379412, 0.2439, 0.237713, 0.173045, 0.00691915, 0.181675, 0.17904, 0.177129, 0.181342, 0.182333, 0.180054, 0.179979, 0.180055, 0.181045, 0.178213, 0.17898, 0.179829, 0.179325, 0.177969, 0.179842, 0.178216, 0.178551, 0.180481, 0.179345, 0.178956, 0.178588, 0.181463, 0.179843, 0.179006, 0.179873, 0.178837, 0.1772, 0.181038, 0.178312, 0.178123, 0.18031, 0.178985, 0.180905, 0.179885, 0.179422, 0.176914, 0.178959, 0.180234, 0.179254, 0.179869, 0.180063, 0.180355, 0.180243, 0.180395, 0.17782, 0.178715, 0.179156, 0.179239, 0.175456, 0.180691, 0.180596, 0.178042, 0.181009, 0.178543, 0.17895, 0.178271, 0.178965, 0.179294, 0.180136, 0.179836, 0.180214, 0.1797, 0.179047, 0.180902, 0.181659, 0.179076, 0.18049, 0.177978, 0.179546, 0.178994, 0.182979, 0.179913, 0.178519, 0.178382, 0.18014, 0.178838, 0.179764, 0.178353, 0.177454, 0.181275, 0.19726, 1.6665, 1.61955, 1.49438, 1.55923, 1.54013, 1.593, 1.68959, 1.32058, 1.53824, 1.62674, 1.64613, 1.4697, 1.37276, 1.50572, 1.51918, 1.66313, 1.73965, 1.70105, 1.4014, 1.25568, 1.46651, 1.65317, 1.73694, 1.41032, 1.45603, 1.54651, 1.49448, 1.5901, 1.48747, 1.56739, 1.51571, 1.59629, 0.17832, 0.178489, 0.17822, 0.177296, 0.178285, 0.178687, 0.177653, 0.177761, 0.178531, 0.177357, 0.178568, 0.177221, 0.177316, 0.179489, 0.177935, 0.178084, 0.177273, 0.176909, 0.178277, 0.176632, 0.177969, 0.177747, 0.178664, 0.178186, 0.179604, 0.178572, 0.177936, 0.177723, 0.177634, 0.177879, 0.177757, 0.177189, 8.8565e-05
1844.77,0.706906,0.000914401,12,4095,0,-1752.65,-0.471829,-0.40656,0.0367739,0.183814,-0.434604,0.133677,0.199687,0.221958,-0.110499,0.650184,-0.591423,-0.120115,0.247217,0.900168,1.47093,1.1591,1.18009,0.0118998,0.491599,0.892554,-0.121624,-0.762123,0.632085,-0.671849,-0.0492943,0.295263,-0.329671,-0.0191167,-0.237271,-1.15391,-0.168284,-1.03772,-1.12692,-0.779454,-0.344335,-0.27442,-0.765544,-0.336235,-0.227119,-0.172385,-1.46483,-0.691606,0.33217,0.634067,0.651745,0.292751,-0.283829,0.797976,0.0834989,0.622028,-0.174948,0.66079,0.366553,0.00982922,0.433545,0.0786752,0.87982,1.12918,0.826121,0.197133,-0.216642,0.202363,-0.104369,0.687671,-0.114277,0.514078,0.0813196,-0.551979,-0.0934321,-0.0784149,1.31301,0.187942,0.0106899,-0.728248,-0.112536,-0.295833,-0.0509801,-0.415969,1.7027,0.621879,0.67242,0.365678,0.620244,-0.955764,0.681656,0.178305,0.476147,0.779168,0.635151,1.31546,0.569314,0.75058,-0.321287,0.290478,0.838999,0.217889,0.0249983,0.438592,0.91073,1.36258,-0.0070054,0.946129,0.00506551,0.647567,1.47859,1.26587,0.251915,0.362766,-0.214611,0.267116,0.313803,0.232274,-0.179612,0.922177,-0.356622,0.00805828,0.163565,-0.238858,1.1034,1.11163,1.19675,0.36989,0.29907,-0.0464341,3.98158,0.432056,0.632814,0.125522,0.533357,0.461569,0.284849,0.0197129,0.145867,0.0791384,0.184554,0.169083,0.509486,0.753284,0.444847,0.0435504,0.319332,0.0520337,0.21245,0.0166465,0.0445965,0.0104115,0.142112,0.490017,0.819905,0.32193,0.0497437,0.388884,0.184933,0.407097,0.211259,0.666751,0.00197682,-0.324533,-0.822659,-0.240913,0.322209,-0.25347,1.4259,0.347853,0.388357,0.390074,0.365769,-0.65155,-0.621922,1.09396,-0.784134,-0.675354,-0.126025,-0.378675,0.625043,-0.642561,-0.79009,-0.300912,-1.50862,-0.939143,-1.4613,-1.22198,-0.690549,-0.837494,-0.322252,-1.49483,0.354317,-1.38921,-0.518672,0.45024
1826.64,0.998528,0.000914401,12,4095,0,-1731.82,-0.693407,-0.103201,-0.197111,0.0769441,-0.410216,0.310539,0.274565,0.190771,-0.291224,0.437839,-1.28545,-1.15713,-0.578749,0.182831,-1.19304,0.163623,0.989923,0.123059,-0.170627,-0.161617,-0.209702,-0.304018,0.124938,-0.283857,-0.504131,0.38708,-0.205172,0.0813658,0.0754624,-1.19303,0.209168,-0.288628,0.114513,-0.242579,-0.280737,-0.0217803,-0.530021,-1.3142,-0.613754,0.604739,-0.00679216,-0.234211,0.426495,0.518831,0.697511,0.305877,-0.321525,0.909564,0.124269,0.686059,-0.035467,0.699978,0.512256,0.0246248,0.46825,0.175835,0.915875,1.11451,0.849669,0.277946,-0.173065,0.284902,-0.0537838,0.718654,-0.110968,0.617447,0.109892,-0.486559,-0.0616334,-0.0626795,1.38807,0.22081,0.1367,-0.674611,-0.119366,-0.210715,0.0737975,-0.403502,1.75382,0.730967,0.767189,0.349485,0.701159,-0.874779,0.619487,0.22493,0.434347,0.700616,0.650524,1.30347,0.572639,0.778567,-0.202865,0.279367,0.821792,0.255674,0.069566,0.511543,0.976687,1.51397,0.0035027,0.982865,0.050568,0.717082,1.44895,1.32465,0.293393,0.322545,-0.200849,0.349992,0.383809,0.233058,-0.12304,0.96561,-0.297843,0.0788979,0.185874,-0.182438,1.19779,1.1159,1.2731,0.458016,0.362842,-0.0292128,2.48302,0.730162,0.0471709,0.515052,0.915431,0.50615,0.337574,0.0428826,0.66515,0.600498,0.0533442,0.288351,0.335525,0.897413,0.45651,0.457271,0.476326,0.372596,0.216614,0.012643,0.356347,0.0268404,0.391488,0.611382,0.0588276,0.172303,0.344999,0.128946,0.980609,0.154079,0.224931,0.555866,0.911112,-0.474788,-0.764858,-0.325124,0.333023,-0.192545,1.40725,0.284243,0.338276,0.340033,0.372268,-0.632242,-0.707182,1.09048,-0.730119,-0.760355,-0.184705,-0.391169,0.550286,-0.702522,-0.834936,-0.267589,-1.52575,-0.969543,-1.43674,-1.31731,-0.746101,-0.838745,-0.389596,-1.54603,0.369302,-1.44181,-0.604213,0.460053
1843.11,0.999906,0.000914401,12,4095,0,-1747.56,0.193745,0.11129,0.226882,-0.341564,-0.443943,-0.0798605,-0.17221,0.00587905,-0.579023,0.507941,-1.31606,-1.20968,-0.584243,-0.723762,-1.95909,0.398626,-0.114963,-0.751809,-0.121137,-0.673754,-1.12854,-1.00252,-0.692558,-0.608627,-0.382579,-0.263796,-0.818995,0.169134,-0.592686,-0.98871,-0.299334,-0.384183,-1.0688,-0.291319,-0.91892,-0.0141412,-0.463862,-1.26338,-1.13301,0.329553,-0.902474,-0.583776,0.4198,0.56834,0.708253,0.32917,-0.151447,0.896659,0.295077,0.659069,-0.0913483,0.607136,0.541333,0.118275,0.429611,0.139242,0.923539,1.2666,0.986026,0.193141,0.0166679,0.271925,0.130144,0.676029,-0.0319487,0.641904,0.0706419,-0.336028,-0.0101287,-0.00207009,1.48579,0.359465,0.0543096,-0.652857,-0.0256434,-0.17294,0.17323,-0.218448,1.76151,0.704614,0.711803,0.376168,0.682758,-0.728952,0.659903,0.407816,0.578669,0.940267,0.707276,1.25344,0.630153,0.812471,-0.187006,0.397543,0.865854,0.328963,0.0365812,0.519543,1.17734,1.4237,-0.0366226,1.01782,0.117727,0.82381,1.5884,1.38083,0.201809,0.39773,-0.143921,0.441865,0.431753,0.323764,-0.147203,1.09543,-0.156968,0.0350819,0.248013,-0.0921913,1.09371,1.28905,1.34678,0.449046,0.376611,-0.00182947,1.59379,0.613775,0.355476,0.0578034,0.75059,0.920946,0.512894,0.0123806,0.24452,0.0207979,0.249589,0.022918,0.429203,0.87556,1.1907,0.421575,1.20646,0.0519574,0.057201,0.244731,0.72606,0.103811,0.632623,0.273074,0.133086,0.0851137,1.29891,0.15258,0.891124,0.287926,0.708429,0.307205,0.054881,-0.459615,-0.830233,-0.335259,0.293514,-0.256822,1.37942,0.244693,0.289668,0.285108,0.307849,-0.705565,-0.763791,1.04439,-0.875528,-0.795703,-0.238715,-0.503407,0.506871,-0.744734,-0.865892,-0.361012,-1.56841,-1.04835,-1.49323,-1.33561,-0.839775,-0.946635,-0.459851,-1.6069,0.302405,-1.48025,-0.650782,0.458164
1847.72,0.999696,0.000914401,12,4095,0,-1750.54,-0.627058,0.37229,0.0574032,-0.567588,-0.389042,0.0975283,0.020592,0.271358,-0.146908,0.283832,-0.490234,-0.478044,-0.238545,-0.0113771,-0.0740981,-0.226931,-0.199774,-0.434713,-0.111741,-0.00431667,0.157228,-0.0172464,0.395474,-0.0654459,0.240727,0.101997,-0.033938,-0.00515861,-0.244179,-0.362793,0.342926,-0.523468,-0.460315,0.195084,-0.241359,-0.143241,-0.340652,0.220477,-0.261975,-0.237684,-0.429694,-0.085328,0.276067,0.594858,0.58288,0.306622,-0.400197,0.894086,0.109989,0.598157,-0.0875518,0.706497,0.353484,0.0666038,0.296725,0.0755158,0.806588,1.0425,0.729032,0.216077,-0.266192,0.150511,-0.0998456,0.684418,-0.227435,0.489972,0.0294066,-0.577669,-0.157663,-0.156806,1.16798,0.232507,0.151825,-0.735772,-0.0259165,-0.30098,0.0311654,-0.453023,1.80442,0.727538,0.636618,0.396332,0.635213,-0.955526,0.625782,0.250673,0.363816,0.674904,0.643942,1.25215,0.529517,0.653001,-0.234285,0.192337,0.707857,0.325799,-0.00531367,0.477958,0.953546,1.3489,0.0723436,0.874485,-0.0498756,0.606232,1.5798,1.28136,0.221067,0.451129,-0.191446,0.293537,0.367591,0.280473,-0.201766,0.98632,-0.45107,0.0110264,0.220933,-0.237094,1.06234,1.17804,1.19479,0.392642,0.301582,-0.0534734,2.87518,0.323046,0.436842,0.371123,0.0500455,0.0479318,0.720839,0.495703,0.0232389,0.151234,0.334343,1.55996,0.265865,0.410657,0.186643,0.296035,0.27417,0.0684299,0.540213,0.564631,0.286213,0.0315165,0.232399,0.226021,0.0900713,0.111273,0.46694,0.32404,0.0462521,0.0467835,1.21892,0.135181,2.00923,-0.289203,-0.789152,-0.270211,0.310644,-0.156558,1.49183,0.328148,0.372667,0.40706,0.36771,-0.615359,-0.589275,1.15346,-0.795542,-0.721847,-0.115761,-0.377522,0.631616,-0.619885,-0.799248,-0.234213,-1.51652,-0.986259,-1.43183,-1.29297,-0.705946,-0.845497,-0.307877,-1.53721,0.368688,-1.37381,-0.502824,0.455977
1853.3,0.999623,0.000914401,11,2047,0,-1751,-0.538977,0.403676,0.271045,-0.391678,-0.300871,0.0059323,-0.124461,0.167637,-0.123016,0.262277,-0.0404086,-0.111559,-0.202902,-0.156181,-0.234118,0.0685715,0.0857406,-0.130057,0.28759,0.281047,-0.82125,0.0772921,-0.0138643,-0.0715837,0.0122499,-0.214268,0.196034,-0.0735506,-0.287361,-0.212137,-0.0603796,-0.325372,-0.333387,-0.0507128,-0.174488,-0.141793,-0.211932,0.0879313,-0.43241,0.435851,-0.129815,-0.00889314,0.33304,0.56763,0.678944,0.297102,-0.229041,0.839943,0.194231,0.654626,-0.152704,0.640772,0.484564,0.138398,0.412991,0.110079,0.948387,1.1869,0.91386,0.0918802,-0.014053,0.199973,0.0111237,0.656582,-0.083589,0.593772,0.056595,-0.400626,-0.0612794,0.0248441,1.52647,0.211491,0.0320413,-0.681344,-0.0653518,-0.2511,0.0488434,-0.313392,1.69394,0.676198,0.688185,0.215419,0.749982,-0.813491,0.645295,0.273461,0.49224,0.892935,0.548011,1.2584,0.639744,0.736504,-0.252061,0.361984,0.87296,0.228774,-0.0328798,0.485484,1.1107,1.36995,-0.0948991,1.04683,0.0963591,0.787477,1.45479,1.35555,0.187658,0.329823,-0.193008,0.385347,0.3722,0.135627,-0.18909,1.01671,-0.111202,-0.0115881,0.266777,-0.193936,1.07548,1.25307,1.2738,0.417238,0.329078,-0.0854314,1.75941,0.475778,0.656505,0.0479638,0.536651,0.721117,0.544756,0.225486,0.885112,0.157733,0.129103,0.409043,0.342686,1.32491,0.263093,0.851555,0.456197,0.934597,0.868847,0.0709564,0.552007,1.86387,0.263368,0.837553,0.036482,0.538089,0.733078,0.2602,0.414056,0.129163,0.397713,0.858297,0.00635842,-0.365894,-0.842858,-0.298403,0.346044,-0.24613,1.44997,0.285766,0.285527,0.355701,0.336268,-0.675601,-0.657373,1.12217,-0.821175,-0.75439,-0.144805,-0.479589,0.589364,-0.646691,-0.873765,-0.307868,-1.51908,-1.04281,-1.45173,-1.33828,-0.766858,-0.898912,-0.384388,-1.49974,0.332016,-1.39693,-0.588263,0.45586
1853.2,0.99841,0.000914401,12,8191,0,-1770.88,-0.419783,0.648567,0.171234,0.0717382,-0.23729,-0.178628,-0.0417533,0.0353436,-0.330351,0.329424,-0.890812,-0.286167,-0.147927,-0.185416,-0.510958,-0.712755,-0.0515651,-0.261968,0.436576,0.237968,-0.70389,-0.382833,-0.0846459,-0.679731,0.147879,-0.237915,-0.415571,-0.0114307,-0.381369,-0.732616,-0.176785,-0.579983,-0.80019,-0.760725,-0.466289,-0.319145,-0.750207,-0.140736,-0.89415,-0.0686078,-0.98421,-0.598911,0.438355,0.525162,0.770548,0.438868,-0.105387,0.979056,0.322839,0.768789,-0.0449032,0.796276,0.600421,0.22286,0.5073,0.22515,1.04449,1.32299,1.05673,0.261057,0.0868645,0.357438,0.161821,0.807299,0.0449613,0.777906,0.220888,-0.282023,0.110191,0.168961,1.66412,0.317152,0.191231,-0.566641,0.0698449,-0.115884,0.241933,-0.147324,1.86239,0.79543,0.808109,0.421572,0.86937,-0.661888,0.808336,0.42905,0.707624,0.976445,0.669886,1.42934,0.777798,0.922775,-0.110609,0.500225,1.00939,0.360426,0.147985,0.648356,1.23386,1.50647,0.0220519,1.20066,0.232006,0.865731,1.6477,1.45337,0.357286,0.474566,-0.0148852,0.569989,0.563543,0.343112,-0.0107511,1.15483,-0.017025,0.21402,0.362213,-0.07084,1.25951,1.40281,1.39447,0.552188,0.504241,0.0774247,2.22774,0.0876784,0.432902,0.0649997,0.259125,0.00190788,1.95223,0.132035,0.075978,0.136792,0.132919,0.70644,0.224917,0.590937,0.0825031,0.128409,0.326449,0.219376,0.976648,0.0893114,0.317515,0.0992571,1.71829,0.767651,0.071601,0.414731,0.530667,0.219382,0.0450864,0.692106,0.34869,0.0180151,0.437842,-0.580715,-0.888505,-0.408035,0.189774,-0.423829,1.32304,0.164354,0.180879,0.264601,0.182049,-0.848454,-0.799528,0.9398,-0.971677,-0.808943,-0.328231,-0.524889,0.426604,-0.814699,-1.00104,-0.433999,-1.65081,-1.09232,-1.63321,-1.44446,-0.914096,-1.08069,-0.575184,-1.62448,0.149197,-1.51237,-0.681213,0.454117
1851.62,0.996951,0.000914401,12,4095,0,-1747.3,-0.0719236,-0.50177,-0.223711,-0.942301,-0.287553,0.198783,0.121329,0.0650464,-0.0209521,0.268492,-0.241565,0.23141,-0.352327,0.0590223,-0.385174,0.436793,0.110005,-0.014708,0.17244,0.199929,-0.311924,0.383553,0.398304,-0.50057,-0.223357,-0.0517869,0.120306,-0.000868417,-0.265328,-0.339341,-0.107114,-0.107715,0.147664,0.0192776,-0.00078032,0.306908,0.121101,0.726743,-0.166734,0.396631,-0.223663,0.330581,0.433617,0.543896,0.579168,0.225301,-0.331571,0.839718,0.112549,0.558036,-0.122407,0.657917,0.437188,0.125372,0.325315,0.00753421,0.83696,1.10208,0.808436,0.167895,-0.157533,0.125371,-0.0481639,0.67052,-0.137788,0.641658,0.0037049,-0.574204,-0.120259,-0.0826031,1.31471,0.0867251,0.116968,-0.808264,-0.199042,-0.311693,0.0637758,-0.392965,1.6885,0.630295,0.603069,0.31076,0.604124,-0.883867,0.486764,0.241808,0.422875,0.759372,0.563091,1.14956,0.552007,0.72248,-0.221091,0.304304,0.772425,0.253888,0.062229,0.488779,0.924746,1.28418,-0.0919989,1.03515,-0.00912158,0.567807,1.37265,1.21284,0.118953,0.363712,-0.226374,0.4115,0.347591,0.142211,-0.26253,0.866239,-0.234173,-0.0471394,0.106104,-0.257592,1.02092,1.14307,1.18986,0.320648,0.293582,-0.0855734,2.27186,0.697011,1.67146,0.00236002,0.542971,0.599702,0.599505,1.04796,0.0863442,0.38423,0.0029046,0.149538,0.811844,1.59451,0.0620437,0.133011,0.831583,1.07841,0.339929,0.159655,0.428292,0.396904,0.515762,0.201847,0.0402137,0.357791,0.457739,0.155989,0.232892,0.0190192,0.460093,0.0646362,0.253208,-0.349479,-0.809143,-0.255802,0.308561,-0.202517,1.47187,0.392248,0.373854,0.392521,0.467761,-0.557741,-0.631823,1.14204,-0.745373,-0.655224,-0.124136,-0.425161,0.549454,-0.660768,-0.807359,-0.250949,-1.48952,-0.934306,-1.42032,-1.18508,-0.733018,-0.899805,-0.347238,-1.45944,0.392966,-1.369,-0.522603,0.44887
1866.25,0.984077,0.000914401,12,4095,0,-1773.33,-0.406323,0.128406,0.17814,-0.320848,-0.222078,0.0432921,-0.0983476,0.0420296,-0.0498376,0.203183,-0.0143601,-0.158181,0.139169,-0.117295,0.0652232,0.118984,0.190449,0.109325,0.102874,0.226192,-0.425836,-0.443426,-0.0793882,0.0454296,0.2414,-0.169895,0.0859533,0.667534,-0.187086,0.133067,0.0202982,-0.581119,-0.390227,-0.305891,-0.281482,-0.0381845,-0.134026,-0.0770589,-0.239738,0.011731,-0.416672,0.162086,0.401464,0.540906,0.576548,0.284785,-0.34987,0.830149,0.087285,0.607156,-0.134721,0.586834,0.357125,-0.0299622,0.24873,0.105283,0.890589,1.03919,0.685387,0.0722344,-0.166773,0.126071,-0.11397,0.593947,-0.253003,0.423843,0.0273328,-0.526898,-0.0638536,-0.146412,1.31503,0.218017,0.0452786,-0.725615,-0.00447419,-0.408541,-0.0198377,-0.505327,1.68889,0.633255,0.620239,0.26426,0.697845,-0.924076,0.64251,0.226518,0.420688,0.726916,0.533502,1.19174,0.434896,0.593505,-0.265848,0.19802,0.71406,0.198681,-0.0491537,0.466558,1.0685,1.28065,0.0147106,0.867027,-0.00855176,0.715803,1.46827,1.29927,0.185204,0.373834,-0.160722,0.332046,0.322566,0.228745,-0.20593,1.06783,-0.420012,-0.0373728,0.175166,-0.201368,1.04524,1.21335,1.11217,0.258333,0.255313,-0.0635131,2.4014,0.32157,0.304573,1.66514,0.819115,0.522962,0.541592,0.973213,0.00108741,0.279406,0.138743,0.0747126,0.0482298,0.808207,0.464376,0.065226,0.609731,0.123902,0.613778,0.0773363,0.503999,0.138777,0.285798,0.0089856,0.00785973,0.307437,0.498011,0.628326,1.34558,0.227255,1.0928,0.013041,0.0216986,-0.350031,-0.766006,-0.210617,0.311201,-0.197548,1.49171,0.367145,0.407737,0.404743,0.42972,-0.5811,-0.598299,1.12587,-0.700057,-0.645505,-0.12053,-0.353953,0.597373,-0.668444,-0.767124,-0.217803,-1.49593,-0.940005,-1.41637,-1.24887,-0.685497,-0.821321,-0.272993,-1.48277,0.400953,-1.27665,-0.485908,0.463843
1845.75,0.360316,0.000914401,12,4095,0,-1768.77,-0.564633,-0.149898,0.637332,-0.466092,-0.26547,0.27091,-0.0582643,0.0462076,-0.0776673,0.25791,-0.114759,-0.288808,-0.492109,0.414087,0.414465,0.0263972,0.19283,-0.046718,0.0347833,-0.0676995,-0.178885,-0.397387,0.187926,-0.0573222,0.0425988,-0.277201,-0.40715,-0.262586,-0.230121,-0.239842,0.0193172,0.19199,0.0415255,0.0664889,-0.0756639,0.608302,0.362724,0.264532,-0.189998,0.143597,-0.0706188,0.425146,0.390344,0.456616,0.514009,0.219575,-0.341402,0.79148,0.173372,0.482168,-0.233295,0.645705,0.378914,-0.0818772,0.230393,0.0985593,0.860291,0.977893,0.771439,0.0556398,-0.0995259,0.116569,-0.118079,0.539463,-0.201517,0.512758,-0.0406256,-0.602971,-0.113176,-0.174183,1.30964,0.161926,-0.0110819,-0.74459,-0.0514311,-0.399611,-0.0151736,-0.492957,1.64583,0.663002,0.563278,0.249361,0.571069,-0.954645,0.620911,0.13535,0.482948,0.722455,0.54344,1.13972,0.466943,0.638189,-0.249128,0.203914,0.716839,0.164157,-0.123764,0.416809,0.970776,1.32862,0.0208874,0.794611,0.0496568,0.686579,1.41269,1.2869,0.190785,0.327647,-0.129104,0.286289,0.279156,0.206766,-0.217831,1.021,-0.474193,-0.0514967,0.2367,-0.298921,1.00484,1.17641,1.10915,0.236206,0.21118,-0.085943,2.12705,0.645471,0.653356,0.0637082,0.226329,0.166873,1.08574,0.907918,0.00358708,0.145563,0.593748,0.287465,0.204828,1.06684,0.362593,0.138179,0.743298,0.139405,0.673389,2.10803,0.642792,0.217233,0.767303,0.00484512,0.141784,0.305853,0.438984,0.262185,0.456969,0.277769,0.546637,0.0197909,0.0876036,-0.328212,-0.741574,-0.265341,0.374565,-0.141769,1.50353,0.349654,0.368597,0.375025,0.400603,-0.573682,-0.563768,1.15715,-0.676592,-0.58102,-0.0334075,-0.340905,0.701049,-0.612996,-0.73893,-0.27007,-1.42143,-0.795004,-1.38845,-1.26095,-0.689275,-0.837189,-0.348879,-1.46821,0.411599,-1.29767,-0.462145,0.456299
1850.21,0.999964,0.000914401,12,4095,0,-1747.25,-0.0813151,-0.0411795,-0.158553,-0.777385,-0.245797,0.143956,0.211241,0.0896147,0.0389543,0.566702,-0.726416,-1.14755,-0.42146,0.388165,0.161506,0.311697,0.990561,-0.1139,0.110841,0.809258,-0.55789,-0.515748,0.448895,-0.254645,-0.917762,0.347843,-0.302921,0.521582,-0.387523,-0.949796,0.0226216,-0.257058,-0.178007,-0.0115994,-0.227584,0.458813,0.388134,0.376202,-3.15892e-06,0.230104,-0.282459,0.294519,0.0322573,0.543964,0.417354,0.156658,-0.574069,0.629418,-0.133136,0.481316,-0.288879,0.370322,0.242209,-0.13949,0.146984,-0.0713583,0.632162,0.960088,0.665482,-0.0321401,-0.318109,-0.108627,-0.232227,0.558136,-0.360644,0.4027,-0.0896999,-0.698941,-0.298548,-0.331076,1.15275,0.099603,-0.163599,-0.901273,-0.257545,-0.48359,-0.163487,-0.552712,1.53537,0.47438,0.444733,0.0118252,0.516461,-1.20802,0.435341,0.172011,0.159159,0.54563,0.471034,1.06012,0.303223,0.453401,-0.445035,0.0501413,0.571234,0.151211,-0.201428,0.248839,0.844379,1.16446,-0.240381,0.786358,-0.153956,0.5004,1.331,1.14206,-0.0332896,0.260518,-0.38295,0.1777,0.16022,0.00236452,-0.360446,0.768808,-0.582348,-0.202235,-0.0375585,-0.449601,0.834842,1.11612,0.98075,0.154772,0.160036,-0.276548,2.63055,0.190314,0.265318,0.0187257,0.0647298,0.316009,1.22608,1.28702,0.0924784,0.0238712,0.935502,0.0139601,0.24651,0.620389,0.374669,0.345536,0.232305,0.0221273,0.157472,0.0494123,0.4783,0.285805,0.457256,0.0675199,0.761631,0.0602039,0.325258,0.24206,0.169592,0.282619,0.822219,0.0526173,0.0156046,-0.208253,-0.547208,-0.0599337,0.558611,-0.0400924,1.7692,0.49822,0.5388,0.593078,0.547541,-0.425779,-0.420312,1.36239,-0.574678,-0.497398,0.0971439,-0.243104,0.746931,-0.468052,-0.606826,-0.0939914,-1.32141,-0.767813,-1.28353,-1.12626,-0.530045,-0.597332,-0.206852,-1.30152,0.588984,-1.18259,-0.381529,0.457788
1863.84,0.999445,0.000914401,12,4095,0,-1785.16,0.0158184,0.0717117,-0.250103,-0.473851,-0.235535,0.00798864,0.143972,0.0897983,-0.115049,0.512016,-0.85174,-0.553286,-0.102031,-0.811029,-0.347905,0.916902,0.591564,0.104345,0.243807,0.611446,-0.596433,-0.639684,-0.731469,-0.399223,-0.283416,0.623246,-0.00852332,0.71184,0.024818,-0.991135,-0.0504425,-0.816821,-0.430182,-0.375551,-0.78941,0.0986013,-0.281628,0.0735026,-0.548137,0.636342,-0.490153,-0.494141,0.052235,0.539929,0.320212,0.0429037,-0.615763,0.634836,-0.0388012,0.291991,-0.397843,0.375999,0.223107,-0.1409,0.0537324,-0.190364,0.545534,0.826832,0.611364,-0.0745604,-0.361908,-0.0557476,-0.370199,0.478549,-0.509863,0.286495,-0.249901,-0.765492,-0.354567,-0.376506,1.06243,0.0546837,-0.17514,-0.98711,-0.403581,-0.568165,-0.245555,-0.594603,1.4616,0.432888,0.387658,-0.0208179,0.434422,-1.27183,0.385965,0.0695345,0.140022,0.528213,0.341901,1.02824,0.317969,0.4483,-0.50165,0.046219,0.568757,-0.0285165,-0.329974,0.281696,0.773103,1.08382,-0.34773,0.590724,-0.272366,0.420387,1.28133,1.04632,-0.0896608,0.0737882,-0.43593,-0.00676682,0.0651917,-0.0626692,-0.437435,0.727792,-0.609705,-0.33927,-0.12261,-0.417935,0.745564,0.881537,0.949189,0.137071,0.0216715,-0.37653,2.85728,0.172057,0.603794,0.0293359,1.27263,0.438449,0.291146,0.203502,0.850953,0.212147,0.866878,0.020755,0.493191,1.11227,0.0578738,0.0142543,0.102768,0.176932,0.0803104,0.309525,0.530747,0.0777027,0.363854,0.172404,0.0304349,0.543122,0.0155185,0.101217,0.0983241,0.015258,0.696002,0.175245,1.09726,-0.0301686,-0.557537,0.0243495,0.609781,0.00785596,1.72758,0.590398,0.634171,0.669075,0.625164,-0.39474,-0.357964,1.33313,-0.457682,-0.458498,0.117695,-0.123843,0.866678,-0.387692,-0.54926,-0.0162331,-1.25277,-0.641968,-1.1755,-0.975203,-0.459618,-0.59438,-0.125389,-1.18581,0.594059,-1.08639,-0.303508,0.446883
