# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim4_nocor_model
# start_datetime = 2022-03-11 17:02:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpeIiCdf/standata-46107ef328bb.json
# init = 2 (Default)
# random
#   seed = 1501842373
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim4_nocor-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim4_nocor-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim4_nocor_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bAHS.1,bAHS.2,bAHS.3,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,r,s_SI.1,s_SI.2,s_SI.3,s_SI.4,s_SI.5,s_SI.6,s_SI.7,s_SI.8,s_SI.9,s_SI.10,s_SI.11,s_SI.12,s_SI.13,s_SI.14,s_SI.15,s_SI.16,s_SI.17,s_SI.18,s_SI.19,s_SI.20,s_SI.21,s_SI.22,s_SI.23,s_SI.24,s_SI.25,s_SI.26,s_SI.27,s_SI.28,s_SI.29,s_SI.30,s_SI.31,s_SI.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
-3847.97,0.968,0.00216416,9,808,1,3932.75,-0.605048,0.619536,0.529554,-0.0896136,-0.130685,0.0792201,0.0179694,0.0430047,-0.430431,0.369998,-0.736887,-0.734952,-0.893429,-0.514389,-0.750518,0.285434,-0.0454335,-0.357591,-0.233923,-0.295654,-0.747243,-0.718353,0.374793,-0.597401,-0.194259,-0.0714967,-0.451567,-0.171454,-0.100911,-1.01165,-0.440249,-0.777842,-0.747737,-0.93157,-0.783628,-0.0634945,-0.497833,0.426379,-0.776872,0.607064,-0.996589,0.01595,0.0161399,0.385399,0.283272,0.206359,-0.748836,0.0010466,-0.081383,-0.125784,-0.854023,0.28054,0.165578,0.0105645,-0.0200743,-0.0351691,0.170149,-0.118463,0.292936,-0.539128,-0.524234,-0.154945,0.098412,0.00920476,-0.238723,-0.0410391,-0.077666,-0.97528,-0.310529,-0.884956,0.235319,-0.301761,-0.0441412,-0.671826,-0.340496,-0.44449,-0.100237,-0.372413,0.603057,0.24274,0.0638338,-0.0775642,0.173246,-0.995074,-0.170303,-0.228743,-0.0858651,0.403763,-0.0122048,0.490248,-0.0154468,0.366663,-0.0556167,0.471133,0.0538933,-0.252879,-0.274814,0.0501106,0.590061,0.276596,-0.0844408,0.150778,-0.352687,0.367006,0.302942,0.257445,-0.126453,0.0214089,-0.0307769,0.304595,-0.0399966,0.154549,0.0978099,0.177097,0.00224286,-0.349409,0.0938702,-0.332471,0.626893,0.30962,0.558906,0.0732978,-0.00578197,-0.0690387,6.19477,0.00674203,0.193477,0.0174899,0.167546,0.269638,0.107515,0.139262,0.0270389,0.0545993,0.0902322,0.0575104,0.592584,0.00923003,0.163818,0.229695,0.131941,0.0360251,0.250502,0.0824668,0.0627652,0.149205,0.205764,0.0689248,0.0792855,0.376342,0.131802,0.0632237,0.00894238,0.0489488,0.019291,0.0632103,0.165918,-0.21175,-0.681651,-0.616358,-0.32213,-0.385243,0.731545,0.0130066,0.155757,0.117633,0.0564246,-0.571703,-0.772963,0.34799,-0.687215,-0.518015,-0.331427,-0.458948,-0.123242,-0.185561,-1.01824,-0.309967,-1.09256,-1.24942,-1.85637,-1.33184,-0.665409,-1.26632,-0.242216,-1.52898,0.0110575,-1.83909,-0.863425
-3839.93,0.983179,0.00216416,11,2047,0,3939.41,-0.0221099,0.362723,0.573315,-0.142601,-0.308829,-0.0854774,-0.0674326,0.0698095,-0.346967,0.367493,-0.644093,-0.832477,-0.336225,-0.818505,-0.545763,0.353038,-0.0372638,-0.487553,0.143784,-0.630033,-0.533147,-0.211556,0.116766,-0.615831,0.106594,-0.276097,-0.676268,-0.184979,-0.149093,-0.947535,-0.414637,-0.844563,-0.721879,-0.586596,-0.857557,-0.130157,-0.608354,0.303413,-0.65693,0.331275,-1.10736,-0.226734,0.0135844,0.372379,0.0339055,-0.0419985,-0.525568,0.45282,0.254583,0.118969,-0.31258,0.0503888,0.079327,-0.217942,0.146495,-0.126891,0.260383,0.0129855,0.202146,-0.0762537,-0.153263,0.0454256,-0.0427656,0.390688,-0.194587,-0.0738863,-0.121284,-0.82901,-0.00980801,-0.563566,0.686661,-0.123633,-0.260628,-0.858589,-0.390195,-0.55788,0.301172,-0.664777,0.680466,0.211695,-0.0189098,0.192109,0.461481,-1.05297,-0.139441,-0.411602,-0.149346,0.321305,-0.107464,0.117254,0.334012,0.140598,0.126696,0.346908,-0.0960971,-0.288463,-0.540138,0.407605,0.52119,0.368238,-0.303444,0.524025,-0.0247554,0.211412,0.330117,0.555823,-0.115014,0.143867,-0.257501,0.0279417,-0.333422,-0.344087,-0.762968,0.262293,-0.285402,-0.519132,0.237401,-0.212391,0.570639,0.799583,-0.0484323,0.100378,0.000754548,0.298641,9.77443,0.0123658,0.0787283,0.0590431,0.26426,0.279702,0.450121,0.0150074,0.013521,0.0396918,0.489594,0.0237801,0.00566475,0.0167433,0.0958532,0.0242881,0.792579,0.074033,0.0516513,0.0118895,0.168248,0.00577202,0.163158,0.0677837,0.0603142,0.192981,0.0218787,0.22199,0.0186581,0.0330849,0.361707,0.0708221,0.0815177,0.0803611,-0.197641,-0.233525,0.0452144,-0.364651,1.0641,0.318391,0.355501,0.506295,0.582975,-0.131766,-0.17081,0.548272,-0.357587,-0.0550412,-0.208016,-0.119472,0.327131,0.208897,-0.56897,-0.0749771,-0.695804,-0.650772,-1.37727,-0.706781,-0.388853,-0.791179,0.0575187,-1.15969,0.40054,-1.37291,-0.256302
-3843.27,0.976542,0.00216416,10,1138,1,3929.47,0.272012,0.0359332,0.58479,-0.712281,-0.308517,0.0619873,-0.146202,0.305242,-0.154783,0.354582,-0.707446,-0.471232,0.343303,-0.0968437,-0.158815,0.131639,0.310467,-0.444432,-0.0512845,0.00759881,-0.281737,-0.325658,0.129809,-0.316814,0.0702621,-0.283349,-0.090117,0.0728604,0.170283,-0.462574,-0.107113,-0.460013,-0.196343,-0.424077,-0.290919,0.353618,-0.68011,-0.106727,-0.424417,-0.0762257,-0.481314,0.0250657,0.0202931,0.377027,-0.031861,0.336685,-0.244236,0.498304,0.428088,-0.101551,-0.284508,0.0939812,0.390249,-0.199515,0.212654,-0.069116,0.13661,0.123504,-0.281958,-0.0553757,-0.881768,0.278259,0.00227562,0.17263,-0.69302,-0.0281062,-0.0447808,-0.54646,-0.544637,-0.120566,0.3071,0.22045,-0.281285,-0.627575,-0.235598,-0.646764,0.0587188,-0.524944,0.617312,-0.156596,0.259943,-0.244294,0.106051,-1.20303,-0.0643945,-0.375381,-0.262732,0.0341803,-0.0526291,0.66488,0.269368,0.399554,0.101344,0.406773,-0.078274,-0.166728,-0.784102,0.286576,0.2956,-0.231863,0.109467,0.204804,0.099838,0.136774,0.399394,0.3669,-0.0129098,0.157841,-0.0465537,-0.13122,0.103715,0.18416,-0.630225,0.287594,-0.0540455,-0.352903,0.294375,-0.311813,0.328498,0.884442,0.255662,-0.0498647,-0.280304,0.573773,6.16357,0.322617,0.181359,0.454604,0.138512,0.0255611,0.110194,0.172546,0.298466,0.156198,0.165316,0.00775247,0.0113506,0.444608,0.100704,0.0796918,0.0441055,0.208037,0.0377677,0.0475454,0.17719,0.0628511,0.0194312,0.086165,0.0242371,0.00699443,0.301067,0.0465503,0.290832,0.00788744,0.298931,0.145514,0.0786534,0.419257,0.130317,0.250868,0.597342,0.24565,1.2324,0.743919,0.7364,0.903175,0.880071,0.228493,0.128825,1.20806,0.0960629,0.0388428,0.180521,0.459707,0.752006,0.794863,-0.113441,0.369227,-0.140892,-0.247724,-1.15886,-0.599396,-0.0760802,-0.184208,0.562004,-0.710564,0.746081,-0.88522,0.148846
-3845.45,0.978749,0.00216416,11,2047,0,3941.43,-0.468851,0.334911,0.740136,-0.541265,-0.180711,0.0204443,-0.122629,0.0858765,-0.000772897,0.435844,-0.191825,-0.254259,0.0396991,0.401576,-0.138444,0.960096,0.437298,0.185298,0.262271,0.300798,-0.057268,-0.0824211,0.661507,-0.412397,0.0561364,-0.200805,0.00619907,0.402868,0.314565,-0.526435,-0.0449408,-0.0274726,0.225135,-0.280583,0.0367238,0.664742,0.121854,0.202801,0.0173555,1.35473,-0.281645,0.186346,-0.035202,0.41323,-0.141727,0.217255,-0.575197,0.0135791,0.228793,-0.392922,-0.342747,0.0313141,0.290541,-0.422236,0.239627,-0.261499,0.156708,0.169747,-0.18439,-0.663419,-0.647403,-0.0488579,-0.0392685,-0.0286406,-0.6575,0.0823592,-0.145911,-0.619538,-0.651532,-0.108244,0.511641,0.176883,-0.266721,-1.17491,-0.362491,-0.857546,-0.0924159,-0.617475,0.669097,0.159342,0.275859,-0.217336,0.392126,-1.19987,-0.00970986,-0.356701,0.197499,0.243131,0.0530504,0.598077,0.214984,0.37435,-0.398852,0.21412,-0.0052428,-0.202055,-0.434989,0.186542,0.623598,-0.0692057,-0.183285,0.454546,0.307735,-0.015757,0.736804,0.519834,-0.136019,0.120593,0.00852296,0.105578,-0.0081124,0.199728,-0.659171,0.449119,-0.0987236,-0.365697,0.299785,-0.592455,0.364534,0.517199,0.0798771,-0.371046,-0.077922,0.0123093,6.00894,0.116448,0.03592,0.0989958,0.357078,0.0272389,0.0395583,0.0960548,0.0836126,0.158369,0.00305746,0.305587,0.0349893,0.171767,0.135674,0.08442,0.0218208,0.108838,0.0131257,0.12446,0.253826,0.100759,0.462956,0.00959245,0.335396,0.0409823,0.046111,0.0177716,0.297025,0.171673,0.00332864,0.0394136,0.0814581,0.190393,-0.16043,-0.0877121,0.14916,-0.25233,1.09595,0.302513,0.51051,0.319204,0.386459,0.0566116,-0.188518,0.795375,-0.38581,-0.263813,-0.194572,0.0313681,0.492638,0.141131,-0.748103,0.0574221,-0.755611,-0.606535,-1.41255,-0.938026,-0.36552,-0.711581,-0.0260589,-1.17128,0.534441,-1.31019,-0.513265
-3858.91,0.915846,0.00216416,11,2047,0,3948.77,-0.30849,0.0405163,0.672338,-0.605334,-0.180234,0.0449307,-0.266635,0.232579,0.0141031,0.279193,-0.0557445,-0.451671,-0.0304863,0.0624774,-0.0366621,0.523481,0.357734,0.0984195,0.25639,0.242973,-0.241869,-0.056724,-0.100972,-0.329359,0.167476,0.53745,-0.107852,0.133293,-0.26771,-0.298128,0.145261,-0.333595,-0.0455777,-0.685994,-0.0200156,0.442794,-0.0469472,-0.035814,0.548497,0.179979,-0.373165,0.126486,-0.0239972,0.485294,-0.0586442,0.301973,-0.670059,0.231778,0.119989,-0.285484,-0.321958,0.0881048,0.503845,-0.747901,0.188069,0.153546,0.0524858,0.0112552,-0.199942,-0.711631,-0.601211,-0.0487195,0.0370614,0.203392,-0.437879,0.0750226,-0.0202305,-0.645683,-0.795872,0.0547051,0.477434,-0.0335961,-0.159244,-1.15625,-0.768317,-0.838492,-0.0384742,-0.537285,0.439788,0.187763,0.165057,-0.244486,0.0866148,-1.18266,-0.17177,-0.585485,0.137543,-0.00668827,0.126691,0.707832,0.0591816,0.25762,-0.405499,0.0993585,-0.241919,-0.259789,-0.485246,0.292183,0.574517,0.12796,-0.297829,0.426162,0.275222,-0.0667621,0.580557,0.622202,-0.024229,0.307271,0.0944962,0.291733,0.0408287,-0.0305158,-0.373152,0.450436,-0.231184,-0.345199,-0.0142511,-0.364689,0.268403,1.07889,0.0069035,-0.239605,0.210993,-0.0600659,4.61598,0.227882,0.230242,0.00964737,0.0447225,0.00728899,0.506134,0.0481425,0.133716,0.00835663,0.0560814,0.677667,0.273041,0.880415,0.0206183,0.798802,0.671076,0.14842,0.244428,0.306849,0.0121048,0.122093,0.0947495,0.599072,0.00167311,0.409984,0.0219621,0.385362,0.0563661,0.512531,0.204356,0.272668,0.20846,0.121724,-0.53865,-0.131163,0.0320002,-0.222351,1.0115,0.103716,0.331562,0.258863,0.255954,-0.213505,-0.352307,0.598092,-0.565631,-0.454422,-0.146582,-0.138831,0.274863,-0.0592711,-0.672975,-0.0458288,-0.706508,-0.792417,-1.71273,-0.830917,-0.508205,-0.7844,-0.180212,-1.34797,0.253407,-1.62012,-0.354273
-3883.15,0.995304,0.00216416,11,2047,0,3980.16,-0.015573,-0.587463,-0.0213116,-0.535585,-0.269608,0.028573,-0.0290418,0.0522241,-0.16229,0.381448,0.0558033,-0.481049,0.216586,0.067419,-0.0256652,0.263416,0.419026,-0.0889121,0.240555,-0.0996413,0.091502,0.0407032,0.526608,-0.542311,0.0284494,-0.303485,-0.272438,0.0299555,0.187971,0.276984,0.139055,-0.0668966,-0.740949,-0.528695,-0.302304,-0.10388,-0.431675,0.147806,-0.936775,0.369296,-0.913031,-0.0545632,-0.0428213,0.455405,0.14036,0.0841806,-0.411531,0.223615,0.193363,0.11757,-0.733728,0.0658433,-0.139634,-0.0705064,-0.0339572,-0.519634,0.552351,0.0655417,0.535381,-0.454536,-0.387673,0.177793,0.0158063,-0.200794,-0.808038,-0.383076,0.269754,-0.330617,-0.892202,-0.54036,0.492098,0.364051,-0.587441,-0.779474,-0.454269,-0.601135,0.184147,-0.832792,0.341414,-0.0820561,0.254404,-0.755174,0.639357,-0.904932,-0.188455,-0.358527,-0.644651,0.480019,-0.121493,0.414073,0.0251371,-0.239646,-0.483314,0.186702,0.381417,-0.317137,-0.176576,-0.253376,0.418519,0.213641,0.145428,0.412129,0.0496384,0.233608,0.601004,0.505924,-0.141527,0.0113752,-0.0795802,-0.016722,-0.307705,0.176857,-0.146547,0.0893933,0.14091,-1.00742,-0.211563,-0.166746,0.564589,0.447274,0.615484,-0.225819,-0.120934,-0.235712,2.45706,0.636602,0.14062,0.260277,0.446035,0.195027,0.318549,0.484804,0.00572145,0.120845,0.603462,0.0609583,0.0547778,0.178904,0.0575613,0.195541,0.152207,0.277306,0.0592425,0.567306,0.798532,0.119151,0.786362,0.00633906,0.0936226,0.244774,0.128562,0.0310754,0.104132,1.11766,0.465601,0.23012,0.123603,-0.154486,-0.52073,-0.3886,-0.207466,-0.44761,0.861727,0.236225,-0.0389208,0.0617315,0.219385,-0.391338,-0.45478,0.665818,-0.685985,-0.464871,-0.460569,-0.307177,0.0882086,-0.296115,-1.1369,-0.0587437,-0.713276,-1.08696,-1.60377,-1.24334,-0.663937,-1.02146,-0.377492,-1.62443,-0.0596372,-1.84056,-0.633174
-3871.74,0.960912,0.00216416,11,2047,0,3963.71,-0.412572,-0.124613,0.738239,-0.249281,-0.360707,0.0749503,-0.0414712,0.0348977,-0.0582005,0.362021,-0.483029,-0.595312,-0.107905,-0.32067,-0.717831,0.527857,0.268696,-0.299368,0.261532,-0.0117207,-0.181925,0.0911806,0.198457,-0.606092,-0.242993,-0.162804,0.14072,-0.161488,-0.161912,-0.639803,-0.213515,-0.230733,-0.51047,-0.262594,0.0377354,0.09176,0.203116,0.757968,-0.564644,0.678746,-0.449158,-0.169514,-0.00407167,0.376681,-0.308431,0.136778,-0.62446,0.396609,0.259572,0.255636,-0.509325,0.0419956,-0.0966676,-0.63736,-0.0244696,0.00501322,-0.0840312,0.226442,0.211675,-0.424156,-0.534209,0.0797588,-0.0150145,-0.109028,-0.558548,-0.503266,-0.38962,-1.00155,-0.719393,-0.156506,0.353481,0.530526,-0.262178,-0.869144,-0.401145,-0.71313,0.11748,-0.477628,0.403631,0.24625,0.049112,-0.235304,0.59422,-0.876713,-0.0389759,-0.366069,0.22367,0.100326,0.127695,0.352281,-0.0902028,0.23568,-0.379793,0.622201,0.548392,-0.0621738,-0.269951,0.0464061,0.270274,0.316171,-0.125721,0.492622,0.0337859,0.287294,0.638401,0.239604,-0.172781,0.0811001,-0.146615,0.101351,-0.609874,0.227399,-0.380575,0.16004,0.233409,-0.480469,0.105097,-0.122063,0.794218,0.336096,0.291956,0.0100957,-0.0836141,0.0121838,1.76944,0.151098,0.17106,0.0163382,0.314043,0.533618,0.96589,0.648448,0.0677081,0.00471984,0.244436,0.472372,0.938283,0.71568,0.0215087,0.0490088,0.0563669,1.3455,0.183885,0.118727,0.474464,0.446127,0.454232,0.0452295,0.604331,0.475566,0.141649,0.400739,0.012254,0.247058,0.147056,0.476659,0.776729,-0.119873,-0.408727,-0.35718,0.0648377,-0.511043,0.894443,0.10386,0.123189,0.220694,0.189353,-0.203445,-0.397549,0.685204,-0.489377,-0.614831,-0.383945,-0.213783,0.401556,0.0136218,-0.940995,-0.13331,-0.896858,-0.949191,-1.65641,-1.10461,-0.513275,-0.962933,-0.183456,-1.44877,0.287835,-1.79597,-0.714274
-3857.04,0.945438,0.00216416,11,2047,0,3964.42,0.104286,0.146,-0.164411,-1.07774,-0.0369872,0.0264779,-0.0774034,0.157883,-0.134675,0.280474,-0.435592,-0.418988,-0.218065,0.224067,-0.353817,0.638339,0.200604,0.127706,0.120666,0.0686189,-0.578009,-0.555016,0.579002,0.14118,-0.0173602,0.0965208,0.200435,0.707018,-0.0884568,-0.436635,0.0792226,-0.562133,0.150052,-0.319816,-0.0631936,0.00269937,-0.253996,0.269334,-0.248741,0.445943,-0.511659,0.24012,-0.0308011,0.419614,0.135108,-0.0108446,-0.651785,0.289163,0.0137344,-0.182431,-0.553384,0.348186,0.472614,-0.318411,0.0508051,-0.101749,0.488526,0.031067,0.198405,-0.205962,-0.397956,-0.153502,-0.029686,0.534507,-0.590705,0.194118,0.194485,-0.327774,-0.428411,-0.315109,0.34483,-0.0207186,-0.503592,-0.858676,-0.111041,-0.44639,-0.00362454,-0.442667,0.917597,-0.310874,0.253752,-0.283924,0.02323,-1.07551,-0.00556594,-0.479013,-0.62009,0.156411,-0.195015,0.655994,0.247475,0.106739,-0.0215352,0.207559,-0.192851,-0.391899,-0.249404,0.313883,0.90355,0.193787,-0.162718,0.295188,-0.377003,0.36661,0.418522,0.475511,0.0975396,-0.0433611,0.0452022,-0.0176095,0.237896,-0.000714523,-0.326809,0.310867,-0.380585,-0.238677,0.0735912,-0.497828,0.0309824,1.13622,0.329405,0.0357399,0.0580953,0.227141,3.20751,0.00939134,0.305543,0.393292,0.202467,0.881853,0.29478,0.0318686,0.171485,0.281916,0.229469,0.396321,0.0380042,0.434877,0.119599,0.261576,0.198909,0.0104418,0.117257,0.245038,0.0863743,0.111989,0.0113817,0.532096,0.207214,0.185102,0.730043,0.0480771,0.091981,0.413524,0.359053,0.048867,0.0279788,-0.0159157,-0.433947,-0.236891,0.0265025,-0.110705,1.15516,0.404658,0.392768,0.588082,0.588387,-0.163599,-0.254449,0.663808,-0.217178,-0.31096,-0.0824933,0.071131,0.398346,-0.0596401,-0.755215,-0.0236751,-0.807404,-0.656893,-1.33242,-0.99481,-0.370238,-0.567857,0.00208388,-1.26206,0.321563,-1.2581,-0.417867
-3887.04,0.959021,0.00216416,11,2047,0,3974.79,-1.05795,-0.147318,0.922004,0.223884,-0.27545,0.303787,-0.15545,0.110032,-0.171172,0.40502,-0.53952,-0.450507,-0.138775,-0.425087,0.165409,0.802734,-0.199086,-0.135306,-0.0147957,0.226923,-0.210094,-0.0898825,0.468647,-0.104012,0.309394,0.257539,0.0639598,0.658187,-0.412834,-0.550385,0.322856,-0.0653734,-0.436316,-0.279802,-0.34738,0.286797,0.306096,0.428872,-0.563449,0.645558,-0.538725,-0.0532736,-0.0588915,0.374325,-0.191907,-0.0553443,-0.773764,0.226243,0.22314,0.0102345,-0.389674,0.0816148,-0.0886444,-0.261624,-0.062567,-0.171739,-0.208712,-0.0338773,0.110245,-0.488864,-0.432004,-0.100508,-0.118246,-0.0954021,-0.606024,-0.364512,-0.334162,-1.34261,-0.597293,-0.274877,0.686997,0.161967,0.0249758,-0.845213,-0.472461,-0.939907,0.249182,-0.646478,0.268403,0.301287,0.133929,-0.17041,0.327317,-0.910597,0.0675942,-0.268718,0.497644,0.363935,0.125529,0.535535,-0.026689,0.311695,-0.30108,0.16145,0.367226,-0.091943,-0.511059,-0.200221,0.0903312,0.401585,-0.32957,0.116028,0.0967347,0.0984942,0.581533,0.285861,-0.217178,-0.105388,-0.0984421,0.460834,-0.62125,-0.0219561,-0.341349,0.0577858,0.161071,-0.491993,-0.0884145,-0.214912,0.47621,0.264234,0.153443,-0.0220181,0.0071222,0.0184834,4.37427,0.0972215,0.203039,0.15845,0.4807,0.00184847,0.029746,0.347997,0.144599,0.137383,0.313409,0.675947,0.0471549,0.408024,0.0442781,0.201896,0.0139054,1.26693,0.143124,0.418232,0.123136,0.0970338,0.709244,0.15019,0.235901,0.0270146,0.050608,0.305336,0.087259,0.025656,0.622527,0.315646,0.0298899,-0.227759,-0.573312,-0.48961,-0.127712,-0.692106,1.12831,-0.021097,0.155282,-0.0709134,0.163757,-0.444488,-0.481445,0.514362,-0.635979,-0.560983,-0.374096,-0.351801,0.157776,-0.423536,-1.03746,-0.273636,-0.943011,-1.13607,-1.75281,-1.28383,-0.541051,-1.04498,-0.360852,-1.56722,0.0490981,-1.68313,-0.561324
-3871.1,0.995936,0.00216416,11,2047,0,3961.16,1.12007,-0.124981,0.113431,-1.04159,-0.15338,-0.147468,0.0118333,0.153416,-0.7466,0.340999,-0.534036,-0.942822,-0.352858,-0.707559,-0.707018,-0.435998,-0.37175,-0.252981,-0.241423,-0.61972,-0.664394,-0.400287,-0.195318,-1.01218,-0.529683,-1.01123,-0.973873,-0.304761,-0.683147,-0.816091,-0.85897,-1.05144,-0.955977,-0.930011,-0.836559,-0.509964,-1.11474,-0.0875816,-0.972224,-0.831509,-0.828456,-0.350384,0.0570222,0.39682,-0.113214,0.100896,-0.694928,0.468912,0.0447124,0.200987,-0.676694,0.337087,0.431498,-0.321672,0.289371,-0.202618,0.624541,0.174328,0.113943,0.172965,-0.503031,0.160612,0.00706714,0.350723,-0.324082,-0.0878351,0.209488,-0.0493425,-0.438952,-0.279782,0.176799,-0.0195133,-0.767735,-0.657716,-0.0393754,-0.251761,-0.0797248,-0.581583,0.711116,-0.19408,0.088378,-0.206004,0.165985,-1.20217,-0.0426746,-0.711142,-0.571644,0.159751,-0.349032,0.63636,0.145506,0.118439,-0.124052,0.416633,-0.243609,-0.54855,-0.258506,0.323362,0.853612,0.40327,-0.194473,0.790368,-0.540694,0.215173,0.471151,0.586874,0.0523386,0.188136,-0.074612,-0.156084,0.289591,0.146559,-0.371018,0.396565,-0.327744,-0.26498,0.224318,-0.224571,0.0934634,0.889246,0.150371,-0.051514,0.0126759,0.310442,2.34112,0.142442,0.282544,0.346705,0.247124,0.587973,1.16944,0.107537,0.115037,0.961341,0.974934,0.035352,0.306518,0.060609,0.807268,1.05247,0.762639,0.00721036,0.148849,0.380061,0.960938,0.206939,0.69972,0.28577,0.171161,0.0123919,0.598657,0.0638627,0.0474783,0.107572,1.09656,0.444475,0.162763,0.460934,0.0955798,0.0831658,0.41214,0.00816577,1.36406,0.679584,0.526316,0.639299,0.858887,0.2249,-0.0255262,1.02545,0.00390995,0.0397103,0.207289,0.295723,0.776502,0.332817,-0.393321,0.375934,-0.489688,-0.307035,-1.08314,-0.676796,-0.23582,-0.497435,0.385261,-0.824164,0.499751,-1.18603,-0.0349779
