# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim2_model
# start_datetime = 2022-03-10 16:16:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpmkgVm3/standata-1b387e3d68bb.json
# init = 2 (Default)
# random
#   seed = 1501842373
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,s_SI,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
-3742.91,0.930756,0.0372346,7,127,0,3814.14,-0.450335,0.688088,0.19956,-0.323102,-0.00737087,0.255984,-0.518354,0.64714,-0.883031,-0.892854,-1.04716,0.148324,-0.456771,0.0928204,-0.421784,-0.207583,-0.632229,-0.475605,-1.00823,-1.41168,0.144369,-0.440809,-0.763447,0.105801,-0.0534656,0.252533,-0.625619,-0.770202,-0.466298,-1.18049,-0.498233,-1.05854,-0.688385,0.113159,-0.530483,0.242598,-1.04977,0.830023,-0.88029,-0.0921933,0.0557045,0.578223,0.572416,0.159834,-0.50372,0.775502,-0.119723,-0.0998961,-0.64149,0.218419,0.724408,-0.285361,-0.0522969,-0.263405,0.615359,0.236744,0.34333,-0.0437841,0.03198,0.180679,-0.292197,0.452731,-0.591903,0.45518,0.129882,-0.932469,-0.886721,0.0494457,0.878641,-0.14822,-0.159286,-0.988706,-0.317175,-0.188859,-0.23509,-1.14205,1.17045,-0.60467,0.100786,-0.189358,0.439394,-1.6551,0.454921,-0.76889,0.264029,0.235462,0.323093,0.735476,0.463381,0.22003,-0.961615,0.167951,0.350253,-0.00824078,-0.468196,-0.153257,0.532336,0.821959,0.194965,0.586508,-0.050039,0.634472,0.936429,0.88211,-0.11818,0.0436392,-1.10691,0.513131,-0.106934,0.108805,-0.295651,0.547526,-0.302996,-1.0212,0.034323,-0.0222262,0.459503,0.699142,-0.0160981,0.0228652,-0.068009,0.0196817,0.118951,0.0407411,-0.308528,-0.0608967,0.246478,-0.050327,1.37278,0.0185656,0.53371,0.487439,0.807737,-0.303675,-0.381964,0.639595,-0.160368,-0.180229,0.102918,-0.202177,0.441515,-0.673103,-0.337436,-0.0408448,-0.97427,-1.1185,-1.56047,-1.11122,-0.634352,-0.360836,0.261028,-1.27253,0.988934,-1.17321,-0.333364
-3756.24,0.872149,0.0372346,7,127,0,3841.23,-0.648341,0.290819,-0.099091,-0.734855,-0.00781181,0.234533,-0.378795,0.591289,-0.933211,-1.25495,-1.09711,-0.055334,-0.366811,-0.264168,-0.152856,-0.460086,-0.315804,0.0397193,-0.826985,-1.28831,0.579522,-0.509809,-0.733462,-0.0933655,-0.497092,-0.0777219,-0.617824,-1.1443,-0.439301,-1.51283,-0.360074,-0.76765,-0.399234,0.150589,-0.66739,0.20526,-0.900652,0.908768,-1.05382,-0.149282,0.13941,0.555545,0.343038,0.0919091,-0.262927,0.681792,-0.320091,0.165183,-0.379674,0.250578,0.648107,-0.381607,-0.299593,-0.352162,0.645286,0.55906,0.54128,0.0302393,-0.5569,-0.424876,-0.238704,0.898013,-0.452048,0.242905,-0.128001,-0.949548,-0.334423,0.100933,0.587955,0.279704,-0.462761,-1.07541,-0.110142,-0.409139,-0.0540991,-0.768299,0.665365,-0.204284,0.425051,-0.468638,0.378205,-1.93883,0.152376,-0.589647,0.320654,0.291466,-0.02473,1.08045,0.00486827,0.254869,-0.63279,0.394699,0.384285,-0.101478,-0.94555,-0.0479535,0.599002,0.33149,-0.412299,0.310065,-0.182165,0.780367,0.779952,0.81781,-0.307564,0.261336,-1.12192,0.853717,-0.352192,0.293437,-0.220013,0.495723,-0.855929,-0.557256,-0.231046,0.470588,0.408428,1.11935,-0.184318,0.344833,-0.168704,-0.669534,0.161017,-0.85461,-0.979327,-0.749848,-0.291209,-0.547627,0.466052,-0.401124,-0.285856,-0.0983801,0.115677,-1.15473,-1.07882,0.450061,-0.942855,-0.939076,-0.658716,-0.821089,0.0897717,-1.14475,-1.24264,-0.692782,-1.83552,-1.41126,-2.09814,-1.77475,-1.10818,-1.08337,-0.335658,-2.00083,0.0572104,-1.99571,-1.15098
-3762.95,0.997602,0.0372346,7,127,0,3846.03,-0.0608556,-0.0962017,-0.235633,-0.848799,-0.128096,0.106407,-1.19072,0.440479,-1.78458,-1.68447,-1.28907,-1.00845,-1.32632,-0.334443,-0.932276,-1.03192,-1.26101,-0.953994,-1.78958,-1.643,-0.54685,-1.65637,-1.48013,-0.966886,-1.00353,-0.597027,-1.69164,-1.74555,-1.13543,-1.98831,-1.26273,-1.77171,-1.60367,-0.71134,-0.84227,-0.573046,-1.64465,0.0286372,-1.45185,-0.591334,0.102653,0.594878,0.576096,0.299615,-0.219798,0.335732,-0.340954,0.103149,-0.22641,0.424256,0.701129,-0.351702,-0.313548,-0.288507,0.482868,0.496976,0.0788557,0.220924,-0.804609,-0.0969844,-0.396897,0.950569,-0.342622,0.221745,0.162951,-1.11403,-0.416219,0.201452,0.439788,0.216577,-0.373784,-1.21178,-0.284729,-0.592879,0.0434617,-0.893389,0.539781,-0.147593,0.41545,-0.58448,0.645544,-1.77444,0.170741,-0.540917,0.569984,0.192659,0.0207537,0.968414,0.277785,0.434173,-0.526309,0.196048,0.361582,-0.557539,-0.907875,-0.0041351,0.352299,0.35121,-0.267466,0.0729378,-0.288788,0.490178,0.581906,0.554198,-0.479577,0.103943,-0.677548,0.71802,-0.183988,0.176914,-0.213499,0.601606,-0.673443,-0.358772,-0.312102,0.28273,0.441606,0.995231,-0.110359,0.374098,-0.207671,-0.647005,0.19189,-1.60428,-1.59353,-1.31446,-0.861489,-1.21972,0.021019,-1.20911,-0.705765,-0.837654,-0.526095,-1.83795,-1.62857,-0.536654,-1.57951,-1.5911,-1.19863,-1.36038,-0.713232,-1.68624,-2.03542,-1.41564,-2.15137,-2.15464,-2.71336,-2.3734,-1.75223,-1.63493,-1.08676,-2.61173,-0.433608,-2.44546,-1.67431
-3749.21,0.983995,0.0372346,7,127,0,3822.89,-0.335169,0.00445899,-0.283477,-0.253748,-0.16031,0.139369,-1.40624,0.4198,-2.02728,-2.07381,-1.54474,-0.921515,-1.14495,-0.986019,-1.39012,-1.28396,-1.11417,-0.839979,-1.66449,-2.06766,-0.785524,-1.10369,-1.50989,-0.693633,-1.44129,-1.0202,-1.29486,-1.79224,-1.17267,-1.89733,-1.94664,-2.12915,-1.95372,-1.4487,-1.52379,-1.26973,-1.94513,-0.387483,-1.99798,-1.83525,-0.00188142,0.481052,0.307017,0.456558,-0.539198,0.559801,0.0311343,-0.36812,-0.344307,-0.0807722,-0.0327817,-0.505961,-0.196547,-0.0910615,0.64784,0.497488,0.220065,-0.33747,-0.363665,-0.153378,-0.775118,0.744556,-0.476505,0.151091,-0.280765,-0.595132,-0.602044,-0.312567,0.593462,0.347029,0.20979,-0.885424,-0.426186,-0.349703,0.227414,-0.72506,0.942561,0.0809091,0.110188,-0.34199,0.674856,-1.46227,0.737249,-0.503806,0.41221,0.337659,0.225803,0.8192,-0.253298,0.0839398,-0.458567,0.042225,0.232325,-0.588493,-0.375363,-0.234445,0.221648,0.385446,-0.392627,0.366562,-0.0577804,0.444416,1.03109,0.344512,-0.32083,0.24492,-0.573193,0.532959,0.0856705,0.0237356,-0.271978,0.380186,-0.412912,-0.335351,-0.158052,-0.252943,0.342138,0.344492,0.320699,-0.143334,-0.000112337,-0.387281,0.152219,-1.40736,-1.81168,-1.50169,-1.16974,-1.36442,-0.278643,-1.37427,-0.992735,-1.07021,-0.690591,-1.66464,-1.93063,-0.755367,-1.65067,-1.80267,-1.35184,-1.76031,-1.05341,-2.08861,-1.87662,-1.35621,-2.61654,-2.28621,-2.89346,-2.54086,-1.85734,-1.76377,-1.43904,-2.59889,-0.650265,-2.53932,-1.74088
-3760.89,0.824809,0.0372346,7,127,0,3842.28,-0.677041,-0.596872,-0.337579,-0.979807,-0.228583,0.0700851,-1.4799,0.214925,-1.64641,-1.57158,-1.44875,-1.43886,-1.4862,-1.21574,-1.84272,-1.55018,-1.19591,-1.62894,-1.78437,-1.76083,-1.11832,-1.46797,-1.50413,-1.52765,-1.61374,-1.40157,-1.72024,-1.50629,-1.61483,-1.69735,-1.64708,-1.21699,-1.59955,-1.52856,-1.2793,-1.33952,-1.57943,-0.940462,-1.3787,-1.29114,-0.0249221,0.466464,0.430124,0.184819,-0.760236,0.612612,0.198415,-0.209422,-0.673389,-0.348127,0.280748,-0.344037,-0.0494083,-0.35849,0.528363,0.258495,0.220981,0.0434249,-0.498043,-0.0723106,-0.649454,0.423692,-0.313128,-0.127811,-0.248278,-0.776303,-0.68269,-0.450869,0.42114,0.525192,-0.31082,-0.83639,-0.0445025,-0.362274,-0.0869558,-0.629158,0.929396,0.201194,-0.127937,-0.0874009,0.472055,-1.20319,0.241357,-0.58893,0.556522,0.325356,-0.0624455,0.693441,-0.098441,-0.00786962,-0.472436,0.210202,0.0760685,-0.352375,-0.206243,-0.122178,-0.205333,0.698394,-0.387485,0.817408,-0.0728917,0.362354,0.663981,0.211031,-0.264038,0.523398,-0.376385,0.523991,-0.20855,0.0843696,-0.0701159,0.584387,-0.146818,-0.598232,0.420145,0.0210254,0.0224974,0.356637,0.212873,-0.249867,-0.130715,0.0562717,0.368548,-2.58545,-2.85616,-2.72599,-2.17642,-2.59862,-1.40769,-2.30803,-2.08843,-2.10992,-1.6821,-2.94194,-2.8488,-1.78832,-2.79704,-2.69837,-2.55744,-2.67089,-1.87925,-2.89903,-2.77176,-2.67444,-3.45585,-3.38102,-3.86341,-3.69209,-3.18574,-2.82384,-2.42043,-3.81389,-1.7388,-3.82287,-3.14724
-3748.49,0.97925,0.0372346,7,127,0,3829.13,-0.624083,-0.157621,-0.00991386,-0.151311,-0.258989,0.0857365,-1.67763,0.118049,-1.8155,-1.69576,-1.72238,-1.55514,-1.45824,-1.52597,-1.8385,-1.65118,-1.71923,-1.48674,-1.63313,-1.40445,-1.40037,-1.75706,-1.71798,-1.73133,-1.79716,-1.74219,-1.6234,-1.83188,-1.65313,-1.6788,-1.78478,-1.75946,-1.55345,-1.80411,-1.7763,-1.63439,-1.71906,-1.4281,-1.78369,-1.70042,-0.049612,0.566948,0.188928,0.151848,-0.92174,0.364594,0.364192,0.0512172,-0.377278,-0.0338081,0.599259,-0.557118,-0.0176277,-0.240683,0.521976,0.126751,0.113743,-0.114636,-0.385787,-0.424524,-0.113779,1.02317,-1.09245,0.370178,0.191766,-0.806591,-0.723637,-0.395908,0.649154,0.0433628,-0.666415,-0.870068,-0.192914,-0.236249,-0.138291,-1.17145,1.06376,0.00561729,0.339379,-0.671477,0.48742,-1.85658,0.136208,-0.440633,-0.0332572,0.345335,-0.0202985,0.321908,0.254956,0.359986,-0.333971,-0.326944,-0.270476,0.316947,0.0646811,0.0922564,0.492247,0.430832,-0.225193,0.0459934,-0.120125,0.927764,0.589304,0.859277,-0.158941,0.354214,-1.06165,0.553394,-0.495613,0.623502,-0.240877,0.481207,-0.612658,-0.516372,0.00706313,0.300594,0.338647,0.813686,0.0837371,0.0490233,0.0758349,-0.290362,0.401334,-2.20839,-2.51915,-2.01739,-1.76913,-2.13424,-0.835973,-1.85553,-1.40927,-1.64749,-1.37739,-2.58837,-2.51802,-1.23505,-2.3684,-2.42304,-2.28169,-2.26346,-1.41692,-2.71977,-2.56805,-2.10686,-3.07714,-2.91521,-3.47799,-2.99993,-2.46273,-2.294,-1.99637,-3.16492,-1.12299,-3.25634,-2.48667
-3751.68,0.946522,0.0372346,7,127,0,3822.27,-0.970484,-0.0235348,0.335793,-0.124794,-0.347708,0.0994667,-1.5518,0.106006,-1.6698,-1.56263,-1.497,-1.54499,-1.72775,-1.25379,-1.41817,-1.62737,-1.38654,-1.6062,-1.59827,-1.83732,-1.41525,-1.48171,-1.49848,-1.53116,-1.45555,-1.63708,-1.61176,-1.33133,-1.51367,-1.6193,-1.46038,-1.59541,-1.60688,-1.59021,-1.41735,-1.50855,-1.54999,-1.42659,-1.50367,-1.51893,-0.0140035,0.527572,0.20608,-0.0970968,-0.827005,0.0721712,0.235837,-0.0926692,-0.191743,-0.24711,0.538713,-0.489905,-0.0114987,-0.444797,0.443501,0.29248,0.327999,0.00638064,-0.331687,-0.769883,-0.230163,0.985162,-0.804537,0.3972,0.0700156,-1.01729,-0.847791,-0.385511,0.465211,0.265297,-0.588828,-1.04738,-0.213773,-0.296373,0.288026,-1.23779,1.52987,0.138161,-0.0932764,-0.766409,0.554313,-1.62447,0.117333,-0.60753,0.0898764,0.43691,-0.354779,0.107367,0.301745,0.254054,-0.548497,-0.184259,-0.0739511,-0.0146177,-0.0819617,0.0197644,0.556962,0.473672,0.217569,-0.00808363,-0.177707,0.796469,0.70844,0.675876,0.0273965,0.507576,-0.707678,0.443037,-0.337115,0.643407,-0.096333,0.389574,-0.508854,-0.681994,-0.132022,0.171051,0.546115,0.591518,0.160887,0.089648,-0.00602017,-0.382905,0.716649,-2.03635,-2.26194,-2.07592,-1.81394,-2.01684,-0.907479,-1.92704,-1.43574,-1.5721,-1.36626,-2.41911,-2.37908,-0.752584,-2.34485,-2.32685,-2.02443,-2.24135,-1.4477,-2.56302,-2.48798,-2.01815,-3.04138,-2.87402,-3.28334,-3.15082,-2.64005,-2.40962,-1.86168,-3.32387,-1.16993,-3.25876,-2.42104
-3728.38,0.867043,0.0372346,7,127,0,3822.08,-0.850731,-0.392378,-0.601437,-0.836273,-0.245628,0.156063,-1.0652,0.0722325,-1.10464,-1.11699,-0.937192,-0.969703,-1.04157,-0.948676,-1.16499,-1.10748,-1.0628,-1.06073,-1.07464,-1.20166,-0.959243,-0.976816,-1.06677,-1.0145,-0.926777,-1.10312,-1.17669,-1.12432,-0.9739,-1.05783,-1.2279,-0.974883,-1.10007,-0.913723,-1.12362,-1.08634,-0.9915,-1.03843,-1.03378,-0.933484,0.00111352,0.53838,0.664607,-0.0874857,-0.337545,0.494669,0.169574,0.245361,-0.577166,0.392072,0.261969,-0.520538,0.32982,0.247633,0.507848,0.212742,0.715022,-0.209706,-0.725684,-0.107917,-0.844156,0.459189,-0.573352,0.110748,0.158605,-0.866304,-0.276311,-0.241108,0.70511,0.0969965,-0.0883873,-1.03205,-0.0644442,-0.553716,0.13592,-0.750098,1.16173,-0.206048,0.240473,-0.288947,0.197731,-1.63958,0.348493,-0.406556,0.284765,0.516741,-0.137216,0.384267,0.279211,0.277717,-0.645984,-0.265335,0.303429,0.587332,-0.727988,-0.17124,0.580616,0.646828,-0.240678,0.688426,-0.249045,0.353251,0.645027,0.386338,-0.453588,-0.0831226,-0.499105,0.447944,-0.413346,-0.393812,-0.242715,0.318086,-0.388172,-0.57482,0.349343,-0.375654,0.460242,0.343738,0.50534,-0.426155,-0.0535706,-0.481697,0.439742,-2.15289,-2.31474,-1.8928,-1.60095,-2.05137,-0.80502,-1.85547,-1.44556,-1.52277,-1.37283,-2.18461,-2.41781,-0.911709,-2.13033,-2.30894,-2.0671,-2.07751,-1.41448,-2.59811,-2.40065,-1.96581,-2.91087,-2.70335,-3.18941,-3.0806,-2.27586,-2.16668,-1.88842,-3.0316,-1.27828,-3.2047,-2.3471
-3724.04,0.736922,0.0372346,7,127,0,3790.29,-1.00363,0.130563,0.219161,-0.487365,-0.223833,0.103065,-0.651963,0.0698577,-0.64173,-0.658261,-0.623364,-0.678945,-0.666489,-0.638029,-0.667311,-0.592679,-0.617466,-0.639991,-0.629089,-0.650882,-0.687848,-0.67664,-0.605173,-0.592213,-0.523765,-0.544748,-0.675234,-0.587763,-0.736151,-0.692225,-0.463744,-0.755685,-0.713455,-0.60122,-0.554666,-0.651856,-0.714023,-0.68378,-0.718073,-0.734778,-0.0396161,0.483508,-0.0252881,0.236559,-0.632971,-0.0022926,-0.033223,0.000772544,-0.891227,0.514911,0.166917,-0.16848,0.102044,-0.0296268,0.71712,-0.310478,0.0119574,0.246864,-0.258489,0.0919307,-0.121322,0.29599,-0.716782,0.0165487,0.218172,-0.762053,-0.705075,-0.0263441,0.491315,0.0836637,-0.49607,-0.887146,-0.549491,-0.488738,0.0732034,-0.652424,0.885344,-0.137634,-0.228903,-0.131151,0.476625,-1.49803,0.687354,-0.399023,0.130841,0.241054,-0.221694,0.707457,0.169904,0.391686,-0.719162,-0.0191957,-0.0728502,-0.283048,-0.318177,0.335724,0.133157,0.387457,-0.353454,0.313946,-0.342664,0.81382,0.474595,0.522979,-0.279298,0.203901,-0.655112,0.772581,-0.611245,0.221886,0.0962021,0.540595,-0.193697,-0.47268,-0.562282,-0.0807688,-0.116542,0.911235,0.0497106,-0.0523791,-0.143393,-0.282783,0.442585,-1.28336,-1.58627,-1.57833,-1.0117,-1.2625,-0.229734,-1.2294,-0.695868,-0.966374,-0.717387,-1.82096,-1.36706,-0.260848,-1.68895,-1.72447,-1.30346,-1.49242,-0.729548,-1.83526,-1.7795,-1.19967,-2.26829,-2.18125,-2.59693,-2.38395,-1.80736,-1.8047,-1.15045,-2.45536,-0.558459,-2.68804,-1.60488
-3714.4,0.837409,0.0372346,7,127,0,3791.2,-0.155218,-0.136242,-0.0747687,-0.368846,-0.319127,0.184853,-0.659786,0.0606222,-0.677146,-0.650009,-0.742123,-0.671672,-0.585688,-0.590393,-0.71166,-0.725878,-0.727092,-0.688398,-0.749657,-0.596418,-0.657793,-0.709469,-0.70719,-0.712998,-0.748493,-0.750245,-0.699084,-0.713981,-0.683094,-0.637479,-0.726329,-0.574215,-0.589419,-0.644855,-0.775274,-0.69084,-0.602665,-0.676249,-0.62315,-0.603533,-0.00590136,0.551511,0.537142,0.348557,-0.315311,0.234335,0.0901068,0.42351,-0.630391,0.773054,0.388989,-0.277189,0.185528,-0.559002,0.312144,0.553632,0.505046,-0.365916,-0.206541,-0.25135,-0.612467,-0.123933,-0.556317,-0.00448112,-0.147362,-1.09873,-0.361521,-0.285165,0.501908,0.0630616,-0.619696,-1.12797,-0.0676749,0.0546197,0.194268,-0.84847,0.92352,-0.028449,0.225552,-0.307825,0.463629,-1.49957,0.590604,-0.518229,0.0802077,0.0709293,-0.0494888,0.374416,0.360428,0.435253,-0.714124,0.134789,0.316178,-0.273916,-0.840745,0.142526,0.638475,0.483757,-0.332052,0.250327,0.0247491,0.597982,0.140839,0.788849,-0.252242,0.452242,-0.658543,0.660548,-0.454871,-0.239659,-0.343429,0.60237,-0.627898,-0.201774,0.129825,-0.0604858,0.385727,0.418114,0.679711,0.00467971,-0.506789,-0.0388247,0.510996,-0.45382,-0.786027,-0.550003,-0.254053,-0.34545,0.798541,-0.116109,-0.153528,-0.0990117,0.276244,-0.823691,-0.934372,0.218155,-0.967054,-0.846628,-0.605372,-0.698224,0.18172,-1.05438,-0.936501,-0.555858,-1.57615,-1.22165,-1.84897,-1.48203,-1.01876,-0.909697,-0.290346,-1.86669,0.251168,-1.81627,-0.888728
-3705.55,0.927232,0.0372346,7,127,0,3779.98,-0.401358,0.230831,0.394172,-0.207622,-0.314196,0.222409,-0.782958,0.0573323,-0.805497,-0.793098,-0.791119,-0.768453,-0.693964,-0.735652,-0.848811,-0.766859,-0.699572,-0.803537,-0.800786,-0.744625,-0.766966,-0.799552,-0.765074,-0.898832,-0.775053,-0.910513,-0.775542,-0.776226,-0.733073,-0.750143,-0.778022,-0.789349,-0.663327,-0.78335,-0.826356,-0.768923,-0.796554,-0.791573,-0.763486,-0.753918,-0.0638469,0.495889,0.650088,0.151462,-0.520108,0.406625,-0.174407,0.321928,-0.381373,0.306176,0.350101,-0.303108,0.351276,-0.210751,0.303643,0.526814,0.514254,-0.369076,-0.287673,0.0289479,-0.459687,0.857732,-0.401207,0.0793811,0.148612,-0.97447,-0.263727,-0.0862596,0.715368,0.089608,-0.251299,-0.789281,-0.325609,-0.488373,0.1318,-1.13976,1.15426,0.0629769,-0.0328577,-0.260627,0.263078,-1.30119,0.115598,-0.41407,-0.311909,0.371734,0.171173,0.534931,-0.0574318,0.207133,-0.778963,0.0430671,-0.159385,-0.0847882,-0.496818,0.12782,0.218237,0.636053,-0.283032,0.360111,-0.0808344,0.181225,0.764288,1.26439,-0.151558,-0.0373382,-0.606945,0.677906,-0.02581,-0.0789801,0.218579,0.190186,-0.345087,-0.674832,-0.201471,0.00225678,0.634304,0.949259,0.119365,-0.137131,-0.454106,-0.193819,0.715218,-0.58488,-0.778458,-0.527974,-0.340623,-0.556524,0.612404,-0.232446,0.111484,0.077253,0.182449,-0.885541,-0.722063,0.484261,-0.703139,-0.755333,-0.465845,-0.459321,-0.00221646,-1.08125,-0.898467,-0.443817,-1.29907,-1.34584,-1.83922,-1.41581,-0.953379,-0.868664,-0.321843,-1.73746,0.297243,-1.66921,-1.04721
-3706.52,0.479876,0.0372346,7,127,0,3777.26,0.204222,-0.396217,-0.252117,-0.57994,-0.330438,0.184584,-0.869133,0.0503269,-0.859611,-0.893227,-0.83374,-0.784965,-0.877594,-0.851979,-0.846331,-0.88097,-0.761351,-0.920323,-0.906868,-0.869949,-0.912153,-0.869617,-0.844706,-0.971506,-0.903563,-0.996372,-0.805476,-0.890233,-0.824034,-0.799329,-0.857958,-0.804389,-0.825303,-0.886628,-0.816155,-0.88828,-0.949398,-0.810725,-0.854375,-0.910693,0.0461698,0.531159,0.472779,0.054454,-0.70868,0.108732,-0.158063,0.172718,-0.779967,0.431268,0.171588,-0.403703,-0.0159779,-0.067479,0.944735,0.667082,0.531834,-0.259359,-0.313518,0.0269097,-0.511364,0.400505,-0.734495,0.293176,-0.151193,-0.977436,-0.75201,0.107957,0.636517,-0.080111,-0.303812,-0.545744,-0.294589,-0.324645,-0.0243349,-0.618181,1.14916,-0.167788,0.357256,-0.386419,0.69965,-1.69735,0.356127,-0.2665,-0.421491,0.721537,-0.0180992,0.5009,-0.195015,0.0622353,-0.790035,0.500008,-0.140427,-0.121183,-0.203671,-0.390222,0.308897,0.566623,-0.230103,0.202501,-0.183432,0.602001,0.453016,0.834803,-0.179696,-0.0899917,-0.728138,0.80255,-0.521104,-0.175422,-0.140655,0.314103,-0.273353,-0.365159,0.0752447,0.363119,0.825826,0.962135,0.390547,-0.181685,-0.140431,-0.362105,0.457289,-0.657672,-1.0045,-0.796298,-0.517877,-0.628799,0.568297,-0.407917,-0.135344,-0.229821,-0.0355117,-1.15169,-0.997502,0.387802,-0.822514,-0.955391,-0.698431,-0.8141,-0.0944306,-1.20168,-1.11513,-0.629813,-1.55575,-1.53381,-1.88837,-1.70004,-1.08367,-1.06506,-0.273506,-2.04888,0.242342,-1.72777,-1.1124
-3727.05,0.848437,0.0372346,7,127,0,3807.46,-0.329792,0.18788,0.422421,-0.206086,-0.0900765,0.07883,-0.834261,0.0570248,-0.864669,-0.786098,-0.746335,-0.766847,-0.751285,-0.742354,-0.815625,-0.796659,-0.841851,-0.890758,-0.832426,-0.83184,-0.786952,-0.88055,-0.795908,-0.900334,-0.819548,-0.926779,-0.92646,-0.944409,-0.775632,-0.826565,-0.829326,-0.896743,-0.786657,-0.872892,-0.795575,-0.829723,-0.73829,-0.9666,-0.831597,-0.806711,0.0196869,0.567031,0.390866,0.212292,-0.400032,0.467721,0.104589,-0.0837415,-0.482569,0.0583834,0.85879,0.0640694,0.20782,-0.0264125,0.261998,0.103333,0.000744559,0.680004,-0.514689,-0.619254,-0.424201,0.766612,-0.729975,0.213936,-0.275402,-1.14729,-0.331512,-0.22691,0.452168,0.235832,-0.57904,-1.43144,-0.439354,-0.593685,0.127555,-1.23003,0.785737,0.0792095,-0.0978513,-0.223498,0.293312,-1.79572,-0.135355,-0.55056,0.300167,0.279807,-0.0906712,0.294927,0.302636,0.14106,-0.772109,0.15793,0.358839,-0.157447,-0.449374,0.353147,0.429473,0.468309,-0.297792,0.792783,0.00831425,0.295286,0.67785,0.677367,-0.123142,0.333349,-0.537352,0.0908258,-0.159138,0.0365874,-0.581835,0.52333,-0.153902,-0.54368,-0.104044,-0.517789,-0.345305,0.732,0.456165,-0.269408,-0.0397441,-0.277314,0.589753,-0.814964,-1.05949,-0.833135,-0.666151,-0.834605,0.34509,-0.593351,-0.347886,-0.330486,-0.0151181,-1.17618,-1.03266,0.218447,-1.01026,-0.996914,-0.864193,-0.81555,-0.286084,-1.40006,-1.48666,-0.649598,-1.78403,-1.7086,-2.05902,-1.85075,-1.27482,-1.00429,-0.709604,-2.16942,0.187005,-1.97997,-1.29811
