# 0.246957, 0.243893, 0.223594, 0.325692, 0.358709, 0.299225, 0.287221, 0.287668, 0.309106, 0.295311, 0.285237, 0.282831, 0.294225, 0.307498, 0.32609, 0.406149, 0.283736, 0.287755, 0.319145, 0.283916, 0.343789, 0.297871, 0.307341, 0.290385, 0.344965, 0.299145, 0.284828, 0.278658, 0.310387, 0.294758, 0.359956, 0.301742, 0.422142, 0.294504, 0.304466, 0.00379564, 0.0103092, 0.0450175, 0.0449114, 0.0449154, 0.0512647, 0.0412488, 0.0427493, 0.0427893, 0.053702, 0.0405826, 0.0475065, 0.046373, 0.0431737, 0.0458184, 0.0486343, 0.0435126, 0.0455142, 0.0466242, 0.0439588, 0.0495854, 0.0468294, 0.0508956, 0.0540728, 0.045773, 0.0552548, 0.05467, 0.0512164, 0.048818, 0.0456466, 0.0531104, 0.0538068, 0.0507652, 0.0498632, 0.0447659, 0.0483621, 0.0485084, 0.0514829, 0.0501074, 0.0419293, 0.043435, 0.0639626, 0.0428725, 0.0450531, 0.0433945, 0.0557015, 0.0460427, 0.0517052, 0.0474958, 0.0494199, 0.0414514, 0.0459272, 0.0441802, 0.0441918, 0.047798, 0.042124, 0.0480049, 0.0458647, 0.0458285, 0.0463206, 0.0501233, 0.0465601, 0.052273, 0.042032, 0.0468626, 0.0439844, 0.0545529, 0.046218, 0.0409239, 0.0467764, 0.0481946, 0.0471461, 0.0505937, 0.0456171, 0.048912, 0.0434885, 0.0476357, 0.0579769, 0.0459553, 0.0474448, 0.0466126, 0.0469723, 0.850287, 0.49869, 0.506043, 0.508858, 0.510938, 0.495744, 0.504844, 0.502981, 0.502996, 0.508623, 0.506946, 0.502658, 0.501827, 0.505071, 0.504562, 0.508151, 0.508803, 0.50585, 0.509185, 0.507188, 0.510319, 0.50847, 0.505057, 0.500602, 0.500488, 0.504015, 0.498883, 0.50026, 0.513968, 0.499542, 0.508697, 0.50763, 0.514232
-3901.78,0.997408,0.00818137,9,511,0,3974.57,-0.361415,-0.0679169,0.517328,-0.43607,-0.838926,-0.234307,0.0312929,0.166686,0.680305,0.161244,-0.257368,0.453452,0.173208,-0.585664,-0.275192,1.01314,0.117386,-0.192237,0.396911,-0.234044,0.445418,-0.491907,-0.568486,0.315358,-0.779142,0.38786,-0.744203,0.11694,0.25755,-0.08416,0.991815,-0.450275,0.967707,-0.191719,0.569803,0.0296131,0.51504,0.486832,0.405611,-0.638784,0.247555,0.0051118,-0.0137186,-0.620171,0.515,0.0786582,-0.343675,0.33711,0.0317302,0.576078,0.401419,-0.311243,0.0830378,-0.880289,-0.0636696,-0.600029,0.76852,-0.235376,0.0383856,0.950014,-1.2181,-0.99723,-0.32665,0.13901,-0.0523575,-0.537023,-0.514959,0.110502,-0.865901,0.283439,-0.426948,0.724838,0.079331,0.178889,-0.569233,-0.0512184,-1.06257,0.315011,0.333996,0.283861,0.0288892,0.0543283,0.627203,0.356384,0.473927,-0.825435,0.145586,0.00893311,-0.341914,-0.0413869,0.190008,0.332588,0.647428,-0.11434,0.638575,-0.642651,0.315379,0.676142,0.526615,-0.303179,0.18694,-0.206928,0.3869,-0.167446,-0.366209,-0.663015,0.770516,-0.568203,-0.0932789,0.481378,-0.0214322,0.414102,1.19736,0.357521,0.0494987,-0.524545,-0.199136,0.314295,-0.815542,-1.18962,-0.940081,-0.286468,-0.463084,0.0144168,-0.0556317,-0.452637,-0.380972,-0.344488,-0.820382,-1.06699,0.873797,-0.266248,-0.469915,0.307613,-0.273772,0.163803,-0.808402,-0.90898,-0.0135717,-1.2959,-0.294899,-0.556115,-0.541147,0.0468859,-0.124871,0.461137,-0.936038,0.817329,-0.622602,0.0606828
-3891.21,0.995423,0.00818137,9,511,0,3980.62,-0.311189,-0.727928,0.652031,-1.44741,-1.58174,-1.37428,-0.314694,-1.12734,-0.604926,-0.19828,-0.790378,-0.83976,-0.353256,-1.47298,-1.35676,0.271488,-1.26281,-0.33918,-0.162862,-0.264657,-0.369169,-0.606695,-0.887762,-0.433605,-1.21927,-0.505086,-0.984166,-0.859629,-0.252411,-0.231043,-0.190711,-1.08281,0.123087,-1.28931,-0.367169,0.0531759,0.503178,0.385498,-0.0798599,-0.234063,-0.258055,0.0807764,0.162769,-0.566909,0.495834,0.528636,-0.528391,-0.244536,0.359649,0.24582,0.377653,0.632388,0.0808845,-0.488758,0.0812609,-0.116812,-0.124121,-0.380728,-0.025796,-0.31,-0.824376,0.0880903,-0.103688,0.693162,0.0820651,-0.132781,-0.851934,-0.29903,-0.24122,0.121635,-0.542618,0.7674,-0.247744,0.2344,-0.323179,0.379289,-1.73433,0.278804,-0.465066,0.120644,0.452419,0.242101,0.971648,-0.27658,0.420222,-0.077774,-0.0395101,0.256202,0.214733,-0.299667,0.403837,0.42284,0.429016,-0.309757,0.927059,-0.555617,0.690293,0.772098,0.651376,-0.137394,-0.00407414,-0.706799,0.0176901,-0.387664,-0.494444,-0.342607,0.410002,-0.457906,-0.432943,0.171732,-0.490823,1.02119,0.894436,0.176851,0.11597,0.287872,-0.0953093,0.232094,-1.66403,-2.07121,-1.43066,-0.996647,-1.11716,-0.513824,-0.739408,-1.17122,-1.13815,-0.914037,-1.58918,-1.76628,0.16199,-1.00167,-0.977587,-0.513156,-0.968523,-0.530538,-1.30949,-1.34441,-0.730967,-1.81958,-0.885772,-1.41274,-1.25835,-0.484251,-0.671179,-0.0890155,-1.37767,-0.0489112,-1.3834,-0.750245
-3895.87,0.999204,0.00818137,9,511,0,3972.39,-0.0330567,-0.554417,0.505003,-1.14113,-1.18627,-0.632004,-0.417376,-0.457777,0.0114737,-0.29845,-0.376511,-0.745562,-0.54115,-1.01468,-1.43526,0.535137,-0.506781,-0.414629,-0.296298,-0.505204,0.0980362,-0.968981,-0.87035,0.137477,-1.32046,-0.551084,-0.835739,-0.82433,0.0786988,-0.196747,0.403654,-1.12225,0.511673,-0.407126,-0.255297,0.0482033,0.444303,0.0479983,0.306679,-0.557376,0.609098,-0.285417,0.219527,-0.644714,0.524591,0.477446,-0.516501,0.0480104,-0.0386185,0.480535,0.275434,0.446855,-0.374787,-0.236868,0.182231,-0.481856,0.289623,-0.330896,0.100852,0.444329,-0.740748,-0.739182,-0.571182,0.435757,0.240167,0.2577,-0.417484,0.297562,-0.365547,0.569089,-0.298117,0.756963,-0.0279487,-0.0148178,-0.624285,0.189456,-0.872362,0.308548,-0.179516,0.196304,0.425498,-0.0310072,0.432605,0.0609793,0.442888,-0.710619,0.198637,-0.164683,-0.0995576,0.274458,0.146973,0.611076,0.427105,0.125536,0.406057,-0.0877408,0.197964,0.861977,0.481241,-0.119452,0.288958,-0.813042,0.251945,0.200396,-0.0611966,-0.645055,1.00975,-0.750722,-0.317114,-0.0688401,0.0922283,0.736284,0.963103,0.504791,0.0223665,-0.149515,-0.0162587,0.121667,-1.12971,-1.4332,-0.874348,-0.496589,-0.382165,-0.076722,-0.401654,-0.662351,-0.645715,-0.524153,-1.19143,-1.39676,0.72531,-0.731306,-0.266231,-0.169472,-0.571267,-0.114204,-0.920946,-0.956992,-0.089377,-1.46337,-0.41078,-1.00086,-0.708009,0.0642049,-0.308903,0.288599,-1.10413,0.748666,-0.778486,-0.0497581
-3865.45,0.997601,0.00818137,9,511,0,3936.59,-0.576203,-0.500457,0.544872,-1.34706,-1.4405,-1.25296,-0.717864,-0.537756,-0.194181,0.0691279,-0.867658,-0.53176,-0.260873,-1.1029,-1.08035,0.634432,-0.602932,-0.536797,-0.171093,-0.468446,0.292229,-0.489801,-0.89445,-0.413127,-1.29356,0.0582701,-0.562017,-0.357332,-0.192086,-0.225388,0.120241,-0.723862,0.323321,-1.18542,-0.204071,-0.0467479,0.425026,0.194814,-0.0474687,-0.215586,-0.0863044,-0.0138992,-0.0156153,-0.477846,0.411963,0.463499,-0.203413,-0.0504818,0.414272,0.653683,0.374843,0.0464198,-0.118209,-0.423155,-0.189039,-0.31263,0.556927,-0.495728,0.0317048,-0.0588935,-0.906654,-0.64796,-0.214041,0.782677,-0.128779,-0.285071,-0.5476,-0.236915,-0.370132,-0.313951,-0.381567,0.399745,0.339861,-0.350886,-0.55488,0.328681,-0.988586,0.459932,-0.159352,0.291879,0.408621,0.120059,0.390891,-0.260493,0.394523,0.0965805,-0.0947318,0.042497,-0.0546496,-0.0544329,0.2191,-0.0149207,0.707605,-0.377051,0.727338,-0.680091,0.425827,0.747642,0.367094,0.0759353,0.167064,-0.469875,0.0128382,-0.0699206,-0.187873,-0.284556,0.348571,-0.639531,-0.0203988,0.166812,-0.449664,0.528786,0.900421,0.245233,-0.210474,-0.0292097,-0.389813,0.141442,-2.08347,-2.01646,-1.82113,-1.26214,-1.14148,-0.739061,-0.702517,-1.25403,-1.18989,-0.929645,-1.73873,-1.82249,-0.0165095,-1.28618,-1.15622,-0.781678,-1.19333,-0.439475,-1.28434,-1.60162,-0.762033,-1.96855,-0.773342,-1.4829,-1.05273,-0.698978,-0.819149,-0.521794,-1.3635,-0.132228,-1.6808,-0.736961
-3887.08,0.998431,0.00818137,9,511,0,3948.83,-0.430149,-0.745307,0.597392,-1.41554,-1.54068,-0.563459,-0.386935,-0.828178,-0.532278,-0.780641,-0.837312,-0.369588,-0.267458,-1.52814,-1.40062,0.438216,-0.795077,-0.640916,-0.12535,-0.530343,0.0147522,-1.16152,-1.18253,-0.450246,-1.51601,-0.88262,-0.855656,-1.05718,-0.0160812,0.13825,-0.176369,-1.24513,0.697182,-0.394449,-0.364616,0.0287662,0.416377,0.557257,0.190254,-0.0945282,-0.233808,0.197032,-0.126067,-0.600925,0.701805,0.335744,-0.36426,0.473421,0.0242562,0.450108,0.684424,0.302176,-0.0794959,-0.434689,-0.260289,-0.59342,0.196456,-0.208348,0.183173,0.59842,-0.948688,-0.326985,-0.426141,0.754135,0.141658,-0.321977,-0.30081,0.20601,-0.359376,0.213962,-0.710508,0.298186,0.355773,0.0406651,-0.468053,0.199508,-1.20598,0.437889,-0.340492,0.211339,0.341466,0.0558829,0.465921,-0.275518,0.473212,-0.607194,-0.0560327,-0.289096,-0.0773246,0.0278732,0.190617,0.0166569,0.68539,-0.237032,0.528604,-0.714924,0.385885,0.531952,0.657839,0.0119278,0.474967,-0.66251,-0.0412054,0.0586749,-0.141744,-0.17332,0.620407,-0.555458,-0.241969,0.375492,-0.170478,0.903632,0.923812,0.954764,-0.279807,0.0363647,-0.0901802,0.21503,-1.89598,-1.88899,-1.3864,-1.02691,-1.0655,-0.826063,-0.841208,-1.13149,-1.15344,-0.917005,-1.68342,-1.93129,-0.0116916,-1.19845,-0.901777,-0.698211,-1.00459,-0.389768,-1.59209,-1.60807,-0.59466,-1.9834,-1.06214,-1.51844,-1.25889,-0.576248,-0.660903,-0.369231,-1.60085,0.17779,-1.24796,-0.804197
-3904.52,0.998732,0.00818137,9,511,0,3973.37,-0.0549037,-1.03176,0.538264,-1.62341,-1.85275,-1.5961,-0.772257,-1.11563,-0.608884,-0.407769,-1.07054,-1.01946,-1.33073,-1.27859,-1.29009,-0.162647,-0.878393,-1.45027,-0.458868,-1.15553,-0.345005,-0.486399,-0.881648,-0.859669,-1.09306,-0.0721288,-0.790733,-0.91064,-0.383792,-0.980175,-0.262196,-0.645822,-0.281397,-0.813285,-1.02995,0.0205048,0.53363,0.146985,0.331282,-0.313864,0.0311649,0.0697248,0.216218,-0.744103,0.59863,-0.108425,-0.404007,-0.577908,0.307446,0.38062,0.312731,0.144973,-0.606966,-0.623104,0.118294,-0.317139,0.692538,-0.222789,0.352995,0.440473,-0.946139,-0.461283,0.162228,0.114104,-0.0586135,-0.0327059,-0.490178,-0.566169,-0.52807,0.0483824,-0.489568,0.690253,-0.110862,0.386807,-0.196639,0.298871,-1.45925,0.417041,0.303958,0.24677,0.43583,0.305134,0.842751,0.220905,0.608556,-0.0922695,0.321514,0.00655217,-0.127151,-0.250725,-0.211334,0.0404076,0.822811,-0.0741483,0.90682,-0.70058,0.654723,0.941884,0.823279,-0.263919,-0.203037,-0.528973,0.345769,-0.172335,-0.738284,-0.369948,0.600459,-1.00341,-0.138722,0.632147,-1.03266,0.743207,1.18991,0.266152,0.514344,0.0298508,-0.434143,0.325153,-1.62252,-1.94834,-1.40246,-0.885317,-0.854395,-0.677586,-0.509153,-1.00184,-1.19343,-0.903917,-1.59137,-1.78104,0.313902,-1.06041,-0.911081,-0.444346,-1.03001,-0.113207,-1.11624,-1.40337,-0.63996,-1.60356,-0.536618,-1.36283,-0.938488,-0.43839,-0.664696,-0.150325,-1.33123,0.229785,-1.08746,-0.723924
-3897.54,0.996573,0.00818137,9,511,0,3966.59,0.0794151,-1.61242,0.347889,-2.13756,-2.01915,-2.27529,-1.38852,-1.95141,-1.76636,-1.37334,-1.62726,-1.65964,-1.79989,-1.42658,-1.94589,-1.22249,-1.47099,-1.42542,-1.40751,-1.40342,-1.37728,-1.45086,-1.58915,-1.36516,-2.20953,-0.926869,-1.61512,-1.60248,-1.26539,-1.71796,-1.22877,-1.66833,-1.06728,-1.73451,-1.22126,0.0247755,0.465455,0.32019,0.397676,-0.328994,-0.0426188,0.133958,0.232976,-0.842184,0.562178,-0.0250031,-0.428511,-0.550365,0.19439,0.403752,0.370121,0.273534,-0.468623,-0.60065,0.138387,-0.312763,0.724395,-0.300572,0.200905,0.533431,-0.973678,-0.269489,0.136856,0.277619,-0.0604152,0.00872499,-0.449176,-0.441245,-0.463884,0.0156664,-0.475644,0.581848,-0.0835758,0.472673,-0.184476,0.298121,-1.61955,0.315176,0.288923,0.169628,0.58987,0.346955,0.782647,0.229397,0.581661,-0.143206,0.251263,-0.0867671,-0.161171,-0.228953,-0.0518015,0.0803656,0.734206,-0.0327679,0.80533,-0.656368,0.715954,1.04077,0.678991,-0.186127,-0.270123,-0.355422,0.325363,0.0213093,-0.84443,-0.362123,0.630449,-0.731528,-0.0501777,0.59598,-0.769888,0.738203,1.20383,0.144197,0.536578,-0.0190735,-0.445431,0.355882,-2.07583,-2.39266,-1.90332,-1.23211,-1.33184,-1.19604,-1.10344,-1.61447,-1.6989,-1.59489,-2.09219,-2.2289,-0.277363,-1.44251,-1.38051,-0.972124,-1.34401,-0.811023,-1.60801,-1.95555,-1.003,-2.25574,-1.12745,-1.79952,-1.38768,-0.989295,-1.39208,-0.562441,-1.62924,-0.37732,-1.81361,-0.948306
-3902.06,0.999547,0.00818137,9,511,0,3974.13,-0.377127,-1.32975,0.426312,-1.59352,-1.92761,-1.30553,-1.41471,-1.35173,-0.804296,-1.15268,-1.63941,-1.44082,-1.42261,-2.08592,-1.86237,-0.340714,-1.52475,-1.28233,-0.831398,-1.60263,-0.970726,-1.42053,-2.11489,-1.25123,-1.61292,-1.62648,-1.38011,-1.37721,-1.12259,-0.929343,-0.919437,-1.84556,-0.596842,-1.24056,-1.39654,0.051539,0.526936,0.23277,-0.156393,0.202232,0.0379786,-0.104783,-0.203523,-0.809436,0.793432,0.043235,-0.341431,0.230497,0.260799,0.875191,0.554636,-0.0491193,0.269766,-0.269978,-0.0226617,-0.546281,0.225844,-0.584597,-0.0625772,0.312783,-1.25278,-0.804948,-0.384405,0.719291,0.161801,-0.361901,-0.327661,-0.0751606,-0.527523,0.445247,-0.816285,0.794777,0.284242,-0.173599,-0.423012,0.408505,-1.34144,0.26052,-0.107001,0.0825091,0.792421,0.310962,0.479125,0.094267,0.756795,-0.270735,-0.0449347,0.141024,0.497923,-0.327954,0.469182,0.211366,0.394273,-0.387616,0.58859,-0.658778,0.171429,0.715753,0.584066,-0.35996,0.3102,-0.758118,0.201981,-0.280236,-0.639,-0.742077,0.807094,-1.04446,-0.415863,0.493184,-0.265967,0.59496,1.12279,0.234692,-0.097229,0.169678,-0.275507,0.213591,-2.3596,-2.72178,-2.33411,-1.60302,-1.72313,-1.27367,-1.61293,-1.81942,-1.91441,-1.67633,-2.52538,-2.49587,-0.50561,-1.88995,-1.50789,-1.31032,-1.94841,-1.1696,-1.95673,-2.23319,-1.16822,-2.44191,-1.63661,-1.97066,-1.82416,-1.42574,-1.35439,-0.897292,-1.98121,-0.630423,-1.98646,-1.44836
-3890.93,0.998836,0.00818137,9,511,0,3968.92,-0.297418,-1.16147,0.491842,-1.57999,-1.83035,-1.23001,-1.16617,-1.14541,-0.566846,-0.926285,-1.46856,-1.22149,-1.22788,-2.0343,-1.78814,-0.233822,-1.36235,-1.03817,-0.515094,-1.46686,-0.622914,-1.23126,-2.11907,-1.00035,-1.77879,-1.41425,-1.17308,-1.2027,-0.842348,-0.704608,-0.689569,-1.7708,0.0419556,-1.08713,-1.11643,0.0179759,0.427565,0.447025,0.548662,0.339856,-0.237874,-0.0288415,0.30983,-0.664227,0.423761,0.925567,-0.268989,-0.131183,-0.214229,0.303505,0.555801,0.194251,0.0995567,-0.789129,-0.0403396,-0.459688,0.382602,-0.408114,0.116687,0.154207,-0.956119,-0.412324,-0.480627,0.482872,-0.0375362,-0.291017,-0.18233,-0.233092,-0.794855,-0.064242,-0.67657,1.0568,-0.0378911,0.280538,-0.395751,0.152517,-1.16567,0.57674,-0.221524,0.112778,0.458815,-0.194349,0.287165,0.317212,0.390062,-0.48987,0.384246,-0.203774,-0.0814923,-0.177316,0.278703,0.403273,0.850249,-0.105122,0.65496,-0.422737,0.351162,0.765752,0.35308,-0.463917,0.086903,-0.517701,-0.0835236,-0.63978,-0.52132,-0.233488,0.600424,-0.483534,-0.801652,0.443703,-0.191073,0.255608,1.2534,0.225315,0.0486165,0.303574,-0.253834,0.187677,-2.12623,-2.37166,-1.82112,-1.44519,-1.53835,-1.05409,-1.17654,-1.57252,-1.56125,-1.35199,-2.07401,-2.19791,-0.322433,-1.59747,-1.42501,-0.905238,-1.4586,-0.883677,-1.68561,-2.25598,-1.40538,-2.41755,-1.33505,-1.60707,-1.54414,-0.922199,-1.19041,-0.896408,-1.91606,-0.329691,-1.66633,-1.2441
-3878.09,0.999779,0.00818137,9,511,0,3947.38,-0.464534,-1.09297,0.522813,-1.80891,-1.99852,-1.20896,-1.21184,-1.08969,-0.638656,-0.868343,-1.42658,-1.39241,-1.08034,-1.8338,-1.92249,0.0955394,-1.0677,-0.924667,-0.409032,-1.09764,-1.07908,-0.913024,-1.7444,-1.06596,-1.90883,-1.42991,-1.40345,-0.889588,-0.638685,-0.912645,-0.617398,-1.41775,-0.572047,-1.17902,-1.09533,-0.00344857,0.390581,0.432086,-0.0153976,-0.435019,-0.0514782,-0.16557,0.149315,-0.522657,0.381345,0.0462739,-0.0863291,-0.0691521,0.0122896,0.463336,0.748351,0.213581,-0.210718,-0.741839,-0.00856471,-0.384344,0.646891,-0.462068,-0.267115,-0.0722389,-1.03859,-0.298539,0.0920225,0.552578,0.0371645,-0.3044,-0.301043,-0.276694,-0.31254,-0.079979,-0.628409,0.733593,-0.134551,-0.0642434,-0.522998,-0.0925703,-1.19596,0.673675,-0.108288,-0.0713886,0.527912,-0.0629698,0.626647,0.252328,0.267738,-0.372041,0.0195237,-0.207068,-0.160113,-0.175692,0.145819,0.183383,0.149716,-0.363024,0.591173,-0.209164,0.553464,0.967727,0.697308,0.00178586,0.0769418,-0.741379,0.253153,-0.150233,-0.158239,-0.375803,0.495087,-0.47218,-0.151458,0.565228,-0.0254096,0.88377,0.76925,0.219635,0.158144,0.150042,-0.004481,0.213804,-2.41516,-2.47358,-2.05509,-1.64387,-1.80772,-1.33909,-1.17492,-1.85958,-1.69375,-1.51606,-2.33521,-2.46428,-0.548835,-1.48458,-1.56805,-1.06268,-1.54794,-0.896341,-2.03594,-2.20461,-1.38848,-2.42274,-1.51462,-1.85789,-1.67796,-1.25995,-1.2417,-0.730779,-2.02835,-0.553126,-1.84409,-1.31243
-3887.61,0.997509,0.00818137,9,511,0,3963.9,-0.351641,-0.928292,0.49914,-1.93351,-1.91446,-1.44394,-1.07707,-1.28403,-0.460063,-0.800309,-1.50255,-1.06814,-0.838959,-1.64142,-1.7665,0.24415,-1.04001,-0.82841,-0.5597,-0.970527,-0.570809,-1.0771,-1.60855,-0.650213,-1.80343,-1.16582,-1.14838,-0.953509,-0.553281,-0.866696,-0.0932903,-1.58584,-0.0277717,-1.25515,-1.01705,0.0382013,0.433006,0.442071,-0.007538,-0.570924,0.291402,-0.0699096,0.230552,-0.462029,0.274093,0.728948,-0.604139,0.0458716,0.367427,-0.146063,0.748127,0.152485,0.0297523,-0.033541,-0.111437,0.186429,0.877929,-0.393319,-0.196068,0.325218,-0.889812,-0.45873,-0.298733,0.774783,0.459197,-0.370575,-0.0778202,-0.0510691,-0.61242,0.411167,-0.331651,0.892007,-0.235825,-0.19299,-0.618807,0.248348,-1.14842,0.331023,0.230497,-0.0123568,0.230222,0.142701,0.572132,0.0303981,0.30263,-0.414973,0.541916,0.0576026,0.0925252,-0.061222,0.536131,0.215637,0.886513,-0.630581,0.648448,-0.455769,0.56431,0.391543,0.518503,0.0648041,0.0789178,-0.554186,0.208284,-0.269361,-0.659352,-0.386483,0.518738,-0.0708681,-0.282179,-0.0176704,-0.409601,0.325458,1.42294,0.456463,0.0553537,-0.171627,-0.676774,0.133725,-2.19762,-2.28009,-1.74612,-1.52749,-1.50074,-0.944786,-1.12265,-1.68685,-1.46182,-1.50241,-2.10394,-2.18827,-0.178063,-1.32329,-1.25565,-0.906946,-1.32384,-0.971357,-1.67614,-1.77536,-1.15671,-2.24493,-1.26147,-1.62825,-1.42982,-0.91078,-1.10223,-0.614527,-1.9126,-0.432594,-1.65547,-1.15641
-3878.73,0.997162,0.00818137,9,511,0,3941.77,-0.727029,-0.450241,0.586628,-1.1417,-1.37209,-1.04156,-0.548465,-0.729472,-0.344591,-0.12719,-0.571419,-0.272493,-0.779824,-1.1502,-1.09038,0.330079,-0.585756,-0.680594,-0.186,-0.421303,0.0497856,-0.881998,-1.1017,-0.736786,-1.21847,-0.37263,-0.739324,-0.449743,-0.189159,0.0424404,0.277731,-0.790692,0.375945,-0.863156,-0.118491,0.0121901,0.521468,0.342219,0.57007,0.0102298,-0.273663,-0.143322,-0.152183,-0.846712,0.575206,0.0132224,-0.248512,-0.00326378,-0.102438,0.589748,0.381828,0.300123,0.0264679,-0.734672,0.123799,-0.451505,-0.151871,-0.237215,-0.160635,0.562936,-0.944894,-0.290834,-0.231669,0.2022,-0.156736,-0.476265,-0.238731,-0.200593,-0.189062,0.0856976,-0.662377,0.857415,-0.221496,0.228513,-0.43915,0.231782,-1.18372,0.674944,-0.159317,-0.0669647,0.312659,0.110852,0.612271,0.432066,0.753708,-0.0855491,-0.0698606,-0.157718,-0.311382,0.0699536,0.410813,0.222443,0.779617,0.041508,0.826852,-0.25957,0.660544,0.546829,0.900672,0.169187,-0.171677,-0.383742,-0.12591,-0.195153,-0.0216089,-0.631292,0.792579,-0.896319,0.252468,0.567607,-0.192516,1.14473,1.09579,0.213637,0.35827,0.259881,-0.0771993,0.142959,-1.94894,-2.09708,-1.7204,-1.25864,-1.4166,-0.996635,-0.995034,-1.314,-1.21598,-1.36088,-1.85601,-2.00241,-0.0454066,-1.27888,-1.22925,-0.895781,-1.13796,-0.782168,-1.59836,-1.73888,-1.21426,-2.08263,-0.866189,-1.57064,-1.29047,-0.890241,-0.890856,-0.411866,-1.69079,-0.278673,-1.50452,-0.869226
-3864.44,0.999787,0.00818137,9,511,0,3932.33,-0.916204,-0.499112,0.666155,-1.36976,-1.63719,-0.955126,-0.291587,-0.457505,-0.372565,-0.120195,-0.6037,-0.725413,-0.638057,-0.907191,-1.29774,0.499969,-0.784926,-0.344777,-0.326445,-0.77219,-0.0473388,-0.968568,-0.941158,-0.387681,-1.56655,-0.522704,-0.746361,-0.632205,-0.295582,-0.219245,0.135515,-1.00667,0.473311,-0.670836,-0.224718,0.00201332,0.458236,0.362415,-0.0591702,-0.459083,0.469856,-0.0312438,0.315275,-0.232564,0.711252,0.204773,-0.795431,0.290816,0.120461,0.49621,0.321146,0.270422,0.03882,-0.731016,-0.0741452,-0.395918,0.658966,-0.155846,0.145318,0.321432,-0.607452,-0.235466,-0.174395,0.670484,0.203623,-0.227199,-0.601116,-0.0339281,-0.33299,-0.197286,-0.4486,0.843722,-0.0885341,-0.110306,-0.0567116,0.103094,-1.12963,0.14797,-0.0681649,0.252184,0.459156,0.114005,0.719707,-0.106602,0.525019,-0.27736,0.00534962,-0.0172394,0.164553,-0.360485,0.218719,0.384002,0.606203,-0.197836,0.807876,-0.736243,0.619347,0.415023,0.434299,0.299332,-0.044837,-0.222392,-0.121889,-0.0756787,-0.413828,-0.529348,0.534007,-0.802423,-0.254759,0.194054,-0.0296103,0.777657,1.08853,0.282256,0.0393604,0.457823,-0.353895,0.102411,-2.23357,-2.43384,-1.99588,-1.29857,-1.44342,-1.26808,-1.12787,-1.55934,-1.59369,-1.49068,-2.0348,-2.2337,-0.355469,-1.60651,-1.19047,-1.18318,-1.49595,-0.971571,-1.85139,-2.09364,-1.34448,-2.32242,-1.17465,-1.58626,-1.57539,-1.16288,-1.10285,-0.794968,-1.98226,-0.402947,-1.59912,-1.23979
-3868.84,0.993237,0.00818137,9,511,0,3930.91,0.163875,-0.374966,0.469236,-1.08584,-1.01716,-0.876852,-0.297366,-0.574278,-0.00282701,-0.0914739,-0.551161,-0.472221,-0.323313,-1.08204,-1.39818,0.616923,-0.725648,-0.260264,-0.123045,-0.710705,0.18863,-0.783097,-0.921068,-0.0827626,-1.36527,-0.299196,-0.813763,-0.455973,0.00605337,-0.0716675,0.534029,-1.12837,0.875159,-1.03456,-0.118095,0.0648422,0.467518,0.651942,-0.128608,0.0312377,0.513903,0.103881,0.49918,-0.303991,0.430279,0.523124,-0.771292,-0.03175,0.220213,0.517028,0.337157,-0.162786,-0.203384,-0.963073,-0.173747,-0.36477,0.187443,-0.187731,-0.188816,0.265824,-0.922922,-0.446491,-0.102874,0.380204,0.15088,0.0358705,-0.584786,-0.0539989,-0.602407,-0.0621229,-0.236376,1.09578,-0.101179,0.0281643,-0.468365,0.379879,-1.26349,0.337003,-0.138569,0.0788136,0.280428,-0.0236707,1.04519,-0.412179,0.656363,-0.516134,0.21109,0.252004,-0.0781908,-0.364948,0.368448,0.360676,0.641709,-0.184508,0.865325,-0.550359,0.662208,0.517211,0.730483,0.203459,-0.0561427,-0.674715,0.0172631,-0.369477,-0.316915,-0.705035,0.647133,-0.648929,-0.300328,0.194154,-0.211534,0.955201,1.49937,0.256587,-0.0103175,0.354593,-0.396352,0.0842393,-0.94671,-1.01122,-0.818659,-0.140432,-0.318423,0.0316381,0.158367,-0.404948,-0.283535,-0.194371,-1.02959,-1.23195,0.880535,-0.308147,-0.0671853,0.229373,-0.425776,0.387605,-0.537573,-0.919125,0.181866,-1.05001,0.00503467,-0.60246,-0.360271,0.201617,0.116244,0.707693,-0.82401,0.975051,-0.725842,-0.0338233
