# 0.153003, 0.156184, 0.121251, 0.115068, 0.0248356, 0.0186842, 0.025973, 0.0191298, 0.135334, 0.0325377, 0.268974, 0.252654, 0.261573, 0.227194, 0.242032, 0.254953, 0.253647, 0.23643, 0.229444, 0.269693, 0.230783, 0.285899, 0.184713, 0.261133, 0.213663, 0.258538, 0.280972, 0.211755, 0.234961, 0.222799, 0.243147, 0.271742, 0.23499, 0.287165, 0.3128, 0.292499, 0.230502, 0.241114, 0.239515, 0.194697, 0.229972, 0.300094, 0.0143477, 0.134493, 0.0769257, 0.110151, 0.0950559, 0.160183, 0.0883737, 0.129289, 0.100653, 0.098454, 0.0984952, 0.106145, 0.105742, 0.0823036, 0.218659, 0.0835751, 0.0918585, 0.132082, 0.13245, 0.118661, 0.103891, 0.100134, 0.145087, 0.113081, 0.158302, 0.116319, 0.197856, 0.105866, 0.0921881, 0.11591, 0.119716, 0.181958, 0.0964452, 0.0990268
144.082,0.886929,0.0943009,6,63,0,-99.1743,-0.611402,0.625229,0.199461,-1.50334,-0.233789,-0.21405,-0.437397,0.177021,0.248019,0.591602,0.56989,1.10229,1.19407,-0.557478,-0.590233,0.477969,-0.402702,0.324955,1.14682,0.526417,-0.378399,0.722676,0.154987,0.824793,0.534198,0.476444,-0.798778,0.429182,0.537596,0.0831084,0.484833,0.0526969,-0.233687,0.430425,-0.718099,0.312571,1.23358,0.495118,0.779173,0.613934,0.264185,0.123477,1.72853,0.513227,1.55561,4.66436,3.92401,16.0139,6.43245,6.82661,7.28459,3.51189,4.44361,3.97663,2.66554,2.81073,20.5544,3.03668,4.0146,8.30628,7.44488,5.04993,4.97146,4.27245,19.6382,7.44963,16.0565,1.24206,13.4037,6.13645,4.95511,7.34639,4.58579,9.01869,4.74662,6.29581,0.31419,0.586245,0.900755,-0.928902,-0.802541,0.647463,-0.875358,0.318019,1.03574,0.308296,-0.567579,0.0706824,-1.07154,-0.960629,-0.428499,-1.3784,-1.9524,-0.58039,-1.23047,-1.05664,-1.3353,-1.90629,-2.29344,-1.65014,-3.1458,-1.5025,-0.796685,-1.12381,-1.01332,-1.24276,-1.38078,-1.78706,0.422092,0.357497,0.288895,0.716852,0.690518,0.343561,0.705859,0.421159,0.261972,0.423531,0.638204,0.482337,0.74489,0.723248,0.605515,0.798735,0.875708,0.641157,0.773901,0.742047,0.791716,0.870602,0.908332,0.83891,0.958743,0.817947,0.689265,0.754695,0.73367,0.776045,0.799116,0.856566
141.505,0.984512,0.0943009,6,63,0,-94.2893,-0.586801,-0.274453,-0.647815,-0.370052,-0.399738,-0.0610162,-0.0307048,-0.137205,0.500696,0.692043,0.52354,0.953848,1.2303,0.55745,-0.458123,0.744341,0.206237,0.44485,1.62186,0.910652,0.176838,0.737861,0.440583,0.434607,0.825825,0.251926,-0.0237861,0.329422,0.0378455,0.0737788,0.760163,0.371968,0.309598,-1.05123,-0.0917306,0.819202,1.23846,0.460685,0.845876,0.229337,-0.0282579,0.409015,1.22336,0.687855,2.86075,4.91196,3.54753,3.7428,2.94605,9.08608,2.13162,6.13344,5.30866,2.56401,2.68922,2.23586,5.99367,3.34527,4.32258,6.7885,4.06249,11.5394,6.07195,4.10895,2.08271,2.22787,2.65111,3.73926,2.55219,3.9118,4.35917,5.67639,6.95797,15.863,6.60101,5.64844,0.116359,0.101517,0.45382,-0.352572,-0.791112,0.14925,-0.571902,0.158039,1.15699,-0.0422223,-0.421579,-0.041941,-0.752503,-0.99692,-0.633322,-1.29831,-1.80938,-0.492705,-1.364,-0.970923,-0.730717,-1.35633,-0.993124,-1.94966,-1.58369,-1.3848,-0.453714,-0.968063,-0.879639,-1.16607,-1.50152,-1.95821,0.470943,0.474643,0.388453,0.587241,0.68807,0.462757,0.639202,0.460572,0.239215,0.510554,0.603861,0.510484,0.679724,0.730453,0.653242,0.78555,0.859287,0.620743,0.79641,0.725303,0.674963,0.795162,0.729704,0.875409,0.829727,0.799761,0.611522,0.724733,0.706747,0.762435,0.817801,0.876339
157.554,0.991437,0.0943009,6,63,0,-112.79,-0.948451,0.760297,0.136286,-1.06275,-0.306935,-0.177152,-0.285652,0.234671,0.330455,0.511772,0.81848,0.597162,0.770927,-0.449426,-0.212023,0.352866,-0.469314,0.306456,1.01019,0.383565,-0.467167,0.684038,0.195249,0.983598,0.649653,0.442453,0.028767,0.500546,0.550087,0.206208,0.63248,-0.221072,-0.140056,0.343276,-0.0423615,-0.278951,1.06197,0.316344,0.592537,0.61531,0.165003,0.0800233,1.64645,0.535911,2.30517,4.25318,3.52198,8.6171,5.27875,4.64672,5.66402,3.66463,3.75564,4.37387,3.00811,3.42355,8.64525,3.35956,4.09886,5.15825,4.49581,3.19817,4.12421,4.1157,15.5253,3.4516,7.03273,3.38398,8.46097,7.83292,4.44868,4.99947,4.54571,3.90533,4.7971,3.43986,0.588078,0.0249547,0.387266,-0.935629,-0.385458,0.369082,-0.984554,0.298779,0.865796,-0.00523975,-0.714107,0.0372205,-1.10918,-0.765988,-0.59699,-1.39828,-1.46853,-0.519043,-1.17671,-0.984283,-1.16268,-2.19853,-2.07681,-1.62306,-2.46444,-1.88767,-0.833799,-1.03713,-0.988806,-1.05259,-1.22265,-1.65403,0.357076,0.493762,0.404376,0.718216,0.595189,0.408763,0.728011,0.425856,0.29613,0.50131,0.671308,0.490696,0.751976,0.682652,0.644967,0.801911,0.812834,0.626924,0.764356,0.727957,0.761819,0.900117,0.888628,0.835217,0.921611,0.86849,0.697158,0.738296,0.728852,0.741272,0.77253,0.839434
152.195,0.909365,0.0943009,6,127,0,-115.428,-0.83434,0.811209,-0.463303,-0.412489,-0.0974178,0.0435144,0.15385,0.108378,-0.209084,0.608644,0.636665,0.256856,0.28564,-0.539055,-0.764655,0.250583,-0.698692,-0.051552,0.714563,-0.16492,-0.829977,0.184209,0.0423344,0.11601,-0.494818,-0.274345,-0.203539,-0.0991303,-0.194239,0.276786,-0.0425957,-1.25017,-0.451428,-1.41984,-0.53555,-0.0791673,0.858675,-0.197656,-0.0339594,-0.348048,-0.221871,-0.592272,1.54575,0.327036,3.96694,6.08861,4.30517,2.84627,3.71419,6.11429,2.69453,5.89434,5.66743,2.13808,3.14618,3.8298,6.06083,4.48025,4.18984,5.46758,5.07907,8.57623,5.98595,4.57767,2.65812,4.65999,3.36178,5.00943,2.65372,3.85337,4.35816,4.9729,5.14436,7.80394,4.91993,6.63371,0.899347,0.411052,0.399938,-0.457303,-0.483893,0.292317,-0.526415,0.18208,0.9048,-0.151995,-0.672285,0.414465,-0.922521,-0.745622,-1.68585,-1.16491,-1.47412,-0.973582,-1.04864,-0.651908,-0.918693,-2.18413,-1.64073,-2.65243,-1.91279,-1.06267,-0.283725,-1.13404,-1.04267,-1.41812,-1.1691,-1.61555,0.289185,0.39866,0.401327,0.612374,0.618667,0.427437,0.628647,0.454605,0.288065,0.537926,0.662015,0.397842,0.715556,0.678224,0.843677,0.762223,0.813683,0.725833,0.740513,0.65744,0.714776,0.898815,0.837634,0.93416,0.871332,0.7432,0.570459,0.756584,0.739364,0.805044,0.762983,0.834181
147.456,0.932431,0.0943009,6,63,0,-108.918,-0.170388,0.277879,-0.623545,-0.845543,-0.305502,0.0234064,0.0821183,0.206009,-0.537681,0.611823,-0.246945,-0.13357,-0.0374546,-1.54078,-1.2763,0.580842,-1.60127,-0.413648,0.128999,0.2208,-1.18371,-0.4223,-0.636237,-0.00281316,-0.551241,-0.68432,-0.424492,-0.229161,-0.356862,-0.129639,-0.853842,-1.21544,-1.03993,-0.715657,-1.13202,-0.901668,0.808654,-0.658041,-0.433173,-0.50583,-0.750017,-0.662083,1.63622,0.652519,1.61151,3.72494,3.00571,25.2191,5.06109,5.82759,6.31309,3.82424,3.12995,4.73815,2.38613,2.14731,14.3309,2.42371,3.42191,8.36105,7.93358,4.12243,4.09887,4.36601,21.2599,2.7952,9.25407,2.12658,10.4973,8.69131,4.87296,5.19578,6.54009,10.367,6.41943,3.68306,0.417688,0.190855,0.274904,-1.33049,-0.554968,0.891749,-1.22015,0.272939,0.679504,0.328308,-0.73527,0.0275936,-1.18726,-0.630482,-1.41119,-1.40271,-1.53393,-0.496678,-0.961851,-0.56726,-1.52687,-2.06991,-2.00932,-1.68694,-2.55691,-1.62727,-0.147517,-1.10202,-1.10395,-1.2352,-1.22801,-1.51242,0.39707,0.452431,0.431704,0.790921,0.635287,0.290749,0.77209,0.432186,0.336372,0.418652,0.675961,0.493102,0.766251,0.652599,0.803953,0.802614,0.82258,0.621678,0.723492,0.638131,0.821548,0.887944,0.881773,0.843821,0.928036,0.835795,0.536812,0.750638,0.751,0.774727,0.77347,0.81942
150.871,0.939134,0.0943009,6,63,0,-95.0956,-0.756469,0.869874,0.136474,-0.581599,-0.269758,-0.140591,-0.268297,0.0839909,-0.0202798,0.521903,-0.0440233,0.271685,0.495691,-0.59064,-0.273856,0.0794757,-0.56525,-0.221851,0.524744,0.633114,-0.0692872,-0.248309,-0.0639513,0.526023,0.867195,0.277923,-0.459743,0.457044,-0.343526,-0.52818,0.396411,-0.356133,-0.789226,-1.16082,-0.13935,-0.552338,1.22301,1.01328,0.0874078,0.483622,-0.215924,0.466333,1.48711,0.294399,1.31665,7.72948,3.82638,5.7662,2.90606,7.33158,3.42188,3.92532,4.27541,5.23878,3.43887,3.07803,4.72865,3.70923,2.57379,5.21051,4.4329,6.96649,4.64214,4.351,4.43811,6.40715,6.43593,4.0037,3.27984,4.29356,4.46345,5.06454,4.91825,3.60649,5.47648,5.6665,0.0775611,0.0928654,0.467476,-0.708977,-0.102204,0.372497,-0.694002,0.0803788,0.706811,0.585274,0.0226593,-0.477599,-1.15107,-0.969582,-0.151898,-1.29779,-1.69913,-0.379739,-1.8191,-1.51517,-1.13925,-2.05201,-2.18412,-2.45946,-1.83853,-2.0257,-0.258117,-0.113495,-1.23964,-0.797238,-1.37274,-1.11718,0.480619,0.4768,0.385214,0.670175,0.525529,0.407938,0.666857,0.479916,0.330304,0.35772,0.494335,0.617181,0.759707,0.725036,0.537902,0.785463,0.845421,0.59381,0.860459,0.819825,0.757542,0.88615,0.898814,0.92125,0.862775,0.883469,0.564173,0.528343,0.775501,0.689383,0.797822,0.753465
154.643,0.977935,0.0943009,6,63,0,-115.173,-0.637212,0.102165,-0.563825,-1.2644,-0.214893,-0.0891057,0.00824713,0.0842826,0.368831,0.580104,0.953843,0.950691,1.19017,-0.476651,-0.497481,1.00987,-0.427987,0.475546,1.45884,1.06289,-0.0374939,0.745425,0.0166233,0.807598,0.0664701,0.540655,-0.104806,-0.121235,0.348095,0.443078,0.165398,-0.488653,-0.0217314,-0.508672,-0.20673,0.26354,1.56298,0.215646,0.277334,0.614554,-0.0493498,0.190974,1.63037,0.57552,2.25524,4.17863,3.1785,14.8022,7.2876,7.61924,2.72531,4.77128,8.47507,2.78501,2.71704,2.34531,10.6552,2.98487,5.24465,3.31858,10.142,9.59004,5.65183,5.03731,10.8785,3.76558,7.89194,5.76231,3.16511,4.66991,4.76041,8.62919,7.19097,8.72591,6.59496,8.53832,0.493985,0.251527,0.588085,-1.15052,-0.917455,0.617913,-1.08727,0.136701,1.02428,0.422288,-0.543853,0.0289477,-1.11258,-0.425034,-1.23052,-0.755792,-1.57728,-1.05102,-0.868583,-0.606357,-1.09914,-1.88082,-1.95123,-2.37887,-2.39601,-1.67635,-0.417845,-1.46552,-1.56337,-1.20674,-1.75445,-1.83666,0.378955,0.437448,0.357074,0.759607,0.714523,0.350256,0.747867,0.465878,0.264195,0.395969,0.632708,0.492764,0.75261,0.604687,0.773909,0.680439,0.82882,0.74097,0.704451,0.647109,0.750099,0.867706,0.875581,0.915202,0.916522,0.842421,0.602967,0.812376,0.826837,0.769721,0.852513,0.862554
155.688,0.955185,0.0943009,5,63,0,-116.012,-0.600263,0.0128569,-0.225863,-1.05208,-0.256817,0.0750428,-0.241195,-0.080832,0.401012,0.663433,0.317904,0.0630165,0.975359,-0.571308,-0.531157,1.09845,-0.57496,0.00761712,1.14769,0.858916,-0.0752739,-0.37829,-0.278476,0.405792,0.977992,0.33339,-0.104558,0.334341,0.136936,-0.0241802,0.570779,0.399029,0.024479,-0.602364,0.240139,0.477527,1.39208,1.28284,0.894021,0.576092,0.447291,1.01651,1.58004,0.382121,3.00264,7.18735,4.51373,6.35114,2.94194,6.3713,6.06367,3.97361,4.0888,2.90032,3.32509,3.10178,8.39228,4.30653,4.15951,7.88501,6.91418,5.65644,5.64247,4.41843,8.32346,3.52933,4.70016,5.6872,5.16115,3.46666,3.93887,7.04183,2.97578,11.1565,5.06559,5.60684,0.364954,-0.175927,0.670906,-0.961559,-0.436442,0.682039,-0.766238,0.0177562,1.04343,0.32689,-0.26533,-0.456393,-1.52086,-1.21125,-0.213857,-1.35991,-1.50613,-0.669712,-1.46104,-1.17123,-1.08439,-1.40867,-1.84276,-2.21717,-1.756,-1.9468,-0.718056,-0.650728,-1.23021,-1.34338,-1.51488,-1.51268,0.409761,0.543869,0.338294,0.723434,0.607411,0.335806,0.682707,0.495561,0.260488,0.418997,0.565946,0.612158,0.820665,0.77052,0.553261,0.795746,0.818488,0.661439,0.811691,0.763367,0.747324,0.803557,0.863275,0.901781,0.852707,0.875097,0.672179,0.657174,0.773856,0.793045,0.819783,0.819458
156.502,0.756071,0.0943009,5,31,0,-117.23,-0.509228,0.470883,-0.561263,-0.4216,-0.15305,-0.21296,-0.323768,-0.332005,0.344171,0.827434,0.659329,0.715459,0.953136,-0.686984,-0.740617,0.65128,-0.225324,-0.0845424,1.11592,0.856267,-0.164231,0.559102,0.699892,1.06242,0.684559,1.00926,0.123134,0.756243,0.838907,0.867081,0.674251,0.239346,-0.229774,-1.16393,-1.05965,0.393811,1.87402,1.08301,0.365275,0.669987,0.3138,0.463314,1.68251,0.361369,2.81874,3.21775,4.99159,6.21141,5.30059,6.27971,3.54133,5.0377,5.09898,4.3294,3.02007,2.40119,5.63429,3.83637,5.69666,5.75921,4.13678,9.06828,3.7599,4.96449,5.32968,5.68683,6.14851,2.91743,7.92009,8.32352,4.65165,5.73605,11.4737,5.26114,6.03641,5.83657,0.226042,0.111735,0.568054,-1.1232,-1.1455,0.714842,-0.800641,-0.282144,0.850144,0.593244,-0.481139,-0.20645,-0.978721,-1.0195,-0.783911,-1.11811,-1.47032,-0.78034,-1.23165,-0.75472,-1.43039,-1.9562,-1.5725,-2.07239,-2.19536,-2.13241,0.102706,-0.866915,-1.69827,-0.987699,-1.65317,-2.1254,0.443729,0.472095,0.361686,0.754581,0.758688,0.32853,0.690112,0.570072,0.299403,0.355891,0.618017,0.55143,0.726854,0.734875,0.686522,0.753638,0.813106,0.685753,0.774107,0.680206,0.806963,0.876121,0.82814,0.88819,0.899832,0.894014,0.474346,0.704103,0.845309,0.728633,0.839319,0.893348
156.695,0.951982,0.0943009,5,31,0,-108.668,-0.597445,0.788977,-0.292075,-0.7856,-0.102208,-0.218914,-0.342754,-0.0994079,0.230278,0.732354,1.20707,0.490256,0.826465,-0.857199,-0.250596,0.0424327,-1.00316,0.514875,1.00958,0.256434,-0.158337,0.493646,0.200277,1.3363,0.61045,0.946283,-0.107018,1.03386,0.737388,0.550966,1.10332,-0.179879,-1.07471,-0.801556,-1.12794,0.172971,0.808737,0.720304,0.637123,0.603756,0.383699,0.638542,1.5276,0.419998,3.37518,5.727,4.46101,8.03172,6.46808,12.7765,4.50911,5.07722,5.65446,3.26997,3.01428,4.49781,9.75982,4.42719,3.51,6.54912,4.04014,4.37647,7.73359,3.83813,9.06017,5.27705,6.67253,4.29107,4.839,3.35238,3.38128,4.90754,4.93681,8.07137,2.78817,7.96581,0.904763,0.0741284,0.633047,-1.08476,-0.533935,0.302019,-1.40032,0.446657,0.895831,0.221226,-0.306228,-0.10725,-1.34843,-0.608281,-0.671382,-1.02865,-1.47232,-0.419995,-1.1996,-0.959802,-0.856437,-2.20033,-2.61051,-2.16966,-2.6478,-1.78626,-0.890973,-0.976378,-1.13544,-1.02007,-1.32436,-1.36242,0.288073,0.481476,0.34682,0.747394,0.6304,0.425064,0.802234,0.390156,0.289908,0.444918,0.575964,0.526787,0.793873,0.647549,0.661813,0.736653,0.813409,0.603482,0.768454,0.723082,0.701916,0.90028,0.931535,0.897492,0.933875,0.856468,0.709091,0.726389,0.756841,0.734987,0.789907,0.796153
152.203,0.980189,0.0943009,5,63,0,-123.374,-0.662974,0.756066,-0.495074,-0.725547,-0.0812788,-0.177849,-0.232552,-0.122238,0.287249,0.647193,1.37831,0.742993,0.399852,-0.740949,-0.446452,0.253167,-0.898106,0.381627,0.832982,0.264132,-0.416474,0.667448,0.354002,1.36096,0.209322,1.13732,-0.0813124,0.809726,0.311422,0.356187,0.570272,-0.0453588,-0.683496,-1.0516,-1.0379,0.194281,1.40448,0.86993,1.11441,0.8745,0.263673,0.595208,1.5743,0.399674,3.75341,6.21582,3.59469,10.0151,5.91586,11.0626,3.62956,4.70906,6.58616,3.0292,2.90962,4.64341,13.3456,4.25912,3.72469,6.83074,3.09745,4.70943,8.54533,3.14224,8.85614,5.84527,8.34575,5.1837,6.50307,3.80725,3.55462,5.12921,4.42499,13.7172,2.87246,6.66177,1.0674,0.341573,0.179298,-0.988658,-0.742274,0.400378,-1.28444,0.260636,0.675786,0.173153,-0.600823,0.115333,-1.24822,-0.516049,-1.22069,-0.763835,-1.5777,-0.717069,-1.55956,-1.21586,-1.31881,-1.98271,-2.23668,-2.42824,-2.53523,-1.82518,-0.322239,-0.897561,-0.713418,-0.791872,-1.51287,-1.45744,0.255897,0.415427,0.455295,0.728823,0.677493,0.401222,0.783205,0.435207,0.337203,0.45682,0.645845,0.471199,0.776992,0.626223,0.772185,0.682186,0.828878,0.671961,0.82629,0.771335,0.788984,0.87897,0.903496,0.918956,0.926575,0.861187,0.57987,0.710448,0.671156,0.688233,0.819486,0.811141
147.71,0.981814,0.0943009,6,63,0,-119.055,-0.956847,0.169316,-0.0276249,-1.11752,-0.55837,0.0421385,0.00567072,0.36801,0.122214,0.549261,0.408163,0.215206,1.43725,-0.474723,-0.718745,0.495926,-0.48008,-0.127923,1.15656,1.16806,-0.381233,-0.0363599,-0.179635,-0.0635615,0.435644,-0.199136,0.07088,-0.0131993,0.0546371,-0.23612,0.0263974,-0.382213,0.132225,-0.0318214,0.244815,-0.38486,1.1006,0.271435,0.177196,0.396402,-0.253927,0.346658,1.34794,0.468882,2.48701,2.50705,1.96049,6.17485,4.98221,3.80441,5.10878,3.11717,3.32824,2.99985,3.24942,3.86159,5.08162,2.24246,4.27811,4.45688,11.234,4.62489,5.2056,3.39002,6.56904,2.2787,3.82931,2.90261,4.51589,9.86576,5.36508,7.46189,6.12374,5.36441,9.6339,4.85628,0.637004,-0.177757,1.02288,-1.07564,-0.386269,0.0801819,-0.769409,0.141687,1.17744,0.379919,-0.546886,-0.200643,-1.00897,-1.1774,-0.813901,-1.47879,-1.63466,-0.324367,-1.01775,-0.85819,-1.17035,-1.91059,-1.86561,-2.02458,-2.57702,-1.96264,-0.88158,-0.783107,-1.29188,-1.17124,-1.37065,-1.45912,0.345924,0.544323,0.264467,0.745668,0.595384,0.479965,0.683393,0.464637,0.235512,0.406146,0.633413,0.549993,0.732819,0.764481,0.69294,0.81439,0.836806,0.580388,0.734535,0.702282,0.763209,0.871086,0.865949,0.883354,0.929368,0.876819,0.707149,0.686349,0.784466,0.763369,0.797485,0.811398
146.612,0.987495,0.0943009,6,63,0,-114.801,-0.124068,0.547167,-0.0534935,-0.47547,-0.0674695,-0.134921,-0.334936,-0.119794,-0.471673,0.589744,0.386773,0.409293,0.309944,-1.13779,-0.67819,-0.0927575,-0.876354,-0.00565495,0.558847,-0.171747,-0.998706,-0.679055,-0.490192,0.420113,-0.0573795,0.527968,-1.02903,0.131261,0.0768675,-0.175113,-0.00307181,-0.960555,-1.03883,-1.67251,-1.99704,-0.552171,0.176815,-0.148961,-0.42398,-0.0201042,0.166798,-0.166691,1.64366,0.631191,2.64399,6.31451,6.93977,8.22219,4.10409,17.4904,3.04369,8.49148,6.47467,4.5957,2.75252,2.63996,16.6508,2.79541,5.70016,6.67516,2.958,17.8005,2.99492,6.67147,11.2622,6.54927,8.83274,3.9123,11.255,2.84498,3.04807,5.96749,4.95302,10.6617,3.54769,7.21863,0.512644,0.46003,0.498106,-0.972164,-0.539797,0.375265,-0.813095,0.265155,0.799603,0.111265,-0.78049,-0.7407,-1.32025,-0.779943,-0.602592,-0.692125,-1.62934,-0.636185,-1.11818,-0.980126,-1.21315,-2.2107,-1.79338,-2.26219,-2.6869,-1.74875,-0.740106,-1.11806,-1.44316,-0.886936,-0.809809,-1.39082,0.374574,0.386979,0.377986,0.725551,0.631765,0.407269,0.692769,0.434097,0.31011,0.472212,0.685786,0.677149,0.789223,0.685668,0.646249,0.666439,0.836079,0.653891,0.753651,0.727133,0.770855,0.901206,0.857342,0.905696,0.936249,0.851795,0.677019,0.753628,0.808944,0.708257,0.692069,0.800723
155.058,0.842573,0.0943009,5,63,0,-111.493,-0.985493,1.10549,-0.00574808,-0.364437,-0.273189,-0.0504509,4.85613e-05,0.290274,-0.3857,0.612636,0.129769,-0.357864,0.533026,-1.22281,-1.33859,-0.0217686,-1.57893,-0.650597,0.740678,0.614321,-0.619533,0.287205,0.0120204,0.265981,0.148686,-0.200718,-0.0375147,0.161265,-0.085873,0.0394154,-0.00267815,-0.673309,-0.55995,-0.511814,-0.631157,-0.659191,1.0423,-0.0124317,-0.423149,-0.391652,-1.40383,-0.905355,1.79583,0.440273,3.71627,5.09624,4.31563,9.44853,6.70678,4.61596,6.25332,6.31944,10.3813,4.49212,3.69184,2.53839,6.52801,4.62735,5.19947,6.60876,6.38752,4.58578,7.21617,4.38388,7.34247,6.67683,3.20905,3.51991,7.96923,3.38324,5.74951,7.69186,7.18601,12.9181,4.87258,7.4048,0.533836,-0.258022,0.693461,-1.15365,-0.883822,0.280131,-1.42838,-0.155515,1.11407,0.662953,-0.337409,0.427864,-0.908772,-0.796735,-0.974972,-1.34456,-1.38427,-0.506006,-1.12831,-0.779969,-1.10596,-1.93884,-1.76221,-1.82181,-2.34679,-1.32528,-0.0420842,-0.532736,-1.14627,-1.27322,-1.95455,-1.68299,0.369623,0.56415,0.333264,0.760177,0.707614,0.430422,0.806649,0.538801,0.247113,0.340077,0.583561,0.394636,0.712749,0.689276,0.726109,0.793239,0.799676,0.62387,0.755526,0.685673,0.751375,0.874225,0.853486,0.860784,0.912679,0.790058,0.51052,0.630121,0.758829,0.781293,0.875942,0.8433
168.862,0.961512,0.0943009,5,31,0,-130.189,-0.949791,0.711168,0.191318,-0.265721,-0.228084,0.120983,-0.137449,0.167302,-0.288343,0.540846,0.386112,0.435977,0.295088,-0.921879,-1.21652,0.545809,-0.958539,0.0505674,0.593704,0.437498,-0.720911,-0.925592,-0.300257,0.294426,0.531875,0.607033,-0.463188,0.0207961,-0.103691,-0.0536906,0.285865,-0.485849,-0.531832,-0.891834,-0.671527,-1.15456,0.621466,-0.38275,-0.502555,0.0553823,-0.170303,-0.316518,1.5661,0.288306,4.33912,6.06626,3.27641,8.21875,5.25424,8.47908,4.24626,5.74861,4.39432,3.22213,3.23751,3.21078,7.09103,4.58673,4.07952,5.67001,4.26658,8.57976,5.54156,4.45,4.29492,4.02131,6.75863,2.89378,6.07916,6.99901,4.34555,4.84386,5.40935,8.56142,5.74551,6.29263,0.87397,0.669839,0.416433,-0.876732,-0.686328,0.459054,-0.682344,0.451308,0.892847,0.302396,-0.497967,-0.494548,-1.27489,-0.936189,-0.474641,-0.691314,-1.65597,-0.742175,-1.31737,-0.94366,-0.978617,-1.88579,-1.6991,-2.07401,-2.19236,-2.09933,-0.522434,-1.13075,-1.41989,-0.919187,-0.943705,-1.35441,0.294429,0.338533,0.397371,0.706145,0.66515,0.38721,0.664262,0.38905,0.290523,0.424972,0.621981,0.621177,0.781579,0.718329,0.616482,0.666259,0.839696,0.677471,0.788744,0.719838,0.726834,0.868275,0.845418,0.888351,0.899562,0.890838,0.627717,0.755978,0.805321,0.714876,0.719847,0.79485
164.699,0.97359,0.0943009,5,31,0,-134.35,-0.696986,0.52404,-0.7903,-0.421183,-0.402961,-0.0783451,0.0844402,0.0685525,-0.141219,0.637853,-0.167735,0.213064,0.964096,-0.908085,-0.914563,0.240068,-1.43059,-0.554758,0.559558,1.02307,-0.675991,0.255964,0.169626,0.506775,0.465543,0.395067,-0.386699,0.101805,0.358302,-0.0391252,-0.032309,-0.0726412,-0.844724,-1.56765,-0.434035,-0.328796,1.24217,0.468659,0.168834,-0.153033,-0.976301,0.508156,1.55655,0.284197,2.24004,4.60843,6.60355,5.33122,4.24212,4.91797,4.62848,3.91853,4.40283,5.60379,3.71293,3.84764,7.40217,2.55242,6.03899,6.62359,7.90267,5.82436,4.35968,4.66278,8.91261,4.96892,6.41564,4.42621,5.58846,5.68254,4.71794,5.54943,5.8681,5.99324,5.63171,4.95273,0.0665416,-0.00139854,0.842936,-1.16387,-0.605496,0.335431,-1.57026,-0.182304,0.752517,0.740927,-0.617654,0.0977787,-1.04501,-0.832831,-1.13269,-1.0642,-2.31401,-0.73888,-0.951387,-1.10418,-1.43175,-1.71141,-2.10469,-2.62692,-2.09163,-1.87671,-0.203523,-0.50462,-1.1036,-1.29957,-1.99445,-1.2043,0.483371,0.50035,0.300917,0.762035,0.646913,0.41692,0.827821,0.54545,0.320273,0.322802,0.649685,0.475575,0.739815,0.696953,0.756335,0.743493,0.910031,0.676751,0.721394,0.751042,0.807173,0.847019,0.891358,0.932574,0.890087,0.867233,0.550706,0.623544,0.750935,0.785763,0.880213,0.769289
166.887,0.675641,0.0943009,5,31,0,-133.504,-0.919016,0.517649,-0.239857,-0.34527,-0.142768,0.0473897,-0.0823253,0.141235,-0.114991,0.704077,1.13969,0.451704,0.617703,-0.714872,-1.10228,0.499162,-0.710922,0.395114,0.828689,0.461241,-0.32917,-0.301172,0.157986,0.707949,1.04977,0.499851,0.587708,0.724291,-0.135875,0.513126,0.450492,-0.465679,-0.561291,-0.89684,-1.03811,-0.849393,0.741604,-0.245531,-0.650913,0.162757,-0.275963,-0.657378,1.58267,0.201491,5.22755,5.73175,3.65373,6.94107,6.3095,6.64822,5.16744,5.7193,4.26286,3.50555,4.09015,3.97439,6.30642,5.32806,4.73807,5.29595,4.34428,6.02534,6.69154,5.7323,4.24155,3.87376,5.03103,3.77013,6.13906,4.41115,5.96843,5.45798,6.17629,7.1112,5.80482,5.04486,1.10804,0.261069,0.384978,-0.995292,-1.10743,0.192857,-0.875058,0.337275,0.707255,0.0963335,-0.4983,-0.396721,-1.12877,-0.735327,-0.260652,-0.985822,-0.839306,-0.429976,-1.56855,-0.720635,-1.01398,-2.01495,-1.75887,-2.14026,-2.49351,-1.79815,-0.404829,-1.10764,-1.61902,-0.877685,-1.15397,-1.66443,0.248237,0.435101,0.404927,0.730132,0.751649,0.451935,0.705797,0.416472,0.330206,0.475935,0.62206,0.5979,0.755612,0.675973,0.564797,0.728262,0.698319,0.605868,0.827577,0.672747,0.733799,0.882358,0.853068,0.894755,0.923686,0.857924,0.599847,0.751689,0.834659,0.706342,0.760236,0.840832
