lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0954928
# Diagonal elements of inverse mass matrix:
# 0.126623, 0.129145, 0.0141955, 0.184264, 0.160868, 0.163211, 0.166989, 0.160235, 0.185105, 0.160845, 0.163466, 0.159725, 0.178802, 0.16394, 0.172845, 0.163808, 0.16676, 0.152524, 0.165932, 0.153706, 0.163624, 0.165211, 0.1552, 0.152275, 0.160055, 0.15289, 0.17242, 0.162564, 0.165155, 0.191603, 0.185628, 0.166444, 0.181668, 0.158922, 0.160145
-3902.87,0.836587,0.0954928,5,31,0,3920.54,0.307145,0.0175738,1.22169,1.39284,-0.918344,1.19481,-1.82594,-1.10573,2.07644,-1.73787,-0.510448,0.413085,1.14285,-1.31135,1.27982,-1.0623,-0.14949,0.143713,-0.633448,-1.17085,-0.0123968,-0.968298,0.697869,-0.0921685,-0.147242,-0.804181,-2.14896,-1.07799,-1.13679,2.13855,1.67241,0.0622763,1.23223,0.423296,0.284658,1.69999,-0.611198,1.50196,-1.5188,-0.798588,2.38358,-1.43072,-0.203302,0.72023,1.45,-1.0042,1.58696,-0.755156,0.157656,0.450859,-0.326302,-0.863702,0.294749,-0.661152,1.00501,0.214977,0.159904,-0.497035,-1.84181,-0.770846,-0.82964,2.4457,1.97955,0.369422,1.53937,0.730442,0.591804,0.154467,0.648214,0.182134,0.820362,0.689672,0.0844331,0.807013,0.550651,0.327342,0.190002,0.731884,0.169812,0.680301,0.460667,0.389157,0.580859,0.703434,0.426842,0.659519,0.267957,0.446462,0.460109,0.621762,0.863163,0.683704,0.696279,0.0797536,0.121367,0.408681,0.176627,0.325098,0.356221
-3895.12,0.979675,0.0954928,4,15,0,3913.67,0.255663,-0.11978,1.25743,1.44319,-0.811663,1.21021,-2.08256,-1.18938,1.76988,-1.61194,-0.217848,0.407339,1.32102,-1.33017,1.27943,-1.20112,-0.187327,0.149783,-0.982904,-1.0289,-0.173096,-0.73918,0.468901,-0.180292,-0.00305155,-1.03717,-2.07161,-0.919518,-1.2348,2.33837,1.58261,0.0416417,0.996833,0.260379,0.153591,1.69886,-0.556001,1.46587,-1.8269,-0.933716,2.02554,-1.35628,0.0378151,0.663002,1.57669,-1.07451,1.53509,-0.945453,0.0683358,0.405446,-0.727241,-0.773237,0.0825667,-0.483517,0.724564,0.075371,0.252611,-0.781503,-1.81595,-0.663855,-0.97914,2.59403,1.83827,0.297304,1.2525,0.516042,0.409253,0.154615,0.635527,0.187571,0.861392,0.717829,0.116547,0.795155,0.490547,0.340066,0.171265,0.745453,0.17725,0.7202,0.482923,0.400005,0.6742,0.684221,0.47937,0.618578,0.326389,0.481166,0.437181,0.686004,0.860079,0.660126,0.726938,0.0695233,0.137256,0.426217,0.222268,0.373778,0.399091
-3900.45,0.979745,0.0954928,5,31,0,3913.69,0.344327,-0.229551,0.950514,1.53995,-1.0835,0.629154,-2.39446,-1.34939,1.80046,-1.54779,0.060895,0.482595,1.5433,-1.92059,0.807504,-0.517557,0.0215033,0.0429638,-0.907243,-1.61243,-0.340821,-1.08118,0.226805,-0.106157,-0.697476,-0.825158,-1.45467,-0.53809,-1.46688,1.71934,1.65801,0.166563,1.09954,0.344253,-1.07314,1.88428,-0.739174,0.973481,-2.05013,-1.00506,2.14479,-1.20347,0.405222,0.826922,1.88763,-1.57626,1.15183,-0.17323,0.36583,0.38729,-0.562916,-1.2681,0.00350524,-0.736856,0.571131,0.23817,-0.353149,-0.480831,-1.11034,-0.193764,-1.12255,2.06367,2.00233,0.51089,1.44387,0.688579,-0.728815,0.131898,0.676815,0.274187,0.885961,0.732053,0.104819,0.769141,0.400058,0.304296,0.131515,0.828675,0.240155,0.5432,0.409549,0.40437,0.637127,0.780418,0.499124,0.676308,0.360976,0.440737,0.587381,0.617944,0.752193,0.54829,0.754462,0.112678,0.118958,0.374985,0.190947,0.334349,0.674545
-3892.65,0.997413,0.0954928,4,15,0,3917.71,0.233706,-0.0966636,1.21862,1.56985,-0.899278,1.17038,-2.35432,-1.3293,1.77716,-1.29502,-0.196715,0.366897,1.72966,-1.08253,0.98743,-1.19243,-0.18972,0.14554,-0.809837,-1.02168,-0.154613,-0.982861,0.680778,0.100958,-0.121828,-0.912397,-2.10388,-1.03444,-1.22597,2.12516,1.5514,0.209003,1.16447,0.266961,-0.102099,1.80355,-0.665573,1.40409,-2.12061,-1.0956,2.01086,-1.06131,0.0369912,0.600603,1.96336,-0.848824,1.22114,-0.958722,0.043986,0.379245,-0.576131,-0.78797,0.0790925,-0.749155,0.914484,0.334664,0.111878,-0.678691,-1.87017,-0.800733,-0.99226,2.35886,1.7851,0.442709,1.39818,0.500666,0.131607,0.141419,0.660511,0.197169,0.892891,0.749434,0.118067,0.742941,0.490753,0.354206,0.123104,0.70032,0.227737,0.722866,0.489005,0.406309,0.640177,0.687395,0.480237,0.678994,0.286083,0.417106,0.47206,0.663446,0.866478,0.690131,0.729534,0.086364,0.143674,0.391096,0.198105,0.377384,0.467146
-3896.49,0.957896,0.0954928,5,63,0,3910.48,0.0942013,-0.237635,1.29872,1.79736,-0.841392,0.863557,-1.83858,-0.965326,1.85186,-1.33836,0.212562,0.625725,1.55061,-1.5922,0.997166,-0.143007,0.0936303,0.675781,-0.352375,-0.99631,-0.11151,-0.727562,0.687701,-0.187508,-0.181894,-0.658228,-1.35231,-0.222442,-1.39627,2.37123,1.79088,0.284006,1.19363,0.603011,-0.492818,1.89156,-0.747191,0.957758,-1.74438,-0.871125,1.94606,-1.24416,0.306764,0.719926,1.64481,-1.498,1.09137,-0.0488059,0.187832,0.769983,-0.258174,-0.902109,-0.0173089,-0.63336,0.781903,-0.0933067,-0.0876927,-0.564027,-1.25811,-0.128241,-1.30207,2.46544,1.88508,0.378207,1.28783,0.697213,-0.398617,0.131067,0.678566,0.277327,0.851242,0.70498,0.124984,0.776287,0.423905,0.327409,0.161812,0.817275,0.251361,0.512199,0.45318,0.316483,0.564187,0.711383,0.504327,0.653251,0.31391,0.52331,0.521909,0.637384,0.778701,0.532016,0.786183,0.0783171,0.131806,0.406559,0.21622,0.33243,0.598355
-3904.91,0.916301,0.0954928,5,31,0,3916.55,0.294411,0.226092,1.1904,1.43573,-0.722185,1.30349,-2.57616,-1.28166,2.0111,-1.515,-0.190484,0.741734,1.86294,-0.940401,1.15021,-1.58859,0.0529185,0.0140046,-1.0708,-1.2693,-0.304931,-0.466107,0.456628,0.0804713,-0.263797,-0.786208,-1.85705,-0.910382,-1.18734,2.04059,2.03978,0.00949729,1.29238,0.242716,-0.270363,1.73014,-0.427774,1.5979,-2.28175,-0.987252,2.30551,-1.22059,0.103927,1.03614,2.15735,-0.64599,1.44462,-1.29418,0.347329,0.308416,-0.776393,-0.974891,-0.0105203,-0.171696,0.751039,0.374882,0.0306137,-0.491797,-1.56264,-0.615971,-0.892925,2.33501,2.33419,0.303908,1.58679,0.537127,0.0240475,0.150569,0.605342,0.168276,0.907355,0.728545,0.0906674,0.772167,0.474042,0.261895,0.103646,0.656106,0.190831,0.784854,0.41403,0.423502,0.684902,0.726093,0.50263,0.542819,0.320595,0.407362,0.492347,0.62053,0.826732,0.649302,0.709493,0.0882651,0.088331,0.424602,0.169836,0.368856,0.493988
-3899.03,0.975291,0.0954928,4,31,0,3920.17,0.323103,0.182627,1.39595,1.65775,-0.922789,1.29591,-2.30182,-1.28065,1.67525,-1.89574,0.0230256,0.624675,1.63879,-1.26344,1.15298,-1.29158,-0.215596,-0.0231029,-0.914582,-1.29194,-0.200424,-0.641321,0.571909,0.123583,-0.379424,-0.78989,-1.9642,-0.441173,-1.68878,1.91165,1.98126,0.399595,1.15536,0.263332,-0.110727,1.98085,-0.599686,1.61901,-1.97871,-0.957549,1.99836,-1.57264,0.346129,0.947778,1.9619,-0.940335,1.47608,-0.968479,0.107507,0.300001,-0.591479,-0.968834,0.122679,-0.318217,0.895013,0.446687,-0.0563206,-0.466787,-1.64109,-0.11807,-1.36568,2.23476,2.30436,0.722699,1.47846,0.586435,0.212377,0.121228,0.645584,0.165341,0.878544,0.722631,0.119376,0.82816,0.414321,0.279332,0.123262,0.719167,0.18602,0.724816,0.473149,0.425557,0.643704,0.724887,0.469369,0.57889,0.290077,0.390149,0.514076,0.614623,0.837684,0.529483,0.796681,0.0966723,0.0907624,0.326799,0.185659,0.357453,0.447104
-3898.16,0.966057,0.0954928,5,31,0,3913.87,0.373405,-0.191464,1.45119,1.41785,-1.03872,0.600208,-2.14704,-1.37265,1.73454,-1.19547,-0.257161,0.249761,1.76637,-1.6611,0.782094,-0.520966,0.0219284,0.545427,-0.85845,-1.18269,-0.300743,-1.19983,0.35974,-0.355468,-0.290417,-1.0801,-1.64521,-1.07594,-1.22401,2.3382,1.51517,-0.181417,1.03545,0.527992,-0.751687,1.79125,-0.665314,0.973613,-1.77364,-0.999249,2.10794,-0.822064,0.116243,0.623166,2.13977,-1.28769,1.1555,-0.147561,0.395333,0.918832,-0.485045,-0.809286,0.0726613,-0.826423,0.733145,0.0179364,0.0829877,-0.706698,-1.27181,-0.702538,-0.850606,2.71161,1.88858,0.191987,1.40886,0.901396,-0.378282,0.142919,0.660453,0.274161,0.854909,0.730911,0.108327,0.694674,0.470972,0.349062,0.105291,0.783756,0.239486,0.536823,0.402434,0.285196,0.618939,0.691957,0.481843,0.695598,0.324505,0.495516,0.479265,0.669671,0.781052,0.66875,0.700694,0.062292,0.131407,0.45215,0.196414,0.288764,0.593459
-3890.48,0.997243,0.0954928,4,31,0,3909.89,0.413963,-0.552848,1.25195,1.00189,-0.877782,0.935585,-2.47838,-1.50267,1.71435,-1.60054,-0.227455,0.464043,1.59619,-1.35629,1.08054,-0.942558,-0.274723,0.0347629,-0.992769,-1.41653,-0.505143,-1.00109,0.349773,-0.0385522,-0.515484,-1.06387,-2.29302,-0.964653,-1.48928,2.17605,1.47955,0.0837335,0.773577,0.251524,-0.479591,1.41585,-0.463818,1.34955,-2.06442,-1.0887,2.12832,-1.18658,0.186508,0.878006,2.01016,-0.942325,1.49451,-0.528594,0.139241,0.448726,-0.578806,-1.00257,-0.0911793,-0.587123,0.763736,0.375411,-0.101521,-0.649902,-1.87906,-0.550689,-1.07531,2.59001,1.89351,0.497697,1.18754,0.665487,-0.0656282,0.195312,0.61392,0.205944,0.887396,0.748138,0.106375,0.766129,0.453508,0.293591,0.118141,0.719569,0.183246,0.629155,0.465246,0.389664,0.640793,0.731563,0.522779,0.642705,0.317836,0.407234,0.525358,0.656988,0.867503,0.634296,0.745606,0.0697842,0.130845,0.378082,0.233699,0.339508,0.516401
-3895.29,0.803557,0.0954928,4,31,0,3909.03,0.397108,-0.46331,1.35604,1.50155,-1.18793,1.10716,-2.40389,-1.58891,1.50369,-1.66887,-0.0911897,0.633146,1.29504,-1.45998,1.04415,-0.868899,-0.105918,0.103139,-1.2294,-1.46022,-0.354882,-0.900998,0.188208,0.0117512,-0.288893,-1.01074,-1.7524,-1.05573,-0.915759,1.95171,1.3746,0.0229416,0.682438,0.266939,-0.242512,1.89865,-0.790825,1.50427,-2.00678,-1.1918,1.9008,-1.27176,0.305919,1.03025,1.69215,-1.06287,1.44126,-0.47179,0.291191,0.500247,-0.83229,-1.06311,0.0422266,-0.50389,0.585316,0.40886,0.108215,-0.613635,-1.35529,-0.65862,-0.518651,2.34882,1.77171,0.42005,1.07955,0.664048,0.154597,0.130261,0.688008,0.18179,0.881508,0.767063,0.130018,0.781043,0.424111,0.263035,0.155493,0.743238,0.191351,0.615807,0.427712,0.377483,0.696839,0.743284,0.489445,0.623373,0.35771,0.399186,0.472973,0.64877,0.794993,0.65895,0.626832,0.0871599,0.14533,0.396505,0.253592,0.339831,0.461428
-3896.93,0.989011,0.0954928,5,31,0,3911.89,0.373457,-0.13065,1.29547,1.42589,-0.849502,1.29545,-2.59423,-0.983104,1.74297,-1.77132,-0.404761,0.189715,1.59286,-1.49781,0.908792,-0.841187,-0.356986,0.295024,-0.735787,-1.02336,-0.540419,-1.12359,0.573578,-0.275275,-0.421757,-0.835039,-1.65196,-0.664583,-2.03095,2.01334,1.64282,0.167643,1.07091,0.451611,-0.709771,1.79935,-0.476044,1.66891,-2.22077,-0.609647,2.11643,-1.39786,-0.0313039,0.563172,1.96632,-1.12435,1.28225,-0.46773,0.0164713,0.668481,-0.36233,-0.6499,-0.166962,-0.75013,0.947035,0.0981818,-0.0482999,-0.461581,-1.2785,-0.291125,-1.65749,2.3868,2.01628,0.5411,1.44437,0.825069,-0.336314,0.141931,0.616813,0.15857,0.902099,0.64786,0.10751,0.801844,0.507825,0.362814,0.122785,0.754795,0.217168,0.614846,0.495882,0.338837,0.589604,0.656988,0.541644,0.679207,0.279482,0.475474,0.512073,0.613389,0.782194,0.572272,0.839901,0.0841848,0.117504,0.367932,0.19087,0.304689,0.583295
-3890.73,0.989704,0.0954928,4,15,0,3906.82,0.356281,-0.0900786,1.26919,1.40665,-1.20473,1.08492,-2.26564,-1.41221,1.70203,-1.35055,-0.100451,0.145653,1.31086,-1.47407,1.22961,-0.887371,-0.0382327,-0.0711872,-0.803119,-1.37616,-0.471443,-0.801236,0.353581,0.00474864,-0.379836,-0.931475,-1.63451,-0.893949,-1.66353,2.29048,1.25788,-0.133177,0.790541,0.315781,-0.517895,1.76293,-0.848446,1.4412,-1.90936,-1.05593,2.05831,-0.994267,0.25583,0.501934,1.66714,-1.11779,1.58589,-0.531089,0.318049,0.285094,-0.446838,-1.01988,-0.115162,-0.444955,0.709862,0.36103,-0.0235546,-0.575194,-1.27822,-0.537668,-1.30725,2.64676,1.61416,0.223104,1.14682,0.672062,-0.161614,0.146424,0.700241,0.19136,0.870947,0.741912,0.113215,0.72993,0.436389,0.377086,0.158805,0.753579,0.169962,0.629737,0.421151,0.429205,0.609887,0.734949,0.528759,0.609439,0.329629,0.41071,0.505888,0.639961,0.782147,0.63127,0.787053,0.0661888,0.166012,0.444454,0.24107,0.338035,0.540316
-3892.13,0.98259,0.0954928,5,31,0,3903.97,0.410666,-0.0494577,1.20351,1.7687,-0.767721,0.845345,-2.19573,-1.33839,1.51273,-1.67624,-0.467271,0.478475,1.38492,-1.75866,0.658324,-0.897399,-0.384472,0.178943,-0.937382,-1.25244,-0.432852,-0.937898,0.111658,-0.372914,-0.512801,-1.22491,-2.03662,-0.943641,-1.22434,2.17261,1.90807,0.168357,0.8486,0.343094,-0.7299,2.17936,-0.357055,1.25601,-1.78507,-0.927723,1.9234,-1.26558,-0.0566053,0.889141,1.79559,-1.34799,1.06899,-0.486733,0.0261942,0.589609,-0.526716,-0.841778,-0.0221858,-0.527232,0.522324,0.0377517,-0.102135,-0.814248,-1.62596,-0.532975,-0.813678,2.58328,2.31874,0.579023,1.25927,0.75376,-0.319234,0.101619,0.588327,0.221661,0.856322,0.716613,0.127483,0.779985,0.514148,0.291287,0.142389,0.793801,0.255595,0.619337,0.493452,0.356725,0.628717,0.69884,0.505546,0.628837,0.372309,0.490563,0.525511,0.693014,0.835615,0.630177,0.692893,0.0702224,0.0895829,0.359157,0.2211,0.320003,0.579138
-3898.07,0.92077,0.0954928,4,31,0,3908.55,0.403705,-0.266002,1.14156,1.82701,-1.22486,0.932175,-2.25232,-1.2814,1.96132,-1.41815,-0.319684,0.779558,1.35332,-1.55209,0.753688,-0.844903,-0.299278,0.168637,-1.02051,-1.13653,-0.0588035,-1.28887,-0.0125874,-0.56629,-0.579117,-0.927451,-2.16526,-1.18002,-1.32603,2.4802,1.87909,0.101242,1.1217,0.271524,-0.522093,2.23072,-0.821156,1.33588,-1.84862,-0.877696,2.36503,-1.01445,0.0840211,1.18326,1.75703,-1.14839,1.15739,-0.441198,0.104428,0.572343,-0.616805,-0.732825,0.344902,-0.885162,0.391118,-0.162585,-0.175411,-0.523745,-1.76156,-0.776318,-0.922321,2.8839,2.28279,0.504947,1.5254,0.675229,-0.118388,0.0970255,0.694482,0.208188,0.863965,0.706345,0.0858786,0.73389,0.479007,0.234466,0.147163,0.759216,0.239141,0.608544,0.473917,0.360696,0.649492,0.675425,0.414619,0.707891,0.403448,0.540557,0.543741,0.628023,0.853405,0.684886,0.715515,0.0529552,0.092558,0.376379,0.178667,0.337327,0.529562
-3897.12,0.903323,0.0954928,4,31,0,3911.5,0.37133,-0.31961,1.18329,1.74883,-1.32391,0.866184,-2.25023,-1.53405,1.85418,-1.4857,-0.373105,0.712353,1.32131,-1.59327,0.606697,-0.688702,-0.351286,0.214932,-0.910147,-1.10847,0.0440364,-1.27975,0.0642534,-0.441539,-0.45427,-0.871934,-2.09518,-1.12349,-1.28931,2.49687,1.61933,0.103042,1.14766,0.33041,-0.384092,2.12016,-0.952577,1.23751,-1.8789,-1.16272,2.22551,-1.11437,-0.00177508,1.08368,1.69264,-1.22194,0.978027,-0.317372,0.0200435,0.586262,-0.538817,-0.737143,0.415366,-0.908416,0.435583,-0.0702095,-0.0829408,-0.500605,-1.72385,-0.752156,-0.917978,2.8682,1.99066,0.474372,1.51899,0.70174,-0.0127625,0.107153,0.721633,0.224869,0.867485,0.761826,0.0974833,0.752943,0.500444,0.25281,0.155429,0.772406,0.273283,0.578684,0.494989,0.357493,0.631537,0.676371,0.397626,0.712676,0.392794,0.517545,0.520723,0.622601,0.848625,0.679648,0.71463,0.0537479,0.120187,0.383582,0.17961,0.331427,0.503191
-3897.16,0.998854,0.0954928,5,31,0,3910.21,0.558009,-0.209568,1.26569,1.00398,-1.09462,0.824118,-2.54921,-1.37612,1.37199,-1.91139,-0.194087,-0.227328,1.29976,-1.70879,1.09072,-1.36253,-0.461773,-0.197203,-1.12233,-1.64624,-0.660575,-0.865391,0.321078,0.0282681,-0.524463,-1.33954,-1.74894,-0.858364,-1.795,1.40844,1.36875,-0.278899,0.747083,0.07948,-0.666266,1.56199,-0.536607,1.38213,-1.9912,-0.818114,1.93,-1.35338,0.363922,0.330681,1.85777,-1.15078,1.64873,-0.804524,0.0962358,0.360806,-0.564323,-1.08823,-0.102566,-0.307383,0.879086,0.586277,0.0335458,-0.781531,-1.19094,-0.300355,-1.23699,1.96645,1.92676,0.27911,1.30509,0.637489,-0.108257,0.173361,0.631023,0.200668,0.87987,0.693836,0.126751,0.794682,0.41001,0.418075,0.134964,0.759653,0.161281,0.690941,0.47596,0.410765,0.637452,0.748049,0.525619,0.576246,0.293367,0.35749,0.491614,0.68601,0.766908,0.574529,0.77504,0.122771,0.127109,0.430672,0.213309,0.345814,0.527038
-3895.72,0.997225,0.0954928,6,95,0,3908.66,0.248841,-0.00257357,1.08254,1.30576,-0.75456,1.12404,-2.19401,-1.01399,1.71836,-1.58334,0.0733271,0.0698341,1.3329,-1.40932,1.37858,-1.0583,-0.0958826,0.116407,-0.771407,-1.31274,-0.261215,-0.527739,0.618566,0.306618,-0.36229,-1.03962,-1.44655,-0.489365,-1.4693,1.9188,1.42121,-0.00530629,1.01823,0.349423,-0.318439,1.5546,-0.505719,1.37288,-1.94517,-0.76515,1.9672,-1.3345,0.322168,0.318675,1.58174,-1.16048,1.62742,-0.809463,0.152959,0.365248,-0.522566,-1.0639,-0.0123735,-0.278898,0.867407,0.555459,-0.113449,-0.790783,-1.1977,-0.240524,-1.22046,2.16764,1.67005,0.243535,1.26707,0.598264,-0.0695982,0.174423,0.623802,0.202155,0.874919,0.682471,0.12269,0.791584,0.420147,0.420999,0.170549,0.761421,0.164184,0.691995,0.461835,0.40969,0.627748,0.743435,0.503093,0.569276,0.295794,0.364599,0.528332,0.687999,0.768116,0.559843,0.772144,0.102694,0.158418,0.439415,0.219759,0.354741,0.517393
-3891.65,1,0.0954928,4,15,0,3905.36,0.259211,0.0307811,1.0636,1.49286,-0.795371,1.36706,-2.24773,-1.2311,1.70357,-1.50728,-0.252084,0.23587,1.22993,-1.46242,1.26747,-0.943972,-0.12039,0.500046,-0.702194,-1.15311,-0.314054,-0.774292,0.589061,0.0396269,-0.456127,-1.05047,-1.3465,-0.520418,-1.33532,2.17627,1.41603,-0.00559487,1.03176,0.326228,-0.221037,1.75207,-0.53616,1.62628,-1.98852,-0.971887,1.96278,-1.24807,0.00712639,0.495081,1.48914,-1.20321,1.52668,-0.684762,0.138821,0.759256,-0.442983,-0.893898,-0.0548436,-0.515081,0.848271,0.298837,-0.196917,-0.791258,-1.08729,-0.261207,-1.07611,2.43549,1.67524,0.253616,1.29097,0.585439,0.0381733,0.147786,0.630919,0.164341,0.879586,0.725495,0.123166,0.776965,0.498218,0.378697,0.18405,0.769095,0.17848,0.664801,0.46535,0.318808,0.60897,0.709694,0.513707,0.625997,0.299796,0.425842,0.549071,0.688101,0.747871,0.564933,0.745757,0.0805065,0.157727,0.436934,0.215688,0.357682,0.490458
-3890.04,0.984342,0.0954928,6,127,0,3908.26,0.0936784,-0.0853212,1.07797,1.73424,-0.867671,1.08344,-2.09374,-0.996661,1.96012,-1.18778,0.323804,0.867239,2.00086,-1.18929,1.01419,-0.439247,0.213157,0.130804,-0.725391,-0.983768,0.1061,-0.762381,0.465186,-0.026692,0.115281,-0.473165,-1.84813,-0.719228,-1.10982,2.07063,2.03741,0.499622,1.38579,0.701074,-0.308199,1.82792,-0.773992,1.17712,-2.00007,-0.902983,2.0538,-1.09411,0.417483,0.960917,2.09454,-1.09561,1.10787,-0.345569,0.306835,0.224483,-0.631712,-0.890089,0.199778,-0.668702,0.558865,0.0669864,0.208959,-0.379487,-1.75445,-0.625549,-1.01614,2.16431,2.13108,0.593301,1.47947,0.794752,-0.21452,0.138486,0.684384,0.23557,0.880804,0.711562,0.113669,0.749154,0.397119,0.276695,0.109628,0.749436,0.248269,0.585543,0.423887,0.444114,0.652878,0.708909,0.450221,0.661213,0.36381,0.48326,0.447949,0.593749,0.852513,0.65148,0.73422,0.103001,0.106112,0.355878,0.185508,0.311149,0.553425
-3891.84,0.99107,0.0954928,5,31,0,3903.86,-0.0149538,0.0733382,1.06319,1.8244,-0.898854,1.19433,-1.70753,-1.14154,2.17755,-1.11554,0.659891,0.510434,2.01944,-1.21068,1.21244,-0.613482,0.430782,0.348645,-0.556555,-0.762731,0.103452,-0.687382,0.775147,0.255833,-0.215428,-0.72995,-1.52501,-0.202882,-0.961431,2.42923,2.48068,0.359144,1.28449,0.763823,-0.158776,1.80944,-0.913808,1.17938,-1.72249,-1.15649,2.1626,-1.1305,0.644938,0.49548,2.00449,-1.22563,1.19749,-0.628436,0.415829,0.333691,-0.571509,-0.777684,0.0884986,-0.702336,0.760193,0.240879,-0.230382,-0.744904,-1.53996,-0.217836,-0.976385,2.41427,2.46573,0.34419,1.26953,0.748869,-0.17373,0.140705,0.713779,0.235164,0.848449,0.760695,0.10316,0.75593,0.344131,0.378603,0.118732,0.773054,0.231923,0.652135,0.397515,0.417343,0.639111,0.685181,0.47789,0.668705,0.318604,0.44007,0.557342,0.678067,0.823459,0.554245,0.72639,0.0820908,0.0782959,0.414792,0.219337,0.321068,0.543324
-3893.51,0.842713,0.0954928,5,31,0,3906.07,0.114724,0.1769,1.37842,1.64346,-0.651225,1.27132,-2.133,-0.979706,1.82319,-1.25043,0.423092,0.599476,1.4911,-1.31867,1.33736,-0.806367,0.197332,0.402557,-0.402383,-1.04695,0.0562173,-0.49805,0.443308,-0.044528,-0.441871,-0.766094,-1.56025,-0.550592,-1.11767,2.08112,1.36364,0.191377,1.45468,0.314067,-0.410112,1.75818,-0.536501,1.38604,-2.01828,-0.864982,1.93792,-1.1357,0.537816,0.7142,1.60583,-1.20395,1.45209,-0.691643,0.312056,0.517281,-0.287659,-0.932221,0.170941,-0.383326,0.558032,0.0701961,-0.327147,-0.65137,-1.44553,-0.435868,-1.00295,2.19584,1.47836,0.306101,1.5694,0.428791,-0.295388,0.147018,0.630998,0.20004,0.882703,0.7037,0.125877,0.75689,0.368696,0.328672,0.167169,0.769226,0.189681,0.666332,0.422613,0.373488,0.571423,0.717526,0.457368,0.594675,0.364003,0.482458,0.581065,0.657319,0.80931,0.607274,0.731638,0.100124,0.185675,0.424067,0.172301,0.394415,0.573315
-3895.28,0.985199,0.0954928,5,31,0,3910.3,0.0689879,0.0595239,1.22772,1.70004,-0.898329,1.04821,-1.79074,-1.16627,2.09214,-1.30535,-0.184642,0.672043,1.92751,-1.40565,0.997982,-0.428463,0.0444577,0.641958,-0.948336,-0.895573,-0.115974,-0.928847,0.843451,0.23238,0.191566,-0.606651,-1.61843,-0.527816,-1.26736,2.50622,2.59634,0.452445,1.19274,0.864825,0.0510392,1.76903,-0.829341,1.1172,-1.72175,-1.09728,2.16113,-1.23636,-0.115654,0.741031,1.99649,-1.33667,1.06697,-0.359475,0.113446,0.710946,-0.879349,-0.826585,-0.046986,-0.859859,0.912439,0.301368,0.260554,-0.537663,-1.54945,-0.458829,-1.19838,2.5752,2.66533,0.521433,1.26173,0.933813,0.120027,0.145663,0.696216,0.246531,0.848354,0.74975,0.103296,0.77493,0.528881,0.322779,0.119571,0.791941,0.25598,0.588913,0.471669,0.32939,0.706687,0.695632,0.511744,0.702631,0.286501,0.425223,0.435228,0.631269,0.824834,0.612736,0.768236,0.0707513,0.0650505,0.372517,0.220676,0.282152,0.470029
-3907.53,0.938191,0.0954928,4,31,0,3919.17,0.0498264,-0.428224,1.27966,1.49874,-0.484065,1.26667,-1.84246,-1.41304,2.20874,-1.26692,0.249161,1.20938,1.87172,-1.53732,1.40744,-0.350026,0.0581383,0.855995,-1.00475,-1.03669,0.178516,-0.576332,0.700672,0.253991,0.241785,-0.423123,-1.85494,-0.44052,-1.32321,2.3519,2.6938,0.208595,1.10129,0.427533,-0.218529,1.54857,-0.434238,1.31649,-1.79263,-1.36321,2.25857,-1.21709,0.298987,1.25921,1.92154,-1.4875,1.45727,-0.3002,0.107965,0.905822,-0.954925,-0.986859,0.228342,-0.526506,0.750499,0.303818,0.291611,-0.373297,-1.80511,-0.390693,-1.27338,2.40173,2.74363,0.258422,1.15111,0.477359,-0.168703,0.175293,0.606885,0.211402,0.857249,0.796281,0.0946128,0.771551,0.425805,0.22111,0.127689,0.815702,0.188886,0.574491,0.473035,0.287856,0.722105,0.728467,0.443161,0.628668,0.320713,0.424624,0.42761,0.592255,0.85877,0.59645,0.781322,0.083041,0.0604474,0.435752,0.240286,0.382876,0.542076
