# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim5_model
# start_datetime = 2022-03-14 08:02:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpyMdfRF/standata-a0041a87d62.json
# init = 2 (Default)
# random
#   seed = 285389646
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim5-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim5-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim5_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,s_SI,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
-4167.8,0.980351,0.0579225,6,63,0,4212.11,0.0695425,0.335931,0.0875529,0.128773,-0.265844,0.167682,-0.589559,0.359241,-0.940324,-1.18821,-0.623886,-0.274839,-0.375889,-0.0210138,-0.37285,-0.421397,-0.527941,-0.598741,-0.798694,-1.01156,-0.169889,-0.596083,-0.394809,-0.444832,-0.450976,0.153846,-0.172119,-0.972246,0.00770432,-0.991781,-0.809986,-0.201516,-1.12942,-0.598856,-0.821165,-0.408702,-1.24246,-0.285666,-0.95577,-0.604081,0.227329,0.280445,-0.251614,0.214219,0.375475,0.56399,1.18991,0.0193831,0.33762,0.642733,0.624223,-0.22423,-0.212737,0.842463,-0.0861616,-0.0419731,-0.224415,-0.0933333,0.945969,-0.232203,-0.370573,0.367199,-0.667377,-0.546656,-0.878943,-0.946814,-0.534236,-0.176706,0.0141795,-0.959475,0.552788,-0.587179,-0.00671879
-4157.39,0.960811,0.0579225,6,63,0,4200.55,-0.470086,0.606695,0.65619,0.0810176,-0.255433,0.227071,-0.513302,0.431736,-1.05745,-0.60882,-0.731017,-0.193133,-0.0860778,-0.043974,-0.0948119,-0.224073,-0.370742,-0.213258,-0.149209,-0.820728,-0.042745,-0.736952,-0.548953,-0.0725602,-0.543273,-0.399486,-0.468839,-0.972243,-0.729,-1.07443,-0.750338,-0.17103,-0.79029,-0.262598,-0.318021,-0.232183,-0.695869,0.420601,-0.475444,-0.215033,0.203605,0.155514,0.0432304,0.246848,0.331707,0.294456,1.30904,0.301437,0.452553,0.621045,0.827472,-0.254768,-0.0867149,0.860126,-0.139851,-0.227556,-0.161704,-0.168846,0.615563,-0.359526,-0.362309,0.25161,-0.549193,-0.531381,-0.766688,-1.04986,-0.389406,-0.0213417,0.157967,-1.08955,0.722677,-0.960391,-0.159858
-4162.95,0.852379,0.0579225,6,63,0,4195.6,0.46522,-0.499553,-0.0963006,-0.622641,-0.343691,0.152434,-0.386758,0.39718,-0.452603,-0.703434,-0.453089,-0.370231,0.145947,-0.257216,0.211986,-0.604271,-0.519113,0.18627,-0.293717,-0.869345,0.0726218,-0.274396,-0.0287762,-0.0531361,-0.662157,-0.173393,-0.761878,-0.792194,-0.526097,-0.877543,-0.707394,-0.299627,-0.643485,0.145705,-0.59195,0.389721,-0.687468,0.165824,-0.543271,-0.182116,0.216056,0.257676,-0.322366,0.0426723,0.315016,0.49099,0.948891,0.204568,0.326299,0.543764,1.0243,-0.113481,-0.378536,0.817151,0.00629183,-0.176838,0.0695007,-0.0798297,0.445157,-0.42578,-0.315143,0.0868579,-0.606728,-0.592781,-1.19634,-0.81785,-0.475737,-0.504288,0.260399,-1.15449,0.855837,-1.08809,-0.0194078
-4167.58,0.972704,0.0579225,6,63,0,4199.1,0.385251,-0.65356,-0.165438,-0.595756,-0.325479,0.118438,-0.242153,0.409507,-0.747622,-0.868041,-0.145709,-0.249096,0.198803,0.486398,0.288432,-0.363011,0.267663,0.516851,-0.592808,-0.382716,0.441388,-0.0907611,-0.154523,0.121608,-0.517383,-0.441607,-0.62905,-0.490249,-0.284124,-0.627351,-0.661798,-0.548501,-0.571879,-0.106165,-0.566971,0.441647,-0.707194,0.343115,-0.701447,-0.314295,0.204077,0.104008,-0.460045,0.0262296,0.100092,0.551422,1.33478,0.0727588,0.283454,0.555167,1.00696,-0.28,-0.436014,0.989366,-0.0866696,-0.178787,0.220186,0.056831,0.593848,-0.336973,-0.188478,0.0667601,-0.516459,-0.596209,-1.16735,-0.70309,-0.626493,-0.424513,0.515872,-1.08733,0.758516,-1.17829,-0.0830122
-4170.15,0.98427,0.0579225,6,63,0,4204.44,0.00320416,0.755262,0.104342,-0.00841803,-0.0871894,0.103247,-0.436157,0.403645,-1.06964,-0.913003,-0.983909,-0.52651,-0.50376,0.19319,-0.412294,-0.370254,-0.67764,-0.838986,-0.871269,-0.932991,0.105287,-0.281326,-0.400078,-0.166188,-0.677276,0.478719,-0.608034,-0.520716,-0.249567,-0.732486,-0.490842,-0.459428,-0.639366,-0.727024,0.228514,-0.215396,-0.564395,0.238347,-0.218098,-0.111516,0.301196,0.146354,0.136337,-0.0388797,0.610021,0.260077,1.3124,0.335762,0.500899,0.547083,0.712729,-0.135215,-0.00159993,0.791582,0.0612106,-0.277854,0.0169163,-0.253434,0.653853,-0.20646,-0.662539,0.179821,-0.830897,-0.791108,-1.02605,-0.969714,-0.331308,-0.0103245,0.0424454,-0.822775,0.762889,-0.716888,-0.0862474
-4157.58,0.995991,0.0579225,6,63,0,4194.05,0.17796,-0.0273175,0.0928888,-0.494352,-0.157026,0.266005,-0.661648,0.422947,-0.860815,-0.969337,-1.05205,-0.392876,-0.267882,-0.275345,-0.316243,-0.502478,-0.783616,0.133274,-0.905991,-0.747287,0.0188265,-0.858512,-1.27029,-0.714855,-0.556073,-0.765581,-0.363368,-1.2775,-0.838682,-1.09923,-0.399795,-1.06132,-0.853538,0.0451139,-0.797622,-0.365114,-1.13816,0.118676,-0.716791,-0.806362,0.224937,0.184175,-0.29237,-0.0090783,0.338563,0.42665,1.21824,0.0656646,0.674201,0.450749,1.06345,-0.315181,-0.143751,1.12561,-0.0499534,-0.343249,0.0968428,-0.0973828,0.53987,-0.147109,-0.134107,0.069235,-0.544287,-0.501077,-1.11636,-0.786393,-0.479913,-0.14436,0.246223,-1.08947,0.790531,-0.760529,-0.315549
-4162.08,0.840266,0.0579225,6,63,0,4198.27,-0.204136,0.383555,0.33618,-0.0498202,-0.013663,0.208445,-0.281791,0.31877,-0.467455,-0.629713,-0.689876,-0.116782,-0.285205,-0.0784719,-0.186651,-0.268914,-0.335194,-0.357827,-0.300061,-0.545236,-0.313284,-0.400812,-0.869879,-0.367604,-0.328449,-0.108229,-0.537551,-0.551686,-0.526794,-0.602445,-0.507805,-0.519335,-0.173935,-0.370363,-0.879874,-0.449856,-0.638732,-0.317754,-0.57594,-0.330721,0.374003,0.00863637,0.00593123,-0.0802679,0.17822,0.178611,1.5042,0.0994027,0.613047,0.439481,0.664561,-0.438374,-0.171588,0.988328,-0.0396256,-0.165707,-0.0771646,0.00377097,0.793088,-0.295566,-0.0162601,0.224643,-0.733052,-0.678825,-1.07926,-0.90931,-0.364355,-0.129435,0.264082,-1.07209,0.788864,-0.722388,-0.26744
-4157.55,1,0.0579225,6,127,0,4190.51,0.226726,0.120859,-0.030853,-0.255811,-0.0799795,0.149221,-0.483213,0.212554,-0.672387,-0.881613,-0.672219,-0.25599,-0.148932,-0.135282,-0.0424281,-0.178679,-0.730303,-0.395858,-0.467183,-0.303352,-0.477313,-0.507977,-0.424577,-0.586605,-0.610022,-0.257553,-0.753435,-0.553945,-0.744588,-0.617389,-0.724072,-0.522235,-0.526876,-0.54358,-0.609849,-0.413463,-0.674457,-0.338274,-0.622144,-0.463893,0.336827,0.0623795,0.0631393,-0.149645,0.167138,0.46406,1.23389,0.294855,0.747686,0.365747,0.935049,-0.239338,-0.0127942,0.850126,0.0985637,0.0240457,-0.144137,-0.337326,0.498387,-0.259609,-0.376257,0.390167,-0.853318,-0.737142,-1.16536,-0.789841,-0.325382,-0.269425,0.266359,-1.18538,0.833342,-0.842719,-0.261256
-4164.91,0.993774,0.0579225,6,63,0,4200.91,0.426222,-0.0243331,-0.0579018,-0.118081,-0.183258,0.161222,-0.777725,0.281027,-0.732197,-0.452383,-0.91091,-0.616844,-0.779954,-0.603781,-0.654026,-0.658836,-0.597858,-0.252393,-1.18765,-1.06239,-0.118488,-0.75105,-0.692997,-0.536914,-0.775422,-0.796024,-0.348044,-1.1595,-0.874692,-1.08865,-0.855499,-0.899995,-0.990974,-0.727572,-0.499133,-0.463531,-1.02045,-0.0329965,-0.826386,-1.08439,0.297116,0.194127,0.0476818,-0.00470977,0.447494,0.357661,1.06939,0.328123,0.277013,0.481609,0.898839,-0.0706319,-0.0532978,1.1376,0.0106132,-0.0325634,0.122865,0.0681742,0.61959,-0.203884,-0.245706,0.0247576,-0.589601,-0.623489,-1.06511,-1.02432,-0.508573,-0.118649,0.237816,-1.03332,0.650842,-0.914212,-0.397362
-4164.25,0.986162,0.0579225,6,63,0,4206.23,0.25322,-0.224423,-0.265801,-0.333829,-0.245163,0.185924,-0.321271,0.514262,-0.382552,-0.42489,-0.579613,0.334439,0.0470125,0.429887,-0.107619,-0.80182,-0.165276,-0.569705,-0.772158,-0.415722,0.63897,-0.535739,-0.313184,0.0821013,-0.384703,0.272927,-0.369562,-1.05256,-0.257055,-0.914149,-0.448269,-0.805476,-0.99249,-0.140701,-0.605453,-0.180866,-0.960233,0.447115,-0.872531,-0.521615,0.199707,0.100274,-0.121407,-0.0132896,0.584515,0.107662,1.34817,0.220768,0.338541,0.356662,0.606402,-0.372526,-0.0905783,0.986221,-0.0600944,-0.0572356,0.0990764,-0.252642,0.56459,-0.246263,-0.372845,0.042147,-0.697542,-0.434671,-1.16697,-0.79041,-0.194568,-0.208928,0.168061,-0.910122,0.515403,-0.766242,-0.00465856
-4161.83,0.984145,0.0579225,6,63,0,4193.34,0.237333,-0.38604,-0.0812048,-0.754462,-0.472105,0.271027,-0.293608,0.484035,-1.66886,-1.36998,-0.855117,-0.399188,-0.0816316,-0.301374,0.196373,-0.162364,-0.331976,0.173153,-0.605051,-0.645197,-0.228495,-0.83081,-0.806702,0.455572,-0.798893,-0.198704,-0.333479,-1.03416,-0.172473,-0.82235,-0.747125,0.176594,-0.59797,0.157868,-0.422387,0.198521,-0.0878045,0.827163,-0.211323,-0.0495505,0.220565,0.0903575,-0.268977,-0.0667209,0.2532,0.389409,1.19016,0.208625,0.87091,0.653742,1.02227,-0.214081,-0.0986414,0.900928,-0.00449873,-0.382468,0.153059,-0.0890929,0.744547,-0.16257,-0.103641,0.298344,-0.616312,-0.648718,-0.912694,-1.0082,-0.440023,-0.152731,0.155605,-1.01349,0.979651,-0.94814,-0.0722806
-4144.5,1,0.0579225,6,63,0,4184.72,0.0140063,-0.307291,-0.00907057,-0.64132,-0.324478,0.286064,-0.263051,0.475262,-1.01003,-0.806025,-0.670206,0.161527,0.335509,0.277896,0.110131,-0.396398,-0.0309095,0.218375,-0.2643,-0.594573,0.362024,-0.449794,-0.428082,0.036712,-0.214962,-0.238995,-0.498833,-1.08129,-0.232892,-0.910314,-0.470716,0.257745,-0.633777,0.0556465,-0.28697,0.394862,-0.687889,0.805,-0.367987,-0.297688,0.130811,0.165563,-0.136086,-0.0562232,0.343815,0.471473,1.36813,0.0694546,0.669203,0.734194,1.07288,-0.125307,-0.0644433,1.06242,0.00862343,-0.101915,-0.132822,0.218588,0.575331,-0.216204,-0.33748,0.156351,-0.799449,-0.609281,-0.812006,-0.814109,-0.524133,-0.222333,0.417155,-1.06823,0.868711,-0.897514,-0.251344
-4134.61,0.57629,0.0579225,6,63,0,4171.53,-0.000649892,-0.173223,0.213025,-0.32858,-0.287292,0.222898,-0.469756,0.444336,-0.640683,-0.727643,-0.908298,0.337018,6.80628e-05,0.0101272,0.151603,-0.373135,-0.494418,-0.178823,-0.602971,-0.574254,-0.0366721,-0.608146,-0.585885,-0.195469,-0.841668,-0.285421,-0.401028,-1.23383,-0.557321,-0.887919,-0.889811,-0.403505,-0.438725,-0.0070953,-0.27958,-0.0320534,-0.673716,0.622414,-0.816218,-0.430483,0.0854968,0.229061,-0.073188,-0.185134,0.587923,0.242018,1.08489,0.0400419,0.599146,0.368198,0.627318,-0.411839,-0.0214465,0.804235,-0.0735522,-0.121846,0.0237428,-0.308909,0.466917,-0.143545,-0.287949,0.155755,-0.51986,-0.843849,-0.960699,-0.745143,-0.434237,0.000664952,0.315338,-0.869776,0.84804,-0.999587,-0.187344
-4153.26,0.952323,0.0579225,6,63,0,4188.82,0.634524,-0.101083,-0.108007,-0.909201,-0.0759958,0.0436289,-0.439305,0.4155,-0.68762,-0.766619,-0.877232,-0.111749,-0.299115,0.470841,-0.321815,-0.60735,0.118885,-0.0147835,-1.00902,-0.884215,0.211619,-0.143387,-0.846814,-0.35632,-0.651975,-0.0912885,-0.613035,-0.769808,-0.65327,-1.11683,-0.457419,-0.464045,-0.536975,-0.209808,-0.347282,0.464283,-0.581983,0.879256,-0.819825,-0.114586,0.105086,0.0529927,-0.0452695,-0.0989156,0.320885,0.545938,1.21046,0.168802,0.212044,0.776993,0.754996,-0.424119,-0.0500348,0.951188,0.37172,-0.128477,0.184135,-0.0616124,0.65038,-0.114788,-0.255738,0.118371,-0.769054,-0.692953,-0.762224,-0.708222,-0.283627,-0.21191,0.337866,-0.916086,0.761552,-1.02283,-0.263491
-4151.41,0.985489,0.0579225,6,63,0,4187.19,-0.207667,0.392629,0.414466,0.296519,-0.309435,0.166993,-0.421013,0.460008,-1.01778,-1.14893,-0.497232,-0.157324,-0.219192,-0.225866,-0.0231124,-0.518056,-0.392098,0.121942,-0.263482,-0.667056,0.332203,-0.312,-0.508873,0.289142,-0.56952,-0.0305559,-0.322404,-1.09275,-0.461615,-0.803171,-1.00995,-0.646392,-1.35245,-0.366964,-0.890176,-0.174512,-0.918836,0.239724,-0.971992,-0.567695,0.160882,0.316871,-0.198338,0.306251,0.380435,0.416161,1.05298,0.0848417,0.719862,0.541221,1.02864,-0.0018185,-0.0628502,1.01817,-0.0148866,-0.224392,0.0153404,-0.0240994,0.725166,-0.307769,-0.313515,0.259582,-0.701812,-0.577066,-1.03217,-0.970083,-0.422237,-0.186964,0.188714,-0.862458,0.985737,-0.704746,-0.0529029
-4149.81,0.835352,0.0579225,6,63,0,4179.98,-0.0386877,0.242163,0.366178,0.304602,-0.281034,0.161752,-0.600801,0.465725,-1.13323,-1.18053,-0.701882,-0.186782,-0.467352,0.269847,-0.185073,-0.633167,-0.4457,-0.127799,-1.0446,-0.641528,0.225431,-0.176186,-0.45639,-0.218146,-0.253401,0.0358439,-0.681451,-1.3046,-0.546797,-0.92511,-1.06482,-1.13951,-1.37312,-0.613545,-1.06417,-0.217355,-1.1,0.29668,-0.967931,-0.494879,0.149218,0.125731,-0.225455,-0.0158362,0.231647,0.133048,1.3183,0.25344,0.57362,0.400244,1.03678,-0.462484,-0.00066723,0.875319,-0.00490486,-0.183648,0.0181623,0.100101,0.706153,-0.20113,-0.398075,0.150008,-0.651161,-0.578582,-1.25782,-0.776362,-0.361638,-0.437415,0.280391,-1.07827,0.904755,-0.821377,0.0434799
-4172.23,0.922148,0.0579225,6,63,0,4212.61,-0.149267,0.523334,0.33562,0.325779,-0.126334,0.128691,-0.470808,0.372729,-0.626934,-0.778087,-1.14519,-0.0462945,-0.712545,-0.176046,-0.298313,-1.0551,-0.447393,-0.647271,-0.738489,-0.58128,-0.218479,-0.100691,-0.416396,-0.473661,-0.311964,-0.617644,-0.910553,-0.524684,-0.604069,-0.730231,-0.678909,-0.60701,-0.554805,-0.0671145,-0.423255,-0.316224,-0.694338,-0.39611,-0.835503,-0.78641,0.489738,-0.0659401,0.0557764,-0.130299,0.431856,0.302425,1.31336,0.31877,0.416037,0.551708,0.871676,-0.316439,-0.330182,0.549079,-0.155744,-0.0956308,-0.00552825,-0.00266377,0.875621,-0.370241,-0.143568,0.236264,-0.899105,-0.605513,-1.11055,-0.777491,-0.346319,0.0168367,0.25659,-0.750114,0.725282,-1.093,-0.120783
-4169.35,0.998906,0.0579225,6,63,0,4215.53,-0.239508,-0.0451409,0.0803614,-0.189943,-0.355148,0.265298,-0.201045,0.346279,-0.240223,-0.46386,-0.234845,0.319246,0.384439,-0.299682,0.238682,-0.0444356,-0.0595915,0.40017,-0.243117,-0.631036,0.2618,-0.763715,-0.0773236,0.151252,-0.155027,-0.157337,-0.122818,-0.123161,-0.268563,-0.766007,-0.653671,-0.385465,-0.19465,-0.223317,-0.229054,-0.166466,-0.896966,-0.198,-0.529688,-0.0533596,0.354076,0.291593,0.0781333,0.238957,0.177871,0.44,1.65935,0.137297,0.634125,0.620839,1.06102,-0.0896861,-0.159462,0.889297,-0.0823141,-0.20037,0.0583217,-0.271076,0.39158,-0.237507,-0.3504,0.116866,-0.668088,-0.760213,-1.02067,-0.875106,-0.323005,-0.0962984,0.407526,-1.10931,0.792107,-0.921475,-0.196009
