# 0.26668, 0.112268, 0.102592, 0.108928, 0.011562, 0.00696388, 0.215903, 0.0939625, 0.277833, 0.270534, 0.262352, 0.264137, 0.261778, 0.321532, 0.313696, 0.278225, 0.27153, 0.271256, 0.257775, 0.26784, 0.316338, 0.263405, 0.274703, 0.290427, 0.265644, 0.280171, 0.282801, 0.321813, 0.269088, 0.273362, 0.269934, 0.291232, 0.266368, 0.290931, 0.276789, 0.349629, 0.275011, 0.382866, 0.300983, 0.268674, 0.00277749, 0.012356, 0.0383313, 0.051813, 0.046399, 0.0471764, 0.0480196, 0.0446088, 0.0381363, 0.0417971, 0.0434188, 0.0437579, 0.0435222, 0.0379095, 0.0433979, 0.0497082, 0.0446815, 0.0426101, 0.0455006, 0.047164, 0.0421533, 0.0450048, 0.046247, 0.0424167, 0.0408217, 0.0492477, 0.0440053, 0.0450241, 0.0391091, 0.0412255, 0.0439429, 0.0459853, 0.0388466, 0.0486639, 0.0438062, 0.0449316, 0.0446005, 0.0495528, 0.0417269, 0.0462172, 0.0439826, 0.0508764, 0.0481626, 0.0462793, 0.0406622, 0.0472105, 0.0397064, 0.0458209, 0.0455118, 0.0403388, 0.0438174, 0.0458541, 0.042521, 0.0453641, 0.0469472, 0.0467186, 0.0468748, 0.0465671, 0.042097, 0.0471931, 0.0441368, 0.0441047, 0.0486684, 0.0413494, 0.043828, 0.0429292, 0.0478131, 0.0459953, 0.043274, 0.0431093, 0.042932, 0.0435568, 0.0452549, 0.0430108, 0.0401092, 0.0459318, 0.0513067, 0.0464424, 0.0475978, 0.0350929, 0.042414, 0.0425551, 0.192098, 1.62691, 1.598, 1.76217, 1.36416, 1.78376, 1.82361, 1.83337, 1.66802, 1.45483, 1.57708, 1.47255, 1.87628, 1.6473, 1.49128, 1.55841, 1.52165, 1.3714, 1.48114, 1.86392, 2.05417, 1.5014, 1.71776, 1.86461, 1.55301, 1.81055, 1.95386, 1.70144, 1.68598, 1.51791, 1.68284, 1.70257, 1.65264, 0.541813, 0.546135, 0.546275, 0.54913, 0.540412, 0.549174, 0.537745, 0.549328, 0.548329, 0.545995, 0.544316, 0.548723, 0.542307, 0.541025, 0.539332, 0.541527, 0.538243, 0.540807, 0.545043, 0.549773, 0.541779, 0.537066, 0.548406, 0.543459, 0.538082, 0.537728, 0.544943, 0.551085, 0.544781, 0.540563, 0.53383, 0.539637
-3890.23,0.997219,0.00310183,10,2047,0,3966.18,-1.09412,0.0724304,0.503218,-0.233676,-0.221429,0.0744366,0.518041,0.45307,0.664273,0.181658,0.467157,0.351837,0.571238,1.21007,1.24176,0.399364,0.327892,0.301996,0.741043,1.04766,0.265535,0.295295,0.709902,0.622287,0.183944,-0.0441932,0.710309,-0.0640373,0.360718,0.693642,0.403252,0.520227,0.117563,1.47013,0.644255,0.399099,-0.255237,1.18337,-0.165618,0.757633,-0.0172549,0.37499,-0.181242,0.256988,-0.563041,0.371036,0.347267,-0.348002,-0.621139,0.166005,0.689643,-0.332254,0.246221,-0.417656,0.00702792,0.216102,0.293326,-0.0485447,-0.336498,-0.21727,-0.326347,0.428848,-0.422381,-0.314171,0.271508,-0.866399,-0.516805,-0.229337,0.475068,0.0631455,-0.265675,-0.621812,-0.0384672,-0.613679,-0.0855233,-0.881782,0.485042,-0.0373416,0.12189,-0.380068,0.173164,-1.46074,0.0647191,-0.499214,0.16229,0.247464,0.111892,0.500323,0.434936,0.244105,-0.201933,0.532858,0.089787,-0.195565,-0.582479,-0.174362,0.464,0.14789,0.289449,0.690118,-0.0349428,0.161556,0.742605,-0.0854274,0.259867,0.268518,-0.637174,-0.166967,-0.04567,0.198294,-0.498039,0.330606,-0.434219,-0.258169,-0.111026,-0.287836,0.494715,0.861091,0.182396,-0.263754,0.336826,-0.125652,1.57332,0.209797,0.0690495,0.559616,0.350688,0.640056,0.190783,0.852227,0.288038,1.09375,0.606851,0.402693,0.978433,1.06169,0.0361626,0.216469,0.055513,0.277644,0.548352,0.398867,0.300688,0.0593501,1.9898,0.193103,0.309946,0.305221,0.533457,0.111526,0.834684,0.887187,0.338119,0.287741,0.256633,0.237143,-0.342769,-0.158748,-0.114775,-0.447939,0.919317,0.00683761,0.289723,0.558414,0.526582,-0.477539,-0.179073,0.485125,-0.226345,-0.347145,-0.274351,-0.0719948,0.615814,0.111269,-0.604631,-0.0834545,-0.736116,-0.902173,-1.52496,-0.987041,-0.605199,-0.510424,0.318356,-1.1637,0.364423,-1.38738,-0.370196
-3891.04,0.985899,0.00310183,10,1023,0,3986.55,-0.71903,0.260783,0.37426,-0.155788,-0.343854,0.143278,0.0519052,0.384661,-0.0722951,-0.526985,0.445068,-0.163706,-0.306755,0.601044,0.865855,-0.000594678,-0.276825,0.364187,0.0399341,-0.549021,0.483318,0.420798,0.165561,0.511384,0.532618,-0.27953,0.401216,-0.507342,0.094252,-0.22565,-0.00085333,-0.223577,-0.116855,0.795985,0.0796208,0.544727,-0.256555,0.661224,-0.573967,0.611611,-0.0200428,0.395353,-0.051084,0.00532081,-0.679012,0.265078,0.208744,0.0820075,-0.76542,-0.221753,0.864272,-0.0803332,0.114641,-0.125314,0.36402,0.372239,0.0435209,0.0622219,-0.248645,-0.376675,-0.045984,0.177912,-0.531376,-0.158568,0.0956409,-1.03241,-0.225488,-0.579142,0.585476,0.110737,-0.748594,-0.582047,0.0293504,-0.173824,-0.130051,-0.995899,0.598948,-0.387448,0.199136,0.00163386,0.0631967,-1.20878,0.333093,-0.144349,0.355837,0.469293,-0.277816,0.505335,0.00982054,-0.142872,0.0491852,0.94348,-0.0701346,-0.547151,-0.365752,0.0255529,0.459091,0.598823,-0.147232,0.555709,0.114065,0.371697,0.629761,0.0727235,0.0692774,0.0569432,-0.3025,0.106418,-0.120775,0.43248,-0.255702,0.412051,-0.167507,-0.528609,-0.47679,-0.405009,0.286782,1.04855,-0.114471,-0.0372765,0.050195,0.21277,2.925,0.682199,0.161165,0.238545,0.825175,0.633824,0.0131018,0.245152,0.192046,0.284432,0.183576,0.139264,0.673232,0.493359,0.358325,0.463236,0.0763453,0.537025,0.40234,0.058062,0.24274,0.0875546,0.101707,1.01604,0.133033,0.192568,0.535091,0.0693231,0.718928,0.661934,0.522369,0.0627898,0.191449,-0.0675771,-0.187339,-0.0081836,0.0552843,-0.0988394,1.09771,0.317015,0.294645,0.366841,0.575561,-0.442656,-0.321081,0.891266,-0.268038,-0.248664,-0.01814,0.00478897,0.486529,0.0748202,-0.542097,0.0189307,-0.732075,-0.924039,-1.40539,-0.816223,-0.440509,-0.451013,0.17381,-1.23329,0.62806,-1.55692,-0.0874081
-3880.97,0.80369,0.00310183,10,1023,0,3997.3,-0.268417,-0.244321,0.00502968,-0.512867,-0.278037,0.157451,0.0315212,0.40985,-0.318796,-0.390884,-0.316244,-0.17076,0.148075,0.378786,0.5377,-0.165712,0.329233,1.02192,-0.196262,-0.227233,0.670385,0.240537,0.0594412,-0.292299,-0.228182,0.573117,0.107673,-0.215712,-0.0057604,-0.313171,-0.0125529,-0.364343,-0.886118,0.483949,0.0348916,0.335631,-0.200904,1.16744,-0.206384,0.201923,-0.0856691,0.409256,0.299621,0.161808,-0.513971,0.121886,-0.0538041,-0.0682397,-0.245132,0.380925,0.387476,-0.479193,-0.12897,0.182713,0.673947,-0.00760836,0.822191,-0.0395536,-1.27254,0.154988,-0.281438,0.603814,-0.430885,-0.0881295,0.324824,-1.40548,-0.634262,-0.0305651,0.481618,0.236561,-0.527928,-1.01735,-0.186901,-0.563282,-0.31689,-0.893096,0.409353,0.0232654,-0.22705,-0.0538648,0.327923,-0.972578,0.524493,-0.258156,-0.144465,0.298817,-0.176619,0.547891,-0.00729535,-0.0937549,-0.201406,0.183975,0.0859869,-0.474198,-0.849572,-0.157864,0.606508,0.190727,-0.213625,0.327802,-0.242805,0.328637,0.293942,0.277998,-0.183531,-0.21785,-0.134885,0.0127183,0.154134,-0.170741,-0.54932,0.169332,-0.175282,-0.412693,-0.0218895,-0.0130778,0.140635,1.04181,0.0178654,-0.290981,0.0277579,0.461508,5.84813,0.182224,0.103322,0.0390758,0.104324,0.199028,0.0465349,0.219111,0.00609503,0.0418239,0.168237,0.430611,0.43497,0.0129492,0.186212,0.0317546,0.263262,0.207677,0.0620877,0.179825,0.285114,0.116884,0.0434821,0.262965,0.0780668,0.325247,0.242814,0.193041,0.472044,0.0729115,0.155074,0.332673,0.0796628,0.324025,-0.461803,-0.221236,-0.0876959,-0.222916,0.883599,0.183728,0.251347,0.450109,0.881194,-0.213552,-0.286152,0.766372,-0.00921446,-0.150023,-0.0145067,0.0716972,0.722897,0.0987239,-0.373575,-0.0511336,-0.522591,-0.737777,-1.39043,-1.00754,-0.366867,-0.37669,0.29483,-1.05163,0.749092,-1.27876,-0.185305
-3867.55,0.974832,0.00310183,10,1023,0,3970.67,-0.384356,-0.611336,-0.0451659,-0.629815,-0.381844,0.266545,0.299825,0.355608,-0.0594041,-0.108985,-0.140264,0.454875,0.303677,0.585994,0.464452,0.0200361,0.604956,1.04539,0.381586,0.351562,0.603994,-0.0360347,-0.215319,0.582587,0.66681,0.224894,0.114451,0.231394,0.174467,-0.550638,0.472779,-0.122343,-0.137248,0.544462,0.308954,0.713383,-0.121493,0.838132,0.216558,0.050096,-0.0775911,0.450618,-0.136678,0.167829,-0.682666,0.369564,0.419163,0.123092,-0.49548,0.278703,0.17641,-0.3555,0.0952497,0.0274611,0.308472,0.0533441,-0.0750579,-0.0852337,-0.421227,-0.550314,0.135648,0.450586,-0.509868,-0.407899,-0.179786,-0.97426,-0.622493,-0.906985,0.530463,-0.238115,-0.593061,-0.926353,-0.352483,-0.533953,-0.377694,-1.21278,0.522023,-0.0114772,0.0130424,-0.264401,0.629619,-1.14992,0.0624767,-0.0446962,-0.0305819,0.214335,-0.404092,0.797871,0.027011,0.246201,-0.195594,0.215697,-0.351762,-0.316153,-0.142498,-0.300105,0.323425,0.294126,-0.128026,0.270491,-0.338513,0.596354,0.450958,0.204503,-0.11776,-0.0590388,-0.108266,-0.215654,-0.328024,0.0193296,-0.240819,-0.188929,-0.238747,-0.497499,0.0565969,0.040136,0.784499,0.347175,0.192112,-0.262425,-0.0512257,-0.0713692,3.06123,0.771713,0.199671,0.0190897,0.188372,0.0531488,0.131655,0.491875,0.134508,0.609376,0.225834,0.452825,1.29299,0.115047,0.458456,0.0155771,0.167193,0.868448,0.258796,0.531459,0.740095,0.243921,0.0706168,0.857522,0.0751259,0.0943649,0.0231556,0.252627,0.215992,0.0351015,0.0544481,0.390037,0.152881,0.151665,-0.372141,-0.222666,-0.0122127,-0.33789,1.07455,0.13072,0.349125,0.421251,0.680146,-0.393258,-0.310037,0.938676,-0.273926,-0.45456,-0.0423364,-0.0514979,0.547714,0.100538,-0.548979,0.0806875,-0.655387,-0.980197,-1.59287,-1.18459,-0.557751,-0.420487,0.230221,-1.19968,0.388386,-1.30047,-0.29974
-3857.77,0.901728,0.00310183,8,256,1,3956,-0.588793,-0.141022,0.153843,-0.28062,-0.416973,0.147767,0.427171,0.262075,-0.161431,0.268088,0.476759,0.401506,0.136922,0.684495,0.317262,0.320171,0.748232,0.664692,0.337303,0.0348655,0.482584,0.230048,0.720579,0.61565,0.48341,0.753586,0.608606,0.24254,0.181101,0.551295,-0.123674,0.358445,0.445715,0.554821,0.50185,0.591842,0.51809,0.635387,0.23265,0.487628,-0.0823436,0.393859,0.131334,-0.0137992,-0.71854,0.59067,-0.138103,-0.139517,-0.51092,-0.323819,0.335708,-0.263054,0.0164757,-0.405112,0.170133,0.228312,0.538944,-0.50072,-0.471209,0.516701,0.0426092,-0.0958696,-0.617615,-0.126251,-0.412333,-1.24,-0.185492,0.043123,0.343789,0.485408,-0.405683,-0.759702,-0.283831,-0.484594,0.572914,-0.342345,0.670561,-0.123485,0.0699481,-0.313067,-0.0557532,-0.969129,-0.091573,-0.544149,-0.244402,0.49359,-0.118008,0.308952,-0.158229,0.0406918,-0.665563,0.308998,0.0493462,-0.227789,-0.619184,-0.0946488,0.561565,0.311305,0.00233025,0.679055,-0.198906,0.274088,0.376589,0.762571,0.155468,-0.150121,-0.386262,0.222115,-0.0272047,-0.0798771,-0.312493,0.629647,-0.365593,-0.405353,-0.283576,-0.373866,0.0891325,0.938485,0.1198,0.154125,-0.204719,0.231109,2.8454,0.0897451,0.451472,0.842082,0.129251,0.338089,0.427155,0.909643,0.187545,0.061199,0.798252,0.0244369,0.636943,0.587762,0.00327686,0.0795035,0.78093,0.0465296,0.037391,0.0328873,0.596045,0.659418,0.45882,0.0345788,0.376324,0.26676,0.0426031,0.0815162,0.617887,0.452183,0.568467,0.247598,0.227404,0.436119,-0.0435448,0.11365,0.308101,-0.214608,1.33242,0.48007,0.479027,0.783528,0.988998,-0.0601515,-0.155467,1.03017,-0.0463427,0.124663,0.0974532,0.226536,0.864123,0.176577,-0.176646,0.18664,-0.398601,-0.680718,-1.05877,-0.731826,-0.357021,-0.0872066,0.587756,-0.844723,0.890889,-1.10698,0.000793174
-3852.73,0.999905,0.00310183,10,1023,0,3940.73,-0.807962,0.205534,0.311895,-0.396453,-0.109633,0.131605,0.57089,0.242102,0.388115,0.0805925,0.268561,0.547642,0.299481,1.06851,0.795374,0.58959,0.701423,0.979795,0.642909,0.381725,0.993408,0.691607,0.279111,0.445095,0.627974,0.585801,0.445156,0.251173,0.427098,0.267579,0.433813,0.480855,0.408214,0.619084,0.693386,1.08226,0.257593,0.691915,0.134163,0.846836,0.0540182,0.449929,0.104596,0.0546306,-0.47223,0.190484,0.341467,-0.062181,-0.386888,0.299747,0.390825,0.0289254,-0.144258,0.109608,0.415444,0.0899911,-0.119053,0.0953375,-0.0865142,-0.625712,-0.360354,0.70228,-0.313874,-0.300002,-8.49359e-05,-0.555648,-0.663204,-0.337405,0.416537,-0.203129,-0.418255,-0.678133,-0.121692,-0.668126,-0.182385,-0.866804,0.504503,0.113817,-0.00736435,-0.23347,0.457899,-0.992224,-0.29619,-0.204532,-0.039394,-0.407041,-0.44041,0.606109,0.26876,0.1614,-0.161652,0.531608,-0.0236176,-0.393648,-0.364277,-0.111937,0.325574,0.598347,-0.0705714,0.588258,-0.13472,0.394392,0.528524,0.0905278,-0.0245183,0.389487,-0.13192,-0.146885,-0.132391,0.245007,-0.407928,-0.101031,-0.291317,-0.301997,0.361945,-0.309787,0.526503,0.420351,0.542807,-0.268522,0.0891613,0.0758892,2.68323,0.463237,0.0278304,0.0371591,0.0997923,0.0221653,0.351276,0.0361935,0.384971,0.0633541,0.0620026,0.299591,0.657101,0.279838,0.354582,0.179304,0.0607291,0.0907973,0.499103,0.208525,0.398994,0.0415452,0.154116,0.103396,0.150418,0.149615,0.214749,0.105469,0.196052,0.0970592,0.613108,0.0969603,0.0355454,0.210198,-0.123507,0.0676597,0.0718987,-0.130962,1.29403,0.219566,0.295084,0.668818,0.863456,-0.21727,-0.0359698,0.967236,-0.0697834,-0.0071192,0.0300065,0.229501,0.719631,0.263445,-0.161805,0.211015,-0.312735,-0.658266,-1.08253,-0.841398,-0.462571,-0.289535,0.427623,-0.880455,0.684455,-1.00997,-0.112234
-3857.42,0.984738,0.00310183,11,3071,0,3951.16,-0.503965,0.00253175,0.305783,-0.660017,-0.077668,0.122036,0.579615,0.284569,0.477018,0.124287,0.434567,0.605394,0.508047,1.28933,0.864924,0.797371,0.787264,0.945525,0.63986,-0.0574194,0.56658,0.642147,0.134685,0.801708,0.442122,0.902763,0.45535,-0.0882408,0.776018,-0.120061,0.421176,0.787974,0.575425,0.504837,0.661478,1.09034,0.3531,0.850634,0.441004,0.670607,-0.0518817,0.455627,0.0718639,0.0743378,-0.944535,0.595003,0.325087,-0.263253,-0.773604,0.131368,0.663634,-0.31555,-0.173683,-0.404854,-0.185161,0.156395,-0.0002035,-0.245898,-0.449081,-0.23064,0.0414483,0.332397,-0.612404,-0.603535,0.0997104,-0.796512,-0.339109,-0.242377,0.280328,-0.0549425,-0.620797,-0.826108,-0.0570533,-0.660056,-0.290729,-0.798719,1.00523,0.030256,0.16454,-0.384687,0.00843399,-1.25716,-0.10359,-0.602631,-0.0542069,0.69041,-0.225261,0.554923,-0.00377345,0.163246,-0.510889,0.238642,0.110027,-0.429404,-0.226509,-0.326243,0.741465,0.152607,0.025284,0.495105,-0.299861,0.407863,0.772388,0.768275,0.0505228,-0.199652,-0.307495,0.019057,-0.287319,0.033116,-0.0628568,0.344431,-0.0155748,-0.322472,0.164112,0.0539874,0.646115,0.82568,0.410999,-0.076197,-0.227991,0.0512843,3.6563,0.0179159,0.103473,0.294355,0.110853,0.0310379,0.169085,0.151534,0.148403,0.0431602,0.152171,0.151473,0.377106,0.354391,0.282444,0.0875563,0.178735,0.0470901,0.360657,0.116062,0.335587,0.251791,0.171956,0.281794,0.298297,0.196973,0.298309,0.0598353,0.328624,0.0732989,0.465398,0.350213,0.169873,0.502444,-0.062491,0.185005,0.23605,0.152074,1.33244,0.441824,0.479964,0.857852,1.01088,0.178079,-0.119152,1.08571,7.57978e-06,0.198958,0.363531,0.432523,0.882048,0.357801,-0.250801,0.345668,-0.301761,-0.474271,-1.0472,-0.591128,-0.199081,-0.112453,0.58274,-0.644634,1.05426,-0.966157,-0.015903
-3880.68,0.995284,0.00310183,10,1023,0,3948.07,-0.168274,-0.0932883,0.10682,-0.502773,-0.196323,0.175378,0.327767,0.326044,0.0927251,0.312815,-0.101077,-0.0231714,0.518588,0.677237,0.38199,0.0885375,0.64384,0.805542,-0.0403584,-0.149015,0.923956,-0.216336,-0.0113894,0.690915,0.200258,0.427837,0.120495,-0.141483,0.547202,-0.122934,-0.0571164,-0.432411,0.128754,0.698333,0.25806,0.9153,0.0921872,0.648491,0.29352,0.556447,-0.0501201,0.444163,-0.202604,-0.0943807,-0.692348,0.448964,-0.00466274,-0.0146284,-0.602483,0.466282,0.360286,-0.553406,-0.0609512,-0.123943,0.303464,-0.380974,0.158752,-0.062831,-0.734996,0.052505,-0.0519404,-0.351639,-0.727956,-0.0112322,-0.497687,-0.785884,-0.985679,-0.195826,0.815487,0.605114,-0.204223,-0.989053,-0.113096,-0.369167,-0.110071,-0.70052,0.422412,0.103299,0.0697794,-0.000768553,0.359612,-1.71878,0.241456,-0.672643,-0.0103564,0.518668,0.0499895,0.651214,0.468035,0.0204215,-0.544539,0.434592,-0.181179,-0.674971,-0.453059,0.123235,-0.00820585,0.501283,-0.317682,0.379619,-0.0337545,0.800927,0.503236,-0.318819,0.142145,0.0472003,-0.392774,0.113701,-0.21979,-0.184316,-0.183554,0.187362,-0.405955,-0.950802,0.136193,-0.373626,0.259174,0.77937,0.402137,0.0953608,-0.276805,0.177551,3.05559,0.105034,0.637017,0.0224223,0.447842,0.624984,0.0316474,1.02291,0.108603,0.0583386,0.097048,0.107995,0.061952,0.116833,0.135514,0.709589,0.277902,0.0252408,0.158027,0.33944,0.284464,0.33759,0.110576,0.0239285,0.247054,0.140546,0.0676532,1.39415,0.0786926,0.106297,0.936326,0.425785,0.0625968,0.521066,0.152271,0.168111,0.333221,0.0904904,1.34694,0.854761,0.647124,1.06638,1.19349,-0.0452592,0.0683403,1.2136,0.266058,0.230387,0.357623,0.366702,0.885124,0.63891,0.0218553,0.481747,-0.224205,-0.399966,-1.17855,-0.585374,-0.103999,-0.0756482,0.694343,-0.55859,1.1266,-0.920415,0.244506
-3880.33,0.997363,0.00310183,10,1023,0,3962,-0.800435,0.489981,0.357647,-0.0233019,-0.107419,0.192157,0.583451,0.476816,0.153166,0.216763,0.31276,0.512002,0.096421,1.28993,0.358144,0.638263,0.169416,0.790729,0.485257,0.00898049,1.09582,0.0553139,0.36782,0.667115,0.676292,0.577094,0.896024,-0.199364,0.639474,-0.209564,0.546658,-0.183093,0.442627,0.69026,0.0434882,0.131381,0.472786,1.63291,-0.243466,0.777878,0.00595532,0.420391,0.298001,0.168255,-0.931362,0.0468399,-0.0402233,-0.179329,-0.332568,-0.0511533,0.835422,-0.403213,-0.109952,-0.0149653,0.469706,0.482236,-0.247229,0.161594,-0.727217,0.116779,0.0471915,0.107347,-0.150272,-0.105438,-0.0382168,-1.12169,-0.362004,-0.374099,0.744492,0.171342,-0.499125,-1.06943,-0.0242856,-0.390059,0.0875913,-0.785548,0.705349,0.016571,-0.271543,-0.220439,0.509218,-1.18162,-0.1093,-0.299843,0.394263,0.575967,-0.0614975,0.30136,0.356613,0.112431,-0.306752,0.303045,-0.228934,-0.513227,-0.765565,-0.206886,0.28718,0.494486,0.226515,0.199168,-0.293825,0.378202,0.759955,0.495125,0.417346,-0.213495,-0.576004,0.148818,-0.20597,-0.0145553,-0.0916465,0.495298,-0.400875,-0.769947,-0.110265,-0.549698,0.41008,0.93187,0.195007,-0.35157,0.196355,0.181076,3.845,0.0644271,0.593133,0.0931059,0.0135474,0.180926,0.574713,0.456872,0.30942,0.385914,0.019637,0.326699,0.0807235,0.21421,0.109388,0.524939,0.299768,0.0755884,0.3042,0.451844,0.345959,0.0193956,0.29924,0.223895,0.0941128,0.283895,0.274543,0.433313,0.336436,0.442416,0.504352,0.167,0.438392,0.677012,0.0892276,0.511061,0.359151,0.0718653,1.4924,0.65699,0.86427,0.827284,1.13366,-0.0680796,0.211456,1.05707,0.257229,0.222281,0.452923,0.511576,0.781713,0.451514,-0.000338002,0.555478,-0.163079,-0.33481,-1.06777,-0.415867,-0.0915128,-0.013267,0.525833,-0.623721,1.05783,-0.785061,0.217562
-3886.96,0.954377,0.00310183,10,1023,0,3983.78,-0.678423,-0.0636669,0.350773,0.343612,-0.265641,0.219904,0.433348,0.417345,0.436556,-0.0190552,0.230515,0.904427,0.671434,0.968984,0.9195,0.487654,0.882423,0.951563,0.391049,0.301069,0.833444,0.401526,0.299243,0.884293,0.418219,0.738231,0.7823,-0.460682,0.587152,0.0545556,0.128699,-0.136117,-0.234836,0.343344,-0.307752,0.363505,0.392725,0.271191,-0.371831,0.0443773,0.0352652,0.455436,0.30035,0.159258,-0.304679,0.412687,0.185068,0.159303,-0.675664,0.0124703,0.506749,-0.417512,0.26588,-0.0597327,0.692432,-0.0363291,0.307692,0.0593864,-0.775369,0.284082,-0.11663,0.143951,-0.21881,-0.320259,-0.25774,-0.61459,-0.62819,-0.553189,0.799691,0.380132,-0.63929,-0.165766,-0.26454,-0.676877,-0.2663,-0.372319,1.06045,-0.222253,-0.0410727,-0.468675,0.575733,-1.01782,0.211464,-0.491187,0.271689,0.50181,-0.528982,0.0800313,0.555951,0.10511,-0.554701,0.462661,-0.0024938,-0.340914,-0.687161,0.224877,0.264963,-0.194111,0.278362,0.279656,-0.187255,0.606083,0.299094,0.446706,0.566443,-0.0513214,-0.545821,0.075296,-0.156945,-0.0349511,0.293786,-0.145934,-0.104099,-0.763376,-0.241916,-0.175169,0.232246,0.591192,0.241027,0.0307915,0.0893655,-0.145058,4.41935,0.383158,0.17589,0.00806825,0.0265462,0.0875368,0.0935883,0.249926,0.106108,0.45693,0.00796429,0.338701,0.337948,0.104048,0.24016,0.00499012,0.0538801,0.103255,0.136732,0.359998,0.0578815,0.262609,0.114324,0.476667,0.0558328,0.0921293,0.0908078,0.34629,0.45783,0.304537,0.449124,0.126721,0.0218423,0.523902,0.0955356,0.205509,0.550929,0.197666,1.46661,0.610074,0.90296,0.943656,1.09495,-0.0232333,0.317151,1.28499,0.384903,0.214899,0.565845,0.339878,1.03375,0.479297,0.0260613,0.605921,-0.083238,-0.414908,-0.770698,-0.366725,-0.00172972,0.0460743,0.760641,-0.539625,1.05773,-0.529873,0.171135
-3863.8,0.876608,0.00310183,9,707,1,3981.07,-0.19419,-0.0152844,-0.129369,-0.439157,-0.215286,0.153625,0.328674,0.412382,0.0246592,-0.334566,0.271397,0.0799263,0.024771,0.839901,0.484152,0.541183,0.495473,0.776282,0.248856,0.274112,0.766725,0.139732,0.624354,0.649843,0.594821,1.02687,0.612402,-0.12087,0.512848,0.0487876,-0.0182316,0.235158,0.00802327,0.590705,0.172512,0.796796,-0.272161,0.939556,0.456204,0.530302,-0.0670978,0.368657,-0.260308,-0.00518236,-0.75321,0.102018,-0.0831703,-0.0303758,-0.716147,0.151959,0.260652,-0.119848,-0.182882,-0.0394612,0.349016,0.203854,0.268177,-0.301184,-0.247865,-0.131793,0.353697,0.522578,-0.909959,-0.474219,0.00629464,-1.0761,-0.600575,0.0432813,0.258038,-0.238938,-0.408643,-0.760315,-0.362153,-0.558437,0.331698,-0.722075,0.403359,0.228459,0.471473,-0.0600033,0.353288,-0.896458,-0.0438259,-0.480354,-0.0971845,0.100739,-0.125973,0.859016,-0.192846,-0.0626056,-0.387908,0.229795,-0.0184177,-0.183546,-0.201459,-0.0975045,0.709583,0.687449,-0.784838,0.380265,-0.160886,0.277201,0.837784,0.227862,-0.106742,0.167351,-0.0464099,-0.410841,-0.259625,-0.219784,-0.534168,0.381904,-0.345028,-0.27682,-0.0320277,-0.0644632,0.436259,0.385944,0.369196,-0.127534,-0.0623402,0.118968,3.8107,0.0398683,0.183598,0.421951,0.408378,0.268958,0.171738,0.541351,0.488235,0.211461,0.222556,0.102451,0.570981,0.434707,0.0933873,0.159517,0.175607,0.00859877,0.205953,0.0303107,0.0288876,0.418668,0.176193,0.00729551,0.356669,0.0717428,0.0460318,0.329446,0.127568,0.188455,0.268362,0.528369,0.00284112,0.733033,0.134695,0.339293,0.424936,0.244489,1.48039,0.502047,0.993395,0.869937,1.29548,0.211977,-0.059184,1.17546,0.344223,0.249707,0.378195,0.467826,0.975607,0.36599,0.128508,0.523296,-0.252383,-0.37598,-1.05919,-0.647407,-0.0825426,0.16481,0.656499,-0.895563,1.16892,-0.718448,0.214627
-3869.18,0.952431,0.00310183,11,2047,0,3964.86,0.437802,0.0642391,0.343727,-0.202139,-0.289883,0.186975,0.23895,0.334819,-0.260364,-0.0881058,-0.129584,0.275476,0.455769,0.68597,0.55883,0.180666,0.453789,0.630237,0.0437313,-0.0997689,0.804741,-0.929872,0.251255,0.52651,0.151239,1.00913,0.609284,-0.64355,0.242887,-0.43101,-0.0134338,0.177936,0.124569,0.207063,0.325832,0.9374,0.0583795,0.850967,-0.0703619,0.137484,-0.0568469,0.434954,0.0308349,0.279983,-1.09826,0.0218841,-0.100648,-0.164063,-0.339072,-0.0760408,0.587027,-0.357669,-0.225617,-0.436902,0.388588,0.217096,0.344119,-0.0994064,-0.393216,0.0731432,0.0621569,0.467892,-0.193221,-0.505938,-0.374751,-1.56684,-0.483837,-0.327564,0.586109,0.129736,-0.522193,-0.642938,0.394291,-0.547075,-0.128421,-0.396314,0.369128,0.17511,-0.190534,-0.132008,0.428879,-1.44462,0.204873,-0.127584,-0.138874,0.125072,-0.188051,0.179165,-0.0707594,0.345713,-0.773528,0.179032,0.112027,-0.468026,-0.337489,-0.44496,0.201594,0.429309,-0.737541,0.576854,-0.119596,0.193661,0.518389,0.261886,-0.0741878,-0.121421,-0.304158,-0.151238,-0.372944,0.0129269,-0.0628099,0.358488,-0.317211,-0.22726,-0.0825578,-0.360705,0.44199,0.306156,0.609538,-0.0665618,-0.22638,-0.0448539,5.06657,0.315189,0.214724,0.119464,0.00440611,0.190526,0.0323377,0.247633,0.377047,0.10323,0.0285818,0.0359204,0.0808823,0.149687,0.647005,0.129187,0.0672584,0.259815,0.413061,0.0777037,0.27858,0.098948,0.0639152,0.0502467,0.0351741,0.0568225,0.368505,0.0327215,0.302639,0.130125,0.248721,0.0726946,0.213015,1.48861,1.09306,1.13936,1.18987,1.05761,2.25781,1.62573,1.83,1.73745,1.93445,0.867546,0.834269,2.0509,1.05894,1.05234,1.22344,1.21411,1.7612,1.37986,0.866995,1.34099,0.493289,0.537574,0.0714228,0.326202,0.831882,1.0001,1.74197,0.0414368,1.77584,0.195393,0.957352
