# 0.150281, 0.151592, 0.0836839, 0.164246, 0.159606, 0.162781, 0.178102, 0.172995, 0.171755, 0.166399, 0.163627, 0.164641, 0.178354, 0.170606, 0.162536, 0.182351, 0.159419, 0.166856, 0.166908, 0.162748, 0.160262, 0.166377, 0.162841, 0.166014, 0.169221, 0.1638, 0.177795, 0.156881, 0.155258, 0.167287, 0.156475, 0.168192, 0.173024, 0.183058, 0.163992, 0.0438872, 0.0315903, 0.138928, 0.150054, 0.27029, 0.152945, 0.220871, 0.196239, 0.157229, 0.175989, 0.179063, 0.123404, 0.176522, 0.169221, 0.169693, 0.268295, 0.156846, 0.249179, 0.180203, 0.149603, 0.196977, 0.165597, 0.155818, 0.173489, 0.175458, 0.0989153, 0.398288, 0.185388, 0.151462, 0.316457, 0.17052, 0.136408, 0.115454, 0.146732
165.748,0.897388,0.061016,6,63,0,-135.652,-0.337337,-0.354548,0.22863,0.0237561,-0.147515,-0.225071,-0.535807,-0.421493,-0.18637,-0.30118,-0.38015,-0.225123,-0.358266,-0.189148,-0.297442,-0.215386,-0.438259,-0.0936969,-0.59085,-0.559154,-0.258014,-0.545002,-0.190746,-0.0995209,-0.29886,-0.334531,-0.138598,-0.555166,-0.411052,-0.235048,-0.560142,-0.11545,-0.292587,-0.337459,-0.313935,2.31665,0.93225,11.2028,7.40732,17.4919,4.74213,21.3513,27.2505,8.2506,15.7723,28.591,1.86176,3.56484,13.5271,11.7701,48.6098,16.7218,49.057,12.7069,7.1259,8.68224,4.96663,16.7743,8.21325,16.5217,1.35804,96.3644,9.88104,8.87553,39.9175,13.3622,4.1928,2.06045,4.86713,-0.313581,-0.484852,-0.562408,-0.873144,-0.75883,-0.523707,-0.638517,-0.717487,-0.56246,-0.695603,-0.526485,-0.634779,-0.552723,-0.775596,-0.431034,-0.928187,-0.896491,-0.595351,-0.882339,-0.528083,-0.436858,-0.636197,-0.671868,-0.475935,-0.892503,-0.748389,-0.572385,-0.897479,-0.452787,-0.629924,-0.674796,-0.651272,0.577759,0.618893,0.63701,0.7054,0.6811,0.628014,0.654418,0.672053,0.637022,0.667212,0.628663,0.653572,0.634767,0.68473,0.606121,0.716707,0.710228,0.644592,0.707307,0.629036,0.60751,0.653893,0.661921,0.616788,0.709407,0.678827,0.639313,0.710431,0.611302,0.652472,0.662576,0.657297
166.713,0.988838,0.061016,6,63,0,-137.818,-0.214242,-0.399154,0.18109,-0.0116723,-0.379684,-0.567327,-0.470228,-0.361816,-0.225102,-0.336769,-0.475716,-0.672736,-0.358434,-0.385444,-0.51031,-0.204731,-0.561293,-0.262839,-0.758883,0.0291539,-0.409748,-0.500725,-0.33661,-0.71945,-0.185715,-0.402133,-0.134126,-0.649899,-0.480689,-0.249053,-0.750666,-0.0222768,-0.242141,-0.38163,-0.248718,1.89131,1.22689,11.4184,9.91801,49.9172,7.60087,11.6773,10.9627,13.4684,8.07874,10.6582,1.32408,15.4825,9.66474,3.69817,53.1357,6.80914,24.7203,12.7184,16.3891,72.754,6.48488,18.6405,7.59221,12.5299,1.65972,56.4352,20.1323,10.872,122.386,2.91975,4.1101,0.82303,6.24259,-0.225914,-0.593926,-0.781569,-0.68447,-0.576058,-0.439343,-0.551011,-0.689957,-0.886978,-0.572676,-0.599685,-0.724552,-0.418973,-0.775535,-0.477081,-0.973125,-0.185088,-0.62399,-0.714967,-0.550851,-0.933691,-0.399957,-0.616375,-0.348368,-0.864141,-0.69493,-0.463295,-0.964907,-0.236518,-0.456382,-0.595871,-0.462959,0.55624,0.644265,0.686018,0.664736,0.64016,0.608103,0.63437,0.665957,0.708266,0.63938,0.645584,0.673609,0.603237,0.684717,0.617058,0.725742,0.54614,0.651125,0.671498,0.634333,0.717824,0.598677,0.649394,0.586222,0.703525,0.667063,0.613796,0.724103,0.558855,0.612156,0.644711,0.613716
171.25,0.722133,0.061016,6,63,0,-139.473,-0.249564,-0.337576,0.154873,0.0346024,-0.327813,-0.414556,-0.398999,-0.306449,-0.192159,-0.254022,-0.414243,-0.595716,-0.290178,-0.269333,-0.437813,-0.103756,-0.353672,-0.184621,-0.692381,0.0790243,-0.297645,-0.57883,-0.322325,-0.484259,-0.170633,-0.326062,-0.148074,-0.503024,-0.418467,-0.254188,-0.547585,0.0211259,-0.112118,-0.344627,-0.157589,1.81694,1.04146,18.2217,11.2853,12.4661,5.56145,14.7605,14.7114,9.65173,15.1174,13.8412,1.64926,4.28829,20.037,6.26065,20.6248,9.00327,20.3095,9.7741,5.68139,10.8337,7.57644,15.1181,8.39538,11.4757,1.6226,111.411,10.3857,5.93756,54.9588,8.12387,4.21031,2.2351,5.00106,-0.214962,-0.577378,-0.664121,-0.648563,-0.556013,-0.441723,-0.503587,-0.663808,-0.84528,-0.539742,-0.518898,-0.687377,-0.353321,-0.603236,-0.434185,-0.941946,-0.17054,-0.547209,-0.828395,-0.571889,-0.733823,-0.420198,-0.575626,-0.397639,-0.752588,-0.668032,-0.503752,-0.797149,-0.228438,-0.361683,-0.594192,-0.407153,0.553535,0.640464,0.660185,0.656687,0.63553,0.608669,0.623302,0.660115,0.699576,0.631752,0.62689,0.665383,0.587423,0.646396,0.606873,0.719493,0.542532,0.633488,0.696015,0.639199,0.675644,0.603531,0.64006,0.59812,0.679742,0.661062,0.623341,0.689364,0.556863,0.589448,0.644326,0.600405
172.828,1,0.061016,6,63,0,-131.272,-0.159654,-0.442699,0.196781,-0.558593,-0.438114,-0.502777,-0.361668,-0.61185,-0.370349,-0.622725,-0.485806,-0.349271,-0.458504,-0.602095,-0.386537,-0.218809,-0.757781,-0.601719,-0.95678,-0.680709,-0.542333,-0.578753,-0.427151,-0.357881,-0.410563,-0.550315,0.0118679,-0.610427,-0.257476,-0.466934,-0.732219,-0.282355,-0.307205,-0.364458,-0.303934,2.09933,1.07383,5.38857,7.95852,45.8741,6.50175,16.7431,12.8271,6.106,12.4506,15.8686,1.61138,12.7281,4.91694,6.8792,63.0672,13.1895,13.9429,12.5521,14.3826,21.0134,4.72606,15.0848,6.39823,14.6142,1.24589,37.1607,19.8771,15.8649,59.3684,5.18921,5.14586,1.06626,4.8753,-0.718247,-0.597768,-0.66243,-0.521322,-0.771503,-0.530002,-0.782378,-0.64546,-0.508925,-0.618158,-0.761749,-0.54619,-0.378462,-0.917434,-0.761372,-1.11643,-0.840362,-0.701986,-0.738407,-0.586805,-0.517534,-0.570217,-0.709969,-0.147786,-0.77008,-0.417129,-0.626587,-0.891873,-0.442009,-0.466858,-0.524112,-0.463587,0.672221,0.645145,0.659806,0.627457,0.683846,0.629484,0.686192,0.655987,0.624554,0.649799,0.681733,0.633251,0.593502,0.714519,0.681652,0.753327,0.698542,0.668628,0.676647,0.642632,0.626571,0.638813,0.670394,0.536879,0.683538,0.602796,0.651715,0.709276,0.608738,0.61464,0.628109,0.613865
161.904,0.962657,0.061016,6,63,0,-138.299,-0.161634,-0.452163,0.182447,-0.359863,-0.259108,-0.64203,-0.562695,-0.520132,-0.345123,-0.292384,-0.588032,-0.762273,-0.100544,-0.329023,-0.538626,-0.260262,-0.527542,-0.386941,-0.277322,-0.0950502,-0.362768,-0.666982,-0.345067,-0.692142,-0.337007,-0.439681,-0.784263,-0.976048,-0.577859,-0.476069,-0.615421,-0.456799,-0.232836,-0.331258,-0.278637,1.90449,0.813853,8.18823,7.65429,52.6507,5.12418,29.936,10.6543,7.62224,17.7246,18.2101,1.77144,8.87262,5.31705,8.02563,39.6098,17.9957,15.8784,9.41663,9.66551,21.5941,7.23078,26.6714,4.33732,24.4752,0.842203,25.4965,13.499,12.1738,47.5367,3.75037,2.22247,1.45076,6.20778,-0.521497,-0.420743,-0.803664,-0.724329,-0.681767,-0.506757,-0.454019,-0.749666,-0.923907,-0.262178,-0.490657,-0.70026,-0.421896,-0.689177,-0.548576,-0.438956,-0.256685,-0.524403,-0.828616,-0.506702,-0.853776,-0.498641,-0.601316,-0.945897,-1.13768,-0.739493,-0.637703,-0.777055,-0.618433,-0.39447,-0.492892,-0.440272,0.627498,0.603661,0.690758,0.67356,0.664133,0.624046,0.611594,0.679106,0.715838,0.565172,0.620261,0.668246,0.603937,0.665784,0.633805,0.60801,0.563821,0.628177,0.696062,0.624033,0.701359,0.62214,0.645957,0.720289,0.757254,0.676885,0.654234,0.685045,0.649862,0.597358,0.620788,0.608324
159.266,0.981084,0.061016,6,63,0,-123.503,0.103581,-0.698986,0.221974,-0.666414,-0.511498,-0.603448,-0.781777,-0.937587,-0.607369,-0.742838,-0.795,-1.08859,-0.557953,-0.612213,-0.933677,-0.527386,-0.96054,-0.545075,-1.09811,-0.258955,-0.646355,-1.032,-0.73268,-0.940698,-0.589736,-0.637545,-0.466137,-0.694288,-0.797094,-0.786429,-0.978646,-0.702881,-0.396135,-0.515572,-0.222681,2.46375,1.26621,20.6281,10.468,8.84375,8.00731,13.2279,32.8679,23.4743,14.2005,13.1841,1.72943,8.87547,17.3738,6.4934,37.9592,6.23398,36.6452,8.38835,11.0603,34.9497,5.54432,9.35474,13.3101,5.96189,2.10687,59.5432,21.9856,5.77041,76.7656,7.07064,6.63774,1.92211,2.70287,-0.562832,-0.407916,-0.499867,-0.678195,-0.834006,-0.503788,-0.639256,-0.691419,-0.985009,-0.454371,-0.508632,-0.830096,-0.423805,-0.856958,-0.441494,-0.994524,-0.155374,-0.542773,-0.928422,-0.629098,-0.837117,-0.486155,-0.533963,-0.362555,-0.590706,-0.693513,-0.682847,-0.875065,-0.599299,-0.292553,-0.411991,-0.119099,0.637108,0.600588,0.622428,0.663336,0.697201,0.623349,0.654585,0.666282,0.728101,0.611678,0.624486,0.696375,0.604393,0.702025,0.608615,0.729981,0.538765,0.632457,0.716755,0.652285,0.697858,0.6192,0.630407,0.589659,0.643527,0.666748,0.664374,0.705798,0.645496,0.572621,0.601565,0.52974
148.511,0.883606,0.061016,6,63,0,-112.996,-0.0766689,-0.608207,0.249407,-0.491414,-0.426962,-0.680127,-0.235828,-0.657212,-0.482395,-0.654732,-0.735302,-0.664443,-0.10178,-0.645496,-0.538793,-0.379493,-0.605937,-0.842551,-0.799149,-0.925938,-0.753588,-0.793951,-0.698092,-0.363162,-0.447875,-0.751306,-0.0548397,-1.17448,-0.400391,-0.647858,-0.867885,-0.659613,-0.414788,-0.0506831,-0.604388,2.38752,1.00127,18.2282,15.4687,9.73568,10.4728,18.7605,21.7426,24.6019,14.2286,22.6426,1.54803,7.15051,14.0503,4.28805,25.4596,5.62477,88.7515,8.60941,8.49501,44.2362,7.52964,14.0364,22.1483,8.95117,2.00481,34.9678,17.2306,4.42901,91.2502,12.9512,5.07989,2.64203,3.95513,-0.568083,-0.503631,-0.756796,-0.312497,-0.733881,-0.559064,-0.731401,-0.811971,-0.741112,-0.178449,-0.722165,-0.615461,-0.456161,-0.682606,-0.91922,-0.875818,-1.00261,-0.830257,-0.87062,-0.774761,-0.439831,-0.524544,-0.827975,-0.131509,-1.25115,-0.47706,-0.724527,-0.944554,-0.736282,-0.491457,-0.127352,-0.681057,0.638321,0.623312,0.680658,0.577495,0.675656,0.636236,0.675113,0.692529,0.677239,0.544494,0.673084,0.649186,0.612103,0.66432,0.714883,0.705955,0.731571,0.696409,0.704875,0.68455,0.608219,0.62821,0.695927,0.53283,0.777498,0.617053,0.673603,0.720019,0.676182,0.62045,0.531795,0.663975
162.075,0.979027,0.061016,6,63,0,-114.134,0.0848037,-0.684177,0.173142,-0.724439,-0.605516,-0.852079,-0.520557,-0.694371,-0.529743,-0.756304,-0.741542,-0.743651,-0.528044,-0.831501,-0.604337,-0.693697,-0.738677,-1.02521,-0.708619,-0.991399,-1.01325,-0.930175,-0.599532,-0.603273,-0.662065,-0.840213,-0.517475,-0.704255,-0.623415,-0.708009,-0.904707,-0.848309,-0.540943,-0.754354,-0.520864,2.11213,0.910989,15.1192,8.00393,50.1414,3.83047,6.92821,15.5499,6.30569,24.5102,11.4546,1.72544,11.8213,6.51676,7.41011,31.8599,16.4773,9.82538,16.5123,4.393,20.6049,4.9909,24.5809,3.3939,14.0177,1.02583,84.2754,20.1403,9.1366,47.9881,6.09037,6.18496,1.3903,8.05035,-0.639635,-0.520712,-0.767275,-0.435753,-0.609567,-0.444939,-0.671501,-0.656738,-0.658848,-0.443241,-0.746698,-0.519534,-0.608893,-0.653873,-0.940404,-0.623815,-0.906595,-0.928446,-0.845371,-0.514728,-0.51847,-0.577261,-0.755409,-0.432671,-0.619451,-0.538612,-0.623205,-0.819903,-0.763506,-0.456139,-0.66955,-0.436061,0.654671,0.627314,0.682931,0.607247,0.647842,0.609435,0.661839,0.658527,0.659002,0.609031,0.678459,0.627039,0.647688,0.657883,0.719181,0.651086,0.712303,0.71676,0.699595,0.625914,0.62679,0.640437,0.680356,0.606511,0.650094,0.631489,0.650947,0.694216,0.682114,0.612098,0.661402,0.60732
168.465,0.9982,0.061016,6,63,0,-130.873,0.00581506,-0.691976,0.154155,-0.486166,-0.723172,-0.757033,-0.881504,-1.00852,-0.56127,-0.65162,-0.638363,-0.824172,-0.614296,-0.851472,-0.854154,-0.474853,-0.697895,-0.579854,-0.861827,-0.778324,-0.54742,-0.741116,-0.743786,-0.783891,-0.546445,-0.689454,-0.631256,-0.593491,-1.01552,-0.695923,-0.864881,-0.606044,-0.598201,-0.547,-0.75567,2.11436,0.887961,15.1634,8.72164,21.6566,7.26351,21.5239,7.63808,10.7819,15.9679,20.1998,1.91588,9.47111,8.98391,5.72332,31.6811,11.7987,7.51814,10.9925,4.82003,19.2826,2.44074,13.6364,5.33395,10.0647,1.52836,39.5064,7.70904,16.8537,68.6052,8.68644,4.85675,1.17599,9.35295,-0.480351,-0.717357,-0.751218,-0.875689,-1.00271,-0.555455,-0.645805,-0.632548,-0.818357,-0.608481,-0.845657,-0.848338,-0.469038,-0.69208,-0.574039,-0.856012,-0.772509,-0.541605,-0.735301,-0.737971,-0.778076,-0.54063,-0.683638,-0.625441,-0.587675,-1.0097,-0.690108,-0.859066,-0.600229,-0.592386,-0.541185,-0.749855,0.617831,0.672025,0.679444,0.705928,0.73159,0.6354,0.656065,0.653067,0.693887,0.647594,0.699655,0.700218,0.615156,0.666429,0.639695,0.701827,0.684063,0.632186,0.675967,0.676552,0.685265,0.631959,0.66455,0.651455,0.642832,0.732962,0.665991,0.702466,0.645709,0.643912,0.632088,0.679147
176.009,0.976237,0.061016,6,63,0,-138.859,-0.0734573,-0.552352,0.185744,-0.572702,-0.431305,-0.816162,-0.318552,-0.543133,-0.329264,-0.609576,-0.542952,-0.614818,-0.446405,-0.403324,-0.472186,-0.454702,-0.612467,-0.755152,-0.748419,-0.420296,-0.558802,-0.682232,-0.447893,-0.658396,-0.708084,-0.642987,-0.388339,-0.609956,-0.374528,-0.648713,-0.799347,-0.62789,-0.395769,-0.489135,-0.259293,1.89773,0.962036,10.6767,9.17596,25.0164,4.94098,9.47782,23.4285,14.6501,11.0757,6.63263,1.03045,5.89924,12.6505,6.49854,35.584,8.97618,65.6037,14.0112,16.374,32.1775,11.7659,18.6847,8.78504,14.3801,1.24235,46.6318,21.8406,3.88104,45.6986,4.76594,3.75527,1.87454,2.48811,-0.64616,-0.504762,-0.889619,-0.39201,-0.61659,-0.402721,-0.683033,-0.616409,-0.688275,-0.519863,-0.476782,-0.545643,-0.52816,-0.685925,-0.828609,-0.821877,-0.493754,-0.63226,-0.75569,-0.521351,-0.731854,-0.781541,-0.716444,-0.461797,-0.683413,-0.447985,-0.722171,-0.872804,-0.701347,-0.469226,-0.562592,-0.33275,0.656145,0.623578,0.708812,0.596766,0.649443,0.599341,0.664415,0.649401,0.665583,0.627116,0.616988,0.633124,0.629054,0.66506,0.696061,0.694635,0.62099,0.653002,0.680417,0.627464,0.675212,0.686012,0.671824,0.61344,0.6645,0.61016,0.673085,0.705329,0.668486,0.615201,0.637052,0.582428
173.149,0.873683,0.061016,6,63,0,-132.8,-0.204265,-0.422192,0.18651,-0.352785,-0.216258,-0.370689,-0.498256,-0.465007,-0.462688,-0.315623,-0.245479,-0.607975,-0.284462,-0.456224,-0.3807,-0.347045,-0.642659,-0.628353,-0.64605,-0.48765,-0.356367,-0.627785,-0.306132,-0.417849,-0.670973,-0.232392,-0.28114,-0.623606,-0.495368,-0.539012,-0.831222,-0.313583,-0.226424,-0.415388,0.0585576,2.18759,0.794256,15.9097,8.36689,16.0497,6.88902,23.6926,9.81778,11.305,11.3822,35.2064,1.95032,9.26334,8.13781,6.6528,27.2051,8.7596,11.6475,11.9435,4.56256,22.2367,2.51994,12.6146,5.4557,10.378,1.6532,89.927,9.93495,13.8853,66.2167,7.54695,5.87448,1.24707,8.0527,-0.55705,-0.420523,-0.574954,-0.702521,-0.669272,-0.666953,-0.519888,-0.449744,-0.81224,-0.488728,-0.660489,-0.584965,-0.55131,-0.846924,-0.832618,-0.850315,-0.691916,-0.560633,-0.83205,-0.510397,-0.622114,-0.875238,-0.436657,-0.485405,-0.827871,-0.699633,-0.743277,-1.03549,-0.517848,-0.430689,-0.619653,-0.145707,0.63577,0.603608,0.639906,0.668747,0.66134,0.660821,0.627122,0.610578,0.692587,0.619807,0.65937,0.642209,0.634439,0.699921,0.696908,0.700633,0.666393,0.636599,0.696788,0.6249,0.650699,0.705834,0.607462,0.619023,0.695905,0.668106,0.677712,0.737978,0.626644,0.606038,0.65014,0.536363
169.762,0.889428,0.061016,6,63,0,-136.409,-0.1673,-0.45448,0.177812,-0.492328,-0.156724,-0.604924,-0.630902,-0.6616,-0.364313,-0.454454,-0.458287,-0.561327,-0.50478,-0.484267,-0.662783,-0.199238,-0.519037,-0.387368,-0.505047,-0.521146,-0.26563,-0.545554,-0.659209,-0.4177,-0.441023,-0.40478,-0.455531,-0.783477,-0.593892,-0.382881,-0.484113,-0.60226,-0.277859,-0.387732,-0.203469,2.13458,0.669187,16.9663,5.73581,15.5967,8.68231,23.7734,11.512,12.0521,9.6708,29.8977,2.48209,8.45055,9.62735,6.48896,20.1715,10.3906,11.7917,14.2837,4.52773,23.7283,2.67755,14.0796,3.83523,8.71571,2.31046,102.444,8.68649,10.1418,52.0841,6.16111,6.65395,1.45697,6.15985,-0.659628,-0.324024,-0.772224,-0.798202,-0.8289,-0.531613,-0.621754,-0.625587,-0.728627,-0.67208,-0.651567,-0.830083,-0.366538,-0.686337,-0.554668,-0.672347,-0.688446,-0.43293,-0.712854,-0.826509,-0.585,-0.608323,-0.57208,-0.622831,-0.950778,-0.761192,-0.550181,-0.651413,-0.76956,-0.445159,-0.555032,-0.370769,0.659177,0.580305,0.684002,0.68959,0.696122,0.629859,0.650617,0.651488,0.674504,0.661969,0.657363,0.696373,0.590622,0.665152,0.635218,0.662028,0.665621,0.606573,0.671032,0.695616,0.642217,0.647558,0.639243,0.650862,0.721272,0.681613,0.634178,0.657329,0.683426,0.609488,0.635302,0.591645
166.523,0.862651,0.061016,6,63,0,-135.334,-0.149386,-0.50893,0.181813,-0.372303,-0.622904,-0.587392,-0.245575,-0.301895,-0.394645,-0.457796,-0.555599,-0.595339,-0.109216,-0.430674,-0.338811,-0.378326,-0.622537,-0.641399,-0.652321,-0.214438,-0.573069,-0.82834,-0.166724,-0.619452,-0.320237,-0.548943,-0.111279,-0.787489,-0.247322,-0.536213,-0.629845,-0.218294,-0.25839,-0.27774,-0.441512,2.00579,1.01392,15.39,8.03553,22.6366,5.23484,25.6622,7.87101,10.0143,9.2335,10.0482,1.61518,8.42507,5.90615,5.43688,13.2241,18.1582,39.0756,11.4582,3.2311,34.3685,3.14417,16.3225,10.842,7.99449,2.81884,70.9403,6.66204,8.64623,22.5758,8.31407,3.14431,1.01241,5.82601,-0.521689,-0.77229,-0.736778,-0.394961,-0.451281,-0.544031,-0.607182,-0.704984,-0.744725,-0.258602,-0.58006,-0.488196,-0.527712,-0.771923,-0.790785,-0.801707,-0.363823,-0.722455,-0.977726,-0.31611,-0.768838,-0.469622,-0.698328,-0.260665,-0.936875,-0.396708,-0.685598,-0.779231,-0.36768,-0.407776,-0.427126,-0.590898,0.627543,0.684016,0.676291,0.597476,0.610944,0.63275,0.647298,0.669292,0.678028,0.564292,0.641081,0.619681,0.628949,0.683937,0.688,0.690339,0.589966,0.673147,0.726657,0.578376,0.68327,0.615294,0.667817,0.5648,0.718468,0.597896,0.664987,0.685514,0.590898,0.600555,0.605187,0.643571
166.137,0.98515,0.061016,6,63,0,-129.868,0.00117536,-0.673327,0.209585,-0.71919,-0.800627,-0.835579,-0.51507,-0.372022,-0.593973,-0.820184,-0.680769,-0.848188,-0.143588,-0.582054,-0.541909,-0.539399,-0.679124,-0.757685,-0.841852,-0.388421,-1.09603,-0.728167,-0.504241,-0.743696,-0.51033,-0.757001,-0.540038,-0.896293,-0.544547,-0.643075,-0.911183,-0.390443,-0.273489,-0.307185,-0.492236,1.9081,1.06153,12.1069,11.8906,39.606,4.30614,7.18414,10.551,23.315,8.73946,19.3752,1.6767,8.23227,9.52278,6.78089,80.0829,4.15123,25.9669,10.3131,11.917,12.3618,7.73735,19.0948,6.34943,11.0906,0.911004,81.4235,30.179,6.91675,183.394,6.35415,7.67221,1.87749,5.21228,-0.718015,-0.799452,-0.834404,-0.513895,-0.370847,-0.592798,-0.819008,-0.679594,-0.847012,-0.142413,-0.580878,-0.540733,-0.538224,-0.677949,-0.756509,-0.840677,-0.387245,-1.09486,-0.726992,-0.503065,-0.742521,-0.509155,-0.755826,-0.538862,-0.895118,-0.543372,-0.641899,-0.910008,-0.389268,-0.272314,-0.306009,-0.49106,0.67217,0.689857,0.697285,0.625719,0.591664,0.644007,0.694026,0.663648,0.69994,0.535543,0.64127,0.631983,0.631399,0.663281,0.680595,0.698608,0.595619,0.749295,0.674145,0.623179,0.677547,0.624608,0.680447,0.631548,0.709945,0.632596,0.655183,0.713002,0.596107,0.567661,0.575911,0.620356
167.047,0.993169,0.061016,6,63,0,-133.853,0.0280705,-0.590642,0.206127,-0.779207,-0.759986,-0.871528,-0.507439,-0.297404,-0.711315,-0.780033,-0.725788,-0.758389,-0.258832,-0.497072,-0.495211,-0.518749,-0.72005,-0.670017,-0.719292,-0.421148,-1.0464,-0.639963,-0.522615,-0.757584,-0.559357,-0.736522,-0.465414,-0.842057,-0.474985,-0.789425,-0.973296,-0.424588,-0.359033,-0.198084,-0.449064,1.9033,1.15062,11.4437,11.2869,37.2999,4.05576,6.05675,9.98181,20.8316,9.09545,16.1325,1.64983,8.28864,8.83698,7.23841,77.352,4.51674,23.5224,9.97046,11.501,13.2366,7.71393,20.2343,6.92007,11.3152,0.946633,81.8754,34.1485,6.73757,156.131,6.52093,7.41175,1.91384,5.31092,-0.751137,-0.731916,-0.843457,-0.479369,-0.269334,-0.683245,-0.751963,-0.697718,-0.730319,-0.230762,-0.469001,-0.46714,-0.490679,-0.691979,-0.641947,-0.691222,-0.393077,-1.01833,-0.611893,-0.494545,-0.729513,-0.531287,-0.708452,-0.437344,-0.813986,-0.446915,-0.761355,-0.945226,-0.396517,-0.330963,-0.170013,-0.420993,0.679426,0.675226,0.699193,0.617599,0.566929,0.664462,0.679606,0.667682,0.674875,0.557436,0.615147,0.614707,0.620266,0.666407,0.655193,0.666239,0.597023,0.734647,0.648372,0.621177,0.674698,0.629783,0.670059,0.607626,0.692958,0.609905,0.681648,0.720154,0.597851,0.581994,0.542401,0.603721
174.481,0.982114,0.061016,6,63,0,-143.412,0.277994,-0.912125,0.128487,-0.867386,-1.01676,-0.925608,-0.830066,-0.774674,-0.797657,-0.830559,-1.06874,-0.837354,-0.688455,-0.765848,-0.725669,-0.915137,-0.923821,-0.961148,-1.24526,-0.87294,-1.244,-1.24953,-0.82043,-0.832152,-0.840598,-0.953357,-0.857644,-1.11395,-0.953907,-1.08297,-1.10931,-0.748261,-0.862893,-0.683101,-0.797628,1.92594,0.940622,14.4523,6.83883,22.1583,7.54366,23.4188,24.4323,10.3211,20.9842,15.2396,1.3143,4.80197,11.7726,5.73827,26.6914,11.1306,25.791,16.7977,3.79669,52.1059,4.8514,10.9323,6.78395,13.3568,1.48162,47.2633,7.3461,18.3134,27.7649,6.16889,2.88808,1.07633,5.67943,-0.589392,-0.738765,-0.647615,-0.552072,-0.496681,-0.519663,-0.552565,-0.790751,-0.55936,-0.410462,-0.487854,-0.447676,-0.637143,-0.645827,-0.683155,-0.967271,-0.594947,-0.966008,-0.971533,-0.542436,-0.554158,-0.562604,-0.675363,-0.57965,-0.83596,-0.675913,-0.804976,-0.831312,-0.470267,-0.584899,-0.405108,-0.519634,0.643226,0.676726,0.656473,0.634616,0.621679,0.627069,0.63473,0.687993,0.636304,0.601199,0.619601,0.610086,0.654107,0.65607,0.664442,0.724575,0.644499,0.724323,0.725425,0.632379,0.6351,0.637055,0.662703,0.640987,0.697614,0.662826,0.691038,0.696632,0.615447,0.642194,0.599914,0.627062
164.296,0.861286,0.061016,6,63,0,-129.052,0.438482,-1.02317,0.233882,-1.00812,-1.09242,-1.28153,-0.805972,-1.20259,-0.875229,-1.01847,-0.892101,-1.32471,-0.831322,-0.943337,-1.29419,-0.836216,-1.15324,-0.882001,-1.15835,-0.897559,-1.09126,-1.26929,-1.02925,-1.41266,-0.957854,-1.05786,-0.779465,-1.40024,-1.13829,-1.1377,-1.29803,-1.05918,-0.899649,-0.682132,-0.689503,1.96506,1.1208,11.1612,4.20458,19.4992,5.67539,10.8941,5.5436,20.702,9.29934,8.93332,1.45471,11.6803,11.3659,7.17266,68.3386,2.13875,34.2018,10.2904,9.06919,19.7367,8.09603,11.7655,6.92322,19.306,1.36777,107.195,12.6051,3.65658,19.96,7.23155,4.73619,1.82048,3.60478,-0.569637,-0.653938,-0.843051,-0.367491,-0.76411,-0.436747,-0.579988,-0.453619,-0.886224,-0.392841,-0.504855,-0.855709,-0.397734,-0.714757,-0.443519,-0.719871,-0.459077,-0.652783,-0.830812,-0.590767,-0.974182,-0.519372,-0.619374,-0.340984,-0.961758,-0.699808,-0.699219,-0.859548,-0.620699,-0.461167,-0.24365,-0.251022,0.638679,0.657897,0.699107,0.590852,0.682245,0.607484,0.641065,0.611499,0.70811,0.596966,0.6236,0.701763,0.598143,0.671451,0.609097,0.672579,0.612795,0.657637,0.696527,0.643541,0.725952,0.627001,0.650076,0.584429,0.723474,0.668145,0.668015,0.702566,0.650377,0.613291,0.560613,0.562428
169.107,0.935312,0.061016,6,63,0,-130.039,0.480747,-1.06647,0.196112,-1.03815,-1.05901,-1.19156,-1.15661,-1.04009,-1.13119,-1.17106,-1.37688,-0.958709,-1.01499,-1.08163,-1.08679,-0.698967,-1.31665,-1.0418,-1.33407,-1.06888,-1.00398,-1.25847,-0.94593,-0.897579,-0.979746,-1.27666,-0.730277,-1.46183,-0.770309,-0.947475,-1.23045,-1.07595,-0.644923,-1.04269,-1.06,2.00746,0.858536,15.509,7.62394,33.1825,4.12334,9.19347,19.3562,25.6085,11.5457,12.4932,1.19115,4.56164,19.7637,8.29302,40.0827,3.98048,38.9124,12.4696,8.47515,18.985,3.94921,15.7108,8.25012,17.4962,2.05134,71.1391,6.17146,6.29383,15.7266,4.30728,6.83646,1.761,3.64564,-0.557406,-0.578267,-0.710811,-0.675863,-0.559347,-0.650447,-0.69031,-0.89613,-0.477962,-0.534241,-0.600883,-0.606044,-0.218221,-0.8359,-0.561056,-0.853323,-0.58813,-0.523231,-0.777728,-0.465183,-0.416832,-0.498999,-0.795914,-0.24953,-0.981079,-0.289562,-0.466729,-0.749707,-0.5952,-0.164176,-0.561944,-0.579252,0.635852,0.640668,0.67058,0.662815,0.636301,0.657111,0.666036,0.710153,0.617267,0.630472,0.645858,0.647038,0.55434,0.697601,0.636697,0.701264,0.642936,0.627903,0.68519,0.614243,0.602725,0.622224,0.6891,0.562061,0.727322,0.571889,0.614609,0.679115,0.644557,0.540952,0.636902,0.640895
