# 0.0155295, 0.0236142, 0.0187743, 0.0129671, 0.0130683, 0.0129535, 0.0128438, 0.0131557, 0.0130613, 0.013113, 0.0131527, 0.0130819, 0.0129904, 0.0131527, 0.0129806, 0.0130494, 0.0128658, 0.0130919, 0.012886, 0.0131, 0.013039, 0.0129484, 0.0130587, 0.0129463, 0.0129205, 0.0129508, 0.0129669, 0.0129317, 0.0129579, 0.0131147, 0.0130314, 0.0131006, 0.0130959, 0.0131572, 0.0130694, 0.00444789, 0.00818011, 0.0010404, 0.0011008, 0.00105874, 0.00114485, 0.00110823, 0.00105424, 0.00109724, 0.00107472, 0.00106337, 0.00109467, 0.0010952, 0.00105418, 0.00108545, 0.00105846, 0.00109886, 0.00107834, 0.0011085, 0.00110486, 0.00107443, 0.00107452, 0.00111081, 0.00104861, 0.0011115, 0.00114175, 0.00108967, 0.00110639, 0.00107656, 0.00106492, 0.00104905, 0.00116582, 0.0010973, 0.0011268, 0.00109598, 0.00105444, 0.00117746, 0.00111007, 0.00110652, 0.00108842, 0.00108574, 0.0011894, 0.00107712, 0.00107819, 0.00104007, 0.00106389, 0.00109841, 0.0010949, 0.00109419, 0.00108922, 0.00111104, 0.00107952, 0.00108628, 0.00110722, 0.00107538, 0.00107063, 0.00109539, 0.0010843, 0.00106641, 0.00104847, 0.00108168, 0.00105988, 0.00118414, 0.00109114, 0.00106517, 0.00103305, 0.00110688, 0.00104634, 0.00115678, 0.00109334, 0.00105801, 0.0011019, 0.00110966, 0.00105668, 0.00112449, 0.00112994, 0.00109218, 0.00109251, 0.00107329, 0.00106706, 0.00105152, 0.00106425, 8.51296e-05
21505.1,0.98302,0.00989353,7,127,0,-21445.4,-0.0643814,-0.0333571,0.457914,0.51996,-0.268687,0.280768,-1.06526,-0.675912,0.965309,-0.956919,-0.0314217,0.314844,0.526699,-0.514076,0.522562,-0.295505,-0.101875,0.185076,-0.404864,-0.587906,-0.00606406,-0.395012,0.409341,-0.0847992,-0.131169,-0.395267,-0.822218,-0.386052,-0.927067,1.1749,0.936202,0.00919824,0.414031,0.067182,-0.00745829,0.253741,0.515103,0.374542,0.112579,-0.532817,0.631752,0.00554858,0.378102,-0.342447,0.532522,0.22814,-0.165892,0.177063,-0.00434964,0.628417,0.816539,0.534205,0.046278,-0.284428,0.000757946,-0.197083,0.512874,-0.317365,0.325819,-0.132566,-0.725161,-0.363814,-0.200694,1.03552,0.0853833,-0.113503,-1.07291,-0.273427,-0.385574,-0.0617732,-0.58899,1.36763,0.391625,0.451606,0.179848,0.435401,-1.42381,0.393676,0.0918232,0.283932,0.549352,0.429447,0.916405,0.373227,0.403562,-0.426197,0.111942,0.485924,0.0583449,-0.212908,0.323009,0.752467,0.969062,-0.172179,0.786295,-0.14453,0.48232,1.18381,0.992819,-0.0130518,0.121795,-0.367404,0.207137,0.129344,0.0327175,-0.393532,0.729868,-0.508014,-0.172899,0.0336609,-0.389078,0.69901,0.942858,0.790514,0.170659,0.089454,-0.177014,0.0212953,0.455578,-0.333069,0.216386,-1.12965,-0.740293,0.900928,-1.0213,-0.0958031,0.250463,0.462318,-0.578457,0.458181,-0.359886,-0.166256,0.120694,-0.469245,-0.652287,-0.0704454,-0.459393,0.344959,-0.149181,-0.195551,-0.459648,-0.886599,-0.450433,-0.991448,1.11052,0.871821,-0.0551831,0.34965,0.00280066,-0.0718397
21501.4,0.766524,0.00989353,7,127,0,-21446.1,-0.0479717,0.0558651,0.547063,0.478133,-0.306503,0.2588,-1.08563,-0.704191,0.937877,-0.975754,-0.0589614,0.29779,0.507643,-0.530879,0.490027,-0.320733,-0.124371,0.17098,-0.418047,-0.608325,-0.0267325,-0.4279,0.383651,-0.103982,-0.151648,-0.415204,-0.832737,-0.411708,-0.943584,1.14694,0.919698,-0.0135933,0.387723,0.0429001,-0.0426181,0.152107,0.546431,0.413323,0.114179,-0.536566,0.630694,0.0014791,0.382973,-0.320566,0.525686,0.241641,-0.12978,0.145966,-0.0228095,0.607258,0.803907,0.556722,0.0791565,-0.271189,0.0287249,-0.196343,0.527195,-0.30374,0.345069,-0.141429,-0.72489,-0.344289,-0.208065,0.995189,0.0740603,-0.123647,-1.06674,-0.257163,-0.400521,-0.0776767,-0.55337,1.39425,0.391686,0.431101,0.200683,0.427323,-1.41828,0.410335,0.0756181,0.268074,0.537226,0.432355,0.923934,0.360043,0.404123,-0.400798,0.101032,0.499519,0.0595943,-0.244017,0.312498,0.816161,0.992673,-0.15974,0.770764,-0.143554,0.470448,1.17878,0.999924,-0.00250823,0.11354,-0.3532,0.200222,0.147961,0.0230733,-0.398715,0.725972,-0.522334,-0.176406,0.0433275,-0.379516,0.686358,0.921495,0.800871,0.153951,0.0800199,-0.146375,0.0212109,0.430161,-0.354475,0.210829,-1.1336,-0.752163,0.889905,-1.02373,-0.106933,0.249818,0.459671,-0.578851,0.442055,-0.368704,-0.172343,0.123008,-0.466019,-0.656296,-0.0747042,-0.475871,0.335679,-0.151954,-0.19962,-0.463176,-0.880708,-0.45968,-0.991555,1.09896,0.871726,-0.061565,0.339751,-0.00507165,-0.0905898
21488.6,0.997984,0.00989353,7,127,0,-21428.6,-0.0667567,-0.0780016,0.444198,0.518804,-0.269446,0.287595,-1.05985,-0.676009,0.973948,-0.943968,-0.0378064,0.330498,0.526565,-0.511336,0.527716,-0.295547,-0.0993098,0.208758,-0.394159,-0.58171,0.00447521,-0.392535,0.410106,-0.0792988,-0.12687,-0.392865,-0.81271,-0.38668,-0.933034,1.17081,0.928235,0.00983521,0.432531,0.0662709,-0.00917665,0.173802,0.576082,0.377224,0.113663,-0.536028,0.649282,0.0132187,0.402876,-0.314834,0.516068,0.228179,-0.159159,0.15703,-0.0141822,0.591715,0.819576,0.527438,0.054584,-0.269584,0.00336398,-0.191702,0.512964,-0.299125,0.3236,-0.147111,-0.716676,-0.364835,-0.196245,1.02116,0.0869888,-0.11316,-1.09477,-0.25102,-0.386042,-0.0792059,-0.579648,1.38491,0.399105,0.433453,0.200913,0.429651,-1.42513,0.39704,0.0800214,0.270766,0.550449,0.437326,0.918466,0.361379,0.38057,-0.407733,0.111758,0.497765,0.0665451,-0.230207,0.32725,0.771073,0.974729,-0.164141,0.770762,-0.141468,0.470791,1.18458,0.994889,-0.0322007,0.104944,-0.366558,0.200324,0.127863,0.0365613,-0.399443,0.723961,-0.50758,-0.189906,0.0438644,-0.37662,0.690316,0.942774,0.820099,0.151002,0.0777584,-0.170236,0.0211299,0.452047,-0.336202,0.220838,-1.12661,-0.742766,0.907191,-1.01073,-0.104563,0.263741,0.459808,-0.578093,0.460959,-0.362304,-0.166067,0.142001,-0.460915,-0.648467,-0.0622815,-0.459292,0.343349,-0.146055,-0.193627,-0.459622,-0.879467,-0.453436,-0.999791,1.10405,0.861479,-0.0569215,0.365774,-0.000485789,-0.0759334
21477.7,0.991729,0.00989353,7,127,0,-21428.5,-0.0615315,-0.0903129,0.479632,0.49343,-0.28399,0.277928,-1.06719,-0.684325,0.956795,-0.961201,-0.0420901,0.331399,0.517159,-0.518944,0.520412,-0.299767,-0.107922,0.195035,-0.401884,-0.603891,-0.00750059,-0.40324,0.40715,-0.0979458,-0.134823,-0.404125,-0.814908,-0.399993,-0.916091,1.17364,0.939259,-0.00757327,0.40303,0.0649497,-0.0165558,0.176683,0.580342,0.397295,0.107308,-0.525244,0.611405,-0.00689804,0.391528,-0.351318,0.553621,0.246446,-0.148756,0.162634,-0.0247709,0.612579,0.795147,0.562582,0.0631893,-0.285303,0.0107294,-0.198938,0.520698,-0.333184,0.335326,-0.134814,-0.729447,-0.345057,-0.219306,0.998256,0.0753406,-0.123377,-1.05218,-0.267951,-0.399097,-0.0988743,-0.569904,1.38149,0.388446,0.449685,0.1763,0.429852,-1.44366,0.416872,0.0789128,0.287006,0.536859,0.416212,0.924541,0.366538,0.409336,-0.43262,0.107231,0.504789,0.0473619,-0.227145,0.31083,0.773471,0.987957,-0.170615,0.778228,-0.146462,0.452501,1.16406,0.978185,0.0182608,0.115467,-0.354677,0.191081,0.131691,0.00420115,-0.404983,0.718186,-0.528252,-0.167519,0.0412999,-0.402714,0.697152,0.918505,0.792685,0.166729,0.0812507,-0.174841,0.0212718,0.431899,-0.345521,0.216396,-1.12872,-0.745856,0.895263,-1.02273,-0.103622,0.269868,0.455627,-0.580476,0.45888,-0.361299,-0.169454,0.133504,-0.463415,-0.665422,-0.0690321,-0.464772,0.345619,-0.159477,-0.196355,-0.465656,-0.87644,-0.461524,-0.977623,1.11211,0.877728,-0.0691048,0.341498,0.0034182,-0.0780873
21475.2,0.993541,0.00989353,7,127,0,-21420.4,-0.0636284,-0.0745533,0.491139,0.507851,-0.259668,0.293357,-1.04973,-0.668549,0.974823,-0.946686,-0.0275052,0.340332,0.530916,-0.507777,0.5357,-0.295794,-0.0887942,0.213044,-0.387686,-0.588906,0.00958073,-0.389228,0.417191,-0.0823756,-0.121159,-0.388969,-0.803518,-0.378642,-0.906594,1.18222,0.933569,-0.000885528,0.415851,0.0765529,-2.36355e-06,0.188294,0.541196,0.364099,0.10535,-0.553102,0.63109,-0.00360175,0.366388,-0.318091,0.50403,0.211286,-0.15532,0.147018,-0.017861,0.605294,0.806144,0.511275,0.0433441,-0.283647,0.00724864,-0.207638,0.507622,-0.30575,0.322305,-0.160942,-0.727823,-0.369181,-0.202053,1.0188,0.0668266,-0.11688,-1.1003,-0.273614,-0.406467,-0.0687437,-0.556494,1.37482,0.379248,0.424612,0.192635,0.41711,-1.38053,0.389257,0.0793335,0.252796,0.546151,0.433458,0.898387,0.35552,0.386825,-0.407294,0.0877448,0.461803,0.0514369,-0.233426,0.312844,0.776142,0.981775,-0.191148,0.767292,-0.158113,0.496576,1.17346,0.999179,-0.041938,0.112702,-0.385844,0.187902,0.131777,0.0340352,-0.40049,0.730027,-0.521379,-0.183083,0.0211314,-0.371925,0.665342,0.910584,0.785071,0.149935,0.0757742,-0.152409,0.0214488,0.444222,-0.323297,0.229729,-1.11336,-0.732177,0.911195,-1.01031,-0.0911335,0.276704,0.467287,-0.571405,0.472071,-0.359422,-0.152423,0.149416,-0.451314,-0.652534,-0.0540476,-0.452856,0.353562,-0.146004,-0.184787,-0.452597,-0.867146,-0.442271,-0.970223,1.11859,0.86994,-0.0645139,0.352223,0.0129245,-0.0636307
21481.7,0.99272,0.00989353,7,127,0,-21428.7,-0.0656212,0.0245996,0.511429,0.527421,-0.273121,0.27798,-1.06119,-0.678396,0.965672,-0.958919,-0.0291803,0.315242,0.527449,-0.498043,0.523185,-0.279599,-0.102701,0.195423,-0.398924,-0.571972,-0.00258565,-0.394863,0.407222,-0.080935,-0.120212,-0.381642,-0.806573,-0.385698,-0.904295,1.17592,0.934666,0.0233034,0.421949,0.0624113,-0.0159753,0.141209,0.481671,0.408832,0.108504,-0.530274,0.616827,-0.00626317,0.380353,-0.354856,0.543839,0.247083,-0.156602,0.168041,-0.0221888,0.612319,0.804224,0.561893,0.0684413,-0.286276,0.0119186,-0.205482,0.519746,-0.325663,0.334378,-0.126029,-0.725163,-0.353869,-0.219268,1.00617,0.0790837,-0.134558,-1.06339,-0.270679,-0.396007,-0.0860031,-0.595097,1.37273,0.393715,0.44747,0.176304,0.431935,-1.45236,0.39807,0.0781207,0.284194,0.533209,0.415872,0.921452,0.363569,0.410766,-0.431856,0.111287,0.511101,0.054794,-0.240912,0.316001,0.780799,0.965907,-0.155483,0.779665,-0.148162,0.451073,1.18141,0.982889,0.0114952,0.108236,-0.341544,0.204794,0.131827,0.00784154,-0.402029,0.71026,-0.521296,-0.180883,0.0434062,-0.411779,0.705616,0.942311,0.798708,0.161692,0.0789864,-0.186085,0.021182,0.4618,-0.338742,0.212359,-1.12681,-0.744017,0.900051,-1.02454,-0.0948015,0.24962,0.461828,-0.563664,0.457564,-0.345221,-0.168322,0.129801,-0.464545,-0.637594,-0.0682069,-0.460484,0.341601,-0.146556,-0.185834,-0.447263,-0.872194,-0.45132,-0.969916,1.1103,0.869045,-0.0423178,0.356328,-0.00320987,-0.0815965
21479.7,0.990679,0.00989353,7,127,0,-21422,-0.0696716,-0.0358088,0.515478,0.536466,-0.275231,0.277685,-1.06145,-0.674332,0.964802,-0.961847,-0.0336466,0.318232,0.523236,-0.517144,0.522244,-0.277928,-0.106834,0.19439,-0.407307,-0.581692,-0.00244717,-0.397028,0.401004,-0.0771429,-0.12948,-0.3959,-0.80707,-0.378162,-0.90598,1.16488,0.931588,0.00980502,0.41968,0.0741173,-0.00739157,0.157867,0.471929,0.400684,0.0999615,-0.532696,0.629836,0.00161428,0.362653,-0.342357,0.545657,0.243069,-0.14941,0.167134,-0.0110841,0.607647,0.792631,0.533962,0.0630417,-0.287766,0.0178554,-0.204444,0.515444,-0.320214,0.346244,-0.133528,-0.714385,-0.356459,-0.208467,1.00686,0.0892489,-0.126891,-1.05688,-0.244947,-0.415846,-0.0917138,-0.579303,1.3713,0.403829,0.44882,0.174192,0.441997,-1.44676,0.397804,0.0914631,0.268653,0.53431,0.418373,0.908375,0.358573,0.406991,-0.426578,0.111652,0.506935,0.0646886,-0.244061,0.318028,0.779075,0.969066,-0.156758,0.771146,-0.157319,0.457319,1.1968,1.01781,0.00775442,0.109144,-0.356795,0.213891,0.122539,0.0169563,-0.390163,0.718197,-0.511329,-0.182814,0.0211116,-0.396709,0.689489,0.926769,0.803529,0.172858,0.0682703,-0.161095,0.0210534,0.466795,-0.344903,0.208013,-1.13112,-0.744003,0.89513,-1.03152,-0.103318,0.24856,0.453565,-0.586816,0.452573,-0.3476,-0.176506,0.124718,-0.476979,-0.651363,-0.0721188,-0.466699,0.331332,-0.146814,-0.199151,-0.465571,-0.876742,-0.447833,-0.975652,1.09521,0.861916,-0.0598666,0.350008,0.00444572,-0.0770632
21485.3,0.991177,0.00989353,7,127,0,-21426,-0.0553881,0.0589312,0.494437,0.532083,-0.283793,0.276315,-1.06777,-0.67982,0.952619,-0.97019,-0.0338326,0.32081,0.521507,-0.511935,0.522018,-0.2942,-0.0995298,0.197114,-0.414796,-0.5897,-0.00737283,-0.397107,0.400566,-0.0952113,-0.134068,-0.40582,-0.809201,-0.381617,-0.912183,1.1715,0.939626,-0.00180113,0.413071,0.0630156,-0.0145793,0.16764,0.542418,0.384529,0.124151,-0.551929,0.627102,-0.0100938,0.397883,-0.335746,0.503756,0.231179,-0.156228,0.149416,-0.0341684,0.603,0.81091,0.534517,0.0584105,-0.271366,0.00225148,-0.212283,0.511665,-0.310935,0.3105,-0.143206,-0.747245,-0.356711,-0.212514,1.02273,0.0518962,-0.137525,-1.08286,-0.295374,-0.386186,-0.0709499,-0.574125,1.38278,0.36872,0.424644,0.184227,0.40709,-1.4011,0.38511,0.0759689,0.27009,0.537438,0.424172,0.917474,0.366552,0.382124,-0.397851,0.0972495,0.466951,0.0416476,-0.22671,0.309335,0.78018,0.967587,-0.183869,0.770627,-0.149306,0.47684,1.1673,0.988215,-0.0337544,0.117691,-0.369847,0.185346,0.142571,0.0234202,-0.40761,0.728942,-0.528502,-0.179428,0.0473029,-0.403919,0.682829,0.929308,0.775508,0.14179,0.0865884,-0.168287,0.0211012,0.476695,-0.339181,0.220927,-1.12315,-0.735208,0.897231,-1.02558,-0.0892207,0.265421,0.466119,-0.567323,0.46663,-0.349588,-0.154918,0.141725,-0.470184,-0.645088,-0.062761,-0.452496,0.345178,-0.150599,-0.189456,-0.461208,-0.864589,-0.437005,-0.967571,1.11611,0.884238,-0.0571893,0.357683,0.00762748,-0.0699675
21488.4,0.985739,0.00989353,7,127,0,-21426.6,-0.0117824,-0.0406379,0.544727,0.458568,-0.322729,0.229294,-1.09584,-0.725932,0.930166,-0.983646,-0.0751096,0.281076,0.485114,-0.556013,0.474473,-0.333119,-0.14538,0.152514,-0.451617,-0.636629,-0.0464477,-0.441628,0.368528,-0.139376,-0.172324,-0.436942,-0.86391,-0.421412,-0.976829,1.14006,0.885113,-0.0374826,0.380084,0.0222998,-0.0576716,0.249357,0.492094,0.382924,0.0841001,-0.54191,0.614814,-0.00261605,0.342375,-0.347021,0.534193,0.219006,-0.160919,0.156087,-0.0132729,0.609441,0.79611,0.535895,0.0453996,-0.304063,0.00936456,-0.200873,0.509353,-0.330634,0.34046,-0.151672,-0.709867,-0.371312,-0.216094,0.989411,0.0888331,-0.118432,-1.07772,-0.254665,-0.420143,-0.0870173,-0.588242,1.35607,0.396526,0.439431,0.174952,0.435465,-1.44417,0.398239,0.0737452,0.262045,0.531081,0.41872,0.900728,0.350286,0.40601,-0.447166,0.0938731,0.499537,0.0552747,-0.250612,0.305773,0.766909,0.974975,-0.166548,0.767966,-0.159791,0.457264,1.1807,0.983286,-0.00405108,0.0979627,-0.369993,0.202687,0.11293,0.011781,-0.403407,0.706639,-0.522067,-0.189014,0.00722559,-0.384726,0.677193,0.917108,0.794847,0.162284,0.0640723,-0.174096,0.0210067,0.446786,-0.334511,0.217512,-1.10763,-0.737715,0.918383,-0.995429,-0.0868921,0.269294,0.473332,-0.567796,0.462691,-0.344902,-0.157162,0.140731,-0.463399,-0.648411,-0.0582301,-0.45341,0.356745,-0.151158,-0.184106,-0.448724,-0.875693,-0.433195,-0.988612,1.12828,0.873331,-0.049265,0.368302,0.0105173,-0.069454
21494.6,0.980072,0.00989353,7,127,0,-21442.8,-0.0235038,0.0583064,0.585986,0.475564,-0.308057,0.240549,-1.07942,-0.711583,0.936941,-0.967051,-0.0660734,0.294805,0.503706,-0.541146,0.490171,-0.323752,-0.132089,0.168015,-0.433317,-0.61977,-0.0293219,-0.426841,0.385308,-0.116508,-0.150649,-0.423365,-0.847249,-0.406397,-0.955613,1.13714,0.905326,-0.0184608,0.394599,0.0376476,-0.0521211,0.222117,0.506238,0.37667,0.115058,-0.544708,0.617993,-0.0226395,0.38667,-0.340712,0.50417,0.214215,-0.165116,0.135,-0.0333805,0.620275,0.802462,0.525086,0.0528124,-0.289426,-0.00258864,-0.221641,0.506742,-0.323801,0.310232,-0.152217,-0.733997,-0.379126,-0.227052,0.999251,0.05148,-0.150356,-1.0901,-0.301774,-0.397905,-0.0929673,-0.588081,1.35347,0.358274,0.412447,0.175935,0.408092,-1.42058,0.380209,0.0677339,0.262927,0.536294,0.414471,0.909538,0.358047,0.390764,-0.401918,0.0927412,0.461567,0.0394109,-0.237839,0.300849,0.77136,0.951677,-0.180635,0.747994,-0.158288,0.465772,1.15729,0.993132,-0.0342957,0.112641,-0.37851,0.187602,0.137946,0.0222428,-0.415167,0.720353,-0.537794,-0.169862,0.0406455,-0.407588,0.686761,0.923368,0.784296,0.134472,0.0695339,-0.183939,0.0210433,0.45206,-0.331561,0.217045,-1.10292,-0.735087,0.913437,-0.990555,-0.0895771,0.271302,0.480202,-0.56465,0.466667,-0.347256,-0.155593,0.144511,-0.456821,-0.643274,-0.0528256,-0.450344,0.361804,-0.140011,-0.174153,-0.446869,-0.870753,-0.429901,-0.979117,1.11364,0.881822,-0.0419646,0.371095,0.0141439,-0.0756248
21482.8,0.936699,0.00989353,7,127,0,-21428.1,-0.0231083,0.0807936,0.597003,0.482049,-0.289647,0.258163,-1.08091,-0.716614,0.939903,-0.98118,-0.0617436,0.288046,0.491313,-0.543977,0.499498,-0.311757,-0.131594,0.164838,-0.432868,-0.604722,-0.0358891,-0.429355,0.374329,-0.122364,-0.156771,-0.42644,-0.846585,-0.425098,-0.944883,1.13505,0.89721,-0.0268379,0.368751,0.0327213,-0.0451426,0.154348,0.540474,0.375007,0.111349,-0.568763,0.608676,0.00359054,0.38179,-0.357763,0.497988,0.235784,-0.154364,0.145131,-0.0289112,0.622685,0.800471,0.523479,0.0353496,-0.276831,0.00780759,-0.196817,0.51059,-0.317999,0.332495,-0.159126,-0.726347,-0.386326,-0.200777,1.00842,0.0819229,-0.132129,-1.07013,-0.2838,-0.411828,-0.113674,-0.577097,1.34958,0.39106,0.433141,0.177158,0.434072,-1.40524,0.400887,0.0662773,0.243965,0.524757,0.429846,0.912943,0.354158,0.383551,-0.437359,0.111707,0.460603,0.0410122,-0.251427,0.311401,0.769299,0.967278,-0.185731,0.778059,-0.172927,0.464057,1.15897,0.974052,-0.0321439,0.104267,-0.364298,0.193732,0.113952,0.0171635,-0.393992,0.70067,-0.529165,-0.189723,0.0284072,-0.397773,0.676829,0.918303,0.768117,0.150756,0.0577208,-0.163083,0.0209601,0.458941,-0.312756,0.235055,-1.10402,-0.739722,0.916794,-1.00429,-0.084852,0.264937,0.468204,-0.567085,0.47639,-0.334865,-0.154702,0.14173,-0.455977,-0.627831,-0.0589974,-0.452463,0.351221,-0.145473,-0.179879,-0.449548,-0.869694,-0.448206,-0.967991,1.11194,0.874101,-0.0499463,0.345643,0.0096129,-0.068251
21486.7,0.995448,0.00989353,7,127,0,-21423.3,-0.0251917,-0.0150827,0.588353,0.475272,-0.295693,0.245806,-1.08384,-0.702669,0.942121,-0.977302,-0.0688193,0.298224,0.489391,-0.538916,0.48718,-0.330016,-0.139246,0.167211,-0.419273,-0.611256,-0.0321625,-0.429449,0.383833,-0.11983,-0.162771,-0.418997,-0.848805,-0.40863,-0.942827,1.13445,0.89905,-0.00391651,0.378448,0.0385002,-0.0413313,0.135991,0.516251,0.378525,0.112506,-0.536871,0.617644,-0.0289615,0.357794,-0.34904,0.526488,0.244226,-0.167186,0.133699,-0.0296691,0.608215,0.805449,0.542968,0.07139,-0.298481,-0.00682849,-0.18751,0.512072,-0.332658,0.305247,-0.144763,-0.737743,-0.372792,-0.19812,0.999253,0.0653527,-0.125932,-1.0937,-0.262612,-0.417096,-0.0959994,-0.574163,1.35585,0.37628,0.428781,0.165773,0.421483,-1.42241,0.400633,0.0745876,0.255336,0.52057,0.420397,0.915092,0.346519,0.396031,-0.417616,0.0929864,0.461228,0.0458555,-0.254391,0.310772,0.797932,0.957234,-0.19932,0.778655,-0.158855,0.459592,1.15115,0.986947,-0.0232903,0.0911669,-0.372525,0.198398,0.126249,0.0181592,-0.401694,0.69424,-0.536422,-0.189171,0.0385483,-0.388828,0.661859,0.919899,0.771551,0.141894,0.0621371,-0.165588,0.02094,0.45008,-0.320885,0.220614,-1.10903,-0.727861,0.916929,-1.00249,-0.094011,0.273033,0.4642,-0.564108,0.461988,-0.355208,-0.164438,0.14202,-0.444465,-0.636448,-0.0573542,-0.454641,0.358641,-0.145022,-0.187962,-0.444189,-0.873997,-0.433822,-0.968018,1.10926,0.873858,-0.0291082,0.353257,0.0133086,-0.066523
21475.4,0.96434,0.00989353,7,127,0,-21422,-0.0194497,-0.133461,0.637717,0.475366,-0.291604,0.245484,-1.09625,-0.708394,0.936468,-0.99271,-0.0669645,0.298776,0.492451,-0.540775,0.48782,-0.3259,-0.134397,0.167932,-0.430965,-0.616552,-0.0289078,-0.429977,0.381892,-0.12587,-0.168025,-0.421492,-0.848237,-0.413348,-0.943097,1.15127,0.89435,-0.0115408,0.377758,0.0324367,-0.0419687,0.142369,0.512145,0.366566,0.0877453,-0.555149,0.606264,-0.00939282,0.370396,-0.343748,0.512851,0.208471,-0.16798,0.151565,-0.020526,0.606394,0.78046,0.538581,0.0221216,-0.292508,0.0108341,-0.219876,0.496252,-0.301339,0.334801,-0.1675,-0.750064,-0.360804,-0.252271,1.00873,0.0593706,-0.124849,-1.07032,-0.312981,-0.413711,-0.0849933,-0.606069,1.36846,0.382207,0.41107,0.182002,0.416996,-1.44289,0.363806,0.0626268,0.266343,0.529328,0.409754,0.879581,0.356681,0.376102,-0.431064,0.0914081,0.495788,0.0376554,-0.242769,0.307693,0.744289,0.986117,-0.16602,0.745327,-0.164173,0.472183,1.17052,0.985888,-0.0319761,0.108915,-0.373644,0.180353,0.121321,0.00390663,-0.406605,0.721654,-0.529222,-0.180859,0.00126206,-0.417025,0.684338,0.917706,0.803564,0.163902,0.0857821,-0.184236,0.0209605,0.455916,-0.311053,0.226035,-1.1157,-0.727843,0.917018,-1.01216,-0.0864143,0.279327,0.473001,-0.560225,0.46837,-0.34535,-0.153847,0.148483,-0.450415,-0.636001,-0.0483575,-0.449427,0.362443,-0.14532,-0.187474,-0.440942,-0.867686,-0.432797,-0.962547,1.13182,0.8749,-0.0309905,0.358308,0.012987,-0.0614184
21485.8,0.934615,0.00989353,7,127,0,-21418.7,-0.0160505,-0.154712,0.631435,0.484647,-0.316226,0.246737,-1.08113,-0.720162,0.916467,-0.980719,-0.0643487,0.278881,0.498422,-0.544062,0.490262,-0.322052,-0.136024,0.162074,-0.434754,-0.623745,-0.0452985,-0.434579,0.361452,-0.116586,-0.151684,-0.425085,-0.841752,-0.426723,-0.955903,1.13358,0.902572,-0.0412888,0.38205,0.0323937,-0.0542508,0.120498,0.538807,0.364538,0.121451,-0.544798,0.60169,-0.00840865,0.368962,-0.353841,0.494942,0.218278,-0.175199,0.167286,-0.0369183,0.589712,0.812704,0.512275,0.0424877,-0.311757,-0.0175326,-0.222751,0.505964,-0.351538,0.313248,-0.157155,-0.704062,-0.378484,-0.198799,0.993013,0.0682402,-0.140418,-1.08676,-0.27448,-0.403794,-0.0788427,-0.576355,1.37208,0.374222,0.414791,0.170255,0.415585,-1.41698,0.377814,0.0629192,0.273238,0.519773,0.412167,0.895742,0.342858,0.381425,-0.428031,0.0837299,0.47558,0.0467218,-0.245791,0.311725,0.754001,0.953094,-0.184186,0.747936,-0.170258,0.456447,1.16256,0.992375,-0.0183774,0.110618,-0.383145,0.186203,0.124626,0.0113806,-0.415949,0.70253,-0.532551,-0.208104,0.0365022,-0.395288,0.662521,0.898743,0.765306,0.131934,0.0598052,-0.166054,0.0208257,0.468597,-0.332276,0.230687,-1.09718,-0.736213,0.900417,-0.99677,-0.0803992,0.26283,0.482372,-0.560112,0.474212,-0.338103,-0.152075,0.146023,-0.450805,-0.639796,-0.061349,-0.45063,0.345402,-0.132637,-0.167734,-0.441136,-0.857802,-0.442773,-0.971953,1.11753,0.886521,-0.0573393,0.365999,0.0163432,-0.0703013
21483,0.750877,0.00989353,7,127,0,-21419.3,-0.0345004,0.064258,0.640219,0.505619,-0.278913,0.262681,-1.08867,-0.675472,0.957214,-0.96666,-0.0339032,0.304206,0.515461,-0.525403,0.512814,-0.305575,-0.11548,0.175389,-0.410216,-0.597744,-0.0240381,-0.415939,0.402404,-0.0944832,-0.136649,-0.381127,-0.83091,-0.406951,-0.936123,1.16286,0.930352,-0.0122552,0.402221,0.0497669,-0.0288841,0.119134,0.498437,0.383075,0.0651085,-0.566079,0.619489,-0.0246333,0.351636,-0.348233,0.523255,0.211308,-0.160494,0.115909,-0.0307161,0.603623,0.770049,0.538389,0.0421679,-0.284312,0.00647242,-0.210726,0.49384,-0.310519,0.316879,-0.157442,-0.775866,-0.369745,-0.250651,1.0036,0.050484,-0.137177,-1.08478,-0.297466,-0.423753,-0.101913,-0.607329,1.35175,0.36962,0.427467,0.16911,0.406673,-1.45159,0.383926,0.0639782,0.238684,0.525824,0.410478,0.897468,0.350109,0.386019,-0.438953,0.0896286,0.469819,0.031396,-0.252631,0.283279,0.772382,0.970978,-0.186708,0.770902,-0.157953,0.457266,1.16648,0.967631,-0.0381989,0.0847335,-0.377673,0.180631,0.111444,0.00435742,-0.418768,0.713613,-0.538128,-0.181399,-0.000590015,-0.412951,0.679445,0.921828,0.788035,0.152429,0.0695191,-0.197976,0.0211515,0.471118,-0.313413,0.22818,-1.12317,-0.709972,0.922713,-1.00116,-0.0684036,0.269705,0.48096,-0.559903,0.478314,-0.340075,-0.149981,0.140888,-0.444716,-0.632244,-0.0585385,-0.450439,0.367904,-0.128984,-0.171149,-0.415628,-0.86541,-0.441451,-0.970623,1.12836,0.895852,-0.0467556,0.36772,0.0152665,-0.0633845
