# 0.107909, 0.0271759, 0.0170537, 0.0163175, 0.0163977, 0.0161905, 0.0164208, 0.0164388, 0.0162241, 0.016344, 0.0162962, 0.01634, 0.0163881, 0.0162613, 0.0163412, 0.0164009, 0.0162827, 0.0162339, 0.0164275, 0.0162613, 0.0162749, 0.0163171, 0.0164815, 0.0162665, 0.0164414, 0.0163539, 0.0162798, 0.0162971, 0.0162395, 0.016309, 0.0163777, 0.0163046, 0.0164346, 0.0163959, 0.0163713, 0.0447828, 0.00694505, 0.0422422, 0.0422075, 0.0423854, 0.0424205, 0.0423541, 0.0424929, 0.0424652, 0.0424907, 0.0422046, 0.0423431, 0.0425279, 0.0425537, 0.0423449, 0.042425, 0.0424185, 0.0423142, 0.0424521, 0.042405, 0.0423935, 0.0424724, 0.0421656, 0.0426224, 0.0422478, 0.0425115, 0.0423541, 0.042416, 0.0422602, 0.0424592, 0.0424543, 0.0425551, 0.042299, 0.0424767, 0.0423333, 0.0426577, 0.0424591, 0.0424946, 0.0421966, 0.0422854, 0.042419, 0.0423063, 0.0422794, 0.0422517, 0.0423476, 0.0420869, 0.0420994, 0.0425452, 0.0424149, 0.0424179, 0.0422099, 0.0425359, 0.0426365, 0.042394, 0.0423901, 0.0424033, 0.0423072, 0.042309, 0.0425102, 0.0423133, 0.0425054, 0.0425497, 0.0423368, 0.0424863, 0.0423652, 0.0427007, 0.0425909, 0.0422449, 0.042078, 0.0422893, 0.0424242, 0.042183, 0.0424272, 0.0424348, 0.042378, 0.0421515, 0.042179, 0.0424479, 0.0425691, 0.0420268, 0.0422014, 0.0425568, 8.9009e-05
21494,0.998532,0.00365778,6,63,0,-21440.5,-0.271569,0.207919,0.519437,0.762511,-0.0112508,0.517912,-0.803429,-0.437146,1.21972,-0.695457,0.209088,0.569424,0.770843,-0.260515,0.765751,-0.0429135,0.139476,0.445625,-0.155616,-0.341014,0.241972,-0.156153,0.648041,0.164449,0.116991,-0.146501,-0.559347,-0.145499,-0.678051,1.42023,1.17482,0.245805,0.664094,0.304408,0.234727,0.145368,0.464081,0.343163,0.0729526,-0.566379,0.590807,-0.0405316,0.327979,-0.377048,0.48458,0.177611,-0.177814,0.126369,-0.0577963,0.578995,0.782445,0.475047,0.00712003,-0.307007,-0.0459982,-0.229667,0.473136,-0.364323,0.278025,-0.186504,-0.755273,-0.40323,-0.237322,0.974894,0.0395127,-0.16686,-1.10919,-0.304006,-0.436074,-0.107408,-0.605524,1.33238,0.331998,0.406602,0.160474,0.394595,-1.4683,0.363185,0.0546621,0.241813,0.494699,0.39957,0.870547,0.328895,0.359284,-0.441918,0.0619435,0.455962,0.0299959,-0.266759,0.278105,0.723564,0.926056,-0.200736,0.745717,-0.205874,0.446139,1.13695,0.94972,-0.0493509,0.098383,-0.421346,0.157517,0.10924,-0.0156402,-0.442919,0.689087,-0.546839,-0.229446,0.0042856,-0.445734,0.657977,0.906789,0.755171,0.116274,0.0304708,-0.209833,0.0212175,0.490942,-0.28282,0.246343,-1.075,-0.708715,0.948153,-0.967026,-0.062481,0.297854,0.499274,-0.532084,0.494182,-0.314483,-0.132093,0.174056,-0.427185,-0.612583,-0.0295975,-0.427722,0.376472,-0.10712,-0.154578,-0.41807,-0.830916,-0.417068,-0.94962,1.14866,0.903254,-0.0257646,0.392525,0.0328385,-0.0368423
21477.5,0.971266,0.00365778,6,63,0,-21420.7,-0.275283,0.204651,0.530369,0.772449,-0.0264053,0.540388,-0.805854,-0.443259,1.21338,-0.717911,0.209717,0.560752,0.763411,-0.270546,0.764529,-0.0558647,0.154988,0.446933,-0.16532,-0.33618,0.242758,-0.14362,0.648092,0.153939,0.128886,-0.144936,-0.557111,-0.142475,-0.670897,1.42915,1.17934,0.252,0.653057,0.313968,0.229347,0.135544,0.46053,0.356949,0.0843562,-0.588546,0.594041,-0.0413154,0.332351,-0.368071,0.48861,0.190673,-0.18332,0.130011,-0.0441538,0.596635,0.775789,0.52298,0.0440272,-0.32363,-0.0367322,-0.227871,0.494251,-0.346606,0.299323,-0.146155,-0.744762,-0.387482,-0.256984,0.975622,0.0425786,-0.146873,-1.10893,-0.304469,-0.434356,-0.0955541,-0.612039,1.32878,0.344944,0.3908,0.152011,0.389329,-1.47175,0.361329,0.0256559,0.245971,0.509073,0.400433,0.872878,0.343209,0.377176,-0.438893,0.0760755,0.462852,0.0344727,-0.287372,0.27733,0.754202,0.956386,-0.235529,0.745954,-0.185785,0.42317,1.14431,0.954716,-0.0547691,0.081432,-0.400678,0.174888,0.0927364,-0.0469082,-0.419416,0.670956,-0.566798,-0.212483,-0.00957914,-0.411429,0.651337,0.905796,0.749985,0.119644,0.0432861,-0.200966,0.0211816,0.497166,-0.301689,0.265104,-1.08114,-0.718543,0.938098,-0.993194,-0.0655664,0.285469,0.488128,-0.545829,0.489246,-0.331148,-0.120295,0.17165,-0.440604,-0.611463,-0.0325248,-0.418903,0.372809,-0.121344,-0.146397,-0.420219,-0.832394,-0.417758,-0.94618,1.15387,0.904057,-0.0232837,0.377773,0.0386852,-0.0459366
21486.5,0.991495,0.00365778,6,63,0,-21419,-0.272517,0.209479,0.533853,0.745418,-0.031648,0.525043,-0.811363,-0.44231,1.21587,-0.719919,0.215739,0.553686,0.77007,-0.257226,0.773026,-0.0444466,0.140579,0.437986,-0.139409,-0.336009,0.243461,-0.144499,0.65495,0.168206,0.114787,-0.143706,-0.569212,-0.146391,-0.670439,1.42858,1.1738,0.249377,0.65263,0.305936,0.231405,0.11979,0.458337,0.375715,0.0789431,-0.58958,0.591702,-0.0351076,0.323279,-0.372702,0.495246,0.212903,-0.184975,0.124966,-0.0548816,0.580774,0.788134,0.496846,0.00364549,-0.312411,-0.0256973,-0.246728,0.474395,-0.350489,0.289013,-0.189898,-0.76494,-0.385024,-0.234026,1.00115,0.0482824,-0.173911,-1.12137,-0.308406,-0.431939,-0.106428,-0.624764,1.33725,0.345188,0.406894,0.161485,0.392386,-1.45139,0.371623,0.0539987,0.256505,0.492277,0.382707,0.87462,0.310675,0.36348,-0.466763,0.0702212,0.446027,0.0220075,-0.244049,0.267898,0.745876,0.953389,-0.205167,0.744488,-0.170956,0.437541,1.14346,0.953228,-0.042532,0.0766038,-0.398032,0.17299,0.0876923,-0.00066213,-0.424072,0.683408,-0.577456,-0.205929,-0.00064858,-0.431867,0.640973,0.891439,0.728305,0.137494,0.0359295,-0.215657,0.0212069,0.472902,-0.304165,0.252526,-1.08388,-0.714827,0.943358,-0.992436,-0.0567782,0.281169,0.497553,-0.529743,0.500509,-0.316963,-0.131938,0.165469,-0.411926,-0.608526,-0.0290561,-0.417016,0.382433,-0.104311,-0.15773,-0.416222,-0.841729,-0.418907,-0.942956,1.15606,0.901282,-0.0231396,0.380113,0.0334197,-0.0411121
21490,0.999836,0.00365778,6,63,0,-21435.2,-0.274574,0.188057,0.53903,0.766619,-0.0233056,0.524121,-0.817364,-0.427241,1.2114,-0.697872,0.207603,0.581389,0.774007,-0.270576,0.761469,-0.0559894,0.141208,0.446019,-0.167314,-0.349388,0.236511,-0.15827,0.648056,0.144317,0.121722,-0.144885,-0.568105,-0.144772,-0.687332,1.4124,1.18589,0.252531,0.659319,0.312443,0.229521,0.145032,0.463988,0.337173,0.077697,-0.567018,0.589564,-0.0371716,0.361181,-0.370656,0.496421,0.183245,-0.187928,0.118498,-0.0512218,0.567318,0.760524,0.514417,0.0404749,-0.311871,-0.0168114,-0.228893,0.489372,-0.348884,0.305647,-0.167537,-0.754908,-0.398104,-0.251277,0.951243,0.0313986,-0.139799,-1.10927,-0.302821,-0.427536,-0.115624,-0.591999,1.34838,0.361487,0.394292,0.139107,0.387389,-1.45913,0.349448,0.0349763,0.217335,0.51294,0.403361,0.881998,0.343623,0.366994,-0.439968,0.0651361,0.458223,0.0196596,-0.290306,0.294611,0.747054,0.937551,-0.202047,0.728431,-0.196774,0.440159,1.14301,0.966676,-0.0491802,0.080304,-0.395972,0.149697,0.117974,-0.0206869,-0.445147,0.686057,-0.534261,-0.221404,-0.00603983,-0.417745,0.653503,0.90648,0.786689,0.115801,0.0514106,-0.190211,0.021156,0.492045,-0.29788,0.249547,-1.09194,-0.701815,0.936829,-0.972446,-0.0669711,0.306815,0.499433,-0.54515,0.486895,-0.330564,-0.133366,0.171445,-0.441888,-0.623963,-0.0380632,-0.432844,0.373482,-0.130257,-0.152852,-0.419459,-0.842679,-0.419346,-0.961906,1.13783,0.911318,-0.022043,0.384744,0.0378692,-0.045053
21477,0.990885,0.00365778,6,63,0,-21430.1,-0.272529,0.190617,0.549588,0.752868,-0.033793,0.526384,-0.813472,-0.436256,1.19893,-0.70378,0.203213,0.549045,0.773642,-0.267128,0.771318,-0.050525,0.135282,0.433468,-0.154558,-0.330639,0.243574,-0.145791,0.662525,0.156485,0.117666,-0.142604,-0.576919,-0.139589,-0.689667,1.42913,1.18474,0.251083,0.657021,0.306809,0.233065,0.145807,0.460044,0.366997,0.0783745,-0.571969,0.598974,-0.0537945,0.328857,-0.362494,0.496835,0.197416,-0.174811,0.126164,-0.0435546,0.563476,0.779701,0.490911,0.00841739,-0.314602,-0.0440157,-0.238303,0.474813,-0.357397,0.291807,-0.193913,-0.773406,-0.390763,-0.2374,0.989478,0.0373152,-0.177166,-1.1097,-0.309087,-0.4305,-0.110426,-0.631081,1.34215,0.342489,0.414562,0.171551,0.395021,-1.47964,0.347362,0.0387929,0.246716,0.494758,0.385752,0.882984,0.311147,0.362762,-0.472219,0.0810721,0.463664,0.0175147,-0.244879,0.262179,0.76412,0.951742,-0.213126,0.754218,-0.175288,0.461681,1.14937,0.956195,-0.0276283,0.0852557,-0.396597,0.178672,0.0903142,-0.0048951,-0.435562,0.696948,-0.567552,-0.211146,-0.0011765,-0.416333,0.63596,0.870249,0.736895,0.133842,0.0299836,-0.210727,0.0211404,0.480339,-0.306322,0.253855,-1.086,-0.708785,0.926399,-0.976309,-0.0693159,0.276516,0.501113,-0.539657,0.498789,-0.323054,-0.137247,0.160939,-0.427087,-0.603168,-0.0289548,-0.41832,0.389996,-0.116044,-0.154863,-0.415133,-0.849448,-0.412118,-0.962196,1.1566,0.912211,-0.0214463,0.384492,0.0342797,-0.0394643
21478.5,0.911358,0.00365778,6,63,0,-21421.6,-0.272785,0.174415,0.546891,0.753892,-0.0216186,0.527751,-0.814959,-0.426372,1.22398,-0.715118,0.217507,0.584493,0.773252,-0.265025,0.75858,-0.0462399,0.141379,0.437317,-0.153188,-0.346047,0.239958,-0.169037,0.650076,0.16456,0.126956,-0.151106,-0.560308,-0.1405,-0.668842,1.40316,1.17683,0.248192,0.648556,0.313217,0.233978,0.135774,0.461038,0.335177,0.0771082,-0.584477,0.5915,-0.0195189,0.356681,-0.393609,0.499121,0.194682,-0.194509,0.11318,-0.0500521,0.583112,0.784913,0.520485,0.0341639,-0.315305,-0.0244509,-0.242299,0.485248,-0.348144,0.286881,-0.152271,-0.762822,-0.397866,-0.244258,0.973651,0.0443537,-0.133787,-1.11762,-0.303571,-0.433362,-0.104279,-0.595736,1.34314,0.350126,0.392369,0.131032,0.392738,-1.4758,0.36578,0.0558387,0.225932,0.507014,0.397437,0.879032,0.341843,0.363179,-0.425487,0.0570628,0.441328,0.0110311,-0.282714,0.280905,0.725508,0.952781,-0.192816,0.730052,-0.19168,0.422615,1.13503,0.959992,-0.0578074,0.0765035,-0.396936,0.154177,0.101654,-0.029977,-0.426961,0.679051,-0.550057,-0.227919,0.00560049,-0.397049,0.658544,0.905572,0.767225,0.109281,0.0595329,-0.189881,0.0211635,0.481107,-0.294403,0.254966,-1.08774,-0.699156,0.951193,-0.987903,-0.0552775,0.311709,0.500467,-0.53781,0.485795,-0.319025,-0.131406,0.164532,-0.425973,-0.618832,-0.0328271,-0.441822,0.377291,-0.108225,-0.145829,-0.423891,-0.833093,-0.413285,-0.941626,1.13037,0.904041,-0.0245925,0.375772,0.0404321,-0.0388063
21482.6,0.996671,0.00365778,6,63,0,-21418.1,-0.27878,0.174119,0.550418,0.759093,-0.0319943,0.519623,-0.811434,-0.436247,1.2144,-0.713384,0.224075,0.566335,0.7762,-0.264528,0.777603,-0.041337,0.145048,0.452821,-0.144393,-0.335538,0.244025,-0.154262,0.662658,0.155838,0.115848,-0.143398,-0.565577,-0.139435,-0.679566,1.41656,1.19322,0.261489,0.661483,0.317567,0.252637,0.151238,0.463812,0.353077,0.0640498,-0.57384,0.598935,-0.0415267,0.329631,-0.353421,0.481663,0.204952,-0.185269,0.146816,-0.0634594,0.571191,0.786468,0.514048,0.0155842,-0.313821,-0.0272245,-0.238732,0.492393,-0.349497,0.313974,-0.199555,-0.755748,-0.369442,-0.242246,0.96769,0.0343241,-0.181049,-1.10619,-0.316386,-0.436656,-0.121624,-0.61998,1.34419,0.340964,0.405703,0.167254,0.389011,-1.43931,0.359435,0.0293299,0.239143,0.489189,0.380678,0.871474,0.327592,0.372987,-0.462528,0.0926277,0.458681,0.0258395,-0.261873,0.28361,0.747366,0.946319,-0.207214,0.752252,-0.187642,0.438019,1.16468,0.970068,-0.036598,0.0861249,-0.39163,0.17295,0.114041,0.00735536,-0.445969,0.673675,-0.559597,-0.207159,-0.0248814,-0.449912,0.662133,0.888232,0.748222,0.110949,0.0451046,-0.201423,0.0211918,0.480314,-0.310774,0.240844,-1.09021,-0.715026,0.935616,-0.992163,-0.0547044,0.287555,0.497421,-0.543308,0.498823,-0.320116,-0.133732,0.174042,-0.423173,-0.614317,-0.0347547,-0.433041,0.383878,-0.122941,-0.162931,-0.422177,-0.844356,-0.418215,-0.958346,1.13778,0.91444,-0.0172906,0.382703,0.0387875,-0.026142
21479.1,0.910737,0.00365778,6,63,0,-21410.1,-0.280126,0.163864,0.553667,0.756502,-0.0225769,0.525845,-0.80794,-0.42554,1.20361,-0.691629,0.216136,0.573093,0.775034,-0.251835,0.779568,-0.04894,0.156118,0.446506,-0.143398,-0.331509,0.249283,-0.150014,0.653853,0.153845,0.13443,-0.137292,-0.581633,-0.126809,-0.674817,1.4265,1.18555,0.256056,0.646158,0.313327,0.235494,0.136881,0.467645,0.339799,0.0890179,-0.568086,0.571737,-0.0533858,0.338397,-0.371528,0.498295,0.204267,-0.176534,0.111802,-0.0368933,0.556779,0.787458,0.497894,0.0126438,-0.289397,-0.0190085,-0.236983,0.463956,-0.347985,0.287221,-0.182688,-0.745094,-0.408744,-0.245225,0.945073,0.0380339,-0.156343,-1.09785,-0.307119,-0.401535,-0.105037,-0.6062,1.33877,0.357255,0.403873,0.154385,0.411198,-1.44259,0.353365,0.027702,0.228541,0.486581,0.386274,0.88272,0.329761,0.359016,-0.446981,0.0654397,0.461695,0.0228911,-0.25181,0.270627,0.743485,0.952063,-0.18883,0.741009,-0.188599,0.4348,1.1362,0.951038,-0.0477663,0.0783217,-0.411759,0.157965,0.0790154,-0.00585115,-0.44856,0.715434,-0.561992,-0.207697,-0.00400036,-0.418407,0.658157,0.894305,0.76312,0.135175,0.0473028,-0.209825,0.0211511,0.476376,-0.302703,0.245719,-1.08807,-0.705666,0.923481,-0.971755,-0.0639897,0.292967,0.494908,-0.531961,0.499442,-0.329066,-0.124008,0.16638,-0.423524,-0.611635,-0.0308432,-0.43014,0.373727,-0.126281,-0.145696,-0.417418,-0.861759,-0.406935,-0.954943,1.14637,0.905426,-0.0240698,0.366032,0.0332013,-0.0446316
21486.8,0.989089,0.00365778,6,63,0,-21412,-0.282975,0.155027,0.558333,0.760211,-0.0233427,0.540042,-0.814129,-0.417029,1.22131,-0.704616,0.218948,0.575143,0.784129,-0.259285,0.766655,-0.0456442,0.149639,0.460192,-0.157932,-0.327223,0.255337,-0.149892,0.656038,0.162454,0.118465,-0.135112,-0.56827,-0.147824,-0.657882,1.42479,1.18237,0.26257,0.660581,0.321538,0.246752,0.154391,0.471537,0.365325,0.0807354,-0.567571,0.619368,-0.032409,0.338587,-0.358689,0.494946,0.205729,-0.187392,0.167195,-0.0666388,0.57893,0.773686,0.506965,0.0304965,-0.329626,-0.0106629,-0.231159,0.482311,-0.334543,0.290998,-0.179512,-0.762839,-0.39659,-0.24689,0.989132,0.0517434,-0.171947,-1.09411,-0.287309,-0.442361,-0.103728,-0.62444,1.32907,0.356898,0.417693,0.162312,0.40416,-1.44394,0.359657,0.0432174,0.230954,0.506986,0.40194,0.90164,0.322581,0.362135,-0.440928,0.0596889,0.447221,0.0301112,-0.273534,0.282749,0.721974,0.943248,-0.231695,0.744838,-0.178605,0.442551,1.14511,0.949903,-0.0318362,0.0872661,-0.391211,0.160849,0.112526,-0.00426926,-0.439975,0.695653,-0.550642,-0.201235,-0.0106856,-0.422774,0.661764,0.907849,0.758276,0.147961,0.0535717,-0.196963,0.0211571,0.477237,-0.306317,0.257068,-1.0971,-0.700003,0.938332,-0.98759,-0.0640271,0.292168,0.501154,-0.54226,0.48368,-0.328619,-0.133335,0.177218,-0.440906,-0.610198,-0.0276378,-0.432867,0.373064,-0.120521,-0.164509,-0.418087,-0.851245,-0.430799,-0.940857,1.14182,0.899392,-0.0204048,0.377606,0.038563,-0.0362222
21488.8,0.922801,0.00365778,6,63,0,-21427.6,-0.281301,0.128852,0.561756,0.766705,-0.0248923,0.521054,-0.808687,-0.437079,1.2174,-0.702434,0.210189,0.565141,0.77374,-0.256956,0.775731,-0.0362347,0.141129,0.433161,-0.136377,-0.346032,0.240308,-0.14393,0.658104,0.164179,0.130855,-0.145827,-0.558791,-0.128721,-0.685384,1.41029,1.18841,0.246957,0.662968,0.316334,0.227649,0.205626,0.469992,0.350097,0.0699008,-0.569547,0.575642,-0.0300753,0.357965,-0.372828,0.487392,0.192549,-0.171985,0.086039,-0.0342063,0.584475,0.778419,0.513165,0.026875,-0.297297,-0.0248062,-0.232733,0.480193,-0.351876,0.312073,-0.167224,-0.747514,-0.390665,-0.229986,0.977752,0.0429926,-0.143631,-1.11788,-0.314816,-0.415737,-0.110191,-0.59203,1.3604,0.359057,0.389447,0.150812,0.395759,-1.47068,0.360958,0.0511163,0.251861,0.507629,0.393117,0.866987,0.341411,0.374016,-0.456593,0.0824552,0.468578,0.0171179,-0.262664,0.283989,0.771596,0.947259,-0.175843,0.742249,-0.18087,0.438027,1.15015,0.97374,-0.0531068,0.0764392,-0.393672,0.169175,0.102166,-0.00727838,-0.418588,0.694641,-0.551827,-0.217549,0.016418,-0.415081,0.650084,0.886552,0.767429,0.105117,0.0523874,-0.196181,0.0211601,0.485404,-0.306194,0.239752,-1.08999,-0.71838,0.936101,-0.983735,-0.0711123,0.283839,0.492439,-0.538258,0.49443,-0.317536,-0.140172,0.15186,-0.417678,-0.627334,-0.0409935,-0.425232,0.376802,-0.117123,-0.150446,-0.427129,-0.840092,-0.410022,-0.966686,1.12899,0.90711,-0.0343444,0.381667,0.0350324,-0.0536523
21489.6,0.992521,0.00365778,6,63,0,-21439.2,-0.282301,0.123931,0.555951,0.748072,-0.0246578,0.536915,-0.810545,-0.424098,1.2141,-0.70602,0.210561,0.574532,0.774431,-0.261342,0.759207,-0.0468574,0.145706,0.441251,-0.146101,-0.325379,0.245497,-0.15092,0.652477,0.156741,0.128741,-0.14075,-0.570474,-0.14351,-0.681796,1.40818,1.17398,0.259292,0.668331,0.321398,0.246178,0.214014,0.469453,0.353116,0.0787058,-0.570829,0.609315,-0.0270496,0.332087,-0.363029,0.487631,0.20131,-0.172939,0.150941,-0.046978,0.589425,0.769228,0.525813,0.0233705,-0.31066,-0.00487685,-0.234088,0.49436,-0.331448,0.292644,-0.187153,-0.751942,-0.36373,-0.227027,0.981358,0.0379229,-0.153964,-1.10014,-0.318245,-0.430637,-0.0987818,-0.60665,1.3329,0.357886,0.413617,0.143444,0.402518,-1.47602,0.37643,0.0472884,0.242122,0.520513,0.413881,0.889517,0.317531,0.36019,-0.442012,0.0713799,0.454516,0.0250743,-0.256217,0.263124,0.745012,0.941132,-0.212398,0.754013,-0.176039,0.444684,1.14702,0.936642,-0.0309931,0.0917765,-0.375691,0.179122,0.116174,-0.023124,-0.443232,0.692112,-0.555429,-0.209554,0.00700802,-0.432647,0.661305,0.88345,0.753376,0.142005,0.0556254,-0.179919,0.0211802,0.465771,-0.306959,0.254614,-1.09285,-0.706399,0.931797,-0.988321,-0.07174,0.292231,0.49213,-0.543642,0.476907,-0.329158,-0.136595,0.15895,-0.428402,-0.60768,-0.036804,-0.433221,0.370176,-0.12556,-0.15356,-0.423051,-0.852775,-0.42581,-0.964097,1.12588,0.891683,-0.0230088,0.38603,0.0390971,-0.0361225
21483.2,0.928863,0.00365778,6,63,0,-21425.4,-0.281555,0.105098,0.553949,0.751757,-0.0231139,0.530425,-0.828043,-0.428462,1.21199,-0.699258,0.196477,0.577232,0.770428,-0.267064,0.75913,-0.0524963,0.146156,0.452884,-0.147887,-0.336172,0.24623,-0.148557,0.644483,0.152962,0.125731,-0.144228,-0.571552,-0.143904,-0.683374,1.4248,1.17333,0.254215,0.669814,0.318105,0.232133,0.217112,0.467046,0.366042,0.0765096,-0.566834,0.61217,-0.0281927,0.353974,-0.367767,0.490859,0.213314,-0.181338,0.131431,-0.0585491,0.605605,0.759638,0.511884,0.00871327,-0.310511,-0.00644147,-0.235212,0.469362,-0.325203,0.304987,-0.173423,-0.757294,-0.380921,-0.235503,1.00219,0.0637634,-0.14814,-1.10944,-0.313177,-0.402754,-0.0786111,-0.603394,1.34372,0.369765,0.423543,0.141247,0.396079,-1.4593,0.346214,0.0484405,0.248427,0.515846,0.40566,0.880923,0.318142,0.364617,-0.466217,0.0692067,0.453066,0.0231225,-0.271845,0.293631,0.762161,0.959285,-0.191808,0.730711,-0.16655,0.448101,1.14285,0.964499,-0.0313585,0.0964326,-0.398287,0.171897,0.117616,-0.0118423,-0.434954,0.681489,-0.538073,-0.223936,-0.00924822,-0.407724,0.662597,0.883981,0.754362,0.146182,0.0513733,-0.194949,0.0211876,0.470202,-0.304669,0.24887,-1.1096,-0.710017,0.930433,-0.980813,-0.0850776,0.295677,0.488874,-0.548619,0.477575,-0.334051,-0.135399,0.171329,-0.429441,-0.617727,-0.0353245,-0.430112,0.362929,-0.128592,-0.155824,-0.425782,-0.853107,-0.425458,-0.964928,1.14325,0.891777,-0.0273399,0.38826,0.0365508,-0.0494215
21486,0.946524,0.00365778,6,63,0,-21427.8,-0.280101,0.131733,0.524605,0.763721,-0.036964,0.51529,-0.808263,-0.434074,1.20983,-0.715902,0.221236,0.556107,0.779876,-0.267323,0.769933,-0.0433047,0.141392,0.426571,-0.160145,-0.348448,0.234477,-0.163585,0.654686,0.155199,0.10946,-0.145092,-0.567329,-0.145673,-0.673705,1.41044,1.18481,0.248715,0.642167,0.292325,0.229163,0.204932,0.45909,0.353356,0.0800725,-0.559374,0.584331,-0.0241726,0.337726,-0.352154,0.502584,0.193605,-0.174245,0.128615,-0.0449113,0.577902,0.804586,0.513221,0.0490741,-0.299178,-0.0181943,-0.218903,0.499323,-0.345849,0.303209,-0.16967,-0.744445,-0.38432,-0.239569,0.969533,0.0497063,-0.152536,-1.09077,-0.289156,-0.449548,-0.111777,-0.595988,1.35417,0.350975,0.396873,0.168616,0.404258,-1.43174,0.387097,0.0596192,0.233958,0.500537,0.387121,0.897432,0.354151,0.374197,-0.436739,0.0829031,0.457708,0.0317969,-0.24033,0.279274,0.744836,0.944675,-0.205152,0.769951,-0.193294,0.444128,1.16047,0.96708,-0.0489442,0.0722177,-0.386328,0.173067,0.102408,-0.00250142,-0.423943,0.708534,-0.552688,-0.189445,0.0155338,-0.419515,0.657036,0.912348,0.774188,0.110968,0.0693673,-0.19609,0.0211768,0.483619,-0.317065,0.235189,-1.08836,-0.714176,0.929731,-0.996004,-0.0588648,0.276006,0.499775,-0.547424,0.489831,-0.323406,-0.138709,0.14647,-0.440246,-0.628549,-0.0456241,-0.443687,0.374585,-0.124902,-0.170641,-0.425193,-0.84743,-0.425774,-0.953807,1.13033,0.904704,-0.0313865,0.362066,0.0122239,-0.0509386
21492.5,0.999356,0.00365778,6,63,0,-21428.4,-0.276973,0.141692,0.530258,0.756952,-0.0216893,0.522645,-0.821098,-0.444032,1.2161,-0.721471,0.20067,0.566767,0.760883,-0.270916,0.73798,-0.0556451,0.14111,0.449286,-0.156422,-0.342765,0.240666,-0.157684,0.631301,0.147372,0.123352,-0.152279,-0.578429,-0.152796,-0.679445,1.41101,1.16188,0.246593,0.663025,0.307153,0.225959,0.187658,0.456707,0.36948,0.0995853,-0.56004,0.603774,-0.0352529,0.363498,-0.354749,0.507452,0.213837,-0.198237,0.142525,-0.0506565,0.588037,0.762274,0.509062,0.0217082,-0.321076,-0.0171674,-0.227513,0.482164,-0.330955,0.306294,-0.164543,-0.744473,-0.382969,-0.226549,0.999825,0.0453076,-0.147055,-1.10922,-0.294481,-0.41428,-0.0961954,-0.617094,1.34266,0.370832,0.419706,0.167918,0.388065,-1.44951,0.349136,0.0355092,0.247597,0.517817,0.40618,0.872462,0.333867,0.381732,-0.440883,0.077416,0.457763,0.0306317,-0.263145,0.29449,0.746819,0.948922,-0.19265,0.735639,-0.155857,0.438781,1.14284,0.987578,-0.0291253,0.0933311,-0.389499,0.174215,0.109731,0.0102178,-0.415055,0.687127,-0.528915,-0.221056,0.00827711,-0.41285,0.659866,0.897737,0.77411,0.140629,0.0543412,-0.200767,0.021147,0.47998,-0.298662,0.245672,-1.09807,-0.721004,0.939129,-0.998444,-0.0763031,0.289794,0.48391,-0.547889,0.461008,-0.332618,-0.135863,0.172313,-0.433395,-0.619738,-0.0363064,-0.434657,0.354328,-0.1296,-0.15362,-0.429252,-0.855402,-0.429768,-0.956418,1.13404,0.884911,-0.0303802,0.386053,0.0301799,-0.0510141
21488.7,0.894022,0.00365778,6,63,0,-21430.5,-0.279235,0.147614,0.529196,0.756293,-0.0241959,0.519156,-0.824514,-0.449174,1.20892,-0.723607,0.20103,0.553343,0.754953,-0.2705,0.742327,-0.0489237,0.139456,0.444845,-0.156353,-0.338788,0.241455,-0.155619,0.634181,0.146928,0.122422,-0.149619,-0.577316,-0.147822,-0.681332,1.41064,1.169,0.239958,0.654846,0.301607,0.22817,0.187432,0.457746,0.363524,0.101585,-0.554843,0.609005,-0.0436251,0.366281,-0.347679,0.503796,0.212328,-0.198537,0.136015,-0.0479989,0.592832,0.763456,0.517222,0.00732833,-0.308366,-0.0146421,-0.226712,0.474286,-0.333632,0.315266,-0.161824,-0.749267,-0.388857,-0.226216,1.00546,0.046307,-0.14998,-1.10568,-0.286689,-0.414876,-0.0963162,-0.619734,1.3447,0.371656,0.409074,0.170873,0.390323,-1.44972,0.353195,0.0404702,0.242713,0.517873,0.407634,0.867084,0.346469,0.383936,-0.442976,0.0808836,0.452385,0.0358174,-0.26833,0.294477,0.754653,0.942027,-0.187901,0.741569,-0.1684,0.447784,1.14715,0.986453,-0.0330173,0.0997345,-0.393,0.170831,0.104188,0.0115106,-0.407294,0.684394,-0.529962,-0.219183,0.0123977,-0.407062,0.656777,0.890804,0.777758,0.142796,0.0594999,-0.197686,0.0211404,0.477057,-0.303431,0.23992,-1.10375,-0.728409,0.929682,-1.00284,-0.0782049,0.274107,0.475718,-0.549736,0.463092,-0.328159,-0.13978,0.16561,-0.435588,-0.618023,-0.0377803,-0.434854,0.354946,-0.132307,-0.156813,-0.428855,-0.856551,-0.427058,-0.960567,1.1314,0.88976,-0.0392769,0.37561,0.0223716,-0.0510656
