# 0.147558, 0.102459, 0.0890595, 0.113047, 0.0197102, 0.00960475, 0.16151, 0.63398, 0.570155, 0.450372, 0.504648, 0.632093, 0.539317, 0.69265, 0.663015, 0.469916, 0.498815, 0.650573, 0.511229, 0.521155, 0.40383, 0.485174, 0.465113, 0.417143, 0.562237, 0.478296, 0.478233, 0.494474, 0.43757, 0.46199, 0.562769, 0.882486, 0.623733, 0.671332, 0.745889, 0.687857, 0.439512, 0.516392, 0.457742, 0.497198, 0.0178551, 0.020765, 0.0201534, 0.0193491, 0.0198507, 0.020173, 0.0157374, 0.0183886, 0.0211551, 0.0201345, 0.0162599, 0.0172846, 0.0187041, 0.0175172, 0.0190362, 0.0185511, 0.0163752, 0.0233177, 0.0198161, 0.0218611, 0.0182352, 0.0234661, 0.0231498, 0.0217257, 0.019984, 0.0213046, 0.0179278, 0.0242394, 0.0215339, 0.0185758, 0.0217854, 0.0200541, 0.725601
-54.2132,0.999113,0.0986047,6,63,0,86.4624,-0.0158675,0.562039,0.129669,-0.30218,-0.177403,0.0991362,-0.967432,0.182977,0.744871,-0.447962,-0.167203,-1.14643,1.50827,3.03833,0.131443,0.686653,-0.324382,0.156425,1.16098,-0.567092,-0.248502,-0.254407,0.414722,-0.537926,0.730515,-1.64877,0.423765,-0.579691,1.64407,-1.22005,-0.377127,0.700181,-0.070423,1.08835,1.92622,-0.952198,2.04607,-0.731205,0.854384,2.15931,0.73072,-0.529073,0.129064,-1.26855,-0.353808,0.650004,-0.823892,0.149218,0.187201,0.086872,-0.367771,0.6106,-0.72375,-0.684175,-0.41835,-1.04628,-1.77339,-0.698865,-0.897416,-0.152075,-0.580977,-0.699141,-1.78354,-2.2606,-1.88323,-2.06005,0.0143868,-0.213551,-1.07112,-0.667101,-1.10278,-1.13978,0.726833,0.295195,-0.120623,-0.161801,-0.400244,0.467806,0.252805,0.0183212,0.211747,-0.0522715,-0.307085,0.160248,0.0159828,-0.655143,-0.649281,-0.76463,-0.75384,-0.851722,-0.74673,-0.512021,-0.649891,-0.328246,-0.957675,-1.34795,-1.13143,-1.53585,-0.99971,-0.939307,-1.18905,-0.772145,-1.29385,-0.878247,-0.876186,-0.831138,-1.0494,-0.998027,-1.1772,-0.691454,-0.411488,-0.943381,-0.841791,-1.02679,-0.93881,-0.755,-1.0712,-1.0129,-1.01398,-0.891548,-1.06586,-0.833765,-1.26912,-0.889893,-1.0735,-0.666607,-1.19067,-1.03644,-0.839316,-0.980318,-0.76829,-0.614978,-1.14166,-0.593049,-1.10123,-0.8111,-0.572328
-45.7904,0.954907,0.0986047,6,63,0,85.788,0.190251,0.304353,-0.175158,-0.24103,-0.184351,0.146952,-1.16255,0.151511,-0.476051,-0.567529,1.30926,-1.54363,0.0756872,0.66829,0.108422,-0.676926,1.82993,0.0500192,0.883884,1.50068,-0.613514,0.601184,-0.217384,0.0734804,-0.366993,0.692464,0.100405,1.01133,1.56362,-0.14255,-0.609233,-0.657684,-1.30138,0.66378,2.65225,-0.0388593,-1.94311,0.980943,0.0416954,0.00433032,0.773171,-0.435613,0.292622,-1.3252,-0.370137,0.400226,-0.854703,-0.00919635,0.243711,0.245193,-0.474602,0.787987,-0.822486,-0.706602,-0.490755,-0.951365,-1.68948,-0.669323,-0.873898,-0.11078,-0.733965,-0.737091,-1.66332,-2.13656,-1.73777,-2.05193,0.115117,-0.167369,-0.9787,-0.553332,-1.11635,-1.05666,0.709496,-0.00538435,-0.224539,-0.0802943,-0.574126,0.112426,-0.443939,-0.0879093,-0.155398,0.1423,-0.527525,-0.0626249,0.297358,-0.899028,-0.663841,-1.12283,-0.798539,-1.29604,-0.53008,-0.726028,-0.584415,-0.545394,-0.913388,-1.25491,-1.28603,-1.65728,-0.847003,-0.730141,-0.806157,-1.23153,-0.846499,-0.814481,-1.02219,-1.23467,-1.24853,-0.964179,-1.39642,-1.15108,-1.06129,-1.14612,-1.26511,-0.885291,-1.15497,-1.02863,-0.935176,-1.2555,-1.07146,-1.19548,-1.15141,-1.21815,-1.05763,-1.14733,-1.00932,-0.925641,-1.18414,-1.25485,-1.26219,-1.35972,-1.06198,-0.760701,-1.16843,-1.45695,-1.01392,-1.15623,-1.16189
-38.6911,0.986376,0.0986047,5,63,0,75.9743,-0.431648,0.317,-0.253646,-0.961111,-0.0895337,0.117232,-0.213605,0.339005,1.15024,-1.37718,1.29352,-2.44012,-1.73766,1.32308,-0.729568,-0.176608,-0.224238,0.0590241,-1.07344,0.284902,-0.0705307,0.180044,-0.755668,-0.440288,0.212076,0.472351,-0.797273,1.225,0.342966,0.0132991,-0.517987,-0.850742,-0.767771,0.301675,1.34744,1.64637,0.797817,0.670547,0.940998,0.299246,0.631256,-0.68758,0.511598,-1.18889,-0.370415,0.506841,-0.879594,0.0379574,0.184945,0.306801,-0.267258,0.61813,-0.57203,-0.640628,-0.841048,-0.679971,-1.20569,-0.607322,-0.85754,-0.308966,-0.528115,-0.639571,-1.59124,-2.07583,-1.60981,-1.88169,-0.25618,-0.018233,-1.07936,-0.662759,-1.00033,-1.14879,0.361496,0.556084,-0.40043,0.391042,-0.904589,-0.406311,0.179891,-0.164268,0.00233738,-0.0536913,-0.197866,-0.371485,0.310168,-0.665288,-0.509639,-1.08125,-0.746523,-0.826303,-0.398161,-0.834307,-0.192861,-0.467702,-0.632637,-1.71147,-1.88168,-1.9865,-1.19158,-1.01835,-0.710042,-1.06418,-1.18135,-0.959137,-1.22896,0.176333,-0.680476,0.224905,-1.04082,-0.80268,0.234924,-0.460932,-0.273476,-0.289623,-0.193595,-0.577505,-0.117022,-0.237515,-0.152569,-0.46978,-0.362865,-0.14171,-0.0534757,-0.483884,0.201676,-0.0973377,-0.209096,-0.389205,-0.50201,-0.473883,-0.111336,0.243184,0.344523,0.0568589,0.0137136,0.105398,-0.112159
-48.3505,0.984769,0.0986047,5,31,0,73.8105,-0.255025,0.357952,0.257744,0.0292325,-0.320784,-0.0314764,-0.491578,0.333847,1.22317,0.222026,1.22982,-0.82402,-1.00893,2.91358,-0.341554,-0.120798,0.0771533,0.07878,-1.5603,2.42196,-1.87203,0.362619,0.121759,-2.15616,0.920664,-0.0608908,-0.484634,1.77973,0.490979,0.859104,-1.04497,-2.19563,-1.58402,-0.838123,1.13052,0.0110265,0.445632,-0.0835031,-1.77441,-0.548139,0.666133,-0.455507,0.315157,-0.982967,-0.181573,0.342344,-0.962242,-0.0815612,0.237593,0.25518,-0.462701,0.94487,-0.834221,-0.473996,-0.601797,-0.931121,-1.37625,-0.652423,-0.803484,-0.209222,-0.561324,-0.444609,-1.7895,-2.16326,-1.85479,-1.80021,-0.143296,0.0405625,-0.868004,-0.462083,-1.28682,-0.984336,0.404517,0.436551,-0.254904,0.124931,-0.667907,-0.249089,0.797632,-0.383515,0.0669787,-0.00982638,-0.418386,-0.663653,0.555228,-1.09418,-0.546326,-0.635229,-1.48247,-0.630483,-0.191843,-0.805364,0.244029,-0.551104,-0.618727,-1.26516,-1.40349,-1.67561,-1.68348,-0.772783,-0.856493,-0.949553,-0.939928,-1.48828,-1.71765,-0.0832271,-0.417455,-0.0810051,-0.766675,-0.828405,0.481113,-0.605605,-0.531906,-0.465821,-0.465278,-1.01248,0.316985,-1.11655,-0.370519,-0.450929,-1.2114,-0.184217,-0.511906,-0.653372,0.102579,-0.327666,-0.204769,-0.840437,-1.22458,-1.0204,-0.771383,-0.114159,-0.487897,-0.342805,-0.519455,-1.08396,-0.674573
-53.1154,0.974106,0.0986047,6,63,0,85.3651,-0.311407,0.688832,0.0362738,-0.382322,0.137855,-0.057213,-0.214936,0.180548,0.234468,0.631899,1.21891,-1.54548,-0.635467,2.00215,0.57532,-0.215108,1.61064,-0.87468,0.672786,-0.00686648,1.32422,-1.3427,0.0674352,0.848708,0.779193,-0.13279,0.662979,1.38695,0.697622,1.3395,2.4174,-0.949777,-1.24979,-0.491021,0.582591,0.213277,-0.725237,-0.830502,-1.2996,-0.995428,0.677234,-0.219954,0.411095,-1.08381,-0.150909,0.415796,-1.11998,-0.20129,0.230224,0.351553,-0.367787,0.710456,-0.565179,-0.477038,-0.475138,-0.884135,-1.29909,-0.651775,-0.887313,-0.187643,-0.549409,-0.489691,-1.66786,-2.20176,-1.83047,-1.81255,0.011034,0.123074,-1.0595,-0.649764,-1.23132,-1.01026,0.725565,-0.186537,0.0387341,0.196813,-0.256237,-0.369188,0.432184,0.00293284,-0.230963,0.160078,-0.0420917,0.0368055,-0.179862,-0.40091,-0.86799,-0.468263,-0.431398,-0.227178,-0.791901,-0.516103,-0.440756,-0.479145,-0.28138,-0.45746,-1.10029,-0.949772,-0.985342,-0.758952,-1.02101,-1.08811,-1.11643,-1.2788,-1.02012,-0.172603,-0.100848,0.0051351,-0.49397,-0.329668,0.146549,-0.111063,-0.253774,0.0758616,-0.372858,-0.093466,-0.216176,0.0241491,-0.457358,-0.202761,-0.0617036,-0.0742544,-0.238911,-0.0952365,0.0354757,-0.0889818,0.0269072,0.221521,-0.386417,-0.440582,-0.303589,-0.109751,-0.176429,-0.345876,-0.364882,-0.449577,-0.394659
-58.844,0.932885,0.0986047,6,63,0,94.3101,-0.164074,0.21748,0.0302782,0.161531,-0.454354,0.0248119,-0.523381,0.117324,0.843228,-0.391214,-0.155975,0.839263,0.324734,0.470075,-1.55239,-0.193482,-2.26817,0.152323,-0.771962,-0.97798,-1.81224,-0.977483,0.495205,0.213701,0.771956,-0.868928,0.509802,-0.746783,0.995702,-1.48897,0.870056,0.526051,1.09714,1.07213,0.271068,-0.487377,2.0682,0.151926,-0.193091,0.454688,0.766806,-0.194111,0.154326,-1.04996,-0.261041,0.178563,-0.541394,0.129988,0.278251,0.587025,-0.304425,0.787532,-0.832416,-0.581044,-0.643001,-0.797969,-1.24288,-0.655347,-0.909396,-0.223297,-0.709734,-0.880543,-1.64473,-2.15882,-1.73097,-1.69535,0.0986622,-0.153487,-1.04108,-0.882943,-0.762682,-0.912694,0.772992,0.427562,-0.223238,-0.203585,-0.238611,0.451059,-0.112296,-0.275143,0.348582,-0.0972161,-0.462077,-0.0734666,-0.115476,-0.703166,-0.816537,-0.794574,-0.811708,-1.13315,-0.170851,-0.608312,-0.409506,-0.652498,-1.21386,-0.636208,-0.397797,-1.00542,-1.09463,-0.968388,-0.577186,-0.614671,-0.645053,-0.593257,-1.3526,-0.424451,-0.56928,-0.541681,-0.424916,-0.485282,-0.46823,-0.705513,-0.546081,-0.789491,-0.50551,-0.613951,-0.638121,-0.736,-0.638063,-0.465282,-0.498309,-0.432813,-0.625327,-0.463569,-0.610997,-0.406562,-0.698073,-0.421303,-0.461663,-0.394661,-0.397595,-0.491579,-0.580562,-0.280733,-0.505557,-0.546035,-0.470036
-61.9981,0.988432,0.0986047,6,63,0,106.171,0.187589,0.0113135,-0.509629,-0.94395,-0.269533,0.13584,-0.552895,0.0344859,0.912097,-0.685641,1.60982,0.626692,-1.64416,0.129001,-2.28406,-0.391618,-1.20759,0.791022,1.86907,0.382177,1.02076,-0.448297,-0.197183,-0.671214,0.823639,-0.853215,-1.40237,-1.94121,-0.191136,-1.45374,-1.21151,-0.556071,0.0604015,0.606648,0.841855,0.295167,2.12006,0.527352,1.74982,0.401011,0.702645,-0.0378086,0.355734,-0.834046,-0.353223,0.156797,-0.546038,0.04593,0.438344,0.521849,-0.332889,0.546104,-1.00173,-0.523853,-0.662963,-0.858153,-1.48106,-0.706547,-0.952376,-0.38831,-0.592597,-0.691765,-1.64409,-2.17307,-1.92224,-2.32499,0.0782001,-0.204165,-1.06695,-0.8623,-0.975642,-1.02489,0.614242,0.514578,0.159325,0.112651,-0.0112992,0.476449,-0.170076,0.154228,0.373799,0.225598,-0.211508,0.241653,0.422036,-0.498641,-0.553534,-0.876586,-0.641263,-1.06149,-0.313139,-0.566426,-0.500736,-0.584686,-0.788311,-1.35589,-1.28904,-1.66798,-1.21584,-1.31933,-0.932201,-1.06937,-1.13007,-0.912051,-1.33299,-0.52144,-0.57654,-0.497378,-0.531283,-0.609595,-0.548446,-0.631663,-0.5664,-0.594539,-0.525616,-0.488438,-0.539715,-0.517693,-0.568355,-0.559695,-0.576042,-0.524491,-0.582319,-0.601257,-0.619839,-0.559486,-0.603028,-0.594675,-0.572071,-0.550812,-0.531974,-0.523863,-0.542716,-0.479782,-0.534708,-0.49255,-0.539065
-39.9392,1,0.0986047,5,31,0,86.056,-0.260099,0.2206,-0.0725111,0.131026,-0.179878,0.121425,-0.60994,0.161121,0.857575,1.16265,0.185141,1.03923,-0.479514,1.8415,-1.26568,1.1823,-0.284022,-0.141848,0.701123,0.0098694,0.477945,0.372579,-0.829435,0.864908,-0.53106,-0.700816,-0.0302715,-0.360571,1.33676,-0.44976,0.782692,-0.278351,1.21499,-0.727631,0.248967,0.224585,1.13871,0.102187,-0.213116,0.192062,0.525417,0.0411625,0.365218,-1.13995,-0.487435,0.513426,-0.845621,-0.196456,0.431757,0.37557,-0.368746,0.830865,-0.63946,-0.497859,-0.673718,-0.955465,-1.48321,-0.571481,-0.861151,-0.137633,-0.704897,-0.528547,-1.60871,-2.25707,-1.86762,-1.99454,-0.0778418,0.0321288,-0.879767,-0.533024,-0.972708,-1.05469,0.649972,0.139709,-0.0114505,-0.283696,-0.206178,-0.0423391,-0.232964,-0.369321,0.097312,-0.219069,-0.56464,-0.120435,-0.0156686,-0.57637,-0.565401,-1.04198,-0.539493,-1.14081,-0.599365,-0.616954,-0.644702,-0.436759,-0.831439,-0.585376,-0.75757,-0.784045,-0.684789,-0.663456,-0.365677,-0.351934,-0.553563,-0.456231,-0.610056,-0.471766,-0.422612,-0.58011,-0.442497,-0.6872,-0.313236,-0.813868,-0.419446,-0.655702,-0.632794,-0.496974,-0.60835,-0.532933,-0.549909,-0.743579,-0.470585,-0.695505,-0.722856,-0.614817,-0.668035,-0.39456,-0.682406,-0.483832,-0.654788,-0.414179,-0.727176,-0.569826,-0.573754,-0.426469,-0.593475,-0.644277,-0.578994
-46.5746,0.995334,0.0986047,6,63,0,84.7096,-0.191888,0.123346,-0.668244,-0.608621,-0.220227,0.178299,-0.523627,0.0602536,0.298571,0.211388,-0.326583,1.24407,-1.42121,1.34424,-0.939994,-0.43478,-0.642062,-0.545486,0.110544,-0.0278077,1.62894,-0.114317,-0.538273,0.290052,1.00359,-0.37104,-1.19724,0.241005,-0.425911,-0.283907,0.851683,1.04239,1.10223,-0.640167,0.290563,-0.905895,0.427215,0.331114,-0.370614,-0.552362,0.548775,0.0655263,0.445275,-1.1251,-0.51709,0.456064,-0.79794,-0.125424,0.294016,0.273492,-0.45366,0.812746,-0.683157,-0.682647,-0.627657,-1.08851,-1.38446,-0.750937,-0.922053,-0.113817,-0.704483,-0.396843,-1.57582,-2.15477,-1.88683,-2.15662,-0.115403,0.260712,-1.11212,-0.453249,-0.788665,-1.16344,0.634223,0.311725,0.0612263,-0.141312,-0.120248,0.248976,-0.364538,0.0327256,0.121938,0.0113506,-0.463599,-0.0168757,0.298687,-0.872299,-0.913485,-1.34468,-0.954519,-1.43162,-0.788433,-0.962386,-0.874178,-0.964959,-1.0872,-1.20948,-1.22914,-1.55253,-1.03424,-1.20396,-0.877033,-0.960205,-1.03802,-0.869305,-1.11887,-0.505637,-0.51089,-0.543305,-0.448667,-0.60926,-0.442632,-0.580265,-0.549824,-0.562314,-0.556494,-0.516966,-0.525302,-0.425477,-0.530515,-0.55606,-0.50615,-0.463157,-0.545983,-0.595765,-0.509106,-0.54929,-0.540733,-0.47231,-0.460819,-0.457213,-0.562199,-0.506119,-0.57821,-0.497886,-0.503676,-0.545958,-0.556909
-52.7842,0.818761,0.0986047,5,31,0,84.3298,-0.907512,0.749644,0.210863,-0.024709,0.00907057,0.0768678,-0.0458223,0.351735,1.24862,-0.281216,0.952076,0.540382,-1.58846,1.55833,-0.423445,0.0690973,-0.055633,1.71948,-0.19888,1.00842,-0.866088,-0.695117,0.0644888,-1.17529,-0.712698,0.791951,-0.836805,1.36428,0.826709,0.242364,-0.56401,-0.828645,-0.480826,0.450288,-0.407571,2.75523,0.161005,-1.19748,0.980369,0.968974,0.660592,-0.423941,0.342947,-1.22384,-0.649414,0.596427,-0.75546,0.0475198,0.01749,0.396301,-0.482603,0.625566,-0.841488,-0.725083,-0.277529,-0.841708,-1.60877,-0.611212,-0.788193,-0.278131,-0.661824,-0.572712,-1.65591,-2.29927,-2.11645,-1.69739,0.0141078,-0.0695304,-1.24286,-0.356656,-0.77597,-0.917847,0.557363,0.451638,-0.0763561,0.280231,0.138454,-0.547943,0.33839,-0.128067,-0.0414545,-0.0812861,0.478672,-0.128641,0.45109,-0.895705,-0.753987,-0.638523,-0.920186,-0.904479,-0.320933,-0.804497,-0.114574,-0.217361,-0.417508,-1.09482,-1.27083,-1.13502,-0.496344,-0.957206,0.223039,-0.682707,-1.24178,-0.400232,-0.310201,0.39336,-0.144736,0.289056,0.144249,-0.604538,0.502297,-0.194763,-0.0215184,-0.0653903,0.558978,-0.115775,0.308873,-0.350455,-0.290319,-0.0231393,-0.459211,-0.296503,0.232734,-0.340155,0.434042,0.24496,0.0394256,-0.244204,-0.337286,-0.214945,0.11256,-0.189179,0.923288,0.0108086,-0.467017,0.299008,0.294999
-43.9527,0.912773,0.0986047,6,63,0,85.8267,0.591849,-0.0672284,-0.0437555,-0.115643,-0.477838,0.0849812,-1.2633,0.278412,1.20578,0.212087,-0.446746,-2.1169,-1.20051,0.269867,0.224136,-0.230945,0.736327,-1.12618,-0.105866,1.20222,0.492998,0.0264005,0.616263,-0.465305,0.106781,-0.954661,-1.0833,0.017402,-0.273972,0.615848,-0.50822,-1.29793,-0.0571999,-0.845145,2.05248,-0.911606,-0.122774,1.01854,-0.368405,-0.546722,0.677439,-0.122632,0.246205,-1.0091,-0.391153,0.529374,-1.00543,-0.0338869,0.392382,0.0265539,-0.459719,0.707357,-0.760004,-0.409829,-0.728164,-0.844697,-1.4815,-0.541055,-0.975898,0.0883752,-0.764919,-0.741808,-1.68927,-2.14789,-1.77675,-2.15001,-0.159559,0.116493,-1.04264,-1.12012,-0.984262,-1.23244,0.436509,0.613565,-0.195213,-0.445884,-1.07051,0.0323117,-0.345383,-0.103171,0.199533,0.255984,-1.00383,-0.13813,0.32507,-0.284937,-0.578186,-0.690348,-0.856982,-1.22242,-0.244547,-0.851664,-0.239974,-0.732763,-0.768824,-1.09304,-1.07862,-1.44268,-1.51724,-0.596668,-0.858013,-0.993141,-0.529779,-0.759992,-1.62926,-0.927599,-1.20425,-1.38768,-1.85267,-1.59754,-1.18817,-1.2009,-1.3276,-1.0583,-1.57684,-1.29278,-0.928589,-1.12605,-1.25595,-1.09173,-1.39285,-1.23357,-1.52909,-1.56491,-1.25846,-1.33958,-1.09184,-1.4048,-1.62466,-1.27923,-1.4986,-0.691868,-1.5171,-1.29748,-0.979727,-1.36587,-1.41552
-34.0264,0.980541,0.0986047,5,31,0,71.5414,-0.0417646,-0.110097,0.218087,0.037661,-0.421508,0.0764046,-0.779545,0.4859,0.630013,0.539515,1.32853,-1.00562,-1.78636,0.640949,-0.439989,0.712339,0.317572,2.70283,0.536163,1.4052,-0.946291,-0.592,-0.330463,-0.697206,-0.393045,-0.611382,-0.123943,0.693001,-0.195496,0.809154,-1.84365,-2.13733,-1.29847,-0.717382,0.906862,2.47295,-0.309362,-0.010059,-1.399,0.635119,0.591706,-0.194755,0.293806,-1.37116,-0.6677,0.427071,-0.770933,0.063582,0.171185,0.330127,-0.562462,0.603066,-0.894996,-0.832562,-0.491586,-1.08799,-1.35441,-0.494031,-0.775776,-0.274642,-0.414481,-0.581626,-1.7093,-2.40592,-2.18536,-1.92064,-0.160745,-0.0825896,-0.964779,-0.51107,-0.824135,-1.08011,0.286546,0.27575,-0.237617,0.0850053,-1.18997,-0.820132,-0.339311,-0.635325,0.301934,-0.077641,0.426031,-0.112246,0.400244,-0.80167,-0.772166,-0.891773,-0.948457,-1.2664,-0.247776,-0.513444,0.151327,-0.64209,-0.404274,-1.8231,-1.76057,-1.97882,-1.56297,-0.676214,0.583609,-1.08125,-0.808816,-1.34471,-1.0779,-0.473422,-0.517395,-0.134015,-1.26818,-1.64754,-0.468108,-0.993336,-0.43342,-0.625237,0.533759,-0.519024,-0.0967572,-1.23935,-1.0672,-0.940117,-1.11832,-0.970526,-1.07662,-0.839769,-0.442816,-0.874537,-0.386378,-1.67537,-1.81807,-1.41047,-1.12812,-0.338901,0.422063,-0.929865,-0.784433,-1.45932,-0.470941
-29.1548,0.965831,0.0986047,5,63,0,65.6961,-0.0668411,-0.0348214,-0.274297,-0.710261,-0.181156,0.130589,-0.517651,0.450225,0.972188,0.880358,0.442257,-2.07353,-0.856513,1.59654,-0.907377,1.39746,0.957628,0.894647,-0.327435,0.929503,-0.530367,-0.651015,1.2624,0.132239,-0.181925,-0.808157,-0.404134,0.712899,0.0494688,0.0562918,-0.670605,-1.34834,-1.61842,-0.855141,1.92073,2.29755,-0.628424,-0.327519,0.111812,-0.174838,0.618545,0.0139435,-0.0275012,-1.28896,-0.386587,0.504066,-0.839189,0.438716,0.152801,0.369385,-0.378646,0.707563,-0.852484,-0.703659,-0.342376,-0.95546,-1.45515,-0.648093,-0.732819,-0.207322,-0.427798,-0.470834,-1.56836,-2.40745,-2.05994,-1.97701,-0.285562,0.193996,-1.088,-0.970378,-1.08111,-1.03929,0.338878,0.498894,0.255813,-0.0652958,-1.25849,-0.29081,0.220111,-0.515447,0.586671,0.307953,-0.0998012,-0.331136,0.46905,-0.789743,-0.807616,-0.247676,-0.508772,-1.04589,-0.746697,-0.683015,-0.162748,-0.519139,-0.62366,-1.56065,-1.87533,-2.26591,-1.47388,-0.377696,0.104112,-1.34773,-1.25542,-0.900137,-1.24156,-0.0799478,-0.121292,-0.318536,-1.45121,-0.903275,0.201152,-0.926175,0.11152,-0.086503,-0.114859,-0.665071,-0.0991655,-0.756436,-0.810754,0.050712,-0.458114,-0.599558,-0.881503,-0.699602,-0.196686,-0.495379,-0.492307,-0.819574,-1.12471,-1.2463,-0.902657,0.347109,0.516764,-0.800583,-0.665108,-0.467311,-0.596368
-31.6681,0.870596,0.0986047,5,31,0,74.6642,0.364253,0.677786,-0.613968,-0.684246,-0.187569,0.107826,-1.00399,0.473018,0.330456,0.167613,-0.974428,-2.05077,-1.64098,1.24586,-2.24327,-0.869607,0.255998,-1.00153,-1.59351,0.322782,-0.364841,0.676193,-0.0640853,0.197314,0.18086,0.251523,0.521713,0.835015,0.204333,0.703477,-1.21861,-0.534246,-0.730512,-1.27388,1.34163,1.98331,0.359771,-0.407154,0.364455,-0.0479131,0.635093,-0.279949,0.0908404,-0.925033,-0.460454,0.431707,-0.888382,0.299127,0.349952,0.0681969,-0.321513,0.79318,-0.83974,-0.548011,-0.671886,-0.808907,-1.59587,-0.500149,-0.925998,-0.339944,-0.779562,-0.637456,-1.74697,-2.21912,-1.84346,-1.96329,-0.129142,0.0665004,-1.09303,-0.905408,-0.777535,-1.30189,0.368782,0.816798,0.530892,-0.110177,-0.681969,-0.0809144,0.752258,-0.574686,0.169171,0.618051,-0.342225,-0.319464,0.774779,-1.16232,-0.659547,-1.26714,-0.941766,-1.30445,-0.696708,-0.718693,-0.525144,-0.910595,-0.785893,-1.89049,-1.54927,-1.92061,-1.82292,-0.689986,-0.090644,-0.997862,-1.37794,-0.877282,-1.31961,-0.847675,-0.924702,-1.46491,-1.97404,-1.7802,-0.414673,-2.06509,-1.41533,-0.882895,-1.47773,-1.75775,-0.851304,-1.17656,-0.684135,-1.0343,-0.910653,-0.918436,-0.885011,-0.757207,-0.609009,-0.907333,-0.671229,-1.58041,-1.25669,-1.34953,-1.60656,-0.369369,-0.0658423,-0.833808,-1.19658,-0.831592,-1.02665
-22.4907,0.972163,0.0986047,5,31,0,56.5437,-0.629936,0.363665,-0.235438,-0.538309,-0.0759371,0.0338269,-0.0630987,0.507533,2.1372,0.379496,0.22227,-1.91646,-0.709648,1.97678,-0.944709,-0.556096,0.460457,0.231437,-1.44097,1.56157,-0.552689,0.700001,0.699365,-0.309526,-0.564763,0.924662,-0.0221817,0.586623,0.883293,0.618993,-0.464259,-0.998004,-1.02771,-0.894819,2.04114,1.67903,1.18619,0.524788,0.234271,0.516455,0.780323,-0.224924,0.301653,-1.19479,-0.637213,0.497806,-0.660817,-0.0475887,0.235302,0.401455,-0.609715,0.717511,-0.958981,-0.492921,-0.381231,-0.956719,-1.48554,-0.300089,-0.866465,-0.59634,-0.726461,-0.669769,-1.5899,-2.13616,-1.77615,-1.93367,-0.052815,0.0340706,-1.10708,-0.732341,-1.0437,-1.29484,0.227945,0.977841,0.0011858,-0.10962,-1.22047,-0.452933,0.724474,-0.656798,-0.411646,0.0704629,-0.183895,-0.919942,0.660324,-1.12177,-0.491626,-0.576515,-1.02654,-1.28012,-0.301497,-0.85252,-0.515345,-0.409874,-0.589116,-1.47278,-1.72676,-1.85459,-1.68285,-0.215304,-0.289152,-0.595658,-0.928525,-1.03087,-0.997584,1.0216,0.129508,0.0497106,-1.03577,-0.423269,0.940183,-0.54257,-0.345336,0.170599,0.0543633,-0.794437,0.72945,-0.343607,0.292175,0.291852,-0.220193,-0.349735,0.406198,-0.0743567,0.234632,0.385202,0.251061,-0.298726,-0.569619,-0.584694,-0.517249,0.972845,0.789063,0.538934,0.203248,0.0558014,0.19902
-42.0607,0.978046,0.0986047,5,31,0,66.5833,-0.76114,0.912739,0.282029,-0.0948773,-0.307233,0.0487903,-0.274203,0.279135,1.0203,-0.50385,-1.02834,-0.739412,-1.15394,0.48474,-2.22011,-0.995395,-0.791613,-1.18212,-1.78172,0.999495,-0.901542,-0.0887843,-0.457176,-0.506747,0.0800509,-0.00343568,0.136359,1.42744,1.21357,1.34107,0.12113,-0.294766,-0.246056,-0.723105,2.86304,1.59762,1.45365,0.10082,0.734827,1.14329,0.815751,-0.134524,0.296267,-0.957762,-0.386486,0.216736,-0.765166,0.0328697,0.0457232,0.230574,-0.356626,0.744232,-0.749041,-0.689728,-0.649021,-0.771821,-1.44615,-0.397356,-0.699233,-0.131669,-0.516961,-0.60861,-1.60824,-2.12398,-1.7957,-1.78185,-0.19734,-0.339648,-0.797317,-0.679019,-0.917814,-0.896481,0.3167,0.798251,0.0306716,-0.153119,-0.175109,0.248369,0.217274,-0.391375,0.232429,0.152457,-0.427307,-0.226558,0.60174,-0.828266,-0.71227,-0.981109,-0.920174,-1.08205,-0.292459,-0.626615,-0.0641186,-0.394356,-0.541239,-1.20799,-1.16759,-1.61018,-1.67363,-0.587717,-0.584228,-0.852505,-1.13066,-0.859277,-1.2781,0.0105978,-0.414845,-0.56125,-0.480599,-0.596307,-0.138895,-0.893914,-0.552052,-0.49517,-0.604174,-0.771543,0.00479184,-0.525855,-0.298985,-0.401816,-0.415654,-0.251858,-0.275162,-0.23614,0.124247,0.064547,0.100137,-0.240391,-0.356482,-0.342886,-0.476047,0.524973,0.17175,0.131564,-0.24606,-0.0690866,0.0449297
