# 0.16152, 0.126647, 0.0246352, 0.167692, 0.144686, 0.157187, 0.169791, 0.159808, 0.187319, 0.159719, 0.146831, 0.157647, 0.167218, 0.155562, 0.166736, 0.145563, 0.149689, 0.150286, 0.149577, 0.151805, 0.139019, 0.143499, 0.162211, 0.1529, 0.14734, 0.143997, 0.159176, 0.142457, 0.160665, 0.194174, 0.187416, 0.14862, 0.152605, 0.151587, 0.153475, 0.102203, 0.0058964, 0.102326, 0.100934, 0.101892, 0.101704, 0.102009, 0.102247, 0.102597, 0.10185, 0.101204, 0.101427, 0.102108, 0.101946, 0.102484, 0.101797, 0.101662, 0.101492, 0.102197, 0.102254, 0.101962, 0.102143, 0.102051, 0.101099, 0.102014, 0.102238, 0.101874, 0.10222, 0.101922, 0.101568, 0.101804, 0.102341, 0.101837, 0.102148, 0.102345, 0.101759, 0.102323, 0.102163, 0.102332, 0.101905, 0.101641, 0.102546, 0.101469, 0.10166, 0.101444, 0.102155, 0.102503, 0.102329, 0.102362, 0.102427, 0.101378, 0.102113, 0.102525, 0.101721, 0.101976, 0.102215, 0.101957, 0.101636, 0.102201, 0.102598, 0.101869, 0.101384, 0.10259, 0.10265, 0.101707, 0.102098, 0.102141, 0.101987, 0.101917, 0.102412, 0.101448, 0.102457, 0.100852, 0.102258, 0.102177, 0.102308, 0.102158, 0.101474, 0.101758, 0.101692, 0.10194, 0.101496, 1.24596, 0.101736, 0.101782, 0.101604, 0.101477, 0.101817, 0.101509, 0.101729, 0.101597, 0.102082, 0.101692, 0.101649, 0.101437, 0.102075, 0.101579, 0.10177, 0.101615, 0.101741, 0.10189, 0.102138, 0.101956, 0.101735, 0.10221, 0.101671, 0.102065, 0.101463, 0.101345, 0.101159, 0.10202, 0.101856, 0.101067, 0.101306, 0.10166, 8.62583e-05
7296.7,0.997425,0.00928486,8,255,0,-7219.56,0.124656,0.114991,0.731576,0.997228,0.015936,0.778538,-1.25923,-0.693937,1.53137,-1.46479,0.334508,0.586049,0.892627,-0.45375,0.936265,0.00872828,0.110101,0.407352,-0.378716,-0.562633,0.215135,-0.112469,0.756859,0.138706,0.272728,-0.448322,-0.75784,0.049317,-0.954042,1.46814,1.52636,0.477472,0.72861,0.4421,0.184837,-0.152878,0.706794,0.077503,-0.361685,-1.15207,0.301825,-0.459627,-0.00129882,-0.946486,0.203539,-0.204651,-0.7259,-0.315841,-0.51083,0.339305,0.555926,0.24435,-0.426337,-0.823064,-0.442947,-0.783022,0.18924,-0.966413,-0.0314615,-0.650108,-1.37141,-0.958618,-0.760877,0.85199,-0.383761,-0.670925,-1.80634,-0.799987,-0.978042,-0.61529,-1.28597,1.21552,0.0615381,0.106072,-0.231776,0.116318,-2.13153,0.0920598,-0.343006,-0.112264,0.17628,0.108086,0.758054,0.0215901,0.106182,-1.06589,-0.388338,0.165292,-0.437748,-0.800419,-0.00666859,0.528052,0.805362,-0.711045,0.584822,-0.705898,0.157489,1.03049,0.810836,-0.488495,-0.373189,-1.01748,-0.185899,-0.356337,-0.480858,-1.00418,0.517345,-1.18681,-0.742332,-0.447768,-0.995225,0.410256,0.736005,0.536318,-0.254372,-0.409686,-0.749575,0.137473,1.05778,-0.0321276,0.749645,-1.02182,-0.553555,1.57757,-0.898303,0.332419,0.833536,1.04252,-0.343852,1.05101,-0.0583187,0.226031,0.604009,-0.204258,-0.440643,0.334615,-0.174544,0.892419,0.238755,0.19854,-0.186595,-0.72427,-0.204821,-0.857116,1.80826,1.55066,0.349869,0.929897,0.467631,0.328533,0.195923
7306.37,0.998794,0.00928486,7,127,0,-7231.14,0.102525,0.0211035,0.699337,1.06513,-0.189769,0.577223,-1.20645,-0.722858,1.61065,-0.989539,0.139721,0.709056,0.838997,-0.390437,0.991402,-0.148949,0.261954,0.398668,-0.415751,-0.681934,0.234778,-0.302559,0.69142,0.264032,0.0117826,-0.348661,-0.996148,-0.25082,-0.838814,1.3665,1.40734,0.387732,0.729751,0.174328,0.271796,-0.247426,0.675402,0.0813036,-0.34677,-1.20339,0.324572,-0.450397,0.050188,-0.935063,0.221078,-0.16402,-0.723643,-0.300715,-0.481534,0.328326,0.602303,0.256392,-0.400386,-0.858152,-0.427586,-0.744259,0.214913,-0.957288,-0.053269,-0.691872,-1.41782,-0.977868,-0.721033,0.860417,-0.376445,-0.670498,-1.77419,-0.822759,-0.990741,-0.536226,-1.22561,1.21883,0.0396586,0.0861586,-0.268458,0.122983,-2.17108,0.0173857,-0.378358,-0.109074,0.227992,0.0752474,0.708359,0.0143779,0.0879832,-1.02778,-0.385537,0.177911,-0.443121,-0.821867,-0.0823427,0.539049,0.779581,-0.722636,0.549081,-0.721592,0.170866,0.995153,0.81497,-0.54824,-0.350465,-1.01048,-0.186359,-0.307166,-0.451259,-1.07074,0.471726,-1.21115,-0.758796,-0.443754,-1.00767,0.449853,0.757125,0.555153,-0.288139,-0.378235,-0.714204,0.146302,1.06588,-0.0389094,0.744698,-1.03789,-0.590058,1.58943,-0.894752,0.299341,0.835399,1.09894,-0.320631,1.08892,-0.0357819,0.191239,0.621597,-0.203967,-0.4665,0.372793,-0.185398,0.884016,0.225479,0.210087,-0.183801,-0.707579,-0.14441,-0.870532,1.80025,1.53235,0.358035,0.932845,0.462318,0.340484,0.193297
7289.08,0.994064,0.00928486,7,127,0,-7221.92,0.0395856,0.0700156,0.683032,1.19055,-0.151646,0.752724,-1.14981,-0.57498,1.74469,-0.986599,0.223257,0.785119,0.924215,-0.305335,0.993577,-0.0482497,0.413552,0.367789,-0.336232,-0.663502,0.326154,-0.254712,0.753962,0.409904,0.1052,-0.2777,-0.976231,-0.173102,-0.673145,1.36607,1.28682,0.560184,0.789599,0.208176,0.374462,-0.180846,0.58147,0.0673999,-0.347657,-1.20199,0.345035,-0.438919,0.0416389,-0.939423,0.214037,-0.178386,-0.725478,-0.292271,-0.488765,0.324682,0.599351,0.267897,-0.40747,-0.854599,-0.438804,-0.754243,0.232557,-0.956677,-0.0663148,-0.693362,-1.43601,-0.981214,-0.724265,0.863201,-0.370599,-0.695718,-1.77889,-0.821527,-0.986652,-0.534861,-1.22448,1.21029,0.0387347,0.0964542,-0.273616,0.130121,-2.16539,0.0279218,-0.393234,-0.113857,0.237658,0.0831942,0.691503,0.0163835,0.0867343,-1.01655,-0.381046,0.180546,-0.437269,-0.830283,-0.0870452,0.550184,0.782382,-0.726414,0.543279,-0.73384,0.18427,1.01337,0.809518,-0.551929,-0.341182,-0.996464,-0.184727,-0.316061,-0.450351,-1.06951,0.467968,-1.20293,-0.749969,-0.440508,-1.00167,0.436028,0.749769,0.56952,-0.294063,-0.391171,-0.702115,0.210906,1.05263,-0.046005,0.737068,-1.04896,-0.593506,1.57748,-0.907016,0.298222,0.833117,1.08891,-0.343567,1.07556,-0.0263223,0.202432,0.615854,-0.213778,-0.464445,0.363457,-0.193706,0.879849,0.201941,0.214534,-0.190193,-0.707279,-0.157429,-0.880701,1.79917,1.52395,0.361083,0.930939,0.445425,0.349997,0.193112
7305.23,0.986878,0.00928486,7,255,0,-7240.01,0.188548,-0.0697499,0.612711,0.945343,-0.178976,0.32106,-0.975205,-0.701216,1.38425,-1.09109,-0.245439,0.490724,1.11523,-0.493211,0.816589,-0.218168,-0.168203,0.249716,-0.276968,-0.247332,0.205284,0.00387471,0.739259,0.14769,-0.0276631,-0.348217,-0.641405,-0.194262,-1.03882,1.72274,1.06808,0.131098,0.780353,0.369569,0.31535,-0.351055,0.663055,-0.009269,-0.384345,-1.22093,0.293459,-0.479091,-0.00222426,-0.989315,0.16331,-0.242242,-0.765172,-0.351336,-0.515064,0.25707,0.557766,0.209076,-0.460552,-0.87518,-0.477599,-0.800755,0.178984,-1.00608,-0.08212,-0.746211,-1.47277,-1.01362,-0.766765,0.807072,-0.41391,-0.72362,-1.84032,-0.87521,-1.04616,-0.568777,-1.27688,1.1614,0.017235,0.0707786,-0.289573,0.0882548,-2.19163,-0.0218674,-0.423359,-0.160979,0.193478,0.0562461,0.636053,-0.0203095,0.0508647,-1.06553,-0.419022,0.149398,-0.466966,-0.852685,-0.132455,0.485646,0.750933,-0.783427,0.506257,-0.775082,0.142234,0.964761,0.779174,-0.567735,-0.370031,-1.05363,-0.238434,-0.36093,-0.491418,-1.09155,0.450108,-1.2505,-0.805512,-0.487814,-1.05474,0.390028,0.690836,0.526217,-0.34935,-0.444878,-0.742543,0.176942,1.08174,0.0402635,0.759432,-0.976822,-0.523892,1.65415,-0.869169,0.340744,0.870868,1.09898,-0.290166,1.10074,-0.0123655,0.276537,0.670165,-0.134933,-0.409217,0.37137,-0.125137,0.976816,0.27248,0.229912,-0.116942,-0.651795,-0.149664,-0.818301,1.87202,1.58254,0.388849,0.977562,0.510258,0.36706,0.195603
7308.23,0.999977,0.00928486,8,255,0,-7238.86,-0.0142989,0.179837,0.736272,1.13119,-0.0490624,0.751831,-0.691473,-0.578576,1.58301,-0.820867,0.406593,0.461541,1.25372,-0.0804929,1.18373,-0.193662,0.00209905,0.705907,-0.165488,-0.501034,0.203903,-0.220011,0.824078,0.391691,0.117714,-0.388782,-0.772491,-0.000309857,-0.818108,1.69084,1.73858,0.264102,0.87297,0.401415,0.420571,-0.239461,0.631475,0.0251655,-0.320494,-1.18333,0.322735,-0.460281,0.002117,-0.967158,0.207732,-0.19624,-0.748614,-0.328087,-0.500117,0.294495,0.611658,0.260355,-0.387068,-0.83537,-0.469085,-0.775707,0.212359,-0.952931,-0.058787,-0.687755,-1.41054,-0.99416,-0.754282,0.840878,-0.39751,-0.694484,-1.82035,-0.834345,-0.96147,-0.5679,-1.26165,1.21945,0.0795927,0.0972059,-0.259499,0.143054,-2.15217,0.0160719,-0.363167,-0.143151,0.249727,0.101074,0.682649,0.029144,0.106261,-1.04693,-0.370764,0.169172,-0.466559,-0.802239,-0.0810442,0.530658,0.782434,-0.7208,0.512969,-0.73226,0.166989,1.02296,0.790287,-0.516398,-0.342858,-0.988208,-0.221009,-0.333751,-0.490851,-1.03406,0.49246,-1.23131,-0.768489,-0.444869,-1.02241,0.438397,0.755777,0.538016,-0.300507,-0.38802,-0.709853,0.131276,1.0482,-0.0119329,0.775124,-1.02194,-0.566996,1.6048,-0.890151,0.310266,0.833332,1.07453,-0.307576,1.07634,-0.0275112,0.216577,0.61163,-0.174182,-0.43234,0.363009,-0.179215,0.906707,0.224534,0.188415,-0.180388,-0.69518,-0.1425,-0.873789,1.79416,1.54763,0.379937,0.934973,0.444362,0.354412,0.192971
7292.53,0.991398,0.00928486,8,255,0,-7227.46,0.099503,0.378308,0.736665,1.17126,0.252912,1.04647,-1.02435,-0.696147,1.51501,-0.826546,0.385381,0.855028,0.700926,-0.638307,0.71071,0.149469,0.112447,0.643739,-0.515762,-0.35252,0.66808,-0.20376,0.487194,0.488868,0.382088,-0.0384802,-0.593523,-0.546512,-1.17051,1.61564,1.3929,0.832764,1.00276,0.150778,0.208249,-0.397616,0.674828,0.0158365,-0.415755,-1.17666,0.299234,-0.500454,-0.0211827,-0.975043,0.172344,-0.223276,-0.779084,-0.268435,-0.484448,0.295482,0.587109,0.241924,-0.463449,-0.852384,-0.491135,-0.80503,0.198473,-0.961162,-0.0604639,-0.644837,-1.43285,-1.02184,-0.777219,0.814836,-0.421657,-0.683455,-1.86038,-0.856057,-1.0103,-0.611468,-1.31398,1.20607,-0.00999743,0.0748993,-0.266848,0.101425,-2.16711,-0.000143896,-0.41776,-0.104648,0.203654,0.0865617,0.698031,-0.0431069,0.0337082,-1.11365,-0.368416,0.155309,-0.434036,-0.842555,-0.103188,0.500476,0.805073,-0.72854,0.552356,-0.759454,0.156599,1.00018,0.772156,-0.54346,-0.36973,-1.01388,-0.25416,-0.362818,-0.535489,-1.08504,0.432609,-1.20693,-0.779742,-0.479558,-1.03651,0.399873,0.70301,0.523721,-0.301936,-0.376706,-0.713212,0.208475,1.08385,-0.0109817,0.746443,-0.979739,-0.520664,1.62112,-0.879051,0.330223,0.859333,1.09796,-0.302105,1.08788,-0.0344088,0.223935,0.673973,-0.176883,-0.399318,0.388238,-0.168748,0.910663,0.263252,0.232529,-0.162531,-0.690595,-0.159902,-0.848482,1.83516,1.57681,0.384813,0.954691,0.47487,0.367488,0.195412
7290.01,0.978954,0.00928486,8,255,0,-7210.75,0.193831,0.183499,0.826983,1.05276,0.0359473,0.848879,-1.16569,-0.817753,1.50083,-0.984396,0.306027,0.705262,0.69346,-0.694261,0.682674,-0.0277339,-0.0563141,0.529586,-0.520369,-0.473705,0.303995,-0.476815,0.534085,0.390729,0.207438,-0.272073,-0.795707,-0.441934,-1.3073,1.55523,1.32682,0.64449,0.979849,0.0867663,0.0489314,-0.23774,0.702659,0.0258146,-0.390838,-1.19006,0.335434,-0.464268,0.0341812,-0.98292,0.207714,-0.158395,-0.726977,-0.309668,-0.501081,0.265276,0.578341,0.237661,-0.367767,-0.861822,-0.468829,-0.817611,0.215585,-0.958048,-0.0755488,-0.696882,-1.44561,-0.97889,-0.736121,0.814734,-0.399644,-0.69833,-1.76244,-0.8118,-1.00186,-0.593157,-1.2999,1.20636,0.0281142,0.07541,-0.274223,0.133638,-2.15814,0.0677554,-0.397881,-0.122135,0.179882,0.0901668,0.67528,0.0161923,0.079729,-1.07021,-0.405108,0.166954,-0.441345,-0.846403,-0.0807858,0.562118,0.787034,-0.744104,0.517025,-0.724215,0.143302,0.991731,0.838371,-0.539204,-0.283657,-0.996969,-0.270487,-0.334705,-0.467717,-1.04359,0.421034,-1.19511,-0.736441,-0.452076,-0.989755,0.384152,0.722579,0.530971,-0.316523,-0.372511,-0.762884,0.166743,1.04358,-0.0131638,0.729898,-1.02443,-0.574824,1.59807,-0.865282,0.322167,0.850082,1.09458,-0.333616,1.06531,-0.0428659,0.226748,0.632518,-0.142221,-0.447496,0.344113,-0.178877,0.914644,0.247376,0.238317,-0.164759,-0.699519,-0.174871,-0.857603,1.83844,1.55855,0.384595,0.973419,0.475033,0.344495,0.194404
7297.2,0.939081,0.00928486,7,255,0,-7229.03,-0.0607498,0.587252,0.867773,1.28825,0.0326663,1.08059,-1.0744,-0.491336,1.7314,-0.89754,0.328625,0.895036,1.09344,-0.442806,1.02447,-0.0168932,0.0981464,0.827112,-0.0500963,-0.221538,0.496754,-0.474361,0.829474,0.382227,0.114736,-0.174614,-0.599401,-0.0771202,-1.01468,1.80408,1.44607,0.541,0.976585,0.459611,0.218769,-0.295008,0.708932,0.0618849,-0.327094,-1.1398,0.32654,-0.39924,0.0614306,-0.949995,0.185084,-0.137974,-0.739695,-0.225789,-0.439713,0.285713,0.634191,0.255893,-0.389297,-0.835341,-0.442917,-0.729864,0.194815,-0.973492,-0.0268368,-0.668027,-1.40255,-0.961934,-0.734201,0.826368,-0.379336,-0.626657,-1.74632,-0.788703,-0.99286,-0.5934,-1.24882,1.25682,0.0596929,0.122424,-0.253368,0.0969457,-2.14937,0.0678897,-0.367532,-0.0774903,0.247957,0.102954,0.702006,0.048608,0.0975947,-0.998513,-0.389022,0.164409,-0.394331,-0.829075,-0.0484989,0.574904,0.789986,-0.728528,0.565528,-0.702583,0.178988,1.01709,0.812203,-0.528379,-0.313293,-0.982201,-0.225903,-0.335473,-0.452031,-1.03693,0.465051,-1.2383,-0.744234,-0.413511,-1.00998,0.432411,0.767015,0.547177,-0.313606,-0.346997,-0.708516,0.125158,1.0509,-0.030491,0.755883,-1.0124,-0.597445,1.58825,-0.90714,0.285337,0.82724,1.03842,-0.331697,1.07639,-0.0622097,0.176714,0.613232,-0.2049,-0.456064,0.336775,-0.213443,0.870659,0.224296,0.167956,-0.154249,-0.716279,-0.19367,-0.899973,1.79174,1.52402,0.344118,0.915517,0.449368,0.330289,0.192237
7316.92,0.996422,0.00928486,7,127,0,-7232.04,-0.0100177,0.145944,0.807669,1.09118,-0.00986798,0.709237,-0.716778,-0.393401,1.56501,-0.941325,0.463003,0.922091,1.05356,-0.2592,1.12205,0.0152287,0.329715,0.643201,-0.0751546,-0.499531,0.43376,0.0705093,1.12421,0.164056,0.0821195,-0.111831,-0.640845,-0.085095,-0.612725,1.98102,1.51456,0.453597,0.996764,0.426826,0.223038,-0.368707,0.735994,-0.0191939,-0.43083,-1.25378,0.277063,-0.525384,-0.0490837,-0.980504,0.156255,-0.253055,-0.724601,-0.398612,-0.55978,0.276209,0.539712,0.220531,-0.490319,-0.842504,-0.495887,-0.864992,0.172178,-1.02261,-0.0785476,-0.710918,-1.46171,-0.999639,-0.777138,0.778905,-0.487037,-0.700548,-1.86767,-0.864555,-1.06556,-0.658743,-1.35756,1.21479,0.00232259,0.0268298,-0.311163,0.0781019,-2.18629,0.00734851,-0.400215,-0.148687,0.183364,0.0519072,0.670944,-0.0431176,0.00299984,-1.13173,-0.40252,0.146251,-0.496519,-0.863341,-0.0794995,0.47775,0.695861,-0.79652,0.491316,-0.74766,0.111923,0.924378,0.751892,-0.543826,-0.384152,-1.04932,-0.313153,-0.405608,-0.52036,-1.06311,0.465042,-1.21915,-0.802147,-0.453994,-1.0828,0.384242,0.68911,0.480692,-0.335,-0.427577,-0.764692,0.0995126,1.10122,0.0605772,0.81735,-0.962154,-0.503852,1.62979,-0.841856,0.355454,0.908383,1.12437,-0.29562,1.11809,-0.00798535,0.288015,0.650277,-0.127687,-0.375796,0.390391,-0.151147,0.969745,0.277814,0.228855,-0.150315,-0.648923,-0.124866,-0.814182,1.84897,1.60012,0.407282,0.986035,0.514057,0.383664,0.193707
7311.75,0.897074,0.00928486,7,127,0,-7233.81,0.144085,0.303513,0.753294,0.917024,-0.0892212,0.746303,-1.29556,-0.55628,1.57146,-0.832456,0.256154,0.66657,1.06221,-0.459252,0.977911,-0.0664842,0.23271,0.645727,-0.340057,-0.521581,0.292178,-0.266804,0.821171,0.323475,0.205128,-0.182827,-0.786446,-0.195931,-1.03496,1.54679,1.61805,0.232265,0.878361,0.496686,0.448431,-0.305369,0.732895,-0.0205709,-0.445181,-1.26101,0.281782,-0.548792,-0.112737,-1.0267,0.0931072,-0.270628,-0.833189,-0.375552,-0.563218,0.196123,0.559362,0.106208,-0.484087,-0.948441,-0.557592,-0.836456,0.15652,-1.01972,-0.0580932,-0.773484,-1.49494,-1.07014,-0.838545,0.737223,-0.501643,-0.726105,-1.90886,-0.88526,-1.08694,-0.670107,-1.37517,1.12372,-0.0344381,0.0282771,-0.324402,0.0297521,-2.24382,-0.0234028,-0.438016,-0.226242,0.138972,-0.0494831,0.638788,-0.0867825,0.00874844,-1.1147,-0.408561,0.0880645,-0.497405,-0.953599,-0.133301,0.44155,0.743604,-0.786878,0.452996,-0.794237,0.0532572,0.932025,0.724385,-0.604624,-0.414384,-1.09416,-0.333009,-0.363314,-0.523767,-1.13121,0.360859,-1.28562,-0.857117,-0.524539,-1.15132,0.308047,0.649298,0.449708,-0.359387,-0.413555,-0.817529,0.0972076,1.14254,0.0825192,0.839911,-0.929134,-0.48759,1.68527,-0.803007,0.407819,0.923194,1.14545,-0.252537,1.16117,0.0389345,0.316223,0.695839,-0.0979091,-0.366434,0.438163,-0.106052,0.981125,0.315126,0.260791,-0.0909067,-0.602792,-0.101241,-0.774379,1.88562,1.62472,0.464786,1.02264,0.53591,0.420596,0.193117
7310.04,0.993982,0.00928486,7,127,0,-7223.61,0.240847,0.0375666,0.700185,0.772958,-0.218208,0.563683,-0.980756,-0.814555,1.44496,-1.14798,0.218138,0.82176,0.788578,-0.481211,0.726842,-0.181838,0.235966,0.553073,-0.474814,-0.655388,0.262193,-0.373019,0.656305,0.0372467,-0.0298801,-0.408978,-0.909356,-0.292734,-0.802338,1.66442,1.37682,0.216222,0.847655,0.320787,0.253879,-0.23119,0.671213,-0.0418968,-0.457931,-1.2704,0.257649,-0.556222,-0.118103,-1.05531,0.0825317,-0.300475,-0.848743,-0.388165,-0.587319,0.184931,0.544341,0.102853,-0.486019,-0.957495,-0.56385,-0.863131,0.15316,-1.03442,-0.0938844,-0.782728,-1.52614,-1.09146,-0.85507,0.751639,-0.529003,-0.745663,-1.94093,-0.880148,-1.08833,-0.664286,-1.3789,1.1381,-0.0859737,0.0189355,-0.347504,0.018204,-2.27011,-0.00818236,-0.466541,-0.233387,0.137726,-0.0426011,0.62521,-0.081559,-0.0332678,-1.11356,-0.432219,0.0954544,-0.517894,-0.968092,-0.142257,0.442729,0.734318,-0.812302,0.44003,-0.803018,0.0698948,0.919693,0.715175,-0.599755,-0.425457,-1.09429,-0.366196,-0.389463,-0.54047,-1.14386,0.360568,-1.28445,-0.845318,-0.549663,-1.16801,0.321078,0.624918,0.445982,-0.378533,-0.444097,-0.828368,0.10997,1.14769,0.0870602,0.837944,-0.911315,-0.464936,1.69771,-0.802485,0.391701,0.920847,1.19344,-0.220259,1.16399,0.0667672,0.298611,0.728839,-0.0949414,-0.330808,0.431338,-0.0765948,1.02217,0.324379,0.278478,-0.0801114,-0.631607,-0.0900916,-0.791332,1.9039,1.65125,0.452115,1.03483,0.584364,0.420149,0.193952
7332.66,0.98716,0.00928486,6,63,0,-7249.58,0.269977,0.0185558,0.683538,0.813683,-0.264513,0.566058,-1.36469,-0.776939,1.23113,-1.07805,0.0658596,0.541563,0.945101,-0.559638,0.990674,-0.173081,-0.0212867,0.315504,-0.292568,-0.64266,0.127848,-0.324142,0.652588,0.0220386,0.0248125,-0.369292,-0.88809,-0.456494,-1.1062,1.54829,1.34939,0.154158,0.703671,0.166186,0.143999,-0.544679,0.706059,-0.00647872,-0.432808,-1.2935,0.214344,-0.510547,-0.0442163,-1.0192,0.167942,-0.214048,-0.781482,-0.374637,-0.567358,0.229738,0.48805,0.186925,-0.515731,-0.912561,-0.564614,-0.892121,0.0975658,-1.02221,-0.116237,-0.737954,-1.4933,-0.998437,-0.82573,0.760354,-0.462411,-0.748532,-1.86456,-0.901114,-1.10751,-0.666177,-1.34294,1.19474,-0.0327404,0.0165604,-0.328264,0.0458786,-2.22308,-0.0386622,-0.435753,-0.211544,0.144742,0.00628754,0.643116,-0.0770291,-0.00363963,-1.11176,-0.409366,0.121504,-0.477522,-0.872852,-0.156177,0.461016,0.687641,-0.79541,0.488746,-0.766626,0.0867399,0.949301,0.740823,-0.590314,-0.423516,-1.07901,-0.300426,-0.378999,-0.550673,-1.07272,0.411499,-1.27258,-0.809665,-0.481623,-1.11413,0.322063,0.66307,0.461974,-0.367236,-0.446257,-0.74999,0.0792569,1.13011,0.0312851,0.81684,-0.963673,-0.499874,1.69018,-0.831873,0.396156,0.892035,1.14237,-0.286516,1.14477,0.0528276,0.283633,0.687821,-0.10631,-0.360171,0.41146,-0.10928,0.960133,0.302325,0.27095,-0.101045,-0.617993,-0.114229,-0.765622,1.86767,1.62499,0.440772,1.00916,0.53596,0.419079,0.193817
7317.8,0.977816,0.00928486,5,31,0,-7251.25,0.316698,0.176079,0.720472,0.898568,-0.27625,0.400064,-1.12389,-0.819458,1.37448,-1.15501,0.0836792,0.66017,0.673995,-0.515815,0.723843,-0.357489,-0.311072,0.466887,-0.554804,-0.727742,-0.0172476,-0.402327,0.682189,-0.100154,-0.125644,-0.483156,-0.93178,-0.406857,-1.13805,1.63906,1.16118,-0.0243557,0.714849,0.284109,0.0736987,-0.24737,0.660249,0.0158641,-0.411953,-1.26202,0.2338,-0.494084,-0.050757,-1.01445,0.162707,-0.246876,-0.777616,-0.358515,-0.508699,0.239688,0.512032,0.162931,-0.494096,-0.87354,-0.531609,-0.846838,0.15231,-1.07388,-0.0845483,-0.752922,-1.46233,-1.03538,-0.782759,0.770144,-0.440925,-0.719297,-1.81381,-0.842977,-1.04482,-0.636447,-1.32607,1.21579,0.000169539,0.00811574,-0.33511,0.0829813,-2.2451,-0.0260889,-0.436428,-0.161588,0.155151,0.0182094,0.652397,-0.0733311,0.0469188,-1.08279,-0.436502,0.143233,-0.43308,-0.88354,-0.111183,0.482275,0.717606,-0.805733,0.465399,-0.740112,0.0995148,0.957614,0.747886,-0.57356,-0.382003,-1.03637,-0.294315,-0.39054,-0.531649,-1.05804,0.413571,-1.22686,-0.778152,-0.460005,-1.09084,0.341713,0.682702,0.489381,-0.371373,-0.442682,-0.779438,0.0840883,1.11097,0.0385922,0.810822,-0.942708,-0.500713,1.65733,-0.843897,0.342035,0.887137,1.10988,-0.287096,1.0949,0.0159202,0.262937,0.688764,-0.125327,-0.365254,0.411799,-0.132136,0.947396,0.277723,0.255509,-0.0887792,-0.630685,-0.125631,-0.817984,1.85762,1.60639,0.413561,0.992376,0.525206,0.400002,0.196144
7307,0.986524,0.00928486,7,127,0,-7221.4,0.317936,0.134711,0.69734,1.08186,-0.17429,0.480869,-1.13992,-0.894728,1.19057,-1.23443,0.109889,0.758869,0.64264,-0.613345,0.896597,-0.193919,-0.0209047,0.277592,-0.488901,-0.639285,-0.00407777,-0.457308,0.820503,-0.158667,-0.0835824,-0.383421,-1.25438,-0.354205,-1.28163,1.44524,1.34255,-0.0545042,0.700524,0.155687,0.0363771,-0.392707,0.660214,-0.00155671,-0.449507,-1.23508,0.283187,-0.504378,-0.0396104,-1.00456,0.165327,-0.220234,-0.801408,-0.364572,-0.511113,0.257127,0.487032,0.201841,-0.488806,-0.932396,-0.508647,-0.829073,0.154407,-1.04068,-0.137841,-0.745438,-1.46165,-0.993315,-0.807682,0.776612,-0.505795,-0.718541,-1.86669,-0.867723,-1.04738,-0.626522,-1.32623,1.16883,-0.0537052,0.0145442,-0.289947,0.0313717,-2.20725,0.0424732,-0.454179,-0.169348,0.163647,0.0760223,0.668564,-0.0789574,-3.11238e-05,-1.11535,-0.421979,0.0986338,-0.489406,-0.885372,-0.0567221,0.515729,0.742425,-0.740531,0.527902,-0.769852,0.0495656,0.970432,0.718838,-0.556173,-0.370059,-1.0496,-0.299327,-0.370046,-0.540597,-1.06614,0.450746,-1.22104,-0.770461,-0.461955,-1.05697,0.339636,0.670956,0.495692,-0.322262,-0.41638,-0.749929,0.144824,1.12008,0.0267705,0.802009,-0.946965,-0.5128,1.65023,-0.857036,0.358477,0.890684,1.12969,-0.281033,1.15,0.0100644,0.271645,0.682525,-0.124591,-0.352543,0.395316,-0.127885,0.960126,0.277954,0.25526,-0.131367,-0.640591,-0.127819,-0.790918,1.87157,1.60159,0.413318,1.00526,0.526364,0.373878,0.196024
