# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_NC_nocor_sim5_model
# start_datetime = 2022-02-17 15:17:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmpkhhw1f/standata-535875f250d8.json
# init = 2 (Default)
# random
#   seed = 1304097012
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_nocor_sim5-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_nocor_sim5-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_NC_nocor_sim5_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aE.1,aE.2,aE.3,aE.4,aHS.1,aHS.2,aHS.3,bP,bA,bAHS.1,bAHS.2,bAHS.3,mu_a,sigma_a,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_a.6,z_a.7,z_a.8,z_a.9,z_a.10,z_a.11,z_a.12,z_a.13,z_a.14,z_a.15,z_a.16,z_a.17,z_a.18,z_a.19,z_a.20,z_a.21,z_a.22,z_a.23,z_a.24,z_a.25,z_a.26,z_a.27,z_a.28,z_a.29,z_a.30,z_a.31,z_a.32,mu_the,sigma_the,z_M.1,z_M.2,z_M.3,z_M.4,z_M.5,z_M.6,z_M.7,z_M.8,z_M.9,z_M.10,z_M.11,z_M.12,z_M.13,z_M.14,z_M.15,z_M.16,z_M.17,z_M.18,z_M.19,z_M.20,z_M.21,z_M.22,z_M.23,z_M.24,z_M.25,z_M.26,z_M.27,z_M.28,z_M.29,z_M.30,z_M.31,z_M.32,a_i.1,a_i.2,a_i.3,a_i.4,a_i.5,a_i.6,a_i.7,a_i.8,a_i.9,a_i.10,a_i.11,a_i.12,a_i.13,a_i.14,a_i.15,a_i.16,a_i.17,a_i.18,a_i.19,a_i.20,a_i.21,a_i.22,a_i.23,a_i.24,a_i.25,a_i.26,a_i.27,a_i.28,a_i.29,a_i.30,a_i.31,a_i.32,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
83.516,0.888925,0.0455095,7,127,0,-42.1854,0.0245861,0.490434,-0.537995,0.127063,0.0928939,0.537634,0.42442,-0.246956,-0.0233902,0.00918638,0.198771,0.0895535,0.224094,-0.756382,0.121229,-0.689595,-0.079469,-0.54161,-1.71433,1.63727,1.27605,-0.336781,0.549996,-0.0364382,-0.722462,-0.376532,0.231239,1.03517,0.227978,-0.211112,-1.03598,-1.24176,-1.58216,1.01961,1.07901,0.973912,-0.337242,-0.231649,-0.164504,1.04012,-2.23037,-0.15704,0.536841,0.620305,-1.04386,-0.346881,-0.0325822,1.40024,0.839287,0.194229,1.09089,-0.296975,0.0981125,0.619418,-1.87505,0.595695,0.348487,0.805162,-1.17593,0.0158643,0.0503571,-0.220609,0.997248,-0.181892,0.196153,0.836557,-0.249541,-0.211721,0.447458,0.581835,-0.371795,-0.712988,0.351054,-0.00409101,0.0653057,1.75325,-2.18721,0.214596,-0.585226,0.427572,0.464353,-0.83998,-0.766016,-0.82204,-0.964208,-0.557898,-0.601688,-0.797209,-0.689706,-0.760799,-0.843965,-0.802028,-0.728349,-0.630889,-0.728744,-0.781974,-0.881972,-0.906918,-0.948185,-0.632776,-0.625574,-0.638316,-0.797265,-0.784464,-0.776324,-0.630289,-1.02677,-0.775419,-0.691301,-0.681183,-0.882927,-0.798434,-0.760332,4.77432,10.1331,3.16132,4.4043,6.82169,0.840743,6.68721,5.43423,7.97251,1.5118,4.11053,4.23127,3.37058,9.3672,3.4819,4.78204,8.18537,3.28972,3.39581,5.9049,6.60987,2.96891,2.22963,5.44595,4.04226,4.28469,17.6674,0.646968,4.85663,2.482,5.80717,5.98923,0.571854,0.633112,0.578902,0.440365,0.858475,0.81287,0.62461,0.74482,0.641959,0.575131,0.607084,0.712532,0.122137,0.00612854,-0.145841,-0.251285,-0.151169,-0.506808,0.10482,0.0305275,0.0105247,-0.268949,-0.561519,-0.0922653,-0.394637,-0.57508,-0.797554,-0.248691,-0.729641,-0.616413,-0.344024,-0.511972,0.360809,0.346805,0.359185,0.391654,0.297658,0.307279,0.348734,0.321951,0.344804,0.360054,0.352725,0.32904,0.469504,0.498468,0.536396,0.562493,0.53772,0.624058,0.473819,0.492369,0.497369,0.566835,0.636804,0.52305,0.597398,0.639934,0.689451,0.561854,0.674726,0.649402,0.585168,0.625269
75.464,0.913047,0.0455095,6,127,0,-41.884,-0.321148,0.426833,0.392841,-0.43361,-0.282372,0.757966,0.651789,-0.444915,-0.00427065,0.114323,0.00807973,-0.121979,0.126046,-0.303433,0.0972628,-1.25161,0.146712,-0.509328,-0.839512,1.12741,-1.20474,-0.168232,-0.215004,-0.932565,-2.08966,-1.15058,0.964671,1.87035,-0.31364,-0.635124,-2.5917,-1.13786,-0.619994,-0.51135,0.831963,-0.0309176,0.30596,-0.245223,-0.286226,1.41067,-1.35458,-0.540352,1.66949,-0.724828,-0.773764,0.488406,0.70715,1.35608,0.914347,-0.0871338,0.804315,-0.346263,0.905882,0.532707,-1.90985,1.0819,0.463428,1.7828,-1.12963,-0.142983,0.562141,0.279351,1.12524,0.384415,0.993202,0.535663,0.205899,-0.0657087,0.586243,0.922469,-0.0753415,-0.981676,-0.203883,-0.774787,0.384721,1.75575,-2.06526,0.0829043,-0.395325,0.39147,0.115765,-0.425168,-0.289163,-0.352971,-0.385086,-0.193778,-0.420609,-0.319795,-0.324345,-0.394137,-0.506679,-0.415342,-0.209606,-0.121517,-0.333938,-0.365207,-0.555509,-0.414104,-0.363735,-0.353168,-0.222514,-0.30644,-0.273674,-0.327284,-0.331272,-0.166227,-0.435183,-0.355989,-0.141054,-0.373932,-0.378691,-0.255929,-0.234653,3.58375,8.09706,2.82773,8.88504,6.31645,0.67693,10.4365,5.92874,19.8097,1.38155,3.40533,6.48875,5.01034,10.8584,5.51553,9.62352,6.33355,4.68489,3.65464,6.63334,9.02082,3.62259,1.58168,3.22089,1.91105,5.51707,19.3258,0.587263,4.18657,2.70368,5.55122,4.31427,0.504507,0.638192,0.574715,0.543263,0.736725,0.509563,0.611702,0.609473,0.533881,0.424322,0.513836,0.725372,0.18758,-0.0281559,-0.0517685,-0.243065,-0.10451,-0.0344881,-0.0468886,0.0945705,0.00931844,0.0457625,-0.616488,-0.140732,-0.453111,-0.484847,-0.887717,-0.192375,-0.910465,-0.659941,-0.305096,-0.519217,0.376482,0.345655,0.36015,0.367429,0.323721,0.375296,0.351671,0.352179,0.369612,0.395483,0.374295,0.326211,0.453242,0.507039,0.512939,0.560469,0.526104,0.508621,0.51172,0.476375,0.49767,0.488561,0.649419,0.535125,0.611379,0.618892,0.708419,0.547946,0.713095,0.659247,0.575688,0.626965
78.994,0.885225,0.0455095,7,127,0,-32.2133,-0.183898,-0.166696,-0.242938,0.463696,0.263973,-0.594629,0.139479,-0.508444,-0.220115,0.125558,0.118622,-0.116567,0.0280292,0.00394874,0.217414,2.04313,-0.948003,0.295801,0.968515,-0.846749,0.534845,0.924764,-0.81224,1.77881,1.23197,0.147716,-0.0748095,-1.58828,-0.0318326,-0.347067,1.57618,0.149676,0.438361,0.951869,-0.22207,0.427026,1.31681,-0.278146,1.26952,-2.56219,0.566547,-0.483255,-1.57706,1.51945,0.605986,0.0321478,-0.0714691,1.61603,0.747758,0.182162,0.978823,-0.0913557,-0.0553829,-0.415981,-2.17739,-0.00756589,-0.790138,1.34383,-1.86172,0.227871,0.0205699,-0.0801467,0.193952,-0.54812,0.952777,0.263101,-1.55594,-0.828642,0.591756,0.176567,-1.12388,-0.400419,1.53757,-0.13652,0.378629,2.48486,-2.14684,1.56308,-1.23145,0.534771,1.09351,0.448153,-0.20216,0.06826,0.214517,-0.180146,0.120231,0.205005,-0.172643,0.390687,0.271796,0.0360643,-0.0123159,-0.341366,-0.00297211,-0.0715083,0.346631,0.0364905,0.0992546,0.210898,-0.0443323,0.09679,0.29024,-0.0565239,0.279959,-0.553106,0.127124,-0.101117,-0.338926,0.334298,0.135698,0.0109381,-0.0115896,5.76753,10.4641,4.70074,4.8289,3.68761,0.987944,5.00468,2.78765,13.748,1.25097,5.96807,5.11109,4.7403,5.8186,3.34067,10.2623,6.12738,1.57234,2.70853,7.83438,5.74346,2.17198,3.73077,15.8912,4.54464,6.68024,32.269,1.01077,16.1972,2.00413,7.50756,11.4011,0.813713,0.0438149,0.331319,0.511743,0.228122,0.511416,0.664524,0.40646,0.670829,0.70569,0.375999,0.62658,-0.285405,-0.117846,-0.195374,0.171515,0.118076,-0.0169691,0.121649,0.0197204,0.0925087,0.0719654,-0.641622,-0.0492136,-1.01862,-0.347095,-0.950846,-0.898563,-0.763141,-0.039395,-0.437655,-0.357518,0.3071,0.489048,0.41792,0.374785,0.443215,0.374862,0.339724,0.399761,0.338311,0.330552,0.407092,0.348286,0.570871,0.529428,0.548689,0.457226,0.470515,0.504242,0.469625,0.49507,0.476889,0.482016,0.65512,0.512301,0.734704,0.585913,0.721285,0.710654,0.682035,0.509847,0.6077,0.58844
78.3936,0.921462,0.0455095,6,127,0,-35.3036,0.0335506,-0.432108,-0.9358,-0.504178,-0.314044,-0.210346,-0.158103,-0.351502,-0.21606,0.422215,-0.204094,-0.30202,-0.361085,-0.181418,0.231866,1.92919,-1.56794,2.29701,-1.04035,0.897871,-0.753515,0.370021,-0.499472,1.41334,-1.17389,-2.0713,0.914132,-0.33819,0.125971,-1.17793,-0.339689,-0.386508,0.632351,1.35696,-0.523101,-1.51225,-0.0763145,-0.98368,0.852149,-0.711252,-0.815249,0.0986123,1.26516,-0.540055,-0.837968,0.205616,-0.884172,1.30573,1.05163,0.944141,0.883611,-0.40646,0.640447,0.111161,-1.06284,0.471241,0.873753,1.80216,-0.646863,-0.464285,0.81795,0.652787,-0.500503,0.374756,0.968045,0.317001,0.0128375,-0.195324,1.1572,0.623501,0.0404032,-1.13049,-0.0438244,-0.0827757,0.6131,1.78451,-2.04423,0.592641,-0.625838,0.71599,0.765632,0.265897,-0.54497,0.351181,-0.422641,0.026768,-0.356133,-0.0956228,-0.297229,0.146287,-0.453604,-0.661683,0.0305383,-0.259833,-0.15221,-0.454541,-0.260181,-0.271036,-0.0347973,0.133215,-0.302708,-0.532058,-0.199113,-0.409501,0.0161665,-0.346334,-0.370447,-0.158553,0.111929,-0.306639,-0.375715,-0.133743,-0.386428,9.9604,9.34613,2.40676,7.23726,4.14801,1.20685,6.05752,9.24973,24.5555,1.86912,2.26477,8.72254,7.33179,2.18013,5.47304,10.214,5.15052,3.74054,3.00513,12.4619,7.10943,3.85056,1.12398,3.52416,3.38272,7.03209,24.104,0.429968,6.88241,1.91091,7.83567,8.2556,1.12587,0.197618,1.11054,0.370255,0.92866,0.52899,0.856576,0.772351,0.922414,0.473442,0.173134,1.15881,0.0482538,-0.0118106,-0.434337,-0.290283,0.0622039,-0.229831,0.298768,-0.0980472,-0.394473,-0.382948,-0.80144,-0.30382,-0.620892,-0.743179,-0.72062,-0.344647,-1.11185,-0.365204,-0.481321,-0.543605,0.244925,0.450756,0.24777,0.40848,0.283197,0.370752,0.298055,0.315971,0.284466,0.383802,0.456824,0.238884,0.487939,0.502953,0.606909,0.572065,0.484454,0.557206,0.425859,0.524492,0.597359,0.594584,0.690282,0.575376,0.650421,0.677691,0.672743,0.585319,0.752474,0.5903,0.61806,0.632651
66.5213,1,0.0455095,7,127,0,-27.3655,-0.495182,0.644848,-0.649073,-0.233464,0.197001,0.565732,0.0897211,-0.505842,-0.116127,-0.262257,0.39884,0.329669,0.489103,-0.01658,0.155177,-0.955101,-0.853113,-2.227,-1.53035,-0.976891,-2.71642,2.64099,0.380392,-0.122698,0.14775,-1.65152,1.67328,1.07422,0.417058,-0.0904626,0.534461,-0.71065,-0.0538875,1.26054,0.315561,1.28262,-0.367377,-1.5929,0.592134,-1.21948,-0.260603,0.422578,-1.76526,0.721836,-0.30878,-1.42204,-0.0333592,1.55384,0.699666,-0.215967,0.379208,-1.55367,0.357264,-0.162799,-1.82556,0.998574,0.341499,1.41601,-1.71362,0.357114,0.644427,-0.294661,0.190662,-0.438476,0.564973,0.331278,-0.299541,-1.43179,0.770338,1.08143,-0.143062,-1.95755,0.18464,-0.13784,0.807351,3.05883,-2.69656,0.137489,-1.32599,0.0975297,1.25932,-0.16479,-0.148963,-0.362159,-0.254054,-0.168171,-0.438105,0.393241,0.0424481,-0.0356198,0.00634741,-0.272857,0.243074,0.150114,0.0481377,-0.0306177,0.066356,-0.126856,-0.0249421,0.179026,0.0323878,0.182453,-0.0735884,-0.263761,0.0753055,-0.205814,-0.0570195,0.0489943,-0.290507,0.0954322,-0.0644955,-0.237248,-0.0217566,4.06629,6.16665,1.59486,6.07269,4.22041,1.31858,9.51154,6.00608,12.7377,1.426,6.07205,7.42402,3.84846,5.40452,3.48006,7.02257,5.96328,3.83534,1.73683,8.10772,10.0792,4.27909,1.20226,5.3818,4.29476,8.32042,40.2052,0.716875,5.20715,1.87028,5.06359,11.4152,0.540387,0.493124,0.288941,0.415071,0.559538,0.280591,1.14799,0.860285,0.624493,0.747576,0.418801,1.09246,-0.0143852,-0.20649,-0.352657,-0.282722,-0.277836,-0.468285,-0.0620823,-0.19051,-0.0764961,-0.508103,-0.916571,-0.150852,-0.795535,-0.505516,-0.889246,-0.784068,-0.973494,-0.500998,-0.672226,-0.548388,0.368097,0.379158,0.428263,0.397697,0.363654,0.430309,0.240857,0.29728,0.34876,0.32135,0.396804,0.251156,0.503596,0.55144,0.587262,0.570213,0.569016,0.614978,0.515516,0.547484,0.519115,0.624362,0.714343,0.537642,0.689019,0.623755,0.708734,0.686556,0.725815,0.622694,0.662001,0.633761
62.29,0.977804,0.0455095,7,127,0,-19.3045,-0.740761,0.697101,-0.309881,0.932371,0.668257,0.441748,-0.123617,-0.817122,-0.0632159,-0.0347286,0.0969271,0.122422,0.333562,0.573003,0.0688566,-0.551688,0.147816,-0.94725,0.71301,-1.20405,-1.53995,0.640624,-1.43944,-1.84031,0.568829,-0.717433,0.391558,1.02665,-0.0299155,1.16154,-1.97971,-0.0207978,1.71776,0.196143,-0.0610797,2.58716,0.557271,-0.70173,-0.642807,-0.405429,-2.34807,0.236767,-0.289471,0.966614,0.846786,-0.75898,0.654589,1.53289,0.6976,-0.355011,0.227384,-0.377862,0.86432,0.987318,-2.15073,0.893785,-0.326793,1.48825,-2.18545,-0.0625695,0.640034,-0.427951,1.01459,-0.177798,0.974858,0.798447,-1.15679,-1.14618,0.767807,0.69957,-0.995085,-1.5342,-0.414594,0.00447622,0.98699,2.1082,-2.92835,1.40015,-0.535256,0.693293,0.805725,0.535016,0.583181,0.507778,0.622098,0.490096,0.466967,0.617114,0.473888,0.446285,0.61217,0.523603,0.599964,0.643694,0.570943,0.652983,0.436687,0.571571,0.691282,0.586509,0.568797,0.751146,0.611375,0.524684,0.528741,0.545086,0.411323,0.589306,0.553071,0.639561,0.63131,0.520742,0.618076,3.61551,5.42768,3.55834,8.46415,9.22247,1.03307,8.63993,3.68739,13.0801,1.00836,4.43373,7.23824,3.43615,9.39961,4.09128,9.14266,8.084,2.06662,2.08197,7.91304,7.54519,2.3134,1.58825,3.46831,4.64603,9.22036,20.1574,0.60054,12.3004,3.18832,7.51222,8.12514,0.532862,0.546683,0.476187,0.60032,0.500208,0.472173,0.641945,0.533063,0.4196,0.629642,0.51409,0.676311,0.0634788,-0.0583355,-0.0639896,-0.295004,-0.00128521,-0.193718,-0.0354104,-0.0942059,0.0685174,-0.217823,-0.492951,0.0940549,-0.438205,-0.319744,-0.759054,-0.202528,-0.779941,-0.268574,-0.202966,-0.330871,0.36985,0.366634,0.383153,0.354271,0.377492,0.384102,0.344807,0.369803,0.396612,0.347592,0.374235,0.337085,0.484136,0.51458,0.515992,0.573221,0.500321,0.548279,0.508852,0.523534,0.482877,0.554241,0.620801,0.476504,0.607831,0.579262,0.681148,0.55046,0.685667,0.566743,0.550568,0.581971
68.711,0.970236,0.0455095,6,63,0,-35.7177,-0.537505,0.391984,-0.554548,0.96639,0.918871,0.309713,-0.308646,-1.03455,-0.0339952,-0.0316467,0.201019,0.0891255,0.246586,0.455415,0.156064,-0.370733,0.805064,-1.2765,-0.0457558,-0.693238,-2.29247,0.406876,-1.30329,-1.5954,0.172913,-1.72366,0.528799,0.544793,-0.0191028,0.502694,-1.96821,-0.071301,1.95687,0.751025,0.410399,1.64412,0.113605,-1.05784,0.134231,-0.447542,-0.898999,1.08184,-0.364413,0.154384,0.322599,-0.494476,0.953851,1.59311,0.697665,-0.125202,-0.36082,-0.321142,0.303022,0.400408,-1.70891,0.821279,-0.64811,1.67248,-1.85854,-0.550633,0.508702,-0.182561,0.871143,-0.541979,0.659813,0.568922,-1.3198,-0.832252,1.18094,-0.301244,-0.955262,-1.19004,0.0711465,-0.207209,1.05564,2.25321,-2.82005,1.44094,-0.864874,0.472346,1.07951,0.397557,0.581057,0.256199,0.448274,0.347226,0.0976435,0.518914,0.252019,0.206431,0.482401,0.186414,0.537942,0.540438,0.452434,0.533868,0.148249,0.444288,0.760811,0.572623,0.519464,0.712004,0.473145,0.290324,0.476364,0.38557,0.315114,0.624251,0.398544,0.479509,0.505761,0.378245,0.604277,4.50759,3.82432,3.93166,6.07706,6.5043,1.49312,8.72411,3.12974,15.799,1.34511,3.34998,7.01476,4.33077,9.03294,3.37027,7.79468,7.31575,1.9588,2.75242,11.2123,3.98662,2.52606,2.14441,5.16936,4.25694,10.2738,23.6912,0.687743,13.4423,2.69048,6.83907,10.4463,0.873105,1.03814,0.715916,0.913268,0.829369,0.577149,1.00897,0.760546,0.668786,0.968502,0.658004,1.0557,-0.121939,-0.236327,-0.212372,-0.605907,-0.214131,-0.0964286,-0.11218,-0.197753,-0.0157673,-0.343766,-0.882732,-0.274729,-0.769017,-0.649599,-0.780894,-0.579361,-0.963894,-0.603972,-0.58251,-0.531841,0.294609,0.26151,0.328293,0.286332,0.303778,0.359589,0.267181,0.318528,0.338769,0.275179,0.341188,0.258131,0.530447,0.558808,0.552894,0.647006,0.553329,0.524088,0.528016,0.549278,0.503942,0.585105,0.707388,0.568253,0.683308,0.65692,0.685873,0.64092,0.723901,0.646565,0.641645,0.629912
80.6229,0.997946,0.0455095,7,127,0,-30.9991,0.423327,0.445858,0.447804,-1.00128,-0.481172,-0.248606,0.737844,0.0341184,-0.203966,0.260881,-0.0374926,-0.436694,-0.254713,-0.842587,0.268903,1.47015,-0.386775,1.04186,0.78561,0.819805,-0.116012,1.91238,0.524135,1.20361,1.14085,-0.741989,-1.44599,0.115465,-0.0661725,-2.23928,0.535807,0.127288,-0.464916,-0.67566,-0.80729,-1.5914,1.52991,0.760983,0.430808,-0.95544,1.09245,-0.787314,0.177974,0.103811,-0.872084,0.791538,-0.408037,0.991486,1.16746,0.369427,0.554482,0.195444,0.292218,0.868113,-0.637069,1.14996,0.270761,1.95396,-0.824339,0.962413,0.198014,0.427271,1.13871,0.404942,0.694282,0.536871,-0.380337,-0.25051,0.843367,-0.0195734,-0.0814754,-0.614407,0.569269,0.283251,0.952978,2.34778,-1.68536,1.28086,-0.106706,0.560313,1.08446,-0.447261,-0.946592,-0.562429,-0.631334,-0.622139,-0.873783,-0.328343,-0.701646,-0.518932,-0.53581,-1.04211,-1.23142,-0.811538,-0.860381,-1.44474,-0.698507,-0.808359,-0.967604,-1.02427,-1.05967,-1.27052,-0.431189,-0.637957,-0.726742,-1.09951,-0.548825,-1.0543,-0.794729,-0.814672,-1.07709,-0.62974,-0.952309,4.14863,5.14911,3.38604,3.79104,7.42592,1.28112,10.3194,3.69725,26.3815,1.02953,8.29015,3.39621,4.43847,10.1847,4.32426,6.06197,5.04432,1.72885,2.01179,7.21445,2.63435,2.45068,1.31546,5.23877,3.75156,8.19933,41.7807,0.376774,12.0232,2.37955,5.18428,9.55961,0.776099,0.165957,0.565951,0.528705,0.640796,0.373322,0.982084,0.719591,0.625277,0.75087,0.157505,0.245224,-0.109787,-0.316931,-0.725473,-0.0267346,-0.0828625,0.12703,-0.457079,-0.166275,-0.440445,0.384736,-0.353437,-0.477376,-0.704177,-0.297713,-0.878843,-0.622768,-0.868754,-0.41265,-0.354883,-0.446168,0.315161,0.458606,0.362172,0.370819,0.345067,0.407738,0.272479,0.327483,0.348582,0.320632,0.460705,0.438999,0.527419,0.578576,0.673811,0.506683,0.520704,0.468285,0.612321,0.541473,0.608365,0.404985,0.587451,0.617128,0.669113,0.573883,0.706582,0.650848,0.704486,0.601723,0.587801,0.609728
83.5311,0.99082,0.0455095,6,127,0,-36.6765,0.358422,0.316721,-0.442103,0.687264,-0.367316,-0.466332,-0.0306228,-0.0755192,-0.411334,0.216197,-0.0229369,-0.158903,-0.200351,-0.5412,0.223202,-0.31278,-0.0363365,0.970624,-0.83172,-0.183636,-0.263943,0.825427,0.0297385,1.12049,0.108111,-1.20913,0.551101,-0.0368243,0.0822841,-1.7745,-1.47349,-0.715276,0.603336,1.00295,0.273582,0.769922,0.887255,-1.05077,2.52071,-1.87139,-1.07653,-0.417342,-0.18938,1.8754,1.54043,0.600757,-0.570103,1.18402,0.996888,0.280247,1.53563,-0.375297,0.342045,0.00783531,-1.5043,1.09877,-0.160987,1.04796,-0.446626,-0.326354,0.841069,0.644654,0.511348,0.59096,0.897554,0.746746,-0.0177429,-0.373994,0.961688,1.63462,0.378898,-0.762203,1.17712,-0.123484,0.621066,2.47975,-1.19405,1.32801,-0.488437,0.472854,1.30265,-0.611014,-0.549311,-0.324555,-0.726842,-0.582188,-0.600113,-0.356963,-0.534563,-0.291105,-0.51707,-0.811081,-0.418194,-0.54942,-0.522834,-0.937273,-0.870086,-0.700852,-0.406535,-0.31734,-0.480136,-0.369352,-0.343163,-0.775735,0.0214287,-0.9589,-0.781484,-0.634352,-0.58347,-0.122607,-0.197372,-0.40711,-0.668449,4.32062,15.1027,2.24767,4.59516,3.29311,0.729354,9.77056,2.78302,9.28798,2.09339,2.36005,7.557,6.21317,5.44,5.88934,7.99474,6.8788,3.21021,2.25059,8.52257,16.6691,4.76712,1.52835,10.5643,2.88904,6.06877,38.7082,0.993709,12.2791,2.00793,5.2352,11.9726,0.366876,0.205108,0.461788,0.12335,0.475513,0.425663,0.796511,0.842382,0.527163,0.588518,0.118923,1.07049,0.0874357,-0.205223,-0.676956,-0.705542,-0.0161097,-0.212918,0.0481574,0.13135,0.114436,-0.299761,-0.834757,-0.101675,-0.794451,-0.904471,-0.916728,-0.866079,-0.867887,0.509792,-0.482211,-0.280529,0.409296,0.448902,0.386562,0.469202,0.383312,0.395162,0.310772,0.301033,0.371179,0.356975,0.470304,0.255311,0.478155,0.551126,0.663059,0.669415,0.504027,0.553029,0.487963,0.46721,0.471422,0.574384,0.69736,0.525397,0.688786,0.711867,0.714375,0.703929,0.704306,0.375242,0.61827,0.569676
90.471,0.905789,0.0455095,6,63,0,-46.6592,0.240609,0.0222317,-0.253481,0.616291,-0.400627,-0.378076,-0.0676859,-0.117437,-0.308608,0.120336,0.11501,-0.0333541,-0.111284,-0.518454,0.246828,0.258976,-0.285394,0.461205,-0.866378,-0.21406,-0.385331,0.716131,-0.3568,0.381407,-0.908504,-1.16646,0.773526,-0.468817,-0.356044,-0.346063,-1.36698,-1.50068,-0.157511,0.183479,0.708167,0.391234,0.0755609,-0.9807,1.40592,-1.14437,0.32237,-0.575337,1.93389,1.40569,-0.369335,0.779009,1.04135,1.10516,1.14611,1.12294,1.63209,0.0789306,0.364188,-0.298896,-1.49039,1.04937,0.152097,1.6401,-0.625574,0.239439,0.743728,0.651217,0.632087,0.664385,0.472375,0.936486,-0.0639432,-0.4147,0.991947,0.345436,-0.15887,-0.708169,1.01859,-0.515668,1.17099,2.43929,-1.59715,0.547722,-0.850987,0.262541,1.14921,-0.454532,-0.588898,-0.404616,-0.732301,-0.571291,-0.613565,-0.341693,-0.606523,-0.424313,-0.742699,-0.80637,-0.327526,-0.634172,-0.606336,-0.603873,-0.855863,-0.888864,-0.557333,-0.473167,-0.343659,-0.421887,-0.499804,-0.760519,-0.171435,-0.800916,-0.438885,-0.660464,-0.041115,-0.171492,-0.609617,-0.326173,-0.261421,10.9372,19.6037,3.3056,4.58393,2.14382,0.547164,10.0528,3.59476,19.7845,1.47429,3.97323,7.08198,6.36953,6.23139,6.46639,5.18906,8.83284,2.80631,1.87735,9.41252,4.48647,2.51701,1.34113,9.70435,1.6722,11.5565,49.4452,0.484151,5.65708,1.13863,4.07984,11.2715,0.584038,0.282011,0.490244,0.210463,0.527159,0.460933,0.828611,0.731443,0.4945,0.391678,0.196273,1.09427,-0.0973846,-0.309065,-0.393584,-0.71743,-0.316149,-0.485081,-0.139968,0.130098,-0.0439371,-0.496256,-0.89955,-0.364215,-0.772286,-0.628742,-0.964233,-0.35073,-0.82256,-0.173809,-0.480103,-0.0651289,0.358004,0.429961,0.379836,0.447578,0.37118,0.386765,0.303939,0.324878,0.378834,0.403313,0.451089,0.250815,0.524327,0.576657,0.597145,0.672041,0.578385,0.618947,0.534935,0.467521,0.510983,0.621579,0.710857,0.59006,0.684015,0.652204,0.723969,0.586795,0.694779,0.543343,0.617772,0.516276
