# 0.15231, 0.137398, 0.137421, 0.137598, 0.02302, 0.0156073, 0.0308801, 0.0174307, 0.153049, 0.0327397, 0.40169, 0.294086, 0.412013, 0.474371, 0.306499, 0.384407, 0.400641, 0.459314, 0.371604, 0.360793, 0.265314, 0.361353, 0.35785, 0.354189, 0.406735, 0.411057, 0.297681, 0.329621, 0.387607, 0.419568, 0.333264, 0.469103, 0.390167, 0.439842, 0.370453, 0.457832, 0.486029, 0.522438, 0.427417, 0.37431, 0.475536, 0.320421, 0.0118333, 0.306313, 0.647556, 0.815584, 0.59126, 0.771224, 0.755271, 0.672896, 0.637306, 0.492876, 0.625276, 0.604731, 0.757906, 0.760839, 0.611326, 0.708599, 0.694544, 0.725737, 0.912167, 0.56541, 0.524202, 0.726586, 0.72572, 0.586328, 0.562166, 0.659271, 0.719467, 0.716286, 0.61077, 0.590805, 0.735846, 0.634933, 0.736077, 0.511924
172.166,0.971833,0.0877498,5,31,0,-138.512,-0.419198,-0.384828,-0.00869453,-0.37039,-0.611316,0.067195,-0.182505,0.211311,-0.38415,0.467872,-0.462925,-1.81283,0.783744,0.575687,0.614904,1.40362,1.23857,0.126299,1.00415,-1.65988,0.023235,-1.07256,2.1872,-0.963925,-0.224997,1.46775,-0.117653,2.26712,-0.142574,-1.20513,-0.336169,-1.40515,-0.780784,-0.210181,0.342656,1.39781,-0.535032,0.292799,-1.9855,0.133682,-1.29751,0.56838,1.14929,0.45579,0.745144,0.438029,-0.0442274,0.530891,0.714859,0.337821,1.03386,-1.72136,-0.367863,0.10761,2.61241,0.0218373,-1.57137,1.19091,1.12525,0.205407,1.55997,-0.374367,-0.134307,-1.0234,0.17047,-1.1578,0.950562,-0.0838455,0.621593,0.241028,0.705727,-0.928394,0.650673,-0.448947,-0.815382,0.538486,-0.60074,-1.23232,-0.0174581,-0.114802,-0.0964534,0.272563,0.195344,-0.325058,0.0856639,-1.16076,-0.373279,-0.885973,0.639179,-0.835143,-0.48942,0.302569,-0.439196,0.676574,-0.450856,-0.947998,-0.541434,-1.04158,-0.749457,-0.482488,-0.223831,0.269846,-0.634476,-0.247157,-1.31311,-0.321604,-0.99122,-0.118221,4.4323,3.85333,3.09297,4.01993,4.37153,3.68129,5.05569,1.4401,2.66878,3.3146,10.3812,3.18752,1.54199,5.43083,5.27071,3.46569,6.42572,2.66088,2.96855,1.97947,3.41094,1.86186,4.86733,3.03762,4.1896,3.52241,4.35338,2.06708,4.2455,2.57195,2.17634,4.03387,0.0685878,-1.1034,-0.468906,-0.0455575,-0.732103,0.436245,-0.557313,0.351793,-0.0669105,-1.23862,-0.834586,-1.56158,-0.0774483,-1.82574,-2.4097,-1.02855,-0.923507,0.134289,-1.28385,-1.7226,-1.48222,-2.35596,-0.977492,-2.2298,-1.14924,-0.692528,-1.1252,-0.912224,-2.60005,-0.724764,-1.97928,-0.458725,0.48286,0.750898,0.615125,0.511387,0.675267,0.392636,0.635831,0.412948,0.516721,0.775324,0.697324,0.826579,0.519352,0.861253,0.917564,0.736634,0.715756,0.466478,0.783105,0.848463,0.814907,0.913406,0.72661,0.902893,0.759371,0.666529,0.754952,0.713455,0.930864,0.673655,0.878605,0.612712
159.394,0.990233,0.0877498,5,31,0,-135.83,-0.493332,-0.0892705,0.000200502,-0.389082,-0.147196,0.269825,-0.0751111,0.283766,-0.722767,0.53806,-0.846035,-0.877311,-0.0556838,1.07934,-0.124265,0.819688,2.3418,0.513328,0.7219,-0.953974,0.195899,0.0490906,1.21876,-0.661816,0.283988,2.5518,0.805492,2.19383,-1.43212,-1.2424,-0.619652,-0.92826,0.121853,-0.515704,0.20354,0.715234,-0.786557,-0.876301,-0.79529,0.580583,-1.01403,0.489212,1.14752,0.381414,-0.622056,1.3912,0.768913,-0.0790252,0.503179,0.735996,1.41073,-0.185924,-1.05574,-0.0676656,1.88267,-0.934402,-0.965801,0.610109,-0.296005,1.53439,2.51949,-0.161294,0.0230728,1.21885,1.60123,-1.37015,-0.0542199,-0.884312,1.62887,0.581882,0.624772,0.148602,-1.19643,-1.41507,-0.467076,0.618428,-1.17798,-1.19481,-0.752728,-0.142017,-0.789629,-0.281726,0.537263,-0.446566,-0.334342,-1.23606,-0.617361,-0.696353,-0.0669987,-1.07886,-0.569964,0.650252,-0.289364,0.457644,-1.49333,-1.39125,-1.05618,-1.22223,-0.657203,-1.00025,-0.61325,-0.337928,-1.14598,-1.19427,-1.15068,-0.410379,-1.26838,-0.459541,2.48497,5.3556,4.22405,3.05683,3.81691,4.17135,5.39564,2.93471,2.10612,3.07011,6.45981,2.20588,2.17962,3.9758,2.81404,5.65625,8.23579,2.9624,3.17822,5.01487,5.8023,1.86811,3.08589,2.24843,5.86378,3.93322,3.9981,3.33409,1.99608,1.83637,2.63629,3.98843,-0.644888,-1.04549,-0.489498,-0.514349,-1.07804,0.383264,-0.0329713,-0.165304,0.000852899,-0.882876,-0.863797,-0.487096,-0.691987,-1.76982,-1.51594,-0.0915295,-0.827247,-0.125365,-2.11517,-2.06136,-1.73514,-1.99114,-1.17152,-1.88038,-1.29548,-1.26195,-1.02489,-1.11516,-1.68708,-0.501089,-1.73281,-0.768051,0.655857,0.739907,0.619988,0.625826,0.746124,0.40534,0.508242,0.541232,0.499787,0.707418,0.703453,0.619422,0.666409,0.854435,0.81994,0.522866,0.695772,0.5313,0.892369,0.887091,0.850068,0.879864,0.763419,0.867655,0.785074,0.779361,0.735924,0.753089,0.843839,0.622715,0.849771,0.683099
159.79,0.780061,0.0877498,5,31,0,-114.587,-0.372381,-0.44319,0.0539961,0.0312269,-0.62566,0.107017,-0.013975,0.191452,-0.421949,0.441772,-1.0295,-1.71645,1.67905,0.408461,0.343865,1.29218,0.790899,0.219522,0.283973,-1.59222,-0.381083,-0.411797,1.23904,-1.00506,0.233857,-0.0428467,0.0749026,0.733193,-0.609811,-0.678608,-0.516212,-0.557125,-0.556896,-0.414731,-1.16796,0.480822,-1.23525,-0.0053448,-0.724781,0.582298,-1.69582,-1.45668,0.981932,0.34157,0.226445,0.496374,-0.689552,1.38181,0.43731,1.17518,0.0816649,-0.46358,-0.591959,-0.769479,1.49702,0.239055,0.459588,0.346162,-0.836707,-0.122098,0.42938,1.34338,-0.760053,-1.49019,-0.429918,-1.44857,0.869682,-0.291052,0.664165,0.414352,2.08978,-0.983984,0.221307,-0.945292,0.464461,0.677067,-0.876752,-1.18023,0.319806,-0.241503,-0.270039,0.148898,-0.0725521,-0.32497,-0.296498,-1.12535,-0.590301,-0.603869,0.125424,-0.865955,-0.318637,-0.440877,-0.388859,-0.0980452,-0.691346,-0.721739,-0.649997,-0.668071,-0.66797,-0.605165,-0.937921,-0.209535,-0.967645,-0.42431,-0.742137,-0.164706,-1.17112,-1.06547,2.88429,3.16287,2.1094,4.27985,3.09969,3.98819,2.74512,2.27866,2.1809,2.05259,4.45163,2.89674,3.12337,3.00468,2.00599,2.56056,3.09131,4.22403,2.05921,1.60468,2.30501,1.62766,3.59301,2.41698,3.34943,3.07548,5.45067,1.90757,2.87923,1.93295,3.12858,3.36423,-0.0696626,-0.964477,-0.020178,-0.163312,-0.875038,0.476723,-0.835549,0.451574,-0.330595,-1.08297,-1.01687,-1.17327,-0.142846,-1.41462,-1.64599,-1.51087,-0.592173,-0.187881,-1.25153,-0.876531,-1.14768,-1.54811,-0.459212,-1.95133,-1.4429,-0.72753,-1.10219,-0.73729,-1.64194,-0.184817,-1.76504,-0.996636,0.517409,0.724017,0.505044,0.540737,0.705793,0.383026,0.697527,0.388987,0.581904,0.747056,0.734362,0.763735,0.535651,0.804494,0.838349,0.81919,0.643864,0.546833,0.777564,0.706103,0.759087,0.824641,0.612827,0.875592,0.808903,0.674263,0.75067,0.676403,0.837799,0.546073,0.853839,0.730397
163.677,0.900353,0.0877498,6,63,0,-115.886,-0.639558,-0.239644,0.186558,-0.463106,-0.37709,0.0266595,-0.404427,-0.00146366,-0.0782177,0.61158,0.119864,-1.33221,-0.19608,-0.21887,0.651872,1.33823,1.42798,0.0803128,2.28993,-0.342704,0.208396,-0.767918,1.62386,0.361129,0.123467,1.1911,-0.0806145,1.7274,-0.221698,-0.551082,-0.486058,-0.905705,-0.718907,-0.602565,0.982655,-0.0984007,0.443228,-0.196929,-1.48316,0.453571,-1.27303,0.646698,1.23667,0.276476,0.208494,1.21002,-0.615136,0.184181,-0.171671,0.605616,0.514066,-0.25783,-1.27432,0.290272,1.65185,1.12298,0.386807,-1.04856,0.143963,0.624394,1.85797,0.0231873,-0.136583,0.243277,0.975534,-1.6025,-1.14684,-0.800668,0.0426815,0.351708,-0.761252,1.11675,0.364211,0.281193,0.559231,-0.972922,-0.00491151,-0.89297,-0.198137,-0.212074,0.320454,0.740219,0.795106,-0.0291001,1.32226,-0.287808,0.0492332,-0.54786,0.9149,0.142642,-0.00270782,0.650235,-0.12752,0.978224,-0.213804,-0.415248,-0.375481,-0.632128,-0.517886,-0.446734,0.522754,-0.138398,0.192851,-0.198655,-0.985288,0.199177,-0.856777,0.31729,3.6485,4.81249,2.90549,3.62406,3.28448,4.0719,3.97013,3.20717,2.42142,3.73193,5.43776,4.69806,3.83287,2.57737,3.58398,4.0931,5.75665,3.46628,3.3165,3.68375,4.51039,2.21139,2.50828,2.76021,3.48502,3.79586,2.79045,4.68997,3.809,3.72257,4.02002,2.63184,-0.0196463,-1.22627,-0.90422,-0.5526,-0.469675,0.398788,-0.0524097,-0.0244044,0.800535,-0.763442,-0.633353,-1.39221,-0.299905,-1.24116,-2.25184,-0.651768,-0.907171,-0.129037,-1.20854,-1.95766,-1.72856,-2.21565,-1.40597,-2.27198,-0.7955,-1.34765,-1.2527,-1.75175,-2.65836,-1.06055,-2.34549,-0.771979,0.504911,0.773165,0.711816,0.634739,0.615307,0.401604,0.513099,0.506101,0.309911,0.682101,0.653249,0.800945,0.574419,0.775766,0.904809,0.657409,0.712421,0.532215,0.770041,0.87628,0.849228,0.901646,0.803129,0.90653,0.689011,0.793744,0.777767,0.852173,0.934525,0.742796,0.912575,0.683949
163.359,0.998219,0.0877498,5,63,0,-131.299,-0.877646,-0.142477,0.00393703,-0.310826,-0.605106,-0.0506861,-0.160977,0.150069,0.0718379,0.582541,-0.460204,-1.54991,1.05464,-0.689969,0.846235,1.80466,0.62472,0.662438,0.559998,-1.00682,0.504088,-0.164369,1.93217,0.11899,0.654512,1.26666,0.303187,1.55642,-1.03689,0.166755,-0.353794,-1.22828,-1.07812,-0.677891,-0.0462848,0.538852,-0.687605,-0.283389,-1.07615,0.376134,-0.678962,0.707057,1.1076,0.321939,0.405061,2.06259,-0.42866,0.781728,-0.392167,0.846099,0.487837,-1.185,-1.26301,-0.468075,0.531712,1.80583,0.898,-0.570116,0.193838,0.366516,1.71927,-0.833478,-0.583026,-0.581562,0.0139122,-1.06178,-1.06852,0.555829,0.720339,1.67193,0.525922,0.596576,0.338259,0.489884,-0.664211,-2.18639,-0.19625,-0.831047,0.686209,-0.330097,0.564805,1.12313,0.435763,0.457735,0.39806,-0.514676,0.36549,-0.0239137,1.19741,0.141154,0.453118,0.809719,0.248457,0.978517,-0.532193,0.168979,-0.134262,-0.643687,-0.556213,-0.323062,0.0448751,0.385741,-0.32872,-0.093248,-0.555061,0.290951,-0.323686,0.483728,3.44872,5.88039,2.63688,3.89333,2.66804,3.97486,3.54186,2.067,2.01574,2.60363,3.59224,5.41387,4.04183,2.51949,3.222,3.40618,5.26508,2.31467,2.50904,2.51022,3.04066,2.15065,2.14599,3.62024,3.81714,5.18545,3.58555,3.66804,3.37534,3.54419,2.44431,1.49738,-0.109581,-1.1621,-0.336512,-0.48582,-0.405851,0.592088,-0.533512,0.669049,-0.328824,-1.1676,-0.432593,-1.26851,0.0772447,-1.25019,-1.8388,-0.938366,-0.661422,0.030926,-1.78722,-0.988894,-1.4763,-2.35552,-1.24793,-2.51862,-1.33713,-0.973761,-1.45774,-1.39484,-2.35402,-0.692303,-1.82681,-0.378411,0.527368,0.761714,0.583343,0.619121,0.600093,0.356156,0.630302,0.33871,0.581473,0.762711,0.606493,0.780488,0.480698,0.777333,0.862807,0.718769,0.65958,0.492269,0.856586,0.728869,0.814013,0.913372,0.776941,0.925437,0.792018,0.725868,0.811187,0.801364,0.913253,0.666479,0.861381,0.59349
173.459,0.803079,0.0877498,5,63,0,-130.332,-0.166576,0.13431,0.173021,-0.524773,-0.442387,-0.0753218,-0.308287,0.0594136,-0.561745,0.658354,-0.844354,-1.32167,0.911388,-0.522904,-0.177259,1.46072,1.00515,-0.649093,0.913302,-1.47996,-0.700743,-0.725242,1.68561,-0.545926,0.427942,1.22788,0.0527772,1.52283,0.507617,-0.248065,-0.908252,-1.37387,0.367145,-0.559765,-0.201256,-0.0885692,-0.0271569,0.466514,-0.502674,0.634951,-0.797486,1.56973,1.38886,0.343637,0.621877,-0.260376,-0.0535269,0.635658,-0.601111,-0.303122,0.544988,-1.03031,-2.51101,-1.25906,1.91772,-0.0352959,-0.126635,0.551819,-0.475839,1.99179,2.05447,-0.698096,-0.847273,-1.20959,0.0679176,-0.352508,0.148272,0.414424,0.0472996,-0.391779,1.33939,-0.909739,-1.60484,-1.50298,-0.787287,-0.406209,-1.11763,-1.43187,0.0382719,-0.906001,-0.678444,0.399929,0.100001,-0.989078,0.0395314,-1.53608,-1.02308,-1.03921,0.547986,-0.921157,-0.280007,0.246633,-0.526999,0.440815,-0.227553,-0.725059,-1.1597,-1.46624,-0.320033,-0.930268,-0.694242,-0.620055,-0.579623,-0.254613,-0.892682,-0.143722,-1.08677,0.471693,4.96575,3.66706,3.9372,4.98932,3.26187,3.61359,4.83626,2.81458,1.69213,2.60181,7.75131,3.96195,3.83952,4.84763,3.40535,7.95115,8.12426,3.15495,2.9973,2.64641,4.10499,3.55278,4.21992,4.62407,4.07601,3.50516,6.35427,2.93364,2.31031,2.39262,3.05972,3.48782,-0.455526,-1.0369,-0.11069,-0.306312,-0.71281,0.572165,0.104909,-0.197583,0.106853,-1.41469,-0.931282,-1.35039,-0.0069462,-1.67435,-1.8822,-0.576768,-0.737596,0.0120491,-0.690482,-1.49816,-1.87684,-2.45374,-0.698511,-2.40819,-1.57738,-1.43644,-1.42871,-1.22987,-2.13095,-0.83594,-2.10876,-0.0816789,0.611952,0.738251,0.527644,0.575985,0.671022,0.360737,0.473797,0.549236,0.473312,0.804505,0.717335,0.794193,0.501737,0.842155,0.867863,0.640323,0.67647,0.496988,0.666074,0.8173,0.867248,0.920834,0.667858,0.91745,0.828833,0.807903,0.806701,0.773795,0.893875,0.697609,0.891752,0.520408
159.19,0.904099,0.0877498,6,63,0,-132.268,-0.638011,-0.120052,-0.425481,-0.209907,-0.381257,-0.120765,-0.178662,-0.223868,0.407385,0.62925,-0.263022,-1.92828,0.720797,-0.607503,-0.253885,0.79469,0.236957,0.456719,0.66678,-0.824692,-0.165284,-0.316689,1.73939,-0.669534,0.305026,0.962416,0.524585,1.38541,-0.63108,-1.52961,0.371457,-1.05624,-1.20038,-1.45813,-0.175443,-0.544118,0.886178,0.420856,-1.53873,1.25426,-0.725117,-1.14291,0.967982,0.200539,0.880821,1.6317,-0.882799,0.385793,0.89377,0.702364,0.543368,-0.676998,-0.0338141,0.7562,1.02163,0.287192,-0.350862,0.0557838,-0.0681019,-0.686773,-0.0236196,-1.01139,-0.690737,1.27267,-0.0244265,-0.722611,-0.0998658,-0.545551,0.490915,-0.431807,-0.361377,1.61728,1.59923,1.05073,-0.622839,0.453114,0.241879,-0.805986,0.860946,0.0251144,0.247628,0.907443,0.556491,0.694776,0.826956,-0.111552,0.30338,0.208109,1.50189,-0.0139185,0.599323,1.01299,0.73748,1.27915,0.0102781,-0.555123,0.641124,-0.257255,-0.347951,-0.51014,0.296988,0.064999,0.965012,0.672209,-0.560858,1.19663,-0.0488945,-0.311791,3.14125,3.65173,2.20548,2.84439,3.14942,3.03082,2.93571,2.29841,2.61484,3.06372,3.23122,2.7887,2.45376,2.66224,2.59692,2.29391,2.62019,2.14933,2.29209,3.39805,2.61976,2.27748,2.58043,2.3598,2.90499,2.41425,2.44859,3.64118,3.62803,3.25013,2.32351,2.88305,-0.0853221,-1.30755,-0.165244,-0.18832,-0.568098,0.102216,-0.169536,0.53494,-0.0128366,-0.904745,-0.403614,-0.957879,0.12865,-1.55803,-1.58944,-0.678657,-0.426037,0.0146406,-1.3707,-2.02936,-0.871918,-2.00329,-1.2013,-2.31101,-0.99129,-0.890679,-1.11913,-1.52067,-2.43027,-0.477255,-1.7319,-1.59094,0.521318,0.787103,0.541217,0.546941,0.638324,0.474468,0.542283,0.369365,0.503209,0.711924,0.599556,0.722697,0.467882,0.82607,0.830537,0.663439,0.604927,0.49634,0.797494,0.883846,0.705145,0.881143,0.768756,0.909785,0.729343,0.70903,0.753828,0.820637,0.919106,0.6171,0.849656,0.830748
164.738,0.953099,0.0877498,6,63,0,-125.203,0.203083,-0.39723,0.162676,-0.269331,-0.515508,0.0286198,-0.520644,0.0219313,-0.688046,0.633626,-0.7608,-1.60391,0.952326,0.295652,0.147846,1.3185,0.988748,-0.578433,0.694162,-1.2508,-0.51746,-0.854019,1.82191,0.356419,0.950595,1.13303,-0.203624,1.9544,0.327704,0.720719,-0.924904,-0.597309,-0.272501,-0.736152,-1.3046,-0.521799,-0.155071,0.024197,-1.77569,-0.345353,-2.70881,1.20308,1.26452,0.58161,0.578118,1.22989,0.184808,1.2609,-0.202974,0.0557871,0.884637,-0.698169,-1.49402,-0.573602,1.80547,0.335985,-0.0309117,-0.0683306,0.903243,1.98693,2.62038,1.11962,-0.563108,-1.53737,1.62845,-0.679143,-0.275995,-0.640286,0.790115,0.624051,1.0156,-0.868617,-0.528633,-1.05442,0.353049,-0.665704,-1.17011,-1.70433,-0.0846274,-0.500713,-0.594367,0.14739,-0.0615496,-1.05456,-0.248207,-1.48059,-1.01592,-1.22917,0.466366,-0.462209,-0.0857242,0.0298742,-0.817067,0.550311,-0.480404,-0.23138,-1.27409,-1.06652,-0.86071,-1.15449,-1.51467,-1.01867,-0.786303,-0.672714,-1.81317,-0.906871,-2.40442,0.0742597,4.95677,7.24155,3.94324,7.37332,3.14705,3.65817,5.9241,2.35951,1.48524,2.5368,10.1208,4.30565,3.47828,3.4034,5.98856,11.2474,16.2575,6.79166,2.55233,1.44826,9.13065,2.38577,3.01619,2.4403,5.60722,5.09098,6.39297,2.13682,2.60402,1.91795,4.3486,2.40449,-0.205944,-1.16783,-0.0655855,0.0415482,-0.67457,0.657112,-0.212378,-0.0560034,0.0228677,-1.1465,-0.949106,-1.39916,-0.144841,-1.30445,-2.07869,-0.732777,-0.865625,0.0861219,-0.823001,-1.25822,-2.07432,-2.18179,-0.609676,-2.18462,-1.85172,-1.23063,-1.22557,-1.259,-2.61134,-1.11604,-2.95056,0.0741896,0.551305,0.762753,0.51639,0.489614,0.662526,0.341389,0.552896,0.513997,0.494283,0.758871,0.720935,0.80205,0.536147,0.786582,0.888814,0.675414,0.703835,0.478483,0.694873,0.778719,0.888382,0.898602,0.647867,0.89886,0.864329,0.773928,0.773043,0.778854,0.931588,0.753253,0.95029,0.481461
162.865,0.992877,0.0877498,6,63,0,-123.46,-0.040385,-0.389033,0.222531,-0.367375,-0.28937,0.172478,-0.568446,0.102013,-0.620624,0.63297,-0.575906,-1.60742,0.791069,-0.231576,-0.230237,0.998366,1.29747,-0.286922,0.999468,-1.25623,0.314831,-0.861945,1.54517,0.25531,1.06053,0.713725,0.33113,2.27446,-0.379307,0.56284,0.494546,-1.16858,-0.576826,-1.70897,-0.233781,-0.0440198,-1.24997,-0.702233,-1.10314,-0.0343455,-1.95277,0.911589,1.27574,0.293752,0.254286,0.552122,-2.59391,0.769021,0.0490701,0.777493,1.68094,-2.19053,-1.3279,1.043,-0.175056,-0.664149,-1.5647,-0.65122,-0.577535,0.371173,1.25212,-0.383741,-0.0394979,0.567209,0.358014,-0.984222,-0.355221,0.387334,0.576053,-0.889925,-0.272024,0.436225,-0.341453,-0.130413,1.57084,-1.35601,-0.985155,-1.63807,-0.119901,-0.767205,-0.766357,0.0113116,0.200634,-0.802237,0.0120091,-1.41578,-0.421345,-1.16621,0.357423,-0.45902,0.0506624,-0.168857,-0.411029,0.81904,-0.860714,-0.264363,-0.307591,-1.3603,-0.985738,-1.70235,-0.7686,-0.648487,-1.41182,-1.06512,-1.31888,-0.642364,-1.85667,-0.0436157,3.85911,4.21195,1.67159,4.48905,3.63334,4.50023,5.86803,1.88187,2.4246,4.86527,3.40184,2.94658,2.26168,2.95779,3.02251,3.99391,5.17351,3.19956,3.54003,4.23066,3.97851,2.68216,3.22648,4.01292,4.24166,2.75749,3.30631,4.07097,3.23956,3.44674,5.68127,2.40466,-0.295141,-1.34454,0.0395886,-0.783255,-0.975402,0.602647,-0.204468,-0.249332,0.312972,-1.07945,-0.547864,-1.11283,-0.561217,-1.50734,-1.91979,-0.896314,-0.737644,-0.0170738,-1.35238,-1.6925,-1.33234,-2.56189,-1.1257,-2.56147,-1.23866,-1.13804,-1.67016,-1.40598,-1.95808,-0.861241,-2.3544,-0.234823,0.573254,0.793235,0.490104,0.686381,0.726195,0.353738,0.55094,0.562012,0.422389,0.746389,0.63364,0.752655,0.636734,0.818667,0.872115,0.710191,0.676481,0.504268,0.794519,0.844553,0.791227,0.928368,0.755044,0.92834,0.775331,0.757319,0.841597,0.803131,0.876325,0.70292,0.913284,0.558437
176.144,0.98051,0.0877498,5,63,0,-135.777,-0.151566,-0.241886,-0.0047699,-0.676746,-0.198629,0.107412,-0.426117,0.112935,-0.341202,0.677398,-0.326087,-1.05928,0.356131,0.579881,-0.275392,0.849779,0.716334,0.674398,0.228232,-1.69479,-0.335974,-1.33763,1.90219,-0.196568,0.398087,0.873963,-0.506643,1.52538,-0.5227,-0.147324,-0.239369,-0.980517,-0.126414,-0.916878,-0.132543,0.738767,0.090438,-0.681482,-1.65962,0.258069,-1.43181,-0.404526,1.18502,0.280261,-0.319606,1.19743,0.0547227,0.378715,1.36184,0.109933,2.00204,-0.0305993,-0.677838,0.297475,1.56948,1.10791,0.187388,0.366511,0.411147,-0.464168,2.75271,-0.804162,-0.209995,-0.501179,-0.525024,-0.60508,0.593635,0.583339,-0.28508,-0.490462,-0.157557,-0.504316,-0.129205,0.310012,-0.578354,-0.000536556,-0.562093,-1.05876,-0.0999594,0.0516087,-0.527752,0.234437,0.144042,0.115634,-0.186598,-1.48925,-0.56879,-1.24731,0.947339,-0.474356,-0.0715379,0.25082,-0.6844,0.692085,-0.695278,-0.440999,-0.50335,-1.0054,-0.426834,-0.962293,-0.430986,0.159238,-0.279939,-0.802836,-1.46543,-0.166386,-1.31111,-0.615227,2.99053,4.57504,3.32131,3.63701,4.79078,3.3731,5.73229,3.24283,2.70486,3.55513,5.07784,4.46168,3.44712,3.62459,3.67022,2.87179,7.07452,2.61078,3.08382,2.84215,2.82322,2.76058,3.86281,3.85168,3.0196,2.8507,3.12947,2.83965,3.15444,3.56765,2.78134,3.27027,-0.220086,-0.97792,-0.122115,-0.0581005,-0.780917,0.497729,-0.23272,0.374507,-0.111643,-1.39002,-0.765307,-1.3423,-0.036448,-1.54716,-1.81323,-0.56581,-1.22589,-0.235054,-1.35006,-1.81044,-1.55997,-2.18341,-1.02841,-2.05751,-1.25915,-0.725216,-0.834042,-1.41359,-2.36679,-0.736314,-2.11536,-1.20907,0.5548,0.726695,0.530491,0.514521,0.685878,0.378075,0.557919,0.407452,0.527882,0.800595,0.682505,0.792868,0.509111,0.824503,0.859752,0.637796,0.773098,0.558494,0.794139,0.859415,0.826349,0.89875,0.736608,0.886705,0.77888,0.673755,0.697209,0.804331,0.914259,0.676189,0.892387,0.770135
170.574,0.785549,0.0877498,5,63,0,-139.234,-0.497462,-0.0205492,0.0128595,-0.814389,-0.292389,-0.0723174,-0.280314,0.203494,-0.187181,0.622785,0.117946,-1.39492,0.50012,-0.77684,-0.385043,1.64627,0.378036,-0.197393,0.830243,-0.664046,-0.411835,-0.0373295,1.44435,-0.650679,-0.374379,0.712565,0.354216,1.35097,-0.0679027,0.0869827,-0.401546,-1.44418,-0.0782844,-1.42036,0.701021,0.384427,-0.844106,0.404589,-1.35525,0.736169,-0.710135,0.785245,1.24806,0.289013,-0.40465,-0.821337,-1.36098,0.935139,0.915369,0.93908,-0.183236,-2.24534,-1.05918,-1.37194,1.42937,-1.35067,1.34344,0.1851,-0.113204,0.76255,0.253347,-0.785056,-1.0981,-0.56114,0.866242,-1.26635,1.1508,0.684081,-0.358692,-0.167101,1.02844,-1.23634,1.42487,-1.00462,-0.650949,0.0912261,-0.113726,-1.05591,0.124286,-0.670985,-0.42698,0.838088,0.048254,-0.310115,0.329881,-0.600739,-0.443666,-0.210429,0.712338,-0.592414,-0.420339,0.256593,0.0334192,0.65418,-0.22947,-0.13301,-0.437258,-1.0866,-0.235936,-1.07176,0.249404,0.0522339,-0.712878,0.0647907,-1.03121,0.271294,-0.629442,0.301857,3.09909,2.74747,2.35071,4.56458,4.53857,4.56978,3.30389,1.82053,2.56496,2.34328,5.26545,2.35773,5.13629,3.67501,3.37144,4.34248,3.74821,2.77643,2.53627,2.96205,4.47459,2.41589,4.85813,4.24511,3.14053,3.31933,4.68934,2.43693,5.2586,2.60572,2.88616,3.57664,-0.24041,-1.33662,-0.538459,-0.771316,-0.968915,0.365101,-0.445188,-0.328744,-0.189914,-1.0848,-0.902213,-0.980386,-0.296411,-1.7322,-2.19781,-0.853041,-0.671191,-0.271182,-1.10085,-1.36251,-1.55322,-2.38125,-1.17677,-2.73926,-1.02498,-1.34226,-1.47208,-0.777801,-2.37609,-0.548455,-1.83137,-0.590348,0.559815,0.791933,0.631454,0.683805,0.724903,0.409725,0.609495,0.581454,0.547336,0.747401,0.711404,0.727185,0.573565,0.849694,0.900053,0.701205,0.66177,0.567383,0.75042,0.796167,0.825378,0.915386,0.764367,0.939304,0.735942,0.792861,0.813374,0.685206,0.914986,0.633777,0.861925,0.643445
